Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359)
5.7194903557241875e-08,0.4023366619211531,154.0,0.0,0.0,0.0,0.77725435183772251,1.0,18.994364832473124,0.0083165936286353319,0.050897063013734346,0.034758610889913485,0.0055033603298444336,1.9303829416929641e-08,7.171076590479801e-07,0.035215180784240886,2.6853304507429116e-09,0.059030944558125631,0.00012438675921101286,5.8947918417892913e-11,0.014568446959667088,9.2656939957397433e-13,4.0371933068182272e-05,0.012583733679538406,0.013099675388071578,4.6098111872935235e-06,2.7912629614539538e-06,0.001190274761072124,2.4863236946770295e-05,0.00010926227587816183,0.00012014480436728081
5.7924806288510124e-08,0.4023371941226662,154.0,0.0,0.0,0.0,0.77483554892384032,1.0,18.994332491920296,0.0084010433241285681,0.051324188178849463,0.034955218870818545,0.0055345102386080425,1.946576711823169e-08,7.1507955527822904e-07,0.035602592368870339,2.6769737502925503e-09,0.05970025807282809,0.00012543024905983319,5.9281573169277444e-11,0.014873666478306291,9.343424594547332e-13,4.0601233912964342e-05,0.012833695042808003,0.013377239016173534,4.7013658138311366e-06,2.8467002746601636e-06,0.0012289657620919478,2.5927598768103165e-05,0.00011521426199116745,0.00012685609287925201
5.865470901977837e-08,0.40233773038296616,154.0,0.0,0.0,0.0,0.77242692831781701,1.0,18.994300877313346,0.0084850117092865832,0.051746362051473725,0.035147319927669549,0.005564945998677324,1.9625826531176632e-08,7.1306008115382344e-07,0.035988604584911231,2.668652210452438e-09,0.060367678953213363,0.00012646163560982299,5.9607578478818667e-11,0.015180467229967074,9.4202536106940115e-13,4.0825286348053541e-05,0.01308418120154152,0.013656356607127614,4.7931122727895223e-06,2.9022537514739981e-06,0.0012683022827889997,2.7017650264224654e-05,0.00012139019863519463,0.00013383217088149739
5.938461175104662e-08,0.40233827057773075,154.0,0.0,0.0,0.0,0.77002845716390078,1.0,18.994269979924624,0.0085685010602641193,0.052163616793126581,0.035334968805894443,0.0055946762912047338,1.9784019869754573e-08,7.1104921207562602e-07,0.036373223235571371,2.6603657301695135e-09,0.061033215257311674,0.00012748099764223466,5.9926027339185043e-11,0.01548880822136231,9.4961869092771024e-13,4.1044154102330325e-05,0.013335137251430111,0.013936992398300874,4.8850304563445613e-06,2.9579112162690703e-06,0.0013082820668450475,2.8133338064631996e-05,0.0001277941518157526,0.00014107861271869351
6.011451448231487e-08,0.402338814584075,154.0,0.0,0.0,0.0,0.76764010219414791,1.0,18.99423979110006,0.0086515136444043055,0.052575984724802571,0.035518219782609335,0.0056237097229336775,1.9940359394395117e-08,7.0904692554796931e-07,0.03675645410469365,2.6521142280290291e-09,0.061696875017372213,0.00012848841433478865,6.0237011958876649e-11,0.015798649007765845,9.5712303817037375e-13,4.1257900359801941e-05,0.013586508956076061,0.014219111062093028,4.977100501642894e-06,3.0136606416760076e-06,0.0013489027238894875,2.927459137681284e-05,0.00013443012488907927,0.00014860095617093448
6.084441721358312e-08,0.40233936228055955,154.0,0.0,0.0,0.0,0.76526182974290291,1.0,18.994210302259209,0.0087340517202034815,0.052983498316297915,0.035697126667416271,0.0056520548263294277,2.0094857484417371e-08,7.0705318503707218e-07,0.037138302956560364,2.6438975396392824e-09,0.062358666239525413,0.0001294839651866144,6.0540623704128743e-11,0.016109949688695408,9.6453899606189799e-13,4.146658776051822e-05,0.013838242757001228,0.014502677702204167,5.069302794323418e-06,3.0694901510174217e-06,0.0013901617334722185,3.0441322180403177e-05,0.0001413020552633675,0.00015640469868503069
6.157431994485137e-08,0.40233991354719517,154.0,0.0,0.0,0.0,0.76289360576104326,1.0,18.994181504894929,0.0088161175372779149,0.053386190175632099,0.035871742803281662,0.0056797200597223357,2.0247526525538976e-08,7.0506796404068085e-07,0.037518775535689899,2.6357155535794958e-09,0.063018596903432741,0.00013046773005670527,6.0836953177291003e-11,0.016422670903555439,9.7186715923965303e-13,4.1670278401586018e-05,0.014090285783308539,0.014787657849909168,5.1616179720535107e-06,3.1253880200877144e-06,0.0014320564489822495,3.1633425439977986e-05,0.0001484138111901441,0.00016449529367412277
6.230422267611962e-08,0.4023404682654494,154.0,0.0,0.0,0.0,0.76053539582998897,1.0,18.994153390573338,0.0088977133363324426,0.0537840930387435,0.036042121067494,0.0057067138074623483,2.0398378919103136e-08,7.0309124222520074e-07,0.03789787756665141,2.6275682035607595e-09,0.063676674961965343,0.00013143978913559504,6.1126090215688487e-11,0.016736773827242837,9.7910812398039648e-13,4.1869033838283258e-05,0.014342585860984733,0.01507401746033935,5.2540269280871871e-06,3.1813426792924867e-06,0.0014745841015114676,3.2850779335813723e-05,0.00015576918864867252,0.0001728781468891359
6.303412540738787e-08,0.40234102631825386,154.0,0.0,0.0,0.0,0.75818716517548013,1.0,18.994125950933746,0.0089788413491309945,0.054177239759462405,0.036208313872696352,0.0057330443800869954,2.0547427198177121e-08,7.011229798401565e-07,0.038275614753894682,2.6194553102568309e-09,0.064332908340907574,0.00013240022284553079,6.1408123802087501e-11,0.017052220165717679,9.8626249070538233e-13,4.2062915085246881e-05,0.014595091521834845,0.015361722908772038,5.3465108143645367e-06,3.2373427159821152e-06,0.0015177418036636764,3.4093245511945335e-05,0.00016337190832605789,0.00018155861286542373
6.376402813865611e-08,0.402341587590008,154.0,0.0,0.0,0.0,0.75584887868112061,1.0,18.994099177688355,0.0090595037984689212,0.054565663299536243,0.036370373167993332,0.0057587200145009284,2.0694683889683233e-08,6.991631476002778e-07,0.038651992781566516,2.6113767461225503e-09,0.064987304938638191,0.00013334911189386524,6.1683142159940805e-11,0.017368972151542015,9.9333086059568105e-13,4.2251982617752078e-05,0.014847752012039767,0.015650740986928594,5.4390510446040887e-06,3.2933768758943492e-06,0.0015615265533082004,3.5360669340832279e-05,0.0001712256126955496,0.00019054199144778541
6.449393086992436e-08,0.40234215196658213,154.0,0.0,0.0,0.0,0.75352050090168909,1.0,18.994073062622121,0.0091397028981471552,0.054949396718921184,0.036528350440131967,0.0057837488741653295,2.0840161495917655e-08,6.972117286564004e-07,0.039027017313344535,2.6033324670768959e-09,0.065639872625839521,0.0001342865372651613,6.19512327753798e-11,0.017686992539389653,1.0003138352789377e-12,4.2436296373090002e-05,0.015100517300326802,0.01594103889928155,5.5316292975209494e-06,3.3494340649665611e-06,0.0016059352372774925,3.6652880203932433e-05,0.00017933386319534081,0.00019983352439685917
6.522383360119261e-08,0.40234271933532667,154.0,0.0,0.0,0.0,0.75120199607622007,1.0,18.994047597592679,0.0092194408529480999,0.055328473166400986,0.036682296714751282,0.0058081390493000748,2.0983872669741642e-08,6.9526868017592285e-07,0.039400693992292887,2.5953222803176513e-09,0.066290619245242724,0.00013521258008791515,6.2212482265472925e-11,0.018006244601528644,1.0072120207179211e-12,4.261591575200771e-05,0.015353338085745964,0.016232584259371335,5.6242275194777095e-06,3.4055033516004742e-06,0.0016509646350091976,3.7969691787466682e-05,0.00018770013750997038,0.00020943839207971629
6.595373633246086e-08,0.40234328958507193,154.0,0.0,0.0,0.0,0.74889332814085408,1.0,18.994022774530027,0.0092987198586133094,0.055702925870208642,0.036832262557700071,0.0058318985570969565,2.1125830053214907e-08,6.9333396869369401e-07,0.039773028440697293,2.5873460334469473e-09,0.06693955261133866,0.00013612732170058196,6.2466976487874865e-11,0.018326692123279125,1.0140260232090675e-12,4.2790899620229834e-05,0.015606165805046058,0.016525345086133326,5.7168279270774656e-06,3.4615739677516508e-06,0.0016966114221321259,3.9310902392658171e-05,0.00019632782695625241,0.00021936171024731127
6.668363906372911e-08,0.4023438626061301,154.0,0.0,0.0,0.0,0.74659446074145774,1.0,18.993998585436305,0.0093775421018228028,0.05607278812889039,0.036978298076423589,0.0058550353419411878,2.12660462106345e-08,6.914075823975324e-07,0.040144026259915248,2.5794037126960519e-09,0.067586680510113545,0.00013703084367688829,6.2714800601463381e-11,0.018648299398449929,1.0207564480174988e-12,4.2961306310081125e-05,0.015858952639642206,0.016819289800235449,5.8094130100373188e-06,3.5176353103350206e-06,0.001742872173995423,4.0676295259715896e-05,0.00020522023397546283,0.00022960852690126203
6.741354179499736e-08,0.40234443829030353,154.0,0.0,0.0,0.0,0.74430535724601909,1.0,18.993975022385737,0.0094559097601761184,0.056438093302569096,0.037120452921412979,0.0058775572756449134,2.14045338809497e-08,6.8948947589520833e-07,0.040513693030257966,2.5714951158023717e-09,0.068232010698836151,0.00013792322764931062,6.2956038880040112e-11,0.018971031224754735,1.0274039050925216e-12,4.3127193622158992e-05,0.016111651522169642,0.017114387220427255,5.9019655333794587e-06,3.5736769434676453e-06,0.0017897433691418168,4.2065638904819829e-05,0.00021438056973331908,0.00024018381925224819
6.81434445262656e-08,0.40234501653088456,154.0,0.0,0.0,0.0,0.74202598075681492,1.0,18.993952077524284,0.009533825002174914,0.056798874804156102,0.037258776287716636,0.0058994721576915658,2.1541305800468835e-08,6.8757960946475716e-07,0.040882034310843515,2.5636200529622408e-09,0.068875550905797972,0.0001388045553816441,6.3190774829452566e-11,0.019294852899210551,1.0339690045900667e-12,4.3288618827075401e-05,0.016364216142620656,0.017410606559900604,5.9944685394656643e-06,3.6296885992103843e-06,0.0018372213927245718,4.3478687469371868e-05,0.00022381195182911463,0.00025109249077215291
6.887334725753385e-08,0.40234559722265206,154.0,0.0,0.0,0.0,0.73975629412234878,1.0,18.993929743069337,0.0096112899872072711,0.057155166090756958,0.03739331691651579,0.0059207877154867396,2.167637455775299e-08,6.856779780593587e-07,0.041249055639459978,2.5557785493827921e-09,0.069517308830069374,0.00013967490884535605,6.3419091308725981e-11,0.019619730213521879,1.0404523537733552e-12,4.3445638667305682e-05,0.016616600954058067,0.017707917422662724,6.0869053505299727e-06,3.6856601784629432e-06,0.0018853025398671613,4.4915181080768753e-05,0.00023351740211517976,0.00026233936834188965
6.96032499888021e-08,0.40234618026188246,154.0,0.0,0.0,0.0,0.73749625994907375,1.0,18.993908011309653,0.0096883068655334685,0.057507000655576145,0.037524123096757185,0.0059415116046202913,2.1809752943169514e-08,6.8378453489054983e-07,0.04161476253247421,2.5479704014105245e-09,0.070157292141330055,0.00014053436998967461,6.364107027609258e-11,0.019945629449451007,1.0468545650546616e-12,4.3598309359075857e-05,0.016868761177901828,0.018006289799921988,6.1792595704180658e-06,3.7415817532434636e-06,0.0019339830189669899,4.6374846223939012e-05,0.00024349984462764649,0.00027392919949666876
7.033315272007035e-08,0.40234676554634574,154.0,0.0,0.0,0.0,0.73524584061288767,1.0,18.99388687460506,0.0097648777782733901,0.057854412019716597,0.037651242666841188,0.0059616514091393345,2.1941453772373286e-08,6.8189923104087405e-07,0.041979160484703265,2.5401953645569975e-09,0.070795508479638822,0.00014138302080876923,6.3856792899651815e-11,0.020272517374176652,1.0531762513852921e-12,4.3746686594302237e-05,0.017120652808788692,0.018305694066486872,6.2715150859978544e-06,3.797443567119527e-06,0.0019832589549430807,4.7857396122901908e-05,0.00025376210362933248,0.00028586664977030144
7.099006517821177e-08,0.4023472941387423,154.0,0.0,0.0,0.0,0.7332286526228472,1.0,18.993868354085315,0.0098334120614239837,0.058163328132109997,0.037762537404977654,0.0059792840516423775,2.205856058818186e-08,6.8020942259705091e-07,0.042306004021335053,2.5332262214888507e-09,0.071368398712695721,0.00014213763165727485,6.4045660721476175e-11,0.020567534755919988,1.0587974222029282e-12,4.3876600809140596e-05,0.017347089885807285,0.01857601599281564,6.3544475702102989e-06,3.8476601787246356e-06,0.0020281131454519068,4.9211010099291771e-05,0.00026323963221236988,0.00029691135731805385
7.16469776363532e-08,0.4023478243957569,154.0,0.0,0.0,0.0,0.73121919426799331,1.0,18.993850303958659,0.0099015883873219794,0.058468713080082994,0.03787091861757888,0.0059964550995234124,2.2174328147165591e-08,6.7852616745356401e-07,0.042631795724320361,2.5262837621554121e-09,0.071939869389407274,0.00014288361253620162,6.4229584270910788e-11,0.020863302893963518,1.0643543081045644e-12,4.4003121876638398e-05,0.017573243406288522,0.018847128997149108,6.4372759394545656e-06,3.8978137517794624e-06,0.0020734435161729636,5.0582691081151999e-05,0.00027294793209898258,0.00030824462740454997
7.223819884868048e-08,0.4023483029912664,154.0,0.0,0.0,0.0,0.72941726756083891,1.0,18.993834456547507,0.0099626423016385482,0.058740560606922683,0.037965998706317998,0.0060115188277827811,2.2277381576127026e-08,6.7701681916038882e-07,0.042924112212913285,2.5200582654599589e-09,0.072452983829959419,0.00014354766617944434,6.4390935752261986e-11,0.021130116903326078,1.0693009106297923e-12,4.4114122365322171e-05,0.017776513950602705,0.019091789864922885,6.5117232327111996e-06,3.9428924862907043e-06,0.0021146455171134606,5.1832457159375759e-05,0.0002818842374004438,0.00031869395474077325
7.282942006100777e-08,0.40234878282586,154.0,0.0,0.0,0.0,0.72762155889315294,1.0,18.993818981839567,0.010023408639388567,0.059009585539763328,0.0380587708831613,0.0060262169147411032,2.2379364426592148e-08,6.7551276018908385e-07,0.043215582801720026,2.5138543268970805e-09,0.0729649568920617,0.00014420482173307144,6.4548370799272458e-11,0.021397503472640703,1.0741961267981164e-12,4.4222434993105092e-05,0.017979508292213991,0.019337059638192107,6.5860691591776973e-06,3.9879098451463338e-06,0.0021562285968504792,5.3096490554305457e-05,0.00029101025887132549,0.00032938193406127284
7.342064127333506e-08,0.4023492638487901,154.0,0.0,0.0,0.0,0.72583204778942922,1.0,18.993803875943183,0.010083888516456561,0.059275805709219143,0.038149259502247311,0.0060405532211119835,2.2480283597452427e-08,6.740139455387245e-07,0.043506210358541804,2.5076717301546091e-09,0.073475792563661102,0.00014485512276552317,6.4701930678623869e-11,0.021665446074655263,1.0790402847672089e-12,4.4328088112780106e-05,0.018182204926065086,0.019582923469802768,6.6603058451695552e-06,4.0328610610627745e-06,0.0021981905163147284,5.437460968072388e-05,0.00030032724674098206,0.0003403108319940253
7.401186248566234e-08,0.4023497460099504,154.0,0.0,0.0,0.0,0.72404871370012003,1.0,18.993789134996526,0.010144083044773737,0.05953923894027438,0.038237488728105701,0.0060545315775068749,2.2580145800960275e-08,6.7252037031527584e-07,0.043795997741665434,2.5015104640267809e-09,0.073985494819516065,0.00014549861292599911,6.4851656457687073e-11,0.021933928380199232,1.083833708010247e-12,4.4431109856477656e-05,0.01838458268807374,0.019829366669432386,6.734425541759346e-06,4.0777414417809074e-06,0.0022405290076615422,5.5666628196094514e-05,0.00030983640456280201,0.00035148287442866453
7.45439615767569e-08,0.40235018088728397,154.0,0.0,0.0,0.0,0.72244897732597291,1.0,18.993776177008776,0.010198015062901801,0.059773960741871919,0.038314983069918034,0.0060668091928641581,2.2669123604388153e-08,6.7118063209893797e-07,0.044056090392661326,2.4959835822498445e-09,0.074443261053811105,0.00014607196684876265,6.4983165202082049e-11,0.022176010563983269,1.088104677628046e-12,4.4521602673387042e-05,0.018566432821658697,0.020051648892619935,6.8010269392115636e-06,4.1180694032121679e-06,0.0022789537220631404,5.6841171110347137e-05,0.0003185599087034945,0.00036174740749557205
7.507606066785145e-08,0.40235061661089017,154.0,0.0,0.0,0.0,0.7208542125534908,1.0,18.993763508753084,0.010251717651029542,0.060006452536949272,0.038390684073772739,0.0060788026975854715,2.2757255711310358e-08,6.698451030504684e-07,0.044315506880722999,2.4904738362041787e-09,0.074900115309170512,0.00014663987103499191,6.5111630738304533e-11,0.022418505211861093,1.0923350528158389e-12,4.4610006883894084e-05,0.018747992855969956,0.020274378139967599,6.8675219277812773e-06,4.1583329354433957e-06,0.0023176799084945027,5.8026675623509283e-05,0.00032744081802835959,0.00037221222091534626
7.5608159758946e-08,0.40235105314556974,154.0,0.0,0.0,0.0,0.71926440426211402,1.0,18.993751127475932,0.010305191611537323,0.060236727298961727,0.038464608964507145,0.0060905148220959712,2.2844547037683631e-08,6.6851377261836647e-07,0.044574249269703554,2.4849811696275167e-09,0.075356060455647383,0.00014720235722826246,6.5237082313736664e-11,0.022661400824932613,1.0965250696221565e-12,4.469634254117066e-05,0.01892924807339505,0.020497544023214933,6.9339051189068986e-06,4.1985287756415652e-06,0.0023567058578813655,5.9222996606144185e-05,0.00033647991132635286,0.00038287885003017653
7.614025885004055e-08,0.40235149045654167,154.0,0.0,0.0,0.0,0.71767953729131606,1.0,18.993739030443081,0.010358437744209801,0.060464797991808809,0.038536774844348497,0.0061019482773563621,2.2931002411985608e-08,6.6718664849217791e-07,0.044832319617153601,2.479505648726795e-09,0.075811099354524861,0.00014775945720694924,6.5359549034759447e-11,0.022904686030204534,1.1006749621485747e-12,4.4780629555698298e-05,0.01911018398147607,0.020721136253964923,7.0001712067182868e-06,4.2386537106760337e-06,0.002396029844733083,6.0429986183437918e-05,0.00034567793579041349,0.00039374880181188146
7.66723579411351e-08,0.4023519285094427,154.0,0.0,0.0,0.0,0.71609959644254229,1.0,18.993727214939714,0.010411456846236107,0.060690677568692473,0.038607198693360122,0.0061131057549336796,2.3016626847982276e-08,6.6586369727007135e-07,0.045089719974330963,2.4740471230383106e-09,0.076265234858327799,0.00014831120262121718,6.5479059670481465e-11,0.023148349579632282,1.104784968925131e-12,4.4862887695785638e-05,0.01929078631303642,0.020945144642973788,7.0663149679855611e-06,4.2787045780176561e-06,0.0024356501276985468,6.1647493826287318e-05,0.00035503560684339581,0.00040482355452600493
