Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507)
1.5729615417289142e-20,0.46976212935230116,154.0,0.0,0.0,0.0,0.99999999999951827,1.0,19.0,9.2523057712715994e-15,6.051285749140647e-14,6.0512364098016765e-14,3.0064692002874919e-24,3.0059395235118073e-24,3.4912198041844858e-13,3.0877123194459218e-21,2.2927233623823415e-15,6.0926743039291083e-21,1.6474490398225527e-24,2.464803367603697e-35,8.3345709983937061e-26,2.6966665715723112e-35,2.8131356083859776e-26,4.3408010204739553e-36,4.3408010205823098e-36,9.4572646908681575e-47,1.3781908999471612e-47,7.5587115285430155e-28,4.5248046661108834e-84,4.1829580542844122e-84,4.1829580542857866e-84,3.8807539994015681e-40,4.9339501000681724e-19,4.425443780347368e-35,5.3737687977755589e-40,3.2233155797275119e-35,1.6335472287696226e-35,1.6700887222080781e-52,7.9978385118666677e-42,7.9818105215765922e-67,1.2620540091027138e-53,4.2215604100180234e-50,1.7169985262349661e-60,1.0706510189385093e-71,8.3473996910271911e-83,3.5268012990455277e-83,1.2157281635151266e-62,8.4994347058010206e-95,9.4671064895590765e-99,2.2572774010758215e-95,1.5907503062030812e-88,8.2754172693225996e-86,5.6654941913080219e-34,2.4132255439042724e-44,4.2490376737445211e-44,1.1897169257190636e-44,7.1749825373287084e-48,4.1399231358640324e-41,1.1040015497682824e-30,1.2192933154464706e-40,1.0676150731790598e-40,2.32600356035293e-51,2.1224070052077437e-51
3.147289687751251e-20,0.46976212935230105,154.0,0.0,0.0,0.0,0.99999999999903622,1.0,19.0,1.8512650035821499e-14,1.2107828913284011e-13,1.210773019206339e-13,1.2033711877791554e-23,1.2029373867342326e-23,6.9854726273530797e-13,1.2358895805111191e-20,4.5874385838870842e-15,2.4386574624365662e-20,6.5940894287584444e-24,1.9714468794524471e-34,3.3360004071306599e-25,2.1532389029712066e-34,1.1259873674261091e-25,3.4752802084952796e-35,3.4752802086687885e-35,1.5143944091838749e-45,2.2069010416887028e-46,3.0254544685606641e-27,5.803511541818283e-82,5.3650592983686148e-82,5.3650592983721389e-82,3.106962897964089e-39,9.8721868942517061e-19,1.7713308251396145e-34,4.3022708262194712e-39,2.5806123223750632e-34,1.3078310216518185e-34,2.6743179228243053e-51,6.4031338372974447e-41,2.5563285688870603e-65,2.0209304988026933e-52,3.3808257539344357e-49,5.4990178433679048e-59,6.8580243581706445e-70,1.0693878274183472e-80,4.5181955090247531e-81,1.9473123301869817e-61,2.1777375350405677e-92,2.4256758711426592e-96,5.7836243609153046e-93,2.0379149192674656e-86,1.0601661384681086e-83,2.2676741464953652e-33,1.9320477780902868e-43,3.4018135399646325e-43,9.5249651158070571e-44,6.3643811850687005e-47,3.3144540973802487e-40,4.4188833087705324e-30,9.7617603014340946e-40,8.5474121392925659e-40,3.7246360386646679e-50,3.39861620141683e-50
6.295945979795923e-20,0.4697621293523012,154.0,0.0,0.0,0.0,0.99999999999807199,1.0,19.0,3.7033338564900567e-14,2.4220915238753249e-13,2.4220717754739869e-13,4.8150522081013555e-23,4.8115424384899025e-23,1.3973977713185998e-12,4.9451679161309665e-20,9.1768687830570306e-15,9.7578059009836482e-20,2.6384946060904676e-23,1.5747327189114417e-33,1.3348346617247907e-24,1.7141380015150375e-33,4.5054161343623232e-25,2.7812803742178933e-34,2.781280374495621e-34,2.4240168749918231e-44,3.5324787464838858e-45,1.210575871173317e-26,7.436031486488762e-80,6.8742432203095256e-80,6.8742432203185578e-80,2.4865146050236927e-38,1.9748660573431538e-18,7.0876306383644953e-34,3.4431054923722543e-38,2.0652740701981942e-33,1.0466622490309731e-33,4.2806503219297039e-50,5.1244531122806526e-40,8.1836919873670084e-64,3.2348040660208835e-51,2.707305577733762e-48,1.7604253636039024e-57,4.3910102635065964e-68,1.369405706334435e-78,5.7857800098248159e-79,3.118771174175597e-60,5.5774176354677719e-90,6.2124142010875204e-94,1.4812453749532601e-90,2.6096541617690701e-84,1.3575968634907245e-81,9.0736503649407891e-33,1.5462254088717962e-42,2.7224843990884519e-42,7.6228600763128952e-43,6.0858666034332293e-46,2.652567948264131e-39,1.7681289086135156e-29,7.8123749633819042e-39,6.8405274399314281e-39,5.9618426208796144e-49,5.4399982988493752e-49
1.259325856388527e-19,0.46976212935230116,154.0,0.0,0.0,0.0,0.99999999999614353,1.0,19.0,7.4074715622975773e-14,4.8447087878431067e-13,4.8446692872705036e-13,1.9263344153506432e-22,1.9235123115084211e-22,2.7950985642835117e-12,1.9783889951065459e-19,1.8355728206038856e-14,3.9037573927314737e-19,1.0555695826079131e-22,1.2552130285657364e-32,5.3402075565597967e-24,1.3572174719621652e-32,1.802459827378576e-24,2.2254468712174102e-33,2.2254468716618633e-33,3.8792148338523666e-43,5.653115566000867e-44,4.8430917647995667e-26,9.5229467708454985e-78,8.8034931533537088e-78,8.8034931533768391e-78,1.989589485248678e-37,3.9501608295042311e-18,2.8355138321936787e-33,2.754977570331576e-37,1.6525329019217552e-32,8.3748875206270175e-33,6.8504341884330583e-49,4.1003410723827675e-39,2.6193320771132666e-62,5.1767368838544767e-50,2.1688442442834592e-47,5.6345426777370781e-56,2.810845517362418e-66,1.7532158614104117e-76,7.4073893837738869e-77,4.9968208848276906e-59,1.4281268615029965e-87,1.5907210622207831e-91,3.7927937761698021e-88,3.3410751055230054e-82,1.7380972970133622e-79,3.6300509838833676e-32,1.2372152490182406e-41,2.1784006581998419e-41,6.0994352816794462e-42,6.4577987170020084e-45,2.1224531197840862e-38,7.0736669620528951e-29,6.2510868219816131e-38,5.4734612599604217e-38,9.5408869665036761e-48,8.7057653114840517e-48
2.518788373206396e-19,0.46976212935230116,154.0,0.0,0.0,0.0,0.99999999999228661,1.0,19.0,1.4815746973879451e-13,9.6899433112818349e-13,9.6898643079084272e-13,7.7059647387206876e-22,7.6833541114126613e-22,5.5904992534069356e-12,7.9141985953697619e-19,3.6713443150571106e-14,1.5616297578811347e-18,4.2226214255250986e-22,9.9664997714932071e-32,2.1362566474259483e-23,1.0635939777837387e-31,7.2104260898886699e-24,1.7805265415021135e-32,1.7805265422133105e-32,6.2073708187968697e-42,9.0459034650921638e-43,1.9373943734309738e-25,1.2192461734982689e-75,1.127132766755513e-75,1.1271327667614366e-75,1.5918227341883069e-36,7.9007505191268254e-18,1.1342978896606783e-32,2.2041434018738187e-36,1.3221516233271111e-31,6.7005450346153511e-32,1.0961809809823126e-47,3.2805843229529698e-38,8.3827438118414775e-61,8.2836127060093283e-49,1.7393820530267063e-46,1.8032412856490363e-54,1.7991313968666628e-64,2.2443555606155287e-74,9.4824692971652563e-75,8.0141978311109778e-58,3.6563961142596887e-85,4.0726818877441445e-89,9.7105288008915808e-86,4.2770325443421846e-80,2.2250017391393209e-77,1.452138567918059e-31,9.8986617348566699e-41,1.7428851977288406e-40,4.8799940106860882e-41,7.7080452517307053e-44,1.6981169086196557e-37,2.8296970614593028e-28,5.0013441028406079e-37,4.3791847668636273e-37,1.5266964988861789e-46,1.3930631711371382e-46
5.037713406842135e-19,0.46976212935230116,154.0,0.0,0.0,0.0,0.9999999999845729,1.0,19.0,2.9632297796910523e-13,1.9380412340231022e-12,1.9380254337363829e-12,3.0825112901767348e-21,3.0644464876687955e-21,1.1181297044430487e-11,3.1658070951393563e-18,7.3428857433916595e-14,6.2467709243186408e-18,1.6891168639242129e-21,7.8543654277380726e-31,8.5453724956075431e-23,8.1730699351957337e-31,2.8842877892650477e-23,1.4244888509969584e-31,1.4244888521349304e-31,9.9322845735899877e-41,1.4474176557640993e-41,7.7498928420495256e-25,2.7323581463195741e-73,2.525929926746769e-73,2.5259299267732734e-73,1.2735186639426409e-35,1.5801930479573775e-17,4.537376557502473e-32,1.7633217527370583e-35,1.0577711501797044e-30,5.3606886706174308e-31,1.7539787936155733e-46,2.6245920490316822e-37,2.6826190294187926e-59,1.3254425834792086e-47,1.3981990726316945e-45,5.7706631320214347e-53,1.1515031601183935e-62,2.8729237158719208e-72,1.2138188567621831e-72,1.2882479173573241e-56,9.3608602744674206e-83,1.0426607492093978e-86,2.4859924482305968e-83,5.4748860136272899e-78,2.8481495536037527e-75,5.8087906157725175e-31,7.9193052324810253e-40,1.3943730668638882e-39,3.9041524890218998e-40,1.0232979820497917e-42,1.3585471213323166e-36,1.1319248773294259e-27,4.0012649169616932e-36,3.5035141119798336e-36,2.4428363551014352e-45,2.229011293046974e-45
1.0075563474113612e-18,0.46976212935230105,154.0,0.0,0.0,0.0,0.99999999996914535,1.0,19.0,5.9265399442441967e-13,3.8761350326884132e-12,3.8761034348992864e-12,1.2330295752738605e-20,1.2186462163235739e-20,2.2362878277602823e-11,1.2663476734464561e-17,1.4685962357778464e-13,2.498757374926377e-17,6.7566014239228999e-21,6.100951765173919e-30,3.4182170958023789e-22,6.0583030068551641e-30,1.1537385812306059e-22,1.1396181228337739e-30,1.1396181246545705e-30,1.5892014947165609e-39,2.3159254905475861e-40,3.1000202092357859e-24,3.5093009025346139e-71,3.2441750677537086e-71,3.244175067821904e-71,1.0188391463931653e-34,3.1604292725274727e-17,1.8149878464060636e-31,1.4105682107620893e-34,8.4623642628027275e-30,4.2886497917259601e-30,2.8064374826632246e-45,2.09972347359816e-36,8.5846066054234727e-58,2.120752898832805e-46,1.1291898531682853e-44,1.8466528734580796e-51,7.3697859069207359e-61,3.6774258463321451e-70,1.5537234204126524e-70,2.0801649043654037e-55,2.3964349220236651e-80,2.6692725739838931e-84,6.3641218005620901e-81,7.0080162123972123e-76,3.6457142258897843e-73,2.3235635055572375e-30,6.335594411786691e-39,1.115522876369736e-38,3.1233512365872112e-39,1.4692582522844656e-41,1.0868460572942666e-35,4.5277915827181858e-27,3.2010874158097831e-35,2.8028777884573903e-35,3.9086302384004836e-44,3.566498679544539e-44
2.0151263608656566e-18,0.46976212935230116,154.0,0.0,0.0,0.0,0.99999999993829025,1.0,19.0,1.1853160273138202e-12,7.7523226018875879e-12,7.7522594183123825e-12,4.9321682586682743e-20,4.8183021270499923e-20,4.4725983348595732e-11,5.0654347933093876e-17,2.9372090617465346e-13,9.9951165169153375e-17,2.7026652666084568e-20,4.6119193301851387e-29,1.367299590077167e-21,4.2223842062911999e-29,4.6150012119478681e-22,9.1170530593921257e-30,9.1170530885250969e-30,2.5427404764326775e-38,3.7055226055939277e-39,1.2400206995415929e-23,4.4921296469730451e-69,4.1527516208334823e-69,4.1527516210080741e-69,8.1508104169494324e-34,6.3209026515904807e-17,7.2600276168980778e-31,1.1282717278004692e-33,6.7699624757639837e-29,3.4309558485752807e-29,4.4903572039962548e-44,1.6797987076705747e-35,2.7471102846846292e-56,3.3932184455969825e-45,9.2032927769454279e-44,5.9093165540410468e-50,4.7166861300221804e-59,4.7071287807308916e-68,1.9887760133394282e-68,3.3888375567645024e-54,6.1349047677156517e-78,6.8333734242400458e-82,1.6291394910014541e-78,8.970313615626733e-74,4.666537771904522e-71,9.2943484586121852e-30,5.0685354350435419e-38,8.9242560435335462e-38,2.4986388206162388e-38,2.2163451310132546e-40,8.6945926605463213e-35,1.8111350210154918e-26,2.5608995281752781e-34,2.2423287950698892e-34,6.2538644444183245e-43,5.7064381612360661e-43
4.030266387774247e-18,0.4697621293523012,154.0,0.0,0.0,0.0,0.99999999987658006,1.0,19.0,2.3706400930077095e-12,1.5504697630577121e-11,1.5504571309487743e-11,1.9728771662235829e-19,1.883694323840275e-19,8.9451963910352887e-11,2.0261782799224689e-16,5.8744247260831842e-13,3.9980552150663095e-16,1.0810693691198166e-19,3.3217334713789277e-28,5.4692169210344165e-21,2.6803510251142314e-28,1.8460098266727482e-21,7.2936855299036632e-29,7.2936855765162412e-29,4.068365035953452e-37,5.9288569120365868e-38,4.9601080392085064e-23,5.7499955828935712e-67,5.3155864552512321e-67,5.3155864556981949e-67,6.5206878464942078e-33,1.2641853129407803e-16,2.9040277201252216e-30,9.0230892116054834e-33,5.4159872709309143e-28,2.7447734411658027e-28,7.1846176338758729e-43,1.343846929158403e-34,8.7908111468564022e-55,5.4290901444907968e-44,7.6341463576936455e-43,1.8909615373256695e-48,3.018648299350061e-57,6.0250638813853949e-66,2.5456076009809289e-66,5.6158762728690147e-53,1.5705198529133341e-75,1.7493263893147895e-79,4.1701251137959283e-76,1.1481904983079799e-71,5.9731080941521371e-69,3.7177582049839897e-29,4.0548520141604167e-37,7.1393945930076112e-37,1.998808010804331e-37,3.4384207449700107e-39,6.9552690627111062e-34,7.2445766458141326e-26,2.048730504664857e-33,1.793873605124575e-33,1.0006171661685708e-41,9.1302557900137054e-42
6.045406414682838e-18,0.46976212935230105,154.0,0.0,0.0,0.0,0.99999999981486987,1.0,19.0,3.5559641586166856e-12,2.3257072552263067e-11,2.3256883125012293e-11,4.1923699977492051e-19,3.9404405536263998e-19,1.3417771489305977e-10,4.305626556972749e-16,8.8116304028530624e-13,8.4958628176345797e-16,2.2972725622686061e-19,8.9612221442146486e-28,1.1622089747029137e-20,6.7825656447336704e-28,3.9227766803790619e-21,2.0855413520859781e-28,2.0855413692424434e-28,1.4974225528438133e-36,2.1822131522506255e-37,1.0540245368693245e-22,2.9667862123202362e-66,2.7426470831189379e-66,2.7426470833933497e-66,1.8645149856045471e-32,1.8962807326916459e-16,6.1710711341666849e-30,2.5795282335739349e-32,1.5486337815388364e-27,7.8483361588238793e-28,2.6444202341575526e-42,3.8425681503923594e-34,4.0135760278659334e-54,1.9982541240706677e-43,2.2274831624077367e-42,8.6334145629690062e-48,1.6585307694263779e-56,3.886984599701635e-65,1.6422626889588009e-65,2.1013029313545392e-52,1.1662927758701087e-74,1.2990777439746546e-78,3.0967158162739172e-75,7.4073923045682104e-71,3.853466094466657e-68,7.9002478755791518e-29,1.1594359499635566e-36,2.041415111696323e-36,5.7151616353105179e-37,1.2566996258690101e-38,1.9887019689529679e-33,1.5394747983522418e-25,5.858095620788175e-33,5.1293650328951251e-33,3.6829275823659674e-41,3.3605269179243267e-41
8.06054644159143e-18,0.46976212935230116,154.0,0.0,0.0,0.0,0.99999999975315967,1.0,19.0,4.7412882241407501e-12,3.1009447369543341e-11,3.100919486488603e-11,7.1516952080695028e-19,6.62609113894923e-19,1.7890323629789486e-10,7.3448844103416067e-16,1.1748826092090135e-12,1.4492926763652361e-15,3.9188746394432168e-19,1.7963627378787732e-27,1.9825911993245023e-20,1.2917401509208851e-27,6.6918006512075736e-21,4.3990143687268921e-28,4.3990144122392471e-28,3.7977724431304586e-36,5.5345627310835648e-37,1.7980432694710919e-22,1.6184887725522501e-65,1.4962128018995431e-65,1.4962128020523021e-65,3.9328111296428714e-32,2.5283765244116469e-16,1.052713445508417e-29,5.4399911420571169e-32,3.2665152453611825e-27,1.655440428705985e-27,6.7068281372127964e-42,8.1050959036360047e-34,1.1963340733235795e-53,5.0679767170602821e-43,4.7837277299370342e-42,2.5733639466853351e-47,5.7023481826376338e-56,1.5179653118850967e-64,6.413449158338997e-65,5.407985074137069e-52,5.1076320838762456e-74,5.6891829372124856e-78,1.3561329453145401e-74,2.8927758960881348e-70,1.5048755046251178e-67,1.3476903801074836e-28,2.4455881500827768e-36,4.3059227993508635e-36,1.2054580187164195e-36,3.1740522737225915e-38,4.1946116977770274e-33,2.6261648848651843e-25,1.23564266870895e-32,1.0819325296513156e-32,9.3406790123675646e-41,8.5229889809567945e-41
1.2090826495408611e-17,0.4697621293523012,154.0,0.0,0.0,0.0,0.9999999996297394,1.0,19.0,7.1119363549895938e-12,4.6514196766728607e-11,4.6513818167085731e-11,1.4806686577704384e-18,1.3396812683302449e-18,2.683537403060111e-10,1.5206614575429808e-15,1.7623194030541606e-12,3.0005693630202043e-15,8.1135206054023164e-19,4.5260121973699642e-27,4.1046990362662091e-20,3.0277311181519827e-27,1.3854533567178691e-20,1.201508264050825e-27,1.2015082792672068e-27,1.3280896798247479e-35,1.9354610577725481e-36,3.7226230826656879e-22,2.2478035235118738e-64,2.0779831571780632e-64,2.0779831574193794e-64,1.0741767376187014e-31,3.792568980840445e-16,2.1795129307136248e-29,1.4853834276682919e-31,8.9218526871328104e-27,4.5215143743601178e-27,2.3454127034883765e-41,2.2137549570398015e-33,5.2365930042404648e-53,1.7722789065209936e-42,1.3453960864022552e-41,1.1264024411427024e-46,3.0668080136917223e-55,9.8733392616475871e-64,4.1715156209639958e-64,1.9376034562549031e-51,3.9628317058040167e-73,4.4141762025623519e-77,1.0521270874881864e-73,1.8815625502307573e-69,9.7881990525556964e-67,2.7902238321456599e-28,6.6796649157730348e-36,1.1760745553021084e-35,3.2923183099270218e-36,1.1049659837364073e-37,1.1456157383684521e-32,5.4371447877404147e-25,3.3749244421313466e-32,2.9550957326593783e-32,3.2664656214538482e-40,2.980508435059967e-40
1.6121106549225793e-17,0.46976212935230116,154.0,0.0,0.0,0.0,0.99999999950631913,1.0,19.0,9.4825844855261858e-12,6.2018945800096446e-11,6.2018441191090529e-11,2.5182304538455068e-18,2.2279057487005344e-18,3.5780340008420134e-10,2.5862403145464463e-15,2.3497525241554938e-12,5.1031696863109903e-15,1.3798950675323737e-18,8.8342442830769592e-27,6.9810090772980345e-20,5.5818676822975847e-27,2.3562942542736639e-20,2.5139584060750375e-27,2.5139584440964177e-27,3.3185136807416922e-35,4.8361843152081977e-36,6.3312096242912878e-22,1.0332843230401194e-63,9.5522023982511408e-64,9.5522023995024785e-64,2.247543261780115e-31,5.0567628051324419e-16,3.7067852139115598e-29,3.1070891142521863e-31,1.8667470183483869e-26,9.4605053144224992e-27,5.8605513979597953e-41,4.6319181717287681e-33,1.5256923786150311e-52,4.4284060368035282e-42,2.8870510560919547e-41,3.2817740653172068e-46,1.0220993961192923e-54,3.706728606273126e-63,1.5661040300343985e-63,4.9372698548288603e-51,1.655173356262604e-72,1.8437037307320673e-76,4.3943296496559921e-73,7.0639266044130203e-69,3.6747646210688167e-66,4.7454418936610873e-28,1.3976099344108395e-35,2.4607286483595833e-35,6.8883298470514695e-36,2.7537085103128834e-37,2.3968941437547773e-32,9.2471628790518016e-25,7.0614710197579206e-32,6.1830516663341994e-32,8.1619753139233453e-40,7.4474318374019896e-40
2.0151386603042974e-17,0.4697621293523012,154.0,0.0,0.0,0.0,0.99999999938289885,1.0,19.0,1.185323261572822e-11,7.7523694458826779e-11,7.7523063917029434e-11,3.84728788119285e-18,3.3271990046457906e-18,4.4725215533820449e-10,3.951179965208905e-15,2.9371817101968674e-12,7.7964687621278928e-15,2.1081639628555848e-18,1.5030192096154532e-26,1.0665388848150328e-19,9.0377558020183324e-27,3.5998861374221269e-20,4.5765667256754163e-27,4.5765668063414454e-27,7.0405426810664993e-35,1.0260478029842212e-35,9.6726605209266998e-22,3.8149059743897457e-63,3.5266918501989677e-63,3.5266918507009806e-63,4.0915749321741299e-31,6.3209580949921652e-16,5.6631364790316539e-29,5.6548001021952409e-31,3.3983355141835341e-26,1.7222457501537263e-26,1.243380471773789e-40,8.4322329406184015e-33,3.7042979452283961e-52,9.3952638142168521e-42,5.3891421523133766e-41,7.9679107115599932e-46,2.7982656084853873e-54,1.1306187182573297e-62,4.7768982669811276e-63,1.0680931405134705e-50,5.5690689793865572e-72,6.2034717776267516e-76,1.4784887260519498e-72,2.1546291686806548e-68,1.1208691413309268e-65,7.249964857046365e-28,2.544296180989604e-35,4.4796382062156206e-35,1.2539381332911531e-35,5.8309119416432161e-37,4.3632365239884514e-32,1.412757890728951e-24,1.2855136416863263e-31,1.1256012879487275e-31,1.7316447028542123e-39,1.5800434547695617e-39
2.821194671067734e-17,0.4697621293523012,154.0,0.0,0.0,0.0,0.9999999991360583,1.0,19.0,1.6594528875107603e-11,1.0853319071924817e-10,1.0853230845598732e-10,7.3981991840900108e-18,6.0818506769894662e-18,6.2614689551007604e-10,7.5979280862735074e-15,4.1120280300759755e-12,1.4992232574529439e-14,4.0539058311627249e-18,3.3922764515139892e-26,2.050908830831415e-19,1.8753795712696033e-26,6.9224553513845923e-20,1.2083491152804605e-26,1.2083491448334047e-26,2.5793797509262849e-34,3.7591012124733908e-35,1.8600189672237633e-21,4.6767800325870238e-62,4.3234517926114069e-62,4.3234517936431872e-62,1.0802995275348307e-30,8.849353163473337e-16,1.0890034786607562e-28,1.4919264986782657e-30,8.9725598396487319e-26,4.5472122996865333e-26,4.555364085891302e-40,2.226359237070711e-32,1.9163397582993521e-51,3.4420246175309333e-41,1.5190548474778503e-40,4.1219034508324915e-45,2.0901360276248893e-53,1.2512471343468574e-61,5.2865572138817657e-62,4.159602862523092e-50,9.3928420868461903e-71,1.0463035071677214e-74,2.493109908844955e-71,2.3845351431299832e-67,1.2404574256411954e-64,1.3941429386641713e-27,6.7176942162864796e-35,1.1827385537564732e-34,3.3103613204917336e-35,2.1290972513146821e-36,1.1518656806219953e-31,2.7166840135197524e-24,3.394132306366467e-31,2.9719205695742882e-31,6.3441167669546536e-39,5.7886606036798739e-39
4.433306692594607e-17,0.46976212935230116,154.0,0.0,0.0,0.0,0.99999999864237765,1.0,19.0,2.6077121389792705e-11,1.7055217943973368e-10,1.7055079390456037e-10,1.8049362885192691e-17,1.3399908960816794e-17,9.8392536258858577e-10,1.8536368118941087e-14,6.4616727567480327e-12,3.6575963707193179e-14,9.8901998973163302e-18,9.8881842124215022e-26,5.0035541837418073e-19,4.9344970468892524e-26,1.6888697489178313e-19,4.6724961576844974e-26,4.6724963450915517e-26,1.6356795755413583e-33,2.3838807526851444e-34,4.5378843753324745e-21,1.3075019774549361e-60,1.2087209075188401e-60,1.2087209080716136e-60,4.1773598320564021e-30,1.3906161145667815e-15,2.6568500905739008e-28,5.7592509848700024e-30,3.4695017670105343e-25,1.7583121631968851e-25,2.8888824638216212e-39,8.6089820685598492e-32,2.0716258465971313e-50,2.1826557497423509e-40,6.7259281700051171e-40,4.4555526843335269e-44,3.999171150846301e-52,4.3810518573503802e-60,1.8510079566745314e-60,3.0152885630592213e-49,6.183835675319088e-69,6.8882998241809412e-73,1.6404832947322406e-69,8.349208574179952e-66,4.3432739899973223e-63,3.401287200343687e-27,2.597625918237142e-34,4.5732996978939583e-34,1.2797046138462434e-34,1.3454001078165306e-35,4.4526848551675986e-31,6.6278869623145252e-24,1.3124538116408988e-30,1.1491949082617979e-30,4.0231100171950612e-38,3.6708006858833723e-38
6.045418714121479e-17,0.46976212935230116,154.0,0.0,0.0,0.0,0.99999999814869722,1.0,19.0,3.5559713899041573e-11,2.3257116354027117e-10,2.3256927450985318e-10,3.3437046352125251e-17,2.2680213681833923e-17,1.3416891331016558e-09,3.4338774812593484e-14,8.8112535455705525e-12,6.7757274416730255e-14,1.8321752482813722e-17,2.0098075171075197e-25,9.2691800966967645e-19,9.4833304065257228e-26,3.1286884064879936e-19,1.1595971709072992e-25,1.1595972319580328e-25,5.3284594292396993e-33,7.7660452211604454e-34,8.406585532655258e-21,8.7333943434292687e-60,8.0735911255763083e-60,8.0735911299163984e-60,1.0367183071801654e-29,1.8962992941963162e-15,4.9219233426187229e-28,1.4273591369199351e-29,8.6103475181325912e-25,4.3636463622941186e-25,9.4112984409771982e-39,2.136535072245151e-31,8.6478566692709636e-50,7.1101770222767031e-40,1.8386234693275609e-39,1.8598518606813147e-43,2.0849731606183095e-51,2.7820942169519738e-59,1.1754434653236588e-59,1.0659980410153036e-48,4.6739689447344346e-68,5.2064300860435867e-72,1.2397088502502439e-68,5.3020245947068568e-65,2.7581043525478577e-62,6.3009998496303666e-27,6.4466588149339013e-34,1.1349463841574232e-33,3.1751923547717297e-34,4.3767558966688111e-35,1.1047674534671257e-30,1.2278384373257824e-23,3.2571758866011811e-30,2.8520153885925692e-30,1.3106014656432572e-37,1.1958152358941157e-37
9.269642757175225e-17,0.46976212935230116,154.0,0.0,0.0,0.0,0.99999999716133725,1.0,19.0,5.4524898901235559e-11,3.5660912022887481e-10,3.5660622119500641e-10,7.8417660896431805e-17,4.4782978352687022e-17,2.057172600819644e-09,8.0530064350797041e-14,1.3510223376410245e-11,1.5890193226382133e-13,4.296790149231655e-17,5.183245111184878e-25,2.1738026710690524e-18,2.304848223184061e-25,7.3375075445233361e-19,4.211669931677005e-25,4.2116702811853003e-25,3.0504510293524216e-32,4.446265404190737e-33,1.9715418361984219e-20,2.1453947481499053e-58,1.9833113584376191e-58,1.9833113602673552e-58,3.7653835512245312e-29,2.907672795533005e-15,1.154315760481731e-27,5.1671861124969736e-29,3.1272072588743386e-24,1.5848403955508644e-24,5.388362944723147e-38,7.7599205459111796e-31,7.9594124678390931e-49,4.0702342009973984e-39,8.1667758728419189e-39,1.7115310622759059e-42,3.1461231602493103e-50,7.0163258479672363e-58,2.964420126864425e-58,7.4289746288326289e-48,2.005502157847257e-66,2.2339866113037004e-70,5.3143256351395472e-67,1.3371925263820584e-63,6.9558262946126857e-61,1.4777322051600277e-26,2.3414322006485202e-33,4.121850710778895e-33,1.1526049331750072e-33,2.5008817607733376e-34,4.0100866150233114e-30,2.8795685595996548e-23,1.1830032745109221e-29,1.0358550630450685e-29,7.5032208275453358e-37,6.845829079656005e-37
1.5718090843282714e-16,0.46976212935230105,154.0,0.0,0.0,0.0,0.99999999518662086,1.0,18.999999999999996,9.2455268840409717e-11,6.0468499447311753e-10,6.0468005646474761e-10,2.2519873911503816e-16,9.6243226168421648e-17,3.4879632659670601e-09,2.3125095439474137e-13,2.2907396121332071e-11,4.5630440992867161e-13,1.2338937014288207e-16,1.6056466961664624e-24,6.2424804946766125e-18,6.8046256667411976e-25,2.1071778791565182e-18,2.1046411775246337e-24,2.1046414915281132e-24,2.7405108803159374e-31,3.9951907579778913e-32,5.6618565642251907e-20,1.0400901940614557e-56,9.6151197920588216e-57,9.6151198094652755e-57,1.8816348584214197e-28,4.9304483660403614e-15,3.3150083353866853e-27,2.5637715418498175e-28,1.5626292871787073e-23,7.919264082893952e-24,4.8420083339244829e-37,3.8777619759745869e-30,1.3255997392171861e-47,3.656229933903957e-38,5.7053651672762343e-38,2.8494652341377849e-41,9.9472685744259244e-49,4.2896936869334615e-56,1.8124101921137631e-56,9.3655843969454099e-47,2.4008824585374874e-64,2.6743925074605497e-68,6.3482307166850225e-65,8.1758817511165348e-62,4.2527076927512608e-59,4.2437366764791219e-26,1.1700507974595785e-32,2.0594437157630991e-32,5.752913643571479e-33,2.2419618272796596e-33,2.0012485552773342e-29,8.2695135905829386e-23,5.9115906133125948e-29,5.1763379330552423e-29,6.741373019652647e-36,6.1502472321509016e-36
