Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815)
2.161829759714513e-17,0.36302899346310213,154.0,0.0,0.0,0.0,0.99999999999939326,1.0,19.0,5.7389077416613516e-14,2.7125406493986949e-13,2.7125403341592042e-13,1.7969770513617347e-20,1.733712481326885e-20,6.8074132487046148e-15,5.9419297969324627e-20,6.1128888122870417e-19,5.1031281114769589e-20,1.3696553530484123e-20,1.977625420270665e-29,5.6648260509115165e-24,2.8264797325161947e-29,3.1623438481610675e-25,4.5875285090090251e-33,4.5875287158966962e-33,1.8536650954900823e-40,2.1521151212749204e-41,3.9220449569611536e-25,8.9878895567480228e-75,8.7159595591985445e-75,8.715959559202403e-75,2.3288662774506873e-34,4.4588325077614192e-20,4.153561338837797e-34,6.5819272089382946e-35,1.6745997149070501e-33,1.9498538398734504e-33,9.7792126920706776e-48,2.5740482757895699e-38,2.8989787243224853e-61,3.3950903648876412e-48,3.459249819393255e-48,4.9739486024264962e-53,1.2454538906501599e-61,1.5110089424339363e-69,6.357871180772823e-72,9.2991918691896781e-58,2.7249645923421312e-80,1.7205535379891461e-83,1.1994372236291676e-81,1.0390354204114549e-76,1.7120235014438012e-72,7.2178213405985921e-35,4.099396541824548e-42,3.1169816894090152e-44,7.7444224510781168e-44,5.8652919001444963e-47,4.4100168347967105e-41,2.0424388374808645e-31,5.9520013098498077e-39,2.6092014470527787e-39,1.0543125004463657e-46,6.9162437603862635e-47,6.4445211215884775e-48,8.788737644667891e-51,2.2116897050856226e-55,2.7196505420567532e-41,1.7116914014464151e-50,2.4666300396681068e-48,5.0259071651783992e-88,4.1915425704270967e-51,7.05600565482026e-57,1.422519438439257e-65
4.325537738160315e-17,0.36302899346310213,154.0,0.0,0.0,0.0,0.99999999999878608,1.0,19.0,1.1482801502148828e-13,5.4274373829970786e-13,5.4274369900294483e-13,7.1925906629278483e-20,6.7022550838475141e-20,1.3620514240098488e-14,2.3782865154338777e-19,1.2230966719750805e-18,2.0425520308777849e-19,5.4821677983317668e-20,1.537722194979472e-28,2.2674064992789954e-23,2.0747475830004724e-28,1.2657615793258738e-24,3.6728118101188162e-32,3.6728121413976815e-32,2.9681717105297176e-39,3.4461678557487134e-40,1.5698399554740096e-24,1.1527859260202201e-72,1.1179082084257072e-72,1.1179082084266967e-72,1.8645091665601593e-33,8.9216959106275664e-20,1.6625323828859524e-33,5.2621718529416242e-34,1.3406801544784734e-32,1.5610478873686653e-32,1.5659481543538709e-46,2.0608035389158746e-37,9.2845376772419402e-60,5.4364886780032032e-47,5.4879754591033599e-47,1.5929799540733316e-51,7.9776062414404541e-60,1.935730698143724e-67,8.1449726010045594e-70,2.9497466246992602e-56,6.9818456903494217e-78,4.4083658830603826e-81,3.0703827298770594e-79,1.3310950664971286e-74,2.1932474240174865e-70,2.8890091416203523e-34,3.2820093155855353e-41,2.4954565797653839e-43,6.1978718909214018e-43,9.3782777708264602e-46,3.5306045446250875e-40,8.175076979102674e-31,4.7652172942724332e-38,2.0889472516839741e-38,1.6882482837442995e-45,1.1074870865165914e-45,1.0319623925719779e-46,1.3530577140548005e-49,6.9737268928735261e-54,2.1773735955899729e-40,1.3797277040479145e-49,3.9474986462283799e-47,1.2892550996407038e-85,6.4902891686260413e-50,2.2564054594951924e-55,9.0953882518648133e-64
8.65295369505192e-17,0.36302899346310213,154.0,0.0,0.0,0.0,0.99999999999757161,1.0,19.0,2.2970589022933967e-13,1.0857229182079618e-12,1.0857229222123305e-12,2.8779726639289531e-19,2.5091679734484824e-19,2.7246036153898856e-14,9.5159725263795761e-19,2.4466756862108465e-18,8.1726355859143577e-19,2.1935627900048323e-19,1.1634760647190951e-27,9.0725777757224803e-23,1.4222235494922497e-27,5.0646943236364214e-24,2.9393650330519215e-31,2.9393655632787596e-31,4.7506633558220443e-38,5.5160477664308522e-39,6.2814035523710032e-24,1.4770625144944986e-70,1.4323737583375027e-70,1.4323737583400386e-70,1.4921741466348097e-32,1.7847893974901922e-19,6.6524983307246702e-33,4.1995847764954615e-33,1.0729230206833867e-31,1.2492794862469942e-31,2.5065368199913415e-45,1.649268822757195e-36,2.9723015988058918e-58,8.7016682608353957e-46,8.7432569644753983e-46,5.0995332559824028e-50,5.1077042407752477e-58,2.4787321113140768e-65,1.0429759266361005e-67,9.3975446959906952e-55,1.7880746999114801e-75,1.1289979758008853e-78,7.8491064013421718e-77,1.7044935635303815e-72,2.8084861693582944e-68,1.155979647635564e-33,2.6266041031473978e-40,1.9970852391807528e-42,4.9563839783003915e-42,1.4995821966990424e-44,2.8254119944635103e-39,3.2710947788071689e-30,3.8136175923153725e-37,1.6717920294837364e-37,2.7022154794166407e-44,1.7726588707192334e-44,1.6518098393889652e-45,2.0104090993840143e-48,2.1654732798682277e-52,1.7425598364792447e-39,1.1079684170414986e-48,6.311144310954463e-46,3.3038536069050403e-83,9.7441825537466498e-49,7.2159535174363095e-54,5.8140999183511434e-62
1.730778560883513e-16,0.3630289934631021,154.0,0.0,0.0,0.0,0.99999999999514266,1.0,19.0,4.594616406374502e-13,2.1716806794596714e-12,2.1716809367726978e-12,1.1513760848369431e-18,8.881276176409226e-19,5.4494359977068565e-14,3.8067915178630556e-18,4.8936874543965531e-18,3.2693999211119505e-18,8.7755324662345342e-19,8.3892947885318557e-27,3.6296206669512888e-22,8.8210414970589375e-27,2.0262069428693495e-23,2.3519375665949092e-30,2.351938415018189e-30,7.6015060039592022e-37,8.8272639137586638e-38,2.5129696464308103e-23,3.3116944492561405e-68,3.211498618897219e-68,3.2114986189085703e-68,1.19396627296289e-31,3.5702175136776587e-19,2.6615951439536069e-32,3.3416503904007364e-32,8.5845572517058339e-31,9.9956017948642415e-31,4.0112748236538855e-44,1.3196651472197712e-35,9.5133646161937489e-57,1.3924688963638198e-44,1.3959192157252615e-44,1.6320999354708932e-48,3.2694425044927218e-56,3.1732798421445181e-63,1.3352207310072399e-65,3.0005473283944158e-53,4.5782009590793118e-73,2.8906971465871098e-76,2.002434199567254e-74,2.1821139117105038e-70,3.5954320172793168e-66,4.6246689002528306e-33,2.1016811070088685e-39,1.5979101425360472e-41,3.9597971609459175e-41,2.3971526639823203e-43,2.2605274647070415e-38,1.3086502593085833e-29,3.0514663947742916e-36,1.3376866311052722e-36,4.3241646456855209e-43,2.8366978894549398e-43,2.6434270600514809e-44,2.8125504182669582e-47,6.5379469269144161e-51,1.394311403755015e-38,8.8805606719775315e-48,1.0076205468636402e-44,1.4790243847596782e-80,1.3868454812390111e-47,2.3070283221775403e-52,3.7135041832336539e-60
3.461744943640155e-16,0.36302899346310213,154.0,0.0,0.0,0.0,0.99999999999028477,1.0,19.0,9.1897314142330196e-13,4.3435941716584788e-12,4.343595238461807e-12,4.6058761133142773e-18,2.8763608915711692e-18,1.089801297773983e-13,1.5226668426029514e-17,9.7871260195532646e-18,1.3077172289912479e-17,3.5103813337875226e-18,5.5964485488166625e-26,1.4519655805353021e-21,4.8471256071366696e-26,8.1054827666773387e-23,1.8817270258539372e-29,1.8817283831100762e-29,1.2160121518482472e-35,1.4124392255012221e-36,1.0052691101045521e-22,4.2539733267840066e-66,4.1252687035194232e-66,4.1252687035486346e-66,9.5526410246556077e-31,7.1418277587669205e-19,1.0648548183941641e-31,2.6441976490375164e-31,6.867566643632351e-30,7.9963892643477359e-30,6.4186921767092564e-43,1.0558316475803399e-34,3.0445964473054154e-55,2.2279166646952091e-43,2.2310691615113477e-43,5.2226683842846256e-47,2.0924278432526808e-54,4.0617734230976538e-61,1.7090721295931714e-63,9.5910836371084488e-52,1.1720130637755876e-70,7.4001524674706717e-74,5.0894453906311342e-72,2.7931308637616327e-68,4.6021251665992214e-64,1.8500163373430005e-32,1.6815026725205015e-38,1.2783512321269108e-40,3.1584798690878718e-40,3.8291639438703078e-42,1.8082236427309669e-37,5.2350222859189262e-29,2.4413937351120049e-35,1.0702494060222511e-35,6.9185362262569261e-42,4.5387517309655673e-42,4.2298933467627137e-43,3.5923004087568468e-46,1.8790009027118375e-49,1.115553174353976e-37,7.1111799777111159e-47,1.6048307966139104e-43,3.8060069718166179e-78,1.815628861173127e-46,7.370572534858734e-51,2.367497544478923e-58
6.92367770915344e-16,0.36302899346310213,154.0,0.0,0.0,0.0,0.9999999999805691,1.0,19.0,1.8379961428735271e-12,8.6874144768852761e-12,8.6874169321294588e-12,1.842422975101327e-17,8.2666397666711152e-18,2.1790817536080002e-13,6.0895260397488821e-17,1.9571663824302956e-17,5.2298887030085664e-17,1.4041160680895861e-17,3.350176282772245e-25,5.8080929337043196e-21,2.3721220865583606e-25,3.2423213275331684e-22,1.5054503941793084e-28,1.5054525647510255e-28,1.9445911807305812e-34,2.259804337696006e-35,4.0212362760207249e-22,5.4457295565110713e-64,5.2809681661228839e-64,5.2809681661976758e-64,7.6424818702304354e-30,1.4288064295332189e-18,4.2606335432598364e-31,2.0699196560691329e-30,5.4931444430738731e-29,6.3960531440572852e-29,1.0270428361327306e-41,8.4470440776590752e-34,9.7432190695372953e-54,3.5640155126393235e-42,3.567791211153578e-42,1.6709575575611612e-45,1.33891967521203e-52,5.1981672421746096e-59,2.187232527557229e-61,3.0674414228658846e-50,2.9998344966084202e-68,1.8941154953927111e-71,1.2842543839818087e-69,3.5746944650432437e-66,5.8896980325454554e-62,7.4003536007156824e-32,1.3452632684100228e-37,1.0225725203225395e-39,2.5115857214215481e-39,6.1072581657781903e-41,1.446056091409812e-36,2.0940906823460101e-28,1.9531901646823937e-34,8.5623790040589662e-35,1.1067564230623606e-40,7.2610084323641634e-41,6.7681106660021565e-42,4.0876395313934761e-45,4.9927965346628643e-48,8.9248209754270712e-37,5.6916263639555876e-46,2.5441044647667776e-42,9.7447219959019485e-76,2.1269057824731879e-45,2.351227752206589e-49,1.5037467321336873e-56
1.3847543240180008e-15,0.3630289934631021,154.0,0.0,0.0,0.0,0.99999999996113764,1.0,19.0,3.6760421452880684e-12,1.7375032169970759e-11,1.7375032680749983e-11,7.3698223730893339e-17,2.0908028734176946e-17,4.3559042928195694e-13,2.4347493230344484e-16,3.9131386603769613e-17,2.0910441791517358e-16,5.615831499425102e-17,1.7741857917274372e-24,2.3232805404981997e-20,1.0639474214940913e-24,1.2969519493680334e-21,1.2043845969588496e-27,1.2043880662925965e-27,3.1078239545437977e-33,3.6150962799832933e-34,1.6085246333460771e-21,6.9708191413449353e-62,6.7599159361853975e-62,6.759915936376876e-62,6.1141406569611047e-29,2.8592601520658018e-18,1.705120870938121e-30,1.5874780971188338e-29,4.3927494638138229e-28,5.1147861253323431e-28,1.6433098537700649e-40,6.7577812177659124e-33,3.1179109947781474e-52,5.6999077574694815e-41,5.7069370330165826e-41,5.3447476880651953e-44,8.5654048405467973e-51,6.6508076837495198e-57,2.7984600831322782e-59,9.8130952419341778e-49,7.6762989353252167e-66,4.8468874433405158e-69,3.1959114415414997e-67,4.5739271969110585e-64,7.5355901020254936e-60,2.9601922310138823e-31,1.0762321036327738e-36,8.1782653940252349e-39,1.9852337817462288e-38,9.7109414299564513e-40,1.1559273521486947e-35,8.3765080610111848e-28,1.5625615807108014e-33,6.850031354497511e-34,1.7700061937545811e-39,1.1613550475431957e-39,1.082905647806733e-40,4.1357186952008902e-44,1.1920318610045332e-46,7.1399838241809574e-36,4.5543547387280735e-45,3.9966919834678062e-41,2.4947517570805892e-73,2.2108097439692649e-44,7.4779414003975901e-48,9.4807157101137573e-55
2.0771408771206576e-15,0.36302899346310213,154.0,0.0,0.0,0.0,0.99999999994170619,1.0,19.0,5.5140881472166973e-12,2.6062628199129903e-11,2.6062620790783207e-11,1.5660937689136015e-16,3.416170002983499e-17,6.5309898467007844e-13,5.1722428565698039e-16,5.8681761023288256e-17,4.4420952153375964e-16,1.1932617202903015e-16,4.1458547085946872e-24,4.936995336122641e-20,2.3415047141170915e-24,2.7560350244443357e-21,3.4438011320458461e-27,3.4438138950837767e-27,1.143255507357436e-32,1.3304822519232095e-33,3.4181317148417568e-21,3.5966889082578693e-61,3.4878705335003672e-61,3.4878705336179241e-61,1.7482750675074923e-28,4.2909202865623692e-18,3.6246289732360978e-30,4.431897914998784e-29,1.255752374362034e-27,1.4621605145624054e-27,6.0485061817859897e-40,1.9323125768725092e-32,1.423534221630036e-51,2.0974861122800577e-40,2.1004076727152533e-40,2.4397779865523706e-43,4.7053687933995432e-50,4.290117553967951e-56,1.8051526154232809e-58,4.4800712374415819e-48,5.6998922993739356e-65,3.5989699359950069e-68,2.355746868832122e-66,2.9504770774456427e-63,4.8608486488981166e-59,6.2904327512115759e-31,3.0773634565030772e-36,2.3380751776566133e-38,5.6375352960029737e-38,3.5636727323785774e-39,3.3036993185085893e-35,1.7800150641715041e-27,4.4679316161206889e-33,1.9586872387922879e-33,6.5133333254241883e-39,4.2738111189126433e-39,3.9858002143684159e-40,1.265288795963982e-43,4.8901205593103229e-46,2.0415947873286314e-35,1.3023358623508039e-44,1.4582197723601521e-40,1.5316483156660975e-72,6.8241937043709278e-44,3.40572742483374e-47,5.1819592062570957e-54
2.7695274302233142e-15,0.36302899346310213,154.0,0.0,0.0,0.0,0.99999999992227473,1.0,19.0,7.3521341486594166e-12,3.4750202980087052e-11,3.4750181262356601e-11,2.6715756174235568e-16,4.7616820087622118e-17,8.7043398012709094e-13,8.8207057203825353e-16,7.8222791550807215e-17,7.5755171910905925e-16,2.0353984102155225e-16,7.4682139529558902e-24,8.4219514939588011e-20,4.070020825650978e-24,4.701479410014073e-21,7.2639849593914289e-27,7.2640173144645535e-27,2.898094628958819e-32,3.3741253010260016e-33,5.8309434020508648e-21,1.962131572420647e-60,1.9027669807385838e-60,1.9027669808040252e-60,3.68763729337828e-28,5.7237868297938147e-18,6.1851364891864304e-30,9.15025677580803e-29,2.6481670568223151e-27,3.0834465320007014e-27,1.5340382784701617e-39,4.0758163534775025e-32,4.2431667333871719e-51,5.3186201884451078e-40,5.326907691685274e-40,7.2710775770298064e-43,1.6175726057147082e-49,1.6751967090245228e-55,7.0487247016955485e-58,1.3353387082964703e-47,2.4959294218867242e-64,1.5759588346975068e-67,1.024567306930629e-65,1.1521355311164181e-62,1.8980547881309212e-58,1.0730751204823786e-30,6.4910604610427664e-36,4.9309066867488518e-38,1.1817350097112197e-37,9.0141549385007631e-39,6.9655176847226561e-35,3.0365003305891283e-27,9.4241074208673386e-33,4.1314420916158828e-33,1.651583596933112e-38,1.083757915591697e-38,1.0108807648179381e-39,2.7784303254462116e-43,1.3333073728325453e-45,4.306316439944799e-35,2.7470880331018515e-44,3.6693490938613557e-40,8.5263939195892964e-72,1.507195633443023e-43,1.0128853701670407e-46,1.7732212419915799e-53
4.154300536428628e-15,0.36302899346310213,154.0,0.0,0.0,0.0,0.99999999988341193,1.0,19.0,1.1028226150404451e-11,5.2125303034242694e-11,5.2125237340125729e-11,5.531159573216659e-16,7.465454338732842e-17,1.3046970660244665e-12,1.8253366281064885e-15,1.1728293691478836e-16,1.5676601673505042e-15,4.2134524536067781e-16,1.6360696323191597e-23,1.743660721117753e-19,8.5851845806649096e-24,9.7338223570542571e-21,1.9840202805499646e-26,1.9840315865549909e-26,1.0126215729381464e-31,1.1797887607711558e-32,1.2072246528625139e-20,2.7250676540969432e-59,2.6426203151039114e-59,2.6426203152072899e-59,1.0072162080409892e-27,8.5923512737091777e-18,1.2812247924690977e-29,2.4133993492488315e-28,7.2303200955602191e-27,8.4187684990818438e-27,5.3646433833556032e-39,1.1132337935785672e-31,1.8573280526619413e-50,1.8593211129636874e-39,1.8627806010450445e-39,3.1817811003401031e-42,8.6974340322923421e-49,1.089367416656449e-54,4.583731059838146e-57,5.8448287278308318e-47,1.9361285311862394e-63,1.2225063552046666e-66,7.8513726030314424e-65,7.4932601344009418e-62,1.2342904322707122e-57,2.2216655387913847e-30,1.7729105418242365e-35,1.3464300603042436e-37,3.1945514606291159e-37,3.1382377524034324e-38,1.901158265413044e-34,6.2866889655362316e-27,2.5739857955965862e-32,1.1284241212563316e-32,5.7736579504874771e-38,3.7889250156935468e-38,3.5350657226930598e-39,7.9242558274654398e-43,5.0885306065569582e-45,1.1761869189358583e-34,7.5033719457876998e-44,1.2663815069072394e-39,1.3469297133915137e-70,4.32720450875455e-43,4.4167263363571017e-46,9.4580699916907124e-53
5.539073642633942e-15,0.3630289934631021,154.0,0.0,0.0,0.0,0.99999999984454913,1.0,19.0,1.470431815036262e-11,6.9500325657554774e-11,6.9500191782479571e-11,9.4070451642185656e-16,1.0176730044695809e-16,1.7383230599305916e-12,3.1029951103850941e-15,1.5630875854004432e-16,2.6649560191457435e-15,7.1650299810322405e-16,2.8781482832445915e-23,2.9655110132386296e-19,1.4757963183217781e-23,1.6554673125188633e-20,4.1512310702371039e-26,4.15125930286922e-26,2.5284990844664485e-31,2.9476399307350861e-32,2.0531736014785971e-20,1.2526749195755743e-58,1.2147750485602821e-58,1.2147750486138887e-58,2.1074463372220846e-27,1.1465352086082822e-17,2.180111708247391e-29,4.8972049019614465e-28,1.5123324847732468e-26,1.7609147177010486e-26,1.3404844488039754e-38,2.3292586848762233e-31,5.4113828054584876e-50,4.6446433568491534e-39,4.6544926954919247e-39,9.2681237777786354e-42,2.8981476679453799e-48,4.0891762147825589e-54,1.7206026197807918e-56,1.702869012904947e-46,8.0856643432992421e-63,5.1054546794273853e-66,3.2524199361280829e-64,2.8129377874180947e-61,4.6331764556184259e-57,3.7784664749077151e-30,3.7095192388421589e-35,2.8165233451511566e-37,6.6233530311400402e-37,7.8128956514099881e-38,3.9753689465563784e-34,1.0692000074096036e-26,5.3855776793353341e-32,2.3610367318822494e-32,1.4422642306366406e-37,9.4653619590367793e-38,8.8330905807489719e-39,1.7021678072121041e-42,1.3424439734279829e-44,2.4609709704001588e-34,1.5699814879084509e-43,3.1302348241160216e-39,6.9844562845395543e-70,9.3342809488540834e-43,1.2830539483508662e-45,3.1332149307539631e-52
8.308619855044569e-15,0.36302899346310213,154.0,0.0,0.0,0.0,0.99999999976682352,1.0,19.0,2.2056502144411514e-11,1.0425011709693657e-10,1.0424976693728583e-10,2.0495942910976864e-15,1.5599281377134298e-16,2.6034887749839761e-12,6.7533404524793205e-15,2.342478791398204e-16,5.7999947302496474e-15,1.5606143807578306e-15,6.5222567579833322e-23,6.4612340744074958e-19,3.2542216161208699e-23,3.6069128554794762e-20,1.3108240214426471e-25,1.3108370666331596e-25,1.1680712593232863e-30,1.3644772982960276e-31,4.4734403437884813e-20,2.3511348061289987e-57,2.2800008688616968e-57,2.2800008690403674e-57,6.6547524904158989e-27,1.7225921061076468e-17,4.7556764480359924e-29,1.4252341074863275e-27,4.7710118885182152e-26,5.5552235456365005e-26,6.2076819737237748e-38,7.3550694556529259e-31,3.7500408513923941e-49,2.1487823974565669e-38,2.1553826275937486e-38,6.416576476091594e-41,3.0803188910392428e-47,6.8678780363774699e-53,2.8897972230670267e-55,1.1800211260172864e-45,2.2125403384694184e-61,1.3970784634619758e-64,8.4047994495370014e-63,4.7259358916328847e-60,7.7815443452865685e-56,8.2324654593949833e-30,1.1713458581985832e-34,8.8877249157709107e-37,2.0386029265954558e-36,3.5733033619502456e-37,1.2530458817606694e-33,2.3295578486673757e-26,1.7005384385790758e-31,7.4553674125092043e-32,6.6722250850932306e-37,4.3798434813774344e-37,4.0903602703976262e-38,5.5766394612361287e-42,6.8779629160110833e-44,7.7709168437170614e-34,4.9575939509197303e-43,1.397579601826708e-38,2.3279060183861771e-68,3.0772541429972559e-42,8.7839506045029912e-45,3.2331618526306906e-51
1.1078166067455197e-14,0.36302899346310213,154.0,0.0,0.0,0.0,0.99999999968909803,1.0,18.999999999999993,2.9408686130725914e-11,1.3899957417697212e-10,1.3899890217369269e-10,3.598379733027667e-15,2.1021277998069543e-16,3.4659101294417315e-12,1.1844126751998922e-14,3.1203885856129742e-16,1.0172132329114281e-14,2.7390756741893676e-15,1.1695434661795066e-22,1.1343727212447981e-18,5.7491395242314469e-23,6.3324983877540087e-20,2.9815012963390601e-25,2.9815390595673723e-25,3.3807805905633341e-30,3.9554206068714783e-31,7.8538389622253217e-20,1.3677540293819136e-56,1.3263724268015607e-56,1.3263724269249998e-56,1.5136634427095361e-26,2.3005692625522573e-17,8.3588283991387065e-29,3.0281653738821483e-27,1.0843061788526646e-25,1.2625336806864057e-25,1.8000752501283772e-37,1.6729337869510486e-30,1.3642661134731859e-48,6.2262360045011073e-38,6.2499824467704802e-38,2.3328504223537872e-40,1.3824192031845757e-46,3.7421418268244382e-52,1.5745811915248577e-54,4.2928474662397029e-45,1.4395811663117987e-60,9.0901205947270525e-64,5.3375402629128891e-62,2.5754146816741522e-59,4.2399776790541944e-55,1.4453356052501574e-29,2.664255026933339e-34,2.0203681428256696e-36,4.5364596940213518e-36,1.0264812790482941e-36,2.8456787493149836e-33,4.0898979972358931e-26,3.8678137874934206e-31,1.6957376163510345e-31,1.9332721961235401e-36,1.2692704037974157e-36,1.1860647808489614e-37,1.2926905845000242e-41,2.0938198403160241e-43,1.7675084513523818e-33,1.1276273442047007e-42,3.9421468056958953e-38,1.6082900923206629e-67,7.1565945803781373e-42,3.1700025033017162e-44,1.4264049122427514e-50
1.6617258492276453e-14,0.3630289934631021,154.0,0.0,0.0,0.0,0.99999999953364727,1.0,18.999999999999982,4.4113054080044396e-11,2.0849748223192517e-10,2.0849584685314405e-10,8.0216754698443718e-15,3.1864082592892891e-16,5.1825267976949198e-12,2.6343326526020374e-14,4.6717580237415124e-16,2.2624530201691098e-14,6.1020701113711816e-15,2.6649990614846077e-22,2.5288119005863758e-18,1.2894929067405976e-22,1.4116724675934127e-19,9.9544690454786903e-25,9.9546600506147611e-25,1.7092266796800667e-29,2.0082458956431803e-30,1.750825394042906e-19,2.7018434913575572e-55,2.6200988242284857e-55,2.620098824639194e-55,5.0539156886513202e-26,3.4623107862213426e-17,1.8680100292708439e-28,8.7361242184221777e-27,3.613191625797357e-25,4.2070922248622884e-25,9.1470534664503385e-37,5.5855397781732479e-30,1.0767753960488539e-47,3.1573560431175172e-37,3.1758715886520298e-37,1.8375892665468445e-39,1.7294074815274688e-45,7.6034052657035637e-51,3.1992858247934223e-53,3.3881539168150612e-44,4.8538003037441161e-59,3.0650258249781557e-62,1.6224283311519958e-60,5.2357932680632711e-58,8.6149327206613852e-54,3.2220045380856842e-29,8.8952668442724264e-34,6.7360818857959027e-36,1.4394197931215982e-35,5.0905469984336551e-36,9.465586198075982e-33,9.1173860529135245e-26,1.2912811183781605e-30,5.6616018538532159e-31,9.8030739042473998e-36,6.4390605886253255e-36,6.0264418097164048e-37,4.4103683196688289e-41,1.1349165630105174e-42,5.9012194642460269e-33,3.76488700798988e-42,1.8659039249622806e-37,5.351122552959247e-66,2.4509960292322315e-41,2.4433163073186871e-43,1.6836858521598115e-49
2.7695443341918962e-14,0.3630289934631021,154.0,0.0,0.0,0.0,0.99999999922274629,1.0,18.999999999999961,7.3521789885416209e-11,3.4748928316158646e-10,3.4748443195773712e-10,2.2172247152265163e-14,5.3548888541129921e-16,8.5831354403534293e-12,7.2465549123363589e-14,7.756785321497483e-16,6.2235838102063215e-14,1.6843066603147852e-14,7.499542106363418e-22,6.9898327349214139e-18,3.5790436893670924e-22,3.9019362783751764e-19,4.680675342938108e-24,4.6808317561029918e-24,1.3982497913610934e-28,1.6588178177266596e-29,4.8394197277568696e-19,1.1480021413931265e-53,1.1132691813468869e-53,1.1132691816870188e-53,2.3765721898010646e-25,5.8089478942554814e-17,5.1902085166375047e-28,3.1582556665489158e-26,1.6916737362369245e-24,1.9697342580352278e-24,7.5701026188806882e-36,2.6264117644344465e-29,1.6215469265474814e-46,2.6007484879680695e-36,2.6283580498295415e-36,2.7543897112573239e-38,4.8526287178545069e-44,4.0825169214923509e-49,1.7178020061431938e-51,5.10231440807815e-43,5.0665845583133646e-57,3.1996194896630241e-60,1.374316139592646e-58,2.8140288785547687e-56,4.6256498086168545e-52,8.9057280417222513e-29,4.1826308273861887e-33,3.1576002251707356e-35,6.0966930840277808e-35,4.0048669295987951e-35,4.4143361618364124e-32,2.520081086086492e-25,6.0708490750019893e-30,2.6620999836040188e-30,8.0737106718941114e-35,5.3087066844661256e-35,4.9865181088380074e-36,2.111638029974847e-40,9.9287502828617538e-42,2.7747742966247217e-32,1.770283734954429e-41,1.3342696578786541e-36,4.4315749073882789e-64,1.1773030509434381e-40,3.4980764498413886e-42,4.1577681104643053e-48
3.877362819156147e-14,0.3630289934631019,154.0,0.0,0.0,0.0,0.99999999891184654,1.0,18.999999999999925,1.0293052556641081e-10,4.8647574308098867e-10,4.8646594372942525e-10,4.3395786211884604e-14,7.5232855407662372e-16,1.1940613451833242e-11,1.4122587829018577e-13,1.0818315711774003e-15,1.2128950933940465e-13,3.2924840823761102e-14,1.4792604828135236e-21,1.3680742590418348e-17,7.0130922006196923e-22,7.6369413253102309e-19,1.2527853263489838e-23,1.2528405077224552e-23,4.9297323633683145e-28,5.8840471492991031e-29,9.4718836610808405e-19,8.5877361725591594e-53,8.3279130818045457e-53,8.3279130847630243e-53,6.3612912909624756e-25,8.1864620827794945e-17,1.0205376378097746e-27,7.0631633219943571e-26,4.513101908046092e-24,5.2549207074389528e-24,2.6885038723910675e-35,7.0296935278513493e-29,7.3971957221915183e-46,9.2090751013917203e-36,9.3345928984141569e-36,1.2534223507040654e-37,2.7503667910421693e-43,2.8019436601794733e-48,1.1789749837060539e-50,2.327588839971393e-42,4.1100239495504239e-56,2.5956117972952227e-59,1.0475170797766949e-57,1.9322220654074122e-55,3.1747134575145881e-51,1.7430349566545276e-28,1.1194835757286957e-32,8.4316285649614381e-35,1.5119628673265366e-34,1.3803681705247213e-34,1.1741849256237642e-31,4.932328311906105e-25,1.6246909558532394e-29,7.1250582494280318e-30,2.858575637446007e-34,1.8808406481263385e-34,1.7707253099398922e-35,5.6912602410502594e-40,3.5909930781295801e-41,7.4266548834460724e-32,4.7381672780711977e-41,4.3408747984042802e-36,3.8546006499234845e-63,3.1770099574171216e-40,1.5564351733374127e-41,2.2312857036647936e-47
