Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429)
9.323625004284663e-08,0.9837248062051194,154.0,0.0,0.0,0.0,0.70832905086921683,1.0,18.997345267933401,0.01399432550255056,0.036349394928894455,0.019560018176652167,0.0011683358332122127,5.4168414248984554e-09,8.6622202816809849e-07,0.070734306198623143,3.5461915857295395e-09,0.12419316703749868,3.4817391055399131e-05,1.2080073003509742e-11,0.0072113616023023325,2.5137832543366405e-13,2.4923433249133057e-05,0.015623013891600266,0.0164857854777389,2.270399967844205e-06,1.3666474938646411e-06,0.0015661572833660805,1.4641610293494165e-05,0.00011083072328709365,0.0001337971454702847,0.00031829331994940614,0.00096034428378684842,0.00016128576663286916,1.0011914501609138e-12,1.3466264599557975e-05,7.4859675806408394e-06,0.00034056112168155792,9.1396502729866348e-08,3.4458893629286618e-08,2.7160943435397868e-11,5.7107506697157065e-06,4.4662640444689083e-07,5.4149485147095562e-06,1.9987122263594661e-07,8.6664268519188519e-07,2.0461245164575928e-06,6.6750522258630141e-08,2.201437376123443e-08,5.2160841524837325e-13,5.8236253115233152e-07,9.2382456902945975e-08,1.8005586802343929e-09,1.0743229463995077e-10,1.1465173965572728e-12,3.7757937170590424e-12,1.0177279822685922e-08,6.8423693623132574e-14,1.3985021277330903e-09,3.7917314070312702e-11,4.3896553971208507e-07
9.532888418162996e-08,0.9837275463943976,154.0,0.0,0.0,0.0,0.70308466341630416,1.0,18.997289209982892,0.014210681388014016,0.036833592103908241,0.019574958238743907,0.0011692274929688074,5.4889657283495833e-09,8.6067714265841974e-07,0.072007706112926714,3.5199359728265181e-09,0.12657668246105303,3.5280984981420307e-05,1.208929236826405e-11,0.0074616971651937265,2.5472543045916324e-13,2.4943030529480743e-05,0.016080140770392,0.017010922406426258,2.3368182325558881e-06,1.4066276533012558e-06,0.0016463562751964705,1.5548110248053556e-05,0.00012016761267402747,0.00014574397269401059,0.00033225245501800266,0.00098916786058602648,0.00017251499878460043,1.0524196692538656e-12,1.3726409413907336e-05,7.6216588365873153e-06,0.00036408194302955086,9.6084729840967013e-08,3.6855886667733747e-08,2.8357067102226686e-11,6.0848360082732265e-06,4.6756891581677548e-07,5.7961740276983427e-06,2.1395715897605126e-07,9.2858207203278988e-07,2.2381575584607817e-06,7.1558351758419643e-08,2.4468885327343356e-08,5.5888803553372376e-13,6.4692802316614309e-07,1.0208778207692367e-07,1.9824093315684057e-09,1.1828446349079694e-10,1.2623121891381881e-12,4.1590129658433204e-12,1.1210271152767798e-08,6.9996619195643148e-14,1.4232558417860353e-09,3.8588479394514623e-11,4.5648388147171124e-07
9.742151832041329e-08,0.9837302840553572,154.0,0.0,0.0,0.0,0.69788855489643387,1.0,18.997233252340035,0.014423495036115896,0.037306147626582124,0.019580630153587339,0.0011695652931314733,5.5593544113501191e-09,8.5518324169140342e-07,0.073269240649808248,3.4939220638941586e-09,0.1289449442471533,3.573342288424883e-05,1.2092785072142142e-11,0.0077134310777985755,2.5799199004253316e-13,2.4950793080070271e-05,0.016534328378330503,0.017536346490377528,2.4028086137760329e-06,1.4463502550939401e-06,0.0017285854865836863,1.6476544438678669e-05,0.00012997192522759741,0.00015837189082373992,0.00034634310157632872,0.0010178683114386161,0.00018417595503492792,1.1049436703212686e-12,1.3984888204738376e-05,7.7560857676135872e-06,0.00038848888815763135,1.0089190682086874e-07,3.9344040485504844e-08,2.9564758833676403e-11,6.4713979623119305e-06,4.887906857083624e-07,6.1920873830505298e-06,2.2858646930621592e-07,9.9295586878909215e-07,2.4422887806165272e-06,7.6557049829321774e-08,2.7118106502883857e-08,5.9763286074695395e-13,7.1657020302024648e-07,1.1252248541131664e-07,2.1791264027652092e-09,1.3002402983193494e-10,1.3875733137474138e-12,4.5751263372515219e-12,1.2331981901173266e-08,7.1601375494251881e-14,1.4478828586156844e-09,3.9256208931058462e-11,4.7425631473437787e-07
9.951415245919662e-08,0.9837330176663277,154.0,0.0,0.0,0.0,0.69274020449261153,1.0,18.997177397055431,0.01463280845218284,0.037767240555803445,0.019577439743564826,0.0011693734959755642,5.628034197748479e-09,8.4973976686369814e-07,0.074519019174608556,3.468147252360784e-09,0.13129809247564839,3.6174876534520161e-05,1.2090801975364183e-11,0.0079664545212440579,2.6117924435050871e-13,2.4947238844322053e-05,0.016985305840676194,0.018061813962426277,2.4683317602950649e-06,1.4857916117613733e-06,0.0018128288040823236,1.7425843662919737e-05,0.00014024642129434095,0.00017169380557283269,0.00036055324774594854,0.0010464311348524172,0.00019626849529875718,1.158753147488518e-12,1.4241716278724011e-05,7.8892600311227736e-06,0.00041377993414558377,1.0581709480440694e-07,4.1923172257141203e-08,3.0782994671356341e-11,6.8703190134984657e-06,5.1027514821000961e-07,6.6026619338068702e-06,2.4375818319246249e-07,1.0597611098900705e-06,2.6588681641871941e-06,8.1746439497333662e-08,2.9970751525887527e-08,6.3784110600033077e-13,7.9151187396522299e-07,1.237183183075379e-07,2.3915186114907245e-09,1.4269928373875923e-10,1.5228157310242186e-12,5.0260997431672919e-12,1.3547719873892133e-08,7.324089704963891e-14,1.4723980724245217e-09,3.9920906505217493e-11,4.9227980576460112e-07
9.999999999999998e-08,0.9837357457794155,154.0,0.0,0.0,0.0,0.69155168649423715,1.0,18.997164443981486,0.014680908583175441,0.037872672024131693,0.019575473453534702,0.0011692557294218783,5.6437379985099863e-09,8.484831074293964e-07,0.074807510655470449,3.4621970305983271e-09,0.13184227663914394,3.6275815993852973e-05,1.208958432152395e-11,0.0080253722170322041,2.6190801786036943e-13,2.494484862915463e-05,0.017089522760061406,0.018183793104597022,2.483473464496412e-06,1.4949060916061654e-06,0.001832673878842121,1.7649110758063142e-05,0.00014269932189931535,0.00017488732120792301,0.00036386825767451827,0.0010530414251886311,0.00019913770353429221,1.1714288210185985e-12,1.4301109636752145e-05,7.9200011953496617e-06,0.00041977792229397516,1.0697735141798008e-07,4.2534954935970072e-08,3.1067233869404552e-11,6.964690887484929e-06,5.1529903290741184e-07,6.7000779719509116e-06,2.4735803186095924e-07,1.0756185306170229e-06,2.7109685466988251e-06,8.2978499514095729e-08,3.0663075269073703e-08,6.4738525334278137e-13,8.0969280249043059e-07,1.2642991792267115e-07,2.4431589985307512e-09,1.457811401098091e-10,1.5556981594805733e-12,5.1360013128181223e-12,1.3844001698104683e-08,7.3626835249043798e-14,1.4780753921247793e-09,4.0074839431626655e-11,4.9649993261090695e-07
1.0160678659797995e-07,0.9837357457794155,154.0,0.0,0.0,0.0,0.68763909646854648,1.0,18.997121646249017,0.01483866316525931,0.038217048657062692,0.019565779805393424,0.0011686755845699399,5.6950316177967603e-09,8.4434616544680615e-07,0.0757571498977226,3.4426089572452721e-09,0.13363626568958306,3.6605516458009848e-05,1.2083585880876519e-11,0.0082206620668176904,2.6428842454047424e-13,2.4932869145566662e-05,0.017432817736955326,0.018587091788019056,2.5333505678326881e-06,1.524929388369079e-06,0.0018990689657720546,1.8394908277842512e-05,0.00015099293491461371,0.00018572171187874526,0.00037487113127567391,0.0010748427493643318,0.00020879203866467234,1.213837061968142e-12,1.4496908774665409e-05,8.0211931614333154e-06,0.00043995206796882579,1.1085928744838323e-07,4.459299630255633e-08,3.2010771479609511e-11,7.2814695428013291e-06,5.320059565166964e-07,7.0278543950731565e-06,2.5947071386229015e-07,1.128992013768394e-06,2.8882373184088634e-06,8.7126120638263553e-08,3.3035529002432048e-08,6.7950929153424547e-13,8.7197534229418809e-07,1.3570715111611626e-07,2.6204064362809967e-09,1.5635921806547263e-10,1.6685618905895331e-12,5.5139385560296485e-12,1.4862899725844171e-08,7.4918175010309533e-14,1.496816623647175e-09,4.0582982620010126e-11,5.1055154840536914e-07
1.0369942073676328e-07,0.9837384670184098,154.0,0.0,0.0,0.0,0.68258472019622463,1.0,18.997066002092996,0.01504110023317433,0.03865574835999782,0.01954603043426556,0.0011674942821797657,5.7603730027457075e-09,8.3900188769879689e-07,0.076983739886063621,3.4173046200745291e-09,0.13595960091023035,3.7025511906796031e-05,1.2071371739797734e-11,0.0084759515930044656,2.6732075262114906e-13,2.4908169100484716e-05,0.017876623714571296,0.019111957319571441,2.5978301230848249e-06,1.5637425687439895e-06,0.0019872876170478546,1.938261306634504e-05,0.00016221238185359989,0.00020046668033475709,0.00038928525131496923,0.0011030904596697657,0.00022174558281515464,1.2701836777147315e-12,1.4750480665126846e-05,8.1518965709965409e-06,0.00046700132867050675,1.1601741420026453e-07,4.7353128411542275e-08,3.3247107970582187e-11,7.7047086648406931e-06,5.5396700508856732e-07,7.4676055613674247e-06,2.7572188475688899e-07,1.200640101090178e-06,3.1307290698274913e-06,9.2695479228432412e-08,3.6321126651687263e-08,7.2263231387659842e-13,9.5818202304734671e-07,1.4852092935879624e-07,2.8666206828055219e-09,1.7105344278891943e-10,1.8253408180930124e-12,6.0406841424070798e-12,1.628303360248698e-08,7.6636252320181193e-14,1.5211538806241241e-09,4.1242853953379937e-11,5.2906896620181165e-07
1.0579205487554661e-07,0.9837411800766842,154.0,0.0,0.0,0.0,0.6775765701787192,1.0,18.997010466796439,0.015240160247588135,0.039083514717761024,0.019518559343082525,0.0011658515713854204,5.8240844775007719e-09,8.3370639146823807e-07,0.078198895074557101,3.3922317109013216e-09,0.1382682336522143,3.743503080194795e-05,1.2054386841500592e-11,0.0087322242040600052,2.7027744097096877e-13,2.4873608026308752e-05,0.018316498097216902,0.019636197959459634,2.6617376462440889e-06,1.6022114210396063e-06,0.0020774653659559258,2.0387811953913799e-05,0.00017390477091911596,0.00021593884721831405,0.00040378437850957218,0.0011311624230599124,0.00023512772346350101,1.3277805967767126e-12,1.5002446758081323e-05,8.2813815516179941e-06,0.00049492284990255357,1.2129034354057004e-07,5.0203090211009498e-08,3.4491045586555948e-11,8.1398850415507239e-06,5.7614244944293662e-07,7.9218410278438006e-06,2.9250895622935893e-07,1.2746943139148509e-06,3.38666709174144e-06,9.845369667973523e-08,3.9836196564639002e-08,7.6720351756194237e-13,1.0503520602092344e-06,1.6219163094548084e-07,3.1310010406642584e-09,1.8683209880128029e-10,1.9936871962444754e-12,6.608410326032451e-12,1.7813721589236908e-08,7.8398218828245453e-14,1.5454254208468292e-09,4.1900942858910815e-11,5.4782971425225041e-07
1.0788468901432994e-07,0.983743883715128,154.0,0.0,0.0,0.0,0.67261414606843406,1.0,18.996955042591342,0.015435883339016914,0.039500521368168277,0.019483722176770711,0.001163768712901416,5.8861919548722366e-09,8.2845914105032318e-07,0.079402720277660752,3.3673877265190427e-09,0.14056229793871539,3.7834239699297944e-05,1.2032851009776775e-11,0.0089893841501035784,2.7315969207364997e-13,2.4829639841749376e-05,0.018752229488931193,0.020159610831489944,2.7250424334859558e-06,1.6403174630819165e-06,0.0021695818379684905,2.1409342562551148e-05,0.00018606921833304698,0.00023214740795656999,0.0004183575635492781,0.0011590476162535506,0.00024893667372388799,1.3866147942935197e-12,1.5252821698565205e-05,8.4096592756814786e-06,0.0005237109026443019,1.2667688619276283e-07,5.3142313554344826e-08,3.5741649249692313e-11,8.5868376735357122e-06,5.9851672373970092e-07,8.3904719122086472e-06,3.098286522702592e-07,1.3511411352270467e-06,3.6563655724803595e-06,1.0439975921435159e-07,4.3589341007803e-08,8.1321476707446555e-13,1.1487039621386079e-06,1.7675122447453794e-07,3.4143946363092808e-09,2.0374577146656537e-10,2.174140443363125e-12,7.2192197974288641e-12,1.9460642015737068e-08,8.0207206295177417e-14,1.5696470118892563e-09,4.2557676847039263e-11,5.6683168078349135e-07
1.0997732315311328e-07,0.9837465767600998,154.0,0.0,0.0,0.0,0.66769695268093887,1.0,18.996899731720099,0.015628309181833892,0.039906940496651937,0.019441862821636641,0.0011612662640902451,5.9467211315021403e-09,8.2325960276287526e-07,0.080595319200900767,3.3427701851507391e-09,0.14284192631674303,3.822330377293634e-05,1.2006976802011799e-11,0.0092473387487241928,2.7596869849926641e-13,2.4776703461589443e-05,0.019183620374579779,0.020682002460745169,2.7877157992972444e-06,1.6780434274861981e-06,0.002263615730105389,2.2446030589360738e-05,0.00019870396494931565,0.00024910061388654287,0.00043299414427035653,0.0011867358026920309,0.00026317028334872249,1.4466726530800834e-12,1.5501619970340425e-05,8.5367407973749718e-06,0.00055335893794325366,1.3217579829543701e-07,5.6170144917235685e-08,3.699800798805247e-11,9.0453966678839667e-06,6.2107455629103861e-07,8.8733955747529749e-06,3.2767718716446568e-07,1.4299647083892448e-06,3.9401289214032707e-06,1.1053246724198624e-07,4.7589098796768174e-08,8.6065651874319404e-13,1.2534542528105328e-06,1.9223162869109783e-07,3.7176545872538665e-09,2.2184540423845016e-10,2.3672437927447497e-12,7.875240485167571e-12,2.1229541655539935e-08,8.2066383330563629e-14,1.5938345920993919e-09,4.3213488052045664e-11,5.8607298844740655e-07
1.120699572918966e-07,0.9837492581014069,154.0,0.0,0.0,0.0,0.66282450000456306,1.0,18.996844536424252,0.015817476999245073,0.04030294280108216,0.019393313709708104,0.0011583640971886493,6.0056974810662879e-09,8.1810725076916837e-07,0.081776794452411955,3.3183766340831566e-09,0.14510724987245399,3.8602386758676227e-05,1.19769696880657e-11,0.0095059983080885719,2.7870564241860978e-13,2.4715223184908464e-05,0.019610486717564733,0.021203188461683963,2.8497310173211659e-06,1.7153732262563325e-06,0.0023595448643156467,2.3496693997825363e-05,0.00021180639609921719,0.000266805772151143,0.00044768375141625099,0.0012142175003601015,0.00027782605777195769,1.5079399977223959e-12,1.5748855897562624e-05,8.6626370539175589e-06,0.00058385962952949878,1.3778578453141907e-07,5.9285849784544832e-08,3.8259235447577552e-11,9.5153839814214249e-06,6.4380098312838854e-07,9.3704963340746684e-06,3.460502919902812e-07,1.5111469560923208e-06,4.2382515113390882e-06,1.168504447056467e-07,5.1843932260119565e-08,9.095178923351697e-13,1.3648171393342225e-06,2.0866467317003279e-07,4.0416385628780644e-09,2.4118221268938607e-10,2.5735433762477081e-12,8.5786219037643717e-12,2.312622586105489e-08,8.3978950340777547e-14,1.6180042510972016e-09,4.3868812714765887e-11,6.0555199533736169e-07
1.1416259143067994e-07,0.9837519266903089,154.0,0.0,0.0,0.0,0.65799630320592961,1.0,18.996789458934494,0.016003425568237958,0.040688697458396754,0.01933839611805124,0.0011550814172292985,6.0631462489880088e-09,8.1300156682140835e-07,0.082947247554478715,3.294204648820289e-09,0.14735839824651339,3.8971650920854201e-05,1.1943028235504836e-11,0.0097652760515381139,2.8137169531697812e-13,2.4645609076896115e-05,0.020032657555569204,0.021722993234358917,2.9110632615464396e-06,1.7522919153858599e-06,0.0024573462400377037,2.4560147012225234e-05,0.00022537306383968464,0.00028526924856375578,0.00046241631315798354,0.0012414839501889742,0.00029290117690217323,1.5704021281521055e-12,1.5994543646453992e-05,8.7873588667864316e-06,0.00061520491616444417,1.4350550120897561e-07,6.2488617012997097e-08,3.9524470297556394e-11,9.9966141385231991e-06,6.6668135975456653e-07,9.8816461762027155e-06,3.6494324087558636e-07,1.5946676984039582e-06,4.5510174561060569e-06,1.2335214836431534e-07,5.6362214810505479e-08,9.5978674210559426e-13,1.483004196110196e-06,2.2608206028317757e-07,4.3872073566704033e-09,2.6180759922335667e-10,2.7935873151440514e-12,9.3315314923737522e-12,2.5156548672909962e-08,8.5948134432910227e-14,1.6421722101853458e-09,4.4524090651811312e-11,6.2526729572401435e-07
1.1625522556946327e-07,0.9837545815375424,154.0,0.0,0.0,0.0,0.65321188263160912,1.0,18.996734501461706,0.016186193224501856,0.041064372093029017,0.019277420463054282,0.0011514367796482303,6.1190924498842995e-09,8.0794203342869167e-07,0.084106778955070002,3.2702518246720805e-09,0.14959549964948451,3.9331257050837348e-05,1.1905344303441063e-11,0.010025088043659943,2.8396801812399837e-13,2.4568257344232938e-05,0.020449974595142851,0.022241249668607702,2.9716895480411947e-06,1.7887856595293372e-06,0.0025569960858622082,2.5635203908429635e-05,0.00023939971137638494,0.00030449647326575083,0.00047718205847381963,0.0012685270850922492,0.0003083925136139812,1.6340438526572589e-12,1.6238697226979188e-05,8.9109169429431944e-06,0.00064738604359299977,1.4933355929093424e-07,6.5777563155954288e-08,4.0792876537998156e-11,1.0488894922797048e-05,6.897013712066423e-07,1.0406705455017153e-05,3.8435087693206486e-07,1.6805047695445427e-06,4.8787004216537952e-06,1.3003587698243414e-07,6.1152219135833622e-08,1.0114497270819324e-12,1.6082240658906516e-06,2.4451532850258506e-07,4.7552234743637541e-09,2.8377306871629827e-10,3.0279248210846713e-12,1.0136150958336442e-11,2.7326402941817818e-08,8.7977184294632552e-14,1.6663548027494044e-09,4.5179764709808374e-11,6.4521772051119888e-07
1.183478597082466e-07,0.983757221711385,154.0,0.0,0.0,0.0,0.6484707638060716,1.0,18.996679666189049,0.016365817867318094,0.041430132747214403,0.019210686589633874,0.0011474481076034148,6.173560861354811e-09,8.0292814091521612e-07,0.085255488039352775,3.2465157860900369e-09,0.15181868087722336,3.9681364411496199e-05,1.1864103210082999e-11,0.010285353117817449,2.8649576073127709e-13,2.4483550704024743e-05,0.020862291805911471,0.022757798856077625,3.0315886751696857e-06,1.824841696265523e-06,0.0026584699102291508,2.6720682596295027e-05,0.00025388129943983173,0.00032449194900147825,0.00049197151948025505,0.0012953394996773197,0.00032429665189357326,1.6988495202563079e-12,1.648133049452294e-05,9.0333218760586127e-06,0.0006803936059827791,1.5526852736749543e-07,6.9151736738420961e-08,4.2063643718067636e-11,1.0992028042177937e-05,7.1284704054773231e-07,1.0945523582131663e-05,4.0426763780055398e-07,1.7686341330675307e-06,5.2215634693577542e-06,1.3689978039971399e-07,6.6222106019563268e-08,1.064492380387937e-12,1.740682177904092e-06,2.6399581708274691e-07,5.1465497421952814e-09,3.0713014537768599e-10,3.2771053099052185e-12,1.0994672639009264e-11,2.9641710498199595e-08,9.0069365159026201e-14,1.6905684546724676e-09,4.5836280247975453e-11,6.6540233741354057e-07
1.2044049384702993e-07,0.9837598463357342,154.0,0.0,0.0,0.0,0.64377247742610888,1.0,18.996624955265016,0.016542336964419039,0.041786143853093621,0.019138484055362278,0.0011431327089888742,6.2265760189056585e-09,7.979593888495609e-07,0.086393473141184438,3.2229941877509299e-09,0.15402806732627827,4.00221307016619e-05,1.1819483905559245e-11,0.010545992805126136,2.889560616438181e-13,2.4391858746259545e-05,0.021269475015162048,0.02327248980994915,3.0907411644401684e-06,1.8604483005585849e-06,0.0027617425510987172,2.7815407990068833e-05,0.00026881203439970433,0.00034525926183622403,0.00050677553279919723,0.00132191442066739,0.00034060990460105364,1.764803052418986e-12,1.6722457151568191e-05,9.1545841477350939e-06,0.00071421758674765151,1.6130893456900466e-07,7.261012247127626e-08,4.3335987071506616e-11,1.1505809767181946e-05,7.3610473589831598e-07,1.1497939704669786e-05,4.2468758074930433e-07,1.8590299951666537e-06,5.5798589299911583e-06,1.4394186845904676e-07,7.1579913795271067e-08,1.1188991774402306e-12,1.8805804831084737e-06,2.845546321561742e-07,5.5620479392667269e-09,3.3193029105922583e-10,3.5416775307595743e-12,1.190929589352251e-11,3.210841240207908e-08,9.2227953781019916e-14,1.7148296648636383e-09,4.6494084614346289e-11,6.8582045085832297e-07
