Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011)
5.885044385003812e-08,0.3890521087800998,154.0,0.0,0.0,0.0,0.53519467670869092,1.0,18.98804290880766,0.01250656036422503,0.065208929221853243,0.031410554856540929,0.0036180956407628104,2.1497849913719712e-08,1.5893662695378339e-06,0.095396129341886321,9.2833086921894036e-09,0.18216121204096189,0.00013691806296065739,3.3306529175098418e-11,0.025822443081236046,8.9224346419889157e-13,5.4463632431289775e-05,0.029166993514716997,0.034652656658095207,9.673990396837001e-06,5.7088209085653779e-06,0.010070137907866945,7.8781604012683975e-05,0.00069635382566084496,0.00087793987403136464,0.0036054290212859425,0.0027706788947779084,0.0016786878812446108,1.9645521897704039e-11,2.3455427808143005e-05,1.1994979367824954e-05,0.0021638674832466205,7.9490814927525566e-07,2.6224141640128403e-07,4.9507072051465847e-10,0.00012499326463602682,9.2147328926112049e-06,0.00010729599292625723,7.4167237151310981e-06
6.011992894557655e-08,0.3890536356678822,154.0,0.0,0.0,0.0,0.52868198203470929,1.0,18.987829283205325,0.012667147518790504,0.065500871323195722,0.031120826675829931,0.003584692447882243,2.159376866760125e-08,1.5721747984878546e-06,0.096791487569036383,9.170341447567716e-09,0.1850883965706849,0.00013752899184608287,3.299903469597599e-11,0.02648202135183382,8.962246577410856e-13,5.3962608110245525e-05,0.029706682753654672,0.035526229810881139,9.8528435555716232e-06,5.8143672137964127e-06,0.010480083815751369,8.1900530058134997e-05,0.00074081273151546754,0.00093965763390425232,0.0037148791940277925,0.0028144527342803109,0.0017635643705639426,2.0444500479908409e-11,2.3835571011483171e-05,1.2172054113428478e-05,0.0022788617350475025,8.2736414761637717e-07,2.7632045389212054e-07,5.1026748097876702e-10,0.00013260271082628022,9.5381958441369019e-06,0.00011403060942080273,7.8827893671839699e-06
6.138941404111498e-08,0.3890551426399701,154.0,0.0,0.0,0.0,0.5222722435402638,1.0,18.987617955184515,0.012824336179390548,0.065767373729422013,0.030821397021213198,0.003550172387991499,2.1681301621431374e-08,1.5552560298852089e-06,0.098165854622225088,9.0591600542218661e-09,0.18798396369405979,0.00013808651102105017,3.2681258852279094e-11,0.027136377814796976,8.9985780030740797e-13,5.3444670897744896e-05,0.030229821012109477,0.03639159107591939,1.0026203603451824e-05,5.9166719024113416e-06,0.010893857023427088,8.4985126948020035e-05,0.00078633436752958811,0.0010034930664568119,0.0038230974838347766,0.002856806792974286,0.0018497335873284286,2.1250915153627854e-11,2.4211601554440794e-05,1.2346464438268358e-05,0.0023959114099241919,8.6012560027527728e-07,2.9065651102280661e-07,5.2530419392743006e-10,0.00014044007014180638,9.8608827424234294e-06,0.00012097519022653231,8.3634043471319398e-06
6.265889913665341e-08,0.38905662928932055,154.0,0.0,0.0,0.0,0.51596333218682344,1.0,18.987408930781555,0.012978183951562921,0.066009417526365854,0.03051321627123597,0.0035146449993340451,2.17607726459327e-08,1.5386042371163048e-06,0.099519559951919828,8.9497275875490987e-09,0.1908484133928903,0.0001385926832775669,3.2354210013275064e-11,0.027785325449989542,9.0315633428782803e-13,5.2911473525717893e-05,0.030736480216340813,0.037248481374733564,1.0194094745052496e-05,6.0157492563862892e-06,0.01131117882402892,8.8030317984534221e-05,0.00083285469598829505,0.0010694034087363935,0.0039300085103193974,0.0028977755399735971,0.0019371215058701732,2.2064222913174283e-11,2.4583584580166655e-05,1.251825221821367e-05,0.0025149092326080245,8.9317036714193345e-07,3.0523636486520142e-07,5.4017040587800254e-10,0.00014850278496239211,1.0182574163340894e-05,0.00012812749869947474,8.8584137350175837e-06
6.392838423219184e-08,0.3890580952741466,154.0,0.0,0.0,0.0,0.50975317157759403,1.0,18.987202213145917,0.013128747310099324,0.066227952945651827,0.030197180531642328,0.0034782135583371803,2.183249543102451e-08,1.5222138349569266e-06,0.1008529263741032,8.8420080218420233e-09,0.19368223517638111,0.00013904950642596508,3.2018838871976725e-11,0.02842869450613052,9.0613327875929927e-13,5.2364574403230813e-05,0.031226766242984115,0.038096667495037484,1.0356552436272199e-05,6.1116201971552158e-06,0.011731777701575661,9.1031420023523818e-05,0.00088030814723813737,0.0011373426438699237,0.0040355438606426396,0.0029373943133088488,0.0020256556203075283,2.2883894801239232e-11,2.4951583865602268e-05,1.2687458484733441e-05,0.0026357486102923304,9.2647687622433669e-07,3.2004686447048097e-07,5.5485661309513602e-10,0.00015678814574441972,1.0503066672989506e-05,0.00013548514509529214,9.3676519765365949e-06
6.519786932773027e-08,0.3890595403140752,154.0,0.0,0.0,0.0,0.50363973683766328,1.0,18.986997802691437,0.013276081625687629,0.066423899895519778,0.029874134082725427,0.0034409753624388777,2.1896773615002024e-08,1.5060793794803373e-06,0.10216627023222258,8.7359662362936516e-09,0.19648590834291962,0.00013945891438579982,3.1676041112715155e-11,0.029066331498376015,9.0880123631192472e-13,5.1805441866651026e-05,0.031700815811295122,0.03893594060428747,1.0513622350965749e-05,6.2043116765354252e-06,0.012155389530612046,9.3984141085585977e-05,0.00092862796435279977,0.0012072618190406559,0.0041396417678079911,0.0029756990701711224,0.0021152650674984585,2.3709416294647838e-11,2.5315661855587152e-05,1.2854123445488424e-05,0.0027583239350375062,9.6002413982402237e-07,3.3507496925882073e-07,5.6935421818697218e-10,0.00016529330509328181,1.0822172199129092e-05,0.00014304560024558391,9.8909438330936968e-06
6.64673544232687e-08,0.3890609641852865,154.0,0.0,0.0,0.0,0.49762105347477259,1.0,18.986795697249306,0.013420241190960336,0.066598148525474521,0.029544871756697708,0.0034030220048257391,2.1953900986783309e-08,1.4901955639237977e-06,0.10345990155556652,8.6315679902865392e-09,0.19925990223614307,0.00013982277839122789,3.1326659918584109e-11,0.029698098256580596,9.1117240099042904e-13,5.1235458308685368e-05,0.032158793524044139,0.039766114831901345,1.0665359399514784e-05,6.2938560972795034e-06,0.012581757730686625,9.6884575196065219e-05,0.0009777465325321148,0.0012791093569318904,0.0042422467889558311,0.0030127261655278461,0.0022058807284974441,2.4540287603227256e-11,2.5675879696230774e-05,1.3018286504473555e-05,0.0028825308552567434,9.9379176710286793e-07,3.5030778355217815e-07,5.836554866167464e-10,0.0001740152911748212,1.1139717390015066e-05,0.00015080620862149526,1.042810528928185e-05
6.773683951880713e-08,0.38906236671643196,154.0,0.0,0.0,0.0,0.4916951962277144,1.0,18.986595892221068,0.01356127924595207,0.06675155981877437,0.029210141243264522,0.0033644396408367746,2.2004161725962605e-08,1.4745572130429062e-06,0.10473412421406376,8.5287798774527844e-09,0.20200467649525811,0.00014014290827496677,3.0971488367266082e-11,0.030323871021216815,9.132585669201261e-13,5.0655924183160957e-05,0.03260088905764711,0.040587025917035786,1.0811826797818544e-05,6.3802907630184189e-06,0.013010633380455576,9.9729194916629488e-05,0.0010275956918981072,0.0013528313587154932,0.0043433094861051007,0.0030485121562279934,0.0022974353109182955,2.5376023890260484e-11,2.6032297267543694e-05,1.317998628170991e-05,0.0030082665181799225,1.0277599734186762e-06,3.6573258748368048e-07,5.9775350348986488e-10,0.00018295102047418356,1.1455542967759573e-05,0.00015876420078706063,1.0978944417903399e-05
6.900632461434556e-08,0.3890637477845386,154.0,0.0,0.0,0.0,0.48586028790767816,1.0,18.986398380730584,0.013699248002964017,0.066884966208234753,0.028870645321766475,0.0033253092457998673,2.2047830546994669e-08,1.4591592837392905e-06,0.10598923606947212,8.427569337102228e-09,0.20472068129954155,0.00014042105372841701,3.0611271886626518e-11,0.030943539584950757,9.1507113615850642e-13,5.0068061882264547e-05,0.033027314502257814,0.041398529919826621,1.0953095182360617e-05,6.4636573569986675e-06,0.013441775295012191,0.00010251484186467496,0.0010781070326998249,0.0014283718971288993,0.0044427861111138557,0.0030830936284041784,0.002389863414051794,2.6216155419814748e-11,2.6384973215317952e-05,1.3339260632481614e-05,0.0031354297847782115,1.0619095867246307e-06,3.8133686446272188e-07,6.116421309362802e-10,0.0001920973099060712,1.1769503081156562e-05,0.00016691670524225991,1.1543262202620401e-05
7.027580970988399e-08,0.3890651073112334,154.0,0.0,0.0,0.0,0.48011449823735197,1.0,18.986203153773612,0.01383419867083757,0.0669991722108981,0.028527044018838103,0.0032857068642743554,2.2085172916492717e-08,1.4439968612897653e-06,0.1072255291229624,8.3279046347635486e-09,0.20740835760701459,0.00014065890564797271,3.0246710537379242e-11,0.031557006477730305,9.1662112750717619e-13,4.9473019484652809e-05,0.033438301851225517,0.042200501993811618,1.1089241777709461e-05,6.5440014506269191e-06,0.013874950069962243,0.00010523871546038668,0.0011292121722396534,0.0015056732984377143,0.0045406382963637413,0.0031165070460594971,0.0024831015785052469,2.7060227640597647e-11,2.673396498225408e-05,1.349614666611742e-05,0.0032639214187568872,1.096222051310416e-06,3.9710832539029531e-07,6.2531596619710052e-10,0.00020145088828776124,1.2081464662139966e-05,0.0001752607596633588,1.2120853318733845e-05
7.154529480542242e-08,0.38906644525911455,154.0,0.0,0.0,0.0,0.47445604269153524,1.0,18.986010200364447,0.013966181478638729,0.067094955078078417,0.02817995669100886,0.0032457038506091274,2.211644533635955e-08,1.4290651521955598e-06,0.10844328965909542,8.2297548028145709e-09,0.21006813738727789,0.00014085809755629271,2.9878461138547881e-11,0.032164186193717741,9.1791918617718384e-13,4.8871874373609534e-05,0.033834100638561682,0.042992835217695112,1.1220349615121656e-05,6.621372041327188e-06,0.014309932095115118,0.00010789836018470586,0.0011808430131350202,0.0015846764124325566,0.004636832752229373,0.0031487886191171846,0.0025770883218108869,2.7907801211318989e-11,2.707932883833214e-05,1.3650680764316295e-05,0.0033936442510426319,1.1306794291070731e-06,4.1303492980049174e-07,6.3877030056887284e-10,0.00021100840718604622,1.2391306789120935e-05,0.00018379332154865819,1.2711506872579003e-05
7.281477990096085e-08,0.38906776162835915,154.0,0.0,0.0,0.0,0.46888318134274021,1.0,18.985819507679057,0.014095245698757199,0.067173065457545311,0.027829964032186325,0.0032053671007311909,2.2141895489034367e-08,1.4143594857396883e-06,0.10964279838620386,8.1330896581967101e-09,0.21270044384851344,0.00014102020694952447,2.9507139503207842e-11,0.032765004458295395,9.1897559212404248e-13,4.8265636724659501e-05,0.034214975721998928,0.04377543948443538,1.1346506794253772e-05,6.6958211180595711e-06,0.014746503540660207,0.0001104916516631312,0.0012329319827285164,0.0016653208697812185,0.0047313409722508915,0.0031799741892248193,0.0026717641614297833,2.8758451970367894e-11,2.7421119910427833e-05,1.3802898599018587e-05,0.0035245033212743114,1.1652643987911632e-06,4.2910490411488408e-07,6.5200107944975488e-10,0.00022076645115243107,1.2698920060229366e-05,0.00019251127828076085,1.3315007100403668e-05
7.408426499649928e-08,0.38906905645350964,154.0,0.0,0.0,0.0,0.46339421771498257,1.0,18.985631061194049,0.014221439669425439,0.067234228064494805,0.027477610006133118,0.0031647592752894779,2.2161762450772376e-08,1.399875311151692e-06,0.1108243305732069,8.0378797934749167e-09,0.21530569165868987,0.00014114675670785719,2.9133322501244799e-11,0.033359397533372082,9.1980026918305847e-13,4.7655252862983248e-05,0.034581205208549702,0.044548240445559738,1.146780579507994e-05,6.7674032553135439e-06,0.015184454318620718,0.00011301678185187601,0.001285412253622734,0.0017475453262127531,0.0048241389467922197,0.0032100991316555815,0.0027670716265300065,2.9611770858759236e-11,2.7759392211176761e-05,1.3952835149825409e-05,0.0036564059978277364,1.1999602529126532e-06,4.4530675719767546e-07,6.6500486347663558e-10,0.00023072154736232208,1.3004205979058433e-05,0.00020141145661822568,1.3931134027631825e-05
7.535375009203771e-08,0.38907032980045403,154.0,0.0,0.0,0.0,0.45798749764867813,1.0,18.98544484482095,0.01434481081666464,0.06727914235824245,0.027123403704484596,0.0031239390142150177,2.2176277016298329e-08,1.3856081884992622e-06,0.11198815618289321,7.9440965002658997e-09,0.21788428716102171,0.00014123921659492462,2.8757549901162292e-11,0.033947311559193248,9.2040279544014203e-13,4.7041608491893875e-05,0.034933078518917228,0.045311178508536026,1.1584342839583516e-05,6.8361752348887464e-06,0.015623582022295817,0.00011547224354439007,0.0013382179454674043,0.0018312876931536114,0.004915206885844214,0.0032391982717099917,0.0028629552598597287,3.046736380158437e-11,2.8094198667092382e-05,1.4100524720970279e-05,0.0037892620779201363,1.2347508932548001e-06,4.6162929340230366e-07,6.777787908228529e-10,0.00024087017467596902,1.3307076355063539e-05,0.00021049063163186094,1.4559664089463117e-05
7.662323518757614e-08,0.3890715817635932,154.0,0.0,0.0,0.0,0.45266140817914097,1.0,18.985260841035686,0.014465405675665483,0.067308483222139212,0.026767821131235253,0.0030829611426836968,2.2185661836880942e-08,1.3715537912069201e-06,0.11313454000170906,7.851711792286447e-09,0.22043662858373117,0.0001412990046327877,2.8380326386795697e-11,0.034528701930952518,9.20792411671127e-13,4.6425531793499201e-05,0.035270894586670112,0.046064207885098504,1.169621729112667e-05,6.9021956928832595e-06,0.016063691846179003,0.00011785681438774319,0.0013912843082785318,0.0019164853546010409,0.0050045289514622929,0.0032673058141648725,0.0029593616109119983,3.1324851548581656e-11,2.8425591145945111e-05,1.4246000957848112e-05,0.0039229838692864854,1.2696208246279562e-06,4.7806162329524947e-07,6.903205408954598e-10,0.00025120877214004477,1.3607452720304423e-05,0.00021974553510213426,1.5200370714038448e-05
7.789272028311457e-08,0.38907281246318665,154.0,0.0,0.0,0.0,0.44741437643078003,1.0,18.985079031002908,0.014583269911612321,0.067322901644147587,0.026411306914650053,0.0030418768687153429,2.21901316091359e-08,1.3577079049292295e-06,0.11426374176610374,7.7606984139675359e-09,0.22296310624419582,0.0001413274885123365,2.8002123420738188e-11,0.035103532708592851,9.2097803031129243e-13,4.5807796403245682e-05,0.035594960187629275,0.046807295688494698,1.1803531099574186e-05,6.9655247926977347e-06,0.016504596488624585,0.00012016954059560586,0.0014445478877046806,0.0020030753701702148,0.0050920930001744436,0.0032944552844552267,0.0030562392214578031,3.2183869482491585e-11,2.8753620483411376e-05,1.4389296863107358e-05,0.0040574862548599403,1.304555147283889e-06,4.9459317223515805e-07,7.0262829934041658e-10,0.00026173374694965756,1.3905265763872999e-05,0.00022917286339531787,1.5853024869448845e-05
7.9162205378653e-08,0.38907402204285546,154.0,0.0,0.0,0.0,0.4422448685287616,1.0,18.984899394694761,0.014698448339960132,0.067323025395845212,0.026054275947844804,0.0030007339725886565,2.2189893443176917e-08,1.3440664159155132e-06,0.11537601628548969,7.6710297423053923e-09,0.22546410274756784,0.00014132598712642011,2.762338079648806e-11,0.035671776058260739,9.2096824630204531e-13,4.5189124260933605e-05,0.035905588394579337,0.047540421077669273,1.1906388294235826e-05,7.0262239235887474e-06,0.016946116039355655,0.00012240972053540416,0.0014979466727644401,0.0020909946643767365,0.0051778903355734294,0.0033206794803879586,0.003153538604425694,3.3044067400269899e-11,2.9078336509003014e-05,1.4530444812311882e-05,0.0041926867418320005,1.3395395481107819e-06,5.112136869779463e-07,7.1470072431623549e-10,0.00027244148189109441,1.4200454785054643e-05,0.00023876928483685606,1.6517395575736939e-05
8.043169047419143e-08,0.38907521066726225,154.0,0.0,0.0,0.0,0.43715138852965774,1.0,18.984721911004474,0.014810984946174152,0.06730945970820508,0.025697114959641942,0.0029595769880860086,2.2185146990663384e-08,1.3306253143109803e-06,0.11647161356186543,7.5826798122011122e-09,0.22793999317993993,0.00014129577192983559,2.7244508441037295e-11,0.036233411723916219,9.207713453822615e-13,4.4570188340538249e-05,0.036203097152190895,0.048263574446420279,1.2004894507545477e-05,7.0843554211952371e-06,0.017388077853773661,0.00012457688834172846,0.0015514202266630132,0.0021801802023143054,0.0052619154712192041,0.0033460104332704256,0.0032512122170320107,3.3905109264825004e-11,2.9399788071288237e-05,1.4669476569179735e-05,0.0043285054964221047,1.3745602907648802e-06,5.2791324047361087e-07,7.2653691429564967e-10,0.00028332834228599161,1.4492967166003446e-05,0.0002485314466008459,1.7193250383262924e-05
8.170117556972986e-08,0.38907637851994503,154.0,0.0,0.0,0.0,0.43213247737237537,1.0,18.984546557854546,0.014920922904942869,0.067282787942219674,0.02534018401719142,0.0029184473758639097,2.2176084586069858e-08,1.317380695790434e-06,0.11755077890616994,7.4956233520719067e-09,0.23039114529616653,0.0001412380682968597,2.6865888113295353e-11,0.036788426527642658,9.2039531244920061e-13,4.3951615261332353e-05,0.03648780796684354,0.048976756655589003,1.2099156538320555e-05,7.1399823109168833e-06,0.017830316415899477,0.0001266707976799289,0.0016049098013627746,0.0022705691519704688,0.0053441659039016459,0.0033704793774181154,0.0033492144289941268,3.4766672935698461e-11,2.9718023062416793e-05,1.4806423300406512e-05,0.0044648653656348914,1.4096042048920104e-06,5.4468223501465778e-07,7.3813637725371859e-10,0.00029439068245786068,1.4782757864469663e-05,0.00025845598113488806,1.7880355818877368e-05
8.297066066526829e-08,0.3890775258012855,154.0,0.0,0.0,0.0,0.427186711850433,1.0,18.984373312298999,0.015028304598875327,0.067243572252620482,0.024983817961997321,0.0028773836892320185,2.2162891663500028e-08,1.3043287467334937e-06,0.11861375305143977,7.4098356595049839e-09,0.23281791970245375,0.00014115405705849207,2.6487874665105617e-11,0.037336813897256953,9.1984784275345873e-13,4.3333987783681591e-05,0.036760044705926982,0.049679978306388463,1.2189281961178438e-05,7.1931680743341596e-06,0.018272673191634774,0.00012869140576527192,0.0016583584366375332,0.0023620990334974031,0.0054246418972417462,0.0033941167270933577,0.0034475014865825862,3.5628449884698597e-11,3.0033088441962377e-05,1.494131559008154e-05,0.0046016918872217021,1.4446586745696351e-06,5.6151140388822597e-07,7.4949900109409147e-10,0.00030562485174200185,1.506978892691448e-05,0.00026853951214005398,1.8578477801122415e-05
