Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810)
5.3634465016835974e-12,0.9248091893118049,154.0,0.0,0.0,0.0,0.99999980866813698,1.0,18.999999999498161,3.5363310134613186e-08,7.238448951625313e-08,7.2157732497164424e-08,3.6423310827343531e-10,3.3084489528175296e-14,1.5962100322080194e-09,4.6995831033452427e-09,4.6781732868398072e-13,4.6280653197585972e-09,1.3751065670733361e-10,9.705750524852753e-18,1.7041422430682991e-13,2.3172916378278898e-18,4.5124267749971113e-14,1.4786095053606525e-16,1.4792307214440819e-16,4.409579539167799e-20,1.8025787572344491e-20,1.211454929566132e-14,4.5341378023118872e-37,4.36167886660091e-37,4.3616792966887648e-37,4.3076386447832103e-19,4.6600671048406352e-14,4.2118209751215362e-23,3.2762671360442864e-22,7.202267693323976e-17,7.3134931659495814e-17,2.5378907749186827e-26,2.8483221126348253e-22,1.7921270414299852e-34
5.542224374174238e-12,0.9248091893116397,154.0,0.0,0.0,0.0,0.99999980229176733,1.0,18.999999999466866,3.6542060992312964e-08,7.4795100828436241e-08,7.4550523685457701e-08,3.8878859900181802e-10,3.4186347635890898e-14,1.5965200432940617e-09,4.882270868757556e-09,4.6868157205811365e-13,4.807972965172129e-09,1.4424873012033681e-10,1.0360107410170906e-17,1.8195148198761016e-13,2.4308414256817808e-18,4.8171981866104753e-14,1.6311745109366561e-16,1.6318653562558055e-16,4.8854497459093598e-20,2.0230005512314793e-20,1.2935274182995534e-14,5.7022526721009251e-37,5.4853646828517774e-37,5.4853652417889566e-37,4.7544153831917197e-19,4.8986945750366111e-14,4.5640969387850294e-23,3.4374595510265714e-22,7.7581135275831675e-17,7.8779202118559292e-17,2.8943568064000868e-26,3.142356519003299e-22,2.111860273900498e-34
5.721002246664878e-12,0.9248091893114697,154.0,0.0,0.0,0.0,0.99999979591539889,1.0,18.999999999434728,3.7720811727489699e-08,7.7205662494278891e-08,7.6942522434940516e-08,4.1413637101384528e-10,3.5288183048478418e-14,1.5967657633428221e-09,5.064990280178795e-09,4.6943059429217831e-13,4.9879117753203076e-09,1.5103639218493072e-10,1.1035577854676682e-17,1.9386625688499455e-13,2.5452269054221488e-18,5.1318577424232854e-14,1.7938702414630218e-16,1.794635821422578e-16,5.3943938368755397e-20,2.2614024715061618e-20,1.3782884084251284e-14,7.1192349088681097e-37,6.8484525127898938e-37,6.8484532331532548e-37,5.2311648054459656e-19,5.1426884438801955e-14,4.9346102513490218e-23,3.5998786664397165e-22,8.3351458173198215e-17,8.4638604791535899e-17,3.2871735567520736e-26,3.4559358877814824e-22,2.475716341682515e-34
5.8997801191555184e-12,0.9248091893112955,154.0,0.0,0.0,0.0,0.99999978953903168,1.0,18.999999999401751,3.8899562340143408e-08,7.9616178321414474e-08,7.9333729549525407e-08,4.402756204357182e-10,3.6389997506543797e-14,1.5969605082162266e-09,5.2477347828162715e-09,4.7007975391599177e-13,5.1678752951608151e-09,1.5786983526664168e-10,1.1732140435881149e-17,2.0615853849801445e-13,2.6603839089554103e-18,5.4563988901872871e-14,1.9670200047669206e-16,1.9678656111505113e-16,5.9375177930745469e-20,2.5185423240871674e-20,1.4657378492974445e-14,8.8277532053794785e-37,8.4919882659469194e-37,8.4919891871298634e-37,5.7388727522877443e-19,5.3920480889505484e-14,5.3238005436068988e-23,3.7634338899820106e-22,8.9333670066575084e-17,9.0713164261752678e-17,3.718741087750184e-26,3.7896861446095631e-22,2.888118758657879e-34
6.078557991646159e-12,0.9248091893111167,154.0,0.0,0.0,0.0,0.99999978316266536,1.0,18.99999999936794,4.0078312830274086e-08,8.2026651825194282e-08,8.1724145832309405e-08,4.672055442092328e-10,3.7491792617080302e-14,1.5971148525754351e-09,5.4304991712456559e-09,4.706423649665035e-13,5.3478583984851019e-09,1.6474554401313657e-10,1.2449773753030216e-17,2.1882831730114424e-13,2.7762531938676602e-18,5.7908150831643755e-14,2.15094689427095e-16,2.1518780053056874e-16,6.5159268617554002e-20,2.7951792940777395e-20,1.5558756943393621e-14,1.0876129975261887e-36,1.0462456562574368e-36,1.0462457731935115e-36,6.2785262229732273e-19,5.6467728924842202e-14,5.7321088299816844e-23,3.928041583401584e-22,9.552778865874372e-17,9.7002898269938863e-17,4.1915373090697249e-26,4.1442329551937482e-22,3.3537783333864703e-34
6.257335864136799e-12,0.9248091893109338,154.0,0.0,0.0,0.0,0.99999977678629981,1.0,18.999999999333308,4.1257063197881753e-08,8.4437086251083791e-08,8.4113772085574602e-08,4.9492534009095191e-10,3.8593569863706725e-14,1.5972371864515301e-09,5.6132793154365593e-09,4.7112996786727299e-13,5.5278570181132957e-09,1.7166027295797783e-10,1.3188456427082575e-17,2.318755846470679e-13,2.8927800659923388e-18,6.135099780120369e-14,2.345973789195082e-16,2.3469960695943767e-16,7.1307255571155336e-20,3.0920737277208814e-20,1.6487019007310738e-14,1.3318884566683049e-36,1.2812303291108952e-36,1.2812304765268609e-36,6.8511133726905576e-19,5.9068622410619308e-14,6.1599775081882891e-23,4.0936245296403889e-22,1.0193382628226605e-16,1.0350781910361082e-16,4.7081180789313877e-26,4.5202017263292099e-22,3.8777023387382755e-34
6.4361137366274394e-12,0.9248091893107464,154.0,0.0,0.0,0.0,0.99999977040993449,1.0,18.999999999297842,4.2435813442966422e-08,8.6847484595313448e-08,8.6502609110789132e-08,5.2343420665137917e-10,3.9695330616107529e-14,1.5973341520124696e-09,5.7960719457520545e-09,4.7155256337831527e-13,5.7078679341655692e-09,1.7861102586992283e-10,1.3948167100687689e-17,2.4530033268013951e-13,3.0099140313946678e-18,6.489246445319024e-14,2.5524233547558157e-16,2.5535426557430555e-16,7.7830176609963707e-20,3.4099869402768448e-20,1.7442164291234059e-14,1.6217310164676516e-36,1.5600490573505332e-36,1.5600492419809913e-36,7.4576235099826214e-19,6.1723155253197284e-14,6.6078503588752467e-23,4.2601114415081851e-22,1.0855179097320229e-16,1.1022793468738699e-16,5.2711173046071647e-26,4.9182176068511438e-22,4.4652036930775542e-34
6.61489160911808e-12,0.9248091893105547,154.0,0.0,0.0,0.0,0.9999997640335696,1.0,18.999999999261558,4.3614563565528105e-08,8.9257849624010548e-08,8.8890657708608055e-08,5.5273134327413284e-10,4.0797076138778799e-14,1.5974110060750976e-09,5.9788744745005006e-09,4.7191881774163341e-13,5.887888598329596e-09,1.8559503662083499e-10,1.4728884438163743e-17,2.5910255425849052e-13,3.1276084739484505e-18,6.8532485485161826e-14,2.770618042363067e-16,2.7718404016782292e-16,8.4739062235689074e-20,3.749681044801577e-20,1.842419243372194e-14,1.9640084600729898e-36,1.8893084348771735e-36,1.8893086646933053e-36,8.0990470941747416e-19,6.4431321396813398e-14,7.0761725452485861e-23,4.4274365064877497e-22,1.1538168736228548e-16,1.1716324948793828e-16,5.8832470427900908e-26,5.3389054885232374e-22,5.1219101526482271e-34
6.79366948160872e-12,0.9248091893103585,154.0,0.0,0.0,0.0,0.99999975765720495,1.0,18.999999999224457,4.4793313565566817e-08,9.1668183890903377e-08,9.1277918678874049e-08,5.8281595015512129e-10,4.1898807599121389e-14,1.5974719162220338e-09,6.1616848501706917e-09,4.7223624187125348e-13,6.0679169903139137e-09,1.9260975148174013e-10,1.5530587125475727e-17,2.7328224288404752e-13,3.245820356980672e-18,7.2270995649540264e-14,3.0008800898149574e-16,3.0022117317060869e-16,9.2044935640109931e-20,4.1119187999792785e-20,1.9433103102924896e-14,2.3663916230696316e-36,2.276387569165054e-36,2.2763878535581645e-36,8.7763757328072153e-19,6.7193114821104449e-14,7.5653906126789655e-23,4.5955389655187754e-22,1.2242351740287459e-16,1.2431376525319371e-16,6.5472975998265913e-26,5.7828900068673342e-22,5.8537735152299289e-34
6.9724473540993604e-12,0.9248091893101584,154.0,0.0,0.0,0.0,0.9999997512808404,1.0,18.999999999186535,4.5972063443082571e-08,9.4078489753647966e-08,9.3664392820618215e-08,6.1368722830171853e-10,4.3000526074904419e-14,1.5975201902430175e-09,6.3445014444883126e-09,4.7251134597179586e-13,6.2479515066231791e-09,1.9965281279591365e-10,1.6353253870213419e-17,2.8783939264008747e-13,3.3645099481224852e-18,7.6107929753554852e-14,3.2435315214906148e-16,3.2449788566919498e-16,9.9758812711769114e-20,4.4974634760340207e-20,2.0468895994318829e-14,2.8374226310196504e-36,2.7295037241300574e-36,2.7295040741162707e-36,9.4906021790727732e-19,7.0008529538821952e-14,8.0759524882927102e-23,4.7643627245442992e-22,1.2967728093499772e-16,1.3167948158510229e-16,7.2661376318089235e-26,6.2507955419363291e-22,6.6670788352521311e-34
7.151225226590001e-12,0.9248091893099537,154.0,0.0,0.0,0.0,0.99999974490447618,1.0,18.999999999147807,4.7150813198075379e-08,9.6488769388872965e-08,9.6050080932061081e-08,6.453443795319403e-10,4.410223256114302e-14,1.5975584511681984e-09,6.5273229662550295e-09,4.7274977253253099e-13,6.4279908757084203e-09,2.0672204393405499e-10,1.7196863401569458e-17,3.0277399813556183e-13,3.4836405657665494e-18,8.0043222659187236e-14,3.49889414854117e-16,3.5004637742395509e-16,1.0789170204259657e-19,4.9070787368313253e-20,2.1531570828616237e-14,3.3865868932341413e-36,3.2577815764355971e-36,3.2577820048834632e-36,1.024272032925888e-18,7.2877559593726181e-14,8.608307480547844e-23,4.9338559965607833e-22,1.3714297611564134e-16,1.3926039637657423e-16,8.0427142445270962e-26,6.7432462190342562e-22,7.5684536503917155e-34
7.330003099080641e-12,0.9248091893097447,154.0,0.0,0.0,0.0,0.99999973852811186,1.0,18.999999999108262,4.8329562830545235e-08,9.8899024806066634e-08,9.8434983810613309e-08,6.7778660647362305e-10,4.5203927976446329e-14,1.5975887760818392e-09,6.7101483930168142e-09,4.7295641153221715e-13,6.6080340906752455e-09,2.1381543540745526e-10,1.806139447031744e-17,3.1808605445519503e-13,3.6031783450394308e-18,8.4076809283117263e-14,3.7672895690791986e-16,3.7689882688701212e-16,1.1645460493446665e-19,5.3415285357359521e-20,2.2621127349838176e-14,4.0243889302289062e-36,3.8713261597460793e-36,3.8713266816289733e-36,1.1033725220194837e-18,7.5800199058641886e-14,9.1629062787967225e-23,5.1039709712194217e-22,1.448205997600005e-16,1.4705650615800549e-16,8.880053093281056e-26,7.2608659093886494e-22,8.5648772195520792e-34
7.508780971571281e-12,0.9248091893095316,154.0,0.0,0.0,0.0,0.99999973215174753,1.0,18.999999999067921,4.9508312340492186e-08,1.0130925786041041e-07,1.008191022528764e-07,7.1101311256360126e-10,4.6305613168884323e-14,1.5976128098282245e-09,6.8929769150917078e-09,4.7313550078879877e-13,6.7880803541633755e-09,2.2093113203404012e-10,1.8946825848790006e-17,3.3377555711457088e-13,3.7230920215175678e-18,8.8208624596669011e-14,4.0490391683668036e-16,4.0508739122013157e-16,1.2545851540569959e-19,5.8015770232947287e-20,2.3737565323532432e-14,4.7624321181819487e-36,4.5812995770818983e-36,4.5813002097571705e-36,1.186461302670353e-18,7.8776442033660988e-14,9.7402009528364097e-23,5.2746635094776191e-22,1.5271014762100569e-16,1.5506780638112581e-16,9.7812584825537452e-26,7.8042782307795234e-22,9.6636897721496903e-34
7.866336716552562e-12,0.9248091893090923,154.0,0.0,0.0,0.0,0.99999971939901877,1.0,18.999999998984819,5.1865810992817345e-08,1.0612966359762384e-07,1.0558498901090145e-07,7.7981577997584986e-10,4.8508955955780564e-14,1.5976469041563659e-09,7.2586408329679355e-09,4.7342520258916235e-13,7.1481796511995615e-09,2.3522272366950406e-10,2.0780304731903538e-17,3.6628688544121316e-13,3.9639338666621928e-18,9.6766681450836947e-14,4.6538853811039002e-16,4.6560138679901116e-16,1.4483329878032031e-19,6.801527196006448e-20,2.6051084788737714e-14,6.5916670512739742e-36,6.3409643243984957e-36,6.3409652418430397e-36,1.3650027760453865e-18,8.4889715041201901e-14,1.0964693106897458e-22,5.6176214620861053e-22,1.6912499487866113e-16,1.7173595576965209e-16,1.1788079943198031e-25,8.9709739739510377e-22,1.2199703202407263e-33
8.223892461533843e-12,0.9248091893086363,154.0,0.0,0.0,0.0,0.99999970664629001,1.0,18.999999998898524,5.4223309155050947e-08,1.1094999878342108e-07,1.1034774756279935e-07,8.5174602541215882e-10,5.0712266491075722e-14,1.5976682596643239e-09,7.6243110154169302e-09,4.7364276690975878e-13,7.5082851187245087e-09,2.4958463592926566e-10,2.2697130659921618e-17,4.0030795442271685e-13,4.2059607889021448e-18,1.0571687408315215e-13,5.3159996189121445e-16,5.3184519632632094e-16,1.6610385888601919e-19,7.9130435324496735e-20,2.8472127719781775e-14,8.9923891183270514e-36,8.6503821150858666e-36,8.6503834236507841e-36,1.5606956592431888e-18,9.1217331902519122e-14,1.2285428092226922e-22,5.9624399949114862e-22,1.8638747007016143e-16,1.8926479410050864e-16,1.4089589824561393e-25,1.024831734326223e-21,1.5242787389048543e-33
8.581448206515123e-12,0.9248091893081636,154.0,0.0,0.0,0.0,0.99999969389356047,1.0,18.999999998809042,5.6580806827193093e-08,1.1577027380404673e-07,1.1510738425234108e-07,9.2679750540752634e-10,5.2915549522694506e-14,1.597681661825413e-09,7.9899851067680771e-09,4.7380617057565182e-13,7.8683944369160365e-09,2.6400648256591704e-10,2.4697134585402985e-17,4.3583874005197292e-13,4.4489977541840565e-18,1.1505868422600582e-13,6.0379453201967804e-16,6.0407531246425632e-16,1.8935788631425066e-19,9.1422391129457193e-20,3.1000692863306191e-14,1.2106065696460937e-35,1.1645640537879275e-35,1.164564237626602e-35,1.7743409630141358e-18,9.7759246245847329e-14,1.3706072114955152e-22,6.3088719952244291e-22,2.0449751864632662e-16,2.076542640975736e-16,1.6713464067636995e-25,1.1641288212373623e-21,1.8865605135376113e-33
8.939003951496404e-12,0.9248091893076739,154.0,0.0,0.0,0.0,0.9999996811408306,1.0,18.99999999871639,5.8938304009243868e-08,1.2059049751279499e-07,1.1986390541043158e-07,1.0049638893623322e-09,5.5118809097794887e-14,1.5976901146213762e-09,8.355661628297978e-09,4.7392892275557603e-13,8.2285061495538512e-09,2.7847941028290809e-10,2.6780147803756832e-17,4.7287922220622662e-13,4.6928955624821677e-18,1.2479159448105472e-13,6.8222825354495224e-16,6.8254788894096203e-16,2.1468295572931173e-19,1.0495224339394379e-19,3.363677918042888e-14,1.6100837396263747e-35,1.5488486164300341e-35,1.54884887113666e-35,2.0067414945943696e-18,1.0451541200448872e-13,1.5230313421787166e-22,6.6567068227193937e-22,2.2345508168366779e-16,2.2690430404309724e-16,1.9688646521130959e-25,1.3154862447961455e-21,2.3147486577587661e-33
9.296559696477685e-12,0.9248091893071676,154.0,0.0,0.0,0.0,0.99999966838810006,1.0,18.999999998620591,6.1295800701203372e-08,1.2541067745416491e-07,1.246173173551359e-07,1.086238859516246e-09,5.732204866523754e-14,1.5976954575075231e-09,8.7213396745265709e-09,4.7402114794661429e-13,8.5886193649374362e-09,2.9299587457924414e-10,2.8946001952547467e-17,5.114293839944826e-13,4.9375270702249972e-18,1.3491508831756679e-13,7.6715679330454534e-16,7.6751874111890337e-16,2.421665260675446e-19,1.1978105783686859e-19,3.638038581562036e-14,2.1175120540540557e-35,2.0369790063854198e-35,2.0369793547861855e-35,2.2587018496634777e-18,1.1148578338533843e-13,1.6861862283508886e-22,7.0057649763511273e-22,2.432600974010913e-16,2.4701484931785167e-16,2.3045352097208106e-25,1.479401192215488e-21,2.817472789418592e-33
9.654115441458965e-12,0.9248091893066449,154.0,0.0,0.0,0.0,0.99999965563536919,1.0,18.999999998521655,6.365329690307169e-08,1.3023082005705739e-07,1.2936762639170522e-07,1.1706161109221896e-09,5.9525271163903195e-14,1.5976988198117334e-09,9.0870186895372322e-09,4.7409043240225219e-13,8.9487335356100582e-09,3.075494465523987e-10,3.1194529010800459e-17,5.5148921121216799e-13,5.1827839344448006e-18,1.4542865007077225e-13,8.5883548050065648e-16,8.5924334656219232e-16,2.7189594073523936e-19,1.3596985264973364e-19,3.9231512069877835e-14,2.7561509263723226e-35,2.6513301552123503e-35,2.6513306261615458e-35,2.5310284043305588e-18,1.186703148417317e-13,1.8604450978161773e-22,7.3558934977415274e-22,2.6391250227696168e-16,2.6798583353546055e-16,2.6815069918581925e-25,1.6563704523695922e-21,3.404089071218913e-33
1e-11,0.9248091893061053,154.0,0.0,0.0,0.0,0.99999964329890678,1.0,18.999999998422965,6.5933840224616596e-08,1.3489359519616053e-07,1.3395993109671229e-07,1.255185271555434e-09,6.1656563105186997e-14,1.597700869093004e-09,9.440761948140547e-09,4.7414100099180006e-13,9.2970935874826998e-09,3.2165811386944778e-10,3.3448171844747877e-17,5.916779637432676e-13,5.4205432776851634e-18,1.5596972502030393e-13,9.5418487566335369e-16,9.5464073180940921e-16,3.0287412047342046e-19,1.5298171672625276e-19,4.2091884991835197e-14,3.5242732692146085e-35,3.3902407537644646e-35,3.3902413775777262e-35,2.8146062897177496e-18,1.2582407751883132e-13,2.0399354439834406e-22,7.6954889464012557e-22,2.8469706959646378e-16,2.8909099633939815e-16,3.0885578905965492e-25,1.8404524674103291e-21,4.0608988166884111e-33
1.0011671186440246e-11,0.9248091893061053,154.0,0.0,0.0,0.0,0.99999964288263743,1.0,18.999999998419582,6.6010792614848942e-08,1.3505093080084185e-07,1.3411483881260275e-07,1.258089351420347e-09,6.1728479098607533e-14,1.5977009241263673e-09,9.4526983176306898e-09,4.7414247608190675e-13,9.3088483112854638e-09,3.2213464683149514e-10,3.3525561298310024e-17,5.9305869188726414e-13,5.4285738141394089e-18,1.5633176494022151e-13,9.5751930727357459e-16,9.5797684560286152e-16,3.0395842780539362e-19,1.5357959117563888e-19,4.2190157377665749e-14,3.5530989322662119e-35,3.4179701803350774e-35,3.4179708099858431e-35,2.8245293071489268e-18,1.2606896105007855e-13,2.0461833773935569e-22,7.7069620200708914e-22,2.8541223179493859e-16,2.8981718929976565e-16,3.1030566456949319e-25,1.8468904167979793e-21,4.084710221008775e-33
1.0369226931421527e-11,0.9248091893055498,154.0,0.0,0.0,0.0,0.99999963012990511,1.0,18.999999998314397,6.8368287836535194e-08,1.3987101435630702e-07,1.388589608975299e-07,1.3486523016122315e-09,6.3931674604534985e-14,1.5977022434567649e-09,9.8183783259680189e-09,4.7418156998001111e-13,9.6689634626680539e-09,3.367468046267656e-10,3.5938931474947896e-17,6.3613781591004895e-13,5.6748179949056901e-18,1.6762391898814801e-13,1.0634629292722841e-15,1.0639740419060608e-15,3.3844110021339208e-19,1.7267117630458492e-19,4.5256321287343217e-14,4.5397482544108655e-35,4.3670975533928863e-35,4.3670983866731664e-35,3.1400144711603636e-18,1.3368167689000491e-13,2.2437786911806677e-22,8.0588594145438549e-22,3.0775922083029966e-16,3.1250884859712116e-16,3.57258886625429e-25,2.0514570806058401e-21,4.8702355935888054e-33
1.0726782676402807e-11,0.9248091893049775,154.0,0.0,0.0,0.0,0.99999961737717213,1.0,18.999999998206107,7.0725782568130552e-08,1.446910747047531e-07,1.4359999891345191e-07,1.4422986948348025e-09,6.6134859501680038e-14,1.5977030754306421e-09,1.0184058568040717e-08,4.7421093996293703e-13,1.0029078845478878e-08,3.5138193863709084e-10,3.843447253997367e-17,6.8072657473196835e-13,5.9214493819359419e-18,1.7930459913783643e-13,1.1769206662226134e-15,1.1774894030341685e-15,3.7543095595174561e-19,1.9330544623942595e-19,4.8430003444625963e-14,5.7522736885931125e-35,5.5335115165109595e-35,5.5335126088286483e-35,3.4782955659692028e-18,1.4150841742754504e-13,2.4536108587963535e-22,8.4114909569082558e-22,3.3095340383237129e-16,3.360607429816442e-16,4.0936367084725027e-25,2.2705660432741158e-21,5.772381334611795e-33
1.1084338421384088e-11,0.9248091893043889,154.0,0.0,0.0,0.0,0.99999960462443871,1.0,18.999999998094722,7.3083276809635108e-08,1.4951111523933772e-07,1.4833795911462381e-07,1.5390222771346378e-09,6.8338035341176052e-14,1.5977035976070077e-09,1.0549738956444628e-08,4.7423300528749953e-13,1.0389194373643905e-08,3.6603665570409696e-10,4.1012017831346399e-17,7.2682496111608924e-13,6.1684107920878255e-18,1.9137329317199448e-13,1.2981465024933563e-15,1.2987770610098269e-15,4.1501487826406791e-19,2.1554317122035837e-19,5.171120357851204e-14,7.2321571704870005e-35,6.9571166693723053e-35,6.9571180885752794e-35,3.8401860098459807e-18,1.4954913790081193e-13,2.6760618936070348e-22,8.7647759162035861e-22,3.5499471496049598e-16,3.6047280371328435e-16,4.669861898373623e-25,2.5047125093962382e-21,6.8037106056556106e-33
