Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32),C7H15(31),S(1930),S(1932),C4H9(23),C3H6(1916),S(1984),S(87),S(2214)
2.341937596612547e-19,0.8766279700014238,154.0,0.0,0.0,0.0,0.99999999999934597,1.0,19.0,3.8530094559136036e-14,1.1896751046858553e-13,1.1896725388798771e-13,4.4014250783384101e-23,4.3936181297427527e-23,3.766992031273272e-13,4.5877505133716792e-20,8.8527130658245907e-16,7.404078336727779e-20,2.6099282637053878e-23,3.0983113708411917e-33,2.6800606445678567e-25,3.6333067052048873e-33,1.8490823199825979e-25,2.2332802784548389e-34,2.2332802789007831e-34,3.92079771490033e-44,5.3864096666041135e-45,6.2255280501907733e-27,9.5557864093837963e-80,8.9340520017627994e-80,8.9340520017714197e-80,3.1968503633600038e-38,3.6948683224058276e-19,1.4077354590866524e-34,2.1800392315055295e-38,1.6312329106488457e-33,1.0107523560490797e-33,2.8986111490366755e-50,2.7431600762966581e-40,5.7690184348940272e-64,2.381760126199313e-51,2.4215370767550278e-49,2.6686315532133306e-57,1.8363874695446835e-67,1.1067710142326186e-77,3.0587830694101034e-78,5.7042354896576796e-61,5.8813580794548471e-89,7.0623715116115873e-93,2.0042171186152758e-89,1.0351147437282372e-83,1.1324686349773797e-80,1.2821712653403398e-33,4.0668615967630271e-43,3.9711305462453414e-43,1.8421026156960525e-43,7.7222345631749231e-47,4.2948144348253914e-40,2.7733682811460152e-30,3.0838155893632809e-39,2.2758786960351395e-39,3.9955860647811593e-49,3.3691164966651096e-49,2.9000935739285864e-50,4.3892633388478553e-53,8.2172838390476853e-59,2.0302633777181756e-42,1.0060320519103223e-51,5.7181830405213125e-51,3.4587451570496319e-93,2.6691036771469219e-53,5.164591382045035e-59,6.5397701897653508e-69,3.5925506912685074e-73,4.86329498388725e-21,1.0801709065459176e-19,2.7572416408895167e-30,2.1300547873079697e-44,1.2023900619171495e-31,1.2023900619180299e-31,8.8021794096952658e-44,1.4041483089783619e-35,1.8468579947525179e-44
4.685909891397651e-19,0.8766279700014236,154.0,0.0,0.0,0.0,0.99999999999869138,1.0,19.0,7.7093664439283556e-14,2.3803838092779885e-13,2.3803786759508905e-13,1.7617170677992705e-22,1.7554733204415843e-22,7.5372544175251286e-13,1.8362952971952766e-19,1.7713113688738109e-15,2.9635600694005199e-19,1.0446513009501286e-22,2.4657096814376442e-32,1.0727225689319661e-24,2.8597950249253841e-32,7.4011481160809436e-25,1.7879821498433816e-33,1.7879821505574732e-33,6.2783785291292322e-43,8.6252714950384649e-44,2.4918336397780278e-26,1.2256245447169188e-77,1.1458809299849708e-77,1.1458809299871818e-77,2.5594241167328412e-37,7.3929470315975745e-19,5.6346107154996935e-34,1.7453010826524525e-37,1.3059778488697289e-32,8.0921625542793243e-33,4.6415544590579678e-49,2.1961960182404233e-39,1.8476392809428736e-62,3.813915140844303e-50,1.9577727802492443e-48,8.5467971794550502e-56,1.1762915775275329e-65,1.4178862248213349e-75,3.9186121861914118e-76,9.2211898036453475e-60,1.506928673837898e-86,1.809529375557791e-90,5.1351703051306009e-87,1.3260873292056531e-81,1.4508074923804995e-78,5.1320264897431534e-33,3.2559620863946667e-42,3.1793173992984715e-42,1.4747934135019301e-42,1.0265509893972999e-45,3.4384511362024176e-39,1.110070070212812e-29,2.4689274664471817e-38,1.8220867834852553e-38,6.3981397637163875e-48,5.3949718711942725e-48,4.6439281646030294e-49,6.9812424202920471e-52,2.5781744586559884e-57,1.6254451794485212e-41,8.2344789175434762e-51,9.1564525146140242e-50,8.8724393112152035e-91,4.2435894948669643e-52,1.367045292668631e-57,3.45453544162834e-67,1.8977247467148037e-71,9.7308152460326241e-21,2.1612802760262169e-19,1.103615214192512e-29,1.7053389957104697e-43,4.812693766485673e-31,4.8126937664927207e-31,7.04709562950051e-43,1.1241724232077324e-34,2.9573745857324268e-43
9.373854480967859e-19,0.8766279700014238,154.0,0.0,0.0,0.0,0.99999999999738209,1.0,19.0,1.5422080419938312e-13,4.7618012142759996e-13,4.7617909474309018e-13,7.0491629498182252e-22,6.999343804753786e-22,1.5077771853791813e-12,7.347568989304921e-19,3.5433903631170286e-15,1.1858093900873532e-18,4.1799645530174228e-22,1.9499979086297403e-31,4.2922864983885215e-24,2.2139080284290265e-31,2.9614232814569045e-24,1.4309291194480641e-32,1.4309291205910726e-32,1.0049474446944748e-41,1.3806045335516912e-42,9.9705803248557539e-26,1.5703910635555246e-75,1.4682156784720214e-75,1.4682156784776877e-75,2.0483171570942055e-36,1.478910519800739e-18,2.254578400024309e-33,1.3966818975091927e-36,1.0451786496700122e-31,6.4761860537091457e-32,7.4295099557952549e-48,1.7576242808950937e-38,5.9149324503890681e-61,6.104734352792871e-49,1.5973379769088227e-47,2.7361193786491392e-54,7.5314670195322222e-64,1.8156722031076401e-73,5.0179733131095904e-74,1.5038361281195219e-58,3.859397335345159e-84,4.6343884998225576e-88,1.3151390264428956e-84,1.6981194468478707e-79,1.8578294909357982e-76,2.0534790682127375e-32,2.6057591953229425e-41,2.5444175297827835e-41,1.1802689354620201e-41,1.4750786249141024e-44,2.7517869691375237e-38,4.4417261910544735e-29,1.9758921754560279e-37,1.4582231881245309e-37,1.0241178204233578e-46,8.6354551343662237e-47,7.4333090944297812e-48,1.1026089780913112e-50,7.9306232801540953e-56,1.3008501339081694e-40,6.6642691039834628e-50,1.4655997117514993e-48,2.2736579539337745e-88,6.6970375231856015e-51,3.9169697601328913e-56,1.9766891734572875e-65,1.0858940456112655e-69,1.9465855771082715e-20,4.3234990148067042e-19,4.4158983815756925e-29,1.3647894851905204e-42,1.9257043888930408e-30,1.9257043888986807e-30,5.6398182595621237e-42,8.9967958749819153e-34,4.733710959367407e-42
1.874974366010827e-18,0.8766279700014239,154.0,0.0,0.0,0.0,0.99999999999476363,1.0,19.0,3.0847508371880066e-13,9.5246360076555265e-13,9.5246154797428623e-13,2.8201241425698089e-21,2.7805167351307541e-21,3.0158777381434166e-12,2.9395027722618056e-18,7.0875438302512878e-15,4.7440044382176416e-18,1.672256906382053e-21,1.5242295345661383e-30,1.7171932455826626e-23,1.6624706308049475e-30,1.1847621415558502e-23,1.1449606961956581e-31,1.1449606980248373e-31,1.6082367012866846e-40,2.2094147433935396e-41,3.9888813767934535e-25,3.5209483412906723e-73,3.2918625675267525e-73,3.2918625675521183e-73,1.6389649389533963e-35,2.9581424522932297e-18,9.0197830679351565e-33,1.117414680183419e-35,8.3630085034411298e-31,5.1819274200635725e-31,1.1889634844706387e-46,1.4063664652787273e-37,1.8931763781491514e-59,9.7695187225083422e-48,1.3269619418280084e-46,8.7573843813309291e-53,4.8211476468457019e-62,2.324550765815791e-71,6.4243610383935452e-72,2.4957502873261059e-57,9.8821502362240617e-82,1.1866548110410337e-85,3.3673143586759242e-82,2.17405197739958e-77,2.3785234925217632e-74,8.2152533774835455e-32,2.0850032188327031e-40,2.035916370451847e-40,9.443720447600275e-41,2.226105708589336e-43,2.2018173343221275e-37,1.7769796858626974e-28,1.5810136991831463e-36,1.1668000927419094e-36,1.6389180363932669e-45,1.3819497050979197e-45,1.1895713641061014e-46,1.7188382411456253e-49,2.3539308996312681e-54,1.040877726762798e-39,5.3625394084411946e-49,2.3453438781720818e-47,1.0178414334185205e-85,1.042422131020529e-49,1.1801624371000277e-54,1.1900546662534156e-63,6.5377215072570519e-68,3.8935936824220315e-20,8.6479364916472327e-19,1.7666468981995514e-28,1.0920389490950132e-41,7.7040714982088649e-30,7.7040714982539909e-30,4.5127114928081529e-41,7.1988034675975836e-33,7.5754327417618832e-41
3.75015220183891e-18,0.8766279700014238,154.0,0.0,0.0,0.0,0.99999999998952671,1.0,19.0,6.1698364275450938e-13,1.9050305528951717e-12,1.9050264501774557e-12,1.1281414253593242e-20,1.0968607203897735e-20,6.0320671057611636e-12,1.1758941896644873e-17,1.4175832679157244e-14,1.8977519964558158e-17,6.6895632483187225e-21,1.1655028219835644e-29,6.8693252097790039e-23,1.1836518229620921e-29,4.7394342076476967e-23,9.1605551746882037e-31,9.1605552039578359e-31,2.5734200401036281e-39,3.5354168330133978e-40,1.5956824102539202e-24,4.522774315708042e-71,4.2285060819676406e-71,4.2285060820329157e-71,1.3112964518862373e-34,5.9166075141203328e-18,3.6082079665168281e-32,8.9378781911954423e-35,6.6910281682463317e-30,4.1459269493427332e-30,1.9025351302336936e-45,1.1251999949912222e-36,6.0588013335720983e-58,1.5632680076609825e-46,1.1398359627183142e-45,2.8026328787579335e-51,3.0858370847529356e-60,2.9757193674541552e-69,8.2239958008439814e-70,4.2788289163125898e-56,2.5300818952845381e-79,3.038138336307559e-83,8.6203890451677982e-80,2.7830631036262101e-75,3.0448113265870328e-72,3.2863687667399521e-31,1.6681608852151525e-39,1.6288809634474559e-39,7.5553348619093255e-40,3.4544544579321923e-42,1.761572583665002e-36,7.1084970934604823e-28,1.264930657757148e-35,9.3352868518281853e-36,2.6225231474624096e-44,2.2113308305403747e-44,1.903507503308047e-45,2.6148304243346189e-48,6.5764014669449376e-53,8.327812077698424e-39,4.3025720315470022e-48,3.7526349478739784e-46,2.6192390415288415e-83,1.5814051078660626e-48,3.6591845145311965e-53,7.3757965693752983e-62,4.0521822200625445e-66,7.7876098942645136e-20,1.7296811442446509e-18,7.0671627221042804e-28,8.737141144138114e-41,3.0818794052178464e-29,3.0818794052539511e-29,3.6105119844203358e-40,5.7595893473956022e-32,1.2121778387944143e-39
7.500507873495076e-18,0.8766279700014238,154.0,0.0,0.0,0.0,0.99999999997905287,1.0,19.0,1.234000760813421e-12,3.8101644317336926e-12,3.810156237546904e-12,4.5127489992236016e-20,4.2688113012227955e-20,1.2064398889719193e-11,4.7037472362024581e-17,2.8352338035888068e-14,7.5912831161180997e-17,2.6759271600834121e-20,8.5630900500783033e-29,2.7478364496907025e-22,7.7480308929586163e-29,1.8958507788997022e-22,7.3287918558489321e-30,7.3287919026820559e-30,4.1176160245114656e-38,5.6569342080926165e-39,6.3829893757296413e-24,5.7898558224333605e-69,5.4131466360383319e-69,5.4131466362054597e-69,1.0490869679375129e-33,1.1833542425143042e-17,1.4433427964579547e-31,7.1469836584546371e-34,5.3530544148036656e-29,3.3168852379211353e-29,3.0442111188102934e-44,9.0020271947071192e-36,1.9389183720343286e-56,2.5013112042070041e-45,1.0369829768278722e-44,8.9687383834797203e-50,1.9750066437217045e-58,3.8090593480226872e-67,1.0527097745778319e-67,7.7592320110794785e-55,6.4772469583951625e-77,7.7779195843727242e-81,2.2064948019020324e-77,3.5624535467933156e-73,3.8975003591033931e-70,1.3146009725810523e-30,1.3345919533031422e-38,1.3031557802654741e-38,6.0439807242684363e-39,5.4410455525452591e-41,1.409247314202356e-35,2.8435144239093891e-27,1.0119919315706721e-34,7.4685836994366373e-35,4.1962105201383599e-43,3.5382656390727525e-43,3.0457659561797086e-44,3.8076972099608598e-47,1.6773830290438184e-51,6.6625653064670623e-38,3.4470918857437804e-47,6.0035710408542655e-45,6.7062006170537099e-81,2.2917588577234403e-47,1.1521172090355517e-51,4.6430177125327663e-60,2.5510633751948056e-64,1.557564232280933e-19,3.4594561332517955e-18,2.8269801165671821e-27,6.9900447839759655e-40,1.232801924697129e-28,1.2328019247260141e-28,2.8885467101171766e-39,4.6078898119355189e-31,1.9395361282016646e-38
1.5001219216807408e-17,0.8766279700014238,154.0,0.0,0.0,0.0,0.99999999995810507,1.0,19.0,2.4680349968812205e-12,7.6204320932891783e-12,7.62041574413826e-12,1.8051360641228609e-19,1.6193947284688851e-19,2.4128874655448813e-11,1.881520438221902e-16,5.6705059387978478e-14,3.036548015467633e-16,1.0703870238464762e-19,5.8831097851880279e-28,1.0991525867155293e-21,4.5302688760074185e-28,7.5835570284995197e-22,5.8631723435847733e-29,5.8631724185175193e-29,6.5881436784594594e-37,9.0512594808680117e-38,2.5532477018777079e-23,7.4113707950675417e-67,6.9291599243982693e-67,6.9291599248261415e-67,8.3928950325538982e-33,2.3667431396662657e-17,5.7734956867602732e-31,5.711877801962568e-33,4.282509599714467e-28,2.65354912718296e-28,4.8708619038225499e-43,7.2017925240821642e-35,6.2047021050839945e-55,4.002056249176967e-44,1.0297242923863415e-43,2.8699704538859683e-48,1.2639937601732014e-56,4.8755570028825839e-65,1.3474577917082496e-65,1.5335985329728281e-53,1.6581623091513318e-74,1.9911321558960648e-78,5.6465069505014643e-75,4.5599122586706913e-71,4.9887608132815603e-68,5.2585106737395498e-30,1.0676987310893098e-37,1.0425320045885172e-37,4.834381012728436e-38,8.6361065410287175e-40,1.1273003805062415e-34,1.1374288178728671e-26,8.0961174584459984e-34,5.9750082618425865e-34,6.7139797578858277e-42,5.6612293051649824e-42,4.8733464728660592e-43,5.160839532649454e-46,3.8144610180010838e-50,5.330177744480438e-37,2.7596904897802609e-46,9.6029184148540367e-44,1.7168702911474129e-78,3.0831683132069543e-46,3.6563678311112276e-50,2.9460884643304e-58,1.6190054876810889e-62,3.1151707199338396e-19,6.9190061066552355e-18,1.1308150507963944e-26,5.5921686268182611e-39,4.9313080228911028e-28,4.9313080231221919e-28,2.3108922172912758e-38,3.6863986953503186e-30,3.1031861263930168e-37
2.250193056011974e-17,0.8766279700014238,154.0,0.0,0.0,0.0,0.99999999993715727,1.0,19.0,3.702069232898997e-12,1.1430699663780554e-11,1.1430675182582087e-11,3.8359367068871262e-19,3.3194609981264924e-19,3.6193162621915384e-11,3.9982302749181079e-16,8.5057491381650789e-14,6.4526634736884438e-16,2.2745777874035295e-19,1.5483638117027511e-27,2.3357068263239221e-21,1.1036676511073291e-27,1.611515456510106e-21,1.6765110115469483e-28,1.6765110391269484e-28,2.4248510467239535e-36,3.3314718719863566e-37,5.4256838393390137e-23,3.8239999354371134e-66,3.5751965253822594e-66,3.5751965256449498e-66,2.3998585931347966e-32,3.5501339517656648e-17,1.2268762458894212e-30,1.6322910451141034e-32,1.2245317090253839e-27,7.5875020749413531e-28,1.7928108637125303e-42,2.059275074672347e-34,2.8328601582838969e-54,1.473005665358544e-43,3.2730967579428393e-43,1.3103141738446421e-47,6.9447147716295882e-56,3.1453871721029307e-64,8.6929072851198006e-65,6.1616812636396287e-53,1.2313742894576043e-73,1.4786424121296594e-77,4.1927652645022289e-74,2.9417556892826021e-70,3.2184188324463083e-67,1.1174401755770422e-29,3.0529693859646431e-37,2.9809796003771347e-37,1.3821884362883807e-37,3.1728590981794712e-39,3.223190141637122e-34,2.4170505658427665e-26,2.3149960295923733e-33,1.7084892551187871e-33,2.4711818012740753e-41,2.0836954256879865e-41,1.7937247785344774e-42,1.7618923372363695e-45,1.540836666410164e-49,1.5241068233228062e-36,7.892471772381334e-46,3.5339939252010968e-43,1.0540699968120322e-77,1.0492685916305754e-45,1.6666384910827708e-49,1.6162235313063389e-57,8.8824810190444893e-62,4.6727772095306891e-19,1.0378556075447834e-17,2.4029963586423981e-26,1.5990205828051547e-38,1.0479092248387842e-27,1.0479092249048615e-27,6.6077477125349651e-38,1.0540859454901113e-29,1.1421583927975089e-36
3.0002641903432075e-17,0.8766279700014238,154.0,0.0,0.0,0.0,0.99999999991620947,1.0,19.0,4.9361034688667497e-12,1.5240967147807055e-11,1.52409345528784e-11,6.5436766576245063e-19,5.4810912801410335e-19,4.8257262792042251e-11,6.8204932506803199e-16,1.1340963401985807e-13,1.1007456960991784e-15,3.8801613222864717e-19,3.0411149346915012e-27,3.9844435058412903e-21,2.0444758362347526e-27,2.749064314237616e-21,3.5362591035111072e-28,3.536259173459315e-28,6.1498826623196786e-36,8.4493354810447438e-37,9.2556073508282612e-23,2.0861458587766816e-65,1.9504135857925776e-65,1.9504135859388127e-65,5.0620150087329313e-32,4.7335266788125175e-17,2.0929148104006404e-30,3.4411530033628592e-32,2.5828895515894343e-27,1.6004224052240952e-27,4.5469718368112645e-42,4.3436221327910581e-34,8.4439789654552848e-54,3.7358161016083216e-43,7.5328588960660948e-43,3.9056365758635411e-47,2.3877166684349044e-55,1.2283485185284835e-63,3.3947871305492897e-64,1.6812968637182586e-52,5.3926320362110859e-73,6.4755142877532908e-77,1.8359957879392288e-73,1.1488267239799701e-69,1.2568691348678521e-66,1.9062274092583072e-29,6.4396178114108286e-37,6.2877159627143673e-37,2.9151570540657111e-37,8.0383016453422241e-39,6.7982740956848899e-34,4.123216626735018e-26,4.8830103715486715e-33,3.6037106433074249e-33,6.2674210323572126e-41,5.2846636058828646e-41,4.5492883230339624e-42,4.1895960095592561e-45,4.1533592977728796e-49,3.2147932258133959e-36,1.6649238332072552e-45,8.9617705357215221e-43,5.8678241925713965e-77,2.4887270092394224e-45,4.9626701859893758e-49,5.5512572714222663e-57,3.0511416516428661e-61,6.2303837010714861e-19,1.3838106039629588e-17,4.0992419336327319e-26,3.3728091220267124e-38,1.7876154598646822e-27,1.7876154600040587e-27,1.3937700660696351e-37,2.2233798365805995e-29,2.8967094777131042e-36
4.500406459005674e-17,0.8766279700014236,154.0,0.0,0.0,0.0,0.99999999987431398,1.0,19.0,7.404171940684852e-12,2.2861501925597366e-11,2.286145313353306e-11,1.3547891141211426e-18,1.0760975126827318e-18,7.2385022394852498e-11,1.4120875153328767e-15,1.7011324020587237e-13,2.2789396571405259e-15,8.0333612242449123e-19,7.436290798796474e-27,8.2492749508646477e-21,4.6268766180621129e-27,5.691605768951563e-21,9.65865325217753e-28,9.6586534967855048e-28,2.1506012884641583e-35,2.9547684726575441e-36,1.9162618618083146e-22,2.897326149685021e-64,2.7088155236909847e-64,2.7088155239219968e-64,1.3825987320542774e-31,7.1003166271707041e-17,4.3331337527935301e-30,9.3905593602867545e-32,7.0546459105816204e-27,4.3712335154345058e-27,1.5901040198904037e-41,1.186381987759504e-33,3.6961081809848826e-53,1.3064037792469607e-42,2.3435628834435227e-42,1.7095417466213507e-46,1.2841385496267138e-54,7.9895181565638139e-63,2.2080633869383009e-63,6.5793265623761767e-52,4.1839260051605693e-72,5.0241139333499313e-76,1.4242404577563309e-72,7.4723159623396868e-69,8.175024306489172e-66,3.9466137654822954e-29,1.7588651695916246e-36,1.7173513424954259e-36,7.9609134254884673e-37,2.8076405959042471e-38,1.8566483651233376e-33,8.5366219530185395e-26,1.3337047271908992e-32,9.8428846709807871e-33,2.1917247411913716e-40,1.8480456322340034e-40,1.5909131724151683e-41,1.3241271991108361e-44,1.5612387154922244e-48,8.7806262060804253e-36,4.5479065541781139e-45,3.1332583299626112e-42,9.2695783465268338e-76,7.8369238027017804e-45,2.1696447474691302e-48,2.9817343169815657e-56,1.6392065225681212e-60,9.3455966887154041e-19,2.075720595717173e-17,8.4869859506373674e-26,9.2122208189649699e-38,3.701042182899128e-27,3.7010421832798112e-27,3.8068314546443609e-37,6.0727599262217793e-29,1.012960898535659e-35
6.00054872766814e-17,0.8766279700014236,154.0,0.0,0.0,0.0,0.9999999998324185,1.0,19.0,9.8722404123190003e-12,3.0482036417883878e-11,3.0481971463585149e-11,2.3041451480720307e-18,1.7413641341744206e-18,9.6512091427826547e-11,2.4015736354177281e-15,2.2681578235317227e-13,3.875851417059363e-15,1.3662594906696607e-18,1.4165234761365525e-26,1.4029824496298687e-20,8.3175097040449574e-27,9.6799471840494149e-21,2.0209173456174794e-27,2.0209174067374111e-27,5.3736747167758984e-35,7.3831449199717179e-36,3.2590652448241967e-22,1.3318641778731058e-63,1.2452082283857315e-63,1.2452082285055222e-63,2.8928659977140141e-31,9.4671136174737774e-17,7.3695485137423508e-30,1.9632789269150033e-31,1.4760614453319245e-26,9.1460426811276563e-27,3.9732457184634387e-41,2.4823129326311011e-33,1.0768705471864771e-52,3.264284222722207e-42,5.4345148290787117e-42,4.9807079690908412e-46,4.2797208956001322e-54,2.9994723850348932e-62,8.2896428871929356e-63,1.7883429236935793e-51,1.7475105072832047e-71,2.0984364560714927e-75,5.9480044496579469e-72,2.8053065404179466e-68,3.0691162534492707e-65,6.7121678594141029e-29,3.6801412606674866e-36,3.5932346568361937e-36,1.66544928132997e-36,7.0104755289404012e-38,3.8844078093038435e-33,1.4518582359563645e-25,2.7905593612432442e-32,2.0594647452826126e-32,5.4764716069432186e-40,4.6177034380772094e-40,3.9752656813958167e-41,3.054052767004711e-44,4.0779308138834598e-48,1.8372041605312186e-35,9.5163341179222726e-45,7.8276754727636385e-42,4.8067218857544823e-75,1.8026187615493522e-44,6.3169072556880213e-48,9.9301893439324558e-56,5.4597748839747911e-60,1.2460809683507916e-18,2.7676305857758159e-17,1.443416551042353e-25,1.9275088477138057e-37,6.2945144260875045e-27,6.2945144268840217e-27,7.9651808845927216e-37,1.2706269059298377e-28,2.5310443360914501e-35
9.000833264993073e-17,0.8766279700014239,154.0,0.0,0.0,0.0,0.99999999974862752,1.0,19.0,1.480837735498326e-11,4.572310458610639e-11,4.5723007300798855e-11,5.0202706781557143e-18,3.40154216057584e-18,1.4476396202481614e-10,5.2324367290358882e-15,3.4021737283879566e-13,8.4445244617874288e-15,2.9767688843579197e-18,3.6081498264070748e-26,3.056789374858034e-20,1.9372939754248863e-26,2.1090670513548058e-20,6.3814504465351841e-27,6.3814507295579696e-27,2.4883255163930007e-34,3.4190051276764387e-35,7.1008527333718757e-22,2.4998087354678803e-62,2.337162052232804e-62,2.3371620526320714e-62,9.1348091366973156e-31,1.4200730721366011e-16,1.6056827489678648e-29,6.185507509006506e-31,4.6608740677380903e-26,2.8879931302259206e-26,1.8399692069891509e-40,7.838399690703311e-33,7.4625738594287687e-52,1.5115424724669733e-41,2.1970259825402816e-41,3.451313378934347e-45,4.5527461912118144e-53,5.0422195816208421e-61,1.3935185111875144e-61,1.0612530453326368e-50,4.78625792643699e-70,5.7474260175107967e-74,1.6277726488964672e-70,4.7158648456826176e-67,5.159293890721903e-64,1.4624472935424972e-28,1.1620778871318444e-35,1.1345940690493436e-35,5.2567857307749767e-36,3.2422413225397237e-37,1.2262812256211295e-32,3.1633087392740286e-25,8.811725588689583e-32,6.5031711075385833e-32,2.5359948586903338e-39,2.1382988148442033e-39,1.840901737246522e-40,1.1346550414475419e-43,2.0463095004709014e-47,5.8013376092533545e-35,3.0052160785672261e-44,3.6224946759203244e-41,1.6021008972121846e-73,6.6583439271118662e-44,4.3709153469821361e-47,1.0542074664762698e-54,5.798821713359055e-59,1.8691235696566479e-18,4.1514505603254406e-17,3.1449165799721538e-25,6.0864961105942734e-37,1.3714490685709172e-26,1.3714490688224339e-26,2.5151653550262637e-36,4.0122573216529207e-28,1.1719800753814935e-34
1.2001117802318006e-16,0.8766279700014238,154.0,0.0,0.0,0.0,0.99999999966483666,1.0,19.0,1.9744514296851269e-11,6.0964171767814079e-11,6.096404205327658e-11,8.813912337030535e-18,5.4066735655454994e-18,1.9301284376003421e-10,9.1862188358430634e-15,4.5361435789886486e-13,1.482545393061862e-14,5.2261465951726369e-18,6.9451030706589289e-26,5.3666500034129161e-20,3.5275036752450536e-26,3.7028155142805301e-20,1.4514862206934121e-26,1.4514863027588496e-26,7.2151271501243909e-34,9.9141125547306417e-35,1.2466721045766838e-21,1.4542561628033478e-61,1.3596369488880995e-61,1.3596369491639455e-61,2.0777495651330009e-30,1.8934378306442724e-16,2.8190502425362459e-29,1.4041870330156852e-30,1.0601175985743903e-25,6.5687514754504018e-26,5.3354351197572221e-40,1.7828751940877574e-32,2.7148766291126915e-51,4.3828283059710273e-41,5.9424621052691189e-41,1.2555222423724557e-44,2.0442808581639298e-52,2.748624036910304e-60,7.5963741018735893e-61,3.5960601719970946e-50,3.1154022441157863e-69,3.7410335304967119e-73,1.0591535871680209e-69,2.5707316709371546e-66,2.812443935279755e-63,2.5675678309880454e-28,2.6431917264167455e-35,2.5805974871625034e-35,1.1952440116183215e-35,9.3953272479633994e-37,2.7886394819672648e-32,5.5537105382082752e-25,2.0042573562525283e-31,1.4791719798161433e-31,7.353500912000306e-39,6.2002643895548721e-39,5.3381328124780091e-40,2.8236617976190017e-43,6.1651828900816252e-47,1.3195369151579944e-34,6.8357635706007397e-44,1.0498914681189664e-40,1.1068583937057982e-72,1.6511050577014534e-43,1.5890570188950057e-46,4.729589122573607e-54,2.602219645517645e-58,2.4921661740567998e-18,5.5352705275357626e-17,5.5214210342609961e-25,1.3843979509479427e-36,2.4078056015750024e-26,2.4078056021470868e-26,5.7208439479676957e-36,9.1260362967967181e-28,3.3981711634226767e-34
1.8001686876967871e-16,0.8766279700014236,154.0,0.0,0.0,0.0,0.99999999949725515,1.0,19.0,2.9616788178187542e-11,9.1446303628230864e-11,9.1446108289037903e-11,1.9648630470330473e-17,9.9865044895960341e-18,2.8950160029562197e-10,2.0477699457422273e-14,6.8039444906063103e-13,3.3048547540750631e-14,1.1650215853625082e-17,1.7161399784763211e-25,1.196350579347369e-19,8.1691328508454308e-26,8.2545963118331569e-20,4.8462188991392119e-26,4.8462193160959886e-26,3.6658023086238434e-33,5.0376274416390925e-34,2.7791763752720889e-21,2.8728220759338931e-60,2.6859057995915659e-60,2.6859058005093969e-60,6.9371913847759687e-30,2.8401765341423078e-16,6.2844835482101244e-29,4.6663722673287416e-30,3.5393832710926594e-25,2.1930896249078057e-25,2.7111664040553141e-39,5.9526603312491059e-32,2.142752319412686e-50,2.226752817645905e-40,2.7480576908673409e-40,9.9078567387842285e-44,2.5620459272613382e-51,5.5949634001996987e-59,1.5462806555451891e-59,2.5458813848895706e-49,1.0523592705949389e-67,1.2636947808934706e-71,3.5718954194581532e-68,5.2329421901609788e-65,5.7248731505637582e-62,5.7238168079311235e-28,8.8250783124452268e-35,8.6154325321675352e-35,3.9871848114161337e-35,4.7689211105328178e-36,9.3059718995014865e-32,1.2380749751550485e-24,6.6917728736709891e-31,4.938655362972201e-31,3.736316842673601e-38,3.1502784286958879e-38,2.7125285830052003e-39,1.0554626279684677e-42,3.2935711460356217e-46,4.4056641427104088e-34,2.2824277088901203e-43,5.3275126830777578e-40,3.682886975361186e-71,6.1402868587987206e-43,1.2526764655889491e-45,5.9158198920435588e-53,3.2575615747843239e-57,3.7382513921828049e-18,8.3029104398370871e-17,1.2308772184429376e-24,4.6222264905996622e-36,5.3676636191449739e-26,5.3676636210550489e-26,1.9100745361337017e-35,3.0469971866834798e-27,1.7263872184859947e-33
