Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669)
7.806547692004399e-07,0.6214178505036618,154.0,0.0,0.0,0.0,0.11909896607978744,1.0,18.970765037758706,0.015164125567453786,0.022847598527275532,0.0012341691726579609,0.00012389226859293965,5.5480915567604484e-09,1.8535004696762263e-07,0.16497395493391373,4.5081281599267101e-10,0.41423564702648991,3.5728665698289347e-05,1.3155205179335093e-12,0.084696856911897628,2.6409974995102753e-13,1.4684969676231561e-06,0.029333177835799324,0.092079271967016665,6.8963097311806427e-06,4.1697289692142202e-06,0.076176586535686153,9.882187569777709e-05,0.003042724826285377,0.016421176918547855,0.0060411883405283957,0.0032529237736914273,0.016621665253981024,7.3728980718960269e-11,4.3408664844882085e-05,1.6871224488490417e-05,0.0236072501677961,4.1662654451647955e-06,2.3306836589672754e-06,4.7535264039454043e-10,0.00048039460111848212,1.0773330597691331e-05,0.00065464045313009308,4.0984203940011958e-05,0.00010557478443411989,0.0025524064381997084,1.437668683123493e-05,0.0001104493385549838,6.1870226588574746e-11,0.0016407960943759555,0.00035208892870610634,9.6127205593766231e-06,9.6495837584498118e-07,5.7424843555598746e-09,2.3306392818775928e-08,6.4375582704439529e-05,3.457324485370564e-11,1.9209682892367859e-07,5.3040386728317249e-09,0.00022056943279598714,8.5992506256331879e-08,5.551344133871943e-08,2.2908775783969546e-07,1.4427383849083407e-14,2.8543682394280995e-14,1.0379669977846981e-07,5.3557827478319075e-17
7.868327957179468e-07,0.6214181455620148,154.0,0.0,0.0,0.0,0.11757220904043385,1.0,18.9706868206335,0.015041111927536748,0.022588043266013439,0.0012023748786596006,0.00012070016880350865,5.4850384266230394e-09,1.8387138935550907e-07,0.16495502220608035,4.4503374269902776e-10,0.41570110271315103,3.5322615389229285e-05,1.2816259673632216e-12,0.084806711183696357,2.6109830047011212e-13,1.4306754848204674e-06,0.029276123784187851,0.09216480042826336,6.8828645310573128e-06,4.1615995642913419e-06,0.076470198173552245,9.8435227161916043e-05,0.0030288734221284473,0.016463299744660816,0.0060186621885064294,0.0032545937466107407,0.01669584921304075,7.4012807092147645e-11,4.3562397334910559e-05,1.6869353281908583e-05,0.023694076123086449,4.182330282320381e-06,2.3392689914758132e-06,4.7370957942569502e-10,0.00048327868694236184,1.0769019968889582e-05,0.00065873248297423426,4.1240399668576349e-05,0.00010623609435628473,0.0025773658580942028,1.4466768927722801e-05,0.00011152420005412817,6.2257775525440998e-11,0.0016559088549643961,0.00035710083272067795,9.7020821775154516e-06,9.7392499632640832e-07,5.7958675767289802e-09,2.3526337798511542e-08,6.4983192707486712e-05,3.493732780562287e-11,1.9476863938348551e-07,5.3778111720336973e-09,0.00022515443493993059,8.7779639428077756e-08,5.6667145400943731e-08,2.3384877610968857e-07,1.4561446497541797e-14,2.9136891715666138e-14,1.059528908353095e-07,5.4670395689825193e-17
7.930108222354537e-07,0.6214184360398317,154.0,0.0,0.0,0.0,0.11606874439092395,1.0,18.970609505703298,0.014918468793361297,0.022331511373812285,0.0011714747073201725,0.00011759785420370384,5.422720340205089e-09,1.8241220630087869e-07,0.16492908898641787,4.3934283541242803e-10,0.41715483063858466,3.492129862470246e-05,1.2486847792969133e-12,0.084913747471507289,2.5813184048393676e-13,1.3939176458715248e-06,0.029220005864805349,0.092248128167921675,6.8696398868786971e-06,4.153603515073722e-06,0.076759976013921802,9.8055643287394201e-05,0.0030152186761999477,0.016504256071709047,0.0059961032195367031,0.0032562666892351042,0.016769167245019052,7.4292924547823422e-11,4.3714898944618473e-05,1.6866764944088602e-05,0.023779690542827577,4.198185342191157e-06,2.3477344941719523e-06,4.7206362399871094e-10,0.00048614797567027946,1.0764564295072775e-05,0.0006628055303693624,4.1495406470463016e-05,0.00010689433355834374,0.0026022483540025982,1.4556432199073638e-05,0.00011259435110592484,6.2643524921281566e-11,0.0016709325800939106,0.00036213198496410124,9.7909049234287858e-06,9.8283749160302105e-07,5.8489288840988395e-09,2.3744963509149364e-08,6.5587158349374405e-05,3.5300296323313804e-11,1.9744873954795865e-07,5.4518125630632039e-09,0.00022978162145829317,8.9583207178351534e-08,5.7831458990215182e-08,2.3865357721656815e-07,1.4694699903738501e-14,2.973555625387239e-14,1.0812889857449723e-07,5.5793189067025481e-17
7.991888487529606e-07,0.6214187220586638,154.0,0.0,0.0,0.0,0.11458813451434052,1.0,18.970533079354123,0.014796215968213631,0.022077968606368233,0.0011414410178664559,0.00011458254854006363,5.3611289424911834e-09,1.8097213212948605e-07,0.16489628728309286,4.3373843814757464e-10,0.41859698472313978,3.4524661598516257e-05,1.2166674749885567e-12,0.085018036526372839,2.5519997226623951e-13,1.3581905681634787e-06,0.029164814479850625,0.092329316989129995,6.856633580337546e-06,4.1457394793261328e-06,0.077045979477525228,9.7683023795964608e-05,0.003001760877550874,0.016544071046798368,0.0059735164404770844,0.0032579429040158854,0.0168416306624532,7.4569390706266948e-11,4.3866185837119256e-05,1.68634729979047e-05,0.023864114157711346,4.2138338768913081e-06,2.3560822180888468e-06,4.7041516119823829e-10,0.00048900254538717205,1.0759970600816207e-05,0.00066685977547187639,4.174923561658385e-05,0.00010754953134717517,0.0026270536335347011,1.4645680660770444e-05,0.00011365977578173874,6.3027491950929631e-11,0.0016858670599337125,0.00036718224729725133,9.8791901521455771e-06,9.9169599895160325e-07,5.9016690872560593e-09,2.3962273023917134e-08,6.6187488112831656e-05,3.5662150510877225e-11,2.0013705350282104e-07,5.5260407497988403e-09,0.0002344507339330062,9.1403108776832136e-08,5.9006317079008743e-08,2.4350189277046674e-07,1.4827146120124679e-14,3.0339642568288399e-14,1.1032460148023663e-07,5.692614490926613e-17
8.053668752704675e-07,0.6214190037362035,154.0,0.0,0.0,0.0,0.11312995186185015,1.0,18.970457528255647,0.014674372431273279,0.02182738090169566,0.0011122471125469882,0.00011165156527117349,5.3002559426461799e-09,1.7955080972765065e-07,0.16485674662655297,4.28218932482311e-10,0.42002771600450672,3.4132650918076185e-05,1.18554552798573e-12,0.085119647187562084,2.5230230114744442e-13,1.3234624838572751e-06,0.029110539865869312,0.09240842678760576,6.8438433042814368e-06,4.1380060624240427e-06,0.077328266898917697,9.7317268332760122e-05,0.0029885000994122404,0.016582769375396298,0.0059509066412810167,0.0032596226831235493,0.016913250608521516,7.4842262037541615e-11,4.4016273872680366e-05,1.6859490712334386e-05,0.023947367271915227,4.2292790782389285e-06,2.3643141720698952e-06,4.6876456136646793e-10,0.00049184246971385054,1.0755245610686397e-05,0.00067089539138922042,4.2001897966012359e-05,0.00010820171589094089,0.0026517814312126018,1.4734518172444399e-05,0.0001147204597926784,6.3409693121796879e-11,0.0017007121101345214,0.00037225148486718995,9.9669393044196952e-06,1.0005006649386792e-06,5.9540890468647888e-09,2.4178269648740757e-08,6.6784191124158346e-05,3.6022890793487378e-11,2.0283350669619772e-07,5.6004936737345604e-09,0.00023916151455474205,9.3239243709859813e-08,6.0191654779568629e-08,2.4839345501107289e-07,1.49587873380659e-14,3.0949117296740661e-14,1.1253987833439443e-07,5.8069200669472103e-17
8.115449017879744e-07,0.6214192811861429,154.0,0.0,0.0,0.0,0.11169377868654121,1.0,18.970382839341781,0.014552956362121269,0.021579714394454386,0.0010838671916317726,0.00010880231552377527,5.240093115695461e-09,1.7814789028137888e-07,0.16481059412316632,4.2278273638296797e-10,0.42144717270403437,3.3745213619079893e-05,1.155291448575588e-12,0.08521864643600717,2.4943843562687985e-13,1.2897027047557719e-06,0.02905717211026547,0.092485515614046707,6.8312666349362476e-06,4.1304018003806219e-06,0.077606895546721011,9.6958276566612848e-05,0.0029754362131359075,0.01662037532574848,0.0059282784042507955,0.003261306308908171,0.016984038059646472,7.5111593848718064e-11,4.4165178615693316e-05,1.685483110795697e-05,0.024029469772120383,4.2445240793540737e-06,2.3724323236588053e-06,4.6711217881776529e-10,0.00049466781794812174,1.0750395761481048e-05,0.00067491254438734841,4.225340395642244e-05,0.00010885091424900444,0.0026764315074303702,1.4822948442050359e-05,0.00011577639042704312,6.3790144291464778e-11,0.0017154675708822228,0.00037733956598819677,1.0054153900116366e-05,1.0092516430835342e-06,6.0061896706800648e-09,2.4392956901013875e-08,6.7377277094458478e-05,3.6382517889650928e-11,2.0553802585023299e-07,5.6751693115402289e-09,0.00024391370616268151,9.5091511668213719e-08,6.1387407336042984e-08,2.5332799676599936e-07,1.5089625852899097e-14,3.1563947150307382e-14,1.1477460823263408e-07,5.922229396246695e-17
8.177229283054813e-07,0.621419554518319,154.0,0.0,0.0,0.0,0.11027920676867647,1.0,18.970308999805258,0.014431985165947014,0.02133493543276813,0.0010562763211438371,0.00010603230274306712,5.1806322245550852e-09,1.7676303349996712e-07,0.16475795451024733,4.1742830592709092e-10,0.42285550029486207,3.336229665468262e-05,1.125878728350312e-12,0.085315099449503204,2.4660798359221536e-13,1.2568815794521644e-06,0.029004701168211425,0.092560639738957132,6.818901321558066e-06,4.1229253293803583e-06,0.077881921643427804,9.6605948303703332e-05,0.0029625689029489431,0.016656912733130743,0.0059056361128832294,0.0032629940543916999,0.017054003828115349,7.537744080086121e-11,4.4312915341833829e-05,1.6849506962594789e-05,0.024110441136728181,4.2595719584380202e-06,2.380438599970627e-06,4.6545835246714363e-10,0.00049747865521328628,1.0745427214516511e-05,0.00067891139417026276,4.2503763537060268e-05,0.00010949715240110374,0.0027010036473601434,1.4910975029996991e-05,0.0001168275564892862,6.4168860685098898e-11,0.0017301333058934193,0.00038244636201953332,1.0140835528818046e-05,1.017949093032288e-06,6.0579719086003082e-09,2.4606338487567448e-08,6.7966756258151486e-05,3.6741032782742721e-11,2.0825053887910794e-07,5.750065672813162e-09,0.00024870705228801439,9.6959812721028692e-08,6.2593510237151471e-08,2.5830525169815221e-07,1.5219664051495859e-14,3.2184098944151616e-14,1.1702867057686266e-07,6.0385362561137623e-17
8.239009548229883e-07,0.621419823839303,154.0,0.0,0.0,0.0,0.10888583715589778,1.0,18.970235997110326,0.014311475497473724,0.021093010590870417,0.001029450421146359,0.00010333909861273043,5.1218651479250633e-09,1.7539590675846329e-07,0.16469895020854355,4.1215413059518252e-10,0.42425284156674331,3.2983847723553612e-05,1.0972815825690367e-12,0.08540906965501649,2.4381055843944138e-13,1.2249704475830329e-06,0.028953116879003513,0.09263385371333982,6.8067449353003007e-06,4.1155751821469873e-06,0.078153400385387636,9.6260183580695692e-05,0.0029498976793332185,0.016692405004360013,0.0058829839606899985,0.0032646861837077796,0.017123158564665782,7.5639856262077085e-11,4.4459499044875088e-05,1.6843530816693231e-05,0.024190300444782518,4.2744257351561564e-06,2.3883348886252382e-06,4.6380340658405952e-10,0.00050027504259374765,1.0740345866552958e-05,0.00068289209390193163,4.2752986336578764e-05,0.00011014045528098162,0.0027254976599402191,1.4998601353360424e-05,0.00011787394823999514,6.4545856914564643e-11,0.0017447092014919044,0.00038757174724950752,1.0226985839565248e-05,1.0265931828422454e-06,6.1094367456335747e-09,2.4818418283838512e-08,6.8552639316477745e-05,3.7098436693189905e-11,2.109709747807225e-07,5.8251807970634515e-09,0.00025354129719105879,9.8844047156940786e-08,6.3809899112999322e-08,2.6332495422057186e-07,1.534890444655097e-14,3.2809539586890995e-14,1.1930194513610147e-07,6.1558344427761542e-17
8.300789813404952e-07,0.6214200892520172,154.0,0.0,0.0,0.0,0.10751327991849771,1.0,18.970163818960827,0.014191443283609237,0.020853906680387058,0.0010033662105584488,0.00010072036484795466,5.0637838398419223e-09,1.7404618504100471e-07,0.1646337013721928,4.0695873326786297e-10,0.42563933668757353,3.2609815014668769e-05,1.0694751821343777e-12,0.085500618778015167,2.4104577719265456e-13,1.1939416139097489e-06,0.028902408980139613,0.092705210425185355,6.7947949346582769e-06,4.108349824393194e-06,0.07842138596250349,9.5920882743656224e-05,0.002937421891008108,0.016726875122573419,0.0058603259594629548,0.0032663829524916086,0.01719151276103395,7.5898892487789555e-11,4.4604944443154096e-05,1.6836914978441747e-05,0.024269066384597859,4.2890883736503436e-06,2.3961230385942662e-06,4.6214765140697805e-10,0.0005030570372639878,1.073515736062461e-05,0.0006868547904571729,4.30010815961896e-05,0.00011078084680330828,0.0027499133769428395,1.5085830689827568e-05,0.00011891555733934097,6.4921146994492092e-11,0.0017591951657601236,0.00039271559878649822,1.0312606537468473e-05,1.0351840849007725e-06,6.1605852001056986e-09,2.5029200315994217e-08,6.9134937387586084e-05,3.7454731055163629e-11,2.1369926356663533e-07,5.9005127517876634e-09,0.00025841618589071566,1.0074411550554653e-07,6.5036509749178071e-08,2.6838683943010518e-07,1.5477349615517362e-14,3.3440236072341892e-14,1.2159431204568e-07,6.274117771360891e-17
8.356392052062514e-07,0.6214203248641356,154.0,0.0,0.0,0.0,0.10629545779048785,1.0,18.970099553637365,0.014083835109446217,0.020641097827355171,0.00098050594408291602,9.8425314665701014e-05,5.0120903167477359e-09,1.7284605463893402e-07,0.16456973586198492,4.0234903924256656e-10,0.42687802262083058,3.2276918440390581e-05,1.0451057390311403e-12,0.085580992646291182,2.3858506671560111e-13,1.1667478875823127e-06,0.028857512631122118,0.092767885921633833,6.7842145140958631e-06,4.1019525575176003e-06,0.078659630318033996,9.5620956562299662e-05,0.0029263601191458996,0.016757042946126611,0.0058399319327265683,0.0032679142158731551,0.017252355621197035,7.6129178694777189e-11,4.4734883998793189e-05,1.6830423776587237e-05,0.02433903603835795,4.3021237340263315e-06,2.4030414126516102e-06,4.6065702530984694e-10,0.00050554857090914839,1.0730400553395378e-05,0.00069040594119765275,4.3223410526588834e-05,0.0001113547289267215,0.0027718204581684038,1.5164000268430226e-05,0.00011984891055469384,6.525746042232913e-11,0.0017721555832210885,0.00039736075448109113,1.0389213795540358e-05,1.042870566401563e-06,6.2063491679668285e-09,2.5217797992503245e-08,6.9655949975434156e-05,3.7774448657582044e-11,2.1616138061572519e-07,5.9684953251878142e-09,0.00026283812605671936,1.0246763317229624e-07,6.6149146092819041e-08,2.7297838415179409e-07,1.5592272519793281e-14,3.401232947211381e-14,1.2367366742998096e-07,6.3814099657915987e-17
8.411994290720076e-07,0.6214205574615138,154.0,0.0,0.0,0.0,0.10509391291887069,1.0,18.970035937803182,0.0139766366336592,0.020430523409453144,0.00095821232483174414,9.6187159517127676e-05,4.9609399499994181e-09,1.7165953905950543e-07,0.1645008923072149,3.9780095762193747e-10,0.42810813324551328,3.1947519690645705e-05,1.0213404221654821e-12,0.085659496796220938,2.3615021151623979e-13,1.1402282325224688e-06,0.028813310176407168,0.092829134897516638,6.7737975485497162e-06,4.0956541213937546e-06,0.078895126430027773,9.532611367876985e-05,0.0029154553215161938,0.016786417270706559,0.0058195389606945673,0.0032694496128639729,0.017312565845051611,7.6356806449328877e-11,4.4863923586113588e-05,1.6823432865299795e-05,0.024408147982680071,4.3150087176963258e-06,2.4098749565394861e-06,4.5916619159286201e-10,0.00050802852615393379,1.0725565100076086e-05,0.00069394272204928008,4.3444839453164173e-05,0.00011192628747122048,0.0027936639091359575,1.5241853033376148e-05,0.00012077837994132692,6.559241215795766e-11,0.0017850430607385321,0.00040202068470809546,1.046539479335618e-05,1.0505142410265918e-06,6.2518584946398794e-09,2.5405350962197222e-08,7.0174076624523833e-05,3.8093270143877982e-11,2.1862975284096517e-07,6.0366506138262197e-09,0.00026729259704093831,1.0420382404231198e-07,6.7269963765365383e-08,2.7760369115965787e-07,1.5706555405561064e-14,3.4588629556617246e-14,1.2576830395326873e-07,6.4894906483021879e-17
8.467596529377638e-07,0.6214207871127625,154.0,0.0,0.0,0.0,0.10390837884551514,1.0,18.969972962982393,0.013869858042443839,0.02022215976711754,0.00093646994307215758,9.4004353754831787e-05,4.9103269722370275e-09,1.7048641678505876e-07,0.16442725378486975,3.9331348001657448e-10,0.42932976553511848,3.1621581625243967e-05,9.981628195626404e-13,0.085736172881406544,2.3374093706141006e-13,1.1143643199261407e-06,0.028769793975835005,0.092888992669950515,6.7635422538381861e-06,4.0894534366543199e-06,0.07912791178774406,9.5036282399441359e-05,0.0029047067324169495,0.016815013990224083,0.0057991496199026682,0.0032709893136379522,0.017372150760764465,7.6581812082086917e-11,4.4992073387577542e-05,1.6815950754573517e-05,0.024476415063403034,4.3277453760247896e-06,2.4166249411742948e-06,4.5767534949374322e-10,0.00051049693707173199,1.0720654627423087e-05,0.00069746522775229259,4.366537430973655e-05,0.000112495537863228,0.002815443651064245,1.5319391099543644e-05,0.00012170396211922944,6.59260112417991e-11,0.001797857573226432,0.00040669530532044573,1.0541150861674798e-05,1.0581152428684177e-06,6.2971139751493785e-09,2.5591862406159687e-08,7.0689326120155688e-05,3.8411196915630116e-11,2.211043310399078e-07,6.10497725914393e-09,0.0002717794146414633,1.0595261631585524e-07,6.8398916415730986e-08,2.8226256915313868e-07,1.5820200277670842e-14,3.5169112490348636e-14,1.2787813502190683e-07,6.5983553507673803e-17
8.517638544169443e-07,0.6214209913342252,154.0,0.0,0.0,0.0,0.1028548714903159,1.0,18.969916826824225,0.013774124388839699,0.020036503292197843,0.00091736074364129371,9.2085910980414608e-05,4.8652300344929921e-09,1.6944187858439566e-07,0.16435694697777556,3.8932574930873724e-10,0.43042206449905479,3.1331165820885413e-05,9.7779229232687244e-13,0.085803651983644147,2.3159423665114886e-13,1.0916327505938923e-06,0.028731209799860217,0.092941703602718792,6.7544492213964688e-06,4.08395549345344e-06,0.079335131405363038,9.4779660222533757e-05,0.0028951658639528063,0.016840099107662165,0.0057808043658163439,0.0032723788609339082,0.017425248524111477,7.6782104756538411e-11,4.5106655724503895e-05,1.6808803799907543e-05,0.024537143504953056,4.3390832190648741e-06,2.4226295158083633e-06,4.5633374280273475e-10,0.00051270866284349045,1.0716173943401577e-05,0.0007006233529554325,4.3863095965105528e-05,0.00011300590201102241,0.0028349908927822643,1.538890797332043e-05,0.00012253366036020231,6.6225101087881474e-11,0.0018093282385333756,0.00041091495588917637,1.0608969124515717e-05,1.0649197719069773e-06,6.3376275358652591e-09,2.5758834877688601e-08,7.1150598091975083e-05,3.8696567258209878e-11,2.2333671725660531e-07,6.166616637975446e-09,0.00027584505504474278,1.0753724438916904e-07,6.942189100736818e-08,2.8648410489899754e-07,1.5921936844566089e-14,3.5695103825179973e-14,1.2978990295973914e-07,6.6970002379473732e-17
