Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436)
7.616626878797341e-20,0.7504036552191804,154.0,0.0,0.0,0.0,0.99999999999946554,1.0,19.0,2.093992155917491e-14,7.9628518792438105e-14,7.9628155491179303e-14,1.1507370713998543e-23,1.1499478895509311e-23,3.5306922543284021e-13,1.4431796024774511e-20,1.2542221387970764e-15,2.5245764834918836e-20,6.6105647621451038e-24,3.2916956362440121e-34,1.4587508080675862e-25,3.7626517276342025e-34,7.341732911260838e-26,3.7335700693343336e-35,3.7335700696172553e-35,2.4804214155440594e-45,3.4879218164606431e-46,2.0525126235619912e-27,1.0146968906258328e-81,9.4437415683386478e-82,9.4437415683444929e-82,2.9165301391867261e-39,3.6330779216189231e-19,6.4228954156633123e-35,3.3164042071517784e-39,3.0227934519905968e-34,1.727986409178386e-34,2.5936441945021525e-51,4.9151386122019126e-41,2.8054164671445636e-65,1.5055779959184659e-52,8.3886360552122855e-50,6.9661213859114334e-59,1.7575648387588221e-69,4.0760695417508472e-80,1.4679054037439335e-80,6.5590804669209213e-62,1.0723455590881812e-91,9.076824759087308e-96,3.6340408101663727e-92,4.6977736563581441e-86,4.1179489764433258e-83,7.8201161291134125e-34,9.6888030343970423e-44,1.3218349271276478e-43,4.9982970095593456e-44,1.9603521297324314e-47,1.3719813980044093e-40,1.6233597450511646e-30,6.8720321002789445e-40,5.4295866494082661e-40,3.6071814843660062e-50,3.1396226647637682e-50,2.6802512390705684e-51,4.1188338111769382e-54,3.208225415688875e-60,4.6148336204949262e-43
1.5239871157141856e-19,0.7504036552191805,154.0,0.0,0.0,0.0,0.99999999999893052,1.0,19.0,4.1898035925937759e-14,1.5932621958050428e-13,1.5932549267538506e-13,4.6059471835811136e-23,4.5996120075869473e-23,7.0644512003352813e-13,5.7764788781180117e-20,2.5095337688137178e-15,1.0104884179384831e-19,2.6459485027531954e-23,2.6280411128814962e-33,5.838804543259214e-25,2.9888913566206766e-33,2.9386064734314567e-25,2.9891262238878072e-34,2.9891262243408503e-34,3.9719045833047409e-44,5.5852188554611186e-45,8.2153994971470079e-27,1.3014495754543457e-79,1.2112536826129688e-79,1.2112536826144687e-79,2.334997498635118e-38,7.2693123788574293e-19,2.5708320589907581e-34,2.6551095251165851e-38,2.420072527729933e-33,1.3834396903234233e-33,4.1532099852632307e-50,3.9350995035026945e-40,8.9848866311294668e-64,2.4108853152494477e-51,6.728064677545817e-49,2.2310335538790795e-57,1.1258027442015479e-67,5.2218629726532501e-78,1.8805373168056118e-78,1.0521320433166005e-60,2.7475785146268869e-89,2.3256765308780683e-93,9.3111538431861472e-90,6.0183298621438435e-84,5.2755148255192622e-81,3.1300844310694049e-33,7.7569336167684278e-43,1.0582714547429537e-42,4.0016686843608958e-43,2.1661184827543833e-46,1.0984176606556244e-39,6.497669571049512e-30,5.5018040801550569e-39,4.3469707358807299e-39,5.7761888818867273e-49,5.027485325507261e-49,4.2918940584199909e-50,6.5753699583019732e-53,1.0150957086373928e-58,3.6946729080666011e-42
3.048635971383089e-19,0.7504036552191804,154.0,0.0,0.0,0.0,0.9999999999978606,1.0,19.0,8.3814264659397093e-14,3.1872162104776699e-13,3.1872016697386806e-13,1.8429788183344118e-22,1.8379068875732883e-22,1.4131966666972915e-12,2.311343519213504e-19,5.0201564610635523e-15,4.0432691009919719e-19,1.058723919813577e-22,2.0916140535367192e-32,2.3362821140706974e-24,2.3552195432288664e-32,1.1758253590805597e-24,2.3922094323602334e-33,2.3922094330853972e-33,6.3576294344039761e-43,8.9399859896660241e-44,3.2872299047001827e-26,1.6675455776609026e-77,1.5519777024351542e-77,1.5519777024389981e-77,1.8687076610371921e-37,1.4541781539948515e-18,1.0286677202870602e-33,2.1248459750937666e-37,1.9367931767921822e-32,1.1071720049740556e-32,6.6478407529146246e-49,3.1492755583431854e-39,2.8763730011032783e-62,3.8589830331223851e-50,5.4037921599770278e-48,7.1423036468188717e-56,7.2082103815213705e-66,6.6868578454488973e-76,2.4081225013915293e-76,1.6899375095822596e-59,7.0368365572921661e-87,5.956301420595493e-91,2.3846659517174709e-87,7.7067741669502673e-82,6.7555617469182139e-79,1.2524414834812504e-32,6.207904355445645e-42,8.469384432672087e-42,3.2025381684904159e-42,2.6885432148553774e-45,8.7906526918819769e-39,2.5999141836777647e-29,4.4031152309973216e-38,3.4788977142139883e-38,9.245659755762637e-48,8.0472456405592197e-48,6.8698254637229565e-49,1.0461007341008547e-51,3.1730631520717428e-57,2.9568612053975176e-41
6.097933682720895e-19,0.7504036552191803,154.0,0.0,0.0,0.0,0.99999999999572065,1.0,19.0,1.6764672212605022e-13,6.3751242354813794e-13,6.3750951529111923e-13,7.3731152890635288e-22,7.3326028444719889e-22,2.8266987898750356e-12,9.2468755067691173e-19,1.0041399574430455e-14,1.6175702878631905e-18,4.2355840224228052e-22,1.6553125294195007e-31,9.3466478095670333e-24,1.8281966205939622e-31,4.7040670757261374e-24,1.9141310009695794e-32,1.9141310021300754e-32,1.0174262272284433e-41,1.4306883278209344e-42,1.315106013834999e-25,2.1355406784732593e-75,1.987538787726709e-75,1.9875387877365542e-75,1.4952500605601305e-36,2.9086720848586955e-18,4.115340951843258e-33,1.7001218696796659e-36,1.549728240186121e-31,8.8590549749745519e-32,1.0638709592103978e-47,2.519898929284928e-38,9.2063289872809124e-61,6.1756178396834298e-49,4.3547336114767738e-47,2.2860135845302612e-54,4.6142319802861271e-64,8.5610058900979828e-74,3.0830550668035759e-74,2.7231453514309279e-58,1.8018163980703018e-84,1.5251401167890893e-88,6.1059608408012498e-85,9.8667787547319153e-80,8.648965686649068e-77,5.0105814642550556e-32,4.9672666365721318e-41,6.7767887274802094e-41,2.5624963601399314e-41,3.6795037697672339e-44,7.0338146990234643e-38,1.0401349653988769e-28,3.5231609419853611e-37,2.7836467253480875e-37,1.4796052357681751e-46,1.287819693349182e-46,1.0993957008489934e-47,1.6540222090169522e-50,9.6984207326284546e-56,2.3659382027941468e-40
1.2196529105396508e-18,0.7504036552191804,154.0,0.0,0.0,0.0,0.99999999999144074,1.0,19.0,3.3531163705829434e-13,1.2750940268227592e-12,1.2750882108067626e-12,2.9494860998729676e-21,2.9172253458434751e-21,5.653699155636718e-12,3.6990483338178094e-18,2.0083876716641429e-14,6.4708026768356225e-18,1.6943706535249286e-21,1.2960092892853003e-30,3.7389618506089293e-23,1.3799603006373043e-30,1.8817799618223421e-23,1.5314501921334477e-31,1.5314501939904259e-31,1.6280428721117786e-40,2.2893326290888018e-41,5.2608521920818533e-25,4.786550045617819e-73,4.4548221312288426e-73,4.4548221312729022e-73,1.1963136432202363e-35,5.8176603411688906e-18,1.6462705499419312e-32,1.3601022455997937e-35,1.2398994026786755e-30,7.0879117297650033e-31,1.702366715854883e-46,2.0161105539548041e-37,2.9463349916016275e-59,9.8819572999570633e-48,3.5335285455389105e-46,7.3159859072242094e-53,2.9534132740197523e-62,1.0959227977768416e-71,3.9467212053746069e-72,4.4173063510175949e-57,4.6131320335970714e-82,3.9047668329675797e-86,1.5632417673109667e-82,1.2630794210938841e-77,1.107182829237773e-74,2.0043956970462385e-31,3.9741905559059255e-40,5.4219367711635708e-40,2.0501585325256134e-40,5.3892881621123361e-43,5.6275171515771962e-37,4.1608784436912027e-28,2.8187960090613409e-36,2.2271288098049512e-36,2.3676049350700187e-45,2.0607159952922299e-45,1.7592119610448427e-46,2.584667775679514e-49,2.8470516397604787e-54,1.8929302622863403e-39
2.4393719950747732e-18,0.7504036552191804,154.0,0.0,0.0,0.0,0.99999999998288103,1.0,19.0,6.7064146691853427e-13,2.5502572265498991e-12,2.5502455973626152e-12,1.1798424097423729e-20,1.1542884927165146e-20,1.1307684364827483e-11,1.4796772208491657e-17,4.0168794663037752e-14,2.5884223339281531e-17,6.7777516427110303e-21,9.9418240279208306e-30,1.4956443553413174e-22,9.9130667729765273e-30,7.5274260632227584e-23,1.2252183034253357e-30,1.2252183063966358e-30,2.6049860465111322e-39,3.6631134857319664e-40,2.1044265090400315e-24,6.147893645567216e-71,5.7218189344346015e-71,5.7218189345479716e-71,9.5709637084645812e-35,1.1635638432119315e-17,6.5853517119169135e-32,1.087934465651884e-34,9.9196515839844595e-30,5.6705902642409253e-30,2.7239253262261512e-45,1.612965006675558e-36,9.4287676339505806e-58,1.5811819190504543e-46,2.9060181771684245e-45,2.3412215308249821e-51,1.8902718205334079e-60,1.402846609918647e-69,5.0520388120292004e-70,7.2595171088831046e-56,1.1810171581839031e-79,9.9966721636038331e-84,4.0018429879814539e-80,1.6168178405896079e-75,1.4172601371871686e-72,8.0179089719931128e-31,3.1795032643658007e-39,4.3377409624064768e-39,1.6401515598011962e-39,8.2243302309313376e-42,4.5021172004732718e-36,1.6644190756512102e-27,2.2551432736243681e-35,1.7817876007706856e-35,3.788346875973428e-44,3.2972968626292199e-44,2.8148819571769737e-45,3.9502942615640709e-48,7.8157022750949363e-53,1.5144160704643382e-38
4.878810164145018e-18,0.7504036552191803,154.0,0.0,0.0,0.0,0.9999999999657615,1.0,19.0,1.3413011266220208e-12,5.1005835993502421e-12,5.1005603525725826e-12,4.7194653505136096e-20,4.519067881026342e-20,2.261559269421953e-11,5.9188107319060381e-17,8.0338485204253901e-14,1.0353867500913426e-16,2.7111504085605905e-20,7.3466286633687017e-29,5.9826891944657694e-22,6.5763895528347745e-29,3.0110316231375564e-22,9.8019788735950229e-30,9.8019789211365354e-30,4.1680355306689431e-38,5.8611145217686129e-39,8.4178773171063734e-24,7.8698852929143265e-69,7.3244693721370324e-69,7.3244693724272867e-69,7.656953052212874e-34,2.3271600927340339e-17,2.6341955195102182e-31,8.7005001449139048e-34,7.9358863697832251e-29,4.5365665923093189e-29,4.3583914775607445e-44,1.2904026237630839e-35,3.0172850041497341e-56,2.529918059911735e-45,2.4513705605333586e-44,7.491996924100547e-50,1.2097888292099881e-58,1.795666172054863e-67,6.46669085672358e-68,1.2228234237144316e-54,3.023442275033634e-77,2.5591807885204648e-81,1.0243601359171267e-77,2.0695547604191498e-73,1.8141157560176221e-70,3.2072287866434295e-30,2.5436628021820787e-38,3.4702521409108425e-38,1.3120673924679133e-38,1.283963377518485e-40,3.6016028630024437e-35,6.6578115367847257e-27,1.8041565003062232e-34,1.4254638653773957e-34,6.061465300242743e-43,5.2757565487330605e-43,4.5039245829984465e-44,5.799645959330049e-47,1.9462543762883752e-51,1.2115615643433497e-37
9.757686502285509e-18,0.7504036552191804,154.0,0.0,0.0,0.0,0.99999999993152244,1.0,19.0,2.68262044596102e-12,1.0201236243046442e-11,1.0201189791385584e-11,1.8878050993366977e-19,1.7336119211817184e-19,4.5231160999772926e-11,2.3675335201701098e-16,1.6067728488458766e-13,4.1415631420306617e-16,1.0844668706882699e-19,5.0945733563313879e-28,2.3930920654285727e-21,3.9095088532076915e-28,1.204424851790748e-21,7.8416758243649466e-29,7.8416759004307422e-29,6.6687875945189156e-37,9.3778509258556215e-38,3.3671851926376304e-23,1.0073695350016205e-66,9.3755461998717274e-67,9.3755462006147943e-67,6.1256356870687407e-33,4.6543551171063381e-17,1.0536899199361196e-30,6.9553965720805942e-33,6.3487472222174711e-28,3.6292750683387738e-28,6.9735154098275931e-43,1.0323343336509036e-34,9.6554393320579663e-55,4.0478008506827683e-44,2.1635234889483119e-43,2.3974008500499962e-48,7.742528645711753e-57,2.2984175372543466e-65,8.2772379406900383e-66,2.15261254406103e-53,7.7398948701521553e-75,6.5514047791933699e-79,2.6216841513440444e-75,2.6489946345502215e-71,2.3220327401250132e-68,1.282904522757723e-29,2.0349540977328985e-37,2.7761978640680073e-37,1.0495303958126246e-37,2.0286538403814459e-39,2.8810343018132516e-34,2.6631515311170029e-26,1.4433408234653256e-33,1.1403845470699072e-33,9.6983274789638545e-42,8.4411494957934248e-42,7.2063675884971803e-43,7.9624018834994785e-46,4.3098334262255636e-50,9.6926067586324363e-37
1.4636562840425998e-17,0.7504036552191803,154.0,0.0,0.0,0.0,0.99999999989728361,1.0,19.0,4.0239397652320461e-12,1.5301888789211034e-11,1.530181915859167e-11,4.0115974796909646e-19,3.580340423673888e-19,6.7846480954822892e-11,5.0310019623441013e-16,2.410155031670304e-13,8.8008098374433639e-16,2.3044926445410021e-19,1.3472865278173323e-27,5.085324168485333e-21,9.5952894492028552e-28,2.5594103948830518e-21,2.2422359598076404e-28,2.2422359878047021e-28,2.4545363820340887e-36,3.4516725572177607e-37,7.1552899596135495e-23,5.1976586091922072e-66,4.8374391673100884e-66,4.8374391677662935e-66,1.7515554213694897e-32,6.9815526668067694e-17,2.2390993125857584e-30,1.9879800080253414e-32,1.8153443284072283e-27,1.0377455079510505e-27,2.5667241194661627e-42,2.9518399541260872e-34,4.4083405311745796e-54,1.489843229526586e-43,6.5188090338385725e-43,1.0945579331900564e-47,4.2539495322927388e-56,1.4827871147985221e-64,5.3399270102922984e-65,8.270103261559065e-53,5.747752991732662e-74,4.865164567858783e-78,1.9467731894691475e-74,1.7089573144405801e-70,1.4980221020398366e-67,2.7261802058909969e-29,5.8187141267132427e-37,7.9381545241310353e-37,3.0007868058095481e-37,7.4455151317867322e-39,8.2375191090085354e-34,5.6592136804094206e-26,4.1270627731248329e-33,3.2607968737399422e-33,3.5696138341671976e-41,3.1068825841190676e-41,2.652428755801087e-42,2.7333279885601785e-45,1.7268011408333829e-49,2.7714880638213033e-36
1.9515439178566488e-17,0.7504036552191804,154.0,0.0,0.0,0.0,0.99999999986304466,1.0,19.0,5.3652590844350975e-12,2.0402541241902797e-11,2.0402448454190854e-11,6.8433235162851164e-19,5.9515071984282037e-19,9.0461552562096673e-11,8.5822766502459991e-16,3.2135314005578956e-13,1.5013109781447855e-15,3.9311895259495872e-19,2.6565419138651448e-27,8.674960007712662e-21,1.7868258302394925e-27,4.3660597590920521e-21,4.7295329013690639e-28,4.7295329723751467e-28,6.2251835051555061e-36,8.7541825344082161e-37,1.2206102038180005e-22,2.8355173230722132e-65,2.6390041344433008e-65,2.6390041346972616e-65,3.6945461340860491e-32,9.3087527418353526e-17,3.8196484562437264e-30,4.1916365313795682e-32,3.8290817057188426e-27,2.1889028308278213e-27,6.5097792060605654e-42,6.2262958150521759e-34,1.3140032993067126e-53,3.7785244093515265e-43,1.4386188217069663e-42,3.2625377839840197e-47,1.4625846261015916e-55,5.7906393515754028e-64,2.0853696029321211e-64,2.1770632641067831e-52,2.5171492656482651e-73,2.1306370952385234e-77,8.5251107161294445e-74,6.6738953470148261e-70,5.8501356992950302e-67,4.6505499012825572e-29,1.2273373077466859e-36,1.6743779527655147e-36,6.3291119075320396e-37,1.8851538484638434e-38,1.7374456181447046e-33,9.6539674889942546e-26,8.7051806106603782e-33,6.8779763452427933e-33,9.053271617795599e-41,7.8796716713043942e-41,6.7271434238419625e-42,6.5286223485222721e-45,4.6273144180556103e-49,5.8458806130917981e-36
2.927319185484747e-17,0.7504036552191804,154.0,0.0,0.0,0.0,0.99999999979456666,1.0,19.0,8.0478977226816724e-12,3.0603845939376708e-11,3.0603706877332273e-11,1.4168252042643826e-18,1.1810020482955696e-18,1.3569111292807831e-10,1.7768422686464992e-15,4.820270493509797e-13,3.108257765480403e-15,8.1390066826397986e-19,6.5324878215290893e-27,1.7960367117056886e-20,4.0698586019024467e-27,9.0393857219768582e-21,1.2917842986882463e-27,1.2917843235190805e-27,2.1769438192554302e-35,3.06137316494059e-36,2.5271222960143152e-22,3.9380598024515918e-64,3.6651358185344003e-64,3.6651358189355868e-64,1.0090981332371236e-31,1.3963158818683156e-16,7.9081180430072231e-30,1.1441424496477285e-31,1.0458374533627852e-26,5.9785523994841583e-27,2.2765057279370159e-41,1.7005973995858219e-33,5.7516599171152293e-53,1.321343204765352e-42,4.218686307834013e-42,1.4280537303582112e-46,7.8659462564320511e-55,3.7663979691689587e-63,1.3563842420197003e-63,8.0830129494381873e-52,1.9529573451243648e-72,1.6530982262018702e-76,6.6135771997158266e-73,4.3409113954301632e-69,3.8050961800751491e-66,9.6283874023951643e-29,3.3522442036338713e-36,4.5732007747094831e-36,1.7284854248655462e-36,6.5802417466757691e-38,4.7451077347595034e-33,1.9987342939819613e-25,2.3776567600379779e-32,1.8785917844789951e-32,3.1659449908450829e-40,2.7555239645352169e-40,2.3525180606240151e-41,2.0768205286475939e-44,1.7262292828311525e-48,1.5966939444997814e-35
3.9030944531128447e-17,0.7504036552191805,154.0,0.0,0.0,0.0,0.99999999972608866,1.0,19.0,1.0730536360678284e-11,4.0805150322771579e-11,4.080496503714969e-11,2.4096503786943432e-18,1.9300565329638617e-18,1.8091976005336685e-10,3.0219267942305936e-15,6.4269882068918833e-13,5.2863034556670412e-15,1.384227498640782e-18,1.2499741297446033e-26,3.0545804461378833e-20,7.3490407195590482e-27,1.5373640374188816e-20,2.7028474931810084e-27,2.7028475552257795e-27,5.4395193887967103e-35,7.6495204516032588e-36,4.2979769051202779e-22,1.8102733150304571e-63,1.6848138180068072e-63,1.6848138182148411e-63,2.111375062363909e-31,1.8617574182063454e-16,1.3449663942043678e-29,2.392585757424382e-31,2.188234118363192e-26,1.2509087617203606e-26,5.6883745120522045e-41,3.5582221533135511e-33,1.6757590690681556e-52,3.3016236857384497e-42,9.3639626198966921e-42,4.1606094148592367e-46,2.6215329851259919e-54,1.4140055279705791e-62,5.0922256599154499e-63,2.1166206799818168e-51,8.156973621229345e-72,6.9045661406372119e-76,2.762110533429829e-72,1.6296963650683903e-68,1.4285338817238153e-65,1.637537895458209e-28,7.0140225075844135e-36,9.568577793708217e-36,3.6162127543948795e-36,1.6424220366213194e-37,9.9276142289972827e-33,3.3993262887430118e-25,4.9748542972838305e-32,3.9306461626741051e-32,7.9107733829488336e-40,6.8852280905690688e-40,5.8783065667028625e-41,4.8135863442943999e-44,4.4868064243945006e-48,3.3408209920973182e-35
4.8788697207409426e-17,0.7504036552191805,154.0,0.0,0.0,0.0,0.99999999965761066,1.0,19.0,1.3413174998407077e-11,5.1006454390809857e-11,5.1006222914834393e-11,3.6814029342140068e-18,2.8328167727018742e-18,2.2614742872471266e-10,4.6167940054581388e-15,8.0336830138732534e-13,8.0762294281448397e-15,2.1147793424451421e-18,2.088744121071349e-26,4.6666953592192298e-20,1.1707353870576842e-26,2.3487461262026582e-20,4.9204338809784622e-27,4.9204340126116146e-27,1.1540378270278664e-34,1.6229248952639675e-35,6.5663413552113736e-22,6.6835692748524277e-63,6.2203700282909079e-63,6.2203700291255018e-63,3.8436832994373394e-31,2.3271999495300141e-16,2.0548082225000207e-29,4.3531250042099163e-31,3.9835811170718966e-26,2.2772227523411674e-26,1.2068517164594417e-40,6.4776119370936204e-33,4.068653286037555e-52,7.0046372698122334e-42,1.8041162792533385e-41,1.0101595375079562e-45,7.1770978371202062e-54,4.3129516055563756e-62,1.5532133828145272e-62,4.6991331865158436e-51,2.7445208694991722e-71,2.323141658463017e-75,9.2927906509383075e-72,4.9708568554924944e-68,4.3572655608224733e-65,2.5017892532621659e-28,1.2768767526626623e-35,1.7419061761733214e-35,6.5825142175370887e-36,3.4817280053295051e-37,1.8071469471870443e-32,5.193405120151316e-25,9.0565311396724739e-32,7.155595801413002e-32,1.678343157378977e-39,1.4607594035019397e-39,1.2471474109856646e-40,9.5016656305126682e-44,9.8107272881563057e-48,6.0818408615592797e-35
6.830420255997138e-17,0.7504036552191803,154.0,0.0,0.0,0.0,0.99999999952065499,1.0,19.0,1.8778452273044385e-11,7.1409061674648375e-11,7.1408737806084395e-11,7.0792100642085397e-18,4.9954816703841355e-18,3.1659976936831699e-10,8.8778036397428268e-15,1.1247002471692704e-12,1.5530079732505963e-14,4.0666096342068192e-18,4.560316260310548e-26,8.973824362207446e-20,2.3741443374300848e-26,4.5165582281224537e-20,1.2991408315570582e-26,1.2991408797813925e-26,4.227845526526267e-34,5.9458346447434455e-35,1.26268504536535e-21,8.1935503681098093e-62,7.6257031521621925e-62,7.6257031538775282e-62,1.0148479813590794e-30,3.2580880596335771e-16,3.951336255527261e-29,1.147564341862748e-30,1.0517707623286674e-25,6.0124702850715086e-26,4.4215368324240714e-40,1.7102822239441913e-32,2.1048329132087306e-51,2.5661358692636808e-41,5.4803690650108873e-41,5.2255586605570862e-45,5.3607302717991468e-53,4.7729935042839472e-61,1.7188873314504969e-61,1.9710691470283669e-50,4.6288173992813375e-70,3.9181656559329916e-74,1.5665166437148083e-70,5.501134387359159e-67,4.8220346159986866e-64,4.8108550316383947e-28,3.371333537894211e-35,4.5990202983667525e-35,1.7374985289945897e-35,1.2737171062869877e-36,4.7704069736798736e-32,9.986739357129327e-25,2.391188371026656e-31,1.8892899324087197e-31,6.1487573024999417e-39,5.3515613989105969e-39,4.5691623597326265e-40,2.8772248730187806e-43,3.7950615329680928e-47,1.6057866794859234e-34
1.073352132650953e-16,0.7504036552191804,154.0,0.0,0.0,0.0,0.99999999924674365,1.0,19.0,2.9509006819057975e-11,1.1221427327100684e-10,1.1221376415325111e-10,1.7271128226491434e-17,1.0323940909971668e-17,4.9749253787642538e-10,2.165846369251332e-14,1.7673362489962475e-12,3.7887486779952717e-14,9.9210980484471743e-18,1.2724413372909149e-25,2.1893051648679159e-19,6.0994815830801836e-26,1.1019038971399153e-19,5.0235755531584839e-26,5.0235758589525194e-26,2.6808796310140754e-33,3.7705791818947668e-34,3.0805710844602583e-21,2.2906985860522433e-60,2.131943633920014e-60,2.1319436348390004e-60,3.9242663275163505e-30,5.1198763951115739e-16,9.6401228496520219e-29,4.4216732518549556e-30,4.0669180268346966e-25,2.324862474416321e-25,2.8040148465358351e-39,6.6133961363237309e-32,2.2753948864938191e-50,1.6271400674150739e-40,2.7543971937098974e-40,5.6482069081749711e-44,1.0256358488270049e-51,1.6710886897130002e-59,6.0180548349559725e-60,1.6319964643279556e-49,3.0472210361745536e-68,2.5793760344698632e-72,1.0299722259323595e-68,1.9260515120195329e-65,1.6882589938908691e-62,1.1737035046633298e-27,1.3036416256612091e-34,1.7782545685316418e-34,6.71437965498804e-35,8.0633759932313038e-36,1.8437583727119303e-31,2.4364627352338385e-24,9.2463083662735727e-31,7.3055895065558306e-31,3.8990941271736604e-38,3.3934805959731556e-38,2.8976267902956685e-39,1.2968848607965064e-42,2.5474458776724278e-46,6.2093262866143335e-34
1.4636622397021921e-16,0.7504036552191804,154.0,0.0,0.0,0.0,0.99999999897283265,1.0,19.0,4.0239561360719784e-11,1.5301948131056176e-10,1.5301878591604095e-10,3.1995339463728711e-17,1.6582794756646467e-17,6.783694099795838e-10,4.0121851331890101e-14,2.409935034011752e-12,7.018577741876859e-14,1.8378827187974781e-17,2.5222928673356317e-25,4.0556989919656213e-19,1.158422301195094e-25,2.0413144669526482e-19,1.2467265219723228e-25,1.24672662158592e-25,8.7330072507416291e-33,1.2283433506532154e-33,5.706863856411582e-21,1.5300611020609609e-59,1.4240214989471197e-59,1.4240214996686601e-59,9.739065121189499e-30,6.9816808981733049e-16,1.7858748870400061e-28,1.0942253571862582e-29,1.0092848612458008e-24,5.7695987060661509e-25,9.1348219942682309e-39,1.6412805998052342e-31,9.4984785472680098e-50,5.300325459773793e-40,8.0988645006709667e-40,2.357613788959907e-43,5.3470122893320793e-51,1.0611632800777828e-58,3.8215441741150137e-59,6.1637719270564464e-49,2.3031517562830908e-67,1.9495460469163976e-71,7.7813615961010046e-68,1.2230773740907101e-64,1.0720667410175419e-61,2.174325809264489e-27,3.2353130866985315e-34,4.4129568491012839e-34,1.6654962532169396e-34,2.6247659404021636e-35,4.5739933623510375e-31,4.5136296912477175e-24,2.2946948125069377e-30,1.8130654719670992e-30,1.2701721608168355e-37,1.1054431318637831e-37,9.4397695555847352e-39,3.4526632856090865e-42,8.4790067113912792e-46,1.5410001568278942e-33
2.24428245380467e-16,0.7504036552191804,154.0,0.0,0.0,0.0,0.99999999842501142,1.0,19.0,6.1700670430992005e-11,2.3462988838548248e-10,2.3462881569267654e-10,7.5036501657284666e-17,3.0228584731401585e-17,1.040075486518555e-09,9.408910644998122e-14,3.6950209983273704e-12,1.6459153463518938e-13,4.3100908642946987e-17,6.3268520580850644e-25,9.5112432226459488e-19,2.7829623388896935e-25,4.787360807389594e-19,4.5281250360984164e-25,4.528125606318657e-25,4.998954992009677e-32,7.0324218562131019e-33,1.3383938525838815e-20,3.7586597613339757e-58,3.498169036460849e-58,3.4981690395027882e-58,3.5372486579127399e-29,1.0705338392434352e-15,4.1883423148695665e-28,3.9470592388475657e-29,3.6655316143029821e-24,2.095409060510533e-24,5.2300701079776124e-38,5.9611511936556937e-31,8.7423202960700895e-49,3.0338427717102089e-39,4.0515983465050203e-39,2.1693624415415535e-42,8.0675162281504848e-50,2.6759212726723414e-57,9.6367398132205461e-58,4.8709132357986264e-48,9.88126755680852e-66,8.3642301151083587e-70,3.3310653897192036e-66,3.0843306041028812e-63,2.7034174042742563e-60,5.0993042679358112e-27,1.1750683586267618e-33,1.6025900039849632e-33,6.0416822303431953e-34,1.5006363550071776e-34,1.6597381864483691e-30,1.0585517281328535e-23,8.3342790589782837e-30,6.5850732365417848e-30,7.2713022835464587e-37,6.3279690187351003e-37,5.4046370819820942e-38,1.3564290530489965e-41,4.9810320374221081e-45,5.5969284699001846e-33
3.805522882009627e-16,0.7504036552191804,154.0,0.0,0.0,0.0,0.99999999732937284,1.0,19.0,1.0462288851933188e-10,3.978506694734843e-10,3.9784882025136364e-10,2.1548860430487094e-16,5.9082910036351854e-17,1.7632970183726041e-09,2.7016785995870701e-13,6.2647465829438698e-12,4.7260883179338393e-13,1.2376623682274267e-16,1.9152698558137195e-24,2.7312357263675866e-18,8.1420499859906471e-25,1.3748290681193031e-18,2.2627786708596423e-24,2.2627791830404363e-24,4.4899393365420269e-31,6.3186390016636545e-32,3.843588038758224e-20,1.8222026486562932e-56,1.6959164871324621e-56,1.6959164900262872e-56,1.7676303138016139e-28,1.8152847330277563e-15,1.2028318495939236e-27,1.9433793520477292e-28,1.8315055578930199e-23,1.0469841028013611e-23,4.6997665800631181e-37,2.9788867053665237e-30,1.4559893445220563e-47,2.7245695782697338e-38,3.2356963144457403e-38,3.6107931911222416e-41,2.5501158286782091e-48,1.635616018546715e-55,5.8903141874213619e-56,7.0997786768178705e-47,1.1826374437395739e-63,1.0010724412052608e-67,3.9664882958039004e-64,1.8853664589758356e-61,1.6524240562189008e-58,1.4644130963146991e-26,5.8719986328051212e-33,8.0062145885657207e-33,3.0110659309344359e-33,1.3452551277558526e-33,8.2772174283879736e-30,3.0399361299788438e-23,4.1646906162019846e-29,3.2906681479183482e-29,6.5320672023239421e-36,5.6839975270673214e-36,4.8565778070262108e-37,7.2218056873508535e-41,4.5667631911458012e-44,2.7968754624405885e-32
