Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620)
1.0358730754043307e-11,0.5207024686375883,154.0,0.0,0.0,0.0,0.99999853999277555,1.0,18.999999987379208,1.5081212534427971e-07,5.9810324717611336e-07,5.8966330033212692e-07,1.0528633908143367e-08,3.7748169996929177e-13,7.3948336027417184e-09,4.8047421898352733e-08,4.0095333610279377e-12,5.3353425331105385e-08,2.0904360374665586e-09,2.234590410602726e-16,7.0944222225235029e-12,2.8692883117000392e-17,1.7892694338850755e-12,1.676780005715224e-14,1.6779940232473605e-14,7.9524663388233912e-18,4.1877089825429641e-18,5.1271030340708143e-13,2.0055908982155608e-32,1.9158528485840438e-32,1.915853849037323e-32,6.9321543702631482e-17,1.3454928204352894e-12,6.3007824875504964e-21
1.0844199687900008e-11,0.5207024686342878,154.0,0.0,0.0,0.0,0.99999847157608168,1.0,18.99999998626987,1.5788000175262105e-07,6.2611429918623588e-07,6.1679970285258752e-07,1.1520477611427063e-08,3.9516065980201466e-13,7.3948342216004828e-09,5.0459835211095665e-08,4.0096471864671361e-12,5.6032248189439549e-08,2.2077994610280795e-09,2.4451010518815608e-16,7.7742126847600694e-12,3.0303795362590678e-17,1.9589817475432938e-12,1.9223191414702343e-14,1.9237195159067884e-14,9.141199656230135e-18,4.8625447093127241e-18,5.6187088532500685e-13,2.7600102461805183e-32,2.636519616484524e-32,2.6365210579991562e-32,7.9759593443108604e-17,1.4584929973443224e-12,7.1688463842366717e-21
1.1329668621756709e-11,0.5207024686308594,154.0,0.0,0.0,0.0,0.99999840315937039,1.0,18.999999985117491,1.6494787493708443e-07,6.5412528108205402e-07,6.4389311642167005e-07,1.2555296473974124e-08,4.1283957537576431e-13,7.3948342786873163e-09,5.2872248601295764e-08,4.0097200954981463e-12,5.8711071170814479e-08,2.325226900632907e-09,2.6647329181317373e-16,8.4850876008099883e-12,3.1915586300998572e-17,2.1362050914648405e-12,2.1905921633867323e-14,2.1921970499900132e-14,1.0442235647941679e-17,5.6066303848719381e-18,6.1328133029322057e-13,3.7452504094843587e-32,3.5776815930506623e-32,3.5776836370075995e-32,9.1216998653726335e-17,1.5759452087651136e-12,8.115786464997709e-21
1.181513755561341e-11,0.5207024686273035,154.0,0.0,0.0,0.0,0.99999833474264144,1.0,18.999999983922283,1.7201574489767098e-07,6.8213620853718401e-07,6.7094374703916636e-07,1.3632884510585207e-08,4.3051845658374702e-13,7.3948340999101809e-09,5.5284661917886826e-08,4.0097669792263611e-12,6.1389894107481647e-08,2.4427026826571314e-09,2.8934422902053587e-16,9.2270468932187392e-12,3.3528040793956707e-17,2.3209173622164171e-12,2.4825819262471702e-14,2.4844103113293733e-14,1.1860528080355724e-17,6.4233227416793506e-18,6.6694165350089475e-13,5.017237020893337e-32,4.7927630503663054e-32,4.7927659062396837e-32,1.0374477783683181e-16,1.6978470636136505e-12,9.1455386787538368e-21
1.230060648947011e-11,0.5207024686236209,154.0,0.0,0.0,0.0,0.99999826632589495,1.0,18.999999982684471,1.7908361163438189e-07,7.1014709337558556e-07,6.979517997175738e-07,1.4753036723285622e-08,4.4819731088923657e-13,7.3948338130785437e-09,5.7697075101626045e-08,4.0097972217559101e-12,6.4068716933656246e-08,2.5602149831351386e-09,3.1311856584871559e-16,1.0000090501415107e-11,3.5140996544124633e-17,2.5130965440300649e-12,2.7992683939697114e-14,2.8013400924531266e-14,1.3401016142931082e-17,7.3159686912192326e-18,7.2285187155341189e-13,6.6422021345049274e-32,6.3450338318596586e-32,6.3450377685855839e-32,1.1739437662062329e-16,1.8241961833441384e-12,1.0262102214941852e-20
1.2786075423326811e-11,0.5207024686198121,154.0,0.0,0.0,0.0,0.9999981979091308,1.0,18.999999981404276,1.8615147514721818e-07,7.3815794450050128e-07,7.249174784868141e-07,1.5915549096604594e-08,4.6587614391192871e-13,7.3948334485741409e-09,6.0109488138430749e-08,4.0098166506882353e-12,6.6747539633700703e-08,2.6777548988179917e-09,3.3779197218925418e-16,1.0804218377455237e-11,3.6754331344311417e-17,2.7127207084079207e-12,3.1416286510472321e-14,3.1439643040314999e-14,1.5068624505884497e-17,8.2879053367903949e-18,7.8101200220366334e-13,8.6980342332828727e-32,8.3088990212988601e-32,8.308904380690437e-32,1.3221766374907884e-16,1.9549902016276447e-12,1.146953937089923e-20
1.3271544357183512e-11,0.5207024686158779,154.0,0.0,0.0,0.0,0.99999812949234901,1.0,18.999999980081896,1.9321933543618105e-07,7.6616876863857334e-07,7.51840986398951e-07,1.7120218592859642e-08,4.8355495989763075e-13,7.3948330285951969e-09,6.2521901018011475e-08,4.0098290222071579e-12,6.9426362196189578e-08,2.7953157030584516e-09,3.6336013868667496e-16,1.1639430482636079e-11,3.8367952863653396e-17,2.9197680137273578e-12,3.5106369139764505e-14,3.5132579863134892e-14,1.6868263377836948e-17,9.3424599925525865e-18,8.4142206413641724e-13,1.1275738977644481e-31,1.0771294407714537e-31,1.0771301620183223e-31,1.4826692709111683e-16,2.0902267640838625e-12,1.2771975419733476e-20
1.3757013291040213e-11,0.5207024686118187,154.0,0.0,0.0,0.0,0.99999806107554956,1.0,18.999999978717533,2.0028719250127156e-07,7.9417957089141404e-07,7.7872252553288508e-07,1.836684314746184e-08,5.0123376206642067e-13,7.3948325862821374e-09,6.4934313725006762e-08,4.0098368656077709e-12,7.210518460406528e-08,2.9128922942382414e-09,3.8981877663883976e-16,1.2505726785060143e-11,3.9981791076652755e-17,3.1342167048478572e-12,3.9072645426385928e-14,3.9101933205159886e-14,1.8804828563214573e-17,1.0482950210738929e-17,9.0408207680797388e-13,1.4481014910438902e-31,1.3833191773990457e-31,1.3833201376856977e-31,1.6559486968298693e-16,2.2299035280683861e-12,1.4173598479134943e-20
1.4242482224896914e-11,0.5207024686076352,154.0,0.0,0.0,0.0,0.99999799265873268,1.0,18.999999977311401,2.0735504634249092e-07,8.2219035512435513e-07,8.055622969990168e-07,1.96552216642519e-08,5.1891255285802667e-13,7.3948321421908282e-09,6.7346726249888523e-08,4.0098418462658903e-12,7.478400684674776e-08,3.0304808070200874e-09,4.171636178979607e-16,1.3403107257987105e-11,4.1595792927170824e-17,3.3560451127204287e-12,4.3324800516080667e-14,4.3357396401414913e-14,2.0883201519285789e-17,1.1712683814960983e-17,9.6899206033258431e-13,1.8435947780456816e-31,1.7611217508409601e-31,1.7611230167110313e-31,1.8425460581239173e-16,2.3740181625071031e-12,1.5678659381429049e-20
1.4727951158753615e-11,0.5207024686033283,154.0,0.0,0.0,0.0,0.99999792424189804,1.0,18.999999975863709,2.1442289695984025e-07,8.5020112425439732e-07,8.3236050094388612e-07,2.0985154010862984e-08,5.3659133411358377e-13,7.3948316958713599e-09,6.9759138592865154e-08,4.0098449890698586e-12,7.7462828924468827e-08,3.1480783243972372e-09,4.4539041477217761e-16,1.4331571878626084e-11,4.3209918375981052e-17,3.5852316539992298e-12,4.7872491213993593e-14,4.7908634422341842e-14,2.3108249412886538e-17,1.3034958935354931e-17,1.0361520353978232e-12,2.3280827111001225e-31,2.2239388004381852e-31,2.2239404536898332e-31,2.0429965714055252e-16,2.5225683477598128e-12,1.7291471544781054e-20
1.5213420092610316e-11,0.5207024685988981,154.0,0.0,0.0,0.0,0.99999785582504574,1.0,18.999999974374646,2.2149074435332056e-07,8.7821188048049481e-07,8.591173365547879e-07,2.235644101410332e-08,5.5427010722099057e-13,7.3948312418896713e-09,7.217155075645552e-08,4.0098469173311388e-12,8.0141650840025726e-08,3.2656826474096614e-09,4.7449493992755766e-16,1.5291120627152185e-11,4.4824137239862665e-17,3.8217548306548235e-12,5.272534609668748e-14,5.2765283985907999e-14,2.5484825176917611e-17,1.4453064043591694e-17,1.1055620231965231e-12,2.9176088843073232e-31,2.7870965507542439e-31,2.7870986912404266e-31,2.257839488560144e-16,2.6755517755006471e-12,1.9016410845375797e-20
1.5698889026467017e-11,0.5207024685943454,154.0,0.0,0.0,0.0,0.9999977874081758,1.0,18.999999972844421,2.2855858852293309e-07,9.0622262546569958e-07,8.8583300206437294e-07,2.37688844553579e-08,5.7194887322988121e-13,7.3948307824595756e-09,7.4583962739633361e-08,4.0098480467479027e-12,8.2820472592279187e-08,3.3832921129988878e-09,5.0447298629049908e-16,1.6281753485927172e-11,4.6438426691451649e-17,4.065593229588993e-12,5.7892965623730087e-14,5.7936953669285132e-14,2.8017767566625009e-17,1.5970277988405295e-17,1.1772220453725502e-12,3.6304387946061692e-31,3.4680438129981748e-31,3.4680465618216477e-31,2.4876180585912972e-16,2.8329661486125253e-12,2.0857915490541259e-20
1.6184357960323718e-11,0.5207024685896708,154.0,0.0,0.0,0.0,0.99999771899128842,1.0,18.999999971273223,2.3562642946867886e-07,9.3423336047118927e-07,9.1250769475522242e-07,2.5222287066012012e-08,5.8962763293622346e-13,7.3948303234973994e-09,7.6996374539656341e-08,4.0098486717125847e-12,8.5499294178184284e-08,3.5009054599806019e-09,5.3532036695059725e-16,1.7303470438942491e-11,4.8052769419562697e-17,4.3167255222513606e-12,6.3384922248780136e-14,6.3433224020028132e-14,3.0711901215627377e-17,1.7589870032357892e-17,1.251132123980395e-12,4.4872804775276307e-31,4.2865627642955149e-31,4.2865662674384272e-31,2.7328794897956264e-16,2.9948091810956726e-12,2.2820485892891585e-20
1.666982689418042e-11,0.5207024685848751,154.0,0.0,0.0,0.0,0.99999765057438328,1.0,18.99999996966126,2.4269426719055915e-07,9.622440864517914e-07,9.3914161096440323e-07,2.6716452522898189e-08,6.0730638694261598e-13,7.3948298667013057e-09,7.9408786155737209e-08,4.009848984168151e-12,8.817811559686717e-08,3.6185217335202595e-09,5.6703291506401048e-16,1.8356271471434825e-11,4.9667152318008584e-17,4.5751304642579325e-12,6.9210760530134513e-14,6.9263647666715531e-14,3.3572036691671585e-17,1.9315099889334626e-17,1.3272922814558383e-12,5.5115188835904727e-31,5.2649928545046948e-31,5.2649972869352103e-31,2.9941749122804171e-16,3.1610785979874676e-12,2.4908684545538e-20
1.715529582803712e-11,0.5207024685799585,154.0,0.0,0.0,0.0,0.99999758215746049,1.0,18.999999968008719,2.4976210168857493e-07,9.9025480412791725e-07,9.6573494608799704e-07,2.8251185443765774e-08,6.2498513570369235e-13,7.3948294097249313e-09,8.182119758896357e-08,4.009849093911442e-12,9.0856936849535834e-08,3.7361402131994455e-09,5.9960648375730292e-16,1.9440156569594766e-11,5.1281565498229356e-17,4.8407868950115078e-12,7.5379997240759134e-14,7.5437749429073159e-14,3.6602970552127871e-17,2.1149217761911489e-17,1.4057025405933976e-12,6.7294643577706829e-31,6.4284681869092983e-31,6.4284737572102843e-31,3.2720593408140504e-16,3.3317721352893272e-12,2.7127135898347907e-20
1.812623369575052e-11,0.5207024685697658,154.0,0.0,0.0,0.0,0.99999744532356194,1.0,18.999999964582692,2.6389776101301779e-07,1.0462762165791437e-06,1.018800649984813e-06,3.144157682604741e-08,6.6034261875976066e-13,7.3948284946352003e-09,8.6646019907128886e-08,4.0098489584632008e-12,9.6214578857138152e-08,3.9713817785398584e-09,6.6732019466919663e-16,2.1701178911182282e-11,5.4510455081021206e-17,5.3937699970440825e-12,8.8786594770563334e-14,8.885494819152706e-14,4.3196349934499858e-17,2.5157071029239882e-17,1.569273456728382e-12,9.8679756265645813e-31,9.4266221899830653e-31,9.4266308229783474e-31,3.8798344785752948e-16,3.6864225695496773e-12,3.1973603554950119e-20
1.9097171563463923e-11,0.5207024685590971,154.0,0.0,0.0,0.0,0.99999730848959278,1.0,18.999999960996696,2.7803340744201634e-07,1.1022976007757392e-06,1.0717063509654422e-06,3.4791916802398054e-08,6.9570008396628816e-13,7.3948275729557781e-09,9.1470841496595834e-08,4.0098485421894883e-12,1.0157222020370704e-07,4.2066272050637693e-09,7.3842872048200445e-16,2.4086537364561562e-11,5.7739397662965856e-17,5.9755072049955435e-12,1.0368029746523333e-13,1.0376046684157688e-13,5.0530133707229649e-17,2.9639242636323799e-17,1.7418450613061904e-12,1.4182193964422209e-30,1.35479157135578e-30,1.3547928789311656e-30,4.5607213232747064e-16,4.0587425886522505e-12,3.7398118959427404e-20
2.0068109431177325e-11,0.5207024685479569,154.0,0.0,0.0,0.0,0.99999717165555324,1.0,18.999999957252268,2.9216904097557969e-07,1.158318958448099e-06,1.1244535787803536e-06,3.830067573060255e-08,7.3105753241477078e-13,7.3948266537245366e-09,9.6295662353174883e-08,4.0098480265547364e-12,1.0692986088459243e-07,4.4418747623001872e-09,8.1289959543874474e-16,2.6596231835457666e-11,6.0968369491386041e-17,6.5858322120973917e-12,1.2013625034797494e-13,1.2022951393910747e-13,5.864219555985339e-17,3.4621395572704097e-17,1.9234175481413297e-12,2.0016672834615778e-30,1.9121501365320272e-30,1.9121520764336565e-30,5.3192961246880205e-16,4.4487144687536047e-12,4.3439895763495779e-20
2.1039047298890727e-11,0.5207024685363499,154.0,0.0,0.0,0.0,0.99999703482144298,1.0,18.999999953350912,3.0630466161371661e-07,1.2143402905881274e-06,1.1770438485519198e-06,4.1966338595491805e-08,7.6641496473057158e-13,7.3948257402176745e-09,1.0112048247534702e-07,4.0098475161028261e-12,1.1228750089810999e-07,4.6771234582654723e-09,8.9070066423289246e-16,2.923026223254676e-11,6.4197356950181016e-17,7.2245800163302694e-12,1.3822916427281792e-13,1.3833686350726948e-13,6.7570190259255288e-17,4.0129044192279536e-17,2.1139911157448153e-12,2.7791797244844128e-30,2.6548975322037118e-30,2.6549003567458394e-30,6.1601938292814273e-16,4.8563206556177281e-12,5.0139127391236886e-20
2.200998516660413e-11,0.5207024685242805,154.0,0.0,0.0,0.0,0.9999968979872621,1.0,18.999999949294136,3.2044026935643644e-07,1.2703615977273833e-06,1.2294786609142468e-06,4.5787404869123158e-08,8.0177238124849073e-13,7.3948248263089962e-09,1.0594530186595165e-07,4.0098470131660494e-12,1.1764514024741481e-07,4.9123727613113765e-09,9.7180007904078825e-16,3.1988628466360029e-11,6.7426352741875523e-17,7.891586908701544e-12,1.5803331932776199e-13,1.5815685843850809e-13,7.735155536607118e-17,4.6187555380063873e-17,2.3135659671862539e-12,3.8015519805341369e-30,3.6315589458622345e-30,3.6315629888959135e-30,7.088106967359287e-16,5.2815437629169126e-12,5.7536983320435279e-20
2.298092303431753e-11,0.5207024685117532,154.0,0.0,0.0,0.0,0.99999676115301039,1.0,18.999999945083427,3.3457586420374795e-07,1.326382880148195e-06,1.2817595021517066e-06,4.9762388372259536e-08,8.3712978214602054e-13,7.3948239084724705e-09,1.1077012052662277e-07,4.0098464849615523e-12,1.2300277893432368e-07,5.1476223890145174e-09,1.0561662965816165e-15,3.4871330448426595e-11,7.0655352989888351e-17,8.5866904616299093e-12,1.796225682082109e-13,1.7976341387085465e-13,8.8023512936105316e-17,5.2822149707657044e-17,2.5221423099758637e-12,5.1296175849012792e-30,4.900249444921335e-30,4.900255142611737e-30,8.1077845589412622e-16,5.7243665705668986e-12,6.5675605423821967e-20
2.3951860902030932e-11,0.5207024684987723,154.0,0.0,0.0,0.0,0.99999662431868819,1.0,18.999999940720247,3.4871144615566021e-07,1.3824041380219776e-06,1.3338878443361764e-06,5.3889817137138134e-08,8.7248716753065362e-13,7.3948229898426986e-09,1.1559493845590712e-07,4.0098459319431804e-12,1.2836041695722499e-07,5.3828721698576087e-09,1.1437680752047483e-15,3.7878368090704765e-11,7.3884355339950051e-17,9.3097295174361517e-12,2.0307033956091818e-13,2.0323002053470363e-13,9.962307120687303e-17,6.0057902578641215e-17,2.7397203559680699e-12,6.8356419454810728e-30,6.5300053827573639e-30,6.5300132983568605e-30,9.2240310380938525e-16,6.1847720230978659e-12,7.4598104369452179e-20
2.4922798769744334e-11,0.520702468485342,154.0,0.0,0.0,0.0,0.99999648748429504,1.0,18.99999993620607,3.628470152121822e-07,1.4384253714625059e-06,1.3858651454629635e-06,5.8168233271555573e-08,9.0784453747350961e-13,7.3948220732901922e-09,1.2041975565247385e-07,4.0098453792306093e-12,1.3371805431464327e-07,5.6181219899572658e-09,1.2345744720050328e-15,4.1009741305373196e-11,7.7113358228882106e-17,1.0060544176942409e-11,2.2844964129780535e-13,2.2862974806943902e-13,1.1218702626894735e-16,6.7919745364671376e-17,2.9663003212901989e-12,9.0048346160653802e-30,8.6022291872194678e-30,8.6022400403780507e-30,1.0441705195979131e-15,6.6627432280651014e-12,8.4348556081111301e-20
2.5893736637457736e-11,0.520702468471467,154.0,0.0,0.0,0.0,0.9999963506498315,1.0,18.999999931542327,3.7698257137332293e-07,1.4944465805354731e-06,1.4376928495854112e-06,6.2596192824273908e-08,9.4320189201536605e-13,7.3948211575250476e-09,1.252445721169205e-07,4.0098448369405349e-12,1.3907569100724408e-07,5.8533717835048148e-09,1.3285548399661152e-15,4.4265450004804598e-11,8.0342360753385778e-17,1.0838975788180198e-11,2.5583306387956125e-13,2.5603524830981492e-13,1.2575196372206265e-16,7.6432466531621449e-17,3.2018824262844199e-12,1.1736985335777899e-29,1.1212252404879788e-29,1.1212267106083428e-29,1.1765719142534364e-15,7.1582634544874671e-12,9.4971998258580254e-20
2.6864674505171138e-11,0.5207024684571511,154.0,0.0,0.0,0.0,0.99999621381529713,1.0,18.999999926730457,3.911181146390914e-07,1.5504677652705352e-06,1.489372386948205e-06,6.7172265651720857e-08,9.7855923117426449e-13,7.3948202406043855e-09,1.3006938785014735e-07,4.0098442949528838e-12,1.444333270360294e-07,6.0886215207218836e-09,1.4256788251312305e-15,4.7645494101519477e-11,8.3571362504719098e-17,1.1644866935205081e-11,2.8529278356961551e-13,2.8551875854268689e-13,1.4035426031627549e-16,8.5620712755129875e-17,3.4464668954496392e-12,1.5148226930839884e-29,1.4471019958850002e-29,1.4471039649622442e-29,1.3201037286267653e-15,7.6713161313001992e-12,1.0651442695626223e-19
2.880655024059794e-11,0.5207024684272141,154.0,0.0,0.0,0.0,0.99999594014601612,1.0,18.999999916667978,4.1938916248454761e-07,1.6625100617870987e-06,1.5922926141180064e-06,7.6763098807186726e-08,1.0492738633784848e-12,7.3948184035418205e-09,1.3971901712282647e-07,4.0098432113512986e-12,1.5514859710203452e-07,6.5591207654889262e-09,1.6292376798269646e-15,5.4778588137096381e-11,9.0029362855032604e-17,1.3338404286847284e-11,3.507277675878605e-13,3.5100670465596601e-13,1.728154033865603e-16,1.0612166471883743e-16,3.9626438447158721e-12,2.4566062634737313e-29,2.3467940043172044e-29,2.3467974304151038e-29,1.6425699339695999e-15,8.749953342262594e-12,1.3254499991940268e-19
3.0748425976024745e-11,0.5207024683955646,154.0,0.0,0.0,0.0,0.99999566647645199,1.0,18.999999906029799,4.4766015874862277e-07,1.7745522610690208e-06,1.6946369977412128e-06,8.6929562758570968e-08,1.1199884341167839e-12,7.3948165687273216e-09,1.4936864346743796e-07,4.0098420928703084e-12,1.6586386450926301e-07,7.0296196663268697e-09,1.8450139598449175e-15,6.2409022712948274e-11,9.6487358484646837e-17,1.5139921206447872e-11,4.2532384130522473e-13,4.2566331563973736e-13,2.0985735391233498e-16,1.2961698060015931e-16,4.5148330460253873e-12,3.8589772864472458e-29,3.6864955626197192e-29,3.6865013107472827e-29,2.0156414952053199e-15,9.898525432884266e-12,1.6282728411609473e-19
3.269030171145155e-11,0.5207024683622348,154.0,0.0,0.0,0.0,0.99999539280660488,1.0,18.999999894826875,4.7593110343138888e-07,1.8865943631738413e-06,1.7964164959719047e-06,9.7660700126008738e-08,1.1907029434203635e-12,7.3948147382932675e-09,1.5901826688299078e-07,4.0098409811684817e-12,1.7657912925663155e-07,7.5001181644869515e-09,2.0727751012375743e-15,7.0536797129876418e-11,1.0294534858716834e-16,1.7048201746250616e-11,5.096438290092039e-13,5.1005189162141802e-13,2.5176377136293829e-16,1.5629884085098551e-16,5.103036439267088e-12,5.8947332041460697e-29,5.6312878392860627e-29,5.6312971796744699e-29,2.4434682066004317e-15,1.111690543720148e-11,1.9776341265156565e-19
3.5391439175995e-11,0.5207024683131393,154.0,0.0,0.0,0.0,0.99999501213302278,1.0,18.999999878324708,5.152557316150159e-07,2.0424440915036251e-06,1.9370719691495258e-06,1.1350649305966972e-07,1.289066298238079e-12,7.3948121915191652e-09,1.7244083012922683e-07,4.0098394404984771e-12,1.9148399363201138e-07,8.1545780625505132e-09,2.4090914325755733e-15,8.266952203419847e-11,1.1192836460256352e-16,1.987790187121933e-11,6.4414748825555053e-13,6.4466522839387166e-13,3.1867122076086871e-16,1.9906891755967824e-16,5.9811166415292771e-12,1.020475899678284e-28,9.7487565072598974e-29,9.7487740276004083e-29,3.1375799558048223e-15,1.292751662893625e-11,2.5488523060958769e-19
