Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32),C7H15(31),S(1930),S(1932),C4H9(23),C3H6(1916),S(1984),S(87),S(2214),S(2218),S(2260)
2.060157254949003e-09,0.4911540251922258,154.0,0.0,0.0,0.0,0.999992016143601,0.99999999999965827,18.999997540224669,1.1494831605962206e-06,3.3597432583152409e-06,9.8832910397670791e-07,2.4153929612799287e-06,6.437942228002994e-12,1.2991030998679785e-11,1.4716097208866399e-08,6.1774992887711393e-16,1.0019602724469571e-08,4.4065933225813049e-08,1.3344459117162079e-13,1.8061373480722222e-09,1.4377790964091184e-15,1.1265362933194317e-11,5.5296365722307426e-12,5.5410647922681564e-12,6.4513703304722805e-15,4.9763660602979795e-15,1.1766193953151478e-10,5.6380692698142347e-25,5.5443891750476895e-25,5.5443978907504113e-25,2.4552118303214159e-12,1.6371980156050799e-10,1.033600833003657e-16,5.0957817626031916e-20,5.5760948495907841e-15,8.1818524699566605e-15,4.8364319118088746e-19,5.7602872060522276e-17,1.1077043522525019e-25,4.817185453359349e-22,2.7644127473011079e-12,1.5139302713489905e-19,8.4330423979779956e-21,2.3288027387085455e-21,3.7493887083927183e-24,2.0650761923553418e-14,3.463745098995703e-25,9.1235362156003555e-28,5.4258557713763926e-31,2.3784233941783359e-27,2.9274027562216692e-24,1.9144296683382825e-21,2.8612647964963037e-21,2.98781803858825e-26,4.2872959464365321e-26,4.0565905375760646e-22,2.4858660282998907e-23,5.9667461191994303e-18,4.4076806188515042e-19,2.3437642452289561e-18,7.6897632096506716e-21,7.1854605962823736e-21,1.4770688764422507e-20,2.4082774200925863e-28,9.4739156520973903e-26,2.6242273618722644e-20,1.8614599165405025e-29,3.1369510144288274e-24,1.8599560012030219e-31,1.3356994082222753e-28,1.5988214012710737e-24,7.5583465269382608e-30,5.9513811655167502e-30,3.3549368234559138e-14,2.5580315628134535e-13,5.4174398906319569e-14,2.5579936668928679e-19,4.9614025851326216e-18,4.9810787641705469e-18,1.9676179037924634e-20,1.2339904847373063e-10,9.4727249225450496e-15,1.7448659071269138e-11,2.7850633465810547e-12
2.1129647239451925e-09,0.4911540249903265,154.0,0.0,0.0,0.0,0.99999181145565963,0.99999999999963973,18.999997468278501,1.1789421548440214e-06,3.4458561753977081e-06,1.0047720461146175e-06,2.4861901739431604e-06,6.6029518827511659e-12,1.2991028473982953e-11,1.5093502093921339e-08,6.1774980243018745e-16,1.0276562731904192e-08,4.5198136381263488e-08,1.373559676361773e-13,1.8999119150369219e-09,1.474720519918569e-15,1.1619627851117045e-11,5.8617220515226805e-12,5.8738372141119516e-12,6.8389031012157382e-15,5.2757253290109225e-15,1.2380817589695428e-10,6.5098833245459263e-25,6.4017429689944456e-25,6.4017533083086286e-25,2.6304783627473922e-12,1.7176229342301014e-10,1.1306789374721095e-16,5.2675144757978483e-20,5.8610133060494141e-15,8.5997056815856643e-15,5.3415505853490053e-19,6.1557302727225345e-17,1.2541720041759612e-25,5.1614214575423305e-22,3.0697621547757164e-12,1.661216350233499e-19,9.445545354764152e-21,2.6742380255071442e-21,4.3017811731487638e-24,2.357200848583006e-14,4.0815808587061498e-25,1.0910308801008189e-27,6.2252454934210249e-31,2.7970364548307484e-27,3.3673814783301991e-24,2.0290569499983635e-21,3.0734540642364522e-21,3.1668367038898572e-26,4.5975641738203793e-26,4.3528956306145503e-22,2.5954851365309012e-23,6.2296884222389132e-18,4.6076595716906257e-19,2.5141381969180964e-18,8.2491217706660981e-21,7.7083317032409448e-21,1.5866237927924437e-20,2.5868735362717109e-28,1.0176601999532305e-25,2.8011687080295595e-20,1.9869708491486389e-29,3.3484659665210146e-24,2.205348626039887e-31,1.4347539214523241e-28,1.7608331309692391e-24,8.3242683947087094e-30,6.7388381670640268e-30,3.5748076545365941e-14,2.6803555681122614e-13,5.8205493336543684e-14,2.8211686429232801e-19,5.3301301247432781e-18,5.3517889876216387e-18,2.1658862878360436e-20,1.3005333831573035e-10,9.9839088705801997e-15,1.8840100066899469e-11,3.0933339844959252e-12
2.165772192941382e-09,0.4911540247884156,154.0,0.0,0.0,0.0,0.99999160676572263,0.99999999999962086,18.999997396327991,1.2084008789473783e-06,3.5319689018222729e-06,1.0212107398331625e-06,2.5569913037008915e-06,6.7679611710450512e-12,1.2991025949260166e-11,1.547090688884423e-08,6.1774967598202828e-16,1.0533522682864694e-08,4.6330337022482276e-08,1.412675605118618e-13,1.9960595655084922e-09,1.5116618613938944e-15,1.1974885147104953e-11,6.2041035826753465e-12,6.2169270066371871e-12,7.2384538775720534e-15,5.5843815747958633e-15,1.3011280516848758e-10,7.4879879267780847e-25,7.3636289110777525e-25,7.3636411215831357e-25,2.8134885056379071e-12,1.7999336354514234e-10,1.2343356621710518e-16,5.4413163834465503e-20,6.1527911179094249e-15,9.0276029568274346e-15,5.8850489040097278e-19,6.5664766017901747e-17,1.4156413219145854e-25,5.5208852277293047e-22,3.398999819162636e-12,1.8185427481365674e-19,1.0548230402853937e-20,3.0597820398188589e-21,4.9176786911318034e-24,2.6811124381026309e-14,4.7890724636191676e-25,1.2988706448716443e-27,7.1165366118167031e-31,3.2758100258276388e-27,3.8594471529502595e-24,2.1486515022956181e-21,3.2966582837164805e-21,3.3536155332004764e-26,4.9216387170997161e-26,4.6624007482509332e-22,2.7066512214578377e-23,6.4963380592140217e-18,4.8105774056498081e-19,2.691921749746248e-18,8.8328237702045392e-21,8.2539671950793078e-21,1.7010329613241871e-20,2.7747407529270224e-28,1.0910423637022303e-25,2.9845814150446185e-20,2.1170721533938139e-29,3.5677168669077905e-24,2.6031805660206619e-31,1.5389504524378028e-28,1.9345182584389852e-24,9.1453784712841208e-30,7.6069698521731409e-30,3.8047703455416124e-14,2.8050750387982216e-13,6.2426637566305029e-14,3.1043138061765121e-19,5.7161967597869113e-18,5.7399837485856488e-18,2.3786988798738617e-20,1.3685730071479331e-10,1.0506617767208377e-14,2.0297425243375539e-11,3.4258107475200584e-12
2.2185796619375715e-09,0.4911540245864952,154.0,0.0,0.0,0.0,0.99999140207379011,0.99999999999960132,18.999997324373897,1.2378593329086545e-06,3.61808143745297e-06,1.0376459564350169e-06,2.6277955791461371e-06,6.932970092624256e-12,1.2991023424511421e-11,1.5848311593659893e-08,6.1774954953263621e-16,1.0790482577368684e-08,4.746253514768167e-08,1.4517932718009454e-13,2.0945802932940254e-09,1.5486031207767639e-15,1.2331103611127752e-11,6.5568095101507141e-12,6.570362573236395e-12,7.6500557540373036e-15,5.9023604447104066e-15,1.3657596800317284e-10,8.5820275809535542e-25,8.4395326280752502e-25,8.4395469871393521e-25,3.004392938343536e-12,1.8841300501527451e-10,1.3448570532475634e-16,5.6171893190474621e-20,6.4514113393343231e-15,9.4655187228841309e-15,6.4688168525209452e-19,6.9926449499763352e-17,1.5932261006946e-25,5.8958736948734076e-22,3.7532282304551406e-12,1.9863172927579089e-19,1.1746445998823722e-20,3.4888487520205096e-21,5.6024002663527806e-24,3.0392599784050598e-14,5.5963713974986468e-25,1.5397273431156864e-27,8.1074265816989299e-31,3.8215391534428696e-27,4.4081760235473358e-24,2.2733876614321247e-21,3.531283025755358e-21,3.5484268876686599e-26,5.259765816494188e-26,4.98533149804309e-22,2.8193238302721236e-23,6.7665980843709634e-18,5.0163572702652845e-19,2.8772179843129856e-18,9.4412081927191428e-21,8.8226842396797798e-21,1.8203645590755986e-20,2.9722204322443688e-28,1.1675817855185898e-25,3.1744825652841311e-20,2.2517759464200781e-29,3.7947241378191894e-24,3.0597208581909397e-31,1.6484783304228847e-28,2.1203898674753529e-24,1.0024102518760409e-29,8.5617543430095096e-30,4.0452267697338768e-14,2.9321546128778836e-13,6.6841484040038105e-14,3.4084198653562775e-19,6.1199323054536384e-18,6.1459996086158488e-18,2.6067303162211274e-20,1.4380889503983891e-10,1.1040695819095548e-14,2.1821484275274401e-11,3.7836206157720514e-12
2.271387130933761e-09,0.49115402438456734,154.0,0.0,0.0,0.0,0.99999119737986208,0.99999999999958122,18.999997252416858,1.2673175167302131e-06,3.7041937821547526e-06,1.0540783252746407e-06,2.698602370819832e-06,7.0979786472301337e-12,1.2991020899736722e-11,1.6225716208393089e-08,6.1774942308201155e-16,1.1047442415433695e-08,4.8594730755085793e-08,1.4909123286461359e-13,2.1954740921968717e-09,1.5855442980092343e-15,1.2688253406672362e-11,6.9198672929950143e-12,6.9341714300552688e-12,8.0737407911933138e-15,6.2296867840234299e-15,1.4319780504100613e-10,9.8022345363004781e-25,9.6395178879537162e-25,9.6395347054018675e-25,3.2033423096155595e-12,1.9702121209780828e-10,1.4625351694885734e-16,5.7951351158772205e-20,6.7568570663482213e-15,9.9134274720617987e-15,7.0947904394857233e-19,7.4343487440955812e-17,1.7880932138813673e-25,6.2866837419598911e-22,4.1335628513469639e-12,2.1649538477695619e-19,1.3045704021010037e-20,3.9650399513719196e-21,6.361548414157194e-24,3.434203629946397e-14,6.5144661352032153e-25,1.8178506734686141e-27,9.2060231477022399e-31,4.4415866391810367e-27,5.018412183929799e-24,2.4034456078863573e-21,3.7777473591398097e-21,3.7515522566883287e-26,5.6121908310843148e-26,5.3219119399338001e-22,2.9334635677477221e-23,7.0403740864643617e-18,5.2249243241436555e-19,3.0701273146354779e-18,1.0074605253500363e-20,9.4147918001359793e-21,1.9446849292749504e-20,3.1796652974235729e-28,1.2473210182510655e-25,3.3708859289231438e-20,2.39109199591348e-29,4.0295042419579995e-24,3.5817946700838791e-31,1.7635331857954377e-28,2.3189697059153323e-24,1.0962907262086829e-29,9.6094522238285954e-30,4.2965969678078801e-14,3.0615594726026312e-13,7.1453630964354831e-14,3.7345007467823469e-19,6.5416614838948106e-18,6.5701681623544677e-18,2.8506678459659014e-20,1.5090610693657151e-10,1.1585989215430544e-14,2.3413085118851947e-11,4.1679046534996605e-12
2.3241945999299505e-09,0.491154024182633,154.0,0.0,0.0,0.0,0.99999099268393854,0.99999999999956057,18.999997180457378,1.2967754304144166e-06,3.7903059357934966e-06,1.0705083595523797e-06,2.76941116541661e-06,7.2629868346057937e-12,1.2991018374936069e-11,1.6603120733068507e-08,6.177492966301542e-16,1.1304402197077204e-08,4.9726923842930884e-08,1.5300324920639958e-13,2.2987409560166601e-09,1.622485393033758e-15,1.3046305945172302e-11,7.2933035425981912e-12,7.3083802438305224e-12,8.5095400598191495e-15,6.566384670514133e-15,1.499784569074088e-10,1.115944779404357e-24,1.0974245303349312e-24,1.0974264924295763e-24,3.4104872427159299e-12,2.0581798001930737e-10,1.5876680820718057e-16,5.9751556070233823e-20,7.0691114367324284e-15,1.03713037616046e-14,7.7649517705200792e-19,7.891696356290496e-17,2.0014638151519403e-25,6.6936122139982605e-22,4.541131404774409e-12,2.3548722595900081e-19,1.4451680180015922e-20,4.4921499629394867e-21,7.2010155923535699e-24,3.8686159602734546e-14,7.5552259845119651e-25,2.137914927684943e-27,1.0420853650985302e-30,5.1439144882315956e-27,5.695275665454781e-24,2.5390115889769437e-21,4.0364843089817157e-21,3.9632826056760539e-26,5.9791584831308261e-26,5.672364804423118e-22,3.0490320685902022e-23,7.3175741224916858e-18,5.4362056825869059e-19,3.2707475570524095e-18,1.073333662526921e-20,1.0030590846762751e-20,2.0740586306821268e-20,3.3974398184701559e-28,1.3303014701831074e-25,3.5738021295706463e-20,2.5350278375863074e-29,4.2720698804943334e-24,4.1768161897158005e-31,1.8843171640581505e-28,2.5307881302192574e-24,1.1964300127015798e-29,1.0756612832593491e-29,4.5593193610960393e-14,3.1932553444756512e-13,7.6266623150227814e-14,4.0835934939779182e-19,6.9817040033090635e-18,7.0128161146710091e-18,3.1112111361942655e-20,1.5814694837824942e-10,1.2142346132646254e-14,2.507299508271222e-11,4.5798173092631593e-12
2.37700206892614e-09,0.49115402398069385,154.0,0.0,0.0,0.0,0.9999907879860197,0.99999999999953937,18.999997108495876,1.3262330739636288e-06,3.8764178982360141e-06,1.0869364777516911e-06,2.840221544347481e-06,7.4279946544960962e-12,1.2991015850109466e-11,1.6980525167710766e-08,6.1774917017706415e-16,1.1561361922316615e-08,5.0859114409465212e-08,1.569153530793095e-13,2.4043808785493301e-09,1.659426405793179e-15,1.3405233778370376e-11,7.6771440573287658e-12,7.6930148665966844e-12,8.9574836813502134e-15,6.9124774459209102e-15,1.5691806421535674e-10,1.2665132195402256e-24,1.2454991114951405e-24,1.2455013922796665e-24,3.6259783396862308e-12,2.1480330479075258e-10,1.720559874322981e-16,6.157252625412157e-20,7.3881576299222966e-15,1.083912221352952e-14,8.4813291188884507e-19,8.3647913651747726e-17,2.2346145393147748e-25,7.1169559263529285e-22,4.9770731801456246e-12,2.5564983048828251e-19,1.5970214419578638e-20,5.0741703291462314e-21,8.1269905510944969e-24,4.345283138078761e-14,8.7314458908775393e-25,2.505049680163249e-27,1.1760874218676135e-30,5.9371162451529782e-27,6.4441705449434617e-24,2.6802781474913697e-21,4.3079413344569119e-21,4.1839187333472495e-26,6.360913103763806e-26,6.036911711412609e-22,3.1659919705113177e-23,7.5981086531659815e-18,5.6501303664263343e-19,3.4791739973581591e-18,1.1417715658950535e-20,1.0670374563660662e-20,2.2085484856095822e-20,3.6259206143000573e-28,1.4165634358336722e-25,3.7832388034247129e-20,2.68358888807163e-29,4.522430183325217e-24,4.852822515273891e-31,2.0110391488473235e-28,2.7563840584383706e-24,1.3030829017701416e-29,1.2010080574394549e-29,4.8338509517159895e-14,3.327208497967385e-13,8.1283952853106195e-14,4.4567581684034335e-19,7.4403746368118604e-18,7.4742653576144918e-18,3.3890720802632992e-20,1.6552945764370542e-10,1.2709616733547583e-14,2.6801941879759013e-11,5.0205257341051718e-12
2.4298095379223294e-09,0.49115402377875045,154.0,0.0,0.0,0.0,0.99999058328610535,0.99999999999951761,18.999997036532704,1.3556904473802125e-06,3.9625296693500606e-06,1.1033630212943297e-06,2.9110331660845614e-06,7.5930021066477332e-12,1.2991013325256905e-11,1.7357929512344431e-08,6.1774904372274141e-16,1.1818321591169267e-08,5.1991302452949422e-08,1.6082752561466107e-13,2.5123938535871533e-09,1.6963673362307469e-15,1.3765010506319233e-11,8.071413854386183e-12,8.0881003676045684e-12,9.4176008650850136e-15,7.2679877448526317e-15,1.6401676756720296e-10,1.433139758676359e-24,1.4093666051241101e-24,1.4093692470840715e-24,3.8499661848882889e-12,2.2397718306115571e-10,1.8615206414698205e-16,6.341428003832232e-20,7.7139788669043309e-15,1.131685751446146e-14,9.2459969935795927e-19,8.8537328035577334e-17,2.48887870170417e-25,7.5570116716352781e-22,5.4425383579340137e-12,2.7702636387388671e-19,1.7607311308294744e-20,5.7152944559154291e-21,9.1459646021864865e-24,4.8671060588814054e-14,1.005689219414376e-24,2.9248718738914315e-27,1.3235478836716117e-30,6.8304502199815261e-27,7.2707930729060994e-24,2.8274443562572451e-21,4.5925808261457233e-21,4.4137716383015295e-26,6.7576988801992408e-26,6.415773389892599e-22,3.2843068880085965e-23,7.8818904800779962e-18,5.8666292521125233e-19,3.6954994562087838e-18,1.2128047598763217e-20,1.1334428549963139e-20,2.3482156266535719e-20,3.865496871342812e-28,1.5061461259308082e-25,3.9992007521681653e-20,2.8367785533777447e-29,4.7805908918513955e-24,5.6185085475215833e-31,2.1439149941021666e-28,2.9963049316126314e-24,1.4165082134155097e-29,1.3377001260255892e-29,5.1206675101350706e-14,3.4633857431231206e-13,8.6509060609707925e-14,4.8550777513603461e-19,7.9179833009732549e-18,7.954833047064324e-18,3.6849746091070134e-20,1.7305169923294778e-10,1.3287653161638067e-14,2.860061466012507e-11,5.4912091174008834e-12
2.535424475914708e-09,0.4911540233748549,154.0,0.0,0.0,0.0,0.99999017388029043,0.99999999999947253,18.999996892602383,1.4146043838249475e-06,4.13475263706854e-06,1.1362124405523301e-06,3.0526590814068063e-06,7.9230159067307407e-12,1.2991008275473926e-11,1.8112737931683902e-08,6.1774879081039784e-16,1.233224075978334e-08,5.4255670963872209e-08,1.6865201829943501e-13,2.7355389363291653e-09,1.7702489499153427e-15,1.4487009861811621e-11,8.8913376265140121e-12,8.9097205358590421e-12,1.0374468391992293e-14,8.0073480685456969e-15,1.786920247675911e-10,1.8197451444993548e-24,1.7895732505082137e-24,1.7895767605500102e-24,4.3240343845567619e-12,2.4289058925685129e-10,2.1689195392084908e-16,6.7160211713467287e-20,8.3858795633316954e-15,1.230197773190019e-14,1.0928733919140345e-18,9.8795297367457348e-17,3.0663711867449335e-25,8.4884463477094114e-22,6.4666902179216106e-12,3.2359678798632694e-19,2.1262036700097543e-20,7.1926644681232067e-21,1.1490424886504099e-23,6.0584024640045073e-14,1.321566988209497e-24,3.94768948542148e-27,1.6628258789800482e-30,8.9580798610468796e-27,9.1815159045982414e-24,3.1403061292796078e-21,5.2033346029086478e-21,4.9024250607786246e-26,7.5973414299089925e-26,7.2173208512587181e-22,3.5248609608321283e-23,8.4588585719276794e-18,6.3070821264876798e-19,4.1522067628224143e-18,1.3627751877753545e-20,1.273645296045255e-20,2.6433181172947677e-20,4.3795580250345895e-28,1.6954252755749046e-25,4.4507063683397089e-20,3.157047909292708e-29,5.3203205770196777e-24,7.4572073970487428e-31,2.4290280156259862e-28,3.5213537422440365e-24,1.664731461577275e-29,1.6481330067079924e-29,5.7331534640854389e-14,3.7422824284535078e-13,9.759611881276324e-14,5.7316275900837e-19,8.9312305716383759e-18,8.9745691639335604e-18,4.3338592295184908e-20,1.8850776749340317e-10,1.4475441905218449e-14,3.2409707969681679e-11,6.5272738896395755e-12
2.6410394139070866e-09,0.4911540229709505,154.0,0.0,0.0,0.0,0.99998976446649424,0.99999999999942524,18.999996748668075,1.4735172397675244e-06,4.3069748379101883e-06,1.1690582866039894e-06,3.1942872412428056e-06,8.2530282328647798e-12,1.2991003225587134e-11,1.886754599128212e-08,6.177485378931238e-16,1.2846159703056893e-08,5.6520029362035267e-08,1.7647663498904254e-13,2.968176154508519e-09,1.8441302336417178e-15,1.5212111082322939e-11,9.7532604354039831e-12,9.773426711338762e-12,1.1380359312848087e-14,8.784633539414615e-15,1.9400535316859994e-10,2.2868121160539888e-24,2.2489141512431339e-24,2.2489187577701454e-24,4.8338962606625718e-12,2.6255818058641551e-10,2.5124657656114332e-16,7.0989497698252881e-20,9.0846801210357719e-15,1.3326463192839026e-14,1.2830685756889901e-18,1.0969797118220048e-16,3.7457868805936156e-25,9.4902903170925414e-22,7.6229817336612403e-12,3.7555538635077514e-19,2.5467199744861316e-20,8.9620187857686124e-21,1.4292611286151853e-23,7.4680454219725338e-14,1.7162916633112737e-24,5.2623629437651026e-27,2.0683439931865636e-30,1.1615485581206015e-26,1.1479167780522137e-23,3.4793293732082449e-21,5.872763575901122e-21,5.4319493664300152e-26,8.5000462609329625e-26,8.0787636228924493e-22,3.770421785685713e-23,9.0478253442703905e-18,6.7570466193303618e-19,4.6415651177068703e-18,1.5234737103106355e-20,1.4238804489822136e-20,2.9598230650875985e-20,4.9430051097026685e-28,1.8984320169651261e-25,4.9283061294687402e-20,3.4958267913403091e-29,5.8912435863707787e-24,9.777018886393303e-31,2.7415318884816716e-28,4.1104836331095953e-24,1.9432504751728327e-29,2.0133036786234467e-29,6.4009651170789613e-14,4.029690546606594e-13,1.0955431915066515e-13,6.7223616075192971e-19,1.0023830969755382e-17,1.0074469871952379e-17,5.0638902197002351e-20,2.0450018728650249e-10,1.5704568671914497e-14,3.6505054960636336e-11,7.6976617769202319e-12
2.7444968092246644e-09,0.49115402257529217,154.0,0.0,0.0,0.0,0.99998936340862232,0.9999999999993765,18.999996607671346,1.5312255535740943e-06,4.4756780727070102e-06,1.2012307799172649e-06,3.3330232424556918e-06,8.5762975089804538e-12,1.2990998278760725e-11,1.9606934192204882e-08,6.1774829013776079e-16,1.3349579893656667e-08,5.8738120755830757e-08,1.8414146684078238e-13,3.2052641745086814e-09,1.9165019216788158e-15,1.5925233431680845e-11,1.0638464799082184e-11,1.0660462684658857e-11,1.2413429548940986e-14,9.5829636190641632e-15,2.0962559010696113e-10,2.8341047921917926e-24,2.7871587944643644e-24,2.7871647412704929e-24,5.3692064949040382e-12,2.8255521394829888e-10,2.8866379212578056e-16,7.4821516225745357e-20,9.7951586708122733e-15,1.4367994485904868e-14,1.4923914036815884e-18,1.2100928238547643e-16,4.5224966436392035e-25,1.054222075916588e-21,8.8929437714647626e-12,4.3202910559526692e-19,3.0172132753520141e-20,1.1018071824736728e-20,1.7542433350160318e-23,9.0870070045185153e-14,2.1938466007002003e-24,6.8968413710924815e-27,2.5386420740286967e-30,1.4830119785422733e-26,1.4159845216689703e-23,3.8385764769677059e-21,6.5895398659399034e-21,5.9930708049021245e-26,9.4473547782134538e-26,8.982372947145518e-22,4.0155715763783342e-23,9.6357972577438648e-18,7.2065681675975995e-19,5.1532200134137384e-18,1.6915001668321867e-20,1.5809696056227172e-20,3.2910303421869658e-20,5.5463036407522019e-28,2.1108688787869648e-25,5.4214022629656464e-20,3.8455978139556081e-29,6.4806913334493289e-24,1.2609387243277056e-30,3.0761385148038034e-28,4.7542196144662924e-24,2.2475858929018651e-29,2.4306983218718009e-29,7.1131068864200636e-14,4.3192423671967279e-13,1.2213766152201156e-13,7.8126917909072229e-19,1.1173276707621686e-17,1.1231913304212606e-17,5.8636596590924967e-20,2.2067191371153439e-10,1.6947594414947283e-14,4.0798357017342086e-11,8.9838133672031048e-12
2.8479542045422423e-09,0.49115402217963033,154.0,0.0,0.0,0.0,0.9999889623430922,0.99999999999932565,18.999996466672588,1.5889328306093299e-06,4.6443805697102846e-06,1.2334016254146563e-06,3.4717596148492219e-06,8.8995653670573616e-12,1.2990993331834702e-11,2.0346322048302026e-08,6.1774804237766679e-16,1.3852999868286934e-08,6.0956202420445858e-08,1.9180631919971293e-13,3.4514603785577072e-09,1.9888732922730851e-15,1.6641000550223433e-11,1.1564292404244837e-11,1.1588206024991765e-11,1.349391738118552e-14,1.0417977056339839e-14,2.2586023106993349e-10,3.4829265826727624e-24,3.4252600364727489e-24,3.4252676373829728e-24,5.9411503752059132e-12,3.0327591086425448e-10,3.3007081065348489e-16,7.8733796703902542e-20,1.0531197718415261e-14,1.5446919777512613e-14,1.7262881974876527e-18,1.3295110644128631e-16,5.4223264992296189e-25,1.1666222579117424e-21,1.0307907569646166e-11,4.9437654189956424e-19,3.5510295244606705e-20,1.3436120212048003e-20,2.1357018119033575e-23,1.0969385921765063e-13,2.7774386757222438e-24,8.9475534262380477e-27,3.0906702518070716e-30,1.875927365291529e-26,1.7325010736137826e-23,4.2265666461427799e-21,7.371044844831257e-21,6.5990960909843405e-26,1.0458945987916169e-25,9.9467991014084867e-22,4.2650470527671167e-23,1.023413566863807e-17,7.6643074740075342e-19,5.6974283199371306e-18,1.8702229866129937e-20,1.7480619846611169e-20,3.6435753186150136e-20,6.2040832264751375e-28,2.3369917981685714e-25,5.9394134977465738e-20,4.2130420241412189e-29,7.0999229743842599e-24,1.6101005478026354e-30,3.4409618939804644e-28,5.4684691474756039e-24,2.585258258302141e-29,2.9141675608227796e-29,7.887173264655585e-14,4.6165007964392706e-13,1.3560513054984577e-13,9.0309260826890902e-19,1.24031939182494e-17,1.2470726370059049e-17,6.7532451809651646e-20,2.3733101560415552e-10,1.8228200378502938e-14,4.5373879465834786e-11,1.041760088433363e-11
