Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199)
6.003349342868359e-12,0.5703450176376802,154.0,0.0,0.0,0.0,0.99999764474766684,1.0,18.999999989591775,2.1536368973092768e-07,8.6386276809657535e-07,8.5733175944179506e-07,8.4659571576964523e-09,3.7541848545965276e-13,4.2004526748194273e-08,1.610072484937479e-07,4.5548468333561915e-11,2.052170821892588e-07,1.9397987320837922e-09,1.3943956160986107e-16,8.5826610585770591e-12,2.1203007495765631e-17,4.3052489092478185e-12,3.6467774929258959e-14,3.6486225172914703e-14,1.249120753946265e-17,5.9590361162904209e-18,6.1827772196764349e-13,5.0134044042449583e-32,4.751053629585666e-32,4.7510581267340056e-32,4.6778639102873806e-17,2.120256201252647e-12,8.886589501508998e-21,2.4934334231964843e-20,2.0093345634748038e-14,1.5764162768419369e-14
6.101047975918174e-12,0.5703450176366586,154.0,0.0,0.0,0.0,0.99999760643284541,1.0,18.999999989278251,2.1886850551775096e-07,8.7791296203830357e-07,8.7114804429352838e-07,8.7395672583417205e-09,3.8147213364405831e-13,4.2004839172781357e-08,1.6392175842616258e-07,4.5556350007521904e-11,2.0893186762387084e-07,1.9796500342760988e-09,1.4394613538853e-16,8.8626702053883942e-12,2.1638604669193605e-17,4.4454365864509921e-12,3.8270293201985041e-14,3.8289707952037701e-14,1.3125971944682746e-17,6.2887781079794648e-18,6.3855826933525691e-13,5.611356333958712e-32,5.3177183175261034e-32,5.3177234331499748e-32,4.914538800710274e-17,2.1751625220474301e-12,9.2684696642421626e-21,2.5451266957037456e-20,2.0817849291748555e-14,1.6332560791733499e-14
6.198746608967989e-12,0.5703450176356232,154.0,0.0,0.0,0.0,0.99999756811802454,1.0,18.999999988960479,2.223733207468587e-07,8.9196312618553331e-07,8.849601080856142e-07,9.0173947440305898e-09,3.876142350185842e-13,4.2005104922409461e-08,1.6683628832354322e-07,4.5563458796913798e-11,2.1264667854063959e-07,2.0195296356042452e-09,1.4852217338476645e-16,9.1471623997281199e-12,2.2074511173078135e-17,4.5878355614471552e-12,4.0131020815023447e-14,4.0151433267450818e-14,1.3781820831470692e-17,6.630631595924802e-18,6.5916603006621401e-13,6.2693634832038383e-32,5.9412963651168145e-32,5.9413021723498395e-32,5.1592079415659794e-17,2.230721194341799e-12,9.661184429019039e-21,2.596873945957236e-20,2.1555327683563254e-14,1.6911137473023656e-14
6.296445242017804e-12,0.5703450176345739,154.0,0.0,0.0,0.0,0.99999752980320422,1.0,18.999999988638475,2.2587813541825097e-07,9.0601326269751546e-07,8.9876795695958519e-07,9.2994334739684064e-09,3.9372319071169643e-13,4.2005330937424145e-08,1.6975083519674008e-07,4.5569870471991558e-11,2.1636151112964722e-07,2.0594354984162108e-09,1.5316757466076415e-16,9.4361375974111558e-12,2.2510704734054689e-17,4.7324442280218588e-12,4.2050868394989335e-14,4.2072312306469127e-14,1.4459093748194891e-17,6.9848177316077683e-18,6.8010100425828305e-13,6.9923619562840029e-32,6.6264656927691496e-32,6.6264722720277723e-32,5.4120129759317471e-17,2.2869321731017391e-12,1.006490105677587e-20,2.6486725771878845e-20,2.2305780092490247e-14,1.7499892232589957e-14
6.394143875067619e-12,0.5703450176335106,154.0,0.0,0.0,0.0,0.99999749148838391,1.0,18.999999988312236,2.2938294953192778e-07,9.2006337344028519e-07,9.1257159704803179e-07,9.585677316301113e-09,3.998232042234967e-13,4.2005523112517682e-08,1.7266539650695763e-07,4.5575653320900916e-11,2.2007636215498946e-07,2.0993657324732623e-09,1.5788223817446203e-16,9.7295957583081787e-12,2.2947164690511456e-17,4.8792609816323682e-12,4.4030745907096609e-14,4.4053255594617955e-14,1.5158129996467346e-17,7.3515575248853601e-18,7.0136319205753967e-13,7.785605589543365e-32,7.378205339148247e-32,7.3782127787235894e-32,5.6730959531631426e-17,2.3437954134036891e-12,1.0479787689294024e-20,2.7005201804208655e-20,2.3069205788384295e-14,1.8098824480971763e-14
6.491842508117434e-12,0.570345017632434,154.0,0.0,0.0,0.0,0.99999745317356348,1.0,18.999999987981774,2.3288776308788923e-07,9.3411346014969094e-07,9.2637103447461691e-07,9.8761201481013224e-09,4.0593284651667287e-13,4.2005686472109654e-08,1.7557997009021993e-07,4.5580868958692665e-11,2.2379122885850053e-07,2.1393185833567385e-09,1.6266606304575979e-16,1.00275368459256e-11,2.3383871865417996e-17,5.02828421940536e-12,4.6071562655896326e-14,4.6095172996369591e-14,1.5879268631419511e-17,7.7310718418409014e-18,7.229525936547829e-13,8.6546819459165174e-32,8.2018106198277842e-32,8.2018190165175856e-32,5.9425993277607576e-17,2.4013108704308232e-12,1.0906013348834824e-20,2.7524145198193294e-20,2.384560403075213e-14,1.8707933620591727e-14
6.589541141167249e-12,0.5703450176313435,154.0,0.0,0.0,0.0,0.99999741485874316,1.0,18.999999987647104,2.3639257608613543e-07,9.4816352446861866e-07,9.4016627535408896e-07,1.0170755855355102e-08,4.12037802037789e-13,4.2005825302946012e-08,1.7849455410026097e-07,4.5585572995545689e-11,2.2750610888696202e-07,2.1792924224959342e-09,1.6751894859484938e-16,1.0329960827056979e-11,2.3820808457269043e-17,5.1795123401347053e-12,4.8174227285976815e-14,4.8198973715841846e-14,1.6622848461963767e-17,8.1235814030602493e-18,7.448692092824535e-13,9.6055280806388348e-32,9.1029080690996987e-32,9.1029175288805688e-32,6.2206659583178965e-17,2.4594784994698538e-12,1.1343747937837689e-20,2.8043535199322052e-20,2.4634974070336683e-14,1.9327219046998632e-14
6.784938407266879e-12,0.5703450176291213,154.0,0.0,0.0,0.0,0.99999733822910108,1.0,18.999999986965143,2.4340220040948215e-07,9.762635918738581e-07,9.6774419188621941e-07,1.0772581484631094e-08,4.2424915768265128e-13,4.2006043626270561e-08,1.8432374726421892e-07,4.5593643099929128e-11,2.349359010973119e-07,2.259297111218246e-09,1.7743149961702916e-16,1.0948257351153076e-11,2.4695304806750138e-17,5.4885768339566852e-12,5.2568731474028246e-14,5.2595858628146878e-14,1.8178685716439878e-17,8.948468402197933e-18,7.8968408374564446e-13,1.1778155066627961e-31,1.1161864625764877e-31,1.1161876570077535e-31,6.8030624338074818e-17,2.5777700952257755e-12,1.2254427912361986e-20,2.908357914081156e-20,2.6252626509738493e-14,2.0596316315397864e-14
6.960795946756546e-12,0.5703450176270745,154.0,0.0,0.0,0.0,0.9999972692624215,1.0,18.999999986337045,2.4971086039310865e-07,1.0015535900172867e-06,9.9255002573511799e-07,1.1328503031269003e-08,4.3523982041668853e-13,4.2006187605401045e-08,1.8957004325777459e-07,4.5599611077582567e-11,2.4162274243377305e-07,2.3313590402837221e-09,1.8658797576559723e-16,1.1520055442525193e-11,2.5482982325141048e-17,5.7742595488638365e-12,5.6744407032437356e-14,5.6773803636149258e-14,1.9659082033555739e-17,9.7375216783405723e-18,8.3113654583539559e-13,1.4080483895627697e-31,1.3343740226932478e-31,1.3343754877186349e-31,7.3579469902472055e-17,2.6864625131430353e-12,1.3115122899169867e-20,3.0020966768312744e-20,2.775286959722017e-14,2.1773300585752043e-14
7.136653486246212e-12,0.5703450176249837,154.0,0.0,0.0,0.0,0.99999720029574002,1.0,18.999999985695403,2.5601951856973859e-07,1.0268435360560317e-06,1.0173423574618638e-06,1.1897914815256866e-08,4.4622826551951349e-13,4.2006294713478516e-08,1.9481635468571844e-07,4.5604567095049679e-11,2.4830960355655689e-07,2.4034685178645545e-09,1.9596664903223372e-16,1.2106377713655988e-11,2.6271179583512691e-17,6.0670612585644921e-12,6.1134570875485202e-14,6.1166360426646451e-14,2.1217445754132937e-17,1.0572105407111835e-17,8.7364918663063535e-13,1.6757805703801557e-31,1.5880993371374333e-31,1.5881011249063989e-31,7.9428165922895819e-17,2.7972672774464181e-12,1.4015789336115065e-20,3.0959540744425977e-20,2.9295129369978464e-14,2.2983246401157104e-14
7.312511025735879e-12,0.5703450176228488,154.0,0.0,0.0,0.0,0.99999713132905588,1.0,18.999999985040262,2.6232817493937234e-07,1.0521334359631403e-06,1.0421212224070155e-06,1.2480781500280802e-08,4.5721954206088546e-13,4.2006374153024151e-08,2.0006267758460311e-07,4.5608682240548555e-11,2.5499647941392306e-07,2.4756195658629431e-09,2.0556693738509234e-16,1.270722405608277e-11,2.7059831236906988e-17,6.3669726848283187e-12,6.5744498444344765e-14,6.5778807689702558e-14,2.2855743942144283e-17,1.1453501415662358e-17,9.1722200867408787e-13,1.9859580976791826e-31,1.882049796313818e-31,1.8820519673487279e-31,8.5585188679464007e-17,2.9101841307783315e-12,1.4957449879456239e-20,3.1899224884753012e-20,3.0879401271390281e-14,2.4226150089847035e-14
7.488368565225545e-12,0.5703450176206702,154.0,0.0,0.0,0.0,0.99999706236236918,1.0,18.999999984371659,2.6863682950201047e-07,1.0774232949715341e-06,1.066886655818581e-06,1.3077067842565155e-08,4.6821114994527697e-13,4.2006432872728762e-08,2.0530900896168762e-07,4.561209891428458e-11,2.6168336619137633e-07,2.5478069538568925e-09,2.1538826032995187e-16,1.3322594377672381e-11,2.7848880112985469e-17,6.673984566755091e-12,7.0579458306860364e-14,7.0616417237881247e-14,2.4575941097276745e-17,1.2382989923590763e-17,9.6185501476833548e-13,2.3440348919143188e-31,2.221394112783524e-31,2.221396737071366e-31,9.2059056047321427e-17,3.0252128166819091e-12,1.5941136400322126e-20,3.2839952533563923e-20,3.2505680718423389e-14,2.5502007959357552e-14
7.664226104715212e-12,0.5703450176184478,154.0,0.0,0.0,0.0,0.99999699339567927,1.0,18.999999983689641,2.7494548225765316e-07,1.102713117658449e-06,1.0916386928522596e-06,1.3686738690634009e-08,4.7920018527336835e-13,4.2006476101598861e-08,2.1055534656488511e-07,4.5614935526283438e-11,2.6837026101844632e-07,2.6200261075120545e-09,2.2543003889348501e-16,1.3952488600078831e-11,2.863827621092572e-17,6.9880876607350969e-12,7.5644712170191014e-14,7.5684454018884666e-14,2.637999915965157e-17,1.336184953397416e-17,1.0075482079474716e-12,2.7560100665795235e-31,2.6118176926262011e-31,2.6118208508193566e-31,9.8858327306845471e-17,3.142353079570748e-12,1.6967889978967978e-20,3.3781665396507869e-20,3.4173963108017948e-14,2.6810816301532886e-14
7.840083644204878e-12,0.5703450176161818,154.0,0.0,0.0,0.0,0.99999692442898658,1.0,18.999999982994243,2.8125413320630082e-07,1.1280029080202437e-06,1.116377368571681e-06,1.4309758985068589e-08,4.9019042783108249e-13,4.200650776089438e-08,2.1580168870534458e-07,4.5617290493508005e-11,2.7505716174255313e-07,2.6922730266892645e-09,2.3569169560679953e-16,1.4596906656563258e-11,2.9427975806297787e-17,7.3092727404088557e-12,8.0945514893672106e-14,8.0988176128413193e-14,2.8269877514625739e-17,1.4391357226435367e-17,1.0543015914517408e-12,3.2284676959898384e-31,3.0595603257413487e-31,3.0595641104775538e-31,1.0599160295086717e-16,3.2616046647016373e-12,1.8038760898932402e-20,3.4724312496901692e-20,3.5884243822007989e-14,2.8152571396387042e-14
8.191798723184211e-12,0.5703450176115196,154.0,0.0,0.0,0.0,0.99999678649559098,1.0,18.999999981563462,2.9387142968261275e-07,1.1785824052797848e-06,1.1658147758632988e-06,1.5595708134275255e-08,5.1217680839086179e-13,4.2006547131154997e-08,2.2629438196365041e-07,4.5620866729626042e-11,2.8843097497495359e-07,2.8368366480134534e-09,2.5687234118899048e-16,1.5929314053177427e-11,3.1008137775869971e-17,7.9728520374233548e-12,9.2274752191984874e-14,9.2323674528515399e-14,3.2314919897108111e-17,1.6607416633385704e-17,1.1509889433083929e-12,4.3843330512018183e-31,4.15496283941426e-31,4.1549682104386653e-31,1.2129477434011174e-16,3.5064407868031393e-12,2.0317101880428843e-20,3.6612237198048344e-20,3.9430781694263628e-14,3.0934906920166431e-14
8.508342294265612e-12,0.5703450176071757,154.0,0.0,0.0,0.0,0.99999666235552309,1.0,18.999999980230385,3.052269903313743e-07,1.2241038729739444e-06,1.2102630966126613e-06,1.679836763548321e-08,5.319505963130252e-13,4.2006565298369477e-08,2.3573781180834122e-07,4.5623121933243028e-11,3.0046741480933451e-07,2.9670081708666673e-09,2.7668114332381117e-16,1.7178151732420958e-11,3.2430985997184993e-17,8.5942015887684544e-12,1.0332921985011019e-13,1.0338427628177329e-13,3.6268567854468202e-17,1.8787863808571972e-17,1.2416334468988011e-12,5.7109750221377294e-31,5.4122119431346104e-31,5.412219210518812e-31,1.3629704089430696e-16,3.734011479658477e-12,2.2529214745827177e-20,3.8314173365881387e-20,4.2766253526350926e-14,3.3551649315903066e-14
8.824885865347013e-12,0.5703450176026924,154.0,0.0,0.0,0.0,0.99999653821544365,1.0,18.999999978854543,3.1658254512547783e-07,1.2696252786339138e-06,1.2546686678306992e-06,1.80437382810304e-08,5.5175182373203834e-13,4.200657455532645e-08,2.4518124404672794e-07,4.5624737560737027e-11,3.1250385806378671e-07,3.0972269312458232e-09,2.9719343881541429e-16,1.8474045958528284e-11,3.3854350559233274e-17,9.2383540696450387e-12,1.1522827774722455e-13,1.1528996057261847e-13,4.0530629655442653e-17,2.115219573845834e-17,1.3357130248626225e-12,7.3672710123073156e-31,6.9818756387673482e-31,6.9818853636814667e-31,1.5251710009701184e-16,3.9684189310619894e-12,2.490102183915871e-20,4.0018592027913499e-20,4.6237727744235939e-14,3.6275081052875491e-14
9.141429436428414e-12,0.5703450175980705,154.0,0.0,0.0,0.0,0.99999641407535211,1.0,18.999999977436143,3.2793809406492553e-07,1.3151466325881664e-06,1.2990316907110506e-06,1.9331618901438613e-08,5.7146417722705946e-13,4.2006578719827384e-08,2.546246770345363e-07,4.5625897612642227e-11,3.2454030264254713e-07,3.2274827169754172e-09,3.1840591441661269e-16,1.9816996576861261e-11,3.5278119835132141e-17,9.9052562904211302e-12,1.280023262922604e-13,1.2807114653361443e-13,4.5112440684731549e-17,2.370780066927112e-17,1.4332277011797248e-12,9.4186692796250042e-31,8.9259806034370037e-31,8.9259934835430403e-31,1.7000657521614424e-16,4.2096616832293536e-12,2.7438980431057789e-20,4.1725363051874282e-20,4.9845177205885566e-14,3.9105180273021194e-14
9.457973007509815e-12,0.5703450175933107,154.0,0.0,0.0,0.0,0.99999628993524869,1.0,18.999999975975403,3.3929363714971945e-07,1.3606679423575562e-06,1.3433523654997296e-06,2.0661809274739516e-08,5.9143887526670275e-13,4.2006579128876078e-08,2.6406811019595147e-07,4.5626725795722312e-11,3.3657674781169232e-07,3.3577676559647698e-09,3.403152716555877e-16,2.1207003470383928e-11,3.6702207778239747e-17,1.0594855239417882e-11,1.4168169500981561e-13,1.4175818236939328e-13,5.0025309881927715e-17,2.6462049695718837e-17,1.5341775008487711e-12,1.1940577143826482e-30,1.1315992172202056e-30,1.1316009068229337e-30,1.8881750727332029e-16,4.4577382859424409e-12,3.0149643952059973e-20,4.3434386126171744e-20,5.3588574745059864e-14,4.2041925099513538e-14
9.774516578591215e-12,0.5703450175884137,154.0,0.0,0.0,0.0,0.99999616579513317,1.0,18.999999974472516,3.5064917437986172e-07,1.4061892146461913e-06,1.3876308914997941e-06,2.2034110121805554e-08,6.111579819247593e-13,4.2006576906649625e-08,2.7351154304682113e-07,4.5627311913272737e-11,3.486131929541305e-07,3.4880755620226984e-09,3.6291822913616882e-16,2.2644066544783772e-11,3.812654676741053e-17,1.1307098082134095e-11,1.5629664278820562e-13,1.5638134560479811e-13,5.5280519834104906e-17,2.942229675831846e-17,1.6385624496834609e-12,1.501948122626593e-30,1.4233876087106356e-30,1.4233898053509164e-30,2.0900235138741115e-16,4.7126472963117428e-12,3.3039661881191195e-20,4.5145582429161507e-20,5.7467893198407089e-14,4.5085293658019731e-14
1e-11,0.5703450175838891,154.0,0.0,0.0,0.0,0.99999607736642071,1.0,18.999999973376379,3.5873805847121797e-07,1.4386153536812849e-06,1.4191462095083387e-06,2.3037213510683895e-08,6.2513287841908091e-13,4.2006574538624847e-08,2.8023838121980365e-07,4.5627622090546103e-11,3.5718711115269255e-07,3.5809089745200912e-09,3.79440194645931e-16,2.3696427601281043e-11,3.9141268384324987e-17,1.1828230719609581e-11,1.6729453747056388e-13,1.6738543707224617e-13,5.9238954179020061e-17,3.166064750318656e-17,1.7150139754262751e-12,1.7606308615266608e-30,1.6685422975137914e-30,1.668544932105746e-30,2.2424766111060593e-16,4.8983926835782184e-12,3.5211406552238334e-20,4.6365808275540249e-20,6.031412672759317e-14,4.7318190549214761e-14
1.0059405792564475e-11,0.5703450175838891,154.0,0.0,0.0,0.0,0.99999605406901848,1.0,18.999999973084059,3.6086915288126459e-07,1.447158331656686e-06,1.4274456916533488e-06,2.3305021391160387e-08,6.2884098404747256e-13,4.2006573900685132e-08,2.8201063181141996e-07,4.5627692157352688e-11,3.5944599287673778e-07,3.6053681631981731e-09,3.8385121841872086e-16,2.3977656279199392e-11,3.940862112773852e-17,1.1967433644163585e-11,1.7027496812961876e-13,1.7036754905531396e-13,6.0312214031360402e-17,3.2268711663755791e-17,1.7354459780392166e-12,1.8348046660292522e-30,1.738837191143239e-30,1.7388399530933358e-30,2.2838709089453344e-16,4.947905927397689e-12,3.5799599143296056e-20,4.6687464320792224e-20,6.1075469745661852e-14,4.7915470578976946e-14
1.0344295006537734e-11,0.5703450175792546,154.0,0.0,0.0,0.0,0.9999959423428938,1.0,18.999999971661776,3.7108912664040299e-07,1.4881274249700989e-06,1.4672266559358733e-06,2.4609737533096232e-08,6.4661052950096922e-13,4.2006570697961748e-08,2.9050971949130527e-07,4.5627973475431713e-11,3.7027879171576636e-07,3.7226724117671123e-09,4.0534100613702261e-16,2.5349361404732037e-11,4.0690822802846507e-17,1.2646029838841629e-11,1.8505752488105319e-13,1.8515845665569885e-13,6.5638509920543688e-17,3.5293264725049903e-17,1.8351120183868641e-12,2.2288664508889742e-30,2.1122920673420508e-30,2.1122955178306535e-30,2.489663366047013e-16,5.1886966038818196e-12,3.8715259832073719e-20,4.8231017900798146e-20,6.4793100443487584e-14,5.0831979070140646e-14
1.0629184220510994e-11,0.5703450175745105,154.0,0.0,0.0,0.0,0.99999583061675934,1.0,18.999999970205824,3.8130909565727853e-07,1.5290964968715282e-06,1.5069739276975749e-06,2.5948115214616968e-08,6.6447275274691431e-13,4.2006567306299255e-08,2.9900880608312494e-07,4.562818166266781e-11,3.8111158946694374e-07,3.8399860164816428e-09,4.2738523144829661e-16,2.6759181880267173e-11,4.1973126747741771e-17,1.3342848515039021e-11,2.0066622593996054e-13,2.0077599479955683e-13,7.1267578101698653e-17,3.8501281494483353e-17,1.9375605908345666e-12,2.693207438827809e-30,2.5523519628814291e-30,2.5523562474175018e-30,2.7077917508593859e-16,5.435018288598217e-12,4.1791690559492418e-20,4.9776213979844157e-20,6.8620765491382338e-14,5.3834803186836211e-14
1.0914073434484254e-11,0.5703450175696569,154.0,0.0,0.0,0.0,0.99999571889061478,1.0,18.999999968716338,3.9152905993189277e-07,1.5700655493116203e-06,1.5466876496814458e-06,2.7320011709867399e-08,6.822986226042166e-13,4.2006563489519865e-08,3.0750789168861487e-07,4.5628333843884933e-11,3.9194438625994078e-07,3.9573071557109929e-09,4.4998154375182728e-16,2.8207117670665758e-11,4.3255513050278885e-17,1.4057851635969451e-11,2.1712293846877773e-13,2.1724204411728486e-13,7.7207572112453376e-17,4.1898076394610944e-17,2.042791715824101e-12,3.2379588565838851e-30,3.0686186430886548e-30,3.0686239327820101e-30,2.938649556972643e-16,5.686869948908248e-12,4.5034000683577858e-20,5.1323029354429662e-20,7.2558445089489345e-14,5.6923926985044591e-14
1.1198962648457513e-11,0.5703450175646945,154.0,0.0,0.0,0.0,0.99999560716446023,1.0,18.999999967193467,4.0174901946424716e-07,1.6110345837022698e-06,1.5863679640254923e-06,2.8725284897906631e-08,7.0015489867205412e-13,4.2006559329035211e-08,3.1600697627272759e-07,4.5628443820562167e-11,4.0277718205008665e-07,4.0746343507841856e-09,4.731276020586759e-16,2.9693168743775018e-11,4.4537965547711514e-17,1.4791001278819386e-11,2.3444948401355795e-13,2.3457843959476422e-13,8.3466628472298991e-17,4.5488952733848957e-17,2.1508054140908626e-12,3.8743853652903146e-30,3.6717681076998161e-30,3.6717746029150702e-30,3.1826328887182543e-16,5.9442505566450292e-12,4.8447362256041055e-20,5.2871445190874262e-20,7.660611944530601e-14,6.0099334526665979e-14
