Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999)
3.990576135481867e-09,0.4985833253432712,154.0,0.0,0.0,0.0,0.90456761990169843,1.0,18.999237793850231,0.0020270086823323736,0.011854728757739351,0.010312126443877993,0.00068786875347502977,2.643817031583911e-09,6.7181922193457683e-06,0.023388481423015087,6.1752721197427105e-08,0.045868546285341878,1.6639191710070685e-05,5.5940981206903461e-12,0.00035074099941815879,9.725855053837085e-14,2.4776086207672309e-05,0.00084738009877162207,0.00084831738098261732,1.9639748758754769e-07,1.1336790765800749e-07,3.2059281184054128e-05,1.5877158944242516e-08,2.6456460703644652e-08,2.712136544542182e-08,4.2793477157295031e-06,5.2853000544314069e-05,2.379889663252582e-07,6.177737831528912e-14,6.6753762029101991e-06,3.3308920411269037e-06,4.8854973085211784e-07,3.3558064121333047e-09,5.7114711208821244e-11,9.4426711027424875e-13,1.4859656501390155e-08,9.0932985017413409e-09,5.2884609588580444e-09,1.9664449833049273e-10,6.6739140620604935e-10,4.0509033717294054e-10
4.096357333666848e-09,0.49858340449860405,154.0,0.0,0.0,0.0,0.90218930497245664,1.0,18.999219382594962,0.0020774976041869251,0.012136487104892763,0.010535478828975455,0.00070283441539859839,2.7066511423328359e-09,6.7015282290564945e-06,0.023973915605499541,6.1590358723797885e-08,0.047026498187884756,1.7034709097251874e-05,5.7158064859225e-12,0.00036827479683746795,9.9570408499720514e-14,2.5322854490915443e-05,0.00089078534149988333,0.00089180827601426777,2.0645755884078054e-07,1.1917540164803491e-07,3.387676972066859e-05,1.7796972478472224e-08,3.0030631303627838e-08,3.0806242322165066e-08,4.6008231447625145e-06,5.5539140488139335e-05,2.6289255004816751e-07,6.5225773210786197e-14,6.8577934514154568e-06,3.4210283287060852e-06,5.3997033385826278e-07,3.5508362145204643e-09,6.3527828853030445e-11,1.0158367789971235e-12,1.6408212122855259e-08,9.9323425326253509e-09,5.9353438971253947e-09,2.2098148639498711e-10,7.57979915185885e-10,4.598873337596428e-10
4.202138531851828e-09,0.49858348675256403,154.0,0.0,0.0,0.0,0.89981843013945095,1.0,18.999201055000523,0.0021278259796631226,0.012416678887027389,0.010756494144725327,0.00071764346401820636,2.7691357350295113e-09,6.6849165537975378e-06,0.024557636067278399,6.1428504171240284e-08,0.048181576963477142,1.7428026403848447e-05,5.8362411922099087e-12,0.00038617174660100811,1.0186940666277805e-13,2.5863911675470766e-05,0.00093512893232193636,0.00093624348834975832,2.1673509966495851e-07,1.2510844773758887e-07,3.5748514844866721e-05,1.9883170527504837e-08,3.3970867585932918e-08,3.487190038331992e-08,4.9365693910397774e-06,5.8283865086754121e-05,2.8962970878441078e-07,6.8775748901400238e-14,7.0397573123007628e-06,3.5109006510244454e-06,5.951901541998443e-07,3.7518307565498437e-09,7.0449226211452599e-11,1.0906333303407327e-12,1.8069861493112768e-08,1.0820888916423369e-08,6.6399297420502717e-09,2.4751571202715985e-10,8.57673202473507e-10,5.2035155590244771e-10
4.307919730036809e-09,0.49858357207303466,154.0,0.0,0.0,0.0,0.89745496800271207,1.0,18.999182810220198,0.0021779943121786813,0.012695312071422564,0.010975189476571869,0.00073229704517809816,2.8312725874165467e-09,6.6683569993886254e-06,0.025139648136507309,6.1267155669236253e-08,0.0493337916285757,1.7819154820026902e-05,5.955411558130996e-12,0.00040442757541656694,1.0415561043580396e-13,2.6399299490387652e-05,0.00098040070825998298,0.00098161313882747176,2.2722775368323166e-07,1.3116568553124347e-07,3.7674784088281931e-05,2.2144476209535334e-08,3.8303052963305371e-08,3.9345705047078464e-08,5.2867645901112091e-06,6.1086605157455591e-05,3.1827957898302538e-07,7.2427809284121291e-14,7.2212691941994149e-06,3.6005098238165095e-06,6.54372757175395e-07,3.958820146260356e-09,7.7902659200509783e-11,1.1686994041972581e-12,1.9849390167910309e-08,1.1760136929645638e-08,7.4054764484105622e-09,2.7637287890414942e-10,9.6706751394003737e-10,5.8689484573401299e-10
4.413700928221789e-09,0.4985836604281401,154.0,0.0,0.0,0.0,0.89509889127177911,1.0,18.999164647418656,0.0022280031033413989,0.01297239458536175,0.011191581803796246,0.00074679629759012408,2.8930634683135838e-09,6.6518493724281857e-06,0.02571995712198652,6.1106311354681171e-08,0.050483151166165946,1.8208105479853177e-05,6.0733268442826182e-12,0.00042303804887769181,1.0642908489896676e-13,2.6929059405537329e-05,0.0010265905723159888,0.0010279074205091264,2.3793317982090717e-07,1.373457634677406e-07,3.965583989309975e-05,2.4589745433998058e-08,4.3054078535954785e-08,4.42561322513201e-08,5.6515795303264366e-06,6.394679369588068e-05,3.4892217406709631e-07,7.6182448685544636e-14,7.4023305053506778e-06,3.6898566616767321e-06,7.1768342522561701e-07,4.1718339247402583e-09,8.5912180928309926e-11,1.250075964779867e-12,2.1751629993313594e-08,1.2751256834436955e-08,8.2353140053101867e-09,3.0768152559714762e-10,1.086776159005685e-09,6.5994644394631714e-10
4.5194821264067696e-09,0.4985837517862434,154.0,0.0,0.0,0.0,0.892750172765301,1.0,18.999146565771781,0.0022778528529562919,0.01324793431632057,0.011405688000074285,0.00076114235287139424,2.9545101376660753e-09,6.6353934802905222e-06,0.026298568313238246,6.0945969371950923e-08,0.051629664525897984,1.8594889461497553e-05,6.1899962535476285e-12,0.00044199897112708248,1.0868989480583182e-13,2.7453232632973424e-05,0.0010736884931115483,0.0010751165982309805,2.4884905222177611e-07,1.4364733877189048e-07,4.1691939655308381e-05,2.7227959298805117e-08,4.8251846123988436e-08,4.9632775382804407e-08,6.0311777935144829e-06,6.6863865907528162e-05,3.8163834052998405e-07,8.0040151943173152e-14,7.5829426521957485e-06,3.778941977529643e-06,7.8528906470048932e-07,4.3909010709377985e-09,9.4502126893432154e-11,1.3348023296804778e-12,2.3781456325408445e-08,1.3795389688224391e-08,9.1328424540508408e-09,3.4157294847119559e-10,1.2174291357742851e-09,7.3995315396680882e-10
4.62526332459175e-09,0.4985838461159453,154.0,0.0,0.0,0.0,0.89040878541063795,1.0,18.999128564466538,0.0023275440590327023,0.013521939112154187,0.011617524834032332,0.00077533633558180101,3.0156143465868884e-09,6.6189891311241608e-06,0.026875486980583597,6.0786127872887698e-08,0.052773340624221378,1.8979517787487896e-05,6.3054289314039547e-12,0.00046130618452286734,1.109381045848283e-13,2.7971860128287754e-05,0.0011216845045310436,0.0011232310081573953,2.5997306016542929e-07,1.5006907740683168e-07,4.3783335767650423e-05,3.0068216598557564e-08,5.3925270523182759e-08,5.5506351437184512e-08,6.4257158935193804e-06,6.9837259238415012e-05,4.1650971485693072e-07,8.4001394486188213e-14,7.7631070384689257e-06,3.867766582293877e-06,8.5735811456138563e-07,4.6160500064385754e-09,1.0369710048665816e-10,1.4229161987214659e-12,2.5943785311318693e-08,1.4893647214561233e-08,1.0101529902920235e-08,3.7818112440937224e-10,1.3596727486432062e-09,8.2737949480841258e-10
4.7310445227767304e-09,0.498583943386081,154.0,0.0,0.0,0.0,0.88807470224346297,1.0,18.999110642700796,0.00237707721779138,0.013794416781284007,0.011827108969801116,0.00078937936326141042,3.0763778373896475e-09,6.6026361338478865e-06,0.027450718375219122,6.0626785016646585e-08,0.053914188344519234,1.9362001425051881e-05,6.4196339662721258e-12,0.00048095556930773407,1.1317377834090606e-13,2.8484982591961433e-05,0.0011705687053680234,0.0011722410573367502,2.7130290798552221e-07,1.5660965402659425e-07,4.5930275662279186e-05,3.3119726449093871e-08,6.0104281006598407e-08,6.1908706429251053e-08,6.835343412623506e-06,7.2866413404878923e-05,4.5361868126187436e-07,8.8066642415672908e-14,7.9428250644782719e-06,3.956331284610782e-06,9.3406045698560044e-07,4.8473086002098775e-09,1.1352195879058327e-10,1.5144536825846993e-12,2.8243571230520473e-08,1.6047111729398822e-08,1.114491054235856e-08,4.1764263350161363e-10,1.5141692197217118e-09,9.2270784278810573e-10
4.836825720961711e-09,0.4985840435657197,154.0,0.0,0.0,0.0,0.88574789640736495,1.0,18.999092799683169,0.0024264528236715363,0.01406537509288391,0.012034456967567749,0.00080327254646771218,3.1368023436385618e-09,6.5863342981476121e-06,0.028024267729293041,6.0467938969774132e-08,0.055052216537241773,1.9742351286312402e-05,6.5326203897706745e-12,0.00050094304328089146,1.1539697985703206e-13,2.8992640470711263e-05,0.0012203312589747402,0.0012221372232596951,2.8283631498829547e-07,1.6326775192930716e-07,4.8133001853122854e-05,3.6391801032653906e-08,6.681982209344514e-08,6.8872820071851786e-08,7.2602031358883694e-06,7.5950770422537984e-05,4.930483302299117e-07,9.2236352584244441e-14,8.1220981265265452e-06,4.0446368906229487e-06,1.0155673298426045e-06,5.0847041733124772e-09,1.2400179867234228e-10,1.6094493312024545e-12,3.0685803895492656e-08,1.7256836117651527e-08,1.2266582663546992e-08,4.6009658182151298e-10,1.6815962952435635e-09,1.0264385623004931e-09
4.942606919146691e-09,0.49858414662416284,154.0,0.0,0.0,0.0,0.88342834115345148,1.0,18.999075034632867,0.002475671369337872,0.014334821777065911,0.012239585284125686,0.00081701698881273866,3.1968895901917059e-09,6.5700834344752471e-06,0.0285961402559811,6.0309587906231987e-08,0.056187434020039007,2.0120578228514397e-05,6.6443971770115799e-12,0.00052126456147283807,1.1760777259558805e-13,2.9494873958831376e-05,0.0012709623929147724,0.0012729100534197393,2.9457101537202672e-07,1.7004206301075642e-07,5.039175197795921e-05,3.9893848466975369e-08,7.4103853605595625e-08,7.6432809741056833e-08,7.7004311834409054e-06,7.9089774634417945e-05,5.3488241785636737e-07,9.6510972675178033e-14,8.3009276165185949e-06,4.1326842038278153e-06,1.1020512410130585e-06,5.3282635035800934e-09,1.3516194316494666e-10,1.7079361618985271e-12,3.3275506110796225e-08,1.8523843855503661e-08,1.3470206683077733e-08,5.056845243989244e-10,1.8626468480219798e-09,1.1390901258255886e-09
5.048388117331672e-09,0.4985842525309417,154.0,0.0,0.0,0.0,0.8811160098399532,1.0,18.999057346779548,0.0025247333456875879,0.014602764525064992,0.012442510273422802,0.00083061378700005097,3.2566412932301368e-09,6.5538833540446365e-06,0.029166341149562111,6.0151730007193263e-08,0.057319849577893087,2.0496693054395938e-05,6.7549732469656027e-12,0.00054191611582291553,1.198062197000355e-13,2.9991722999530099e-05,0.0013224523986186923,0.0013245501648761631,3.0650475814755589e-07,1.7693128771814078e-07,5.2706758840203395e-05,4.363536580094478e-08,8.1989350031539238e-08,8.4623933744626187e-08,8.1561571407323243e-06,8.2282872738257513e-05,5.7920532597363901e-07,1.0089094128100618e-13,8.4793149217434456e-06,4.220474025002629e-06,1.1936858845225189e-06,5.5780128302668905e-09,1.4702792813286204e-10,1.8099456872687462e-12,3.6017731189699675e-08,1.9849129074310557e-08,1.4759503176094154e-08,5.54550388485253e-10,2.0580284768960647e-09,1.2611992233479442e-09
5.154169315516652e-09,0.4985843612558157,154.0,0.0,0.0,0.0,0.87881087593182727,1.0,18.999039735363155,0.0025736392418573509,0.014869210989423579,0.012643248187107452,0.00084406403086158537,3.3160591603085315e-09,6.537733868827927e-06,0.029734875585493134,5.9994363461124559e-08,0.058449471963249754,2.0870706512379669e-05,6.8643574627062666e-12,0.00056289373485962342,1.2199238399644234e-13,3.0483227286262063e-05,0.0013747916310426994,0.0013770482438192485,3.186353070588722e-07,1.8393413500450322e-07,5.5078250450412135e-05,4.7625932138928641e-08,9.0510299217483816e-08,9.3482593910812116e-08,8.6275041867969798e-06,8.5529513813001858e-05,6.2610202305677551e-07,1.0537668798152867e-13,8.6572614247537441e-06,4.3080071521670398e-06,1.2906460584615908e-06,5.8339778586632982e-09,1.5962548921742271e-10,1.9155079427896021e-12,3.8917560527457472e-08,2.1233656662203125e-08,1.6138250920101413e-08,6.0684039720075129e-10,2.2684631040503436e-09,1.393320861368262e-09
5.259950513701633e-09,0.49858447276877205,154.0,0.0,0.0,0.0,0.87651291300036371,1.0,18.999022199633803,0.0026223895452302526,0.015134168784175353,0.012841815175072569,0.00085736880339436401,3.3751448904015412e-09,6.5216347915550862e-06,0.030301748720484405,5.9837486463866937e-08,0.05957630989614944,2.1242629296760495e-05,6.9725586316841799e-12,0.00058419348338367271,1.2416632799479647e-13,3.0969426264055474e-05,0.0014279705083301852,0.001430395045137817,3.3096044050454063e-07,1.9104932228353561e-07,5.7506450067506397e-05,5.1875201895454864e-08,9.9701700405196367e-08,1.0304633751447489e-07,9.1145892205386844e-06,8.8829149344495402e-05,6.7565802589857875e-07,1.0996863342133718e-13,8.8347685032750963e-06,4.395284380554531e-06,1.3931075846641817e-06,6.0961837646804742e-09,1.7298054905766654e-10,2.0246515141469916e-12,4.1980101230341794e-08,2.267836239975834e-08,1.7610284951464025e-08,6.627029936457337e-10,2.4946865710237597e-09,1.5360284516918938e-09
5.365731711886613e-09,0.49858458704002206,154.0,0.0,0.0,0.0,0.87422209472279122,1.0,18.999004738851561,0.0026709847414427309,0.015397645485028264,0.013038227285997796,0.00087052918079706979,3.433900173927576e-09,6.505585935709869e-06,0.030866965692573967,5.9681097218373694e-08,0.060700372064357862,2.1612472048111001e-05,7.0795855061164977e-12,0.00060581146215375346,1.2632811389066282e-13,3.1450359130834634e-05,0.0014819795114761551,0.0014845813919890697,3.4347795146039791e-07,1.9827557538444572e-07,5.9991576239715804e-05,5.6392898181448785e-08,1.0959956163585196e-07,1.1335385855724554e-07,9.6175229850719119e-06,9.2181233250383937e-05,7.2795936204500628e-07,1.1466718938683828e-13,9.0118375301283469e-06,4.4823065025868095e-06,1.5012472301158277e-06,6.3646551994037123e-09,1.8711920478222392e-10,2.1374035642779902e-12,4.5210483799536214e-08,2.418415312639271e-08,1.9179494636402013e-08,7.222887655493728e-10,2.7374482341514293e-09,1.6899138901790635e-09
5.4715129100715935e-09,0.4985847040400015,154.0,0.0,0.0,0.0,0.87193839488188296,1.0,18.998987352286377,0.0027194253143914705,0.015659648629547131,0.013232500467889615,0.00088354623250648577,3.4923266927995969e-09,6.4895871155254074e-06,0.031430531621201997,5.9525193934779874e-08,0.061821667123496037,2.1980245353478795e-05,7.1854467832223538e-12,0.0006277438075749951,1.2847780356677351e-13,3.1926064838737554e-05,0.0015368091839944669,0.0015395981753707161,3.5618564740210449e-07,2.0561162850753248e-07,6.253384284524716e-05,6.1188806322789715e-08,1.2024089653869733e-07,1.2444499841809233e-07,1.0136410190144422e-05,9.5585221904237078e-05,7.8309253298177798e-07,1.1947275888268518e-13,9.1884698731773429e-06,4.5690743078579725e-06,1.615242630064681e-06,6.6394162936150907e-09,2.0206771576799384e-10,2.2537898601171776e-12,4.8613859869016621e-08,2.5751906934439502e-08,2.0849821758092331e-08,7.857503705214651e-10,2.9975105601081724e-09,1.8555876256402164e-09
5.577294108256574e-09,0.49858482373936697,154.0,0.0,0.0,0.0,0.86966178736556421,1.0,18.998970039217919,0.0027677117462402748,0.01592018571733567,0.013424650568619486,0.00089642102123379619,3.5504261204765307e-09,6.4736381459844911e-06,0.031992451607284866,5.9369774830566503e-08,0.062940203697169919,2.2345959746518797e-05,7.2901511054653679e-12,0.00064998669139009542,1.3061545859424382e-13,3.239658209542879e-05,0.0015924501315878316,0.0015954363536953902,3.6908135022837696e-07,2.1305622418019685e-07,6.5133459132679671e-05,6.627276751158719e-08,1.3166372052291356e-07,1.3636074589030652e-07,1.0671349632667546e-05,9.9040574158901521e-05,8.4114447806318015e-07,1.2438573620774885e-13,9.3646668953078357e-06,4.655588583131339e-06,1.7352722128083057e-06,6.9204906622856597e-09,2.1785249166142124e-10,2.3738347990427256e-12,5.2195399996560669e-08,2.7382473388136323e-08,2.2625258621303486e-08,8.5324246196533837e-10,3.2756487221572275e-09,2.0336787190589324e-09
5.683075306441554e-09,0.4985849461089963,154.0,0.0,0.0,0.0,0.86739224616652111,1.0,18.998952798935413,0.0028158445174269161,0.016179264210217599,0.013614693336459994,0.00090915460300074722,3.6082001219805406e-09,6.4577388428157809e-06,0.032552730733288932,5.9214838130233604e-08,0.064055990377099317,2.2709625707936726e-05,7.3937070609742011e-12,0.00067253632037309811,1.3274114023419394e-13,3.2861949365407335e-05,0.0016488930218205254,0.0016520869523673383,3.8216289618577846e-07,2.2060811321284715e-07,6.7790629761089671e-05,7.1654672590281435e-08,1.4390704639073257e-07,1.4914323662066451e-07,1.1222434315379956e-05,0.00010254675136909467,9.0220253917407799e-07,1.2940650703061248e-13,9.5404299544263085e-06,4.7418501123440289e-06,1.8615151261297694e-06,7.2079014090374395e-09,2.345000806582446e-10,2.4975614350186716e-12,5.5960291507034944e-08,2.9076673764969902e-08,2.4509846175840933e-08,9.2492161570402294e-10,3.5726501976522308e-09,2.2248348933247699e-09
5.788856504626535e-09,0.4985850711199853,154.0,0.0,0.0,0.0,0.86512974538180831,1.0,18.998935630737538,0.0028638241066699511,0.016436891532417366,0.013802644420618985,0.0009217480271756747,3.6656503539467175e-09,6.4418890224882843e-06,0.033111374063303993,5.9060382065332177e-08,0.06516903572324656,2.307125366570823e-05,7.4961231837755789e-12,0.0006953889360257927,1.3485490943944336e-13,3.332220487130976e-05,0.0017061285837937634,0.0017095410633613762,3.9542813579316308e-07,2.2826605465553425e-07,7.050555483990677e-05,7.7344455968423982e-08,1.5701087938957553e-07,1.6283575196630843e-07,1.1789751563670541e-05,0.00010610321741325,9.6635442611615006e-07,1.3453544846446407e-13,9.7157604034644864e-06,4.8278596766131187e-06,1.9941511653567971e-06,7.5016711305755147e-09,2.5203715803762557e-10,2.6249915044268264e-12,5.9913736387115694e-08,3.0835301317020118e-08,2.6507672159947094e-08,1.0009462573664056e-09,3.8893143672913747e-09,2.429722573658807e-09
5.894637702811515e-09,0.4985851987436474,154.0,0.0,0.0,0.0,0.8628742592124593,1.0,18.998918533932247,0.0029116509909755256,0.016693075070740322,0.013988519371771689,0.00093420233650939074,3.7227784646821773e-09,6.4260885022124691e-06,0.033668386643116527,5.8906404874743228e-08,0.066279348263944507,2.343085399513588e-05,7.5974079539903222e-12,0.0007185408142767202,1.3695682685562477e-13,3.3777386595208386e-05,0.0017641476078236915,0.0017677898448041011,4.0887493376653267e-07,2.3602881575514059e-07,7.327842996850466e-05,8.3352089671766858e-08,1.7101621172068146e-07,1.7748271728465242e-07,1.2373383140585703e-05,0.00010970943871462404,1.0336881827093611e-06,1.3977292914155766e-13,9.8906595903840136e-06,4.9136180542412531e-06,2.1333607030180762e-06,7.8018219210905203e-09,2.7049051494662222e-10,2.7561454515856882e-12,6.4060949230606871e-08,3.2659121550133417e-08,2.8622869264671818e-08,1.0814765905749317e-09,4.2264521165756583e-09,2.6490269189145656e-09
