Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344)
2.3078085025520854e-18,0.9409348633223823,154.0,0.0,0.0,0.0,0.99999999999929956,1.0,19.0,8.7920494373251903e-14,2.1568963715913818e-13,2.1568940753683439e-13,6.7741102955249643e-22,6.7042527090442849e-22,1.8101326290740311e-13,1.9860416003104098e-19,1.3211678281117467e-16,2.5548670832442486e-19,4.3939240284080059e-22,2.4812415820362187e-31,7.7967098045380037e-25,3.0875951826142595e-31,5.9886169393399749e-25,3.435198701574317e-33,3.435198707896756e-33,5.6002041965987675e-42,7.2223229394299082e-43,4.9443077508383885e-26,2.0756967865060031e-76,1.9659493153270286e-76,1.9659493153301232e-76,1.4111274622528272e-36,2.3005421046010841e-19,3.3815293462301453e-34,9.1573600113949304e-37,1.2844091256506954e-32,9.9844331317117204e-33,1.5776984920488432e-48,4.9713060094940286e-39,7.1651621845648926e-62,1.1850431625747589e-49,6.0985707053601841e-49,6.6035503422758087e-55,3.1997135064056916e-64,1.7074929175656397e-73,1.5509665402687109e-74,8.9569825587455878e-60,2.7378622250851161e-84,3.1251598885624411e-88,6.5771305181784642e-85,5.6536144502926737e-80,1.8115618961720774e-76,1.2276362398282272e-33,3.3055263460816495e-42,8.527009026169771e-43,7.1231960452020788e-43,4.9514596577813971e-46,1.0283098275220094e-39,2.960954575328333e-30,2.0736692240953375e-38,1.2658546517277388e-38,2.0636560120374602e-47,1.5907682545431704e-47,1.3306978622872132e-48,2.0225388267221179e-51
4.617622051587709e-18,0.9409348633223822,154.0,0.0,0.0,0.0,0.99999999999859845,1.0,19.0,1.7591737492711341e-13,4.3156666537921709e-13,4.3156620677203899e-13,2.7114094510239199e-21,2.6560119075481209e-21,3.6218286413435835e-13,7.949324721093449e-19,2.6434791570499309e-16,1.0226104055811296e-18,1.7587128883015508e-21,1.9453542683922e-30,3.1207152143956108e-24,2.3292273276876148e-30,2.3970074339339198e-24,2.7502476822063311e-32,2.7502476923304048e-32,8.9675596007111102e-41,1.1565110246900328e-41,1.9790116203478199e-25,2.6622873161630125e-74,2.5215252828778514e-74,2.5215252828857908e-74,1.1297600056633657e-35,4.6030849220061443e-19,1.3534935430965197e-33,7.3296813107856013e-36,1.0283061681454883e-31,7.9936010804611474e-32,2.5263731913415598e-47,3.9800675479668932e-38,2.2947812176032713e-60,1.8976024996368352e-48,5.8314295301091625e-48,2.1149026150413522e-53,2.0495564093376225e-62,2.1874626082484271e-71,1.986937276137294e-72,1.7057264910458546e-58,7.0149533946234036e-82,8.0072880668739285e-86,1.685011820815247e-82,7.2428258589386856e-78,2.3207849875898946e-74,4.9137442313833157e-33,2.6464309174083085e-41,6.8267723227560597e-42,5.7025954334995719e-42,7.751437934077759e-45,8.2326166631002378e-39,1.1851534582098721e-29,1.660195936546158e-37,1.0134533970401403e-37,3.3045260368153597e-46,2.5472915041612908e-46,2.1308501113612156e-47,3.1582748187345224e-50
9.237249149658956e-18,0.940934863322382,154.0,0.0,0.0,0.0,0.99999999999719635,1.0,19.0,3.5191113603355434e-13,8.633207153911569e-13,8.6331980116757996e-13,1.0849169168553696e-20,1.0414121767037545e-20,7.2451928211007742e-13,3.1807513683253675e-18,5.2880887814265738e-16,4.0917556659698582e-18,7.0371278788641061e-21,1.4948270203695489e-29,1.2486921068392144e-23,1.6702202241572527e-29,9.591151819109818e-24,2.201033959081267e-31,2.2010339752861689e-31,1.4353731714851668e-39,1.8511655467271234e-40,7.9186242332720609e-25,5.9728412521749445e-72,5.6570416493141432e-72,5.6570416493497076e-72,9.0415137720600996e-35,9.208176497708158e-19,5.415741601799218e-33,5.8631339746787327e-35,8.2295408351597806e-31,6.3972840528083564e-31,4.0438424427448767e-46,3.185263619752444e-37,7.3463885058147553e-59,3.0373660054721837e-47,6.1856763783572799e-47,6.7704606564224246e-52,1.3122624355565814e-60,2.8011279150977505e-69,2.5443477259717269e-70,3.5992420886281878e-57,1.7965852814944733e-79,2.0507301742577262e-83,4.3145210993185582e-80,9.274715637685912e-76,2.9718522510173065e-72,1.966137705415608e-32,2.1179489411482168e-40,5.4634611471595283e-41,4.5633411973948101e-41,1.2265128145057497e-43,6.5884120957203309e-38,4.7421574157271521e-29,1.3286608008255379e-36,8.110706978457256e-37,5.2893542534758028e-45,4.0772922790585932e-45,3.410747118427625e-46,4.8158514854915915e-49
1.8476503345801448e-17,0.9409348633223822,154.0,0.0,0.0,0.0,0.99999999999439215,1.0,19.0,7.0389865824130807e-13,1.7268287907316411e-12,1.7268269736591904e-12,4.3403737955527605e-20,4.0048685595250135e-20,1.4491809803199316e-12,1.2724964896532883e-17,1.0577255896694822e-15,1.6369543288791495e-17,2.8152977798982713e-20,1.107489574933406e-28,4.9955777614420081e-23,1.1046675429681853e-28,3.8370851352057441e-23,1.7611615123069021e-30,1.7611615382393511e-30,2.296999183871739e-38,2.9624507048263233e-39,3.1679652991603307e-24,7.6737786168225561e-70,7.2680460473917913e-70,7.2680460474833226e-70,7.2345849877853282e-34,1.841838341267958e-18,2.1666528311555301e-32,4.686861546468279e-34,6.5848290257039217e-30,5.1187572377092965e-30,6.4714646108940735e-45,2.5486947809430374e-36,2.3513386630421272e-57,4.8606663057453794e-46,7.3799593033047544e-46,2.1669554888461774e-50,8.4000913855110838e-59,3.5861381526040079e-67,3.2573959033048688e-68,8.5412254541086537e-56,4.6001532521572697e-77,5.2508912912239223e-81,1.1042573939346486e-77,1.187394929179323e-73,3.8047076998118315e-70,7.8658308422476951e-32,1.6946807892521872e-39,4.3715485915196553e-40,3.6506171171039595e-40,1.951345785013191e-42,5.2714373852830755e-37,1.8971716372825505e-28,1.0631296857086136e-35,6.4897974224866305e-36,8.464562555665174e-44,6.5248893444254285e-44,5.4583033737860895e-45,7.0387442498148711e-48
3.6955011738086434e-17,0.9409348633223823,154.0,0.0,0.0,0.0,0.99999999998878375,1.0,19.0,1.4078737026363032e-12,3.4538448498667921e-12,3.4538412534445417e-12,1.7362905582698908e-19,1.4860403663786197e-19,2.8984598271427226e-12,5.0903108094390114e-17,2.1155381597401969e-15,6.5482352074158698e-17,1.1262014855663346e-19,7.7109938883218995e-28,1.9983907268208222e-22,6.5411878236281346e-28,1.5349588660347184e-22,1.409062879372197e-29,1.409062920866196e-29,3.6753639147081735e-37,4.740349385585766e-38,1.2672892339430829e-23,9.8245713941418912e-68,9.3051208396907817e-68,9.3051208399251644e-68,5.7882179364778226e-33,3.6838892296890661e-18,8.6673449903199208e-32,3.742606522855854e-33,5.2682770098847273e-29,4.0953274511336371e-29,1.0355397206773217e-43,2.0391493183882969e-35,7.5250749757171564e-56,7.7775110739314043e-45,9.7936630785235417e-45,6.9346827096478366e-49,5.3763990414367031e-57,4.59055211883577e-65,4.1697351005031337e-66,2.2568309480256548e-54,1.1777156193035979e-74,1.3443156271219279e-78,2.8246536429502449e-75,1.5199668644332518e-71,4.8703393241134152e-68,3.1465882145441626e-31,1.3558731181993071e-38,3.4974902752448873e-39,2.9195729312401267e-39,3.1129884702836269e-41,4.2170810891207491e-36,7.5893032313060088e-28,8.5058318655914729e-35,5.1923301833598635e-35,1.3544273680569445e-42,1.0440546612181401e-42,8.7341660058465039e-44,9.5936241484056348e-47
7.391202852265641e-17,0.9409348633223822,154.0,0.0,0.0,0.0,0.99999999997756694,1.0,19.0,2.8158237913442437e-12,6.9078766464732637e-12,6.9078695522239048e-12,6.9454427647460272e-19,5.1834506082452754e-19,5.7968393333552914e-12,2.0361356493118253e-16,4.2310798912384084e-15,2.6193086522740773e-16,4.5049150585810982e-19,4.8876380094334953e-27,7.9938641512548599e-22,3.4266793032706661e-27,6.1400844692951003e-22,1.1273036417217279e-28,1.1273037081086539e-28,5.8802137126171785e-36,7.5847721602276053e-37,5.0693630595316478e-23,1.2576653518965257e-65,1.191169326200001e-65,1.1911693262600087e-65,4.6307948226748528e-32,7.3680290282374911e-18,3.4671017219853378e-31,2.9827092841316551e-32,4.214683448653557e-28,3.2763100320678537e-28,1.6569479722273713e-42,1.6313967270455671e-34,2.4081507309058682e-54,1.2443542934930462e-43,1.4058215156507288e-43,2.2190206802179246e-47,3.4407800297300022e-55,5.8757137869101248e-63,5.3370860204326471e-64,6.4595653397956695e-53,3.0148543097365186e-72,3.4413378643892629e-76,7.2184767299761061e-73,1.9455028839744923e-69,6.233830131870335e-66,1.2586863540179809e-30,1.0847496085787172e-37,2.7979960043052821e-38,2.3338545299378311e-38,4.9724814250199213e-40,3.3730744677199347e-35,3.0358440862793704e-27,6.804967475905453e-34,4.1540602061938312e-34,2.1670646852471139e-41,1.6704641473434793e-41,1.3975351354777496e-42,1.1825788835118066e-45
1.1086904530722638e-16,0.9409348633223823,154.0,0.0,0.0,0.0,0.99999999996635014,1.0,19.0,4.2237738799701358e-12,1.0361908155884123e-11,1.0361897590212064e-11,1.4759239461033283e-18,1.0062530553378489e-18,8.6950406630888274e-12,4.3267349837293095e-16,6.3465382173817899e-15,5.5659623575800865e-16,9.5729501306026447e-19,1.2359141784285039e-26,1.698712936941235e-21,7.9729681113499565e-27,1.3047834421607595e-21,3.2234228612340588e-28,3.2234231055726821e-28,2.1642155330369766e-35,2.7917009590425017e-36,1.0772525206187995e-22,6.4891112043778542e-65,6.1460150845604177e-65,6.1460150849288355e-65,1.324134257546499e-31,1.1052206848491059e-17,7.3677130821123594e-31,8.5099499649763454e-32,1.2051280352762355e-27,9.3681367040418418e-28,6.0987384137995232e-42,4.6648316084136097e-34,1.099486973222072e-53,4.579906347386137e-43,5.041987539370182e-43,1.0130999557630277e-46,1.8904294259486179e-54,3.7905778822946586e-62,3.4430949733736909e-63,2.8817422473185345e-52,2.2388497135671378e-71,2.55555936935646e-75,5.3580458343078371e-72,1.2550970575957295e-68,4.021608272200944e-65,2.6747403031110581e-30,3.1017431120967041e-37,8.0004054266385019e-38,6.6703045094907847e-38,1.8293993739672701e-39,9.6437698600644244e-35,6.4512448284417164e-27,1.9458156563330062e-33,1.1878158875363901e-33,7.9760987487391291e-41,6.1482955082541423e-41,5.1439112997234665e-42,3.8835499498681309e-45
1.4782606209179635e-16,0.9409348633223822,154.0,0.0,0.0,0.0,0.99999999995513333,1.0,19.0,5.6317239685139767e-12,1.3815939404785892e-11,1.3815925367409156e-11,2.5177679290092874e-18,1.5856463611830276e-18,1.1593063827296648e-11,7.3807821487206489e-16,8.4619131414586012e-15,9.4947242583199482e-16,1.633025805781099e-18,2.3525107926839457e-26,2.8978170672669134e-21,1.4322978914522649e-26,2.2258208173792675e-21,6.7991776954100903e-28,6.7991783150820662e-28,5.4886847184098136e-35,7.0803350673907381e-36,1.837677557841056e-22,3.5401075224991845e-64,3.3529328670919281e-64,3.3529328672970223e-64,2.7930020567653917e-31,1.473642269044871e-17,1.256858392550537e-30,1.7914147808188014e-31,2.5419377600374657e-27,1.9759909095043581e-27,1.5467825422665303e-41,9.8395467296937111e-34,3.2772795045109537e-53,1.1615262862966476e-42,1.2590818393519721e-42,3.0196849627721613e-46,6.4995443472659109e-54,1.4802934145836293e-61,1.3445946928466989e-62,8.4649317464586275e-52,9.8046291860881472e-71,1.1191605296687997e-74,2.3454596695197241e-71,4.9014078077903768e-68,1.5705152498203885e-64,4.5628205824113617e-30,6.542517516476135e-37,1.6874880487178024e-37,1.4063691404839044e-37,4.638373837759529e-39,2.0339283133995903e-34,1.1005132093089137e-26,4.1043098489666063e-33,2.5054642738589875e-33,2.0228722988993486e-40,1.5593072845148558e-40,1.3046149357828453e-41,8.9594792179404273e-45
2.217400956609363e-16,0.9409348633223822,154.0,0.0,0.0,0.0,0.99999999993269961,1.0,19.0,8.447624145409095e-12,2.0724001351477046e-11,2.072398030974308e-11,5.2127492708092711e-18,2.8988719844394358e-18,1.7388692046106497e-11,1.5280496210900536e-15,1.2692467260268045e-14,1.9657008583879389e-15,3.3809343027248661e-18,5.5101068783504216e-26,5.9995801545328605e-21,3.1282198361117971e-26,4.6083071055947814e-21,1.8570788683511841e-27,1.8570790850386304e-27,1.919273531819847e-34,2.4760039073093221e-35,3.8047013702295205e-22,4.9167090660097983e-63,4.6567499225504415e-63,4.6567499228744376e-63,7.6286115147567577e-31,2.2104943608972398e-17,2.6022004189445488e-30,4.8766747313250951e-31,6.9426706970251979e-27,5.3969276496856678e-27,5.4092141363421612e-41,2.6875036866280193e-33,1.4345399408503176e-52,4.0616787346420102e-42,4.3286334260697638e-42,1.321711392402725e-45,3.495432613181815e-53,9.6280223143920374e-61,8.7454203196116992e-62,3.6426300046643241e-51,7.6068660342626785e-70,8.6829606353453654e-74,1.8183132292039358e-70,3.1879732503146094e-67,1.0214837344644403e-63,9.446797781209172e-30,1.7869762542985848e-36,4.60890061082124e-37,3.8385265881431789e-37,1.6214293073261499e-38,5.5542551281275828e-34,2.2784863396683322e-26,1.1210190487569423e-32,6.8432456486294309e-33,7.0738235160564521e-40,5.4527529754199452e-40,4.5623284306598212e-41,2.7153047319527055e-44
2.956541292300762e-16,0.9409348633223822,154.0,0.0,0.0,0.0,0.99999999991026589,1.0,19.0,1.1263524322002488e-11,2.7632062484760054e-11,2.7632034293056359e-11,8.8655496631874408e-18,4.4039854292946998e-18,2.3183665177714737e-11,2.5987290379476298e-15,1.6922714707246797e-14,3.3430353505003926e-15,5.7500082838903655e-18,1.015285978037134e-25,1.0203719397572446e-20,5.4924548867233465e-26,7.8375498334986608e-21,3.8856454357225037e-27,3.8856459771338564e-27,4.7954321606238389e-34,6.1868000794097305e-35,6.4708230485459829e-22,2.2601561573433997e-62,2.1406558479105641e-62,2.1406558480785721e-62,1.5961679124238058e-30,2.9473604346854015e-17,4.4257072940938189e-30,1.0173606189207701e-30,1.4526081422854194e-26,1.1291938487808101e-26,1.3516213068156516e-40,5.6231789756175454e-33,4.1795777275300524e-52,1.0148526984120433e-41,1.0708175661711384e-41,3.8506825796375225e-45,1.1649200950035804e-52,3.6145511740417813e-60,3.2832048921337988e-61,1.0509644166542803e-50,3.1771345212972929e-69,3.6265857482284102e-73,7.590588584638544e-70,1.1968345616828529e-66,3.8348533166208937e-63,1.6066583466717193e-29,3.7389662210651405e-36,9.6430584998931829e-37,8.026451372754938e-37,4.0504044008024198e-38,1.1619417064463988e-33,3.875121198741401e-26,2.3455507511238561e-32,1.4318413980052681e-32,1.7674993698902732e-39,1.362446691772643e-39,1.1400051716856736e-40,6.0743448973060264e-44
4.434821963683561e-16,0.940934863322382,154.0,0.0,0.0,0.0,0.99999999986539856,1.0,19.0,1.6895324674198511e-11,4.1448182430655876e-11,4.1448139110599924e-11,1.9316287807070771e-17,7.6942282244801517e-18,3.4771460816809612e-11,5.6616406317996632e-15,2.5382202734196072e-14,7.2832005559861807e-15,1.2527645371011681e-17,2.4487978061527284e-25,2.2231751035187686e-20,1.2417219661300524e-25,1.7076485187072561e-20,1.2269732716464339e-26,1.226973522314621e-26,2.2201897867254522e-33,2.8649145812155701e-34,1.4098659047017558e-21,4.2421711194034757e-61,4.0178765562204639e-61,4.0178765567804469e-61,5.0402389226957668e-30,4.4211384940473158e-17,9.6429108316224034e-30,3.1856421755534536e-30,4.5865814001441207e-26,3.5654071798809878e-26,6.2592429139597708e-40,1.7756357882276795e-32,2.8964063258474631e-51,4.6988130780537654e-41,4.876988349116584e-41,2.6679973800982282e-44,1.2391066363763448e-51,6.0755442181736373e-59,5.5185991871457852e-60,7.1400549462694155e-50,8.7009126353122887e-68,9.9318103656925408e-72,2.0708968936849967e-68,2.0117586957889481e-65,6.4458417245027807e-62,3.5005939950790094e-29,1.1806558036180754e-35,3.0446871643652336e-36,2.5299466462744261e-36,1.8743108360192896e-37,3.667272837748941e-33,8.4431278897899346e-26,7.4065159891754739e-32,4.5213356603988784e-32,8.1841016487588535e-39,6.3085064713347215e-39,5.2792431487287051e-40,2.1254328484631699e-43
5.91310263506636e-16,0.940934863322382,154.0,0.0,0.0,0.0,0.99999999982053134,1.0,19.0,2.2527125025088517e-11,5.5264299474878255e-11,5.5264239777018657e-11,3.3912949636359027e-17,1.1196351617277247e-17,4.6356421955678446e-11,9.9391491794388816e-15,3.3840363643854313e-14,1.2785837452046195e-14,2.1993539380714057e-17,4.5516034126203513e-25,3.9031286402972628e-20,2.2236974632538134e-25,2.9980615509084455e-20,2.7908026905222765e-26,2.790803417274698e-26,6.4368007705814303e-33,8.3072163779987801e-34,2.4752551660257283e-21,2.4678751791112202e-60,2.3373922356518804e-60,2.3373922360387609e-60,1.1464250576058472e-29,5.8949770744563302e-17,1.6930007565561057e-29,7.1936186094417772e-30,1.0431724072804673e-25,8.1091646781281242e-26,1.8150220381855742e-39,4.0387592316092731e-32,1.0537116274630918e-50,1.3623403410835218e-40,1.4032312041330204e-40,9.704972548883133e-44,5.5635100609023071e-51,3.311731987582817e-58,3.0081457772833614e-59,2.576280763579119e-49,5.6632020620588731e-67,6.4643677597124443e-71,1.3456911184041119e-67,1.0966061591150341e-64,3.5135785773332714e-61,6.1458766844011779e-29,2.6854507606483761e-35,6.9246630045367792e-36,5.7455066773128087e-36,5.4322472941594798e-37,8.3378332432323719e-33,1.4823315115674248e-25,1.6846340557477041e-31,1.0283967561279375e-31,2.3729516389599127e-38,1.8291141479834791e-38,1.530841696162975e-39,5.1058708096861478e-43
8.869663977831958e-16,0.9409348633223823,154.0,0.0,0.0,0.0,0.99999999973079712,1.0,19.0,3.3790725722932415e-11,8.2896525345295144e-11,8.2896428599154705e-11,7.5601299419307542e-17,1.8313666331441434e-17,6.9517805147365472e-11,2.2153205638630215e-14,5.0752686847504668e-14,2.8498142167581772e-14,4.9025658349492161e-17,1.0782380820927028e-24,8.7010300940376298e-20,5.059972978000832e-25,6.6835098515638102e-20,9.3179357086584748e-26,9.3179393999264568e-26,3.2691831749191622e-32,4.2208388707684664e-33,5.518032584883988e-21,4.8751976278402587e-59,4.6174333425194332e-59,4.6174333438067183e-59,3.8276955027697192e-29,8.8428366348237107e-17,3.7742991376872977e-29,2.3606269170396955e-29,3.4824204509624577e-25,2.7070808884103477e-25,9.2229398673171702e-39,1.3484617913884721e-31,8.3165832091187488e-50,6.9199399617915371e-40,7.060886989917603e-40,7.6568852085595981e-43,6.9710560706238929e-50,6.7396895702251665e-57,6.1218644302856943e-58,2.0098852489964434e-48,1.9125537830731423e-65,2.1831294342883727e-69,4.5103686540970247e-66,2.2317968065504895e-63,7.1504690034366463e-60,1.3700864864037547e-28,8.9661795302884198e-35,2.3115170210589914e-35,1.9111052879305571e-35,2.7568964087993602e-36,2.7809846734921294e-32,3.3045262690315547e-25,5.6245826381007473e-31,3.4336109189304939e-31,1.2054837451854746e-37,9.2918764239844982e-38,7.7788215988227783e-39,1.8191682341009091e-42
1.4782786663363153e-15,0.9409348633223822,154.0,0.0,0.0,0.0,0.99999999955132901,1.0,19.0,5.6317927102871733e-11,1.3816094458656253e-10,1.3816075618815894e-10,2.0897054969747142e-16,3.2630057859286048e-17,1.1580642966783096e-10,6.1211270706326766e-14,8.4561341681005229e-14,7.8742892714660785e-14,1.3548917994139373e-16,3.1342995389263908e-24,2.4049944705565595e-19,1.4221569397233419e-24,1.8474009431344202e-19,4.3815287530404889e-25,4.3815318046904264e-25,2.7024185768465922e-31,3.4923059674755444e-32,1.5252510437448789e-20,2.0716007849059642e-57,1.9620699249392776e-57,1.9620699260054307e-57,1.7998886916310229e-28,1.4739285539414655e-16,1.0433373157452766e-28,1.069355247125019e-28,1.6369752944822818e-24,1.2725127770634085e-24,7.632809132733279e-38,6.3408113863245866e-31,1.2524024610402328e-48,5.7216944537703421e-39,5.7958952256876173e-39,1.1520253804639143e-41,1.9634368798654677e-48,3.6325221230383913e-55,3.2995321486248034e-56,2.9979142745407929e-47,2.0040320662587187e-63,2.2875636967416845e-67,4.643572676739565e-64,1.2029741471883375e-61,3.8539249470111934e-58,3.7870824349913469e-28,4.2161169286291601e-34,1.0864230730343233e-34,8.9123059192334731e-35,2.2753811484145351e-35,1.304726769639273e-31,9.134092560798514e-25,2.6447419616340821e-30,1.6145690455734361e-30,9.9703890985337807e-37,7.6847813670535945e-37,6.4375410000790685e-38,9.0440301874143564e-42
2.6609032034425544e-15,0.9409348633223822,154.0,0.0,0.0,0.0,0.99999999919239602,1.0,19.0,1.0137232979973966e-10,2.486896534766782e-10,2.4868921109358793e-10,6.7573069467890887e-16,6.1232377043308875e-17,2.0824726175959659e-10,1.9778271838919799e-13,1.5211472411842711e-13,2.5442999624060574e-13,4.3796500423136106e-16,1.0486630385162055e-23,7.7763731635280224e-19,4.6495730318120227e-24,5.9738079205629815e-19,2.6201581473944189e-24,2.6201616104486704e-24,3.0660668644307994e-30,3.9698651934963258e-31,4.9321066509330911e-20,1.4637291933110839e-55,1.3863380988227844e-55,1.3863381003199916e-55,1.0763464242128694e-27,2.6535103267075893e-16,3.3742745827936477e-28,5.9383634878498605e-28,9.7823051519637192e-24,7.6043348032294615e-24,8.6807997186365104e-37,3.7918151856053852e-30,2.7650659270049062e-47,6.4950191011256853e-38,6.5578945680025583e-38,2.5387329434976765e-40,8.5108150487804071e-47,3.1210978903085992e-53,2.8349934617764321e-54,6.5812319743969474e-46,3.4277023049734323e-61,3.9127059615228677e-65,7.6709145674054239e-62,1.0337623468257111e-59,3.3113347643263685e-56,1.2246029249595067e-27,2.52123284358089e-33,6.490451720753097e-34,5.2391530171808808e-34,2.5735723325311805e-34,7.7655276494521538e-31,2.9536209155309532e-24,1.5814596290640286e-29,9.655118498084649e-30,1.132493958218139e-35,8.7278654925108496e-36,7.3211129560625918e-37,5.613654959664218e-41
3.843527740548793e-15,0.9409348633223822,154.0,0.0,0.0,0.0,0.99999999883346691,1.0,19.0,1.4642673241259255e-10,3.5921818965974678e-10,3.5921739896909946e-10,1.4091861745290994e-15,8.9817632493658809e-17,3.0050644604165672e-10,4.1219112445351031e-13,2.1958294252325098e-13,5.3024747108153522e-13,9.1306613631332854e-16,2.2159150596844536e-23,1.6216230725245067e-18,9.7359723790816141e-24,1.2457970407084988e-18,7.6170489743921365e-24,7.6170624061414962e-24,1.1890475225051449e-29,1.5412707641686778e-30,1.0285594247438182e-19,1.2293723287564787e-54,1.1643722871984956e-54,1.1643722886442447e-54,3.1290682582628199e-27,3.8334814258399376e-16,7.0377317652189748e-28,1.6401260994257044e-27,2.8424055862852651e-23,2.2095613740078337e-23,3.37121698481622e-36,1.1023176197208418e-29,1.3770877935096557e-46,2.5195920669350162e-37,2.5431236116291838e-37,1.2632332742604206e-39,5.2416023760842586e-46,2.3095401167468775e-52,2.0978304340861025e-53,3.2732772912381674e-45,2.9745648501557832e-60,3.3954692854585673e-64,6.5884782319378497e-61,7.6501095563563851e-59,2.4503123934399587e-55,2.5538284118072901e-27,7.3294454629870285e-33,1.8855262967443743e-33,1.5048226074430564e-33,9.9628125457711521e-34,2.2499868373737917e-30,6.159566641187864e-24,4.5972509002908777e-29,2.8068309084072364e-29,4.3948224604637546e-35,3.3867721797840327e-35,2.8431059989735043e-36,1.6524730209972154e-40
5.026152277655032e-15,0.9409348633223822,154.0,0.0,0.0,0.0,0.99999999847454146,1.0,19.0,1.9148113494142836e-10,4.6974655327221359e-10,4.6974531981199073e-10,2.40933968441474e-15,1.1839607344091306e-16,3.9258431752020079e-10,7.0429293710389378e-13,2.8696609687471566e-13,9.0601065054508392e-13,1.5606458798299393e-15,3.8151899760860585e-23,2.7724160704234506e-18,1.667977523964095e-23,2.1299932423690011e-18,1.6582519765982089e-23,1.6582555901808913e-23,3.198546499952229e-29,4.1503527445256849e-30,1.7585761462985207e-19,6.6729241548503312e-54,6.3201097179101688e-54,6.3201097265536925e-54,6.8121235521257961e-27,5.0138418611166181e-16,1.2034222103453797e-27,3.40669311853013e-27,6.1851120026311033e-23,4.8080346358536345e-23,9.0804745353478784e-36,2.399776800301549e-29,4.4713813925053608e-46,6.7796458144308947e-37,6.8443585609708797e-37,4.098270952401588e-39,2.0050000648230573e-45,1.0222523451521548e-51,9.2854546984483187e-53,1.0619698798135092e-44,1.499795722091662e-59,1.7120331148760916e-63,3.289701150599046e-60,3.3864260023224839e-58,1.0845617806575337e-54,4.3663949411175167e-27,1.595636177438348e-32,4.1021535386398061e-33,3.2392256028817782e-33,2.6756034454505479e-33,4.8828986806925987e-30,1.0531263388857644e-23,1.0007922130770814e-28,6.1105381604885521e-29,1.1829408255477113e-34,9.1155322427578151e-35,7.657805211696579e-36,3.6222427322247083e-40
6.2087768147612714e-15,0.9409348633223822,154.0,0.0,0.0,0.0,0.99999999811561979,1.0,18.999999999999993,2.3653553738624655e-10,5.8027474446243408e-10,5.8027297362431925e-10,3.6761891658607494e-15,1.4697400545062473e-16,4.8448122520462985e-10,1.0739386041003801e-12,3.5426429195854384e-13,1.3815271488973344e-12,2.3805495739484114e-15,5.8464847945873413e-23,4.2299687737510974e-18,2.5479316089912261e-23,3.2499696648412344e-18,3.0709189445558041e-23,3.0709268987747314e-23,7.0398090076064928e-29,9.1440791865700161e-30,2.6832622179788097e-19,2.6836872321634424e-53,2.5417938913748271e-53,2.5417938952001314e-53,1.2615488978280965e-26,6.1945916355739139e-16,1.8364252001775489e-27,6.0295895432236693e-27,1.1448933605783975e-22,8.8998985029897516e-23,2.0011426857276963e-35,4.4441530061894708e-29,1.1513492018773738e-45,1.4925777220203642e-36,1.5075167454736872e-36,1.0544059060005215e-38,5.9319956445774202e-45,3.4301667587805633e-51,3.1157347686064355e-52,2.7329482857574301e-44,5.6406588937753571e-59,6.4389437977794902e-63,1.2254263434204272e-59,1.136447993670705e-57,3.6392479522720985e-54,6.6623043171508437e-27,2.9549537987208051e-32,7.5918562571954181e-33,5.9323520800150061e-33,5.87935811951058e-33,9.0145549783095196e-30,1.606870751725872e-23,1.8532919879848522e-28,1.1316098816435395e-28,2.605169103076325e-34,2.0073801357837464e-34,1.6875754631779506e-35,6.7378731751934426e-40
