Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398)
1.895018091822597e-09,0.46723218676802647,154.0,0.0,0.0,0.0,0.99968668224469903,1.0,18.999953358983515,2.9244836710681873e-05,0.00013003143099870327,8.4579079348479276e-05,4.6001818174878822e-05,8.976744063502198e-11,8.2876663763482617e-09,1.0589414913926006e-05,4.7022127879347032e-12,1.1865620695047816e-05,5.9638394066498936e-07,9.6005373262646859e-13,3.2311671164091381e-07,8.0627349612783908e-15,1.5607901954314082e-08,3.6059583185640482e-08,3.6093018751522746e-08,1.9944641199684322e-11,1.3390897605306392e-11,2.4364119505110973e-08,2.3243305946772347e-17,2.2321052980745862e-17,2.2323610758227715e-17,1.3428009895429604e-09,4.1346564373525767e-08,9.0681632536678772e-13,1.6789188630420962e-17,1.390678553651161e-10,1.2341010015632501e-10,9.9890807271727346e-14,1.7980400485959435e-13,4.9371828076700797e-19,7.8266435768840778e-18,1.115917349908474e-14,9.9533059800581698e-15,1.08680349838229e-15,1.9698363003118782e-16,6.0676928931073598e-18,9.2766594101671454e-17,5.0088614290430171e-19,2.3216871261442089e-21,1.9131255639545316e-24,1.3411132600706758e-20,3.5140378196318534e-19,7.0048903712717139e-17,3.43938212751708e-17,9.0015694450678187e-21,3.5616053692288618e-20,1.6797631457877701e-16,1.1288458701780129e-18,6.9691381197150491e-14,2.9611693417664379e-15,1.1928337975566483e-13,1.3659953326234419e-16,1.0250057778264316e-16,3.2668176311728439e-16,1.0443986840907244e-24,2.0998617975202973e-22,2.9075267984113845e-16,1.6744372316309422e-25,5.6014532294139538e-20,1.7567249058795513e-22,5.9138703133187097e-25,8.3437695732782969e-19
1.9545213115899597e-09,0.46723218266875755,154.0,0.0,0.0,0.0,0.99967683794343754,1.0,18.999951818371088,3.0162233431315602e-05,0.00013411222066053477,8.7156564265878289e-05,4.752094522312255e-05,9.2584614947692161e-11,8.287591801926962e-09,1.0921978403249624e-05,4.7021664834679391e-12,1.2238275024872615e-05,6.1511719044949279e-07,9.9175777691009366e-13,3.4372086503486438e-07,8.3159966949846157e-15,1.6188092718606912e-08,3.8688546475270376e-08,3.8724427204838789e-08,2.1398902200016787e-11,1.4367816125039281e-11,2.5951850190309564e-08,2.765843870387636e-17,2.6566193091012034e-17,2.656934017343407e-17,1.4734563495750424e-09,4.3962635772651544e-08,1.0240084266631e-12,1.7711318453394924e-17,1.4697514552947177e-10,1.3040668195721517e-10,1.1384907628341599e-13,1.9344535382145242e-13,5.7870242804661622e-19,8.5891638324161592e-18,1.2629163834580544e-14,1.122602324909934e-14,1.2614342438440992e-15,2.3304362079813005e-16,7.2401178330119863e-18,1.0832214543715995e-16,6.1638762840283695e-19,2.9215171202494763e-21,2.2827901098302208e-24,1.6561442409128379e-20,4.2119670288655154e-19,7.5420864890034804e-17,3.7190551417729436e-17,9.6920655786735848e-21,3.838186905595539e-20,1.8102268470426666e-16,1.1749728821840074e-18,7.2538778669252507e-14,3.0829939687912913e-15,1.2854387479772661e-13,1.4720708714053772e-16,1.1046025642498117e-16,3.5217040233792156e-16,1.1293238619876493e-24,2.2636989768786382e-22,3.0987109675331238e-16,1.784539704653335e-25,5.9697799420852717e-20,2.1538385093659369e-22,6.3947561067260416e-25,9.2962302027774139e-19
2.0140245313573225e-09,0.4672321785699466,154.0,0.0,0.0,0.0,0.99966699326778552,1.0,18.999950277753943,3.1079576244833871e-05,0.00013819287622569856,8.9733909064323915e-05,4.903998919191765e-05,9.5401696278936455e-11,8.2875172243222776e-09,1.1254538143872415e-05,4.7021201772401302e-12,1.2610925838836728e-05,6.338498219723688e-07,1.0234600873331347e-12,3.6496143204757298e-07,8.5692500701832013e-15,1.6768580433241227e-08,4.1413477213741437e-08,4.1451893314739929e-08,2.2906255874536032e-11,1.5380419939027253e-11,2.7591785802441673e-08,3.2727486576005755e-17,3.1441217239532269e-17,3.1445063835244728e-17,1.6123030236703444e-09,4.6658840910289186e-08,1.1522020692227697e-12,1.8658499195856089e-17,1.5504782928396439e-10,1.3754796902668207e-10,1.2923328192998611e-13,2.0762318732488515e-13,6.7494250250132917e-19,9.3995972280511939e-18,1.4239344068711848e-14,1.2614242379929952e-14,1.4573998187593664e-15,2.7421096677540182e-16,8.5912994048254442e-18,1.2589378898877966e-16,7.5360354634182792e-19,3.6498422594664589e-21,2.7088168279855931e-24,2.032018287681391e-20,5.0204655215197802e-19,8.1064405477840612e-17,4.0135581798834713e-17,1.0417476683023856e-20,4.1260371083171434e-20,1.9459893076907047e-16,1.2211936601409842e-18,7.5391957943238677e-14,3.2050718240563546e-15,1.3817575252576525e-13,1.582401610166899e-16,1.1873923853280909e-16,3.7868311290687878e-16,1.2187523075808516e-24,2.4341187346534851e-22,3.2950936155775044e-16,1.8976359683644747e-25,6.3481219097102841e-20,2.623295380497577e-22,6.901141493038445e-25,1.0321356695723023e-18
2.0735277511246853e-09,0.46723217447159304,154.0,0.0,0.0,0.0,0.99965714821795493,1.0,18.999948737131952,3.1996865153528607e-05,0.00014227339744697721,9.2311113516325792e-05,5.055894994670045e-05,9.821868445809707e-11,8.2874426435366188e-09,1.1587094138934677e-05,4.702073869252286e-12,1.2983573140441508e-05,6.525818340987999e-07,1.0551606610872604e-12,3.8683837938436384e-07,8.8224950715321282e-15,1.7349314834612684e-08,4.4234420140504044e-08,4.4275461957374013e-08,2.4466726979289622e-11,1.6428725734121407e-11,2.9284113415861088e-08,3.8521357792162793e-17,3.7014634034627252e-17,3.7019306450225942e-17,1.7595890036477548e-09,4.9435175597742302e-08,1.2920645957042837e-12,1.9630820473080986e-17,1.6328227736728827e-10,1.4483070024852483e-10,1.4613826183573656e-13,2.2233971931236874e-13,7.8350328267596402e-19,1.0259402646296972e-17,1.5998301606725087e-14,1.4124359824279531e-14,1.6765321223146146e-15,3.2100742779348355e-16,1.0141596056040181e-17,1.456708696198255e-16,9.1574279390265507e-19,4.5288391733239957e-21,3.1976248014287143e-24,2.4781012159069694e-20,5.9528739377920259e-19,8.6987854141563573e-17,4.3233602428055904e-17,1.1178873659575047e-20,4.4252122396817517e-20,2.0870747881519921e-16,1.2674969861649115e-18,7.8250226725217265e-14,3.3273725958127916e-15,1.4817972452548047e-13,1.696995708756892e-16,1.2733813642446433e-16,4.0622168603335184e-16,1.3128264371548569e-24,2.6111325844909275e-22,3.4966182835619774e-16,2.0136935081810052e-25,6.7363703578482016e-20,3.1752613480499338e-22,7.4338328993946811e-25,1.1422047446858835e-18
2.133030970892048e-09,0.4672321703736972,154.0,0.0,0.0,0.0,0.9996473027941577,1.0,18.999947196505019,3.291410015969183e-05,0.00014635378407717482,9.4888177394195691e-05,5.207782735314362e-05,1.01035579314531e-10,8.2873680595715806e-09,1.1919646391503368e-05,4.7020275595054052e-12,1.3356216933108542e-05,6.7131322569406604e-07,1.0868594953690721e-12,4.0935167371188077e-07,9.0757316836906946e-15,1.79302533415315e-08,4.7151412328179476e-08,4.7195170338062047e-08,2.6080336026289783e-11,1.7512747337358044e-11,3.1029020092029586e-08,4.5115964619987903e-17,4.3359815914007888e-17,4.336545828088339e-17,1.9155622465271226e-09,5.2291635618736924e-08,1.444282958157383e-12,2.0628371894133266e-17,1.716749400892121e-10,1.5225168792646993e-10,1.6466193017739252e-13,2.3759712431733999e-13,9.0551124152727933e-19,1.1170039135516454e-17,1.7914874156851558e-14,1.576290425031402e-14,1.920757137940463e-15,3.7398814674826622e-16,1.1912933898842688e-17,1.6785416923811458e-16,1.1063656551712217e-18,5.5836363289185421e-21,3.7561274060091217e-24,3.0048548641658936e-20,7.0236669271620426e-19,9.3199681445620937e-17,4.6489389200595658e-17,1.1977345660158225e-20,4.7357685689489512e-20,2.2335075075780482e-16,1.3138729684200266e-18,8.1112974553791465e-14,3.4498695553278319e-15,1.5855641700617906e-13,1.8158603479041653e-16,1.3625748894475386e-16,4.3478768969682166e-16,1.4116912749874407e-24,2.7947506051481016e-22,3.7032329999376476e-16,2.1326823938211095e-25,7.1344251575419879e-20,3.8209252035820138e-22,7.9936515206024272e-25,1.2601214010533038e-18
2.192534190659411e-09,0.4672321662762585,154.0,0.0,0.0,0.0,0.99963745699660611,1.0,18.999945655873031,3.3831281265615658e-05,0.00015043403586911678,9.7465100470345655e-05,5.3596621276861052e-05,1.0385238067760998e-10,8.2872934724289908e-09,1.2252194904573736e-05,4.701981248000482e-12,1.3728857220181455e-05,6.9004399562354541e-07,1.1185565873739431e-12,4.3250128165809227e-07,9.3289598913195332e-15,1.8511359874964446e-08,5.0164484358625948e-08,5.0211049168453424e-08,2.7747099934535221e-11,1.8632496154647126e-11,3.2826692879455656e-08,5.2592393907654057e-17,5.055516795134905e-17,5.0561944073510308e-17,2.0804706744525468e-09,5.5228216729461928e-08,1.6095637148771236e-12,2.1651243061834418e-17,1.8022234558531903e-10,1.5980781613056756e-10,1.8490527621975593e-13,2.533975437935106e-13,1.042155843858282e-18,1.2132965902077065e-17,1.9998149363831326e-14,1.7536533882661405e-14,2.1920966028581086e-15,4.3374250665067632e-16,1.392887083973818e-17,1.9265623677497009e-16,1.3294093027446849e-18,6.8425954929284123e-21,4.391752530966924e-24,3.6239270783027351e-20,8.2485110882597708e-19,9.9708498542318447e-17,4.9907803022641385e-17,1.2813999918300883e-20,5.0577627067028899e-20,2.3853118040127336e-16,1.3603128839872275e-18,8.3979663103088977e-14,3.5725391323052405e-15,1.6930638088777264e-13,1.9390018448980231e-16,1.454977701456667e-16,4.6438249598967305e-16,1.5154944267901443e-24,2.9849816162475699e-22,3.9148900125654336e-16,2.2545751249502699e-25,7.5421943089532603e-20,4.57256192151169e-22,8.5814331687461767e-25,1.3861781120879059e-18
2.2520374104267738e-09,0.4672321621792765,154.0,0.0,0.0,0.0,0.99962761082551188,1.0,18.999944115235884,3.4748408473592278e-05,0.00015451415257565005,0.00010004188251720677,5.5115331583491794e-05,1.0666908837672072e-10,8.2872188821107009e-09,1.2584739681070946e-05,4.701934934738514e-12,1.4101494004927622e-05,7.0877414275271678e-07,1.1502519342977728e-12,4.562871698122981e-07,9.5821796790806259e-15,1.9092603862029093e-08,5.3273661315426664e-08,5.3323123659933305e-08,2.946703257941169e-11,1.978798154098347e-11,3.4677318813634407e-08,6.1037077284987503e-17,5.8684296537068297e-17,5.869239186443545e-17,2.2545621746155877e-09,5.824491465860824e-08,1.7886330272427437e-12,2.2699523572734974e-17,1.8892109811055466e-10,1.6749603908133642e-10,2.0697236293504518e-13,2.6974309140627253e-13,1.1946908105803577e-18,1.3149642302648549e-17,2.2257464442834737e-14,1.9452033895963782e-14,2.4926696407960561e-15,5.0089496970202094e-16,1.6214660845103512e-17,2.203017176943819e-16,1.5892142050551483e-18,8.3376096843837041e-21,5.1124628423433829e-24,4.3482460693199383e-20,9.6443239434674478e-19,1.065230559098839e-16,5.3493788975618567e-17,1.3689961586873632e-20,5.391251902287219e-20,2.5425122768989289e-16,1.4068090405636662e-18,8.6849817647909162e-14,3.695360541188845e-15,1.8043010068228794e-13,2.0664257554439436e-16,1.5505939692966159e-16,4.9500730507182729e-16,1.6243860543300888e-24,3.1818333322542141e-22,4.1315455201567952e-16,2.3793464765186708e-25,7.9595934239633477e-20,5.4435972907769824e-22,9.1980281294841443e-25,1.5206686795517616e-18
2.3115406301941366e-09,0.46723215808275165,154.0,0.0,0.0,0.0,0.99961776428108695,1.0,18.999942574593462,3.5665481785913924e-05,0.00015859413394964317,0.00010261852330710289,5.6633958138828733e-05,1.0948570224126449e-10,8.287144288618509e-09,1.2917280723851671e-05,4.7018886197204982e-12,1.4474127290539899e-05,7.2750366594715444e-07,1.1819455333396708e-12,4.8070930472513324e-07,9.835391031637256e-15,1.9673959396252377e-08,5.6478963620669127e-08,5.6531414361176918e-08,3.1240145255898274e-11,2.0979211112576504e-11,3.6581084916987991e-08,7.0541961048636278e-17,6.7836177957249228e-17,6.7845801688623907e-17,2.4380845991780655e-09,6.1341725107403185e-08,1.982236656541446e-12,2.377330301708583e-17,1.9776787637061501e-10,1.7531337957069654e-10,2.3097032570274931e-13,2.8663585745151332e-13,1.3644353507650246e-18,1.422152783664399e-17,2.4702405813749543e-14,2.1516313860709171e-14,2.8246943588162457e-15,5.7610589873489238e-16,1.8797318311133392e-17,2.5102768306057351e-16,1.8905514352031994e-18,1.0104418008552966e-20,5.9267760793096429e-24,5.192119224624794e-20,1.1229333932334085e-18,1.1365224213517744e-16,5.725237551563528e-17,1.4606373581487893e-20,5.736294308599365e-20,2.7051339139760604e-16,1.4533546547880982e-18,8.9723019554884471e-14,3.8183154523898306e-15,1.919280023106757e-13,2.1981369633089477e-16,1.6494273577668878e-16,5.2666316614722995e-16,1.7385188511203975e-24,3.3853124973090763e-22,4.3531594070761522e-16,2.5069733460345885e-25,8.3865452152491197e-20,6.4486739259243293e-22,9.8443010243961523e-25,1.6638882513856513e-18
2.3710438499614994e-09,0.46723215398668294,154.0,0.0,0.0,0.0,0.99960791736354371,1.0,18.999941033945664,3.6582501204872991e-05,0.00016267397974398633,0.00010519502261229698,5.8152500808773949e-05,1.1230222210065797e-10,8.2870696919542366e-09,1.3249818035705611e-05,4.7018423029474337e-12,1.4846757080138249e-05,7.4623256407253515e-07,1.2136373817010257e-12,5.0576765290857483e-07,1.0088593933654088e-14,2.0255404525862268e-08,5.9780407744133867e-08,5.9835937867995243e-08,3.3066447071145332e-11,2.2206191011387222e-11,3.8538178198806449e-08,8.120467577632115e-17,7.8105326913732335e-17,7.8116714233663218e-17,2.6312857651944284e-09,6.4518643749638517e-08,2.1911399607767314e-12,2.4872670978810166e-17,2.0675943188982244e-10,1.8325692741836237e-10,2.5700937108625383e-13,3.040779125683764e-13,1.5527753627506784e-18,1.5350082138798828e-17,2.7342808735759146e-14,2.3736405239539572e-14,3.1904894095515945e-15,6.6007236154504913e-16,2.1705682512762583e-17,2.8508395823047185e-16,2.238650875284663e-18,1.218293772757357e-20,6.8437853753991995e-24,6.1713364442416271e-20,1.3023141409103962e-18,1.2110508273636894e-16,6.1188673704192653e-17,1.5564396429038137e-20,6.0929492186376687e-20,2.8732022046690888e-16,1.4999437449294213e-18,9.2598899660028024e-14,3.9413877023242575e-15,2.0380045999938476e-13,2.3341397594134797e-16,1.7514810867927336e-16,5.5935099588154992e-16,1.8580480190600374e-24,3.5954250036156716e-22,4.5796949851797226e-16,2.6374346048900442e-25,8.8229789989137445e-20,7.6037186253820093e-22,1.052113067870756e-24,1.8161333460868546e-18
2.4305470697288622e-09,0.46723214989107065,154.0,0.0,0.0,0.0,0.99959807007309376,1.0,18.99993949329237,3.7499466732761883e-05,0.00016675368971159131,0.0001077713802051044,5.9670959459227376e-05,1.1511864778433236e-10,8.2869950921196953e-09,1.3582351619357022e-05,4.7017959844203134e-12,1.5219383376771387e-05,7.6496083599463352e-07,1.2453274765831813e-12,5.3146218083594607e-07,1.0341788369797105e-14,2.0836920648668612e-08,6.3178006806267283e-08,6.3236707426866312e-08,3.4945945278255078e-11,2.3468926130044865e-11,4.0548785655189205e-08,9.3128705682947893e-17,8.9591964997102461e-17,8.9605379450862075e-17,2.8344134545341854e-09,6.7775666231693783e-08,2.4161278914608446e-12,2.5997717035475128e-17,2.1589258741452997e-10,1.9132383796274202e-10,2.8520277568083131e-13,3.2207131087055689e-13,1.7611646052530852e-18,1.6536764971887321e-17,3.0188756942196323e-14,2.6119458932804679e-14,3.5924755197649632e-15,7.5352891847479664e-16,2.4970482099595447e-17,3.2273345118510726e-16,2.6392303075616615e-18,1.4617613892125824e-20,7.8731795945640512e-24,7.3032780638686614e-20,1.5046780623778342e-18,1.2889073902193628e-16,6.5307876467032456e-17,1.6565208120919233e-20,6.4612772773537362e-20,3.0467432416673583e-16,1.5465710361074405e-18,9.5477132419674089e-14,4.0645630373133884e-15,2.1604780237367019e-13,2.4744379117111568e-16,1.8567579838631805e-16,5.9307159459847256e-16,1.9831312459280697e-24,3.8121759955474367e-22,4.8111187450839115e-16,2.7707109551169022e-25,9.2688302152831977e-20,8.9260110398704849e-22,1.1229409993851265e-24,1.9777018828881144e-18
2.490050289496225e-09,0.4672321457959142,154.0,0.0,0.0,0.0,0.99958822240994971,1.0,18.999937952633484,3.8416378371873126e-05,0.00017083326360539197,0.00011034759585791813,6.1189333956062931e-05,1.1793497912173422e-10,8.2869204891167081e-09,1.3914881477466175e-05,4.7017496641401413e-12,1.5592006183418343e-05,7.8368848057932516e-07,1.2770158151869376e-12,5.5779285494192245e-07,1.0594974324733662e-14,2.1418491998756061e-08,6.6671771089671983e-08,6.673373344689963e-08,3.6878645559421672e-11,2.4767420302639749e-11,4.2613094268987451e-08,1.0642355770675153e-16,1.0240218910071432e-16,1.0241792511160156e-16,3.0477154138047226e-09,7.1112788172557653e-08,2.6580049903913216e-12,2.7148530758264495e-17,2.2516423535147129e-10,1.9951133058575541e-10,3.1566688502675155e-13,3.4061809257992584e-13,1.9911258391150052e-18,1.7783036219576431e-17,3.32505822757031e-14,2.8672742872675014e-14,4.0331769857632461e-15,8.5724839345049276e-16,2.8624399603118107e-17,3.6425248047267998e-16,3.0985253830665756e-18,1.7457786853297087e-20,9.0252636707901227e-24,8.6070274247786299e-20,1.7322782663548639e-18,1.3701850698334808e-16,6.9615257878831062e-17,1.7610003970579389e-20,6.8413406714867415e-20,3.225783811973036e-16,1.5932318766644374e-18,9.8357430749560983e-14,4.1878288876141749e-15,2.2867031783594756e-13,2.6190347268692689e-16,1.9652605303162999e-16,6.2782566050707967e-16,2.1139286836627486e-24,4.0355699610992936e-22,5.0474001180647322e-16,2.9067847922653615e-25,9.724039970183605e-20,1.0434253613091589e-21,1.1970045824473871e-24,2.1488932171668942e-18
2.6090567290309507e-09,0.4672321376069684,154.0,0.0,0.0,0.0,0.99956852596642687,1.0,18.999934871298471,4.0250039992933149e-05,0.00017899200218342396,0.00011549960043319013,6.4225829952586748e-05,1.2356735807558139e-10,8.2867712736126224e-09,1.4579930027387494e-05,4.7016570183246208e-12,1.6337241338330538e-05,8.2114188320048842e-07,1.3403872123668549e-12,6.123625072351895e-07,1.1101320729663543e-14,2.2581749132843942e-08,7.3947824618787947e-08,7.4016584679532678e-08,4.090366852306587e-11,2.7471696732611861e-11,4.6903562833652831e-08,1.3759488127515171e-16,1.3244816925364454e-16,1.3246956864181048e-16,3.5058329517943167e-09,7.8027312769823732e-08,3.1957427921174557e-12,2.9527819454870312e-17,2.4411091734812581e-10,2.1623725127905201e-10,3.838879388200746e-13,3.7937990961384723e-13,2.5222069122560615e-18,2.0460184056282736e-17,4.0064430055127228e-14,3.4319644400730466e-14,5.0413496799551113e-15,1.0987631816531378e-15,3.7240474622858392e-17,4.6007343883575566e-16,4.2209825384234535e-18,2.4578841752765017e-20,1.1741923418610424e-23,1.1815518581472224e-19,2.2729870358993353e-18,1.5433822896190915e-16,7.8816054621863839e-17,1.9836415190104734e-20,7.6369308809841687e-20,3.6004746323159968e-16,1.6866383044509493e-18,1.0412324271953096e-13,4.4345891644535816e-15,2.5504184696405394e-13,2.9211355692727932e-16,2.1919509935418658e-16,7.0043654557644081e-16,2.3933189966669937e-24,4.5023019293323184e-22,5.5344268150686473e-16,3.1872622188988877e-25,1.0662325309845035e-19,1.4090944384788269e-21,1.3552083516850632e-24,2.5213491363759693e-18
2.7280631685656763e-09,0.46723212941984266,154.0,0.0,0.0,0.0,0.99954882803467149,1.0,18.999931789939758,4.208348608639488e-05,0.00018715019350199025,0.00012065103451782257,6.7261987725845333e-05,1.2919935759807375e-10,8.2866220454564717e-09,1.5244963705526228e-05,4.7015643655088502e-12,1.7082462567371146e-05,8.5859276286503973e-07,1.4037515508577968e-12,6.6947634049303548e-07,1.1607633025809721e-14,2.3745091618861843e-08,8.1608608690226086e-08,8.1684532959960362e-08,4.5141538224470201e-11,3.0319035344281551e-11,5.1411079488482602e-08,1.757215642106902e-16,1.6921594436594445e-16,1.6924462486821716e-16,4.0076196438435327e-09,8.5262181946217654e-08,3.8111813825477811e-12,3.2011253509390507e-17,2.6357595317702287e-10,2.3341367147909368e-10,4.6266463791774471e-13,4.2037948303726374e-13,3.1596222808468958e-18,2.3393206872994249e-17,4.7871955158156675e-14,4.0737505532124148e-14,6.2373280104682484e-15,1.3915928506150489e-15,4.7856894202879438e-17,5.7503802897082084e-16,5.6674593007713332e-18,3.4053882402165368e-20,1.5089297598341542e-23,1.598812038139346e-19,2.9457041452254662e-18,1.7314127009911348e-16,8.8834853776913279e-17,2.2253533869569291e-20,8.4802542205364047e-20,3.9975057482238972e-16,1.7801356918396264e-18,1.0989464839437172e-13,4.6815946616431093e-15,2.8291671665891078e-13,3.2404614238495446e-16,2.4315668371361275e-16,7.7718763155886946e-16,2.6975486753730931e-24,4.9956464942475042e-22,6.0405810508424625e-16,3.4787551460893775e-25,1.1637461205432804e-19,1.8754602425445155e-21,1.527477323269412e-24,2.9359262993398559e-18
2.847069608100402e-09,0.4672321212345351,154.0,0.0,0.0,0.0,0.99952912861638132,1.0,18.999928708556475,4.3916716670601395e-05,0.00019530783558535178,0.00012580189629186325,7.0297806203889571e-05,1.3483097632532895e-10,8.2864728046627235e-09,1.5909982531004483e-05,4.7014717057008152e-12,1.782766989201673e-05,8.9604111050361077e-07,1.4671088082882834e-12,7.2913408480210887e-07,1.2113911090560054e-14,2.4908458658151807e-08,8.9654140049770155e-08,8.9737596097086608e-08,4.9592263854943289e-11,3.3309442372906249e-11,5.6137139613553612e-08,2.2191366573262202e-16,2.1378296595911474e-16,2.1382089844704714e-16,4.5550561854872855e-09,9.2817359669304823e-08,4.5114620139632859e-12,3.4599549258712355e-17,2.8353683828877716e-10,2.5102050881434658e-10,5.5303813051891205e-13,4.6363281984498874e-13,3.9181481434734358e-18,2.6593787392154511e-17,5.6764707120716861e-14,4.7988448231772447e-14,7.6451800585124317e-15,1.7433724477084014e-15,6.0812027045065297e-17,7.1187293794991157e-16,7.5097384742229776e-18,4.6495609134708851e-20,1.9174075365324339e-23,2.1351387419861135e-19,3.7745062558234812e-18,1.935067406254417e-16,9.9716701369504019e-17,2.4871532437734756e-20,9.3718790372194442e-20,4.4171238178677493e-16,1.8737027549992559e-18,1.1567033410124166e-13,4.9287878617091908e-15,3.1229620488444928e-13,3.5770269401646107e-16,2.6841190542089847e-16,8.5808192465341769e-16,3.0279855821561552e-24,5.5156229793018371e-22,6.5657025918069339e-16,3.7811712957291888e-25,1.264913894812834e-19,2.463347880728137e-21,1.7145860443988575e-24,3.3950758419868288e-18
