Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32),C7H15(31),S(1930),S(1932),C4H9(23),C3H6(1916),S(1984)
5.557490590059338e-17,0.684780237514583,154.0,0.0,0.0,0.0,0.99999999999931999,1.0,19.0,1.1400738113677664e-13,2.7780576233842486e-13,2.7780575309970296e-13,2.4745261581840587e-20,2.2798198394715149e-20,1.0248885439781881e-14,2.2636681111612027e-19,7.5327968151274956e-19,1.8705351887789904e-19,1.915525430981732e-20,6.0742783071747118e-29,7.0090078178538911e-24,8.2517007155624617e-29,6.1633087002699154e-25,2.0273508001885738e-32,2.0273509249116989e-32,1.1185957340461424e-39,1.2863546494098854e-40,4.8046679317629809e-25,2.3922431923463419e-73,2.3251708003320453e-73,2.32517080033393e-73,5.2672519709092214e-34,3.8254171560484852e-20,4.4362453711447449e-34,9.9876315891402982e-35,1.2193959914811534e-32,1.4756781038390548e-32,5.0422200911126046e-47,6.2642807497063559e-38,2.9693860277169049e-60,1.3389368680186364e-47,1.3503774050785379e-47,4.4492668230055718e-52,2.7064899296578596e-60,4.4466763946025008e-68,2.8794820205287956e-70,5.8514220975889969e-57,1.6819414126207763e-78,8.3161664139440065e-82,1.2993034382017784e-79,2.8068049543802052e-75,5.0703256460061011e-71,1.1396776105019145e-34,8.7032269045951076e-42,9.7214737660959952e-44,2.6856169558782065e-43,4.557102807446615e-46,1.3927731503472484e-40,3.265690155050383e-31,2.2622097558349121e-38,9.6122735708361705e-39,5.3038732403756357e-46,3.4258380551500373e-46,3.2100863238641404e-47,4.1740230077413293e-50,2.4588943677907303e-54,5.8436231655948092e-41,3.7657011974722276e-50,1.2762956984452927e-47,2.6635315288533236e-86,1.9753644674489219e-50,7.3668104019276886e-56,3.4228270344598572e-64,2.0255817130678486e-68,2.8685079315386359e-22,1.1520063034037257e-20,8.9331521548711203e-29,2.756975869370792e-41,4.0789157781892611e-32,4.0789157789191417e-32,7.2988100914460483e-42
1.111980958202142e-16,0.6847802375145832,154.0,0.0,0.0,0.0,0.99999999999863953,1.0,19.0,2.281138129929012e-13,5.5585280776720202e-13,5.5585281700473566e-13,9.9045521082557337e-20,8.4530907963676306e-20,2.0505826729883931e-14,9.0602504003205199e-19,1.5071767963439517e-18,7.4867499830864812e-19,7.6670183623699201e-20,4.5815134862291566e-28,2.8054293733055647e-23,5.6073708023471996e-28,2.4669294139736257e-24,1.623113090125063e-31,1.6231132898285806e-31,1.7910536199667845e-38,2.0598148058157724e-39,1.9231190908589105e-24,3.068288761433595e-71,2.9822617776969708e-71,2.9822617777018051e-71,4.2170042245480639e-33,7.654350225360688e-20,1.775692896851484e-33,7.9688482415550947e-34,9.7622592021952665e-32,1.1814006481902475e-31,8.0741213538719254e-46,5.0152328004084089e-37,9.5100303198560669e-59,2.1439722172907975e-46,2.1532386576243868e-46,1.4249167738008109e-50,1.7335782498972085e-58,5.6964664848543316e-66,3.6887939370090338e-68,1.8658620861041666e-55,4.3093560929545227e-76,2.1307119334573912e-79,3.3213223765401384e-77,3.5956977446612851e-73,6.4953997044359567e-69,4.561679650549587e-34,6.9678718032938883e-41,7.7829167070587929e-43,2.1480561058021374e-42,7.2901293896871542e-45,1.1150028056690831e-39,1.3071268385571181e-30,1.8111410415536655e-37,7.6956612274880173e-38,8.4928071486022989e-45,5.48565752662106e-45,5.1403137616970899e-46,6.1713295339710045e-49,7.6506022539646986e-53,4.6784495977085185e-40,3.024747135680022e-49,2.0407352779318339e-46,6.8325402731969549e-84,2.955558948684074e-49,2.3570304047160897e-54,2.1887856441241307e-62,1.2961941547610293e-66,5.7395080591393768e-22,2.3050134631715273e-20,3.5755888843328593e-28,2.2072570574873195e-40,1.6326292962328115e-31,1.6326292968171602e-31,5.8434860248298524e-41
2.2244447565945587e-16,0.684780237514583,154.0,0.0,0.0,0.0,0.99999999999727862,1.0,19.0,4.5632667669689129e-13,1.111946697252288e-12,1.1119467961417448e-12,3.9631099127006669e-19,2.9428985773416981e-19,4.1017163122583214e-14,3.6250231872674668e-18,3.0148599169310542e-18,2.9954627175653033e-18,3.0677457854554504e-19,3.2842730767536135e-27,1.1225369152027495e-22,3.4363967128311763e-27,9.8709288136621131e-24,1.2989833434125449e-30,1.2989836630170735e-30,2.8663498063461666e-37,3.2969534865174093e-38,7.6949797737110411e-24,6.8837004045684614e-69,6.6906990196277806e-69,6.6906990196494374e-69,3.3748849083344297e-32,1.5312793675242512e-19,7.1053936711741107e-33,6.3341863047901364e-33,7.8122570779723469e-31,9.4541697601953578e-31,1.2923851379680779e-44,4.0137093413355519e-36,3.0444893959497477e-57,3.4315236438586501e-45,3.4392820030975503e-45,4.5613529474360069e-49,1.109892145781043e-56,7.2941458131316548e-64,4.7233844441602714e-66,5.9601951524400676e-54,1.1036009561365354e-73,5.4566301771848754e-77,8.4667249218253838e-75,4.6041971874567218e-71,8.3171548702356369e-67,1.8252653854281258e-33,5.5764125985721231e-40,6.2284213871450782e-42,1.7157930611288875e-41,1.1653639437649193e-43,8.9224098452343912e-39,5.2302077868228475e-30,1.44945965049901e-36,6.1588642897000192e-37,1.3593060801991227e-43,8.780154492592739e-44,8.227828145542067e-45,8.5609182700896387e-48,2.3170413990196124e-51,3.7441782640519285e-39,2.4246916348274059e-48,3.2569408008637046e-45,3.0606396638406563e-81,4.1805300129967525e-48,7.5358425263378945e-53,1.3976599436587377e-60,8.2884200176574356e-65,1.1481508339731879e-21,4.6110277289177437e-20,1.4307012763431247e-27,1.7664764806827811e-39,6.5326436936578091e-31,6.5326436983343739e-31,4.6765647148085149e-40
4.449372353379391e-16,0.684780237514583,154.0,0.0,0.0,0.0,0.9999999999945568,1.0,19.0,9.1275240407183564e-13,2.2241337994871911e-12,2.224134159724087e-12,1.585501183593999e-18,9.3025882598981668e-19,8.2029653685915451e-14,1.4500396295040135e-17,6.0297817873000847e-18,1.1982101699180367e-17,1.2272499580629403e-18,2.1711989826745625e-26,4.4908768130290466e-22,1.8640106754083417e-26,3.949012548189219e-23,1.0393833542852499e-29,1.0393838655928977e-29,4.58548570517051e-36,5.2759056564670726e-37,3.0784918785318879e-23,8.8440201153011628e-67,8.5960563724752492e-67,8.5960563725309871e-67,2.700420526412667e-31,3.0631989818834086e-19,2.8428674937472665e-32,5.0003420157082262e-32,6.2501650454165381e-30,7.5637707204511824e-30,2.0682366548120946e-43,3.2115756367836055e-35,9.7444128746823399e-56,5.4908249332042107e-44,5.4981280309211722e-44,1.4597487969997943e-47,7.1039044696806249e-55,9.3373083956796107e-62,6.0464514200303045e-64,1.9055710314454019e-52,2.8254642298255566e-71,1.3970194710425305e-74,2.1479783498501026e-72,5.8939285131132027e-69,1.0646873068676419e-64,7.3022452265198836e-33,4.4619735635351923e-39,4.9832398832644743e-41,1.3676361607188001e-40,1.8606904590423186e-42,7.1376819924047872e-38,2.0924220660005335e-29,1.1597822052723164e-35,4.9280217486504584e-36,2.1750246992224704e-42,1.4049602209002575e-42,1.3167136218002411e-43,1.0804287167729221e-46,6.6928346720673438e-50,2.9959064028218551e-38,1.9417126590868054e-47,5.1818158820676714e-44,7.8775287382950299e-79,5.4228785568390699e-47,2.4065271059215509e-51,8.9021346490342138e-59,5.2938145950654955e-63,2.2965509002508559e-21,9.2230560452547484e-20,5.7237365667902422e-27,1.4134495808264918e-38,2.6134827861336356e-30,2.6134827898755982e-30,3.7419622099166655e-39
8.899227546949056e-16,0.6847802375145832,154.0,0.0,0.0,0.0,0.99999999998911315,1.0,19.0,1.82560385868958e-12,4.4485057676192693e-12,4.4485065081264497e-12,6.3425141720608295e-18,2.5976496972170691e-18,1.6401392613790083e-13,5.7989855569070139e-17,1.2057848568631257e-17,4.7918714275926405e-17,4.9090150663977539e-18,1.2849303133942116e-25,1.7964957032651844e-21,9.0242567150882937e-26,1.579732192674375e-22,8.3158454620500411e-29,8.3158536385726058e-29,7.3323853064156456e-35,8.441369268952222e-36,1.2314962216655811e-22,1.1322778262795213e-64,1.1005316475619805e-64,1.1005316475762528e-64,2.1605412954791494e-30,6.1279619072555051e-19,1.1374374435943407e-31,3.896013173739713e-31,4.9992830741450282e-29,6.0499891822131986e-29,3.3095142448968039e-42,2.5695020587566231e-34,3.1185388545582646e-54,8.7838780269975397e-43,8.793224328826904e-43,4.6704648180430323e-46,4.5458035222032259e-53,1.1949947762200991e-59,7.7382880708548199e-62,6.095119577185193e-51,7.2321018867792816e-69,3.5758357986447184e-72,5.3998874235761381e-70,7.543215945497262e-67,1.3625938733509237e-62,2.9211322835080714e-32,3.5699122037042306e-38,3.9862613369181074e-40,1.0858907060150229e-39,2.9643614645827948e-41,5.7081274277337969e-37,8.3703575099134662e-29,9.2790478447041408e-35,3.9427834938932265e-35,3.4794099818252956e-41,2.2476842533241176e-41,2.1069349647533828e-42,1.2128128087841268e-45,1.7917607345214156e-48,2.3969449073289418e-37,1.5541509799941801e-46,8.1962716234323243e-43,2.0171212451595478e-76,6.2825185283991595e-46,7.6684613649721213e-50,5.6423198874486132e-57,3.3738914723175214e-61,4.593351073464955e-21,1.8447111817324019e-19,2.2896808390727492e-26,1.1308670427332569e-37,1.0454781393159705e-29,1.0454781423098245e-29,2.9938538587623688e-38
1.779893793408839e-15,0.684780237514583,154.0,0.0,0.0,0.0,0.99999999997822575,1.0,19.0,3.6513067673964943e-12,8.8972418742030757e-12,8.8972416899169789e-12,2.5371035432175492e-17,6.4005862746294707e-18,3.2781979789141599e-13,2.3183735846462865e-16,2.41068784817075e-17,1.915739922050892e-16,1.9633789022933005e-17,6.7275803931434125e-25,7.1862667172178624e-21,4.0185743603589143e-25,6.3191748042896598e-22,6.6529747689493814e-28,6.6529878353414435e-28,1.1716004005676721e-33,1.3503875279100684e-34,4.9261800848611222e-22,1.4494470514205702e-62,1.4088082589148755e-62,1.4088082589514158e-62,1.7285146984053349e-29,1.2261182537994098e-18,4.5515181544492915e-31,2.9616195094148924e-30,3.9974998821433969e-28,4.8376598501845313e-28,5.2954887602335208e-41,2.0556956844507998e-33,9.9798420509709085e-53,1.4047451272864099e-41,1.4066131646769637e-41,1.493845543901093e-44,2.9079590711571662e-51,1.5288842212353847e-57,9.9004179223906492e-60,1.9500046300234812e-49,1.8505622264138441e-66,9.1499242296454094e-70,1.3341154219919049e-67,9.6511680565451061e-65,1.7433120294573811e-60,1.1684978414908125e-31,2.8560569419186665e-37,3.1880269677199954e-39,8.5572789464002443e-39,4.7027074087731076e-40,4.5626280569323642e-36,3.348270285392442e-28,7.4234466878184139e-34,3.1543638857821875e-34,5.564195077270642e-40,3.5949406839298446e-40,3.3712011478009722e-41,1.2122955939237327e-44,4.318061431718509e-47,1.91763504258879e-36,1.2436275847616002e-45,1.2819321114543842e-41,5.1643012997202466e-74,6.4620725635897485e-45,2.4334018123778086e-48,3.5421198245253156e-55,2.1413885463325787e-59,9.186951582704991e-21,3.68952199191793e-19,9.1590950487292824e-26,9.0473660065650362e-37,4.1820822696160157e-29,4.1820822935679815e-29,2.3951965458001896e-37
2.669864832122772e-15,0.6847802375145832,154.0,0.0,0.0,0.0,0.99999999996733835,1.0,19.0,5.4770096755748317e-12,1.3345970482721556e-11,1.3345967356728387e-11,5.3914016877234284e-17,1.0342075220079201e-17,4.9146315788246377e-13,4.9246726340759196e-16,3.6148808930771407e-17,4.0694010795403175e-16,4.1717794161180367e-17,1.5649978261858611e-24,1.5270987702722138e-20,8.8233413547731781e-25,1.3428390869818364e-21,1.9023553058452908e-27,1.9023601122467246e-27,4.3094164444418241e-33,4.969847945309782e-34,1.0468250645337534e-21,7.4786340736730695e-62,7.268952282056294e-62,7.2689522822806323e-62,4.9425321367540839e-29,1.839809794222488e-18,9.6744206573316057e-31,8.2274993868900504e-30,1.1427016201216581e-27,1.3828647671639998e-27,1.9491132692882597e-40,5.8780708553400568e-33,4.5564854825504226e-52,5.1691330756127176e-41,5.1770221956446989e-41,6.818984861758343e-44,1.5974469989930748e-50,9.8619516608298812e-57,6.3861896498418348e-59,8.9026422164251579e-49,1.3740823642361088e-65,6.7940193584841448e-69,9.8155154090152016e-67,6.2254788851171126e-64,1.124510277603893e-59,2.4830838921968335e-31,8.1666238876237059e-37,9.1140149313806786e-39,2.4258393142164843e-38,1.7238775558322014e-39,1.3039711528974935e-35,7.1151466570353484e-28,2.1226440866822439e-33,9.0195987314441003e-34,2.0474604349990198e-39,1.3229200244563781e-39,1.2408283507963298e-40,3.6944337982362142e-44,1.7768129300562475e-46,5.4832854316816578e-36,3.5562162524121052e-45,4.667406780350141e-41,3.1706192354685911e-73,1.9877178961020526e-44,1.1072450321025442e-47,1.9331673111024645e-54,1.173160394648108e-58,1.3780552254933642e-20,5.5343324578887013e-19,1.9463308450932037e-25,2.5870128164880879e-36,8.8870305083211153e-29,8.887030576809599e-29,6.848848223816317e-37
4.449806909550639e-15,0.6847802375145832,154.0,0.0,0.0,0.0,0.99999999994556377,1.0,19.0,9.1284154898172045e-12,2.2243398181561271e-11,2.2243380630715386e-11,1.49057539833318e-16,1.8321288679441104e-17,8.1810111935932844e-13,1.3601685897495042e-15,6.0204305418004129e-17,1.1239471004009281e-15,1.1530663901888177e-16,4.7695364908133629e-24,4.222019015074056e-20,2.5186550564621803e-24,3.7125858561187236e-21,8.7426013010311637e-27,8.7426382016376123e-27,3.3078160152468671e-32,3.8224447954073601e-33,2.8941914111252278e-21,5.0415787066565078e-60,4.9002257284186653e-60,4.9002257286741102e-60,2.2714366248698531e-28,3.068670779297803e-18,2.6763825384376907e-30,3.4845112959578756e-29,5.2466876181829404e-27,6.3493910442771966e-27,1.4996878374575371e-39,2.7013732398602486e-32,5.9316161703240152e-51,3.973615935286426e-40,3.9829769209824444e-40,8.8689791839718616e-43,3.5586834748451623e-49,3.8113858781608882e-55,2.4680953731418719e-57,1.1588381403739273e-47,9.3279585394100331e-64,4.6121427858622893e-67,6.2856248548405578e-65,2.4061993198360087e-62,4.3459393388512736e-58,6.8650488503414556e-31,3.7531112079652333e-36,4.1859401036179607e-38,1.0866950041290102e-37,1.3076830500359281e-38,5.983351769100309e-35,1.9671422151754861e-27,9.7546939276966197e-33,4.1451025944752961e-33,1.5738330721326525e-38,1.0171359804791072e-38,9.546872426275374e-40,1.8424018445471405e-43,1.6703099409237217e-45,2.5199240747790863e-35,1.6344106700033069e-44,3.4585446363163509e-40,3.6102479186837239e-71,1.0049409196462611e-43,1.4213902055970451e-46,4.1724435928857044e-53,2.5795433728832338e-57,2.2967754252759704e-20,9.2239520130797683e-19,5.3810926807343813e-25,1.1889117642135357e-35,2.4570301015617923e-28,2.4570301330369908e-28,3.1475198328356752e-36
6.051754779235719e-15,0.684780237514583,154.0,0.0,0.0,0.0,0.99999999992596655,1.0,19.0,1.24146807209275e-11,3.0251059341567577e-11,3.0251021834597153e-11,2.6542774032957881e-16,2.5517304401055948e-17,1.1115521695394458e-12,2.4204468811151053e-15,8.1831364715881826e-17,2.0000860733065855e-15,2.0528991479174348e-16,8.8052090577724363e-24,7.5181862852626184e-20,4.5366279934799282e-24,6.6110287710089409e-21,1.9679545407108032e-26,1.9679646931636004e-26,9.0999152553904197e-32,1.0525371284733254e-32,5.1537126472710787e-21,2.883147553568824e-59,2.8023114678252878e-59,2.8023114679844953e-59,5.113006590020943e-28,4.1758394485123951e-18,4.7678243583408459e-30,7.5021355585557715e-29,1.1804280066450997e-26,1.4285201537951287e-26,4.1302200225016143e-39,6.0807814699087402e-32,1.939213217798087e-50,1.0938985787488908e-39,1.096907906739493e-39,2.8985539110158324e-42,1.3430231560551686e-48,1.6197111654118392e-54,1.0488577969816631e-56,3.7884907468780254e-47,4.3635572224894414e-63,2.1575370085266743e-66,2.9096862968738651e-64,1.0226118983145099e-61,1.8468786366650029e-57,1.2224637422861484e-30,8.4482301933306739e-36,9.4193283818784358e-38,2.4118652773776765e-37,3.5783606525673427e-38,1.3456925710965731e-34,3.5029012170427041e-27,2.1957407638355836e-32,9.3305907163847045e-33,4.3324969052557608e-38,2.8003053262659108e-38,2.6292177208131289e-39,4.2588268714641668e-43,4.8772410034821423e-45,5.6723176770785096e-35,3.6791086632460497e-44,9.3634974997497052e-40,2.2501003412075185e-70,2.3337811421358956e-43,4.6230645265372712e-46,1.5599013428480269e-52,9.6975706589180754e-57,3.1236236579581289e-20,1.2544608500750896e-18,9.5821697189900651e-25,2.6762404941879539e-35,4.3752599719024531e-28,4.375260042753116e-28,7.0850662323966902e-36
7.653702648920799e-15,0.684780237514583,154.0,0.0,0.0,0.0,0.99999999990636934,1.0,19.0,1.5700945950230079e-11,3.825869536948379e-11,3.8258630498197367e-11,4.1433644763245329e-16,3.2716026920950986e-17,1.4044506294289775e-12,3.7758121990027849e-15,1.0343422704185436e-16,3.1200640896430185e-15,3.2040161020477971e-16,1.4060893177882652e-23,1.1736009603977642e-19,7.1314535413887848e-24,1.0319913513794393e-20,3.7195631872581472e-26,3.7195860282290219e-26,2.0470795310586428e-31,2.3701746341808444e-32,8.0450292286545326e-21,8.9027946768519153e-59,8.6531830836383997e-59,8.6531830842237839e-59,9.6639461377448005e-28,5.2842717077382176e-18,7.4457480814880397e-30,1.355837994176542e-28,2.2299009007613368e-26,2.6985621783453303e-26,9.3025180894358565e-39,1.1493087450937824e-31,5.1351665674467103e-50,2.4626509924351293e-39,2.4705328749594489e-39,7.672470036662519e-42,4.1324150879726469e-48,5.7379101610274531e-54,3.7156329598627182e-56,1.0032014971556808e-46,1.7656296586281204e-62,8.7300587247080863e-66,1.1555022037795775e-63,3.622689240407896e-61,6.5426636040928765e-57,1.9082831411586978e-30,1.5967706202370757e-35,1.7796809277037891e-37,4.4924419272561622e-37,8.0029940809793797e-38,2.5411576296811675e-34,5.4680753614928373e-27,4.1500242218370409e-32,1.7635405985748342e-32,9.7532928361638218e-38,6.3047880982698381e-38,5.9217035335626614e-39,8.195625143821173e-43,1.1499968780147564e-44,1.0721020239593481e-34,6.953823780827926e-44,2.0698889720788833e-39,8.2733460758413973e-70,4.505764185014033e-43,1.2167256035947397e-45,4.7399490861094905e-52,2.9686484724637755e-56,3.9504719467333673e-20,1.5865263811486309e-18,1.4957937770735216e-24,5.0582837259022906e-35,6.8298588143218621e-28,6.8298589482346014e-28,1.339127393208793e-35
9.255650518605878e-15,0.684780237514583,154.0,0.0,0.0,0.0,0.99999999988677213,1.0,19.0,1.8987211177825081e-11,4.62663076708345e-11,4.6266208424252717e-11,5.9398102336577608e-16,3.9915397794683317e-17,1.6968280222765216e-12,5.4094309112306024e-15,1.2501425651778007e-16,4.4699710266343314e-15,4.5923831249791608e-16,2.0469188103419698e-23,1.68244319514784e-19,1.0270914794085351e-23,1.4794342310236304e-20,6.2171056339974531e-26,6.217149489222367e-26,3.9300608811807915e-31,4.5546143147719452e-32,1.1533141745645083e-20,2.7438080828360314e-58,2.6668787223798673e-58,2.6668787225700206e-58,1.6152959636892196e-27,6.3938975579824013e-18,1.0678261161075334e-29,2.1759160886873597e-28,3.7253478274087506e-26,4.5083091947872141e-26,1.7879244275679287e-38,1.9210268033973717e-31,1.1217217902463831e-49,4.7311556759398047e-39,4.7482593776640284e-39,1.6753617053639363e-41,1.0155191537159239e-47,1.5735967407239369e-53,1.01899612799641e-55,2.1913609324623117e-46,5.3650599141679203e-62,2.6527295899490619e-65,3.4562353102983476e-63,9.9354481054178848e-61,1.7942970836750946e-56,2.7356607884802575e-30,2.6689396980794098e-35,2.9736807628680043e-37,7.4081739170688166e-37,1.5284051600162936e-37,4.2438848926209763e-34,7.8388744495764924e-27,6.9364957469402343e-32,2.9476862169220681e-32,1.873716519661383e-37,1.211352928977032e-37,1.1381210048793403e-38,1.3868365107474751e-42,2.2832011370359513e-44,1.7919720893050259e-34,1.1623114511423376e-43,3.9116753816328678e-39,2.6874564486982844e-69,7.6418391814020357e-43,2.6433525789619951e-45,1.1520812580031347e-51,7.2627260506950145e-56,4.7773202885952566e-20,1.9185918010558556e-18,2.144332561854567e-24,8.4547464627992449e-35,9.7911148294050173e-28,9.7911150532354963e-28,2.2383047938037298e-35
1.2459546257976038e-14,0.684780237514583,154.0,0.0,0.0,0.0,0.99999999984757781,1.0,19.0,2.5559741629120984e-11,6.2281478200006731e-11,6.2281294180534199e-11,1.0233621809545958e-15,5.431420172830338e-17,2.2803971562353879e-12,9.3098145405216205e-15,1.6812231410755994e-16,7.6929721337515066e-15,7.9098310821075748e-16,3.5914417413651936e-23,2.898665368323471e-19,1.7791110333421724e-23,2.5488997075247496e-20,1.3272788442827931e-25,1.3272901668577153e-25,1.0145093756470356e-30,1.1774807038618822e-31,1.9870343960365042e-20,1.7326008407613508e-57,1.6840231454641033e-57,1.6840231455922635e-57,3.4484865773151655e-27,8.6158712102681911e-18,1.8409743159200518e-29,4.3576560300605488e-28,7.9467998668169707e-26,9.6169894700898251e-26,4.6235445074256236e-38,4.1011722618454211e-31,3.4543402490086214e-49,1.2226437593442066e-38,1.2278748524917545e-38,5.1563359782370304e-41,3.6728119833757792e-47,6.6152934379184337e-53,4.2837906326429792e-55,6.7481975339986801e-46,2.5979164041952987e-61,1.2845381429226256e-64,1.6337611201420168e-62,4.1773597337135391e-60,7.5431041730560075e-56,4.7132344230242157e-30,5.6978703445956354e-35,6.3450450869051837e-37,1.5476212520965865e-36,3.9132517840812122e-37,9.0478893820247921e-34,1.3505483704166644e-26,1.4808225075309267e-31,6.2929508543522034e-32,4.8419210444746466e-37,3.1308340216254063e-37,2.9430839594588082e-38,3.0038557031197135e-42,6.140228134185816e-44,3.8256331841134019e-34,2.4814122191697636e-43,9.8515598457558918e-39,1.8113007214613966e-68,1.6596851333056436e-42,8.0716488796063499e-45,4.0963359700339823e-51,2.6086340734637581e-55,6.4310170936733031e-20,2.5827223873799075e-18,3.6944567819613598e-24,1.8049963121014519e-34,1.6869048748130517e-27,1.6869049225984062e-27,4.7785354339989693e-35
1.5663441997346198e-14,0.684780237514583,154.0,0.0,0.0,0.0,0.9999999998083835,1.0,19.0,3.2132272074104981e-11,7.829656112501217e-11,7.8296266320023868e-11,1.5663539336449598e-15,6.8712971250735114e-17,2.8620478899488669e-12,1.4234637132439457e-14,2.1114617211703777e-16,1.1762497127895733e-14,1.2103287404068745e-15,5.5620375182632347e-23,4.4366940271668696e-19,2.7322287157179802e-23,3.901337929054669e-20,2.4135069733996373e-25,2.4135309167761465e-25,2.1450393758876194e-30,2.4929817713963291e-31,3.041353230649498e-20,6.2197638668817174e-57,6.0453776031845407e-57,6.0453776036992983e-57,6.2707192821281112e-27,1.0842256829857379e-17,2.8196238810381078e-29,7.4735819337365277e-28,1.4439424126418718e-25,1.7474177255255709e-25,9.7915781287904496e-38,7.4575302086814053e-31,8.3810358431221975e-49,2.5876846715846916e-38,2.6003248905978961e-38,1.2504254920781039e-40,1.0066082123158606e-46,2.0256159173133717e-52,1.3117052441873715e-54,1.637254604565991e-45,8.801499304236437e-61,4.3519109928658704e-64,5.4334179754848504e-62,1.2792092994703341e-59,2.3097137767661404e-55,7.2140572410010813e-30,1.0360932185448743e-34,1.1531895948143659e-36,2.7576649881112971e-36,8.2136673848103906e-37,1.643148827964342e-33,2.0671421132136042e-26,2.6926441985267071e-31,1.1443001047409655e-31,1.0247356996506939e-36,6.6270893112661915e-37,6.2326073675565836e-38,5.5152938335530963e-42,1.3360928573313807e-43,6.9564560657559186e-34,4.5121807994948662e-43,2.0373703327178135e-38,7.2751433325020049e-68,3.0529006155996173e-42,1.9441272635516778e-44,1.1068325481215874e-50,7.1086555666122787e-55,8.0847140958309729e-20,3.246852562853225e-18,5.6547413343927333e-24,3.2821952375123884e-34,2.5819792377399408e-27,2.5819793246325349e-27,8.6892593888715411e-35
1.886733773671636e-14,0.684780237514583,154.0,0.0,0.0,0.0,0.99999999976918941,1.0,19.0,3.870480251234895e-11,9.4311550583074998e-11,9.4311117137738277e-11,2.2306608445953843e-15,8.3111641729182213e-17,3.4416563885364581e-12,2.0250027367239175e-14,2.5408028340515698e-16,1.6733190072306336e-14,1.7231378213162176e-15,7.9876016240945099e-23,6.3183546410099198e-19,3.8999028494964922e-23,5.5559394182050249e-20,3.9924007137879872e-25,3.9924459448490681e-25,4.0515848131842785e-30,4.7152110973280182e-31,4.3312321834562185e-20,1.8943357033714653e-56,1.8412233784762701e-56,1.8412233786469083e-56,1.0373025246171815e-26,1.3073353645021981e-17,4.0181252591375373e-29,1.1674271742491833e-27,2.3867194313385382e-25,2.8883394481049102e-25,1.8524583674282866e-37,1.2336194884108706e-30,1.7895755453603381e-48,4.8925786822408753e-38,4.9194901840634245e-38,2.6686554680964323e-40,2.3977963079962312e-46,5.3343134011143821e-52,3.4542813823161107e-54,3.4959502694696354e-45,2.5416319350167741e-60,1.2567181932696022e-63,1.5405590567302502e-61,3.3689907274802288e-59,6.0824656247057733e-55,1.0273613699939593e-29,1.713895261794544e-34,1.9066120265537581e-36,4.4696592399968388e-36,1.5401723940256505e-36,2.7145441763275547e-33,2.9438360800312438e-26,4.4540382517766099e-31,1.892887065755373e-31,1.9374068541482714e-36,1.2531445491963674e-36,1.1791113372834865e-37,9.1894093794769595e-42,2.5820860723932714e-43,1.1507261795468103e-33,7.4640158467214183e-43,3.7643462566160688e-38,2.4116494197475958e-67,5.0936847921424581e-42,4.1211961067858573e-44,2.5993894205746889e-50,1.683716211491114e-54,9.738411309133681e-20,3.9109822996623092e-18,8.053006203764239e-24,5.4293984258964124e-34,3.6770372952562863e-27,3.6770374389937302e-27,1.4373744396678436e-34
