Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65)
1.1853135991930224e-10,1.1980158687851856,154.0,0.0,0.0,0.0,0.99971786851678024,1.0,18.999998256162904,1.899846401739355e-05,4.2772107173338688e-05,4.1076709551878324e-05,1.7077802392380421e-06,5.6233570376052986e-12,7.3764965216586139e-07,6.779334448504572e-05,2.5905135772990971e-09,0.00010897423283201189,3.604986770809133e-08,1.8804024684318048e-14,8.8749098001980645e-09,2.7518100970714444e-16,1.7122018713061407e-08,6.5505040980526797e-09,6.5518232429745115e-09,8.232448998593658e-13,4.9590002197134589e-13,4.9359872602411645e-13
1.2112065403191996e-10,1.1980158684467728,154.0,0.0,0.0,0.0,0.999711706791794,1.0,18.999998206327223,1.9413357072470183e-05,4.3706180453613117e-05,4.1961495894962646e-05,1.7568229262214822e-06,5.7461620779289833e-12,7.3764564121211061e-07,6.9280091153073317e-05,2.5904976107616261e-09,0.00011136420648458023,3.6842662174271443e-08,1.9344023963747592e-14,9.2580529961703701e-09,2.8123268226773637e-16,1.7757235281543597e-08,6.9524394317348705e-09,6.9538397272380269e-09,8.7381568617047523e-13,5.2647981698692369e-13,5.2665313122063748e-13
1.237099481445377e-10,1.198015868107897,154.0,0.0,0.0,0.0,0.99970554511104592,1.0,18.99999815640923,1.9828244799620879e-05,4.4640242215707872e-05,4.2846166312420849e-05,1.8059479213460799e-06,5.8689656033295155e-12,7.3764163028703487e-07,7.0766826882054886e-05,2.5904816443362435e-09,0.00011375416713055131,3.7635446860540836e-08,1.9884929522403393e-14,9.6492831725614415e-09,2.8728428017490957e-16,1.8399815582494294e-08,7.3691004617049724e-09,7.3705848889524995e-09,9.2624141851675881e-13,5.5818582900952707e-13,5.6115101173146618e-13
1.2629924225715542e-10,1.198015867768606,154.0,0.0,0.0,0.0,0.9996993834745358,1.0,18.999998106415692,2.0243127198899568e-05,4.5574292459686149e-05,4.3730727551816708e-05,1.8551484802552112e-06,5.9917676138156532e-12,7.3763761939065321e-07,7.2253551672069274e-05,2.5904656780215004e-09,0.00011614411477001819,3.842822176698468e-08,2.0426667099463551e-14,1.0048600130190489e-08,2.9333580342931386e-16,1.9049588756994926e-08,7.8006549306346413e-09,7.80222650487849e-09,9.8054326194319097e-13,5.9103098190588296e-13,5.971231984505535e-13
1.2888853636977314e-10,1.198015867428943,154.0,0.0,0.0,0.0,0.99969322188226339,1.0,18.999998056352791,2.0658004270360186e-05,4.6508331185611178e-05,4.4615185819742262e-05,1.9044183993959393e-06,6.114568109396153e-12,7.3763360852299656e-07,7.3740265523195372e-05,2.590449711823255e-09,0.00011853404940307393,3.9220986893657882e-08,2.0969168388792208e-14,1.0456003669880164e-08,2.9938725203136867e-16,1.9706388005962889e-08,8.2472666902252762e-09,8.2489284600155305e-09,1.0367418905350745e-12,6.2502789972276859e-13,6.3460052113075913e-13
1.3406712459500862e-10,1.1980158667486596,154.0,0.0,0.0,0.0,0.99968089883043021,1.0,18.999997956041295,2.1487742430042953e-05,4.8376374083554171e-05,4.6383815810525227e-05,2.0031439604201543e-06,6.3601645558752361e-12,7.3762558687381687e-07,7.6713660409098077e-05,2.5904177797725674e-09,0.00012331387965032443,4.0806487807907564e-08,2.2056215925117914e-14,1.1295069698749323e-08,3.1148992528007222e-16,2.1040417209557863e-08,9.1862985788263679e-09,9.188150014709216e-09,1.1549098135937461e-12,6.965260692573385e-13,7.1419388768063762e-13
1.3872785399772053e-10,1.1980158661355047,154.0,0.0,0.0,0.0,0.9996698082350709,1.0,18.999997865576368,2.2234488553160713e-05,5.0057573300594333e-05,4.7975283286876908e-05,2.0921815577459937e-06,6.5811961768168195e-12,7.3761836748768638e-07,7.9389678396203669e-05,2.5903890413198436e-09,0.00012761568239185762,4.2233405184396795e-08,2.3036591219541543e-14,1.2077883237302606e-08,3.2238207589653474e-16,2.2263478807512655e-08,1.008449051982408e-08,1.0086523399740667e-08,1.2679457052874453e-12,7.6493421130298056e-13,7.9128474328085849e-13
1.4338858340043245e-10,1.1980158655216826,154.0,0.0,0.0,0.0,0.99965871778303794,1.0,18.999997774962743,2.2981217414986712e-05,5.1738735200123747e-05,4.9566493168628066e-05,2.1813678901205118e-06,6.8022228895999112e-12,7.376111481945706e-07,8.2065660942537647e-05,2.5903603032381406e-09,0.0001319174429940664,4.3660290875268825e-08,2.4018604207205834e-14,1.2886894204284295e-08,3.3327398464579432e-16,2.3506885588783543e-08,1.103384797758599e-08,1.1036072662481806e-08,1.3874274650850309e-12,8.3725743073436935e-13,8.7373165155964874e-13
1.4804931280314436e-10,1.1980158649073451,154.0,0.0,0.0,0.0,0.99964762747432945,1.0,18.999997684221992,2.3727929015835477e-05,5.3419859782510078e-05,5.1157467066143491e-05,2.2706813603307175e-06,7.0232446942751825e-12,7.3760392899447734e-07,8.474160804855982e-05,2.5903315655251045e-09,0.00013621916145749357,4.5087144880909949e-08,2.5002017085325818e-14,1.3722101438217072e-08,3.4416565153079896e-16,2.4769798436969866e-08,1.2035197476558218e-08,1.2037624495344794e-08,1.5134593798651376e-12,9.1355940671589177e-13,9.6171437037857367e-13
1.5271004220585627e-10,1.1980158642926264,154.0,0.0,0.0,0.0,0.99963653730894442,1.0,18.999997593372704,2.4474623356021538e-05,5.5100947048120912e-05,5.2748223567143311e-05,2.3601033928489783e-06,7.2442615908931431e-12,7.375967098873575e-07,8.7417519714730189e-05,2.5903028281837989e-09,0.00014052083778268208,4.6513967201581316e-08,2.5986625322316645e-14,1.4583503777659877e-08,3.5505707655354301e-16,2.6051413284228565e-08,1.3089331458634538e-08,1.3091971501262966e-08,1.6461414360668505e-12,9.9390119236474906e-13,1.0554126456222534e-12
1.5737077160856818e-10,1.1980158636776403,154.0,0.0,0.0,0.0,0.9996254472868813,1.0,18.999997502430844,2.522130043585943e-05,5.6781996997323685e-05,5.4338778661233677e-05,2.4496180094315521e-06,7.4652735795041412e-12,7.375894908732423e-07,9.0093395941508617e-05,2.5902740912161588e-09,0.00014482247197017452,4.7940757837586615e-08,2.6972252984790032e-14,1.5471100061207883e-08,3.6594825971634448e-16,2.7350959558536726e-08,1.4197009706347886e-08,1.4199873617171597e-08,1.7855694992763096e-12,1.0783413244411543e-12,1.1550062111987867e-12
1.620315010112801e-10,1.1980158630624866,154.0,0.0,0.0,0.0,0.99961435740813864,1.0,18.999997411410174,2.5967960255663671e-05,5.8463009630485549e-05,5.5929146104713735e-05,2.5392114644230259e-06,7.686280660158382e-12,7.3758227195215757e-07,9.2769236729354956e-05,2.5902453546190315e-09,0.00014912406402051395,4.9367516789311173e-08,2.795874872196101e-14,1.6384889127492506e-08,3.7683920102214406e-16,2.8667698712471965e-08,1.5358960702520933e-08,1.536205947393486e-08,1.9318354857936611e-12,1.1669359281365844e-12,1.2606747890401714e-12
1.66692230413992e-10,1.1980158624472508,154.0,0.0,0.0,0.0,0.99960326767271501,1.0,18.999997320322521,2.6714602815748763e-05,6.0143984947973676e-05,5.7519337734316489e-05,2.6288719311113402e-06,7.9072828329058751e-12,7.3757505312405207e-07,9.5445042078729151e-05,2.59021661839214e-09,0.0001534256139342431,5.0794244057066624e-08,2.8945982312163263e-14,1.7324869815181374e-08,3.8772990047332119e-16,3.0000922826485338e-08,1.6575882930803868e-08,1.6579227697147908e-08,2.0850275267394322e-12,1.2597388173022138e-12,1.372598089102728e-12
1.7135295981670392e-10,1.198015861832007,154.0,0.0,0.0,0.0,0.99959217808060896,1.0,18.999997229178035,2.7461228116429236e-05,6.1824922950155101e-05,5.9109363734813048e-05,2.7185892342056666e-06,8.1282800977964872e-12,7.3756783438892887e-07,9.8120811990091094e-05,2.590187882538036e-09,0.0001577271217119048,5.2220939641129778e-08,2.9933841717214091e-14,1.8291040962978352e-08,3.9862035807198913e-16,3.1349953283947203e-08,1.78484461183424e-08,1.785204815005747e-08,2.2452301248573661e-12,1.35680159021386e-12,1.4909558093675199e-12
1.7601368921941583e-10,1.1980158612168195,154.0,0.0,0.0,0.0,0.99958108863181905,1.0,18.999997137985492,2.8207836158019583e-05,6.350582363739682e-05,6.0699232868978606e-05,2.8083546199410332e-06,8.349272454879985e-12,7.375606157468317e-07,0.00010079654646390059,2.5901591470555392e-09,0.00016202858735404175,5.364760354185237e-08,3.0922230551080171e-14,1.9283401409623506e-08,4.0951057382083139e-16,3.2714139511244125e-08,1.9177292424748722e-08,1.9181163122774458e-08,2.4125243045405563e-12,1.4581737211958595e-12,1.6159276358407765e-12
1.8067441862212775e-10,1.198015860601744,154.0,0.0,0.0,0.0,0.99956999932634405,1.0,18.999997046752426,2.8954426940834314e-05,6.5186687010065667e-05,6.2288952675925476e-05,2.8981605578065469e-06,8.5702599042059426e-12,7.3755339719772658e-07,0.0001034722455006176,2.590130411943046e-09,0.00016633001086119689,5.5074235759578112e-08,3.1911065896745198e-14,2.030194999389312e-08,4.2040054772247301e-16,3.4092857778265105e-08,2.0563037580235785e-08,2.0567188470639552e-08,2.5869877554420241e-12,1.5639026483249079e-12,1.7476932425543149e-12
1.8533514802483966e-10,1.1980158599868291,154.0,0.0,0.0,0.0,0.99955891016418252,1.0,18.999996955485297,2.9701000465187915e-05,6.6867513068528494e-05,6.3878529642358794e-05,2.9880005693426395e-06,8.7912424458237729e-12,7.3754617874159189e-07,0.00010614790910070194,2.5901016772023879e-09,0.00017063139223391307,5.6500836294590441e-08,3.2900276421129038e-14,2.1346685554599668e-08,4.3129027977907773e-16,3.5485510055303549e-08,2.2006271975521584e-08,2.2010714704348999e-08,2.7686949699988382e-12,1.6740338574152276e-12,1.8864322915659625e-12
1.8999587742755157e-10,1.198015859372117,154.0,0.0,0.0,0.0,0.99954782114533258,1.0,18.99999686418969,3.0447556731394891e-05,6.8548301813152102e-05,6.5467969349899464e-05,3.0778690808638638e-06,9.0122200797828692e-12,7.375389603784718e-07,0.00010882353726461349,2.5900729428340078e-09,0.00017493273147273293,5.7927405147205201e-08,3.3889800753446256e-14,2.2417606930591824e-08,4.4217976999305488e-16,3.6891522923496865e-08,2.3507561705437206e-08,2.3512308033774755e-08,2.9577173751138776e-12,1.788610962434372e-12,2.0323244329599789e-12
1.9465660683026348e-10,1.1980158587576437,154.0,0.0,0.0,0.0,0.99953673226979323,1.0,18.999996772870396,3.1194095739769709e-05,7.0229053244303262e-05,6.7057276601534339e-05,3.1677612970481708e-06,9.2331928061324616e-12,7.3753174210835519e-07,0.00011149912999281207,2.5900442088361116e-09,0.00017923402857819928,5.935394231777131e-08,3.4879586093322173e-14,2.3514712960754459e-08,4.5306901836706913e-16,3.8310346535863206e-08,2.506744956826061e-08,2.507251136750136e-08,3.1541234582505085e-12,1.9076757825057874e-12,2.1855493048474764e-12
1.993173362329754e-10,1.1980158581434417,154.0,0.0,0.0,0.0,0.9995256435375629,1.0,18.999996681531552,3.1940617490626864e-05,7.1909767362348664e-05,6.8646455530209737e-05,3.2576730923774129e-06,9.4541606249216009e-12,7.375245239312051e-07,0.00011417468728575757,2.5900154752092166e-09,0.00018353528355085502,6.0780447806593992e-08,3.5869587015465032e-14,2.4638002484008628e-08,4.6395802490345103e-16,3.9741453625970027e-08,2.6686456022835546e-08,2.6691845270139402e-08,3.3579788882000997e-12,2.0312684156571424e-12,2.3462865333668464e-12
2.039780656356873e-10,1.1980158575295377,154.0,0.0,0.0,0.0,0.99951455494864017,1.0,18.999996590176689,3.2687121984280838e-05,7.359044416765504e-05,7.0235509692306259e-05,3.3476009176919592e-06,9.6751235361993721e-12,7.375173058470534e-07,0.00011685020914390981,2.5899867419545844e-09,0.00018783649639124279,6.2206921613969807e-08,3.6859764440756264e-14,2.5787474339311562e-08,4.7484678960446228e-16,4.118433856137343e-08,2.8365080105514138e-08,2.8370808879454385e-08,3.569346630779742e-12,2.1594273094717708e-12,2.5147157326841763e-12
2.0863879503839922e-10,1.1980158569159567,154.0,0.0,0.0,0.0,0.99950346650302357,1.0,18.999996498808869,3.3433609221046105e-05,7.5271083660589095e-05,7.1824442148184109e-05,3.4375417196708831e-06,9.8960815400147434e-12,7.3751008785591217e-07,0.00011952569556772868,2.5899580090711258e-09,0.00019213766709990542,6.3633363740233969e-08,3.785008474966256e-14,2.6963127365656691e-08,4.8573531247266285e-16,4.2638516439320216e-08,3.0103800308773154e-08,3.0109880785161635e-08,3.7882870596936744e-12,2.2921893287860058e-12,2.6910165049936768e-12
2.1329952444111113e-10,1.1980158563027197,154.0,0.0,0.0,0.0,0.99949237820071191,1.0,18.999996407430725,3.4180079201237116e-05,7.6951685841517492e-05,7.3413255531529879e-05,3.5274928715073022e-06,1.011703463641649e-11,7.3750286995774096e-07,0.00012220114655767396,2.5899292765583046e-09,0.00019643879567738577,6.5059774185709647e-08,3.88405190189156e-14,2.8164960402073598e-08,4.9662359351052107e-16,4.4103522222511647e-08,3.1903075423184012e-08,3.1909519871067336e-08,4.0148580627704358e-12,2.4295898205620329e-12,2.8753684405180993e-12
2.1796025384382305e-10,1.198015855689845,154.0,0.0,0.0,0.0,0.99948129004170339,1.0,18.999996316044506,3.4926531925168325e-05,7.8632250710806921e-05,7.500195210898056e-05,3.6174521133035024e-06,1.033798282545344e-11,7.3749565215255194e-07,0.00012487656211420558,2.5899005444173164e-09,0.00020073988212422652,6.6486152950692587e-08,3.9831042365213381e-14,2.9392972287628048e-08,5.0751163272029142e-16,4.5578909912909348e-08,3.3763345344312352e-08,3.3770166122132189e-08,4.2491151437746706e-12,2.571662676057831e-12,3.0679511175091609e-12
2.2262098324653496e-10,1.1980158550773492,154.0,0.0,0.0,0.0,0.99947020202599701,1.0,18.999996224652161,3.5672967393154217e-05,8.0312778268824101e-05,7.6590533831371167e-05,3.7074175008398038e-06,1.055892610717439e-11,7.3748843444037349e-07,0.00012755194223778324,2.5898718126480048e-09,0.00020504092644097038,6.7912500035499978e-08,4.0821633381124344e-14,3.064716186142199e-08,5.1839943010439599e-16,4.7064251761650201e-08,3.5685031846074276e-08,3.5692241397984677e-08,4.4911115199863233e-12,2.7184403904119982e-12,3.2689441022479671e-12
2.2728171264924687e-10,1.198015854465246,154.0,0.0,0.0,0.0,0.99945911415359101,1.0,18.999996133255362,3.6419385605509239e-05,8.1993268515935628e-05,7.8179002377815201e-05,3.7973873615086548e-06,1.0779864481627902e-11,7.3748121682117343e-07,0.0001302272869288668,2.5898430812494173e-09,0.00020934192862816019,6.9338815440460905e-08,4.1812273649886795e-14,3.1927527962593518e-08,5.2928698566535025e-16,4.8559137513231655e-08,3.7668539322023987e-08,3.7676150174359476e-08,4.7408982157332922e-12,2.86995411975721e-12,3.4785269490454331e-12
2.366031714546707e-10,1.198015853242266,154.0,0.0,0.0,0.0,0.99943693883867457,1.0,18.99999595045394,3.7912170264584433e-05,8.5354137078908632e-05,8.1355605510064841e-05,3.9773349605879719e-06,1.1221726508927176e-11,7.3746678186173375e-07,0.00013557787001539098,2.5897856195664361e-09,0.00021794380661604854,7.2191351212068506e-08,4.379364092784985e-14,3.4566785103802553e-08,5.5106137132714742e-16,5.1575982938542329e-08,4.1822552029905418e-08,4.1831003374002339e-08,5.264036223402556e-12,3.1873078735080453e-12,3.9241803862115815e-12
2.449924843795522e-10,1.1980158521430389,154.0,0.0,0.0,0.0,0.99941698154532299,1.0,18.999995785929883,3.9255617446648995e-05,8.8378791185965809e-05,8.4214173780561885e-05,4.1392906480960547e-06,1.1619385551129329e-11,7.3745379071621783e-07,0.00014039327361874585,2.5897339053220444e-09,0.00022568535272751789,7.4758525064547986e-08,4.5576902840656745e-14,3.7031628609495862e-08,5.7065749141130258e-16,5.4320001558142517e-08,4.5776316703388832e-08,4.578556808722982e-08,5.7619733887018711e-12,3.4894104522792348e-12,4.3564468516812913e-12
2.5338179730443367e-10,1.1980158510452406,154.0,0.0,0.0,0.0,0.99939702471624281,1.0,18.999995621408488,4.0599008725359664e-05,9.1403324411391731e-05,8.707239255390538e-05,4.3012437329779032e-06,1.2017028694539865e-11,7.3744079987195118e-07,0.00014520856242797076,2.5896821922798464e-09,0.00023342676234767266,7.7325596279180171e-08,4.7360136096585334e-14,3.958126601182106e-08,5.902528280255105e-16,5.7089288426615464e-08,4.9935948152256787e-08,4.994604129245214e-08,6.2858535829643114e-12,3.8072866123900259e-12,4.8193363518043134e-12
2.6177111022931514e-10,1.1980158499489069,154.0,0.0,0.0,0.0,0.99937706835142559,1.0,18.999995456893629,4.194234410255015e-05,9.4427736757325215e-05,8.9930265737341313e-05,4.4631903432896422e-06,1.2414655939441521e-11,7.3742780932900051e-07,0.00015002373644574734,2.5896304804416085e-09,0.00024116803547967808,7.9892564857765443e-08,4.9143298062400178e-14,4.2215690541938952e-08,6.0984738118349342e-16,5.9881995010248266e-08,5.4303263473011872e-08,5.4314240455442803e-08,6.8359060787515099e-12,4.1410763521780811e-12,5.3138956145546271e-12
2.701604231541966e-10,1.1980158488540724,154.0,0.0,0.0,0.0,0.99935711245086301,1.0,18.999995292388238,4.3285623580054133e-05,9.7452028225905284e-05,9.2787796310308306e-05,4.6251275344006044e-06,1.2812267286116332e-11,7.3741481908728706e-07,0.00015483879567475698,2.5895787698069292e-09,0.00024890917212669914,8.2459430802128497e-08,5.0926356315336504e-14,4.4934895431389838e-08,6.2944115089919594e-16,6.2696406324866541e-08,5.8879946733637455e-08,5.889184998642279e-08,7.4123433639155502e-12,4.4909094214199053e-12,5.8411712422816263e-12
2.785497360790781e-10,1.1980158477607623,154.0,0.0,0.0,0.0,0.99933715701454673,1.0,18.999995127894579,4.4628847159705186e-05,0.00010047619881927107,9.5644986548362759e-05,4.7870530651508309e-06,1.3209862734845995e-11,7.3740182914677174e-07,0.00015965374011768112,2.589527060373817e-09,0.00025665017229190105,8.5026194114116989e-08,5.2709286178411476e-14,4.7738873912093466e-08,6.4903413718673472e-16,6.5530931226641751e-08,6.3667558598373068e-08,6.3680430866791906e-08,8.0153623559996767e-12,4.8569060628445307e-12,6.4022097117181026e-12
2.8693904900395957e-10,1.1980158466689987,154.0,0.0,0.0,0.0,0.99931720204246843,1.0,18.999994963414345,4.5972014843336893e-05,0.00010350024853956199,9.8501838194297998e-05,4.9489652267973556e-06,1.3607442285912784e-11,7.3738883950754647e-07,0.00016446856977720103,2.5894753521438667e-09,0.00026439103597844857,8.7592854795531407e-08,5.449206883698083e-14,5.0627619216348999e-08,6.6862634005982193e-16,6.8384093426447001e-08,6.8667545246014387e-08,6.8681429569241093e-08,8.6451455274983444e-12,5.2391776992146629e-12,6.9980573739882295e-12
2.9532836192884104e-10,1.198015845578799,154.0,0.0,0.0,0.0,0.99929724753461979,1.0,18.999994798948844,4.7315126632782782e-05,0.00010652417738891759,0.00010135835258716294,5.1108627140474403e-06,1.4005005939598346e-11,7.3737585016956624e-07,0.00016928328465599804,2.5894236451179753e-09,0.00027213176318950666,9.0159412848175561e-08,5.6274689918716124e-14,5.360112457683502e-08,6.8821775953224126e-16,7.1254523160194843e-08,7.3881246645986942e-08,7.3896186335507952e-08,9.3018619500837488e-12,5.6378275709262121e-12,7.6297604546155316e-12
3.037176748537225e-10,1.198015844490179,154.0,0.0,0.0,0.0,0.99927729349099226,1.0,18.999994634499068,4.8658182529876265e-05,0.00010954798536947769,0.00010421453075674682,5.2727445306145325e-06,1.4402553696183858e-11,7.3736286113275651e-07,0.00017409788475675344,2.5893719392939857e-09,0.00027987235392824052,9.2725868273894526e-08,5.8057138453698423e-14,5.6659383226609455e-08,7.0780839561810038e-16,7.4140949486012049e-08,7.9309904219026252e-08,7.9325942838613631e-08,9.9856682611844314e-12,6.0529513261942965e-12,8.2983650535308716e-12
3.12106987778604e-10,1.1980158434031516,154.0,0.0,0.0,0.0,0.99925733991157784,1.0,18.999994470065797,5.0001182536450783e-05,0.00011257167248338228,0.0001070703734952955,5.4346099175348351e-06,1.4800085555951438e-11,7.3734987239720973e-07,0.0001789123700821484,2.5893202346724872e-09,0.00028761280819781452,9.5292221074502158e-08,5.9839406085119916e-14,5.980238839910959e-08,7.2739824833120367e-16,7.7042193144586745e-08,8.4954667942501996e-08,8.4971849289630962e-08,1.0696709560491665e-11,6.4846375684522644e-12,9.0049171450804236e-12
