Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237)
1.0083430097311384e-10,0.8751453403948452,154.0,0.0,0.0,0.0,0.99333765038392563,1.0,18.999991383221573,9.5299921398277632e-05,0.00034804059967849976,0.00033858556701629251,8.3489627515122374e-06,3.787597081484573e-11,2.1359510485240288e-05,0.0018681183639769213,3.1132293549165203e-07,0.003980205015605762,2.3364043255986175e-07,5.9490068258221672e-14,3.3573208253906933e-07,1.2170837285336927e-15,7.2019741829796889e-07,6.1410706203574042e-07,6.1421886815915752e-07,7.1671266210514613e-11,4.0133881564106662e-11,1.4358924408739468e-08,1.6845186049470327e-16,1.5960236301459942e-16,1.5976696878774442e-16,2.411174335773507e-11,3.4001350182296823e-08,7.4860979422329058e-14,3.8929686751545906e-17,1.6214245102963122e-07
1.0410350392205984e-10,0.875145339128522,154.0,0.0,0.0,0.0,0.99312248448590812,1.0,18.999991075140802,9.8378034967642496e-05,0.00035924641341708602,0.00034941292617816634,8.6473667796938431e-06,3.9095457996234429e-11,2.1355069099316212e-05,0.0019286774918123319,3.1125549989645994e-07,0.0041092830832756191,2.4119959933046635e-07,6.1616329662354467e-14,3.5348923931292596e-07,1.2564610699962136e-15,7.5483655043155204e-07,6.6685134216543032e-07,6.6697276941760591e-07,7.7832803727351855e-11,4.3593257953777711e-11,1.5304554761375811e-08,2.0541248590844353e-16,1.9481342280771465e-16,1.9502130394817086e-16,2.6530291813899544e-11,3.6105654103814576e-08,8.4361157527014197e-14,4.0836938753074411e-17,1.7200465934352257e-07
1.0737270687100584e-10,0.8751453378756556,154.0,0.0,0.0,0.0,0.99290736974407423,1.0,18.999990767201126,0.00010145541834799569,0.00037044734228109641,0.00036023284670177688,8.9455697954231905e-06,4.0314413538251054e-11,2.1350628769849711e-05,0.0019892223725545299,3.1118808033433036e-07,0.0042383340536037081,2.4875547065151561e-07,6.3741158763389844e-14,3.7167247986102248e-07,1.295821244746271e-15,7.8973721928509885e-07,7.2208242575597841e-07,7.222139287075629e-07,8.4285142758173937e-11,4.7216365841425401e-11,1.6280302950400439e-08,2.4881393186176245e-16,2.3620891466321245e-16,2.3646943410450288e-16,2.910356853006448e-11,3.8272567902382718e-08,9.4735194836709197e-14,4.2784467330980448e-17,1.8210690576082718e-07
1.1064190981995184e-10,0.8751453366363411,154.0,0.0,0.0,0.0,0.9926923061444386,1.0,18.999990459403492,0.00010453207171290494,0.00038164338846456019,0.00037104533364675516,9.2435708648665521e-06,4.1532837679655846e-11,2.1346189496550445e-05,0.0020497530095880795,3.1112067680087967e-07,0.0043673579368830977,2.5630804800300788e-07,6.5864548907342649e-14,3.9028143156624224e-07,1.3351642604934976e-15,8.2487952598092131e-07,7.7981829737966952e-07,7.799603339082307e-07,9.1030391076540632e-11,5.1004399396077676e-11,1.7286165693716294e-08,2.9950057060931255e-16,2.8460975609158169e-16,2.8493388997366902e-16,3.1836211868695741e-11,4.0502056344440428e-08,1.0603476419201084e-13,4.4772268378323842e-17,1.9244528548825666e-07
1.1391111276889785e-10,0.8751453354106644,154.0,0.0,0.0,0.0,0.99247729367302095,1.0,18.999990151748577,0.000107607995235891,0.00039283455416046914,0.00038185039178185174,9.5413693412330962e-06,4.2750730659095686e-11,2.13417512791282e-05,0.0021102694062966319,3.110532892917265e-07,0.0044963547433428805,2.6385733286423856e-07,6.79864954855372e-14,4.0931572208337595e-07,1.3744901249438646e-15,8.6024494808654626e-07,8.4007556823343159e-07,8.4022859927185215e-07,9.8070495527602121e-11,5.4958461660628204e-11,1.832213970202603e-08,3.5839201689978224e-16,3.4091173629361926e-16,3.4131228402347747e-16,3.4732851421687477e-11,4.2794084177608449e-08,1.1831298809138545e-13,4.6800337778190354e-17,2.0301595592914304e-07
1.1718031571784384e-10,0.8751453341987044,154.0,0.0,0.0,0.0,0.99226233231584482,1.0,18.99998984423685,0.00011068318909042779,0.00040402084156077847,0.00039264802566678071,9.8389647831024495e-06,4.3968092715104246e-11,2.1337314117292821e-05,0.0021707715660629211,3.1098591780249026e-07,0.0046253244831491588,2.7140332671380144e-07,7.0106995352654634e-14,4.2877497933892695e-07,1.4137988457996882e-15,8.9581624437887108e-07,9.0286957118256876e-07,9.030340604849061e-07,1.0540725316506385e-10,5.9079570858165908e-11,1.938822167886365e-08,4.2648664108953723e-16,4.0608923925141369e-16,4.0658105234198731e-16,3.7798108068748533e-11,4.514861613519653e-08,1.3162443591898079e-13,4.8868671403734586e-17,2.138151356930089e-07
1.2044951866678983e-10,0.8751453330005334,154.0,0.0,0.0,0.0,0.99204742205893903,1.0,18.99998953686864,0.0001137576534499423,0.00041520225285640697,0.00040343823970901939,1.0136356897768367e-05,4.5184924086102081e-11,2.1332878010754256e-05,0.0022312594922687646,3.109185623287922e-07,0.0047542671664060352,2.7894603102958887e-07,7.2226046423030981e-14,4.4865883153091696e-07,1.4530904307596309e-15,9.3157736622840186e-07,9.6821444921313901e-07,9.6839086313674258e-07,1.1304232161579109e-10,6.3368666260948046e-11,2.0484408320621381e-08,5.0486507514248263e-16,4.8119898250880358e-16,4.8179921310938401e-16,4.1036594023946878e-11,4.7565616939746329e-08,1.4602512117602973e-13,5.0977265118216684e-17,2.2483910362092433e-07
1.2371872161573582e-10,0.875145331816217,154.0,0.0,0.0,0.0,0.99183256288833654,1.0,18.999989229644143,0.00011683138848781471,0.00042637879023723854,0.00041422103820290188,1.0433545502269129e-05,4.6401225010396838e-11,2.1328442959222579e-05,0.0022917331882950681,3.1085122286625471e-07,0.004883182803156555,2.8648544728879342e-07,7.4343647392981355e-14,4.6896690712869051e-07,1.492364887518709e-15,9.6751337516235544e-07,1.0361232377277803e-06,1.0363120450305331e-06,1.2097722872300324e-10,6.7826613650870079e-11,2.1610696316572582e-08,5.9469370836654046e-16,5.6738376872031977e-16,5.6811213875635929e-16,4.4452912872841531e-11,5.0045051305864546e-08,1.615724987158988e-13,5.3126114775033488e-17,2.3608419782643145e-07
1.269879245646818e-10,0.8751453306458166,154.0,0.0,0.0,0.0,0.99161775479007463,1.0,18.999988922563485,0.00011990439437737826,0.00043755045589212178,0.00042499642535870179,1.0730530494414678e-05,4.7616995726183272e-11,2.1324008962407918e-05,0.0023521926575218212,3.1078389941050186e-07,0.0050120714033836684,2.9402157696790765e-07,7.6459797534355207e-14,4.8969883487272161e-07,1.5316222237682935e-15,1.003610366139819e-06,1.1066079411450265e-06,1.1068096127966699e-06,1.2921338152196598e-10,7.2454210401959494e-11,2.2767082348891376e-08,6.9722816987866109e-16,6.6587624708319644e-16,6.6675533892498736e-16,4.8051659602476249e-11,5.2586883942613924e-08,1.7832546198284025e-13,5.5315216217745366e-17,2.4754681475175371e-07
1.302571275136278e-10,0.8751453294893867,154.0,0.0,0.0,0.0,0.9914029977501958,1.0,18.999988615626751,0.00012297667129191936,0.00044871725200887119,0.00043576440532527247,1.1027311830244941e-05,4.88322364715436e-11,2.1319576020020517e-05,0.0024126379033280994,3.1071659195715902e-07,0.0051409329770111568,3.0155442154272651e-07,7.857449653391676e-14,5.1085424377441902e-07,1.5708624471961209e-15,1.0398553961161547e-06,1.1796796042215362e-06,1.1798946132281021e-06,1.3775207459732807e-10,7.7252190212724128e-11,2.3953563092670146e-08,8.1381679511993276e-16,7.7800268205205424e-16,7.790582516324021e-16,5.1837420626494527e-11,5.5191079555589659e-08,1.9634434025435304e-13,5.7544565280100273e-17,2.5922340823901437e-07
1.335263304625738e-10,0.8751453283469786,154.0,0.0,0.0,0.0,0.99118829175474621,1.0,18.999988308833966,0.00012604821940467769,0.00045987918077426752,0.00044652498220675946,1.1323889507406141e-05,5.0046947484447282e-11,2.1315144131770709e-05,0.0024730689290920634,3.1064930050185272e-07,0.0052697675339045385,3.0908398248834616e-07,8.0687744374893824e-14,5.3243276311593247e-07,1.6100855654862867e-15,1.0762364175375735e-06,1.2553483784554132e-06,1.2555771996958673e-06,1.4659449786407319e-10,8.2221227512120977e-11,2.5170135215935545e-08,9.4590407412838631e-16,9.0518672711291564e-16,9.0644804041546535e-16,5.5814773807069074e-11,5.785760284870542e-08,2.1569089588701859e-13,5.9814157786055221e-17,2.7111048861622925e-07
1.3679553341151978e-10,0.8751453272186387,154.0,0.0,0.0,0.0,0.99097363678977768,1.0,18.999988002185134,0.00012911903888884602,0.00047103624437405819,0.00045727816007405751,1.1620263553773131e-05,5.1261129002751227e-11,2.1310713297368942e-05,0.0025334857381909626,3.1058202504021147e-07,0.0053985750838719884,3.1661026127916503e-07,8.2799541255906804e-14,5.5443402244995915e-07,1.6492915863192529e-15,1.1127422164404967e-06,1.3336235838950366e-06,1.3338666939692891e-06,1.5574174381010228e-10,8.7361941560671509e-11,2.6416795379663502e-08,1.0950340795768976e-15,1.0489532016715797e-15,1.0504533955130989e-15,5.9988288474304095e-11,6.0586418525717462e-08,2.3642832156581022e-13,6.2123989549797102e-17,2.8320462179785689e-07
1.4006473636046577e-10,0.8751453261044093,154.0,0.0,0.0,0.0,0.99075903284134548,1.0,18.999987695680215,0.00013218912991757039,0.00048218844499295854,0.00046802394297275552,1.1916434019576605e-05,5.2474781264200022e-11,2.1306283516525709e-05,0.0025938883340011301,3.1051476556786478e-07,0.0055273556366652061,3.2413325938888484e-07,8.4909887534871425e-14,5.7685765159954881e-07,1.6884805173718522e-15,1.1493623548391648e-06,1.4145137666681344e-06,1.4147716437556274e-06,1.6519481423732551e-10,9.2674900267607442e-11,2.769354023779306e-08,1.2628538727934136e-15,1.2109318692805492e-15,1.2127083373112055e-15,6.4362525443239434e-11,6.3377491291551248e-08,2.5862123755697269e-13,6.4474056375761512e-17,2.9550242839968085e-07
1.4333393930941176e-10,0.8751453250043292,154.0,0.0,0.0,0.0,0.9905444798955102,1.0,18.999987389319184,0.00013525849266394994,0.00049333578481465133,0.00047876233492916126,1.2212400971444125e-05,5.3687904506425842e-11,2.1301854788951652e-05,0.002654276719897989,3.1044752208044377e-07,0.0056561092019803009,3.316529782905109e-07,8.7018783686538517e-14,5.997032806579124e-07,1.7276523663172886e-15,1.186087117097071e-06,1.4980267525338469e-06,1.4982998762619965e-06,1.7495462653673925e-10,9.8160623744134617e-11,2.9000366437239333e-08,1.4511168861662555e-15,1.392861215575708e-15,1.3949560204211936e-15,6.8942037028892401e-11,6.6230785853490098e-08,2.8233568896451552e-13,6.686435405865049e-17,3.0800058286778562e-07
1.4660314225835775e-10,0.8751453239184337,154.0,0.0,0.0,0.0,0.99032997793833633,1.0,18.999987083101988,0.00013832712730103724,0.00050447826602178819,0.00048949333995500666,1.2508164487756145e-05,5.4900498966948535e-11,2.1297427114357492e-05,0.0027146508992560467,3.1038029457358087e-07,0.0057848357894586455,3.3916941945635234e-07,8.9126230269403526e-14,6.2297053998822674e-07,1.7668071408251404e-15,1.2229074600020277e-06,1.5841696967371277e-06,1.5844585480589319e-06,1.85022019530221e-10,1.0381958761135093e-10,3.0337270617905793e-08,1.6616862805340433e-15,1.5965922244661009e-15,1.5990525369349273e-15,7.3731367060140626e-11,6.9146266922250745e-08,3.0763914299026859e-13,6.9294878383449195e-17,3.2069581262140132e-07
1.4987234520730374e-10,0.8751453228467551,154.0,0.0,0.0,0.0,0.99011552695589333,1.0,18.999986777028571,0.00014139503400183799,0.0005156158907959899,0.00050021696205087424,1.2803724655275382e-05,5.6112564883175862e-11,2.1293000492453996e-05,0.0027750108754489009,3.1031308304290994e-07,0.0059135354086877244,3.4668258435802281e-07,9.123222790168931e-14,6.4665906022344276e-07,1.8059448485613633e-15,1.259814966290583e-06,1.6729491304193868e-06,1.673254191499578e-06,1.9539775890879519e-10,1.0965222607966527e-10,3.1704249412696396e-08,1.8965382763566977e-15,1.8240921512999513e-15,1.8269707175786022e-15,7.873505089302511e-11,7.212389921295198e-08,3.3460048619745326e-13,7.176562512544273e-17,3.3358489720939155e-07
1.5314154815624973e-10,0.8751453217893225,154.0,0.0,0.0,0.0,0.98990112693425514,1.0,18.999986471098865,0.00014446221293931108,0.00052674866131784679,0.00051093320520852713,1.3099081566867846e-05,5.732410249240333e-11,2.1288574922952104e-05,0.0028353566518492346,3.1024588748406617e-07,0.0060422080692019578,3.5419247446644119e-07,9.3336777245107404e-14,6.7076847226609136e-07,1.8450654971882917e-15,1.296801801386212e-06,1.7643710038204973e-06,1.7646927579296438e-06,2.0608254229491916e-10,1.1565893481531769e-10,3.3101299447527309e-08,2.1577654576392631e-15,2.0774482918869215e-15,2.0808039296447451e-15,8.3957615423542478e-11,7.516364744598757e-08,3.6329002177778807e-13,7.4276590050231957e-17,3.4666466748017562e-07
1.5641075110519572e-10,0.8751453207461627,154.0,0.0,0.0,0.0,0.98968677785949988,1.0,18.999986165312801,0.00014752866428636887,0.00053787657976691965,0.00052164207341255154,1.3394235319908895e-05,5.8535112031814486e-11,2.1284150405562796e-05,0.0028956882318288213,3.1017870789268666e-07,0.0061708537804835307,3.6169909125183121e-07,9.5439878993500504e-14,6.9529840728809166e-07,1.8841690943646417e-15,1.3338606731292418e-06,1.8584407264935951e-06,1.858779657909603e-06,2.1707700395473729e-10,1.2184007360869391e-10,3.4528417341338515e-08,2.4475800477280836e-15,2.3588717463843733e-15,2.3627698707089382e-15,8.9403579099822735e-11,7.8265476347820116e-08,3.9377946682218138e-13,7.6827768913749494e-17,3.5993200476486947e-07
1.596799540541417e-10,0.8751453197172995,154.0,0.0,0.0,0.0,0.9894724797177108,1.0,18.999985859670311,0.00015059438821587686,0.00054899964832173982,0.00053234357064162869,1.3689186015054807e-05,5.9745593738480817e-11,2.1279726939997168e-05,0.0029560056187585204,3.1011154426440928e-07,0.0062994725519631848,3.692024361837226e-07,9.754153386408927e-14,7.2024849673055782e-07,1.9232556477455129e-15,1.3709847942901217e-06,1.9551632047405091e-06,1.9555197986570182e-06,2.2838171918465658e-10,1.2819596885822406e-10,3.5985599706104985e-08,2.7683171562277012e-15,2.6707011771665836e-15,2.6752143572487418e-15,9.507745193380213e-11,8.1429350651711272e-08,4.2614194959502381e-13,7.9419157462274991e-17,3.7338384007343281e-07
1.629491570030877e-10,0.8751453187027548,154.0,0.0,0.0,0.0,0.98925823249497502,1.0,18.999985554171307,0.00015365938490065394,0.00056011786915981005,0.00054303770086953104,1.3983933755288043e-05,6.0955547849361858e-11,2.12753045259664e-05,0.0030163088160082827,3.1004439659487352e-07,0.0064280643930210253,3.7670251073095114e-07,9.9641742590669556e-14,7.456183723036061e-07,1.9623251649823888e-15,1.4081678476728801e-06,2.0545428764606755e-06,2.0549176189018717e-06,2.3999720839484095e-10,1.3472691588266173e-10,3.7472843146847747e-08,3.1224379964060857e-15,3.015406559901495e-15,3.0206151073877284e-15,1.0098373551266028e-10,8.4655235098394872e-08,4.6045200681205789e-13,8.2050751432450164e-17,3.8701715330361724e-07
1.694875629009797e-10,0.8751453167166958,154.0,0.0,0.0,0.0,0.98882989075103656,1.0,18.999984943603494,0.00015978719722705738,0.00058233977639057116,0.00056440387619590814,1.4572820791244733e-05,6.3373874231047246e-11,2.1266462851354662e-05,0.003136872654943237,3.0991014911459298e-07,0.006685167321143091,3.9169285454329711e-07,1.0383782460611763e-13,7.97616010025776e-07,2.0404131216120422e-15,1.4826876456134803e-06,2.2612893965270789e-06,2.2617018970208437e-06,2.6416233783310281e-10,1.4831500351545429e-10,4.0537499641642834e-08,3.9413252555346763e-15,3.8140040812157152e-15,3.8208784088388624e-15,1.1351149919806444e-10,9.1292893423975517e-08,5.3522001740001633e-13,8.7434538536218689e-17,4.148163729328156e-07
1.753721282090825e-10,0.8751453149783858,154.0,0.0,0.0,0.0,0.98844455718517665,1.0,18.999984394582437,0.00016529974287660416,0.00060232293553063622,0.00058360827863123159,1.510212607861883e-05,6.5548565971867647e-11,2.1258508937557867e-05,0.0032453316150679954,3.0978938091752266e-07,0.0069164679475019249,4.0517299398003207e-07,1.0760936016628625e-13,8.4584586335907743e-07,2.1106340956520426e-15,1.5499021617160936e-06,2.4564848953076191e-06,2.4569330470416235e-06,2.8697802702672187e-10,1.611453586286034e-10,4.3398465166379931e-08,4.8198809456788515e-15,4.6727771441791625e-15,4.6815162310959434e-15,1.2562631909288986e-10,9.7478507058223331e-08,6.0994842500988572e-13,9.2417406504847215e-17,4.4042700112596625e-07
1.8125669351718532e-10,0.8751453132867131,154.0,0.0,0.0,0.0,0.98805938838088858,1.0,18.999983846025096,0.00017080993493876924,0.00062229042188599528,0.00060278887361603654,1.5630775446197815e-05,6.7721551982430119e-11,2.1250558426246672e-05,0.0033537446529975892,3.0966866435902721e-07,0.0071476814629398422,4.1864256018212677e-07,1.1137622200622173e-13,8.9543010838579872e-07,2.1807999914164264e-15,1.6172276514212307e-06,2.6603405111173059e-06,2.660825898422695e-06,3.1080658376085312e-10,1.7454626613762022e-10,4.6356775461893446e-08,5.8509740589293017e-15,5.6828780279843864e-15,5.6938929294750306e-15,1.3856377461592422e-10,1.038644856051178e-07,6.9221025587332938e-13,9.7530473296959209e-17,4.6658080261348377e-07
1.8714125882528813e-10,0.8751453116417369,154.0,0.0,0.0,0.0,0.98767438425719811,1.0,18.999983297931017,0.00017631777441974605,0.00064224224811871981,0.00062194568420718629,1.6158769523822299e-05,6.9892833640644461e-11,2.1242611315740116e-05,0.0034621117883526517,3.0954799941372754e-07,0.0073788079204303121,4.3210156169079667e-07,1.1513841461381835e-13,9.4636660694072278e-07,2.2509108533982502e-15,1.6846404724766244e-06,2.8728689799773361e-06,2.8733931896473026e-06,3.3564950267232553e-10,1.8851857608035449e-10,4.9412410478661321e-08,7.0539310036694508e-15,6.8639511203597944e-15,6.8777238273380474e-15,1.5234981587007797e-10,1.1045062377422816e-07,7.8249077798777019e-13,1.0277371370213048e-16,4.932618321072757e-07
1.9302582413339094e-10,0.8751453100435038,154.0,0.0,0.0,0.0,0.98728954473317776,1.0,18.999982750299722,0.00018182326232523888,0.00066217842688012633,0.00064107873343472019,1.6686108943468171e-05,7.2062412323249974e-11,2.1234667604358196e-05,0.0035704330407442734,3.0942738605625996e-07,0.0076098473724741239,4.4555000704000488e-07,1.1889594249218543e-13,9.9865322366720542e-07,2.3209667260527748e-15,1.7521198549497566e-06,3.0940801799145024e-06,3.0946448006896084e-06,3.6150794350427327e-10,2.0306294885753306e-10,5.2565350095025563e-08,8.4496479787343546e-15,8.2373155824907198e-15,8.2544080414287576e-15,1.6701030540070833e-10,1.1723671639206228e-07,8.8128982878028252e-13,1.0814710240994405e-16,5.2045459864466501e-07
1.9891038944149374e-10,0.8751453084920476,154.0,0.0,0.0,0.0,0.98690486972794744,1.0,18.999982203130759,0.00018732639966046353,0.00068209897081078507,0.00066018804430380512,1.7212794337708938e-05,7.4230289405817074e-11,2.1226727290421928e-05,0.0036787084297740052,3.0930682426127549e-07,0.0078407998711123618,4.5898790475646933e-07,1.226488101486907e-13,1.0522878260135652e-06,2.3909676537975156e-15,1.8196475523482278e-06,3.3239814793663169e-06,3.3245881014841584e-06,3.8838277193123449e-10,2.1817987834997472e-10,5.5815574117393994e-08,1.006064650653545e-14,9.8260346624123698e-15,9.8470985472182765e-15,1.8257101840150691e-10,1.2422255840847539e-07,9.8912176427826377e-13,1.1365061401026685e-16,5.4814405264116309e-07
