Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32)
7.0248997692345655e-19,0.5047129272780269,154.0,0.0,0.0,0.0,0.99999999999927802,1.0,19.0,4.9062107026348157e-14,2.3996603672047423e-13,2.3996564502352624e-13,4.4175116700816128e-22,4.4001655944516728e-22,1.9277536393210471e-13,6.6820345794163965e-20,2.2806263849775519e-16,9.4381321388419547e-20,2.7611014425624878e-22,6.4471019196938065e-32,6.6158551849440388e-25,7.9056389528036347e-32,4.1122143022194037e-25,9.705760174576418e-34,9.7057601846959516e-34,8.937017334525716e-43,1.1825130299002733e-43,4.241584462186725e-26,9.4031809336286524e-78,8.8583331594782039e-78,8.8583331594868754e-78,7.718498803024567e-37,3.9675070774771522e-19,4.6400987696441717e-34,5.5995856065190732e-37,2.6477510990082161e-33,1.8745620574949339e-33,3.7385448392304091e-49,2.3798478754623894e-39,9.4745956134152104e-63,4.855320533858416e-50,6.1488723515778146e-49,1.0941799929581806e-55,1.8532623479174742e-65,5.6970588548475077e-75,4.5224548919149228e-76,6.7046580436744311e-60,4.530424497363373e-86,8.7457845973046432e-90,6.9407750652598174e-87,2.7538776143831783e-81,5.9543515803293244e-78,1.3953767041982169e-33,2.20225487571833e-42,5.4524534484850772e-43,3.5660751850058309e-43,1.4934236657344727e-46,6.2953473976979128e-40,3.2221917024430374e-30,8.2671111255438072e-39,5.4551585879902593e-39,5.0230893564874742e-48,4.0182476423262154e-48,3.5100771216972408e-49,5.1884019896512646e-52,1.9508279419230702e-57,1.1826625817215095e-41,6.1541454013506492e-51,8.000846488476136e-50,4.366849440074679e-91,2.9945306830618904e-52,4.9747268993568962e-58,1.3069063877549598e-67,1.9802921324684608e-72,4.7797106480791674e-21
1.4055902839745615e-18,0.504712927278027,154.0,0.0,0.0,0.0,0.99999999999855538,1.0,19.0,9.8166839688561843e-14,4.8014055684153322e-13,4.8013977364883478e-13,1.7681558890751736e-21,1.7543163736649631e-21,3.8571788394004223e-13,2.6745532646420647e-19,4.5632316776339662e-16,3.7777097415545027e-19,1.105159721028976e-21,5.1108156742087565e-31,2.6480660576612281e-24,6.1517346851119568e-31,1.6459573883170577e-24,7.7705096204104818e-33,7.7705096366148851e-33,1.4310836426465406e-41,1.8935605595183569e-42,1.6977391712225252e-25,1.2060513702320442e-75,1.1361692304762588e-75,1.1361692304784831e-75,6.1794922943440169e-36,7.9384628618118517e-19,1.8572491515326892e-33,4.482704749233606e-36,2.1198093778250804e-32,1.5007884352286997e-32,5.9865427488552694e-48,1.9053253437117467e-38,3.0344217664744631e-61,7.7748214418087147e-49,5.3116014735575682e-48,3.504314459529427e-54,1.1870994195518106e-63,7.2985037864181858e-73,5.7937183119461656e-74,1.1558785276369052e-58,1.1607895727227578e-83,2.2408531000257407e-87,1.778312332892193e-84,3.5279942036383406e-79,7.6281215904485906e-76,5.5851432474902208e-33,1.7631429457388256e-41,4.365273211704427e-42,2.854981414110964e-42,2.2247429242493279e-45,5.0400748587695096e-39,1.2897163993316414e-29,6.61871513078992e-38,4.3674438042794115e-38,8.0434765284625445e-47,6.4344212914149037e-47,5.6206964119538347e-48,8.2124568757434893e-51,6.1056936965823734e-56,9.4684916075392896e-41,4.999810973403817e-50,1.281143119140156e-48,1.1201925749946421e-88,4.7393291552056617e-51,1.4790413243253637e-56,7.7628911323827869e-66,1.1762932339575013e-70,9.5635739556588793e-21
2.811790898076772e-18,0.504712927278027,154.0,0.0,0.0,0.0,0.99999999999711009,1.0,19.0,1.9637630501261074e-13,9.6048959284114686e-13,9.6048802824137685e-13,7.0749265602307465e-21,6.9649610568267301e-21,7.7160193642157375e-13,1.0701681175720682e-18,9.1284346915252064e-16,1.5115737556248932e-18,4.4220750621778915e-21,4.0111976845142275e-30,1.0595712232830837e-23,4.6610204517242061e-30,6.5859734596614558e-24,6.218769253695125e-32,6.2187692796326056e-32,2.2906544882544334e-40,3.0309269020720829e-41,6.7931680729144079e-25,1.5453119661368897e-73,1.4557720764537476e-73,1.4557720764594485e-73,4.9454720235327242e-35,1.5880379526999963e-18,7.4314189785132685e-33,3.5869364632533703e-35,1.6964894388867299e-31,1.2010852282073533e-31,9.5823672418853113e-47,1.5248393325690784e-37,9.7142337962410089e-60,1.2444721821339185e-47,4.8731555262149596e-47,1.1218473203800899e-52,7.6006499511660669e-62,9.3460682874372073e-71,7.4191216117514899e-72,2.113496561487313e-57,2.9728934706584932e-81,5.7390400218381643e-85,4.5541237634957591e-82,4.5177601077874325e-77,9.7681590223301452e-74,2.2347847769089734e-32,1.4110501796633042e-40,3.493537466652388e-41,2.284777497077832e-41,3.4276179410657196e-44,4.0335422106920157e-38,5.1605454585813812e-29,5.2969828237119882e-37,3.4952823411228117e-37,1.2874765369497883e-45,1.0299231397518347e-45,8.9967738374542895e-47,1.2848968396159865e-49,1.8694962776870027e-54,7.5776707285104199e-40,4.0310377688012451e-49,2.0505520857176428e-47,2.8706138665000864e-86,7.4133184364710106e-50,4.5520749614282716e-55,4.7754378746396328e-64,7.2363415010645753e-69,1.9131300571957935e-20
5.624192126281192e-18,0.5047129272780271,154.0,0.0,0.0,0.0,0.99999999999421962,1.0,19.0,3.9279523565919485e-13,1.9211876481478268e-12,1.9211845267941615e-12,2.8304312150982508e-20,2.7436977429871727e-20,1.5433660912674816e-12,4.2813568000871309e-18,1.825881043372179e-15,6.0472616135889997e-18,1.7691152858549346e-20,3.0899751797306442e-29,4.2389738339421348e-23,3.3689100363708086e-29,2.6348181947834034e-23,4.9759601567949745e-31,4.9759601983030168e-31,3.6657566953585164e-39,4.8504596868072874e-40,2.7177095580894753e-24,3.4647188011587138e-71,3.2639628727577378e-71,3.2639628727832564e-71,3.9571291899462636e-34,3.176423324345093e-18,2.9730540514313743e-32,2.8691508669095077e-34,1.3574455997314712e-30,9.610480445674626e-31,1.5334907742125177e-45,1.2201031270348304e-36,3.1092085092415324e-58,1.991542791963713e-46,4.895070049655934e-46,3.5906345553123171e-51,4.8654126537694494e-60,1.1965439129995415e-68,9.4984378401876455e-70,4.2251362178576639e-56,7.612186375079277e-79,1.4694991972471583e-82,1.1659415506246803e-79,5.7839328240295256e-75,1.2505827012350957e-71,8.9405941477730043e-32,1.12905448051616e-39,2.7953482844862829e-40,1.8280486100305633e-40,5.3784505093213591e-43,3.2273674600712679e-37,2.064554160516227e-28,4.2383897064070354e-36,2.7967568365989809e-36,2.060370306641189e-44,1.6482017549012914e-44,1.4397764448457488e-45,1.967462894575068e-48,5.5036853257259079e-53,6.0632875359884368e-39,3.2374257252908442e-48,3.2811949392802834e-46,1.2850788041174297e-83,1.1346573788291488e-48,1.4276826603249006e-53,2.9943504675719175e-62,4.5376969143433374e-67,3.8266753809114562e-20
1.1248994582690033e-17,0.504712927278027,154.0,0.0,0.0,0.0,0.99999999998843858,1.0,19.0,7.8563309694630831e-13,3.8425836940946317e-12,3.8425774813705417e-12,1.1322645505897989e-19,1.0648042741233502e-19,3.0868786006524152e-12,1.7126720816813494e-17,3.6519440776575028e-15,2.4190873640838292e-17,7.0770155868931164e-20,2.3002083755082926e-28,1.6957267259039863e-22,2.2556306290151897e-28,1.0540130210505171e-22,3.9811459537591129e-30,3.9811460201775437e-30,5.8656913619207803e-38,7.7614925667219626e-39,1.0871722861165413e-23,4.4505453955459542e-69,4.1926677958406527e-69,4.1926677959063242e-69,3.166004229340649e-33,6.3532022220650744e-18,1.1893204527703409e-31,2.2940306737964287e-33,1.0860536605244155e-29,7.6890723788162912e-30,2.4538349790281242e-44,9.761751575375269e-36,9.9505136444912654e-57,3.1867354644173596e-45,5.5098677345164726e-45,1.1491035554591306e-49,3.1141421570567011e-58,1.5317143516435292e-66,1.2159097219969561e-67,9.4583120253660755e-55,1.9488963965724153e-76,3.7622596146774217e-80,2.9842823629860125e-77,7.4041148105940867e-73,1.6008902683405673e-69,3.576528591066763e-31,9.0332926768829817e-39,2.2364709979873378e-39,1.4623849278825473e-39,8.5205825637545533e-42,2.5820124895201868e-36,8.2588883034819042e-28,3.3910315603938514e-35,2.2376177681843974e-35,3.2968916413532706e-43,2.6373572237369751e-43,2.3038757934899141e-44,2.8975420492447149e-47,1.5175139904789742e-51,4.8510900295667397e-38,2.595002747297521e-47,5.2493070430339588e-45,3.306928067344116e-81,1.6697788488294102e-47,4.5220312642216668e-52,1.8963165168405407e-60,2.8740704605253923e-65,7.6537660301662009e-20
2.2498599495507712e-17,0.5047129272780269,154.0,0.0,0.0,0.0,0.99999999997687661,1.0,19.0,1.5713088194963152e-12,7.6853755424776898e-12,7.6853632204065749e-12,4.5292418576452262e-19,4.01810451810329e-19,6.1738404194886605e-12,6.8508869471810807e-17,7.304021690255092e-15,9.6766300005592992e-17,2.8309042387016466e-19,1.614252609268629e-27,6.7831764623301547e-22,1.3566108058288201e-27,4.2162233753448157e-22,3.1850677206713126e-29,3.1850678269423902e-29,9.3852122309568885e-37,1.241891589634221e-37,4.3488660049868609e-23,5.6973909850634609e-67,5.3672675134717155e-67,5.367267513639857e-67,2.5329240884437507e-32,1.2706792635223342e-17,4.7574917487795895e-31,1.8329033885861853e-32,8.6887468349058664e-29,6.1514827225505987e-29,3.9263360807872706e-43,7.8097716130278659e-35,3.1843320368499609e-55,5.0988531394579722e-44,6.9577289339676759e-44,3.6771947909167904e-48,1.9930875844625886e-56,1.9606314126081378e-64,1.5563938938666125e-65,2.376621057491885e-53,4.9892705596453541e-74,9.6315725288115154e-78,7.6358237315908314e-75,9.4774793765631629e-71,2.0491783328605468e-67,1.4306695497266586e-30,7.2269759395202513e-38,1.7892297915839553e-38,1.1696550749526359e-38,1.3563936882907995e-40,2.0655054634960429e-35,3.3036893912223595e-27,2.712950588255523e-34,1.7901789663978567e-34,5.2751790329093026e-42,4.2198778251924449e-42,3.6863860379838906e-43,3.9974742739939873e-46,3.8011408489382618e-50,3.8810553521193904e-37,2.0780315561262163e-46,8.395675994223158e-44,8.466932738166382e-79,2.3008590585325943e-46,1.4394922700577015e-50,1.2069077194092383e-58,1.8296496985662916e-63,1.5307947335969417e-19
4.499780932114308e-17,0.504712927278027,154.0,0.0,0.0,0.0,0.99999999995375266,1.0,19.0,3.1426602644994515e-12,1.5370958364516118e-11,1.5370934018012081e-11,1.811733091818433e-18,1.4421374929360865e-18,1.2347511267777463e-11,2.7403464155835142e-16,1.460798309670123e-14,3.8706401873925541e-16,1.1323709930374547e-18,1.0347696162472993e-26,2.71332064163931e-21,7.2183486741385246e-27,1.6865234479854472e-21,2.5481142704408802e-28,2.5481144404667146e-28,1.5015533352700949e-35,1.9870438395822766e-36,1.7395817202617719e-22,7.2930086806474929e-65,6.8704304689733827e-65,6.8704304694038409e-65,2.026388111567773e-31,2.5414103932406573e-17,1.9030485008843644e-30,1.4625187757009499e-31,6.9510105859855246e-28,4.9211954639256759e-28,6.2822988166677282e-42,6.2479649793680903e-34,1.0190132291404516e-53,8.1577871103113483e-43,9.6458150482254624e-43,1.1766501553585848e-46,1.2755207283676128e-54,2.5095004117854542e-62,1.9920987269342205e-63,6.5650474023992031e-52,1.2771987737541576e-71,2.4655789171715081e-75,1.9525989960814336e-72,1.2130737924531252e-68,2.6228357906682654e-65,5.722793856274091e-30,5.781715987658044e-37,1.4313667053841167e-37,9.3525319231618543e-38,2.1643788564131948e-39,1.6521195420249753e-34,1.3215023640726487e-26,2.1704064822518411e-33,1.4321768060006708e-33,8.4401302663775621e-41,6.7516295007047899e-41,5.8983591626611102e-42,5.0087219952386968e-45,8.4711327898688985e-49,3.1049165399272132e-36,1.6632373851978009e-45,1.3421781961372574e-42,2.1676390474864669e-76,2.8781760245024421e-45,4.5935905737860156e-49,7.6986645536903267e-57,1.1676797054659815e-61,3.0616309976751175e-19
6.749701914677844e-17,0.504712927278027,154.0,0.0,0.0,0.0,0.99999999993062871,1.0,19.0,4.7140117094057082e-12,2.3056540393177675e-11,2.3056504135151367e-11,3.8499551083591272e-18,2.8507897266170822e-18,1.8520929337032961e-11,5.8231768088408903e-16,2.1911750689541391e-14,8.225026604835434e-16,2.4062825856884767e-18,2.6307979604719667e-26,5.7658333222672345e-21,1.6899382462540082e-26,3.5838834571651111e-21,7.2860580218588976e-28,7.2860586476488116e-28,5.5265344884817412e-35,7.3136235254327438e-36,3.6966331709047083e-22,3.7629292874213108e-64,3.5448941820293052e-64,3.5448941822935848e-64,5.7942409331693332e-31,3.8121545700450191e-17,4.0440218998936365e-30,4.1756280541265584e-31,1.9875417599940615e-27,1.4071452447046393e-27,2.3123165544480303e-41,1.7865382779396687e-33,4.6524750805141709e-53,3.0025211535301782e-42,3.4282090840720423e-42,5.3720384078153906e-46,7.0079611245799232e-54,1.6189466752828254e-61,1.2851568588822164e-62,2.9053141612075219e-51,9.4845669277258784e-71,1.8309563939417118e-74,1.4496024019718988e-71,7.8258847878800608e-68,1.6920624343386228e-64,1.2161008614707672e-29,1.6532191699584863e-36,4.0927551935129935e-37,2.6734464632611426e-37,7.9611273817475492e-39,4.7235259602441598e-34,2.808208926909665e-26,6.2060348389416747e-33,4.0951549348867635e-33,3.1064804151984861e-40,2.4850007460018721e-40,2.1709986924273173e-41,1.6555167815332059e-44,3.4006683271356038e-48,8.8781725090900886e-36,4.7564153977735309e-45,4.9380765657338215e-42,1.3308187904514135e-75,9.5069189428859327e-45,2.0960485544356581e-48,4.2269848503476625e-56,6.4123520964059494e-61,4.5924672646708679e-19
8.999622897241381e-17,0.5047129272780271,154.0,0.0,0.0,0.0,0.99999999990750477,1.0,19.0,6.285363154215089e-12,3.074212169509897e-11,3.0742073571824758e-11,6.5675899017047225e-18,4.5611395438025328e-18,2.4694094637605097e-11,9.9335378008395074e-16,2.9215324473918491e-14,1.4030762824882627e-15,4.1048161961548638e-18,5.028296638342066e-26,9.8358523330576899e-21,3.0478715053330583e-26,6.1137022242101545e-21,1.53684571675449e-27,1.5368458754639318e-27,1.4016052420222326e-34,1.8548859467551959e-35,6.3060409090345207e-22,2.052829156209225e-63,1.9338822436357466e-63,1.9338822437828661e-63,1.2221778491472554e-30,5.082911793934806e-17,6.898678378137895e-30,8.7956370875994229e-31,4.1922676138557424e-27,2.9680530770143156e-27,5.8645559837940088e-41,3.7683391656135884e-33,1.3867753278539954e-52,7.6148326587298892e-42,8.5132059925680811e-42,1.6012156417820003e-45,2.4094348999762347e-53,6.322310041404338e-61,5.0187942368267511e-62,8.4897395479173365e-51,4.1535978874778058e-70,8.0183546687188283e-74,6.3465950699613595e-71,3.0561763291471995e-67,6.6078418139410394e-64,2.0745313370216926e-29,3.4871291820749055e-36,8.6326745930658695e-37,5.6375439187208565e-37,2.0182747720864164e-38,9.9622998920270648e-34,4.7904884570433831e-26,1.3090351756372108e-32,8.6378958211642996e-33,7.8785826100575866e-40,6.3023801571728484e-40,5.5061376334998827e-41,3.8380439914668282e-44,9.1254355730617797e-48,1.8726695814064606e-35,1.0033352543087977e-44,1.2519355500638419e-41,7.408435920731431e-75,2.2029271456371691e-44,6.2453215794744621e-48,1.4525815602132691e-55,2.2040384643811692e-60,6.123303534584237e-19
1.3499464862368454e-16,0.5047129272780269,154.0,0.0,0.0,0.0,0.99999999986125687,1.0,19.0,9.4280660436064803e-12,4.6113282754589824e-11,4.611321084816077e-11,1.3597398644831107e-17,8.5286696937817756e-18,3.7039832038229485e-11,2.0565680682614008e-15,4.3822017202028704e-14,2.9048280056535786e-15,8.4984173719721346e-18,1.1841805747852925e-25,2.0363905031948942e-20,6.685961394195778e-26,1.2657681304096394e-20,4.1976162275580563e-27,4.1976167825454031e-27,4.901214455050944e-34,6.4865696620171609e-35,1.3055896522898334e-21,2.8510538670221693e-62,2.6858554862065481e-62,2.6858554864389574e-62,3.3381615099618356e-30,7.6244568624232225e-17,1.4282991134985269e-29,2.3969266354801858e-30,1.1450205465145174e-26,8.1065477409184991e-27,2.0508721338210392e-40,1.0292537659563378e-32,6.0702107764668845e-52,2.6628144493003132e-41,2.9084538489201624e-41,7.0085469877301271e-45,1.2957935061192576e-52,4.1121336599646776e-60,3.2643057943195281e-61,3.6306632480280677e-50,3.2225589519061351e-69,6.2210428121649244e-73,4.9216324833429673e-70,1.9878181975975611e-66,4.29784834134084e-63,4.295066335775273e-29,9.5244614187218244e-36,2.3577862724223172e-36,1.5390896697613215e-36,7.0544493483005867e-38,2.7205594968089122e-33,9.9181264144577655e-26,3.5753855513528411e-32,2.3592848925276039e-32,2.7550995785966871e-39,2.2038977409053438e-39,1.9255279217001416e-40,1.1707991802002006e-43,3.4103220294946574e-47,5.1148570609291042e-35,2.7406135937327638e-44,4.3753131975337665e-41,1.1703326462032585e-73,6.7155570660261727e-44,2.7323759711522707e-47,7.8064840924104698e-55,1.1850798847219782e-59,9.1849760812585807e-19
1.7999306827495527e-16,0.5047129272780269,154.0,0.0,0.0,0.0,0.99999999981500898,1.0,19.0,1.2570768932641618e-11,6.1484441536992537e-11,6.1484345622183774e-11,2.3125647717115657e-17,1.3210329235926747e-17,4.9384640004225373e-11,3.4976070567076079e-15,5.8427997270017821e-14,4.940243451176673e-15,1.4453430383600364e-17,2.1908765335551616e-25,3.4633663621295692e-20,1.1771890368824114e-25,2.1527435637329211e-20,8.7828339758528771e-27,8.7828353625576939e-27,1.2246238950275333e-33,1.6208040917660538e-34,2.2204698531955494e-21,1.3105932702303142e-61,1.2346536722263959e-61,1.2346536723469111e-61,6.9845706184160789e-30,1.0166049909693169e-16,2.4291848664599354e-29,5.0051087456740782e-30,2.3957305417318444e-26,1.6961358523706882e-26,5.1245839126888657e-40,2.1535473607113548e-32,1.7685718319483039e-51,6.6533757328007096e-41,7.1679146883128499e-41,2.0418877292604342e-44,4.3185024780223933e-52,1.5437830131102149e-59,1.2254903054005112e-60,1.043716153773298e-49,1.3459599681823314e-68,2.5983338384391123e-72,2.0549508227956418e-69,7.4627508046095122e-66,1.6135043209823647e-62,7.3047948104360598e-29,1.9928394428977444e-35,4.9331520016020968e-36,3.2189915714504414e-36,1.762134684655771e-37,5.6914729409405492e-33,1.6868161551279049e-25,7.4809031228568693e-32,4.936422240973945e-32,6.8840748304233944e-39,5.5067805603682703e-39,4.8113759201962307e-40,2.6313229961329324e-43,8.8742305172922619e-47,1.0702009807548176e-34,5.734517491830235e-44,1.0927005232277521e-40,6.0687367143112626e-73,1.5085749075734909e-43,7.958438840230418e-47,2.6005032547399389e-54,3.9488837141800753e-59,1.2246648638662403e-18
2.24991487926226e-16,0.504712927278027,154.0,0.0,0.0,0.0,0.99999999976876108,1.0,19.0,1.5713471821295052e-11,7.6855598109818552e-11,7.6855477715159342e-11,3.5330794915821113e-17,1.842702697643323e-17,6.1728452216576242e-11,5.343430105175199e-15,7.3033213807964543e-14,7.5474017395324903e-15,2.2081324511193524e-17,3.5575118455230649e-25,5.2912370497179383e-20,1.8410998795823016e-25,3.2889091086171262e-20,1.5988834304003274e-26,1.5988837245923351e-26,2.5980507453655308e-33,3.4386824446894709e-34,3.3923799985307608e-21,4.838745816327539e-61,4.5583747672701737e-61,4.5583747677536596e-61,1.2715172617296181e-29,1.2707694362796612e-16,3.711277894094667e-29,9.0930262271183384e-30,4.3612674538078471e-26,3.0877020431091692e-26,1.0872384807657154e-39,3.9204559246386837e-32,4.2940021482470046e-51,1.4115267125171487e-40,1.5053212148998995e-40,4.957424840219055e-44,1.1822778025835439e-51,4.7087288272194345e-59,3.7378968392245823e-60,2.5080935254445391e-49,4.5286047089108325e-68,8.7423433542740078e-72,6.9118070930928574e-69,2.2762521792496796e-65,4.9213875519447924e-62,1.1160087446796138e-28,3.6278922435283966e-35,8.9803764606217403e-36,5.8576439132191383e-36,3.7375304034630997e-37,1.0359533358902763e-32,2.5770764017269575e-25,1.361869059920965e-31,8.9865790668680954e-32,1.460494322193421e-38,1.1682884474213792e-38,1.0207865229950772e-39,5.057453884703038e-43,1.9422007425410338e-46,1.9482620562371324e-34,1.0439770266880246e-43,2.3170540630703299e-40,2.4346687806654132e-72,2.8983607635865192e-43,1.9317749583066698e-46,7.1164704695825807e-54,1.0809488354653772e-58,1.5308321207562383e-18
3.1498832722876746e-16,0.504712927278027,154.0,0.0,0.0,0.0,0.99999999967626541,1.0,19.0,2.1998877597432835e-11,1.0759790535009024e-10,1.0759773368957543e-10,6.7939915794066257e-17,2.9637409768711712e-17,8.6413027301598696e-11,1.0274664027683241e-14,1.0224130856613756e-13,1.4512591281228837e-14,4.2460429438812192e-17,7.4136200531971879e-25,1.0174829712407564e-19,3.6446691507698329e-25,6.3244625695926569e-20,4.2215308597641006e-26,4.2215319374396982e-26,9.5169646107618877e-33,1.2597873721360682e-33,6.5234350784799279e-21,5.931949603467635e-60,5.5882351541501465e-60,5.5882351551438536e-60,3.3571937407149199e-29,1.7791140715494434e-16,7.1367903975468961e-29,2.3875406600049097e-29,1.1514517436722253e-25,8.152079497200171e-26,3.9833191136788642e-39,1.0351178503653289e-31,2.2214179116540465e-50,5.1706701757290705e-40,5.4195747521851772e-40,2.5642728876851452e-43,8.8299932560905419e-51,5.2105713024931811e-58,4.1362713640939006e-59,1.270334176706529e-48,7.6371722205496129e-67,1.4743422213168548e-70,1.1631057063348997e-67,2.5189502493773874e-64,5.4458953497847974e-61,2.1460476843774092e-28,9.5787179879709726e-35,2.3709081011325254e-35,1.5448553813893448e-35,1.36840706320035e-36,2.7340820026342467e-32,4.9556312771803391e-25,3.595723789593115e-31,2.3727254628027048e-31,5.3503397484536045e-38,4.2798161046687108e-38,3.7398438697750787e-39,1.4542822784386519e-42,7.5264045851630229e-46,5.1439918127982462e-34,2.7565184412131983e-43,8.4742794860037053e-40,5.0039644650325017e-71,8.3283904329630881e-43,9.9865980469597157e-46,5.3066096826947903e-53,8.0690416028105557e-58,2.1431666380574874e-18
4.949820058338504e-16,0.504712927278027,154.0,0.0,0.0,0.0,0.99999999949127416,1.0,19.0,3.4569689145060672e-11,1.6908249801683334e-10,1.690822129932445e-10,1.6575279737243892e-16,5.3486189381740813e-17,1.3577005738617507e-10,2.5064070806916311e-14,1.6064820334567721e-13,3.5402093391112063e-14,1.0358424439947204e-16,1.9596658987559035e-24,2.4823295598506098e-19,9.1428583425888596e-25,1.5429783492482018e-19,1.6324010778910475e-25,1.6324017610855389e-25,6.0330846886107475e-32,7.9885770030729172e-33,1.5915224160549667e-20,1.6584170763006474e-58,1.5623235677161649e-58,1.5623235682485419e-58,1.2981810280026468e-28,2.7958659354865602e-16,1.7412282041340233e-28,9.116604220395254e-29,4.4520137009117267e-25,3.1519488123232905e-25,2.5261169231354711e-38,4.0026427895429904e-31,2.4014350331211337e-49,3.2779638613259955e-39,3.3759942064660164e-39,2.7711163485059292e-42,1.6890459106847486e-49,1.823914824067612e-56,1.447865964849605e-57,1.3438037715349017e-47,5.0266181527919269e-65,9.703837042169186e-69,7.6135696021501382e-66,8.81788868825659e-63,1.9062886430520194e-59,5.2357104120951165e-28,3.7039399889515513e-34,9.1663420920882094e-35,5.958377285252764e-35,8.6672495397838819e-36,1.0562145231655196e-31,1.209024399977615e-24,1.390395032394424e-30,9.1749611681805091e-31,3.3923163961451326e-37,2.713466735979588e-37,2.3716900756916213e-38,6.1524250018101871e-42,5.0619940308542964e-45,1.9890997777337095e-33,1.0659432545362493e-42,5.3517657353607246e-39,2.6808662307807251e-69,3.5205149560851928e-42,1.0781867955444766e-44,1.0115715976866395e-51,1.541838445505323e-56,3.367835686659963e-18
6.749756844389333e-16,0.5047129272780269,154.0,0.0,0.0,0.0,0.99999999930628347,1.0,19.0,4.7140500686486208e-11,2.3056706269254426e-10,2.305666487327225e-10,3.0706244773732018e-16,7.812473738980848e-17,1.8511091709281217e-10,4.6426901910960758e-14,2.1904269629185613e-13,6.5576319585019232e-14,1.9188239195565648e-16,3.7749477088924554e-24,4.5985614835259256e-19,1.7164287647615315e-24,2.8584196503919823e-19,4.0512135263179034e-25,4.0512157514783979e-25,1.9649249347006966e-31,2.6023473709965688e-32,2.9483505014443462e-20,1.107731888176066e-57,1.0435466835131994e-57,1.0435466839311947e-57,3.2217743416995021e-28,3.812701329024016e-16,3.2257971075613317e-28,2.2398736833719838e-28,1.1047850126196687e-24,7.8216870796868813e-25,8.2295100531041455e-38,9.9335664601126646e-31,1.0024639545025754e-48,1.0676326011346542e-38,1.0924307678358294e-38,1.1565562776385098e-41,8.8047492217498027e-49,1.1581127584279932e-55,9.1933692406387571e-57,5.5712823020670167e-47,3.7989447494020057e-64,7.333841848032014e-68,5.7431870581349695e-65,5.599163930244999e-62,1.2104170098708903e-58,9.6993319195490729e-28,9.1922521283608983e-34,2.2745410864401833e-34,1.4756803332081497e-34,2.8214167769561484e-35,2.6192499685197408e-31,2.239758087285326e-24,3.4505827840895405e-30,2.2769965496076618e-30,1.1049770951413424e-36,8.8383421657907404e-37,7.7263746430399957e-38,1.5891629401331764e-41,1.6861142922349507e-44,4.9364455715321123e-33,2.6454477441953982e-42,1.738539217966845e-38,2.1048777219363271e-68,9.0900418133391989e-42,4.4978473597858625e-44,5.2648449404517722e-51,8.0341876089700834e-56,4.5925047539466314e-18
1.0349630416490991e-15,0.504712927278027,154.0,0.0,0.0,0.0,0.99999999893630265,1.0,19.0,7.2282123750736004e-11,3.5353611044760789e-10,3.5353538955936796e-10,7.2013185347686361e-16,1.2744263721573252e-16,2.837441672001294e-10,1.0885583363194072e-13,3.3579450142208225e-13,1.5375492745258364e-13,4.4995347220198532e-16,9.1959298359792482e-24,1.078450509703163e-18,4.077236988291267e-24,6.7036600955590514e-19,1.4714045407553384e-24,1.4714058139189612e-24,1.1241906329395982e-30,1.489725188424324e-31,6.9145756709112825e-20,2.7211869231722238e-56,2.5635134752738439e-56,2.5635134770360655e-56,1.1701613243366334e-27,5.8466226292399558e-16,7.5658179986473312e-28,7.9431597418864144e-28,4.011762996048801e-24,2.8402589051422278e-24,4.7117589323014577e-37,3.6078828048697412e-30,9.2266294121005408e-48,6.108666340118239e-38,6.2051766169833271e-38,1.0638133446482724e-40,1.3279639051310004e-47,2.9193216890410185e-54,2.3174268578008439e-55,5.0803872845145043e-46,1.6292648361412537e-62,3.145328544913997e-66,2.4395325611655574e-63,1.4116043756320749e-60,3.0511700299514373e-57,2.2747199306734717e-27,3.3386295568217552e-33,8.2583696227622658e-34,5.333157746038037e-34,1.6121996004137714e-34,9.4955084034365018e-31,5.2527518802532145e-24,1.2532268798697626e-29,8.2700673187879026e-30,6.3239227508739034e-36,5.0579524399544257e-36,4.4236167362244165e-37,6.0259766236416536e-41,9.9142514367869628e-44,1.7929169790763324e-32,9.6084347977771119e-42,9.8765093214236219e-38,8.8739331370998756e-67,3.4454239995914169e-41,4.1317891488917332e-43,7.8954753780389042e-50,1.2101736699464748e-54,7.0418429445669548e-18
