Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79)
9.908732343345294e-10,0.8827513117510082,154.0,0.0,0.0,0.0,0.99991431663992081,1.0,18.999992965734791,1.3524058138814717e-05,3.1451226083688081e-05,2.4575797215379521e-05,6.9548470470287991e-06,1.1948571945967633e-11,6.5329296425027323e-09,4.3299685049212179e-06,3.3738068137146149e-12,4.7615086065975167e-06,7.9406230148270937e-08
9.999999999999999e-10,0.8827513111747607,154.0,0.0,0.0,0.0,0.99991352753388563,1.0,18.999992891964922,1.3648572342085017e-05,3.174089160372304e-05,2.4793158376622561e-05,7.0278841615093342e-06,1.2058618169104339e-11,6.5329252146268129e-09,4.3698771426981472e-06,3.3738041511907426e-12,4.8053952537397734e-06,8.0138875790675223e-08
1.0050065600987784e-09,0.8827513111747607,154.0,0.0,0.0,0.0,0.99991309466431033,1.0,18.999992851497272,1.3716875185881593e-05,3.1899789740385948e-05,2.4912392779947447e-05,7.0679498533300735e-06,1.2118984828679731e-11,6.5329227913514709e-09,4.3917693287166421e-06,3.3738026906172612e-12,4.8294696114141916e-06,8.0540773906730417e-08
1.0191398858630274e-09,0.8827513105984969,154.0,0.0,0.0,0.0,0.99991187269340831,1.0,18.999992737256534,1.3909689887056948e-05,3.2348352298044554e-05,2.5248984020653172e-05,7.1810558816619386e-06,1.2289397290930381e-11,6.5329159299629527e-09,4.4535700648159374e-06,3.3737985675770621e-12,4.8974305448584058e-06,8.1675314873247184e-08
1.0332732116272764e-09,0.8827513100222185,154.0,0.0,0.0,0.0,0.99991065072721519,1.0,18.999992623012954,1.4102502242367359e-05,3.2796913756628382e-05,2.5585571319831426e-05,7.2941647496540351e-06,1.2459809334564691e-11,6.5329090723664108e-09,4.5153707132128771e-06,3.3737944445453946e-12,4.9653914069232781e-06,8.2809853047732485e-08
1.0474065373915253e-09,0.8827513094459277,154.0,0.0,0.0,0.0,0.99990942876573063,1.0,18.99999250876688,1.4295312251839412e-05,3.3245474116101879e-05,2.5922155017931858e-05,7.4072761168210862e-06,1.2630220957704059e-11,6.5329022091374721e-09,4.5771712739121599e-06,3.3737903215444256e-12,5.0333521976139372e-06,8.3944388430097342e-08
1.0615398631557743e-09,0.8827513088696256,154.0,0.0,0.0,0.0,0.99990820680895476,1.0,18.99999239451861,1.4488119915499684e-05,3.3694033376429509e-05,2.6258735418276188e-05,7.5203896798057464e-06,1.2800632162880244e-11,6.5328953530185014e-09,4.6389717469081571e-06,3.3737861985385255e-12,5.1013129169241617e-06,8.5078921020252738e-08
1.0898065146842725e-09,0.8827513077169945,154.0,0.0,0.0,0.0,0.99990576290952982,1.0,18.999992166016565,1.4873728205491207e-05,3.4591148599505017e-05,2.6931887385174118e-05,7.7466223336078072e-06,1.3141453313208226e-11,6.5328816336945587e-09,4.7625724298047683e-06,3.3737779525910514e-12,5.2372341414190701e-06,8.734797782357865e-08
1.1180731662127706e-09,0.8827513065643333,154.0,0.0,0.0,0.0,0.99990331902894036,1.0,18.999991937508621,1.5259327112554563e-05,3.5488259425570574e-05,2.7605029045529231e-05,7.9728608857711488e-06,1.3482272786121656e-11,6.5328679175350748e-09,4.8861727619037144e-06,3.3737697066972629e-12,5.3731550804088249e-06,8.9617023456996713e-08
1.1463398177412688e-09,0.8827513054116495,154.0,0.0,0.0,0.0,0.99990087516718684,1.0,18.999991708996237,1.5644916636902386e-05,3.6385365854341828e-05,2.827816184178675e-05,8.1991038935654856e-06,1.382309058115687e-11,6.5328542003660253e-09,5.0097727432094067e-06,3.3737614608716647e-12,5.5090757338979899e-06,9.1886057919792523e-08
1.174606469269767e-09,0.8827513042589494,154.0,0.0,0.0,0.0,0.99989843132426959,1.0,18.999991480480556,1.6030496778747297e-05,3.7282467885534461e-05,2.8951286919542837e-05,8.4253502111095863e-06,1.416390669820652e-11,6.5328404832166709e-09,5.1333723737238323e-06,3.3737532151102283e-12,5.6449961018884667e-06,9.4155081211250984e-08
1.2028731207982651e-09,0.8827513031062371,154.0,0.0,0.0,0.0,0.99989598750018893,1.0,18.999991251962491,1.6416067538301916e-05,3.8179565518864079e-05,2.9624405191402481e-05,8.6515989255133974e-06,1.4504721137163087e-11,6.5328267663497632e-09,5.2569716534493351e-06,3.373744969411492e-12,5.7809161843825474e-06,9.6424093330656315e-08
1.2311397723267633e-09,0.8827513019535167,154.0,0.0,0.0,0.0,0.99989354369494543,1.0,18.999991023442757,1.6801628915778872e-05,3.9076658754046297e-05,3.0297517383399972e-05,8.877849310457537e-06,1.4845533897918949e-11,6.5328130495688731e-09,5.3805705823884739e-06,3.373736723776437e-12,5.9168359813827621e-06,9.8693094277292123e-08
1.2594064238552614e-09,0.882751300800791,154.0,0.0,0.0,0.0,0.99989109990853919,1.0,18.999990794921942,1.718718091139077e-05,3.9973747590796782e-05,3.097062406857697e-05,9.1041007926152645e-06,1.5186344980366488e-11,6.5327993328899454e-09,5.5041691605437067e-06,3.3737284782050695e-12,6.0527554928915291e-06,1.0096208405044185e-07
1.3159397269122576e-09,0.8827512984953313,154.0,0.0,0.0,0.0,0.99988621239224018,1.0,18.999990337878799,1.7958256757869818e-05,4.1767912067865089e-05,3.2316822647403913e-05,9.5566053184967189e-06,1.5867962109905765e-11,6.5327718998724766e-09,5.7513652645123083e-06,3.3737119872531069e-12,6.3245936594444208e-06,1.055000300734149e-07
1.3724730299692537e-09,0.8827512961898725,154.0,0.0,0.0,0.0,0.99988132495129478,1.0,18.999989880835656,1.8729295079439879e-05,4.3562058947794034e-05,3.3663003553850003e-05,1.0009109874910402e-05,1.6549572524918828e-11,6.5327444673907826e-09,5.9985599653748332e-06,3.3736954965548504e-12,6.596430684060595e-06,1.1003793139383641e-07
1.4290063330262498e-09,0.8827512938844208,154.0,0.0,0.0,0.0,0.99987643758570599,1.0,18.999989423794212,1.9500295877801704e-05,4.535618822830871e-05,3.5009168463743779e-05,1.0461612783747143e-05,1.723117622454322e-11,6.5327170353319152e-09,6.2457532631510708e-06,3.373679006111168e-12,6.8682665667595395e-06,1.1457578800596423e-07
1.485539636083246e-09,0.8827512915789842,154.0,0.0,0.0,0.0,0.99987155029547636,1.0,18.99998896675551,2.0271259154655939e-05,4.7150299907134284e-05,3.6355318434783323e-05,1.0914112985028249e-05,1.7912773207916197e-11,6.5326896037404942e-09,6.4929451578607349e-06,3.3736625159217891e-12,7.1401013075606547e-06,1.1911359990405472e-07
1.542072939140242e-09,0.8827512892735634,154.0,0.0,0.0,0.0,0.99986666308060901,1.0,18.999988509720222,2.1042184911703197e-05,4.8944393981995958e-05,3.7701454114274874e-05,1.1366609829166946e-05,1.8594363474174794e-11,6.5326621726213817e-09,6.7401356495235579e-06,3.3736460259866257e-12,7.4119349064833699e-06,1.2365136708236269e-07
1.5986062421972381e-09,0.8827512869681624,154.0,0.0,0.0,0.0,0.99986177594110648,1.0,18.999988052688728,2.1813073150643989e-05,5.0738470450619021e-05,3.9047575896470778e-05,1.1819102919630431e-05,1.9275947022455953e-11,6.5326347419665731e-09,6.9873247381592885e-06,3.3736295363057747e-12,7.6837673635471091e-06,1.2818908953514214e-07
1.6551395452542342e-09,0.8827512846627819,154.0,0.0,0.0,0.0,0.99985688887697166,1.0,18.999987595661288,2.2583923873178776e-05,5.253252931072881e-05,4.0393684032632597e-05,1.2271592002876747e-05,1.9957523851896552e-11,6.5326073117790133e-09,7.2345124237876583e-06,3.3736130468792216e-12,7.9555986787713109e-06,1.3272676725664677e-07
1.7116728483112304e-09,0.8827512823574225,154.0,0.0,0.0,0.0,0.99985200188820755,1.0,18.999987138638062,2.3354737081007937e-05,5.4326570560050779e-05,4.1739778688440356e-05,1.2724076910945534e-05,2.0639093961633453e-11,6.5325798820586318e-09,7.4816987064284056e-06,3.3735965577069715e-12,8.2274288521753928e-06,1.3726440024113016e-07
1.7682061513682265e-09,0.882751280052085,154.0,0.0,0.0,0.0,0.99984711497481671,1.0,18.999986681619166,2.4125512775831769e-05,5.6120594196310426e-05,4.3085859968724831e-05,1.3176557536725816e-05,2.1320657350803477e-11,6.5325524528049778e-09,7.7288835861012748e-06,3.3735800687890399e-12,8.4992578837787959e-06,1.4180198848284568e-07
1.8247394544252226e-09,0.8827512777467698,154.0,0.0,0.0,0.0,0.99984222813680224,1.0,18.999986224604662,2.4896250959350516e-05,5.7914600217233345e-05,4.4431927935079967e-05,1.3629033816343449e-05,2.200221401854349e-11,6.5325250240183013e-09,7.9760670628260002e-06,3.3735635801254357e-12,8.771085773600951e-06,1.463395319760467e-07
1.937806060539215e-09,0.8827512731362062,154.0,0.0,0.0,0.0,0.99983245468691306,1.0,18.999985310588965,2.6437614799273321e-05,6.1502559403971748e-05,4.7124024056111532e-05,1.4533973197861365e-05,2.3365307186280917e-11,6.5324701678458141e-09,8.4704298075100041e-06,3.3735306035612428e-12,9.3147381279792225e-06,1.5541448469391996e-07
2.050872666653207e-09,0.8827512685257335,154.0,0.0,0.0,0.0,0.99982268153856257,1.0,18.999984396591145,2.7978828614376782e-05,6.5090448102072458e-05,4.9816067206500373e-05,1.5438894882294342e-05,2.4728373457940899e-11,6.5324153135413654e-09,8.9647869406383509e-06,3.3734976280144674e-12,9.8583859154656836e-06,1.6448925834878002e-07
2.1639392727671993e-09,0.8827512639153506,154.0,0.0,0.0,0.0,0.99981290869177331,1.0,18.999983482611317,2.9519892418260166e-05,6.8678266293343112e-05,5.2508057478867585e-05,1.634379875878306e-05,2.6091412826619013e-11,6.5323604611049817e-09,9.4591384623689902e-06,3.3734646534851901e-12,1.0402029136215814e-05,1.7356385289465997e-07
2.390072484995184e-09,0.8827512546948579,154.0,0.0,0.0,0.0,0.99979336390296913,1.0,18.999981654705635,3.2601570046755718e-05,7.5853691082634661e-05,5.7891879346880493e-05,1.8153553057640683e-05,2.8817410827415323e-11,6.5322507618372051e-09,1.0447824672269024e-05,3.3733987074794263e-12,1.1489301878129066e-05,1.9171250447563371e-07
2.5935923760003706e-09,0.8827512463967259,154.0,0.0,0.0,0.0,0.9997757746246112,1.0,18.999980009652202,3.5374567010432364e-05,8.2311332077162011e-05,6.2737138162749246e-05,1.978227086301449e-05,3.1270716950679291e-11,6.5321520388866894e-09,1.1337623071783672e-05,3.3733393595548387e-12,1.2467831729172755e-05,2.0804567788472605e-07
2.797112267005557e-09,0.8827512380988891,154.0,0.0,0.0,0.0,0.99975818632366265,1.0,18.99997836465722,3.8147078149198293e-05,8.8768744346695935e-05,6.75822255409062e-05,2.1410930799991587e-05,3.3723935800927345e-11,6.5320533219912217e-09,1.222740329282668e-05,3.3732800149281208e-12,1.3446346786409296e-05,2.2437827026599593e-07
3.0006321580107434e-09,0.8827512298013459,154.0,0.0,0.0,0.0,0.99974059900025503,1.0,18.999976719720696,4.0919103542323172e-05,9.5225927785187012e-05,7.2427141383270545e-05,2.3039532860335348e-05,3.6177067337910742e-11,6.5319546111516824e-09,1.311716533631959e-05,3.3732206735997169e-12,1.4424847050745884e-05,2.407102813514822e-07
3.4076719400211163e-09,0.8827512132071462,154.0,0.0,0.0,0.0,0.99970542728658862,1.0,18.99997343002314,4.6461697408646683e-05,0.00010813960774493779,8.2116458154844152e-05,2.6296563231725487e-05,4.1083068311125113e-11,6.5317572076438889e-09,1.4896634894342089e-05,3.3731020008396277e-12,1.6381803204348871e-05,2.7337255856350347e-07
3.814711722031489e-09,0.8827511966141279,154.0,0.0,0.0,0.0,0.99967025948466393,1.0,18.999970140559764,5.2002349243319805e-05,0.00012105237110829854,9.1805087853391546e-05,2.9553361751004419e-05,4.5988719548439866e-11,6.5315598283703094e-09,1.6676031753225826e-05,3.3729833412781195e-12,1.8338700197241882e-05,3.0603250737781734e-07
