Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590)
2.1086791960636215e-09,0.74046511771117,154.0,0.0,0.0,0.0,0.85688501764385538,1.0,18.999756564273838,0.0019269036822752922,0.0078181868283089592,0.0069531887812688681,0.00021927066331252785,9.9319057374033042e-10,2.0218015820715088e-05,0.039598953432672217,3.0402531475782889e-07,0.08577261071566937,6.1464172985203933e-06,1.5461150344463796e-12,0.00011520942064550501,3.1728338481491354e-14,2.5039480742560979e-05,0.00062678005238497446,0.0006270286302195473,8.5791531940279784e-08,4.8223517502139875e-08,9.2584277741635903e-06,3.0340128250242356e-09,5.134942432353062e-09,5.2802550107797915e-09,3.3437573535340993e-07,1.7528580338211293e-05,1.9114343380507339e-08,1.5658028712424908e-14,1.5372254055554024e-05,6.9532369644669858e-06,8.7652170299900609e-08,1.409059562360765e-09,1.2194294040534857e-11,1.5642223306982991e-09,1.5663563315902433e-09
2.166806842656761e-09,0.7404652369225433,154.0,0.0,0.0,0.0,0.8532732397584516,1.0,18.999750873607848,0.0019755440926095304,0.0080010817326124205,0.0070981816623540677,0.0002238720901320065,1.0164243319013368e-09,2.0136545003170474e-05,0.040599158100706252,3.0274384053527604e-07,0.087962627353366532,6.2902387760697349e-06,1.5785604829287107e-12,0.00012091679789688519,3.2470757400881008e-14,2.5576464673903705e-05,0.00065971359344126892,0.00065998231574792882,9.0299521341346314e-08,5.0757772865079372e-08,9.7691084149634598e-06,3.4108150572853656e-09,5.8515606995691099e-09,6.0219811095035664e-09,3.5967753206326849e-07,1.8439422000737297e-05,2.1155152693292118e-08,1.6502121603639664e-14,1.5808787419145795e-05,7.1482905044579713e-06,9.708268065080142e-08,1.4899223432893652e-09,1.3618069901260815e-11,1.731983927085724e-09,1.7344135471736429e-09
2.2249344892499002e-09,0.7404653593611666,154.0,0.0,0.0,0.0,0.84967814232426842,1.0,18.99974523211144,0.0020239583791628784,0.0081824168926494627,0.0072410003263951878,0.00022840455903238414,1.0394599278555139e-09,2.0055450448214451e-05,0.041594737715362075,3.0146828464553274e-07,0.090143815741405231,6.4328335617305521e-06,1.6105196958390433e-12,0.00012672927623835352,3.3206844014684669e-14,2.6105422872411114e-05,0.00069333986956129077,0.00069362995876180061,9.4902334710826773e-08,5.3345343082799428e-08,1.0293058686722787e-05,3.8206647883123124e-09,6.6432923459105895e-09,6.8422639400169829e-09,3.8606345758759009e-07,1.9369883000282298e-05,2.334707823447338e-08,1.7367668890438986e-14,1.6243560058211328e-05,7.3424430151792543e-06,1.0721392277232551e-07,1.5729763124668904e-09,1.5157795630998968e-11,1.9122420072756423e-09,1.9149983305198354e-09
2.2830621358430396e-09,0.7404654849798122,154.0,0.0,0.0,0.0,0.84609963696671076,1.0,18.999739639260056,0.0020721475864792747,0.0083622059026942815,0.0073816680499180975,0.00023286880829285708,1.0622990667109656e-09,1.9974730152870503e-05,0.042585713633309263,3.0019861573352996e-07,0.092316216635121517,6.5742123469542226e-06,1.6419978861462542e-12,0.00013264478246108083,3.393665357892658e-14,2.6626441205752751e-05,0.00072764843459377374,0.00072796116517165723,9.9598541935000171e-08,5.5985424087764741e-08,1.083024024314411e-05,4.2652445886780099e-09,7.5154670744632799e-09,7.7467875480737122e-09,4.1354165749309235e-07,2.0319726180022822e-05,2.5696413370645316e-08,1.8254610550544048e-14,1.6676579462929989e-05,7.5356984245629456e-06,1.1807479460304852e-07,1.6582152456115852e-09,1.6818835199811722e-11,2.1055228021693846e-09,2.1086391787601873e-09
2.341189782436179e-09,0.7404656137317561,154.0,0.0,0.0,0.0,0.84253763586815478,1.0,18.999734094534961,0.0021201127536283129,0.008540462232062342,0.0075202078795958503,0.00023726556890029494,1.0849434893296915e-09,1.9894382125668259e-05,0.043572107099164627,2.9893480263955915e-07,0.094479870572789476,6.714385724939174e-06,1.6730001985029042e-12,0.0001386612736514237,3.4660240696724162e-14,2.7139604693650918e-05,0.00076262895261658187,0.00076296565214092232,1.0438672799379732e-07,5.8677220297403082e-08,1.1380614405811163e-05,4.746253056578629e-09,8.4736093693701569e-09,8.7414553723138247e-09,4.4211954832200809e-07,2.1288716631475356e-05,2.8209492033432406e-08,1.9162886016895433e-14,1.7107853249234871e-05,7.7280607018990122e-06,1.2969433385832817e-07,1.7456328614988604e-09,1.8606594249101754e-11,2.3123563043167389e-09,2.3158684434338814e-09
2.3993174290293183e-09,0.7404657455707717,154.0,0.0,0.0,0.0,0.83899205176375935,1.0,18.999728597423129,0.0021678549142393074,0.008717199226334283,0.0076566426345151227,0.00024159556462117671,1.1073948891410539e-09,1.9814404388153196e-05,0.044553939246205418,2.976768144009604e-07,0.096634817877036788,6.8533641915901132e-06,1.7035317369600818e-12,0.00014477673676688291,3.5377659546885435e-14,2.7644997516244568e-05,0.00079827119686514921,0.0007986332469873096,1.0926549281059639e-07,6.141994453166241e-08,1.1944142173772348e-05,5.2654029183073926e-09,9.5234375387454782e-09,9.8323901562462503e-09,4.7180383924153232e-07,2.2276621677188991e-05,3.089268448190206e-08,2.0092434145793249e-14,1.753738911628902e-05,7.9195338416676623e-06,1.4210169707575603e-07,1.8352228235772393e-09,2.0526515614809141e-11,2.5332759206439508e-09,2.5372219837806151e-09
2.4574450756224577e-09,0.7404658804511265,154.0,0.0,0.0,0.0,0.83546279793731926,1.0,18.999723147417228,0.002215375096535111,0.0088924301085669122,0.007790994908419429,0.00024585951207278843,1.1296549120261325e-09,1.973479497542138e-05,0.045531231097073209,2.9642462025157094e-07,0.098781098656239061,6.9911581464694236e-06,1.7335975656954686e-12,0.00015098918821810069,3.6088963912570291e-14,2.8142703022367364e-05,0.00083456504867168626,0.00083495388609502996,1.1423345110685335e-07,6.4212817931378561e-08,1.252078423295907e-05,5.8244191818571657e-09,1.0670862579028034e-08,1.10259336760019e-08,5.0260055318414841e-07,2.3283210853505629e-05,3.3752393195337193e-08,2.1043193230579316e-14,1.7965194815583497e-05,8.110121851912995e-06,1.553261393566456e-07,1.9269787415565116e-09,2.2584074994994266e-11,2.7688181355416582e-09,2.7732388303318353e-09
2.515572722215597e-09,0.7404660183275752,154.0,0.0,0.0,0.0,0.83194978821715182,1.0,18.999717744015474,0.0022626743233656785,0.0090661679804913894,0.0079232870719293299,0.00025005812079369113,1.1517252587632518e-09,1.9655551933486152e-05,0.046504003564470826,2.9517818961559975e-07,0.10091875280589849,7.1277778937422329e-06,1.7632026759797996e-12,0.00015729667345680101,3.6794206889007271e-14,2.863280373774098e-05,0.00087150049641501086,0.00087191761383772169,1.1928923226283586e-07,6.7055069877427533e-08,1.3110500965441859e-05,6.4250373440111734e-09,1.1921986869017139e-08,1.2328646291289451e-08,5.3451504749044296e-07,2.4308255893388929e-05,3.6795048893135966e-08,2.2015101077926039e-14,1.8391278127387969e-05,8.2998287454120003e-06,1.6939699478514697e-07,2.0208941729686063e-09,2.4784776758107023e-11,3.0195221840537753e-09,3.0244608585435225e-09
2.5737003688087364e-09,0.7404661591553566,154.0,0.0,0.0,0.0,0.82845293697201927,1.0,18.999712386721626,0.0023097536122413855,0.009238425823699015,0.0080535412747399504,0.00025419209331346696,1.1736075848205342e-09,1.9576673320866432e-05,0.047472277451850717,2.9393749210951173e-07,0.10304782001000441,7.2632336431053933e-06,1.7923520193961291e-12,0.00016369726656958181,3.7493441151711519e-14,2.9115381373084502e-05,0.00090906763448089073,0.00090951458151198824,1.2443148017114105e-07,6.9945937910737997e-08,1.3713252458526959e-05,7.0690016510278505e-09,1.3283102701402626e-08,1.374730632660021e-08,5.6755203406535986e-07,2.5351530709323261e-05,4.0027106678782894e-08,2.3008094965897931e-14,1.8815646842537099e-05,8.4886585328576434e-06,1.8434365750759074e-07,2.1169626247016328e-09,2.7134149888413519e-11,3.2859297349232453e-09,3.2914324722283469e-09
2.6318280154018757e-09,0.7404663028901874,154.0,0.0,0.0,0.0,0.8249721591070881,1.0,18.999707075044892,0.0023566139753660896,0.0094092165008145823,0.0081817794477960296,0.00025826212522175293,1.1953034740514233e-09,1.9498157209936653e-05,0.048436073454096763,2.9270249754300633e-07,0.10516833974237905,7.3975355107083035e-06,1.8210505171635693e-12,0.00017018906987747352,3.8186719065760938e-14,2.959051683214091e-05,0.00094725666223276694,0.00094773504628143702,1.2965885309443267e-07,7.2884667653091046e-08,1.4328998513695847e-05,7.7580634128057446e-09,1.4760690659192814e-08,1.5288909289347573e-08,6.0171559905824414e-07,2.6412811376283883e-05,4.3455042304994993e-08,2.4022111640870088e-14,1.9238308748812545e-05,8.6766152178046717e-06,2.0019556345558946e-07,2.2151775545074716e-09,2.9637744065216797e-11,3.5685845832644727e-09,3.5747002965587605e-09
2.689955661995015e-09,0.7404664494882592,154.0,0.0,0.0,0.0,0.82150737005992192,1.0,18.999701808499861,0.002403256419669964,0.0095785527566572444,0.008308023305444702,0.00026226890523656693,1.2168145877526899e-09,1.9420001683422621e-05,0.049395412158200931,2.9147317591132548e-07,0.10728035126801283,7.5306935200700208e-06,1.849303011851128e-12,0.00017677021354118281,3.8874092265127168e-14,3.0058290219621392e-05,0.00098605788299274233,0.00098656937013111767,1.3497002353239565e-07,7.5870512728657189e-08,1.4957698655390214e-05,8.4939793702468873e-09,1.6361417844158442e-08,1.6960666931377042e-08,6.370092220766623e-07,2.7491876114779522e-05,4.7085348557246551e-08,2.505708742009407e-14,1.9659271621186249e-05,8.8637027931067912e-06,2.1698217269700908e-07,2.315532372483332e-09,3.2301125872618384e-11,3.8680323526400444e-09,3.8748128804203866e-09
2.7480833085881544e-09,0.7404665989062315,154.0,0.0,0.0,0.0,0.8180584857965103,1.0,18.999696586606447,0.0024496819468420726,0.0097464472193894702,0.0084322943475663333,0.00026621311527193637,1.238142550623006e-09,1.9342204835852394e-05,0.050350314043932476,2.9024949739691474e-07,0.10938389364438364,7.6627176029792807e-06,1.8771143050383393e-12,0.00018343885517193743,3.9555611948082784e-14,3.0518780849068491e-05,0.0010254617030327343,0.0010260080188322536,1.4036367807901885e-07,7.8902734686378554e-08,1.559931213964477e-05,9.2785101154104783e-09,1.8092135964281237e-08,1.8770006160182123e-08,6.7343579494394412e-07,2.8588505273968446e-05,5.0924531752890192e-08,2.6112958141896408e-14,2.0078543214853561e-05,9.049925238415505e-06,2.3473295239904638e-07,2.4180204425276962e-09,3.5129875136593166e-11,4.1848202063203842e-09,4.1923204078960345e-09
2.8062109551812938e-09,0.7404667511012278,154.0,0.0,0.0,0.0,0.81462542280733174,1.0,18.999691408889809,0.0024958915533627138,0.0099129124016540098,0.0085546138616835413,0.00027009543050483608,1.259288880988124e-09,1.926476477609506e-05,0.051300799484501176,2.8903143237260455e-07,0.11147900572276369,7.7936176003851735e-06,1.904489180894672e-12,0.00019019317944785001,4.0231329116431745e-14,3.0972067250638869e-05,0.0010654586305756703,0.0010660415609171595,1.4583851728254836e-07,8.1980602923124825e-08,1.6253797962570357e-05,1.0113418563939924e-08,1.995987928706144e-08,2.0724567806055845e-08,7.1099764001032815e-07,2.9702481314849116e-05,5.4979108353112313e-08,2.7189659135681482e-14,2.0496131260061463e-05,9.2352865183404614e-06,2.5347736038779675e-07,2.5226350837710791e-09,3.8129581386178871e-11,4.5194965675064762e-09,4.5277744186621965e-09
2.864338601774433e-09,0.740466906030833,154.0,0.0,0.0,0.0,0.81120809810344952,1.0,18.999686274880293,0.0025418862305355235,0.010077960701698663,0.0086750029250487644,0.00027391651944144057,1.2802551995681476e-09,1.9187679622887242e-05,0.052246888747217335,2.8781895139220892e-07,0.11356572614951994,7.9234032632874651e-06,1.9314323383766973e-12,0.00019703139773571843,4.0901293993166535e-14,3.1418227178806653e-05,0.0011060392748065918,0.0011066606666642399,1.5139325551901955e-07,8.5103394607533168e-08,1.6921114868689816e-05,1.1000468479145198e-08,2.19718624653474e-08,2.2832205251247784e-08,7.4969652802740649e-07,3.0833588793526421e-05,5.9255601685011975e-08,2.8287125358165512e-14,2.0912043458160982e-05,9.4197905810516746e-06,2.732448292890137e-07,2.6293695719819929e-09,4.13058404356413e-11,4.872610848300287e-09,4.8817275370842633e-09
2.9224662483675725e-09,0.7404670636530849,154.0,0.0,0.0,0.0,0.80780642921264301,1.0,18.999681184113363,0.0025876669645193448,0.010241604404489631,0.0087934824067104882,0.00027767704398270419,1.3010431098706503e-09,1.911094750579087e-05,0.053188601994145074,2.8661202519129348e-07,0.11564409336740067,8.0520842536090572e-06,1.9579484305987365e-12,0.00020395174771818282,4.1565556317438428e-14,3.1857337619988299e-05,0.0011471943448935912,0.0011478561070929684,1.5702662085358633e-07,8.8270394604677348e-08,1.7601221359128858e-05,1.1941423047034634e-08,2.4135478242121196e-08,2.5100982927000367e-08,7.8953369559530149e-07,3.1981614344554542e-05,6.3760538771166353e-08,2.940529134098411e-14,2.132628747866191e-05,9.6034413572494684e-06,2.9406475123520311e-07,2.7382171409485265e-09,4.4664251084561927e-11,5.2447131872136807e-09,5.2547332098028876e-09
2.980593894960712e-09,0.740467223926474,154.0,0.0,0.0,0.0,0.8044203341755719,1.0,18.999676136129573,0.0026332347363598537,0.010403855682813323,0.0089100729695584559,0.0002813776594892697,1.3216540607764953e-09,1.9034566569381073e-05,0.054125959282749263,2.8541062469336058e-07,0.11771414561680887,8.1796701450568116e-06,1.984042110577264e-12,0.00021095249302616084,4.222416578169458e-14,3.228947480008954e-05,0.0011889146490184496,0.0011896187529687422,1.6273735490153036e-07,9.1480895401507421e-08,1.8294075699664359e-05,1.2938043501518886e-08,2.6458295040460328e-08,2.7539174684154674e-08,8.3050986219176044e-07,3.3146346664357211e-05,6.8500447264113229e-08,3.0544091119662156e-14,2.1738870957147204e-05,9.786242759455388e-06,3.1596646312459921e-07,2.8491709838359051e-09,4.8210411932873782e-11,5.6363541950122113e-09,5.6473454516094165e-09
3.038721541553851e-09,0.7404673868099354,154.0,0.0,0.0,0.0,0.80104973154197301,1.0,18.999671130474439,0.0026785905220209649,0.010564726598366207,0.0090247950723480429,0.00028501901484571631,1.3420896286853032e-09,1.8958534967789177e-05,0.055058980566540745,2.8421472099877667e-07,0.11977592093707239,8.3061704239861515e-06,2.0097179394710923e-12,0.00021803192287648442,4.28771712546079e-14,3.2714714191975625e-05,0.0012311910934168606,0.0012319395738175116,1.6852421270871692e-07,9.4734197032913708e-08,1.8999635928632242e-05,1.3992087798954691e-08,2.894805444471066e-08,3.0155262042859892e-08,8.7262524679216831e-07,3.4327576494726548e-05,7.3481852483233357e-08,3.1703458411071614e-14,2.214980149384347e-05,9.9681986815462163e-06,3.389792324178917e-07,2.9622242545204273e-09,5.1949918307937063e-11,6.0480847086944569e-09,6.0601185994126024e-09
3.0968491881469905e-09,0.7404675522628464,154.0,0.0,0.0,0.0,0.79769454036689058,1.0,18.99966616669845,0.0027237352924160008,0.010724229102833749,0.0091376689717040088,0.0002886017525241543,1.3623514084797072e-09,1.8882850864626325e-05,0.055987685695714662,2.8302428538364979e-07,0.12182945716770034,8.431594490247531e-06,2.0349804223506674e-12,0.00022518835171466157,4.3524621024964729e-14,3.3133130522865305e-05,0.0012740146814281554,0.0012748096369500934,1.7438596261760804e-07,9.8029607008601794e-08,1.9717859864697292e-05,1.5105309341152688e-08,3.1612668578738365e-08,3.2957932326779859e-08,9.1587958408932009e-07,3.5525096606401084e-05,7.8711274551561078e-08,3.2883326568407441e-14,2.2559086652627882e-05,1.0149312998444485e-05,3.6313224345884736e-07,3.077370068900154e-09,5.5888359300803393e-11,6.4804555534112139e-09,6.4936070741023471e-09
3.15497683474013e-09,0.7404677202450215,154.0,0.0,0.0,0.0,0.79435468020693778,1.0,18.999661244356943,0.0027686700134386321,0.01088237503895822,0.0092487147241039139,0.00029212650864717129,1.3824407758530559e-09,1.8807512439357313e-05,0.056912094417782319,2.8183928930991782e-07,0.12387479194962578,8.5559516580175773e-06,2.0598340867735933e-12,0.00023242011886268754,4.4166563527045408e-14,3.3544797781649752e-05,0.0013173765125544261,0.001318220106496055,1.8032138612784955e-07,1.0136644024074833e-07,2.0448705114486928e-05,1.6279455745938297e-08,3.4460217386958795e-08,3.5956076687047236e-08,9.6027214032162465e-07,3.6738701782723933e-05,8.4195225630099368e-08,3.4083628450184385e-14,2.296673396032202e-05,1.0329589565908458e-05,3.884545843052708e-07,3.1946015061827166e-09,6.0031314908876234e-11,6.9340173121328073e-09,6.9483651501202375e-09
3.2131044813332693e-09,0.740467890716708,154.0,0.0,0.0,0.0,0.79103007111659274,1.0,18.999656363010093,0.0028133956459935922,0.011039176141594826,0.009357952187841332,0.00029559391305013867,1.4023592551839321e-09,1.8732517880995669e-05,0.057832226378202067,2.8065970441293816e-07,0.12591196272644714,8.679251156638775e-06,2.0842833630734102e-12,0.00023972558817183284,4.4803046341929522e-14,3.3949789226136988e-05,0.0013612677815288989,0.0013621622424470833,1.8632927778389561e-07,1.0474401897221597e-07,2.1192129080091318e-05,1.7516267664324677e-08,3.7498945823664773e-08,3.9158788021066707e-08,1.0058017287182292e-06,3.7968188803381796e-05,8.9940207247267042e-08,3.5304296645475295e-14,2.3372750906205962e-05,1.0509032220398801e-05,4.1497523405705397e-07,3.3139116101506169e-09,6.4384353282238368e-11,7.4093201028770068e-09,7.4249467325507514e-09
3.2712321279264086e-09,0.7404680636385818,154.0,0.0,0.0,0.0,0.78772063364452338,1.0,18.999651522222827,0.0028579131460271722,0.01119464403875728,0.0094654010249691466,0.0002990045893428863,1.4221084488508297e-09,1.8657865386215928e-05,0.058748101121004238,2.7948550249708071e-07,0.12794100674565775,8.8015021314418689e-06,2.1083326074019539e-12,0.00024710314768033317,4.5434116306189872e-14,3.4348177390222598e-05,0.0014056797773935117,0.0014066273997097416,1.924084450468503e-07,1.0816167270555264e-07,2.1948088966431723e-05,1.8817477643335121e-08,4.0737260956002988e-08,4.2575358791120571e-08,1.0524667245693653e-06,3.9213356428225725e-05,9.5952707721157996e-08,3.6545263453095634e-14,2.3777144941720528e-05,1.0687644779012711e-05,4.4272305066837806e-07,3.4352933904043615e-09,6.8953028070981333e-11,7.906913363314399e-09,7.9239051415513831e-09
3.329359774519548e-09,0.7404682389717433,154.0,0.0,0.0,0.0,0.78442628882994692,1.0,18.999646721564798,0.0029022234645574856,0.01134879025265286,0.009571080703223123,0.00030235915497074846,1.441689656837296e-09,1.858355316849688e-05,0.059659738089408068,2.7831665555064041e-07,0.12996196105985816,8.922713644547357e-06,2.1319862270103635e-12,0.00025455120927591213,4.6059820641254436e-14,3.4740034090987821e-05,0.0014506038825855803,0.0014516070271675073,1.9855770815279984e-07,1.116187381328002e-07,2.2716541788499397e-05,2.0184809033497123e-08,4.4183728985782231e-08,4.6215278747589582e-08,1.1002650799300476e-06,4.047400538117415e-05,1.0223919967234331e-07,3.780646066613361e-14,2.4179923480319667e-05,1.086543103947199e-05,4.7172675923144005e-07,3.5587398235837936e-09,7.3742875870932232e-11,8.4273456425720853e-09,8.4457929039438683e-09
