Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320)
1.556509562932511e-07,0.45197284820451317,154.0,0.0,0.0,0.0,0.21896610785047171,1.0,18.983087566846741,0.018347466905927094,0.054884182071497617,0.0082722292542998007,0.00079760494797323435,1.5359069584231398e-08,8.2743983489652581e-07,0.16954505041932794,4.3230443659479224e-09,0.37111775198104119,9.7719995169645194e-05,7.2555042573412695e-12,0.048015626296422677,6.3017032126634281e-13,1.4820447574505095e-05,0.041774982012506207,0.072365262152372226,1.1798644267972012e-05,6.9482610358698853e-06,0.032128464199545237,0.00013827759574777462,0.0032121468756402707,0.0070616358624686262,0.0053762414928730873,0.0039551752066768371,0.0066669291833429617,5.498783848247051e-11,4.8836969906842528e-05,2.1787830774879629e-05,0.0097474125668488981
1.5737476608412264e-07,0.45197336867476673,154.0,0.0,0.0,0.0,0.2158525655807717,1.0,18.982986796734775,0.018356472718845555,0.054573689965855078,0.0080631971631834297,0.00077744715421568375,1.5272081231183192e-08,8.1831763631171775e-07,0.17009785926960452,4.2615737008224567e-09,0.37320547148163846,9.7166545176655418e-05,7.0721365904309859e-12,0.048286460159914384,6.2660126910591869e-13,1.4445994073128675e-05,0.041727535533310579,0.072693258082449919,1.1785167723239555e-05,6.9403247483887024e-06,0.03251248374750982,0.00013798081456153024,0.0032291354659576246,0.0071706563763165596,0.0053976721393172739,0.0039636582298491884,0.0067585183687870502,5.5644617852371077e-11,4.9112741745539644e-05,2.1859341064198167e-05,0.0098714517429963015
1.5909857587499417e-07,0.4519738737590819,154.0,0.0,0.0,0.0,0.21279092699453347,1.0,18.982887029309062,0.018363615113219905,0.054262681278612043,0.0078592219680798277,0.00075777712856187453,1.5184950759171808e-08,8.0934272886226209e-07,0.17063601600191075,4.2011277713222206e-09,0.37527016436582189,9.6612190879797146e-05,6.8932059616371274e-12,0.04855193384769791,6.23026385329713e-13,1.4080597263670066e-05,0.041677236159431953,0.073012961828199371,1.17708866296465e-05,6.9319146539212493e-06,0.032893444570599423,0.00013766452661181952,0.0032450604770049014,0.0072786232964406807,0.0054184208938535313,0.0039718965304488749,0.0068495458971669018,5.6296159837436736e-11,4.9385468408767525e-05,2.1928959738076251e-05,0.0099943262673690761
1.608223856658657e-07,0.4519743639124129,154.0,0.0,0.0,0.0,0.20978016814879266,1.0,18.982788245608464,0.01836893613635154,0.053951289517905489,0.0076602031901356503,0.00073858517416937894,1.5097715478751703e-08,8.0051217777672966e-07,0.17115977711300828,4.1416863616882532e-09,0.37731220161458257,9.6057169666768365e-05,6.718624162519992e-12,0.048812152088157645,6.1944720078807962e-13,1.3724077337914631e-05,0.041624255743430573,0.073324574396800818,1.1755849510467486e-05,6.9230593282443712e-06,0.033271350596955969,0.00013732997848918808,0.0032599467747299461,0.0073855234026104282,0.005438509041350301,0.0039798991380944086,0.0069400097974371099,5.6942471318396304e-11,4.9655198999920517e-05,2.1996719925021264e-05,0.010116039432872431
1.6254619545673724e-07,0.45197483957673273,154.0,0.0,0.0,0.0,0.206819289548059,1.0,18.98269042721757,0.018372476973264541,0.053639641278647281,0.007466040643735899,0.00071986162254019834,1.5010410766263335e-08,7.918231193741805e-07,0.17166939412362972,4.0832297388272141e-09,0.37933194683427934,9.5501706618849322e-05,6.548303242490838e-12,0.049067217991010471,6.1586516697053409e-13,1.3376254998990838e-05,0.041568758237109177,0.073628292769832446,1.1740102658670299e-05,6.9137860336661578e-06,0.033646207357938038,0.00013697836106668561,0.0032738194714791286,0.0074913448673430486,0.0054579572781820731,0.0039876746934520814,0.0070299085178052931,5.7583561915095285e-11,4.9921981645308767e-05,2.2062654110280792e-05,0.010236595244253265
1.6427000524760877e-07,0.45197530118133145,154.0,0.0,0.0,0.0,0.20390731542835416,1.0,18.982593556250226,0.018374277966342188,0.053327856569042396,0.0072766345913445182,0.00070159684895928934,1.4923070156201617e-08,7.8327275895549123e-07,0.17216511369435269,4.0257386381751117e-09,0.38132975643473921,9.4946015098522796e-05,6.3821556492384569e-12,0.049317233035831874,6.1228165979496879e-13,1.3036951740768874e-05,0.041510900030598437,0.073924309917919373,1.1723690230081745e-05,6.9041207739337331e-06,0.034018021881038737,0.0001366108113819465,0.0032867038573754655,0.0075960771876437518,0.0054767857207859774,0.0039952314664095006,0.0071192408992487429,5.8219443799929537e-11,5.0185863517785185e-05,2.2126794150840169e-05,0.010355998363514642
1.659938150384803e-07,0.4519757491431441,154.0,0.0,0.0,0.0,0.20104329306680954,1.0,18.982497615333916,0.018374378634425984,0.053016049121510686,0.0070918858836775903,0.00068378128595519589,1.4835725426988676e-08,7.7485836877082333e-07,0.17264717773815955,3.9691942500787829e-09,0.38330597980209596,9.4390297295484762e-05,6.2200943511581014e-12,0.049562297064100806,6.0869798312916156e-13,1.2705990099524231e-05,0.041450830279294221,0.074212814821329715,1.1706654335074287e-05,6.894088348219303e-06,0.034386802588549037,0.00013622841451589037,0.003298625336622073,0.0076997111192767826,0.0054950139148740012,0.0040025773733932731,0.007208006150496246,5.8850131527782022e-11,5.0446890859673226e-05,2.2189171289990256e-05,0.010474254058522722
1.6771762482935183e-07,0.4519761838670931,154.0,0.0,0.0,0.0,0.1982262921157662,1.0,18.982402587594763,0.018372817691395257,0.05270432668872594,0.0069116960862818768,0.00066640543490558465,1.4748406683933826e-08,7.6657728606033233e-07,0.1731158235297981,3.9135782066380838e-09,0.38526095946655453,9.3834744754278765e-05,6.0620329429539102e-12,0.049802508274461338,6.0511537219316131e-13,1.2383193880387515e-05,0.041388691218739844,0.07449399249592957,1.1689035131617748e-05,6.883712405875405e-06,0.034752559201711511,0.00013583220545919684,0.0033096093685084467,0.0078022386135342169,0.0055126608452452115,0.004009719993864647,0.0072962038244016167,5.9475641873352925e-11,5.0705109005020393e-05,2.224981617148067e-05,0.010591368154648541
1.6944143462022336e-07,0.451976605746377,154.0,0.0,0.0,0.0,0.19545540396032746,1.0,18.982308456641768,0.018369633064244526,0.052392791325503736,0.0067359675920611196,0.00064945987747519842,1.4661142439617771e-08,7.5842691116400963e-07,0.1735712838120555,3.8588725690177086e-09,0.38719503126526489,9.3279538885573289e-05,5.9078857496758104e-12,0.050037963220922348,6.0153499685603818e-13,1.2068388361016159e-05,0.041324618467620769,0.074768024023953272,1.167087090786569e-05,6.8730154951258412e-06,0.035115302650086104,0.00013542317095906013,0.0033196814128987132,0.0079036527564617896,0.0055297449460733599,0.0040166665860297667,0.0073838337956360148,6.009599367118682e-11,5.0960562401202235e-05,2.2308758853272884e-05,0.010707346989290422
1.711652444110949e-07,0.45197701516277994,154.0,0.0,0.0,0.0,0.1927297410983691,1.0,18.982215206551825,0.018364861910675604,0.05208153965726104,0.0065646037222970143,0.00063293528547366678,1.4573959687486176e-08,7.5040470569830409e-07,0.17401378689905139,3.8050598152240971e-09,0.3891085245004739,9.2724851434814731e-05,5.7575679163634109e-12,0.050268756813735382,5.9795796465866912e-13,1.1761400473270659e-05,0.041258741319049032,0.075035086589086919,1.1652198162567279e-05,6.8620191104200807e-06,0.03547504498586268,0.00013500225133989722,0.0033288668799836807,0.0080039477104945581,0.0055462841115625425,0.004023424101799824,0.0074708962396296116,6.0711207672717824e-11,5.1213294629899165e-05,2.2366028820907126e-05,0.010822197369128645
1.7288905420196642e-07,0.4519774124870146,154.0,0.0,0.0,0.0,0.19004843654210596,1.0,18.982122821855796,0.018358540636220094,0.051770663135649812,0.0063975088174564416,0.00061682242875773922,1.4486883973128115e-08,7.425081907973993e-07,0.17444355677665271,3.7521228282785231e-09,0.39100176209312709,9.2170844935523708e-05,5.6109954799698659e-12,0.050494982322710484,5.9438532373678664e-13,1.1462058964858464e-05,0.041191183020349069,0.075295353515401994,1.1633051689797665e-05,6.8507437422629249e-06,0.03583179930290438,0.00013457034229260654,0.003337191084082044,0.0081031186584499502,0.0055622957069605908,0.0040299992010317505,0.007557391612699217,6.1321306410622556e-11,5.146334842746855e-05,2.2421655000496147e-05,0.010935926529971666
1.7461286399283795e-07,0.4519777980789943,154.0,0.0,0.0,0.0,0.18741064324030679,1.0,18.98203128752365,0.018350704910907883,0.051460248281991257,0.0062345883164560368,0.00060111218350006345,1.4399939464587507e-08,7.3473494541509703e-07,0.17486081320010788,3.70004488480021e-09,0.39287506073207434,9.1617673156332908e-05,5.468085444575342e-12,0.050716731382748667,5.9081806570325025e-13,1.1170194543457547e-05,0.041122061041623539,0.075548994309711653,1.1613464651667337e-05,6.8392089201038478e-06,0.036185579660273519,0.00013412829662795754,0.0033446792012806455,0.0082011617498213701,0.0055777965798310437,0.0040363982650832497,0.0076433206332982345,6.1926314061122306e-11,5.171076570473332e-05,2.2475665771358776e-05,0.011048542099056421
1.7633667378370948e-07,0.4519781722881159,154.0,0.0,0.0,0.0,0.18481553352028185,1.0,18.981940588950163,0.018341389685496253,0.051150376919164547,0.0060757488268212987,0.00058579553934232239,1.4313149015465354e-08,7.270826046853082e-07,0.17526577178899488,3.6488096440134782e-09,0.3947287310190345,9.1065481503059466e-05,5.3287558464113561e-12,0.050934094001384239,5.8725712824162148e-13,1.0885640003510142e-05,0.041051487333361704,0.075796174706956515,1.1593468647367531e-05,6.8274332530140526e-06,0.036536401009992947,0.00013367692599055276,0.0033513562307088359,0.0082980740493124681,0.0055928030714739929,0.0040426274097155237,0.007728684264327784,6.2526256324032973e-11,5.1955587566207094e-05,2.252808897830533e-05,0.01116005205967077
1.7806048357458101e-07,0.45197853545360217,154.0,0.0,0.0,0.0,0.18226229854887943,1.0,18.981850711942261,0.01833062920727381,0.050841126392450323,0.0059208981875483744,0.00057086360430530785,1.4226534225837997e-08,7.195488583398807e-07,0.17565864411957335,3.5984011370942109e-09,0.39656307760946524,9.0514407406106648e-05,5.1929257985755136e-12,0.051147158568146084,5.8370339760439283e-13,1.0608230336981873e-05,0.040979568573362136,0.076037056718256626,1.157309379057829e-05,6.8154344751686271e-06,0.036884279128866888,0.00013321700253037631,0.0033572469592474848,0.0083938534875491848,0.005607331028527545,0.0040486924973704205,0.0078134836964550477,6.312116031134986e-11,5.2197854328775423e-05,2.2578951943586746e-05,0.011270464717974663
1.7978429336545254e-07,0.45197888790475527,154.0,0.0,0.0,0.0,0.17975014781170848,1.0,18.981761642705152,0.018318457035452845,0.050532569779854826,0.0057699455223984165,0.00055630761051495654,1.4140115504200486e-08,7.1213144917968023e-07,0.17603963781462723,3.5488037568703586e-09,0.39837839934947744,8.9964580714022911e-05,5.0605155431252019e-12,0.051356011865562885,5.801577111500876e-13,1.0337802830875138e-05,0.040906406403310662,0.076271798681295216,1.1552368773436769e-05,6.8032294836030356e-06,0.037229230554145461,0.00013274926052964773,0.0033623759294793363,0.008488498813905036,0.0056213958146788621,0.0040545991488521822,0.0078977203323840738,6.3711054427968857e-11,5.243760553985193e-05,2.2628281478518493e-05,0.011379788671899493
1.8150810315632408e-07,0.4519792299612071,154.0,0.0,0.0,0.0,0.17727830860980723,1.0,18.981673367828733,0.018304906056163198,0.050224776092517867,0.0056228012857914549,0.00054211891941125792,1.405391212161255e-08,7.048281715970618e-07,0.17640895663088074,3.5000022479166052e-09,0.40017498940892804,8.9416124038800362e-05,4.9314464983941273e-12,0.051560739081648321,5.7662085957087036e-13,1.0074197151270851e-05,0.040832097655320518,0.076500555312728521,1.1531320924074655e-05,6.7908343721426039e-06,0.037571272522797183,0.00013227439798334703,0.0033667674106938757,0.0085820095513737624,0.0056350123223562944,0.0040603527544453375,0.0079813957720250121,6.4295968270804508e-11,5.2674879995026939e-05,2.2676103894790203e-05,0.011488032782009831
1.8495572273806714e-07,0.45197988412209056,154.0,0.0,0.0,0.0,0.17245256023114922,1.0,18.981499149372425,0.018273795940623162,0.049611734316972557,0.0053395867922348857,0.00051480955223339483,1.3882223077378738e-08,6.9055543830180941e-07,0.17711336582605344,3.4047275242680764e-09,0.40371311954822436,8.8323776954255315e-05,4.6830237292887684e-12,0.051958148136603766,5.6957660305005487e-13,9.5668222190654323e-06,0.040680404974016642,0.076940713672274411,1.1488359626628625e-05,6.7655343869056814e-06,0.03824670020477778,0.00013130593080728427,0.0033734334694299471,0.0087656289675142069,0.0056609577862400378,0.0040714212981301694,0.0081470703670902984,6.5450978945487202e-11,5.3142150162209151e-05,2.2767330184986226e-05,0.011701318068741362
1.880585803616359e-07,0.45198044033601764,154.0,0.0,0.0,0.0,0.16823984833919545,1.0,18.981344942402281,0.018241397956038914,0.049063221526534882,0.0050968487910232913,0.00049140338518615843,1.3728611264492505e-08,6.7807918858797715e-07,0.17770937390619737,3.3215559791598394e-09,0.40683620368485124,8.7346443540998336e-05,4.4701068647564825e-12,0.052302527561698058,5.6327403917924388e-13,9.131957955124757e-06,0.04054084066910478,0.07731786628604792,1.1448838863870838e-05,6.7422605286309766e-06,0.038844820072002385,0.00013041627049080074,0.0033771477189507826,0.0089270157187268592,0.0056829157580450436,0.004080909288699165,0.0082942778227585411,6.6473774069864526e-11,5.3554597207956464e-05,2.2844533612319709e-05,0.01188967510121379
1.9116143798520464e-07,0.45198096743032806,154.0,0.0,0.0,0.0,0.16414649332037315,1.0,18.981193116931042,0.018205014821878484,0.048518087238731168,0.004865121928041222,0.00046905914735780898,1.357595024912007e-08,6.6594063573027747e-07,0.17827055625885285,3.2407408983709993e-09,0.40990291042437921,8.6375159323416113e-05,4.2668499603046292e-12,0.052634792028850477,5.5701048496593608e-13,8.7168180790923047e-06,0.040398869496610333,0.077677872944073134,1.1408641297898992e-05,6.7185880911758987e-06,0.039433807636198276,0.0001295128930961936,0.0033788349649087985,0.0090847499811596132,0.0057036326124429628,0.0040899757689531408,0.0084396995032592643,6.7480938232719402e-11,5.3959590315472763e-05,2.2917241471606617e-05,0.012074680539744547
1.942642956087734e-07,0.4519814669547854,154.0,0.0,0.0,0.0,0.16016857244967259,1.0,18.981043607108013,0.018164815833426086,0.047976610037517631,0.0046439360540629099,0.00044773148317390886,1.3424317770982205e-08,6.5412860468062455e-07,0.17879797210334569,3.1622048354061972e-09,0.41291476054105913,8.5410418921281938e-05,4.0728404338133454e-12,0.052955382765740626,5.507891300830575e-13,8.3205606357763845e-06,0.040254908740350578,0.078021512447645186,1.1367884696419947e-05,6.694586428760554e-06,0.040013781898777648,0.00012859874793784301,0.0033786240096106818,0.0092388516887480787,0.0057231796965560777,0.0040986451201127493,0.0085833502047081584,6.8472675572291482e-11,5.4357330710749992e-05,2.2985590531224284e-05,0.012256392343576254
1.9736715323234214e-07,0.4519819403790907,154.0,0.0,0.0,0.0,0.15630231521905633,1.0,18.980896350211982,0.018120964291054305,0.047439038834773385,0.0044328367548117252,0.00042737655861482972,1.3273783283755944e-08,6.4263236000770341e-07,0.1792926462885836,3.0858733489635899e-09,0.41587322464666815,8.445266423314052e-05,3.8876795441286417e-12,0.05326472562271161,5.4461282421597107e-13,7.942371825319628e-06,0.040109340138936217,0.078349530194692096,1.1326676774137218e-05,6.6703189756512e-06,0.040584865434020644,0.00012767651260188844,0.003376639346344417,0.0093893459338347824,0.0057416243269614768,0.0041069400215635113,0.0087252458732560104,6.9449196279835697e-11,5.4748012976972143e-05,2.3049713118492302e-05,0.012434869474443945
2.004700108559109e-07,0.45198238909515176,154.0,0.0,0.0,0.0,0.1525440962556055,1.0,18.980751286466209,0.01807361772580347,0.046905595333627814,0.0042313854146650244,0.00040795206508082647,1.312440863385885e-08,6.3144158518114951e-07,0.17975557059558328,3.0116748631727186e-09,0.41877972515780154,8.3502288757226058e-05,3.710982426211323e-12,0.053563231453402395,5.3848410492977743e-13,7.5814661171603772e-06,0.039962512742719274,0.078662639317775493,1.1285116011117033e-05,6.6458437278004646e-06,0.041147183716188564,0.00012674861467296806,0.003373000990092963,0.0095362624046498798,0.0057590299946594691,0.0041148815856419906,0.0088654034408672637,7.0410715482119543e-11,5.5131825315300372e-05,2.3109737288137103e-05,0.012610171596485729
2.0357286847947964e-07,0.45198281442276145,154.0,0.0,0.0,0.0,0.1488904286401708,1.0,18.980608358866139,0.018022928115000825,0.046376476286112973,0.004039159181896658,0.00038941721177180222,1.2976248681986033e-08,6.2054636304102633e-07,0.18018770498019518,2.9395405356948304e-09,0.42163563816985794,8.2559641546743511e-05,3.5423780219407696e-12,0.053851296508473881,5.324052231779152e-13,7.2370861822113345e-06,0.039814745538120394,0.078961521822588282,1.1243292422331039e-05,6.6212136955023986e-06,0.041700864518239913,0.00012581725193032495,0.0033678243604745189,0.0096796348703263192,0.0057754565636020921,0.0041224894807730342,0.0090038406783946052,7.1357452251460026e-11,5.5508949793274199e-05,2.3165786983012285e-05,0.012782358812887746
