Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448)
8.694719982562228e-07,0.6458909189770586,154.0,0.0,0.0,0.0,0.005715210789366122,1.0,18.979070778139043,0.0035339899002942311,0.010158964380006637,3.3172093902283776e-06,2.2944952642118521e-07,2.0133402015587438e-09,1.1748073222761469e-07,0.11822097293233469,1.0057365229921258e-10,0.68241300696917595,1.2821382959459598e-05,2.1093965961153682e-15,0.044297088968496205,8.3454572804658694e-14,6.1167946410927663e-09,0.031012275268559774,0.073450217504920007,6.1855905494007195e-06,3.6494211740472163e-06,0.059683564515071445,5.5864335610266106e-05,0.0014859859789485054,0.010414225968344329,0.0024022882107698042,0.0042339837159809336,0.014270062006380795,7.0215833174577822e-11,8.8486664380055412e-05,1.4969270175430424e-05,0.018515954658830661,4.7460713908547443e-06
8.713864593680502e-07,0.6458909333187773,154.0,0.0,0.0,0.0,0.0056746055299544918,1.0,18.979058379339882,0.0035128026399099742,0.010117935965959947,3.2711427022449145e-06,2.2626298872131645e-07,2.0052076646324826e-09,1.1714961966903803e-07,0.11796378827183995,9.985909924950817e-11,0.68273325376712557,1.2769593341457856e-05,2.0801178797216366e-15,0.044298084249493955,8.3117473362026531e-14,6.0365251964797565e-09,0.031008237182302851,0.073450357353375684,6.1847809492598493e-06,3.6489435201112542e-06,0.059722284339207163,5.5849702818576456e-05,0.0014855149375351795,0.010411027421169306,0.0024022814439101925,0.0042341664404325343,0.014282341119452946,7.0261337950806763e-11,8.8528219047630325e-05,1.4936708194089755e-05,0.018527502323557415,4.7491513903843152e-06
8.733009204798775e-07,0.645890947622413,154.0,0.0,0.0,0.0,0.0056343562277681751,1.0,18.979046030600166,0.0034917384931929477,0.01007709309421247,3.2258439037310761e-06,2.2312957036740241e-07,1.9971119450295078e-09,1.1681988553972842e-07,0.11770704626203915,9.91508129550539e-11,0.68305257266505093,1.2718038014999103e-05,2.0513070742891215e-15,0.044299068365621433,8.278189898612094e-14,5.9575930828955151e-09,0.03100422904756622,0.073450495263417515,6.1839773417784922e-06,3.6484694009716063e-06,0.059760836949144969,5.5835180715051711e-05,0.0014850477703734575,0.010407833002142231,0.0024022746503376798,0.0042343478886869351,0.014294571179002822,7.0306646138925091e-11,8.8569653280437313e-05,1.4904202223871143e-05,0.018539001862647127,4.7522180880910505e-06
8.748510473353916e-07,0.6458909591760156,154.0,0.0,0.0,0.0,0.0056020248581917552,1.0,18.979036068425795,0.0034747727479928206,0.010044158138168226,3.1897185846586204e-06,2.2063070323690103e-07,1.9905837102452154e-09,1.165539086142808e-07,0.11749948855582697,9.8581862458595225e-11,0.68331044595370805,1.267646477662531e-05,2.0283305554393717e-15,0.044299857112511241,8.2511298168446466e-14,5.894645045252378e-09,0.031001005413641616,0.073450605530281182,6.183331012513374e-06,3.6480880741482447e-06,0.059791930821396326,5.5823502538858201e-05,0.0014846723167359036,0.010405249595848071,0.0024022691303879095,0.0042344938787981755,0.014304437989470595,7.0343188539456349e-11,8.8603114420769563e-05,1.4877923428722956e-05,0.018548277867307308,4.754691474175477e-06
8.764011741909056e-07,0.6458909707045534,154.0,0.0,0.0,0.0,0.0055699224524526471,1.0,18.979026138802841,0.0034578869567841487,0.010011343647367114,3.1540799583327573e-06,2.18165503439205e-07,1.9840793549789046e-09,1.1628882790211852e-07,0.11729222163402185,9.8016940609658522e-11,0.68356771548255379,1.2635043637787868e-05,2.0056671636193528e-15,0.044300638701774774,8.2241687358388538e-14,5.8325446208958624e-09,0.030997801042955162,0.073450714564329514,6.1826885367969445e-06,3.6477090210215797e-06,0.059822916069341342,5.5811895523869203e-05,0.0014842993517357361,0.010402669015560874,0.0024022635934964473,0.0042346390453610466,0.01431427289708978,7.0379603232825872e-11,8.8636497197803677e-05,1.4851681428742864e-05,0.018557522598175648,4.7571562192459263e-06
8.779513010464196e-07,0.6458909822079836,154.0,0.0,0.0,0.0,0.0055380470718764301,1.0,18.979016241612349,0.0034410807811639755,0.0099786490997808147,3.1189207361494337e-06,2.15733466617925e-07,1.9775987809140906e-09,1.1602463707681884e-07,0.11708524574426163,9.7456013837746873e-11,0.68382438327858841,1.2593773942827872e-05,1.9833086499389119e-15,0.044301413204629721,8.1973062298786086e-14,5.7712791179474607e-09,0.030994615771286042,0.073450822382155168,6.1820498819851148e-06,3.6473322221848823e-06,0.059853793137526055,5.5800359051323139e-05,0.00148392885278869,0.010400091313342023,0.0024022580399121391,0.0042347833941671622,0.014324076015987206,7.0415890742372802e-11,8.8669801874802359e-05,1.4825476255509496e-05,0.01856673617840094,4.7596123586686303e-06
8.795014279019336e-07,0.6458909936862665,154.0,0.0,0.0,0.0,0.0055063967966338129,1.0,18.979006376735896,0.0034243538836754421,0.009946073976158756,3.0842337486989611e-06,2.1333409676523315e-07,1.9711418850595743e-09,1.1576133087770518e-07,0.11687856112678495,9.6899048358023184e-11,0.68408045135681939,1.2552655035870427e-05,1.9612504544352296e-15,0.04430218069150707,8.1705418720539724e-14,5.7108360524430412e-09,0.030991449436043039,0.073450929000102305,6.1814150156004216e-06,3.646957658476893e-06,0.059884562468232566,5.5788892508759032e-05,0.0014835607975419321,0.010397516540388566,0.0024022524698797767,0.004234926930957849,0.014333847459816499,7.045205158836981e-11,8.8703028713469734e-05,1.4799307939662437e-05,0.018575918730506728,4.7620599276296933e-06
8.810515547574476e-07,0.6458910051393633,154.0,0.0,0.0,0.0,0.0054749697255306873,1.0,18.978996544055537,0.0034077059278120542,0.0099136177600058391,3.0500119436208479e-06,2.1096690602261421e-07,1.964708564970918e-09,1.1549890409096479e-07,0.11667216801451691,9.634601071345471e-11,0.68433592172037405,1.2511686264521594e-05,1.9394880920647458e-15,0.044302941232061091,8.1438752377207526e-14,5.6512031442388341e-09,0.030988301876247199,0.073451034434270965,6.1807839054872613e-06,3.6465853109262325e-06,0.059915224501494314,5.5777495289946803e-05,0.0014831951638715364,0.010394944747044296,0.0024022468836401765,0.0042350696614246877,0.014343587341760547,7.0488086288442481e-11,8.8736177973965777e-05,1.4773176510913042e-05,0.01858507037639584,4.7644989611363043e-06
8.826016816129616e-07,0.6458910165672358,154.0,0.0,0.0,0.0,0.0054437639758075388,1.0,18.97898674345387,0.0033911365780216686,0.0098812799375646316,3.0162483835925689e-06,2.0863141447298741e-07,1.9582987187469209e-09,1.1523735154785923e-07,0.11646606663315054,9.5796867772524423e-11,0.68459079636060693,1.24708669798546e-05,1.9180171507919868e-15,0.044303694895178845,8.1173059044915438e-14,5.5923683134493699e-09,0.030985172932515254,0.073451138700521015,6.1801565198086404e-06,3.6462151607493953e-06,0.059945779675110826,5.576616679482072e-05,0.0014828319298800794,0.010392375982810297,0.0024022412814302518,0.004235211591210015,0.014353295774533804,7.0523995357587095e-11,8.8769249914920101e-05,1.4747081998054794e-05,0.018594191237354837,4.7669294940179127e-06
8.857019353239895e-07,0.6458910393471651,154.0,0.0,0.0,0.0,0.0053820090000628439,1.0,18.978967238019493,0.0033582323592534226,0.0098169574323353943,2.9500688084575603e-06,2.0405364796792803e-07,1.945549042976353e-09,1.1471684874766121e-07,0.11605473993037486,9.4710135068204708e-11,0.68509876637849354,1.23896742919671e-05,1.8759322390284599e-15,0.044305181860892454,8.0644574629312128e-14,5.4770455380761878e-09,0.030978970263558395,0.073451343791535145,6.178912795973701e-06,3.6454813783076509e-06,0.060006571183551904,5.5743713605668424e-05,0.0014821125744578594,0.010387247735546922,0.0024022300300281024,0.0042354930710633712,0.014372618741102216,7.0595438650064852e-11,8.8835162865179892e-05,1.4695003830677514e-05,0.018612341086581625,4.7717651963443919e-06
8.888021890350175e-07,0.6458910620257793,154.0,0.0,0.0,0.0,0.005321117168635532,1.0,18.978947859503528,0.003325638562181858,0.0097531024045048667,2.8856417499108549e-06,1.9959711187313682e-07,1.9328920532718229e-09,1.1419978204037832e-07,0.1156445826823643,9.3638591548133812e-11,0.68560437710977806,1.2309071849126777e-05,1.8349618382636077e-15,0.044306642124749974,8.011993212751827e-14,5.3647749618474256e-09,0.030972840185409856,0.073451544395366844,6.1776835956485427e-06,3.6447561645706927e-06,0.060066940451815577,5.5721528261610661e-05,0.0014814025605370221,0.010382132178142194,0.0024022187174931034,0.0042357714146908608,0.014391817251956056,7.0666385533820117e-11,8.8900769603192338e-05,1.4643073649902034e-05,0.018630369236315163,4.7765673097330444e-06
8.919024427460454e-07,0.6458910846028243,154.0,0.0,0.0,0.0,0.0052610740637437882,1.0,18.978928606984741,0.0032933525371134395,0.009689710840835794,2.8229156533294366e-06,1.9525823972034097e-07,1.9203269536358169e-09,1.1368611170163501e-07,0.11523559644218571,9.2581983495223875e-11,0.68610764407177138,1.2229054582246047e-05,1.7950731607826348e-15,0.044308076211143958,7.959909854476723e-14,5.2554668129637951e-09,0.030966781478847027,0.073451740630631868,6.1764686752850216e-06,3.6440393758478541e-06,0.060126890903301193,5.5699606177584063e-05,0.0014807017208589928,0.010377029677287592,0.0024022073455867042,0.0042360466655083015,0.014410892192176641,7.073684003583648e-11,8.896607214424647e-05,1.4591291654032219e-05,0.018648276635085417,4.7813361065341438e-06
8.950026964570733e-07,0.6458911070780649,154.0,0.0,0.0,0.0,0.0052018655443220006,1.0,18.978909479549788,0.0032613716499619643,0.00962677877025221,2.7618406202818506e-06,1.9103357961864155e-07,1.9078529564366814e-09,1.131757987037865e-07,0.11482778265462136,9.1540062061908302e-11,0.68660858260314717,1.214961747551301e-05,1.7562344722181936e-15,0.044309484633052169,7.9082041233064557e-14,5.1490342033509124e-09,0.030960792948666473,0.073451932612461593,6.1752677961299404e-06,3.643330871277434e-06,0.06018642592701369,5.5677942861062292e-05,0.0014800098915690642,0.010371940587152538,0.0024021959160141619,0.0042363188661904165,0.014429844439567525,7.0806806142612895e-11,8.9031072480413105e-05,1.4539658027628576e-05,0.018666064221962438,4.7860718563614097e-06
8.981029501681012e-07,0.6458911294512869,154.0,0.0,0.0,0.0,0.0051434777400335306,1.0,18.97889047629317,0.0032296932823501767,0.0095643022632918451,2.702368349785095e-06,1.8691979019169233e-07,1.8954692822999298e-09,1.1266880470093e-07,0.11442114265861295,9.0512583164777859e-11,0.68710720786714574,1.2070755565699246e-05,1.7184150541995357e-15,0.044310867892318043,7.8568727886682543e-14,5.0453930263847895e-09,0.030954873423184464,0.073452120452617689,6.1740807241253675e-06,3.6426305127678813e-06,0.06024554887801236,5.5656533910061497e-05,0.0014793269121437854,0.010366865249699824,0.0024021844304265424,0.0042365880586861335,0.014448674864727234,7.0876287800692196e-11,8.9095772580961215e-05,1.448817294181846e-05,0.01868373292668906,4.7907748261277113e-06
9.012032038791292e-07,0.6458911517222942,154.0,0.0,0.0,0.0,0.0050858970456117269,1.0,18.978871596317081,0.0031983148317004289,0.0095022774315836073,2.6444520837607997e-06,1.8291363680382952e-07,1.883175160004516e-09,1.1216509201473716e-07,0.11401567768957532,8.9499307384997408e-11,0.68760353485461057,1.1992463941499272e-05,1.6815851696580813e-15,0.044312226479914854,7.805912653786054e-14,4.9444618619215514e-09,0.030949021753763229,0.073452304259599088,6.1729072298140542e-06,3.6419381649420029e-06,0.060304263077838503,5.5635375011247118e-05,0.0014786526253221346,0.010361803994983737,0.0024021728904225883,0.0042368542842330477,0.014467384331118964,7.0945288917164698e-11,8.9160174392752931e-05,1.4436836554589666e-05,0.018701283669806914,4.7954452800790991e-06
9.07403711301185e-07,0.6458911959569742,154.0,0.0,0.0,0.0,0.0049731038590438035,1.0,18.978834202653559,0.0031364473504393408,0.0093795674429391334,2.5331079491026056e-06,1.7521181267246581e-07,1.8588525262339554e-09,1.1116736313779586e-07,0.11320827726938494,8.7514430268800096e-11,0.68858935311832159,1.18375721605967e-05,1.6107797695513481e-15,0.044314871551109289,7.705093362736761e-14,4.7504168030794735e-09,0.030937517501124164,0.073452660192305119,6.1706000789152542e-06,3.6405769730913179e-06,0.060420478344961726,5.5593790549416018e-05,0.0014773295163718798,0.010351724996100382,0.0024021496533091322,0.0042373779959548287,0.014504443806170688,7.1081864959230438e-11,8.92880908276906e-05,1.4334610443772598e-05,0.018736034908085657,4.8046896843792855e-06
9.136042187232409e-07,0.6458912397809063,154.0,0.0,0.0,0.0,0.0048633822371569897,1.0,18.978797291528551,0.0030757487045772239,0.0092586184998280259,2.4274630621702325e-06,1.6790423020751363e-07,1.83487904458535e-09,1.1018232348044328e-07,0.1124055892915185,8.5583605016220156e-11,0.68956615398424437,1.1684903856365399e-05,1.5435987626342344e-15,0.044317423566606562,7.6057213359668025e-14,4.566298004253352e-09,0.030926271445179482,0.07345300121714346,6.1683445963190293e-06,3.6392462649474635e-06,0.060535097646149262,5.5553156672299512e-05,0.0014760393693547358,0.010341706003651906,0.0024021262164834541,0.0042378903175574875,0.014541029632314481,7.1216564755084799e-11,8.9414836926438344e-05,1.4232980707036015e-05,0.018770325121744896,4.8138071311509177e-06
9.198047261452967e-07,0.6458912831931664,154.0,0.0,0.0,0.0,0.0047566323302130932,1.0,18.978760856030068,0.0030161986500826438,0.0091394009228549233,2.3271937605498317e-06,1.6096849921432234e-07,1.8112488285500104e-09,1.0920969427204947e-07,0.11160762013783566,8.3705074520414143e-11,0.69053405146888902,1.1534421542222295e-05,1.4798363084897549e-15,0.044319886088335203,7.5077721734033817e-14,4.3915418640406995e-09,0.030915275180143347,0.073453328094766415,6.1661391027432239e-06,3.63794504975286e-06,0.060648146389276528,5.5513441879442618e-05,0.0014747810369055956,0.010331749258328542,0.0024021025910267073,0.0042383915547375695,0.014577148467326275,7.1349418190850347e-11,8.9540427495739993e-05,1.4131948163876697e-05,0.018804161356243489,4.8227996417143601e-06
9.25385182825147e-07,0.645891321911678,154.0,0.0,0.0,0.0,0.0046630187183098002,1.0,18.978728465123041,0.0029635691239789106,0.0090335613830778479,2.2412961923137399e-06,1.5502688850988617e-07,1.7902703585344517e-09,1.0834471611149639e-07,0.11089348659975355,8.2057709879208245e-11,0.69139763904365259,1.1400826119363785e-05,1.4252131288339072e-15,0.044322028663112897,7.4208147135463188e-14,4.2418287752192753e-09,0.03090558542847139,0.073453610782688736,6.1641955637179175e-06,3.63679838466682e-06,0.06074856802963139,5.5478459354754666e-05,0.0014736748279752052,0.01032284312846733,0.0024020811754461367,0.0042388334355348434,0.01460926155723862,7.1467431874150031e-11,8.9652483007617004e-05,1.404153000447852e-05,0.018834231528674455,4.8307877194857543e-06
9.309656395049973e-07,0.6458913602958994,154.0,0.0,0.0,0.0,0.004571666719269115,1.0,18.978696449092258,0.0029118393777889935,0.0089290799160729635,2.1592983812348197e-06,1.4935503869848675e-07,1.7695611407606783e-09,1.0748938203957335e-07,0.11018318195577458,8.0450143971328068e-11,0.69225418488776136,1.1268945353323239e-05,1.3730699497128711e-15,0.044324103899905223,7.3349733263676949e-14,4.0989080596289726e-09,0.030896085786066611,0.073453883088155342,6.1622900741503641e-06,3.6356741683243586e-06,0.060847755525218809,5.5444175545818414e-05,0.0014725927239343647,0.010313990508506198,0.0024020596226490337,0.0042392667862691559,0.014641006392993143,7.1583994711164336e-11,8.9763624618188322e-05,1.3951596430086567e-05,0.018863944521873538,4.8386776225825921e-06
9.365460961848476e-07,0.6458913983456901,154.0,0.0,0.0,0.0,0.0044825110177570031,1.0,18.978664803135867,0.0028609951951597311,0.0088259361235657023,2.0810035688388653e-06,1.439393386192776e-07,1.7491171296031794e-09,1.066435076811093e-07,0.10947670796613179,7.8881227409532747e-11,0.69310376711016719,1.1138753480667578e-05,1.3232816392522725e-15,0.044326114095391618,7.2502312424105223e-14,3.962437091842328e-09,0.030886770777961186,0.073454145481151756,6.1604215401765303e-06,3.6345717553580061e-06,0.060945726388299371,5.5410569984920671e-05,0.0014715339803922478,0.01030519270633823,0.0024020379393854306,0.004239691809553997,0.014672387608217381,7.1699127300021124e-11,8.9873862470566819e-05,1.3862147671037521e-05,0.018893305196464302,4.8464707441825321e-06
9.421265528646978e-07,0.6458914360610586,154.0,0.0,0.0,0.0,0.0043954884779846938,1.0,18.978633522523946,0.0028110225321149123,0.0087241099801511103,2.0062258516395715e-06,1.3876692806229604e-07,1.7289343534181761e-09,1.0580691416069437e-07,0.10877406555262831,7.7349849161167373e-11,0.69394646233660451,1.1010225209095906e-05,1.2757299693159755e-15,0.044328061459688484,7.166571998878448e-14,3.8320921471905534e-09,0.030877635119809069,0.073454398408014362,6.1585889059879713e-06,3.6334905228526659e-06,0.061042497826791012,5.5377622931195134e-05,0.0014704978797772587,0.010296450936541557,0.0024020161320375158,0.0042401087020721749,0.014703409769584742,7.181284988064912e-11,8.9983206515105928e-05,1.377318385125146e-05,0.01892231833027648,4.8541684532490123e-06
9.477070095445481e-07,0.6458914734421595,154.0,0.0,0.0,0.0,0.0043105380631613651,1.0,18.97860260259726,0.0027619075174174158,0.0086235818250384663,1.9347895349155927e-06,1.3382565306078905e-07,1.709008912905056e-09,1.0497942790147192e-07,0.10807525483208223,7.5854935130729641e-11,0.69478234575369857,1.0883335707004742e-05,1.2303032044937498e-15,0.044329948119942932,7.0839794328437584e-14,3.7075672765846285e-09,0.030868673710919607,0.073454642292733741,6.1567911524414017e-06,3.6324298695252701e-06,0.061138086750929209,5.5345315343233079e-05,0.0014694837303325717,0.010287766324595703,0.0024019942066415118,0.0042405176547807314,0.014734077377960569,7.1925182342621171e-11,9.0091666515134766e-05,1.3684704992476123e-05,0.018950988620249219,4.8617720950612039e-06
