Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668)
8.721755206528443e-11,0.6863205058542194,154.0,0.0,0.0,0.0,0.9998915313047102,1.0,18.999997853712475,7.9966127423014536e-06,2.9578480160969403e-05,2.7530164390412516e-05,2.0937576758618849e-06,8.0184853915838863e-12,2.5387627902065071e-07,1.6556737098385941e-05,5.7379720124911527e-10,2.43944544973075e-05,5.1636609862493051e-08,2.670788726465194e-14,5.6846673305950459e-09,4.491965556748433e-16,5.0857892554027755e-09,1.0536379867896926e-09,1.0540602283411103e-09,2.6176310004733535e-13,1.6043731470844471e-13,4.1124882661693031e-10,5.2535125097402522e-22,4.9458084968683374e-22,4.9460373857518254e-22,6.5296360770683716e-13,8.8410495584529548e-10,2.1421985347100113e-16,1.3317724569249608e-18,9.3859308590994596e-11,6.3650832093434338e-11,4.1133571695806979e-17,1.9596283668830557e-15,6.0982709311449755e-23,2.3144338455061857e-20,3.3876902839389107e-18,3.3374266768142632e-18,2.7866363151768618e-20,2.3095573852766977e-22,3.3444847791160754e-23,1.0314323803535159e-21,8.369418315803203e-26,2.966446811039244e-29,1.6386860281924762e-29,2.8518675664165492e-27,2.6253922007005018e-25,2.5766936142994421e-17,1.4775548506264458e-18,9.9346214176528128e-21,1.0806957564787144e-20,3.3682686768128431e-17,1.7687944143041222e-18,5.3295828049679826e-14,1.510525010485088e-15,7.5923767175656797e-15,3.3157476876293051e-18,2.2339360368060095e-18,6.6963247933491495e-18,2.677886559499325e-26,1.3149875283322888e-24,1.0108973102199491e-17,5.3567152305966239e-27,2.5442032772280172e-21
9.07586667810905e-11,0.6863205053416832,154.0,0.0,0.0,0.0,0.99988712778415911,1.0,18.999997722828091,8.3212355844536043e-06,3.0779217578632524e-05,2.8603826963112013e-05,2.222450820855548e-06,8.3439958330543231e-12,2.5387528510466483e-07,1.7232998163314671e-05,5.7379467419830842e-10,2.5390863236236239e-05,5.3756612152950868e-08,2.8349492473724063e-14,6.1537345521670418e-09,4.6763885554681545e-16,5.4594121380962474e-09,1.1792386723367815e-09,1.1797114572387462e-09,2.9302079262069778e-13,1.7971523315833855e-13,4.4534704996017488e-10,6.8574494718040717e-22,6.4562716811711494e-22,6.4565829677449263e-22,7.4198581932763648e-13,9.5488097286304115e-10,2.4764823151652229e-16,1.397842113693191e-18,1.0154942040127213e-10,6.8863579505488017e-11,4.887215637626968e-17,2.1985624010855069e-15,7.5274350560064706e-23,2.6305725051017339e-20,4.0072592188680193e-18,3.94756795171482e-18,3.429368173092322e-20,2.9481710056101973e-22,4.2815552183730541e-23,1.2697251223102701e-21,1.1145393153280028e-25,4.0470127992553798e-29,2.0978802144351905e-29,3.7905718283764596e-27,3.3632562079573328e-25,2.7852882900954299e-17,1.6384282136589293e-18,1.0741731656880784e-20,1.2111170414538772e-20,3.7801848459761105e-17,1.9054682361130476e-18,5.7411310165188618e-14,1.6336900425118565e-15,8.5209184952993844e-15,3.7224728975305831e-18,2.5078202560483641e-18,7.5966361832359834e-18,2.969449855622527e-26,1.4917854730648298e-24,1.1315893972287911e-17,5.9962590638173349e-27,2.8480077017305455e-21
9.429978149689655e-11,0.6863205048237558,154.0,0.0,0.0,0.0,0.99988272427865044,1.0,18.99999759055731,8.6458547465936037e-06,3.197994305833297e-05,2.9676074808722515e-05,2.3525276362371364e-06,8.669503033673836e-12,2.5387429119208355e-07,1.7909255551716989e-05,5.7379214733777152e-10,2.6387267779947261e-05,5.5876593335869287e-08,3.0008747748361185e-14,6.6413899964029157e-09,4.8608097180032073e-16,5.8430879175855154e-09,1.3138612755068264e-09,1.3143882499097394e-09,3.2652762351531416e-13,2.0038907926656598e-13,4.8080556417488146e-10,8.8568922798464267e-22,8.3393511070691636e-22,8.3397693556522362e-22,8.3893229856078081e-13,1.0283811055302856e-09,2.8482080783039478e-16,1.4648113999610075e-18,1.0953155962978044e-10,7.4274005485953744e-11,5.7694931577390606e-17,2.4554131576690395e-15,9.2184828518772829e-23,2.9749095285373389e-20,4.7094663695563139e-18,4.6389450677290524e-18,4.1867189926495247e-20,3.7278354192826616e-22,5.4293931079858433e-23,1.5506522908596927e-21,1.467988398307664e-25,5.4570664407367108e-29,2.6603703428408745e-29,4.9838805845350193e-27,4.2677854832823915e-25,3.0017790905880152e-17,1.8088790376688269e-18,1.1579497418775635e-20,1.3512545388766466e-20,4.2231933574913439e-17,2.0464961584170998e-18,6.1657806950646965e-14,1.7610333383376347e-15,9.5196078165081511e-15,4.1600157831991656e-18,2.8024461271563111e-18,8.5724230713659506e-18,3.2783711346723898e-26,1.6834048373220811e-24,1.2609584485841733e-17,6.6817818769124816e-27,3.1736572553946398e-21
9.784089621270261e-11,0.6863205043008855,154.0,0.0,0.0,0.0,0.99987832078818517,1.0,18.999997457014203,8.9704702287518501e-06,3.3180656599662571e-05,3.0747021999433703e-05,2.4838740737579559e-06,8.9950069933162816e-12,2.53873297281925e-07,1.8585509264421238e-05,5.7378962034634652e-10,2.7383668129632852e-05,5.7996553411117585e-08,3.1684198291900363e-14,7.1476333156947209e-09,5.0452290443421883e-16,6.2365555328939807e-09,1.4577421816214092e-09,1.4583270877623039e-09,3.6234264496148604e-13,2.2249578345627674e-13,5.1762465432468682e-10,1.1327833405117475e-21,1.0666686336753605e-21,1.0667242032332916e-21,9.4415177391860472e-13,1.104605458704843e-09,3.2600523213304342e-16,1.5326805041110188e-18,1.1780455260053389e-10,7.9881295002817872e-11,6.7705832623030863e-17,2.7307214847602597e-15,1.1207084288428452e-22,3.3486892754782155e-20,5.5015097017168491e-18,5.4185975649417448e-18,5.0735613144603958e-20,4.6724217018673813e-22,6.8246373202501484e-23,1.8797811760720838e-21,1.9139302209308075e-25,7.2790660973689633e-29,3.3441151492580667e-29,6.4872576206153499e-27,5.3681325268825584e-25,3.2261550642863025e-17,1.9890008853689716e-18,1.2447875759649688e-20,1.5014046287795427e-20,4.6982559790167371e-17,2.1918073906847868e-18,6.6033188189238824e-14,1.8924869629921371e-15,1.0590624797261438e-14,4.6293372904729444e-18,3.1184600398531927e-18,9.6263480747255293e-18,3.6048199678048631e-26,1.8903684887831308e-24,1.3992276509365411e-17,7.4144663294045355e-27,3.5217139505234629e-21
9.999999999999999e-11,0.6863205037734841,154.0,0.0,0.0,0.0,0.99987563588030737,1.0,18.999997375010377,9.1683943792625923e-06,3.3912754996836429e-05,3.1399411325901652e-05,2.5645372010705789e-06,9.1934730855362633e-12,2.5387269127213771e-07,1.8997835800877399e-05,5.7378807949656999e-10,2.7991195604686081e-05,5.9289134282906158e-08,3.2713134316791322e-14,7.4654239234256661e-09,5.1576730928868224e-16,6.4811592722067568e-09,1.5501118759604106e-09,1.5507339810329176e-09,3.8533728423425303e-13,2.3669334124056796e-13,5.4074196573346788e-10,1.3102357079386601e-21,1.233819146183149e-21,1.2338848874598559e-21,1.0125152509163335e-12,1.1524182360994092e-09,3.5320295361515883e-16,1.5745036087960844e-18,1.2299103318458975e-10,8.3396458792008028e-11,7.443935017094754e-17,2.9078686775339458e-15,1.258210175069419e-22,3.5915712954381063e-20,6.0317164317749629e-18,5.9404109680498349e-18,5.6846675946065079e-20,5.340588652905923e-22,7.8141771871841824e-23,2.1066728298267541e-21,2.2394030053685285e-25,8.6336187958752591e-29,3.8290508620107673e-29,7.5833107980929235e-27,6.1490058831692889e-25,3.3668279645729811e-17,2.1036084596347442e-18,1.2992353657297565e-20,1.597993039534023e-20,5.0040479816780776e-17,2.2824794159399418e-18,6.8763317806632229e-14,1.9746259794354574e-15,1.1280061303997097e-14,4.9314934063424047e-18,3.3219093575642414e-18,1.030841705023121e-17,3.8125321908464388e-26,2.0243092093669604e-24,1.4879941005262852e-17,7.884837145256584e-27,3.7451620785527383e-21
1.0138201092850867e-10,0.6863205037734841,154.0,0.0,0.0,0.0,0.9998739173127642,1.0,18.999997322303425,9.2950820309587316e-06,3.4381358202210943e-05,3.1816773230270443e-05,2.6163854603891907e-06,9.3205077118579642e-12,2.5387230337507363e-07,1.9261759302251632e-05,5.737870932738265e-10,2.8380064286479324e-05,6.0116492378262698e-08,3.3374508897753475e-14,7.6724641624310877e-09,5.2296465344474739e-16,6.6395620050582876e-09,1.6111116531581937e-09,1.6117583268790798e-09,4.0052337930963959e-13,2.4607131867030045e-13,5.5580460602367946e-10,1.4356993324432996e-21,1.3520040826963152e-21,1.3520771488141007e-21,1.0579924651543441e-12,1.1835541248748529e-09,3.714783049724537e-16,1.6014496148834333e-18,1.2636723034954452e-10,8.5684636379813636e-11,7.9014491199013633e-17,3.0250183199428446e-15,1.3532215302591418e-22,3.7531544045946188e-20,6.390896670885294e-18,6.2938621096756407e-18,6.1060192426028841e-20,5.8086846358178465e-22,8.5085523530314459e-23,2.2631540170188776e-21,2.4718259924000277e-25,9.6119302901957004e-29,4.1693409206891137e-29,8.3655049976339015e-27,6.6971675016871794e-25,3.4584065097360271e-17,2.1788794936370029e-18,1.3346828615863737e-20,1.6618587730185585e-20,5.2063184606565714e-17,2.3413322927112375e-18,7.053535827961894e-14,2.0279840853597493e-15,1.173611412749569e-14,5.131382750129524e-18,3.4564978802356777e-18,1.0761029144893205e-17,3.9489517427910524e-26,2.1131905240239317e-24,1.5466133986266936e-17,8.1954590885661465e-27,3.8927226959421045e-21
1.0492312564431473e-10,0.6863205032419286,154.0,0.0,0.0,0.0,0.99986951385238787,1.0,18.999997186521053,9.6196901532446449e-06,3.558204786556628e-05,3.2885424589576871e-05,2.7499657279972066e-06,9.6460051891772251e-12,2.5387130947191797e-07,1.9938005666029259e-05,5.7378456634607858e-10,2.9376456251668459e-05,6.2236410235924081e-08,3.5078454123164305e-14,8.2158821889973458e-09,5.4140621881989628e-16,7.0518620885311101e-09,1.77419401807294e-09,1.7749063864158314e-09,4.4112586610863615e-13,2.7115072988943327e-13,5.9534570533153907e-10,1.8042814649529427e-21,1.6992241977113497e-21,1.699319342288519e-21,1.1808020125222712e-12,1.2652271851668514e-09,4.2152597857649088e-16,1.6711189212933993e-18,1.352184286059045e-10,9.1683221282604529e-11,9.1736324722630056e-17,3.3388248755332708e-15,1.6236329578900987e-22,4.1895456190554108e-20,7.3854437163780586e-18,7.2723714805590768e-18,7.3015189415777842e-20,7.1664774205359908e-22,1.0527404778892582e-22,2.7073079931932896e-21,3.1643033198652925e-25,1.2573545322027839e-28,5.1587260589908376e-29,1.069390421393677e-26,8.2917867599117732e-25,3.6985248962783338e-17,2.3785934624504581e-18,1.4276322494103326e-20,1.8329035951085232e-20,5.7483107981594474e-17,2.4950023559284691e-18,7.5162255673502149e-14,2.1674589601837668e-15,1.2958185646133811e-14,5.6670821313866588e-18,3.8171852012933541e-18,1.1979040298194537e-17,4.3109089126291665e-26,2.3523764119004119e-24,1.7033254557746906e-17,9.0258716883245063e-27,4.2872117051444703e-21
1.084642403601208e-10,0.6863205027065659,154.0,0.0,0.0,0.0,0.99986511040705695,1.0,18.999997049755248,9.9442945956399815e-06,3.6782725589314267e-05,3.3953064266819166e-05,2.8845267056872163e-06,9.9714994251537402e-12,2.5387031557148203e-07,2.0614248356572412e-05,5.7378203944778916e-10,3.0372844026378017e-05,6.4356306983193926e-08,3.6794909262361569e-14,8.7778870477758822e-09,5.598476005517624e-16,7.4732179435895994e-09,1.9472078501383841e-09,1.9479899290137578e-09,4.842047071869348e-13,2.9776816239513668e-13,6.362482386620527e-10,2.24965004667248e-21,2.1188163248202619e-21,2.1189391032505553e-21,1.3129274211834717e-12,1.349624710272008e-09,4.7644335777692468e-16,1.7416886126002268e-18,1.4435698777294466e-10,9.787624470502442e-11,1.0599262283711019e-16,3.6726528203521496e-15,1.936553242450174e-22,4.6591014658913263e-20,8.4932757011930633e-18,8.3620535018412167e-18,8.6788388717628055e-20,8.7789722954494107e-22,1.2932853916386818e-22,3.2192951821574241e-21,4.0175297105727121e-25,1.6303542747574628e-28,6.337592618309186e-29,1.3559446962116533e-26,1.0193233733079e-24,3.9465027908249643e-17,2.588214886778644e-18,1.5236328185180292e-20,2.0148209588003902e-20,6.3251474917109588e-17,2.6527501850121467e-18,7.9911852322178043e-14,2.3108469105327101e-15,1.4258914906907115e-14,6.2373502913045741e-18,4.201137390671674e-18,1.3282912338024258e-17,4.6908221407724554e-26,2.6084231353933811e-24,1.8695671148976726e-17,9.9067813697724962e-27,4.7056928956998193e-21
1.1200535507592685e-10,0.6863205021677142,154.0,0.0,0.0,0.0,0.9998607069767721,1.0,18.999996912086942,1.0268895358175135e-05,3.7983391373038157e-05,3.5019773202219568e-05,3.0199874703036655e-06,1.0296990419668678e-11,2.5386932167394421e-07,2.1290487374695605e-05,5.7377951244811924e-10,3.1369227611780325e-05,6.6476182619738436e-08,3.852284206155793e-14,9.358478391145884e-09,5.7828879863744798e-16,7.903398828395568e-09,2.1303661417167328e-09,2.1312220336423357e-09,5.2981310984092899e-13,3.2595688884236851e-13,6.7851249270363435e-10,2.7843096543940708e-21,2.6225748053640613e-21,2.6227319082245617e-21,1.4547150188411858e-12,1.4367467612964101e-09,5.3653470097935021e-16,1.8131588782565819e-18,1.5378175290946866e-10,1.0426290495537439e-10,1.2191063111047001e-16,4.0270044580484119e-15,2.2969756651021293e-22,5.1630581830372804e-20,9.7228253086277426e-18,9.571129934860081e-18,1.0258159758082938e-19,1.0682886898043505e-21,1.5782356653290311e-22,3.8067024808660224e-21,5.0616142568244818e-25,2.0966364422503908e-28,7.7341047818158511e-29,1.7062158937743613e-26,1.2447432180187789e-24,4.202333790222438e-17,2.8078099355643405e-18,1.6226820499687856e-20,2.2078880454124179e-20,6.9377278003827565e-17,2.814509479788206e-18,8.4782153132048932e-14,2.458084310522642e-15,1.5640343734986216e-14,6.8430872201369847e-18,4.6089598357097419e-18,1.4675133570316369e-17,5.0888113504638764e-26,2.8818193321078434e-24,2.0455353521088304e-17,1.0839231903563523e-26,5.1486622800505494e-21
1.1554646979173291e-10,0.6863205016256657,154.0,0.0,0.0,0.0,0.99985630356153399,1.0,18.999996773590407,1.0593492440880494e-05,3.9184045216320003e-05,3.6085625682727733e-05,3.1562737505821882e-06,1.0622478172604431e-11,2.5386832778005943e-07,2.1966722721209836e-05,5.7377698547935392e-10,3.2365607009042571e-05,6.8596037144765411e-08,4.0261305118326942e-14,9.9576558714831304e-09,5.967298130700632e-16,8.3421808093476712e-09,2.3238764693896675e-09,2.3248103612967561e-09,5.7800292823656158e-13,3.5574933520938522e-13,7.221387543505748e-10,3.4222616909123754e-21,3.2237074978387171e-21,3.223906932330722e-21,1.6065104248650658e-12,1.5265933905412776e-09,6.0211342115332609e-16,1.8855299078415644e-18,1.6349157371106202e-10,1.1084240364277598e-10,1.3962363202259827e-16,4.4023729020422426e-15,2.7102940370592093e-22,5.7026495877003125e-20,1.108283240565006e-17,1.0908115337818546e-17,1.2061114288119993e-19,1.2918716163677599e-21,1.9139586314537682e-22,4.477671488502934e-21,6.3310384610436147e-25,2.675463300763063e-28,9.3794742251669154e-29,2.1316520005958893e-26,1.5105331757301412e-24,4.4660124587782851e-17,3.0374393819208219e-18,1.7247778023840208e-20,2.412377429930992e-20,7.5869359923121849e-17,2.9802150174377816e-18,8.977119542914129e-14,2.6091085682091167e-15,1.7104480774556092e-14,7.4851782826903846e-18,5.0412480857930764e-18,1.6158150511148094e-17,5.5049866856543902e-26,3.1730454332276574e-24,2.2314209789633858e-17,1.1824234394538918e-26,5.6166003478669769e-21
1.1908758450753897e-10,0.6863205010806885,154.0,0.0,0.0,0.0,0.99985190016134329,1.0,18.999996634333797,1.0918085843786457e-05,4.0384687118740667e-05,3.7150689888794958e-05,3.2933173804884376e-06,1.0947962683844216e-11,2.5386733388927342e-07,2.2642954396923323e-05,5.7377445859468568e-10,3.3361982219328015e-05,7.0715870557206385e-08,4.200942890840638e-14,1.0575419141160203e-08,6.1517064384030473e-16,8.7893464883738604e-09,2.5279411528701449e-09,2.5289573139744148e-09,6.2882470313041396e-13,3.8717710569141248e-13,7.6712731064379356e-10,4.179121222353653e-21,3.9369463806826061e-21,3.9371976734015876e-21,1.768658529261123e-12,1.6191646422189341e-09,6.7350208682180663e-16,1.9588018910259119e-18,1.7348530449147729e-10,1.1761394566358072e-10,1.5927102332644402e-16,4.799242247156744e-15,3.1823206610805976e-22,6.2791069995387743e-20,1.2582343382705741e-17,1.2381815903665945e-17,1.411083653665721e-19,1.5530969567084493e-21,2.3074865450862732e-22,5.2409183488755757e-21,7.8651171445392662e-25,3.3892846068289712e-28,1.1308172305884196e-28,2.6452983971414355e-26,1.8223265858010362e-24,4.7375342705260054e-17,3.2771590886317411e-18,1.8299182893841186e-20,2.6285571558989407e-20,8.2736415906932509e-17,3.1498026349927569e-18,9.4877048432363716e-14,2.7638581087257343e-15,1.8653302027486722e-14,8.1644944557583912e-18,5.4985880120661867e-18,1.7734368584386064e-17,5.939449390913046e-26,3.4825738005147153e-24,2.4274087910245325e-17,1.2862768068974473e-26,6.1099724401428475e-21
1.2262869922334505e-10,0.6863205005330287,154.0,0.0,0.0,0.0,0.99984749677620066,1.0,18.999996494379687,1.1242675566923414e-05,4.1585317079879276e-05,3.8215028396229371e-05,3.4310557974668313e-06,1.1273443953272326e-11,2.5386634000122359e-07,2.3319182402640953e-05,5.7377193167576813e-10,3.435835324379504e-05,7.2835682856398924e-08,4.376641538537185e-14,1.1211767852546556e-08,6.3361129094241556e-16,9.244684745863545e-09,2.7427574076081088e-09,2.7438601873427512e-09,6.82327700013416e-13,4.2027100660314474e-13,8.1347844871994936e-10,5.0722380288892477e-21,4.7786621759808077e-21,4.7789765986511166e-21,1.9415034799780648e-12,1.7144605531101196e-09,7.510324230301627e-16,2.0329750175520736e-18,1.8376180416409273e-10,1.2457673918783554e-10,1.8099839387031532e-16,5.2180877380113274e-15,3.719304465253792e-22,6.893659193920595e-20,1.4230710478751108e-17,1.4001328284957138e-17,1.6432011115174298e-19,1.8568413500490108e-21,2.7665612406640647e-22,6.1057535508925586e-21,9.7084903541902104e-25,4.264141217271826e-28,1.3558149009275851e-28,3.261960112651351e-26,2.1863321659067539e-24,5.0168955558231399e-17,3.5270204528680267e-18,1.9381020587195383e-20,2.8566908091107567e-20,8.9986996156639318e-17,3.3232092121139684e-18,1.0009781273527153e-13,2.9222723577473355e-15,2.0288751383260102e-14,8.8818925617021242e-18,5.9815559645527568e-18,1.9406152808125363e-17,6.3922926174228532e-26,3.8108688611073187e-24,2.6336777132241721e-17,1.395578104484274e-26,6.6292291152200709e-21
1.2616981393915112e-10,0.686320499982912,154.0,0.0,0.0,0.0,0.99984309340610678,1.0,18.999996353785491,1.1567261610321759e-05,4.278593509931366e-05,3.9278698636911857e-05,3.5694315818198633e-06,1.1598921980773698e-11,2.5386534611658465e-07,2.3995406739163915e-05,5.737694047232533e-10,3.5354720083596755e-05,7.4955474041785761e-08,4.5531532104970399e-14,1.1866701658008296e-08,6.5205175437155366e-16,9.7079904980865594e-09,2.9685174914579135e-09,2.9697113174663704e-09,7.3855994576924532e-13,4.550610693480539e-13,8.6119245576791041e-10,6.1208218029766096e-21,5.7669829343411907e-21,5.7673737542090022e-21,2.1253886772502246e-12,1.812481153167572e-09,8.3504531227988334e-16,2.1080494771988222e-18,1.9431993622344655e-10,1.317299956458042e-10,2.0495759696221414e-16,5.6593759342444795e-15,4.3279493000466486e-22,7.5475323807511638e-20,1.603759109862137e-17,1.5776038412861667e-17,1.905092204651423e-19,2.2084318594166043e-21,3.2996801536083643e-22,7.0821016863261686e-21,1.1911647177628023e-24,5.3301047762261475e-28,1.6171058586736791e-28,3.9983746766504406e-26,2.6093722313423358e-24,5.3040934519240769e-17,3.7870708135790563e-18,2.0493279729560444e-20,3.0970375901327426e-20,9.7629508221674803e-17,3.5003726541477525e-18,1.054316197962057e-13,3.0842917252622268e-15,2.2012741140300481e-14,9.6382154982413172e-18,6.490718926726931e-18,2.1175828470019717e-17,6.8636021613282519e-26,4.1583872401371101e-24,2.85040094208558e-17,1.5104191085446817e-26,7.1748065069117164e-21
1.297109286549572e-10,0.686320499430546,154.0,0.0,0.0,0.0,0.9998386900510623,1.0,18.9999962126039,1.1891843974011881e-05,4.3986541176620927e-05,4.0341753321699195e-05,3.7083920338925056e-06,1.1924396766233534e-11,2.5386435223531553e-07,2.4671627407290443e-05,5.7376687782636315e-10,3.6351082739881994e-05,7.7075244112505727e-08,4.7304106831695014e-14,1.2540220209908177e-08,6.70492034120214e-16,1.0179064468080671e-08,3.2054088457348608e-09,3.206698221921e-09,7.9756826392934165e-13,4.9157657250610463e-13,9.1026961899172439e-10,7.3460714292953963e-21,6.9219165211921119e-21,6.922399277827236e-21,2.3206567738847159e-12,1.9132264660702248e-09,9.2589079541580227e-16,2.1840254597491353e-18,2.0515856872684455e-10,1.3907292971454345e-10,2.313068213512063e-16,6.1235648726285007e-15,5.0154323901705836e-22,8.2419502041057611e-20,1.8012947128317709e-17,1.7715620315956829e-17,2.1995501366360354e-19,2.613671179588241e-21,3.9161436946682107e-22,8.1805211646304508e-21,1.4531482370250348e-24,6.6217553903715834e-28,1.9192491827044654e-28,4.8733958863102799e-26,3.0989221239939808e-24,5.5991258572121794e-17,4.0573538245986796e-18,2.1635951915907728e-20,3.34985238566489e-20,1.0567221933859457e-16,3.6812318754580552e-18,1.1087663143672525e-13,3.2498575895963493e-15,2.3827152518843665e-14,1.0434292464515969e-17,7.0266346675759642e-18,2.3045681792047428e-17,7.3534571399448569e-26,4.5255778912714786e-24,3.0777460848699005e-17,1.6308886336753448e-26,7.747126674879001e-21
