Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68)
3.359333510989249e-08,0.41154804123542627,154.0,0.0,0.0,0.0,0.95851231776514001,1.0,18.996846776101041,0.0023276987892148601,0.013758251365066164,0.010333859619762006,0.0027157893997808618,6.6661790454621649e-09,1.5736047785399893e-07,0.0039809754986940759,2.959549516077734e-10,0.0056845195923206316,4.3554459536242694e-05,3.684557568449613e-11,0.0014939288867108417,4.0028842618426819e-13,6.5766422575893055e-06,0.00068432095711096739,0.00069013032428162657,3.0003273453580296e-07,1.8876830516454992e-07,0.00026793517073502352,1.1215800709659675e-07,1.8158698279029229e-07,1.8476862758246676e-07,0.00018331049718073317,0.00019976954733474757,9.9838984243163003e-06,2.7070110776568602e-13,4.0861286662699017e-07,2.7921234470163477e-07,4.3632691298599133e-06,7.8127138081581631e-09,2.697661600428495e-10,5.3600135532271494e-12,2.2999097468834344e-07,5.7948937342515813e-08,1.6728663807799415e-07,2.8554175653589831e-08,1.6140014370600309e-08,5.4608536194589025e-08,6.5882813397103971e-09,9.0682900076877644e-10,7.4682583331148219e-15,5.3154534905867506e-09,1.6277942855152498e-09,2.1460505896809918e-10,5.6198703166924929e-11,7.2286488844458637e-14,3.3295960374853399e-13,1.1241040435610631e-09,1.888113835374404e-13,6.2222721798709504e-09
3.411537028060722e-08,0.4115479843799428,154.0,0.0,0.0,0.0,0.95787692014622694,1.0,18.996795569593363,0.0023620126270380484,0.013954038323743848,0.010470943646895594,0.0027518680928621756,6.7610248949513741e-09,1.5726492796121725e-07,0.0040413530696217668,2.9575876314872073e-10,0.0057711219674087787,4.417417062365663e-05,3.7335061437102284e-11,0.0015388679248033855,4.0598389752321393e-13,6.6644036674309e-06,0.0007047104485901482,0.00071087373554245799,3.0897152697476639e-07,1.9439232649308239e-07,0.00027850288872882737,1.2000781333162373e-07,1.9564932426003437e-07,1.9913249546891287e-07,0.00019147819159935639,0.00020547398773817618,1.0585342129440019e-05,2.813431907099648e-13,4.150361948799532e-07,2.8357896628382471e-07,4.6300570986574229e-06,8.1226503735171712e-09,2.8673406311859968e-10,5.5993955555981811e-12,2.4328243453659482e-07,6.0701428100397557e-08,1.7789577544271585e-07,3.0374499505002408e-08,1.7234800134565223e-08,5.8815011386393939e-08,7.0549391640611859e-09,9.9457429096971758e-10,7.9748344570133129e-15,5.8274554912586054e-09,1.7648333182762188e-09,2.2572003778195894e-10,5.9113366672144937e-11,7.6030434649785046e-14,3.4887235137484713e-13,1.1777836764595552e-09,1.9410557960469825e-13,6.3965422403174181e-09
3.515944062203668e-08,0.41154787244919633,154.0,0.0,0.0,0.0,0.95660731087513107,1.0,18.99669284451452,0.0024304739786132137,0.014343719569370746,0.010742824532450929,0.0028234222741277872,6.9497979595322518e-09,1.5707400343451843e-07,0.0041619732735160781,2.9536675240892338e-10,0.0059441691094553736,4.5407590646559312e-05,3.8305849159099799e-11,0.001630555009604415,4.1731967726316504e-13,6.8384647327385842e-06,0.00074626200935718661,0.00075318165920118725,3.2718769676764803e-07,2.0585340122534643e-07,0.00030040322244675685,1.3692208540789785e-07,2.2632117320979738e-07,2.304781757968706e-07,0.00020847963520549356,0.00021705779469817277,1.1865287024540898e-05,3.0339581291511437e-13,4.2787116157361829e-07,2.9230245273599671e-07,5.1988428990652511e-06,8.7650923136815515e-09,3.229781130669627e-10,6.097739197978006e-12,2.7144927783761048e-07,6.6448791884241276e-08,2.005573299086945e-07,3.4264117545226786e-08,1.958551179099341e-08,6.7984806192886138e-08,8.0603242761169116e-09,1.1909396104953498e-09,9.0625490313637211e-15,6.9726822729946295e-09,2.066538591320162e-09,2.4922043002140852e-10,6.527613676867569e-11,8.3946259306054501e-14,3.8230901321356616e-13,1.290570687856244e-09,2.0486001255444471e-13,6.7505142150241693e-09
3.60991039293232e-08,0.4115477736996668,154.0,0.0,0.0,0.0,0.95546603741893132,1.0,18.996600029746695,0.0024918999452885728,0.01469226007914203,0.010984904884968541,0.0028871320686125698,7.1186392238798017e-09,1.5690237492150603e-07,0.0042703777854094663,2.9501436725279554e-10,0.0060997320440599493,4.6510778838295384e-05,3.917021075423203e-11,0.0017151199823238269,4.2745855787239896e-13,6.9934499979541926e-06,0.00078452821481443072,0.00079218648288356761,3.4396343491437724e-07,2.1640820407985439e-07,0.00032099715835060938,1.5359894421095872e-07,2.5702362840854923e-07,2.6187545062197229e-07,0.00022455032665076903,0.00022767690727806592,1.3108405160653078e-05,3.2413090376283463e-13,4.3940931825110864e-07,3.0014247907638779e-07,5.7525420423001641e-06,9.3693654036763745e-09,3.5834135946479474e-10,6.568867904251296e-12,2.9866244722552494e-07,7.1902030012645693e-08,2.2266599191223009e-07,3.806038605726559e-08,2.1893262570113373e-08,7.715748916662817e-08,9.0513182521265813e-09,1.3937243973408608e-09,1.0130384905610387e-14,8.154629999699221e-09,2.3720140384503348e-09,2.7188488711154849e-10,7.1220025823765464e-11,9.1580512143492368e-14,4.1430857709699703e-13,1.3985013596651452e-09,2.1472484092912477e-13,7.0751653842035116e-09
3.7038767236609714e-08,0.4115476767885748,154.0,0.0,0.0,0.0,0.95432609133566881,1.0,18.996506865015192,0.0025531470212696397,0.015038726274189521,0.011224505284846035,0.0029501878605756029,7.286473717692578e-09,1.5673094334531776e-07,0.0043786368905271832,2.9466239193595443e-10,0.0062551251350747945,4.760738901191586e-05,4.0025699386153031e-11,0.0018016064757388804,4.3753698303005461e-13,7.1468501925184264e-06,0.00082360628251480327,0.0008320609120694636,3.6109495835721375e-07,2.2718686128042818e-07,0.00034244079043612861,1.717309212583943e-07,2.9088329004072872e-07,2.9652271984606e-07,0.00024136062117077598,0.00023847316649884575,1.4441569635380828e-05,3.4571961131183279e-13,4.5093487697243902e-07,3.0797199131838729e-07,6.3476774436223895e-06,9.998715674985128e-09,3.9642910952430147e-10,7.0617424741677436e-12,3.2770333691459492e-07,7.7625689578917803e-08,2.4647323891875605e-07,4.2149809495110371e-08,2.439239256669266e-08,8.726699773761143e-08,1.0128381878805173e-08,1.6238516630590544e-09,1.128677525998596e-14,9.4952104638561339e-09,2.7124802085659584e-09,2.9605981677305917e-10,7.7560356020794856e-11,9.9723552402267118e-14,4.4819499110023367e-13,1.5127873648841869e-09,2.2476199060294421e-13,7.405447360086266e-09
3.797843054389623e-08,0.41154758167310246,154.0,0.0,0.0,0.0,0.95318749610084863,1.0,18.996413344048197,0.002614215591878047,0.015383103206403795,0.011461621550232934,0.0030125885705513185,7.4532941992995006e-09,1.5655971257052553e-07,0.0044867507621639538,2.9431083370693419e-10,0.0064103485817760073,4.8697373849712124e-05,4.0872300409570254e-11,0.0018899977132677576,4.475545178614624e-13,7.2986625896385187e-06,0.00086348441509513825,0.0008727959995186561,3.7857708850288898e-07,2.3818611457840172e-07,0.00036474589975121757,1.9139389546997521e-07,3.2812332211511398e-07,3.3465253611035218e-07,0.00025892036195527158,0.00024944044451261012,1.5868327173773006e-05,3.6817375394747959e-13,4.6244785219474802e-07,3.1579100177095433e-07,6.9860443495650959e-06,1.0653493995735831e-08,4.3736348068980382e-10,7.5766544013009069e-12,3.5863174057721631e-07,8.3624006606965523e-08,2.7205224049220458e-07,4.6545087384618109e-08,2.7092026942602269e-08,9.8378849041926032e-08,1.1295859326466293e-08,1.8840637475157394e-09,1.2535942466877909e-14,1.1010254543623263e-08,3.0908185354495272e-09,3.2182230697012601e-10,8.4317358477024758e-11,1.0840134639542604e-13,4.8404993618810367e-13,1.6337032330048111e-09,2.3496793996270983e-13,7.7412414266141992e-09
3.8918093851182745e-08,0.4115474883110575,154.0,0.0,0.0,0.0,0.95205027471718928,1.0,18.9963194608763,0.0026751060433929472,0.015725376443936193,0.011696250120838124,0.0030743332826438687,7.619093677397133e-09,1.5638868638472071e-07,0.0045947195762393546,2.9395969966828857e-10,0.0065654025871351397,4.978068766983539e-05,4.171000139836905e-11,0.0019802768863803753,4.5751074252636941e-13,7.4488848604167907e-06,0.00090415074915664877,0.00091438278373557832,3.9640461784405583e-07,2.4940268753234761e-07,0.00038792393704465235,2.1266463324532493e-07,3.6897528340730151e-07,3.7650649869118135e-07,0.00027723892915604395,0.00026057261041280606,1.7392221144167728e-05,3.9150481784532553e-13,4.7394825865501933e-07,3.2359952293673403e-07,7.6694531751277987e-06,1.1334041465529722e-08,4.8126773784781666e-10,8.1138815486113672e-12,3.9150667502947934e-07,8.9901042832493454e-08,2.9947644248355495e-07,5.1258968757052742e-08,3.0001357505621663e-08,1.1056096191186482e-07,1.2558134891685357e-08,2.1772827359720671e-09,1.3882139736963867e-14,1.2716624408193767e-08,3.5100551375036302e-09,3.4925325421202763e-10,9.1512264051470064e-11,1.1764114330940194e-13,5.2195915334001692e-13,1.761537140387731e-09,2.4533924778420858e-13,8.0824313983131961e-09
3.985775715846926e-08,0.4115473966608692,154.0,0.0,0.0,0.0,0.9509144497137697,1.0,18.996225209829291,0.0027358187630170659,0.016065532071481339,0.011928388052132139,0.0031354212429953476,7.7838654111951523e-09,1.5621786849836735e-07,0.0047025435112434937,2.9360899677632854e-10,0.00672028735774312,5.0857286427247661e-05,4.2538792124831186e-11,0.0020724271580465818,4.6740525222767535e-13,7.5975150701682634e-06,0.00094559335929494991,0.00095681229120337915,4.1457231172850133e-07,2.6083328662122561e-07,0.00041198602142708112,2.3562068573823931e-07,4.136790945102639e-07,4.2233524444321143e-07,0.00029632524368671041,0.00027186353553071283,1.901678728659716e-05,4.1572395563302543e-13,4.8543611136444923e-07,3.313975675081397e-07,8.3997279945073642e-06,1.2040689374436106e-08,5.2826618865864481e-10,8.6736882589650293e-12,4.2638631640878691e-07,9.6460686724010522e-08,3.2881948460617758e-07,5.6304237775924874e-08,3.3129631749819814e-08,1.2388364323138701e-07,1.39196275993807e-08,2.5066153493253018e-09,1.5329646048002543e-14,1.4632241218742941e-08,3.9733629117590831e-09,3.7843752243855999e-10,9.9167345161731172e-11,1.2747152872402665e-13,5.6201267376782549e-13,1.8965916869696022e-09,2.558725544932355e-13,8.4289036549211047e-09
4.0797420465755776e-08,0.4115473066815915,154.0,0.0,0.0,0.0,0.94978004314547171,1.0,18.996130585532832,0.0027963541388427537,0.016403556690260845,0.012158033009248528,0.0031958518581748697,7.9476029104165649e-09,1.5604726254470351e-07,0.0048102227481826264,2.9325873184095069e-10,0.0068750031037341335,5.1927127713723046e-05,4.33586645377792e-11,0.0021664316661579386,4.7723765721144252e-13,7.7445516745450108e-06,0.00098780026213665293,0.0010000755385963331,4.3307491013129362e-07,2.7247460235937641e-07,0.00043694293924807038,2.6034028625722378e-07,4.6248299379303624e-07,4.7239842752753295e-07,0.00031618777124051411,0.00028330709861175505,2.0745549543850098e-05,4.4084198526963511e-13,4.9691142560282266e-07,3.3918514836343747e-07,9.1787050479542649e-06,1.2773759168388416e-08,5.7848407992486711e-10,9.2563254720953777e-12,4.6332794004225778e-07,1.0330665459401353e-07,3.6015511958109837e-07,6.1693699637097661e-08,3.6486142063457854e-08,1.3841957125469891e-07,1.5384785877325594e-08,2.8753576347428207e-09,1.6882761151139752e-14,1.6776111676407957e-08,4.4840634742389423e-09,4.094641004905268e-10,1.0730595723534463e-10,1.379224776560206e-13,6.0430505102120551e-13,2.0391846794748645e-09,2.6656458351148862e-13,8.7805471787582936e-09
4.173708377304229e-08,0.4115472183329013,154.0,0.0,0.0,0.0,0.94864707659270098,1.0,18.99603558290503,0.0028567125598180747,0.016739437417718512,0.012385183260600894,0.0032556246934928425,8.1102999351576319e-09,1.5587687207968777e-07,0.0049177574705247078,2.9290891152554954e-10,0.007029550038709473,5.2990170756935378e-05,4.4169612739705387e-11,0.0022622735269221864,4.870075827585166e-13,7.8899935154780071e-06,0.0010307594203790816,0.0010441635349700486,4.5190712942829828e-07,2.8432331041238332e-07,0.00046280514318316823,2.8690224796718934e-07,5.1564348274633286e-07,5.2696468837590646e-07,0.00033683452651358365,0.00029489719086902335,2.2582015997480079e-05,4.6686938913610717e-13,5.0837421691288376e-07,3.469622785628241e-07,1.0008231265452645e-05,1.3533562420806337e-08,6.3204749504611461e-10,9.8620308476415286e-12,5.0238786386636506e-07,1.1044249179598469e-07,3.9355713389612572e-07,6.7440166749791759e-08,4.0080215111716087e-08,1.5424377604762532e-07,1.6958082306999503e-08,3.2869994505161534e-09,1.8545800658108633e-14,1.9168353383375642e-08,5.0456289478730483e-09,4.4242625783260598e-10,1.159525796992045e-10,1.4902540701379206e-13,6.4893559446480051e-13,2.1896499193914766e-09,2.7741214268416789e-13,9.1372535947523091e-09
4.267674708032881e-08,0.4115471315750977,154.0,0.0,0.0,0.0,0.94751557116139673,1.0,18.995940197152866,0.0029168944157129278,0.017073161886923448,0.012609837671216921,0.0033147394712408195,8.27195049560582e-09,1.5570670058199301e-07,0.0050251478641449576,2.925595423470206e-10,0.0071839283796614152,5.4046376418616055e-05,4.4971632962891947e-11,0.0023599358382284034,4.9671466916759401e-13,8.0338398169372035e-06,0.0010744587468305583,0.0010890672839280612,4.7106366416997584e-07,2.9637607271310682e-07,0.00048958275153445914,3.1538586203189682e-07,5.7342526066555352e-07,5.8631161181134076e-07,0.00035827307763244533,0.00030662772090776118,2.4529674914083844e-05,4.9381631334044953e-13,5.1982450109469291e-07,3.5472897134449479e-07,1.0890162808349519e-05,1.4320400810548314e-08,6.8908325264232296e-10,1.049102889422786e-11,5.4362139542111161e-07,1.1787157400708009e-07,4.2909927027039981e-07,7.355644521445875e-08,4.3921201407308182e-08,1.7143361707436379e-07,1.864400845728644e-08,3.7452287336381805e-09,2.0323091215368611e-14,2.1830218951966672e-08,5.661683593478933e-09,4.7742169832325859e-10,1.2513285645618665e-10,1.6081322739439156e-13,6.9600860375750537e-13,2.3483379944610989e-09,2.8841212578989619e-13,9.4989172131481546e-09
4.361641038761532e-08,0.4115470463691019,154.0,0.0,0.0,0.0,0.94638554748331427,1.0,18.99584442376856,0.0029769000970852459,0.017404718245689947,0.01283199569580451,0.0033731960688608868,8.432548851619983e-09,1.5553675145304578e-07,0.0051323941172714315,2.9221063067584981e-10,0.00733813834689717,5.5095707191810097e-05,4.5764723544575072e-11,0.0024594016829816391,5.0635857172999697e-13,8.176090180519398e-06,0.0011188861084477789,0.0011347777857640578,4.9053918885394893e-07,3.0862953857694278e-07,0.00051728554773954754,3.4587079636914102e-07,6.3610114909417055e-07,6.5072567471713571e-07,0.00038051055077453077,0.00031849261951801558,2.659199090425099e-05,5.2169256723260122e-13,5.3126229419998545e-07,3.6248524012070987e-07,1.1826363629680699e-05,1.5134566106045402e-08,7.4971880640055877e-10,1.1143531104254474e-11,5.8708278229126273e-07,1.2559710859247962e-07,4.6685515187245884e-07,8.0055321605956767e-08,4.8018465077517504e-08,1.900687580840497e-07,2.0447069805782423e-08,4.2539355439180426e-09,2.2218965769132181e-14,2.4784118827659246e-08,6.3360052846447912e-09,5.1455271177018907e-10,1.3487363578653015e-10,1.7332039413464738e-13,7.4563360380623724e-13,2.5156170718983105e-09,2.9956151413005755e-13,9.8654350748243286e-09
4.455607369490184e-08,0.4115469626764549,154.0,0.0,0.0,0.0,0.94525702571657899,1.0,18.995748258525818,0.003036729995247271,0.017734095155418649,0.013051657371560107,0.0034309945170472875,8.5920895121750354e-09,1.5536702801710854e-07,0.005239496420430664,2.9186218273628137e-10,0.0074921801639629354,5.6138127197250986e-05,4.654888490118848e-11,0.0025606541324055183,5.1593896069636784e-13,8.3167445808705244e-06,0.0011640293303671551,0.0011812860395787334,5.1032835969490601e-07,3.2108034581541426e-07,0.00054592298008685261,3.7843699516957403e-07,7.0395200628377734e-07,7.2050218348019082e-07,0.00040355363497407496,0.00033048584433172795,2.8772401197363649e-05,5.5050762312677719e-13,5.4268761252653671e-07,3.7023109847386471e-07,1.2818704054054636e-05,1.597634015555538e-08,8.1408214620595591e-10,1.1819736094175156e-11,6.3282516592012259e-07,1.3362213604878846e-07,5.0689820835214466e-07,8.6949550072513514e-08,5.2381373837133429e-08,2.1023113940515351e-07,2.2371780752835554e-08,4.8172158772041906e-09,2.4237758925665298e-14,2.8053642784640761e-08,7.0725268256858204e-09,5.5392632301626211e-10,1.452030095983505e-10,1.8658295753043319e-13,7.9792557973648141e-13,2.6918736917915138e-09,3.1085737819574449e-13,1.0236706999169177e-08
4.5495737002188354e-08,0.4115468804593169,154.0,0.0,0.0,0.0,0.94413002554650194,1.0,18.995651697475996,0.0030963845022319351,0.018061281789664246,0.013268823310730191,0.0034881349977831048,8.7505672346736687e-09,1.551975335214061e-07,0.0053464549663933781,2.9151420460657039e-10,0.0076460540575681276,5.7173602178864569e-05,4.7324119501727354e-11,0.0026636762493115083,5.2545552123534241e-13,8.4558033609492342e-06,0.0012098761999271132,0.0012285830453704172,5.3042581639054623e-07,3.3372512184726603e-07,0.00057550416163440834,4.1316457931771794e-07,7.7726663195533175e-07,7.9594520146494871e-07,0.00042740858710527401,0.00034260138434114636,3.1074312034904284e-05,5.8027061622839278e-13,5.5410047261254102e-07,3.7796656015256641e-07,1.3869059377889294e-05,1.6845994883456504e-08,8.8230170061259121e-10,1.25198297500247e-11,6.8090053871382024e-07,1.4194953152370508e-07,5.4930160373805789e-07,9.4251839759493562e-08,5.7019289175462047e-08,2.3200494775905461e-07,2.4422659732691427e-08,5.4393752414056758e-09,2.6383802410643599e-14,3.1663580058904818e-08,7.8753371123965978e-09,5.9565443829040662e-10,1.561503519571608e-10,2.0063861213463335e-13,8.5300521143467587e-13,2.8775135591823928e-09,3.2229687941019287e-13,1.0612635634460768e-08
4.643540030947487e-08,0.411546799680465,154.0,0.0,0.0,0.0,0.94300456618665829,1.0,18.995554736944126,0.0031558640107593574,0.018386267832433443,0.013483494692934724,0.0035446178423143787,8.9079770241268124e-09,1.5502827113629431e-07,0.0054532699501203376,2.9116670221931857e-10,0.0077997602575097932,5.8202099498412496e-05,4.8090431840263206e-11,0.0027684510913334411,5.3490795338431246e-13,8.5932672271374101e-06,0.0012564144706785618,0.0012766598060985506,5.5082618388238597e-07,3.4656048480632461e-07,0.00060603787033048121,4.5013374783919562e-07,8.5634166257754031e-07,8.7736746670687609e-07,0.0004520812370361539,0.00035483326427532475,3.350109518502235e-05,6.1099034476406355e-13,5.6550089123099899e-07,3.8569163906771602e-07,1.4979308490811884e-05,1.7743792292531712e-08,9.5450624071247077e-10,1.3243985378003729e-11,7.3135970437595816e-07,1.5058200640975027e-07,5.9413816625346372e-07,1.0197484256723733e-07,6.1941556765634766e-08,2.5547658368367582e-07,2.6604224426036066e-08,6.1249319890220825e-09,2.866142063136979e-14,3.5639938083907144e-08,8.748682134809632e-09,6.3985398858198383e-10,1.6774635683964985e-10,2.1552674505260644e-13,9.109991072495421e-13,3.0729623334287318e-09,3.3387727194496227e-13,1.0993126510705375e-08
4.7375063616761385e-08,0.4115467203032914,154.0,0.0,0.0,0.0,0.94188066638021728,1.0,18.995457373524985,0.0032151689142034894,0.018709043476217969,0.013695673257262231,0.0036004435290642122,9.0643141322053194e-09,1.5485924395546993e-07,0.005559941568708311,2.9081968136188092e-10,0.0079532989965972762,5.9223588129299661e-05,4.8847828407643225e-11,0.0028749617141260184,5.44295971992526e-13,8.7291372442038122e-06,0.0013036318663807332,0.0013255073297191648,5.7152407411011273e-07,3.5958304464530758e-07,0.00063753254933355489,4.8942468049485304e-07,9.4148145741387891e-07,9.6509030005057067e-07,0.00047757699294593908,0.00036717554883203247,3.6056084580629964e-05,6.4267527031210094e-13,5.7688888538411859e-07,3.934063492885959e-07,1.6151332518971998e-05,1.8669984472171948e-08,1.0308247854573582e-09,1.3992363859908925e-11,7.8425224140081443e-07,1.595221100095559e-07,6.4148032009637297e-07,1.101311412509376e-07,6.7157497103688241e-08,2.807346266674159e-07,2.8920987077927184e-08,6.8786204009122418e-09,3.1074926345310271e-14,4.0009959799657279e-08,9.6969658217748958e-09,6.8664706983540799e-10,1.8002307505050151e-10,2.3128848316654749e-13,9.7204003643424966e-13,3.2786664134355302e-09,3.4559590460776489e-13,1.1378088094878348e-08
