Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443)
3.6129790785547704e-07,0.32957911284878105,154.0,0.0,0.0,0.0,0.58157777033201596,1.0,18.937300348215356,0.015895559635872948,0.042822526770046998,0.017341567842257179,0.0052987204294324469,2.4935014982362418e-08,1.2529537804296869e-07,0.040453908084590907,2.4563321197047609e-10,0.06204092403230551,0.00016266092350237973,6.9677420654887249e-11,0.090943167545378206,1.453875222353194e-12,1.1979095431788928e-05,0.014329546449590886,0.032481153011677852,7.6164059271671794e-06,4.7683569008479476e-06,0.067344192921006907,0.00011074133764170896,0.0019216404924753149,0.0027372878916901277,0.042035611455692956,0.0020791195347701261,0.011323353378704087,8.827111573707239e-11,4.7901170567083789e-06,3.0457705417229425e-06,0.0085985445393747858,2.151925102601497e-06,6.160261611882384e-07,1.3964288275341215e-09,0.00019295778041151271,1.8861469064852804e-05,0.00030326510915645746,6.072047514418306e-05,3.950136177284735e-05,0.0013273165878776127,2.1243559414527196e-05,0.00016037595370820454,1.8820655453151576e-11,0.00079323307661817129,0.00011676094327366748,4.7917229123944415e-06,1.4648284875726532e-06,1.7340766873503472e-09,6.8297354150144181e-09,2.2451873314895026e-05,7.2946759843010469e-12,2.6974304044530856e-08,8.5936326571988493e-10,1.0558757086405169e-05,1.0001947074251514e-08,6.7750770871373465e-09,2.5888130033434702e-08,2.7408646276114791e-14,5.4770167995923212e-15,1.1657261263991599e-08,6.2059873252175819e-18,2.8843823856472924e-12,3.6089505432783999e-07,1.5672751660098523e-14,1.0772024012666578e-05,1.8948272860336312e-10,1.6025983837427576e-05
3.661640974652569e-07,0.32957890657844285,154.0,0.0,0.0,0.0,0.57804391374517705,1.0,18.936697973086694,0.015982914511954729,0.042603032718850249,0.017186209782830641,0.0052511139160836646,2.480643281116482e-08,1.2463668951572982e-07,0.040849313768833433,2.441406633806278e-10,0.062698455137111725,0.00016182213268605658,6.9051401769613958e-11,0.091976531579723797,1.4463780487339221e-12,1.1871781152775294e-05,0.014343424710910414,0.03285020936694847,7.6235447555305676e-06,4.7728263134916343e-06,0.068291615037430309,0.00011099090096573207,0.0019549713950612322,0.0028021192940410971,0.042455982490679889,0.0020799091467775151,0.011500940214111473,8.9509974547948498e-11,4.8410417358673145e-06,3.0756385485565759e-06,0.0087568587343481528,2.1822267689289526e-06,6.2741700926168997e-07,1.4104234730381698e-09,0.00019600663226540218,1.9059118572968255e-05,0.00030887741349591041,6.1843964228846856e-05,4.0240129487895749e-05,0.0013681175954197852,2.1642231492264797e-05,0.00016566988709291284,1.917264567826123e-11,0.00081938030175724146,0.00012088747306776641,4.9537904548455026e-06,1.5143366889631236e-06,1.7927274028641601e-09,7.0686904895084515e-09,2.3237698960490121e-05,7.5506843177348945e-12,2.7940196153927523e-08,8.9013585220575735e-10,1.1115634310677718e-05,1.0529129849025798e-08,7.1321778968264962e-09,2.7252649622928328e-08,2.8335002359002387e-14,5.7657011002773631e-15,1.2270779658068612e-08,6.5326066992887974e-18,3.0361866298110091e-12,3.6947673774575133e-07,1.6202458552209316e-14,1.1261199003395932e-05,1.9808744584585285e-10,1.6985582791841625e-05
3.710302870750368e-07,0.3295787076362972,154.0,0.0,0.0,0.0,0.574546366288192,1.0,18.936102846779328,0.016068092037746833,0.042383044986699432,0.017032911588761031,0.0052041409880225001,2.4677580061491127e-08,1.2398494707130376e-07,0.041241767617181901,2.4266345020930087e-10,0.063352535028236873,0.00016098157668101962,6.8433714440833863e-11,0.092998225540443555,1.438865097728904e-12,1.1765889601059738e-05,0.014355968007865271,0.033215966620833121,7.6299763606381339e-06,4.7768529560442329e-06,0.069230937425523803,0.00011121788854725992,0.0019877847991413978,0.0028669292972590592,0.042868984879708832,0.0020806846520869966,0.011677487093593801,9.0738174023748427e-11,4.8916988471621609e-06,3.1052834748655535e-06,0.0089143329543528629,2.21226940927226e-06,6.3874764185046633e-07,1.4241736104950196e-09,0.00019904074974452023,1.9253546318042491e-05,0.00031448245026669631,6.2965983451185279e-05,4.0977950462235525e-05,0.0014093668822810655,2.2040377513408283e-05,0.00017102766067788962,1.9524184823208167e-11,0.00084584101359072767,0.00012508051546844076,5.1176871772416582e-06,1.5644018690369227e-06,1.8520400833045273e-09,7.3105360320425957e-09,2.4033037032114281e-05,7.80986655016064e-12,2.8920140457709458e-08,9.2135614470154331e-10,1.1691482615230301e-05,1.1074253285232429e-08,7.5014312726802433e-09,2.8663605760844004e-08,2.9271780161463008e-14,6.0642097395868255e-15,1.290513909670505e-08,6.8703212401793577e-18,3.1931476210810863e-12,3.7805588050964175e-07,1.6738124769019772e-14,1.1762281997243672e-05,2.0690162803132364e-10,1.798201623978372e-05
3.7589647668481666e-07,0.32957851591477727,154.0,0.0,0.0,0.0,0.57108461805550281,1.0,18.9355148575582,0.016151126034267164,0.042162686361898655,0.016881643403810626,0.0051577923957023021,2.4548527976531012e-08,1.233400512237861e-07,0.041631298948388344,2.4120135709090956e-10,0.064003200030751217,0.00016013972024005372,6.7824237038323357e-11,0.094008366875859908,1.4313405233325147e-12,1.1661400180279585e-05,0.014367259551757997,0.033578468486646397,7.6357449969366767e-06,4.7804645348125355e-06,0.070162208180837127,0.00011142365190747771,0.0020200781112866203,0.002931705191384173,0.043274742812492092,0.0020814477380735495,0.011852996861061378,9.1955779018909579e-11,4.9420912089224036e-06,3.1347075379607882e-06,0.0090709555374344445,2.2420545571524036e-06,6.5001720178445252e-07,1.4376833583158009e-09,0.00020206017232011168,1.9444805849264114e-05,0.00032008010726295404,6.40865106409138e-05,4.1714808545859884e-05,0.001451056838849769,2.2437988736536674e-05,0.00017644810055686416,1.9875265193224425e-11,0.00087260936000899928,0.0001293396550110062,5.2833615683715362e-06,1.6150082678760743e-06,1.9119960872204061e-09,7.5551940825498072e-09,2.4837631079689465e-05,8.0721415944648253e-12,2.991389923679173e-08,9.5301656947404476e-10,1.2286527792135452e-05,1.1637530112363173e-08,7.8829813124163028e-09,3.0121549070255204e-08,3.0218684797084477e-14,6.3726592099757148e-15,1.3560585889226421e-08,7.2192620758203473e-18,3.3553263043412243e-12,3.866307819367396e-07,1.7279581689232067e-14,1.227526406098217e-05,2.1592511802214482e-10,1.9015798028873066e-05
3.8076266629459654e-07,0.3295783313056216,154.0,0.0,0.0,0.0,0.56765816756566501,1.0,18.934933895116714,0.016232049818735723,0.041942071376434277,0.016732374737184311,0.0051120586994292611,2.4419342987242263e-08,1.2270190413766157e-07,0.042017936680447052,2.3975417223261961e-10,0.064650485950115771,0.00015929699672663746,6.7222845431454534e-11,0.095007074190984975,1.4238081989791763e-12,1.1558291852108256e-05,0.014377377444951257,0.03393775803311188,7.6408921973161486e-06,4.7836870522130987e-06,0.071085478484965173,0.00011160946780913225,0.0020518495535790985,0.0029964350681559496,0.043673378885265804,0.0020821999287524316,0.012027472783081016,9.3162858380912872e-11,4.9922215991446804e-06,3.1639129248292611e-06,0.0092267162051930252,2.2715838451893535e-06,6.6122493269912229e-07,1.4509567822801706e-09,0.00020506494550572612,1.9632950092801472e-05,0.0003256702902439598,6.520552722344445e-05,4.245069007662076e-05,0.0014931799770547577,2.2835057790396889e-05,0.00018193004932847724,2.022588027889631e-11,0.00089967957107934258,0.0001336644802190923,5.450762869039555e-06,1.6661403575314204e-06,1.9725770453079248e-09,7.8025877159369627e-09,2.5651228054128867e-05,8.3374294179346647e-12,3.0921237264361354e-08,9.8510963218718892e-10,1.2900989515231536e-05,1.2219167266110896e-08,8.2769681891752449e-09,3.1627015177730287e-08,3.1175425719861087e-14,6.6911628311665903e-15,1.4237359628586787e-08,7.5795567585417351e-18,3.5227819626279181e-12,3.9519984850039686e-07,1.7826663173470178e-14,1.2800133647276681e-05,2.2515771269783236e-10,2.0087427127269672e-05
3.856288559043764e-07,0.32957815370007026,154.0,0.0,0.0,0.0,0.56426652160103941,1.0,18.934359850618112,0.016310896212400651,0.041721306853036502,0.016585074634361052,0.0050669303216063881,2.4290087032705903e-08,1.2207040961126941e-07,0.042401709337135003,2.3832168731297651e-10,0.065294428080802699,0.00015845381019804399,6.6629413676183429e-11,0.095994467019380469,1.4162717361623284e-12,1.1456543254679216e-05,0.014386394972328239,0.03429387767255717,7.645456928931358e-06,4.7865449043515628e-06,0.072000802281780241,0.00011177654143682676,0.002083098104238543,0.0030611077752221477,0.044065014030651058,0.0020829426019974445,0.012200918507551235,9.4359484525580038e-11,5.0420927561621966e-06,3.1929017926291736e-06,0.0093816059632533828,2.3008589947197497e-06,6.7237017179295954e-07,1.4639978931871011e-09,0.00020805512018297605,1.9818031314444641e-05,0.00033125292131457436,6.6323017895182903e-05,4.3185583656764562e-05,0.0015357289293629539,2.323157855038191e-05,0.00018747236617164237,2.0576024649694702e-11,0.00092704595941797447,0.00013805458380247913,5.6198410943875194e-06,1.7177828488150508e-06,2.03376486848829e-09,8.052641085486116e-09,2.6473578450436739e-05,8.605651088957819e-12,3.1941921984287841e-08,1.0176279235868623e-09,1.3535081422194145e-05,1.2819365967143403e-08,8.6835282048802799e-09,3.3180524917301813e-08,3.2141716851288148e-14,7.019830793302265e-15,1.4935693282944722e-08,7.9513293138249857e-18,3.6955722397893688e-12,4.0376158772115114e-07,1.8379205636954439e-14,1.3336876780489755e-05,2.3459916622339366e-10,2.1197387710354792e-05
3.904950455141563e-07,0.3295779829890361,154.0,0.0,0.0,0.0,0.5609091950531141,1.0,18.933792616728638,0.016387697548231717,0.041500492413252002,0.016439711826354154,0.0050223975927059404,2.4160817857579512e-08,1.2144547303731014e-07,0.042782645054429781,2.3690369743600146e-10,0.065935061214755536,0.00015761053734887829,6.6043814619593851e-11,0.096970665614243473,1.4087345018059087e-12,1.1356132806300815e-05,0.014394380879025663,0.034646869152543336,7.6494757407446833e-06,4.7890609733803976e-06,0.072908235979869382,0.00011192600957611118,0.0021138234414225599,0.003125712872493355,0.044449767460500264,0.0020836770048607584,0.012373338026146116,9.5545733045458429e-11,5.0917073793016679e-06,3.2216762691757684e-06,0.0095356170082717458,2.3298818062538475e-06,6.8345234305908925e-07,1.476810644938164e-09,0.0002110307519913421,2.0000101088541179e-05,0.00033682793744318763,6.7438970325134085e-05,4.3919479948243648e-05,0.0015786964476464348,2.3627546025372624e-05,0.00019307392688122014,2.0925693856450561e-11,0.00095470292036460916,0.00014250956282719436,5.790547052741922e-06,1.7699206968544067e-06,2.0955417547276335e-09,8.3052794600988391e-09,2.7304436430524784e-05,8.8767288172076246e-12,3.2975723667557305e-08,1.0505641244855177e-09,1.4189011199928659e-05,1.343832180237365e-08,9.1027938452871949e-09,3.4782584540867675e-08,3.3117276684285629e-14,7.3587702014592903e-15,1.5655813290742843e-08,8.3347002909202639e-18,3.8737531640111386e-12,4.1231460234222273e-07,1.8937048108927215e-14,1.388547723268855e-05,2.4424919314534841e-10,2.2346149264129867e-05
3.9536123512393616e-07,0.32957781906329153,154.0,0.0,0.0,0.0,0.55758571077292496,1.0,18.9332320876441,0.016462485678484472,0.041279720949520031,0.016296254860770128,0.0049784507906348091,2.4031589285854079e-08,1.2082700136349911e-07,0.043160771586809032,2.3550000109010407e-10,0.066572419649693473,0.00015676752930211869,6.5465920417549107e-11,0.09793579075719433,1.4011996342727311e-12,1.1257038796041611e-05,0.014401399634689654,0.034996773550495928,7.6529829046915271e-06,4.791256715861673e-06,0.073807838179098112,0.00011205894376761904,0.002144025890109019,0.0031902405906073716,0.044827756620253345,0.0020844042672100807,0.01254473564016223,9.6721682357027882e-11,5.1410681295281434e-06,3.2502384534181872e-06,0.0096887426410971599,2.3586541506958201e-06,6.9447095096486037e-07,1.4893989330044416e-09,0.00021399190077576137,2.0179210272507561e-05,0.00034239528910245108,6.8553374883157807e-05,4.4652371485201675e-05,0.0016220754019381149,2.4022956254127712e-05,0.00019873362386856354,2.1274884342010345e-11,0.00098264493198262038,0.0001470290188604384,5.9628323610175055e-06,1.8225391057762479e-06,2.1578901946126198e-09,8.5604292558838289e-09,2.8143559927406657e-05,9.1505859878416625e-12,3.4022415548343052e-08,1.083911010097932e-09,1.486298067280216e-05,1.4076224809459095e-08,9.5348938372223135e-09,3.6433685936757939e-08,3.4101828370840527e-14,7.7080851218890176e-15,1.6397939658741493e-08,8.7297868150368079e-18,4.0573791720728511e-12,4.2085758478593397e-07,1.9500032282768478e-14,1.4445916690149283e-05,2.5410747132058895e-10,2.3534166703813719e-05
4.0022742473371604e-07,0.32957766181362275,154.0,0.0,0.0,0.0,0.55429559942611295,1.0,18.932678159109731,0.016535291982138253,0.041059079063971743,0.016154672215501504,0.0049350801753900841,2.390245147789174e-08,1.2021490308449444e-07,0.043536116313435187,2.3411040004136348e-10,0.067206537197265437,0.00015592511327698684,6.489560299038973e-11,0.0988899635833662,1.3936700582721108e-12,1.1159239462515941e-05,0.01440751168456925,0.035343631270953517,7.6560105501345448e-06,4.7931522469774835e-06,0.074699669419380221,0.00011217635341660863,0.0021737063719600505,0.0032546817914575719,0.045199097153469613,0.0020851254138739535,0.012715115929440296,9.7887413371548228e-11,5.1901776300781043e-06,3.2785904159076021e-06,0.0098409771857203635,2.3871779612868712e-06,7.0542557455249743e-07,1.5017665932333096e-09,0.00021693863008646609,2.0355408986275901e-05,0.00034795493902408709,6.9666224390841608e-05,4.5384252502208518e-05,0.0016658587790927908,2.441780621041004e-05,0.00020445036613094271,2.1623593359398976e-11,0.0010108665549052244,0.00015161255809271554,6.1366494570603934e-06,1.8756235324965107e-06,2.2207929758174144e-09,8.8180180625588383e-09,2.8990710732312869e-05,9.4271471902101311e-12,3.5081773941398307e-08,1.1176614537818614e-09,1.5557185893277551e-05,1.473325956370283e-08,9.9799532074477298e-09,3.813430685474419e-08,3.5095099792919622e-14,8.0678766296216271e-15,1.7162286062723293e-08,9.1367026409554935e-18,4.2465031342658566e-12,4.293893118841873e-07,2.0068002556544593e-14,1.5018174910689007e-05,2.6417364468388081e-10,2.4761880506187509e-05
4.0995980395327584e-07,0.32957736690645884,154.0,0.0,0.0,0.0,0.5478136564372329,1.0,18.931589694484277,0.016675082302649458,0.040618501332280676,0.015877003991964851,0.0048500286238675186,2.3644631851620417e-08,1.1900946820153147e-07,0.044278568025561856,2.3137270706508939e-10,0.068465182494102855,0.00015424325564082582,6.3777187174367033e-11,0.10076593768346649,1.3786374918015194e-12,1.0967437905884479e-05,0.014417238712898902,0.036028364937059063,7.6607458259041855e-06,4.796116889515956e-06,0.076460269564411987,0.00011236834396664018,0.0022315078311878002,0.0033832710271319952,0.045922285773908014,0.0020865529950314246,0.013052844084902388,1.0018855489097997e-10,5.2876531901431189e-06,3.3346718185716054e-06,0.010142754986345178,2.4434879832825648e-06,7.2714152609445144e-07,1.525855071008689e-09,0.00022278910048884718,2.0699271712127681e-05,0.00035905103944936249,7.188724050463556e-05,4.6844967525013538e-05,0.0017546113247357267,2.5205817382148504e-05,0.00021605070495258084,2.2319559627769954e-11,0.0010681272878114414,0.00016097033457395347,6.4886929193886141e-06,1.983133545269482e-06,2.3481942167354388e-09,9.3402290509662899e-09,3.0708161103373167e-05,9.988086195269394e-12,3.7237611475937309e-08,1.1863450170265858e-09,1.7007059488845851e-05,1.6105435836344153e-08,1.0909432050695885e-08,4.1685948943807391e-08,3.7106737289502019e-14,8.8192790430774878e-15,1.8758462649629527e-08,9.9864606967132581e-18,4.6414487238579599e-12,4.4641450029603511e-07,2.1218292672896142e-14,1.6198057893679566e-05,2.8492809829582568e-10,2.7338087818560598e-05
4.1871894525087964e-07,0.32957712323146326,154.0,0.0,0.0,0.0,0.54208948992277095,1.0,18.930631636429862,0.016794421103969032,0.040223178345294548,0.015633198311014757,0.0047753556901418571,2.341334086847178e-08,1.179454862960171e-07,0.044937527986547939,2.2895506620165424e-10,0.069587208952914939,0.00015273445447137545,6.2795248707492078e-11,0.1024180745632202,1.3651517166781974e-12,1.0799027180361793e-05,0.014423424247129552,0.036634597185070762,7.6636504094227914e-06,4.7979353899374323e-06,0.078018872318215485,0.00011249700154151306,0.0022817638702143875,0.0034986254194692722,0.046551539701749765,0.0020878253905554527,0.013353370875477071,1.0222548830178577e-10,5.3745474858845702e-06,3.3844463289839483e-06,0.01041126892959247,2.4933374391534518e-06,7.464641734081149e-07,1.546817388151961e-09,0.00022800590767082439,2.0999281570699245e-05,0.00036901102896353278,7.3880807269381907e-05,4.815612678393384e-05,0.0018358037263564774,2.5913097182500675e-05,0.00022667549678222654,2.2944269172367511e-11,0.0011205653279425731,0.00016960764509933076,6.8103107057951666e-06,2.0813457010620472e-06,2.4645846950248925e-09,9.8178586412408102e-09,3.2279011341807397e-05,1.0501447964521123e-11,3.9219007009117741e-08,1.2494710100208633e-09,1.8383003912135806e-05,1.7407568026370032e-08,1.1791464727861496e-08,4.5056295046236797e-08,3.8944401057902736e-14,9.5323256091546638e-15,2.0273031741953218e-08,1.0792773292550961e-17,5.0162019871944387e-12,4.6168796281012102e-07,2.2269101515721884e-14,1.7300135266769967e-05,3.0431393073120247e-10,2.9796564549926563e-05
4.2747808654848343e-07,0.3295768995030777,154.0,0.0,0.0,0.0,0.53646649530492385,1.0,18.929693414593988,0.016907805922214945,0.039829374772831723,0.015394981117982166,0.0047024000925842769,2.318298010923636e-08,1.1690079841586645e-07,0.045587884174320026,2.2658015601162307e-10,0.070699239390912147,0.00015123172136183668,6.1835892967177839e-11,0.10403661049225529,1.3517201783177969e-12,1.0634476791891025e-05,0.014427452056535582,0.037231555955742228,7.6654158167301849e-06,4.7990406881817618e-06,0.079553304857759452,0.00011258853142240185,0.0023303656334661047,0.0036135824754184699,0.04716096618078526,0.0020890901362805351,0.013650682751299699,1.0423065735856313e-10,5.460666869407262e-06,3.4335706719184061e-06,0.010676846767675162,2.5424138386598289e-06,7.6557582948471652e-07,1.567121732183953e-09,0.00023317711009490825,2.129060593339088e-05,0.00037894593506449415,7.5869313895755798e-05,4.9463984751978377e-05,0.0019182025725406142,2.6618548940706999e-05,0.00023746889752574395,2.3567405797501108e-11,0.0011738284467502583,0.00017844668085441684,7.1361900931831107e-06,2.1808533579619616e-06,2.5825174117702374e-09,1.0302319997201236e-08,3.3872347901897317e-05,1.1022455091480888e-11,4.1238113121474148e-08,1.3137984711369099e-09,1.9827307302191098e-05,1.8774317402287404e-08,1.2717267508073926e-08,4.8593892666027833e-08,4.0806305160182935e-14,1.0280756707412419e-14,2.1862638499076507e-08,1.1639033761745585e-17,5.4095219909857937e-12,4.7690929156355121e-07,2.3333771412801123e-14,1.844011731891442e-05,3.2436651656113412e-10,3.2389864260821646e-05
