Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254)
1.0127894556573514e-10,0.872029057366311,154.0,0.0,0.0,0.0,0.9938614698706999,1.0,18.999991508424532,9.1545818966920462e-05,0.0003342885033421675,0.00032506040021763216,8.2310845324377001e-06,3.6954128523411603e-11,1.9635752743300252e-05,0.0017197751701434297,2.7599980661082798e-07,0.003637948242200682,2.2824453376808997e-07,5.9254948683127649e-14,3.0692084179232455e-07,1.1996104791277785e-15,6.6485427507640303e-07,5.5538784446504138e-07,5.5549036270911925e-07,6.5673314054549102e-11,3.6844126298677751e-11,1.3587294262113674e-08,1.3885363429411406e-16,1.3144001572604595e-16,1.3156870457824555e-16,2.3024358785452543e-11,3.2083787212521129e-08,6.8410363518582492e-14,3.6643243839933148e-17
1.0259637074671031e-10,0.8720290568555263,154.0,0.0,0.0,0.0,0.99378190199542948,1.0,18.999991386216585,9.2732552720271752e-05,0.00033860963434214871,0.00032923419989522009,8.3495320516895583e-06,3.7431810592187963e-11,1.9634245565609671e-05,0.0017421509696352543,2.7597771017862211e-07,0.0036853000940931433,2.3120940712279427e-07,6.0107643386755464e-14,3.1347219986082216e-07,1.2151932979847903e-15,6.7770995216663074e-07,5.7429661706038917e-07,5.7440263225738226e-07,6.7911334097339146e-11,3.8102991520419898e-11,1.3942937564585297e-08,1.5050329240444854e-16,1.425214944963823e-16,1.4266296913729182e-16,2.3934457844359518e-11,3.2874453539050652e-08,7.1802532663736338e-14,3.7356903023125407e-17
1.0523122110866066e-10,0.8720290558398331,154.0,0.0,0.0,0.0,0.99362278729021947,1.0,18.999991141861877,9.5105706312760359e-05,0.00034724980676432369,0.00033757858045067532,8.5863384259671196e-06,3.8386943721473944e-11,1.963123160909437e-05,0.0017868967211988826,2.7593352315864671e-07,0.0037799928880320631,2.371377199945503e-07,6.1812394506980622e-14,3.2676977478754618e-07,1.2463513997583425e-15,7.0354698251296906e-07,6.1320350331309653e-07,6.1331671430222494e-07,7.2516439692646321e-11,4.069352859866069e-11,1.4667996536252939e-08,1.7622931741765523e-16,1.6700945223287254e-16,1.6717978169540073e-16,2.5825181013695671e-11,3.4484422101093424e-08,7.896259996801497e-14,3.8802378959540032e-17
1.0749674858684612e-10,0.8720290549728046,154.0,0.0,0.0,0.0,0.99348599787888359,1.0,18.999990931823692,9.7145884035469658e-05,0.00035467667252912853,0.00034474991217000212,8.7898570392812217e-06,3.9207950825590906e-11,1.9628640539343953e-05,0.0018253642972094345,2.7589553599437076e-07,0.0038614011107727616,2.4223354224942145e-07,6.3277509566224463e-14,3.3841108159561057e-07,1.2731339990671279e-15,7.2589014326319488e-07,6.4782399596564856e-07,6.4794361043161017e-07,7.6614337578600118e-11,4.2998962670073923e-11,1.5306107043665256e-08,2.0115219291323741e-16,1.9075268036360981e-16,1.9095170077366601e-16,2.7527518707570712e-11,3.5899242406785052e-08,8.5534729469745203e-14,4.0064595307931654e-17
1.0976227606503157e-10,0.872029054111629,154.0,0.0,0.0,0.0,0.99334922920577706,1.0,18.999990721846643,9.9185752410540549e-05,0.00036210147965666083,0.00035191807400669433,8.9932874388609331e-06,4.002873115113132e-11,1.962604986263822e-05,0.0018638261108620091,2.7585755458924652e-07,0.0039427985823770216,2.4732795189748589e-07,6.4741989568876943e-14,3.5024425978672307e-07,1.2999094254178422e-15,7.4834491535684755e-07,6.8352951835634859e-07,6.8365573739811731e-07,8.0840793089659684e-11,4.5376921526531423e-11,1.5957792187807083e-08,2.2891009666198777e-16,2.1721722993247034e-16,2.1744896949284352e-16,2.9302256154117954e-11,3.7342270467988143e-08,9.2507613127327334e-14,4.1344717674990634e-17
1.1202780354321702e-10,0.8720290532563345,154.0,0.0,0.0,0.0,0.99321248126727291,1.0,18.999990511931042,0.00010122531148487239,0.00036952422873467219,0.00035908306738117752,9.1966293338425053e-06,4.0849283484121011e-11,1.9623459578908053e-05,0.0019022821630294109,2.7581957894226687e-07,0.0040241853044756682,2.5242094934200695e-07,6.6205832440922704e-14,3.6226920274129983e-07,1.3266772845449395e-15,7.7090549819568773e-07,7.2032533445015027e-07,7.2045836014799716e-07,8.5196431282228547e-11,4.7827759962832562e-11,1.6623051238572477e-08,2.5974864167869273e-16,2.4664169496172101e-16,2.4691063768220477e-16,3.1150853199109816e-11,3.8813496116627785e-08,9.9897124175663151e-14,4.2642727009176017e-17
1.1429333102140248e-10,0.8720290524069463,154.0,0.0,0.0,0.0,0.99307575405974535,1.0,18.999990302077123,0.00010326456130535645,0.00037694492035073664,0.00036624489365212821,9.3998824943930316e-06,4.1669607720190664e-11,1.9620869688084324e-05,0.0019407324545842948,2.7578160905242495e-07,0.0041055612786992379,2.5751253498612604e-07,6.766903653043343e-14,3.7448580388921321e-07,1.353437526334274e-15,7.9356636524693464e-07,7.5821643474338344e-07,7.5835647010807926e-07,8.9681844746017792e-11,5.0351814354350177e-11,1.7301883464363652e-08,2.9392810237962645e-16,2.7927923343440773e-16,2.7959035864761523e-16,3.3074767917075552e-11,4.0312909180511793e-08,1.0771943718601681e-13,4.395861928688553e-17
1.1655885849958794e-10,0.8720290515634889,154.0,0.0,0.0,0.0,0.9929390475795693,1.0,18.999990092285064,0.00010530350191887586,0.00038436355509224965,0.00037340355412730368,9.6030467409013946e-06,4.2489705366235668e-11,1.9618280190097941e-05,0.001979176986399162,2.7574364491871389e-07,0.0041869265066779753,2.626027092328616e-07,6.9131600521978728e-14,3.8689395670982599e-07,1.3801905997027723e-15,8.1632225196616745e-07,7.9720754831640887e-07,7.9735479724067024e-07,9.4297595034959446e-11,5.2949403468834248e-11,1.799428813209344e-08,3.3172387698036138e-16,3.1539805432526657e-16,3.1575687853280396e-16,3.507545661708246e-11,4.1840499483912159e-08,1.1599102805359323e-13,4.5292414397042877e-17
1.188243859777734e-10,0.8720290507259861,154.0,0.0,0.0,0.0,0.99280236182312043,1.0,18.999989882555024,0.00010734213337230573,0.00039178013354643226,0.00038055905007330833,9.8061219342342031e-06,4.3309575798520676e-11,1.9615691084879818e-05,0.0020176157593463652,2.7570568654012728e-07,0.0042682809900418299,2.6769147248511115e-07,7.0593523424668206e-14,3.9949355473195798e-07,1.406936293107774e-15,8.3916814307181792e-07,8.373031555343894e-07,8.3745782274669313e-07,9.9044214175065556e-11,5.5620829321868977e-11,1.8700264507189723e-08,3.7342695973694653e-16,3.5528191804334784e-16,3.5569453926363408e-16,3.715437385061113e-11,4.3396256848119627e-08,1.2472867355710389e-13,4.664410241346891e-17
1.233554409341443e-10,0.872029049068928,154.0,0.0,0.0,0.0,0.99252905246691003,1.0,18.999989463281402,0.00011141846898635643,0.00040660712394080935,0.00039486055327736487,1.0212004768423774e-05,4.4948632242062402e-11,1.9610514052472108e-05,0.0020944760321264292,2.756297870443019e-07,0.0044309577294432551,2.7786476761713577e-07,7.3515443181913741e-14,4.2526666074321376e-07,1.4604046070275796e-15,8.8511105933526146e-07,9.2082459296826823e-07,9.2099471406615109e-07,1.0893204709258761e-10,6.118631986781118e-11,2.0152929433787591e-08,4.697995991906464e-16,4.4756033635879818e-16,4.4810140787288781e-16,4.1552703368847911e-11,4.6592232031675981e-08,1.436707379295746e-13,4.940110902475209e-17
1.2743339039487814e-10,0.872029047598143,154.0,0.0,0.0,0.0,0.99228314488512326,1.0,18.999989086148123,0.00011508611418158049,0.00041994438868045881,0.00040772109557513331,1.0576993951049997e-05,4.6423009931503841e-11,1.9605856065879886e-05,0.0021636305910494166,2.7556149717049174e-07,0.0045773300646673783,2.8701591167419696e-07,7.6142972583628037e-14,4.4911613163537845e-07,1.5085018983931892e-15,9.267218922850114e-07,9.9981150582437933e-07,9.9999624310319189e-07,1.1828344794195012e-10,6.6450496518758246e-11,2.1506735707408099e-08,5.7315255666601082e-16,5.4666953197936773e-16,5.4735389513427428e-16,4.5793297800288209e-11,4.9564838886177823e-08,1.6248695442071348e-13,5.1943643336826234e-17
1.3151133985561197e-10,0.8720290461469511,154.0,0.0,0.0,0.0,0.99203730439188054,1.0,18.999988709216876,0.00011875275842674521,0.00043327500017355822,0.00042057140330263967,1.0941693602576248e-05,4.7896642623348108e-11,1.9601199350783122e-05,0.0022327665048010874,2.7549322592764045e-07,0.0047236676126750218,2.96162490369441e-07,7.8768417820020396e-14,4.7358423139841452e-07,1.556572263928787e-15,9.6855654728724661e-07,1.0824364741287852e-06,1.082636502016362e-06,1.2806592904070651e-10,7.1957915301615572e-11,2.2904502821313363e-08,6.9445214831800949e-16,6.6315319452017442e-16,6.6401195172559493e-16,5.0309894131450214e-11,5.2628548626583314e-08,1.8308781168490325e-13,5.4543997272887225e-17
1.355892893163458e-10,0.8720290447154445,154.0,0.0,0.0,0.0,0.99179153096607198,1.0,18.999988332487803,0.00012241840199493325,0.00044659896183836068,0.00043341148309715302,1.130610363891804e-05,4.9369572078727223e-11,1.9596543906779452e-05,0.0023018837784635426,2.7542497330988632e-07,0.0048699703829615717,3.053045060481669e-07,8.1391777642049318e-14,4.9867034087739333e-07,1.6046285434013423e-15,1.0105933600587053e-06,1.1687180598384422e-06,1.1689340562323903e-06,1.3828169473319883e-10,7.7709827861235993e-11,2.4346226438190394e-08,8.3602003458819175e-16,7.9929353696524951e-16,8.0036313677552856e-16,5.511091242423132e-11,5.578330183343923e-08,2.055819810463093e-13,5.7202746479802808e-17
1.3966723877707964e-10,0.8720290433037061,154.0,0.0,0.0,0.0,0.99154582458659546,1.0,18.999987955960922,0.00012608304515914249,0.00045991627709142803,0.00044624134148640957,1.1670224079580112e-05,5.084168291110956e-11,1.9591889733466671e-05,0.0023709824171173005,2.7535673931136828e-07,0.0050162383850193776,3.1444196105445498e-07,8.4013053990957425e-14,5.2437384143474378e-07,1.6526348637995414e-15,1.0528124942255557e-06,1.2586730014377093e-06,1.2589056473673122e-06,1.4893273287772646e-10,8.3707363022627122e-11,2.5831902205350252e-08,1.0003778736019727e-15,9.575751933767228e-16,9.5889811794160454e-16,6.0204754620019588e-11,5.9029039081139352e-08,2.3008126313822148e-13,5.9918267825287496e-17
1.4374518823781348e-10,0.8720290419118114,154.0,0.0,0.0,0.0,0.9913001852323563,1.0,18.999987579636233,0.0001297466881922859,0.00047322694934706086,0.00045906098494440919,1.2034054992095962e-05,5.2313274563234441e-11,1.9587236830442733e-05,0.0024400624258412982,2.7528852392622901e-07,0.0051624716283377508,3.2357485773098734e-07,8.6632242700374989e-14,5.5069411494974873e-07,1.7006839496700419e-15,1.095195773437931e-06,1.3523163815541084e-06,1.3525663608734791e-06,1.6002083474611591e-10,8.9951538080639453e-11,2.7361525754767224e-08,1.190256266035731e-15,1.1406950371955556e-15,1.1423205511015124e-15,6.5599804608800512e-11,6.2365700942850731e-08,2.5670058030349701e-13,6.2694716444913888e-17
1.4782313769854731e-10,0.8720290405398278,154.0,0.0,0.0,0.0,0.99105461288226859,1.0,18.999987203513665,0.0001334093313671916,0.0004865309820184455,0.0004718704199244574,1.2397596459187052e-05,5.3783914715288083e-11,1.9582585197305703e-05,0.0025091238097128925,2.7522032714861206e-07,0.0053086701224029694,3.3270319841940721e-07,8.924935109741812e-14,5.7763054381803247e-07,1.7486416704916154e-15,1.1377265274927977e-06,1.449661780602166e-06,1.4499297797120447e-06,1.7154761326467872e-10,9.6443269148561197e-11,2.8935092703127784e-08,1.4086036239892343e-15,1.3515719931188247e-15,1.3535569563319932e-15,7.1304428268371576e-11,6.579322799443488e-08,2.8555796896106307e-13,6.5526079812314502e-17
1.5190108715928115e-10,0.872029039187815,154.0,0.0,0.0,0.0,0.99080910751525375,1.0,18.999986827593187,0.00013707097495660299,0.00049982837851633786,0.00048466965284551904,1.2760848592531899e-05,5.5253757127611047e-11,1.9577934833653846e-05,0.0025781665738078587,2.7515214897266359e-07,0.0054548338766982922,3.4182698545990888e-07,9.1864377599728525e-14,6.051825109512231e-07,1.7965555917469748e-15,1.1803894777344758e-06,1.5507213912390795e-06,1.5510080988299811e-06,1.8351451660246246e-10,1.031833788672171e-10,3.0552598651832603e-08,1.6585942238160431e-15,1.5933560628111802e-15,1.5957658066648385e-15,7.7326973480079688e-11,6.9311560816120477e-08,3.1677457342979192e-13,6.841447567896343e-17
1.555712416739416e-10,0.8720290379881229,154.0,0.0,0.0,0.0,0.99058820993805297,1.0,18.999986489437436,0.00014036559976682972,0.00051179036425347409,0.0004961802449855667,1.3087528253990774e-05,5.6576195527824589e-11,1.9573750591445067e-05,0.002640289145778167,2.7509080451390099e-07,0.0055863515608962928,3.5003450236049859e-07,9.421611823278877e-14,6.3050505697959219e-07,1.8397219035116525e-15,1.218887572668292e-06,1.6448597321153053e-06,1.6451638678702389e-06,1.9466211014334613e-10,1.0946245143678961e-10,3.2045918203227101e-08,1.9134526159861888e-15,1.8401841632884545e-15,1.8430398281291111e-15,8.3025972142770118e-11,7.2555650183461876e-08,3.469892722880869e-13,7.106642242984849e-17
1.5924139618860205e-10,0.8720290368046856,154.0,0.0,0.0,0.0,0.99036736658471924,1.0,18.999986151445199,0.00014365941533237014,0.00052374697993548829,0.00050768258325629371,1.3413973795714004e-05,5.7897881518152159e-11,1.9569567376901326e-05,0.0027023966435375199,2.7502947511348621e-07,0.0057178411204686988,3.5823833440513337e-07,9.6566175925348508e-14,6.5632524044734154e-07,1.8828196329884814e-15,1.2574720198345753e-06,1.7420225697127946e-06,1.7423446944811115e-06,2.0616810357207955e-10,1.1594378956668531e-10,3.3574821541646978e-08,2.1993515913175202e-15,2.1174338927480162e-15,2.1208035723748983e-15,8.8995294818355371e-11,7.5873200792659842e-08,3.7930825418714467e-13,7.3763097924242861e-17
1.629115507032625e-10,0.8720290356375346,154.0,0.0,0.0,0.0,0.99014657743990264,1.0,18.999985813616391,0.00014695242185187814,0.00053569822804486243,0.00051917667229210783,1.3740185333457715e-05,5.9219057695887877e-11,1.9565385189730057e-05,0.0027644890707828789,2.749681607671565e-07,0.0058493025623225278,3.6643848329714768e-07,9.8914547740172271e-14,6.8264261256749961e-07,1.9259239276312022e-15,1.2961341467174779e-06,1.8422163341338652e-06,1.8425570099797998e-06,2.1803326074436426e-10,1.2262782737986831e-10,3.5139305428891271e-08,2.5191072524012568e-15,2.4279189553447973e-15,2.4318790175260196e-15,9.5240989864822224e-11,7.9264169344490766e-08,4.1382626356449181e-13,7.6507816517929737e-17
1.6658170521792296e-10,0.8720290344866979,154.0,0.0,0.0,0.0,0.98992584248825877,1.0,18.999985475950925,0.00015024461952395195,0.00054764411106316324,0.00053066251672428684,1.406616298289051e-05,6.0539676010316557e-11,1.956120402963879e-05,0.0028265664312101669,2.7490686147065048e-07,0.0059807358933628161,3.746349507391377e-07,1.0126123526222947e-13,7.0945672489057688e-07,1.9690198043881372e-15,1.3348659339215069e-06,1.9454468044809233e-06,1.9458065945634964e-06,2.3025826822788477e-10,1.2951495515101306e-10,3.673936661681194e-08,2.8757044830824083e-15,2.7746281799867229e-15,2.7792640211250858e-15,1.0176909391439108e-10,8.2728512548024668e-08,4.5064006669300167e-13,7.9299936140804605e-17
1.6988484428111735e-10,0.8720290334649146,154.0,0.0,0.0,0.0,0.98972722735426355,1.0,18.999985172191604,0.00015320690602835902,0.00055839082067687864,0.00054099273139576699,1.4359342995043054e-05,6.1727645019841291e-11,1.9557441863468414e-05,0.0028824231765191234,2.7485170496787368e-07,0.0060990018622589194,3.820086252037091e-07,1.0337181641991702e-13,7.3401376848312679e-07,2.007764575825317e-15,1.3697779642995624e-06,2.0409548991031364e-06,2.0413323743144133e-06,2.4156895640967068e-10,1.3588730170556368e-10,3.8209837585417551e-08,3.2307481784521739e-15,3.1202537604529812e-15,3.1255789223031843e-15,1.0789082709454726e-10,8.5909120985588099e-08,4.858169968096882e-13,8.1851833363260563e-17
1.7318798334431174e-10,0.8720290324563823,154.0,0.0,0.0,0.0,0.98952865609313434,1.0,18.999984868564447,0.0001561685376718641,0.00056913318838318675,0.00055131627504154091,1.4652333752974979e-05,6.2915178580578061e-11,1.9553680528782971e-05,0.0029382677233911725,2.7479656064889898e-07,0.0062172450720185237,3.8937932031219224e-07,1.0548103445744057e-13,7.5897248222442771e-07,2.046507505870851e-15,1.4047353976467264e-06,2.138930304148818e-06,2.1393259220901063e-06,2.5317202380241172e-10,1.4242466315849276e-10,3.970912114663314e-08,3.6206149660391217e-15,3.500224703274752e-15,3.5063240568259497e-15,1.142505759696719e-10,8.9149096286503829e-08,5.2300691818742605e-13,8.4442330310400222e-17
1.7649112240750613e-10,0.8720290314611162,154.0,0.0,0.0,0.0,0.98933012869369585,1.0,18.999984565069397,0.00015912951459913006,0.00057987121598871837,0.00056163315102167853,1.4945135350656827e-05,6.4102166813154072e-11,1.9549920025369462e-05,0.0029941000745184946,2.7474142851062304e-07,0.0063354655276712975,3.9674703730408467e-07,1.0758889176391651e-13,7.8433253989504694e-07,2.0852144727406608e-15,1.4397335663202731e-06,2.2393760582584614e-06,2.2397902771129348e-06,2.6506783149562087e-10,1.4912724492286387e-10,4.123721491194616e-08,4.0478499793204284e-15,3.9171053844275729e-15,3.9240721362980165e-15,1.2085271694643154e-10,9.2448406911887652e-08,5.6228455857859401e-13,8.7069902739551747e-17
1.7979426147070051e-10,0.8720290304791295,154.0,0.0,0.0,0.0,0.98913164514477592,1.0,18.999984261706381,0.00016208983695478336,0.0005906049052989802,0.00057194336269674427,1.5237747879583249e-05,6.5288832950552274e-11,1.954616035301495e-05,0.00304992023259259,2.7468630854994322e-07,0.0064536632342456152,4.0411177741823752e-07,1.096953855278647e-13,8.1009361549635676e-07,2.1239546343134138e-15,1.4747681210826013e-06,2.3422948829074606e-06,2.3427281613819026e-06,2.7725670292426008e-10,1.5599523104889684e-10,4.2794116486349288e-08,4.5151207284441097e-15,4.3735888008012551e-15,4.3815251087404906e-15,1.2770161877877224e-10,9.5807021330406512e-08,6.0372596222489064e-13,8.9737619733596633e-17
1.830974005338949e-10,0.8720290295104333,154.0,0.0,0.0,0.0,0.98893320543520569,1.0,18.999983958475323,0.00016504950488341398,0.00060133425811933052,0.00058224691342427146,1.5530171432322489e-05,6.6474758794401084e-11,1.9542401511506568e-05,0.0031057282003042791,2.7463120076375804e-07,0.006571838196768558,4.1147354189315929e-07,1.1180052292591502e-13,8.3625538325039721e-07,2.162598263123731e-15,1.5098350096746266e-06,2.4476892038063862e-06,2.448142001076934e-06,2.8973892640947853e-10,1.6302878566537002e-10,4.4379823468362445e-08,5.0252197583974031e-15,4.8724997570585785e-15,4.8815173752914929e-15,1.3480164257647635e-10,9.922490801855709e-08,6.474084875654644e-13,9.2439746451603709e-17
1.864005395970893e-10,0.872029028555038,154.0,0.0,0.0,0.0,0.98873480955381998,1.0,18.999983655376173,0.00016800851852957573,0.00061205927625341855,0.00059254380655719187,1.5822406104105935e-05,6.766044542636869e-11,1.9538643500631526e-05,0.0031615239803437084,2.7457610514896654e-07,0.0066899904202659122,4.1883233196653197e-07,1.1390429684951594e-13,8.6281751759973939e-07,2.201300685337268e-15,1.5449304579893883e-06,2.5555611697029961e-06,2.5560339453644016e-06,3.0251475739072848e-10,1.7022805424601803e-10,4.5994333450021112e-08,5.5810672746807057e-15,5.4167980482989338e-15,5.4270190038761372e-15,1.4215714181589764e-10,1.0270203546096021e-07,6.9341080494154884e-13,9.518311217425327e-17
