Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363)
5.8008716397094946e-12,1.062948239634312,154.0,0.0,0.0,0.0,0.9999630507208267,1.0,18.999999973899879,1.6024511597882693e-06,4.3008989506104545e-06,4.2806931555289833e-06,2.3015233814686098e-08,5.4379069445048692e-13,2.0783396718841543e-06,8.9612130810132842e-06,1.124427987265007e-08,1.5687948699334278e-05,3.0556342883045614e-09,2.2053904829543478e-16,1.6900054051870685e-10,2.0628593317882136e-17,2.2193738397868418e-10,5.0551587040778058e-12,5.0560620408518038e-12,6.0184193605505924e-16,3.014853417981783e-16,4.4801366842682712e-12,5.003247349345315e-28,4.6581128694867005e-28,4.658168063540041e-28,2.137118370192863e-16,2.8705557423299117e-11,2.2346814539143927e-19,9.1409751531250393e-20,1.1640001077517811e-11,6.6482958016036684e-12,9.4961370488351709e-21,4.7332023222684231e-18,3.0130822113744824e-27,2.2182677974520251e-23,3.9148785276179979e-22,3.6902638708771629e-22,2.7299755753694589e-25,1.0896675336885629e-28,5.6432144938970093e-29,6.1194817921033965e-27,6.1800886541124802e-33,4.2654164959929253e-37,3.6318815738327265e-35,3.0074647020114789e-34,1.1160725161440212e-31,2.4186699058804231e-18,8.8468699326230677e-21,1.7317492079607017e-21,7.3599170151199282e-23,6.7589778603907646e-21,6.4865401604035463e-26
5.998325394182999e-12,1.0629482396243441,154.0,0.0,0.0,0.0,0.99996179464092516,1.0,18.999999972257012,1.6569948170856883e-06,4.4472756978672313e-06,4.4256484957647122e-06,2.4538542050329366e-08,5.6229826167973445e-13,2.0783388640784683e-06,9.2915112259050956e-06,1.1244785664422658e-08,1.6266187653933438e-05,3.1738786186348809e-09,2.3513589494435638e-16,1.7743087767117265e-10,2.1426861832197534e-17,2.370940434271389e-10,5.5854235982077354e-12,5.5864252826669204e-12,6.6618484241503566e-16,3.3548874313401686e-16,4.7903066287116681e-12,6.316793951290204e-28,5.8811263682717585e-28,5.8811984351340464e-28,2.3676473838871488e-16,3.0000439152255783e-11,2.4233233256994452e-19,9.5040875747519811e-20,1.2506097110563718e-11,7.142947993803563e-12,1.0873627582248431e-20,5.2311643821537079e-18,3.5664453697993542e-27,2.4610679659187948e-23,4.4833035249803365e-22,4.233896498831631e-22,3.2393340270544492e-25,1.3367614105615978e-28,6.9255100919389729e-29,7.2448267815727789e-27,7.8442705456780477e-33,5.4386201729340044e-37,4.4587007482216403e-35,3.7630743470058004e-34,1.3698009864760771e-31,2.5855763655204728e-18,9.7596130381776791e-21,1.855373715477339e-21,7.8792585389674602e-23,7.4741814223141368e-21,7.2509222726172718e-26
6.1957791486565036e-12,1.0629482396141077,154.0,0.0,0.0,0.0,0.99996053856301459,1.0,18.999999970569853,1.7115383694956894e-06,4.5936520606567986e-06,4.5705586694079376e-06,2.6106115980872924e-08,5.8080578029362251e-13,2.0783374943345182e-06,9.6218090740055731e-06,1.1245159420437218e-08,1.6844426265708112e-05,3.2921290032324498e-09,2.5015691140846438e-16,1.8600638402361703e-10,2.2225171219238249e-17,2.5273735787474261e-10,6.1512743517289286e-12,6.1523812479941549e-12,7.3492798877906751e-16,3.7195587943742043e-16,5.1108573751145536e-12,7.9149057823589025e-28,7.3691147280507948e-28,7.3692080131147978e-28,2.6144832563019464e-16,3.1316315759087661e-11,2.621953845585228e-19,9.8679113267361611e-20,1.3403339648109093e-11,7.6553859608117787e-12,1.2397000017192199e-20,5.7627429786617169e-18,4.1986003092661796e-27,2.721288346867565e-23,5.1119864003984711e-22,4.8359716915605064e-22,3.8223673172479533e-25,1.6289681806489493e-28,8.4425900793109706e-29,8.5306769367130822e-27,9.8793479524603016e-33,6.8805573395596381e-37,5.4371833596208376e-35,4.6754498283330626e-34,1.6700183338410708e-31,2.7580158603100102e-18,1.0731596731147605e-20,1.9832387813266338e-21,8.4168481150958214e-23,8.2380522266037423e-21,8.0738914001489165e-26
6.393232903130008e-12,1.062948239603605,154.0,0.0,0.0,0.0,0.99995928248705812,1.0,18.9999999688388,1.7660818170184491e-06,4.7400280405447781e-06,4.7154240714772179e-06,2.7717560745857296e-08,5.9931325049002248e-13,2.0783357646711383e-06,9.9521065531389561e-06,1.1245434714394419e-08,1.7422664408303819e-05,3.4103838774091685e-09,2.6559831399276886e-16,1.9472701710055496e-10,2.3023510915703932e-17,2.6886604036097936e-10,6.7538340083550202e-12,6.7550532066103624e-12,8.0821291937490439e-16,4.1097125955714657e-16,5.4417889714686939e-12,9.8470448408766977e-28,9.1681403600058716e-28,9.1682601327854689e-28,2.8782189032340755e-16,3.2653193756161153e-11,2.830846077274571e-19,1.0232441858141372e-19,1.4331714732110988e-11,8.1856015297848725e-12,1.4076400568275092e-20,6.329018347138251e-18,4.9177404039745283e-27,2.999571002581896e-23,5.8051195618472667e-22,5.5006099662578363e-22,4.4868572184712392e-25,1.9726681530323362e-28,1.0227801374277869e-28,9.9937591996129087e-27,1.2351969378770929e-32,8.6413293812496351e-37,6.5889083297143262e-35,5.7707499571599553e-34,2.0233342080632134e-31,2.9359851680307602e-18,1.176450105994894e-20,2.1153419245955383e-21,8.9727384108319961e-23,9.0521813270207849e-21,8.957642297818139e-26
6.590686657603513e-12,1.0629482395928387,154.0,0.0,0.0,0.0,0.99995802641302844,1.0,18.999999967064237,1.8206251596541437e-06,4.8864036387094555e-06,4.8602450934705925e-06,2.937248500396595e-08,6.1782067241782352e-13,2.0783338022081779e-06,1.0282403617892131e-05,1.1245636523414034e-08,1.8000902002217872e-05,3.5286420638065297e-09,2.8145635272397369e-16,2.0359274511331484e-10,2.382187297317885e-17,2.8547880831620211e-10,7.3942226430493559e-12,7.3955614589443994e-12,8.8618080410014576e-16,4.5261916859399329e-16,5.7831014661749824e-12,1.216928881568563e-27,1.1330427782448269e-27,1.133058039441095e-27,3.1594502253798039e-16,3.4011079597151542e-11,3.0502763826954331e-19,1.0597675745305583e-19,1.5291208405027719e-11,8.7335865283455661e-12,1.5922340721937658e-20,6.9310690771189856e-18,5.7326184300054469e-27,3.2965612627340041e-23,6.5670455049193925e-22,6.2320810704622183e-22,5.2411248466020312e-25,2.3748991418875488e-28,1.231795143136118e-28,1.1651945525319757e-26,1.5338079725461421e-32,1.0778400581308402e-36,7.9376977037205964e-35,7.0785129322354785e-34,2.4370453127546203e-31,3.1194810830544372e-18,1.2859990491924685e-20,2.2516806772006078e-21,9.5469821041855356e-23,9.918158795651757e-21,9.904368511478136e-26
6.788140412077017e-12,1.0629482395818106,154.0,0.0,0.0,0.0,0.9999567703409058,1.0,18.999999965246563,1.8751683974029476e-06,5.032778856039813e-06,5.0050221233969673e-06,3.1070500901656726e-08,6.3632804618933599e-13,2.0783316892400666e-06,1.061270023886883e-05,1.1245783483755376e-08,1.8579138995987344e-05,3.6469026743593241e-09,2.9772731104989158e-16,2.1260354415586039e-10,2.4620251396283129e-17,3.0257438353885923e-10,8.073557372145694e-12,8.0750233461998507e-12,9.6897243979962223e-16,4.9698366864386958e-16,6.1347949080155437e-12,1.4944966045185261e-27,1.3914955228810368e-27,1.3915148291940126e-27,3.4587760593678914e-16,3.5389979677542057e-11,3.2805244223097355e-19,1.0963610406868655e-19,1.6281806712125499e-11,9.2993327859002417e-12,1.7945699445472016e-20,7.5699721148883668e-18,6.6525662796549858e-27,3.6129076709719279e-23,7.4022575601926529e-22,7.0348047158824454e-22,6.0940498601301982e-25,2.8434006142899344e-28,1.4753543767220775e-28,1.3524293251594048e-26,1.8923866940946851e-32,1.3357410182261398e-36,9.5097695672217361e-35,8.6319743035365102e-34,2.9191823171311161e-31,3.3085004161892572e-18,1.4019714052617292e-20,2.3922525837666513e-21,1.0139631883581402e-22,1.0837573727703361e-20,1.0916262345158974e-25
6.985594166550522e-12,1.0629482395705236,154.0,0.0,0.0,0.0,0.99995551427067531,1.0,18.999999963386156,1.9297115302650341e-06,5.1791536932078322e-06,5.1497555458072243e-06,3.2811224042073788e-08,6.5483537188943004e-13,2.0783294800870003e-06,1.0942996396668442e-05,1.1245889530893513e-08,1.915737535564812e-05,3.7651650379956355e-09,3.1440750554154741e-16,2.2175939616594071e-10,2.5418641654571238e-17,3.2015149217288911e-10,8.7929523634162873e-12,8.794553260425115e-12,1.0567282515361266e-15,5.441485995465544e-16,6.496869346132202e-12,1.8245328924360866e-27,1.6988082101700037e-27,1.6988324689750243e-27,3.7767981294538716e-16,3.6789900335124849e-11,3.5218731554205669e-19,1.1330243892940676e-19,1.7303495702769642e-11,9.8828321343764184e-12,2.0157725387905771e-20,8.2468027660317241e-18,7.6875147870690764e-27,3.9492619322276629e-23,8.3154006282684682e-22,7.9133512997301518e-22,7.055089751159319e-25,3.3866593278673943e-28,1.7579021739871825e-28,1.5631085668440313e-26,2.3206772053769417e-32,1.645304687108771e-36,1.1333896329806606e-34,1.0468404599760681e-33,3.4785584261322087e-31,3.5030399945302121e-18,1.5245305463790402e-20,2.5370552015089835e-21,1.0750740447602352e-22,1.1812014246253091e-20,1.1995514837789057e-25
7.183047921024026e-12,1.0629482395589795,154.0,0.0,0.0,0.0,0.99995425820232564,1.0,18.999999961483407,1.9842545582405759e-06,5.325528150720941e-06,5.2944457418250248e-06,3.4594273454240916e-08,6.7334264958217156e-13,2.0783272097617515e-06,1.1273292078789208e-05,1.1245965070221906e-08,1.9735611059313497e-05,3.8834286481953037e-09,3.3149328559797697e-16,2.3106028746973624e-10,2.621704032849614e-17,3.3820886468528112e-10,9.5535188460871102e-12,9.5552626545306598e-12,1.149588293854469e-15,5.9419757963660177e-16,6.8693248300098824e-12,2.2150267141985916e-27,2.0624213563728453e-27,2.062451643825767e-27,4.114120999875165e-16,3.8210847850502182e-11,3.7746088404777424e-19,1.1697574732583922e-19,1.8356261431087369e-11,1.0484076408601218e-11,2.257003907270271e-20,8.9626346979811422e-18,8.8480136659652551e-27,4.3062788607456337e-23,9.3112719025001613e-22,8.8724426135785787e-22,8.13429922766331e-25,4.0139564781519783e-28,2.0843020709543103e-28,1.7993872786547252e-26,2.8296565368341444e-32,2.0149989149783348e-36,1.344156845898778e-34,1.2629467432881456e-33,4.1248196354729762e-31,3.7030966613125527e-18,1.6538383280197126e-20,2.6860861001187105e-21,1.1380360504739268e-22,1.2843067506955989e-20,1.3144315747460564e-25
7.38050167549753e-12,1.0629482395471808,154.0,0.0,0.0,0.0,0.99995300213584903,1.0,18.999999959538684,2.038797481329746e-06,5.4719022289615273e-06,5.4390930891773712e-06,3.6419271562530767e-08,6.9184987931581419e-13,2.0783248999942315e-06,1.1603587277475552e-05,1.1246017850293843e-08,2.0313846093405648e-05,4.0016931234727891e-09,3.4898103315367072e-16,2.4050620769629129e-10,2.7015444842626748e-17,3.5674523584380017e-10,1.0356365120801166e-11,1.0358260052254359e-11,1.2476922520389646e-15,6.4721400649253971e-16,7.2521614094632116e-12,2.6749061463597077e-27,2.4906502934727178e-27,2.490687879812229e-27,4.4713520278522615e-16,3.9652828447586309e-11,4.0390210353817067e-19,1.206560181882111e-19,1.9440089956427576e-11,1.11030574465639e-11,2.5194635082404372e-20,9.7185399425557745e-18,1.0145251557886135e-26,4.6846163288154181e-23,1.0394821579703523e-21,9.9169525400441491e-22,9.3423496844212376e-25,4.735416345427991e-28,2.4598628545726528e-28,2.0635512299253291e-26,3.4316490617675265e-32,2.4543914187166791e-36,1.5867163641371577e-34,1.5161598570358697e-33,4.8684966654793549e-31,3.9086672757677995e-18,1.7900551025119312e-20,2.8393428616503264e-21,1.202854477314743e-22,1.3932319702709058e-20,1.4364853540822564e-25
7.577955429971035e-12,1.0629482395351302,154.0,0.0,0.0,0.0,0.99995174607123938,1.0,18.999999957552362,2.0933402995327152e-06,5.6182759282178145e-06,5.583697962224864e-06,3.8285844156404911e-08,7.1035706112670664e-13,2.0783225644235455e-06,1.1933881987862867e-05,1.1246053641628964e-08,2.0892080449407796e-05,4.1199581765056202e-09,3.6686716238861191e-16,2.5009714893365662e-10,2.7813853257232377e-17,3.7575934469487192e-10,1.1202596569530764e-11,1.1204651058075724e-11,1.3511794433644783e-15,7.0328105768303976e-16,7.6453791346252947e-12,3.2141178724954052e-27,2.9927592517583674e-27,2.9928056295384701e-27,4.8491013172208799e-16,4.1115848294096987e-11,4.3154025977858099e-19,1.2434324318747795e-19,2.0554967343756783e-11,1.1739767089641931e-11,2.8043884235340859e-20,1.0515588898497072e-17,1.1591076189374283e-26,5.0849352161924758e-23,1.1571153559142988e-21,1.1051907737588276e-21,1.0690548760065831e-24,5.562056429634041e-28,2.8903654437677857e-28,2.3580210732671856e-26,4.1404478775516845e-32,2.974257770719963e-36,1.8648121343318786e-34,1.8116406446077986e-33,5.7210585660761457e-31,4.1197487129818525e-18,1.9333397324702266e-20,2.9968230804111784e-21,1.2695345980407447e-22,1.5081356068274587e-20,1.5659315386031222e-25
7.77540918444454e-12,1.0629482395228291,154.0,0.0,0.0,0.0,0.99995049000849245,1.0,18.999999955524821,2.1478830128496562e-06,5.7646492487075594e-06,5.7282607319917178e-06,4.0193620360422148e-08,7.2886419504228875e-13,2.0783202121453065e-06,1.2264176206710008e-05,1.1246076753398529e-08,2.1470314121645263e-05,4.2382235904315674e-09,3.8514811944088497e-16,2.5983310508657303e-10,2.8612264108263482e-17,3.9524993454162652e-10,1.2093315665439113e-11,1.2095538367079537e-11,1.4601888183410663e-15,7.6248169151051905e-16,8.0489780559382945e-12,3.8437109006371265e-27,3.5790393759854783e-27,3.5790962914820085e-27,5.2479816726874336e-16,4.2599913502056253e-11,4.6040496853969336e-19,1.2803741604555855e-19,2.1700879663928783e-11,1.239419718275485e-11,3.1130535754453354e-20,1.1354850333999095e-17,1.319801463762685e-26,5.5078993601984689e-23,1.2845526129945371e-21,1.2282488313593642e-21,1.2190859978773902e-24,6.5058390764335861e-28,3.3820906044750274e-28,2.6853564780967074e-26,4.9714433695097747e-32,3.586696794926038e-36,2.1825122794780513e-34,2.1551094739199509e-33,6.6949680011264532e-31,4.3363378637550355e-18,2.0838496041095314e-20,3.1585243628526306e-21,1.3380816863290358e-22,1.6291760884862936e-20,1.7029887148627436e-25
7.972862938918044e-12,1.0629482395102805,154.0,0.0,0.0,0.0,0.99994923394760471,1.0,18.999999953456417,2.2024256212807406e-06,5.9110221905955218e-06,5.8727817661954885e-06,4.21422326045144e-08,7.4737128108329989e-13,2.0783178493226365e-06,1.2594469931823654e-05,1.1246090407907283e-08,2.2048547106277728e-05,4.3564892013906576e-09,4.0382038212184932e-16,2.6971407141093244e-10,2.9410676289491876e-17,4.1521575292210126e-10,1.302962198269134e-11,1.3032021774768807e-11,1.5748589619522255e-15,8.2489864775234546e-16,8.4629582241455756e-12,4.5759246104370847e-27,4.260890779456379e-27,4.2609602675047905e-27,5.668608554703417e-16,4.410503012828042e-11,4.905261756274459e-19,1.317385320272274e-19,2.2877812993805494e-11,1.306633957443323e-11,3.4467719428231516e-20,1.2237391389233963e-17,1.4979293704720248e-26,5.9541755064963547e-23,1.4223352647029921e-21,1.3614028485805203e-21,1.38559224756107e-24,7.5797246042921907e-28,3.9418475059852578e-28,3.0482602824816821e-26,5.9417591996722796e-32,4.3052537023073636e-36,2.5442276443993449e-34,2.5528907730366097e-33,7.8037382277230581e-31,4.5584316344639717e-18,2.24174064044024e-20,3.3244443274628108e-21,1.4085010167526667e-22,1.7565117484674894e-20,1.8478753389935686e-25
8.170316693391549e-12,1.0629482394974863,154.0,0.0,0.0,0.0,0.99994797788857337,1.0,18.99999995134753,2.2569681248261398e-06,6.0573947540062266e-06,6.0172614292765509e-06,4.4131316594528238e-08,7.6587831926539249e-13,2.0783154798561746e-06,1.2924763161818903e-05,1.1246097010056789e-08,2.2626779400880129e-05,4.4747548857507055e-09,4.2288045963385706e-16,2.7974004417879401e-10,3.0209088966269483e-17,4.3565555158759994e-10,1.4012612206215179e-11,1.4015198186827463e-11,1.6953280948867786e-15,8.9061444839897512e-16,8.8873196902850545e-12,5.4242812315950013e-27,5.0509087309458158e-27,5.0509931534808581e-27,6.1116000349522786e-16,4.5631204174868746e-11,5.2193415691275383e-19,1.3544658756827842e-19,2.4085753416305674e-11,1.3756186116846355e-11,3.8068947763794324e-20,1.3164277578872602e-17,1.6948860400139345e-26,6.4244332605331712e-23,1.5710202195685433e-21,1.5052017232268508e-21,1.5699070804219879e-24,8.7977259378491287e-28,4.5770031234854691e-28,3.4495826630406946e-26,7.0703959514710924e-32,5.1450512925422579e-36,2.9547308914808444e-34,3.0119599102448345e-33,9.0619917811509639e-31,4.7860269469251568e-18,2.4071673143451028e-20,3.4945806046608055e-21,1.4807978647578851e-22,1.8903008255404266e-20,2.0008097367392919e-25
8.367770447865053e-12,1.0629482394844487,154.0,0.0,0.0,0.0,0.99994672183139732,1.0,18.9999999491985,2.3115105234860228e-06,6.2037669390336766e-06,6.1617000824272975e-06,4.6160511283029096e-08,7.8438530960036064e-13,2.0783131060564649e-06,1.3255055895879016e-05,1.1246098350466271e-08,2.320501100402204e-05,4.5930205503993058e-09,4.4232489229048837e-16,2.899110204258733e-10,3.1007501509989028e-17,4.5656808648120974e-10,1.5043380141411776e-11,1.5046161628833106e-11,1.8217340747644637e-15,9.5971139838837681e-16,9.32206250568333e-12,6.4036828425153218e-27,5.9629740577064067e-27,5.9630761462876047e-27,6.5775767524398569e-16,4.7178441589688409e-11,5.5465951836107167e-19,1.3916157999298014e-19,2.5324687020453747e-11,1.4463728665829999e-11,4.1948118132172887e-20,1.4136572794600972e-17,1.9121402530934675e-26,6.9193450396408876e-23,1.7311800244972043e-21,1.6602098929945682e-21,1.7734354825196615e-24,1.0174964747474723e-27,5.2955124887448265e-28,3.8923253225532713e-26,8.3783826449871828e-32,6.1229295381168821e-36,3.4191761479364359e-34,3.5399924797913436e-33,1.048552087037794e-30,5.0191207382600357e-18,2.5802826615392833e-20,3.6689308366920996e-21,1.5549775066416776e-22,2.0307014644700981e-20,2.162010103620085e-25
8.762677956812062e-12,1.0629482394576526,154.0,0.0,0.0,0.0,0.99994420972260467,1.0,18.999999944781482,2.4205950061499308e-06,6.4965101742015839e-06,6.4504557876402808e-06,5.0337804626664489e-08,8.2139914676178937e-13,2.0783083506909867e-06,1.3915639874359141e-05,1.1246090155644568e-08,2.4361472132710165e-05,4.8295515613569832e-09,4.8235313819336975e-16,3.1068797430128422e-10,3.2604324448344713e-17,4.9980640955659654e-10,1.7252610028586079e-11,1.7255811362267005e-11,2.0929061977764269e-15,1.1083768852558677e-15,1.0222692390975894e-11,8.8227550975314063e-27,8.2157818801171677e-27,8.2159292134311254e-27,7.5809810340227561e-16,5.0336130047204108e-11,6.2418645625698504e-19,1.46612368087343e-19,2.7895478160605564e-11,1.5931869225347037e-11,5.0597811568343592e-20,1.6221637771200891e-17,2.413799288265699e-26,7.985834120647489e-23,2.0882929455747087e-21,2.0061899406486636e-21,2.2441226006125544e-24,1.3473536539648864e-27,7.0175425679307512e-28,4.9148612119426692e-26,1.1627651947795283e-31,8.5697960236214253e-36,4.5325397322621939e-34,4.8374710053507123e-33,1.3897801766240101e-30,5.501791581765153e-18,2.9501844094711025e-20,4.0302637927520493e-21,1.7090062813544027e-22,2.3319695395784863e-20,2.5100808775720538e-25
9.157585465759071e-12,1.0629482394299088,154.0,0.0,0.0,0.0,0.99994169762121943,1.0,18.999999940208191,2.5296790692738329e-06,6.7892518964865496e-06,6.7390517075072497e-06,5.4671288097540886e-08,8.5841279261584518e-13,2.07830358985508e-06,1.4576221864966175e-05,1.1246072958159552e-08,2.5517930488314617e-05,5.0660818540705212e-09,5.2387805409228645e-16,3.3204491826161012e-10,3.4201142537852742e-17,5.4492085272209576e-10,1.9666004862732834e-11,1.9669665943479911e-11,2.3894709767361231e-15,1.2715492344818782e-15,1.1164848296219614e-11,1.1983941682600536e-26,1.115978789869479e-26,1.1159997099724541e-26,8.6838362274612101e-16,5.3578142017309935e-11,6.9935844004201652e-19,1.5409088552299114e-19,3.0590075249995519e-11,1.7470696173810228e-11,6.0535757006427379e-20,1.8501065088155179e-17,3.0162172469747312e-26,9.1590765472069303e-23,2.4985695833842505e-21,2.4041716464948668e-21,2.8104001834119715e-24,1.7620818766013266e-27,9.1845436111494694e-28,6.1430723326088979e-26,1.5904657049816506e-31,1.1820796008714306e-35,5.9339630448789376e-34,6.5227701067497705e-33,1.8192718023927823e-30,6.0064199630115279e-18,3.3526419116808846e-20,4.4084245662336517e-21,1.8706295674448835e-22,2.6615792685367468e-20,2.8938306321919603e-25
