Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32),C7H15(31),S(1930),S(1932)
2.957512762332555e-07,0.4521579222276056,154.0,0.0,0.0,0.0,0.11508643198041503,0.99962381164610592,18.975141046870821,0.017300279421831943,0.036031983499559883,0.0021298517609348116,0.0002198987379516087,1.0421731620851974e-08,4.2134252131904335e-07,0.17750647804829522,1.6515144294224891e-09,0.435413118307036,6.6474262145960471e-05,2.0600260557266419e-12,0.065554156568557551,4.3991370928568627e-13,3.5260233207621811e-06,0.035875431983107844,0.085319613565448288,1.0390911538189535e-05,6.150531122161695e-06,0.057598871029749012,0.00011662874450305801,0.0033692461649839421,0.012658750442595722,0.0056853150024984535,0.0040486225331430549,0.012597257432743317,9.3814958199366725e-11,5.486011661772409e-05,2.1837772166344551e-05,0.017130812813198736,4.3576538448331574e-06,2.0502050548636015e-06,7.416030934933863e-10,0.000369783841589478,1.7357164980697411e-05,0.00057508471944753216,3.5853091098342557e-05,0.00010469992592423303,0.0015907057072585744,1.2499126070420967e-05,6.1693552812413596e-05,6.9714037588787065e-11,0.00092600492511208494,0.00016650004156840593,3.3802255934433491e-06,3.4895032326154383e-07,2.7371861860928433e-09,9.8519013168927034e-09,2.4459323415855522e-05,1.696750663348669e-11,8.7738919649691383e-08,2.2215321682636162e-09,5.4598228875220522e-05,2.5110111628817838e-08,1.5751154459237176e-08,6.7887965889189656e-08,4.574442028067095e-15,6.1575280490348721e-15,3.0969226977680742e-08,1.5716839061612795e-17,9.3984528777715032e-12,2.7632086305210534e-06,2.6350666150802037e-15,1.0366235170212734e-05,2.607862984924565e-10,9.423860670610889e-06,6.0687431453971593e-05,0.00015108398085194712,8.1514892846837526e-05,8.2902048742307797e-05
2.9935839483223015e-07,0.45215819367100984,154.0,0.0,0.0,0.0,0.11267309183255061,0.99961480429006966,18.975014584759894,0.017204642940448704,0.035568198973391578,0.0020406911554327321,0.00021069216551642246,1.0287513891359754e-08,4.1546705680286628e-07,0.17760359033234113,1.6168824783682245e-09,0.43757350169259612,6.5618164075093485e-05,1.9737782705254144e-12,0.065733818153966964,4.3424821913820294e-13,3.3784389628749056e-06,0.035746812349904039,0.085472112004315245,1.0353583068089852e-05,6.1284358392105552e-06,0.058070221817600159,0.00011579027657237389,0.0033489958797537026,0.012753243243409498,0.0056634163056826416,0.0040521334102960648,0.012714753770821218,9.4581930718678169e-11,5.5132918468221251e-05,2.1849967604681055e-05,0.017265124687524717,4.3933437714735045e-06,2.0663255731525942e-06,7.3901893575439865e-10,0.0003724590657685345,1.736181779076358e-05,0.00058120700144757181,3.6234912604348251e-05,0.00010581994767117192,0.0016195070295029596,1.2633025014588549e-05,6.2859433414078433e-05,7.0459799745124168e-11,0.00094288025631344963,0.00017058879355313821,3.4315046830034557e-06,3.5424231266409278e-07,2.7787102269343837e-09,1.0009099283196291e-08,2.4849805266532328e-05,1.7258640989237932e-11,8.9517681566075482e-08,2.2665706537960503e-09,5.634512918857507e-05,2.5913335818314e-08,1.6255003489877617e-08,7.0059593930071716e-08,4.6438155094016599e-15,6.3544975766466799e-15,3.1959072321316898e-08,1.6219184179005016e-17,9.6988483422213941e-12,2.7839114674385334e-06,2.6750285915397384e-15,1.0649695797007995e-05,2.6791739815257977e-10,9.7568963401705022e-06,6.1562912616440919e-05,0.00015473249342508528,8.3515586272264503e-05,8.5384717617460323e-05
3.029655134312048e-07,0.4521584556748683,154.0,0.0,0.0,0.0,0.110318813727773,0.99960573317006118,18.974889775696855,0.017107634119692395,0.035110365106665181,0.0019554436138527493,0.00020188970240668166,1.0155020327654549e-08,4.0972380726226463e-07,0.17768318665855498,1.5830980809983834e-09,0.43970373225708709,6.477306345500427e-05,1.8913162085377256e-12,0.065907335479178888,4.2865550796632232e-13,3.2373317338284098e-06,0.035619950705909391,0.085618233075577976,1.031676545579634e-05,6.1066429393967326e-06,0.058534190273906599,0.00011496606736254771,0.0033286128826798319,0.012844992119846651,0.0056412117571381318,0.0040555646881197376,0.012830637948275703,9.5336880057936182e-11,5.5401908969006584e-05,2.1860001072516808e-05,0.017397026637658367,4.4284746619662388e-06,2.0821566936202704e-06,7.3639394334194932e-10,0.00037507974565262228,1.7365290362806553e-05,0.00058727268752230093,3.6613203112468722e-05,0.00010692959202535606,0.0016482612325138934,1.2765680707215142e-05,6.4022367714096644e-05,7.1198652154329976e-11,0.00095968751508020763,0.00017470531313275238,3.4821606992056564e-06,3.5946993838752876e-07,2.8197297248694912e-09,1.016451649154101e-08,2.5235866967553867e-05,1.7547703284502741e-11,9.1299143505924195e-08,2.3116775076993782e-09,5.8117684854446394e-05,2.6728350154986345e-08,1.6766248279034536e-08,7.2263098779020796e-08,4.7123452376305034e-15,6.5543583727973597e-15,3.2963428874890272e-08,1.6728893715002292e-17,1.0003647627973977e-11,2.8040135716663498e-06,2.7145045315314025e-15,1.0934451485225473e-05,2.7508107805481272e-10,1.0094178656536319e-05,6.2436237037648011e-05,0.00015840718578574963,8.5531167365649664e-05,8.789223975078531e-05
3.065726320301794e-07,0.452158708693389,154.0,0.0,0.0,0.0,0.1080219262344211,0.99959659947881796,18.974766586353038,0.017009333430992372,0.034658443731037561,0.0018739323018948542,0.00019347308330920789,1.0024239790305567e-08,4.041090261162279e-07,0.17774575681211113,1.5501372518972617e-09,0.4418044861819499,6.393888923439018e-05,1.8124687591022671e-12,0.066074927015431717,4.2313510556599484e-13,3.1024089371387019e-06,0.035494875603399131,0.085758256482393866,1.0280466912053085e-05,6.0851572832083404e-06,0.058990913882359497,0.00011415619417555206,0.0033081353253926258,0.012934057115258328,0.0056187262572415042,0.0040589204722977362,0.012944935377070045,9.6080030309683985e-11,5.5667173649587542e-05,2.1867933025465942e-05,0.017526573224034319,4.4630569271055367e-06,2.0977049689013583e-06,7.3373132246413185e-10,0.00037764675710952892,1.7367647729326096e-05,0.00059328282809605255,3.6988028128579258e-05,0.00010802905180368155,0.0016769656964527747,1.2897116282684484e-05,6.5182201389009148e-05,7.1930723202794793e-11,0.00097642440913422882,0.00017884910502274267,3.5321924545842683e-06,3.6463307950648081e-07,2.8602437182741737e-09,1.0318145033341366e-08,2.5617488765727729e-05,1.7834672950131647e-11,9.3083106461407567e-08,2.356847690865106e-09,5.9915598257625458e-05,2.7555017700155366e-08,1.7284802927377919e-08,7.4498110203708352e-08,4.7800296275248887e-15,6.7570768569277768e-15,3.3982127965755676e-08,1.7245882068475806e-17,1.0312799546729644e-11,2.8235280716108188e-06,2.7534935218977479e-15,1.1220404794967497e-05,2.8227488687553892e-10,1.0435583925130389e-05,6.3307441921839572e-05,0.00016210766188520399,8.7561411369556472e-05,9.0424006006390454e-05
3.1017975062915403e-07,0.45215895315814153,154.0,0.0,0.0,0.0,0.10578081291733439,0.99958740438971516,18.974644984519763,0.016909818545547024,0.034212393160210533,0.0017959883902301879,0.00018542487697590783,9.8951600958369605e-09,3.9861909183351736e-07,0.17779177676840072,1.5179767946641864e-09,0.44387642053953513,6.3115563710283213e-05,1.7370726248501544e-12,0.066236803108275538,4.1768649774680223e-13,2.9733911339261891e-06,0.035371610937756252,0.085892449288759345,1.0244694232444568e-05,6.0639828937061269e-06,0.059440527631030818,0.00011336070224227191,0.003287598629448784,0.013020497694362905,0.0055959832316645674,0.0040622046309470661,0.013057671086733075,9.6811601540807065e-11,5.5928795620920509e-05,2.187382221376698e-05,0.017653817709031985,4.4971007889956233e-06,2.1129767959613732e-06,7.3103409068818442e-10,0.00038016095274585594,1.7368951397188015e-05,0.0005992384488679493,3.7359451612074986e-05,0.00010911851531294669,0.0017056179552071853,1.3027354335158726e-05,6.6338788878666385e-05,7.2656138274030259e-11,0.00099308878303439605,0.00018301969043688727,3.5815993536298675e-06,3.6973167584938109e-07,2.9002517249487722e-09,1.0469978968612639e-08,2.5994655801786657e-05,1.8119532453176533e-11,9.4869382284493919e-08,2.4020764391765304e-09,6.1738570556384606e-05,2.8393200948431906e-08,1.7810581180102007e-08,7.6764256439803158e-08,4.8468678902881379e-15,6.9626193095093266e-15,3.5015000241828475e-08,1.7770063293462002e-17,1.0626252704008682e-11,2.842467970525675e-06,2.7919951082644434e-15,1.150746072951367e-05,2.8949643475507159e-10,1.0780988704593891e-05,6.4176563610422022e-05,0.00016583353460637422,8.9606098528159138e-05,9.2979413540924112e-05
3.1378686922812866e-07,0.4521591894799965,154.0,0.0,0.0,0.0,0.10359391022128785,0.99957814905735975,18.974524939068402,0.016809164428222757,0.033772168556794928,0.0017214507282207821,0.00017772843216017566,9.7677681895283938e-09,3.9325050306602042e-07,0.17782170913691744,1.4865942720475304e-09,0.44592017392905747,6.2303003609158968e-05,1.664971816046161e-12,0.06639316628231838,4.1230913338909037e-13,2.8500115704838829e-06,0.035250176316049188,0.086021066492742521,1.0209453131813406e-05,6.0431231526292607e-06,0.059883164009675416,0.00011257960780060051,0.0032670356307253003,0.013104372690300797,0.0055730047192936111,0.0040654208111682872,0.013168869720216046,9.7531809720015347e-11,5.6186855655955487e-05,2.187772573713371e-05,0.017778812072068002,4.5306162806333647e-06,2.127978417878652e-06,7.2830508812041878e-10,0.00038262316255124087,1.736925954331063e-05,0.00060514055074202273,3.7727535984611769e-05,0.0001101981663367556,0.0017342156881622656,1.3156416916924745e-05,6.7491992966541356e-05,7.3375019739496091e-11,0.0010096786115304031,0.00018721660649974868,3.6303813450289444e-06,3.7476572410768241e-07,2.9397537033019212e-09,1.0620014177141722e-08,2.6367357740635651e-05,1.8402267073872811e-11,9.6657792985753787e-08,2.4473592457344962e-09,6.3586302001068044e-05,2.9242762000262063e-08,1.8343496535161587e-08,7.9061164647414633e-08,4.9128599825465447e-15,7.1709519134836823e-15,3.6061875850920046e-08,1.8301351190232144e-17,1.0943955553534945e-11,2.8608461347941726e-06,2.8300092656422193e-15,1.1795526704058316e-05,2.9674339251054171e-10,1.1130269941148183e-05,6.5043637537622731e-05,0.00016958442532294803,9.1665013846325207e-05,9.5557865934442688e-05
3.173939878271033e-07,0.4521594180493665,154.0,0.0,0.0,0.0,0.10145970544951835,0.99956883461816515,18.974406419881007,0.016707443428022342,0.033337722270195803,0.0016501654949949483,0.00017036785915529917,9.6420502081479018e-09,3.8799987398171012e-07,0.1778360035884666,1.4559679765669994e-09,0.44793636708781492,6.1501120503900511e-05,1.5960174769411272e-12,0.066544211535561185,4.0700242729063287e-13,2.7320156367389492e-06,0.035130587397617506,0.086144351574982819,1.0174748109194616e-05,6.022580723378668e-06,0.060318953013337152,0.00011181290091012544,0.0032464767187129874,0.013185740258048036,0.0055498114549643041,0.0040685724542796299,0.013278555531134785,9.8240866701830487e-11,5.6441432267045763e-05,2.1879699097543746e-05,0.017901607026697325,4.5636132460709142e-06,2.1427159258702301e-06,7.2554698795287261e-10,0.00038503419455049922,1.7368627199476966e-05,0.00061099010985226211,3.8092342128442405e-05,0.00011126818413684688,0.0017627567124103342,1.3284325538486549e-05,6.8641684379334639e-05,7.4087486959894564e-11,0.0010261919932375858,0.00019143940567550654,3.6785388786682271e-06,3.7973527241402524e-07,2.9787500175680625e-09,1.0768248218549023e-08,2.6735588423551896e-05,1.8682864695753296e-11,9.8448170072287013e-08,2.4926918441083293e-09,6.5458492228748032e-05,3.0103562670832984e-08,1.8883462311549355e-08,8.138846122428394e-08,4.9780065352778041e-15,7.3820407826383068e-15,3.7122584608202413e-08,1.8839659390231842e-17,1.1265856448091694e-11,2.8786752836199797e-06,2.8675363574982384e-15,1.2084512510897711e-05,3.040134907606558e-10,1.1483305093290902e-05,6.590869819522251e-05,0.00017335996347914027,9.37379468596719e-05,9.8158773302010633e-05
3.210011064260779e-07,0.45215963923696423,154.0,0.0,0.0,0.0,0.099376734832227934,0.99955946219090175,18.974289397794649,0.016604725365266408,0.032909004148736223,0.0015819858732888336,0.00016332800370833935,9.517991522610074e-09,3.8286392980739995e-07,0.17783509726643021,1.4260769025383128e-09,0.44992560347879207,6.0709821095269485e-05,1.5300676410877271e-12,0.066690126623475329,4.0176576206273583e-13,2.6191603316366097e-06,0.035012856208090561,0.086262537023327701,1.0140582489963942e-05,6.0023575753277775e-06,0.060748022150031424,0.00011106054802320712,0.0032259499706082033,0.013264657833622476,0.0055264229454542336,0.0040716628098683679,0.013386752382221515,9.8938980345491967e-11,5.6692601780364173e-05,2.187979625005537e-05,0.018022252039442587,4.5961013412918541e-06,2.1571952615211467e-06,7.2276230615788393e-10,0.00038739483546858028,1.7367106426681719e-05,0.00061678807768143903,3.8453929380572595e-05,0.00011232874346757217,0.0017912389753672639,1.3411101170104042e-05,6.9787741405943869e-05,7.4793656294962511e-11,0.0010426271445996588,0.00019568765521551913,3.7260728647101033e-06,3.8464041580284658e-07,3.0172414048074826e-09,1.0914680200838537e-08,2.7099345541493316e-05,1.8961315608392741e-11,1.0024035392388403e-07,2.538070192547691e-09,6.7354840535125584e-05,3.0975464608768813e-08,1.943039172378633e-08,8.3745772120622118e-08,5.0423087943046537e-15,7.5958519901448642e-15,3.8196956148256362e-08,1.9384901433223236e-17,1.1591903685680818e-11,2.8959679799973702e-06,2.9045771014846722e-15,1.2374330282209404e-05,3.1130451898955414e-10,1.1839972246662347e-05,6.6771779105462479e-05,0.00017715978619162271,9.5824691419010515e-05,0.00010078155238326872
3.2460822502505255e-07,0.45215985339594206,154.0,0.0,0.0,0.0,0.097343581680714608,0.99955003287723032,18.974173844578655,0.016501077615624724,0.032485961824602991,0.0015167717659922558,0.00015659438911414029,9.3955769096186061e-09,3.7783950259809329e-07,0.17781941518278518,1.3969007202896635e-09,0.45188846985570863,5.9929008276573412e-05,1.4669866900309369e-12,0.066831092333058922,3.9659849503628119e-13,2.5112137454559553e-06,0.034896991428766892,0.086375844834447379,1.0106958843665592e-05,5.98245522812981e-06,0.061170496454715756,0.00011032249434119282,0.0032054812801603667,0.013341182098576118,0.0055028575426677119,0.0040746949487278552,0.013493483744868915,9.9626354461590355e-11,5.6940438407460712e-05,2.1878069651739142e-05,0.018140795349988456,4.6280900350915102e-06,2.1714222191884804e-06,7.1995341079294172e-10,0.00038970585138689893,1.7364746479622238e-05,0.00062253538119591795,3.8812355556693632e-05,0.00011338001460189588,0.0018196605477921917,1.3536764244890627e-05,7.0930049535465817e-05,7.5493641120131936e-11,0.0010589823941640774,0.00019996093661997516,3.772984633705308e-06,3.8948129358000401e-07,3.0552289424281348e-09,1.1059310657019325e-08,2.7458630328595546e-05,1.9237612322095423e-11,1.020341932036484e-07,2.5834904590319738e-09,6.9275046124931663e-05,3.1858329449839315e-08,1.9984197978353152e-08,8.6132723237320919e-08,5.1057685858067519e-15,7.8123516047333908e-15,3.9284820065628152e-08,1.9936990838698388e-17,1.1922045552120969e-11,2.9127366228389482e-06,2.941132549551453e-15,1.26648944495247e-05,3.1861432452634804e-10,1.2200150220912647e-05,6.7632912800906793e-05,0.00018098353786828294,9.7925045480517242e-05,0.00010342562662117217
3.282153436240272e-07,0.4521600608619144,154.0,0.0,0.0,0.0,0.095358874622667067,0.99954054776221335,18.974059732873332,0.016396565191127459,0.032068540975977673,0.0014543894811391402,0.00015015320202138298,9.2747905975008307e-09,3.7292352716863718e-07,0.17778937059953434,1.3684197504596029e-09,0.45382553680651894,5.9158581444436528e-05,1.4066452195754503e-12,0.066967282747146042,3.9149996041499991e-13,2.4079545792838498e-06,0.034782998664926471,0.086484486993287812,1.0073878792600484e-05,5.9628746422243115e-06,0.061586498507975471,0.00010959866597042895,0.003185094481262204,0.013415368949299913,0.0054791325130221866,0.0040776717747865896,0.01359877269962672,1.0030318878873854e-10,5.7185014314089365e-05,2.1874570308805749e-05,0.018257283992532548,4.6595886102724831e-06,2.1854024485487429e-06,7.1712253085118405e-10,0.00039196798839476893,1.7361593962008014e-05,0.00062823292304367063,3.9167676964274974e-05,0.00011442216336686502,0.0018480196171835096,1.3661334663082506e-05,7.2068501111707158e-05,7.6187551850603161e-11,0.0010752561771427299,0.00020425884511516442,3.8192759015700715e-06,3.942580846507838e-07,3.0927140198302438e-09,1.1202141429492128e-08,2.7813447274798839e-05,1.9511749394057816e-11,1.038295443031271e-07,2.6289490072366204e-09,7.121880834257935e-05,3.2752018892540494e-08,2.0544794321044774e-08,8.8548940655312494e-08,5.1683882550793861e-15,8.0315057114622833e-15,4.038600604685115e-08,2.0495841172827288e-17,1.2256230361150199e-11,2.9289934401680392e-06,2.9772040526809327e-15,1.2956121700849542e-05,3.2594081146700368e-10,1.2563718668485343e-05,6.8492130810552759e-05,0.00018483086984486959,0.00010003881090478991,0.00010609042622750478
3.3146175036310436e-07,0.4521602421221188,154.0,0.0,0.0,0.0,0.093612961417726945,0.9995319643323668,18.973958242874328,0.016301816601805214,0.031697622296342154,0.0014005610589317976,0.0001445952671310987,9.1674616223038848e-09,3.6858942188886146e-07,0.17775038292158452,1.3433655236056639e-09,0.45554729753199852,5.8473991272830862e-05,1.3545781144161677e-12,0.067085909921391906,3.8696947611726571e-13,2.3188543427945755e-06,0.034682008102474599,0.086578443305322439,1.0044572028105531e-05,5.9455275225254134e-06,0.061955465931687034,0.00010895930819501302,0.0031668345123705222,0.013480184170224596,0.0054576569512702388,0.0040803059002310592,0.013692318262237262,1.0090349012124549e-10,5.7402402763037904e-05,2.1869946227029619e-05,0.018360404949601738,4.6875258003798723e-06,2.1977782572303944e-06,7.1455767867280418e-10,0.00039396272128927341,1.7358115546986864e-05,0.0006333188911486178,3.9484856973544831e-05,0.00011535243113696232,0.0018734879305984113,1.3772529840079827e-05,7.3089726461788164e-05,7.6806967052740963e-11,0.0010898317164133079,0.00020814769503961963,3.8604092166938562e-06,3.9850257885793242e-07,3.1260223647038367e-09,1.1329152886817685e-08,2.8128968642635834e-05,1.975662328643041e-11,1.0544654001967156e-07,2.6698915732921734e-09,7.2988087045253085e-05,3.3565480231724349e-08,2.1055064923073212e-08,9.0748250284976499e-08,5.2240299650788835e-15,8.2309859956815269e-15,4.1388323198608315e-08,2.1004515715268453e-17,1.2560410737555277e-11,2.9431969289987962e-06,3.0092559644841826e-15,1.3218726090494217e-05,3.3254722492999793e-10,1.2893730401730165e-05,6.9263814350905534e-05,0.0001883133469197096,0.00010195250573871199,0.00010850600062492999
