Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931)
3.331500218382152e-08,0.646006410971156,154.0,0.0,0.0,0.0,0.14884112419718862,1.0,18.998164343324163,0.011508422167356307,0.034375847706355267,0.0065832155651848381,0.00025303772408930345,5.141063914680182e-09,3.5183445389467561e-06,0.21905708254708325,4.0390183100730589e-08,0.54334170543328075,3.1915560105068515e-05,1.8251792624306845e-12,0.0050953256587565471,1.6802841887616581e-13,2.2611763882513312e-05,0.02743686431145869,0.028882410596432505,4.3966000135778742e-06,2.4825313844961274e-06,0.001758332991578803,1.380265921789445e-05,0.00019167484683807034,0.0003110070521061605,9.1003996549443331e-05,0.0013096373735525277,0.00013203573762968855,3.1544358391133347e-12,0.0001026598965738126,4.0472350626690139e-05,0.00040562445727368386,2.7007304400987329e-07,7.3579977814171322e-08,7.9320666042755713e-11,1.1286121692190403e-05,1.0997811657299129e-05
3.376990805928054e-08,0.6460071750471951,154.0,0.0,0.0,0.0,0.14521695964267184,1.0,18.998149884349374,0.011536605143355113,0.034376469970301617,0.00641010221634434,0.00024638427163201413,5.1411469835295743e-09,3.4496397872144382e-06,0.2196574829253809,3.9406712733094017e-08,0.54622832132747678,3.1916078007722878e-05,1.7771874323928679e-12,0.0051312040671384167,1.6803114552002666e-13,2.2017505837691672e-05,0.027612836472276317,0.029098536409780898,4.4247901522745812e-06,2.4984492231058952e-06,0.0017935763330857004,1.398799238463707e-05,0.00019648277666505152,0.00032118135160087724,9.1560014363060042e-05,0.0013261918215693432,0.00013568767238833834,3.2176246277670516e-12,0.00010321174008098734,4.0585891379532061e-05,0.00041539708660115666,2.7550453543317613e-07,7.5370226927358503e-08,8.0799684342161406e-11,1.1598048211694709e-05,1.1296685018136794e-05
3.422481393473956e-08,0.6460079174999246,154.0,0.0,0.0,0.0,0.14168440767243898,1.0,18.998135405542765,0.011563248397632807,0.034374951386583766,0.0062406274138770285,0.0002398706293297161,5.1409100465130108e-09,3.3826336092979263e-06,0.22022912306933681,3.8448102822694429e-08,0.54905850865364025,3.1914609213245734e-05,1.7302040630357293e-12,0.0051662096892580653,1.680234126395418e-13,2.1435717219445696e-05,0.027782990492357391,0.029308966724134928,4.4520480004142444e-06,2.513840637349265e-06,0.0018288937983837062,1.4168439777148348e-05,0.00020126099115136327,0.00033144235818119937,9.2090827827034455e-05,0.001342622983850311,0.00013936960684290701,3.2809464507122316e-12,0.00010375276964279719,4.0694046403755628e-05,0.00042518960061199452,2.8094758108967066e-07,7.7164308365957231e-08,8.2277443228132629e-11,1.1912111269881882e-05,1.1597337417375144e-05
3.4679719810198585e-08,0.6460086388027614,154.0,0.0,0.0,0.0,0.13824105065452832,1.0,18.998120905970925,0.011588393121988274,0.034371399187184487,0.0060747710509425241,0.00023349602748667638,5.1403691383701204e-09,3.3172811798622491e-06,0.22077276225327341,3.7513697306977175e-08,0.55183366106222376,3.1911253270323381e-05,1.6842236024889838e-12,0.0052003625151844186,1.6800574433669178e-13,2.0866330742452407e-05,0.027947464528772243,0.029513822004049055,4.4783957012850915e-06,2.5287181304886189e-06,0.0018642811624908127,1.4344027685828355e-05,0.00020600646960468454,0.0003417852845402065,9.2597053132345943e-05,0.0013589324748938276,0.00014308095925937472,3.3443937313734066e-12,0.00010428325255328227,4.0796957884276883e-05,0.00043499983596673305,2.8640152487871584e-07,7.8961816881199222e-08,8.3753810313908603e-11,1.2228232249111768e-05,1.1899687343386474e-05
3.5134625685657606e-08,0.6460093394263053,154.0,0.0,0.0,0.0,0.13488453950980292,1.0,18.998106384839929,0.011612079420615259,0.034365915264260867,0.0059125087470246239,0.0002272595319284002,5.1395394951224721e-09,3.2535389489141257e-06,0.22128913973164793,3.6602858726390072e-08,0.55455513546579605,3.1906104768928765e-05,1.6392393124846685e-12,0.0052336822050252224,1.6797863860693356e-13,2.0309264339232417e-05,0.028106395484926223,0.029713221989639885,4.5038551969409315e-06,2.5430940921654501e-06,0.0018997343583702267,1.4514788660767052e-05,0.00021071633634823619,0.00035220540658335999,9.3079300654026572e-05,0.0013751219217807142,0.00014682116942924155,3.4079591760925786e-12,0.00010480344905329348,4.0894764253816934e-05,0.00044482572987387714,2.9186573521651488e-07,8.0762365957368471e-08,8.5228659779407682e-11,1.2546334484230481e-05,1.2203655292717853e-05
3.558953156111663e-08,0.6460100198377703,154.0,0.0,0.0,0.0,0.13161259154316499,1.0,18.998091841485422,0.01163434634067256,0.03435859644207355,0.0057538122394684543,0.00022116005905959055,5.138435594760117e-09,3.1913646012535469e-06,0.22177897530224566,3.5714967635779653e-08,0.5572242530824344,3.1899253592939448e-05,1.5952433769721613e-12,0.0052661880830810305,1.6794256866914772e-13,1.9764422510768657e-05,0.028259918871446112,0.029907285560022614,4.5284482059208756e-06,2.5569807858202492e-06,0.0019352494713589521,1.4680761019121576e-05,0.00021538785993545356,0.00036269806777890949,9.3538174189095546e-05,0.001391192960222821,0.00015058969803404481,3.4716357642179345e-12,0.00010531361253113751,4.098760029861721e-05,0.0004546653165306483,2.9733960417224122e-07,8.2565587156472962e-08,8.6701872015102318e-11,1.2866343244324341e-05,1.2509163749775942e-05
3.604443743657565e-08,0.646010680500467,154.0,0.0,0.0,0.0,0.12842298835366911,1.0,18.998077275363297,0.011655231901899803,0.034349534734655324,0.005598649748952053,0.00021519638994626377,5.1370711958224851e-09,3.1307170174101289e-06,0.22224296985176376,3.4849422037273028e-08,0.55984230044603089,3.189078515966513e-05,1.5522270036935668e-12,0.0052978991332681838,1.6789798422671535e-13,1.9231697587270889e-05,0.028408168681205537,0.030096130609390655,4.55219620317605e-06,2.5703903373579201e-06,0.0019708227337632378,1.4841988373599399e-05,0.00022001845200120501,0.00037325868307984904,9.3974270285344526e-05,0.0014071472309508748,0.00015438602600488716,3.5354167385134061e-12,0.00010581398971684369,4.1075597260841772e-05,0.00046451672360581253,3.0282254662996872e-07,8.4371129469788057e-08,8.8173333287877525e-11,1.3188185712067281e-05,1.2816137164167535e-05
3.649934331203467e-08,0.6460113218733364,154.0,0.0,0.0,0.0,0.12531357382021799,1.0,18.998062686040889,0.011674773125313042,0.034338817589995983,0.0054469863205250778,0.00020936718342279317,5.1354593738976947e-09,3.0715562360002003e-06,0.22268180588441672,3.4005636833725997e-08,0.56241053038471345,3.1880780646416345e-05,1.5101805187246115e-12,0.0053288339956904327,1.6784531266037346e-13,1.8710970904801145e-05,0.028551277277531598,0.030279873934894914,4.5751204022449091e-06,2.5833347250805566e-06,0.0020064505196185829,1.4998519182009392e-05,0.00022460566578129818,0.00038388274243857269,9.43881776535732e-05,0.0014229863764176852,0.00015820965387982073,3.5992955956308939e-12,0.00010630482087028649,4.1158882937785867e-05,0.00047437816877356052,3.0831399947601212e-07,8.6178658678030403e-08,8.9642935427468815e-11,1.3511790960946596e-05,1.312450192598107e-05
3.695424918749369e-08,0.6460119444105312,154.0,0.0,0.0,0.0,0.12228225215968207,1.0,18.998048073188791,0.011693006061012947,0.034326528121475068,0.0052987841416607387,0.00020367098831502116,5.1336125562415943e-09,3.0138434174429509e-06,0.22309614803416927,3.3183043301679543e-08,0.56493016296854259,3.1869317205455569e-05,1.4690934546418742e-12,0.0053590109642489827,1.6778496015984403e-13,1.8202113902600709e-05,0.02868937529469142,0.030458631135531222,4.5972417393323449e-06,2.5958257706985145e-06,0.0020421293396117274,1.5150406317741223e-05,0.00022914719433064827,0.00039456581393506484,9.4780476656409503e-05,0.0014387120377943952,0.00016206010116162338,3.6632660770705706e-12,0.00010678633996338663,4.1237581778005171e-05,0.00048424795630615079,3.1381342081131944e-07,8.7987856721677101e-08,9.1110575532270754e-11,1.3837089930628797e-05,1.3434186339270844e-05
3.7409155062952714e-08,0.6460125485610356,154.0,0.0,0.0,0.0,0.11932698605443465,1.0,18.998033436573063,0.011709965815136987,0.034312745327232719,0.0051540028386765045,0.00019810625487126269,5.1315425546423773e-09,2.9575408089824751e-06,0.22348664356117851,3.2381088583228088e-08,0.56740238642758967,3.1856468168044494e-05,1.4289546329758103e-12,0.0053884479851898474,1.6771731279811294e-13,1.7704989145815466e-05,0.028822591549810258,0.030632516521291845,4.6185808591148368e-06,2.6078751313158426e-06,0.0020778558361619023,1.5297706660944661e-05,0.00023364086846909166,0.00040530354653907927,9.5151738867190627e-05,0.001454325852238942,0.00016593690567820609,3.7273221605122555e-12,0.00010725877485660462,4.1311814974475117e-05,0.00049412447373184095,3.1932028918852335e-07,8.9798421082724546e-08,9.2576155693175197e-11,1.4164015400705574e-05,1.3745120593983939e-05
3.7864060938411735e-08,0.6460131347683287,154.0,0.0,0.0,0.0,0.11644579484643365,1.0,18.998018776047989,0.011725686575985789,0.034297544298131227,0.0050125997529090289,0.00019267134537784907,5.1292605964938489e-09,2.9026117109604268e-06,0.22385392283300112,3.1599235196051344e-08,0.5698283580414566,3.1842303237315152e-05,1.3897522407797839e-12,0.0054171626564959658,1.6764273754689049e-13,1.7219451278444988e-05,0.028951052965421394,0.030801643031881779,4.6391581024298491e-06,2.6194942924757938e-06,0.0021136267786583981,1.5440480710099251e-05,0.00023808465448243077,0.00041609167252631453,9.5502526692940531e-05,0.0014698294504172735,0.00016983962294764044,3.7914580510969802e-12,0.00010772234746993256,4.1381700554885433e-05,0.00050400618856361479,3.2483410287316802e-07,9.1610064178981997e-08,9.4039582734232289e-11,1.4492501963039847e-05,1.4057236736549392e-05
3.8318966813870757e-08,0.6460137034700858,154.0,0.0,0.0,0.0,0.11363675279511896,1.0,18.998004091549191,0.011740201639352493,0.034280996414920842,0.0048745301978551812,0.00018736454402906925,5.1267773542740814e-09,2.8490204442843297e-06,0.22419859979110004,3.0836960560569667e-08,0.57220920500125705,3.1826888671308399e-05,1.3514739018238211e-12,0.0054451722280392384,1.6756158324021468e-13,1.6745347910685283e-05,0.029074884501896804,0.03096612216434361,4.6589934954985759e-06,2.6306945620764664e-06,0.0021494390588513265,1.5578792213596134e-05,0.00024247665160489668,0.00042692600956809799,9.5833393055987608e-05,0.0014852244542591384,0.00017376782554956379,3.8556681731998979e-12,0.00010817727394858017,4.144735346917051e-05,0.00051389164510328344,3.3035437912863576e-07,9.3422512771812695e-08,9.5500767969198467e-11,1.4822485992913239e-05,1.4370468639330377e-05
3.877387268932978e-08,0.6460142550979112,154.0,0.0,0.0,0.0,0.11089798739651884,1.0,18.997989383087269,0.01175354343308296,0.034263169535189951,0.0047397476983764061,0.00018218406616128956,5.124102973577803e-09,2.7967323190470758e-06,0.22452127240316422,3.009375654377256e-08,0.57454602524503351,3.1810287457033134e-05,1.314106743201859e-12,0.0054724936024148612,1.6747418149084353e-13,1.6282520444443974e-05,0.029194209099052494,0.031126063908974575,4.6781067404451967e-06,2.6414870650192048e-06,0.0021852896863924043,1.5712707820899374e-05,0.00024681508930783093,0.0004378024625135626,9.6144881128972797e-05,0.0015005124749315072,0.00017772110250448289,3.9199471626594545e-12,0.00010862376482354357,4.150888567437221e-05,0.00052377946132464964,3.3588065352430916e-07,9.5235507388072305e-08,9.6959626972832628e-11,1.5153905619158809e-05,1.4684751969122667e-05
3.92287785647888e-08,0.6460147900771055,154.0,0.0,0.0,0.0,0.1082276777610815,1.0,18.997974650741696,0.011765743540893369,0.034244128170648078,0.0046082042131446064,0.00017712806680896789,5.1212470995956338e-09,2.7457136042502144e-06,0.22482252310173231,2.9369129019158229e-08,0.57683988826754617,3.1792559474803843e-05,1.2776374570446016e-12,0.0054991433363868417,1.6738084755551385e-13,1.583080484100652e-05,0.029309147626263313,0.031281576692956982,4.6965172074098014e-06,2.651882738750781e-06,0.0022211757845224367,1.5842296752805595e-05,0.00025109832441801453,0.00044871702488272382,9.6437524118464597e-05,0.0015156951110137959,0.00018169905866230227,3.9842898588168286e-12,0.00010906202516723805,4.1566406216928111e-05,0.00053366832583867207,3.4141247926645293e-07,9.70488017568475e-08,9.8416079365884305e-11,1.548670069344699e-05,1.5000024154866352e-05
3.968368444024782e-08,0.6460153088264635,154.0,0.0,0.0,0.0,0.10562405304786227,1.0,18.997959894655274,0.011776832725470769,0.034223933655258082,0.004479850341357932,0.00017219464862301996,5.1182189022281328e-09,2.6959314985810616e-06,0.22510291920959236,2.8662597441718838e-08,0.57909183590533242,3.1773761654179636e-05,1.2420523576364372e-12,0.0055251376428796578,1.6728188115585903e-13,1.5390032334491567e-05,0.029419818840463244,0.0314327673311584,4.7142439279093537e-06,2.6618923295156028e-06,0.002257094585902091,1.5967630490280869e-05,0.00025532483808771936,0.00045966578008827701,9.6711845092911004e-05,0.0015307739468600967,0.00018570131410124404,4.0486912970260342e-12,0.00010949225474436758,4.1620021312473892e-05,0.00054355699494291793,3.4694942655127536e-07,9.8862162261463898e-08,9.9870048613090452e-11,1.5820812758877626e-05,1.5316224354722805e-05
4.013859031570684e-08,0.6460158117580992,154.0,0.0,0.0,0.0,0.10308539095280497,1.0,18.99794511502872,0.01178684095088119,0.034202644304704717,0.0043546355145991453,0.00016738186928542546,5.1150271000299731e-09,2.6473541022067879e-06,0.2253630133524126,2.7973694437634125e-08,0.58130288309789413,3.1753948122659362e-05,1.2073374348991773e-12,0.0055504923934565388,1.6717756726125081e-13,1.4960030094194339e-05,0.0295263393514456,0.031579740983591918,4.7313055891002495e-06,2.671526389119519e-06,0.0022930434285825209,1.608878248132373e-05,0.00025949323263724147,0.00047064490240331596,9.6968356850740252e-05,0.0015457505511346525,0.0001897275035381307,4.1131467017557367e-12,0.00010991464815819787,4.1669834423245374e-05,0.00055344428975692564,3.5249108193965474e-07,1.0067536740711556e-07,1.0132146183323188e-10,1.6156185018017297e-05,1.5633293422655088e-05
4.0593496191165864e-08,0.6460162992772933,154.0,0.0,0.0,0.0,0.10061001624896049,1.0,18.997930312115766,0.011795797404308795,0.034180315567662309,0.0042325081748369412,0.00016268774836724782,5.1116799827975312e-09,2.5999503895454952e-06,0.22560334385903655,2.7301965408333101e-08,0.58347401862584636,3.1733170345845071e-05,1.1734784038563738e-12,0.0055752231212299686,1.670681768268172e-13,1.4540621839009911e-05,0.029628823593911748,0.031722601119057892,4.7477205294032484e-06,2.6807952724536891e-06,0.0023290197521123796,1.6205827865277322e-05,0.00026360222828938033,0.00048165065769155006,9.7207561824772895e-05,0.001560626475507716,0.00019377727575085375,4.1776514793357715e-12,0.00011032939499239206,4.1715946333162504e-05,0.00056332909344455927,3.5803704775300067e-07,1.0248820730436203e-07,1.0277024962028489e-10,1.6492762300508365e-05,1.5951173874636894e-05
4.1048402066624886e-08,0.6460167717823734,154.0,0.0,0.0,0.0,0.098196299376582141,1.0,18.997915486218449,0.011803730517148798,0.034157000169296355,0.0041134159394606669,0.00015811027363074996,5.1081854329670431e-09,2.553690182967658e-06,0.22582443514986195,2.6646968147787354e-08,0.58560620582681411,3.171147726030471e-05,1.1404607500919404e-12,0.0055993450241546604,1.6695396749285476e-13,1.413162840709859e-05,0.029727383805751656,0.031861449484517669,4.7635067351770762e-06,2.6897091356166909e-06,0.0023650210937776537,1.6318843213993368e-05,0.00026765065981407417,0.00049267940391595428,9.7429952019663534e-05,0.0015754032534997795,0.00019785029301374894,4.2422012111128417e-12,0.00011073667994856295,4.1758455220673733e-05,0.000573210348524001,3.6358694148969543e-07,1.0430048316864358e-07,1.0421634587522048e-10,1.6830491030364332e-05,1.6269809854603683e-05
4.150330794208391e-08,0.6460172296646072,154.0,0.0,0.0,0.0,0.095842655081132447,1.0,18.997900637682825,0.011810667985475838,0.034132748247408723,0.0039973057540261458,0.00015364740693728552,5.1045509460975943e-09,2.5085441273976497e-06,0.22602679811370599,2.6008272472768866e-08,0.58770038328984586,3.1688915400801234e-05,1.1082697723669572e-12,0.0056228729686575735,1.6683518425463378e-13,1.3732868283426443e-05,0.029822130012072741,0.03199638607977854,4.7786818379182885e-06,2.6982779343394267e-06,0.0024010450849708122,1.6427906289239815e-05,0.0002716374731001885,0.00050372759144114935,9.7636008979069439e-05,0.0015900823994629881,0.00020194623054643984,4.306791647401708e-12,0.00011113668297968857,4.1797456729436748e-05,0.00058308705426554793,3.6914039526156911e-07,1.0611200683588354e-07,1.0565968764768606e-10,1.716931919305535e-05,1.6589147100248242e-05
4.195821381754293e-08,0.6460176733081188,154.0,0.0,0.0,0.0,0.093547541097322148,1.0,18.997885766894768,0.0118166367899088,0.034107607481617973,0.0038841240335538538,0.00014929708971002311,5.100783650162858e-09,2.4644836657827722e-06,0.22621093047354143,2.5385459866006528e-08,0.58975746552906949,3.1665529019981185e-05,1.0768906220187476e-12,0.0056458214935634883,1.6671206009265881e-13,1.3344158087682225e-05,0.029913170014521311,0.032127509137094633,4.7932631126345991e-06,2.7065114230593023e-06,0.0024370894476857716,1.6533095815734977e-05,0.00027556172167027802,0.00051479176314416137,9.7826203779445678e-05,0.0016046654076893358,0.00020606477597659344,4.3714187008956282e-12,0.00011152957941953227,4.1833044036908334e-05,0.00059295826417697596,3.7469705524987826e-07,1.0792260029417196e-07,1.0710021498663634e-10,1.7509196302477509e-05,1.6909132908753214e-05
4.241311969300195e-08,0.6460181030898303,154.0,0.0,0.0,0.0,0.091309456877388367,1.0,18.997870874276256,0.011821663214892104,0.034081623215940847,0.0037738167931733084,0.00014505724790052788,5.0968903237751882e-09,2.4214810153849488e-06,0.22637731714147694,2.4778123130994295e-08,0.59177834363729742,3.1641360201518153e-05,1.0463083387856845e-12,0.0056682048142782816,1.6658481656825425e-13,1.2965313025256772e-05,0.03000060938547083,0.032254915105313288,4.807267477159599e-06,2.7144191545322078e-06,0.0024731519911351239,1.6634491269184174e-05,0.00027942256315300755,0.00052586855434757487,9.8000997047996381e-05,0.0016191537516358745,0.00021020562881697693,4.4360784403589209e-12,0.00011191554010820291,4.18653079209132e-05,0.00060282308357599611,3.8025658118024038e-07,1.0973209523145929e-07,1.0853787079967861e-10,1.7850073367890505e-05,1.7229716102543692e-05
