Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993)
3.6667312383300054e-09,0.5059563419365922,154.0,0.0,0.0,0.0,0.99979705438475441,1.0,18.999959293594308,2.3134932040374092e-05,8.5877608726070477e-05,4.6162688972890135e-05,4.0188686505865185e-05,7.2741391063006574e-11,1.4698325051591046e-09,3.4403482222492167e-06,4.2239971246665336e-13,3.3661509304831723e-06,4.8748154550238897e-07,1.0844043040911603e-12,2.4693699181184058e-07,8.3078992148529848e-15,4.8697039864047687e-09,1.4476616174195366e-08,1.4492168369288934e-08,9.1348161801925349e-12,6.3724972875064573e-12,1.8512674516563281e-08,6.893341391087328e-18,6.6616000961905403e-18,6.6621194064972482e-18,1.3010366841268686e-09,2.8846577219365983e-08,6.9715658303615535e-13,7.8596740508881045e-18,3.0536991834005447e-11,3.1011594527679296e-11,4.4841016448906386e-14,8.3075660746106925e-14,1.7529626087965741e-19,3.0453233338112008e-18,5.4943066432126042e-15,4.6032031856482588e-15,7.2858188153026192e-16,2.3035075450813773e-16,3.6072897347282068e-18,7.5503127628581417e-17,5.5104391481712331e-19,3.0530544969798681e-21,9.1725772862552041e-25,1.0087240164859124e-20,4.2913546608716314e-19
3.8074275467224296e-09,0.5059563372526164,154.0,0.0,0.0,0.0,0.99978926022359127,1.0,18.999957670012773,2.4021646725589293e-05,8.9171326775333508e-05,4.787160602770714e-05,4.1791165720928259e-05,7.5531281909365407e-11,1.4698219833492602e-09,3.572369811729811e-06,4.223964195490904e-13,3.4953274998642033e-06,5.0618981033310387e-07,1.1276437231826042e-12,2.6624668919288438e-07,8.6267346310131384e-15,5.0807155037886299e-09,1.5729954956362211e-08,1.5746857632652607e-08,9.9257385368232637e-12,6.9244512275635187e-12,2.0001395921546272e-08,8.4708705218969205e-18,8.1874935821782812e-18,8.1881577959947626e-18,1.4555903500840451e-09,3.1081786508710086e-08,8.0822196176248304e-13,8.4054880593804971e-18,3.2639405859145161e-11,3.3139669787891877e-11,5.243662101933761e-14,9.0550848488738132e-14,2.1194910279125187e-19,3.407548696030566e-18,6.3795308455397106e-15,5.3114147597394574e-15,8.6901554587084276e-16,2.8101504216915152e-16,4.4393316440442325e-18,9.1048700944183656e-17,7.0441177311602349e-19,4.0150491429807369e-21,1.1288292068672459e-24,1.2974423859396513e-20,5.3221179547215016e-19
3.948123855114854e-09,0.5059563325689768,154.0,0.0,0.0,0.0,0.99978146555310776,1.0,18.999956046411057,2.4908287786644974e-05,9.2464931277701793e-05,4.9580444399174404e-05,4.33935706481838e-05,7.8321076152188872e-11,1.4698114607823886e-09,3.7043902348584069e-06,4.2239312641634593e-13,3.624503095244544e-06,5.2489742740461465e-07,1.1708811377790165e-12,2.8628288248814214e-07,8.9455590077435615e-15,5.2917565294015207e-09,1.7036454413971849e-08,1.7054765475091771e-08,1.0750210516743283e-11,7.4998267185945033e-12,2.1550768003726029e-08,1.0326716868071212e-17,9.9829632185437244e-18,9.9838047852756807e-18,1.6218978244582123e-09,3.3400291874683767e-08,9.3205048492127952e-13,8.9703270094854159e-18,3.4792849392034335e-11,3.5318725737098513e-11,6.0963043183140964e-14,9.8369542688814708e-14,2.5442955622337518e-19,3.7973813621126189e-18,7.3671967208474947e-15,6.0955455729930844e-15,1.0297103365820894e-15,3.4016336915398393e-16,5.4200446282933737e-18,1.0904887929709186e-16,8.9207176737524536e-19,5.225388349985352e-21,1.3782048741756273e-24,1.6533322362443181e-20,6.547824019704045e-19
4.088820163507278e-09,0.5059563278856735,154.0,0.0,0.0,0.0,0.99977367037359277,1.0,18.999954422789024,2.5794855228626603e-05,9.5758421819322527e-05,5.1289203775526329e-05,4.499590099702603e-05,8.1110773440935894e-11,1.4698009374589254e-09,3.8364094931160205e-06,4.2238983306854207e-13,3.7536777180759509e-06,5.4360439436628471e-07,1.2141165400390318e-12,3.0704553548634053e-07,9.2643723049835419e-15,5.5028182816162464e-09,1.8396120753510299e-08,1.841589818340122e-08,1.160823603171146e-11,8.0986264999435613e-12,2.316112456423835e-08,1.2496414698813324e-17,1.2082505652202492e-17,1.2083562630496625e-17,1.800388438869809e-09,3.5802088950177764e-08,1.0695837287561681e-12,9.5542954377968077e-18,3.6995815199734407e-11,3.7547214881943087e-11,7.0493730907515817e-14,1.0653368775095122e-13,3.0339012923766975e-19,4.2158350175291928e-18,8.4648528572510136e-15,6.9603823182844564e-15,1.2126754592734416e-15,4.0879780696325328e-16,6.5687638252266107e-18,1.2978235064045626e-16,1.1199427723971326e-18,6.735047707597837e-21,1.6703013005289067e-24,2.0886934633602833e-20,7.9961155573088694e-19
4.229516471899702e-09,0.5059563232027054,154.0,0.0,0.0,0.0,0.99976587468533562,1.0,18.999952799146545,2.6681349056619516e-05,9.9051797986377644e-05,5.2997883846457124e-05,4.6598156475467027e-05,8.3900373425095075e-11,1.4697904133793053e-09,3.9684275879367611e-06,4.2238653950580096e-13,3.8828513697656625e-06,5.6231070886767608e-07,1.2573499220839901e-12,3.2853461188436342e-07,9.5831744826757703e-15,5.7138939223364143e-09,1.9808958233558313e-08,1.9830260097192345e-08,1.2499817763604926e-11,8.7208524504791582e-12,2.4832799380344009e-08,1.5018415965303933e-17,1.4523462928797121e-17,1.4524779689340547e-17,1.9914914706344292e-09,3.8287173319476015e-08,1.2217967232657101e-12,1.0157497873383743e-17,3.9246840543112946e-11,3.9823636672029495e-11,8.1104927101846732e-14,1.1504522306047709e-13,3.5952713543818033e-19,4.6639234589348267e-18,9.6803084340112275e-15,7.9108048316793285e-15,1.4200340447125117e-15,4.8799146185055803e-16,7.906446478531401e-18,1.5354797667124795e-16,1.3946811844198158e-18,8.6029432102157925e-21,2.0104475290836887e-24,2.6175118242989866e-20,9.6973352446857165e-19
4.370212780292126e-09,0.5059563185200728,154.0,0.0,0.0,0.0,0.99975807848862575,1.0,18.999951175483481,2.7567769275708912e-05,0.00010234505936508403,5.4706484301789889e-05,4.8200336791469339e-05,8.6689875754184469e-11,1.4697798885439642e-09,4.1004445207092557e-06,4.2238324572824481e-13,4.0120240516777221e-06,5.8101636855854793e-07,1.3005812760338966e-12,3.5075007528726423e-07,9.9019655007662982e-15,5.9249781404566375e-09,2.1274969579626347e-08,2.1297854024173092e-08,1.3424957426341209e-11,9.3665057718480725e-12,2.6566126205225113e-08,1.7934204902953457e-17,1.7346135807201549e-17,1.7347763792361716e-17,2.1956361424835211e-09,4.0855540518292682e-08,1.3896979468667144e-12,1.0780038837726581e-17,4.1544505864326298e-11,4.2146536076978586e-11,9.287566876670299e-14,1.2390608417545013e-13,4.2358168452586394e-19,5.1426605843822251e-18,1.1021632500258211e-14,8.9517825159417288e-15,1.6540248839931941e-15,5.7889014244270562e-16,9.4557344387663753e-18,1.8066547875072285e-16,1.7237389274726316e-18,1.0896797851843334e-20,2.4044009691373088e-24,3.2556175348715484e-20,1.1684677177280137e-18
4.51090908868455e-09,0.5059563138377752,154.0,0.0,0.0,0.0,0.99975028178375247,1.0,18.999949551799713,2.8454115890979873e-05,0.00010563820554169366,5.6415004830571301e-05,4.9802441653852679e-05,8.9479280077751988e-11,1.4697693629533365e-09,4.2324602927780287e-06,4.2237995173599612e-13,4.1411957651342692e-06,5.997213710888604e-07,1.3438105940318832e-12,3.7369188920827617e-07,1.0220745319204583e-14,6.1360668116912303e-09,2.2794156322928206e-08,2.281868157928507e-08,1.4383655979776161e-11,1.0035587138129228e-11,2.8361438767783581e-08,2.1288412489784389e-17,2.0593897050243795e-17,2.059589559273134e-17,2.4132516222872399e-09,4.3507186033801399e-08,1.5743293210093023e-12,1.1422022844653903e-17,4.3887433512242885e-11,4.4514502205745517e-11,1.0588778620555765e-13,1.3311820380186728e-13,4.9634064008458746e-19,5.6530603838822898e-18,1.2497153255249841e-14,1.0088370896978992e-14,1.9170040943709558e-15,6.8271396220908376e-16,1.124101583720086e-17,2.1147612211053271e-16,2.1154232890486908e-18,1.3694062921308097e-20,2.8583630787742017e-24,4.0208521683175784e-20,1.3994340584708119e-18
4.6516053970769745e-09,0.5059563091558118,154.0,0.0,0.0,0.0,0.99974248457100512,1.0,18.999947928095096,2.9340388907517356e-05,0.00010893123610249402,5.8123445121629164e-05,5.1404470771737637e-05,9.2268586045375632e-11,1.4697588366078573e-09,4.3644749054448425e-06,4.2237665752917691e-13,4.2703665114167724e-06,6.1842571410877478e-07,1.3870378682292014e-12,3.9736001706882457e-07,1.0539513897943526e-14,6.3471567241471301e-09,2.4366519073640827e-08,2.4392743458256501e-08,1.5375913802237151e-11,1.0728096816546715e-11,3.0219070772438709e-08,2.5128930763244613e-17,2.4313304694188635e-17,2.4315741896934191e-17,2.6447670227764124e-09,4.6242105304644189e-08,1.7767662047458493e-12,1.2083554400279095e-17,4.6274286504901938e-11,4.6926166967157515e-11,1.2022590229681529e-13,1.4268351256708351e-13,5.7863754552974235e-19,6.1961369302907254e-18,1.4115457330169117e-14,1.1325708308992235e-14,2.2114467180100399e-15,8.0075887883690045e-16,1.3288485910011887e-17,2.4634339834080543e-16,2.5789585424435422e-18,1.7082895187696675e-20,3.3789948314627724e-24,4.9332439891889277e-20,1.6665685745398202e-18
4.792301705469399e-09,0.5059563044741826,154.0,0.0,0.0,0.0,0.99973468685067324,1.0,18.999946304369505,3.0226588330406191e-05,0.00011222415063380819,5.9831804864261885e-05,5.3006423853857347e-05,9.5057793306663581e-11,1.4697483095079606e-09,4.496488359969994e-06,4.2237336310790956e-13,4.399536291767253e-06,6.3712939526865483e-07,1.4302630907666475e-12,4.2175442219853788e-07,1.0858271196939478e-14,6.5582453701931591e-09,2.5992057728141716e-08,2.6020039645062103e-08,1.6401730821370457e-11,1.144403475901731e-11,3.2139355898923831e-08,2.9507026990453913e-17,2.8554215293759317e-17,2.8557168973227477e-17,2.8906114012632879e-09,4.9060293720936451e-08,1.998117389252005e-12,1.2764738002936662e-17,4.8703767328669082e-11,4.9380203771268847e-11,1.3597743182062696e-13,1.5260393955567845e-13,6.7135351862568536e-19,6.772904370515276e-18,1.588538907147939e-14,1.2669012706310793e-14,2.5399482546835817e-15,9.3439817153044211e-16,1.5626206950353864e-17,2.8565370613763302e-16,3.1245493371290345e-18,2.1163191589712845e-20,3.973431960885204e-24,6.0151919289646929e-20,1.9741392063887977e-18
4.932998013861823e-09,0.505956299792887,154.0,0.0,0.0,0.0,0.99972688862304637,1.0,18.9999446806228,3.1112714164731092e-05,0.00011551694872199513,6.1540083748082562e-05,5.4608300608714166e-05,9.784690151125444e-11,1.469737781654081e-09,4.6285006575735785e-06,4.2237006847231635e-13,4.5287051073894458e-06,6.5583241221906832e-07,1.4734862537787915e-12,4.4687506783525939e-07,1.1177017176152262e-14,6.7693307923625517e-09,2.7670771622465971e-08,2.770056956554482e-08,1.7461106611032308e-11,1.2183400669940349e-11,3.4122627802084361e-08,3.4477457693136079e-17,3.3369897144240175e-17,3.3373455839412536e-17,3.1512137593633585e-09,5.1961746624281358e-08,2.2395250922974434e-12,1.346567814311899e-17,5.1174616773210727e-11,5.1875326270525015e-11,1.5323258083069142e-13,1.6288141265926924e-13,7.754181154725105e-19,7.3843769170386412e-18,1.7816049825840169e-14,1.412357859786222e-14,2.9052261305931611e-15,1.0850838581813445e-15,1.8284167370673517e-17,3.2981703030623644e-16,3.763445813502846e-18,2.6047682526698822e-20,4.6492999795177737e-24,7.2916583281351844e-20,2.3267618239395552e-18
5.073694322254247e-09,0.5059562951119249,154.0,0.0,0.0,0.0,0.99971908988841396,1.0,18.99994305685486,3.1998766415576634e-05,0.00011880962995345005,6.3248281462561701e-05,5.6210100745037853e-05,1.0063591030881762e-10,1.4697272530466522e-09,4.7605117994367036e-06,4.2236677362251972e-13,4.6578729594499335e-06,6.7453476261079001e-07,1.5167073494063388e-12,4.7272191712505905e-07,1.1495751795545223e-14,6.9804114640071075e-09,2.9402659651166871e-08,2.9434332206404053e-08,1.8554040466336111e-11,1.2946194058704583e-11,3.6169220111677054e-08,4.0098582533805972e-17,3.8817143486164082e-17,3.8821407535410414e-17,3.4270030427182182e-09,5.4946459307786744e-08,2.5021649526673286e-12,1.4186479303413481e-17,5.3685612800932651e-11,5.4410287139194968e-11,1.7208434606205614e-13,1.7351785883382421e-13,8.9181016528676109e-19,8.0315688397421454e-18,1.9916797226571417e-14,1.5694774098466634e-14,3.3101211064279491e-15,1.254348055189353e-15,2.1294339863773695e-17,3.7926761903344727e-16,4.508010375658341e-18,3.1863084368688307e-20,5.41472896803825e-24,8.7903704935939267e-20,2.7294164423776189e-18
5.355086939039095e-09,0.5059562857509984,154.0,0.0,0.0,0.0,0.99970349089929156,1.0,18.999939809254727,3.3770650187167334e-05,0.00012539464019192643,6.6664432141331763e-05,5.941346999747776e-05,1.0621362828169257e-10,1.4697061935728833e-09,5.0245306204780667e-06,4.2236018328080533e-13,4.9162057773728738e-06,7.1193745432228676e-07,1.6031433070832254e-12,5.2659407878937348e-07,1.213318679474267e-14,7.4025540899025404e-09,3.302595199365467e-08,3.3061549912033416e-08,2.0840578483344651e-11,1.4542060558060944e-11,4.0453700342526654e-08,5.3545050948585659e-17,5.1851806370207336e-17,5.1857835153197233e-17,4.0258578862148921e-09,6.1165644945287471e-08,3.0960107716759282e-12,1.5688082574782762e-17,5.8823335851388715e-11,5.9594922817455136e-11,2.1496366220978673e-13,1.958753746768564e-13,1.1657430494598657e-18,9.4371681338179354e-18,2.4667259667295472e-14,1.9208877778518628e-14,4.2507499732507868e-15,1.6551485790031701e-15,2.8509473448506658e-17,4.9589294692698063e-16,6.3695704517397317e-18,4.6870907815825219e-20,7.2493995275925689e-24,1.2580560942852363e-19,3.7066615570155675e-18
5.636479555823944e-09,0.5059562763914004,154.0,0.0,0.0,0.0,0.99968788988562418,1.0,18.999936561568052,3.554223968585243e-05,0.00013197917804113062,7.008025441540707e-05,6.2616529283663404e-05,1.1179094442326379e-10,1.4696851310901235e-09,5.2885448318073215e-06,4.2235359208374605e-13,5.1745347541667171e-06,7.4933745161349779e-07,1.6895709009944088e-12,5.8337061052501199e-07,1.2770575874309431e-14,7.8246664602372511e-09,3.6861920259821894e-08,3.6901679053516463e-08,2.3261335664637859e-11,1.6231627835617933e-11,4.4995465120078573e-08,7.0389690997325833e-17,6.8187349306744132e-17,6.819571584221121e-17,4.6906063668308258e-09,6.771781200876162e-08,3.7897281618303383e-12,1.7270383517240251e-17,6.410786277328215e-11,6.492486858402247e-11,2.6541514680380382e-13,2.1969189087399318e-13,1.5019982231342376e-18,1.0997817266860509e-17,3.0216736178142763e-14,2.3255635742594431e-14,5.3870774946766187e-15,2.1507068739093347e-15,3.7569226218171253e-17,6.3951456852434632e-16,8.8330120009380737e-18,6.7527796983116649e-20,9.5531227057275658e-24,1.7671115327537386e-19,4.9536256893083866e-18
5.917872172608792e-09,0.5059562670331277,154.0,0.0,0.0,0.0,0.99967228684973064,1.0,18.999933313793782,3.7313534952304066e-05,0.00013856324019354978,7.3495745801696794e-05,6.5819276275401781e-05,1.1736785593201041e-10,1.4696640656018399e-09,5.5525544415861716e-06,4.2234700003232128e-13,5.4328598979348777e-06,7.8673473569815338e-07,1.7759900683186609e-12,6.4305121419787991e-07,1.3407918714080699e-14,8.2467442938658707e-09,4.0910547258314535e-08,4.0954703268958312e-08,2.5816301100564859e-11,1.8014888279369571e-11,4.9797182558606335e-08,9.1240677293153145e-17,8.8416558748725354e-17,8.8427976651145652e-17,5.4246780062579809e-09,7.460292109818188e-08,4.5939248099993101e-12,1.8934217700457511e-17,6.9530647593215985e-11,7.0391434352009439e-11,3.2428318315415526e-13,2.449828052806268e-13,1.9102590659839559e-18,1.2721631693138628e-17,3.6649241718263217e-14,2.7880366669140677e-14,6.7464005808956056e-15,2.7562899788454449e-15,4.8806536365348116e-17,8.1454863763956837e-16,1.2044441541789693e-17,9.5482490823867372e-20,1.2410558755954702e-23,2.4406010267862407e-19,6.5249541823731385e-18
6.19926478939364e-09,0.5059562576761769,154.0,0.0,0.0,0.0,0.99965668179393108,1.0,18.999930065930862,3.90845360271924e-05,0.00014514682334227296,7.6910903818611228e-05,6.9021708644409512e-05,1.2294436000692205e-10,1.4696429971114975e-09,5.8165594574577291e-06,4.2234040712751138e-13,5.6911812162842349e-06,8.2412928779340667e-07,1.8624007462323145e-12,7.0563559020663708e-07,1.4045214993949987e-14,8.6687848814896474e-09,4.5171814032992922e-08,4.5220604474792809e-08,2.8505462767269731e-11,1.9891833497948463e-11,5.4861520351591913e-08,1.1677471960467469e-16,1.1319948111347067e-16,1.1321482909833114e-16,6.2315014038975351e-09,8.1820932038459339e-08,5.5197425873517056e-12,2.0680420561559078e-17,7.5083641415987284e-11,7.5986449227251213e-11,3.9245675555099974e-13,2.7176351127357232e-13,2.4010683848821111e-18,1.4616727091810064e-17,4.4052823859908257e-14,3.3129319756573809e-14,8.3581060217607127e-15,3.4885594170593156e-15,6.2591361077392648e-17,1.0258639521437549e-15,1.617468882013537e-17,1.3273912639048224e-19,1.5915781227396699e-23,3.3195900888083813e-19,8.4827363514486448e-18
6.4806574061784885e-09,0.5059562483205446,154.0,0.0,0.0,0.0,0.99964107472054586,1.0,18.999926817978238,4.0855242951185599e-05,0.00015172992418099863,8.0325725984378395e-05,7.2223824064010595e-05,1.2852045384750507e-10,1.4696219256225584e-09,6.0805598865774616e-06,4.2233381337029665e-13,5.9494987163539805e-06,8.6152108911987579e-07,1.9488028719550742e-12,7.7112343748308302e-07,1.4682464393869877e-14,9.0907865202763524e-09,4.9645700426030908e-08,4.9699363429492536e-08,3.1328807882224693e-11,2.1862454569374802e-11,6.0191145765289936e-08,1.4774067313014043e-16,1.4326704045358474e-16,1.4328738955116865e-16,7.1145042279797849e-09,8.9371803879738677e-08,6.5788573591741602e-12,2.250982740310691e-17,8.0759263585724829e-11,8.1702230570734312e-11,4.7086943398689414e-13,3.0004939850858091e-13,2.9858490202836441e-18,1.6691219166487166e-17,5.2519540326043691e-14,3.9049604344609226e-14,1.0253703096361491e-14,4.3656029312268752e-15,7.9332316649953799e-17,1.2788032118920902e-15,2.1421790223660007e-17,1.8170921061035984e-19,2.0172694018902443e-23,4.4526781767589991e-19,1.0897065009683337e-17
6.762050022963337e-09,0.5059562389662285,154.0,0.0,0.0,0.0,0.99962546563189691,1.0,18.999923569934872,4.2625655764949801e-05,0.00015831253940404237,8.3740209817380356e-05,7.5425620208814106e-05,1.3409613465378917e-10,1.469600851138483e-09,6.3445557356423341e-06,4.2232721876165812e-13,6.2078124048428628e-06,8.9891012090168738e-07,2.0351963827413196e-12,8.3951445349254467e-07,1.531966659385273e-14,9.5127480958439217e-09,5.4332185494207265e-08,5.4390960150313383e-08,3.4286323167072605e-11,2.3926742224954351e-11,6.5788725632290206e-08,1.8496313991044146e-16,1.7942465473315909e-16,1.7945129834855808e-16,8.0771132066854191e-09,9.7255494897667013e-08,7.783478791692951e-12,2.4423273391084278e-17,8.6550374460969813e-11,8.7531554838820865e-11,5.6049935899572488e-13,3.2985585354225052e-13,3.6769231386718552e-18,1.8953223457645145e-17,6.214543662220107e-14,4.5689124563287289e-14,1.2466853576915951e-14,5.4069637491168086e-15,9.9478263057964014e-17,1.5792041711084132e-15,2.8013545464178453e-17,2.4526766190952551e-19,2.5295434309610733e-23,5.8969235824995616e-19,1.3846604443702037e-17
7.043442639748185e-09,0.5059562296132245,154.0,0.0,0.0,0.0,0.99960985453030682,1.0,18.999920321799681,4.4395774509149202e-05,0.00016489466570634518,8.7154352837265928e-05,7.8627094753615372e-05,1.3967139962633455e-10,1.4695797736627312e-09,6.6085470109183052e-06,4.2232062330257699e-13,6.4661222880348886e-06,9.3629636436652543e-07,2.1215812158504549e-12,9.1080833423426695e-07,1.5956821273971535e-14,9.9346688015769334e-09,5.9231247788416982e-08,5.9295374193112483e-08,3.7377995024106561e-11,2.608468697275246e-11,7.1656926345071509e-08,2.2934606142729268e-16,2.2255585075520038e-16,2.2259033771256688e-16,9.1227541192605277e-09,1.0547196259365233e-07,9.146350155898176e-12,2.6421593552877057e-17,9.2450249722045501e-11,9.3467630108829778e-11,6.6236922663145593e-13,3.6119826023747803e-13,4.487530285635758e-18,2.1410855167017532e-17,7.3030523762415214e-14,5.3096518682118279e-14,1.503339929736647e-14,6.6336675413846e-15,1.2351983420757102e-16,1.9334206853557491e-15,3.6210142318678225e-17,3.2681299198357336e-19,3.1408761677069041e-23,7.7188278714311518e-19,1.7419166265040774e-17
