Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951)
7.529297221268422e-08,0.5524659945462029,154.0,0.0,0.0,0.0,0.92728911111176215,1.0,18.995745020854297,0.0048478445204346455,0.021114395457154617,0.015576641661279709,0.0030905571014494689,7.6696000407678e-09,1.4681143439647589e-07,0.0083924443710508626,2.7042163629028107e-10,0.012005469610647501,5.0125646484106894e-05,4.2170323992085201e-11,0.0037983644972077579,4.6303443917993055e-13,9.8001717652693113e-06,0.0023427132431643187,0.0024014587967289159,7.6880797953255025e-07,4.8414881275005316e-07,0.00085118358324401823,1.4436370478285884e-06,3.6234786034969128e-06,3.7663367457879825e-06,0.00056897385069634644,0.00047740962324587487,6.4664799636392003e-05,6.3305600563242319e-13,8.7070903687586864e-07,5.9362772073742073e-07,3.9823101199454078e-05,2.4678440981884774e-08,2.5907786332755425e-09,1.6346534991481626e-11,1.9890988809793402e-06,1.9587745109679794e-07,1.7899163761666284e-06
7.707474695057192e-08,0.5524660424216106,154.0,0.0,0.0,0.0,0.92563687571787701,1.0,18.99563259959028,0.0049505213626805031,0.021529692452410189,0.015833804903304789,0.0031415985172878439,7.8204056989849304e-09,1.4657761583671432e-07,0.0085823201357858557,2.6993980133409182e-10,0.012279844213860622,5.111127369958513e-05,4.2866778700366959e-11,0.003966568115184959,4.721391465915565e-13,9.9625010602788364e-06,0.0024416968380366628,0.0025060228748708859,8.0128668024928203e-07,5.0460211476909485e-07,0.00090252040257110045,1.5817634981061427e-06,4.0350147200429805e-06,4.1981397477956866e-06,0.00060531155027111273,0.00049562818696340788,7.0268340566801525e-05,6.7118442011217553e-13,8.9089384622911885e-07,6.0724801811771386e-07,4.3387486114540084e-05,2.6171046633510974e-08,2.8259927737464869e-09,1.7392212316220041e-11,2.1706211749399672e-06,2.0890833308799865e-07,1.9580285280801207e-06
7.885652168845963e-08,0.5524660945653949,154.0,0.0,0.0,0.0,0.92398853424634619,1.0,18.995519493927002,0.0050526726163287591,0.021940675365255909,0.016086021763164253,0.0031916567125756293,7.9696421668734824e-09,1.4634435593424544e-07,0.0087718042466533534,2.6945910194178482e-10,0.012553782170628199,5.2086645166038956e-05,4.3549817468471283e-11,0.0041377270319901223,4.8114911677119861e-13,1.0121711110202978e-05,0.0025420059651999395,0.0026122881507677433,8.3419995170410601e-07,5.2532908974833194e-07,0.00095564420964187804,1.7286627317928583e-06,4.4809272213163678e-06,4.6665857360705844e-06,0.00064291139377735439,0.00051393519716323016,7.6187036287390553e-05,7.1063847556924346e-13,9.1104651839315714e-07,6.2084021723997231e-07,4.7167229505532299e-05,2.7715774380781533e-08,3.0756424588596308e-09,1.8474306778060711e-11,2.3635833048858115e-06,2.2242151909573199e-07,2.1370658924141299e-06
8.063829642634734e-08,0.5524661508395734,154.0,0.0,0.0,0.0,0.92234411816011763,1.0,18.995405703583067,0.0051543003957807967,0.022347334748365692,0.016333324813556298,0.0032407381887529551,8.1173060235935658e-09,1.4611165975547354e-07,0.0089608976164028773,2.6897954728893637e-10,0.012827284531249553,5.3051738523682866e-05,4.4219529007857056e-11,0.0043117964628913699,4.900641431708938e-13,1.0277822389861305e-05,0.0026435932643436915,0.0027202217250669319,8.6753223988189048e-07,5.4631994257133948e-07,0.001010566823754726,1.8845781270403915e-06,4.9630240836483131e-06,5.1736688017067176e-06,0.00068177369064766264,0.00053231673025309879,8.2427938198031717e-05,7.5142690814350699e-13,9.3116713016108254e-07,6.3440438324097582e-07,5.1168726349955031e-05,2.9312972636933436e-08,3.3401660407464811e-09,1.9592831649584692e-11,2.568376589299975e-06,2.3641845990087715e-07,2.3274165549510639e-06
8.242007116423504e-08,0.5524662111088894,154.0,0.0,0.0,0.0,0.92070365742930782,1.0,18.995291228926369,0.0052554068128272697,0.022749662695628579,0.01657574789733976,0.0032888496991014147,8.2633944090001694e-09,1.4587953213314138e-07,0.0091496011639133016,2.6850114611579162e-10,0.013100352355030749,5.4006535077291785e-05,4.4876005466334217e-11,0.0044887317813242945,4.9888405309398629e-13,1.0430856176836303e-05,0.0027464115557530276,0.0028297909193469948,9.01268050357041e-07,5.6756491564645329e-07,0.00106729905612708,2.0497449153948889e-06,5.4831428216952255e-06,5.721422139738954e-06,0.00072189779199915136,0.00055075918718818092,8.8997826612697062e-05,7.9355770547185962e-13,9.5125575900645696e-07,6.4794058170932287e-07,5.539829087767633e-05,3.0962960357358751e-08,3.6199966278432891e-09,2.0747772575992759e-11,2.78539233153354e-06,2.5090024724916829e-07,2.5294689074019269e-06
8.420184590212275e-08,0.5524662752407897,154.0,0.0,0.0,0.0,0.91906718055176573,1.0,18.995176070952159,0.0053559939764679289,0.023147652820433736,0.016813326080170953,0.0033359982393299267,8.407905015743144e-09,1.4564797766947997e-07,0.0093379158138838479,2.6802390673331571e-10,0.013372986709856108,5.4951019744581136e-05,4.55193422996135e-11,0.0046684885306676601,5.0760870721819436e-13,1.0580834521621463e-05,0.0028504138651544745,0.0029409632844539092,9.3539195645670292e-07,5.890542940475716e-07,0.0011258507197239366,2.224389724845481e-06,6.0431481991806643e-06,6.3119159040179077e-06,0.00076328211991154478,0.00056924930309982917,9.5903203509926772e-05,8.3703811401266328e-13,9.713124830515591e-07,6.6144887866312281e-07,5.9862149831226043e-05,3.2666027323463984e-08,3.9155616147798632e-09,2.1939088415479607e-11,3.0150215270045047e-06,2.6586762368936681e-07,2.7436113463848911e-06
8.598362064001045e-08,0.5524663431054044,154.0,0.0,0.0,0.0,0.91743471457452475,1.0,18.99506023126126,0.0054560639927346945,0.023541300232906615,0.017046095602971496,0.0033821910381277146,8.5508360809914166e-09,1.4541700073952825e-07,0.0095258424965295845,2.6754783702927882e-10,0.013645188671765989,5.5885181002115542e-05,4.6149638142390484e-11,0.0048510224357042522,5.162379990960701e-13,1.0727780217660304e-05,0.0029555534481041723,0.0030537066085209218,9.698886072733768e-07,6.1077841056013089e-07,0.0011862306399733071,2.408730151437355e-06,6.6449298914762949e-06,6.9472550015033393e-06,0.00080592419679210298,0.00058777415586583055,0.00010315028618639252,8.8187464702972611e-13,9.9133738103608901e-07,6.7492934052799821e-07,6.456643602784918e-05,3.4422434452535414e-08,4.2272822327651032e-09,2.3166712082238521e-11,3.2576545794029114e-06,2.8132099248326939e-07,2.9702319813809618e-06
8.776539537789816e-08,0.5524664145755224,154.0,0.0,0.0,0.0,0.91580628511607942,1.0,18.994943712038339,0.0055556189645180306,0.023930601516158157,0.017274093834303433,0.0034274355476990731,8.692186377798776e-09,1.4518660549464846e-07,0.0097133821472815025,2.6707294447485402e-10,0.013916959324541027,5.6809010828870655e-05,4.6766994679199875e-11,0.0050362894137636546,5.2477185463364511e-13,1.0871716771324245e-05,0.0030617838138914874,0.0031679889246717923,1.0047427355181294e-06,6.327276506266421e-07,0.0012484466663272619,2.6029743597207028e-06,7.2904001066543066e-06,7.6295768324066127e-06,0.00084982067478176057,0.00060632117364931579,0.00011074500178967711,9.2807309320306264e-13,1.0113305322863335e-06,6.8838203411540929e-07,6.9517182223475681e-05,3.6232414132413963e-08,4.5555731205064029e-09,2.4430551390783775e-11,3.5136810259035525e-06,2.9726042757082489e-07,3.2097183516797309e-06
8.954717011578587e-08,0.5524664895265696,154.0,0.0,0.0,0.0,0.91418191638943114,1.0,18.994826516030372,0.0056546609913967465,0.024315554701600049,0.017497359222719576,0.003471739434293292,8.8319552061187442e-09,1.4495679586606198e-07,0.0099005357064913882,2.6659923613144654e-10,0.014188299759293114,5.7722504647525178e-05,4.7371516515206229e-11,0.0052242455855427876,5.3321023154796934e-13,1.1012668371871109e-05,0.0031690587489321903,0.0032837785184061915,1.0399391652055822e-06,6.5489245718634209e-07,0.0013125056846335073,2.8073207123013353e-06,7.9814911708749601e-06,8.3610489818279575e-06,0.00089496736516204295,0.00062487814142894878,0.00011869298271025675,9.7563852584117607e-13,1.0312920166848204e-06,7.0180702660131692e-07,7.4720315279683887e-05,3.8096170579973194e-08,4.9008419157626193e-09,2.5730489900426398e-11,3.7834892714211126e-06,3.1368568357532644e-07,3.4624571523606868e-06
9.132894485367357e-08,0.5524665678365844,154.0,0.0,0.0,0.0,0.91256163122585021,1.0,18.994708646525293,0.0057531921694712745,0.024696159243382795,0.017715931249156616,0.003515110568743865,8.970142383507525e-09,1.4472757556851731e-07,0.010087304119141592,2.6612671865739261e-10,0.014459211074063238,5.8625661263695136e-05,4.7963311047095793e-11,0.0054148472856011352,5.4155311880594479e-13,1.1150659861428195e-05,0.0032773323396270734,0.0034010439346671049,1.0754628191630109e-06,6.7726333540409691e-07,0.0013784136302789571,3.0219574286174813e-06,8.7201530841346863e-06,9.1438668687482675e-06,0.00094135926772236892,0.00064343320654763534,0.00012699956280865771,1.0245753126678011e-12,1.0512219146404682e-06,7.1520438550518927e-07,8.0181650633595784e-05,4.0013880222261689e-08,5.263488867545443e-09,2.7066387758735625e-11,4.0674663319117229e-06,3.3059620583337465e-07,3.7288339693248325e-06
9.311071959156128e-08,0.5524666493861918,154.0,0.0,0.0,0.0,0.91094545109929037,1.0,18.994590107330762,0.0058512145912005351,0.025072415992015276,0.017929850379438804,0.0035575570170299853,9.1067482355326773e-09,1.4449894810416703e-07,0.010273688334559933,2.6565539831517337e-10,0.014729694373426496,5.9518482803235083e-05,4.8542488334294682e-11,0.005608051072528198,5.4980053604517383e-13,1.1285716705042703e-05,0.0033865589946632953,0.0035197539845906781,1.1112987263562052e-06,6.9983085728383764e-07,0.0014461755020650584,3.2470622729436978e-06,9.5083510524331974e-06,9.9802513582995353e-06,0.00098899060004804156,0.00066197488330964707,0.00013566977445145879,1.0748871261506254e-12,1.0711203070592505e-06,7.2857417866936898e-07,8.5906887069920449e-05,4.1985692099134232e-08,5.6439064689318464e-09,2.8438082542842391e-11,4.3659975867081421e-06,3.4799114043454716e-07,4.009233023374351e-06
9.489249432944898e-08,0.5524667340585795,154.0,0.0,0.0,0.0,0.90933339615140285,1.0,18.994470902753214,0.0059487303452424416,0.025444327167226208,0.018139158016958919,0.0035990870308731798,9.2417735858909837e-09,1.4427091676641158e-07,0.010459689306139724,2.6518528097889862e-10,0.014999750768104307,6.0400974647670884e-05,4.9109160970675852e-11,0.0058038137387814064,5.5795253297730499e-13,1.1417864960840636e-05,0.0034966934667372217,0.0036398777519396899,1.1474320290246705e-06,7.2258566616197903e-07,0.0015157953767728223,3.4828022715434413e-06,1.0348063002443743e-05,1.0872446343304399e-05,0.0010378548266899322,0.00068049205665880665,0.00014470834632740421,1.1265769543412586e-12,1.0909872753153914e-06,7.4191647423880631e-07,9.1901601793586954e-05,4.4011728286162567e-08,6.0424791104007888e-09,2.9845390097462013e-11,4.679466539855237e-06,3.6586934425601654e-07,4.3040369233172994e-06
9.667426906733669e-08,0.5524668217394703,154.0,0.0,0.0,0.0,0.90772548521708873,1.0,18.994351037577129,0.0060457415162980949,0.025811896330126718,0.018343896455599376,0.0036397090383824887,9.3752197462798538e-09,1.4404348464382535e-07,0.010645307991065158,2.6471637214145822e-10,0.0152693813745841,6.1273145368002203e-05,4.966344395689201e-11,0.0060020923201932032,5.6600918877671376e-13,1.1547131250334645e-05,0.0036076908736789254,0.0037613845992221159,1.1838479896199401e-06,7.4551848107689663e-07,0.0015872764243759694,3.7293334588484323e-06,1.1241277084577796e-05,1.1822716300910088e-05,0.0010879446881787681,0.00069897398497101358,0.00015411970201435041,1.1796471121981478e-12,1.1108229012230919e-06,7.5523134064116674e-07,9.8171245801066803e-05,4.6092084336604541e-08,6.4595827535851511e-09,3.1288105368562705e-11,5.0082545904052203e-06,3.8422939497804228e-07,4.6136264280665005e-06
9.84560438052244e-08,0.5524669123170957,154.0,0.0,0.0,0.0,0.90612173585053357,1.0,18.994230517044571,0.0061422501849597447,0.026175128354732131,0.01854410883295423,0.0036794316347599086,9.50708850604388e-09,1.4381665462431877e-07,0.010830545350042135,2.6424867692217779e-10,0.015538587314746555,6.2135006657014404e-05,5.0205454573555521e-11,0.0062028441051463256,5.7397061145532519e-13,1.1673542728919711e-05,0.0037195067189600317,0.0038842441734965234,1.2205319975412315e-06,7.6862010101067336e-07,0.0016606209238610632,3.9868006524904591e-06,1.2189989170133969e-05,1.2833343829969801e-05,0.0011392522298488924,0.00071741030199494861,0.00016390795926726019,1.2340992533586065e-12,1.1306272670088167e-06,7.6851884656732636e-07,0.00010472113954812524,4.8226829741220977e-08,6.8955846253025807e-09,3.2766003231667227e-11,5.3527408116240104e-06,4.0306960106686097e-07,4.9383802176935757e-06
9.999999999999998e-08,0.5524670056821691,154.0,0.0,0.0,0.0,0.90473542155389397,1.0,18.99412555712242,0.0062254727988015788,0.026486376057372057,0.018713972006636836,0.0037131317507752937,9.6200824579349551e-09,1.4362058925712832e-07,0.010990750918920931,2.6384439144779169e-10,0.015771519015990925,6.2873506965762955e-05,5.0665289084113301e-11,0.0063787682446018014,5.8079249008150247e-13,1.1780794388265213e-05,0.0038170259741208516,0.0039917760410620616,1.2525252656497229e-06,7.8876774723644932e-07,0.0017256840020102024,4.2188502786414316e-06,1.3058501285790648e-05,1.3759666630781846e-05,0.0011846896985906964,0.00073334125657082425,0.00017269750302930712,1.2824019124821122e-12,1.1477630715737602e-06,7.8001075816948357e-07,0.00011062744858581217,5.012066375453078e-08,7.288952081670238e-09,3.4074905611021012e-11,5.6642335854013218e-06,4.1978195110830772e-07,5.2323424258984486e-06
1.002378185431121e-07,0.5524670056821691,154.0,0.0,0.0,0.0,0.90452216435167376,1.0,18.994109346834925,0.0062382584275625505,0.026534029398900233,0.01873983908391056,0.0037182635730769781,9.6373821215890499e-09,1.4359042939921563e-07,0.011015402347034528,2.6378220007484167e-10,0.015807369715500539,6.2986573260116781e-05,5.0735312255408938e-11,0.0064060266434168246,5.8183693722342554e-13,1.1797127056592517e-05,0.0038320969115681258,0.0040084264118664028,1.2574695756623282e-06,7.9188140899942444e-07,0.0017358302796137257,4.2553372569402085e-06,1.3196200348052193e-05,1.3906627174683775e-05,0.0011917688304380789,0.00073579101797551047,0.00017407692999683568,1.2899343823295459e-12,1.150400455284132e-06,7.8177906095225533e-07,0.00011155646891132951,5.0416008404760023e-08,7.3508429316986558e-09,3.4278839313826313e-11,5.7133017390510749e-06,4.2238801171204893e-07,5.278674673389386e-06
1.0201959328099981e-07,0.5524671017278582,154.0,0.0,0.0,0.0,0.90292678579303853,1.0,18.993987533045029,0.0063337683160401646,0.026888606874743228,0.018931131894643974,0.0037562137551344302,9.7661033056129393e-09,1.4336481146734608e-07,0.011199879949006127,2.6331694599514441e-10,0.016075729708425843,6.3827862904959059e-05,5.1253138466579625e-11,0.0066115977546848028,5.8960832983969057e-13,1.1917912368929524e-05,0.0039454177852324204,0.004133901546665957,1.2946463866449569e-06,8.1529337610924741e-07,0.0018129050383298027,4.535065095431178e-06,1.4261914426671226e-05,1.5044877739919781e-05,0.001245485230431456,0.0007541065199955754,0.00018463012090748395,1.3471528670702989e-12,1.1701425490191181e-06,7.9501205295630062e-07,0.00011868228144014388,5.2659639137909382e-08,7.825706592302268e-09,3.5826350808336547e-11,6.0903111673431071e-06,4.4218242670593819e-07,5.6348836662700577e-06
1.0380136801888751e-07,0.5524672003497549,154.0,0.0,0.0,0.0,0.90133561404691354,1.0,18.993865082169517,0.0064287819177842121,0.027238869418569768,0.019118032657081493,0.0037932912224154327,9.8932552161792027e-09,1.4313980313942175e-07,0.011383979125668195,2.6285291872860857e-10,0.016343668429423783,6.4658896229993922e-05,5.1759056577135134e-11,0.0068195155367133595,5.9728497995146932e-13,1.2035927248358302e-05,0.0040594261169868947,0.004260640110340299,1.332048239034572e-06,8.3884706527500785e-07,0.0018918449064102998,4.8260942697801416e-06,1.5389135445753058e-05,1.6250417603527251e-05,0.0013003915601190537,0.00077234757157246649,0.0001955707347626168,1.4057544519330208e-12,1.1898536315163545e-06,8.0821789194687097e-07,0.00012610348289597803,5.4957716163499471e-08,8.3205149937616964e-09,3.7408257281323123e-11,6.4841399558208796e-06,4.6245040625319382e-07,6.0073783549561701e-06
1.0558314275677522e-07,0.5524673014458491,154.0,0.0,0.0,0.0,0.89974866181277846,1.0,18.993742001081554,0.0065233012955076648,0.027584826860413265,0.01930058742388352,0.0038295051471414973,1.0018841445615513e-08,1.4291540654228134e-07,0.011567700849232769,2.6239012197905074e-10,0.016611187018375835,6.5479696711944431e-05,5.2253191741077018e-11,0.0070297383731967008,6.0486710442434693e-13,1.2151200695753571e-05,0.0041740791450585856,0.004388612940023344,1.3696610931337171e-06,8.6253363499909033e-07,0.0019726487677991919,5.128523047660083e-06,1.6579865203871613e-05,1.7525577030821023e-05,0.0013564773673381066,0.00079050531154596822,0.00020690167224490826,1.4657382709292364e-12,1.2095337863854898e-06,8.2139664748052983e-07,0.00013382483407415496,5.731020963576984e-08,8.8355977630012234e-09,3.9024261469358741e-11,6.8951558426289679e-06,4.8318928069921856e-07,6.3965269918427409e-06
1.0736491749466293e-07,0.5524674049164983,154.0,0.0,0.0,0.0,0.89816594064496624,1.0,18.993618297013843,0.0066173285071121123,0.02792649019320095,0.019478842863991808,0.0038648648234415419,1.0142866009286044e-08,1.4269162362306055e-07,0.011751046094171734,2.619285591161954e-10,0.016878286618810211,6.6290290592438205e-05,5.2735670775812081e-11,0.0072422249412787149,6.1235494566461316e-13,1.2263762102388027e-05,0.0042893345860701764,0.004517791181817013,1.4074710666496372e-06,8.863443429081197e-07,0.0020553147022237383,5.4424377768297793e-06,1.783610080607326e-05,1.8872691996246944e-05,0.001413731644872942,0.0008085712522948506,0.00021862553437902263,1.5271028612983201e-12,1.2291830975183965e-06,8.3454838928549944e-07,0.00014185094790441697,5.9717066171527817e-08,9.3712745595129549e-09,4.0674050067327053e-11,7.3237232674099018e-06,5.0439616016662889e-07,6.8026947379691319e-06
1.0914669223255063e-07,0.5524675106643973,154.0,0.0,0.0,0.0,0.89658746098049635,1.0,18.993493977540027,0.0067108656055589909,0.028263871541617254,0.019652846218788291,0.0038993796586433102,1.0265333334277991e-08,1.4246845615371108e-07,0.011934015836981723,2.6146823318366831e-10,0.01714496837757663,6.7090706804020066e-05,5.3206622043313017e-11,0.0074569342187437741,6.1974877093614057e-13,1.2373641222267124e-05,0.0044051506515474775,0.0046481462947756333,1.445464440113795e-06,9.1027054916586408e-07,0.0021398400037975708,5.76791282577185e-06,1.9159832236522895e-05,2.0294101717072942e-05,0.0014721428574870122,0.00082653727731889736,0.00023074462548431594,1.5898461773439317e-12,1.248801649064921e-06,8.4767318724458287e-07,0.00015018628682525098,6.2178209392024735e-08,9.9278548864750772e-09,4.2357294505795488e-11,7.7702032023864174e-06,5.2606794408962911e-07,7.2262434863896342e-06
