Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32),C7H15(31),S(1930),S(1932),C4H9(23),C3H6(1916),S(1984),S(87),S(2214),S(2218),S(2260),S(2221),S(2356)
2.5670186593763144e-07,0.6629564458020056,154.0,0.0,0.0,0.0,0.012632846635686052,0.99980961477266017,18.990083153744038,0.010474961726091424,0.029255029941253903,3.5742614721503658e-05,1.8356147717730791e-06,4.9527477171012143e-09,3.5339732794443413e-07,0.1784497168879427,7.8430016566642073e-10,0.67205158366797402,3.1202130182066906e-05,1.50546540089765e-14,0.019201801489105302,1.8373247489714817e-13,8.5396159353547754e-08,0.03427903461203495,0.053571154732687407,6.0181598953994583e-06,3.4796710575666928e-06,0.023152104432117612,3.9369816401337269e-05,0.0010067343637912036,0.0052630506371423441,0.00032926802306685904,0.0043778733680745726,0.004435768956527409,3.2207221412586312e-11,0.00010374887343289317,2.6918098661448496e-05,0.0066604966089266896,2.4988919244304785e-06,9.855789841714826e-07,8.0653359129408989e-11,0.00014518625274713355,3.277064843755428e-06,0.00013522657448089803,4.0474318457672702e-06,2.8170000112669154e-05,0.00054961220957592963,1.4065319847504691e-06,3.6478951628564806e-06,2.1619206057534934e-11,0.000101201334367366,2.4356444512326316e-05,2.2284892957085991e-07,1.1441637266987918e-08,2.520952219601854e-10,8.6833300500314761e-10,1.9201466107978088e-06,3.0536498216088227e-12,2.7618433357375974e-08,6.3599010894944905e-10,2.3393155663156228e-05,6.2198712370256795e-09,3.781952448759608e-09,1.7046853288852416e-08,1.3043559699095591e-16,1.0948893012740865e-15,7.8219380006295744e-09,3.9063956331692466e-18,2.5906610252715705e-12,1.4152335593986881e-06,7.536135021160237e-17,6.271600423117688e-07,1.8351486865328258e-11,4.8285641571029413e-07,1.4980898883808709e-05,3.3511258568374406e-05,7.4033147559202667e-06,7.5595120996502123e-06,9.4377428156167849e-05,0.00012693024303151948,3.2552814875351633e-05,3.5221627150169807e-09,3.8539322398573076e-12,1.9754253462450823e-08,0.00035106265466952944,4.8415341385398318e-10,4.0375177650757155e-18
2.587544877011227e-07,0.6629564423886585,154.0,0.0,0.0,0.0,0.01231734896335541,0.9998080330629725,18.990035058153484,0.010389087748184705,0.029087222865622719,3.3674246044875293e-05,1.7293848308539453e-06,4.9243262719267984e-09,3.5013771699484068e-07,0.17771178050804606,7.6471271540393622e-10,0.67320202232098558,3.1023076059290916e-05,1.4183417281886623e-14,0.019210212761960405,1.8267812197552886e-13,8.0470101181512571e-08,0.034228755194343437,0.053573889369291472,6.0093174516931094e-06,3.4745583889012485e-06,0.023299654662551711,3.9253691220789887e-05,0.0010033060186267061,0.0052739606880974517,0.0003271115085331804,0.0043873339211468873,0.0044736133605092956,3.2412392222232191e-11,0.00010392676145586481,2.6806851339178987e-05,0.0066987818855889,2.5148278548369999e-06,9.9125447348452726e-07,8.020175178838141e-11,0.00014503635691698674,3.2745589550343309e-06,0.00013570873886439012,4.0618647635367159e-06,2.8271138406423838e-05,0.00055275293194887722,1.411592019445243e-06,3.694389945425258e-06,2.1696825150781089e-11,0.0001023829068095027,2.4709561426794526e-05,2.2289585076049508e-07,1.1444018276355948e-08,2.5214830120649357e-10,8.6862302328793587e-10,1.9207904485926016e-06,3.0630033451020823e-12,2.7752883087862181e-08,6.3908620209636957e-10,2.3600482617781999e-05,6.2749803881679344e-09,3.8154612028120224e-09,1.7197893240604591e-08,1.3046274069173653e-16,1.1045903308077218e-15,7.8911974084377181e-09,3.9409848421601492e-18,2.6136000538062737e-12,1.4181815775400098e-06,7.5377032939229995e-17,6.2914342708103482e-07,1.8409523195830228e-11,4.8918421718352307e-07,1.4969487499890972e-05,3.3503968473726075e-05,7.4019406135401869e-06,7.6288582384447281e-06,9.5400408823319166e-05,0.00012846268220142285,3.3062273378103679e-05,3.3180223075182719e-09,3.630505331168246e-12,1.8606817400978555e-08,0.00035108191985599486,4.560612053855595e-10,3.8032474129372158e-18
2.60807109464614e-07,0.6629564395974206,154.0,0.0,0.0,0.0,0.012012171200739878,0.99980645263913304,18.989987231550902,0.010303696593665743,0.028920556562901451,3.1732561061222723e-05,1.6296615508511911e-06,4.8960981619711773e-09,3.4694940323087437e-07,0.1769738691602081,7.4576597004695267e-10,0.67434171677760324,3.0845239941844232e-05,1.3365544436128419e-14,0.019218366101926954,1.8163094122876636e-13,7.584573389499996e-08,0.034179274326330868,0.053576466045498754,6.0006153278259681e-06,3.4695268526460096e-06,0.023446266669059541,3.9139577007719341e-05,0.00099992923432732283,0.0052844775025406073,0.00032496762712728988,0.0043966601525031283,0.0045113145953091941,3.2616257344953926e-11,0.00010410298509473781,2.6695605174421867e-05,0.0067367900133909961,2.5306624462572648e-06,9.9688885339410542e-07,7.9752394935781111e-11,0.00014489040131833043,3.2719700034458996e-06,0.00013618108563577219,4.0760036935523876e-06,2.8370220174490613e-05,0.00055588101474667799,1.416549140623032e-06,3.7408668031311864e-06,2.1772865953059849e-11,0.00010356177662755062,2.5063460590768481e-05,2.2294060786602791e-07,1.1446288237623785e-08,2.5219893234123516e-10,8.6890170956659782e-10,1.9214091597476948e-06,3.0723225294632584e-12,2.7887055879162847e-08,6.4217591778301603e-10,2.3807345614883112e-05,6.329965985900384e-09,3.8488948310345061e-09,1.7348594563949939e-08,1.3048861843512896e-16,1.1142696108364276e-15,7.9603015477705257e-09,3.975496507696474e-18,2.6364876567206701e-12,1.4210234958312868e-06,7.539198423877864e-17,6.3108133334347231e-07,1.8466228767951045e-11,4.9549950695142443e-07,1.4958208680521661e-05,3.3496118569946504e-05,7.4004357564646433e-06,7.6978228897784509e-06,9.642216573065219e-05,0.00012999477496971018,3.3572609239057962e-05,3.1263954575829823e-09,3.4207756677000598e-12,1.7529780792007812e-08,0.00035110006792613604,4.2969184365409276e-10,3.5833444578012917e-18
2.628597312281053e-07,0.6629564374309955,154.0,0.0,0.0,0.0,0.011716944051094334,0.99980487345944369,18.989939672203157,0.010218794466810444,0.028755022779834407,2.99096202331737e-05,1.5360371301881703e-06,4.8680619869647677e-09,3.4383001192702686e-07,0.17623610258338498,7.2743700203829907e-10,0.67547090028426315,3.0668613008102861e-05,1.259769091829422e-14,0.019226271002221615,1.8059088071108637e-13,7.1504150459589917e-08,0.034130579817411022,0.053578894428794543,5.9920513816147972e-06,3.464575210201775e-06,0.0235919477992989,3.9027437912342677e-05,0.00099660376721122336,0.0052946107044703995,0.00032283640094658237,0.004405854516746085,0.0045488722303504434,3.2818827014922594e-11,0.00010427758054346064,2.6584378325100439e-05,0.0067745241591896663,2.5463964923510099e-06,1.0024825940669655e-06,7.9305302208028787e-11,0.00014474828585279786,3.2693002434378605e-06,0.00013664376807609108,4.0898532270333615e-06,2.8467277527041259e-05,0.00055899668508770485,1.4214049559161866e-06,3.7873223359667348e-06,2.1847353107483672e-11,0.00010473786287314796,2.5418116558053488e-05,2.2298339695101303e-07,1.1448457221669809e-08,2.5224733716001875e-10,8.6916995373185386e-10,1.9220047150441925e-06,3.081609059219813e-12,2.8020958290670135e-08,6.4525940706484354e-10,2.4013746250847065e-05,6.384828457176502e-09,3.882253593033706e-09,1.7498958428965953e-08,1.3051334502996487e-16,1.1239272165122122e-15,8.0292509574362181e-09,4.0099308988672993e-18,2.6593240124704367e-12,1.4237619099860393e-06,7.5406270442973608e-17,6.3297532633324826e-07,1.8521649382411258e-11,5.0180189861111205e-07,1.4947066709216245e-05,3.348775792846493e-05,7.3988113166836396e-06,7.7664077358062319e-06,9.744271854189438e-05,0.00013152649686574126,3.4083778323846893e-05,2.9464977495313586e-09,3.2238846125483501e-12,1.6518729694047571e-08,0.00035111716737098688,4.0493731532713849e-10,3.3769081402473823e-18
2.6491235299159655e-07,0.6629564358907141,154.0,0.0,0.0,0.0,0.011431311861401351,0.99980329548337854,18.989892378385861,0.010134387127871007,0.028590613239541329,2.81979847763076e-05,1.4481294884846322e-06,4.8402163426904954e-09,3.4077725541639007e-07,0.17549859563001502,7.0970373088331062e-10,0.6765897983353153,3.0493186411571804e-05,1.1876723125398944e-14,0.01923393657250811,1.7955788833026521e-13,6.7427636282048435e-08,0.034082659450178424,0.053581183580916708,5.9836234662186886e-06,3.4597022202759922e-06,0.023736705337863977,3.8917238288711978e-05,0.00099332932078187788,0.0053043697094169754,0.00032071784507743922,0.0044149194135172558,0.0045862858653505714,3.3020111378446012e-11,0.00010445058279244617,2.6473188208479318e-05,0.0068119874332002606,2.5620307799700291e-06,1.0080361572558401e-06,7.886048554223102e-11,0.00014460991260783858,3.2665518641380504e-06,0.00013709693702653212,4.1034178821163025e-06,2.8562342064258116e-05,0.00056210016366206247,1.4261610474372558e-06,3.8337532333423721e-06,2.1920310865771304e-11,0.00010591108724151727,2.5773504386522592e-05,2.2302440222998009e-07,1.1450534690668266e-08,2.5229372405433162e-10,8.6942859421249398e-10,1.9225789713365114e-06,3.0908645270278315e-12,2.8154596585367271e-08,6.4833681417130889e-10,2.4219686229877816e-05,6.4395682575978332e-09,3.9155377658354977e-09,1.7648986084253206e-08,1.3053702834580132e-16,1.1335632280304885e-15,8.0980462120993319e-09,4.0442883026689109e-18,2.6821093113870129e-12,1.4263993595317136e-06,7.541995387525829e-17,6.3482692691340073e-07,1.8575829541576381e-11,5.080910262534239e-07,1.4936065446801599e-05,3.3478933155268396e-05,7.3970778709145316e-06,7.8346145417586675e-06,9.8462087520350213e-05,0.00013305782560634448,3.4595738085994297e-05,2.7775942268427977e-09,3.0390276658345877e-12,1.5569528389755727e-08,0.00035113328238804237,3.8169641689975799e-10,3.1830944902913417e-18
2.6696497475508783e-07,0.6629564349766505,154.0,0.0,0.0,0.0,0.011154932107446594,0.9998017186715551,18.989845348383611,0.010050479911506713,0.028427319649326269,2.6590685254537814e-05,1.365580653715207e-06,4.8125598223041925e-09,3.3778892980257705e-07,0.17476145844879951,6.9254489118111676e-10,0.67769862895702238,3.0318951289200943e-05,1.1199705177283569e-14,0.019241371555042242,1.7853191189659034e-13,6.3599594432597881e-08,0.034035501000691165,0.053583341996064605,5.9753294336978032e-06,3.4549066409403147e-06,0.023880546506152209,3.8808942737002861e-05,0.00099010555063077624,0.0053137637278335972,0.00031861196809046771,0.0044238571890055384,0.0046235551295205979,3.3220120493779425e-11,0.000104622025672671,2.6362051528870075e-05,0.0068491828902420638,2.5775660891434118e-06,1.0135499964843258e-06,7.8417955287651258e-11,0.00014447518587204977,3.2637269918498082e-06,0.0001375407409099207,4.1167021044987439e-06,2.8655444880717388e-05,0.00056519166494726949,1.4308189719963714e-06,3.8801562722138601e-06,2.199176309161161e-11,0.00010708137400933029,2.6129599627948775e-05,2.2306379671395586e-07,1.1452529531317242e-08,2.52338288741773e-10,8.6967842067995346e-10,1.9231336775419397e-06,3.1000904384602071e-12,2.8287976744783915e-08,6.5140827685025868e-10,2.4425167356321937e-05,6.4941858693726136e-09,3.9487476426438217e-09,1.7798678851340258e-08,1.305597696917235e-16,1.1431777302707065e-15,8.1666879197238564e-09,4.0785690227278204e-18,2.7048437548307087e-12,1.4289383287205435e-06,7.5433093068651836e-17,6.3663761215094819e-07,1.8628812466285402e-11,5.1436654368291393e-07,1.492520835683791e-05,3.34696884900368e-05,7.3952454627723076e-06,7.9024451495979588e-06,9.948029345590861e-05,0.00013458874098534496,3.510844752943629e-05,2.6189962927984091e-09,2.8654510725575993e-12,1.4678301966151896e-08,0.00035114847315193817,3.5987432811928977e-10,3.0011127700310073e-18
2.690175965185791e-07,0.6629564346877314,154.0,0.0,0.0,0.0,0.010887474898846963,0.99980014298570374,18.989798580490188,0.0099670777445042043,0.028265133707865313,2.5081192109398243e-05,1.2880552480045099e-06,4.7850910175506372e-09,3.34862911799239e-07,0.17402479666060167,6.7594000189442087e-10,0.67879760298084924,3.0145898769050175e-05,1.056388649798135e-14,0.019248584340123727,1.7751289916800239e-13,6.0004475470288669e-08,0.033989092256983718,0.053585377636712714,5.9671671382630192e-06,3.4501872315098113e-06,0.024023478462301889,3.8702516141294624e-05,0.00098693206900967345,0.0053228017685223155,0.00031651877250320361,0.0044326701374033462,0.0046606796807810973,3.3418864331040159e-11,0.00010479194189811143,2.6250984304293543e-05,0.0068861135309604563,2.593003193070419e-06,1.0190245572283628e-06,7.7977720310025239e-11,0.00014434401214362023,3.2608276924249927e-06,0.00013797532575376612,4.1297102681285771e-06,2.8746616570105036e-05,0.0005682713974169215,1.435380261335466e-06,3.9265283152376248e-06,2.2061733264282352e-11,0.00010824864997372996,2.6486378318015926e-05,2.2310174282472334e-07,1.1454450086308332e-08,2.5238121496093334e-10,8.6992017662863961e-10,1.9236704803508427e-06,3.1092882165726631e-12,2.8421104483268901e-08,6.5447392669663773e-10,2.4630191527417305e-05,6.5486817993879657e-09,3.9818835316683721e-09,1.7948038119399358e-08,1.3058166417509283e-16,1.1527708124569444e-15,8.2351767191570785e-09,4.112773378094145e-18,2.727527554390608e-12,1.4313812474499437e-06,7.5445742973025257e-17,6.3840881594106843e-07,1.8680640114115338e-11,5.2062812366011977e-07,1.4914498529725766e-05,3.3460065902310784e-05,7.393323624286426e-06,7.9699014719968371e-06,0.00010049735759650952,0.00013611922476755575,3.5621867171046223e-05,2.4700588017299098e-09,2.7024486390015502e-12,1.3841419963652161e-08,0.00035116279606818671,3.393822116060062e-10,2.8302221347495927e-18
2.710702182820704e-07,0.6629564350218388,154.0,0.0,0.0,0.0,0.010628622503227998,0.9997985683886389,18.989752073008738,0.0098841851628145537,0.028104047111818218,2.3663388007893193e-05,1.2152390672160427e-06,4.7578085198811029e-09,3.3199715569223133e-07,0.17328871152772968,6.5986933680842429e-10,0.6798869243064557,2.9974019977329562e-05,9.9666901663236702e-15,0.01925558298088478,1.7650079789155394e-13,5.662771159365077e-08,0.033943421035936429,0.053587297967175269,5.9591344392361904e-06,3.4455427542544963e-06,0.0241655083011941,3.8597923703219202e-05,0.00098380844909133104,0.0053314926420844951,0.00031443825521237131,0.0044413605023126126,0.004697659204994778,3.3616352772209475e-11,0.00010496036310658008,2.6140001892139135e-05,0.0069227823030257119,2.608342858120354e-06,1.0244602770942452e-06,7.7539788089178553e-11,0.00014421630013253809,3.2578559735215102e-06,0.00013840083521468225,4.142446675934802e-06,2.8835887230229343e-05,0.00057133956374252047,1.4398464223774849e-06,3.9728663089544967e-06,2.2130244482497803e-11,0.00010941284439250296,2.6843816966508705e-05,2.231383929787671e-07,1.145630418432815e-08,2.5242267513198547e-10,8.7015456183449954e-10,1.9241909296676595e-06,3.1184592062552359e-12,2.8553985261603354e-08,6.5753388946598363e-10,2.4834760726444084e-05,6.6030565773882788e-09,4.0149457550169951e-09,1.8097065340253797e-08,1.306028010435731e-16,1.1623425678372491e-15,8.3035132778476745e-09,4.1469017021019938e-18,2.7501609311287021e-12,1.4337304921898692e-06,7.5457955152711708e-17,6.4014192967455361e-07,1.8731353198911394e-11,5.2687545716598638e-07,1.4903938705560561e-05,3.3450105184714027e-05,7.3913213967679573e-06,8.036985486627313e-06,0.0001015133015838678,0.00013764926058709676,3.613595900322896e-05,2.3301773296143359e-09,2.5493587453903979e-12,1.3055481031312053e-08,0.00035117630401100498,3.2013683713227197e-10,2.6697284996530473e-18
2.7312284004556167e-07,0.6629564359759017,154.0,0.0,0.0,0.0,0.010378068888791895,0.99979699484422901,18.989705824251914,0.0098018063279330676,0.027944051561905332,2.2331541901444264e-05,1.1468377489247945e-06,4.7307109214805975e-09,3.2918969041949136e-07,0.17255330011685235,6.4431389613157564e-10,0.68096679015478079,2.9803306044866715e-05,9.405701991418421e-15,0.019262375207443762,1.7549555584148102e-13,5.3455654871527341e-08,0.033898475198619507,0.053589109985059939,5.9512292037415291e-06,3.4409719759552654e-06,0.024306643054513639,3.8495130971828377e-05,0.00098073422893669494,0.0053398449643878194,0.00031237040789764417,0.0044499304781027964,0.0047344934152152521,3.3812595611212326e-11,0.00010512731989902379,2.6029119013859045e-05,0.0069591921023081545,2.6235858438388427e-06,1.0298575859931365e-06,7.7104164810368564e-11,0.0001440919607571677,3.2548137867517798e-06,0.00013881741060402776,4.1549155605950198e-06,2.8923286468297059e-05,0.00057439636098863462,1.4442189374889422e-06,4.0191672820020669e-06,2.219731946845776e-11,0.00011057388892539762,2.7201892547681335e-05,2.2317389014213322e-07,1.1458099168663064e-08,2.5246283098435436e-10,8.703822346963306e-10,1.9246964837924874e-06,3.1276046783771341e-12,2.8686624299977873e-08,6.605882853732485e-10,2.503887701625839e-05,6.6573107542547733e-09,4.047934647649725e-09,1.8245762023662547e-08,1.3062326401123178e-16,1.1718930933807802e-15,8.3716982896914653e-09,4.1809543412935575e-18,2.7727441148663049e-12,1.4359883869148692e-06,7.5469777974913863e-17,6.4183830294313261e-07,1.8780991211425583e-11,5.3310825268828711e-07,1.4893531295792925e-05,3.3439844043255755e-05,7.3892473510318517e-06,8.1036992307464207e-06,0.00010252814739326218,0.0001391788338499098,3.6650686456647618e-05,2.198785613225569e-09,2.4055615430243219e-12,1.231729852953231e-08,0.00035118904654620327,3.0206022912126011e-10,2.5189816002427265e-18
2.7517546180905295e-07,0.6629564375459858,154.0,0.0,0.0,0.0,0.010135519284542647,0.99979542231736784,18.989659832542038,0.0097199450426469457,0.027785138768488534,2.1080284694960116e-05,1.0825755221799428e-06,4.7037968162122686e-09,3.2643861676371827e-07,0.17181865545579103,6.2925537919216492e-10,0.68203739131160435,2.9633748113061577e-05,8.8786602589269572e-15,0.019268968440451371,1.7449712085427583e-13,5.0475519307695773e-08,0.033854242664222302,0.053590820250740225,5.9434493091508334e-06,3.4364736693180924e-06,0.024446889690863415,3.8394103869977905e-05,0.00097770891518572807,0.0053478671600420101,0.00031031521739874958,0.0044583822112230541,0.0047711820509517538,3.40076025540791e-11,0.00010529284187734286,2.5918349778733953e-05,0.0069953457740295332,2.6387329029599068e-06,1.0352169063120719e-06,7.6670855449751593e-11,0.00014397090713575865,3.2517030297282633e-06,0.00013922519091462288,4.1671210853351485e-06,2.9008843406422373e-05,0.00057744198080157444,1.4484992647542888e-06,4.0654283433558285e-06,2.2262980572074826e-11,0.00011173171757658018,2.7560582490804963e-05,2.2320836835770374e-07,1.1459841924186401e-08,2.5250183415319506e-10,8.7060381446432674e-10,1.925188514353069e-06,3.1367258337330035e-12,2.8819026590357595e-08,6.6363722937758522e-10,2.5242542533189858e-05,6.7114449003834454e-09,4.0808505563923506e-09,1.8394129732873877e-08,1.3064313156618289e-16,1.1814224894922111e-15,8.4397324729982677e-09,4.2149316544037456e-18,2.7952773435108609e-12,1.4381572040387708e-06,7.5481256787454057e-17,6.4349924427761417e-07,1.8829592440916164e-11,5.3932623552983716e-07,1.488327840375191e-05,3.342931818474529e-05,7.3871096069805731e-06,8.1700447960666412e-06,0.00010354191727719974,0.00014070793164033886,3.7166014363139099e-05,2.0753531480012426e-09,2.270476325098471e-12,1.1623887023615862e-08,0.00035120107014005364,2.850793359710009e-10,2.3773722346991085e-18
