Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32),C7H15(31),S(1930),S(1932),C4H9(23),C3H6(1916),S(1984),S(87),S(2214),S(2218),S(2260),S(2221)
4.7690564873620916e-18,0.5037456798625757,154.0,0.0,0.0,0.0,0.99999999999929257,1.0,19.0,7.0766281193848158e-14,2.9173380366232563e-13,2.9173369762861074e-13,3.3639533488755438e-21,3.3133926359295736e-21,5.3180763237647921e-14,1.1380291847645134e-19,1.8391280245296649e-17,1.267368670916266e-19,2.3108440818488086e-21,1.7040359278721349e-30,2.22890888266374e-24,2.2361164102039343e-30,5.5779850698771524e-25,4.1482154043708618e-33,4.1482154339287157e-33,2.6294934747448561e-41,3.2629149671758298e-42,1.6020291871487923e-25,1.1683251137913231e-75,1.1158334998889549e-75,1.1158334998899765e-75,2.3134429955956948e-35,1.5901151806416494e-19,5.8424347028462874e-34,8.0530633905040802e-36,5.128310855405477e-33,4.604948469832338e-33,4.0510004148004047e-48,1.2964974827442547e-38,1.4808141463480332e-61,9.8365318413976696e-49,1.3441146824065204e-48,7.2571173855748702e-54,5.8733965123332768e-63,1.1819558429091535e-71,2.7029694903976291e-73,8.2527747439661804e-59,1.8417523354497751e-82,7.1415354342191439e-86,1.814930818351685e-83,2.4114855972944355e-78,1.2835486366078487e-74,5.2365778639864986e-34,5.1767645141399928e-42,2.8842016899357104e-43,3.5349352373266304e-43,2.1020031332177914e-46,3.7031678688664965e-40,1.344715955764304e-30,1.4595474465747463e-38,7.9089802150333398e-39,5.0134184607430493e-47,3.6490754529098861e-47,3.2815598129859935e-48,4.6307731068785847e-51,5.750444080907812e-56,3.1151003530231587e-41,1.7707823805664095e-50,9.6225260081441461e-49,7.9340655177666178e-89,2.4382661704355374e-51,4.4017458141476024e-57,4.0566274033555315e-66,3.3443041182186579e-70,1.5867875077454232e-21,4.9130969635825212e-20,4.4442535177664616e-29,3.7810583033768927e-42,1.0387202220513585e-31,1.0387202220754208e-31,2.40624633703837e-42,4.6949937240078369e-33,4.6244884736509693e-41,4.2976254015552648e-46,4.1007235565092588e-55,3.3986768592109245e-42
9.542256377406513e-18,0.5037456798625758,154.0,0.0,0.0,0.0,0.99999999999858447,1.0,19.0,1.4159404482097078e-13,5.8372105742975187e-13,5.8372084959674637e-13,1.3464579733505093e-20,1.3065390521481705e-20,1.0640723824868656e-13,4.555064469020579e-19,3.679843202801368e-17,5.0727574295342378e-19,9.2493838388252181e-21,1.3343095911147104e-29,8.9214439332027541e-24,1.6785304741725007e-29,2.2326476538887785e-24,3.3210945383442902e-32,3.3210945856748569e-32,4.2105655745836253e-40,5.2249036905536892e-41,6.4122916712106552e-25,1.4984929800504405e-73,1.431167272559917e-73,1.4311672725625379e-73,1.8521610971290141e-34,3.1816182825052118e-19,2.3385006981191881e-33,6.4446256913865833e-35,4.1057517200212562e-32,3.6867451356264095e-32,6.4868788213488e-47,1.0379862915199186e-37,4.7425926039275329e-60,1.5751151027160066e-47,1.863723695265007e-47,2.3242147875731104e-52,3.7621606666089559e-61,1.5141964307676104e-69,3.4627577622415232e-71,2.2801446969894861e-57,4.7189314663948539e-80,1.8298018152349006e-83,4.6492116482785899e-81,3.0893415395905608e-76,1.6443463483720653e-72,2.095995781724178e-33,4.1445591297299799e-41,2.3091055463927085e-42,2.8298211095092246e-42,3.3328920244413595e-45,2.9647380644894486e-39,5.3823680746874706e-30,1.1685251135848881e-37,6.3319929017989455e-38,8.0279554709244348e-46,5.8432426685824489e-46,5.2547701625740016e-47,7.2118279008618057e-50,1.7948211296955432e-54,2.4939742284963007e-40,1.4284434442367249e-49,1.5406172888925886e-47,2.0352616071784764e-86,3.804588867010387e-50,1.3954519865333439e-55,2.5714938807751136e-64,2.1201265742717821e-68,3.1749536328464685e-21,9.8304624646604994e-20,1.7788596114738664e-28,3.0271456957695826e-41,4.1575878678856639e-31,4.1575878680783092e-31,1.9264601689698861e-41,3.758849598058604e-32,7.4049354356373813e-40,1.3763476707170817e-44,2.62661301719755e-53,5.4423109315164229e-41
1.9088656157495355e-17,0.5037456798625757,154.0,0.0,0.0,0.0,0.99999999999716838,1.0,19.0,2.8324957207392551e-13,1.1676955328810085e-12,1.1676951333170284e-12,5.3875854344163339e-20,5.0767363582941097e-20,2.1285871107936264e-13,1.8226046599378118e-18,7.3612414499815321e-17,2.0297476342398971e-18,3.7009465460377923e-20,1.0228430181189986e-28,3.56973940650029e-23,1.193538926788931e-28,8.9334984623021801e-24,2.6578848547280598e-31,2.6578849304861526e-31,6.739487093776369e-39,8.3632117179167782e-40,2.5657518407604615e-24,1.920016883932198e-71,1.8337525526574602e-71,1.8337525526641761e-71,1.4822918324572905e-33,6.3646437356277382e-19,9.3570827181761535e-33,5.1533082675991147e-34,3.285824873845445e-31,2.9504947438701518e-31,1.0383230966113e-45,8.3070446579302587e-37,1.5182679773259323e-58,2.5211728251457844e-46,2.7522187119097408e-46,7.440507632536395e-51,2.4087772048305942e-59,1.9389785295896549e-67,4.43417568974094e-69,6.7185929879365453e-56,1.2085516030108415e-77,4.6862517802471659e-81,1.1901850974741429e-78,3.9560090525774375e-74,2.1056398183114654e-70,8.3867128505554156e-33,3.3169066411215445e-40,1.847970979252516e-41,2.2642745314383203e-41,5.3081200148317398e-44,2.37261480780176e-38,2.1536481739598817e-29,9.3517473235526385e-37,5.0675183166465802e-37,1.2849809457151997e-44,9.3528897805620044e-45,8.4110509269379163e-46,1.0942441355422782e-48,5.4674012148366592e-53,1.9959370845592355e-39,1.1475282740708861e-48,2.4652211217336165e-46,5.2155762886407967e-84,5.7932687982961976e-49,4.4442611047457774e-54,1.637557202010339e-62,1.3503428861442474e-66,6.3512858858349593e-21,1.9665193439942143e-19,7.1177555056328389e-28,2.422636580332579e-40,1.6635766953778911e-30,1.6635766955320668e-30,1.5417536234331638e-40,3.0082218483379367e-31,1.185185043542144e-38,4.4058471484185868e-43,1.6816304109143282e-51,8.7112411568336234e-40
3.8181455717673045e-17,0.5037456798625757,154.0,0.0,0.0,0.0,0.9999999999943362,1.0,19.0,5.6656062657467271e-13,2.3356443624698936e-12,2.3356436198936509e-12,2.1553847513094533e-19,1.9194308229690679e-19,4.2575574813909355e-13,7.291489814027803e-18,1.4723909509129329e-16,8.1201834525195057e-18,1.4806101914155849e-19,7.5457332802636912e-28,1.428128023084899e-22,7.7956362114788401e-28,3.5739808501691121e-23,2.1267115103843415e-30,2.1267116316167179e-30,1.0784861651588841e-37,1.3383743508315443e-38,1.0264677561228374e-23,4.3048378348497125e-69,4.1114260171280864e-69,4.1114260171581523e-69,1.1860587504016842e-32,1.2730771639449181e-18,3.7434694983171979e-32,4.1164837376454834e-33,2.629120205904462e-30,2.3608091257348535e-30,1.6616550970810535e-44,6.6468973462421769e-36,4.8594793382639101e-57,4.0345785154498709e-45,4.219724356962508e-45,2.3813940415757027e-49,1.5419024280008984e-57,2.4823558135317688e-65,5.6768044582124987e-67,2.0574675994354952e-54,3.0944724777577738e-75,1.1999056970985642e-78,3.0448331365304441e-76,5.0646501390306304e-72,2.6957221400500748e-68,3.3552309096996666e-32,2.6540288293415513e-39,1.4786331670290319e-40,1.81105608502673e-40,8.4726457625718155e-43,1.8983296212609318e-37,8.6159939567108173e-29,7.4828107793524033e-36,4.0547839139876958e-36,2.0563406712013885e-43,1.4967336242670431e-43,1.3460408871698096e-44,1.5856133530016286e-47,1.5951689546996334e-51,1.5970524957715343e-38,9.1994123929893335e-48,3.9426946186559819e-45,2.3348404379628708e-81,8.4466959650186725e-48,1.4186516621734196e-52,1.045066901320797e-60,8.6205348298694163e-65,1.2703950402957702e-20,3.9334655283008255e-19,2.8475656728899317e-27,1.938477367192176e-39,6.6553900161994696e-30,6.6553900174331069e-30,1.2336371413204675e-39,2.407034179180159e-30,1.8964039517595528e-37,1.4099641300077192e-41,1.0763193596250396e-49,1.3940820000233128e-38
7.636705483802843e-17,0.5037456798625757,154.0,0.0,0.0,0.0,0.99999999998867184,1.0,19.0,1.1331827355555183e-12,4.6715415826795066e-12,4.6715402695912524e-12,8.6222387699870662e-19,6.9110018815016027e-19,8.5152618916386454e-13,2.9167407894224627e-17,2.9448731904497651e-16,3.2482347089076977e-17,5.922847494923824e-19,5.2174755982958039e-27,5.7129755778826405e-22,4.5454853348658504e-27,1.4297084918366173e-22,1.7015304373287973e-29,1.7015306313035759e-29,1.7255896151078496e-36,2.1415790278596039e-37,4.1062048035563179e-23,5.5297043188582899e-67,5.2812605455578065e-67,5.2812605456351777e-67,9.4893721125547586e-32,2.5463335437358055e-18,1.4975313615298838e-31,3.2824393061564118e-32,2.1034335927699725e-29,1.8887707032314145e-29,2.6589189272929893e-43,5.3180219979421847e-35,1.5551970197803469e-55,6.4556020930547584e-44,6.604908983981181e-44,7.6208202146915516e-48,9.8686618657717627e-56,3.1775753171012538e-63,7.266675530922787e-65,6.4363097864733551e-53,7.9222525921359106e-73,3.071915877725022e-76,7.7818282284425698e-74,6.4831124434774205e-70,3.4506980982920815e-66,1.3422013339092551e-31,2.1234239886352695e-38,1.1829798401870703e-39,1.4478515268045397e-39,1.3537621095924998e-41,1.5186115945063372e-36,3.446677220898219e-28,5.9868043777254222e-35,3.2441340890031948e-35,3.2903287858643281e-42,2.3949110598011284e-42,2.1538810634233477e-43,2.1325126739925738e-46,4.3366170137058155e-50,1.2777626428754262e-37,7.3672203842203332e-47,6.3010891919744535e-44,6.0083062825999603e-79,1.1468880003062022e-46,4.5332965615188242e-51,6.6745200594639558e-59,5.5092831340796791e-63,2.5409279481787443e-20,7.8673578539152517e-19,1.1391189640235046e-26,1.5509291743192323e-38,2.662372656003912e-29,2.6623726569909149e-29,9.8700341564749411e-39,1.925809619917988e-29,3.0336657627109273e-36,4.5110581707408623e-40,6.8872085419059845e-48,2.2307574843056128e-37
1.5273825307873919e-16,0.5037456798625757,154.0,0.0,0.0,0.0,0.99999999997734312,1.0,19.0,2.2664269534346138e-12,9.3433345267380423e-12,9.343332275164884e-12,3.4490343182792595e-18,2.2971646007041189e-18,1.7029725493278297e-12,1.1666697856137382e-16,5.8896321946898294e-16,1.2992643381997803e-16,2.3691752465343401e-18,3.2753374602519686e-26,2.2852821286034679e-21,2.3459576190640367e-26,5.7190650826405236e-22,1.3612884627560675e-28,1.3612887730778867e-28,2.7605597854514155e-35,3.4265798217380599e-36,1.6425484783842809e-22,7.0788782081910427e-65,6.76083169376513e-65,6.7608316939632272e-65,7.5918599628943656e-31,5.0929694993947172e-18,5.990542750009777e-31,2.6085496161533843e-31,1.6827271115644992e-28,1.510998816172528e-28,4.2544876324329632e-42,4.2546183902540024e-34,4.9768930591803422e-54,1.0328272082964767e-42,1.0453409788049936e-42,2.4385079221563353e-46,6.3155542411522348e-54,4.0670489121141392e-61,9.3007792347061504e-63,2.0365516227530409e-51,2.0279742440163205e-70,7.8636351145202279e-74,1.9852324173494356e-71,8.2979662063299531e-68,4.4166251611656178e-64,5.3690218729549904e-31,1.6988188021166153e-37,9.4636640793700899e-39,1.1565307932735991e-38,2.1637857134768563e-40,1.2146330013215728e-35,1.3787263423458811e-27,4.7896507567404708e-34,2.5954288682381112e-34,5.2643107861641057e-41,3.831712346155175e-41,3.4463742159272589e-42,2.5833596327294738e-45,1.0660026099662809e-48,1.0222576016835782e-36,5.8968518098800354e-46,1.0057182162726963e-42,1.5383429408039929e-76,1.4066589733283277e-45,1.4491418483719239e-49,4.2616220044430842e-57,3.522242758648452e-61,5.0819937817793878e-20,1.5735142333149537e-18,4.5566612055393149e-26,1.2408022926921816e-37,1.0649923835750567e-28,1.0649923843646972e-28,7.896402084385727e-38,1.5407199354380859e-28,4.8512688509159798e-35,1.4427822937363138e-38,4.4055277949497387e-46,3.5693914950684453e-36
3.054806495601607e-16,0.5037456798625757,154.0,0.0,0.0,0.0,0.99999999995468558,1.0,19.0,4.5329153888624208e-12,1.8686915549423585e-11,1.8686911111033823e-11,1.3796405749660058e-17,6.8205981564690537e-18,3.4054872660403151e-12,4.6661821389660813e-16,1.1778328418517969e-15,5.1965038637985864e-16,9.4764132052557247e-18,1.8239861330568579e-25,9.1413063492144307e-21,1.0925183359792103e-25,2.2876712997220507e-21,1.0890558046987146e-27,1.0890563010547828e-27,4.4153319758636216e-34,5.4822802581571828e-35,6.5703256531115385e-22,9.0613859943220752e-63,8.654267514011535e-63,8.65426751451868e-63,6.0736351524406713e-30,1.0186734194807663e-17,2.3964046987536543e-30,2.0593811486468811e-30,1.3460542280007791e-27,1.2086845985857881e-27,6.8073563936332484e-41,3.4037737553921969e-33,1.5926482873238374e-52,1.6521763640448606e-41,1.6652371428798058e-41,7.8016215898254245e-45,4.0411328128349819e-52,5.2047690223929805e-59,1.1902589397040894e-60,6.4870816258087915e-50,5.1905667701797791e-68,2.0126871331915087e-71,5.0467377673449298e-69,1.0619470393859893e-65,5.6521369886278471e-62,2.1476510378216748e-30,1.3590857374157865e-36,7.5701133053151818e-38,9.2237096396192181e-38,3.4578955371392407e-39,9.7122756836651008e-35,5.5150127535809758e-27,3.8317795950071282e-33,2.0763899241095003e-33,8.4215665694774546e-40,6.129807459612727e-40,5.5143053853952107e-41,2.7759378759332368e-44,2.3281579307208382e-47,8.1782388248548078e-36,4.7187055127870556e-45,1.6012251040307854e-41,3.9383426184532277e-74,1.5310488561585393e-44,4.6317025909110813e-48,2.7170606839937707e-55,2.2515422677972421e-59,1.0164125520327374e-19,3.147071060364478e-18,1.8227015152520716e-25,9.9266547666119538e-37,4.2600560959964875e-28,4.2600561023137589e-28,6.3172714613090036e-37,1.2326037680382158e-27,7.7531446291920211e-34,4.6117076271599666e-37,2.8163915200609611e-44,5.7111651675886448e-35
4.582230460415822e-16,0.5037456798625757,154.0,0.0,0.0,0.0,0.99999999993202804,1.0,19.0,6.7994038239598455e-12,2.8030492310967619e-11,2.8030484771632437e-11,2.9317519740168198e-17,1.2051361346123422e-17,5.1076240630455898e-12,9.9148270782918495e-16,1.7666202972360531e-15,1.10416686890721e-15,2.0136793207491891e-17,4.3509460670507456e-25,1.9425380708935883e-20,2.4346853183756648e-25,4.8613287269209463e-21,3.1140365862788247e-27,3.1140384129057614e-27,1.6248480689680422e-33,2.0177861709733693e-34,1.3962022943831456e-21,4.6753476637426049e-62,4.4652892451226642e-62,4.4652892454340257e-62,1.7366913649877283e-29,1.5280991674113476e-17,5.0925957801039258e-30,5.8440580912401472e-30,3.8486354543245161e-27,3.4558684934738904e-27,2.5055741442966492e-40,9.7327221571643384e-33,7.2715026640722984e-52,6.0804525785101882e-41,6.1265449964494814e-41,3.5616246794554174e-44,2.2201538921154209e-51,3.3575756461423623e-58,7.6783130076214574e-60,2.9604326594716504e-49,3.8543882307866347e-67,1.4945728896448117e-70,3.7408443508205932e-68,6.8506228886846566e-65,3.6461711096601557e-61,4.5637838046114716e-30,3.8861569751384889e-36,2.1644286546273072e-37,2.632713562535035e-37,1.272093896605006e-38,2.7762968719664229e-34,1.1719465419227658e-26,1.0956509257092061e-32,5.9372097001456017e-33,3.0994399854097614e-39,2.255996462959201e-39,2.0296362022803444e-40,8.6657817249770182e-44,9.2892987736830059e-47,2.3384768208483233e-35,1.3493439539152111e-44,5.8795829676120645e-41,2.4179393900244836e-73,4.8009216330501295e-44,2.1137742186233455e-47,1.4909365930351343e-54,1.2366183591633863e-58,1.524625733022998e-19,4.7206278186171631e-18,3.8732638235216664e-25,2.8384203186625915e-36,9.0526732129711266e-28,9.0526732310346844e-28,1.8063557952720756e-36,3.5244955273907563e-27,2.8520826638757699e-33,2.1045655822672538e-36,1.5468024948117256e-43,2.1020988243670002e-34
6.109654425230037e-16,0.5037456798625757,154.0,0.0,0.0,0.0,0.9999999999093705,1.0,19.0,9.0658922587268875e-12,3.7374065137475043e-11,3.7374053256968681e-11,5.0012368305031509e-17,1.7663664050053217e-17,6.8093830242332629e-12,1.6912216335760907e-15,2.3553255970867926e-15,1.8834326418717514e-15,3.4350000484294005e-17,7.9441079261360654e-25,3.313750038716733e-20,4.2619388307144512e-25,8.2928779523064006e-21,6.5684246382834225e-27,6.5684292703247148e-27,4.1203003978628958e-33,5.1174025936266307e-34,2.3817639348222569e-21,2.5505885147962158e-61,2.4359932744714432e-61,2.4359932746447732e-61,3.6631994452617914e-29,2.0375741937115916e-17,8.6877200316292095e-30,1.2242653264646849e-29,8.1174133068310956e-27,7.2890023533553031e-27,6.3547027868023232e-40,2.0529193902806059e-32,2.1674361712568749e-51,1.5419819527737043e-40,1.554068288711726e-40,1.0615318303741254e-43,7.6328097438789547e-51,1.3111419252629942e-57,2.9984010747583143e-59,8.8243865442744707e-49,1.6878944107123416e-66,6.5449637837552383e-70,1.6354231235656046e-67,2.675217394070657e-64,1.4238392613167597e-60,7.7852996893292484e-30,8.1970535139510429e-36,4.5651089383773121e-37,5.5441928610803728e-37,3.2249025739863935e-38,5.8544583374889731e-34,1.9992081495207185e-26,2.3110429288606529e-32,1.2523329608058325e-32,7.8602502816206153e-39,5.7212730446171415e-39,5.1476005348443967e-40,1.9283413560419732e-43,2.4818738750848155e-46,4.9325366003374396e-35,2.8462601174539709e-44,1.4879912276947157e-40,1.3460239676669624e-72,1.0715513301103199e-43,6.2982427577498619e-47,5.1202464327666508e-54,4.2504018951408172e-58,2.0328389211495141e-19,6.2941845080735013e-18,6.6073530125394067e-25,5.9870711112478053e-36,1.5442843662580583e-27,1.5442843700681988e-27,3.8101403308671699e-36,7.4342023959072649e-27,7.229844515404398e-33,6.2704647649650609e-36,5.316303540458257e-43,5.3313928404879237e-34
9.164502354858467e-16,0.5037456798625757,154.0,0.0,0.0,0.0,0.99999999986405552,1.0,19.0,1.3598869127485583e-11,5.6061202035236492e-11,5.6061178081642048e-11,1.0354447895959002e-16,2.9304658773893822e-17,1.0212014449233521e-11,3.5009986614441264e-15,3.5325434183397978e-15,3.8988947558506789e-15,7.1113707051350407e-17,1.7672258947583647e-24,6.8607137501102469e-20,9.05519250243873e-25,1.7169393331347051e-20,1.7940455106865933e-26,1.7940471301293526e-26,1.4404931136368939e-32,1.7894942336759967e-33,4.931153647484374e-21,3.5423576991962095e-60,3.3832033216353545e-60,3.3832033219091689e-60,1.0005383012979959e-28,3.0566398995689106e-17,1.7988001174322188e-29,3.3061385558567439e-29,2.2168971610441731e-26,1.9906549046940296e-26,2.2222819834623609e-39,5.6071766131851771e-32,9.4873370999196259e-51,5.391477079483215e-40,5.4402893618780281e-40,4.6458676148809093e-43,4.1045570636673693e-50,8.5272051677761676e-57,1.9500545382462723e-58,3.8652205376304296e-48,1.3094555144220777e-65,5.0775498688147529e-69,1.2649089053190422e-66,1.7399488914500185e-63,9.2601496965385868e-60,1.6118513904700359e-29,2.2388751607808417e-35,1.2467346320457563e-36,1.5102254707761649e-36,1.1269631405306793e-37,1.5983233809479176e-33,4.1391157864781518e-26,6.3121514160777635e-32,3.4205181931309487e-32,2.748407673071622e-38,2.0005035995762826e-38,1.8001394213681681e-39,5.5852075845465069e-43,9.2237307097566224e-46,1.3472311607281757e-34,7.774301965176622e-44,5.1847865006074291e-40,2.1263512937457353e-71,3.1148100501817202e-43,2.7551787086590575e-46,2.7482713491023062e-53,2.2847267967134616e-57,3.0492653141533599e-19,9.4412977255268938e-18,1.3679727029287848e-24,1.6352607063672994e-35,3.1972544201013883e-27,3.1972544305080985e-27,1.0406710631928924e-35,2.0305161999712492e-26,2.5261521604710124e-32,2.7427100165697e-35,2.857394829539029e-42,1.8644190464361771e-33
1.2219350284486896e-15,0.5037456798625757,154.0,0.0,0.0,0.0,0.99999999981874055,1.0,19.0,1.8131845995029345e-11,7.4748325487776577e-11,7.4748283875096262e-11,1.7610219058405197e-16,4.1326012301156042e-17,1.3613257133783665e-11,5.9535289324459655e-15,4.7094592196127118e-15,6.6301604137157608e-15,1.20939812986772e-16,3.140082666244005e-24,1.1668288056876943e-19,1.5632670253320522e-24,2.9200675867843345e-20,3.7537487425783659e-26,3.7537527882871305e-26,3.5985805082071095e-32,4.4712770140081406e-33,8.3866135004539563e-21,1.6283759390994722e-59,1.5552147345928693e-59,1.5552147347348548e-59,2.0934678504291732e-28,4.0758868194075825e-17,3.059475778424582e-29,6.8485296891899983e-29,4.6380770164020995e-26,4.1647447240900549e-26,5.55289615364201e-39,1.1732108601463729e-31,2.7641623562454561e-50,1.3469948874020548e-39,1.3611296269032605e-39,1.3534319582335777e-42,1.3678402926722684e-49,3.2011188796382137e-56,7.3205188884997549e-58,1.127098198614273e-47,5.4689172213216943e-65,2.1206323430452005e-68,5.272191684398765e-66,6.5319263512769002e-63,3.4762669744629998e-59,2.7413402628807994e-29,4.6844813386130588e-35,2.608326728236437e-36,3.1523732140566006e-36,2.8143526383052762e-37,3.3429052829158671e-33,7.0395585531158491e-26,1.3207074789232772e-31,7.15687656600371e-32,6.8667740738991029e-38,4.9981869878913694e-38,4.4980514312570537e-39,1.2116444460608415e-42,2.3916282891365941e-45,2.8188598601464933e-34,1.6266779302486741e-43,1.2916769437844397e-39,1.1026146609792465e-70,6.773101556089646e-43,8.0235437462865247e-46,9.1461531124282519e-53,7.6116090160750126e-57,4.0656917334063492e-19,1.2588410689995682e-17,2.3265672898495512e-24,3.4215197963705638e-35,5.4377017524616489e-27,5.4377017742360122e-27,2.1774363298879737e-35,4.2485238853823262e-26,6.3077108750999329e-32,7.9864429229921416e-35,9.5187004584677227e-42,4.6586820646183987e-33
1.5274198214115326e-15,0.5037456798625757,154.0,0.0,0.0,0.0,0.99999999977342557,1.0,19.0,2.2664822861271389e-11,9.3435434832415299e-11,9.3435369278011835e-11,2.6904442132743283e-16,5.3459302654587691e-17,1.7013012442451534e-11,9.0944640612225908e-15,5.8860515046481325e-15,1.0128069635174329e-14,1.8475924431443506e-16,4.9430351626541531e-24,1.7826513432412814e-19,2.4121545574198193e-24,4.4612060474746975e-20,6.8335617893737282e-26,6.8335703709788601e-26,7.633013478245608e-32,9.485904747869604e-33,1.2812862160769856e-20,6.0120035816679264e-59,5.7418906371424713e-59,5.7418906377120921e-59,3.8110888809741293e-28,5.0953278969563325e-17,4.6744786033715225e-29,1.2341625769963149e-28,8.4426711875774721e-26,7.5810664935290897e-26,1.1781108098217378e-38,2.1357877883104177e-31,6.7112496559947899e-50,2.857389526799655e-39,2.8926627182514065e-39,3.2856852481668699e-42,3.7444930324879883e-49,9.7632594594637915e-56,2.2327233352754153e-57,2.7396720842649519e-47,1.8399774345661179e-64,7.1347262696911412e-68,1.7701311710320588e-65,1.9922613397087462e-62,1.0602448602684669e-58,4.1881508895431871e-29,8.5279241996184816e-35,4.7478763261332594e-36,5.724890992929066e-36,5.9675131350258506e-37,6.0831813221575157e-33,1.0754858535296476e-25,2.404285337835473e-31,1.302882744140393e-31,1.4566991189576172e-37,1.0603058955680814e-37,9.5430861532163167e-39,2.2643059841872622e-42,5.2193273241789632e-45,5.1316264136278024e-34,2.9613467851103873e-43,2.7321659848832992e-39,4.4234903462562598e-70,1.2680073458988429e-42,1.9471677659440948e-45,2.5003398202548495e-52,2.083087909498587e-56,5.0821181807887183e-19,1.5735523383412833e-17,3.5544731247375209e-24,6.2287557441715322e-35,8.3075889780197746e-27,8.3075890176592263e-27,3.9639451541059561e-35,7.7342792702616553e-26,1.3372912099355403e-31,1.9379567374368296e-34,2.6047797028818838e-41,9.88390999527114e-33
2.1383894073372187e-15,0.5037456798625757,154.0,0.0,0.0,0.0,0.99999999968279596,1.0,19.0,3.1730776589768563e-11,1.3080961068242859e-10,1.308094776317736e-10,5.1736251565997418e-16,7.7712352654821464e-17,2.3807971298362481e-11,1.7483034254735033e-14,8.2382457234703365e-15,1.9470019033026439e-14,3.5524281864113277e-16,9.867110264465127e-24,3.4279736235735465e-19,4.6951636272574443e-24,8.578741632850188e-20,1.8042625676906357e-25,1.8042657095571452e-25,2.7943802997096401e-31,3.4748577844469676e-32,2.4638700992113559e-20,7.3702560604820764e-58,7.0391182971218898e-58,7.0391182982926264e-58,1.0062451355478947e-27,7.1348047201854727e-17,8.9901416759332792e-29,3.1716191554472096e-28,2.2285545362340363e-25,2.0011225972331642e-25,4.3162583174225507e-38,5.6391154887610002e-31,3.471941478202232e-49,1.0463694090872566e-38,1.0690504711075236e-38,1.6990175621028501e-41,2.7957536184450622e-48,1.0800400614093033e-54,2.4699038393798711e-56,1.4280961829796418e-46,3.1019924872856497e-63,1.2028441309926931e-66,2.9441165471892419e-64,2.2041635909530179e-61,1.1728739783639887e-57,8.0536662441644751e-29,2.2516229256160218e-34,1.2532291287615452e-35,1.5016304628303577e-35,2.182275339848874e-36,1.6043729563557068e-32,2.0681202234534033e-25,6.3479230642470315e-31,3.4399935347615604e-31,5.3349449883800208e-37,3.8832595018016558e-37,3.4962578330015763e-38,6.214138760555072e-42,2.0114297478503071e-44,1.3548981018288133e-33,7.8189707388693525e-43,9.9124013100225885e-39,9.0915520613555665e-69,3.4895663122219465e-42,1.0055340317249653e-44,1.8549450606225831e-51,1.5532380995369431e-55,7.114971161744446e-19,2.2029747940088668e-17,6.8351349572030257e-24,1.6445790790443395e-34,1.5975220538998671e-26,1.5975220643658716e-26,1.0466004624945097e-34,2.042076840503377e-25,4.8879833763797171e-31,1.0003180151119585e-33,1.9413605212902072e-40,3.6211586680399138e-32
