Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32),C7H15(31),S(1930),S(1932),C4H9(23),C3H6(1916)
2.053856089897e-19,0.4643568749032703,154.0,0.0,0.0,0.0,0.99999999999928435,1.0,19.0,3.2508555237958914e-14,1.8872340647971667e-13,1.8872301128518364e-13,1.1535710668771213e-22,1.1518005439648516e-22,3.0503266034999213e-13,3.2502477898317224e-20,6.9492169962784939e-16,5.2138799478690772e-20,6.8566970714612098e-23,7.01098360531914e-33,3.4374143105497824e-25,8.2545047639563063e-33,2.4586996091027042e-25,2.5542238718648318e-34,2.5542238727093219e-34,7.4264149306882686e-44,1.0184806779950243e-44,1.6033823727700765e-26,2.0694551862921763e-79,1.9354715671187155e-79,1.9354715671202751e-79,1.3569180326075818e-37,5.6951902841495373e-19,3.5149064222299241e-34,9.1608045362269125e-38,9.6917809515346245e-34,6.0416982999376907e-34,5.3495157187966599e-50,5.9608700757793414e-40,8.9830544130973248e-64,8.3740488859204543e-51,5.0059164648052897e-49,8.081674339335279e-57,4.8335793277391063e-67,4.8184146223164405e-77,6.8349377073461132e-78,1.9418501541352974e-60,2.1758133629870399e-88,4.9794038197186564e-92,3.8836930796882169e-89,4.3932080685732254e-83,4.9350192045750172e-80,1.6506861236507466e-33,8.6503060662806404e-43,4.3119601425487615e-43,2.0313322450278214e-43,7.5261487404359846e-47,4.6776333651382931e-40,3.5813521132677453e-30,3.4512297650950009e-39,2.5340712706945757e-39,7.3678237471191993e-49,6.1978264202375888e-49,5.3384293320715747e-50,8.0805975551087128e-53,1.3058831835305848e-58,4.3333072763838379e-42,2.1338182385343587e-51,1.0596053213682776e-50,6.3219997995085109e-93,4.9024713718701862e-53,8.3274963463748898e-59,9.1005953032468392e-69,9.4040511288676329e-73,7.4682341601711168e-21,1.6678808506872873e-19,7.0486429263625146e-30,8.8363300213064372e-44,1.5671252765138903e-31,1.5671252765138903e-31
4.1094965899502963e-19,0.4643568749032702,154.0,0.0,0.0,0.0,0.99999999999856803,1.0,19.0,6.5045354224984646e-14,3.7761077732388975e-13,3.7760998672717353e-13,4.6172905413310005e-22,4.6031262591101898e-22,6.1033016350425096e-13,1.3009458397165349e-19,1.3904468963943116e-15,2.0869102497916013e-19,2.7444653438845507e-22,5.5843562000942001e-32,1.3758614619022646e-24,6.5128813323809113e-32,9.8412059769489308e-25,2.044932171259243e-33,2.0449321726115261e-33,1.1891929515629767e-42,1.6308957478393777e-43,6.4177080241659243e-26,2.654281878219051e-77,2.4824345753373833e-77,2.4824345753413849e-77,1.0863594954913927e-36,1.1395329246939735e-18,1.4068786688604694e-33,7.3340093735396755e-37,7.7593160227632641e-33,4.8370311563608466e-33,8.5661950868132168e-49,4.7723205201012649e-39,2.8769962193644266e-62,1.3409375924561014e-49,4.0748278602915268e-48,2.5883094326617982e-55,3.0961328291763136e-65,6.1728801025067637e-75,8.7562516558621438e-76,3.1598616573965065e-59,5.5748961470043518e-86,1.2758290726804777e-89,9.9507467112910974e-87,5.6281476879466134e-81,6.322262461249218e-78,6.6070462956401294e-33,6.9255045744982753e-42,3.4521884161364272e-42,1.6262924939035123e-42,9.8272113574774186e-46,3.7449398434882625e-39,1.4334741688225491e-29,2.763082213088706e-38,2.0287978342518581e-38,1.1798111474460601e-47,9.9245908393539985e-48,8.5484422324207114e-49,1.2864839468037552e-51,4.1104391247368157e-57,3.4692806380796921e-41,1.7531468128816968e-50,1.6967344145025229e-49,1.6217314947109084e-90,7.8024871597390625e-52,2.1645766218103309e-57,4.7201595713862086e-67,4.8775831726252605e-71,1.494295679530201e-20,3.3372107723396176e-19,2.8212940996987006e-29,7.0744368912958293e-43,6.2725851521544458e-31,6.2725851521544458e-31
8.220777590056889e-19,0.4643568749032703,154.0,0.0,0.0,0.0,0.9999999999971354,1.0,19.0,1.3011895219887435e-13,7.5538551791348686e-13,7.5538393691545282e-13,1.8475176311634642e-21,1.8362104506584202e-21,1.2209246519708306e-12,5.2054753965890634e-19,2.7814965168038927e-15,8.3503552788551163e-19,1.098143307411669e-21,4.4239300513446463e-31,5.5052373632444038e-24,5.0653160331707179e-31,3.9377642547632513e-24,1.6365672277265104e-32,1.6365672298910414e-32,1.9034798890315074e-41,2.6104942881209119e-42,2.5679191532708712e-25,3.4009277617077014e-75,3.1807400463626602e-75,3.1807400463729133e-75,8.6941776976845242e-36,2.279560909906774e-18,5.6293479313519731e-33,5.8691092893175453e-36,6.2098082217748514e-32,3.8710932452502486e-32,1.3711490939775508e-47,3.8193068141609636e-38,9.2102601059131806e-61,2.1463693021691594e-48,3.3684228741102455e-47,8.2860581061805667e-54,1.9823681431653272e-63,7.9046753373043362e-73,1.1212809173727457e-73,5.2190904835685834e-58,1.4277879454666359e-83,3.2675288488069328e-87,2.5484367483705657e-84,7.2071200966160271e-79,8.095966783999221e-76,2.6436791169771098e-32,5.5425084059450207e-41,2.7627974356854191e-41,1.3015147511552574e-41,1.3949759536166782e-44,2.997072351968796e-38,5.7357638316283204e-29,2.2113053764195232e-37,1.6236548506882287e-37,1.8884642343226212e-46,1.5885787546208013e-46,1.3683074202683763e-47,2.0357185604858817e-50,1.2721351066683554e-55,2.7764788647448693e-40,1.421594661391925e-49,2.7158331131030292e-48,4.1558612925370165e-88,1.2338589171704882e-50,6.1252870530584398e-56,2.6670766938169807e-65,2.7560580789693824e-69,2.9892402066915886e-20,6.6758706152011946e-19,1.1288851302884001e-28,5.6616995869962184e-42,2.5098511027237442e-30,2.5098511027237442e-30
1.6443339590270073e-18,0.46435687490327027,154.0,0.0,0.0,0.0,0.99999999999427014,1.0,19.0,2.6026614814600664e-13,1.5109349947269257e-12,1.5109318345092095e-12,7.3912734334121876e-21,7.3012978642001573e-21,2.4421115575397509e-12,2.0825271003463475e-18,5.5635926651331215e-15,3.3406826160655298e-18,4.3932857909926508e-21,3.4694884982632421e-30,2.202452923241802e-23,3.8361217409774518e-30,1.575362103747601e-23,1.3095024244984412e-31,1.3095024279623842e-31,3.0461770067719899e-40,4.1776374867657163e-41,1.0273348728996323e-24,4.3553949130959835e-73,4.0734117247133022e-73,4.0734117247395653e-73,6.9566632057419307e-35,4.5596176509514215e-18,2.2521063030218131e-32,4.695655675991299e-35,4.9687855659906458e-31,3.0974599463170274e-31,2.1942849878967166e-46,3.056025725485404e-37,2.9479029797993067e-59,3.4348764680399271e-47,2.8669981567389957e-46,2.652086077397363e-52,1.2689819123692623e-61,1.0120125435721125e-70,1.4355432817957964e-71,8.8683617159539623e-57,3.6559137181869085e-81,8.3666513126759112e-85,6.5251214805059338e-82,9.2270691183619246e-77,1.0365030348316824e-73,1.0576437857242098e-31,4.4348487363095997e-40,2.210653732951758e-40,1.0413879311630362e-40,2.0899612480809178e-43,2.3980849384146439e-37,2.2946789990117563e-28,1.7693800338902381e-36,1.2991705548411568e-36,3.0221513650424074e-45,2.5422364330556318e-45,2.1897371918851029e-46,3.1850960084842797e-49,3.8175983851866046e-54,2.2216048865738465e-39,1.145038263722766e-48,4.3460669394851711e-47,1.06444208750367e-85,1.9280894573741682e-49,1.8317815181331603e-54,1.5935980551459861e-63,1.6467997546431612e-67,5.9791292615552041e-20,1.3353190299152028e-18,4.5162756056798779e-28,4.5302198913733902e-41,1.004103872626151e-29,1.004103872626151e-29
3.2888463590696443e-18,0.4643568749032702,154.0,0.0,0.0,0.0,0.99999999998853972,1.0,19.0,5.2056054003768285e-13,3.0220339311197726e-12,3.0220276185655167e-12,2.9567498988330315e-20,2.8855663039433914e-20,4.8844770832487433e-12,8.3307702202138493e-18,1.1127772591859344e-14,1.3363792119917817e-17,1.7574553349637505e-20,2.6695790293478469e-29,8.8105246903201988e-23,2.7711559648360488e-29,6.3019611953842461e-23,1.0477013957916478e-30,1.0477014013344851e-30,4.8743453295263004e-39,6.684889494246984e-40,4.109673931024348e-24,9.7620782786056035e-71,9.1300478878335834e-71,9.1300478879511134e-71,5.5658591551472461e-34,9.119734215516896e-18,9.0091629419624025e-32,3.7560438537641438e-34,3.9753986894357963e-30,2.4781987564543104e-30,3.5112132461407093e-45,2.4450527003442062e-36,9.4342814388229802e-58,5.4963191650417127e-46,2.5686393316054955e-45,8.4875033301046791e-51,8.1222907431641137e-60,1.295505818283848e-68,1.8376794831154417e-69,1.5842567169370892e-55,9.3600808206684679e-79,2.1420783682261812e-82,1.6704646769921738e-79,1.1811840101221929e-74,1.3268567998642573e-71,4.23091940289555e-31,3.5482157230091583e-39,1.7686845399492159e-39,8.3315486429018709e-40,3.2302510444583177e-42,1.9186048242616249e-36,9.1794628376793171e-28,1.4156380443891901e-35,1.0394351054131527e-35,4.8359141358406042e-44,4.0679704308560964e-44,3.5039354246152895e-45,4.87865813571332e-48,1.0860331417540384e-52,1.7774525859860703e-38,9.1916228832089021e-48,6.9539337555957797e-46,4.7636449322930956e-83,2.9463761752057714e-48,5.6562480600124723e-53,9.8358015401249769e-62,1.016458578132348e-65,1.1958907373445788e-19,2.6707829659964379e-18,1.8066572688522547e-27,3.6245200519951099e-40,4.0167423759424958e-29,4.0167423759424958e-29
6.5778711591549184e-18,0.4643568749032703,154.0,0.0,0.0,0.0,0.99999999997707889,1.0,19.0,1.0411493238106824e-12,6.04423173672556e-12,6.04421914215331e-12,1.1827480076994928e-19,1.1270503812887907e-19,9.769174993176189e-12,3.3324307664421606e-17,2.2256082965802857e-14,5.3457136422698146e-17,7.0300913597712315e-20,1.9833604982433353e-28,3.5243500735680449e-22,1.8540202436009557e-28,2.5208869900343382e-22,8.3820088305994318e-30,8.3820089192882338e-30,7.7992413190384644e-38,1.0696333653343296e-38,1.6439364566170657e-23,1.2538512346812044e-68,1.1726726108475095e-68,1.172672610877751e-68,4.4528989560575933e-33,1.8239979674552502e-17,3.603815461343452e-31,3.0036387352176528e-33,3.1804584157563423e-29,1.9826459447352279e-29,5.6182272511263536e-44,1.9561349900092968e-35,3.0191288892314459e-56,8.794422640477874e-45,2.4947467710927937e-44,2.7161026828409656e-49,5.1984655819952406e-58,1.6583118621444986e-66,2.3523211463702696e-67,3.0635249713829301e-54,2.3962743782312467e-76,5.4839356479686219e-80,4.2758682837823244e-77,1.5119764431644928e-72,1.6984427095015799e-69,1.6924365820943073e-30,2.8387071097700766e-38,1.4150046123945457e-38,6.6650020103309971e-39,5.0772653416110784e-41,1.5348842675136042e-35,3.6719343941449045e-27,1.1325635812411849e-34,8.3158752128167772e-35,7.7377922642827302e-43,6.5090144093972701e-43,5.6065802426954859e-44,7.1899607211713714e-47,2.8425565458187036e-51,1.4220294486571805e-37,7.3658782747821163e-47,1.1125321714816065e-44,1.2257240540153735e-80,4.3243450812025364e-47,1.7770620780220305e-51,6.1780836333709461e-60,6.3851243412085536e-64,2.3918463605880384e-19,5.3417108353231836e-18,7.2269231326783007e-27,2.899753725987722e-39,1.606762329061297e-28,1.606762329061297e-28
1.3155920759325467e-17,0.4643568749032702,154.0,0.0,0.0,0.0,0.99999999995415711,1.0,19.0,2.0823268913152671e-12,1.2088627092152267e-11,1.2088602011229655e-11,4.7310876608801705e-19,4.3043246029648823e-19,1.9538438248867764e-11,1.3329890906395063e-16,4.4512505797414121e-14,2.1383123810418069e-16,2.8120809312327668e-19,1.3874713596585582e-27,1.4097661445148132e-21,1.1140418697353464e-27,1.0083752604748164e-21,6.705765843627555e-29,6.7057659855296875e-29,1.2478758196905411e-36,1.7114461642012327e-37,6.5758795487812424e-23,1.6050480449838938e-66,1.5011317380902268e-66,1.5011317381676518e-66,3.5624041157639405e-32,3.6480519912241932e-17,1.4415584286625395e-30,2.4008283361024558e-32,2.5444086984489072e-28,1.586142916383351e-28,8.9893931814590216e-43,1.5649450877586221e-34,9.6614673075359011e-55,1.4071001023243636e-43,2.6994420056686066e-43,8.6914937300113534e-48,3.3270068218118218e-56,2.1226326967420757e-64,3.0109619565519451e-65,6.5932808311060119e-53,6.1344448259524771e-74,1.4038838179182974e-77,1.094266806598312e-74,1.9353295129851282e-70,2.1740001065818299e-67,6.7698837104048144e-30,2.2710192339660304e-37,1.1320142526470765e-37,5.3312430464067486e-38,8.0501542293918119e-40,1.2278206405595637e-34,1.4688035196111992e-26,9.0607138208327411e-34,6.652857451093665e-34,1.2380577958953803e-41,1.041446601802015e-41,8.9707515583023959e-43,9.9309536278197883e-46,6.6625357830491601e-50,1.1376503614292532e-36,5.8977446137726392e-46,1.7796047008263426e-43,3.138146585750478e-78,5.9337520957899713e-46,5.6335120914172336e-50,3.9158447202044755e-58,4.0477363577325305e-62,4.7837576105363358e-19,1.0683566562633783e-17,2.8908280604829518e-26,2.3198580903869282e-38,6.4271800700926016e-28,6.4271800700926016e-28
2.631201995966656e-17,0.4643568749032703,154.0,0.0,0.0,0.0,0.99999999990831367,1.0,19.0,4.1646820261587855e-12,2.4177416868127431e-11,2.41773670369857e-11,1.8924538173412622e-18,1.5777474970308225e-18,3.9076434517987878e-11,5.3319279160050765e-16,8.9024559809613098e-14,8.5532038917201938e-16,1.1248335604189609e-18,8.8539444201324051e-27,5.6391014204487085e-21,5.9222135602864541e-27,4.0335416649446509e-21,5.3646757221248504e-28,5.3646759491597604e-28,1.9965162204976187e-35,2.7383142997345144e-36,2.6303785254172999e-22,2.0545105911013499e-64,1.9214945434220827e-64,1.9214945436202956e-64,2.8499577484686378e-31,7.2961797666090143e-17,5.7663156969771484e-30,1.9172707236187917e-31,2.0355216316380759e-27,1.268911011901494e-27,1.4383215082347072e-41,1.2519708492868698e-33,3.0917107825661867e-53,2.2512502263159096e-42,3.2853485028144504e-42,2.7811460640792743e-46,2.1291848148772374e-54,2.7168435667163235e-62,3.85385240081992e-63,1.5962305919334208e-51,1.570345228885249e-71,3.5937779365833406e-75,2.799391295956116e-72,2.4771209194668891e-68,2.7825910056571481e-65,2.7079807589741937e-29,1.8168363850497199e-36,9.055960624778331e-37,4.2636295447972796e-37,1.2819689634247425e-38,9.8208275033687369e-34,5.8752728970994605e-26,7.2486412772534414e-33,5.3223481344554789e-33,1.9808522233663309e-40,1.6662647536027525e-40,1.435336950980166e-41,1.246336633174661e-44,1.3872866247539888e-48,9.1013077257067e-36,4.7202134159589507e-45,2.8458304610067156e-42,8.0338493298036145e-76,7.3807994435222947e-45,1.7939847520549548e-48,2.4929917752405852e-56,2.5778038734376641e-60,9.5675801242784901e-19,2.1367277971883432e-17,1.1563429817088095e-25,1.8559085714338268e-37,2.5708981743600831e-27,2.5708981743600831e-27
3.9468119160007654e-17,0.46435687490327027,154.0,0.0,0.0,0.0,0.99999999986247023,1.0,19.0,6.2470371608366508e-12,3.6266205784506618e-11,3.6266131350345424e-11,4.0214756634616556e-18,3.161647173255612e-18,5.8613900559234783e-11,1.1330259277148683e-15,1.3353582218486789e-13,1.8175417835821444e-15,2.3902634111390237e-18,2.2461303738637109e-26,1.1983096243313369e-20,1.3859829663044721e-26,8.5713010829935866e-21,1.5339665380085519e-27,1.533966621570696e-27,7.3483308207546644e-35,1.0078782776453942e-35,5.5895710142776575e-22,1.0600523590871442e-63,9.914209418098944e-64,9.9142094193158679e-64,8.1491257705912333e-31,1.0944327269840426e-16,1.2253492979880909e-29,5.476614804083914e-31,5.8202889756405208e-27,3.6282732925202211e-27,5.2939939612900637e-41,3.5798649287366417e-33,1.4115685977435278e-52,8.2858755236008338e-42,1.124324040117811e-41,1.2697442104046745e-45,1.1698173806387253e-53,1.7527111801968548e-61,2.4862271775771527e-62,6.8332719143147233e-51,1.1661503236291119e-70,2.6687672781921181e-74,2.0784943218936024e-71,1.5980623315219369e-67,1.7951267186476541e-64,5.754475939896395e-29,5.1950314557796068e-36,2.5894037876584394e-36,1.2189028692335839e-36,4.7132986071024818e-38,2.807846924737767e-33,1.2484990890024811e-25,2.0726620890988972e-32,1.5218633973930684e-32,7.290756465330772e-40,6.1328525467048921e-40,5.283005406570085e-41,4.1221447681807649e-44,5.4583748774801296e-48,2.6024125912053718e-35,1.3498341130270514e-44,1.0471792678873778e-41,4.9323657915706209e-75,2.432501343340375e-44,8.1826429737543581e-48,1.3683802716192166e-55,1.4151001915877986e-59,1.4351402651866257e-18,3.2050989335761558e-17,2.4572361800243404e-25,5.3067552215666865e-37,5.4631749567611467e-27,5.4631749567611467e-27
5.262421836034875e-17,0.4643568749032702,154.0,0.0,0.0,0.0,0.99999999981662679,1.0,19.0,8.329392295348862e-12,4.8354993905501879e-11,4.8354894951309159e-11,6.8601739791020503e-18,5.1179261606188249e-18,7.815083638699795e-11,1.9327928913945943e-15,1.7804629293725745e-13,3.1004867172081915e-15,4.0774909229251255e-18,4.2859568786139023e-26,2.0441737165902309e-20,2.4990905487802997e-26,1.4621653246673798e-20,3.2355849551145563e-27,3.2355851670419741e-27,1.8636540512827601e-34,2.5561878162031038e-35,9.5351653876685183e-22,5.7829819804484071e-63,5.4085719378891423e-63,5.4085719385665785e-63,1.7188902116042928e-30,1.4592494500918085e-16,2.0903106788756043e-29,1.1541092441055222e-30,1.2276603154511725e-26,7.6530343301057075e-27,1.3426739565173733e-40,7.5509844146270917e-33,4.2074925117698692e-52,2.101425118596686e-41,2.7253319953130702e-41,3.7846689742687127e-45,4.0220025180827216e-53,6.8446969734535173e-61,9.7092276906073041e-62,1.9527722774256695e-50,5.1069547430260644e-70,1.1687419601245218e-73,9.1009564004656964e-71,6.2407816045068947e-67,7.0103385071475609e-64,9.8164737499196966e-29,1.0957842652721616e-35,5.4617297662804749e-36,2.5705789472428262e-36,1.1945880264614492e-37,5.9219898576931613e-33,2.129795690844453e-25,4.3718470405743562e-32,3.2100557726268657e-32,1.8490702049863634e-39,1.5553979577927158e-39,1.3398861577913516e-40,9.5612318233305017e-44,1.4441932086720703e-47,5.4892501302180325e-35,2.8473637776129109e-44,2.6552398466054791e-41,2.7457500221177726e-74,5.6269935399238913e-44,2.4374730998403224e-47,4.7015299191336227e-55,4.8626891676895644e-59,1.913522519329968e-18,4.2734700654268173e-17,4.1917623974324158e-25,1.1193503537878956e-36,9.3195483501181344e-27,9.3195483501181344e-27
7.893641676103093e-17,0.46435687490327027,154.0,0.0,0.0,0.0,0.99999999972493991,1.0,19.0,1.2494102563984509e-11,7.253256844409894e-11,7.2532420481287836e-11,1.4203136826423589e-17,9.741132520821016e-18,1.1722346370857516e-10,4.0015424400683054e-15,2.6706537659531156e-13,6.4190680952353116e-15,8.4418583874592705e-18,1.0071369857338747e-25,4.2321922249516386e-20,5.4807010163700937e-26,3.0272319309171631e-20,8.8374003661742389e-27,8.8374011072687232e-27,6.5170355341945104e-34,8.939046245634666e-35,1.974137886120809e-21,8.0315943940387238e-62,7.5116014938901837e-62,7.5116014949603458e-62,4.6948345870016647e-30,2.1888875263119646e-16,4.3277495691039921e-29,3.147381154497227e-30,3.3530847059502287e-26,2.0902583586859159e-26,4.6954067347630247e-40,2.0624114771470338e-32,1.8417056496986497e-51,7.3484704925960027e-41,9.0531854273792999e-41,1.6565634317459728e-44,2.1630402578115987e-52,4.4519170797184146e-60,6.3150608495317267e-61,8.1256626704179717e-50,3.9622296565439272e-69,9.0677289317328598e-73,7.0589382912012792e-70,4.0591715209511945e-66,4.5596535596332275e-63,2.0323791375933088e-28,2.9929310547188243e-35,1.4917330793704583e-35,7.0190389904344005e-36,4.174276996355753e-37,1.6172169702813456e-32,4.4094775376319072e-25,1.1940868226254452e-31,8.7676716414163277e-32,6.4661429196157223e-39,5.4391416932775124e-39,4.6856515376807151e-40,2.9186036973706723e-43,5.3023806849361967e-47,1.4992865953480889e-34,7.7775154021984792e-44,9.281756134224622e-41,4.3375151974886651e-73,1.7114745886467862e-43,1.0661148842055736e-46,2.5262356182179958e-54,2.6135839424946313e-58,2.8702870308661595e-18,6.4102123184797366e-17,8.6785249680474849e-25,3.057298794730194e-36,1.9294970843721809e-26,1.9294970843721809e-26
1.0524861516171312e-16,0.4643568749032703,154.0,0.0,0.0,0.0,0.99999999963325303,1.0,19.0,1.6658812832010992e-11,9.6710140464949561e-11,9.6709943391535055e-11,2.4155830463442109e-17,1.5326602278199248e-17,1.5629414136559723e-10,6.8054749082263753e-15,3.5608154929070501e-13,1.0916992012663988e-14,1.4357270473051691e-17,1.8602500479668889e-25,7.197830362367714e-20,9.6482046204028006e-26,5.1485326148291547e-20,1.849081469624059e-26,1.8490816547979564e-26,1.6283768396154522e-33,2.2336095924632902e-34,3.3574943591598636e-21,3.6920160509306324e-61,3.4529823023356335e-61,3.4529823028905626e-61,9.8231818618859562e-30,2.9185328571645057e-16,7.3604079956771316e-29,6.5763880214002966e-30,7.0157036650536514e-26,4.3734753251755427e-26,1.1732559907716204e-39,4.3152588330082426e-32,5.3658521243396533e-51,1.836116968860925e-40,2.192937860423162e-40,4.826292613849374e-44,7.2088058213486787e-52,1.6713492119045267e-59,2.3708150905523402e-60,2.2978784632443941e-49,1.6549002894127249e-68,3.7873145265391392e-72,2.9477309636972122e-69,1.5239130525293124e-65,1.7117959404252958e-62,3.4565473055335272e-28,6.2622177716640522e-35,3.1211385435078955e-35,1.4682441861471459e-35,1.0425314931775025e-36,3.3832707055908538e-32,7.4993717870590424e-25,2.4984273965894828e-31,1.8344917845496143e-31,1.6156824041881807e-38,1.3590597480723571e-38,1.170817204015835e-39,6.5625538066116634e-43,1.364333734728186e-46,3.1370114096153759e-34,1.627375343428987e-43,2.3184847092954525e-40,2.2492061837723298e-72,3.8384290595257715e-43,3.104729038870454e-46,8.4147184314953154e-54,8.7071992343303957e-58,3.8270515474939347e-18,8.5469545548479575e-17,1.4759910778501415e-24,6.3968991378808021e-36,3.2815720393553886e-26,3.2815720393553886e-26
1.315608135623953e-16,0.4643568749032702,154.0,0.0,0.0,0.0,0.99999999954156638,1.0,19.0,2.0823523099384801e-11,1.2088771004142592e-10,1.2088746349492933e-10,3.690466206105034e-17,2.1689902281600364e-17,1.9536273019248291e-10,1.0397067096514448e-14,4.4509460319163439e-13,1.6678439047834624e-14,2.1934471186316423e-17,3.0165918020192091e-25,1.0996623411775133e-19,1.5087859404328733e-25,7.8657982028513076e-20,3.3661842257035274e-26,3.3661846185583221e-26,3.4546641394272202e-33,4.7388132576565789e-34,5.1294955871370543e-21,1.363100401147633e-60,1.2748486190034368e-60,1.2748486192260636e-60,1.7882752505136415e-29,3.6481859608372285e-16,1.1245098473967381e-28,1.1955454737995811e-29,1.277168459087047e-25,7.961660023463656e-26,2.4891934241709354e-39,7.8557689580903917e-32,1.3028004723200845e-50,3.8953796423496315e-40,4.545254148245208e-40,1.171762970124618e-43,1.9735637406103573e-51,5.0978356002212377e-59,7.2312989657847446e-60,5.4507768334199454e-49,5.5680754331073606e-68,1.2742818583232719e-71,9.9159774611336885e-69,4.6481709760396218e-65,5.221203598809513e-62,5.2808258067999577e-28,1.1400133522987815e-34,5.6817893474859265e-35,2.6721901654356908e-35,2.2109882469954065e-36,6.1582093837532511e-32,1.1457350377905963e-24,4.548287075428198e-31,3.3396240824536835e-31,3.4277793786155243e-38,2.8833201187962544e-38,2.4840165963994419e-39,1.2618343963903543e-42,2.9593953448445757e-46,5.710811901925312e-34,2.96264933871818e-43,4.9172532925158555e-40,9.0234013265357878e-72,7.3647272520059756e-43,7.5353223764466848e-46,2.3026389319566196e-53,2.3830911742294457e-57,4.7838160695770124e-18,1.0683696773339729e-16,2.2549821464970582e-24,1.1645320084399249e-35,5.0135034619120785e-26,5.0135034619120785e-26
1.578730119630775e-16,0.46435687490327027,154.0,0.0,0.0,0.0,0.99999999944987961,1.0,19.0,2.4988233366094038e-11,1.4506527735757152e-10,1.4506498074032649e-10,5.2500580541835396e-17,2.8616673761818324e-17,2.3442919223933022e-10,1.4790629220273955e-14,5.3410448157766589e-13,2.3726364910504388e-14,3.1203689074617898e-17,4.4860972881402508e-25,1.5643742657955725e-19,2.1822997339088619e-25,1.1189888209562322e-19,5.58328918886286e-26,5.5832899367934809e-26,6.5770878740904403e-33,9.0221361240263471e-34,7.2972234624407271e-21,4.2813501290574696e-60,4.0041608807352749e-60,4.0041608815004826e-60,2.9661078525672123e-29,4.3778469789668746e-16,1.5997359794497914e-28,1.9801154128266703e-29,2.118338391164749e-25,1.3205376284665132e-25,4.7391683522686708e-39,1.3029896413695571e-31,2.8085630079765003e-50,7.416107988370612e-40,8.4946022944875151e-40,2.5259935969000452e-43,4.7613377007550046e-51,1.3627478432044658e-58,1.9330629826845941e-59,1.1526811913514671e-48,1.6352422252812914e-67,3.742342234259902e-71,2.9115366282692217e-68,1.2425554572640198e-64,1.3957264814631483e-61,7.5125053718684307e-28,1.8908719348228961e-34,9.4238249735857094e-35,4.4310041282785374e-35,4.2080914821601152e-36,1.0212683957827747e-31,1.629923118548157e-24,7.5439601006426233e-31,5.5392351871110337e-31,6.5259976790223017e-38,5.4893919031805787e-38,4.72930684383795e-39,2.1854743327983482e-42,5.7348441760296935e-46,9.4721816773576747e-34,4.914059477806279e-43,9.3586113177225056e-40,3.101501137230425e-71,1.2732440007177391e-42,1.6239328482785209e-45,5.5528719031768835e-53,5.747923104638353e-57,5.7405805972148388e-18,1.2820438973629331e-16,3.207938989011208e-24,1.9315402382514176e-35,7.1322131268036677e-26,7.1322131268036677e-26
2.1049740876444187e-16,0.4643568749032702,154.0,0.0,0.0,0.0,0.99999999926650629,1.0,19.0,3.3317653897520074e-11,1.9342040599242489e-10,1.9342000666255105e-10,9.2228277144206228e-17,4.3380596655768349e-17,3.125557406801141e-10,2.5981895814337638e-14,7.1211471846193332e-13,4.1678817850475704e-14,5.4814665764888484e-17,8.3685781018503896e-25,2.7481293006561292e-19,3.9177014068617639e-25,1.9657392272117566e-19,1.2928452579364695e-25,1.2928454882264632e-25,2.0250841834128374e-32,2.7781429453142798e-33,1.281911037636175e-20,3.7155581887848005e-59,3.475000259729896e-59,3.4750002607822468e-59,6.8682179275287043e-29,5.8371927436230346e-16,2.810302993358375e-28,4.5681941819647012e-29,4.9049968010081114e-25,3.0576950624914667e-25,1.4593462642713181e-38,3.0171537000876207e-31,1.1669560742909861e-49,2.2833931749263112e-39,2.5335919499809986e-39,1.0494311885999168e-42,2.719795857789489e-50,1.0943549520111152e-57,1.552346820337382e-58,4.6073352359965358e-48,1.8927031556150527e-66,4.3315788822294739e-70,3.3658988375891422e-67,9.9786772214620352e-64,1.1208386107729988e-60,1.3197296335686989e-27,4.3784296642975937e-34,2.1820144724949212e-34,1.0253167231319264e-34,1.2948821378837548e-35,2.3638794948245446e-31,2.863302482273267e-24,1.7468432872317836e-30,1.2826441251066866e-30,2.009439842362249e-37,1.6902242404234174e-37,1.4563049691168713e-38,5.4147397854114073e-42,1.8208673472669538e-45,2.1933414371851616e-33,1.1379109103524679e-42,2.8787623467826854e-39,4.2653343265923298e-70,3.1448126258007117e-42,6.7421602275868428e-45,3.1676675448151855e-52,3.2810356060806461e-56,7.654109669144456e-18,1.709392331963656e-16,5.6354208764598836e-24,4.4726032752298631e-35,1.2529235470311216e-25,1.2529235470311216e-25
