Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128)
5.339476705000254e-10,0.9787073761845178,154.0,0.0,0.0,0.0,0.99634594696737389,1.0,18.999979648399393,0.00015173343330360662,0.00044320781468160179,0.00042148833910881674,1.9966816514140173e-05,6.0320471810727679e-11,2.1972415480922358e-06,0.0009464783421636783,1.2183746286656953e-08,0.0016657797030582148,3.8472358038854575e-07,1.8984597318332416e-13,6.6693163633174375e-07,2.5795183967751485e-15,5.6561355766198238e-07,1.5718292145766821e-06,1.5718292145766821e-06
5.493148109403932e-10,0.9787073733894135,154.0,0.0,0.0,0.0,0.99624101478487281,1.0,18.999979043527709,0.00015608802338481776,0.00045591543934721029,0.00043348900210778867,2.0560641295750261e-05,6.2049974727338393e-11,2.1970297762957741e-06,0.00097368172486169151,1.2182463129862494e-08,0.0017136783017364327,3.9576874332019534e-07,1.9549210343326118e-13,7.0541261864131393e-07,2.6535746873120182e-15,5.8471060530835231e-07,1.6769159388192952e-06,1.6769159388192952e-06
5.64681951380761e-10,0.9787073706154586,154.0,0.0,0.0,0.0,0.99613609549930782,1.0,18.999978438949007,0.00016044192450995206,0.00046862038616432431,0.00044548379106184449,2.1154175430351274e-05,6.3779113088589994e-11,2.1968180305607458e-06,0.0010008818064097791,1.218118013077688e-08,0.001761572280422969,4.0681157808481011e-07,2.0113547018934127e-13,7.4496709045991699e-07,2.7276153678055447e-15,6.0380336348643193e-07,1.7854914674321005e-06,1.7854914674321005e-06
5.800490918211288e-10,0.978707367862649,154.0,0.0,0.0,0.0,0.9960311891089203,1.0,18.999977834663166,0.00016479513677178991,0.00048132265570520461,0.00045747270814318141,2.1747419025435955e-05,6.5507886973189283e-11,2.196606310883209e-06,0.0010280785872130293,1.2179897289386428e-08,0.0018094616396863116,4.1785208517978761e-07,2.067760744754689e-13,7.8559459847621975e-07,2.8016404416122958e-15,6.228909883570476e-07,1.897554937322505e-06,1.897554937322505e-06
5.954162322614965e-10,0.9787073651309777,154.0,0.0,0.0,0.0,0.99592629561195167,1.0,18.99997723067009,0.00016914766026309918,0.0004940222485420037,0.00046945575552310049,2.2340372188451245e-05,6.7236296458002809e-11,2.1963946172599266e-06,0.0010552720676764759,1.217861460565718e-08,0.0018573463800948692,4.2889026510242236e-07,2.124139173110038e-13,8.2729468954063657e-07,2.8756499120403821e-15,6.4197277779610063e-07,2.0131053445162185e-06,2.0131053445162185e-06
6.107833727018643e-10,0.9787073624204377,154.0,0.0,0.0,0.0,0.99582141500664412,1.0,18.999976626969669,0.00017349949507663493,0.00050671916524676591,0.00048143293537204182,2.2933035026798318e-05,6.8964341620865294e-11,2.196182949687411e-06,0.0010824622482050981,1.2177332079569382e-08,0.0019052265022169721,4.3992611834991788e-07,2.1804899971707085e-13,8.7006691066527203e-07,2.9496437824228238e-15,6.6104814775136572e-07,2.1321415677663971e-06,2.1321415677663971e-06
6.261505131422321e-10,0.978707359731022,154.0,0.0,0.0,0.0,0.9957165472912396,1.0,18.999976023561786,0.00017785064130514,0.00051941340639142782,0.00049340424985961035,2.3525407647834118e-05,7.069202254086791e-11,2.1959713081615939e-06,0.0011096491292038224,1.2176049711113786e-08,0.0019531020066208733,4.509596454193921e-07,2.2368132271724765e-13,9.1391080902386841e-07,3.0236220561255215e-15,6.8011661242958152e-07,2.254662388337979e-06,2.254662388337979e-06
6.415176535825999e-10,0.9787073570627223,154.0,0.0,0.0,0.0,0.99561169246398029,1.0,18.999975420446344,0.00018220109904134424,0.00053210497254781858,0.00050536970115459834,2.4117490158873694e-05,7.2419339294631272e-11,2.1957596926792049e-06,0.0011368327110775173,1.2174767500256833e-08,0.002000972893874747,4.6199084680786082e-07,2.2931088732918778e-13,9.5882593195175182e-07,3.0975847364494748e-15,6.9917776780177475e-07,2.3806665064785458e-06,2.3806665064785458e-06
6.568847940229677e-10,0.9787073544155308,154.0,0.0,0.0,0.0,0.99550685052310872,1.0,18.999974817623222,0.00018655086837796525,0.0005447938642876586,0.00051732929142500313,2.4709282667191845e-05,7.4146291959620702e-11,2.1955481032369334e-06,0.0011640129942309993,1.217348544697362e-08,0.0020488391645466894,4.7301972301224411e-07,2.3493769457207933e-13,1.0048118269457756e-06,3.1715318267172474e-15,7.1823127792831319e-07,2.5101525550734848e-06,2.5101525550734848e-06
6.722519344633355e-10,0.9787073517894386,154.0,0.0,0.0,0.0,0.99540202146686718,1.0,18.999974215092326,0.00019089994940770788,0.00055748008218256084,0.00052928302283804219,2.5300785280023738e-05,7.5872880615447411e-11,2.195336539830598e-06,0.0011911899790690303,1.2172203551258713e-08,0.0020967008192047192,4.8404627452938064e-07,2.4056174546961043e-13,1.051868041664267e-06,3.2454633303076036e-15,7.3727686360810501e-07,2.6431191109803337e-06,2.6431191109803337e-06
6.876190749037033e-10,0.9787073491844372,154.0,0.0,0.0,0.0,0.99529720529349885,1.0,18.999973612853545,0.00019524834222326435,0.00057016362680403028,0.00054123089756016884,2.589199810456534e-05,7.7599105338529355e-11,2.1951250024568301e-06,0.0012183636659963172,1.2170921813081031e-08,0.0021445578584167735,4.9507050185600754e-07,2.4618304103794923e-13,1.0999941239269738e-06,3.3193792505155924e-15,7.5631429291358012e-07,2.7795647044800427e-06,2.7795647044800427e-06
7.029862153440711e-10,0.9787073466005171,154.0,0.0,0.0,0.0,0.99519240200124692,1.0,18.999973010906761,0.00019959604691731453,0.00058284449872346401,0.00055317291775708007,2.64829212479741e-05,7.9324966205753656e-11,2.1949134911125388e-06,0.0012455340554175121,1.2169640232409451e-08,0.0021924102827507162,5.0609240548876214e-07,2.5180158229396267e-13,1.1491896217150086e-06,3.3932795906478527e-15,7.7534337328188347e-07,2.9194878271742535e-06,2.9194878271742535e-06
7.337204962248068e-10,0.9787073414958846,154.0,0.0,0.0,0.0,0.99498283405306454,1.0,18.999971807888791,0.00020828939231155175,0.00060819822674127257,0.00057703940323432029,2.7663898919835171e-05,8.2775596689239988e-11,2.1944905464962894e-06,0.0012998649433599645,1.2167077543542009e-08,0.0022881012890553186,5.2812924365878481e-07,2.630304059553296e-13,1.2507870565980099e-06,3.5410335441491165e-15,8.1337587801877107e-07,3.2097604688641531e-06,3.2097604688641531e-06
7.613813490174689e-10,0.9787073369737203,154.0,0.0,0.0,0.0,0.994794266935496,1.0,18.999970726170194,0.00021611105072031895,0.00063100744704638434,0.00059849923939870632,2.8725789189275785e-05,8.587992052070722e-11,2.1941099853250798e-06,0.0013487514690956968,1.216477166205486e-08,0.0023742074175414998,5.4795445595920271e-07,2.7312693772426916e-13,1.3458776177377813e-06,3.6739588519264564e-15,8.4757524260536928e-07,3.4828832822235873e-06,3.4828832822235873e-06
7.895981466500772e-10,0.9787073324308917,154.0,0.0,0.0,0.0,0.99460195285321695,1.0,18.999969623683633,0.00022408761794171487,0.00065426618789911047,0.00062037087895193963,2.980805665013448e-05,8.904542354258268e-11,2.1937218622376196e-06,0.0013986095446291834,1.2162419961033133e-08,0.0024620287630971365,5.6817037828376676e-07,2.8341721734638651e-13,1.4464421796315993e-06,3.8095038163972693e-15,8.8243224293880344e-07,3.7730791981970856e-06,3.7730791981970856e-06
8.178149442826855e-10,0.9787073279589277,154.0,0.0,0.0,0.0,0.99440968216094405,1.0,18.999968522179177,0.00023206186720108399,0.00067751593038432216,0.00064222282808586563,3.088934983158473e-05,9.2209701549639777e-11,2.1933338268282275e-06,0.0014484565115122144,1.2160068790604628e-08,0.0025498345620691533,5.883784772672622e-07,2.9369823344756119e-13,1.5506022274514427e-06,3.9449963264504619e-15,9.1725885863709269e-07,4.0749640054500359e-06,4.0749640054500359e-06
8.460317419152938e-10,0.9787073235577662,154.0,0.0,0.0,0.0,0.99421745484781032,1.0,18.999967421656162,0.00024003379907155717,0.00070075667803402343,0.00066405510017156482,3.1969669395198761e-05,9.5372755022482197e-11,2.1929458790747823e-06,0.0014982923722471828,1.2157718150636151e-08,0.0026376248179691484,6.0857875597963479e-07,3.0396999231783755e-13,1.658354970890407e-06,4.0804364026668772e-15,9.5205483766542138e-07,4.3885274584394821e-06,4.3885274584394821e-06
8.742485395479021e-10,0.9787073192273469,154.0,0.0,0.0,0.0,0.99402527090295101,1.0,18.999966322113924,0.00024800341412612283,0.00072398843437899334,0.0006858677085720546,3.3049016002148237e-05,9.8534584441650358e-11,2.1925580189551444e-06,0.0015481171293358614,1.2155368040994097e-08,0.0027253995343078322,6.2877121748976716e-07,3.1423250024368496e-13,1.7696976214700028e-06,4.2158240656229437e-15,9.8682000321650866e-07,4.7137592436312057e-06,4.7137592436312057e-06
9.024653371805104e-10,0.9787073149676071,154.0,0.0,0.0,0.0,0.99383313031550402,1.0,18.99996522355179,0.00025597071293762636,0.00074721120294878518,0.00070766066664232569,3.4127390313206587e-05,1.0169519028751844e-10,2.1921702464471561e-06,0.0015979307852794053,1.2153018461545848e-08,0.0028131587145950251,6.4895586486548041e-07,3.2448576350778669e-13,1.8846273925390094e-06,4.3511593358879825e-15,1.0215542312781556e-06,5.0506490018957676e-06,5.0506490018957676e-06
9.306821348131187e-10,0.9787073107784859,154.0,0.0,0.0,0.0,0.99364103307460905,1.0,18.999964125969107,0.00026393569607877039,0.00077042498727172663,0.00072943398772935982,3.5204792988750331e-05,1.0485457304029408e-10,2.191782561528674e-06,0.0016477333425783511,1.2150669412158618e-08,0.0029009023623396617,6.6913270117353282e-07,3.3472978838905145e-13,2.0031414992723675e-06,4.4864422340241798e-15,1.0562574381325773e-06,5.3991863409871109e-06,5.3991863409871109e-06
9.58898932445727e-10,0.9787073066599203,154.0,0.0,0.0,0.0,0.99344897916940833,1.0,18.999963029365208,0.00027189836412211502,0.00079362979087492112,0.00075118768517214868,3.6281224688759962e-05,1.0801273318001889e-10,2.1913949641775553e-06,0.0016975248037326175,1.2148320892699604e-08,0.0029886304810497902,6.8930172947962101e-07,3.4496458116262319e-13,2.1252371586701567e-06,4.6216727805866107e-15,1.0909295714223243e-06,5.7593608444600432e-06,5.7593608444600432e-06
9.871157300783355e-10,0.9787073026118488,154.0,0.0,0.0,0.0,0.993256968589046,1.0,18.999961933739435,0.00027985871764007748,0.00081682561728424637,0.00077292177230171052,3.735668607282116e-05,1.1116967118656813e-10,2.1910074543716632e-06,0.0017473051712415051,1.214597290303607e-08,0.0030763430742325694,7.0946295284838006e-07,3.5519014809989167e-13,2.2509115895562871e-06,4.7568509961232304e-15,1.1255705998614421e-06,6.1311620819394127e-06,6.1311620819394127e-06
9.999999999999999e-10,0.9787072947269401,154.0,0.0,0.0,0.0,0.99316930769596712,1.0,18.99996143378317,0.00028349278094747269,0.00082741424183281436,0.00078283940836198997,3.7847437533425742e-05,1.1261077649761029e-10,2.1908305399084659e-06,0.0017700320454826864,1.2144900947155122e-08,0.0031163889745681674,7.1866631573115841e-07,3.5985624953723455e-13,2.3094860654558967e-06,4.8185582719504375e-15,1.1413779341088327e-06,6.3047965747596241e-06,6.3047965747596241e-06
1.043549325343552e-09,0.9787072947269401,154.0,0.0,0.0,0.0,0.99287307735942654,1.0,18.999959745419606,0.00029577248338881143,0.0008631903526186771,0.00081633116890542686,3.950470052947081e-05,1.1747988271880854e-10,2.1902326973070343e-06,0.0018468326353172594,1.2141278512564571e-08,0.0032517216980402874,7.4976199702713587e-07,3.756136295323451e-13,2.5129856502020912e-06,5.0270505162752089e-15,1.19475929259172e-06,6.9096029975107309e-06,6.9096029975107309e-06
1.094339561082247e-09,0.9787072878709894,154.0,0.0,0.0,0.0,0.99252772331486061,1.0,18.999957779270296,0.00031008696262543455,0.00090488794776316488,0.00085533269215148325,4.1434601668816803e-05,1.2315489821306746e-10,2.1895357151315591e-06,0.0019363694377785799,1.2137055371709615e-08,0.0034095093973293745,7.8600447462502032e-07,3.9396327329935639e-13,2.7610638398159751e-06,5.2700513182949626e-15,1.2569226635517307e-06,7.6498585201429526e-06,7.6498585201429526e-06
1.145129796820942e-09,0.9787072812424733,154.0,0.0,0.0,0.0,0.99218250947404985,1.0,18.999955816279815,0.00032439395169553398,0.00094655651157799902,0.00089427088494338362,4.3361369224387969e-05,1.2882596145125706e-10,2.1888390162585519e-06,0.0020258703356697671,1.213283394532879e-08,0.0035672468484126791,8.2222171183862278e-07,4.1228312271845858e-13,3.020694079442321e-06,5.5128828870274175e-15,1.3189852381679345e-06,8.4276223030892177e-06,8.4276223030892177e-06
1.1959200325596369e-09,0.978707274841031,154.0,0.0,0.0,0.0,0.99183743577376726,1.0,18.999953856444311,0.00033869345393229203,0.00098819606458182773,0.00093314582474053479,4.5285007028683087e-05,1.3449307522599848e-10,2.188142600559078e-06,0.0021153353435444137,1.2128614232648935e-08,0.0037249340717119056,8.584137265025053e-07,4.3057321422933561e-13,3.2918602150641538e-06,5.7555453420508422e-15,1.3809471089698364e-06,9.2428334983997166e-06,9.2428334983997166e-06
1.2467102682983318e-09,0.9787072686663009,154.0,0.0,0.0,0.0,0.99149250215080931,1.0,18.999951899759935,0.00035298547266739507,0.001029806627280451,0.00097195758891925913,4.7205518910091673e-05,1.4015624232816894e-10,2.1874464679042459e-06,0.0022047644759496379,1.2124396232897167e-08,0.0038825710876394639,8.9458053644009025e-07,4.488335842326e-13,3.5745461117209109e-06,5.9980388028688238e-15,1.4428083810708844e-06,1.0095431319876005e-05,1.0095431319876005e-05
1.2975005040370267e-09,0.978707262717922,154.0,0.0,0.0,0.0,0.99114770854199696,1.0,18.999949946222856,0.00036727001123103514,0.0010713882201668263,0.0010107062547728865,4.9122908692898713e-05,1.4581546554690179e-10,2.1867506181652178e-06,0.0022941577474260805,1.2120179945300908e-08,0.0040401579165984663,9.307221594636659e-07,4.6706426908983842e-13,3.8687356534867275e-06,6.2403633889102909e-15,1.5045691637522949e-06,1.0985355051393724e-05,1.0985355051393724e-05
1.3482907397757217e-09,0.9787072569955333,154.0,0.0,0.0,0.0,0.99080305488417408,1.0,18.999947995829224,0.00038154707295190969,0.0011129408637210695,0.0010493918995118326,5.1037180197288473e-05,1.5147074766958691e-10,2.1860550512131976e-06,0.0023835151725079121,1.211596536908786e-08,0.0041976945789827368,9.6683861337438411e-07,4.8526530512364711e-13,4.174412743449492e-06,6.4825192195295048e-15,1.5662295707725146e-06,1.1912544046515104e-05,1.1912544046515104e-05
1.4498712112531117e-09,0.9787072462272862,154.0,0.0,0.0,0.0,0.99011416716899581,1.0,18.999944104456986,0.00041007877917268685,0.0011959593846894445,0.0011265744340733979,5.4856383631080975e-05,1.6276949976765998e-10,2.1846647651552548e-06,0.0025621225415920885,1.2107541347723687e-08,0.0045126174855559462,1.0389960850062117e-06,5.2157857581671016e-13,4.8201652752158599e-06,6.9663250915451448e-15,1.68924973343809e-06,1.3878475591420956e-05,1.3878475591420956e-05
1.5514516827305018e-09,0.9787072363586835,154.0,0.0,0.0,0.0,0.98942583850050958,1.0,18.999940225612598,0.00043858061792944697,0.0012788623537698005,0.0012035058086319989,5.866315969107888e-05,1.7405252088665396e-10,2.1832756087010379e-06,0.0027405866993461887,1.2099124162632168e-08,0.0048273399703239999,1.1110530935222122e-06,5.577736861141885e-13,5.5116753111927703e-06,7.4494573722574997e-15,1.81186983875167e-06,1.5992742203689335e-05,1.5992742203689335e-05
1.6530321542078919e-09,0.9787072273868556,154.0,0.0,0.0,0.0,0.98873806837433509,1.0,18.999936359265501,0.00046705261579804111,0.0013616499343410934,0.0012801866378940061,6.2457538791527007e-05,1.8531983326296427e-10,2.1818875808219409e-06,0.0029189077618108424,1.209071380764552e-08,0.0051418621961033658,1.1830097809310362e-06,5.9385092519698689e-13,6.248814758454986e-06,7.9319170138149387e-15,1.9340908668662686e-06,1.8254861303539373e-05,1.8254861303539373e-05
1.754612625685282e-09,0.978707219308939,154.0,0.0,0.0,0.0,0.98805085628647482,1.0,18.99993250538521,0.00049549479933047136,0.0014443222895771149,0.0013566175352467597,6.6239551281436205e-05,1.9657145910513e-10,2.1805006804901276e-06,0.0030970858449233703,1.2082310276600637e-08,0.0054561843255622033,1.2548662890634348e-06,6.2981058162576058e-13,7.0314558262722423e-06,8.4137049671730437e-15,2.0559137932346972e-06,2.0664351494809937e-05,2.0664351494809937e-05
1.856193097162672e-09,0.9787072121220786,154.0,0.0,0.0,0.0,0.98736420173331607,1.0,18.999928663941308,0.0005239071950549107,0.001526879582446588,0.0014327991127611338,7.0009227444709862e-05,2.0780742059384582e-10,2.1791149066785349e-06,0.0032751210645178669,1.2073913563339129e-08,0.0057703065212204628,1.3266227595723376e-06,6.6565294334211835e-13,7.8594710254182328e-06,8.8948221820951263e-15,2.1773395895038074e-06,2.3220732561475515e-05,2.3220732561475515e-05
2.0593540401174523e-09,0.9787072004101358,154.0,0.0,0.0,0.0,0.98599256321857598,1.0,18.99992101824126,0.00058064272907352055,0.0016916496319362578,0.0015844167499961014,7.7511691602423345e-05,2.3023243909459566e-10,2.1763467345116343e-06,0.0036307633759736571,1.2057140565556168e-08,0.0063979517604749493,1.4698361534429756e-06,7.3698693131826463e-13,9.6511153628649259e-06,9.8550481897278669e-15,2.4190036795308749e-06,2.8772252316952347e-05,2.8772252316952347e-05
2.2625149830722325e-09,0.97870719222832,154.0,0.0,0.0,0.0,0.98462314880890733,1.0,18.99991342192325,0.00063725942960341214,0.0018559613824623514,0.0017350444199314924,8.4965172238429394e-05,2.52595065654396e-10,2.1735830561202225e-06,0.0039858356207894798,1.2040394765123563e-08,0.0070247992110666624,1.6126510922132173e-06,8.0785518032190073e-13,1.1622733861490099e-05,1.0812602610996136e-14,2.6590908912821303e-06,3.4905602291383764e-05,3.4905602291383764e-05
2.4656759260270126e-09,0.9787071875540334,154.0,0.0,0.0,0.0,0.98325595448926661,1.0,18.999905874746208,0.000693757508014069,0.0020198161304022786,0.0018846869719914136,9.2369909292420123e-05,2.7489547671774824e-10,2.1708238633156886e-06,0.0043403387219299689,1.2023676112943598e-08,0.0076508501678311525,1.7550687027134738e-06,8.7825997171748906e-13,1.3773317394342025e-05,1.1767493001142055e-14,2.897608951673575e-06,4.1616982898468443e-05,4.1616982898468443e-05
2.6688368689817928e-09,0.9787071863647873,154.0,0.0,0.0,0.0,0.98189097625078325,1.0,18.999898376470114,0.00075013717529556604,0.0021832151688620191,0.0020333492347745785,9.9726141674120041e-05,2.971338482849224e-10,2.168069147921851e-06,0.0046942736007158101,1.2006984559994059e-08,0.0082761059232434511,1.8970901089371692e-06,9.4820357707648343e-13,1.6101861594503067e-05,1.2719726896386154e-14,3.1345655513528766e-06,4.8902613169269252e-05,4.8902613169269252e-05
2.871997811936573e-09,0.9787071886382039,154.0,0.0,0.0,0.0,0.98052821009076629,1.0,18.999890926855951,0.00080639864205920696,0.0023461597876795271,0.0021810360161354562,0.00010703410726729256,3.1931035591240714e-10,2.1653189017749696e-06,0.0050476411768263854,1.1990320057328295e-08,0.0089005677674217302,2.0387164320436124e-06,1.0176882582154228e-12,1.8607366833307396e-05,1.366931181394661e-14,3.3699683453918423e-06,5.6758730669766601e-05,5.6758730669766601e-05
3.278319697846133e-09,0.9787072034840528,154.0,0.0,0.0,0.0,0.97780929802633343,1.0,18.999876172662518,0.00091856781458930694,0.0026706909094269394,0.0024735022629251103,0.00012150618452482095,3.634784793590052e-10,2.1598317846295176e-06,0.0057526780915536421,1.1957072007440115e-08,0.010147114870793929,2.3207882993947194e-06,1.1552898466243904e-12,2.4145285432230569e-05,1.5560564690033864e-14,3.8361429783008858e-06,7.4167469636851729e-05,7.4167469636851729e-05
3.6846415837556934e-09,0.9787072319147248,154.0,0.0,0.0,0.0,0.97509918639833504,1.0,18.999861610274298,0.0010302667029430139,0.0029934197491174532,0.002762123763307475,0.00013578802376381844,4.0740124265098038e-10,2.1543624468190559e-06,0.0064554567908189277,1.1923931573220849e-08,0.011390501751893482,2.6012932174685645e-06,1.2910826377849234e-12,3.03791701237507e-05,1.7441311387837059e-14,4.2961934451720928e-06,9.3813467946057775e-05,9.3813467946057775e-05
4.090963469665254e-09,0.9787072737550895,154.0,0.0,0.0,0.0,0.97239784340847857,1.0,18.999847237815906,0.0011414969784372703,0.0033143565081503396,0.0030469382412058777,0.00014988149150884191,4.5108003430963962e-10,2.1489108234835684e-06,0.0071559845732291584,1.1890898365827066e-08,0.01263073864718102,2.8802400538022752e-06,1.4250843787515195e-12,3.7301192345145732e-05,1.9311611362966753e-14,4.7501798243553857e-06,0.00011566728533932789,0.00011566728533932789
4.497285355574814e-09,0.9787073288316993,154.0,0.0,0.0,0.0,0.96970523735803915,1.0,18.999833053428031,0.0012522603063880951,0.0036335113359706795,0.0033279830961269806,0.00016378843823893071,4.9451623580000788e-10,2.1434768499638588e-06,0.0078542687113775048,1.1857971997632861e-08,0.013867835755753106,3.1576376308695488e-06,1.5573126640167016e-12,4.4903597342395159e-05,2.1171523768889449e-14,5.1981616756590726e-06,0.00013969977054007301,0.00013969977054007301
4.903607241484374e-09,0.9787073969728246,154.0,0.0,0.0,0.0,0.96702133664807133,1.0,18.999819055267338,0.0013625583461309514,0.0039508943301897227,0.0036052954056987716,0.00017751069851293263,5.3771122154679937e-10,2.1380604618020813e-06,0.0085503164519283598,1.1825152082232489e-08,0.015101803239461324,3.433494726182644e-06,1.6877849367026249e-12,5.3178703493987847e-05,2.3021107457611407e-14,5.6401980450664788e-06,0.00016588205870559256,0.00016588205870559256
5.3099291273939345e-09,0.9787074780084011,154.0,0.0,0.0,0.0,0.96434610977960078,1.0,18.999805241506326,0.0014723927510405033,0.0042665155367048561,0.0038789119281156456,0.00019105009109023776,5.8066635895034734e-10,2.132661594742217e-06,0.0092441350156998881,1.1792438234442667e-08,0.016332651223028051,3.7078200723941133e-06,1.8165184897090239e-12,6.2118901660848555e-05,2.486042098036076e-14,6.0763474706604597e-06,0.0001941855689754073,0.0001941855689754073
6.122572899213055e-09,0.9787076780909532,154.0,0.0,0.0,0.0,0.95902155207211592,1.0,18.999778159951923,0.001690677240168655,0.0048925125123638049,0.0044152030611097686,0.0002175874698870874,6.6586252330281759e-10,2.1219161679158771e-06,0.010625113367425321,1.1727327207086282e-08,0.018785029003653458,4.251910224434808e-06,2.068837863750226e-12,8.1964496183013544e-05,2.8508470233059924e-14,6.9312171226879566e-06,0.00025704333829089057,0.00025704333829089057
6.935216671032176e-09,0.9787079277519037,154.0,0.0,0.0,0.0,0.95373131424977442,1.0,18.999751794457236,0.0019071268823026794,0.0055115816005730216,0.0049371442637631676,0.00024341481324724896,7.5011552820066807e-10,2.1112400594900318e-06,0.011997261019311693,1.1662635858627362e-08,0.021225049357233156,4.7899770550295396e-06,2.3144061679784926e-12,0.0001043809331313393,3.2116133948146729e-14,7.7632289134848576e-06,0.00032805001953738758,0.00032805001953738758
