Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506)
5.763539351306521e-08,0.3491279699872073,154.0,0.0,0.0,0.0,0.98856742506809914,1.0,18.997733135389577,0.00080180611673709001,0.0046873842297179827,0.0025491601689735304,0.0020992089201189437,4.4354967451634088e-09,7.0795748638792466e-09,0.0002751639406635221,3.786458103898363e-12,0.00030501189468053771,2.9515536938049467e-05,4.4770644519187305e-11,0.00046000379012193718,4.0689490398303651e-13,5.436251472754274e-07,4.2404423712583224e-05,4.2628173271706952e-05,3.1958822538272383e-08,2.1549628823158945e-08,9.8856647817308684e-05,1.257146728277158e-09,1.4258862232213e-09,1.4312997619809025e-09,8.3237866502314985e-05,5.3240882956716922e-05,1.5780796281915495e-06,6.1899943296329715e-14,1.1693481482114877e-08,1.0283756116007528e-08,1.6200745388449058e-07,9.7285623598927365e-10,4.9884508736621997e-12,4.569861860670485e-13,1.4028511139377517e-08,3.4323628086530218e-09,9.0990189829451574e-09,5.2924151324386573e-09,3.8236519611090872e-10,5.2586155728999378e-09,6.4661634197800714e-10,1.0061434711177874e-10,1.1835327617079035e-16,1.7385772624198344e-10,1.5547873323037582e-10,1.1177125441911008e-11,9.1368537308076003e-12,1.3705669187560309e-15,3.8311209081636182e-15,1.8269574677545861e-11,4.9171763995126554e-17,2.971745176537094e-12,1.2890332049655451e-13,1.8096508900789389e-10,2.8443005456859613e-13,2.144596922895935e-13,6.8017301654424378e-13
5.923334754139732e-08,0.34912785204047553,154.0,0.0,0.0,0.0,0.98824523763430883,1.0,18.997668639255924,0.00082338486073208178,0.0048103153356320837,0.0026143176752122612,0.0021530081771168764,4.5518079474147843e-09,7.0774153948729116e-09,0.00028274424674462942,3.7852240469945562e-12,0.00031342171823807517,3.0289542996145075e-05,4.5918042185405518e-11,0.00048536664995664231,4.1756518660644093e-13,5.5762056712144137e-07,4.4739247152013949e-05,4.4985509461470579e-05,3.3718406054172378e-08,2.273612503914657e-08,0.0001061764886340001,1.4326785075660124e-09,1.632376776837673e-09,1.6387497659817811e-09,9.013748825933465e-05,5.6081201536189993e-05,1.7550227038840142e-06,6.6466746610828579e-14,1.2032549331241994e-08,1.0581295192551701e-08,1.8039458908726699e-07,1.0453156151310809e-09,5.5791752872173774e-12,4.9490845964283524e-13,1.5493220993119806e-08,3.7321686684225678e-09,1.0156309710635401e-08,5.9131318037788741e-09,4.3185415343767008e-10,5.9863168162625998e-09,7.3820053796292094e-10,1.187652810057343e-10,1.3367156767296673e-16,2.049868494651259e-10,1.7911871191013394e-10,1.2382561398970477e-11,1.0124801182072934e-11,1.5183820151067645e-15,4.300017659879442e-15,2.0510614975415641e-11,5.072811841836295e-17,3.0513438985819612e-12,1.3235672285854951e-13,1.9108699224475807e-10,3.00338261418128e-13,2.2645445205427627e-13,7.1822647689365032e-13
6.083130156972944e-08,0.34912773412848325,154.0,0.0,0.0,0.0,0.98792286977347854,1.0,18.997604024395628,0.00084492894185699571,0.0049327579807573281,0.0026791004528053087,0.0022064973620272914,4.6676561993968493e-09,7.0752545835572771e-09,0.00029032189849611325,3.7839892989911607e-12,0.00032182899439217605,3.1060468363926213e-05,4.7058826823695001e-11,0.00051137639313496633,4.281929994894959e-13,5.7153577126317388e-07,4.7132120820211334e-05,4.7402591066077882e-05,3.5521729224573543e-08,2.3952115684575759e-08,0.00011383094811719574,1.6266879933569014e-09,1.8618471947242665e-09,1.8693164551934779e-09,9.7392394371619107e-05,5.8983740524420471e-05,1.9460248273816074e-06,7.1241813210754329e-14,1.2371514626462748e-08,1.0878730240761271e-08,2.0027447763389981e-07,1.1211072943713286e-09,6.2200369730063559e-12,5.3478603058089511e-13,1.7061079842104187e-08,4.0483323526854478e-09,1.1300581860668358e-08,6.5853933432251835e-09,4.8602185588986078e-10,6.7899214653670261e-09,8.3936607580641937e-10,1.395292806737982e-10,1.5043806907399695e-16,2.4056406853666495e-10,2.0554118863077881e-10,1.3683519401503422e-11,1.119121541908194e-11,1.6779104927727132e-15,4.8115757746601721e-15,2.2955985770564452e-11,5.2308958942952705e-17,3.1307245596567298e-12,1.3580066479671036e-13,2.0147514947736735e-10,3.1666485511792872e-13,2.3876467485892017e-13,7.5728104749962757e-13
6.242925559806156e-08,0.34912761624528305,154.0,0.0,0.0,0.0,0.98760032892802374,1.0,18.99753928859435,0.00086643839991995682,0.0050547048019678508,0.002743503238809052,0.0022596721354777366,4.7830345352866985e-09,7.0730924831663183e-09,0.00029789689462489437,3.7827538883946468e-12,0.00033023372189793063,3.182826668574019e-05,4.8192905886572582e-11,0.00053802996615624538,4.38777703583049e-13,5.8536962552676277e-07,4.9582615252242999e-05,4.9879072230695059e-05,3.736846793699827e-08,2.5197382207504993e-08,0.00012182593695068267,1.840499562087586e-09,2.1161138354954385e-09,2.1248311841800272e-09,0.00010500959760821943,6.1947413000775419e-05,2.1517482072577036e-06,7.6228818315610985e-14,1.2710377313678726e-08,1.1176061206071823e-08,2.2172132548932558e-07,1.2002906175202172e-09,6.9136547216343265e-12,5.7665757465724966e-13,1.8735771162333675e-08,4.3812060030822354e-09,1.2536082486570376e-08,7.3117416921672059e-09,5.4514955211300629e-10,7.6748261588089285e-09,9.5076459881533318e-10,1.6319086494179943e-10,1.6873983516362189e-16,2.8107006244496836e-10,2.3498211685571695e-10,1.5085197165814615e-11,1.2340373277498726e-11,1.8497897256153585e-15,5.3684540581192672e-15,2.5618444892063078e-11,5.3916030272254273e-17,3.2098872875335358e-12,1.3923515177110617e-13,2.1212878030149298e-10,3.334086048776753e-13,2.5138943268954107e-13,7.9733378341209296e-13
6.402720962639367e-08,0.349127498385024,154.0,0.0,0.0,0.0,0.98727762247009454,1.0,18.997474429696432,0.00088791327484805311,0.0051761485812313376,0.0028075209053422322,0.0023125282697260292,4.897936126627722e-09,7.0709291464322813e-09,0.00030546923389478331,3.7815178434423579e-12,0.00033863589956538437,3.2592892520039275e-05,4.9320189207337244e-11,0.00056532427896483579,4.4931867243960387e-13,5.9912102468691232e-07,5.2090294487697721e-05,5.2414602306791535e-05,3.9258293185222022e-08,2.6471702756017257e-08,0.00013016724999186165,2.0754868351385382e-09,2.3970788337061229e-09,2.4072122504034994e-09,0.00011299594504328446,6.497111856828499e-05,2.3728627666355839e-06,8.1431365000224365e-14,1.3049137340668853e-08,1.1473288035876523e-08,2.4481060461818947e-07,1.2829237733347383e-09,7.6626959100036167e-12,6.2056085540891274e-13,2.0520952303101645e-08,4.7311340095487952e-09,1.386711341545217e-08,8.0947521976143676e-09,6.0952512358370938e-10,8.646629169199449e-09,1.0730669089416528e-09,1.9005571971384501e-10,1.8866597379017859e-16,3.2702098452662611e-10,2.676898712707946e-10,1.6592979648290128e-11,1.3576705742869832e-11,2.0346800480140645e-15,5.973414253024003e-15,2.8511244525835531e-11,5.5551149060550947e-17,3.2888324915577208e-12,1.4266020145581694e-13,2.2304710534974757e-10,3.5056828152958579e-13,2.6432779875553659e-13,8.3838174352649746e-13
6.562516365472579e-08,0.34912738054195264,154.0,0.0,0.0,0.0,0.98695475769989438,1.0,18.997409445605125,0.00090935360668555976,0.005297082247106984,0.0028711484605190604,0.002365061649426676,5.0123542837475108e-09,7.0687646255736367e-09,0.00031303891512593301,3.7802811920960659e-12,0.00034703552625886406,3.3354301348816892e-05,5.0440589016415839e-11,0.00059325620579825822,4.5981529234340538e-13,6.1278889267051057e-07,5.465471623609594e-05,5.5008825976516722e-05,4.1190871194017651e-08,2.7774852262336465e-08,0.0001388605649853405,2.3330723681111878e-09,2.7067311995437791e-09,2.7184660480542532e-09,0.00012135811685166368,6.8053744134919313e-05,2.6100455383229303e-06,8.6852983395575074e-14,1.3387794657550497e-08,1.1770410679906379e-08,2.696190078581492e-07,1.3690637824824823e-09,8.4698748790309971e-12,6.6653271746445373e-13,2.2420250930637298e-08,5.0984529400566472e-09,1.5298027633038052e-08,8.9370314328929737e-09,6.794428551309799e-10,9.7111297556487875e-09,1.2069624528838377e-09,2.2045151291821519e-10,2.1030757483015108e-16,3.7896981365405791e-10,3.0392548318357616e-10,1.82124443358665e-11,1.4904802311750722e-11,2.2332654036195744e-15,6.6293238876360697e-15,3.1648144890482318e-11,5.7216205879439124e-17,3.3675608689058974e-12,1.4607584401040457e-13,2.3422934725118507e-10,3.6814265903654177e-13,2.7757884862680769e-13,8.8042199419151981e-13
6.722311768305791e-08,0.3491272627104127,154.0,0.0,0.0,0.0,0.98663174184406699,1.0,18.997344334282843,0.00093075943559212863,0.0054174988761453774,0.0029343810492864467,0.0024172682723181305,5.1262824570829356e-09,7.0665989722835278e-09,0.00032060593719427787,3.7790439620357932e-12,0.00035543260089629641,3.4112449586426154e-05,5.1554019956020513e-11,0.00062182258604143279,4.7026696243201098e-13,6.2637218273965822e-07,5.7275432043767349e-05,5.7661383377904478e-05,4.3165863545006333e-08,2.9106602527690279e-08,0.00014791144135683262,2.614727277200499e-09,3.0471478475376197e-09,3.0606881515620135e-09,0.00013010262522216782,7.1194164695134547e-05,2.863980060460778e-06,9.2497129939630529e-14,1.3726349216928548e-08,1.2067429090339736e-08,2.9622440356055637e-07,1.4587664853079323e-09,9.337951300718224e-12,7.1460908052272982e-13,2.4437261642486769e-08,5.4834914760034355e-09,1.683322568061176e-08,9.8412150254434628e-09,7.5520320037787029e-10,1.0874327316326092e-08,1.3531587885601626e-09,2.5472870210327975e-10,2.337576375854048e-16,4.37507692708197e-10,3.4396286704582012e-10,1.9949366596365729e-11,1.6329415402951176e-11,2.4462540014491686e-15,7.3391592073315581e-15,3.5043428315871574e-11,5.8913167240763606e-17,3.4460734109413773e-12,1.4948212235561097e-13,2.4567473161200257e-10,3.8613051603337225e-13,2.9114166139588403e-13,9.234516128960949e-13
6.882107171139003e-08,0.3491271448848475,154.0,0.0,0.0,0.0,0.98630858205415362,1.0,18.997279093751324,0.00095213080184094047,0.0055373916941902314,0.0029972139541658556,0.0024691442498312585,5.2397142384122601e-09,7.0644322377187205e-09,0.00032817029903096386,3.7778061806539086e-12,0.00036382712244851893,3.4867294587779758e-05,5.2660399093125699e-11,0.00065102022508645825,4.8067309480933208e-13,6.3986987765420516e-07,5.9951987462066965e-05,6.037191023081737e-05,4.5182927303517443e-08,3.0466722307853213e-08,0.00015732531908746372,2.9219708044116919e-09,3.420494554162292e-09,3.4360643286201232e-09,0.00013923581338789578,7.4391244110837799e-05,3.1353557733864677e-06,9.8367186678237656e-14,1.4064800973639739e-08,1.2364343221589678e-08,3.247057900361244e-07,1.5520865304024699e-09,1.0269728535954304e-11,7.6482493397657116e-13,2.6575542748593232e-08,5.8865703532377226e-09,1.847715206682982e-08,1.080996549348777e-08,8.3711254261345084e-10,1.2142420348108059e-08,1.5123810335661462e-09,2.9326133329645408e-10,2.5911099676597405e-16,5.0326525204598078e-10,3.8808903792485594e-10,2.1809725079162461e-11,1.7855464811019629e-11,2.6743789781543779e-15,8.1060081843106788e-15,3.8711913699577522e-11,6.0644077672553009e-17,3.5243714096578473e-12,1.5287909245288796e-13,2.573824880176529e-10,4.0453063740177635e-13,3.0501532086541316e-13,9.6746769203691864e-13
7.041902573972215e-08,0.3491270270598,154.0,0.0,0.0,0.0,0.98598528540511765,1.0,18.997213722091779,0.00097346774581683114,0.0056567540775820709,0.0030596425959003278,0.0025206858076195051,5.352643361994456e-09,7.0622644724890305e-09,0.000335731999621763,3.77656787504947e-12,0.00037221908993858465,3.5618794655932308e-05,5.3759645930775135e-11,0.00068084589519738586,4.9103311465016185e-13,6.5328098981391748e-07,6.2683922216801849e-05,6.3140037963542908e-05,4.7241715146361581e-08,3.1854977399305564e-08,0.00016710751766849997,3.2563698233858517e-09,3.8290268442810761e-09,3.8468714826232291e-09,0.00014876385477291036,7.7643835890935762e-05,3.4248674183967157e-06,1.0446646061608491e-13,1.4403149884538712e-08,1.2661153030137524e-08,3.5514324984286562e-07,1.6490773639784303e-09,1.126805198441833e-11,8.1721433217750654e-13,2.8838613215101112e-08,6.3080023087000516e-09,2.0234291697333649e-08,1.184597009332583e-08,9.2548295158467261e-10,1.3521805220248721e-08,1.6853712971535019e-09,3.3644782977581261e-10,2.8646424720993224e-16,5.7691391573375107e-10,4.3660431976090369e-10,2.3799707156741437e-11,1.9488042194162066e-11,2.9183990653034164e-15,8.9330736000649737e-15,4.2668971315550269e-11,6.2411061844294828e-17,3.6024564642010399e-12,1.5626682358731414e-13,2.6935185105664214e-10,4.2334181587932182e-13,3.1919891676134227e-13,1.0124673427674761e-12
7.201697976805426e-08,0.3491269092299137,154.0,0.0,0.0,0.0,0.98566185889394198,1.0,18.997148217444995,0.000994770308014381,0.0057755795542640273,0.0031216625340073309,0.0025718892860112875,5.4650637056158269e-09,7.0600957266472801e-09,0.00034329103800648047,3.7753290720228563e-12,0.00038060850244106011,3.6366909049045861e-05,5.4851682417730305e-11,0.0007112963363794494,5.0134646029620198e-13,6.6660456138041025e-07,6.5470770378741236e-05,6.596539383995526e-05,4.9341875490420684e-08,3.327113072594335e-08,0.00017726323513642413,3.6195382876083848e-09,4.2750908064382704e-09,4.2954785244833261e-09,0.00015869275225442836,8.0950783968649807e-05,3.7332144390817548e-06,1.1079818311768603e-13,1.4741395908532964e-08,1.2957858474568381e-08,3.8761790395318316e-07,1.7497912200466588e-09,1.2335807427939871e-11,8.7181039033697799e-13,3.1229949766981573e-08,6.7480920326550754e-09,2.210916632506405e-08,1.2951938679004925e-08,1.0206319366774516e-09,1.5019074768905041e-08,1.8728880971949866e-09,3.8471176944366963e-10,3.1591566748561868e-16,6.5916718838410175e-10,4.8982254425877869e-10,2.5925714397802012e-11,2.1232415588871809e-11,3.1790992605325991e-15,9.8236761951606983e-15,4.6930537948867772e-11,6.4216326737817897e-17,3.6803304874581824e-12,1.596453986534544e-13,2.8158206136625685e-10,4.425628537028974e-13,3.3369154597207895e-13,1.0584476989294995e-12
7.361493379638638e-08,0.34912679138993374,154.0,0.0,0.0,0.0,0.98533830943829404,1.0,18.99708257801143,0.0010160385290359803,0.0058938618047900265,0.0031832694672382128,0.0026227511403852746,5.5769692915442283e-09,7.0579260496797221e-09,0.00035084741327834861,3.7740897980706489e-12,0.00038899535908131736,3.7111597986740485e-05,5.5936432956474091e-11,0.00074236825725220693,5.1161258334360943e-13,6.7983966437900969e-07,6.8312060535083964e-05,6.8847601087155568e-05,5.1483052621959784e-08,3.4714942426274881e-08,0.00018779754718819936,4.0131366227872276e-09,4.7611238370760732e-09,4.7843471738548258e-09,0.00016902833753957319,8.4310923475797294e-05,4.061100385886115e-06,1.1736550935828475e-13,1.5079539006681808e-08,1.3254459515650371e-08,4.2221186583659206e-07,1.8542791113961648e-09,1.3475919368662626e-11,9.2864528105882877e-13,3.3752984145630606e-08,7.2071361264810516e-09,2.4106331024146379e-08,1.413060157608535e-08,1.1228821969388726e-09,1.6641016719274741e-08,2.0757057635375725e-09,4.3850264953159668e-10,3.475651425160961e-16,7.5078192050092304e-10,5.4807124027414212e-10,2.8194368062650439e-11,2.309403394361376e-11,3.4572915014312867e-15,1.0781257880809731e-14,5.1513132329994241e-11,6.6062163859999011e-17,3.7579957127054828e-12,1.6301491444374112e-13,2.9407236670042747e-10,4.6219256428694674e-13,3.4849231381387607e-13,1.105405921067641e-12
7.52128878247185e-08,0.34912667353470744,154.0,0.0,0.0,0.0,0.98501464387525972,1.0,18.997016802051171,0.0010372724495898628,0.0060115946632357574,0.0032444592339451153,0.0026732679414692415,5.6883542873912138e-09,7.0557554904969854e-09,0.00035840112458341211,3.7728500793807906e-12,0.00039737965903482135,3.7852822655832259e-05,5.7013824409584648e-11,0.00077405833592606539,5.218309487220988e-13,6.9298540078071943e-07,7.1207315961757244e-05,7.1786279023506143e-05,5.3664886826565628e-08,3.618616994104006e-08,0.00019871540637647348,4.4388710652034799e-09,5.2896553138182058e-09,5.3160326898662342e-09,0.00017977627065561785,8.772308151325719e-05,4.4092323245360177e-06,1.2417151782452533e-13,1.5417579142175279e-08,1.355095611631258e-08,4.5900819549414351e-07,1.96259082137358e-09,1.4691349363344864e-11,9.8775023149719719e-13,3.6411100517630794e-08,7.6854230659766865e-09,2.6230370690171461e-08,1.5384707471200677e-08,1.2325613683769836e-09,1.8394611942040439e-08,2.294613829092875e-09,4.9829663740699532e-10,3.8151408536094199e-16,8.5255955030540207e-10,6.1169181356647139e-10,3.0612514611715012e-11,2.5078531663983704e-11,3.7538153410364993e-15,1.1809385006624047e-14,5.6433870841600093e-11,6.7950951493455628e-17,3.8354547003036234e-12,1.6637548193894099e-13,3.0682202301990524e-10,4.8222977393675538e-13,3.6360033532264765e-13,1.1533392005280114e-12
7.681084185305062e-08,0.34912655565918443,154.0,0.0,0.0,0.0,0.9846908689601489,1.0,18.996950887884037,0.0010584721104881186,0.0061287721180128835,0.0033052278123562851,0.002723436375563311,5.7992130068826262e-09,7.0535840974254951e-09,0.00036595217111990374,3.7716099418279999e-12,0.00040576140152641252,3.8590545215461782e-05,5.8083786104496469e-11,0.00080636322088164928,5.3200103476564397e-13,7.0604090256450006e-07,7.4156054796422987e-05,7.4781043186973137e-05,5.5887014519619019e-08,3.7684568101189743e-08,0.00021002164138438886,4.8984929478506996e-09,5.8633071980280283e-09,5.8931845315216647e-09,0.00019094203955253262,9.1186077916856294e-05,4.7783202489568087e-06,1.3121920986468079e-13,1.5755516280234538e-08,1.3847348241562565e-08,4.9809085348017642e-07,2.0747748964592742e-09,1.5985094355115926e-11,1.0491555211333127e-12,3.9207633030907724e-08,8.1832331701409896e-09,2.8485896569646241e-08,1.6717021319081001e-08,1.3500017689595744e-09,2.0287032550747471e-08,2.5304164099621792e-09,5.6459730629368482e-10,4.1786535828580532e-16,9.6534732008653037e-10,6.8103971680308275e-10,3.3187231218146018e-11,2.7191733161866458e-11,4.0695386238288568e-15,1.291175167888756e-14,6.1710483470692601e-11,6.9885156981338706e-17,3.9127103444308627e-12,1.6972722660025629e-13,3.1983029560489024e-10,5.0267332359701476e-13,3.7901473657238245e-13,1.2022447636411214e-12
7.840879588138274e-08,0.34912643775841773,154.0,0.0,0.0,0.0,0.98436699136536965,1.0,18.996884833889446,0.0010796375526446792,0.0062453883125871178,0.003365571320760851,0.0027732532446884369,5.90953991053811e-09,7.0514119181994181e-09,0.00037350055213761094,3.7703694109694661e-12,0.00041414058582958516,3.9324728801616785e-05,5.9146249836667221e-11,0.00083927953185148859,5.4212233327482469e-13,7.1900533176007748e-07,7.7157790212067012e-05,7.7831505463694088e-05,5.8149068377206187e-08,3.9209889216160948e-08,0.00022172095637958253,5.3937979361887575e-09,6.4847945669124129e-09,6.5185469479990317e-09,0.00020253095981654374,9.4698726017933402e-05,5.1690764992862418e-06,1.3851150928817625e-13,1.6093350388053897e-08,1.4143635858440865e-08,5.3954465494650635e-07,2.1908786396361389e-09,1.7360185003991546e-11,1.1128904801641059e-12,4.2145863514558293e-08,8.7008385753768873e-09,3.0877542821331062e-08,1.8130322268673521e-08,1.4755401417181162e-09,2.2325639846664923e-08,2.7839315758419739e-09,6.3793635476337823e-10,4.56723193245454e-16,1.0900394651938387e-09,7.5648460971074375e-10,3.5925831275613785e-11,2.9439657401240803e-11,4.4053581611400971e-15,1.4092183123635315e-14,6.7361329978588513e-11,7.1867339042311911e-17,3.9897658798434538e-12,1.7307028866261457e-13,3.3309646019021868e-10,5.2352207063581948e-13,3.9473465602027607e-13,1.2521198759896027e-12
8.000674990971485e-08,0.34912631982756426,154.0,0.0,0.0,0.0,0.98404301767937086,1.0,18.996818638506397,0.0011007688170732819,0.0063614375461007993,0.0034254860176041913,0.00282271546666107,6.0193296062602452e-09,7.0492389999530766e-09,0.00038104626693723443,3.7691285120407969e-12,0.00042251721126576277,4.0055337531053192e-05,6.0201149871170097e-11,0.0008728038607035049,5.5219434957088287e-13,7.3187788047152466e-07,8.0212030591050184e-05,8.0937274216687552e-05,6.0450677467378668e-08,4.0761883162387317e-08,0.00023381793044687874,5.9266252153454787e-09,7.15692607550427e-09,7.1949594991336983e-09,0.00021454817449330184,9.8259833397859711e-05,5.5822151855708486e-06,1.4605126201409971e-13,1.6431081434802204e-08,1.4439818936022727e-08,5.8345522374360831e-07,2.31094810454624e-09,1.8819684017433085e-11,1.1789834884949487e-12,4.5229019318675232e-08,9.2385032150634218e-09,3.3409963112117024e-08,1.9627401609957759e-08,1.6095173963483659e-09,2.451798211759761e-08,3.0559907119068928e-09,7.1887430890082068e-10,4.9819311190149433e-16,1.2275783738666822e-09,8.3841050928366996e-10,3.8835869892578312e-11,3.18285224334111e-11,4.7622004049020612e-15,1.535463908880531e-14,7.3405416261135412e-11,7.3900150111788937e-17,4.0666248886532456e-12,1.7640482342870686e-13,3.4661980412317898e-10,5.4477489066421838e-13,4.107592458786682e-13,1.3029618467609952e-12
