Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371)
2.1280819404521087e-08,0.41858014424088336,154.0,0.0,0.0,0.0,0.82725837006592884,1.0,18.996978642656938,0.0053075886335152891,0.033859405631561423,0.025503889030292506,0.0029495850234967039,1.0779197188036037e-08,1.8413727951882683e-06,0.033922587765692437,1.006291479984465e-08,0.060717677949701579,6.8839744253465819e-05,2.8058607314369279e-11,0.0044117623366712738,4.617601505669037e-13,4.0386802087744065e-05,0.0057752638728541823,0.0057834949394261221,1.8335972407457863e-06,1.0881703852722165e-06,0.00017454983394391753,2.6546494729599762e-06
2.171961420896282e-08,0.41858055756757345,154.0,0.0,0.0,0.0,0.82409443956398321,1.0,18.996939817919131,0.0054025752384030835,0.034413021428197098,0.025828455961539949,0.0029871772949901531,1.0955408475544965e-08,1.8348726476490352e-06,0.034548658093461318,1.0024428145752538e-08,0.061861285520297557,6.9965137830695572e-05,2.8416212461067337e-11,0.0045718815167328612,4.6930901515753752e-13,4.090403785471692e-05,0.0059865738296599885,0.0059953402832604941,1.9006809895094755e-06,1.1279827943516471e-06,0.00018444004207796943,2.8688949083218e-06
2.2158409013404555e-08,0.41858097908798286,154.0,0.0,0.0,0.0,0.82094549047196563,1.0,18.996901761887759,0.0054970255352050357,0.034961348004704275,0.02614646770096454,0.0030240102838346421,1.11299351054857e-08,1.8284034439849369e-06,0.035171991344432295,9.9861237283345613e-09,0.0630008559249845,7.1079772203115363e-05,2.876659475657253e-11,0.0047339643337150567,4.7678570963644025e-13,4.1410841894418138e-05,0.0062005278569180287,0.0062098541755191902,1.9686038493662274e-06,1.1682932066223255e-06,0.00019465206183004327,3.0947107725866164e-06
2.259720381784629e-08,0.4185814086492394,154.0,0.0,0.0,0.0,0.81781145524576693,1.0,18.996864464973065,0.0055909421936053121,0.03550441933334763,0.026458006635471595,0.0030600935381626892,1.130278791745928e-08,1.8219650450568724e-06,0.035792600377496715,9.9480007259783212e-09,0.0641364083831161,7.2183716597966103e-05,2.9109845029696027e-11,0.0048979695051613566,4.8419069836299481e-13,4.1907345265083e-05,0.0064170713614934019,0.0064269825887893631,2.03734848379882e-06,1.2090913331186888e-06,0.00020518789179042822,3.3323937395217527e-06
2.3035998622288022e-08,0.4185818461003316,154.0,0.0,0.0,0.0,0.81469226627725899,1.0,18.996827917679813,0.0056843278708504702,0.036042269404094517,0.026763154334419292,0.003095436511235766,1.1473977756273307e-08,1.8155573115432925e-06,0.03641049799319155,9.9100583162925012e-09,0.065267962027286047,7.3277040275760466e-05,2.9446053206766288e-11,0.0050638563123896543,4.9152444591976366e-13,4.2393677724912938e-05,0.0066361504373711822,0.0066466721753290327,2.1068977747179886e-06,1.2503670145085807e-06,0.00021604940465774211,3.5822365843128155e-06
2.3474793426729756e-08,0.4185822912920924,154.0,0.0,0.0,0.0,0.81158785590459492,1.0,18.99679211060662,0.0057771852117607832,0.036574932218452087,0.027061991554893895,0.0031300485620591482,1.1643515469984993e-08,1.8091801039628055e-06,0.037025696933680172,9.8722956762321502e-09,0.06639553590322439,7.435981251778428e-05,2.9775308317477992e-11,0.0052315845946739456,4.9878741702865023e-13,4.2869967740453615e-05,0.0068577118592810923,0.0068688702603132857,2.1772348204305856e-06,1.2921102198873924e-06,0.00022723834989897445,3.8445279959375505e-06
2.391358823117149e-08,0.4185827440771808,154.0,0.0,0.0,0.0,0.80849815642228984,1.0,18.996757034445423,0.0058695168487428711,0.03710244178344211,0.027354598247009861,0.0031639389559996174,1.1811411907988162e-08,1.8028332826963169e-06,0.037638209882741192,9.8347119822213187e-09,0.067519148969708023,7.543210261387892e-05,3.009769850076808e-11,0.0054011147434458529,5.0598007646894642e-13,4.3336342495013131e-05,0.0070817030763436501,0.0070935248351242236,2.2483429336147366e-06,1.3343110455763564e-06,0.00023875635637626681,4.1195524006909261e-06
2.4352383035613224e-08,0.4185832043100667,154.0,0.0,0.0,0.0,0.80542310009108598,1.0,18.996722679980813,0.0059613254018034949,0.037624832105712061,0.027641053559233242,0.0031971168654057534,1.197767791914348e-08,1.7965167080086898e-06,0.038248049465764877,9.7973064102730638e-09,0.068638820098484557,7.6493979850499296e-05,3.0413311010716377e-11,0.0055724076965171961,5.1310288899722877e-13,4.3792927897117212e-05,0.0073080722057386775,0.0073205845506849132,2.3202056393022244e-06,1.3769597139251302e-06,0.00025060493494036913,4.4075897965032212e-06
2.4791177840054958e-08,0.41858367184701156,154.0,0.0,0.0,0.0,0.8023626191476031,1.0,18.996689038089489,0.006052613478564603,0.038142137185781022,0.027921435843726625,0.0032295913702307093,1.2142324349951787e-08,1.7902302400699465e-06,0.038855228249757276,9.7600781361068418e-09,0.069754568074209766,7.7545513499047513e-05,3.0722232222469949e-11,0.0057454249323247312,5.2015631926910286e-13,4.4239848588999275e-05,0.0075367680263970886,0.007549998710837477,2.3928066728684572e-06,1.4200465721188799e-06,0.00026278548099072622,4.7089155977010024e-06
2.5668767448938425e-08,0.4185846282669913,154.0,0.0,0.0,0.0,0.79628511230553467,1.0,18.996623855990094,0.0062336385718531825,0.039161627557501598,0.028464290788914832,0.0032924660277304004,1.246680183417652e-08,1.7777470647677839e-06,0.040061653396846551,9.6861501832098877e-09,0.071974369269416097,7.9617826974859272e-05,3.132034189306448e-11,0.0060964808347160762,5.3405689070901e-13,4.5105188130810832e-05,0.0080009381283772402,0.0080156908055778343,2.540159704874823e-06,1.5074968638483729e-06,0.00028814749493092978,5.3525103159358505e-06
2.6458598096933547e-08,0.4185855126189912,154.0,0.0,0.0,0.0,0.79086452400657226,1.0,18.996567539439681,0.0063948070335580623,0.040062118135667887,0.028932860399919307,0.0033467367963075402,1.2753401306819723e-08,1.7666137680839669e-06,0.041138460973932062,9.6202131128257178e-09,0.073958959824700687,8.1448228257437579e-05,3.1836605087295687e-11,0.006417952612357225,5.4633477438306562e-13,4.5852165195782069e-05,0.0084261479818628863,0.008442370444048072,2.6751435843642984e-06,1.5876064126644478e-06,0.00031212035971715357,5.9798560940760554e-06
2.724842874492867e-08,0.4185864184809001,154.0,0.0,0.0,0.0,0.78549010598079116,1.0,18.99651339388442,0.0065543291415659554,0.040946660444836462,0.029382936107537058,0.0033988655887817617,1.3034921731871627e-08,1.7555758404402361e-06,0.042206840337735009,9.5548376664925179e-09,0.075931127518560487,8.3246191759127358e-05,3.2332492240178602e-11,0.0067444360849422359,5.5839507336453408e-13,4.6569710063102589e-05,0.0088581293090493653,0.0088759192077443403,2.8122761018149577e-06,1.6689911565744805e-06,0.00033718548719150994,6.6543157182904607e-06
2.803825939292379e-08,0.4185873450770719,154.0,0.0,0.0,0.0,0.78016146335578673,1.0,18.996461369365452,0.0067122196581056856,0.041815451843925745,0.029814946779551418,0.0034489021013852819,1.3311426055262808e-08,1.7446324655477912e-06,0.043266862671122341,9.4900190409369588e-09,0.077890978750338041,8.5012119486023078e-05,3.280847609857587e-11,0.0070757253933282881,5.7024048421187616e-13,4.7258504988682307e-05,0.0092966064942964464,0.0093160641886856372,2.9514697456745041e-06,1.751599158751879e-06,0.00036334716600570639,7.3773127423810864e-06
2.8828090040918912e-08,0.4185882916493443,154.0,0.0,0.0,0.0,0.77487820170422539,1.0,18.996411416841255,0.0068684932169787256,0.042668689213558909,0.030229313356679721,0.0034968951107528646,1.3582977066764326e-08,1.7337828276579969e-06,0.044318598546846687,9.4257524382980852e-09,0.079838619004417313,8.6746412447062207e-05,3.3265020661467339e-11,0.0074116199033698819,5.8187369679486681e-13,4.7919219622023516e-05,0.0097413103744872012,0.0097625388202126785,3.0926390550383364e-06,1.8353796993963712e-06,0.0003906086654836876,8.1502134855206381e-06
2.9617920688914033e-08,0.4185892574567595,154.0,0.0,0.0,0.0,0.76963992719216501,1.0,18.996363488175838,0.0070231643240221426,0.043506568868784373,0.03062644895592722,0.003542892485952135,1.3849637372294567e-08,1.7230261118890452e-06,0.045362117928767799,9.3620330679315613e-09,0.08177415285104836,8.8449470477155721e-05,3.3702581294391313e-11,0.0077519241017834258,5.9329739310819743e-13,4.8552511170435785e-05,0.010191978124445746,0.010215082759461615,3.2357005831577034e-06,1.9202832540767675e-06,0.00041897227836088684,8.9743255893184549e-06
3.0407751336909155e-08,0.4185902417752422,154.0,0.0,0.0,0.0,0.76444624672091632,1.0,18.996317536126902,0.0071762473576032311,0.044329286475873982,0.031006758974167638,0.003586941200537915,1.4111469367523288e-08,1.7123615045385652e-06,0.046397490173278655,9.2988561481352908e-09,0.083697683947533186,9.0121692068602892e-05,3.4121604844114224e-11,0.008096447493107093,6.0451424614065127e-13,4.9159024563619816e-05,0.010648353143423184,0.010673441771403577,3.3805728612926198e-06,2.0062614722783365e-06,0.00044843936238893095,9.8508968234100656e-06
3.1197581984904276e-08,0.4185912438973111,154.0,0.0,0.0,0.0,0.75929676806275481,1.0,18.996273514334007,0.0073277565691437594,0.045137036973001185,0.031370641191861323,0.0036290873446213514,1.436853521271146e-08,1.7017881933828616e-06,0.047424784030923192,9.2362169078003566e-09,0.085609315039750167,9.1763474210397806e-05,3.4522529753440828e-11,0.008445004497773391,6.15526918797208e-13,4.9739392618477083e-05,0.011110184942641045,0.011137367614417609,3.5271763629036468e-06,2.0932671561512756e-06,0.00047901038083947897,1.0781114128754045e-05
3.19874126328994e-08,0.4185922631317763,154.0,0.0,0.0,0.0,0.75419109999048473,1.0,18.996231377306717,0.0074777060836731931,0.045930014494803939,0.031718485876853393,0.0036693761369462753,1.4620896808785652e-08,1.6913053679627941e-06,0.04844406764820218,9.1741105879871129e-09,0.08750914796401163,9.3375212235422074e-05,3.4905786176093527e-11,0.0087974143513524696,6.2633806287404692e-13,5.029423620405356e-05,0.011577229033961522,0.011606617927433706,3.6754334682054371e-06,2.181254239473875e-06,0.00051068494189034249,1.1766102882251721e-05
3.277724328089452e-08,0.4185932988034494,154.0,0.0,0.0,0.0,0.74912885240111726,1.0,18.996191080412682,0.007626109900408861,0.046708412300660203,0.032050675888168054,0.0037078519369627594,1.4868615774592531e-08,1.6809122198568605e-06,0.049455408569554868,9.1125324434296458e-09,0.089397283649233508,9.4957299675173679e-05,3.527179609156483e-11,0.0091535010049894512,6.3695031808411174e-13,5.0824164406485001e-05,0.012049246819704909,0.012080956118623223,3.8252684290901643e-06,2.2701777668352218e-06,0.00054346183692209876,1.2806926361193784e-05
3.356707392888964e-08,0.41859435025285147,154.0,0.0,0.0,0.0,0.74410963643384109,1.0,18.996152579865797,0.0077729818933616043,0.047472422706569498,0.032367586779726218,0.0037445582568908717,1.5111753425302579e-08,1.6706079429418318e-06,0.050458873739507679,9.0514777439707967e-09,0.091273822119401521,9.6510128121834982e-05,3.562097341987648e-11,0.0095130930270692169,6.4736631113189041e-13,5.1329774693827272e-05,0.012526005483644341,0.012560151255635392,3.976607334427328e-06,2.3599938730412467e-06,0.00057733907773758076,1.390458539179099e-05
3.435690457688476e-08,0.41859541683592705,154.0,0.0,0.0,0.0,0.73913306458245465,1.0,18.996115832714356,0.0079183358119654518,0.048222237020528448,0.032669586903919474,0.0037795377737660832,1.5350370751923589e-08,1.6603917336413695e-06,0.051454529504981111,8.9909417759300125e-09,0.093138862496319197,9.80340870974296e-05,3.5953724136164321e-11,0.0098760235061345261,6.5758865483574941e-13,5.1811653080663959e-05,0.013007277883194059,0.013043977957374166,4.1293780757456575e-06,2.4506597627475392e-06,0.00061231393271993554,1.5060018170806173e-05
3.5146735224879884e-08,0.41859649792376025,154.0,0.0,0.0,0.0,0.73419875080239561,1.0,18.996080796829183,0.008062185281730222,0.048958045481317006,0.032957037514980948,0.0038128323414586265,1.5584528401897396e-08,1.650262791162889e-06,0.052442441617748081,8.9309198434051429e-09,0.094992503002626724,9.9529563929897383e-05,3.6270446385015165e-11,0.010242129955085154,6.6761994729668208e-13,5.2270374292397192e-05,0.013492842442814221,0.013532216287317928,4.283510313307258e-06,2.5421336903249758e-06,0.00064838296193870033,1.6274100250037066e-05
3.5936565872875006e-08,0.4185975929022951,154.0,0.0,0.0,0.0,0.7293063106125085,1.0,18.996047430891824,0.0082045438049158075,0.049680037200601955,0.033230292872093531,0.0038444830026616254,1.5814286660754368e-08,1.6402203177229207e-06,0.053422675237036713,8.8714072695104415e-09,0.096834840965077135,0.00010099694363592384,3.6571530594506533e-11,0.010611254216680735,6.7746277111235554e-13,5.2706501929127642e-05,0.013982483048654381,0.014024651648380102,4.4389354425771119e-06,2.6343749399599526e-06,0.00068554205121694359,1.7547644671591632e-05
3.672639652087013e-08,0.4185987011720588,154.0,0.0,0.0,0.0,0.72445536119170895,1.0,18.996015694382766,0.0083454247612269744,0.050388400108259908,0.033489700342177818,0.0038745300008409152,1.6039705434790425e-08,1.630263518761405e-06,0.054395294932269932,8.8123993975525939e-09,0.09866597281805857,0.00010243660881030145,3.6857359589882234e-11,0.01098324237036733,6.87119692634964e-13,5.3120588629031056e-05,0.014475988944456846,0.014521074679306443,4.5955865610946546e-06,2.7273438059932348e-06,0.00072378644517438902,1.8881402241252877e-05
3.751622716886525e-08,0.41859982214788855,154.0,0.0,0.0,0.0,0.71964552147069971,1.0,18.995985547569699,0.0084848414085273612,0.05108332090081729,0.03373560050230609,0.0039030127921387695,1.6260844234732522e-08,1.620391603145226e-06,0.055360364685934423,8.7538915921462447e-09,0.10048599410734874,0.00010384893952160389,3.712830870678928e-11,0.011357944640444179,6.9659326127145052e-13,5.3513176231143577e-05,0.014973154628735993,0.015021281152602223,4.7533984357569718e-06,2.8210015735031298e-06,0.00076311077926339611,2.0276061928484131e-05
3.830605781686037e-08,0.4186009552586615,154.0,0.0,0.0,0.0,0.71487641221889164,1.0,18.995956951495767,0.0086228068835715998,0.051764984992909283,0.033968327241687885,0.0039299700572272937,1.6477762160367729e-08,1.6106037833612309e-06,0.056317947896572004,8.6958792402713362e-09,0.10229499949409,0.0001052343132140134,3.7384745904035854e-11,0.011735215305585073,7.0588600882498452e-13,5.3884795937473544e-05,0.015473779753246701,0.015525071873982834,4.9123074705130434e-06,2.9153104991325864e-06,0.00080350911081442425,2.1732251383242494e-05
3.909588846485549e-08,0.4186020999470292,154.0,0.0,0.0,0.0,0.71014765612667763,1.0,18.995929867967991,0.0087593342027543868,0.052433576471663884,0.03418820786317836,0.0039554397131058424,1.6690517886101507e-08,1.6008992756991759e-06,0.057268107381886799,8.6383577522741859e-09,0.10409308275897383,0.00010659310461508312,3.76270318758172e-11,0.012114912609726613,7.1500044887624438e-13,5.4235968474359341e-05,0.015977669022753601,0.016032252583341216,5.0722516744716639e-06,3.0102337921617686e-06,0.00084497494910746392,2.3250537560492602e-05
3.9885719112850614e-08,0.4186032556691535,154.0,0.0,0.0,0.0,0.70545887788319894,1.0,18.995904259545583,0.0088944362628755064,0.053089278053919324,0.034395563184265301,0.0039794589248351312,1.6899169647412483e-08,1.5912773004248892e-06,0.058210905381961629,8.5813225628132662e-09,0.10588033680662327,0.00010792568564922664,3.7855520163338946e-11,0.012496898674333521,7.2393907620314048e-13,5.4567204253000609e-05,0.016484632096112506,0.016542633857225437,5.2331706304331537e-06,3.105735595832197e-06,0.00088750128448612201,2.4831427443332994e-05
4.0675549760845735e-08,0.4186044218944495,154.0,0.0,0.0,0.0,0.70080970424974753,1.0,18.995880089528466,0.0090281258419197281,0.053732271046183097,0.034590707637488644,0.0040020641172047525,1.710377522818345e-08,1.5817370819438181e-06,0.059146403562577568,8.5247691317520651e-09,0.10765685367016294,0.0001092324253568012,3.8070557265806989e-11,0.01288103941204893,7.3270436623804342e-13,5.4879003529093793e-05,0.016994483488673967,0.017056031012818277,5.3950054638425827e-06,3.2017809689210361e-06,0.00093108061653173727,2.6475368855769987e-05
4.1465380408840857e-08,0.4186055981053274,154.0,0.0,0.0,0.0,0.69619976412894058,1.0,18.995857321945806,0.0091604155998505823,0.054362735307241547,0.034773949370250225,0.0040232909863300373,1.7304391948875086e-08,1.5722778489554164e-06,0.060074663018630514,8.4686929450008845e-09,0.10942272451596628,0.00011051368981857378,3.827248275074542e-11,0.013267204441735488,7.4129877456110645e-13,5.5171856561503554e-05,0.017507042476016966,0.017572264013410152,5.5576988121641343e-06,3.2983358675652645e-06,0.00097570498131549716,2.8182751356721641e-05
4.225521105683598e-08,0.4186067837969429,154.0,0.0,0.0,0.0,0.6916286886298153,1.0,18.995835921544579,0.0092913180794170977,0.054980849213329575,0.034945590343976762,0.0040431745111710014,1.7501076655506943e-08,1.5628988345987059e-06,0.060995744277638674,8.4130895153084738e-09,0.11117803964856932,0.00011176984208534563,3.8461629363573175e-11,0.013655267004911141,7.4972473642821886e-13,5.5446243769906764e-05,0.018022132999018579,0.018091157375355681,5.7211947946876357e-06,3.3953671273423826e-06,0.0010213659777468262,2.9953907207532932e-05
4.30450417048311e-08,0.41860797847694614,154.0,0.0,0.0,0.0,0.68709611112896862,1.0,18.99581585377825,0.0094208457069724291,0.055586789625772827,0.035105926432597551,0.0040617489649707062,1.7693885709429896e-08,1.5535992765890802e-06,0.061909707303335546,8.357954383005637e-09,0.11292288851574167,0.00011300124211262785,3.8638323136413809e-11,0.01404510388358181,7.5798466633283086e-13,5.5702635891351913e-05,0.018539583570264102,0.018612540076504085,5.8854389827628851e-06,3.4928424456050335e-06,0.0010680547930364259,3.1789112405806949e-05
