Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002)
1.450679791394172e-06,0.5046376291076256,154.0,0.0,0.0,0.0,0.92565086763215643,1.0,18.980421984733145,0.0056560731268939374,0.011707301858924947,0.0042445343547426731,0.0042099442645186754,1.0225072281430385e-08,1.1481029977263697e-09,0.001089381831390703,3.062379298268364e-13,0.0010579580148761803,6.8623499944866698e-05,1.1662883430334442e-10,0.017890451302609293,1.1976782027603798e-12,4.930702008219795e-07,0.00077148074374553375,0.0010278038997368439,4.9829935616497137e-07,3.4921194508956119e-07,0.013990980542142224,3.5813856860499462e-06,1.2899925551718259e-05,1.3433479840039674e-05,0.013376193873319099,0.00053286062809564582,0.0013469376245517227,4.239928066144228e-12,3.0226207019867137e-08,3.0276152323081356e-08,0.00019564111447097174,7.5870035363875175e-08,4.9480634677413369e-09,2.8950194157346377e-11,2.5514872298676648e-06,2.0154405907292178e-07,6.6306237794405525e-06,5.0383629007644019e-06,4.1189661084876387e-07,2.6722333431371302e-05,1.7003931169131016e-06,6.5994212966203721e-06,1.0250022060582381e-13,8.6625897848341242e-06
1.4692092466570908e-06,0.504637003101907,154.0,0.0,0.0,0.0,0.92475674713416878,1.0,18.980158362178919,0.0057010933693717259,0.01171904827464991,0.0042370131729705359,0.0042024306492556927,1.0235202051918957e-08,1.1470853158784167e-09,0.0011027174746035546,3.0594212324301009e-13,0.0010709925923792954,6.8691484450813676e-05,1.1642068328413148e-10,0.018192911814579896,1.1988647286732923e-12,4.9219671261388327e-07,0.00077916602140004631,0.0010434539925182297,5.0325691263760362e-07,3.5268624423177839e-07,0.014259221415458283,3.6685875437823325e-06,1.3398668329938898e-05,1.3962248033507425e-05,0.01361477717539176,0.00053374098164510591,0.0013770611994438544,4.3211547116875809e-12,3.0599933634927762e-08,3.0648067125653634e-08,0.00020136792658936728,7.7325342189090466e-08,5.0935574891826071e-09,2.9466625323636178e-11,2.6012098780932069e-06,2.0516388440468929e-07,6.7940482980874428e-06,5.1626011963426011e-06,4.2248164686231453e-07,2.7688087076153125e-05,1.7448042538760763e-06,6.888388824229181e-06,1.0513430040169515e-13,9.0416579368921866e-06
1.4877387019200096e-06,0.5046363780898113,154.0,0.0,0.0,0.0,0.9238642954416264,1.0,18.979895108637155,0.0057455935643926145,0.011730007470812194,0.0042294828248377134,0.0041949082621109048,1.0244644207115172e-08,1.1460696028262245e-09,0.0011160391571416347,3.0564686875874707e-13,0.0010840156116252817,6.8754854141034674e-05,1.1621228925591486e-10,0.018495373580634127,1.1999707127279472e-12,4.913221324991151e-07,0.0007867271853681197,0.0010590763160810042,5.081341893806729e-07,3.5610428264876132e-07,0.014527543439567251,3.7555334837294223e-06,1.39066609230625e-05,1.4501413319880262e-05,0.013852974460074241,0.0005345705625819469,0.0014072402909921801,4.4024039227413508e-12,3.0973328760512384e-08,3.1019592504872405e-08,0.0002071524362594017,7.8781092656979333e-08,5.2405281085984206e-09,2.9982221615551634e-11,2.6509525478069446e-06,2.0877812475117186e-07,6.9581498627435503e-06,5.287353345521619e-06,4.3311601702591027e-07,2.8671763695231136e-05,1.7894304041109583e-06,7.1844821193055371e-06,1.0778065697130197e-13,9.4300680121547929e-06
1.5247976124458472e-06,0.5046351310939675,154.0,0.0,0.0,0.0,0.92208440765551269,1.0,18.979369729682837,0.0058330541133900854,0.011749691304316743,0.0042144260000777697,0.0041798682958218668,1.0261576790718662e-08,1.1440440950715518e-09,0.001142640741311977,3.0505801912685986e-13,0.0011100270644201931,6.8868494832398966e-05,1.157956343963681e-10,0.019100222156731326,1.2019540708944812e-12,4.8957335018579174e-07,0.00080148338895977668,0.0010902376061434061,5.1765193254248347e-07,3.6277440076519356e-07,0.015064337320930651,3.9285110645176702e-06,1.4950022948472608e-05,1.5610645736843077e-05,0.014328163465689955,0.0005360888443820699,0.0014677483180662923,4.5649416998832976e-12,3.1719127094791164e-08,3.1761477811622496e-08,0.00021888989257050291,8.1693415872217327e-08,5.5387801520132859e-09,3.101080664125357e-11,2.75048542040216e-06,2.1598909312877612e-07,7.2882571771531056e-06,5.538302423788065e-06,4.5452365745223836e-07,3.0692779759468071e-05,1.8792880712429013e-06,7.7981127894698268e-06,1.1310793531712866e-13,1.0235001625897999e-05
1.558150631919101e-06,0.5046340123084768,154.0,0.0,0.0,0.0,0.92048823792116885,1.0,18.978898200562838,0.0059100405837081696,0.011765021083225238,0.0042009164787599907,0.0041663747177648021,1.0274732537103655e-08,1.1422279000561398e-09,0.0011665346753997709,3.0452994990335127e-13,0.0011333980665226594,6.8956787863386329e-05,1.1542181940488423e-10,0.019644399424064048,1.2034950392039656e-12,4.8800421070030127e-07,0.0008143552187153335,0.0011181878844104679,5.2595352856268198e-07,3.6859223230829526e-07,0.015547504470173338,4.0829624187540901e-06,1.5919729872857744e-05,1.6643766533302628e-05,0.01475440246524957,0.00053730910523557929,0.0015223552419794729,4.7112347999482215e-12,3.2389218313394597e-08,3.2427849835028465e-08,0.00022963939032239478,8.4314802220916153e-08,5.8119620392475376e-09,3.1933437561709681e-11,2.8401038803069341e-06,2.2245809250140188e-07,7.5873612365915153e-06,5.7656791580671474e-06,4.7393715174905168e-07,3.2572716295476559e-05,1.9607989436065595e-06,8.3749055119698716e-06,1.1793897160839141e-13,1.0991594861650148e-05
1.5915036513923547e-06,0.5046328969062442,154.0,0.0,0.0,0.0,0.91889750720093477,1.0,18.978427939521506,0.0059854197896863515,0.011778255480995274,0.0041874811325147612,0.0041529557625915358,1.0286058379467027e-08,1.140418125993815e-09,0.0011903837708034653,3.0400368009714239e-13,0.0011567319675529644,6.9032799800430731e-05,1.1505007170440908e-10,0.020188296223946117,1.2048216669663268e-12,4.8644363237623234e-07,0.00082684945417817722,0.0011460486629799585,5.3401091554904727e-07,3.7423892004364331e-07,0.016030602329580319,4.2360615301090123e-06,1.6917898100093521e-05,1.7709383268916424e-05,0.015179232202247057,0.00053840535769258144,0.0015770826482688848,4.8575004544503396e-12,3.3058245466226918e-08,3.3092971105988794e-08,0.00024055818369085103,8.6935820991373013e-08,6.0894770992632541e-09,3.2853019925520729e-11,2.9297443141874117e-06,2.2890645861257247e-07,7.8881990516034197e-06,5.9943702005110421e-06,4.9347745357224706e-07,3.4510284259501822e-05,2.0428623866002508e-06,8.9750050787262626e-06,1.2280156387678928e-13,1.177874419903332e-05
1.6248566708656084e-06,0.5046317849347884,154.0,0.0,0.0,0.0,0.91731222477138619,1.0,18.977958967550478,0.0060592199793413001,0.011789539589711632,0.0041741474510371889,0.004139638691464444,1.0295681161609275e-08,1.1386147852615975e-09,0.0012141881757141908,3.0347921277726922e-13,0.0011800288987558348,6.9097381935323326e-05,1.1468114651577175e-10,0.020731820192624057,1.2059488116811561e-12,4.8489481787160363e-07,0.00083897546416433018,0.0011738205254640816,5.4183016261607574e-07,3.7971871725463506e-07,0.01651352714235867,4.3876446238012185e-06,1.794392477651006e-05,1.8807007703959993e-05,0.015602609906203338,0.00053939015399725662,0.0016319119397923832,5.0037072683609708e-12,3.3726212313653874e-08,3.3756845755321821e-08,0.00025163998704670187,8.9555908472405119e-08,6.3711646357660969e-09,3.3769461044044895e-11,3.0193943797273581e-06,2.3533349967798144e-07,8.1906212423060344e-06,6.2242616752145592e-06,5.1313379182108534e-07,3.6505302524477078e-05,2.1254313701881104e-06,9.5984667862163103e-06,1.2769303174035141e-13,1.2596522466774333e-05
1.6582096903388622e-06,0.5046306764359858,154.0,0.0,0.0,0.0,0.91573239830373498,1.0,18.977491302791229,0.0061314689240852139,0.011799006447941804,0.0041609378829662496,0.0041264457613539316,1.0303717187907718e-08,1.13681788825864e-09,0.0012379480385240507,3.029565504816577e-13,0.0012032889917497176,6.9151314826131435e-05,1.1431566042777985e-10,0.021274885869751181,1.2068900963403482e-12,4.8336038297459523e-07,0.00085074263775370947,0.0012015042217675231,5.4941735129048045e-07,3.8503588592395631e-07,0.016996184897429583,4.5375644605353763e-06,1.8997191170063464e-05,1.993613315987707e-05,0.016024500247944461,0.00054027479554447804,0.001686826260008487,5.1498268013861348e-12,3.439312262703465e-08,3.4419477919618147e-08,0.00026287869632706651,9.2174553907289054e-08,6.6568685809466067e-09,3.4682684344331619e-11,3.1090434244945671e-06,2.4173864013289951e-07,8.4944899954182708e-06,6.4552485252637036e-06,5.3289621045366082e-07,3.8557582965338658e-05,2.208462397584479e-06,1.0245332878063167e-05,1.3261089764400947e-13,1.344498541542757e-05
1.6915627098121159e-06,0.5046295714455804,154.0,0.0,0.0,0.0,0.91415803383575134,1.0,18.977024960851558,0.0062021939264885707,0.011806778221060774,0.0041478705419646621,0.0041133949262695136,1.0310273255481224e-08,1.1350274433713337e-09,0.00126166350778386,3.0243569520783395e-13,0.0012265123784627396,6.9195315224417197e-05,1.139541108235503e-10,0.021817414121585846,1.2076580303280626e-12,4.8184243878752421e-07,0.00086216034547663281,0.0012291006367644323,5.5677855044642916e-07,3.9019467916789126e-07,0.017478490340601276,4.6856894423479996e-06,2.0077065451885246e-05,2.1096237241965997e-05,0.01644487436138951,0.00054106945155628263,0.0017418103266773201,5.2958332680542443e-12,3.5058980186874755e-08,3.5080871740065421e-08,0.00027426838734833113,9.4791294120487326e-08,6.9464374547674723e-09,3.5592627251127486e-11,3.1986822764364702e-06,2.4812140556253908e-07,8.7996783334474145e-06,6.6872339558179735e-06,5.5275551934523404e-07,4.0666931614799844e-05,2.2919152956874872e-06,1.0915633630971056e-05,1.3755287463072166e-13,1.4324173136664275e-05
1.7249157292853696e-06,0.5046284699946089,154.0,0.0,0.0,0.0,0.91258913576131184,1.0,18.976559955085946,0.0062714218279060138,0.01181296725704975,0.0041349598219770391,0.0041005004482120013,1.0315447577381197e-08,1.1332434569601406e-09,0.0012853347321604024,3.019166484094662e-13,0.0012496991910713854,6.923004227109663e-05,1.1359689280582894e-10,0.022359331620984767,1.2082641175563417e-12,4.8034266334072191e-07,0.00087323790638487245,0.0012566107634076748,5.6391979504773373e-07,3.9519932633859457e-07,0.017960366091665327,4.8319027123000825e-06,2.1182905256729215e-05,2.2286784352125882e-05,0.016863708987191799,0.00054178326782343411,0.0017968502808916756,5.4417032699657081e-12,3.5723788781056818e-08,3.5741031361258085e-08,0.00028580331353479638,9.7405708719841413e-08,7.239724308773351e-09,3.6499239332669647e-11,3.2883030584169369e-06,2.5448140949163213e-07,9.1060694092379487e-06,6.9201288964686496e-06,5.7270324653724585e-07,4.2833149669699324e-05,2.3757530109395097e-06,1.1609388363279739e-05,1.4251685445866926e-13,1.5234111381490799e-05
1.7582687487586233e-06,0.5046273721094622,154.0,0.0,0.0,0.0,0.9110257068349058,1.0,18.976096296844233,0.0063391790159734,0.01181767703165139,0.0041222169334190935,0.0040877734295616608,1.0319330609005531e-08,1.1314659333648875e-09,0.0013089618603935992,3.0139941099785598e-13,0.0012728495619418372,6.9256103042792942e-05,1.1324431394582974e-10,0.022900570377397535,1.2087189532650046e-12,4.7886236400300362e-07,0.00088398456017755667,0.0012840356796591521,5.7084706815875257e-07,4.000540204170956e-07,0.018441741855481364,4.976101257710345e-06,2.2314060038725765e-05,2.3507228006979085e-05,0.017280985722777777,0.00054242446615294536,0.001851933550090939,5.5874155565603172e-12,3.6387552203147608e-08,3.6399960930002884e-08,0.0002974779031995304,1.0001741580957424e-07,7.5365866582758673e-09,3.7402480676816436e-11,3.3778990241929873e-06,2.6081834180041526e-07,9.4135558283877067e-06,7.1538514847596403e-06,5.9273159204267192e-07,4.5056034367381103e-05,2.4599414113019981e-06,1.2326606371263942e-05,1.4750089610574792e-13,1.6174812784086191e-05
1.791621768231877e-06,0.5046262778125831,154.0,0.0,0.0,0.0,0.90946774818915632,1.0,18.975633995690927,0.0064054914319771001,0.011821002990759734,0.0041096503668150474,0.0040752222734928593,1.0322005784749233e-08,1.1296948749260901e-09,0.0013325450412538901,3.0088398334773392e-13,0.0012959636235740247,6.9274057495756041e-05,1.12896607038185e-10,0.023441067313489345,1.209032310307319e-12,4.7740253145030045e-07,0.00089440944395240845,0.0013113765289063883,5.7756628593964464e-07,4.0476290749778251e-07,0.018922553720313005,5.1181950248302085e-06,2.3469873228032799e-05,2.4757012966469302e-05,0.017696690370133373,0.00054300043490065875,0.0019070487243109291,5.7329508123065466e-12,3.7050274250782705e-08,3.7057664594128833e-08,0.00030928675643547272,1.0262606817743574e-07,7.8368864043492208e-09,3.8302320478786686e-11,3.4674644145503356e-06,2.6713195863441205e-07,9.7220390008444913e-06,7.3883265718795251e-06,6.1283338333715009e-07,4.7335379742488959e-05,2.544449095037829e-06,1.3067287795810036e-05,1.5250321469356037e-13,1.7146277994704396e-05
1.8249747877051308e-06,0.5046251871227975,154.0,0.0,0.0,0.0,0.90791525936256068,1.0,18.975173059599488,0.0064703845781027376,0.011823033303966892,0.0040972662953779274,0.004062853083691067,1.0323550176893265e-08,1.1279302820188712e-09,0.0013560844235002009,3.0037036530643714e-13,0.0013190415085483429,6.9284422887898347e-05,1.1255394117438073e-10,0.023980763881953738,1.2092132163272679e-12,4.7596388652762418e-07,0.00090452157280350291,0.0013386345032760088,5.840832851303664e-07,4.0933007801704087e-07,0.019402743531496586,5.2581060550830687e-06,2.4649684204628193e-05,2.603557718813346e-05,0.018110812366276031,0.00054351781129988012,0.0019621854442823674,5.8782914667702436e-12,3.7711958724127878e-08,3.7714146501312542e-08,0.00032122464172392015,1.0523134989108916e-07,8.140489748236064e-09,3.9198735807905312e-11,3.5569943310078942e-06,2.7342207357923424e-07,1.0031428523840281e-05,7.6234852522404204e-06,6.3300203274343931e-07,4.9670977282990045e-05,2.6292472072377545e-06,1.383142442441882e-05,1.5752217088256389e-13,1.8148496728103402e-05
1.8583278071783845e-06,0.5046241000557273,154.0,0.0,0.0,0.0,0.90636823833530455,1.0,18.974713495124817,0.0065338835245676383,0.011823849539710416,0.0040850689249593147,0.0040506700117394134,1.0324035085881883e-08,1.1261721530968678e-09,0.0013795801558387681,2.9985855620575853e-13,0.0013420833494749915,6.9287677740351988e-05,1.122164313664623e-10,0.024519605717839024,1.2092700229001874e-12,4.7454692098352407e-07,0.00091432982370747958,0.0013658108294176496,5.9040381266310149e-07,4.1375955947349206e-07,0.019882258331512165,5.3957676489781414e-06,2.5852830100824811e-05,2.7342353617839099e-05,0.018523344285279426,0.00054398255619796121,0.0020173343002814564,6.0234215248464561e-12,3.8372609424415712e-08,3.8369410797926612e-08,0.00033328649233564878,1.0783297325543262e-07,8.4472671003020337e-09,4.0091710529261316e-11,3.6464846246795536e-06,2.7968854993307621e-07,1.0341641596493622e-05,7.8592644171560703e-06,6.5323149682450235e-07,5.2062616499584236e-05,2.7143092646781944e-06,1.4619000433149998e-05,1.6255626076706606e-13,1.9181448733533406e-05
1.8916808266516383e-06,0.5046230166241011,154.0,0.0,0.0,0.0,0.90482668157151247,1.0,18.974255307556454,0.0065960129166407261,0.011823527270709152,0.0040730607981071887,0.0040386755590486843,1.0323526569783933e-08,1.1244204847440613e-09,0.0014030323868830282,2.9934855487592376e-13,0.0013650892789458817,6.9284265390867373e-05,1.1188414691145538e-10,0.02505754232248374,1.2092104675498332e-12,4.7315193286593511e-07,0.00092384292224696599,0.0013929067564174586,5.9653351710108148e-07,4.1805531042820465e-07,0.0203610498590251,5.5311235611249997e-06,2.7078647443981163e-05,2.8676771827739966e-05,0.018934281402794517,0.00054440002180274993,0.0020724867407402197,6.1683264148169218e-12,3.9032230152556215e-08,3.9023461627916657e-08,0.00034546740258428515,1.1043067609043685e-07,8.757092985159073e-09,4.0981234360671173e-11,3.7359317983303442e-06,2.85931293938326e-07,1.0652602466031184e-05,8.0956063325737265e-06,6.7351623781062474e-07,5.4510085419919366e-05,2.7996109892523106e-06,1.5429993072588752e-05,1.6760410627638426e-13,2.024510469161009e-05
1.925033846124892e-06,0.5046219368380576,154.0,0.0,0.0,0.0,0.90329058406672214,1.0,18.973798501054372,0.0066567969815521542,0.011822136616310111,0.004061243057344917,0.0040268708382399186,1.0322085918513232e-08,1.1226752717330413e-09,0.0014264412651146736,2.9884035966129761e-13,0.0013880594294890553,6.9274597176474816e-05,1.1155711863250127e-10,0.025594526776184883,1.2090417292949789e-12,4.7177905717114473e-07,0.0009330694318487303,0.0014199235455966293,6.0247794170491117e-07,4.222212156454977e-07,0.020839074101244637,5.6641272280022512e-06,2.8326473648624231e-05,3.0038259510091756e-05,0.019343621316366143,0.00054477501297368728,0.0021276349898026901,6.3129928526091443e-12,3.9690824707819487e-08,3.9676303131710868e-08,0.00035776262397116778,1.1302421929855776e-07,9.0698459437820809e-09,4.1867302050439535e-11,3.8253329202550573e-06,2.9215024886905377e-07,1.0964241904863291e-05,8.3324582403530141e-06,6.9385118703841358e-07,5.7013171015801751e-05,2.8851301499101603e-06,1.6264373301419469e-05,1.7266444607666177e-13,2.1339427042754054e-05
1.9583868655981457e-06,0.5046208607054087,154.0,0.0,0.0,0.0,0.90175993939943877,1.0,18.973343078769496,0.0067162595352951585,0.011819742728201434,0.0040496156725274794,0.0040152557987522854,1.0319770078426273e-08,1.12093650708834e-09,0.0014498069388460045,2.983339684374401e-13,0.00141099393352554,6.9259055283107257e-05,1.1123534512890464e-10,0.026130515476801383,1.2087704783835948e-12,4.7042829230865855e-07,0.0009420177452259213,0.0014468624619593826,6.0824251892863962e-07,4.2626108223569096e-07,0.021316290894093141,5.794741030181463e-06,2.9595648367708315e-05,3.1426243836077842e-05,0.019751363615092818,0.00054511184258740689,0.0021827719730259649,6.4574087205981153e-12,4.0348396886588756e-08,4.0327939445164723e-08,0.00037016756125592755,1.1561338469205618e-07,9.3854084335753459e-09,4.2749912661954324e-11,3.9146855488058134e-06,2.9834538987762796e-07,1.1276496717987137e-05,8.5697719826489474e-06,7.1423171039274961e-07,5.957165957115815e-05,2.9708464130297763e-06,1.7122106370957093e-05,1.7773612697112141e-13,2.2464370751569233e-05
1.9917398850713995e-06,0.5046197882318747,154.0,0.0,0.0,0.0,0.90023473978567703,1.0,18.972889042950481,0.0067744239893226801,0.011816406225791184,0.0040381776368312132,0.0040038294214587997,1.0316632033098741e-08,1.11920418215345e-09,0.00147312955618366,2.9782937862915083e-13,0.0014338929233285815,6.9237995301122296e-05,1.109187981676061e-10,0.026665467901568051,1.208402920894094e-12,4.6909952291900761e-07,0.00095069607772362127,0.0014737247670614103,6.1383256613630785e-07,4.3017863665319272e-07,0.021792663564814678,5.9229355905555801e-06,3.0885514712711316e-05,3.2840152688779925e-05,0.020157509592365237,0.00054541438149299716,0.0022378912504462433,6.6015629591983139e-12,4.1004950481181695e-08,4.097837469854404e-08,0.00038267776848417793,1.1819797305106429e-07,9.7036667273597532e-09,4.3629068951554546e-11,4.0039876663612689e-06,3.045167195051184e-07,1.1589309280084818e-05,8.8075036488797145e-06,7.3465357571899225e-07,6.2185336998357444e-05,3.0567412011715879e-06,1.8003152363983589e-05,1.8281809579061035e-13,2.361988401152965e-05
