Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58)
1.553777501800718e-15,0.3996095156716602,154.0,0.0,0.0,0.0,0.99999999970559805,1.0,19.0,2.406987179447552e-11,1.2569192531925426e-10,1.2569179448635418e-10,4.7605564584527322e-16,8.9852165508027619e-17,1.8918332529120181e-11,1.0555993515625929e-14,6.7715374095534582e-15,1.1832980847331744e-14,3.2605844636114666e-16,8.7233059382351803e-24,3.207149452045702e-19,4.223141759473642e-24,6.5690255704405711e-20,1.0875556801352265e-25,1.0875575251974149e-25,1.6407745081412774e-31,2.0428741989396311e-32,2.3117864802841768e-20,2.1538503979665033e-58,2.0562960624634757e-58,2.0562960627259595e-58,6.5699467578482412e-28,7.0668406944688565e-17,8.2557352636873088e-29,3.0012061147979088e-28,1.089638996394593e-25,9.7204772597670502e-26,2.6024311925650643e-38,4.2569085073168467e-31,1.6765451157729106e-49,5.6306856816270441e-39,5.6497764475556454e-39,7.1583846742394183e-42,8.9982980162716741e-49,3.2565699933113695e-55,6.1140743203452251e-57,6.037032408271407e-47,7.025846310136074e-64,2.4238816833498856e-67,5.4123336263448159e-65,6.2633507748411416e-62,3.5327290116225385e-58,6.3902026236790067e-29
1.86812766918178e-15,0.3996095156716603,154.0,0.0,0.0,0.0,0.99999999964603659,1.0,19.0,2.8939531840324774e-11,1.5112102598888001e-10,1.5112083852289279e-10,6.7539178029971576e-16,1.1036724193998122e-16,2.274081857101473e-11,1.4973984433060751e-14,8.1403962855219918e-15,1.6785428178113672e-14,4.6256174429496695e-16,1.2618285041909389e-23,4.5500628041447502e-19,6.029636141480241e-24,9.3196405290278087e-20,1.7893496259447258e-25,1.789353092887265e-25,3.0830065290341567e-31,3.8393552092480366e-32,3.2797904624970235e-20,6.5072971337207921e-58,6.2125621599426949e-58,6.2125621608060407e-58,1.0809539928607312e-27,8.497558578169235e-17,1.1713570096231024e-28,4.8844826325913793e-28,1.7925989273568138e-25,1.5991458781080122e-25,4.8912256286985291e-38,7.0038713428770658e-31,3.5535595907763378e-49,1.0581066709129482e-38,1.0615870848471076e-38,1.5170727204474261e-41,2.1273245745448513e-48,8.5091392739739848e-55,1.5975554781955538e-56,1.2792391082927812e-46,2.0129485595916911e-63,6.9445960396770004e-67,1.5469916936895838e-64,1.6366294927324449e-61,9.2307198355238868e-58,9.0659439051339476e-29
2.4968280039439037e-15,0.3996095156716603,154.0,0.0,0.0,0.0,0.99999999952691399,1.0,19.0,3.8678851927368313e-11,2.0197915206410922e-10,2.0197881659325104e-10,1.1840371518185509e-15,1.513912133430102e-16,3.0380515804410698e-11,2.6243074422894882e-14,1.0876925269498258e-14,2.9417770725651765e-14,8.1082410411414685e-16,2.2701570158776961e-23,7.9767737016984423e-19,1.0659311754013599e-23,1.6338382903800826e-19,4.0924718250006685e-25,4.0924821872870439e-25,9.2141464626307185e-31,1.1481384501931559e-31,5.7498483293674933e-20,5.2390105714208982e-57,5.001720109773722e-57,5.0017201107984276e-57,2.4723022225116969e-27,1.1360062444700776e-16,2.0538903712006682e-28,1.0881989486799371e-27,4.0988963882497833e-25,3.656553149029098e-25,1.4628993227719062e-37,1.6018763780657997e-30,1.4003689286858979e-48,3.1632204042020039e-38,3.1736873370183957e-38,5.9758869457693602e-41,1.1168160863293847e-47,6.0406791712281351e-54,1.134112593052996e-55,5.0385337363912838e-46,1.9655079931135777e-62,6.7810322396672765e-66,1.4932064501781094e-63,1.1620396146945327e-60,6.5529346168011531e-57,1.5893639652794672e-28
3.1255283387060275e-15,0.3996095156716603,154.0,0.0,0.0,0.0,0.99999999940779138,1.0,19.0,4.8418172008219704e-11,2.5283717804004628e-10,2.5283664833619138e-10,1.8389705449754336e-15,1.9241251742984218e-16,3.8013200520553644e-11,4.0746798884224986e-14,1.3611873524316224e-14,4.5676050300811348e-14,1.2591692151033724e-15,3.5835418156540386e-23,1.2389022366306757e-18,1.6641080688543437e-23,2.5375748371044471e-19,7.8228843225893654e-25,7.8229085073405015e-25,2.1503846440429807e-30,2.6809012795399405e-31,8.9303104899403615e-20,2.2353322994640819e-56,2.1340874165555254e-56,2.1340874170783138e-56,4.7259196692755339e-27,1.422398711881299e-16,3.1905396750586028e-28,2.0299258515584226e-27,7.8333521510332329e-25,6.9879952347522639e-25,3.4162890333761689e-37,3.0620377211632294e-30,3.9668613968443177e-48,7.3840706414856987e-38,7.4095787650013428e-38,1.6922220591275712e-40,3.8088561879269465e-47,2.4625081274286233e-53,4.6232580372950785e-55,1.42686772419396e-45,9.5004566712506462e-62,3.2776947724941755e-65,7.1669681385430162e-63,4.7375257965351438e-60,2.6713317318226391e-56,2.4685025315298096e-28
4.382929008230275e-15,0.3996095156716603,154.0,0.0,0.0,0.0,0.99999999916954696,1.0,18.999999999999996,6.7896812151327666e-11,3.5455292959105153e-10,3.5455187240969168e-10,3.5881314059570034e-15,2.7444331364951315e-16,5.3257544788909883e-11,7.9452437136820706e-14,1.9077027861075013e-14,8.9064015201411743e-14,2.4562144362842037e-15,7.1263705232891101e-23,2.4173041707593979e-18,3.2662340610840951e-23,4.9512307402835508e-19,2.1395505827455578e-24,2.1395599851108591e-24,8.3588629686392221e-30,1.0435010026405737e-30,1.7424554666117049e-19,2.6965411083261864e-55,2.5744067175944653e-55,2.5744067186024979e-55,1.2925574583791958e-26,1.9956103102842435e-16,6.2276398672922683e-28,5.2566173550980199e-27,2.1412569249274271e-24,1.9101775130988673e-24,1.3301615031266887e-36,8.3746557016666446e-30,2.2443847002210212e-47,2.8720882581312164e-37,2.8840020518585049e-37,9.5648468561101429e-40,3.2032940982791753e-46,3.1604604532146432e-52,5.9336377911480076e-54,8.0695987723845751e-45,1.909170829611305e-60,6.5868769553512842e-64,1.400654048335074e-61,6.0819794691737118e-59,3.4284736956385883e-55,4.8164693740351748e-28
6.89773034727877e-15,0.39960951567166014,154.0,0.0,0.0,0.0,0.99999999869305978,1.0,18.999999999999986,1.0685409236316021e-10,5.5798323220800002e-10,5.5798056284470585e-10,8.8436918687765189e-15,4.38499459176701e-16,8.3662341105454942e-11,1.955603267528628e-13,2.9988397062280012e-14,2.1921779296995638e-13,6.0505646490375165e-15,1.7876391343802756e-22,5.9579664827623696e-18,8.0920074303039397e-23,1.2203376096015302e-18,8.4718721111507586e-24,8.4719339506088678e-24,5.4957163246120887e-29,6.8822860834361133e-30,4.2946746301242705e-19,7.8677491898522986e-54,7.5113954862423503e-54,7.5113954918453612e-54,5.1182700242547398e-26,3.1437402456025539e-16,1.5361696562166141e-27,1.8598023562841509e-26,8.4683829874607663e-24,7.5544949460796333e-24,8.7794346058989784e-36,3.3160841133897866e-29,2.5684625650987392e-46,1.8910732504583691e-36,1.9029236441775874e-36,1.0919681972237261e-38,6.5776634977822923e-45,1.2039964049533893e-50,2.260457719218693e-52,9.2312621393442492e-44,1.3824123605823001e-58,4.7696949455933353e-62,9.4952336759881942e-60,2.318123176620822e-57,1.3060999896984607e-53,1.1871281160206536e-27
9.412531686327265e-15,0.3996095156716603,154.0,0.0,0.0,0.0,0.99999999821657481,1.0,18.999999999999972,1.4581137247581083e-10,7.6141193572620626e-10,7.614069096123128e-10,1.6442288722108252e-14,6.0255366699129193e-16,1.1395555744742976e-10,3.6313624399515536e-13,4.0874552531577854e-14,4.0706582608004975e-13,1.1243707878870725e-14,3.3512336996014116e-22,1.1077151385055587e-17,1.5077710783834332e-22,2.2688725124884129e-18,2.1178507301624449e-23,2.1178710395682393e-23,1.8044887199773613e-28,2.264515704437049e-29,7.98476181594446e-19,5.3182322860337268e-53,5.0773537986136921e-53,5.0773538030597562e-53,1.2795369470334748e-25,4.2941459133224064e-16,2.8581655071843143e-27,4.2680634264280224e-26,2.1149530136096624e-23,1.8867122293197936e-23,2.890188044955574e-35,8.2897775183641983e-29,1.0856054154632203e-45,6.2153065587365949e-36,6.2637259413739172e-36,4.6091555052470266e-38,3.4709650128798933e-44,7.7384886192905254e-50,1.4528726788762072e-51,3.9013110002186253e-43,1.0569158780409563e-57,3.6467089928774345e-61,7.1014868145227337e-59,1.4902939540511498e-56,8.3947485853665178e-53,2.2071379613224691e-27
1.192733302537576e-14,0.39960951567166014,154.0,0.0,0.0,0.0,0.99999999774009241,1.0,18.999999999999954,1.8476865248927787e-10,9.6483904236603683e-10,9.6483091273258907e-10,2.6383901883566423e-14,7.666071353336482e-16,1.441375816958172e-10,5.820012725994974e-13,5.1735549291215471e-14,6.5240755428321163e-13,1.8033422557250585e-14,5.4034165648422678e-22,1.777485934583111e-17,2.4220342837321011e-22,3.6407279809256357e-18,4.2416567217799184e-23,4.2417064625786667e-23,4.4185175755712929e-28,5.5556158993325666e-29,1.2812729482285436e-18,2.4159124937124864e-52,2.3064886746870422e-52,2.3064886769430422e-52,2.5627500121275622e-25,5.4468273372518698e-16,4.5895834711573583e-27,7.9198873791711638e-26,4.2320568738451367e-23,3.7753431671104328e-23,7.0938555294685311e-35,1.6602914786595837e-28,3.2042383768654894e-45,1.5232561607831517e-35,1.5373101874291854e-35,1.3587591051285987e-37,1.2087004179550101e-43,3.1310937158730716e-49,5.8785154933302405e-51,1.151422295808484e-42,4.8963474514516305e-57,1.6894449610162777e-60,3.2251700568096329e-58,6.0318171326393257e-56,3.3966272892784952e-52,3.5416802997495577e-27
1.4442134364424254e-14,0.39960951567166014,154.0,0.0,0.0,0.0,0.99999999726361244,1.0,18.999999999999932,2.2372593240356081e-10,1.1682645544410627e-09,1.1682525722563839e-09,3.8668480505339648e-14,9.306594076356913e-16,1.7420881477645685e-10,8.5197047915439439e-13,6.2571444403639473e-14,9.5503567227307336e-13,2.6417395569671619e-14,7.9441771298393296e-22,2.6051070623956085e-17,3.551677863004253e-22,5.3359000667803854e-18,7.4414965525940266e-23,7.4415993624579762e-23,9.1307792039792695e-28,1.1502057218349083e-28,1.8778575903251069e-18,8.5434839491182207e-52,8.1565243434987639e-52,8.156524352306216e-52,4.4961856055227282e-25,6.6017845127721037e-16,6.7312781211388441e-27,1.2937625669775032e-25,7.4181263529791083e-23,6.6175794184336657e-23,1.4693337913711252e-34,2.9127980321702235e-28,7.7265272489360807e-45,3.1505162149086543e-35,3.1840603403355907e-35,3.2725455481635505e-37,3.3452064521367245e-43,9.8379327178845677e-49,1.8470371696284245e-50,2.7763513654381803e-42,1.7277538551651016e-56,5.961665560710695e-60,1.1165806072663883e-57,1.8959179309826444e-55,1.0672249026235996e-51,5.1907550483038599e-27
1.9471737042521245e-14,0.39960951567166014,154.0,0.0,0.0,0.0,0.99999999631065983,1.0,18.999999999999879,3.0164049193457426e-10,1.5751108034852763e-09,1.5750888607479312e-09,7.0266300747866729e-14,1.2587600471980577e-15,2.3402038830270781e-10,1.5445383521309908e-12,8.4168141033254308e-14,1.7313853703209373e-12,4.7959528343421168e-14,1.4491382692892015e-21,4.7338900006526884e-17,6.4559458914642108e-22,9.6961732614718591e-18,1.7895557342844092e-22,1.7895877754135323e-22,2.8444537814695795e-27,3.5965867094835042e-28,3.4123876899938129e-18,6.6955720799228997e-51,6.3923099349006803e-51,6.3923099434279993e-51,1.081323599419667e-24,8.9185260579354438e-16,1.2248658682529689e-26,2.7325003396310664e-25,1.7808493112497527e-22,1.5886641780968617e-22,4.598617797689742e-34,7.0048332885062558e-28,3.1023362665579922e-44,9.8316710386386417e-35,9.9647196445549475e-35,1.3107818086444059e-36,1.6971925489130841e-42,6.242218096722389e-48,1.1719555124254537e-49,1.1146869491713322e-41,1.3539688645767575e-55,4.6723424651495897e-59,8.4035888255916654e-57,1.2042018752803776e-54,6.7716052085083964e-51,9.4324954614118356e-27
2.4501339720618235e-14,0.3996095156716599,154.0,0.0,0.0,0.0,0.99999999535771666,1.0,18.999999999999812,3.7955505106885105e-10,1.9819507014168169e-09,1.98191577559048e-09,1.1123524596356373e-13,1.5868557670630905e-15,2.9339347347400824e-10,2.4393659118619279e-12,1.0566509887117807e-13,2.7344626613147156e-12,7.5851548060634145e-14,2.2992745395033212e-21,7.4940417663088415e-17,1.0218068004831777e-21,1.5349647225771816e-17,3.5267316930774998e-22,3.5268087463408896e-22,6.8377786476676158e-27,8.6754658124694294e-28,5.4020604727982748e-18,2.9718193764141974e-50,2.8372169627896112e-50,2.8372169670627216e-50,2.1311248452355177e-24,1.1244370418983811e-15,1.941714624607564e-26,4.7872560959491144e-25,3.5036794940667478e-22,3.1255704806196163e-22,1.1101685955225976e-33,1.3804713655685072e-27,9.0036786790505377e-44,2.3671940697362437e-34,2.4055453507385696e-34,3.7962656273661331e-36,5.800825749049843e-42,2.4737990595944886e-47,4.6444779564427252e-49,3.234961397998879e-41,6.125482886516055e-55,2.1139323325889987e-58,3.6974888710754134e-56,4.775610836356794e-54,2.6835985614376003e-50,1.4932345739462228e-26
2.9530942398715225e-14,0.39960951567165975,154.0,0.0,0.0,0.0,0.99999999440478304,1.0,18.999999999999723,4.5746960980639165e-10,2.3887842677301038e-09,2.3887333173257331e-09,1.6157477449462644e-13,1.914945936769916e-15,3.5233141278577472e-10,3.5349113792473543e-12,1.2706279659200272e-13,3.9625392529676071e-12,1.1007396094855576e-13,3.3448152288895705e-21,1.0885538305614794e-16,1.4835410642424894e-21,2.2296273120158513e-17,6.1438313277668229e-22,6.1439896758119362e-22,1.4046615571855901e-26,1.7881866495259565e-27,7.8468690717266346e-18,1.0196605724128132e-49,9.7347716306023564e-50,9.734771646908208e-50,3.7128019228627165e-24,1.3579317448148193e-15,2.8243941222175372e-26,7.4765345367616888e-25,6.0934032788661567e-22,5.4358171802779117e-22,2.2901483904788467e-33,2.4048980451869258e-27,2.1657332834250204e-43,4.8704587636681414e-34,4.9622655632969653e-34,9.1129266914745902e-36,1.6004884798450232e-41,7.7420334545607728e-47,1.4535427922471021e-48,7.7811573386762147e-41,2.1500274567037608e-54,7.4202812370358088e-58,1.2634240881972798e-55,1.4956298027524369e-53,8.3986329903550522e-50,2.1690290204804453e-26
3.4560545076812216e-14,0.39960951567165937,154.0,0.0,0.0,0.0,0.99999999345185908,1.0,18.999999999999623,5.3538416814719694e-10,2.7956115216932133e-09,2.7955414865017484e-09,2.2128433833125676e-13,2.2430317051408888e-15,4.1083749229796139e-10,4.8296590069407615e-12,1.4836170635660938e-13,5.4139160338777435e-12,1.5060749779591642e-13,4.5857489090367262e-21,1.4908355142942286e-16,2.0305370581266032e-21,3.053600100960896e-17,9.8274085335725069e-22,9.8277009362879177e-22,2.5928049266535362e-26,3.3122180291145873e-27,1.0746806172784049e-17,2.9651274134062285e-49,2.8308281479139442e-49,2.8308281532138771e-49,5.9391993529594393e-24,1.5923366988522667e-15,3.8736184385039651e-26,1.0799200692572873e-24,9.7300001490299796e-22,8.6799607557710527e-22,4.2455693631062746e-33,3.8467932086873734e-27,4.6058327076843368e-43,9.0046595883455291e-34,9.1991368528359105e-34,1.9339268921802872e-35,3.8575673909035734e-41,2.0984591397789763e-46,3.9397948198093395e-48,1.6547804499764635e-40,6.4952937580182e-54,2.2418403546706296e-57,3.711992388238462e-55,4.0570324884488995e-53,2.2764312116774073e-49,2.9706311911315752e-26
4.4619750433006197e-14,0.3996095156716589,154.0,0.0,0.0,0.0,0.9999999915460388,1.0,18.999999999999375,6.9121328363860535e-10,3.6092471660406228e-09,3.6091297092858781e-09,3.6881146228912065e-13,2.899186928939824e-15,5.2656648194868926e-10,8.0110364220683537e-12,1.9066495572814612e-13,8.9801533556734644e-12,2.505344748160748e-13,7.6537512518795206e-21,2.484785610362367e-16,3.3793216942165458e-21,5.0894570213494002e-17,2.1109706187610596e-21,2.111051206411555e-21,7.1391101870608851e-26,9.1965368122044924e-27,1.7912037645114104e-17,1.9832284729590053e-48,1.893402358632701e-48,1.8934023639653015e-48,1.275931295383009e-23,2.0638772995673461e-15,6.4744434425619392e-26,1.933187525418794e-24,2.0823495390885303e-21,1.8576270841042815e-21,1.1812176194091278e-32,8.2631802766092232e-27,1.6821252400156233e-42,2.4889610358391997e-33,2.5594007901913112e-33,7.0206416574041854e-35,1.8774958795765103e-40,1.406434925840771e-45,2.6405476006123616e-47,6.0434277715588699e-40,6.1880767600502234e-53,2.1363017060709129e-56,3.1324292254005782e-54,2.7256905827237753e-52,1.5257223824018521e-48,4.9512521548881466e-26
5.313433508944848e-14,0.3996095156716583,154.0,0.0,0.0,0.0,0.99999998993289207,1.0,18.999999999999115,8.231143768495586e-10,4.2979270898111e-09,4.2977597646114922e-09,5.2296978657623981e-13,3.454571983482326e-15,6.2320332627783864e-10,1.1313520702699723e-11,2.2616771384375761e-13,1.2682148171486442e-11,3.5467725064053313e-13,1.0861319798124392e-20,3.5234310756432801e-16,4.7852456435992854e-21,7.2168612885961255e-17,3.5627510256316112e-21,3.5629117722002748e-21,1.4229481038844682e-25,1.8451734537124466e-26,2.5399621673101668e-17,6.6008331153038712e-48,6.3018625662181826e-48,6.3018625869705979e-48,2.1536608055271839e-23,2.4658566099111029e-15,9.2027582217214544e-26,2.8521323207672798e-24,3.5036312477375104e-21,3.1255272149600389e-21,2.3738146925285699e-32,1.3946166074524567e-26,4.0191872760012684e-42,4.9760544271387334e-33,5.1434688637891551e-33,1.6702011637237339e-34,5.2909074825930772e-40,4.6588851200309475e-45,8.7469583290044891e-47,1.4439814923514644e-39,2.3832804825366483e-52,8.2287604250775015e-56,1.142342783758127e-53,9.0415108518638446e-52,5.0540425891961155e-48,7.0209829489034606e-26
6.164891974589077e-14,0.3996095156716576,154.0,0.0,0.0,0.0,0.99999998831977144,1.0,18.99999999999881,9.5501546892352241e-10,4.9865891717855468e-09,4.9863629663307479e-09,7.0397448452130761e-13,4.0099428530735647e-15,7.1864435008280549e-10,1.5167596103115714e-11,2.6139341938683614e-13,1.7002461590598739e-11,4.7665831005937628e-13,1.462871475707933e-20,4.7429746328130174e-16,6.4321604103845512e-21,9.7147896151990733e-17,5.5631454066797494e-21,5.5634342841495617e-21,2.5552651014384614e-25,3.3350916693706274e-26,3.4191460506063105e-17,1.8424706791971891e-47,1.7590199713445912e-47,1.7590199780085666e-47,3.3632454988347408e-23,2.8704443983265457e-15,1.2417685057351813e-25,3.9510602926547217e-24,5.454111100580185e-21,4.8655155465014996e-21,4.2974868935512503e-32,2.1776798417873136e-26,8.4227690741580854e-42,8.9625260238576702e-33,9.3116458531018404e-33,3.4850330986373434e-34,1.2759145069553262e-39,1.2949967203772877e-44,2.4313331438716954e-46,3.0260697756939573e-39,7.6146590986404524e-52,2.6293828325621944e-55,3.4455910366744396e-53,2.516402927240557e-51,1.4048393196536833e-47,9.4512432811567109e-26
7.016350440233306e-14,0.39960951567165676,154.0,0.0,0.0,0.0,0.99999998670667645,1.0,18.999999999998458,1.0869165598604999e-09,5.675233501068654e-09,5.6749393170105243e-09,9.1182298945925822e-13,4.5652991785505395e-15,8.1290435201809725e-10,1.9566436508877226e-11,2.963442339175623e-13,2.1933441725048543e-11,6.1638854881360624e-13,1.8955882606506703e-20,6.1434051115317171e-16,8.3188622179815939e-21,1.2583218675146548e-16,8.1999556225086432e-21,8.2004361782834987e-21,4.2476224345706201e-25,5.5793459391493261e-26,4.4287520919453929e-17,4.490837641866609e-47,4.2874349966484234e-47,4.2874350148249462e-47,4.9578755785169217e-23,3.2776405927754008e-15,1.6122593578727442e-25,5.2291128173713566e-24,8.0148444004032457e-21,7.1499000411815356e-21,7.2007275205964392e-32,3.2098838977879778e-26,1.6005415779857424e-41,1.4942025401675986e-32,1.5602408532741141e-32,6.5947319212574188e-34,2.7312620100809413e-39,3.1238752301659059e-44,5.8650292616944482e-46,5.7503310018633297e-39,2.0614118551609453e-51,7.118992679953043e-55,8.8646417425388311e-53,6.0783843862878176e-51,3.388852684772279e-47,1.2242025508531917e-25
7.867808905877535e-14,0.3996095156716559,154.0,0.0,0.0,0.0,0.9999999850936071,1.0,18.999999999998067,1.2188176496604947e-09,6.3638601663122805e-09,6.3634888192179955e-09,1.1465127344348329e-12,5.1206412228147252e-15,9.0599794187056059e-10,2.4503302923753512e-11,3.3102230170710601e-13,2.7467534344007616e-11,7.7377931484603151e-13,2.3842769817630643e-20,7.7247114157106658e-16,1.0444153398934728e-20,1.5822125139586911e-16,1.1560986474797903e-20,1.156173994345837e-20,6.6550225985050823e-25,8.7966286911984019e-26,5.5687769847570311e-17,9.885702843276459e-47,9.4379518019849155e-47,9.4379518460889941e-47,6.9907661987111707e-23,3.6874451213671919e-15,2.0320856026316963e-25,6.6852907144959097e-24,1.1265851635122423e-20,1.0050065514872903e-20,1.1370777356288424e-31,4.5256073684109298e-26,2.8241137150864386e-41,2.3478102560217158e-32,2.4638219562262652e-32,1.1588323242034961e-33,5.3492498555113701e-39,6.7929780390065338e-44,1.2753735206704016e-45,1.0146368821755945e-38,4.9565947088131241e-51,1.7119430480638217e-54,2.0335030389128753e-52,1.3235705887647986e-50,7.3691978478131811e-47,1.5393322032205559e-25
8.719267371521763e-14,0.3996095156716549,154.0,0.0,0.0,0.0,0.99999998348056296,1.0,18.999999999997627,1.3507187383235101e-09,7.052469255750007e-09,7.0520114755214298e-09,1.408041151398864e-12,5.6759692429071015e-15,9.9793955130151847e-10,2.9971538514740908e-11,3.6542975081367576e-13,3.3597277319382581e-11,9.487423743897049e-13,2.9289322838876966e-20,9.4868825167895471e-16,1.2806841936786437e-20,1.9431485668280295e-16,1.5734064503924938e-20,1.5735191785979294e-20,9.9494769067946068e-25,1.323341923497251e-25,6.839217435831933e-17,2.009032150370073e-46,1.9180375227016473e-46,1.9180375324861413e-46,9.5151681615718637e-23,4.0998579123134505e-15,2.5015847896932422e-25,8.3186433805332902e-24,1.5286177258731091e-20,1.3636526074565231e-20,1.7132637935509395e-31,6.1592385710381119e-26,4.7008536450859898e-41,3.5200588816365609e-32,3.7123393532674378e-32,1.9210537619495918e-33,9.7747144478946266e-39,1.3634287388902075e-43,2.559825149884275e-45,1.688916868960662e-38,1.0886304550428319e-50,3.7604510629310716e-54,4.2722887694946612e-52,2.6602403663745852e-50,1.4790860169762153e-46,1.8905125291042089e-25
