Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39)
4.788235398629033e-07,0.8171262047271559,154.0,0.0,0.0,0.0,0.94663687846371714,1.0,18.993841486031535,0.006157511181245726,0.015716745334893301,0.010017397639977398,0.0032925391173047503,6.1251438712837614e-09,8.5330925856214726e-09,0.0028069975823014266,4.9542517223428479e-12,0.0031893125491921442,4.0714187732532052e-05,6.7946269111053889e-11,0.0061163304830599468,5.4488670371309828e-13,2.3225986042752379e-06,0.0018068250390163383,0.0018545936210701314,5.6610648415712544e-07,3.7986114980187323e-07,0.0021341128026556733,3.3625689669893943e-06,9.8312681811900029e-06,1.0217470061737841e-05,0.002034529706562926,0.00078977879559725896
4.855635635313803e-07,0.8171259774817851,154.0,0.0,0.0,0.0,0.94591070432144642,1.0,18.993730822431242,0.0062250540468063442,0.015865580164136157,0.010083903983559144,0.0033143835366331357,6.1831136074744359e-09,8.5274437700564904e-09,0.0028452469992091369,4.9504512727218163e-12,0.0032331339700599044,4.109951815837733e-05,6.8397060046988977e-11,0.0062704228817096223,5.5004366343718871e-13,2.338043423011902e-06,0.0018484532763176147,0.0018991455760707522,5.7914605486861511e-07,3.8861080899260419e-07,0.0022049260071662826,3.5363004438474293e-06,1.0454402536910024e-05,1.0871568463880785e-05,0.0021040461671662327,0.00080867433787517489
4.923035871998573e-07,0.817125749058751,154.0,0.0,0.0,0.0,0.9451855782110461,1.0,18.993619561478557,0.0062921382723641677,0.016012429025708898,0.010148673115032966,0.0033356564252573018,6.2403085476898854e-09,8.5218035427536972e-09,0.0028834622966565689,4.946656300884791e-12,0.0032769264536559746,4.1479698446710048e-05,6.8836056629227739e-11,0.0064258394762251878,5.5513169773603327e-13,2.3530850329675889e-06,0.0018902452785237924,0.0019439889429752101,5.9223677272878059e-07,3.9739478866220516e-07,0.0022768410965809558,3.7154786865393912e-06,1.110573229719934e-05,1.1555805461274652e-05,0.002174619064566433,0.00082768739191382661
4.990436108683344e-07,0.8171255194421047,154.0,0.0,0.0,0.0,0.94446150312524768,1.0,18.993507712373809,0.0063587665533909373,0.016157306464083757,0.010211729772302756,0.0033563659315401771,6.2967343717420377e-09,8.5161719670913458e-09,0.002921643521481681,4.9428668300566707e-12,0.003320690043146857,4.18547663534186e-05,6.9263427008155545e-11,0.0065825589516292126,5.6015131193890562e-13,2.3677291714267981e-06,0.0019321903399741448,0.0019891160679816073,6.0537528182723892e-07,4.0621083696049941e-07,0.0023498477347138405,3.9001305821965204e-06,1.1785964948496034e-05,1.2270975413644969e-05,0.0022462344512832202,0.00084681452433354727
5.057836345368114e-07,0.8171252886172359,154.0,0.0,0.0,0.0,0.94373848169047081,1.0,18.993395284436001,0.006424941570486415,0.016300227381035058,0.010273098813024129,0.0033765202429442867,6.3523968987302136e-09,8.5105491017235461e-09,0.0029597907206313752,4.9390828818157801e-12,0.0033644247818260015,4.2224760560544199e-05,6.9679340141386873e-11,0.0067405601853535724,5.6510302376664232e-13,2.3819816034542889e-06,0.0019742778797366225,0.0020345194072484596,6.1855826542810729e-07,4.1505672832462464e-07,0.002423935356494553,4.0902789397554352e-06,1.2495805240046197e-05,1.3017872079240628e-05,0.0023188781701910417,0.00086605235266495287
5.125236582052884e-07,0.8171250565708302,154.0,0.0,0.0,0.0,0.94301651618263183,1.0,18.993282287090675,0.0064906659894233961,0.016441207013592762,0.01033280519048858,0.0033961275780942215,6.4073020766816721e-09,8.5049348909720927e-09,0.002997903941146927,4.9353044511139561e-12,0.0034081307130987486,4.2589720600172823e-05,7.0083965637816055e-11,0.0068998222500149505,5.6998736221354375e-13,2.3958481165373319e-06,0.0020164974443721137,0.0020801915273759557,6.3178244677119797e-07,4.239302640203052e-07,0.0024990931832169004,4.2859424932602735e-06,1.3235954616148059e-05,1.3797288037116867e-05,0.0023925358743721054,0.00088539754559532717
5.217936797481954e-07,0.8171247354039655,154.0,0.0,0.0,0.0,0.94202527537073466,1.0,18.993125961394522,0.0065803301519583163,0.016631963604097487,0.010412253543395781,0.0034222165674162425,6.4815910188900342e-09,8.4972275081337559e-09,0.0030502682763962961,4.9301167574105654e-12,0.0034681955315290585,4.3083526410355621e-05,7.0622349369304882e-11,0.0071208879113553308,5.7659607122384875e-13,2.4142999628033476e-06,0.0020747616497341446,0.0021434331745167541,6.5003193637190161e-07,4.361758238476017e-07,0.0026041909272073393,4.5640874968888438e-06,1.4304724706876958e-05,1.4923846307428828e-05,0.0024954720600712339,0.00091217369103373605
5.310637012911024e-07,0.8171244118759898,154.0,0.0,0.0,0.0,0.94103603968847982,1.0,18.992968601625645,0.0066691538089472778,0.016819118790921989,0.010488669333736928,0.0034473079573933709,6.5544749808140457e-09,8.4895368673698142e-09,0.0031025685482221001,4.9249396061703893e-12,0.0035282060524331762,4.3567993206089629e-05,7.1140146190198297e-11,0.007344246113713644,5.8307979440891404e-13,2.4320479067614687e-06,0.0021332296419668949,0.0022071507144942057,6.6834495253926091e-07,4.4846401106935969e-07,0.0027112632013222716,4.8527181111603436e-06,1.5433948598133643e-05,1.6115465072556784e-05,0.0026002606285617765,0.00093913836003571354
5.403337228340094e-07,0.8171240859632577,154.0,0.0,0.0,0.0,0.94004881213166769,1.0,18.992810233050076,0.0067571437595191344,0.017002714872535955,0.010562117887477627,0.0034714232609716648,6.6259704694913073e-09,8.4818625654193839e-09,0.0031548048795981948,4.9197729192145799e-12,0.0035881623894784389,4.4043230685087926e-05,7.1637800084042992e-11,0.0075698442701952829,5.8943999946738228e-13,2.4491071009881523e-06,0.0021918754594829025,0.0022713258377655842,6.8671335785456507e-07,4.6078936541984979e-07,0.0028202802935143965,5.151845613038383e-06,1.6625408797603672e-05,1.737418336906096e-05,0.0027068628945091798,0.00096628336283772088
5.496037443769163e-07,0.8171237576459738,154.0,0.0,0.0,0.0,0.93906359469249245,1.0,18.99265088112757,0.0068443067505785824,0.017182794997548583,0.010632664504619187,0.0034945839815469651,6.696094331440515e-09,8.4742046138538337e-09,0.0032069773936168537,4.9146167024846955e-12,0.0036480646565062681,4.4509350824867492e-05,7.2115754803899469e-11,0.0077976305291525324,5.9567818501846857e-13,2.4654926939836052e-06,0.0022506736368832279,0.0023359406333501968,7.0512917093679024e-07,4.7314653131022602e-07,0.0029312119679872645,5.4614670352922383e-06,1.788086678509716e-05,1.8702026561970974e-05,0.0028152398011564083,0.000993600694399093
5.588737659198233e-07,0.8171234269079655,154.0,0.0,0.0,0.0,0.93808038842452668,1.0,18.992490571464693,0.0069306494770713309,0.017359403074195631,0.01070037436932763,0.0035168115834413763,6.7648637220805178e-09,8.4665637610926241e-09,0.0032590862134366239,4.9094711225087387e-12,0.0037079129674784141,4.4966467702413117e-05,7.2574453241209466e-11,0.0080275537809129417,6.0179587847082719e-13,2.4812198081722153e-06,0.0023095992137813028,0.0024009775880263332,7.2358456939957273e-07,4.855302598061163e-07,0.0030440275272218629,5.7815653652981449e-06,1.9202060557173239e-05,2.0101003785440568e-05,0.0029253519973367671,0.0010210825339557869
5.681437874627303e-07,0.817123093736587,154.0,0.0,0.0,0.0,0.93709919350855753,1.0,18.992329329767642,0.0070161785822460028,0.017532583679127071,0.010765312458050401,0.0035381274616618002,6.8322960280692719e-09,8.4589391059171822e-09,0.0033111314622299532,4.9043359882783016e-12,0.0037677074364230742,4.5414696837713409e-05,7.3014336983612342e-11,0.0082595636650371826,6.0779462498148943e-13,2.4963035153611336e-06,0.0023686277439353655,0.0024664195857681316,7.4207189133732161e-07,4.9793540974567947e-07,0.0031586958748548335,6.1121097378449437e-06,2.0590702156142655e-05,2.1573105371853565e-05,0.0030371599159285446,0.0010487212447111535
5.774138090056373e-07,0.817122758122374,154.0,0.0,0.0,0.0,0.93612000931345518,1.0,18.992167181798731,0.0071009006579301976,0.017702381972283656,0.010827543458111225,0.0035585529151331684,6.898408884899155e-09,8.451330865140318e-09,0.0033631132631352389,4.8992113384578611e-12,0.0038274481773853536,4.585415546405016e-05,7.3435845545842689e-11,0.0084936105752558347,6.1367599373588469e-13,2.5107588242751962e-06,0.0024277353026614925,0.0025322499061540987,7.6058363921112129e-07,5.1035695018518154e-07,0.0032751855735610631,6.4530556846513902e-06,2.2048475352132039e-05,2.3120300414821012e-05,0.0031506238446175798,0.0010765093729986175
5.857568283942536e-07,0.8171224539756431,154.0,0.0,0.0,0.0,0.9352404615739357,1.0,18.992020495070523,0.007176465922764501,0.017852346290925237,0.010881289969147482,0.0035761920167740628,6.9567970703562363e-09,8.444498203210648e-09,0.0034098427377186433,4.8946082694733815e-12,0.0038811690010638624,4.6242267484894554e-05,7.3799853692463476e-11,0.0087059540627440445,6.1887018044458394e-13,2.5232436593300192e-06,0.0024809803265444449,0.0025918157080188249,7.7725903360512129e-07,5.2154628217513705e-07,0.0033815573431362931,6.7687528893399685e-06,2.3420945845240877e-05,2.4578589344718258e-05,0.0032541243820177462,0.0011016404266636123
5.940998477828698e-07,0.8171221478424204,154.0,0.0,0.0,0.0,0.93436253990975726,1.0,18.991873113921926,0.0072513875252616013,0.017999641504746238,0.010932942438230125,0.003593142370479546,7.0141440466542285e-09,8.4376785781736014e-09,0.003456521008827939,4.8900136324603276e-12,0.0039348464805068796,4.6623458474059231e-05,7.4149648567505161e-11,0.0089198728803558565,6.2397174113270382e-13,2.5352423904513505e-06,0.0025342537186082057,0.0026516711898378386,7.9394304287774107e-07,5.3274139522086937e-07,0.0034893554241680405,7.0927775675384975e-06,2.4851935222862992e-05,2.610068060536504e-05,0.0033589050354773217,0.0011268814402821373
6.024428671714861e-07,0.8171218397218886,154.0,0.0,0.0,0.0,0.93348624239960143,1.0,18.991725057095262,0.0073256701651696898,0.018144301434148847,0.010982547131363197,0.0036094192081376716,7.070463018904725e-09,8.4308720372891251e-09,0.0035031481659965301,4.8854274258459988e-12,0.0039884806987198224,4.6997816207002733e-05,7.4485544495944504e-11,0.0091353324446181196,6.2898185059460662e-13,2.5467657528023619e-06,0.0025875391454577945,0.002711804975067351,8.1063054898050372e-07,5.4393885504874454e-07,0.0035985564042161832,7.4250702026706845e-06,2.6342603554285715e-05,2.7687956345807045e-05,0.0034649368096655395,0.0011522273557425628
6.099515846212407e-07,0.817121560714954,154.0,0.0,0.0,0.0,0.93269896138522057,1.0,18.991591243691275,0.0073919820858076753,0.018272270310207821,0.01102547845271074,0.003623504998172425,7.1202821385222767e-09,8.4247581718213066e-09,0.0035450689789308511,4.8813072218483251e-12,0.0040367145752907823,4.7328968820376644e-05,7.4776224965011214e-11,0.0093305352115422794,6.3341373726668656e-13,2.5567391445626384e-06,0.0026354931066823232,0.0027661541325125073,8.2564815470164997e-07,5.5401579766078208e-07,0.0036980173385867147,7.731146910568911e-06,2.773617017717365e-05,2.9173363851167857e-05,0.0035614111977206337,0.0011751242843594488
6.174603020709952e-07,0.8171212801007517,154.0,0.0,0.0,0.0,0.93191299212022727,1.0,18.991456911694037,0.00745778360652614,0.018398157055905397,0.011066821449390155,0.0036370684079638153,7.1692890503773382e-09,8.4186548723177589e-09,0.0035869485270849061,4.8771938284620109e-12,0.0040849135377977498,4.7654722599876163e-05,7.5056125388209125e-11,0.0095269338714488311,6.3777336994126544e-13,2.5663438166123786e-06,0.0026834324702163653,0.0028207117675084241,8.4066096448334094e-07,5.6408952245444835e-07,0.0037985783988110427,8.0438111121201224e-06,2.9179808534835427e-05,3.0713653755604369e-05,0.0036588545224039938,0.0011980986575110635
6.249690195207498e-07,0.817120997882067,154.0,0.0,0.0,0.0,0.93112833243656501,1.0,18.991322074613432,0.0075230780851923886,0.018521986650750624,0.011106609030336806,0.0036501202709851594,7.2174935107210726e-09,8.4125623765915977e-09,0.0036287868754424804,4.8730872886762038e-12,0.0041330776465278111,4.7975142409986243e-05,7.5325469309790605e-11,0.0097245042541315978,6.4206161695987252e-13,2.5755874051544026e-06,0.0027313460723073476,0.002875470108309592,8.5566548068654609e-07,5.7415768246292644e-07,0.0039002223728844976,8.3630028971274582e-06,3.0674312755814002e-05,3.2309790766605366e-05,0.0037572458281617798,0.0012211470283794304
6.317268652255289e-07,0.8171207425164513,154.0,0.0,0.0,0.0,0.93042325645303503,1.0,18.991200300504268,0.0075814123531267414,0.018631695113078908,0.011141114932866535,0.0036614384501425525,7.2601995064558321e-09,8.4070883600271823e-09,0.0036664062167575786,4.8693972543830268e-12,0.0041763955941583747,4.8259013387490166e-05,7.5559036176549444e-11,0.0099032997093401846,6.4586072312315541e-13,2.5836041647600888e-06,0.0027744372520446953,0.0029249179256346986,8.6915962320451869e-07,5.8321236891168555e-07,0.0039926136035998896,8.6558030926923105e-06,3.2063499063192608e-05,3.3794848643058057e-05,0.0038465912823446675,0.0012419510414546251
6.384847109303081e-07,0.8171204858575319,154.0,0.0,0.0,0.0,0.92971923744055218,1.0,18.991078137907902,0.0076393410375080236,0.01873977583727799,0.011174410925782811,0.0036723587280449244,7.3022705658585322e-09,8.401622993515212e-09,0.0037039922859938294,4.8657127369294262e-12,0.0042196854027996599,4.8538663880430774e-05,7.5784391785383619e-11,0.010083007789886599,6.4960334556987943e-13,2.591340043905248e-06,0.0028174909095761273,0.0029745167121999088,8.8264182973928245e-07,5.9225904643266498e-07,0.0040858554830670328,8.9537875717425333e-06,3.3495069526830728e-05,3.5326593775231397e-05,0.0039366725677687196,0.0012628098528192633
6.452425566350872e-07,0.8171202279092079,154.0,0.0,0.0,0.0,0.92901627341346815,1.0,18.990955596509892,0.0076968665421199584,0.018846247110374033,0.011206520351783714,0.0036828887884382136,7.3437138308236994e-09,8.3961664313837482e-09,0.0037415451302749941,4.8620337623318987e-12,0.0042629471161903859,4.8814141370872627e-05,7.6001694688056955e-11,0.010263611556348362,6.5329011992719191e-13,2.5988004592402923e-06,0.0028604993993910977,0.0030242611358959003,8.9610970517848534e-07,6.0129610787055582e-07,0.0041799354608180106,9.2569026808466516e-06,3.4969565486639716e-05,3.6905697178390146e-05,0.0040274746310602167,0.0012837211030488418
6.520004023398663e-07,0.8171199686759155,154.0,0.0,0.0,0.0,0.928314362275797,1.0,18.990832685933569,0.0077539912569563529,0.018951127219505613,0.011237466330484985,0.00369303624146781,7.384536438578204e-09,8.3907185724533621e-09,0.0037790647966358653,4.8583603019670598e-12,0.0043061807779922459,4.9085493296189658e-05,7.6211101937420779e-11,0.010445094283158554,6.5692168097864776e-13,2.6059907761124302e-06,0.0029034552320804279,0.0030741459679549089,9.0956090325008435e-07,6.1032197885753669e-07,0.0042748410017537132,9.5650917987335782e-06,3.6487515755141758e-05,3.8532818942311131e-05,0.004118982507238772,0.0013046824801301257
6.587582480446454e-07,0.817119708162605,154.0,0.0,0.0,0.0,0.92761350182900248,1.0,18.990709415735388,0.0078107175582874857,0.019054434441203895,0.011267271750721839,0.0037028086211492819,7.4247455208399539e-09,8.385279240636538e-09,0.0038165513320178881,4.8546923107061905e-12,0.0043493864317853577,4.9352767052564313e-05,7.6412769020933098e-11,0.010627439457887499,6.6049866288680549e-13,2.6129163059785104e-06,0.0029463510743681434,0.0031241660819384819,9.2299312663424201e-07,6.1933511787676408e-07,0.0043705595933005827,9.8782954276105629e-06,3.8049436330519053e-05,4.0208607904783524e-05,0.004211181327393297,0.0013256917189486965
6.655160937494245e-07,0.8171194463747055,154.0,0.0,0.0,0.0,0.92691368977947297,1.0,18.990585795400467,0.0078670478087268739,0.019156187031071081,0.011295959263392986,0.0037122133830181083,7.4643482083824134e-09,8.3798486580189057e-09,0.0038540047832649181,4.851029827915884e-12,0.0043925641210638515,4.9616010051908389e-05,7.6606849775372886e-11,0.010810630780436913,6.6402170040806682e-13,2.6195823051168753e-06,0.0029891797490497656,0.0031743164526955013,9.3640412721135726e-07,6.2833401640205808e-07,0.0044670787522519718,1.0196451285941991e-05,3.9655830125220461e-05,4.1933701339898083e-05,0.0043040563259285416,0.0013467466007635132
6.722739394542036e-07,0.8171191833181097,154.0,0.0,0.0,0.0,0.92621492374569614,1.0,18.990461834338674,0.0079229843572984349,0.01925640321408989,0.011323551274817569,0.0037212579019522086,7.5033516147671218e-09,8.3744267621829996e-09,0.0038914251971197971,4.8473728323436434e-12,0.0044357138892323475,4.9875269576751966e-05,7.6793496395322516e-11,0.010994652162149669,6.6749142629294452e-13,2.6259939736409913e-06,0.0030319342348433462,0.0032245921552924526,9.4979170562428083e-07,6.3731719864457931e-07,0.0045643860313100588,1.0519494402600296e-05,4.1307186709387984e-05,4.3708724660429959e-05,0.0043975928474037952,0.0013678449526689064
6.790317851589828e-07,0.8171189189991513,154.0,0.0,0.0,0.0,0.92551720126512804,1.0,18.990337541880724,0.0079785295395040246,0.019355101175247569,0.011350069940636075,0.0037299494701689422,7.5417628342005495e-09,8.3690132852260874e-09,0.0039288126202208576,4.8437212584368737e-12,0.0044788357796023128,5.0130592769046111e-05,7.6972859385370545e-11,0.011179487724830671,6.7090847121557291e-13,2.6321564532180232e-06,0.0030746076661489047,0.0032749883639159789,9.6315371124730234e-07,6.4628322152573172e-07,0.0046624690253145671,1.0847357212409669e-05,4.3003982069778602e-05,4.5534291134961077e-05,0.0044917763529446044,0.0013889846470432122
6.857896308637619e-07,0.8171186534245694,154.0,0.0,0.0,0.0,0.9248205198007472,1.0,18.990212927274516,0.0080336856773913362,0.019452299050492294,0.011375537160252041,0.0037382952953993226,7.5795889516540316e-09,8.36360850388476e-09,0.0039661670990984166,4.8400751563094277e-12,0.004521929835388387,5.0382026739181595e-05,7.7145087464011735e-11,0.011365121799680076,6.7427346595222071e-13,2.6380748258595477e-06,0.0031171933327139496,0.0033255003507464661,9.7648804250651037e-07,6.552306748491989e-07,0.0047613153771557263,1.117996965293263e-05,4.4746678384534509e-05,4.741100162011238e-05,0.004586592426226375,0.0014101636009846183
