Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32),C7H15(31),S(1930)
1.2528816024068802e-05,0.31622288161038525,154.0,0.0,0.0,0.0,0.90480669607812192,0.99998890588654066,18.966989847827506,0.0030738100034649997,0.0025848884727025763,0.00041115930149450354,0.0024327716551099487,7.2045431470428614e-09,1.7279918950188278e-11,0.00012606429921631411,9.4411814724474491e-16,8.8660779025807873e-05,4.9336431123069444e-05,1.2677893749315373e-10,0.027427628792929468,1.5265222818709299e-12,1.1105731162125295e-08,4.0649223156107318e-05,8.2684498862947638e-05,7.0147852971471742e-08,5.3826162480397635e-08,0.030583615865630631,1.8929499946587394e-07,7.1570578717399455e-07,7.3689327970559895e-07,0.028304827926723959,0.00018812706158115428,0.0019775753444705542,6.6386772962714283e-12,1.1353370232537115e-09,1.5667399172168792e-09,3.8627058679999121e-05,3.8810520565712376e-08,4.2414224750195461e-10,6.8405618638830904e-12,1.5546230945798346e-07,2.6993003621831358e-08,5.7522445124099727e-07,2.9191153481687259e-06,1.832034420231796e-08,2.7188389304768443e-05,9.3733736091236746e-07,1.486935657893189e-05,2.7714549728979389e-15,2.9248070666632894e-06,5.0588427221494703e-06,8.6369349441067284e-09,5.1152227245238316e-08,1.5322561534584443e-13,8.2404092274341031e-13,7.7612501757438462e-09,2.9340290994382794e-16,4.8211912800632066e-13,3.5946247778734141e-14,1.3172715282703125e-09,6.2841973422326088e-12,5.7985270508547189e-12,1.2566340124728221e-11,4.0500843936636686e-15,7.0209446307419188e-17,5.3785784240264942e-12,3.7621567811399943e-21,6.6094114562140194e-16,1.5368225435748996e-11,2.2491129120364719e-15,8.0851780180776879e-08,4.0204094641916579e-13,3.1616538040744252e-07,1.9112892810763019e-07,3.1481313492638054e-08,1.0871503218521779e-05
1.258216052602e-05,0.31622266897959667,154.0,0.0,0.0,0.0,0.90444751334360596,0.99998883627785484,18.966862437347675,0.0030760335010419698,0.00258369050962029,0.00041101125311858336,0.002431882184239583,7.2011606670165166e-09,1.7273313614430388e-11,0.0001265744372197948,9.4374326174508637e-16,8.9020652920309519e-05,4.93132689474312e-05,1.267325845422627e-10,0.027538064722155978,1.5258056183380885e-12,1.1101735015852247e-08,4.0717280643568196e-05,8.3042954498438888e-05,7.0264874173965738e-08,5.3915955736538465e-08,0.030712248914448875,1.9015562083490936e-07,7.2223162304452713e-07,7.4372568944411069e-07,0.028423498926560521,0.00018813082030985257,0.0019867428791194683,6.6665583574440432e-12,1.1399526209098506e-09,1.573089695814997e-09,3.8888809115152222e-05,3.8973769815167374e-08,4.2702123617893587e-10,6.8692418173956024e-12,1.5614753860511589e-07,2.7106253915860988e-08,5.7810183534719871e-07,2.9337103069175928e-06,1.8424101888338591e-08,2.7431885887224155e-05,9.4270627798783883e-07,1.5012191356661544e-05,2.7871511711849887e-15,2.952898577720504e-06,5.1089081040349969e-06,8.7009006046712934e-09,5.1530790156220297e-08,1.5436041371695746e-13,8.3015994877269363e-13,7.8188844302344919e-09,2.9558121988766684e-16,4.8559520797721242e-13,3.620542126312474e-14,1.3319993968202027e-09,6.3544199491327907e-12,5.8633225501344895e-12,1.2706762075035903e-11,4.0800579025494942e-15,7.0993998315793175e-17,5.4386511042732056e-12,3.8041758470630232e-21,6.683231159192472e-16,1.5510962344678303e-11,2.2657579493500093e-15,8.153493278536208e-08,4.0543796897336666e-13,3.2018623812170775e-07,1.9193079360875683e-07,3.166933828008305e-08,1.0940122014077898e-05
1.2635505027971198e-05,0.31622245652244235,154.0,0.0,0.0,0.0,0.90408865568235053,0.99998876649873147,18.966735126093539,0.0030782221216567791,0.0025824941361184866,0.00041086327313484018,0.0024309931158667366,7.1977827161922486e-09,1.726671404536924e-11,0.00012708436713149978,9.4336891066181287e-16,8.9380389199729209e-05,4.9290135945035601e-05,1.266862525445739e-10,0.027648405684392807,1.5250898592403006e-12,1.109774061150969e-08,4.0784815602958822e-05,8.3401281156432063e-05,7.0380992569512936e-08,5.4005056273507234e-08,0.030840781662329713,1.9101184200866689e-07,7.2877735785532745e-07,7.5058078184101278e-07,0.028542072326190108,0.00018813458214248047,0.0019959064820199162,6.6944173372997974e-12,1.1445664532321144e-09,1.5794368838250652e-09,3.9150878329126833e-05,3.9136891770603937e-08,4.29903744519468e-10,6.8978981834038174e-12,1.5683247526375114e-07,2.7219411134601945e-08,5.8097889359726857e-07,2.9483034922322892e-06,1.8527853182271817e-08,2.7676404016252271e-05,9.4807482930307976e-07,1.5155674227686602e-05,2.8028464024934923e-15,2.9811175933961259e-06,5.1592210972491618e-06,8.7650562644755945e-09,5.1910474212084853e-08,1.554985828163757e-13,8.3629722571022613e-13,7.8766905970621744e-09,2.9776602879907881e-16,4.8908198189848335e-13,3.6465392081960475e-14,1.346832467661942e-09,6.4251436092371157e-12,5.9285803791670318e-12,1.2848185966901563e-11,4.1101201804225918e-15,7.1784148275750466e-17,5.4991521944901618e-12,3.8464945731021331e-21,6.7575773094031596e-16,1.5654174416502106e-11,2.2824522822967676e-15,8.2220749599304101e-08,4.088482394889049e-13,3.2423919835162873e-07,1.9273236535658727e-07,3.1857810790044894e-08,1.1008911093264581e-05
1.2688849529922396e-05,0.3162222442389489,154.0,0.0,0.0,0.0,0.90373012233480288,0.99998869654924294,18.966607913920587,0.0030803762213173526,0.0025812993358211686,0.00041071535651835111,0.0024301044631211853,7.1944091989108624e-09,1.7260120884253611e-11,0.00012759408913707738,9.4299470129346338e-16,8.9739987990896522e-05,4.9267035159477571e-05,1.2663994222876036e-10,0.027758651827032025,1.5243750951689227e-12,1.1093748014040392e-08,4.0851832236983774e-05,8.3759478894209955e-05,7.04962154415142e-08,5.4093469625857154e-08,0.030969214246381702,1.9186366451125699e-07,7.3534284483970194e-07,7.5745841852144205e-07,0.028660548250253472,0.00018813834719914803,0.0020050661582099098,6.7222542740869295e-12,1.1491785218483078e-09,1.5857814835594118e-09,3.9413262730963603e-05,3.9299886605974753e-08,4.3278973289508608e-10,6.9265309920289998e-12,1.5751711961246321e-07,2.7332475396838177e-08,5.8385562451088792e-07,2.9628948967403688e-06,1.8631597869483289e-08,2.7921942852178739e-05,9.5344300303086861e-07,1.5299804547671934e-05,2.8185406343538375e-15,3.0094639878425238e-06,5.209781653518772e-06,8.8294015558744421e-09,5.2291277241481649e-08,1.5664011612296934e-13,8.4245271884627351e-13,7.9346683493581779e-09,2.999573243321673e-16,4.9257943181718961e-13,3.672615889777964e-14,1.3617710549014611e-09,6.4963698152212962e-12,5.9943019150854999e-12,1.2990614778411319e-11,4.1402710553611061e-15,7.2579912825921918e-17,5.5600829682966583e-12,3.8891138501312559e-21,6.8324514719389248e-16,1.5797858754304686e-11,2.2991958154045901e-15,8.2909229261042096e-08,4.1227175119537753e-13,3.2832436514762818e-07,1.9353364360755971e-07,3.2046730840168323e-08,1.1077870383444872e-05
1.2742194031873594e-05,0.31622203212862127,154.0,0.0,0.0,0.0,0.90337191254639571,0.99998862642946174,18.966480800703692,0.0030824961524897193,0.0025801060992670225,0.00041056751052299993,0.0024292162266652522,7.1910401389499904e-09,1.7253533456203988e-11,0.00012810360342174683,9.4262102771227077e-16,9.0099449420344478e-05,4.9243963027801231e-05,1.2659365358455503e-10,0.027868803296728577,1.5236612194905057e-12,1.1089757221655455e-08,4.0918334717178159e-05,8.4117547770077908e-05,7.0610549992214144e-08,5.4181201374634647e-08,0.031097546803162571,1.9271109036626278e-07,7.4192793784371624e-07,7.6435846166052691e-07,0.028778926823115052,0.00018814211561562282,0.0020142219126777681,6.7500691903563993e-12,1.1537888283824179e-09,1.5921234973250037e-09,3.9675958758604919e-05,3.9462754494655087e-08,4.3567916202036333e-10,6.9551402733279363e-12,1.5820147189675086e-07,2.7445446821139675e-08,5.8673202694458621e-07,2.9774845147758329e-06,1.8735335742614054e-08,2.8168501556334176e-05,9.5881078771162149e-07,1.5444581671216855e-05,2.8342338353975678e-15,3.037937634999518e-06,5.2605897245020014e-06,8.8939361197256234e-09,5.2673197079580464e-08,1.5778500726409955e-13,8.4862639353841304e-13,7.9928173607949069e-09,3.0215509416092372e-16,4.9608753981232247e-13,3.6987720373297603e-14,1.3768154720506487e-09,6.5681000521295134e-12,6.0604885283473008e-12,1.3134051485948186e-11,4.1705103559607489e-15,7.3381308595915554e-17,5.6214446965420234e-12,3.9320345670570132e-21,6.9078552084512202e-16,1.5942012472662079e-11,2.3159884534880576e-15,8.3600370453386587e-08,4.1570849754291951e-13,3.3244184231565428e-07,1.9433462862238046e-07,3.2236098253336778e-08,1.1146999812120202e-05
1.2795538533824792e-05,0.31622182019148354,154.0,0.0,0.0,0.0,0.90301402556750698,0.99998855613946025,18.966353786299369,0.0030845822641331583,0.00257891441053224,0.00041041973024585573,0.0024283284190784091,7.1876754409597145e-09,1.7246952412651912e-11,0.00012861291017029965,9.4224749130356714e-16,9.0458773614310721e-05,4.9220922650154533e-05,1.2654738731263789e-10,0.027978860239328725,1.5229483244910177e-12,1.1085768296775994e-08,4.0984327179910727e-05,8.4475487843316748e-05,7.0724003390671927e-08,5.4268256965843329e-08,0.031225779468822101,1.9355412208743924e-07,7.4853249133245347e-07,7.7128077398990894e-07,0.028897208168955909,0.00018814588749804575,0.0020233737504023034,6.7778621243144288e-12,1.1583973744546399e-09,1.598462927423481e-09,3.993896288297154e-05,3.9625495609382271e-08,4.3857199294957752e-10,6.9837260573107866e-12,1.5888553229542069e-07,2.7558325525856707e-08,5.8960809951692386e-07,2.9920723394691197e-06,1.8839066600147277e-08,2.8416079291185458e-05,9.6417817224395971e-07,1.5590004954796452e-05,2.8499259751394482e-15,3.0665384091738422e-06,5.3116452617613021e-06,8.9586595895305372e-09,5.3056231562474068e-08,1.5893324973902335e-13,8.5481821519073156e-13,8.0511373055762176e-09,3.0435932597997656e-16,4.9960628799177897e-13,3.7250075175597539e-14,1.3919660320181342e-09,6.640335806957387e-12,6.1271415908414952e-12,1.3278499056149902e-11,4.2008379108889763e-15,7.4188352160395113e-17,5.6832386479253829e-12,3.9752576113120505e-21,6.9837900779870721e-16,1.6086632697740185e-11,2.3328301014022784e-15,8.4294171817514959e-08,4.1915847177474538e-13,3.3659173350353579e-07,1.9513532065550498e-07,3.2425912847733914e-08,1.1216299306930325e-05
1.284888303577599e-05,0.3162216084270463,154.0,0.0,0.0,0.0,0.90265646065339511,0.99998848567931065,18.966226870583224,0.0030866349017349953,0.0025777242606883225,0.00041027202269858486,0.0024274410408447336,7.1843151311679359e-09,1.7240377068834505e-11,0.00012912200956710372,9.4187449211800637e-16,9.0817960698740254e-05,4.9197910425526137e-05,1.2650114339276288e-10,0.028088822799967141,1.5222363024151572e-12,1.1081781236817564e-08,4.1049813730829795e-05,8.4833299174176107e-05,7.0836582724503669e-08,5.4354641893390849e-08,0.031353912378972747,1.9439276266577618e-07,7.5515636039234934e-07,7.782252188003443e-07,0.029015392411682609,0.00018814966296858848,0.0020325216763135527,6.8056330981318955e-12,1.1630041616814031e-09,1.6047997761511922e-09,4.0202271603391279e-05,3.9788110122330021e-08,4.4146818707433422e-10,7.0122883739237036e-12,1.595693010537845e-07,2.7671111629125042e-08,5.9248384117912595e-07,3.0066583656357321e-06,1.8942790247455632e-08,2.8664675220200613e-05,9.6954514587291464e-07,1.5736073753849971e-05,2.865617024137039e-15,3.0952661844655344e-06,5.3629482167981256e-06,9.023571607390519e-09,5.3440378532366781e-08,1.6008483719711745e-13,8.6102814927431306e-13,8.1096278584429374e-09,3.0657000750367808e-16,5.0313565849532425e-13,3.7513221971917413e-14,1.4072230471209836e-09,6.7130785589222612e-12,6.1942624676519819e-12,1.3423960453838831e-11,4.2312535492984877e-15,7.5001060084381954e-17,5.7454660883840468e-12,4.0187838683669469e-21,7.0602576361615607e-16,1.6231716567389591e-11,2.3497206642711372e-15,8.499063203897172e-08,4.2262166735458344e-13,3.4077414211529711e-07,1.9593571996565496e-07,3.2616174446745513e-08,1.1285768795649097e-05
1.2902227537727188e-05,0.3162213968353309,154.0,0.0,0.0,0.0,0.90229921706416161,0.99998841504908487,18.966100053412774,0.0030886544073450558,0.0025765356342407559,0.00041012438309858469,0.0024265541040149161,7.1809591144512557e-09,1.7233808086514471e-11,0.00012963090179610474,9.4150162553796342e-16,9.1177010799286349e-05,4.9174929510852647e-05,1.2645492249874894e-10,0.028198691122992836,1.5215252472499419e-12,1.1077796101773184e-08,4.1114798440909187e-05,8.5190981823829285e-05,7.0948295050063491e-08,5.4440361515974834e-08,0.031481945668827373,1.9522701556051707e-07,7.6179940073705885e-07,7.8519165994784187e-07,0.029133479675015773,0.00018815344212087191,0.00204166569533239,6.8333821499804511e-12,1.1676091916753931e-09,1.6111340457992272e-09,4.0465881451634664e-05,3.9950598205048097e-08,4.4436770612028612e-10,7.0408272530655597e-12,1.602527783508341e-07,2.7783805248860295e-08,5.9535925064257702e-07,3.0212425868781979e-06,1.9046506495382765e-08,2.89142885079796e-05,9.7491169818109761e-07,1.588278742570887e-05,2.881306953774959e-15,3.1241208353447739e-06,5.4144985410268968e-06,9.0886718079570746e-09,5.3825635832772633e-08,1.6123976315808899e-13,8.6725616130684012e-13,8.1682886946693075e-09,3.0878712646709892e-16,5.0667563349145097e-13,3.7777159433867103e-14,1.4225868290746164e-09,6.7863297893612288e-12,6.2618525254435759e-12,1.3570438634245632e-11,4.2617571004443202e-15,7.5819448878803378e-17,5.808128281714133e-12,4.0626142222250688e-21,7.1372594359969903e-16,1.637726123123588e-11,2.366660047276044e-15,8.5689749761487117e-08,4.2609807753834398e-13,3.4498917139768973e-07,1.9673582680535271e-07,3.2806882869079189e-08,1.1355408206184524e-05
1.2955572039678386e-05,0.3162211854158531,154.0,0.0,0.0,0.0,0.90194229406468751,0.99998834424885485,18.965973334664366,0.0030906411196097716,0.0025753485227728089,0.00040997681822259834,0.0024256676089069447,7.1776074194481292e-09,1.7227244770888206e-11,0.00013013958704083034,9.411292976825078e-16,9.153592404131342e-05,4.9151976265987171e-05,1.2640872460099381e-10,0.028308465352067734,1.5208150500856572e-12,1.107381288832251e-08,4.1179285350848338e-05,8.5548535854367214e-05,7.105914734196146e-08,5.4525421241621362e-08,0.03160987947307467,1.9605688468656406e-07,7.6846146870943596e-07,7.9217996185590981e-07,0.029251470082403364,0.00018815722506485797,0.0020508058123318278,6.8611093016529024e-12,1.1722124660455755e-09,1.6174657386534532e-09,4.0729788987391638e-05,4.0112960028535908e-08,4.4727051214478978e-10,7.0693427245717036e-12,1.6093596443166597e-07,2.7896406502763143e-08,5.9823432694740333e-07,3.035824998463984e-06,1.9150215161297776e-08,2.9164918320119973e-05,9.8027781907750147e-07,1.6030145326696624e-05,2.8969957364255627e-15,3.1531022360805287e-06,5.4662961858081725e-06,9.1539598345671392e-09,5.421200131292355e-08,1.6239802129318824e-13,8.7350221687268405e-13,8.2271194900625845e-09,3.1101067062487593e-16,5.1022619518045757e-13,3.8041886233189129e-14,1.4380576890053655e-09,6.8600909716833041e-12,6.3299131239438041e-12,1.3717936550670877e-11,4.2923483940356096e-15,7.6643535044311146e-17,5.8712264889580292e-12,4.1067495549329136e-21,7.2147970270930767e-16,1.6523263850766738e-11,2.3836481558498832e-15,8.6391523673170277e-08,4.2958769580250674e-13,3.4923692435431355e-07,1.9753564143138535e-07,3.2998037938609614e-08,1.1425217466574611e-05
1.3008916541629584e-05,0.3162209741686322,154.0,0.0,0.0,0.0,0.90158569092459806,0.99998827327869211,18.965846714196484,0.0030925953738059524,0.0025741629111973993,0.00040982932340664235,0.0024247815670634314,7.1742599511814236e-09,1.7220687794200458e-11,0.0001306480654843914,9.407570978399642e-16,9.1894700549897889e-05,4.9129053904919438e-05,1.2636255034754534e-10,0.028418145630090111,1.5201058066176881e-12,1.1069831654120558e-08,4.1243278467159472e-05,8.5905961328754839e-05,7.1169146545469995e-08,5.4609826342955251e-08,0.031737713926011664,1.9688237440581169e-07,7.7514242128702838e-07,7.9918998952132529e-07,0.029369363757104947,0.00018816101188294889,0.0020599420321760833,6.8888145912936299e-12,1.1768139863972216e-09,1.6237948569945474e-09,4.0993990802267907e-05,4.027519576318243e-08,4.5017656753367804e-10,7.0978348182295725e-12,1.6161885947541064e-07,2.8008915508313761e-08,6.0110906889210846e-07,3.0504055944386769e-06,1.9253916067690523e-08,2.9416563823346919e-05,9.8564349878923646e-07,1.6178146815044256e-05,2.9126833452352742e-15,3.1822102613149269e-06,5.5183411024236626e-06,9.2194353230258176e-09,5.4599472823733986e-08,1.6355960514263534e-13,8.7976628160291347e-13,8.286119920965345e-09,3.1324062775244365e-16,5.1378732579120174e-13,3.8307401046002964e-14,1.4536359374395175e-09,6.9343635815885517e-12,6.3984456246130196e-12,1.3866457146979264e-11,4.3230272599133271e-15,7.7473335028325945e-17,5.9347619690259142e-12,4.1511907470765055e-21,7.2928719564683821e-16,1.6669721599414741e-11,2.4006848954994532e-15,8.7095952420133622e-08,4.3309051541482925e-13,3.5351750383234243e-07,1.9833516409439004e-07,3.3189639474554122e-08,1.1495196504987508e-05
1.3062261043580782e-05,0.31622076309318886,154.0,0.0,0.0,0.0,0.90122940691819808,0.99998820213866857,18.965720191886192,0.0030945175018742251,0.0025729787915895414,0.00040968190519963206,0.002423895978647791,7.1709167406636671e-09,1.7214136451447272e-11,0.00013115633730948614,9.4038543828917992e-16,9.2253340449831059e-05,4.9106158747297067e-05,1.2631639970003414e-10,0.028527732099294632,1.5193974067496753e-12,1.1065852395167592e-08,4.1306781766523337e-05,8.6263258310826136e-05,7.1278299523801532e-08,5.4693582143367869e-08,0.031865449161423934,1.9770348951488754e-07,7.8184211608371403e-07,8.06221608516043e-07,0.029487160822109362,0.00018816480267414232,0.0020690743596824259,6.9164980403191579e-12,1.1814137543319309e-09,1.6301214030980308e-09,4.125848351530803e-05,4.0437305578839037e-08,4.5308583499895087e-10,7.1263035637635722e-12,1.623014637269232e-07,2.8121332382777009e-08,6.0398347560026392e-07,3.0649843704938987e-06,1.9357609043232897e-08,2.9669224185379601e-05,9.9100872785089702e-07,1.6326791248000913e-05,2.9283697542863104e-15,3.2114447854940184e-06,5.5706332421078525e-06,9.2850979178980343e-09,5.4988048221457027e-08,1.6472450839941825e-13,8.8604832119498512e-13,8.3452896642494418e-09,3.1547698564465393e-16,5.1735900758429197e-13,3.857370254853897e-14,1.4693218843167497e-09,7.0091490866960464e-12,6.4674513818393864e-12,1.4016003364988221e-11,4.3537935283425341e-15,7.8308865267345914e-17,5.9987359780822834e-12,4.1959386772901703e-21,7.3714857677281729e-16,1.6816631662637102e-11,2.4177701719663528e-15,8.7803034692896628e-08,4.366065298637746e-13,3.5783101243643419e-07,1.9913439504926742e-07,3.3381687301263583e-08,1.1565345249717457e-05
1.311560554553198e-05,0.3162205521895405,154.0,0.0,0.0,0.0,0.90087344132444047,0.99998813082885563,18.965593767592932,0.0030964078324521318,0.0025717961492487062,0.0004095345590544499,0.0024230108547144661,7.1675776929861051e-09,1.7207591425508732e-11,0.00013166440269840113,9.4001390213196538e-16,9.2611843865619782e-05,4.9083294064455679e-05,1.2627027328178535e-10,0.028637224901173333,1.5186899478935513e-12,1.1061875166867309e-08,4.1369799191916004e-05,8.6620426865241783e-05,7.1386613112756948e-08,5.4776693830633985e-08,0.031993085312712985,1.9852023523679593e-07,7.8856041135484076e-07,8.1327468499260983e-07,0.029604861400214701,0.00018816859751078993,0.0020782027996597112,6.9441596868537724e-12,1.1860117714476539e-09,1.6364453792343012e-09,4.1523263776953854e-05,4.0599289644759608e-08,4.5599827757559914e-10,7.1547489908496059e-12,1.6298377736542845e-07,2.8233657243197009e-08,6.0685754595211311e-07,3.0795613210909314e-06,1.94612939213871e-08,2.9922898575060547e-05,9.9637349709683429e-07,1.6476077984737604e-05,2.9440549383849581e-15,3.24080568343984e-06,5.6231725560241046e-06,9.3509472561458686e-09,5.5377725364387674e-08,1.658927246243309e-13,8.9234830139315477e-13,8.4046283973238479e-09,3.1771973211723183e-16,5.2094122284873224e-13,3.8840789421410024e-14,1.4851158389782731e-09,7.0844489570902836e-12,6.5369317518985494e-12,1.416657813723751e-11,4.384647029748559e-15,7.9150142145514136e-17,6.0631497701683883e-12,4.2409942227544969e-21,7.4506400019081825e-16,1.696399123799127e-11,2.4349038910818946e-15,8.8512769139796874e-08,4.4013573242816721e-13,3.6217755261566848e-07,1.9993333454481534e-07,3.3574181238451277e-08,1.1635663629185013e-05
