Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368)
9.987607099722359e-18,0.7821887295635164,154.0,0.0,0.0,0.0,0.9999999997754413,1.0,19.0,5.2697039137808705e-12,2.0489100127647926e-11,2.0488946658087836e-11,3.4956757104210631e-19,3.1924606775331149e-19,1.7724233670348206e-10,8.956505701038257e-16,1.0659345341246518e-12,1.7369984472575398e-15,1.9285092740445121e-19,9.9464228313719276e-28,1.9271439659793113e-20,6.9240846108911665e-28,4.8215184561469777e-21,3.7165293329694504e-28,3.7165293603308235e-28,2.3896826501520636e-36,3.4645076758903928e-37,8.3680921963035946e-23,8.5968128699342155e-66,7.9549783845813458e-66,7.9549783854611228e-66,1.3434339743955236e-32,1.5362743552738249e-16,4.4725629120937755e-30,1.8076490416898162e-32,4.3512897116642472e-27,2.2436606755615682e-27,3.9127821131055806e-42,4.1925121480073267e-34,7.757304133422813e-54,1.829740554894949e-43,2.0626740438257118e-42,1.094529786327333e-47,2.9286080715509841e-56,5.78575629184164e-65,3.7191330077995943e-65,1.7097765808762147e-52,2.2041095712732818e-74,1.5154381709131245e-78,9.4339855786328513e-75,1.0252295269826358e-70,5.7513745531046276e-68,8.8647423615914737e-29,1.1900146605455307e-36,3.1465823106342987e-36,9.1935340255035168e-37,2.6842081281152119e-38,3.0934762646390657e-33,1.7433801440418054e-25,9.8296478023644984e-33
1.4981419116197336e-17,0.7821887295635163,154.0,0.0,0.0,0.0,0.99999999966316178,1.0,19.0,7.9045603373698461e-12,3.0733667283310818e-11,3.0733437150503929e-11,7.2373573672754221e-19,6.4267068354454859e-19,2.6586212907513735e-10,1.8543251387253136e-15,1.5988966278173439e-12,3.5962237888391091e-15,3.9927260666701257e-19,2.483992197501107e-27,3.9899004740226524e-20,1.6055329044073792e-27,9.9823489419163203e-21,1.0151002767012904e-27,1.0151002862696174e-27,8.356760204895983e-36,1.2115531493190138e-36,1.7325085445256137e-22,1.1939499697321865e-64,1.1048101604123893e-64,1.1048101605513694e-64,3.6693470181277483e-32,2.304413789693623e-16,9.2598860618493331e-30,4.9354466647218776e-32,1.1884697560258737e-26,6.1281207001131025e-27,1.3683202040764382e-41,1.1451060751212929e-33,3.3955267151693249e-53,6.3986128465615397e-43,5.7739296460157303e-42,4.7909208087008576e-47,1.5750461209934604e-55,3.763237323812277e-64,2.4190407662220933e-64,6.1018295005540473e-52,1.7100883114353014e-73,1.1758055981444937e-77,7.3190677655120805e-74,6.6684325086122826e-70,3.7408744268651239e-67,1.835333680326188e-28,3.2503016126624242e-36,8.5942343538151846e-36,2.5108878454356138e-36,9.3525144377003342e-38,8.4487046974655527e-33,3.6094498216761705e-25,2.6847823243401037e-32
1.9975231132672313e-17,0.7821887295635164,154.0,0.0,0.0,0.0,0.99999999955088226,1.0,19.0,1.053941676063042e-11,4.0978234265122377e-11,4.0977927505957813e-11,1.2308853452716764e-18,1.0644375703068165e-18,3.5448090352360673e-10,3.1537113802135508e-15,2.1318546684382181e-12,6.1162153561234774e-15,6.7905672425221257e-19,4.8132315784983674e-27,6.7857634364605601e-20,2.9364780419881951e-27,1.6977367944748352e-20,2.1239303530611828e-27,2.1239303769696614e-27,2.0881107492386919e-35,3.0273367195011262e-36,2.9465445636695121e-22,5.4884235742538616e-64,5.0786601500590976e-64,5.0786601507797724e-64,7.6775198443523264e-32,3.072553860704618e-16,1.5748656901393284e-29,1.0323256924055903e-31,2.486671138189806e-26,1.2822051884538265e-26,3.4190616349052127e-41,2.395946138955366e-33,9.892938165067021e-53,1.5988225336977181e-42,1.2341059989674037e-41,1.3958326080420682e-46,5.2492735102706808e-55,1.4128231958171165e-63,9.0817470271434908e-64,1.549983506803627e-51,7.14259373533262e-73,4.9110693441451791e-77,3.056867422080093e-73,2.5035169291360745e-69,1.4044275635476175e-66,3.1214231817272132e-28,6.8007210628819689e-36,1.7981901018637391e-35,5.2533348709740105e-36,2.3319380263916926e-37,1.7676512531034182e-32,6.1387312795310713e-25,5.6174624208613911e-32
2.496904314914729e-17,0.7821887295635164,154.0,0.0,0.0,0.0,0.99999999943860274,1.0,19.0,1.3174273183539126e-11,5.1222801069035466e-11,5.1222417714666541e-11,1.8805150298043465e-18,1.583200938408189e-18,4.4309858735164952e-10,4.8181419738213924e-15,2.6648083665126153e-12,9.3441632336172075e-15,1.0374428764861423e-18,8.1344774008184202e-27,1.0367092428291924e-19,4.7244540411767257e-27,2.5937588768389515e-20,3.8665353212085245e-27,3.8665353719326053e-27,4.4301193007758855e-35,6.4228137466513258e-36,4.5016556166125664e-22,2.0263367388207581e-63,1.8750512803274137e-63,1.8750512806165354e-63,1.3976655905203122e-31,3.8406946137776223e-16,2.4060410462666896e-29,1.8786894817229625e-31,4.5268795516651284e-26,2.3342002723988124e-26,7.253915234124725e-41,4.3617298971806775e-33,2.401951397756004e-52,3.3920392503385736e-42,2.2947971874734067e-41,3.388975011615075e-46,1.4371244593676282e-54,4.3093589225830366e-63,2.7700923986358382e-63,3.3429023591218454e-51,2.403225923634517e-72,1.6524132831028383e-76,1.0284858240616019e-72,7.6361786458849605e-69,4.2837508213644959e-66,4.7688305792591608e-28,1.2380456138703599e-35,3.2735151003367999e-35,9.5629710163219456e-36,4.9396467962188497e-37,3.217755196858243e-32,9.3785967298339415e-25,1.0226373555974953e-31
3.495666718209724e-17,0.7821887295635164,154.0,0.0,0.0,0.0,0.99999999921404403,1.0,19.0,1.8443986028278856e-11,7.1711934180712244e-11,7.17113976826311e-11,3.6161641171854014e-18,2.869093173389555e-18,6.2033061471834905e-10,9.2650399636289617e-15,3.7307024624549381e-12,1.7968346773014876e-14,1.9949546926165459e-18,1.8127343687655725e-26,1.9935451863124215e-19,9.7136230877519546e-27,4.987707733926348e-20,1.0208798000110388e-26,1.0208798185943197e-26,1.6230149230355162e-34,2.3531047444325167e-35,8.6565271978992546e-22,2.4841322979478255e-62,2.2986680206018893e-62,2.2986680211961173e-62,3.6902581073221204e-31,5.3769782089529169e-16,4.6267395372732572e-29,4.9558281861343249e-31,1.1952217737377671e-25,6.1629362065195723e-26,2.6576114191124776e-40,1.1516258775487648e-32,1.2425983375316084e-51,1.2426903586510641e-41,6.4061275829909996e-41,1.7531492245672932e-45,1.0734384949152565e-53,4.7691030929706916e-62,3.0656200058194893e-62,1.2898748475925139e-50,4.05327495630364e-71,2.7870027723095139e-75,1.7341929736597463e-71,8.4509041039846074e-68,4.7407633121055886e-65,9.1702948046643939e-28,3.2688064158006077e-35,8.6428879434830365e-35,2.5245272319188266e-35,1.8047739644291612e-36,8.4944754250081911e-32,1.8034713978670094e-24,2.7000614279408999e-31
4.4944291215047195e-17,0.7821887295635164,154.0,0.0,0.0,0.0,0.99999999898948533,1.0,19.0,2.3713698871589491e-11,9.2201066670802916e-11,9.2200377054586418e-11,5.9304996882189044e-18,4.4479943445349599e-18,7.9755821267191846e-10,1.5194518149393525e-14,4.796578921474309e-12,2.946780286240915e-14,3.2717023120066139e-18,3.2670812983744833e-26,3.2693927092826394e-19,1.6576813341337207e-26,8.1798289676419456e-20,2.11653991443968e-26,2.1165399626931908e-26,4.2143259436660434e-34,6.1101819062600241e-35,1.4196685315517009e-21,1.2383800006776707e-61,1.1459230700901314e-61,1.145923070445644e-61,7.6508391512451291e-31,6.9132645743437257e-16,7.5878524866450456e-29,1.0266312710451036e-30,2.4779787196839451e-25,1.2777231056776679e-25,6.9009183076558883e-40,2.3876094197802264e-32,4.0011231674375807e-51,3.2267409206498231e-41,1.3932054112981478e-40,5.644921820843999e-45,4.2396085363615622e-53,2.2831213179532779e-61,1.4676098342893858e-61,3.4885055847175551e-50,2.3221863968502993e-70,1.5967197729250266e-74,9.9341893279469168e-71,4.0457296634884956e-67,2.2695542516554044e-64,1.5039262187284109e-27,6.7770546583449606e-35,1.7918572935099528e-34,5.2332658969908721e-35,4.6794853873321934e-36,1.760864755498663e-31,2.9576888596803946e-24,5.5978972365785995e-31
6.491953928094711e-17,0.7821887295635164,154.0,0.0,0.0,0.0,0.99999999854036803,1.0,19.0,3.4253124553924068e-11,1.3317933002484642e-10,1.3317833401072259e-10,1.2294984286322601e-17,8.2463700653147635e-18,1.1520001227778978e-09,3.1500399000471514e-14,6.9282789376844623e-12,6.1090949955195049e-14,6.78274185213227e-18,7.5839559531285011e-26,6.77796246292479e-19,3.592637828910626e-26,1.6958251281669838e-19,6.3595917109345227e-26,6.3595919248097838e-26,1.8679160125879874e-33,2.7083354266655327e-34,2.9432277240972907e-21,1.885865830005174e-60,1.7450678900379772e-60,1.7450678909296891e-60,2.2988597757961487e-30,9.9858456146045755e-16,1.5731024507197302e-28,3.0788237800070847e-30,7.4454988233113786e-25,3.8391313853089538e-25,3.0588755138768598e-39,7.1740779591592002e-32,2.6747292046494266e-50,1.430147981412654e-40,4.6470015301873044e-40,3.7732822120035063e-44,4.378959946427718e-52,3.7354205606684706e-60,2.4011604358456991e-60,1.708197991551426e-49,6.1652876338956991e-69,4.2392051191190548e-73,2.6360135668138274e-69,6.6193038334134218e-66,3.7132239947832338e-63,3.1179086731628322e-27,2.0363086481345818e-34,5.3838003241475148e-34,1.5719410578554163e-34,2.0699766864567876e-35,5.2890986306279965e-31,6.1318190541684673e-24,1.6820013396734335e-30
1.0487003541274692e-16,0.7821887295635163,154.0,0.0,0.0,0.0,0.99999999764213487,1.0,19.0,5.5331975901446595e-11,2.1513585114712359e-10,2.1513424077196613e-10,3.1967139996487642e-17,1.7486887751896002e-17,1.8608308038680067e-09,8.1898492047951122e-14,1.1191467374112146e-11,1.5883153350895598e-13,1.7634784997836904e-17,2.1884644103608186e-25,1.762240680145591e-18,9.7113648368579553e-26,4.4091735388007725e-19,2.7341933272994319e-25,2.7341934850237539e-25,1.3774944546347153e-32,1.9974650407735024e-33,7.6524434079448829e-21,6.600361142082587e-59,6.1075810772192296e-59,6.1075810832407538e-59,9.8835588804855548e-30,1.6131040932786572e-15,4.0901179273569524e-28,1.3180786365312824e-29,3.2009526290305199e-24,1.6505109970939179e-24,2.2560763105077168e-38,3.0843677370151758e-31,3.5129063374053471e-49,1.0545910543723055e-39,2.4379609676765665e-39,4.9547072487777426e-43,1.0582013345832066e-50,1.7056916901030041e-58,1.0964335796767514e-58,1.5365625174486319e-48,5.424974688682265e-67,3.7301201684872705e-71,2.3164037112675844e-67,3.0226097013855539e-64,1.6955567528728361e-61,8.1066151001833804e-27,8.7547399413102324e-34,2.3144650487717933e-33,6.7534699777176153e-34,1.5232893303575137e-34,2.2722445743780464e-30,1.5942831780585022e-23,7.2314154464633661e-30
1.8477102767634656e-16,0.7821887295635164,154.0,0.0,0.0,0.0,0.99999999584567245,1.0,19.0,9.7489678527905878e-11,3.7904887462528894e-10,3.7904602569068064e-10,9.9083862698755558e-17,3.8967748892870013e-17,3.2782796409589166e-09,2.5382949408859677e-13,1.9716997948132392e-11,4.922694764267168e-13,5.4657120497899493e-17,7.3189965944967428e-25,5.4619062091399085e-18,3.0942956576075633e-25,1.3666490429944463e-18,1.5396565888529767e-24,1.5396567555182925e-24,1.4555415732221511e-31,2.1110920240901622e-32,2.371920888106414e-20,4.1176873391911744e-57,3.8102627223154325e-57,3.8102627297644598e-57,5.5655678468296148e-29,2.8421564518716268e-15,1.2677721166964356e-27,7.3566978191069344e-29,1.8023674172187375e-23,9.293568447962594e-24,2.3845907236390651e-37,1.7368445190102864e-30,7.1455533115166639e-48,1.1141823562852415e-38,1.893911798728563e-38,1.007400642779803e-41,4.2097371642165685e-49,1.3409931839838253e-56,8.6200267132423117e-57,2.2407257223327698e-47,8.4764404063525109e-65,5.8282213396630963e-69,3.6095783849675089e-65,2.3764308201031759e-62,1.333026194530958e-59,2.5126930901787649e-26,4.9298895155612153e-33,1.3030610122216796e-32,3.79727517981776e-33,1.6060124522302203e-33,1.2775084333770076e-29,4.9415738895426898e-23,4.0720362630520596e-29
3.445730122035458e-16,0.7821887295635164,154.0,0.0,0.0,0.0,0.9999999922527647,1.0,18.999999999999996,1.8180508350648261e-10,7.0687485518288796e-10,7.0686948111397428e-10,3.4440600978071436e-16,8.5273820690992386e-17,6.1123274519147268e-09,8.8215139036194114e-13,3.6764674527084903e-11,1.7108185347966806e-12,1.8996292775288849e-16,2.66612555094097e-24,1.8983280700600223e-17,1.0937564668302522e-24,4.7503557731221812e-18,1.0223876065523143e-23,1.0223878220954523e-23,1.8823036556223782e-30,2.7312463651760557e-31,8.2446048651194244e-20,3.6099347347967707e-55,3.3404188874076626e-55,3.3404189004300443e-55,3.6957620131449247e-28,5.3003143488510844e-15,4.4067820482732772e-27,4.7989499389566958e-28,1.1966661049169463e-22,6.1703835710812098e-23,3.0855492531855695e-36,1.1533282374672079e-29,1.8238336139992019e-46,1.4404378756203676e-37,1.9601187727695642e-37,2.5690840417716607e-40,2.131998819765157e-47,1.3534285155880158e-54,8.6999720854088843e-55,4.5148168755319496e-46,1.7079432989476321e-62,1.1743498928298661e-66,7.2339461725448547e-63,2.3986559876357986e-60,1.3453896092413821e-57,8.7339109409645756e-26,3.2736139891474503e-32,8.6495404569935634e-32,2.5139006734492599e-32,2.0705772983177988e-32,8.456018057731618e-29,1.7176492401294841e-22,2.7038993727624123e-28
5.043749967307451e-16,0.7821887295635164,154.0,0.0,0.0,0.0,0.99999998865987993,1.0,18.999999999999993,2.6612048811927162e-10,1.0347007505036661e-09,1.0346927839862529e-09,7.3784527241319691e-16,1.3275965384633875e-16,8.9452424208304902e-09,1.8896497397837277e-12,5.3807839162388207e-11,3.6647312865567199e-12,4.0693481095540064e-16,5.8111295663612547e-24,4.0665996155316042e-17,2.3575862317512727e-24,1.0177048616071196e-17,3.0721069676911554e-23,3.0721078331801229e-23,7.5579404219836043e-30,1.0969368616304741e-30,1.7663061565601618e-19,3.1659486464200386e-54,2.9295806193038894e-54,2.9295806323782905e-54,1.1105217311513952e-27,7.7585431522160589e-15,9.4411908518935597e-27,1.4244596641335446e-27,3.5954299557722164e-22,1.8539157884412699e-22,1.2393394850031084e-35,3.4655635228261232e-29,9.3743168575580476e-46,5.7827797512741695e-37,7.3498407990653016e-37,1.3199487370171642e-39,1.3514677847829226e-46,1.0274845753125868e-53,6.6047748218783618e-54,2.1814603475436431e-45,1.5161736438883964e-61,1.0424985362639891e-65,6.4115484106582715e-62,1.8210533080971682e-59,1.0213821714160827e-56,1.8711328595036508e-25,9.8366504471785481e-32,2.5983686749781803e-31,7.5380656990551819e-32,8.3009561134596234e-32,2.5352832604013962e-28,3.6798510683119167e-22,8.1246079940538378e-28
6.6417698125794435e-16,0.7821887295635164,154.0,0.0,0.0,0.0,0.9999999850670177,1.0,18.999999999999989,3.5043589236627481e-10,1.362526562070649e-09,1.3625159343091011e-09,1.2794000823702681e-15,1.7996377916813257e-16,1.17770249788658e-08,3.2761802263746397e-12,7.0846492991352632e-11,6.3537278499459394e-12,7.0555122819524705e-16,1.0166887904235791e-23,7.0508122243662487e-17,4.1007923899843896e-24,1.7646721148737179e-17,6.8075633317640488e-23,6.807565706772038e-23,2.0739308429860866e-29,3.0107374344431563e-30,3.062728950233513e-19,1.7885069630126127e-53,1.6549780146899718e-53,1.6549780227963282e-53,2.4608477040210244e-27,1.0216842861978787e-14,1.6371110606695559e-26,3.1203207829995256e-27,7.9664626252383622e-22,4.1077565055161529e-22,3.4018603879441563e-35,7.6794371418342777e-29,3.1013082120542018e-45,1.5865738495642372e-36,1.9352686261943388e-36,4.3651322553103976e-39,5.2648155052602398e-46,4.6263085949381969e-53,2.973839073780277e-53,6.9366893175039479e-45,7.7672181941990103e-61,5.3406956815196155e-65,3.2795958692686246e-61,8.1998021831982853e-59,4.5988343418278345e-56,3.2444938147578037e-25,2.179724784533364e-31,5.7563744932557337e-31,1.6670744788391969e-31,2.2746110144240977e-31,5.606256786540128e-28,6.3807608090636227e-22,1.8003186151710917e-27
8.239789657851436e-16,0.7821887295635164,154.0,0.0,0.0,0.0,0.99999998147417857,1.0,18.999999999999986,4.3475129624749409e-10,1.6903522898719288e-09,1.6903389320841359e-09,1.9690688379743899e-15,2.2692037304138284e-16,1.4607675571457486e-08,5.041593755337203e-12,8.7880637188889391e-11,9.777519075317622e-12,1.085789925224724e-15,1.5733387598071639e-23,1.0850766488419144e-16,6.3232442778935329e-24,2.7159367000930433e-17,1.2750260219682588e-22,1.2750265518490118e-22,4.6269490233906576e-29,6.718509130423977e-30,4.7137287595891561e-19,7.3975800983717847e-53,6.8452809293291583e-53,6.8452809662002772e-53,4.6090821124333412e-27,1.2675213478161173e-14,2.5196657436612876e-26,5.7780654469128529e-27,1.4919438021544471e-21,7.6929273727453199e-22,7.5919136918494591e-35,1.4383246201538192e-28,8.0900325472163084e-45,3.5391112120848095e-36,4.1954176433713522e-36,1.1382542610986614e-38,1.5784346807068486e-45,1.5723909024068217e-52,1.0107495248597773e-52,1.7580375708891979e-44,2.9572744850055369e-60,2.0334403514796082e-64,1.2467859152024771e-60,2.7871207296098539e-58,1.5630536807239458e-55,4.9934731932928251e-25,4.082517861635717e-31,1.0778789181601777e-30,3.1162222592644383e-31,5.0677270390877697e-31,1.0478474703558786e-27,9.8203764302804563e-22,3.3718510501359242e-27
1.1435829348395421e-15,0.7821887295635164,154.0,0.0,0.0,0.0,0.99999997428856846,1.0,18.999999999999979,6.0338210291258812e-10,2.3460034936848129e-09,2.3459844699967339e-09,3.7927422764244254e-15,3.2066605981075953e-16,2.0265582510835959e-08,9.7085174830556285e-12,1.2193540104372758e-10,1.8828414094077888e-11,2.09105168839589e-15,3.0498563679354391e-23,2.089716101495262e-16,1.2205401018441754e-23,5.2313555446380081e-17,3.3191090137883502e-22,3.3191108348382963e-22,1.5900564051217375e-28,2.3099093080038017e-29,9.0794590952924488e-19,7.1297254211433036e-52,6.5974244047352138e-52,6.5974244492809324e-52,1.1998354596750665e-26,1.7592167429880103e-14,4.8535063295289125e-26,1.4707093736960088e-26,3.8830612629291091e-21,2.0022274326816773e-21,2.610626482065487e-34,3.7442058062508673e-28,3.6064611716973746e-44,1.2158381315146904e-35,1.3887981255581684e-35,5.0702016432398524e-38,8.9644739813559834e-45,1.1208394779989395e-51,7.2048806769688695e-52,7.5266163966020103e-44,2.6067837148068071e-59,1.7925250252518957e-63,1.095331330155323e-59,1.9870679419744939e-57,1.1141848297926614e-54,9.6182844544625166e-25,1.0627441244315348e-30,2.8045295073420239e-30,8.0803424700732201e-31,1.7367353139301262e-30,2.7164566969219319e-27,1.8915717944451022e-21,8.7771633897651284e-27
1.4631869038939407e-15,0.7821887295635163,154.0,0.0,0.0,0.0,0.9999999671030495,1.0,18.999999999999972,7.7201290811456881e-10,3.001654361761751e-09,3.001629397736957e-09,6.2088528038258517e-15,4.1435575651537785e-16,2.5918966808255469e-08,1.5889226224901315e-11,1.559721401434493e-10,3.0815099383954155e-11,3.4225417425415981e-15,5.010655348046003e-23,3.4204185022298824e-16,2.0003009221783266e-23,8.5639563719409911e-17,6.8577370631279782e-22,6.857741711378878e-22,4.0584172872933755e-28,5.8982694521585306e-29,1.4863496448974459e-18,3.4672617296414113e-51,3.2083981355352576e-51,3.2083981599530175e-51,2.479052285901123e-26,2.2509405007578416e-14,7.9457340662514726e-26,2.9735817916126175e-26,8.0214923114446212e-21,4.1361314614541915e-21,6.6671364063921975e-34,7.736051346791585e-28,1.1123839595667602e-43,3.1023887310196475e-35,3.4649107511556115e-35,1.5628184874076249e-37,3.2647227168434861e-44,4.7294742171457641e-51,3.0401603532906894e-51,2.2659338718944229e-43,1.2534753300349071e-58,8.619574866840491e-63,5.2547604124697384e-59,8.385523839550699e-57,4.7013979381165494e-54,1.5745560660484953e-24,2.195766878004596e-30,5.7917924279702804e-30,1.663179620482392e-30,4.421817788138954e-30,5.5900802654202992e-27,3.0965859684288146e-21,1.813415425993631e-26
1.782790872948339e-15,0.7821887295635163,154.0,0.0,0.0,0.0,0.99999995991762125,1.0,18.999999999999964,9.4064371185345238e-10,3.6573048941040519e-09,3.657273715318387e-09,9.2173869689496264e-15,5.081759571544345e-16,3.1567832218740119e-08,2.3582463114527273e-11,1.8999086439693724e-10,4.5735137418847025e-11,5.0800724083798549e-15,7.4557247996749801e-23,5.077015678102911e-16,2.9714966931718971e-23,1.2713733903938292e-16,1.2331273906711162e-21,1.2331283866443062e-21,8.6954370657647635e-28,1.2642805406566346e-28,2.2065840088204795e-18,1.2704547875927903e-50,1.1756034576447507e-50,1.1756034676015889e-50,4.4577681128757567e-26,2.7426926211476185e-14,1.1796447114054422e-25,5.2327828186269743e-26,1.4421266324585355e-20,7.4360543732850698e-21,1.4292974523579631e-33,1.3910629324646712e-27,2.7920275388055825e-43,6.6452021633808285e-35,7.3081899147430863e-35,3.9200122452797325e-37,9.4303068128428433e-44,1.550877833310525e-50,9.9692266817789576e-51,5.5894076478441381e-43,4.6104843791363901e-58,3.1704872902292567e-62,1.9283266648036561e-58,2.7500696722260054e-56,1.5416722857807592e-53,2.3375295539216073e-24,3.9483126735407786e-30,1.0409562142134196e-29,2.97926336484817e-30,9.4509169268590793e-30,1.0011354001700067e-26,4.597078497578446e-21,3.2606796002446156e-26
2.1023948420027377e-15,0.7821887295635163,154.0,0.0,0.0,0.0,0.99999995273228426,1.0,18.99999999999995,1.1092745141292538e-09,4.3129550910762391e-09,4.3129174227544867e-09,1.2818331441297066e-14,6.019482334705313e-16,3.7212182462126996e-08,3.2786983063239787e-11,2.2399158362328288e-10,6.3586113513858435e-11,7.0634577125209551e-15,1.0385053648335476e-22,7.0593409803478919e-16,4.1340182197027571e-23,1.7680682916956352e-16,2.0176371934112801e-21,2.0176390920644863e-21,1.6575439463730769e-27,2.4110653380149321e-28,3.0686489306234847e-18,3.8846348922548867e-50,3.5946106846858036e-50,3.5946107188404853e-50,7.2938585945080871e-26,3.2344731041795105e-14,1.6405742820944148e-25,8.3763477909790108e-26,2.3591602693776711e-20,1.2164565531044257e-20,2.7261847210510367e-33,2.2760522960417887e-27,6.1353847033877514e-43,1.2663506155716557e-34,1.3770257217106687e-34,8.6081151215120806e-37,2.3582964406180426e-43,4.3691765333102119e-50,2.8085602542813038e-50,1.2116127953949844e-42,1.449204654774794e-57,9.9659707593190631e-62,6.0463493272251322e-58,7.7485544769808501e-56,4.343245890673672e-53,3.2507482898656292e-24,6.4601828664967356e-30,1.702371010832532e-29,4.8556202843487526e-30,1.7969955621862381e-29,1.6312887282570646e-26,6.3930477392720798e-21,5.3349027772074349e-26
