Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328)
8.988108931602416e-11,0.3614712772448403,154.0,0.0,0.0,0.0,0.99897371124647794,1.0,18.999979349166981,2.8349295768222941e-05,0.00022631122293145404,0.00020650700717207709,2.0114147458029725e-05,8.0984309033346171e-11,2.6745075991627583e-06,0.00019420019487876179,1.6094860686739252e-08,0.00034722028447264707,5.122252949017678e-07,1.8642586298243575e-13,1.6387619598122507e-07,3.3580312603169639e-15,1.4234509741039117e-07,5.869702707543748e-08,5.8730371494089267e-08,2.1025951959784388e-11,1.2296534821111986e-11,1.1559668110799576e-08,3.2653057720828708e-18,3.0577033060202456e-18,3.0584023718401029e-18,7.2782811891309412e-11,2.4272902683999331e-08,6.9988069990413643e-14,7.1939507176269363e-17,4.5610119869890246e-09,2.5465964718967972e-09,2.1912998941744905e-14,1.837106876985777e-13,1.0911949023667122e-19,9.0120590304465504e-18,2.4027211752374514e-15,2.3680828942954347e-15,2.6758356625798676e-17,3.9929687881250187e-19,9.1842854236502894e-20,1.6735463814967692e-18,4.3704698463720271e-22,5.7676425912648678e-25,6.1796546829339137e-26,3.8908016949149973e-23,4.9867551257114458e-22,2.3314978098944848e-15,1.8929794844554144e-16,1.93071113299994e-18,1.1876809268072786e-19,1.1192234119536406e-16
9.369263209941927e-11,0.3614712750110552,154.0,0.0,0.0,0.0,0.99893021973897833,1.0,18.999978258634552,2.9550643785713324e-05,0.00023589734160075096,0.00021503119440348368,2.1180749003272142e-05,8.4414650349435773e-11,2.6743978925371033e-06,0.00020247058031464243,1.6094159976997566e-08,0.00036200860181355844,5.3408600599214489e-07,1.9631154914666625e-13,1.7793211602242565e-07,3.501345063460551e-15,1.5244275993787417e-07,6.5725164195415835e-08,6.5762514357395853e-08,2.3546809275224715e-11,1.3776904847085791e-11,1.2564062892610467e-08,4.2761296141971603e-18,4.0055625951656408e-18,4.0065189595799823e-18,8.3087716528331095e-11,2.6325317921519328e-08,8.2104976250208389e-14,7.6071596265846187e-17,4.943001858573496e-09,2.7596729854867166e-09,2.642314436565626e-14,2.0669375755652594e-13,1.3691730135448131e-19,1.0289725738455222e-17,2.8639332658086556e-15,2.8217713286197078e-15,3.3259792726542909e-17,5.1400601655161622e-19,1.190230564452459e-19,2.0820995178777006e-18,5.9022133266970156e-22,8.0384876424093384e-25,8.0087098032737125e-26,5.2537448901554983e-23,6.4744769682274966e-22,2.5273844639602601e-15,2.0861452326784577e-16,2.0932700154815307e-18,1.3081949865754411e-19,1.2647616670744628e-16
9.712302060447487e-11,0.36147127299913695,154.0,0.0,0.0,0.0,0.99889107927438026,1.0,18.99997727593653,3.0631798140139251e-05,0.00024452409823568606,0.00022270046996001935,2.2141838771499963e-05,8.7501688784517248e-11,2.6742991613576239e-06,0.00020991358021869923,1.6093529368674886e-08,0.00037531755641068186,5.5375893332197734e-07,2.0521931032124927e-13,1.9107599690679916e-07,3.6303162585397034e-15,1.6170673613478978e-07,7.2466153560883388e-08,7.2507346820002114e-08,2.596487256736941e-11,1.5197283845263745e-11,1.3504027787722699e-08,5.3980129942609706e-18,5.0579434402321055e-18,5.0591973328092863e-18,9.3158223212848325e-11,2.8243628378528815e-08,9.4295523321099209e-14,7.9865130401983752e-17,5.2988831781913732e-09,2.9581651367040519e-09,3.1071509127222741e-14,2.2885648726344532e-13,1.6664377607053196e-19,1.1538494260541091e-17,3.3333844833467776e-15,3.2833581412624501e-15,4.0141374545739726e-17,6.3932591453785535e-19,1.4893425495145122e-19,2.5150149197953213e-18,7.6536987350469419e-22,1.071231131867308e-24,1.0021588498493433e-25,6.8125088529961854e-23,8.1149380355006188e-22,2.7101821607068188e-15,2.2682693480047463e-16,2.2449780142269034e-18,1.422812085495389e-19,1.4059339919049622e-16
9.999999999999999e-11,0.3614712709862444,154.0,0.0,0.0,0.0,0.99885825454652888,1.0,18.999976451038751,3.1538491744678934e-05,0.00025175859117517114,0.00022913083136181535,2.2948562775013797e-05,9.0090512925700752e-11,2.6742163615284305e-06,0.00021615558110695243,1.6093000515802345e-08,0.00038647904959193056,5.7025686501890946e-07,2.1269634836667282e-13,2.0245989076773012e-07,3.7384729111626789e-15,1.6959936002345198e-07,7.8428587501113524e-08,7.8473180749718664e-08,2.8103803283082027e-11,1.6453967569319999e-11,1.4318673615314757e-08,6.5195449244518961e-18,6.110326088106119e-18,6.11188785594744e-18,1.0220763765590661e-10,2.9904422592770216e-08,1.0552427646658486e-13,8.3101239169523029e-17,5.6061096488509627e-09,3.1295045173635494e-09,3.5440073716075724e-14,2.4854952483917382e-13,1.9546015085964192e-19,1.2660767657109328e-17,3.7699089623471057e-15,3.7123997315558256e-15,4.6753862105578375e-17,7.6296360783964213e-19,1.7863033051312105e-19,2.931399137822551e-18,9.4494035289892184e-22,1.3521849874531952e-24,1.2020026530780368e-25,8.4109927450044404e-23,9.7464034750267603e-22,2.8682239349917335e-15,2.427046875564236e-16,2.3761483236500902e-18,1.5235295214786958e-19,1.5320215662904356e-16
1.0055340910953046e-10,0.3614712709862444,154.0,0.0,0.0,0.0,0.99885194060230587,1.0,18.999976292296147,3.1712896733942273e-05,0.00025315014419819662,0.00023036759631695693,2.3103804123011974e-05,9.0588472619773893e-11,2.6742004347101578e-06,0.00021735625146963489,1.609289878922383e-08,0.0003886260080702562,5.734302381709054e-07,2.141351867556848e-13,2.046873762891505e-07,3.759276817006663e-15,1.7113007846991224e-07,7.9608192297825111e-08,7.9653458277409761e-08,2.8526982842261866e-11,1.6702625183225202e-11,1.447813195989077e-08,6.7561684721134453e-18,6.3323978649371921e-18,6.3340257710480074e-18,1.0401306355162297e-10,3.022932427457008e-08,1.0779414493798798e-13,8.3729441069040297e-17,5.6661180709774208e-09,3.1629694022154748e-09,3.6332512516168235e-14,2.5245512707444042e-13,2.0144353870106211e-19,1.2884682496625685e-17,3.8585826266405191e-15,3.7995345271958649e-15,4.8120465170824226e-17,7.8886978599679386e-19,1.8487359185293241e-19,3.0174974731935096e-18,9.8333240729545971e-22,1.4130265505931069e-24,1.2440179219830458e-25,8.7527968696404359e-23,1.0089715309674603e-21,2.8991187897928036e-15,2.4582195360027633e-16,2.401790991436052e-18,1.543390353448402e-19,1.5570975439639826e-16
1.0398379761458606e-10,0.3614712689727314,154.0,0.0,0.0,0.0,0.99881280372271586,1.0,18.999975307883176,3.279393956975345e-05,0.00026177547950035279,0.0002380327434454042,2.4066475256401087e-05,9.3675001859873863e-11,2.6741017125943023e-06,0.00022479859413694284,1.6092268238680695e-08,0.00040193395691125996,5.9309992056867157e-07,2.2305760466206121e-13,2.1876617907525991e-07,3.8882267390560367e-15,1.8070593074983334e-07,8.7157972062572875e-08,8.720754427836357e-08,3.1235548103364356e-11,1.829435773438429e-11,1.5486399423923786e-08,8.3888575502355114e-18,7.8649961754924019e-18,7.8670903807686164e-18,1.1568124838357023e-10,3.2282398485623912e-08,1.2269108911378106e-13,8.7664578104440724e-17,6.0446104422688553e-09,3.3740310015511424e-09,4.2261469064590052e-14,2.7752321321258273e-13,2.4196166856455965e-19,1.4331905106321325e-17,4.4437823073788528e-15,4.374428659207264e-15,5.7323341273289605e-17,9.661675170719919e-19,2.2777551701713967e-19,3.5976531840769509e-18,1.2524850652586467e-21,1.8461702705256824e-24,1.5327380485269468e-25,1.1149548114601764e-22,1.2451478145706012e-21,3.0941766624329156e-15,2.6559814513196687e-16,2.5636942260356851e-18,1.6700553849703321e-19,1.7185785251717159e-16
1.0741418611964165e-10,0.36147126695891346,154.0,0.0,0.0,0.0,0.99877366863557082,1.0,18.999974322839027,3.3874926650203715e-05,0.0002704001041542311,0.0002456960529326762,2.5029710742381657e-05,9.6761276509439198e-11,2.6740029950100836e-06,0.00023224060828964344,1.609163771701014e-08,0.00041524140305184955,6.1276798054485064e-07,2.3198525321673772e-13,2.3331233017858255e-07,4.017166024882005e-15,1.9042773657398511e-07,9.512189670048418e-08,9.5176012398418472e-08,3.409287278122835e-11,1.9973848908898698e-11,1.6528854174783272e-08,1.0338764837938732e-17,9.6960001539971086e-18,9.6986712583408556e-18,1.2819174127186233e-10,3.4402843789470726e-08,1.3907960356897801e-13,9.1670591304563227e-17,6.4342650062722211e-09,3.5912956266616719e-09,4.8916488386175524e-14,3.040934130229322e-13,2.8889866731354736e-19,1.5883771426905981e-17,5.0933922131469138e-15,5.012313691013589e-15,6.7885515604170176e-17,1.1751032088531451e-18,2.7867845785621649e-19,4.2641958710787738e-18,1.5824595919596351e-21,2.3906474389942534e-24,1.8753090409749177e-25,1.408904094072794e-22,1.5258910914445459e-21,3.2953383817343327e-15,2.861539583709127e-16,2.7306732408538708e-18,1.8029324010551034e-19,1.8907019788551203e-16
1.1084457462469725e-10,0.36147126494504056,154.0,0.0,0.0,0.0,0.99873453534083123,1.0,18.999973337281492,3.495585797792397e-05,0.00027902401817191542,0.00025335764274689001,2.5993392761106898e-05,9.9847296573083988e-11,2.6739042819578347e-06,0.00023968229399628789,1.6091007224201522e-08,0.00042854834660936654,6.324344181288408e-07,2.4091704041787351e-13,2.4832575452024759e-07,4.146094674677532e-15,2.0028922482762953e-07,1.0350609481444188e-07,1.0356499481567926e-07,3.7101162257131276e-11,2.174240733944196e-11,1.7605520189191213e-08,1.2653308772802766e-17,1.1870160925229045e-17,1.187354064245464e-17,1.4157346278288677e-10,3.659065288007125e-08,1.5705593461970229e-13,9.5747530427577751e-17,6.8349872792538592e-09,3.8147094378434863e-09,5.6358503750451271e-14,3.3219754878477211e-13,3.4301299659963576e-19,1.7543886002688668e-17,5.8119748448217967e-15,5.7176071815344117e-15,7.9952043644342829e-17,1.419935006676217e-18,3.3873206340127967e-19,5.0264688737047225e-18,1.984276976120237e-21,3.0699042420860382e-24,2.2794694419594778e-25,1.7670125979525241e-22,1.8577153576208623e-21,3.5025868182378028e-15,3.0748774863909301e-16,2.9027137820857385e-18,1.942146247821301e-19,2.0737918056992469e-16
1.1427496312975284e-10,0.3614712629313309,154.0,0.0,0.0,0.0,0.99869540383845767,1.0,18.999972351308717,3.6036733555545034e-05,0.00028764722156549819,0.0002610176112039645,2.6957423136764376e-05,1.029330620554034e-10,2.6738055734372307e-06,0.00024712365132496306,1.6090376760285975e-08,0.00044185478770034586,6.5209923334987939e-07,2.4985205633244509e-13,2.6380637702905759e-07,4.2750126886337106e-15,2.1028439610618732e-07,1.1231643172349837e-07,1.1238036027633236e-07,4.0262527167106055e-11,2.3601285436379972e-11,1.8716421427115929e-08,1.5384959540546082e-17,1.4437024145225914e-17,1.4441268408513765e-17,1.5585529431343854e-10,3.8845818379607229e-08,1.7671932605482564e-13,9.9895445196938435e-17,7.2466835727885516e-09,4.0442190596998168e-09,6.4651298858645687e-14,3.6186662086459592e-13,4.0512362315447102e-19,1.931584905911788e-17,6.604246275986644e-15,6.494870542536361e-15,9.3677828510038777e-17,1.7053151195638623e-18,4.0920466574741431e-19,5.8944667322803923e-18,2.4704899088818753e-21,3.9112973179985923e-24,2.7537567603438964e-25,2.2005545388593464e-22,2.2478257649966238e-21,3.7159050894341565e-15,3.2959779658962427e-16,3.079801802097956e-18,2.0878213959421124e-19,2.2681707784648929e-16
1.1770535163480842e-10,0.3614712609179636,154.0,0.0,0.0,0.0,0.99865627412841051,1.0,18.999971365002509,3.7117553385697628e-05,0.00029626971434708029,0.00026867604026934848,2.7921720037175086e-05,1.0601857296094265e-10,2.6737068694479989e-06,0.00025456468034329449,1.6089746325255248e-08,0.00045516072644052197,6.7176242623707133e-07,2.5878954250682477e-13,2.7975412264148799e-07,4.4039200669416107e-15,2.2040750996934142e-07,1.2155852085999913e-07,1.2162772549833346e-07,4.3578987503784901e-11,2.5551681822736222e-11,1.9861581833154542e-08,1.8591563589485679e-17,1.7451241949195434e-17,1.7456534342529905e-17,1.7106608153795008e-10,4.1168332848568143e-08,1.9817201799402874e-13,1.0411438530449371e-16,7.6692609870645408e-09,4.2797715771362672e-09,7.3861532959491193e-14,3.9313083024169459e-13,4.7611256928654229e-19,2.1203256929640805e-17,7.4750759316550348e-15,7.348808506858609e-15,1.0922792421946038e-16,2.0363100089820718e-18,4.9149095149042036e-19,6.87885684294259e-18,3.0553340731293068e-21,4.9465826541868416e-24,3.3075591202766514e-25,2.7223339198730717e-22,2.7041657188799119e-21,3.935276542599199e-15,3.5248232398029585e-16,3.2619234450204459e-18,2.2400819407106451e-19,2.4741605556709071e-16
1.2113574013986402e-10,0.3614712589050913,154.0,0.0,0.0,0.0,0.9986171462106499,1.0,18.999970378431062,3.8198317471012413e-05,0.00030489149652877134,0.00027633299827413963,2.8886215258769906e-05,1.0910382929424852e-10,2.6736081699904318e-06,0.00026200538111845081,1.6089115919084987e-08,0.00046846616294483635,6.9142399681939582e-07,2.6772886680284194e-13,2.9616891630168642e-07,4.5328168097916531e-15,2.3065307297591641e-07,1.312377346221657e-07,1.3131246603023977e-07,4.7052476522176615e-11,2.759474365260902e-11,2.1041025337795271e-08,2.2336674584193568e-17,2.0972891539504617e-17,2.0979447076102337e-17,1.8723463746950587e-10,4.3558188794115542e-08,2.215192457364195e-13,1.0840440041236744e-16,8.1026274042457876e-09,4.5213145313914461e-09,8.4058764345570244e-14,4.2601960040737081e-13,5.5692746734368164e-19,2.3209702434011246e-17,8.4294863848089934e-15,8.2842686157145197e-15,1.2677783733909772e-16,2.4184207366197004e-18,5.8711984562604887e-19,7.9910010893181716e-18,3.7548886377076104e-21,6.2124464050284511e-24,3.9511683408440714e-25,3.3468342856035251e-22,3.2354655054854185e-21,4.1606847405464372e-15,3.7613950662201785e-16,3.4490650347878412e-18,2.3990516026600402e-19,2.6920816943588219e-16
1.2456612864491961e-10,0.3614712568928412,154.0,0.0,0.0,0.0,0.9985780200851363,1.0,18.99996939165117,3.9279025814119974e-05,0.00031351256812269012,0.00028398854217444091,2.9850851968145077e-05,1.1218883105986427e-10,2.6735094750644555e-06,0.00026944575371714771,1.6088485541790338e-08,0.00048177109732744442,7.1108394512571171e-07,2.7666950246558366e-13,3.1305068296147223e-07,4.6617029173722651e-15,2.410158274028895e-07,1.4135921472695623e-07,1.4143972661003243e-07,5.0684844465531702e-11,2.9731568822672275e-11,2.2254775858574851e-08,2.6689890281704082e-17,2.5067799937935137e-17,2.5075869206845892e-17,2.0438974519971625e-10,4.6015378677100748e-08,2.4686923859815709e-13,1.1276554015578373e-16,8.5466914818900812e-09,4.768795916101829e-09,9.5315472348659467e-14,4.6056159866549082e-13,6.4858411613506648e-19,2.5338775217380684e-17,9.4726531684589571e-15,9.3062407227060187e-15,1.4651382710063642e-16,2.8576034514104965e-18,6.9776260212856483e-19,9.2429774539073121e-18,4.5872460463089605e-21,7.7510791537389762e-24,4.6958344073798924e-25,4.0903777576673754e-22,3.8512924225710356e-21,4.3921134496554039e-15,4.005674851261061e-16,3.6412130650918431e-18,2.5648537286129376e-19,2.9222536621326557e-16
1.279965171499752e-10,0.3614712548813218,154.0,0.0,0.0,0.0,0.99853889575182964,1.0,18.999968404710167,4.0359678417650824e-05,0.0003221329291409644,0.00029164271944258911,3.0815582811598694e-05,1.1527357826227876e-10,2.6734107846697073e-06,0.00027688579820565206,1.6087855193383e-08,0.00049507552970172333,7.3074227118478e-07,2.8561101060184876e-13,3.30399347580336e-07,4.7905783898722118e-15,2.5149074058198752e-07,1.5192788209409946e-07,1.5201443105484102e-07,5.4477862122435567e-11,3.1963208083400177e-11,2.3502857301122925e-08,3.1727194964495601e-17,2.9807874574025044e-17,2.9817748276500757e-17,2.2256016032868833e-10,4.8539894917993955e-08,2.7433321874487217e-13,1.1719785414572246e-16,9.0013626464225477e-09,5.0221641734005388e-09,1.0770707792157882e-13,4.9678475685165843e-13,7.5216903761127937e-19,2.7594062051107318e-17,1.0609904601417061e-14,1.0419856512703381e-14,1.6863320404589475e-16,3.3602900007164448e-18,8.2524109861837261e-19,1.0647601611386723e-17,5.5726912982178337e-21,9.6107955256771629e-24,5.5538213169897578e-25,4.9712936110861169e-22,4.562102408015407e-21,4.6295466297319856e-15,4.257643738792198e-16,3.8383541908727874e-18,2.7376112930736317e-19,3.1649948486059448e-16
1.314269056550308e-10,0.36147125287062415,154.0,0.0,0.0,0.0,0.9984997732106905,1.0,18.999967417647486,4.1440275284235372e-05,0.00033075257959573043,0.00029929556965297295,3.1780368329955549e-05,1.1835807090598875e-10,2.6733120988063291e-06,0.00028432551464978523,1.6087224873844464e-08,0.00050837946018027712,7.5039897502527709e-07,2.9455302548810358e-13,3.4821483512543905e-07,4.9194432274802185e-15,2.6207299480156451e-07,1.629484462883695e-07,1.6304129170865427e-07,5.8433224224875381e-11,3.4290667055824929e-11,2.4785293560101407e-08,3.7531307053050912e-17,3.527143936785126e-17,3.5283453265400889e-17,2.4177461311806316e-10,5.1131729901908222e-08,3.0402540001889165e-13,1.2170139196988161e-16,9.4665510866638952e-09,5.2813681900496577e-09,1.2131196288994878e-13,5.3471629148860952e-13,8.6884203228652442e-19,2.9979147098269751e-17,1.1846721626224762e-14,1.1630389033993909e-14,1.9334462725247537e-16,3.9334086521548519e-18,9.715363322037849e-19,1.2218448505727669e-17,6.7338908842425736e-21,1.184670098876832e-23,6.5384642786626804e-25,6.0100966304709739e-22,5.3792931580010888e-21,4.8729684253887241e-15,4.5172826854886607e-16,4.0404752210871642e-18,2.917446899900393e-19,3.4206225763495026e-16
1.348572941600864e-10,0.3614712508608254,154.0,0.0,0.0,0.0,0.99846065246167925,1.0,18.999966430495991,4.2520816416504015e-05,0.00033937151949913369,0.0003069471258031928,3.2745175637944671e-05,1.2144230899550637e-10,2.6732134174744286e-06,0.00029176490311492721,1.6086594583171854e-08,0.00052168288887494499,7.7005405667580093e-07,3.0349524233038333e-13,3.6649707057161327e-07,5.0482974303827846e-15,2.7275797773748965e-07,1.7442541453996987e-07,1.7452481846789754e-07,6.2552552694437311e-11,3.6714908158088986e-11,2.6102108520040963e-08,4.4192031595016632e-17,4.1543576037020205e-17,4.1558116333469715e-17,2.6206181038290431e-10,5.3790875982837089e-08,3.3606298676363128e-13,1.2627620319479345e-16,9.9421677474131104e-09,5.5463572936058734e-09,1.3621148794052253e-13,5.7438272339056551e-13,9.9983873210345317e-19,3.2497612147388158e-17,1.3188737657876663e-14,1.2943252242316128e-14,2.2086840017536109e-16,4.5844049152700902e-18,1.1387971149748822e-18,1.3969873912529949e-17,8.0960915794634684e-21,1.4521407816442886e-23,7.6642282577204892e-25,7.2296755215052961e-22,6.3152587355478374e-21,5.1223631587419358e-15,4.7845725231595559e-16,4.2475631125805785e-18,3.1044827842181947e-19,3.689453111400369e-16
1.38287682665142e-10,0.361471248851991,154.0,0.0,0.0,0.0,0.99842153350475582,1.0,18.99996544328307,4.3601301817087007e-05,0.00034798974886332806,0.00031459741541020435,3.3709977328502644e-05,1.2452629253528089e-10,2.673114740673672e-06,0.00029920396366602073,1.6085964321379829e-08,0.00053498581589680831,7.8970751616488003e-07,3.1243740710897203e-13,3.8524597890136001e-07,5.1771409987670129e-15,2.835412733766284e-07,1.8636310036348482e-07,1.8646932740534499e-07,6.6837399744011676e-11,3.9236852446179481e-11,2.7453326056083827e-08,5.1806617317174234e-17,4.8716470345737034e-17,4.8733979525956642e-17,2.834504371505721e-10,5.6517325487221699e-08,3.7056617264586454e-13,1.3092233736820468e-16,1.0428124323084251e-08,5.8170812486192456e-09,1.5249000941283967e-13,6.1580989673056825e-13,1.1464731494835713e-18,3.5153036817703871e-17,1.4641738442075352e-14,1.4364000555488515e-14,2.5143676514072937e-16,5.3212624523356407e-18,1.3293489671630089e-18,1.5917035987898726e-17,9.6873292730859174e-21,1.7705802132780127e-23,8.9467678512292123e-25,8.655491636201111e-22,7.3834456667760434e-21,5.3777153232283851e-15,5.0594940102564478e-16,4.4596049649016905e-18,3.2988408145343447e-19,3.9718016733908864e-16
