Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550)
1.7799939139155866e-07,0.37156878082455036,154.0,0.0,0.0,0.0,0.5705570457547644,1.0,18.966474723994363,0.015648604000230604,0.058924545834130468,0.025437775766426873,0.0048828253524918017,2.5590457090221903e-08,3.7618788297088513e-07,0.062429960765831641,1.1660628956392799e-09,0.10540103946488263,0.00016545045438947281,5.5008259612861433e-11,0.060597858994488857,1.2888247191241036e-12,2.5972320492938264e-05,0.024199337940811409,0.040363991687038692,1.0012065501127281e-05,6.1132698590969815e-06,0.036624566855007062,0.00014323185175429482,0.0019235191728726481,0.0026191109725331153,0.018230476919878183,0.0026987621158972653,0.0067821907562225755,5.4016662161410257e-11,1.0115820221266822e-05,5.8460661829851698e-06,0.0067761961479729802,1.7210571050910525e-06,6.0826857397848959e-07,1.106099542482967e-09,0.00017350417126289888,1.7141938611991479e-05,0.00022506102116340879,2.7279875598924028e-05,3.380598856157567e-05,0.00050528956262811317,9.420734352665565e-06,3.568154470402616e-05,1.8684486205679718e-11,0.00029012161226077518,3.6016444581058249e-05,1.8861260034344589e-06,3.6204337651926724e-07,9.7880559645933497e-10,3.6607178220987958e-09,1.0609009156683481e-05,4.6653960133582367e-12,1.8957270614762467e-08,5.4484573658008678e-10,4.3750588734769169e-06,3.0628092374385095e-09,2.0039278062838759e-09,8.0966429359228625e-09,5.7598291800889769e-15,1.1696635649474661e-15
1.7917868333426875e-07,0.3715689851795315,154.0,0.0,0.0,0.0,0.56872450374666783,1.0,18.966292744942507,0.015701602889463373,0.058861759558948325,0.025322251088382298,0.0048606104915397703,2.5562930194794598e-08,3.7514001480675876e-07,0.062724404733337694,1.162317686538556e-09,0.10594470844239144,0.00016527248758632402,5.4757994556339067e-11,0.061005674415763968,1.2874383932424981e-12,2.5854410691760615e-05,0.024249214570574652,0.040624318601916939,1.003259939004512e-05,6.1258077837093967e-06,0.036966883108573198,0.00014387719042117402,0.0019476957472654532,0.0026592114419162782,0.018350873286570243,0.0027010191272382449,0.00685180958636206,5.4520860413686855e-11,1.016823056134647e-05,5.8737699764834169e-06,0.0068567613192343892,1.7371676211178263e-06,6.1554572835192254e-07,1.1134306817158239e-09,0.00017527778639139902,1.7262618897804948e-05,0.00022767068001187149,2.7596341167924445e-05,3.4203563655467181e-05,0.00051446770072971016,9.5321892665320322e-06,3.6401295809216063e-05,1.8904224997123353e-11,0.00029596109479731103,3.6770070668010149e-05,1.929682590418381e-06,3.7040281621834961e-07,1.0014093482316929e-09,3.749616658024015e-09,1.0866784223710963e-05,4.7777440303854023e-12,1.939270615837769e-08,5.5736078614814293e-10,4.4975004170007215e-06,3.1484939596897775e-09,2.0599893981804808e-09,8.3231616322697828e-09,5.8928213789201811e-15,1.2023870860476827e-15
1.8035797527697884e-07,0.37156918881188367,154.0,0.0,0.0,0.0,0.56690082471849768,1.0,18.966111729951255,0.01575413162613153,0.058797452981372407,0.025206933407472099,0.004838435966669264,2.5534744872552337e-08,3.7409728121669705e-07,0.063017666350671117,1.1585905653431782e-09,0.10648686291705414,0.00016509026373606099,5.4508183954451616e-11,0.061411734046703303,1.2860189048788168e-12,2.5736710699260377e-05,0.024297825697222976,0.040883461998345187,1.0052609814223037e-05,6.1380260774493975e-06,0.037308572000519361,0.00014450792229235229,0.0019718076489987752,0.0026994363035495799,0.018470339381288524,0.0027032189358334956,0.006921337725348327,5.5024125984439897e-11,1.0220494728120001e-05,5.9013624803612445e-06,0.0069373190930409395,1.7532487075226259e-06,6.2282250819335539e-07,1.1207055472830014e-09,0.00017705002127139444,1.7382472431580537e-05,0.00023028197309869395,2.7913005294698692e-05,3.4601413562644752e-05,0.00052371931643845928,9.6437230514276326e-06,3.712784246234181e-05,1.9124115677364592e-11,0.00030185539529566308,3.7531988820720553e-05,1.9737991816938868e-06,3.7886967211714352e-07,1.0243037158474523e-09,3.8397431703521644e-09,1.1128121705932944e-05,4.8916571376990712e-12,1.9834469738919023e-08,5.7005771965297413e-10,4.6226974149738405e-06,3.2361060663313514e-09,2.117312034080636e-09,8.5547759182588052e-09,6.0275224861366887e-15,1.2358467301935844e-15
1.8153726721968894e-07,0.37156939173213244,154.0,0.0,0.0,0.0,0.56508594790968947,1.0,18.96593167568593,0.015806193104158602,0.058731664809340556,0.025091837117220187,0.0048163045350690971,2.5505918129242604e-08,3.7305966788068656e-07,0.063309751215572377,1.1548814455994952e-09,0.10702751031562252,0.00016490389260597827,5.4258858616045923e-11,0.061816036629960359,1.2845671151722401e-12,2.5619235260877125e-05,0.024345194857591713,0.041141424058976042,1.0072106547091265e-05,6.1499307135434971e-06,0.037649619935619993,0.00014512423514598979,0.0019958513752436,0.0027397812274260491,0.018588877247191458,0.0027053633175275096,0.0069907724202225106,5.5526438944942471e-11,1.0272613439230445e-05,5.9288442220613544e-06,0.0070178633901350745,1.7692997217122354e-06,6.3009835735244721e-07,1.1279242599556335e-09,0.00017882081390206057,1.7501500213242559e-05,0.00023289477737905009,2.8229853048334333e-05,3.4999518806375459e-05,0.00053304391813548146,9.7553301565436267e-06,3.7861143948888076e-05,1.9344147481560022e-11,0.00030780417747894941,3.8302185844571327e-05,2.018475331776247e-06,3.874438570372641e-07,1.0474884681799256e-09,3.9310973301143549e-09,1.1393021546250101e-05,5.007135793404624e-12,2.0282573288893375e-08,5.829368800961946e-10,4.7506876619322946e-06,3.3256719698716692e-09,2.1759129950596472e-09,8.7915556274677143e-09,6.1639311147982793e-15,1.270052585703911e-15
1.8271655916239903e-07,0.3715695939506709,154.0,0.0,0.0,0.0,0.56327981316421116,1.0,18.965752578717215,0.015857790198577706,0.058664432906903131,0.024976976006926166,0.0047942188379450921,2.5476466326700316e-08,3.7202713434201106e-07,0.063600664888618888,1.1511902087130103e-09,0.1075666580128847,0.00016471348040227344,5.4010048634069015e-11,0.062218581208951795,1.2830838432060046e-12,2.5501998503669797e-05,0.024391345272306748,0.041398207112398944,1.0091099194156101e-05,6.1615275636906609e-06,0.037990013769376704,0.00014572631825552935,0.002019823515740724,0.0027802419470046172,0.018706489101124206,0.0027074539921177992,0.0070601110133610865,5.6027780007522061e-11,1.0324587407289413e-05,5.9562157255179657e-06,0.0070983882785995121,1.7853200423692066e-06,6.3737273309688173e-07,1.1350869510477503e-09,0.0001805901043779162,1.761970342513403e-05,0.0002355089732815839,2.8546869919528825e-05,3.5397860456022487e-05,0.00054244101332559015,9.8670051866907737e-06,3.8601159216415455e-05,1.9564309946784975e-11,0.00031380710234449013,3.9080648080373199e-05,2.0637105226466543e-06,3.961252698981601e-07,1.0709633364060745e-09,4.0236789337395279e-09,1.1661483180472054e-05,5.124180236420202e-12,2.0737027932542261e-08,5.9599858728395446e-10,4.8815089556681177e-06,3.4172180845722099e-09,2.2358095632492602e-09,9.0335705998477777e-09,6.3020456567896263e-15,1.3050147419423251e-15
1.8389585110510912e-07,0.3715697954777653,154.0,0.0,0.0,0.0,0.56148236091803971,1.0,18.965574435526801,0.015908925765753652,0.058595794318477078,0.02486236328924667,0.0047721814058906669,2.5446405500404045e-08,3.7099963254953911e-07,0.063890412893721854,1.1475166993498097e-09,0.10810431333238328,0.00016451913055306482,5.3761782400799611e-11,0.062619367114624458,1.2815698975726634e-12,2.5385013964619508e-05,0.024436299842822265,0.041653813624585166,1.0109597247773462e-05,6.1728224132738351e-06,0.038329740793272608,0.00014631436206291462,0.0020437207517768094,0.0028208142593628351,0.018823177323054541,0.0027094926257367259,0.0071293509386650819,5.6528130541384874e-11,1.0376417339947877e-05,5.9834775112044363e-06,0.0071788879705909333,1.8013090687559836e-06,6.4464510581796995e-07,1.1421937618193043e-09,0.00018235783480839192,1.7737083421566126e-05,0.00023812444459530552,2.8864041806881362e-05,3.5796420109444107e-05,0.00055191010886070839,9.9787428973038357e-06,3.9347846904815436e-05,1.9784592902298832e-11,0.00031986382841016814,3.986736142895512e-05,2.1095041655540443e-06,4.0491379611637396e-07,1.0947280149643683e-09,4.117487607098331e-09,1.1933505549060669e-05,5.2427904911442605e-12,2.1197844002380846e-08,6.0924313830627603e-10,5.0151990895267421e-06,3.5107708213296839e-09,2.2970190188126449e-09,9.2808906681706877e-09,6.4418642891787044e-15,1.3407432870882595e-15
1.8507514304781922e-07,0.37156999632351134,154.0,0.0,0.0,0.0,0.55969353219147566,1.0,18.965397242509976,0.015959602643521132,0.058525785282737768,0.024748011616950026,0.0047501946618488163,2.5415751460031866e-08,3.6997713446926516e-07,0.064179000718427068,1.1438608078386051e-09,0.10864048354684984,0.00016432094517846176,5.3514087104054156e-11,0.063018393957463004,1.2800260763796291e-12,2.526829460747142e-05,0.024480081150266723,0.041908246193814398,1.0127610072746737e-05,6.1838209814332571e-06,0.038668788725727467,0.00014688855800443917,0.0020675398554460805,0.0028614940251968399,0.018938944449787564,0.0027114808322843773,0.0071984897192638305,5.7027472546820129e-11,1.042810393993997e-05,6.0106300961627773e-06,0.0072593568202399495,1.8172662202884192e-06,6.5191495884102346e-07,1.1492448431553761e-09,0.0001841239492686352,1.7853641722587466e-05,0.00024074107839937799,2.9181355008348985e-05,3.6195179882097582e-05,0.00056145071107162716,1.0090538191344926e-05,4.0101165364429873e-05,2.000498646332672e-11,0.00032597401186198062,4.0662311366056193e-05,2.1558556022620458e-06,4.1380930774036693e-07,1.1187821622847405e-09,4.2125228080959884e-09,1.2209087104627638e-05,5.3629663714487921e-12,2.1665031049888436e-08,6.2267080775446569e-10,5.1517958476678942e-06,3.606356583891362e-09,2.3595586371183395e-09,9.533585644370302e-09,6.5833849763561e-15,1.3772483063490233e-15
1.862544349905293e-07,0.37157019649784206,154.0,0.0,0.0,0.0,0.55791326858352575,1.0,18.965220995979227,0.016009823651285313,0.058454441244566342,0.024633933094888243,0.0047282609234619022,2.5384519633509392e-08,3.6895961515387907e-07,0.064466433814148572,1.1402224450535157e-09,0.10917517587854358,0.00016411902435243444,5.3266989044208152e-11,0.063415661621722547,1.2784531544766503e-12,2.5151852835040646e-05,0.024522711454911503,0.042161507546987546,1.0145146886992836e-05,6.1945289075041384e-06,0.039007145705483574,0.00014744909834678817,0.0020912776890673239,0.0029022771687745412,0.019053793170390621,0.0027134201744782667,0.0072675249658378646,5.7525788633573606e-11,1.0479647905114844e-05,6.037673994025118e-06,0.0073397893221159678,1.8331909362240417e-06,6.5918178828697834e-07,1.1562403552480787e-09,0.00018588839376340404,1.7969380009450624e-05,0.00024335876501142611,2.9498796214964631e-05,3.6594122399056415e-05,0.00057106232586405287,1.0202386117039309e-05,4.0861072669304995e-05,2.0225481026714819e-11,0.00033213730666194544,4.1465482953148885e-05,2.2027641058590697e-06,4.2281166361515028e-07,1.1431254011721054e-09,4.3087838285401817e-09,1.2488225817361886e-05,5.4847074828539047e-12,2.2138597853158598e-08,6.3628184796848305e-10,5.2913370016146506e-06,3.7040017664997338e-09,2.4234456871772652e-09,9.7917253144727749e-09,6.7266054726532846e-15,1.4145398812813542e-15
1.874337269332394e-07,0.3715703960105713,154.0,0.0,0.0,0.0,0.5561415122618788,1.0,18.965045692170268,0.016059591590202628,0.058381796876348126,0.024520139301133493,0.004706382407386767,2.5352725001031816e-08,3.679470269636486e-07,0.064752717596585588,1.136601462335662e-09,0.10970839749985627,0.00016391346481491766,5.3020513178565134e-11,0.063811170255117053,1.2768518858729396e-12,2.5035700511132906e-05,0.024564212695035871,0.042413600533075399,1.0162216777562215e-05,6.2049517318581217e-06,0.039344800279814268,0.00014799617594919511,0.0021149312041611125,0.002943159677878256,0.019167726318100823,0.0027153121657102859,0.007336454373641014,5.8023062017507168e-11,1.0531049928493883e-05,6.0646097150522612e-06,0.0074201801084501787,1.8490826751055856e-06,6.6644510282196893e-07,1.1631804670466475e-09,0.00018765111616480718,1.808430011656229e-05,0.00024597739789802435,2.9816352499968116e-05,3.6993230780855407e-05,0.00058074445888667444,1.0314281863836306e-05,4.1627526640371686e-05,2.0446067263296645e-11,0.00033835336473687433,4.2276860856648857e-05,2.2502288822699698e-06,4.3192070977244174e-07,1.1677573195117651e-09,4.4062697975395726e-09,1.2770919184915573e-05,5.6080132259271926e-12,2.2618552430797961e-08,6.5007648952335513e-10,5.4338603040640532e-06,3.803732750029755e-09,2.4886974294716357e-09,1.0055379431868549e-08,6.871523328555506e-15,1.4526280886255192e-15
1.886130188759495e-07,0.3715705948713384,154.0,0.0,0.0,0.0,0.55437820595475762,1.0,18.964871327244595,0.016108909243328133,0.058307886092609888,0.02440664130428466,0.0046845612324462041,2.5320382313610531e-08,3.6693933194767109e-07,0.065037857446041653,1.1329977231730486e-09,0.11024015553377223,0.000163704361586235,5.2774683137750217e-11,0.064204920260532164,1.2752230166263717e-12,2.4919848978050783e-05,0.024604606486386963,0.042664528117870269,1.0178828711180616e-05,6.2150949205843344e-06,0.03968174139493813,0.00014852998405686272,0.0021384974405451291,0.0029841376036871736,0.019280746863821901,0.0027171582715481428,0.0074052757200953334,5.8519276510914766e-11,1.0582310698317241e-05,6.0914377661650298e-06,0.0075005239468497811,1.8649409143087457e-06,6.7370442345075087e-07,1.1700653559359383e-09,0.0001894120661611234,1.8198404025022478e-05,0.00024859687360064616,3.0134011309821975e-05,3.7392488631958406e-05,0.00059049661566622344,1.0426220759127887e-05,4.2400484864219745e-05,2.0666736111340689e-11,0.00034462183613124099,4.3096429363441843e-05,2.2982490715559705e-06,4.4113627962073348e-07,1.1926774710276104e-09,4.5049796843006974e-09,1.3057164240501201e-05,5.7328828003165284e-12,2.3104902053478784e-08,6.6405494148376523e-10,5.5794034838736428e-06,3.9055758981744521e-09,2.5553311132801594e-09,1.0324617704123041e-08,7.0181358937232713e-15,1.491522998453346e-15
1.897923108186596e-07,0.3715707930896159,154.0,0.0,0.0,0.0,0.55262329294192847,1.0,18.964697897293203,0.016157779375779502,0.058232742067147292,0.024293449682306161,0.004662799423063242,2.5287506073754662e-08,3.6593651464364982e-07,0.065321858707787908,1.129411158693463e-09,0.1107704570543928,0.0001634918087506196,5.2529521871491489e-11,0.064596912286952163,1.2735672760447243e-12,2.4804309075651606e-05,0.024643914121867731,0.042914293378286866,1.0194991508776074e-05,6.2249638742082004e-06,0.040017958385462953,0.00014905071610423699,0.0021619735252954696,0.0030252070606163121,0.019392857909081018,0.0027189599113704882,0.0074739868621647269,5.9014416487745137e-11,1.0633430898095491e-05,6.1181586509790971e-06,0.0075808157377208378,1.8807651495443406e-06,6.8095928328365442e-07,1.1768952073350283e-09,0.00019117119520179206,1.8311693855611684e-05,0.00025121709165540574,3.0451760454455656e-05,3.7791880028172389e-05,0.00060031830175222495,1.0538198264649454e-05,4.3179904713319886e-05,2.0887478769467223e-11,0.00035094236917186346,4.3924172397822663e-05,2.3468237494074646e-06,4.504581941519307e-07,1.217885376104696e-09,4.604912301299379e-09,1.334695756207482e-05,5.8593152092769406e-12,2.3597653257038556e-08,6.7821739172035226e-10,5.7280042405163023e-06,4.0095575531928812e-09,2.6233639735724165e-09,1.0599509779348516e-08,7.1664403202742077e-15,1.531234672399821e-15
1.9097160276136968e-07,0.37157099067473215,154.0,0.0,0.0,0.0,0.55087671704704488,1.0,18.964525398342232,0.016206204734877678,0.058156397250488663,0.024180574537952797,0.0046410989125167989,2.5254110307544399e-08,3.6493853681848229e-07,0.065604726692395018,1.1258416525207908e-09,0.11129930908741884,0.00016327589724651829,5.2285051371781652e-11,0.064987147221824249,1.2718853673524389e-12,2.4689091157468015e-05,0.024682156571771072,0.043162899497610409,1.0210713846939861e-05,6.234563893662676e-06,0.040353440965391271,0.00014955856554480209,0.002185356671776465,0.0030663642260996609,0.019504062680130781,0.0027207184597455377,0.0075425857341408038,5.9508466875701053e-11,1.0684411206653797e-05,6.1447728698347871e-06,0.0076610505120295515,1.8965548944340204e-06,6.8820922733398768e-07,1.1836702142354704e-09,0.00019292845644983532,1.8424171862921774e-05,0.00025383795452309433,3.0769588098775315e-05,3.8191389505803818e-05,0.00061020902283802608,1.0650209973403888e-05,4.3965743363132893e-05,2.1108286690936021e-11,0.00035731461060721764,4.4760073535833894e-05,2.3959519282486848e-06,4.5988626226103281e-07,1.2433805222374672e-09,4.7060663069996724e-09,1.3640295280263849e-05,5.9873092619974036e-12,2.4096811853642967e-08,6.9256400735427389e-10,5.8797002393464673e-06,4.1157040331886098e-09,2.692813229618647e-09,1.0880125243861359e-08,7.3164335678748282e-15,1.5717731631507169e-15
1.9215089470407978e-07,0.37157118763583946,154.0,0.0,0.0,0.0,0.54913842270187596,1.0,18.96435382634758,0.016254188047926992,0.058078883289550652,0.024068025452319546,0.0046194615341065802,2.5220208709226696e-08,3.6394534769811157e-07,0.065886466671445224,1.1222890358534405e-09,0.1118267186041868,0.00016305671501938243,5.2041291943437743e-11,0.065375626214666333,1.2701779842311757e-12,2.4574205043286131e-05,0.024719354441511222,0.04341034977443041,1.0226004273898621e-05,6.2439001784545764e-06,0.040688179268794492,0.0001500537256027669,0.0022086441899649965,0.003107605348658594,0.019614364538226067,0.0027224352419615459,0.0076110703555181619,6.0001413238874659e-11,1.073525229755546e-05,6.171280919392873e-06,0.007741223446200241,1.9123096824299354e-06,6.9545381387761921e-07,1.1903905778565926e-09,0.00019468380496679382,1.8535840446776763e-05,0.00025645936791589491,3.108748280231076e-05,3.8591002111820976e-05,0.00062016828490491643,1.0762251623860365e-05,4.4757957783033926e-05,2.1329151611371672e-11,0.00036373820553703401,4.5604115973859618e-05,2.4456325502958339e-06,4.6942027945400329e-07,1.2691623604385304e-09,4.8084401884463941e-09,1.3937173027796891e-05,6.1168635514256307e-12,2.4602382848182642e-08,7.0709493236042887e-10,6.0345291017006131e-06,4.224041625350277e-09,2.7636960807671184e-09,1.1166533604602415e-08,7.468112383187709e-15,1.613148511737974e-15
1.9333018664678987e-07,0.37157138398210016,154.0,0.0,0.0,0.0,0.54740835478834349,1.0,18.96418317721518,0.016301732027256505,0.058000231241667553,0.0239558116338956,0.0045978890493167356,2.5185814847348952e-08,3.6295693140397039e-07,0.066167083887393119,1.1187532408674989e-09,0.11235269253543814,0.00016283435013162199,5.179826359548109e-11,0.065762350602415393,1.2684458085614226e-12,2.4459660171101136e-05,0.02475552806015888,0.043656647588122731,1.0240871208838405e-05,6.2529778835926965e-06,0.041022163735248605,0.00015053638921431263,0.002231833461675623,0.0031489267303974233,0.019723766938376783,0.0027241115479122815,0.0076794388072459387,6.049324157797704e-11,1.0785954840437421e-05,6.1976832935669058e-06,0.0078213298236857569,1.9280290614084671e-06,7.0269261094985146e-07,1.1970565052319138e-09,0.00019643719716417137,1.8646702108796077e-05,0.00025908123988006404,3.1405433408042855e-05,3.8990703263552154e-05,0.00063019559434245216,1.0874319060269915e-05,4.5556504813900509e-05,2.1550065470855766e-11,0.00037021279803686844,4.6456282642440672e-05,2.4958645055748923e-06,4.7906003113809449e-07,1.2952303147384806e-09,4.9120323065416371e-09,1.4237586071006602e-05,6.2479765127079671e-12,2.5114370649550628e-08,7.2181029347527605e-10,6.1925284086877223e-06,4.3345965876901381e-09,2.8360297068654875e-09,1.1458804287298015e-08,7.6214733522062118e-15,1.655370747673887e-15
