Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122)
1.9110105605594182e-07,0.3649270319156671,154.0,0.0,0.0,0.0,0.89785453515485847,1.0,18.984807337440554,0.0056670425855429359,0.028783010642044023,0.015782582813859605,0.007236194314836469,1.9656570323378396e-08,3.6572643235462138e-08,0.0051653168496056242,3.8789399485319375e-11,0.0066242053994719522,0.00012959210772893226,1.1985857102885958e-10,0.015257460737261566,1.4236650662781453e-12,6.1887333896927167e-06,0.0030632071125130003,0.0031932218075139233,1.7898080062536671e-06,1.1616641348669136e-06,0.0064766875777238176,9.066770351135764e-06,2.6645733406103636e-05,2.7819107672661385e-05,0.0078239048868781625
1.944292060861177e-07,0.3649265509304391,154.0,0.0,0.0,0.0,0.8961967730923972,1.0,18.984495046584435,0.0057487335992433691,0.029024803129701151,0.015839579474740635,0.0072622236500855938,1.9821395961434937e-08,3.6510532927507422e-08,0.0052499451056092798,3.8717780297308578e-11,0.0067338383963480948,0.00013067878848983515,1.2028971463730361e-10,0.015693768599421936,1.4356030574301454e-12,6.2112068654802064e-06,0.0031402430847520583,0.0032794142311426073,1.8347918215929725e-06,1.190860772006935e-06,0.0067249688523169145,9.5891382385162024e-06,2.8599131668500523e-05,2.9884476991457807e-05,0.0081090053812661739
1.9775735611629356e-07,0.36492606845389725,154.0,0.0,0.0,0.0,0.89454403823983841,1.0,18.984181954419419,0.0058298991180521838,0.029259757826475198,0.015892160301209653,0.0072862266974315958,1.9981546298837559e-08,3.6448615791181829e-08,0.0053344004084220917,3.8646378293766726e-11,0.0068432855503456737,0.0001317346454848648,1.2068729530447365e-10,0.016132866127150626,1.4472024267727084e-12,6.2319440716462403e-06,0.003217151311787811,0.0033659069290794094,1.8796995656311818e-06,1.2200080378181968e-06,0.0069764711951295589,1.0126757606791196e-05,3.0647890959871771e-05,3.20533062774115e-05,0.0083969644263665408
2.0108550614646943e-07,0.3649255845554509,154.0,0.0,0.0,0.0,0.8928963111538486,1.0,18.983868121917297,0.0059105418649395567,0.029488028348790479,0.015940490380130613,0.0073082793136485559,2.0137126493789746e-08,3.6386891065662896e-08,0.0054186832674218326,3.857519263856077e-11,0.0069525474261113857,0.00013276037200608761,1.210525695022114e-10,0.016574640809086053,1.4584707905829587e-12,6.2510098625607955e-06,0.0032939001303826641,0.0034526762166324134,1.9245127426218355e-06,1.249093927587052e-06,0.0072310886216956022,1.0679404057605902e-05,3.2793931494552847e-05,3.4327904237611591e-05,0.0086876445307230085
2.044136561766453e-07,0.3649250993043942,154.0,0.0,0.0,0.0,0.8912535716713782,1.0,18.983553608955987,0.0059906645494881387,0.029709766755064215,0.015984730924305381,0.0073284555712770953,2.028824063585503e-08,3.63253579642096e-08,0.0055027941900056268,3.8504222461950261e-11,0.0070616245863373136,0.00013375665430198093,1.2138676414942708e-10,0.017018983038525299,1.4694156877878459e-12,6.2684675744810915e-06,0.003370459063294621,0.003539699300185811,1.9692135513180251e-06,1.278106887366286e-06,0.0074887164297122808,1.1246832938100849e-05,3.5039105851370103e-05,3.6710519436781801e-05,0.0089809110868856335
2.0774180620682117e-07,0.3649246127697391,154.0,0.0,0.0,0.0,0.88961579903800536,1.0,18.983238474256691,0.0060702698678710863,0.029925123381527332,0.016025039197350172,0.0073468277243552331,2.0434991634244362e-08,3.6264015684071565e-08,0.0055867336815278923,3.8433466861266788e-11,0.0071705175916877912,0.00013472417084087283,1.2169107604694658e-10,0.017465786068122432,1.4800445719421128e-12,6.2843789956519905e-06,0.0034467988045507434,0.0036269542558792951,2.0137848763427814e-06,1.3070358083776628e-06,0.0077492513139705722,1.182878040067862e-05,3.738519694050417e-05,3.9203337980733106e-05,0.0092766324692547981
2.1106995623699704e-07,0.36492412502006283,154.0,0.0,0.0,0.0,0.88798297202450005,1.0,18.982922775329879,0.0061493605028444627,0.030134246695584989,0.016061568456759462,0.0073634661825803631,2.0577481116489127e-08,3.6202863391319907e-08,0.0056705022452499549,3.8362924923655584e-11,0.0072792270007393757,0.00013566359163822399,1.2196667144244866e-10,0.017914945962675434,1.4903648036072422e-12,6.2988043436108775e-06,0.0035228912035189636,0.0037144200079223411,2.0582102787323403e-06,1.3358700208602664e-06,0.0080125914683432196,1.2424964478746785e-05,3.9833916175698474e-05,4.1808481397447679e-05,0.0095746801146543419
2.143981062671729e-07,0.36492363612337114,154.0,0.0,0.0,0.0,0.88635506903233918,1.0,18.982606568429425,0.0062279391237526297,0.0303372831656647,0.016094467913759205,0.0073784394931848008,2.071580933971244e-08,3.6141900238873411e-08,0.0057541003823002599,3.8292595719177763e-11,0.0073877533699326023,0.00013657557767622635,1.2221468573420556e-10,0.018366361550276718,1.5003836441172009e-12,6.3118022490981892e-06,0.0035987092478966072,0.0038020763066393803,2.1024739859571432e-06,1.3645992876031161e-06,0.0082786366756033673,1.3035086173269324e-05,4.2386901848261506e-05,4.4528004713075854e-05,0.0098749285869051042
2.1772625629734877e-07,0.3649231461469774,154.0,0.0,0.0,0.0,0.88473206818887984,1.0,18.982289908514471,0.0063060083865453392,0.030534377146572957,0.01612388270864698,0.0073918143298017415,2.0850075113202558e-08,3.608112538112495e-08,0.0058375285916441415,3.8222478294525361e-11,0.0074960972535344497,0.00013746078039448151,1.2243622329145134e-10,0.018819934372083555,1.5101082501260195e-12,6.3234297460376349e-06,0.003674227045728372,0.0038899037063341801,2.1465608814196212e-06,1.393213797136542e-06,0.0085472883858267925,1.3658830545270313e-05,4.5045717698777978e-05,4.736389471957813e-05,0.010177255626620542
2.2105440632752464e-07,0.3649226551573955,154.0,0.0,0.0,0.0,0.88311394743288674,1.0,18.981972849218337,0.0063835709338052778,0.030725670779409606,0.016149953900152281,0.0074036554878499101,2.0980375728663498e-08,3.602053794994437e-08,0.0059207873700622303,3.8152571700954625e-11,0.0076042592036104119,0.00013831984122336793,1.2263235736838406e-10,0.019275568630946666,1.5195456681671645e-12,6.3337422670891377e-06,0.0037494198065606155,0.0039778835430542905,2.1904564932691774e-06,1.4217041564536085e-06,0.0088184497841141945,1.4295867809758069e-05,4.7811851681967884e-05,5.0318068430250908e-05,0.010481542187400349
2.2438255635770051e-07,0.3649221632202434,154.0,0.0,0.0,0.0,0.88150068459107045,1.0,18.981655442823907,0.0064606293947849685,0.030911303905046289,0.016172818467577763,0.0074140258858277968,2.1106806901156549e-08,3.5960137071576527e-08,0.0060038772121365786,3.8082874986480552e-11,0.0077122397700051457,0.00013915339119986882,1.2280413012913944e-10,0.019733171139117291,1.5287028305676151e-12,6.3427936442457385e-06,0.0038242638218318162,0.0040659979123292521,2.2341469828936535e-06,1.4500613835498098e-06,0.0090920258483509504,1.4945854426857252e-05,5.0686714919708769e-05,5.3392371718930003e-05,0.010787672459550238
2.2771070638787638e-07,0.36492167040016127,154.0,0.0,0.0,0.0,0.87989225744628785,1.0,18.981337740245124,0.0065371863854519581,0.031091413990269313,0.016192609324661274,0.0074229865718309935,2.1229462720123082e-08,3.5899921889409399e-08,0.0060867986102436699,3.801338718009597e-11,0.0078200395003307915,0.00013996205064778668,1.2295255276395379e-10,0.020192651265236731,1.5375865521872329e-12,6.3506361139979791e-06,0.0038987364445937961,0.0041542296469494599,2.277619133118878e-06,1.4782768997782505e-06,0.009367923397692067,1.5608434186246252e-05,5.3671640836864472e-05,5.6588578138272317e-05,0.011095533882396629
2.3103885641805225e-07,0.3649211767607402,154.0,0.0,0.0,0.0,0.87828864379800875,1.0,18.981019791014049,0.0066132445085413357,0.031266136065743445,0.016209455343867904,0.0074305967349294118,2.1348435605382828e-08,3.5839891529836317e-08,0.0061695520545535813,3.7944107326392273e-11,0.0079276589399621209,0.0001407464288781837,1.2307860566520199e-10,0.020653920880796105,1.5462035267147291e-12,6.3573203266587353e-06,0.0039728160686531731,0.0042425622948462386,2.3208603358241028e-06,1.5063425217863535e-06,0.0096460511324367067,1.6283239281305036e-05,5.6767884474246265e-05,5.9908387912176837e-05,0.011405017146214013
2.3436700644822812e-07,0.3649206823644581,154.0,0.0,0.0,0.0,0.8766898215156439,1.0,18.980701643272777,0.0066888063536146604,0.031435602674886126,0.016223481390023598,0.0074369137209269864,2.1463816271933698e-08,3.5780045115901799e-08,0.0062521380330345776,3.7875034479302838e-11,0.0080350986320376974,0.00014150712396273797,1.2318323869060053e-10,0.02111689430623875,1.5545603242754037e-12,6.3628953594020682e-06,0.0040464821072158496,0.0043309800971277051,2.3638585793900669e-06,1.5342504533764683e-06,0.0099263196659354035,1.6969891369677881e-05,5.9976621972759384e-05,6.335342709710779e-05,0.011716016184734782
2.37695156478404e-07,0.3649201872726288,154.0,0.0,0.0,0.0,0.87509576858528393,1.0,18.980383343770185,0.0067638744971245043,0.031599943832847574,0.016234808362485753,0.0074419930518455028,2.1575693704167998e-08,3.5720381802652978e-08,0.006334557031462424,3.780616767338024e-11,0.0081423591174662711,0.00014224472256992016,1.2326737149899939e-10,0.02158148825686405,1.5626633900411958e-12,6.3674087325956447e-06,0.0041197149711126096,0.0044194679663192944,2.4066024360850623e-06,1.5619932773423359e-06,0.010208641549137691,1.7668002617245807e-05,6.3298950222555659e-05,6.6925246906826731e-05,0.012028428159149365
2.4102330650857986e-07,0.36491969154535986,154.0,0.0,0.0,0.0,0.87350646315038527,1.0,18.980064937862817,0.0068384515024838138,0.031759286994883458,0.016243553244747459,0.0074458884488649178,2.1684155132422035e-08,3.5660900731807752e-08,0.0064168095334339106,3.7737505966253653e-11,0.008249440934937867,0.0001429597997976584,1.2333189391485026e-10,0.022047621788676669,1.5705190418695601e-12,6.3709064291048286e-06,0.0041924960466797603,0.0045080114648524978,2.4490810489229333e-06,1.5895639469073092e-06,0.010492931288360876,1.8377176722793656e-05,6.6735886670829482e-05,7.0625323194830459e-05,0.012342153434451318
2.443514565387557e-07,0.36491919524151384,154.0,0.0,0.0,0.0,0.87192188354689992,1.0,18.979746469519448,0.0069125399201394227,0.03191375703330393,0.016249829160509679,0.0074486518583951446,2.1789286016364143e-08,3.5601601038432908e-08,0.0064988960203839815,3.7669048437739596e-11,0.0083563446209387986,0.00014365291906873824,1.2337766635932196e-10,0.022515216244312932,1.5781334691672894e-12,6.373432916211102e-06,0.0042648076733621748,0.0045965967838403872,2.4912841184606161e-06,1.6169557771581105e-06,0.010779105356840304,1.9097009920932365e-05,7.0288369281746948e-05,7.4455056088617032e-05,0.012657095548939163
2.4767960656893155e-07,0.36491869841867963,154.0,0.0,0.0,0.0,0.87034200833332243,1.0,18.979427981329142,0.0069861422876490607,0.032063476222289992,0.016253745435669632,0.0074503334806382297,2.1891170037825926e-08,3.5542481904474393e-08,0.0065808169716059161,3.7600794143714441e-11,0.0084630707097701138,0.00014432463209420332,1.2340552034310621e-10,0.022984195199163733,1.5855127331158201e-12,6.3750311697749943e-06,0.0043366331211019326,0.0046852107221738038,2.5332018897745055e-06,1.6441624366282585e-06,0.011067082200584331,1.982709196109515e-05,7.3957256641880311e-05,7.8415769769758895e-05,0.012973161177625722
2.510077565991074e-07,0.3649182011331555,154.0,0.0,0.0,0.0,0.86876681631609587,1.0,18.979109514512508,0.0070592611297612832,0.032208564230007231,0.016255407665318789,0.0074509818004424777,2.1989889093445732e-08,3.5483542501892659e-08,0.0066625728642742115,3.753274216678734e-11,0.0085696197335689978,0.00014497547880833691,1.2341625895897364e-10,0.023454484407801721,1.5926627653235911e-12,6.3757427003943219e-06,0.0044079565675728353,0.0047738406659678292,2.5748251389278876e-06,1.671177938475761e-06,0.011356782239027164,2.0567007060685053e-05,7.7743328204448581e-05,8.250871239366167e-05,0.013290260090252953
2.5433590662928323e-07,0.3649177034399269,154.0,0.0,0.0,0.0,0.86719628657080017,1.0,18.978791108935436,0.0071318989584977909,0.03234913811729738,0.016254917784865014,0.0074506436202956463,2.208552329194318e-08,3.5424781986444334e-08,0.0067441641734696635,3.7464891626492539e-11,0.0086759922223325972,0.00014560598735385337,1.2341065742234901e-10,0.023926011750809602,1.5995893675186761e-12,6.3756075812918891e-06,0.0044787630753146653,0.0048624745683840337,2.6161451594247377e-06,1.6979966316849079e-06,0.011648127860957234,2.1316334830694943e-05,8.1647284665619892e-05,8.6735056142815158e-05,0.013608305104575962
2.576640566594591e-07,0.36491720539265743,154.0,0.0,0.0,0.0,0.86563039845950263,1.0,18.978472803125396,0.0072040582732376696,0.032485312342321368,0.016252374144962105,0.0074493640948247583,2.2178150961682334e-08,3.5366199576190067e-08,0.0068255913722062179,3.7397241610266816e-11,0.0087821887039438214,0.00014621667414878542,1.2338946367123645e-10,0.024398707182096892,1.6062982132014527e-12,6.3746644776079993e-06,0.0045490385688172832,0.0049511009298504804,2.6571537491079226e-06,1.7246131926161878e-06,0.011941043416161741,2.2074651172341721e-05,8.5669748466105035e-05,9.1095897407289641e-05,0.01392721203552323
2.609922066896349e-07,0.36491670704368745,154.0,0.0,0.0,0.0,0.86406913164464394,1.0,18.978154634290039,0.0072757415608030876,0.032617198770733838,0.016247871589549198,0.0074471867666334093,2.226784865574293e-08,3.5307794484184905e-08,0.0069068549314593919,3.7329791231302386e-11,0.0088882097041988756,0.00014680804389931467,1.2335339893903087e-10,0.02487250267678252,1.6127948470592308e-12,6.3729506769035479e-06,0.0046187698116031285,0.005039708778697769,2.6978431965408846e-06,1.7510226161222113e-06,0.012235455203195664,2.2841529143482124e-05,8.9811264411288977e-05,9.5592257086218405e-05,0.014246899640787621
2.6432035671981076e-07,0.3649162084440282,154.0,0.0,0.0,0.0,0.86251246609979659,1.0,18.977836638337358,0.0073469512955461015,0.032744906690765574,0.016241501536146129,0.0074441536035155268,2.2354691158916826e-08,3.5249565890462178e-08,0.0069879553201958305,3.7262539658078582e-11,0.0089940557468360122,0.00014738058964531284,1.2330315835651358e-10,0.025347332179711642,1.6190846850577231e-12,6.3705021206982934e-06,0.0046879443833504966,0.0051282876522264842,2.7382062673461026e-06,1.777220206659583e-06,0.012531291453674152,2.3616539793787748e-05,9.4072300403183885e-05,0.00010022508100401876,0.014567289563378714
2.709766567801625e-07,0.3649152106900755,154.0,0.0,0.0,0.0,0.85941286030843178,1.0,18.977201302350913,0.0074879599421490781,0.032988211402610886,0.01622350797407161,0.0074356799999888389,2.2520101007067605e-08,3.5133635224974685e-08,0.0071496684521251972,3.7128629458022754e-11,0.0092052250441003458,0.00014847112382245309,1.231628036396411e-10,0.0262998385362554,1.6310650088710359e-12,6.3635379737286674e-06,0.0048245777767898608,0.005305319058048881,2.8179266489524596e-06,1.8289626044337756e-06,0.01312695981365198,2.5189238005333163e-05,0.00010295442499810446,0.00010990353299937957,0.015209876991111749
2.7696732683447903e-07,0.36491431233888594,154.0,0.0,0.0,0.0,0.85663875713064686,1.0,18.976630425649027,0.0076132727439216525,0.03319393952721883,0.016201776818684135,0.0074255169349298879,2.2659919772246135e-08,3.5029893748411299e-08,0.0072946568923239214,3.7008781728404647e-11,0.0093946842696553817,0.00014939293815323829,1.229944650918281e-10,0.027160006450695478,1.6411918205221315e-12,6.3550915377927454e-06,0.0049455353223377668,0.0054644530433378821,2.8884955122674521e-06,1.8747652265623114e-06,0.013667251874856613,2.6628163497892142e-05,0.00011136024691541451,0.00011908881971733517,0.015789878432581041
2.8295799688879556e-07,0.36491341390862164,154.0,0.0,0.0,0.0,0.8538792654238998,1.0,18.976060610588419,0.007737089154996395,0.033387713588858718,0.016175268941603774,0.0074131657445894094,2.2791571810272656e-08,3.4926712571805625e-08,0.0074391238648668419,3.6889565299028553e-11,0.0095835846868448024,0.00015026091001927244,1.2278988294708005e-10,0.028022582004201307,1.6507271322591465e-12,6.3447654033618514e-06,0.0050645310003125292,0.005623351790118949,2.9579148192670053e-06,1.9198217342798538e-06,0.014211129140592943,2.8086757455195129e-05,0.00012015717437314402,0.00012872759479809668,0.016371062104390509
2.889486669431121e-07,0.3649125156501804,154.0,0.0,0.0,0.0,0.85113428017007275,1.0,18.975492022764044,0.0078594231664614583,0.033570081147413347,0.016144404714748827,0.0073988193608379039,2.2915431781075999e-08,3.48240877644268e-08,0.007583072036230985,3.6770975495623669e-11,0.0097719292797197616,0.0001510775095599373,1.2255225293453675e-10,0.028887244677414648,1.6596980821578927e-12,6.3327248685719433e-06,0.005181518917410758,0.005781970354222424,3.0261578980851957e-06,1.9641148160805993e-06,0.014758239904765085,2.9562543715059222e-05,0.00012934528714466252,0.00013882275118902746,0.016953067053182468
2.949393369974286e-07,0.36491161780085607,154.0,0.0,0.0,0.0,0.84840369970080654,1.0,18.974924816161401,0.0079802886454713867,0.033741565123797501,0.016109575336919396,0.0073826573119989891,2.3031857463309775e-08,3.4722015268169559e-08,0.0077265040543007943,3.6653008013156206e-11,0.0099597210131781473,0.00015184509554561163,1.2228454868550805e-10,0.029753690796629571,1.6681305819374689e-12,6.3191237662287169e-06,0.0052964599760161497,0.0059402677834431115,3.0932020477545617e-06,2.0076297376028023e-06,0.01530825065621836,3.1053080163007887e-05,0.00013892394767869867,0.00014937645997909575,0.017535557443446568
