Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327)
9.873777793013542e-12,0.88971275480624,154.0,0.0,0.0,0.0,0.99997390448117951,1.0,18.999999945068133,1.5868475353519455e-06,4.8106904088110216e-06,4.7656167179439599e-06,4.9866011954926513e-08,8.5102511540739442e-13,7.4122527859163208e-07,5.4192080677724909e-06,2.608134676863286e-09,8.7140361355981334e-06,5.0347573906033313e-09,5.4871815216405491e-16,1.3800283246806133e-10,3.8410637515669693e-17,2.2195919853913235e-10,6.5691561201782645e-12,6.5708084869166283e-12,1.0741187895307e-15,5.7822979277110671e-16,7.7490989413112762e-12,1.7214005026387503e-27,1.6103142210307185e-27,1.6103307721028735e-27,7.4332639419147146e-16,3.0253538963543623e-11,3.6001386554263745e-19,1.2358262003262518e-19,6.5595661846438373e-12,4.0788408138421745e-12,1.815604870892334e-20,8.0697235169499796e-18,5.67496628823359e-27,4.5158999063233776e-23,1.0353677968553609e-21,9.8913118447870938e-22,1.0947017768860601e-24,8.7405145839845132e-28,2.4367728856673896e-28,3.0430066130383855e-26,5.4265084467622993e-32,5.5162850350066625e-36,1.3696298215507098e-34,2.297790948564493e-33,9.0926443764051243e-31,1.5500605259124352e-18,1.1064916221535979e-20,8.0980863566171061e-22,2.4244569307892878e-21
1e-11,0.8897127547836048,154.0,0.0,0.0,0.0,0.99997357109594365,1.0,18.999999943781305,1.6071325945780103e-06,4.8721806585734884e-06,4.8259551438266852e-06,5.1082017751409554e-08,8.6190300286751167e-13,7.4122505793512209e-07,5.4920517106080416e-06,2.6081344368476987e-09,8.8311684477869798e-06,5.1049786693251302e-09,5.6209892855552113e-16,1.4118567179564218e-10,3.8946362684715767e-17,2.2756651111836748e-10,6.8219723753547926e-12,6.823690026394963e-12,1.1159742907293606e-15,6.0165762899907349e-16,7.9484809188069862e-12,1.8803303812953444e-27,1.7589961122046919e-27,1.7590144238203311e-27,7.7315132502012641e-16,3.0842276812695209e-11,3.7245139826238474e-19,1.2536544962501265e-19,6.7361736323013347e-12,4.1886508694516639e-12,1.9120427235965145e-20,8.3814759696144251e-18,6.0517289958793276e-27,4.6990599449054059e-23,1.0904699446380332e-21,1.0423295024895725e-21,1.1683001324374482e-24,9.4458806268777349e-28,2.6338583412325343e-28,3.2454772061969728e-26,5.9405160699585271e-32,6.0534323234797755e-36,1.4805233103469808e-34,2.5053441955464264e-33,9.8284274764353916e-31,1.5898002742616978e-18,1.148324631567568e-20,8.3108500792466499e-22,2.4993392701359092e-21
1.0305491548559324e-11,0.8897127547836048,154.0,0.0,0.0,0.0,0.99997276421490222,1.0,18.999999940613002,1.656227815752716e-06,5.0210033523033388e-06,4.9719359917669574e-06,5.4078895689474059e-08,8.8823037216078975e-13,7.4122452402318511e-07,5.6683527126853151e-06,2.6081335063357411e-09,9.1146598619752476e-06,5.2749329797319155e-09,5.9507620174265349e-16,1.4903388979100252e-10,4.0242961142207727e-17,2.414163727423497e-10,7.4602664240990941e-12,7.462149093620157e-12,1.2217038917798394e-15,6.6094401397058199e-16,8.4415217254207998e-12,2.317795997564765e-27,2.1682572070294416e-27,2.1682804724581855e-27,8.4870522038189339e-16,3.2288345853894191e-11,4.0377269351655249e-19,1.2968708708171579e-19,7.1732949698730886e-12,4.4604406823157977e-12,2.1615295166360973e-20,9.1688220526470193e-18,7.0473661922125173e-27,5.1632725456774616e-23,1.2330409264250623e-21,1.1800673072261828e-21,1.3630090854373743e-24,1.135225722427608e-27,3.1666942433226118e-28,3.7806573349687508e-26,7.3607979809742071e-32,7.5445704072107493e-36,1.7803663726786703e-34,3.0753431764425181e-33,1.181782628528602e-30,1.6880498569463141e-18,1.2537856146689694e-20,8.8371506501442329e-22,2.6855770990893943e-21
1.0737205304105106e-11,0.8897127547602027,154.0,0.0,0.0,0.0,0.99997162395010553,1.0,18.999999936006922,1.7256079397142482e-06,5.231315786091386e-06,5.1781030086611799e-06,5.8442664035469493e-08,9.2543553872320887e-13,7.4122376953173079e-07,5.9174970066962467e-06,2.6081315764183338e-09,9.5152831524370979e-06,5.5151084543131082e-09,6.4309457091821963e-16,1.604744685701755e-10,4.2075283894883725e-17,2.6165906033592751e-10,8.4277451569336774e-12,8.429878421501343e-12,1.3820967098196468e-15,7.5114230481235621e-16,9.1635734629921594e-12,3.0826875836608125e-27,2.8838455211476901e-27,2.8838777683927505e-27,9.6387712884620407e-16,3.4382985902399661e-11,4.5107053898293974e-19,1.3581052246300572e-19,7.8143833351306049e-12,4.8590484633821925e-12,2.5553009643772603e-20,1.0362877423539099e-17,8.675025585092034e-27,5.871452024789663e-23,1.4581157431038302e-21,1.3977475299222859e-21,1.6818910865628126e-24,1.4586457434695847e-27,4.0711711898029517e-28,4.6559134843546775e-26,9.8599919065428451e-32,1.0189103137906007e-35,2.2894354965812517e-34,4.0684661133258332e-33,1.5195223590236989e-30,1.8318838670375056e-18,1.4132335660715835e-20,9.6082963264304693e-22,2.9608483183434311e-21
1.1168919059650887e-11,0.8897127547360446,154.0,0.0,0.0,0.0,0.99997048368678942,1.0,18.999999931252038,1.7949879072368201e-06,5.4416277103579007e-06,5.3841199003464606e-06,6.2955185890746511e-08,9.6264061512628752e-13,7.4122301472987912e-07,6.1666409499637598e-06,2.6081291943830506e-09,9.9159060072379092e-06,5.7552836321066063e-09,6.9274980924968856e-16,1.7232456658870593e-10,4.3907604383355912e-17,2.8268360868247386e-10,9.474607312038164e-12,9.4770122889155422e-12,1.5558093166590526e-15,8.4913754801108974e-16,9.9152545513045401e-12,4.0538358778713445e-27,3.7924121900491771e-27,3.7924563118110053e-27,1.089318462286665e-15,3.65374786262398e-11,5.0207368979269417e-19,1.4195292211430314e-19,8.4828121892893156e-12,5.2746519856704307e-12,3.0012674933965705e-20,1.1655732017619361e-17,1.0592437070423464e-26,6.6434261228240683e-23,1.7130855950488159e-21,1.6446285508271271e-21,2.0582727492247577e-24,1.855714945161133e-27,5.1823435407116662e-28,5.6874371227789844e-26,1.3055958341706729e-31,1.3601444763670378e-35,2.9149615228741603e-34,5.3249315137261592e-33,1.9345062432497994e-30,1.9815584967932085e-18,1.5852600458519869e-20,1.0411500907226945e-21,3.2502883665735483e-21
1.1600632815196669e-11,0.8897127547111415,154.0,0.0,0.0,0.0,0.99996934342495314,1.0,18.999999926350437,1.8643677183207075e-06,5.651939125215162e-06,5.5899887684529625e-06,6.7614360234211831e-08,9.9984560138920855e-13,7.4122225952612356e-07,6.4157845425349162e-06,2.6081265463865958e-09,1.0316528426452739e-05,5.995458401311943e-09,7.4401879730519862e-16,1.8458418174575161e-10,4.5739921754679761e-17,3.0448638802639565e-10,1.0603853874423492e-11,1.0606552502037934e-11,1.7433514049977401e-15,9.5524116953622917e-16,1.069656539153766e-11,5.2754373826261026e-27,4.9353134343239297e-27,4.9353730854702331e-27,1.2255098149235409e-15,3.87518432637897e-11,5.569519173659184e-19,1.4811428364424835e-19,9.1785624545378593e-12,5.7072390865118828e-12,3.5039864527984256e-20,1.3051217616616402e-17,1.2837155964254429e-26,7.4822095533753783e-23,2.0005627561221715e-21,1.9232851159956061e-21,2.4997014099842646e-24,2.3393508950365549e-27,6.5366537088216374e-28,6.895553839970006e-26,1.7104290136872449e-31,1.7962467600311716e-35,3.6774975347068195e-34,6.9006719295541559e-33,2.4403693756830798e-30,2.1370697512553066e-18,1.7702836498119402e-20,1.1246742273634064e-21,3.5539103101594557e-21
1.203234657074245e-11,0.889712754685504,154.0,0.0,0.0,0.0,0.99996820316459722,1.0,18.999999921304195,1.9337473729661886e-06,5.8622500307357684e-06,5.7957116849459756e-06,7.2418115701158178e-08,1.0370504975241485e-12,7.412215042395177e-07,6.6649277843021683e-06,2.6081237566104265e-09,1.071715040990806e-05,6.2356326898085822e-09,7.9687874198887727e-16,1.9725331199986048e-10,4.7572235458635614e-17,3.2706379128120044e-10,1.1818471908387667e-11,1.1821486942519872e-11,1.9452303021296134e-15,1.0697631477603512e-15,1.1507506388688363e-11,6.7989014065801132e-27,6.3606559903768106e-27,6.3607357476742163e-27,1.3729359260378383e-15,4.1026098778545794e-11,6.1587847608220616e-19,1.5429460560375829e-19,9.9016150663766958e-12,6.1567976119373843e-12,4.0682265378055054e-20,1.4553155425959916e-17,1.5449943802348702e-26,8.3908432920933107e-23,2.3232794691047423e-21,2.2364110405555831e-21,3.0143760233443133e-24,2.9241162552073428e-27,8.1752246875118436e-28,8.3023305921205832e-26,2.2187407525087269e-31,2.3486620363925412e-35,4.6002389378184725e-34,8.8607947867577388e-33,3.0525014889344157e-30,2.2984136982159857e-18,1.9687170848261666e-20,1.2113998656272896e-21,3.871723340345571e-21
1.2464060326288232e-11,0.889712754659142,154.0,0.0,0.0,0.0,0.99996706290572113,1.0,18.999999916115353,2.0031268711735398e-06,6.0725604269631615e-06,6.0012906925446423e-06,7.7364410164670069e-08,1.0742553035381397e-12,7.4122074907931117e-07,6.9140706751993137e-06,2.6081208941322026e-09,1.1117771957496809e-05,6.4758064546190244e-09,8.5130717193466958e-16,2.1033195536236416e-10,4.9404545167340916e-17,3.5041223381941646e-10,1.3121434644321607e-11,1.3124789654318597e-11,2.1619509847056115e-15,1.1930120225220791e-15,1.2348077951493969e-11,8.6836855347115984e-27,8.12407927885944e-27,8.1241848262273733e-27,1.5320855758213967e-15,4.3360263863001096e-11,6.7903010269285049e-19,1.6049388723640056e-19,1.0651950973584343e-11,6.6233154166557743e-12,4.6989700509886566e-20,1.6165356104649997e-17,1.8474913337516e-26,9.3723939188714162e-23,2.6840889622685757e-21,2.5868202029514596e-21,3.6111766590798787e-24,3.6263555792811739e-27,1.0144255628560727e-27,9.9316542241135795e-26,2.8517930027034862e-31,3.0426634763758866e-35,5.7092469797080587e-34,1.1280680312337588e-32,3.7881957898119654e-30,2.4655864666994605e-18,2.1809672523069587e-20,1.3013248626470058e-21,4.2037334575564803e-21
1.2895774081834014e-11,0.8897127546320661,154.0,0.0,0.0,0.0,0.9999659226483254,1.0,18.999999910785927,2.0725062129430384e-06,6.2828703139203883e-06,6.2067278051347216e-06,8.2451230322970039e-08,1.111460019434617e-12,7.4121999395400134e-07,7.1632132152733812e-06,2.6081179870731991e-09,1.1518393069294006e-05,6.7159796731525576e-09,9.0728193296553844e-16,2.2382010988382249e-10,5.1236850708447366e-17,3.7452815326507092e-10,1.4515701564707378e-11,1.4519420929719073e-11,2.3940160933590499e-15,1.3252949041035582e-15,1.3218280492357387e-11,1.0998191002503648e-26,1.0289593693099187e-26,1.028973203529163e-26,1.7034514834624508e-15,4.5754356942465793e-11,7.4658701575417573e-19,1.6671212827094578e-19,1.1429551138199132e-11,7.1067803640421078e-12,5.4014151487515003e-20,1.7891619795032802e-17,2.1959675000341126e-26,1.0429952974149224e-22,3.0859664401854612e-21,2.9774475130443711e-21,4.2996942368641326e-24,4.4643379296080026e-27,1.2495434999432861e-27,1.1809310650279092e-25,3.6342328213619546e-31,3.9078699041962693e-35,7.0336822105879509e-34,1.4247166368104672e-32,4.6668044732711407e-30,2.6385842455746917e-18,2.4074353304215316e-20,1.3944471088239163e-21,4.5499440372111909e-21
1.3759201592925579e-11,0.8897127545758124,154.0,0.0,0.0,0.0,0.9999636421379734,1.0,18.999999899713231,2.2112644271695859e-06,6.7034885600717821e-06,6.6171842590865089e-06,9.3038536221962854e-08,1.1858691808809191e-12,7.4121848383485666e-07,7.661497242992456e-06,2.6081120973706268e-09,1.2319633985575919e-05,7.1963244257281605e-09,1.0237833908839224e-15,2.520249446579639e-10,5.4901448939510243e-17,4.2504828341100916e-10,1.7589917657656516e-11,1.7594442090681551e-11,2.9061785578102307e-15,1.6181840341404961e-15,1.5047580175759247e-11,1.7240653286013321e-26,1.6130376634799438e-26,1.6130608133880242e-26,2.0848220533329971e-15,5.0722399474159142e-11,8.9565498127359728e-19,1.7920548853105241e-19,1.3066468154136396e-11,8.1245031836682867e-12,7.0432953331102258e-20,2.170148437476174e-17,3.0517397360960768e-26,1.2785583603446322e-22,4.0254417575178244e-21,3.8917069405644195e-21,5.9939787211211106e-24,6.6311420043100048e-27,1.858108780613696e-27,1.6422742005993075e-25,5.7652642660424388e-31,6.2956886895835659e-35,1.0462469512367303e-33,2.223256125514907e-32,6.941466206090736e-30,3.0020398818255287e-18,2.9046017968305863e-20,1.5902750723627801e-21,5.284969519952951e-21
1.4622629104017144e-11,0.8897127545168227,154.0,0.0,0.0,0.0,0.99996136163354188,1.0,18.999999888101655,2.3500220156480474e-06,7.1241047692467957e-06,7.0270965965348987e-06,1.0416448817596259e-07,1.2602779818682228e-12,7.4121697311858127e-07,8.1597798678473117e-06,2.6081061406255493e-09,1.3120873159372745e-05,7.6766668941666722e-09,1.1462120576304415e-15,2.8186780089160501e-10,5.8566029744665356e-17,4.7859612001479037e-10,2.1064524306344834e-11,2.1069960948555752e-11,3.4856926473647675e-15,1.9508591648315877e-15,1.6995408808680787e-11,2.6290408019686781e-26,2.4598122058903204e-26,2.4598497416598818e-26,2.5210644344077891e-15,5.5930368574218125e-11,1.0645937369490381e-18,1.9177468727588085e-19,1.4812214075621928e-11,9.2098691510805856e-12,9.0398538598453759e-20,2.6012941096384965e-17,4.1579605627751693e-26,1.5482943125502288e-22,5.1679826502423931e-21,5.0051244107547256e-21,8.1893181830788549e-24,9.6149652263723754e-27,2.6972315278212917e-27,2.238994244120742e-25,8.89251684333702e-31,9.8589472613012599e-35,1.5191386478677186e-33,3.3791801912981621e-32,1.0078826436913184e-29,3.3887512682873993e-18,3.4633144921753634e-20,1.7988675181111697e-21,6.0767903678895634e-21
1.5486056615108707e-11,0.8897127544551732,154.0,0.0,0.0,0.0,0.99995908113503051,1.0,18.999999875966306,2.4887789783806384e-06,7.5447189414850576e-06,7.4364799313509698e-06,1.1581397670067706e-07,1.3346864223988431e-12,7.4121546233070386e-07,8.658061089740355e-06,2.6081001836191936e-09,1.3922110590522745e-05,8.1570070421822197e-09,1.2744016699088004e-15,3.1334866314116428e-10,6.223059284708166e-17,5.3514394452216596e-10,2.4962711038092441e-11,2.4969173375962351e-11,4.1364968516654611e-15,2.3257266112388266e-15,1.906176981504417e-11,3.9122445072614166e-26,3.6605341384696275e-26,3.6605933225366039e-26,3.0162522777829376e-15,6.1378402404136427e-11,1.2549703229763059e-18,2.0441972583648896e-19,1.6666637075942256e-11,1.0362781484985696e-11,1.1440672569409168e-19,3.0856015515102394e-17,5.5668367204053257e-26,1.854759987380705e-22,6.5418773465580558e-21,6.3456293798020322e-21,1.0991114595127898e-23,1.3647128831855856e-26,3.8326456583130168e-27,2.9993784604871038e-25,1.3379253164570795e-30,1.5055875137844101e-34,2.1591409450145371e-33,5.0174472423084122e-32,1.4325238674020187e-29,3.7986899499888278e-18,4.0865849194360895e-20,2.0202086979954072e-21,6.9253783465397767e-21
1.634948412620027e-11,0.8897127543909389,154.0,0.0,0.0,0.0,0.99995680064243941,1.0,18.999999863321865,2.6275353153695763e-06,7.965331076804314e-06,7.8453489537542355e-06,1.279723158422582e-07,1.4090945024714032e-12,7.4121395198834344e-07,9.1563409085770366e-06,2.6080942549512165e-09,1.4723346278869058e-05,8.6373448552388191e-09,1.408190624910538e-15,3.4646751599972536e-10,6.589513813586176e-17,5.946643753182887e-10,2.9307455403839228e-11,2.9315063211121988e-11,4.8624936428890469e-15,2.7451706494979814e-15,2.1246666670808253e-11,5.6962808603227827e-26,5.3299571845131875e-26,5.3300482054219892e-26,3.5745131930474036e-15,6.7066635199404976e-11,1.4684074407110477e-18,2.1714060609236948e-19,1.8629585539880853e-11,1.15831435422967e-11,1.4298997758407964e-19,3.6260567746677612e-17,7.3376259950456138e-26,2.2005464291074953e-22,8.1774525571282297e-21,7.9431723675817119e-21,1.4519072815165301e-23,1.9005439436429685e-26,5.3434446029816646e-27,3.9555336303732578e-25,1.968864182064473e-30,2.2482652946289387e-34,3.0108967366207308e-33,7.2960275782251134e-32,1.9977252603816525e-29,4.2318283251019369e-18,4.7773405026894114e-20,2.2542833367069926e-21,7.8306927388167107e-21
1.7212911637291834e-11,0.8897127543241926,154.0,0.0,0.0,0.0,0.9999545201557688,1.0,18.999999850182604,2.7662910266170761e-06,8.3859411751999603e-06,8.2537179421748542e-06,1.4062523131848637e-07,1.4835022220807489e-12,7.4121244177831837e-07,9.6546193245752862e-06,2.6080883287832562e-09,1.5524580224757325e-05,9.1176803410216269e-09,1.5474218498217717e-15,3.8122434411257673e-10,6.9559665669636944e-17,6.5713036166785992e-10,3.4121525545452999e-11,3.413040482586872e-11,5.6675499123321564e-15,3.211553784750376e-15,2.3550102901945461e-11,8.1333407912524758e-26,7.6105344799439564e-26,7.6106713696643529e-26,4.2000259800910863e-15,7.2995197379377321e-11,1.7065834390803739e-18,2.2993733048135851e-19,2.0700908063384803e-11,1.2870858817911643e-11,1.7671808676439738e-19,4.2256293398171448e-17,9.5371399923447673e-26,2.588277144378845e-22,1.0107099523711582e-20,9.8297501973119901e-21,1.8908202834176199e-23,2.6020176641641065e-26,7.3238396584840672e-27,5.1436536395137647e-25,2.8403460374646005e-30,3.290441496742172e-34,4.1275879708983536e-33,1.0412169303135496e-31,2.738825288467907e-29,4.688139617078546e-18,5.5384269430233762e-20,2.5010766160247007e-21,8.7926846749884516e-21
1.8076339148383397e-11,0.8897127542550048,154.0,0.0,0.0,0.0,0.99995223967501878,1.0,18.999999836562406,2.9050461121253555e-06,8.8065492366668705e-06,8.6616007747938984e-06,1.5375884898178707e-07,1.5579095812218069e-12,7.4121093131810052e-07,1.0152896337979029e-05,2.6080823822667716e-09,1.6325812428574966e-05,9.5980135076255683e-09,1.6919426748713559e-15,4.1761913212223997e-10,7.32241755101648e-17,7.2251517779464833e-10,3.9427482718399829e-11,3.9437765649013247e-11,6.5554973994000679e-15,3.7272170143960343e-15,2.5972082082483254e-11,1.1410146718182083e-25,1.0677050293374501e-25,1.0677252059267643e-25,4.8970179752961569e-15,7.9164215654147829e-11,1.9712323020140727e-18,2.4280990148171726e-19,2.2880453453306507e-11,1.4225830944538745e-11,2.1619885195181229e-19,4.8872724493132662e-17,1.2240255347898858e-25,3.0206064258975813e-22,1.2365298767419029e-20,1.2039429916194954e-20,2.4309833272311973e-23,3.5080452129621956e-26,9.8850340667308962e-27,6.6042902591922111e-25,4.024825488837966e-30,4.7291016467713792e-34,5.5719948961467572e-33,1.4609416468968857e-31,3.6975540513762507e-29,5.1675978485493307e-18,6.3726105099542061e-20,2.7605741601796523e-21,9.8113003418461832e-21
1.893976665947496e-11,0.8897127541834443,154.0,0.0,0.0,0.0,0.99994995920018959,1.0,18.999999822474756,3.0438005718966302e-06,9.2271552612114158e-06,9.0690109407692925e-06,1.6735968359650824e-07,1.632316579891698e-12,7.4120942074714126e-07,1.0651171948835491e-05,2.6080764262396985e-09,1.7127042890393132e-05,1.0078344351524822e-08,1.8416047098371303e-15,4.5565186463908343e-10,7.6888667630546221e-17,7.9079241709728524e-10,4.52476837706482e-11,4.5259508645927925e-11,7.5301331131466385e-15,4.294480086763095e-15,2.851260783261642e-11,1.5753379698101108e-25,1.4741703845108969e-25,1.4741995850802296e-25,5.6697625079000897e-15,8.5573813128521681e-11,2.2641436368463179e-18,2.5575832132602373e-19,2.516807072713765e-11,1.5647963692516907e-11,2.6207874663791686e-19,5.6139230391276293e-17,1.5530433277573438e-25,3.5002177456817273e-22,1.4988643584788363e-20,1.4608371446046549e-20,3.0892635558610086e-23,4.6640942341355247e-26,1.3157214201949818e-26,8.3826269730546958e-25,5.6114110791504176e-30,6.6858016848532975e-34,7.4176215388702089e-33,2.0185426884911823e-31,4.922786264448135e-29,5.6701778167627696e-18,7.2825802699670417e-20,3.0327620221275481e-21,1.0886483279983555e-20
2.066662168165809e-11,0.8897127540334703,154.0,0.0,0.0,0.0,0.99994539826829398,1.0,18.999999792949151,3.3213076142370317e-06,1.0068361199545941e-05,9.8824653486474092e-06,1.9591094297327367e-07,1.7811294958049655e-12,7.4120639933903427e-07,1.1647718963279994e-05,2.6080644906048718e-09,1.8729498588612382e-05,1.1038999069495255e-08,2.1557795385591402e-15,5.3663110167298042e-10,8.42175986977933e-17,9.3592010130225385e-10,5.851923731904589e-11,5.8534585160944953e-11,9.7544860625836342e-15,5.5929800154617854e-15,3.3949313742649837e-11,2.878316167988034e-25,2.6936445219661493e-25,2.6937028000193499e-25,7.4598182570900847e-15,9.9115220664806954e-11,2.9421902080556854e-18,2.8188271691119631e-19,3.0066918047786622e-11,1.8693326820766554e-11,3.7581912443087182e-19,7.2739136180773358e-17,2.4251943166162484e-25,4.6121573075407209e-22,2.1487836197415132e-20,2.0979267952850195e-20,4.8369399210203716e-23,7.9453209583986011e-26,2.2463314877087301e-26,1.309796448089262e-24,1.0448256278483033e-29,1.2792704888910336e-33,1.2667586359424159e-32,3.6990271764463901e-31,8.4089516062612459e-29,6.7446058912357962e-18,9.3402613895130854e-20,3.6151549801603204e-21,1.3206318596309477e-20
