Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065)
2.9289840700059864e-15,0.6278673652978649,154.0,0.0,0.0,0.0,0.99999999986490284,1.0,19.0,1.8475624831050623e-11,5.5534297174461619e-11,5.5534248670063482e-11,2.4050513656629326e-16,3.4727019693653059e-17,5.540620425654672e-12,5.5129104794377991e-15,9.7859386347038321e-16,5.3928424167563616e-15,1.7391040297600013e-16,5.7009444008061757e-24,1.0949832414394827e-19,2.8449539017715806e-24,1.9189607987744628e-20,3.8838299778632591e-26,3.8838380404426415e-26,7.1968264069399139e-32,8.6575232470825281e-33,7.7727137932009035e-21,3.3524111320425996e-59,3.2261481079301962e-59,3.2261481081867611e-59,2.5384819836915435e-28,1.6633037163740215e-17,1.4817472212400186e-29,8.3555645896767453e-29,3.8445895337940976e-26,3.9301867503712458e-26,6.4984586396600548e-39,1.1079468492673762e-31,3.2961837579524299e-50,1.0866170529559678e-39,1.0892557940753846e-39,1.7403136490763252e-42,3.4835793294439898e-49,1.5351486400568029e-55,2.2162353699070975e-57,1.3138686772948707e-47,3.1841808884329413e-64,9.0300384503998221e-68
3.661232570446463e-15,0.6278673652978647,154.0,0.0,0.0,0.0,0.99999999983112864,1.0,19.0,2.3094546696207408e-11,6.941786945134952e-11,6.9417791099205531e-11,3.6743741604950019e-16,4.4215739452634911e-17,6.9226841788471723e-12,8.4201368318632809e-15,1.2229068819493005e-15,8.2367510285575026e-15,2.6567073336192274e-16,8.9145180178982342e-24,1.6728875420360294e-19,4.3786842701459962e-24,2.9317389715626111e-20,7.0703666544949558e-26,7.0703837530126904e-26,1.5261871927603542e-31,1.8366444276676114e-32,1.1874958817667305e-20,1.2377174440057677e-58,1.1911008627349665e-58,1.191100862837896e-58,4.6212264478588233e-28,2.0795628674134481e-17,2.2640822462643321e-29,1.4910422220203459e-28,6.9975560035767687e-26,7.1533519048958934e-26,1.378722946443859e-38,2.0169764295283455e-31,8.0029720381940996e-50,2.3048515463119698e-39,2.3107118676478689e-39,4.2246183869621175e-42,9.5358384883421846e-49,4.6819060951266021e-55,6.7590890760901527e-57,3.189627803776617e-47,1.0712501507095525e-63,3.0379736565886515e-67
5.125729571327416e-15,0.6278673652978647,154.0,0.0,0.0,0.0,0.99999999976358012,1.0,19.0,3.2332390420598494e-11,9.7184952438320638e-11,9.7184790679248685e-11,7.065678254106984e-16,6.3182834564268432e-17,9.6828701023148132e-12,1.6181152644412643e-14,1.7111043851536572e-15,1.5828736319743473e-14,5.1076295729459078e-16,1.7643404296262091e-23,3.2169019153465126e-19,8.4958731651045433e-24,5.6376250110661537e-20,1.8667837217320863e-25,1.8667899775799155e-25,5.5831311002103514e-31,6.7271622412645062e-32,2.2835133588258253e-20,1.5173423548224859e-57,1.4601941681904172e-57,1.4601941684019663e-57,1.220149027123603e-27,2.912632306292559e-17,4.3551145690340588e-29,3.7375057542080448e-28,1.8465691270016273e-25,1.8876817480920227e-25,5.0512443352135071e-38,5.3254138347794497e-31,4.140191116834276e-49,8.4379624795715088e-39,8.4641218119120851e-39,2.1839541117789858e-41,7.117867584698199e-48,5.1778741275287633e-54,7.475101274673419e-56,1.6496989009703201e-46,1.8055107155497222e-62,5.120345380803848e-66
6.590226572208369e-15,0.6278673652978647,154.0,0.0,0.0,0.0,0.99999999969603171,1.0,19.0,4.1570234137135906e-11,1.2495195380782947e-10,1.2495167717438828e-10,1.1587667075570777e-15,8.2144942591152212e-17,1.2437835483982648e-11,2.652034942694498e-14,2.1987340407773516e-15,2.5942751262123406e-14,8.3747022319977537e-16,2.9424447248654656e-23,5.2757055862726747e-19,1.4004508945357327e-23,9.2456773085949225e-20,3.8703044416159069e-25,3.8703206677579946e-25,1.4479696311085909e-30,1.7464444657307983e-31,3.7449553995075774e-20,7.5641810927892398e-57,7.2792887518313875e-57,7.2792887530970296e-57,2.5296891680270165e-27,3.7464325940597191e-17,7.1445481249371224e-29,7.4012118353504335e-28,3.8265400578973086e-25,3.9117353927997341e-25,1.3116422379044777e-37,1.1040911081103924e-30,1.3331316673035665e-48,2.1897066001973215e-38,2.1976309405041977e-38,7.0285460822781687e-41,2.8100115631094698e-47,2.4778487597141103e-53,3.5771772206990289e-55,5.3113932619785127e-46,1.0340471452503045e-61,2.9325253789584098e-65
9.519220573970274e-15,0.6278673652978647,154.0,0.0,0.0,0.0,0.99999999956093522,1.0,19.0,6.0045921546653028e-11,1.8048571198803628e-10,1.8048511096314532e-10,2.4023167088508057e-15,1.200668563534767e-16,1.7932157678732012e-11,5.4907083626994496e-14,3.1722934523305703e-15,5.371123849635882e-14,1.7354236493293541e-15,6.2141376226696356e-23,1.0937449465878128e-18,2.9190900132892697e-23,1.9167869026731887e-19,1.1629090543300742e-24,1.162916225607427e-24,6.3975878920329896e-30,7.736888793043089e-31,7.7639536189799066e-20,1.1518984848108893e-55,1.1085141447396738e-55,1.1085141450571244e-55,7.6010715954521774e-27,5.4162253967537038e-17,1.4821590373329045e-28,2.0125970887564256e-27,1.1484477154932402e-24,1.1740171234629321e-24,5.8139788710028323e-37,3.3174664924385737e-30,8.9119786030485084e-48,9.6903567816593502e-38,9.7399620209542844e-38,4.691232168806061e-40,2.8981341427807325e-46,4.0480491412471971e-52,5.8440200914397524e-54,3.5501094624388332e-45,2.741245555824966e-60,7.7742540472757452e-64
1.244821457573218e-14,0.6278673652978647,154.0,0.0,0.0,0.0,0.99999999942583917,1.0,18.999999999999993,7.8521608924759854e-11,2.3601914436798489e-10,2.3601809248890788e-10,4.0980639913827716e-15,1.5798822950671961e-16,2.3405720847195967e-11,9.3545728177164239e-14,4.1435898423607412e-15,9.1508355290148423e-14,2.9591482490224245e-15,1.0706458405817393e-22,1.8658027265113888e-18,4.9931332110232423e-23,3.2698144525707337e-19,2.5652188208044369e-24,2.5652389833529483e-24,1.7983302496396348e-29,2.1792443765726702e-30,1.3244431678723568e-19,6.3401045120768675e-55,6.1013150410036108e-55,6.1013150430772317e-55,1.6767165194991815e-26,7.088941157213734e-17,2.5299575872130318e-28,4.0887103014548956e-27,2.5308310841958989e-24,2.5871783066295073e-24,1.6383345812310108e-36,7.3178934151194569e-30,3.1617817974180897e-47,2.7272677324439299e-37,2.7444878913348716e-37,1.662589385213076e-39,1.2725026854232961e-45,2.1645061110786431e-51,3.1248190633614692e-53,1.2594251475713745e-44,1.7542763939196464e-59,4.9752249351455655e-63
1.830620257925599e-14,0.6278673652978647,154.0,0.0,0.0,0.0,0.99999999915564852,1.0,18.999999999999982,1.1547298358674428e-10,3.4708503391636677e-10,3.4708269881689995e-10,8.8460849551692015e-15,2.3383078577236242e-16,3.4290975893189748e-11,2.0137834867873869e-13,6.0794208425969991e-15,1.969924424993172e-13,6.3817202806182364e-15,2.3352805649595985e-22,4.0275473554953534e-18,1.0803696960047741e-22,7.0582526446750787e-19,8.2287911729833502e-24,8.2288885381502535e-24,8.6790741291818874e-29,1.0574417649840252e-29,2.8589714874300549e-19,1.1372171593469983e-53,1.0943857836107018e-53,1.0943857842318649e-53,5.3787985325956718e-26,1.0443141323120567e-16,5.4684459354322217e-28,1.1078399836970488e-26,8.0996444548255812e-24,8.2799774067894142e-24,7.958972948738982e-36,2.3474683823558729e-29,2.3777582065178305e-46,1.320519281106526e-36,1.3331733307437089e-36,1.2463245870175203e-38,1.5112410553496347e-44,4.1665737648686155e-50,6.0151390589220664e-52,9.470494265304126e-44,5.5934972267252113e-58,1.5864158971965148e-61
2.4164190582779802e-14,0.6278673652978649,154.0,0.0,0.0,0.0,0.99999999888545976,1.0,18.999999999999975,1.5242435812308969e-10,4.5814962541992118e-10,4.5814549622579161e-10,1.5402762175831341e-14,3.0967249310992063e-16,4.5094150249388887e-11,3.4974677568899036e-13,8.0062640281685625e-15,3.4212948935442699e-13,1.1102219491713211e-14,4.0881304712648964e-22,7.0127856359374483e-18,1.8827084028673074e-22,1.2289842389537727e-18,1.8713812302996939e-23,1.8714096046920322e-23,2.5281675984682938e-28,3.0927140232212823e-29,4.9780722311860582e-19,6.5967625648937477e-53,6.3483066098511393e-53,6.3483066141155478e-53,1.2232738172129018e-25,1.3809032921619521e-16,9.533491011754492e-28,2.2074923358101856e-26,1.8384003671924621e-23,1.8793310558345855e-23,2.3297946760286249e-35,5.3386039368889014e-29,8.8042177743682962e-46,3.8559447468462659e-36,3.9024307365903949e-36,4.6051749781331565e-38,6.9331509088739646e-44,2.3278106536884248e-49,3.3605821253416426e-51,3.5065720260593444e-43,3.7344816651266609e-57,1.0591842335769676e-60
3.0022178586303614e-14,0.6278673652978647,154.0,0.0,0.0,0.0,0.99999999861527289,1.0,18.999999999999961,1.8937573253379636e-10,5.692129220986749e-10,5.6920648478366735e-10,2.3768027572636619e-14,3.8551331601553922e-16,5.5815838488162437e-11,5.3835737776237222e-13,9.9241594953068843e-15,5.2663225953826623e-13,1.7117425892142163e-14,6.3291771861566568e-22,1.0821499563743714e-17,2.9057804687247215e-22,1.8964544479258647e-18,3.5475109579293466e-23,3.5475758422036708e-23,5.7788689835109033e-28,7.0955791388601536e-29,7.6817381365589015e-19,2.674180555479869e-52,2.5734620589923014e-52,2.573462060935941e-52,2.3189797168784564e-25,1.718661580204828e-16,1.4728985362810381e-27,3.7296738328482927e-26,3.4785285239910389e-23,3.555975479279926e-23,5.3495149602887439e-35,1.0120239751654649e-28,2.4124477320088512e-45,8.8335766076845091e-36,8.960348326125732e-36,1.2594800152011024e-37,2.2307249975785029e-43,8.6902995237850416e-49,1.2545900621268917e-50,9.6082048098264879e-43,1.5972192708797976e-56,4.5301802526091164e-60
3.5880166589827426e-14,0.6278673652978646,154.0,0.0,0.0,0.0,0.9999999983450879,1.0,18.999999999999943,2.2632710681886432e-10,6.8027492725132143e-10,6.802656645588289e-10,3.3941812847358754e-14,4.6135325614028e-16,6.6456647101795863e-11,7.6691063676490419e-13,1.1833148249507938e-14,7.5020775825396611e-13,2.4424040788105003e-14,9.0584022735574523e-22,1.5453671444111723e-17,4.1490235025060242e-22,2.7082319944164172e-18,6.0007058715015634e-23,6.0008339180288785e-23,1.1399869939739907e-27,1.4047817316905172e-28,1.0969962288078641e-18,8.7032653369843056e-52,8.3754715755769014e-52,8.3754715825688425e-52,3.9227197428774709e-25,2.057588982036155e-16,2.1058929098969313e-27,5.6848869385429408e-26,5.8733135751435184e-23,6.0040786592788362e-23,1.0599252382367921e-34,1.7118707868786036e-28,5.534164210845948e-45,1.7463583232718045e-35,1.7753374457612643e-35,2.8839701468135074e-37,5.8497317295914117e-43,2.5825191844652708e-48,3.7283002633249742e-50,2.204099183990325e-42,5.3273365765877234e-56,1.5110297741765326e-59
4.759614259687505e-14,0.6278673652978645,154.0,0.0,0.0,0.0,0.99999999780472348,1.0,18.999999999999897,3.0022985501208473e-10,9.0239507513216329e-10,9.0237859801115217e-10,5.9714692900984842e-14,6.1303049830641211e-16,8.7497844676287635e-11,1.3427491554329075e-12,1.5624556273214008e-14,1.3135048407715795e-12,4.2899342190302253e-14,1.5981320047532456e-21,2.7188325052637407e-17,7.2939503713840464e-22,4.764694884246441e-18,1.3790939075748874e-22,1.3791315000485437e-22,3.3441971983661467e-27,4.1504985362949471e-28,1.9300060637967714e-18,6.0825604079359208e-51,5.853471122600676e-51,5.853471128590346e-51,9.0157568898067442e-25,2.7389510754658871e-16,3.7136963778563147e-27,1.0902901452072475e-25,1.3450003489546989e-22,1.3749457870011155e-22,3.1364944007576062e-34,3.934282760829406e-28,2.0825668183569672e-44,5.1449956692188677e-35,5.2534410649231852e-35,1.0812459530813238e-36,2.7590763782613866e-42,1.5155212546660059e-47,2.1879119367972503e-49,8.2941333844711443e-42,3.847381906278459e-55,1.0913452107444203e-58
5.931211860392268e-14,0.6278673652978641,154.0,0.0,0.0,0.0,0.99999999726436639,1.0,18.99999999999984,3.7413260270275142e-10,1.124510095308626e-09,1.1244842971239184e-09,9.2720861207394673e-14,7.6470423844590399e-16,1.0822251974857144e-10,2.0749033058973061e-12,1.9380812994180296e-14,2.0297130893714287e-12,6.650187750844013e-14,2.4856737724845866e-21,4.2216608284017502e-17,1.1313014322330956e-21,7.3983421530882636e-18,2.6437515719864423e-22,2.6438386669885456e-22,7.7422723869226338e-27,9.6722709143581915e-28,2.9968313936568805e-18,2.5564818489340341e-50,2.460196328795158e-50,2.4601963316383057e-50,1.7284307790282604e-24,3.4249894608811513e-16,5.7799611197673196e-27,1.7873365887890781e-25,2.5694522976630204e-22,2.6266592096342535e-22,7.3197899888453872e-34,7.5421532174679519e-28,5.819021053742597e-44,1.1958344128126917e-34,1.226010957186615e-34,3.0114976616047592e-36,9.0501613465060229e-42,5.7593349461016351e-47,8.3145836341313201e-49,2.3174903277652127e-41,1.6691482270760653e-54,4.7349286708788485e-58
7.10280946109703e-14,0.627867365297864,154.0,0.0,0.0,0.0,0.99999999672401652,1.0,18.999999999999773,4.4803534989086505e-10,1.3466200152760749e-09,1.3465827624660196e-09,1.3295974890314251e-13,9.1637449648875814e-16,1.2863563171000621e-10,2.9609238770450939e-12,2.3102257505998184e-14,2.8964366353860384e-12,9.5204151367187808e-14,3.5684501750290384e-21,6.0538376912965277e-17,1.6201527695771175e-21,1.0609141485384966e-17,4.5198543379707836e-22,4.5200286188861925e-22,1.5481516113557206e-26,1.9465739520750463e-27,4.2974666506609134e-18,8.4342516240110906e-50,8.1165900061495065e-50,8.1165900165746884e-50,2.9551448274301858e-24,4.1157040215309608e-16,8.3080578253928851e-27,2.6586987649953917e-25,4.3775977811073884e-22,4.4750616109006872e-22,1.4752231312041891e-33,1.2894428536322468e-27,1.3632528218504264e-43,2.4004403378700585e-34,2.4708778484931458e-34,7.0332131647904899e-36,2.4248833302822442e-41,1.7483303341352193e-46,2.5240154909958909e-48,5.429274469829645e-41,5.678644238504926e-54,1.6109622627894763e-57
8.274407061801793e-14,0.6278673652978638,154.0,0.0,0.0,0.0,0.99999999618367374,1.0,18.999999999999694,5.2193809657642618e-10,1.5687248621238742e-09,1.5686739946007499e-09,1.804307927231262e-13,1.0680412885337855e-15,1.4874200902483288e-10,3.99842631653473e-12,2.6789222256794116e-14,3.9113428606875893e-12,1.2897907439538564e-13,4.8464460081142608e-21,8.2153489429298469e-17,2.1954872051382383e-21,1.4397060899303093e-17,7.1321074774221798e-22,7.1324227119621064e-22,2.7981870020471388e-26,3.5415812840491869e-27,5.8319063686748735e-18,2.3796490033012287e-49,2.290023624367846e-49,2.2900236276481191e-49,4.6633227071047901e-24,4.8110946424118142e-16,1.1301329131724889e-26,3.7028230926745425e-25,6.8832612415307627e-22,7.036511612440988e-22,2.6879315832741996e-33,2.0346912536168878e-27,2.8412408036830336e-43,4.3557756999090654e-34,4.5020525009178746e-34,1.4611031593274343e-35,5.7098247216557569e-41,4.6225336042774131e-46,6.6734278949493244e-48,1.1315446883315674e-40,1.6715703062549736e-53,4.742318246725489e-57
9.446004662506555e-14,0.6278673652978634,154.0,0.0,0.0,0.0,0.99999999564333797,1.0,18.999999999999599,5.9584084275943523e-10,1.790824662067464e-09,1.7907579940765041e-09,2.3513344430029942e-13,1.2197046362291e-15,1.6854626668523177e-10,5.1851314958770873e-12,3.0442027319647539e-14,5.0722022749282484e-12,1.6780043114010844e-13,6.3196464693786232e-21,1.0706180928531538e-16,2.8568577942304473e-21,1.876206926484622e-17,1.0601956799029047e-21,1.06024855496235e-21,4.6898701588723396e-26,5.9763533137155741e-27,7.6001452636267709e-18,5.9450918048143967e-49,5.7211802195334712e-49,5.7211802287008167e-49,6.932457325976868e-24,5.5111612119768992e-16,1.4763031882270799e-26,4.9186992008084116e-25,1.0195234634132308e-21,1.0422223295305245e-21,4.5427121635852402e-33,3.0246120545818072e-27,5.4291385618071827e-43,7.3301460698590708e-34,7.6086411266681272e-34,2.7824724308460738e-35,1.2220687362522248e-40,1.1040481083141982e-45,1.5938861209745751e-47,2.1621884297206638e-40,4.4245022708718938e-53,1.2553312430786593e-56
1.0617602263211318e-13,0.6278673652978629,154.0,0.0,0.0,0.0,0.99999999510300908,1.0,18.999999999999496,6.6974358843989277e-10,2.0129194406752562e-09,2.0128347614317091e-09,2.9706716523493067e-13,1.3713645525074524e-15,1.8805285034218463e-10,6.5188439162698279e-12,3.4060983265886384e-14,6.3768671960392598e-12,2.1164265318500456e-13,7.9880370258422408e-21,1.3526320353349386e-16,3.6038286234308989e-21,2.3704136015636293e-17,1.5048602197830374e-21,1.5049438351182778e-21,7.4104968527781762e-26,9.5103594723104165e-27,9.6021781763544479e-18,1.3553973745296966e-48,1.3043486948539575e-48,1.3043486972166644e-48,9.840592585957304e-24,6.2159036209597034e-16,1.8696364251445907e-26,6.3057115454636573e-25,1.4418317384664214e-21,1.473932931168477e-21,7.2404411954019829e-33,4.2932170341309155e-27,9.702348132454662e-43,1.1631316179309639e-33,1.2127105099472128e-33,4.9543662760755792e-35,2.4356207676237348e-40,2.4556575138330467e-45,3.5451738962206598e-47,3.864016993959319e-40,1.0947479909897146e-52,3.1062944250389673e-56
1.2244771215184318e-13,0.6278673652978625,154.0,0.0,0.0,0.0,0.99999999435258669,1.0,18.999999999999325,7.7238313992731378e-10,2.3213666630054369e-09,2.3212532542174414e-09,3.9507796598592803e-13,1.5819912045037563e-15,2.146590351921491e-10,8.6109118723422578e-12,3.9031590446746732e-14,8.42337109996761e-12,2.8081342293376715e-13,1.0628942471403867e-20,1.7989313628755915e-16,4.7824324880663485e-21,3.1525113895333277e-17,2.3070664646561212e-21,2.3072126626045787e-21,1.2942237564528676e-25,1.6775560011824561e-26,1.2770518259680925e-17,3.7153809527970236e-48,3.5754476650187585e-48,3.5754476726045758e-48,1.508754222521182e-23,7.2024388867585934e-16,2.494759526064834e-26,8.5144572291707315e-25,2.1991579466316872e-21,2.24812032639571e-21,1.280032313922711e-32,6.5818953589215466e-27,1.9783576809482291e-42,2.0434019263457348e-33,2.1439473369410517e-33,1.0049126379849993e-34,5.7021413764009628e-40,6.6318597215158936e-45,9.5742720277778101e-47,7.8789300426865221e-40,3.4058368887503885e-52,9.6649378622119388e-56
1.3871940167157318e-13,0.6278673652978618,154.0,0.0,0.0,0.0,0.99999999360217728,1.0,18.999999999999133,8.7502269044536845e-10,2.6298043181562706e-09,2.6296577995217977e-09,5.07034220601589e-13,1.7926113278596404e-15,2.4071136319301487e-10,1.0976503771491267e-11,4.3938337079306891e-14,1.0737441750988073e-11,3.5955046444002407e-13,1.3646281101357094e-20,2.3087444559189262e-16,6.1241307817344989e-21,4.0459033576258603e-17,3.3532849407319347e-21,3.3535230974598263e-21,2.1058852919888372e-25,2.7568177609089017e-26,1.6389798284236226e-17,8.9655428912163757e-48,8.6278716408593802e-48,8.6278716619609492e-48,2.1931185042906009e-23,8.1979928424000071e-16,3.2123475053197221e-26,1.1049447059344049e-24,3.1801396745940349e-21,3.2509426970383828e-21,2.1083065904151808e-32,9.5667727122463769e-27,3.6952657779689148e-42,3.344466827561665e-33,3.5312503680091013e-33,1.8670459211653974e-34,1.2033665819245394e-39,1.592067714093137e-44,2.2984375075364111e-46,1.4716651762800765e-39,9.3315284707799152e-52,2.6483249485351378e-55
1.5499109119130318e-13,0.6278673652978609,154.0,0.0,0.0,0.0,0.99999999285178021,1.0,18.999999999998916,9.7766223999405812e-10,2.9382324749131651e-09,2.9380483988163121e-09,6.3293445762368402e-13,2.0032249614760796e-15,2.6622144223401568e-10,1.3609887020894017e-11,4.8782048341791088e-14,1.3313471408936982e-11,4.4778499227869544e-13,1.7040013196575728e-20,2.8820677552629974e-16,7.6277507884690296e-21,5.0505811518673152e-17,4.676081415706172e-21,4.6764484504115469e-21,3.2417963009646885e-25,4.2855042429987431e-26,2.046000435372333e-17,1.9516165289009529e-47,1.8781123890634628e-47,1.8781123942245652e-47,3.0584878936393503e-23,9.2025651911846759e-16,4.0232751562331599e-26,1.3908225890595984e-24,4.4121404510859199e-21,4.5103727793402349e-21,3.2847569625889613e-32,1.3340776870299912e-26,6.4344358387004272e-42,5.1782311773764864e-33,5.5017362700830854e-33,3.2339458082826469e-34,2.332118606163523e-39,3.4525672290600671e-44,4.9844129293209277e-46,2.5625663232857163e-39,2.2644315943791038e-51,6.4271329491708078e-55
1.7126278071103317e-13,0.6278673652978599,154.0,0.0,0.0,0.0,0.99999999210139534,1.0,18.999999999998682,1.0803017885733845e-09,3.246651201155126e-09,3.2464250535647998e-09,7.7277721330920193e-13,2.2138321463712772e-15,2.9120054274175835e-10,1.6505495684713648e-11,5.3563533093898532e-14,1.614601536094093e-11,5.4544912742491365e-13,2.0810099246090193e-20,3.5188977603754647e-16,9.2921352454319077e-21,6.1665364633438199e-17,6.3078575015976951e-21,6.3083987115480544e-21,4.7747711942559231e-25,6.373278197377616e-26,2.4981122764479817e-17,3.9224859547062747e-47,3.7747526089821911e-47,3.774752620461907e-47,4.1260978824058363e-23,1.0216155639234347e-15,4.9284134089770129e-26,1.7088450179625302e-24,5.9217281992789428e-21,6.0535699873477852e-21,4.8959458436204765e-32,1.7996370576775231e-26,1.0598054482847984e-41,7.6703673975817921e-33,8.200400394865138e-33,5.298832320567806e-34,4.2258974445788655e-39,6.9165794900067122e-44,9.9853648845936948e-46,4.2207763797986477e-39,5.0133203542158551e-51,1.4230545171552082e-54
1.8753447023076317e-13,0.6278673652978591,154.0,0.0,0.0,0.0,0.99999999135102269,1.0,18.999999999998419,1.1829413361833481e-09,3.5550605645582809e-09,3.5547877652362533e-09,9.2656101873965078e-13,2.4244329442024302e-15,3.1565976162341029e-10,1.9657849520237309e-11,5.8283593588013696e-14,1.9229712720902276e-11,6.5247519371396758e-13,2.4956499598392057e-20,4.2192309886277905e-16,1.1116130348327798e-20,7.3937609538971073e-17,8.2811265849997617e-21,8.2818962957065422e-21,6.7830438692187529e-25,9.1406249483925826e-26,2.9953139849643673e-17,7.3903986237339385e-47,7.1120527225012344e-47,7.1120527461431307e-47,5.4172628919868667e-23,1.1238763892458814e-15,5.92863662555582e-26,2.0587872198036381e-24,7.7350616874891153e-21,7.9072754682209052e-21,7.037486233066619e-32,2.3626338058510188e-26,1.6677226550298412e-41,1.0957669704710884e-32,1.1787399238275769e-32,8.2953183116037231e-34,7.2459368695564334e-39,1.2979011757240592e-43,1.8737639311068208e-45,6.6418907274347688e-39,1.0283169599141987e-50,2.9191811831970663e-54
2.0380615975049317e-13,0.6278673652978581,154.0,0.0,0.0,0.0,0.99999999060066158,1.0,18.999999999998138,1.2855808828239504e-09,3.8634606319038765e-09,3.8631365352917701e-09,1.0942844128903955e-12,2.6350274045654424e-15,3.3960987622721089e-10,2.3061626099939865e-11,6.2943016278409556e-14,2.255935698078477e-11,7.6879640986856375e-13,2.947917481550449e-20,4.9830640142619234e-16,1.3098597549709314e-20,8.7322463311569716e-17,1.0628231744000484e-20,1.0629294020639752e-20,9.3507362992639722e-25,1.2720291119004239e-25,3.5376042129332459e-17,1.3207151038176309e-46,1.2709727945540949e-46,1.2709727991343202e-46,6.9531927873923203e-23,1.2270389659528782e-15,7.0248151237972638e-26,2.4404244662702202e-24,9.8775462811973511e-21,1.0097460189492886e-20,9.8153319894046917e-32,3.0322980624225339e-26,2.5272654166531306e-41,1.5189331606864266e-32,1.6440214015945046e-32,1.2506270103710709e-33,1.1874024274759126e-38,2.3097974997733505e-43,3.334631391004145e-45,1.006515718206871e-38,1.9850286689073322e-50,5.6355791654924577e-54
2.2007784927022316e-13,0.627867365297857,154.0,0.0,0.0,0.0,0.99999998985031235,1.0,18.999999999997829,1.3882204284951929e-09,4.1718514698188635e-09,4.1714713651983737e-09,1.2759459288118075e-12,2.8456155483749452e-15,3.6306151017006424e-10,2.6711578917002495e-11,6.7542581865957712e-14,2.6129815899747983e-11,8.9434614894232107e-13,3.4378085300674534e-20,5.8103934261596028e-16,1.5238400933301987e-20,1.0181984269101896e-16,1.3381643364219117e-20,1.3383072577366045e-20,1.2566587909349566e-24,1.7255422254769245e-25,4.1249816149029336e-17,2.2572185287296641e-46,2.1722045701059879e-46,2.1722045785354949e-46,8.7551863527371822e-23,1.3311032648697027e-15,8.2178230584469408e-26,2.8535276822969416e-24,1.2374224838962734e-20,1.264972453847766e-20,1.334435404958346e-31,3.8178965163588649e-26,3.709276386819634e-41,2.0524744745475759e-32,2.2351263844881806e-32,1.826195070210069e-33,1.872450305182487e-38,3.9299115837580931e-43,5.6735825832740016e-45,1.4772730342739948e-38,3.6393387018048616e-50,1.0333140389741745e-53
2.3634953878995316e-13,0.6278673652978559,154.0,0.0,0.0,0.0,0.99999998909997434,1.0,18.999999999997495,1.4908599731970767e-09,4.480233144158693e-09,4.4797922564183907e-09,1.4715441042494935e-12,3.0561974321975526e-15,3.8602498892899247e-10,3.060260870193029e-11,7.2083056662508233e-14,2.9936101267529055e-11,1.0290585554441799e-12,3.9653191582435894e-20,6.7012158634879353e-16,1.753441773529701e-20,1.1742966469169687e-16,1.6573730777929295e-20,1.6575612287330845e-20,1.6524885754239283e-24,2.2902064862453878e-25,4.7574448613880235e-17,3.7174653265938936e-46,3.577453928475884e-46,3.5774539433535555e-46,1.0844483557398365e-22,1.4360692570345405e-15,9.5085324298827677e-26,3.2978724028190505e-24,1.5249437298430645e-20,1.5588950328644023e-20,1.7750557170665095e-31,4.7286673247175776e-26,5.2987071372909249e-41,2.713579861703142e-32,2.9731621783920818e-32,2.5954182667659215e-33,2.8592508599215949e-38,6.4427991620122608e-43,9.301433206872656e-45,2.1102962000630373e-38,6.3980062706977823e-50,1.8167435078139708e-53
2.5262122830968316e-13,0.6278673652978545,154.0,0.0,0.0,0.0,0.99999998834964721,1.0,18.999999999997144,1.593499516929603e-09,4.7886057204358088e-09,4.7880992104159573e-09,1.6810774751397803e-12,3.2667731080744843e-15,4.0851045856170119e-10,3.4729704792025491e-11,7.6565199069305781e-14,3.3973311550855861e-11,1.1728681169043134e-12,4.5304454140645449e-20,7.6555279902669639e-16,1.9985531040021043e-20,1.3415184622829499e-16,2.0236902821164146e-20,2.0239333464071588e-20,2.1323789414110261e-24,2.9826373433959816e-25,5.4349926297169296e-17,5.9299980962921147e-46,5.7066558668145479e-46,5.7066558921904656e-46,1.3242355900553879e-22,1.5419369135338124e-15,1.089781672947588e-25,3.7732370580612738e-24,1.8527100553935574e-20,1.8939586909175236e-20,2.3168886752352957e-31,5.7738601376992539e-26,7.393821953652002e-41,3.5203739694214632e-32,3.8807340921342156e-32,3.6031017579730334e-33,4.2469500746148461e-38,1.0237026423611533e-42,1.4779161637645991e-44,2.9447231262445766e-38,1.0871180574908905e-49,3.0871931044952049e-53
