Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119)
1.3268665850997508e-06,0.36268291294402566,154.0,0.0,0.0,0.0,0.96451917194381187,1.0,18.988886314177837,0.0024466541901924281,0.0061967684742912114,0.0015799962761400502,0.0038096300673801215,1.0096865128243367e-08,2.0358257437960521e-10,0.00016480471450777998,2.7604742837190142e-14,0.00013902233871059076,6.8329686091596529e-05,1.3771165938494736e-10,0.0077258353953127161,1.5171026683264199e-12,9.9010724291769926e-08,9.4732796517361766e-05,0.00010912569735557348,1.0588475843935863e-07,7.7117685535211795e-08,0.0067061431041218296,1.3086783199011005e-07,2.1943539884481641e-07,2.2178032766765473e-07,0.0065312903955128928,0.00030410805623523726,0.00039490186799739766,2.0054519482160586e-12,2.8146806779917595e-09,3.2431116558561621e-09,1.3065501724657925e-05,1.9658868162565219e-08,2.2955257406133777e-10,5.5624844861829997e-12,2.5637435148441536e-07,3.0449891562251861e-08,8.9086562459511015e-07,1.7300257121772658e-06,3.2019664708981205e-08,2.8376815412550812e-06,4.0918102165903908e-07
1.350323793859019e-06,0.3626825364429936,154.0,0.0,0.0,0.0,0.96389443221204674,1.0,18.988684972247896,0.0024800238678642532,0.0062103219103671926,0.0015793474587949994,0.003808030919076224,1.0118851981437167e-08,2.0345686674521022e-10,0.00016766205117748874,2.7586862666123974e-14,0.00014143718624963513,6.8478481652502933e-05,1.3765385289890093e-10,0.0079169903389788004,1.5204063296422255e-12,9.8970424237699185e-08,9.6602366232276908e-05,0.00011167973371645268,1.0797338227092729e-07,7.8638869234951053e-08,0.0069014070054137918,1.3791655250163554e-07,2.3358287464856135e-07,2.3613381803813802e-07,0.0067167997795106304,0.0003062977337047509,0.00040971810482139451,2.0638164524751513e-12,2.8639033720682827e-09,3.2997102766846266e-09,1.3675248389431377e-05,2.0231686812832537e-08,2.4035286186474001e-10,5.7204924109452391e-12,2.6410259850495545e-07,3.1321436026143056e-08,9.3619609726028175e-07,1.8181911727495873e-06,3.3868685457720702e-08,2.9907257466187178e-06,4.3364274034222015e-07
1.373781002618287e-06,0.36268216026879085,154.0,0.0,0.0,0.0,0.96327041271933156,1.0,18.988483764303062,0.0025131006796060944,0.0062229982937467955,0.0015785487732773804,0.0038060701806392908,1.0139409455389689e-08,2.0333130727755549e-10,0.00017051746060647036,2.7569003049008759e-14,0.00014385054383385924,6.8617603936066247e-05,1.3758297549845911e-10,0.0081084255271069716,1.5234952183658174e-12,9.8920701375886438e-08,9.8455384322911852e-05,0.00011423260663131408,1.1004346706793752e-07,8.014655062285573e-08,0.0070971536184746432,1.4513524985235098e-07,2.4828079739466344e-07,2.5105086798734277e-07,0.0069025171060998819,0.0003083816076333612,0.00042466179314450055,2.1223241123519627e-12,2.9130956921020672e-09,3.3562707160674493e-09,1.4297847076983398e-05,2.0805925471816036e-08,2.5138325934575215e-10,5.8786778367625003e-12,2.7185200858049944e-07,3.2194122238394137e-08,9.8275059160366509e-07,1.9087407981740911e-06,3.5778031511321806e-08,3.1482547590185601e-06,4.5893729716623058e-07
1.3972382113775551e-06,0.36268178442909277,154.0,0.0,0.0,0.0,0.96264711972178252,1.0,18.988282696182015,0.0025458869374544351,0.0062348516373789704,0.0015776152625983858,0.0038037841661847055,1.0158625594122174e-08,2.0320589636819406e-10,0.00017337094499168178,2.7551164301805146e-14,0.00014626241291813231,6.8747648752551081e-05,1.3750033997910062e-10,0.0083001144235289159,1.5263825626928153e-12,9.8862500889817444e-08,0.00010029175528853861,0.00011678408535089371,1.1209490669175856e-07,8.1640652399523542e-08,0.0072933360204108701,1.5252009897665279e-07,2.6353432533141932e-07,2.6653713798444879e-07,0.0070884015219634527,0.00031036439460448834,0.00043972631246741158,2.180960900827085e-12,2.9622576673897379e-09,3.4127930173759395e-09,1.4933148737569771e-05,2.1381446214891456e-08,2.6264110900735387e-10,6.0370059618597e-12,2.7962070215060126e-07,3.3067756232121713e-08,1.0305294507799653e-06,2.0016752219573955e-06,3.7747920075954572e-08,3.3102750286470132e-06,4.8506823398447546e-07
1.4206954201368233e-06,0.36268140893107187,154.0,0.0,0.0,0.0,0.962024559163566,1.0,18.988081773325398,0.0025783849358345843,0.0062459323396579338,0.0015765607451335879,0.0038012062330793142,1.0176582557067278e-08,2.0308063582722887e-10,0.0001762225065481215,2.7533346513666454e-14,0.00014867279500078537,6.8869172127025192e-05,1.374071520950542e-10,0.0084920321502353624,1.5290807081352072e-12,9.879669104224529e-08,0.00010211140840559221,0.00011933396250757342,1.141276226982912e-07,8.3121117428414145e-08,0.0074899105115769499,1.6006717418575861e-07,2.7934829704678908e-07,2.8259797333745042e-07,0.0072744154352427839,0.00031225065039947649,0.00045490533784242257,2.2397137534889982e-12,3.0113893281369825e-09,3.4692772243455154e-09,1.5581004348962165e-05,2.195812059109318e-08,2.7412375234495125e-10,6.1954447627796529e-12,2.8740694108370874e-07,3.3942159480223988e-08,1.0795328179743305e-06,2.0969946851838033e-06,3.9778545573110306e-08,3.4767919118198973e-06,5.1203874145115713e-07
1.4441526288960914e-06,0.36268103378143196,154.0,0.0,0.0,0.0,0.96140273669351317,1.0,18.987881000802158,0.0026105969516808667,0.0062562874193781157,0.0015753979038410433,0.0037983669972258185,1.0193356993998224e-08,2.0295552744541295e-10,0.00017907214750792944,2.751554975835215e-14,0.00015108169162070771,6.8982692804659898e-05,1.373045184915691e-10,0.0086841553755905333,1.5316011724546618e-12,9.8724068774087052e-08,0.00010391429552735276,0.00012188205220370595,1.1614156187945536e-07,8.4587906952799628e-08,0.0076868364046648119,1.6777246317470826e-07,2.9572724013644722e-07,2.9923841257405692e-07,0.0074605242813715151,0.00031404476894905604,0.00047019283085046495,2.2985705069717858e-12,3.060490705397963e-09,3.5257233810574907e-09,1.6241265147216367e-05,2.2535829003334179e-08,2.8582853414405452e-10,6.353964794831465e-12,2.9520911910180689e-07,3.4817167790000939e-08,1.1297606544742086e-06,2.1946990719867079e-06,4.187008113192282e-08,3.6478097568650123e-06,5.3985168133632647e-07
1.4676098376553595e-06,0.36268065898644514,154.0,0.0,0.0,0.0,0.96078165768008916,1.0,18.987680383334375,0.00264252524455674,0.006265960738047683,0.0015741383700421446,0.0037952945351246489,1.0209020397281569e-08,2.028305710952747e-10,0.00018191987011953367,2.7497774375138717e-14,0.00015348910435461925,6.9088694574221814e-05,1.3719345422402466e-10,0.0088764622099256601,1.5339546965210559e-12,9.8645364958401029e-08,0.0001057003890533272,0.00012442818823996132,1.1813669399413608e-07,8.6040998952915032e-08,0.0078840758252563467,1.7563188025882212e-07,3.1267537987809284e-07,3.164631958367899e-07,0.0076466963030585216,0.00031575098238262702,0.00048558303021403108,2.3575198407826292e-12,3.1095618310183857e-09,3.5821315319218176e-09,1.691378282893342e-05,2.3114460121761809e-08,2.977528062511003e-10,6.5125390045783977e-12,3.030257527260619e-07,3.5692630263965644e-08,1.1812127562314574e-06,2.2947879420632553e-06,4.4022680006730114e-08,3.8233319839795292e-06,5.6850960780796911e-07
1.4910670464146276e-06,0.36268028455196333,154.0,0.0,0.0,0.0,0.96016132722495862,1.0,18.987479925320088,0.0026741720567747523,0.0062749932093801968,0.0015727928016959815,0.0037920145733867836,1.02236394635386e-08,2.0270576837046251e-10,0.00018476567664683634,2.7480020434978158e-14,0.00015589503481450851,6.9187628814128128e-05,1.3707488921317488e-10,0.0090689321080988788,1.5361513024056604e-12,9.8561249326811524e-08,0.00010746968005707002,0.00012697222247499837,1.2011300967019938e-07,8.7480386599123262e-08,0.0080815935236296394,1.8364127884794933e-07,3.3019664787714491e-07,3.3427677325738874e-07,0.0078329023439867185,0.00031737336200638095,0.00050107044216720275,2.416551217663751e-12,3.1586027375820547e-09,3.6385017216607094e-09,1.7598409727763192e-05,2.3693910331427718e-08,3.0989393086937239e-10,6.6711425543119997e-12,3.1085547273714779e-07,3.6568408325292453e-08,1.2338887690316803e-06,2.3972605604545509e-06,4.6236476920845553e-08,4.003361159400001e-06,5.9801478768000143e-07
1.5145242551738957e-06,0.3626799104834483,154.0,0.0,0.0,0.0,0.95954175017533971,1.0,18.987279630855067,0.002705539613516268,0.0062834229969456973,0.0015713709567728696,0.0037885506657890766,1.023727640867032e-08,2.0258112133788103e-10,0.00018760956936844102,2.7462287923229936e-14,0.00015829948464523037,6.9279916601365513e-05,1.3694967477139272e-10,0.0092615457786167348,1.5382003395582328e-12,9.8472335075605387e-08,0.00010922217656149094,0.00012951402330805623,1.2207051847796987e-07,8.8906076855370967e-08,0.0082793566975234868,1.9179646317150849e-07,3.482946906541137e-07,3.5268331328077904e-07,0.0080191156557180461,0.00031891582006125742,0.00051664983068597985,2.4756548320411393e-12,3.2076134583607075e-09,3.6948339952930526e-09,1.8294998967735743e-05,2.4274083211580035e-08,3.2224928342724114e-10,6.8297526574903967e-12,3.1869701613770526e-07,3.7444374805301799e-08,1.2877882023801913e-06,2.5021159248021354e-06,4.8511589337942081e-08,4.1878990642245638e-06,6.2836921963430002e-07
1.5379814639331638e-06,0.3626795367860096,154.0,0.0,0.0,0.0,0.95892293113532301,1.0,18.987079503753577,0.0027366301229509058,0.0062912857002103148,0.0015698817618606698,0.0037849243584994136,1.0249989253718976e-08,2.0245662931894208e-10,0.00019045155057691561,2.7444577214473534e-14,0.00016070245552225507,6.9365950548134491e-05,1.3681858993526368e-10,0.0094542850989237683,1.5401105243071539e-12,9.8379183163411898e-08,0.00011095790195121176,0.00013205347427640217,1.2400924715815609e-07,9.031808920511024e-08,0.008477334825500291,2.0009319927102598e-07,3.6697287814842746e-07,3.7168671091330882e-07,0.0082053117172413426,0.00032038211212899014,0.00053231620766700048,2.5348215628299841e-12,3.256594027266981e-09,3.7511283981195285e-09,1.9003404595906563e-05,2.4854889045108575e-08,3.3481625506231783e-10,6.988348424853239e-12,3.2654921859772642e-07,3.8320413090203474e-08,1.3429104422018101e-06,2.6093527902832593e-06,5.0848118662744013e-08,4.3769467582207037e-06,6.5957465243233373e-07
1.561438672692432e-06,0.36267916346440743,154.0,0.0,0.0,0.0,0.95830487447628809,1.0,18.986879547566932,0.0027674457763556468,0.0062986145287452699,0.0015683333758358283,0.0037811553444276804,1.0261832134959009e-08,2.0233229359274029e-10,0.00019329162257808368,2.7426888382619401e-14,0.00016310394914955428,6.9446097024788078e-05,1.3668234653651347e-10,0.0096471330364835371,1.5418899912645113e-12,9.8282306323091193e-08,0.00011267689351235945,0.00013459047275994536,1.2592923798321081e-07,9.1716454433481649e-08,0.0086754995105106127,2.0852722527981008e-07,3.8623431211740508e-07,3.9129059587385853e-07,0.0083914680665790106,0.00032177584007309762,0.0005480648231267057,2.5940429222397587e-12,3.3055444788103048e-09,3.8073849757083955e-09,1.9723481696372339e-05,2.5436244359442592e-08,3.4759225476148749e-10,7.146910721246371e-12,3.3441100736844153e-07,3.9196416324699574e-08,1.3992547624512171e-06,2.7189696924073901e-06,5.3246151373143065e-08,4.5705046389328507e-06,6.9163260213730316e-07
1.5848958814517e-06,0.36267879052307755,154.0,0.0,0.0,0.0,0.95768758434653911,1.0,18.986679765601398,0.0027979887482335523,0.0063054404659065198,0.0015667332493227227,0.0037772616067782167,1.0272855566498671e-08,2.0220811671482595e-10,0.00019612978769034838,2.7409221299549508e-14,0.00016550396725762358,6.9520697934468098e-05,1.3654159445106787e-10,0.0098400735752899871,1.5435463322751396e-12,9.8182172797125899e-08,0.00011437920109050492,0.00013712492878571481,1.2783054725836461e-07,9.3101213539276469e-08,0.0088738243332386942,2.1709426101168629e-07,4.0608183441247421e-07,4.1149834062981554e-07,0.0085775641438565232,0.00032310045541468301,0.00056389115548224303,2.6533110129966774e-12,3.3544648480555952e-09,3.8636037738818807e-09,2.0455086487593081e-05,2.601807149596354e-08,3.6057471119306609e-10,7.3054220318916453e-12,3.4228139464712475e-07,4.0072286669709321e-08,1.4568203357242241e-06,2.830964967843916e-06,5.5705760086028146e-08,4.7685724963923564e-06,7.2454436837194616e-07
1.6083530902109682e-06,0.36267841796617006,154.0,0.0,0.0,0.0,0.95707106468026504,1.0,18.986480160935326,0.0028282611964320714,0.0063117924224395678,0.0015650881801875596,0.00377325955236253,1.0283106663007442e-08,2.0208409743656641e-10,0.00019896604824404623,2.7391576383449661e-14,0.0001679025116016309,6.9590072070681904e-05,1.3639692698182778e-10,0.010033091647462347,1.5450866244943118e-12,9.8079209807023496e-08,0.00011606488585788364,0.00013965676392528432,1.2971324394863881e-07,9.4472416761140485e-08,0.0090722847147897238,2.2579001688233248e-07,4.2651803511757268e-07,4.3231306830273381e-07,0.0087635811452296593,0.00032435926305295385,0.00057979090196737476,2.7126184915913235e-12,3.40335517058453e-09,3.9197848387031346e-09,2.1198076405011335e-05,2.6600298205345922e-08,3.737610742643327e-10,7.4638663376825101e-12,3.5015947136728089e-07,4.0947934611156343e-08,1.5156062429463848e-06,2.945336773447008e-06,5.8227004559130085e-08,4.9711495637259268e-06,7.5831104964084635e-07
1.6318102989702363e-06,0.36267804579754814,154.0,0.0,0.0,0.0,0.95645531920590965,1.0,18.9862807364342,0.0028582652622608997,0.0063176973795020701,0.0015634043646996284,0.0037691641358358562,1.0292629405385187e-08,2.0196023654544259e-10,0.00020180040658082071,2.7373953742473952e-14,0.0001702995839596786,6.9654517065486003e-05,1.3624888472138899e-10,0.010226173069595435,1.5465174762286388e-12,9.7973806781477321e-08,0.000117734019181962,0.00014218591027859192,1.3157740840627995e-07,9.583012262045367e-08,0.0092708577882706245,2.3461020218821398e-07,4.4754526053746667e-07,4.5373766043127447e-07,0.008949501887072343,0.00032555542525556768,0.00059575996922393328,2.7719585242848715e-12,3.4522154824592886e-09,3.9759282164637072e-09,2.1952310170472859e-05,2.7182857270612352e-08,3.8714881643464695e-10,7.6222289998289378e-12,3.5804440139769946e-07,4.1823278317105424e-08,1.5756114822172423e-06,3.0620831036239822e-06,6.0809932631483793e-08,5.1782345639352353e-06,7.9293355774888198e-07
1.6552675077295044e-06,0.36267767402080037,154.0,0.0,0.0,0.0,0.95584035145401791,1.0,18.986081494764953,0.0028880030706093605,0.0063231805226225792,0.0015616874451528319,0.0037649889748501914,1.0301464861103726e-08,2.0183653734262336e-10,0.00020463286505302314,2.7356353102168134e-14,0.00017269518613117766,6.9714310916082556e-05,1.3609795964278721e-10,0.01041930448355338,1.5478450608123905e-12,9.7866318352990234e-08,0.00011938668158768168,0.00014471230953797557,1.3342313121107229e-07,9.7174397074452679e-08,0.0094695222788116918,2.4355053276931244e-07,4.6916562102631314e-07,4.7577476458161787e-07,0.0091353106798344932,0.00032669196585397194,0.00061179446410139526,2.8313247514324797e-12,3.5010458201885972e-09,4.0320339536715108e-09,2.2717647849820058e-05,2.7765686155309921e-08,4.0073543381130572e-10,7.7804966524119814e-12,3.6593541613309392e-07,4.2698243040650055e-08,1.6368349768845239e-06,3.1812018061806693e-06,6.3454581105206942e-08,5.3898257531067687e-06,8.2841263134968131e-07
1.6787247164887725e-06,0.36267730263928954,154.0,0.0,0.0,0.0,0.95522616476462929,1.0,18.985882438410354,0.0029174767300632919,0.0063282653673202901,0.0015599425543573093,0.0037607464564870614,1.0309651347314295e-08,2.0171299802856615e-10,0.00020746342602313993,2.733877492587696e-14,0.0001750893199353289,6.9769712869961455e-05,1.3594459978672411e-10,0.010612473301408456,1.5490751331118712e-12,9.775706713007579e-08,0.00012102296180594048,0.00014723591212662451,1.3525051211497755e-07,9.8505312786868053e-08,0.0096682583915738956,2.5260673808224929e-07,4.9138099864868786e-07,4.9842680179741258e-07,0.0093209932109829252,0.00032777177458386821,0.00062789068469393293,2.8907112606182661e-12,3.5498462206959354e-09,4.0881020970392445e-09,2.3493950900278443e-05,2.8348726673051751e-08,4.1451844705295607e-10,7.9386571022516429e-12,3.7383180944690978e-07,4.3572760565686975e-08,1.6992755829059243e-06,3.302690596778419e-06,6.6160976571123716e-08,5.6059209603089661e-06,8.6474884865966377e-07
1.7021819252480406e-06,0.3626769316561416,154.0,0.0,0.0,0.0,0.95461276229426451,1.0,18.985683569680884,0.0029466883330214137,0.0063329738754111155,0.0015581743563634145,0.0037564478363486067,1.0317224659121716e-08,2.0158961861728679e-10,0.00021029209186323376,2.7321219401702664e-14,0.00017748198720969515,6.9820965141375544e-05,1.3578921210480972e-10,0.010805667654246773,1.5502130707568844e-12,9.7646346270775956e-08,0.00012264295590194254,0.00014975667640599924,1.3705965905840585e-07,9.9822948375557538e-08,0.0098670477072974657,2.617745677107509e-07,5.1419305466714992e-07,5.2169597388317597e-07,0.0095065364364661179,0.00032879761152354808,0.00064404511163403979,2.9501125486332352e-12,3.5986167212897516e-09,4.1441326934732346e-09,2.4281082208698413e-05,2.8931924680710216e-08,4.2849540210289045e-10,8.0966992368532494e-12,3.8173293299019153e-07,4.4446768692860086e-08,1.762932095560628e-06,3.4265470721178361e-06,6.8929136180977534e-08,5.8265176244062933e-06,9.0194263937393157e-07
1.7256391340073088e-06,0.3626765610742487,154.0,0.0,0.0,0.0,0.95400014702254543,1.0,18.985484890726173,0.0029756399558111641,0.0063373265636480092,0.0015563870842244796,0.0037521033302107694,1.0324218259694345e-08,2.0146640345785215e-10,0.00021311886495440724,2.730368606854431e-14,0.00017987318980886501,6.9868294296709645e-05,1.3563216547154992e-10,0.010998876344579392,1.5512639056818637e-12,9.7534421867074803e-08,0.00012424676647728269,0.00015227456794711554,1.3885068727667538e-07,1.0112738774895874e-07,0.010065873084960033,2.7104979734077336e-07,5.3760323685229655e-07,5.4558427051694053e-07,0.0096919284801667612,0.00032977211159054164,0.00066025439965609217,3.0095234909191408e-12,3.6473573596355872e-09,4.2001257900627112e-09,2.5078906121516429e-05,2.9515229793575692e-08,4.426638707720065e-10,8.2546129388717674e-12,3.8963819182362338e-07,4.5320210763283053e-08,1.8278032555722281e-06,3.5527687219506505e-06,7.1759068369021282e-08,6.0516128280033265e-06,9.3999429582066339e-07
1.7490963427665769e-06,0.3626761908963255,154.0,0.0,0.0,0.0,0.95338832175849297,1.0,18.985286403547004,0.0030043336588039876,0.006341342605809366,0.0015545845754568173,0.0037477221982711345,1.0330663386570111e-08,2.0134335029280426e-10,0.00021594374768629321,2.7286175424803434e-14,0.00018226292960320812,6.9911911666793722e-05,1.3547379493060932e-10,0.011192088802107638,1.5522323286891394e-12,9.7421535142321127e-08,0.00012583450193953005,0.0001547895588609331,1.4062371849606356e-07,1.0241871957704688e-07,0.010264718571118952,2.8042823422714552e-07,5.6161278661232515e-07,5.7009347618899836e-07,0.0098771585408137016,0.00033069778905676364,0.00067651536944474209,3.0689393241786747e-12,3.6960681737299621e-09,4.2560814340694507e-09,2.5887288467821822e-05,3.0098595117500632e-08,4.5702145118968242e-10,8.4123890062106232e-12,3.9754704035052068e-07,4.6193035217597877e-08,1.8938877546839857e-06,3.6813529400289795e-06,7.4650773525428032e-08,6.2812033287384233e-06,9.7890398339106517e-07
