Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997)
7.612828639200943e-10,0.7033591558555906,154.0,0.0,0.0,0.0,0.99972862572083432,1.0,18.999983936245822,2.8461009660636831e-05,9.3027651495612384e-05,7.7350862456535059e-05,1.5837018509406997e-05,3.2359719460928539e-11,4.5516636917756625e-08,2.4654526458092139e-05,5.1072782878266377e-11,3.1628347959298632e-05,2.1282966970196744e-07,2.5784099188405947e-13,9.5777415467440368e-08,2.3022886131867484e-15,2.2529567574223873e-08,3.0260296060151028e-08,3.0275201969146272e-08,9.0448331181881363e-12,5.8422737634948192e-12,7.0661492623684154e-09,4.1251024879010223e-18,3.9314248139455122e-18,3.9319887978907403e-18,1.0141816334857687e-10,1.3756988776851375e-08,6.600733237773966e-14,5.4448724615006509e-18,3.8436923568170321e-10,2.9843079175473347e-10,1.8778044242559209e-14,7.2942426040342594e-14,9.2309194641412679e-20,1.454366201816208e-18,1.2669031136970396e-15,1.1910419927341355e-15,7.0243905699283514e-17,3.8007828496570341e-18,3.5108158241382881e-19
7.734250419116689e-10,0.7033591547320563,154.0,0.0,0.0,0.0,0.99972429720554978,1.0,18.999983655073176,2.891466803755131e-05,9.4510876127190316e-05,7.8558497528895607e-05,1.6114346265921506e-05,3.2875659613873534e-11,4.5516465556125597e-08,2.5048001354500908e-05,5.1072561686186478e-11,3.2133141816177419e-05,2.162287846681676e-07,2.6235613908638979e-13,9.885603554890684e-08,2.3390585986906176e-15,2.3007498570488603e-08,3.1450628717789155e-08,3.1466121939422087e-08,9.4007133682796957e-12,6.0723758422099883e-12,7.2946788872624355e-09,4.5329517032765295e-18,4.3205730173032773e-18,4.3212034356459118e-18,1.0639003420775984e-10,1.4196678465689928e-08,7.0216537137315669e-14,5.5840255253702393e-18,3.957812556703693e-10,3.0727326712850341e-10,2.0105972692256896e-14,7.590740130757001e-14,1.0031142490142013e-19,1.5257432962908222e-18,1.3506051485716318e-15,1.2685320802988145e-15,7.5991891928526057e-17,4.1577862508014161e-18,3.8577913275699999e-19
7.84353002104086e-10,0.7033591537209866,154.0,0.0,0.0,0.0,0.9997204015361576,1.0,18.999983402018024,2.9322952951803902e-05,9.5845764118766906e-05,7.9645339147554916e-05,1.6363935003452212e-05,3.3340000807053309e-11,4.5516309197673149e-08,2.5402126974941312e-05,5.1072362700560785e-11,3.2587454532131265e-05,2.1928795557253688e-07,2.6641966991931471e-13,1.0166841374919807e-07,2.3721512334360295e-15,2.3438337242991574e-08,3.2543308488070398e-08,3.2559340883848708e-08,9.7273995100790225e-12,6.2836063021899542e-12,7.5035013230951313e-09,4.927630871157682e-18,4.6971994158215751e-18,4.6978951821221397e-18,1.1100068003652818e-10,1.4598307152758024e-08,7.4173966400799949e-14,5.7106822561664885e-18,4.0617091033338556e-10,3.1532290842618362e-10,2.1361212646508723e-14,7.863226589305776e-14,1.079812385796194e-19,1.5919382317752498e-18,1.4294128528840699e-15,1.341408910638166e-15,8.1478010237399994e-17,4.5018992832912151e-18,4.1938441072321608e-19
7.952809622965031e-10,0.7033591527100216,154.0,0.0,0.0,0.0,0.99971650586142857,1.0,18.999983148963146,2.9731230642501334e-05,9.7180638677319013e-05,8.0732152470645646e-05,1.6613517749104903e-05,3.3804337314456366e-11,4.5516152994827614e-08,2.5756250902787643e-05,5.1072163742455293e-11,3.3041765584852611e-05,2.2234709562030544e-07,2.7048310319633367e-13,1.0452022081629877e-07,2.4052435344717162e-15,2.3869807531884723e-08,3.3656274976349707e-08,3.3672856599037258e-08,1.0060152510628736e-11,6.4987636755156459e-12,7.7153054541899813e-09,5.3499370513935484e-18,5.100234254751588e-18,5.1010010199315086e-18,1.1574200742357247e-10,1.5005532752764783e-08,7.8296252675378074e-14,5.8386839327382083e-18,4.1667232265644423e-10,3.2345850093114701e-10,2.2675282953798791e-14,8.1410690457353134e-14,1.1611513864457642e-19,1.6600128982592627e-18,1.5116110400560548e-15,1.4173399380646707e-15,8.7273364541666227e-17,4.8687521412947597e-18,4.5537276509504073e-19
8.062089224889202e-10,0.7033591516991622,154.0,0.0,0.0,0.0,0.99971261018136515,1.0,18.999982895908616,3.0139501109741065e-05,9.8515499800599414e-05,8.181893755861696e-05,1.6863094440135641e-05,3.4268669141654908e-11,4.5515998794119628e-08,2.6110373137869716e-05,5.1071964680093231e-11,3.3496074974111547e-05,2.2540620480619669e-07,2.7454643790459779e-13,1.0741145604895142e-07,2.438335501472392e-15,2.4301879806709007e-08,3.4789557187894662e-08,3.480669810643305e-08,1.0398981050559122e-11,6.7178535982942515e-12,7.9300927162034329e-09,5.8013365935381518e-18,5.5310830934110224e-18,5.5319269013495809e-18,1.2061582466180608e-10,1.5418355160984323e-08,8.2587908053104402e-14,5.9680313057922437e-18,4.272847034090379e-10,3.3167942155606532e-10,2.4050036122127339e-14,8.4242806081682624e-14,1.247338873381775e-19,1.7299934329249797e-18,1.5972951244881184e-15,1.4964066408855303e-15,9.339060406205861e-17,5.2594723881933187e-18,4.9387541770935495e-19
8.171368826813373e-10,0.7033591506884088,154.0,0.0,0.0,0.0,0.99970871449596987,1.0,18.999982642854491,3.0547764353620528e-05,9.9850347486360772e-05,8.2905694463102455e-05,1.7112665022612152e-05,3.4732996284801519e-11,4.5515843694300646e-08,2.6464493682050416e-05,5.1071765617128431e-11,3.3950382702286438e-05,2.2846528312511481e-07,2.7860967316157854e-13,1.1034211874583584e-07,2.4714271345252348e-15,2.4734525790292209e-08,3.594318277929715e-08,3.5960893078170238e-08,1.0743893406866068e-11,6.9408814445781145e-12,8.1478645447679588e-09,6.2833490024658762e-18,5.9912027192413988e-18,5.9921300276585926e-18,1.2562393992290439e-10,1.5836774272619224e-08,8.7053505424764261e-14,6.0987249760744534e-18,4.3800726892222994e-10,3.399850517195897e-10,2.5487354422443759e-14,8.712873951392195e-14,1.3385884904118775e-19,1.8019059737203845e-18,1.6865618317612986e-15,1.5786914394712062e-15,9.9842704443358882e-17,5.6752250183671507e-18,5.3502879869081251e-19
8.280648428737544e-10,0.7033591496777616,154.0,0.0,0.0,0.0,0.99970481880524564,1.0,18.999982389800806,3.0956020374237175e-05,0.00010118518173235578,8.3992423227615678e-05,1.7362229450718619e-05,3.5197318735605878e-11,4.5515686725299206e-08,2.6818612536359369e-05,5.1071566662354733e-11,3.4404688770686852e-05,2.3152433057202526e-07,2.8267280821123771e-13,1.1331220820556931e-07,2.5045184338859858e-15,2.516771851863742e-08,3.7117178098394052e-08,3.7135467877011966e-08,1.1094897464860552e-11,7.1678523341214706e-12,8.3686223754915458e-09,6.7975476133896295e-18,6.4821018086293411e-18,6.4831195104821298e-18,1.3076816125675665e-10,1.6260789982798582e-08,9.1697678477568483e-14,6.2307654657551389e-18,4.4883924106248408e-10,3.4837477732459045e-10,2.6989149890530948e-14,9.0068613286293619e-14,1.4351199528055474e-19,1.8757766600683668e-18,1.7795091985782586e-15,1.6642776933641868e-15,1.0664297009687286e-16,6.1172128609897145e-18,5.7897463134432526e-19
8.389928030661715e-10,0.7033591486672209,154.0,0.0,0.0,0.0,0.99970092310919434,1.0,18.999982136747594,3.1364269171688444e-05,0.00010252000253633739,8.5079123889141923e-05,1.7611787685164274e-05,3.5661636500629873e-11,4.5515531559868067e-08,2.7172729699829186e-05,5.1071367670516306e-11,3.48589931780608e-05,2.3458334714169309e-07,2.8673584242421029e-13,1.1632172372670673e-07,2.5376093991742109e-15,2.5601432263188315e-08,3.8311568261602262e-08,3.833044763372372e-08,1.1452000741312603e-11,7.3987711474071198e-12,8.5923676439591586e-09,7.3455608353037012e-18,7.0053421444766272e-18,7.0064575903074379e-18,1.36050296594515e-10,1.6690402186573163e-08,9.6525121690307005e-14,6.3641535371845334e-18,4.5977984718230054e-10,3.5684798871711236e-10,2.8557364319915846e-14,9.306254594252904e-14,1.5371591414946425e-19,1.9516316328240795e-18,1.8762365726548697e-15,1.7532496958501024e-15,1.1380503860367044e-16,6.5866773380541362e-18,6.2586009050474108e-19
8.499207632585886e-10,0.7033591476567869,154.0,0.0,0.0,0.0,0.99969702740781896,1.0,18.999981883694904,3.1772510746071799e-05,0.00010385480989605858,8.6165796478814461e-05,1.7861339692507166e-05,3.6125949585617362e-11,4.5515377875283334e-08,2.752684517320281e-05,5.1071168575697208e-11,3.531329592535048e-05,2.3764233282888081e-07,2.9079877526461654e-13,1.1937066460774046e-07,2.57070003007332e-15,2.6035642486732753e-08,3.9526377197815774e-08,3.9545856290992044e-08,1.1815210397586859e-11,7.6336425341759796e-12,8.8191017857323823e-09,7.9290729475894941e-18,7.5625393969142758e-18,7.5637604178263607e-18,1.414721537482955e-10,1.7125610778913551e-08,1.0154059033055252e-13,6.498889948458814e-18,4.7082832008936278e-10,3.6540408066073851e-10,3.0193969262213011e-14,9.6110652168113052e-14,1.6449381616361057e-19,2.029497033393035e-18,1.9768446126511595e-15,1.8456926705597577e-15,1.213428834662747e-16,7.0848989399933836e-18,6.7583790445917609e-19
8.608487234510056e-10,0.7033591466464597,154.0,0.0,0.0,0.0,0.99969313170112173,1.0,18.999981630642747,3.2180745097484647e-05,0.00010518960380927226,8.7252441022269157e-05,1.8110885444799605e-05,3.659025797449598e-11,4.5515221549254811e-08,2.7880958958848863e-05,5.1070969577784664e-11,3.5767597015583785e-05,2.4070128762857446e-07,2.9486160625642457e-13,1.2245903014709204e-07,2.6037903271805965e-15,2.6470325931674722e-08,4.0761627560318053e-08,4.0781716515297234e-08,1.2184533213282221e-11,7.8724708963113585e-12,9.0488262363474044e-09,8.5498325240289397e-18,8.1553712682080787e-18,8.1567062027857314e-18,1.4703554039790097e-10,1.7566415654696593e-08,1.0674890839819112e-13,6.6349750991297686e-18,4.819838987133544e-10,3.7404245287557898e-10,3.1900969905776217e-14,9.921304248480219e-14,1.7586962447950452e-19,2.109399004430327e-18,2.0814354594710555e-15,1.941692887980244e-15,1.2927086218334492e-16,7.613203051380864e-18,7.290672344406829e-19
8.717766836434227e-10,0.7033591456362396,154.0,0.0,0.0,0.0,0.99968923598910542,1.0,18.999981377591148,3.258897222602446e-05,0.0001065243842737315,8.8339057541898108e-05,1.8360424917335476e-05,3.7054561674606593e-11,4.5515065434274313e-08,2.8235071056138793e-05,5.1070770589721922e-11,3.6221896447943917e-05,2.4376021153559183e-07,2.9892433500877997e-13,1.2558681964312777e-07,2.6368802900835391e-15,2.6905460263299556e-08,4.2017341082308406e-08,4.203805005260807e-08,1.255997569263427e-11,8.1152604569193603e-12,9.2815424313205898e-09,9.2096399472867979e-18,8.785565472343641e-18,8.7870231889678865e-18,1.5274226412011528e-10,1.8012816708723093e-08,1.1215495371267479e-13,6.7724097638565149e-18,4.9324582671980862e-10,3.8276250891476317e-10,3.3680397789688003e-14,1.0236982438903486e-13,1.8786783144945638e-19,2.1913636901908678e-18,2.1901124146462925e-15,2.041337431915571e-15,1.3760363821061918e-16,8.1729511226838363e-18,7.8571247746456406e-19
8.827046438358398e-10,0.7033591446261264,154.0,0.0,0.0,0.0,0.99968534027177236,1.0,18.999981124540135,3.2997192131788672e-05,0.00010785915128718945,8.9425646056762455e-05,1.8609958088737325e-05,3.7518860688734622e-11,4.551491057436811e-08,2.8589181465216257e-05,5.1070571555410853e-11,3.6676194222604836e-05,2.4681910454474533e-07,3.0298696117850578e-13,1.287540323941572e-07,2.669969918575723e-15,2.7341024086527566e-08,4.3293538560202262e-08,4.3314877711674295e-08,1.294154405951608e-11,8.362015257084373e-12,9.5172518061484427e-09,9.9103491159385617e-18,9.4549013830535715e-18,9.4564913029595133e-18,1.5859413238695853e-10,1.8464813835716045e-08,1.1776365927992503e-13,6.9111946477399051e-18,5.0461335262348656e-10,3.915636562560662e-10,3.5534311444414025e-14,1.0558110229580796e-13,2.0051351440119395e-19,2.2754172356862509e-18,2.3029799698358595e-15,2.1447142193869996e-15,1.4635618937256878e-16,8.7655416979611103e-18,8.459434255110584e-19
8.936326040282569e-10,0.7033591436161206,154.0,0.0,0.0,0.0,0.99968144454912511,1.0,18.999980871489715,3.3405404814874726e-05,0.00010919390484739929,9.0512206582655594e-05,1.8859484940893028e-05,3.7983155010349315e-11,4.5514755346327042e-08,2.8943290187365176e-05,5.1070372525505742e-11,3.7130490341203457e-05,2.4987796665090606e-07,3.0704948446271638e-13,1.3196066769842537e-07,2.7030592128513961e-15,2.7776997028607942e-08,4.4590239771142181e-08,4.4612219281500769e-08,1.3329244232750797e-11,8.6127391398408434e-12,9.7559557963047631e-09,1.065387555555505e-17,1.0165217880406253e-17,1.0166950004641865e-17,1.6459295255149387e-10,1.8922406930308994e-08,1.2358002077642016e-13,7.0513303063096755e-18,5.1608573041107043e-10,4.004453068051266e-10,3.746480007294745e-14,1.0884697725457625e-13,2.1383242168473185e-19,2.361585786870961e-18,2.420143968210781e-15,2.251912109756406e-15,1.5554385367952638e-16,9.3924159972728394e-18,9.0993611951124194e-19
9.04560564220674e-10,0.7033591426062225,154.0,0.0,0.0,0.0,0.99967754882116622,1.0,18.999980618439906,3.3813610275380066e-05,0.00011052864495211428,9.1598739132614393e-05,1.9109005458444846e-05,3.8447444638906704e-11,4.5514599655225846e-08,2.9297397223209228e-05,5.107017351409964e-11,3.7584784804529914e-05,2.5293679784893725e-07,3.1111190461174867e-13,1.3520672485411359e-07,2.736148172842581e-15,2.8213359683002001e-08,4.5907463528903771e-08,4.5930093587280555e-08,1.372308184284415e-11,8.8674357610361391e-12,9.9976558372411162e-09,1.1442196831976352e-17,1.0918413766699564e-17,1.092029870367293e-17,1.7074053184970342e-10,1.9385595887045919e-08,1.2960909593865906e-13,7.192817389277678e-18,5.2766221945052003e-10,4.0940687682129431e-10,3.9473983242518445e-14,1.1216754712064667e-13,2.2785097332934883e-19,2.4498954910613491e-18,2.5417115912868733e-15,2.3630208913935332e-15,1.6518232924216889e-16,1.0055058094978698e-17,9.7787292151199429e-19
9.154885244130911e-10,0.7033591415964319,154.0,0.0,0.0,0.0,0.99967365308789846,1.0,18.999980365390719,3.4221808513402133e-05,0.00011186337159908772,9.2685243717385396e-05,1.9358519628323239e-05,3.8911729576549528e-11,4.551444424865021e-08,2.9651502573006203e-05,5.1069974496966715e-11,3.803907761290513e-05,2.5599559813368042e-07,3.1517422141686884e-13,1.3849220315933951e-07,2.7692367983674234e-15,2.8650093557244138e-08,4.7245227735839511e-08,4.7268518542364417e-08,1.412306224753002e-11,9.1261085994236063e-12,1.0242353364387036e-08,1.227735333819448e-17,1.1716448545750839e-17,1.171849753959308e-17,1.7703867740147844e-10,1.985438060038085e-08,1.3585600430004778e-13,7.3356565901409037e-18,5.3934208442800771e-10,4.184477868657448e-10,4.1564010754535383e-14,1.1554290671350555e-13,2.4259626593129328e-19,2.5403724967606166e-18,2.6677913532444591e-15,2.4781312732578887e-15,1.7528767643206252e-16,1.0754995378671569e-17,1.0499426326700407e-18
9.264164846055082e-10,0.703359140586749,154.0,0.0,0.0,0.0,0.99966975734932384,1.0,18.999980112342161,3.4629999529038371e-05,0.00011319808478607302,9.3771720346115487e-05,1.9608027439056841e-05,3.9376009821169162e-11,4.5514288957089452e-08,3.0005606237404005e-05,5.1069775473030695e-11,3.8493368767150617e-05,2.5905436749998342e-07,3.1923643468944624e-13,1.4181710191216896e-07,2.8023250894287211e-15,2.9087180873535022e-08,4.8603549581682077e-08,4.8627511347156477e-08,1.4529190591268303e-11,9.3887609952910997e-12,1.0490049813154234e-08,1.3161437623551713e-17,1.2561332124415695e-17,1.2563557078800767e-17,1.8348919623239043e-10,2.0328760964693929e-08,1.4232591586423569e-13,7.4798485350162301e-18,5.5112459434550167e-10,4.2756746099004375e-10,4.3737057093252344e-14,1.1897314846966434e-13,2.5809595396586884e-19,2.6330429532808303e-18,2.7984928566732628e-15,2.5973347130856175e-15,1.8587625402653978e-16,1.1493791052553631e-17,1.1263394139146477e-18
9.373444447979254e-10,0.703359139577174,154.0,0.0,0.0,0.0,0.99966586160544502,1.0,18.999979859294253,3.5038183322386221e-05,0.00011453278451082361,9.4858169025922523e-05,1.9857528881201014e-05,3.984028537077583e-11,4.551413343936843e-08,3.0359708217119043e-05,5.1069576453747597e-11,3.8947658268176044e-05,2.6211310594270256e-07,3.2329854427404811e-13,1.4518142041059038e-07,2.8354130460225332e-15,2.9524604869095483e-08,4.9982445244017384e-08,5.000708818945179e-08,1.494147171560195e-11,9.6553960922611894e-12,1.0740746618927785e-08,1.4096620929149623e-17,1.3455150481133497e-17,1.3457563995825276e-17,1.9009389522769433e-10,2.0808736874254971e-08,1.490240757605811e-13,7.6253938511704672e-18,5.6300902458434991e-10,4.3676532840410857e-10,4.5995333500259469e-14,1.2245836142697631e-13,2.7437853089092673e-19,2.7279330113199799e-18,2.9339273242574405e-15,2.7207237781643959e-15,1.9696486909537968e-16,1.2273062350860865e-17,1.2072655701971295e-18
9.482724049903426e-10,0.7033591385677066,154.0,0.0,0.0,0.0,0.99966196585626499,1.0,18.999979606246978,3.5446359893543128e-05,0.00011586747077109297,9.5944589762603433e-05,2.0107023946630539e-05,4.0304556226696833e-11,4.5513977992254532e-08,3.0713808512589956e-05,5.1069377436189966e-11,3.9401946116534812e-05,2.6517181345669115e-07,3.2736055004133666e-13,1.4858515795253232e-07,2.868500668000975e-15,2.9962349531291221e-08,5.1381930152385384e-08,5.1407264508659123e-08,1.5359910238198143e-11,9.9260168886075673e-12,1.0994445217072315e-08,1.5085136733726194e-17,1.440004977664389e-17,1.4402665176813171e-17,1.9685458116428807e-10,2.1294308223247862e-08,1.5595578751058963e-13,7.7722932184224592e-18,5.7499465544772996e-10,4.4604082229684872e-10,4.8341079758059213e-14,1.25998632100092e-13,2.9147314930191981e-19,2.8250688227283948e-18,3.0742072379222078e-15,2.8483918940882056e-15,2.0857068053030583e-16,1.309446909285336e-17,1.2929298740743441e-18
9.592003651827598e-10,0.7033591375583474,154.0,0.0,0.0,0.0,0.99965807010178565,1.0,18.999979353200366,3.5854529242606512e-05,0.0001172021435646348,9.7030982560765278e-05,2.035651262840839e-05,4.0768822388296749e-11,4.5513822801104838e-08,3.1067907124298826e-05,5.1069178411502737e-11,3.9856232312836312e-05,2.682304900367969e-07,3.3142245187854753e-13,1.520283138358562e-07,2.9015879553032344e-15,3.0400399635247743e-08,5.2802018950742415e-08,5.2828054958248101e-08,1.5784510541613588e-11,1.0200626229961303e-11,1.1251147042929446e-08,1.6129288919484111e-17,1.5398244279828711e-17,1.5401075649934607e-17,2.0377306069820872e-10,2.1785474905760605e-08,1.6312641971785623e-13,7.9205472863794369e-18,5.8708077267685151e-10,4.5539338025246382e-10,5.0776567481953673e-14,1.2959404433960582e-13,3.0940970555921437e-19,2.9244765404587422e-18,3.2194464830750829e-15,2.9804334377268697e-15,2.2071124374161151e-16,1.3959719328322734e-17,1.383548487628076e-18
9.70128325375177e-10,0.7033591365490962,154.0,0.0,0.0,0.0,0.99965417434200987,1.0,18.999979100154398,3.6262691369673838e-05,0.00011853680288920264,9.8117347424196057e-05,2.0605994920415371e-05,4.1233083851738764e-11,4.5513667409311158e-08,3.1422004052999525e-05,5.106897938713971e-11,4.0310516858038734e-05,2.7128913567787181e-07,3.3548424968179788e-13,1.5551088735836676e-07,2.9346749080065007e-15,3.0838740587082267e-08,5.4242725653776471e-08,5.426947356213682e-08,1.6215276820076323e-11,1.0479226839683475e-11,1.1510853531821528e-08,1.7231442590868069e-17,1.6452007503034314e-17,1.6455069716706217e-17,2.1085114038341818e-10,2.2282236815799792e-08,1.7054139634188086e-13,8.0701566535405147e-18,5.9926666659774503e-10,4.648224435599639e-10,5.3304095327882499e-14,1.332446798506284e-13,3.2821873640512838e-19,3.0261823183742358e-18,3.3697601388830358e-15,3.1169435904981505e-15,2.3340445516873073e-16,1.4870562788271686e-17,1.4793440156163267e-18
9.810562855675942e-10,0.7033591355399528,154.0,0.0,0.0,0.0,0.99965027857694011,1.0,18.999978847109094,3.6670846274842541e-05,0.00011987144874255022,9.9203684355865697e-05,2.0855470817348974e-05,4.1697340617451836e-11,4.5513511774479182e-08,3.1776099299264038e-05,5.1068780370224449e-11,4.0764799752867085e-05,2.7434775037477254e-07,3.3954594336647974e-13,1.5903287781780504e-07,2.9677615260007936e-15,3.1277358471318293e-08,5.5704063599612199e-08,5.5731533667376689e-08,1.6652213065331629e-11,1.076182130967551e-11,1.1773566119049113e-08,1.8394031794119835e-17,1.7563679692259249e-17,1.7566988446434181e-17,2.1809062665963648e-10,2.2784593847281285e-08,1.782062031200936e-13,8.221121984907011e-18,6.1155163262400855e-10,4.7432745761879725e-10,5.5925992155697108e-14,1.3695061802416635e-13,3.479314988168066e-19,3.1302123115457271e-18,3.5252646167422119e-15,3.2580184283943027e-15,2.4666859454392591e-16,1.5828796193781548e-17,1.5805463685207482e-18
