Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73)
1.624190245353138e-10,1.0168345499422085,154.0,0.0,0.0,0.0,0.99995784175362812,1.0,18.999998903518055,5.7280616191742771e-06,1.2872323490361486e-05,1.1815483838306156e-05,1.0758533625246744e-06,3.1541751539490954e-12,4.0659572368159771e-08,4.6677100023616736e-06,4.3588931667743745e-11,5.9339655858121973e-06,2.0625388561852368e-08,1.7803756831062294e-14,1.9019366580938551e-09,2.2639783428373553e-16,1.6148146903010848e-09
1.642767903619992e-10,1.0168345498335472,154.0,0.0,0.0,0.0,0.99995735955438136,1.0,18.999998884817121,5.7935717915352009e-06,1.3019550269319019e-05,1.1944449065982804e-05,1.0943164201670594e-06,3.1902439568726909e-12,4.0659555855962364e-08,4.7212989740457896e-06,4.3588910648310837e-11,6.0020926925346581e-06,2.0863221097813403e-08,1.8109300485149231e-14,1.9456540552100602e-09,2.2900882331116231e-16,1.6511766306320799e-09
1.6681983495660335e-10,1.0168345496842608,154.0,0.0,0.0,0.0,0.99995669948512644,1.0,18.999998859124503,5.8832465732377369e-06,1.3221084731434992e-05,1.2120891717301228e-05,1.1196834278102497e-06,3.2396133835879217e-12,4.0659533252872179e-08,4.7946553943386859e-06,4.3588881875389534e-11,6.095349972123031e-06,2.1188783148642575e-08,1.8529101453440958e-14,2.006302937456989e-09,2.3258315274916684e-16,1.7015907890200089e-09
1.693628795512075e-10,1.0168345495343658,154.0,0.0,0.0,0.0,0.99995603941592315,1.0,18.999998833327183,5.9729210160511684e-06,1.3422618927339504e-05,1.2297228656902136e-05,1.14515514218263e-06,3.2890598894251208e-12,4.065951064977658e-08,4.8680117561644045e-06,4.3588853102472147e-11,6.1886071998359333e-06,2.15143447686699e-08,1.8950551454066563e-14,2.0678825605176938e-09,2.3615327112403124e-16,1.7527433688936619e-09
1.7190592414581165e-10,1.0168345493838828,154.0,0.0,0.0,0.0,0.99995537934677148,1.0,18.999998807428639,6.0625951199765553e-06,1.3624152857164855e-05,1.2473463374332479e-05,1.1707280741890568e-06,3.3384500190135774e-12,4.0659488046680525e-08,4.9413680595229523e-06,4.3588824329556796e-11,6.2818643756733598e-06,2.1839905957884181e-08,1.9373737598450131e-14,2.1303929219395978e-09,2.3972645812740129e-16,1.8046339172077849e-09
1.744489687404158e-10,1.0168345492328315,154.0,0.0,0.0,0.0,0.99995471927767143,1.0,18.999998781432247,6.1522688850149595e-06,1.3825686520986986e-05,1.264959924312104e-05,1.196398850738229e-06,3.3877066874288827e-12,4.0659465443589103e-08,5.0147243044143411e-06,4.358879555664277e-11,6.3751214996353055e-06,2.2165466716277288e-08,1.9798687663460169e-14,2.1938340192701221e-09,2.4330691299051092e-16,1.8572619953004433e-09
1.7699201333501995e-10,1.01683454908123,154.0,0.0,0.0,0.0,0.99995405920862301,1.0,18.999998755341277,6.2419423111674425e-06,1.4027219918542291e-05,1.2825639524213822e-05,1.222164211308024e-06,3.4370923462642415e-12,4.0659442840494649e-08,5.0880804908385827e-06,4.3588766783731161e-11,6.4683785717217721e-06,2.2491027043860952e-08,2.0225062845387041e-14,2.2582058500566852e-09,2.4688032074206856e-16,1.9106271784671383e-09
1.795350579296241e-10,1.0168345489290977,154.0,0.0,0.0,0.0,0.99995339913962622,1.0,18.999998729158879,6.3316153984350673e-06,1.4228753049771048e-05,1.3001587370396759e-05,1.2480210035227606e-06,3.4866655561217609e-12,4.0659420237392758e-08,5.1614366187956942e-06,4.3588738010822356e-11,6.5616355919327595e-06,2.2816586940636023e-08,2.065274752729496e-14,2.3235084118467028e-09,2.5044349583646797e-16,1.9647290554125213e-09
1.8207810252422826e-10,1.0168345487764519,154.0,0.0,0.0,0.0,0.99995273907068105,1.0,18.999998702888092,6.4212881468188926e-06,1.4430285915108411e-05,1.3177445829370277e-05,1.2739661800786967e-06,3.5359900062459772e-12,4.0659397634291316e-08,5.2347926882856822e-06,4.3588709237915626e-11,6.654892560268261e-06,2.3142146406575772e-08,2.10821648241082e-14,2.3897417021875852e-09,2.5402023622876312e-16,2.0195672278692416e-09
1.846211471188324e-10,1.0168345486233095,154.0,0.0,0.0,0.0,0.99995207900178751,1.0,18.99999867653187,6.5109605563199833e-06,1.4631818514391573e-05,1.3353217846831173e-05,1.2999967956637123e-06,3.585227335656883e-12,4.0659375031193243e-08,5.3081486993085578e-06,4.3588680465010737e-11,6.7481494767282706e-06,2.3467705441686092e-08,2.1513090348396453e-14,2.4569057186267407e-09,2.57601708571952e-16,2.0751413102158889e-09
1.8716419171343656e-10,1.016834548469687,154.0,0.0,0.0,0.0,0.99995141893294581,1.0,18.999998650093051,6.600632626939398e-06,1.4833350847293241e-05,1.352890627147883e-05,1.3261100019512515e-06,3.6347036694327549e-12,4.0659352428092079e-08,5.3815046518643371e-06,4.3588651692108234e-11,6.8414063413127918e-06,2.3793264045982224e-08,2.1945123190658964e-14,2.5250004587115759e-09,2.6117013917070873e-16,2.131450928856364e-09
1.897072363080407e-10,1.016834548315601,154.0,0.0,0.0,0.0,0.99995075886415563,1.0,18.999998623574403,6.690304358678199e-06,1.5034882914131455e-05,1.3704513857518718e-05,1.3523030450962487e-06,3.6840997995773215e-12,4.0659329824987607e-08,5.4548605459530277e-06,4.3588622919208159e-11,6.9346631540218211e-06,2.4118822219444245e-08,2.2378564281915031e-14,2.5940259199894932e-09,2.6474294316964258e-16,2.1884957219095262e-09
1.9225028090264486e-10,1.0168345481610663,154.0,0.0,0.0,0.0,0.99995009879541707,1.0,18.999998596978575,6.7799757515374501e-06,1.5236414714903228e-05,1.3880043267132316e-05,1.3785732632665644e-06,3.7334175378978927e-12,4.0659307221882692e-08,5.5282163815746431e-06,4.3588594146310321e-11,7.027919914855356e-06,2.4444379962069761e-08,2.2813367441279415e-14,2.6639821000078909e-09,2.683200086751966e-16,2.2462753389029982e-09
1.94793325497249e-10,1.0168345480060983,154.0,0.0,0.0,0.0,0.99994943872673014,1.0,18.999998570308147,6.8696468055182102e-06,1.54379462494022e-05,1.4055497074268165e-05,1.4049180828522857e-06,3.7828620655688226e-12,4.0659284618777822e-08,5.601572158729197e-06,4.3588565373414622e-11,7.1211766238133923e-06,2.4769937273867503e-08,2.3249267377677683e-14,2.7348689963141657e-09,2.7189014347391943e-16,2.3047894403031806e-09
1.9733637009185316e-10,1.016834547850711,154.0,0.0,0.0,0.0,0.99994877865809484,1.0,18.999998543565606,6.9593175206215414e-06,1.5639477517726367e-05,1.4230877766117916e-05,1.4313350169892842e-06,3.8323342087309476e-12,4.0659262015670743e-08,5.6749278774166994e-06,4.3588536600521185e-11,7.2144332808959291e-06,2.5095494154829598e-08,2.3686330827899838e-14,2.8066866064557118e-09,2.7545877696838498e-16,2.3640376973322752e-09
1.998794146864573e-10,1.0168345476949188,154.0,0.0,0.0,0.0,0.99994811858951138,1.0,18.999998516753358,7.048987896848505e-06,1.5841008520140813e-05,1.4406187747678949e-05,1.4578216609973354e-06,3.8815677006409017e-12,4.06592394125614e-08,5.7482835376371615e-06,4.3588507827630087e-11,7.3076898861029648e-06,2.5421050604939184e-08,2.412480693140463e-14,2.8794349279799192e-09,2.7904042792789819e-16,2.4240197914026532e-09
2.0242245928106146e-10,1.0168345475387353,154.0,0.0,0.0,0.0,0.99994745852097944,1.0,18.999998489873725,7.1386579342001649e-06,1.604253925625542e-05,1.4581429343044849e-05,1.4843756910906873e-06,3.9309514811073875e-12,4.0659216809451931e-08,5.8216391393905966e-06,4.35884790547412e-11,7.4009464394344933e-06,2.5746606624215245e-08,2.456423466433634e-14,2.9531139584341746e-09,2.8261384744169911e-16,2.4847354139568742e-09
2.049655038756656e-10,1.0168345473821732,154.0,0.0,0.0,0.0,0.99994679845249934,1.0,18.999998462928946,7.22832763267758e-06,1.6244069726084873e-05,1.4756604799206575e-05,1.5109948605762088e-06,3.9804696663216008e-12,4.0659194206341854e-08,5.8949946826770142e-06,4.3588450281854541e-11,7.4942029408905148e-06,2.6072162212654618e-08,2.500459448704047e-14,3.0277236953658628e-09,2.8617993359319478e-16,2.5461842659964522e-09
2.0750854847026976e-10,1.016834547225245,154.0,0.0,0.0,0.0,0.99994613838407076,1.0,18.999998435921203,7.3179969922818123e-06,1.6445599930006388e-05,1.4931716289684785e-05,1.5376769962215602e-06,4.0297438583433625e-12,4.0659171603229792e-08,5.9683501674964287e-06,4.3588421508970126e-11,7.5874593904710258e-06,2.6397717370234371e-08,2.544626126237271e-14,3.1032641363223671e-09,2.8975933650096685e-16,2.6083660576315643e-09
2.100515930648739e-10,1.0168345470679634,154.0,0.0,0.0,0.0,0.9999454783156938,1.0,18.999998408852601,7.4076660130139232e-06,1.6647129867703974e-05,1.5106765915511897e-05,1.564419997274415e-06,4.0790888550113407e-12,4.0659149000116194e-08,6.0417055938488536e-06,4.3588392736087998e-11,7.6807157881760246e-06,2.6723272096969597e-08,2.5888858170061108e-14,3.179735278851064e-09,2.933348546938128e-16,2.6712805079592961e-09
2.1259463765947806e-10,1.0168345469103397,154.0,0.0,0.0,0.0,0.99994481824736881,1.0,18.99999838172516,7.4973346948749749e-06,1.6848659539136787e-05,1.5281755707172341e-05,1.5912218335213765e-06,4.1285442944146626e-12,4.0659126397001663e-08,6.1150609617342957e-06,4.3588363963208125e-11,7.773972134005512e-06,2.704882639286028e-08,2.6332308770498521e-14,3.2571371204993307e-09,2.9690434027108348e-16,2.7349273448231143e-09
2.151376822540822e-10,1.0168345467523858,154.0,0.0,0.0,0.0,0.99994415817909543,1.0,18.999998354540843,7.5870030378660288e-06,1.7050188944526008e-05,1.5456687627964015e-05,1.6180805419269664e-06,4.1778878172106955e-12,4.0659103793886087e-08,6.1884162711527702e-06,4.3588335190330488e-11,7.8672284279594763e-06,2.7374380257892157e-08,2.6776822143383309e-14,3.3354696588145397e-09,3.0047993977734856e-16,2.7993063043961403e-09
2.1792823701983463e-10,1.0168345465786914,154.0,0.0,0.0,0.0,0.99994343386756779,1.0,18.999998324647539,7.6853982570262123e-06,1.7271332555179559e-05,1.5648581031027246e-05,1.6476165551523225e-06,4.2320634643784929e-12,4.0659078990846336e-08,6.2689110598128872e-06,4.3588303617040584e-11,7.9695611374509475e-06,2.7731619226753153e-08,2.7265612475977634e-14,3.4224971453769881e-09,3.0440189820655074e-16,2.8707933289975389e-09
2.2071879178558705e-10,1.016834546404626,154.0,0.0,0.0,0.0,0.99994270955610254,1.0,18.999998294690457,7.7837930681457597e-06,1.7492475845225745e-05,1.5840409453387158e-05,1.6772163471367917e-06,4.2863577723588388e-12,4.0659054187804937e-08,6.3494057780712407e-06,4.3588272043753401e-11,8.071893784477581e-06,2.8088857676813102e-08,2.7755329191540077e-14,3.5106453049337256e-09,3.0831735945720816e-16,2.9431612893738294e-09
2.2350934655133946e-10,1.016834546230204,154.0,0.0,0.0,0.0,0.99994198524469935,1.0,18.99999826467192,7.8821874712260787e-06,1.7713618814933992e-05,1.6032175226331456e-05,1.7068775869068076e-06,4.3404997239473688e-12,4.0659029384762261e-08,6.429900425927846e-06,4.3588240470468938e-11,8.1742263690393699e-06,2.8446095608054436e-08,2.8246228655475611e-14,3.599914134244022e-09,3.1224116876143445e-16,3.0164098695138254e-09
2.2629990131709188e-10,1.0168345460554378,154.0,0.0,0.0,0.0,0.99994126093335856,1.0,18.999998234594184,7.9805814662685668e-06,1.7934761464262746e-05,1.622388059688031e-05,1.7365980277462694e-06,4.3945292830707247e-12,4.0659004581718162e-08,6.5103950033827184e-06,4.3588208897187177e-11,8.2765588911363094e-06,2.8803333020476754e-08,2.8738229728419237e-14,3.6903036300671433e-09,3.161710999790072e-16,3.0905387638537822e-09
2.290904560828443e-10,1.0168345458803403,154.0,0.0,0.0,0.0,0.99994053662208005,1.0,18.99999820445942,8.0789750532746251e-06,1.8155903792831782e-05,1.6415527729632097e-05,1.7663755053509883e-06,4.448825060745086e-12,4.0658979778672369e-08,6.5908895104358765e-06,4.3588177323908136e-11,8.3788913507684009e-06,2.9160569914098264e-08,2.9230884787010494e-14,3.7818137891623505e-09,3.2008643200745181e-16,3.16554767704857e-09
2.3185501813934348e-10,1.0168345457065584,154.0,0.0,0.0,0.0,0.99993981905748286,1.0,18.999998174551148,8.1764517477991544e-06,1.8374985968344306e-05,1.6605334382859734e-05,1.7959298120278078e-06,4.5025355065397212e-12,4.0658955206653853e-08,6.6706341794756655e-06,4.358814604472206e-11,8.4802705699241792e-06,2.9514478801955014e-08,2.9719934770470738e-14,3.8735766250530172e-09,3.239696792477821e-16,3.2407253982558421e-09
2.3461958019584266e-10,1.0168345455324752,154.0,0.0,0.0,0.0,0.99993910149294674,1.0,18.999998144590904,8.2739280418559319e-06,1.8594067829376815e-05,1.6795087879865149e-05,1.8255360967103419e-06,4.5561720395818479e-12,4.0658930634633941e-08,6.7503787794191788e-06,4.3588114765538646e-11,8.5816497277733426e-06,2.9868387180607324e-08,3.0209925068583042e-14,3.9664393382075023e-09,3.27856949645003e-16,3.316766271901192e-09
2.373841422523418e-10,1.0168345453581007,154.0,0.0,0.0,0.0,0.99993838392847201,1.0,18.99999811458056,8.3714039354463216e-06,1.881314937575451e-05,1.6984790105301289e-05,1.8551924750041858e-06,4.6099079023903945e-12,4.0658906062612547e-08,6.8301233102664309e-06,4.3588083486357902e-11,8.6830288243158892e-06,3.0222295050062296e-08,3.070063581719488e-14,4.0604019254747735e-09,3.3173874212299314e-16,3.3936700380940792e-09
2.40148704308841e-10,1.016834545183445,154.0,0.0,0.0,0.0,0.99993766636405812,1.0,18.999998084521938,8.4688794285716836e-06,1.9032230607581699e-05,1.7174442874994465e-05,1.8848971313327472e-06,4.6636372190356192e-12,4.065888149058965e-08,6.9098677720174371e-06,4.3588052207179819e-11,8.7844078595518156e-06,3.0576202410311654e-08,3.1192153055813122e-14,4.1554643837037956e-09,3.35620924531811e-16,3.4714364454771595e-09
2.4291326636534014e-10,1.01683454500852,154.0,0.0,0.0,0.0,0.99993694879970552,1.0,18.999998054416796,8.5663545212333867e-06,1.925131152501322e-05,1.73640479392774e-05,1.9146483156048288e-06,4.7172035853067825e-12,4.0658856918565277e-08,6.9896121646722126e-06,4.3588020928004406e-11,8.885786833481122e-06,3.0930109261344424e-08,3.1684617781895212e-14,4.2516267097435274e-09,3.3951204417920472e-16,3.5500652508130859e-09
2.456778284218393e-10,1.016834544833334,154.0,0.0,0.0,0.0,0.99993623123541386,1.0,18.999998024266812,8.6638292134327897e-06,1.9470392127806308e-05,1.7553606984940455e-05,1.9444443412641517e-06,4.7708482168891098e-12,4.0658832346539476e-08,7.0693564882307743e-06,4.3587989648831655e-11,8.9871657461038015e-06,3.1284015603171585e-08,3.2177738430504189e-14,4.3488889004429221e-09,3.4339879732161384e-16,3.6295562187426174e-09
2.4844239047833846e-10,1.016834544657897,154.0,0.0,0.0,0.0,0.9999355136711835,1.0,18.999997994073603,8.7613035051712614e-06,1.9689472415884434e-05,1.7743121637532731e-05,1.9742835829879172e-06,4.8246460526168176e-12,4.0658807774512172e-08,7.1491007426931349e-06,4.3587958369661554e-11,9.0885445974198524e-06,3.1637921435794812e-08,3.2671407760803723e-14,4.4472509526509342e-09,3.4727717495455748e-16,3.7099091214993474e-09
2.512069525348376e-10,1.0168345444822178,154.0,0.0,0.0,0.0,0.9999347961070143,1.0,18.999997963838755,8.8587773964501637e-06,1.9908552389548582e-05,1.7932593464707678e-05,2.0041644733413848e-06,4.8782945525934588e-12,4.0658783202483385e-08,7.2288449280593106e-06,4.3587927090494141e-11,9.1899233874292713e-06,3.1991826759195158e-08,3.3165929038941008e-14,4.5467128632165102e-09,3.5116374583075325e-16,3.7911237384949504e-09
2.539715145913368e-10,1.0168345443063054,154.0,0.0,0.0,0.0,0.99993407854290628,1.0,18.999997933563765,8.9562508872708569e-06,2.0127632048744775e-05,1.8122023977842319e-05,2.034085501159661e-06,4.9318461134786476e-12,4.0658758630453143e-08,7.3085890443293165e-06,4.3587895811329384e-11,9.2913021161320549e-06,3.2345731573373233e-08,3.3661219552201687e-14,4.6472746289885926e-09,3.5505558570786693e-16,3.8731998561184509e-09
2.5673607664783593e-10,1.0168345441301683,154.0,0.0,0.0,0.0,0.99993336097885921,1.0,18.999997903250097,9.05372397763471e-06,2.0346711393110115e-05,1.8311414633139202e-05,2.0640452104457917e-06,4.9856620641477195e-12,4.0658734058421419e-08,7.388333091503168e-06,4.3587864532167296e-11,9.3926807835282031e-06,3.2699635878346585e-08,3.4156862351540804e-14,4.7489362468161243e-09,3.5893293165595764e-16,3.9561372675996042e-09
2.595006387043351e-10,1.016834543953815,154.0,0.0,0.0,0.0,0.99993264341487342,1.0,18.999997872899154,9.1511966675430849e-06,2.0565790423026026e-05,1.8500766833792722e-05,2.0940421982036108e-06,5.0393593951081416e-12,4.0658709486388212e-08,7.4680770695808802e-06,4.3587833253007871e-11,9.4940593896177126e-06,3.305353967409179e-08,3.4653251599529351e-14,4.8516977135480387e-09,3.6281680798883642e-16,4.0399357727403451e-09
2.6226520076083425e-10,1.0168345437772524,154.0,0.0,0.0,0.0,0.99993192585094881,1.0,18.999997842512283,9.2486689569973454e-06,2.0784869138436893e-05,1.8690081932566633e-05,2.1240751118618198e-06,5.0929921490657921e-12,4.0658684914353543e-08,7.5478209785624685e-06,4.3587801973851101e-11,9.5954379344005731e-06,3.3407442960609634e-08,3.5150305241954276e-14,4.955559026033268e-09,3.6670418645204632e-16,4.124595177595257e-09
2.647533066116835e-10,1.0168345436181743,154.0,0.0,0.0,0.0,0.99993128004346898,1.0,18.999997815134464,9.3363936751190354e-06,2.0982039713267526e-05,1.8860434878112192e-05,2.1511343721972123e-06,5.1413424544244176e-12,4.0658662799521088e-08,7.6195904375687248e-06,4.3587773822612303e-11,9.6866785722879697e-06,3.3725955483091897e-08,3.559805581927216e-14,5.049974572784699e-09,3.7019838071362525e-16,4.2015245557974194e-09
2.6724141246253274e-10,1.0168345434589376,154.0,0.0,0.0,0.0,0.99993063423603867,1.0,18.999997787729516,9.4241180688749927e-06,2.117921003327638e-05,1.9030759746340363e-05,2.1782207575897543e-06,5.1897106997969075e-12,4.0658640684687434e-08,7.6913598406071453e-06,4.3587745671375663e-11,9.777919160516979e-06,3.4044467593100328e-08,3.6046236000533817e-14,5.1452809897468144e-09,3.7369160937247073e-16,4.2791509775151266e-09
2.69729518313382e-10,1.0168345432995498,154.0,0.0,0.0,0.0,0.99992998842865788,1.0,18.999997760298328,9.5118421382662101e-06,2.1376380098618087e-05,1.920105742511491e-05,2.2053333803035527e-06,5.2379411165949904e-12,4.0658618569852577e-08,7.7631291876777368e-06,4.3587717520141175e-11,9.8691596990875975e-06,3.4362979290624745e-08,3.6495000269399792e-14,5.241478274622475e-09,3.7719237755504734e-16,4.3574743135501122e-09
2.722176241642312e-10,1.0168345431400134,154.0,0.0,0.0,0.0,0.99992934262132682,1.0,18.999997732841763,9.599565883293682e-06,2.1573549909149841e-05,1.9371328773667526e-05,2.2324713812315878e-06,5.2861753541344896e-12,4.0658596455016541e-08,7.8348984787805162e-06,4.3587689368908858e-11,9.9604001879998287e-06,3.4681490575671327e-08,3.6944179715636258e-14,5.338566425114544e-09,3.8069288342627747e-16,4.4364944382541292e-09
2.7470573001508046e-10,1.0168345429803352,154.0,0.0,0.0,0.0,0.99992869681404517,1.0,18.999997705360659,9.6872893039584028e-06,2.1770719464645212e-05,1.9541574622847112e-05,2.2596339296461833e-06,5.3346386758010219e-12,4.0658574340179321e-08,7.9066677139154886e-06,4.35876612176787e-11,1.0051640627253664e-05,3.5000001448250781e-08,3.7393516175554554e-14,5.4365454389258788e-09,3.8418084589556584e-16,4.5162112294980341e-09
2.771938358659297e-10,1.0168345428205188,154.0,0.0,0.0,0.0,0.99992805100681326,1.0,18.999997677855813,9.7750124002613619e-06,2.1967888765388265e-05,1.9711795776867438e-05,2.2868202214509437e-06,5.3830458713049784e-12,4.0658552225340883e-08,7.9784368930826709e-06,4.3587633066450694e-11,1.0142881016849107e-05,3.5318511908345725e-08,3.7843307488285845e-14,5.5354153137593352e-09,3.8767194788845704e-16,4.5966245684551448e-09
2.7968194171677895e-10,1.0168345426605687,154.0,0.0,0.0,0.0,0.99992740519963075,1.0,18.999997650327995,9.8627351722035621e-06,2.2165057811632389e-05,1.9881993013462042e-05,2.3140294790264512e-06,5.4311423903580277e-12,4.0658530110501274e-08,8.0502060162820715e-06,4.3587604915224852e-11,1.0234121356786154e-05,3.5637021955940725e-08,3.8293815999049228e-14,5.6351760473177671e-09,3.9117998951936172e-16,4.6777343395820236e-09
2.821700475676282e-10,1.0168345425004899,154.0,0.0,0.0,0.0,0.99992675939249809,1.0,18.999997622777968,9.9504576197859911e-06,2.2362226602810938e-05,2.0052167084998825e-05,2.3412609501166698e-06,5.4794937155525176e-12,4.0658507995660467e-08,8.1219750835137025e-06,4.3587576764001182e-11,1.0325361647064802e-05,3.5955531591065137e-08,3.8744414623155536e-14,5.7358276373040255e-09,3.9467405628540277e-16,4.7595404304803127e-09
2.8465815341847743e-10,1.0168345423402858,154.0,0.0,0.0,0.0,0.99992611358541472,1.0,18.999997595206452,1.0038179743009645e-05,2.2559395139119086e-05,2.0222318719565734e-05,2.3685139067416698e-06,5.527903527407379e-12,4.0658485880818463e-08,8.1937440947775721e-06,4.3587548612779677e-11,1.0416601887685049e-05,3.6274040813706473e-08,3.9195305731952188e-14,5.8373700814209569e-09,3.9816496280465669e-16,4.8420427317621275e-09
2.8689744868424177e-10,1.016834542195999,154.0,0.0,0.0,0.0,0.99992553235908221,1.0,18.999997570374301,1.0117129376585002e-05,2.2736846604118008e-05,2.0375436589745094e-05,2.3930593552448658e-06,5.5712856022989341e-12,4.0658465977459641e-08,8.2583361570626313e-06,4.358752327668215e-11,1.0498718061785337e-05,3.6560698761396376e-08,3.9601604987034236e-14,5.9295199595093221e-09,4.0131697917818619e-16,4.9168899747511241e-09
2.891367439500061e-10,1.0168345420516174,154.0,0.0,0.0,0.0,0.99992495113278967,1.0,18.999997545525815,1.019607874743128e-05,2.2914297862729962e-05,2.0528537354581242e-05,2.4176211385889244e-06,5.6146551973302215e-12,4.0658446074099834e-08,8.322928174013823e-06,4.3587497940586381e-11,1.0580834195662317e-05,3.6847356374969303e-08,4.0008187419899398e-14,6.0223914259082116e-09,4.0446961990140024e-16,4.9923009862410674e-09
2.9137603921577045e-10,1.0168345419071436,154.0,0.0,0.0,0.0,0.99992436990653744,1.0,18.999997520661477,1.0275027855549206e-05,2.3091748914621517e-05,2.0681621496877573e-05,2.4421987740437697e-06,5.6583449025935084e-12,4.0658426170739081e-08,8.3875201456311525e-06,4.3587472604492363e-11,1.0662950289315985e-05,3.713401365444226e-08,4.0414684477963828e-14,6.1159844789429942e-09,4.0760477670697498e-16,5.0682756924363999e-09
2.936153344815348e-10,1.0168345417625806,154.0,0.0,0.0,0.0,0.99992378868032539,1.0,18.999997495781756,1.0353976700939504e-05,2.3269199760313458e-05,2.0834689485231256e-05,2.4667917930828564e-06,5.7018330806708202e-12,4.0658406267377368e-08,8.4521120719146315e-06,4.3587447268400096e-11,1.0745066342746343e-05,3.7420670599785369e-08,4.082165601876822e-14,6.2102991169390411e-09,4.1075101715744986e-16,5.1448140213030376e-09
2.9585462974729913e-10,1.0168345416179307,154.0,0.0,0.0,0.0,0.99992320745415353,1.0,18.999997470887106,1.0432925283602895e-05,2.3446650399769411e-05,2.0987741774630663e-05,2.4913997407873543e-06,5.7451552572715802e-12,4.0658386364014689e-08,8.5167039528642667e-06,4.3587421932309581e-11,1.0827182355953388e-05,3.770732721099957e-08,4.1229054298752932e-14,6.3053353382217176e-09,4.1390627211461121e-16,5.2219159024943011e-09
2.9786999548648705e-10,1.0168345414876734,154.0,0.0,0.0,0.0,0.99992268435063314,1.0,18.999997448469529,1.0503978783369044e-05,2.3606355798569542e-05,2.1125475777822591e-05,2.5135592924484994e-06,5.784381036745853e-12,4.065836845098745e-08,8.5748366069585089e-06,4.3587399129829622e-11,1.0901086733448795e-05,3.7965317875431806e-08,4.1595661399114859e-14,6.3914848897021116e-09,4.1673309075353463e-16,5.2917893759903864e-09
2.9988536122567497e-10,1.01683454135735,154.0,0.0,0.0,0.0,0.99992216124714528,1.0,18.999997426040526,1.0575032070327515e-05,2.3766061030275118e-05,2.1263197735779285e-05,2.5357302655142715e-06,5.8235144501960307e-12,4.0658350537959411e-08,8.6329692243323515e-06,4.3587376327351072e-11,1.0974991078363315e-05,3.8223308269220062e-08,4.1962558038958967e-14,6.478218921067413e-09,4.1956496817512117e-16,5.3621192222400844e-09
3.019007269648629e-10,1.016834541226962,154.0,0.0,0.0,0.0,0.99992163814368995,1.0,18.999997403600407,1.0646085144478839e-05,2.3925766094793281e-05,2.1400907953151298e-05,2.5579123553815364e-06,5.8626477459042166e-12,4.0658332624930604e-08,8.6911018049857946e-06,4.3587353524873937e-11,1.1048895390696952e-05,3.8481298392368532e-08,4.2329638684079165e-14,6.5655374310968109e-09,4.2239684326950512e-16,5.4329053933129919e-09
3.039160927040508e-10,1.0168345410965116,154.0,0.0,0.0,0.0,0.99992111504026737,1.0,18.99999738114947,1.0717138005823543e-05,2.408547099212328e-05,2.153860672652017e-05,2.5801052655150778e-06,5.9017810406275179e-12,4.0658314711901023e-08,8.7492343489188534e-06,4.358733072239823e-11,1.1122799670449699e-05,3.8739288244876331e-08,4.2696898368499737e-14,6.6534404185694965e-09,4.252287150563362e-16,5.5041478422792318e-09
3.0593145844323873e-10,1.0168345409659998,154.0,0.0,0.0,0.0,0.99992059193687721,1.0,18.999997358687992,1.0788190654362153e-05,2.4245175722264562e-05,2.1676294344627672e-05,2.6023087072184595e-06,5.9409142826648814e-12,4.0658296798870648e-08,8.8073668561315262e-06,4.3587307919923946e-11,1.1196703917621555e-05,3.8997277826742611e-08,4.3064332340764615e-14,6.7419278822646524e-09,4.2806058397044313e-16,5.5758465231810407e-09
3.0794682418242665e-10,1.0168345408354282,154.0,0.0,0.0,0.0,0.99992006883351958,1.0,18.999997336216275,1.08592430900952e-05,2.4404880285216481e-05,2.181397108858142e-05,2.6245223994284535e-06,5.9800474851244386e-12,4.0658278885839499e-08,8.8654993266238215e-06,4.3587285117451076e-11,1.1270608132212524e-05,3.9255267137966525e-08,4.3431935943076027e-14,6.8309998209614681e-09,4.3089244990126044e-16,5.6480013910072695e-09
3.1197755566080244e-10,1.0168345405741128,154.0,0.0,0.0,0.0,0.99991902262690202,1.0,18.999997291243165,1.1001347323146718e-05,2.4724288909549763e-05,2.2089293041870387e-05,2.6689794476986225e-06,6.0583137668928242e-12,4.0658243059774851e-08,8.9817641574473067e-06,4.3587239512509583e-11,1.1418416463651784e-05,3.9771244948483775e-08,4.4167634040748982e-14,7.0108971184768121e-09,4.3655617285058412e-16,5.7936795119252537e-09
3.200390186175541e-10,1.0168345400508343,154.0,0.0,0.0,0.0,0.99991693021405759,1.0,18.999997201185529,1.1285553235606235e-05,2.5363104151916723e-05,2.2639818033102727e-05,2.7580049776737616e-06,6.2148458378121144e-12,4.0658171407636238e-08,9.2142933784500078e-06,4.3587148302643605e-11,1.1714032735559574e-05,4.0803197321771847e-08,4.5640874295394414e-14,7.3777053598114692e-09,4.4788358309973499e-16,6.0905081148488665e-09
