Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),HOCO(37),HCOH(38),CH3OO(39),CH3OOH(40),CH2OOH(41),C2H5O(42),C2H5O2(43),H2CC(44),C2H4O(45),C2H5O(46),cC2H4O(47),C2H5O2(48),C2H3O2(49),CHCHO(50),OCHCHO(51),HCCOH(52),CHCHOH(53),C2(54),C2O(55),C2H6O(56),C2H5O(57),C2H5O3(58),cC2H3O(59),HOCHO(60),C2H3O3(61),OCHCO(62),C2H6O2(63),C2H5O2(64),C2H4O2(65),HOCH2O(66),OCHO(67),C2H4O3(68),C2H3O2(69),N2,Ne,C7H16(1),O2(2),CH4(3),C4H9(99),C5H11(101),C3H7(100),S(160),S(162),S(161),S(177),C7H15(105),S(194),S(267),S(266),S(268),C7H15(102),S(310),C7H15(103),S(829),S(830),S(859),S(882),S(752),S(926),C7H15(106),S(900),S(992),S(1016),S(1066),S(847),S(779),S(1065),S(1245),S(1588),S(184),S(1604),S(848),S(1887)
0.005022022779899271,0.001957272332878134,1.6927271118208961e-11,1.3492011252029634e-10,3.4280384319365941e-07,2.3100265732554178e-08,0.0024356948031906234,0.0,0.0,3.128568487666985e-07,3.975386280442644e-07,1.102035364743529e-05,1.4664692862918889e-07,1.4180693098126598e-10,1.5622195627913606e-28,6.4111819113411449e-22,5.2081251064146432e-14,7.5950353652387051e-09,1.4603052699781736e-05,1.5877724987267063e-14,5.6968989860870825e-21,1.3079147640992707e-09,8.0832772996266574e-22,1.8453899751038608e-15,4.0223423036335702e-05,2.3113531482325157e-09,3.9688252520611872e-08,1.9204805279975703e-12,1.3357204643028447e-05,4.2299247490889796e-10,2.1638640478903737e-14,4.8745126610794562e-11,9.418725277040232e-14,8.8034839964233597e-11,1.7016369758367679e-08,1.3955589317803899e-12,1.0471568604080359e-11,1.687371648863632e-06,1.3655799374214074e-06,3.7158785141827837e-15,5.6740800758704047e-15,1.7350993556647792e-11,1.0555859170846282e-34,6.7040104039442146e-07,6.5872703127117734e-11,1.3037529358380913e-11,1.4570985435253635e-16,3.7710945123445505e-09,1.8570134403204063e-17,8.936262166025208e-09,1.5613415415169442e-10,1.365172215314209e-13,4.4649000815044881e-28,3.5389037350854526e-21,1.284119942078298e-08,2.0467833553902899e-14,3.383648173393285e-08,1.2747408649531383e-18,2.5678953382499723e-08,3.3900517423828129e-13,2.8564315848397016e-17,1.3635626840051836e-11,2.0689143516101837e-20,1.1314216098905082e-08,9.7245701351613285e-15,6.9000105743881146e-17,2.8744809739387249e-09,3.830479362181692e-17,0.88168480800000004,0.0,0.0013328525921205785,0.097948636331306099,0.00093759735474357358,6.7471320392929703e-16,1.1182430588298447e-09,9.1899192162165618e-11,2.7187513256927999e-13,5.4651072875237544e-08,1.7374313886577945e-07,3.4428049917678508e-15,2.8386226761467403e-06,3.205578113382818e-10,0.00027950355600804479,3.3680947997273591e-13,2.5655650704215224e-08,1.9950452247173053e-06,0.0026650855660537479,1.0670050491794425e-08,0.00023216753824255591,9.3056862515616571e-07,1.1865886775816773e-08,9.0126839757034379e-07,2.4527457776525226e-11,1.7180767405031931e-05,2.2576693518291069e-07,9.189801859580171e-16,0.0014368118476958201,5.6291933898067359e-05,0.000146691811072981,2.551590128131038e-07,0.0019587862103138173,9.0341597507358686e-09,8.769020917090883e-06,0.0010173480063000993,1.3916759282581592e-11,1.2830198018404155e-05,2.9066359598759955e-06,0.000285338234666759
0.005025360577322081,0.001957251629919378,1.6899288256628252e-11,1.3446626582425638e-10,3.4149502956835741e-07,2.3132007228032483e-08,0.0024416326220035008,0.0,0.0,3.1212721133678853e-07,3.9882108810446637e-07,1.1102323688024749e-05,1.4816686865005054e-07,1.4191224955440703e-10,1.5475146008034589e-28,6.3739657444538159e-22,5.1855389889534043e-14,7.5884949781370031e-09,1.4657582897914292e-05,1.5974843816551841e-14,5.7194547922031729e-21,1.317864815828092e-09,8.0786901382386956e-22,1.8369178886579574e-15,4.0321570987250492e-05,2.3018285032329548e-09,4.0072204486199309e-08,1.9207223333225396e-12,1.3406379838237369e-05,4.2416179614348729e-10,2.1698234824031768e-14,4.8723999624103516e-11,9.4337897045615054e-14,8.8198012380859951e-11,1.7108076536800474e-08,1.4007665905170687e-12,1.043030619315072e-11,1.6868642292368468e-06,1.365743147782009e-06,3.7029875564576212e-15,5.6899625282767138e-15,1.7416172660672183e-11,1.0636150102471397e-34,6.7511204881997319e-07,6.5854041884663071e-11,1.311970155719989e-11,1.4584524916086032e-16,3.7741419790084839e-09,1.8570123938400826e-17,8.9901976281934866e-09,1.5770993562438285e-10,1.3697384130418217e-13,4.4662150361738357e-28,3.5475551695544771e-21,1.2930985467555748e-08,2.054302658531953e-14,3.3821517036927121e-08,1.2778940550429143e-18,2.5877317460186296e-08,3.3842075518131054e-13,2.8647910888188879e-17,1.3620232428611567e-11,2.0600392899343894e-20,1.1340376786232282e-08,9.7236580815511809e-15,6.9270577043992898e-17,2.8957018742334778e-09,3.8596505080602315e-17,0.88168480800000004,0.0,0.0013232034896684568,0.097932105054575627,0.00093740232752365343,6.7480012843244366e-16,1.1186401365053602e-09,9.2304120735152615e-11,2.7186855952358147e-13,5.4888220216570501e-08,1.7377805288264151e-07,3.4427225638512564e-15,2.8441207866601299e-06,3.2066510307075042e-10,0.00028000560618542098,3.367481408474986e-13,2.5660168365859163e-08,2.000781260709411e-06,0.0026658915796072876,1.0619158457816485e-08,0.00023280334456751828,9.2599963688789589e-07,1.1808520938948451e-08,8.9676773012132368e-07,2.4531776739913325e-11,1.725522787031783e-05,2.2581016899340321e-07,9.1439107108348572e-16,0.001440191930293454,5.6307854355079902e-05,0.00014586352183840136,2.5585772732253011e-07,0.0019603975941344812,9.0535751455610037e-09,8.7929344877329719e-06,0.0010199629942226197,1.3977148446361926e-11,1.2863177655339338e-05,2.9149190212455579e-06,0.00028610663021215823
0.005028698374744891,0.001957231200185209,1.6871521211485065e-11,1.3401828826226285e-10,3.4019564328176436e-07,2.3163514756592217e-08,0.0024475393056503768,0.0,0.0,3.1140253102209043e-07,4.0009642437356402e-07,1.1184340425446059e-05,1.4969215981190526e-07,1.4201530093222104e-10,1.53301083491363e-28,6.3371522721291531e-22,5.1631311741433276e-14,7.5819887037117788e-09,1.4711902239510959e-05,1.6071802727348149e-14,5.7418900369473428e-21,1.3278266086490318e-09,8.0741813818438024e-22,1.828513719742453e-15,4.0419087420810337e-05,2.2923881755763534e-09,4.0457533796046882e-08,1.9209630747375015e-12,1.3455573013393696e-05,4.2532860643982584e-10,2.1757831481693264e-14,4.870239039681332e-11,9.4486862776506075e-14,8.8361112337381395e-11,1.7199701337790641e-08,1.4059390943811154e-12,1.0389242932728638e-11,1.6863580715625041e-06,1.3659027467914709e-06,3.6901794741846046e-15,5.7056753069081403e-15,1.7481344994034058e-11,1.0716535767339598e-34,6.7982450734362073e-07,6.5835458373552558e-11,1.3201961482890192e-11,1.4598096535415139e-16,3.7771587366144407e-09,1.8570125624678781e-17,9.0441223858327229e-09,1.592903799953625e-10,1.3742720191912955e-13,4.4674177713597876e-28,3.5561011798576291e-21,1.3020670220310398e-08,2.061759152802575e-14,3.3806626038456989e-08,1.2810297948886361e-18,2.6075815014577346e-08,3.3790571105546444e-13,2.8731041777936222e-17,1.3604836914849382e-11,2.0512314754607393e-20,1.1366272407254509e-08,9.7225978396777103e-15,6.9539251257318488e-17,2.9168988845040895e-09,3.8887980677372348e-17,0.88168480800000004,0.0,0.0013136876723422784,0.097915743461488958,0.0009372080814713604,6.7488483875638193e-16,1.1190418480364573e-09,9.2709045858045675e-11,2.7186149599497885e-13,5.5125371827268083e-08,1.7381392703036997e-07,3.4426339060738726e-15,2.8495673143497314e-06,3.20773759776261e-10,0.0002805027919192303,3.3668673018377392e-13,2.5664833321074362e-08,2.0064828568073425e-06,0.0026666414711046691,1.0568798565387571e-08,0.00023343525464691124,9.2147953619826318e-07,1.1751760048946291e-08,8.9231578642545946e-07,2.4536236519685324e-11,1.7329701659584086e-05,2.2585470161950733e-07,9.0985163748465062e-16,0.0014435551830229638,5.632395838547307e-05,0.00014504152705866659,2.5655215911508732e-07,0.0019619707881418265,9.0728892241550063e-09,8.8167145285477779e-06,0.0010225632293656371,1.4037538697136609e-11,1.2895971232286584e-05,2.9231515644157317e-06,0.00028687026374785314
0.005032036172167701,0.001957211040518397,1.6843977665860497e-11,1.3357622212331257e-10,3.3890581440574585e-07,2.3194791614942793e-08,0.0024534151469522143,0.0,0.0,3.1068293857509942e-07,4.013646792902852e-07,1.12664026987591e-05,1.5122276706302352e-07,1.4211620535576353e-10,1.5187080187657545e-28,6.3007455874706053e-22,5.1409040158392334e-14,7.5755173503456079e-09,1.47660121199614e-05,1.6168612851851432e-14,5.7642097570671608e-21,1.3378000526904009e-09,8.0697597466003594e-22,1.8201781878623043e-15,4.0515977992693707e-05,2.2830324313075194e-09,4.0844237012046441e-08,1.9212041242883814e-12,1.3504784570348101e-05,4.2649292503362602e-10,2.1817438773282653e-14,4.8680337969196726e-11,9.4634150071328671e-14,8.8524190032007828e-11,1.7291245222912166e-08,1.4110776513143336e-12,1.0348385177392863e-11,1.685853206156183e-06,1.3660587535325772e-06,3.6774558715540271e-15,5.7212236223956827e-15,1.7546513972850809e-11,1.0797015440458171e-34,6.8453838304211265e-07,6.5816999472782412e-11,1.3284309365525068e-11,1.4611709018025174e-16,3.7801473508470739e-09,1.8570152388300666e-17,9.0980363783322403e-09,1.6087544794495082e-10,1.3787742741043656e-13,4.4685163879580183e-28,3.5645478155059056e-21,1.3110252300773625e-08,2.0691546112908034e-14,3.3791832354232575e-08,1.2841491914862836e-18,2.6274442749853198e-08,3.3734770961352242e-13,2.8813730878883179e-17,1.3589447373636865e-11,2.0424924622974319e-20,1.1391906256383804e-08,9.7213987958306184e-15,6.980618793604929e-17,2.9380716948908094e-09,3.9179198092117177e-17,0.88168480800000004,0.0,0.0013043035546261115,0.097899549641793662,0.00093701461075760065,6.7496736004643766e-16,1.1194482140349558e-09,9.3113969037596961e-11,2.7185394809536101e-13,5.5362528772270106e-08,1.7385076228469746e-07,3.44253909627335e-15,2.8549627986281229e-06,3.2088378861673022e-10,0.00028099516662307751,3.3662524986134873e-13,2.5669645679021832e-08,2.0121501912321487e-06,0.0026673359506050021,1.0518970353514989e-08,0.00023406329028016794,9.1700823139451445e-07,1.1695603335490284e-08,8.8791245003322154e-07,2.4540837220229709e-11,1.7404189200412317e-05,2.2590053135495953e-07,9.0536176642350785e-16,0.0014469017888720157,5.6340248460660072e-05,0.0001442258620699502,2.5724233221115402e-07,0.0019635062277371827,9.0921030510943469e-09,8.8403619928856774e-06,0.0010251488246100222,1.4097930306089882e-11,1.2928580172818361e-05,2.9313338590472321e-06,0.00028762916283219415
0.005035373969590511,0.001957191147730682,1.681666497371191e-11,1.3314011015797644e-10,3.3762566528963215e-07,2.3225841069364055e-08,0.0024592604388524435,0.0,0.0,3.0996855996945142e-07,4.0262589656766522e-07,1.1348509419505709e-05,1.5275865672547667e-07,1.4221507925347682e-10,1.5046056735681435e-28,6.2647488891951116e-22,5.1188596632702022e-14,7.5690816913966642e-09,1.4819913960780496e-05,1.6265285064835818e-14,5.7864187331644735e-21,1.3477850664113174e-09,8.065433672152918e-22,1.8119119653222398e-15,4.0612248362620831e-05,2.2737615023738755e-09,4.1232310945030326e-08,1.9214468051764803e-12,1.3554014890940458e-05,4.276547710176918e-10,2.1877064899652465e-14,4.8657880073605711e-11,9.4779925552961678e-14,8.8687294458600016e-11,1.7382709303913109e-08,1.4161834354322657e-12,1.0307739050875986e-11,1.6853496629418313e-06,1.366211185821169e-06,3.6648182680063014e-15,5.7366125215967384e-15,1.7611683044282403e-11,1.0877588464043283e-34,6.8925364720012202e-07,6.5798710612093038e-11,1.336674548627777e-11,1.462537084375239e-16,3.7831103522035673e-09,1.8570216681834511e-17,9.151939583732645e-09,1.6246510171507685e-10,1.3832463828527815e-13,4.4695184650370279e-28,3.5729007765416252e-21,1.3199730430471331e-08,2.0764907554440378e-14,3.3777159082706652e-08,1.2872533166379876e-18,2.6473197570495234e-08,3.3684653343559837e-13,2.8895999859682622e-17,1.3574070763605655e-11,2.03382374183652e-20,1.1417281625078373e-08,9.7200700140908025e-15,7.0071444853237627e-17,2.9592197437848593e-09,3.947016133358974e-17,0.88168480800000004,0.0,0.0012950495600603862,0.097883521693748685,0.00093682190948136978,6.7504771732281357e-16,1.119859250357661e-09,9.3518891806378652e-11,2.7184592188602261e-13,5.5599692121073277e-08,1.7388855886956533e-07,3.4424382116361219e-15,2.8603077782203683e-06,3.209951952465745e-10,0.0002814827835298661,3.3656370171149611e-13,2.5674605436781956e-08,2.0177834459794e-06,0.0026679757238641352,1.0469673161450706e-08,0.00023468747359722602,9.1258561542772069e-07,1.1640049823501372e-08,8.8355759066223608e-07,2.4545578838780927e-11,1.7478690920581491e-05,2.2594765576463361e-07,9.0092132505736479e-16,0.0014502319303509705,5.6356726788836064e-05,0.00014341655911721888,2.5792827099277667e-07,0.0019650043462354871,9.1112176871043498e-09,8.8638778437836225e-06,0.0010277198934882238,1.4158323545566618e-11,1.2961005908727448e-05,2.9394661800589134e-06,0.00028838335539154634
0.005038711767013321,0.0019571715186769575,1.6789590091067661e-11,1.3270997106889558e-10,3.3635531015274393e-07,2.325666635857236e-08,0.0024650754742766407,0.0,0.0,3.0925951686708714e-07,4.0388012015134769e-07,1.1430659562467624e-05,1.542997963247163e-07,1.4231203436334107e-10,1.4907034772402346e-28,6.2291646093821172e-22,5.097000080481928e-14,7.5626824622257428e-09,1.4873609205662172e-05,1.6361829755325183e-14,5.8085214705005978e-21,1.3577815755481208e-09,8.0612112675329044e-22,1.8037156779706936e-15,4.0707904191390416e-05,2.2645755805393158e-09,4.162175262176797e-08,1.9216923757170285e-12,1.3603264339339658e-05,4.2881416335207552e-10,2.1936717746420233e-14,4.863505288774951e-11,9.4924184512319523e-14,8.8850473047295115e-11,1.747409473562526e-08,1.421257572331278e-12,1.0267310466175039e-11,1.6848474713559274e-06,1.366360060389454e-06,3.6522680906849348e-15,5.7518468778921948e-15,1.7676855675279489e-11,1.0958254239020083e-34,6.9397027479279997e-07,6.5780635479956186e-11,1.3449270171285094e-11,1.4639090325546175e-16,3.7860502335750942e-09,1.8570330372676373e-17,9.2058320140741862e-09,1.6405930492835963e-10,1.3876895014951055e-13,4.4704316745790741e-28,3.5811657026427308e-21,1.3289103418294001e-08,2.0837692414573055e-14,3.3762628754528297e-08,1.2903431992756886e-18,2.6672076556386519e-08,3.3629545593274412e-13,2.8977869544275079e-17,1.3558713937586853e-11,2.0252267340123123e-20,1.1442401800735504e-08,9.7186201960035227e-15,7.0335077547175496e-17,2.980342778218873e-09,3.9760851364453886e-17,0.88168480800000004,0.0,0.001285924120805424,0.097867657723898702,0.0009366299716819219,6.7512593549487387e-16,1.1202749694067172e-09,9.3923815723925462e-11,2.7183742338208093e-13,5.5836862946206405e-08,1.7392731637972921e-07,3.4423313287741762e-15,2.8656027911037931e-06,3.2110798408544767e-10,0.00028196569568820622,3.3650208752263551e-13,2.5679712496032082e-08,2.0233828063592234e-06,0.0026685614925542091,1.0420906133897876e-08,0.00023530782701948361,9.0821156646676266e-07,1.15850983470763e-08,8.7925106512242616e-07,2.4550461281363185e-11,1.7553207247730448e-05,2.2599607196010401e-07,8.9653016738216328e-16,0.0014535457894614191,5.6373395354949649e-05,0.00014261364774191789,2.5861000016029438e-07,0.0019664655749074564,9.1302341894419526e-09,8.8872630526440117e-06,0.0010302765500651851,1.4218718688683966e-11,1.2993249878524399e-05,2.9475488068806021e-06,0.00028913286966311485
0.005042049564436131,0.0019571521502145025,1.6762759893999007e-11,1.3228584670363572e-10,3.3509485789144157e-07,2.32872706918332e-08,0.0024708605460499553,0.0,0.0,3.0855592603012552e-07,4.0512739514084771e-07,1.1512852168718114e-05,1.5584615468085989e-07,1.4240718252768071e-10,1.4770011580430696e-28,6.1939958359642729e-22,5.0753271719663153e-14,7.5563203726779807e-09,1.4927099320677945e-05,1.6458257842035019e-14,5.8305227151771199e-21,1.3677895134333122e-09,8.0571004638802241e-22,1.7955899061864816e-15,4.0802951139281993e-05,2.2554748297407534e-09,4.2012559300012236e-08,1.9219420859964613e-12,1.3652533261081176e-05,4.2997112085263802e-10,2.199640519936659e-14,4.8611892284415941e-11,9.506710253265024e-14,8.9013772692956552e-11,1.7565402717160384e-08,1.42630122254479e-12,1.0227105120017789e-11,1.6843466604259263e-06,1.3665053928554173e-06,3.6398067047672246e-15,5.7669316875305811e-15,1.7742035352751247e-11,1.1039012227595703e-34,6.9868824463740638e-07,6.5762817125427198e-11,1.353188379338048e-11,1.465287566570463e-16,3.7889694496433034e-09,1.8570505242573774e-17,9.2597137167197285e-09,1.6565802267101068e-10,1.3921048169632323e-13,4.4712638452387471e-28,3.5893484672636897e-21,1.3378370163696697e-08,2.0909917743337931e-14,3.3748263338291671e-08,1.2934198883256026e-18,2.6871076971505306e-08,3.3580147647198157e-13,2.905936115369545e-17,1.3543383637688306e-11,2.0167027843667147e-20,1.1467270065593083e-08,9.7170580476476544e-15,7.0597143571254645e-17,3.0014402897691171e-09,4.00512716564529e-17,0.88168480800000004,0.0,0.0012769256782905185,0.097851955847794131,0.00093643879133821213,6.7520203933430102e-16,1.1206953796029216e-09,9.4328742363952771e-11,2.7182845854948792e-13,5.6074042322526373e-08,1.7396703377156289e-07,3.4422185236651377e-15,2.8708483737047066e-06,3.2122215841404052e-10,0.00028244395593687041,3.3644040903890528e-13,2.5684966662622758e-08,2.028948460383599e-06,0.0026690939539701858,1.0372668267746042e-08,0.00023592437325450298,9.0388594908923195e-07,1.1530747564136982e-08,8.7499271687463387e-07,2.4555484362387259e-11,1.7627738609079455e-05,2.2604577617758087e-07,8.9218813378242844e-16,0.0014568435476358073,5.6390255917407004e-05,0.00014181715468746501,2.5928754472716606e-07,0.0019678903428299089,9.1491536092182222e-09,8.9105185968587912e-06,0.0010328189089227127,1.4279116009152057e-11,1.3025313527239825e-05,2.9555820226071133e-06,0.00028987773419839144
0.005045387361858941,0.001957133039227061,1.6736181250315759e-11,1.3186775815259473e-10,3.3384441326584023e-07,2.3317657249435725e-08,0.0024766159467904223,0.0,0.0,3.0785790049844205e-07,4.0636776679366754e-07,1.1595086342069289e-05,1.5739770185137991e-07,1.4250063663476044e-10,1.4634978859316872e-28,6.1592457042213498e-22,5.0538427648714487e-14,7.5499961113313406e-09,1.4980385792148294e-05,1.6554580986651352e-14,5.8524275049071892e-21,1.3778088206825317e-09,8.0531091564885963e-22,1.7875351888043448e-15,4.0897394863792188e-05,2.2464593935311717e-09,4.2404728454395855e-08,1.9221971983698686e-12,1.3701821983811474e-05,4.3112566218889639e-10,2.2056135366967738e-14,4.8588434131894496e-11,9.5208676766649148e-14,8.917724016646452e-11,1.765663448897016e-08,1.4313155942299593e-12,1.0187128501382514e-11,1.6838472586892845e-06,1.366647197805538e-06,3.627435429910561e-15,5.7818720668106581e-15,1.7807225592525921e-11,1.1119861950733973e-34,7.034075391966038e-07,6.5745298343923054e-11,1.361458676941976e-11,1.4666734909862469e-16,3.7918704198837636e-09,1.8570753134186423e-17,9.313584772414395e-09,1.6726122144379574e-10,1.3964935591590016e-13,4.4720223406365446e-28,3.5974548088065258e-21,1.3467529651683331e-08,2.0981601171671331e-14,3.373408431007845e-08,1.2964844596213989e-18,2.7070196254931433e-08,3.3525524034968028e-13,2.9140496437465892e-17,1.352808649880778e-11,2.0082531820015044e-20,1.149188969565045e-08,9.7153923218960996e-15,7.0857702782615867e-17,3.0225120884786066e-09,4.0341402407241482e-17,0.88168480800000004,0.0,0.0012680526832463985,0.097836414190163784,0.00093624836237496108,6.7527605347368758e-16,1.1211204849777891e-09,9.4733673310806937e-11,2.7181903330620414e-13,5.6311231326144548e-08,1.7400770939975803e-07,3.4420998716536608e-15,2.8760450608519293e-06,3.2133772038413805e-10,0.00028291761689717905,3.3637866796270244e-13,2.5690367654021626e-08,2.0344805987828451e-06,0.0026695738010262763,1.0324958414636172e-08,0.00023653713527839842,8.9960861480472042e-07,1.1476995957320104e-08,8.707823764284387e-07,2.4560647811767697e-11,1.7702285431161102e-05,2.2609676368155061e-07,8.8789505143690146e-16,0.0014601253856961999,5.6407310016853081e-05,0.00014102710407168633,2.5996093000110982e-07,0.0019692790768405049,9.1679769919778658e-09,8.9336454596524188e-06,0.0010353470850901598,1.4339515781000659e-11,1.3057198305550607e-05,2.963566113945471e-06,0.00029061797783462524
0.005048725159281751,0.001957114182611945,1.670986073307334e-11,1.3145574103491994e-10,3.3260407440852315e-07,2.3347829181986481e-08,0.0024823419688240964,0.0,0.0,3.0716554888099125e-07,4.0760128145366678e-07,1.1677361249404207e-05,1.5895440916860456e-07,1.4259250602577131e-10,1.4501926880226408e-28,6.1249159918376832e-22,5.0325485067606866e-14,7.5437103366323617e-09,1.5033470126003087e-05,1.6650810607995726e-14,5.8742406181546532e-21,1.3878394452076229e-09,8.0492449220029668e-22,1.7795520252798424e-15,4.099124101795016e-05,2.2375293859711405e-09,4.2798257783679313e-08,1.9224589306030396e-12,1.375113081708763e-05,4.3227780587875457e-10,2.2115916217169067e-14,4.8564713093558436e-11,9.5349084800553344e-14,8.9340921333678824e-11,1.774779133226357e-08,1.436301863343484e-12,1.0147385892595924e-11,1.6833492943050489e-06,1.3667854888093117e-06,3.615155512258318e-15,5.7966729864957629e-15,1.7872429935145524e-11,1.1200802988260761e-34,7.0812814457926229e-07,6.5728120605396471e-11,1.3697379560306798e-11,1.4680675925926913e-16,3.7947555281194938e-09,1.8571085462708229e-17,9.3674452952681531e-09,1.6886886918305013e-10,1.4008569244219938e-13,4.472714182154348e-28,3.6054901949747805e-21,1.3556580952490508e-08,2.1052759842812334e-14,3.3720112654330261e-08,1.2995379570180242e-18,2.7269432021902045e-08,3.3477354078245666e-13,2.9221296510036526e-17,1.3512829047179153e-11,1.9998791601202416e-20,1.1516263959624371e-08,9.7136314779611241e-15,7.1116813389859166e-17,3.0435577118837402e-09,4.0631251045692406e-17,0.88168480800000004,0.0,0.00125930359607619,0.097821030885387655,0.00093605867866470834,6.7534800241264646e-16,1.1215502858856561e-09,9.5138610167573511e-11,2.7180915352095324e-13,5.6548431033605271e-08,1.7404934103591469e-07,3.4419754474561827e-15,2.8811933860087181e-06,3.2145467096803916e-10,0.00028338673095505153,3.3631686595482114e-13,2.5695915101296144e-08,2.0399794153373287e-06,0.0026700017220907249,1.0277775252966771e-08,0.0002371461363244796,8.9537940209741256e-07,1.1423841833370011e-08,8.6661986245653248e-07,2.4565951276816856e-11,1.77768481395587e-05,2.2614902920855467e-07,8.836507354548169e-16,0.0014633914838042591,5.6424558982489081e-05,0.00014024351740171221,2.6063018157101487e-07,0.0019706322014382298,9.1867053790406331e-09,8.9566446314172634e-06,0.0010378611940045717,1.4399918278369955e-11,1.3088905669277853e-05,2.9715013717520715e-06,0.00029135362968330387
0.0050520629567045615,0.0019570955772880783,1.6683804524583527e-11,1.3104980562810004e-10,3.3137393175982355e-07,2.3377789610855794e-08,0.0024880389040959042,0.0,0.0,3.0647897576911223e-07,4.0882798551805439e-07,1.1759676118340357e-05,1.6051624919586267e-07,1.4268289526263216e-10,1.4370851431393871e-28,6.0910081465803519e-22,5.011445898383434e-14,7.5374636707789454e-09,1.5086353846474441e-05,1.6746957559724665e-14,5.8959665870902864e-21,1.397881341914215e-09,8.0455150044399579e-22,1.7716408731887383e-15,4.108449524849399e-05,2.2286848840327834e-09,4.3193145199414345e-08,1.9227284321955227e-12,1.3800460052878968e-05,4.3342757028716738e-10,2.2175755335151851e-14,4.8540762273790212e-11,9.5488303808207802e-14,8.9504860561404692e-11,1.7838874566806663e-08,1.441261153279329e-12,1.0107882373184842e-11,1.6828527949337993e-06,1.3669202784749156e-06,3.6029681096663629e-15,5.8113392464176931e-15,1.7937651935016785e-11,1.1281834976424135e-34,7.1285005040966161e-07,6.5711323626875589e-11,1.3780262669608217e-11,1.4694706422580874e-16,3.7976271192124871e-09,1.8571513046379682e-17,9.4212954316491217e-09,1.7048093522279543e-10,1.4051960565334688e-13,4.4733467972134228e-28,3.6134601967218489e-21,1.3645523218333173e-08,2.1123410220168836e-14,3.370636880620704e-08,1.3025813804651669e-18,2.7468782058013736e-08,3.3423094026346075e-13,2.9301781622159433e-17,1.3497617701732271e-11,1.9915818832612698e-20,1.15403961180324e-08,9.7117836181177427e-15,7.1374531272585062e-17,3.0645770454987495e-09,4.0920797587684668e-17,0.88168480800000004,0.0,0.0012506768870115181,0.097805804077766054,0.00093586973403216337,6.7541791051530891e-16,1.1219847799589988e-09,9.5543554555304282e-11,2.7179882501337927e-13,5.6785642521063787e-08,1.7409192591844578e-07,3.4418453251717561e-15,2.8862938809924156e-06,3.2157301010332776e-10,0.00028385135024652037,3.3625500463578492e-13,2.5701608554629476e-08,2.0454451065020325e-06,0.0026703784009220687,1.0231117300827275e-08,0.0002377513998655254,8.9119813695540864e-07,1.1371283335433331e-08,8.6250498229396423e-07,2.4571394327517691e-11,1.7851427158669055e-05,2.262025671743072e-07,8.7945498938495997e-16,0.0014666420214188816,5.6442003949922548e-05,0.0001394664136705465,2.6129532528682947e-07,0.0019719501387226402,9.2053398067950897e-09,8.9795171085456179e-06,0.0010403613514602466,1.4460323775301186e-11,1.3120437078750053e-05,2.9793880905085641e-06,0.00029208471911106759
