Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),HOCO(37),HCOH(38),CH3OO(39),CH3OOH(40),CH2OOH(41),C2H5O(42),C2H5O2(43),H2CC(44),C2H4O(45),C2H5O(46),cC2H4O(47),C2H5O2(48),C2H3O2(49),CHCHO(50),OCHCHO(51),HCCOH(52),CHCHOH(53),C2(54),C2O(55),C2H6O(56),C2H5O(57),C2H5O3(58),cC2H3O(59),HOCHO(60),C2H3O3(61),OCHCO(62),C2H6O2(63),C2H5O2(64),C2H4O2(65),HOCH2O(66),OCHO(67),C2H4O3(68),C2H3O2(69),N2,Ne,C7H16(1),O2(2),CH4(3),C4H9(99),C5H11(101),C3H7(100),S(160),S(162),S(161),S(177),C7H15(105),S(194),S(267),S(266),S(268),C7H15(102),S(310),C7H15(103),S(829),S(830),S(859),S(882),S(752),S(926),C7H15(106),S(900),S(992),S(1016),S(1066),S(847),S(779)
0.14729976650685894,0.0026510316920012734,1.1536806373475047e-16,1.9830574040460069e-17,8.2602423380187831e-13,2.1478943614061261e-12,8.2830464985910044e-08,0.0,0.0,2.5438517304012582e-10,4.595443174656065e-10,2.2520218952642332e-14,-4.2801757697728133e-16,1.5646198617674906e-20,3.8802472975951513e-36,2.7346342916667794e-35,1.781330964876742e-24,1.1372072262960436e-13,7.1600147965365708e-10,1.3844333818320527e-29,-1.8184598192765213e-36,5.6604826575263917e-20,7.5908615047262085e-32,6.5983606729078973e-26,5.6418445648004272e-12,8.118169234767382e-14,2.4768687335550788e-17,1.6660495690486831e-23,7.761450845447011e-11,2.0456207951997774e-18,3.0738158776914128e-20,4.4829412716859771e-18,5.0106788258749054e-21,4.9469571801657621e-22,3.4733526942767698e-15,6.2491545500191516e-27,2.277896971778802e-21,1.6596071364633252e-10,5.2847316439674677e-10,9.6158419584928491e-22,8.5736097978470094e-21,1.3105088378670618e-16,1.1914690945689298e-46,5.893473495963532e-17,6.387060543719502e-22,2.4481532689650704e-17,1.0267925298716128e-23,1.5110255655449663e-19,1.7172318632014701e-28,1.6748836201213034e-18,2.0638263934022829e-25,1.9737813927563681e-29,4.6488747438758617e-49,5.1219825048109742e-42,2.2304426397505729e-18,9.8827525077476615e-24,1.1158931943217426e-18,8.2313565362819354e-30,2.3164567860672734e-17,2.4385015451684348e-17,1.5033876108730179e-32,2.541389381446127e-15,1.409189291135989e-27,2.0694220767542483e-22,1.401702337241084e-24,1.0222260167286546e-31,-1.3695957107358934e-16,-2.3526475717387457e-25,0.88168480800000004,0.0,0.0094594715994111515,0.10884938734656338,0.00099999858396842179,1.3090920958237623e-17,1.783094305820985e-16,4.1600536773727851e-17,2.8336705548506179e-14,1.4649863204778791e-13,9.3493034031973502e-14,1.9296153406875925e-16,9.3659474478388657e-13,4.6769259118872503e-17,4.5036140312030318e-10,9.6053373170491014e-14,1.6382087017273897e-14,6.5338704445266248e-13,2.0120956569386458e-07,3.1520302961898135e-14,3.6583848552703919e-10,9.8004328986114163e-12,4.5212029907237724e-14,1.5196279238025946e-11,9.1584895731461513e-18,7.7502444740121449e-11,2.473934770011252e-13,5.164359784747491e-21,8.2031346658839048e-08,1.8063565928957664e-10,8.0610105489014251e-08,1.7792947756703099e-13,1.6344786031463742e-07
0.14823914650940226,0.002651031616509346,1.2156966267584166e-16,2.0896651286000432e-17,8.7040261565375574e-13,2.2636687933736063e-12,8.7293521053906391e-08,0.0,0.0,2.6803377620797064e-10,4.8426024883355231e-10,2.4504687902184073e-14,-4.3056158281538486e-16,1.7245636390777074e-20,3.5169900645964225e-36,4.6674976687834135e-35,1.9778545053532713e-24,1.1982882387178114e-13,7.545905483351966e-10,1.5406986546225282e-29,-1.2676328320043919e-36,6.2865467835274782e-20,8.0006026790998965e-32,7.3263162286292419e-26,5.9505006125534223e-12,8.5545594634523573e-14,1.8279282835687757e-17,1.8500848418230438e-23,8.1793595458157567e-11,2.1485143598915529e-18,3.0763672115960038e-20,4.7239229641346418e-18,-1.2218730503114073e-20,5.4924222088315364e-22,3.4978826435691616e-15,7.2142440048096773e-27,2.5292063499586663e-21,1.7487464987813833e-10,5.5687900151886122e-10,1.0134382970902612e-21,8.5807973290822527e-21,1.3116009406489176e-16,1.2666703945229583e-46,6.5346946302090482e-17,7.0920588323921382e-22,2.4685438072198432e-17,1.0346472311511514e-23,1.677936692546723e-19,1.9068869187542664e-28,1.8601293218013051e-18,2.4057685460106568e-25,2.306144787774138e-29,-9.0397724311501044e-49,8.3477775087081425e-42,2.2519364231314222e-18,9.8911914381026311e-24,1.239064185760281e-18,8.7458291676453462e-30,2.5726695479343778e-17,-5.9464525667546185e-17,1.7470877163680719e-32,2.5435073774653476e-15,1.422522684695139e-27,2.2638299665010456e-22,1.5565636117434958e-24,1.1962823533859931e-31,9.2794852313209757e-17,1.593597804430632e-25,0.88168480800000004,0.0,0.0094594431283881817,0.10884935433605082,0.00099999850774036472,1.3166755520537538e-17,1.8788701469860625e-16,4.2305665599600967e-17,2.8501144014416907e-14,1.4897454786268053e-13,9.8514831392520269e-14,1.9408154306894789e-16,9.869166017691544e-13,4.9281392430767932e-17,4.7455859623535352e-10,9.6610877063152296e-14,1.7262019038485207e-14,6.8849262811715615e-13,2.1205114451688522e-07,3.3213733796633124e-14,3.8549444091162909e-10,1.0326959635232457e-11,4.7641048218092323e-14,1.6012695701147901e-11,9.6504200722303187e-18,8.1671820353564011e-11,2.6068461123076051e-13,5.4418137775118752e-21,8.6451347343737722e-08,1.9034052454440536e-10,8.4953446597919058e-08,1.8748936346188489e-13,1.7225477114307124e-07
0.14917852651194558,0.00265103153696186,1.2810420792236447e-16,2.2020039178389975e-17,9.171609047641209e-13,2.3856660987972536e-12,9.1996342931376116e-08,0.0,0.0,2.8241171337468274e-10,5.1030435439623213e-10,2.7270489512416397e-14,-4.4867079880384775e-16,1.9014633612393603e-20,5.1916939533629277e-36,-3.8086620410060881e-35,2.1960378440809648e-24,1.2626478913862104e-13,7.9525382864090174e-10,1.7609540998675811e-29,-8.525939339377852e-37,6.9817628790733456e-20,8.4312329433697304e-32,8.1345029398351568e-26,6.2762496073397737e-12,9.0143779996599501e-14,3.8637490190635288e-17,2.0544262857873967e-23,8.6197155612352155e-11,2.2618664436560205e-18,3.0789188623922623e-20,4.9778423958584597e-18,4.6278690785562867e-20,6.0980468676616253e-22,3.5224652315357188e-15,8.3370202991693713e-27,2.8082165386357807e-21,1.8426696407601188e-10,5.8680961949378369e-10,1.0680979688714461e-21,8.5879894696626313e-21,1.312693629892452e-16,1.3471325535942492e-46,7.246664025727584e-17,7.8748454686032644e-22,2.4893637354413237e-17,1.043249060276485e-23,1.8632644713202256e-19,2.1175679592956197e-28,2.0658361269673518e-18,2.8053166784074237e-25,2.6948236743945433e-29,1.7272614941701247e-48,7.3701058432974545e-42,2.2738177864017153e-18,9.8996526297274397e-24,1.375825613854316e-18,9.2933820682586447e-30,2.8571874068822513e-17,2.2521832232631082e-16,2.030888731423012e-32,2.5456253533648013e-15,1.4365204592310582e-27,2.4881459092732388e-22,1.7285165597831816e-24,1.3999526981403459e-31,-6.2138737840704263e-16,-1.0672613871234829e-24,0.88168480800000004,0.0,0.0094594131278537205,0.10884931955216014,0.0009999984274176373,1.3242501123700636e-17,1.979782151745205e-16,4.3039607293918836e-17,2.8665389067899211e-14,1.5155146341267532e-13,1.0380592982624623e-13,1.9520023472388838e-16,1.0399374207884225e-12,5.1928243909418671e-17,5.000535743610539e-10,9.716772345291259e-14,1.8189138654132143e-14,7.2548107084478236e-13,2.234751564088958e-07,3.4997978361891771e-14,4.0620462255670185e-10,1.0881722197740056e-11,5.0200327441915223e-14,1.6872893632008541e-11,1.0168731037447944e-17,8.6065136659038902e-11,2.7468849930067817e-13,5.7341466263281457e-21,9.1108800370292193e-08,2.0056585467347141e-10,8.953011160072613e-08,1.9756198375997403e-13,1.8153480926619285e-07
0.14985773798424257,0.0026510314767968627,1.3304642250526961e-16,2.2869633015028501e-17,9.5252328212571117e-13,2.4779398076540897e-12,9.5553278700406791e-08,0.0,0.0,2.9328456140508382e-10,5.3000196819810276e-10,2.9635881057739144e-14,-4.8733286528490762e-16,2.0409597657065514e-20,4.0864572563866216e-39,-1.682874958555294e-35,2.3686312343349446e-24,1.3113209513037301e-13,8.2600987648856557e-10,4.4543327736997419e-29,6.0739456028432759e-37,7.5317906658023708e-20,8.7586949786683822e-32,8.7738168358427352e-26,6.5229752342132045e-12,9.3621482963306811e-14,6.3701111332645212e-17,2.2160788638851401e-23,8.9527724107588427e-11,2.3509860858813989e-18,3.0807642228694505e-20,5.1698871007239112e-18,5.171881949286001e-21,6.5770753024774649e-22,3.5402742510720705e-15,9.5034056776384468e-27,3.0289223021969345e-21,1.9137016591107388e-10,6.0944660788899247e-10,1.1094514022703447e-21,8.5931934113741714e-21,1.3134841731769885e-16,1.4088214705085099e-46,7.8098983442093476e-17,8.4941005722075547e-22,2.5047102981730558e-17,1.0499789891203156e-23,2.0098754294056268e-19,2.284268111870806e-28,2.2285831412958851e-18,3.1355455981901692e-25,3.0162791689074986e-29,1.2027684716382654e-49,2.0512418685152958e-41,2.2898922536963295e-18,9.9057863230916772e-24,1.4840162457912336e-18,9.7112014542327958e-30,3.0822904383306393e-17,2.5151743139033367e-17,2.2647958807686205e-32,2.5471568925292462e-15,1.4470754659861933e-27,2.671620353127243e-22,1.8645501875729163e-24,1.5684798147608017e-31,-9.3386622093930399e-16,-1.6041444051140516e-24,0.88168480800000004,0.0,0.0094593904372397945,0.10884929324370261,0.0009999983666665812,1.3297213048510468e-17,2.0560998985702715e-16,4.3589110354129968e-17,2.8784024831061215e-14,1.5348069638970841e-13,1.0780748120259689e-13,1.9600827634429559e-16,1.0800362742555528e-12,5.3930005467641497e-17,5.193350408047263e-10,9.75699377336078e-14,1.889030058132939e-14,7.5345488264996742e-13,2.3211560071181646e-07,3.6347367773668642e-14,4.2186742329121005e-10,1.1301278143867506e-11,5.213586034363308e-14,1.7523444205253065e-11,1.0560719200714103e-17,8.9387951035189233e-11,2.8527935548391327e-13,5.9552321411297862e-21,9.4631421554850693e-08,2.0829908495688249e-10,9.2991622590807911e-08,2.0517975595549811e-13,1.8855367978550724e-07
0.15053694945653956,0.0026510314143122914,1.3817906391768612e-16,2.3751951048800297e-17,9.8924650100027103e-13,2.5737730834314019e-12,9.92473507278329e-08,0.0,0.0,3.0457496800251606e-10,5.5045849430923181e-10,3.1829404741645935e-14,-5.4403694290638763e-16,2.1910305896982885e-20,-5.3245821945309402e-37,3.3556489757379286e-36,2.5547673945105939e-24,1.3618642410654601e-13,8.5795237456073313e-10,5.3742212964281282e-29,4.7832980096267222e-37,8.1250949429065198e-20,9.0979450815299187e-32,9.4632951452698891e-26,6.7795308930744517e-12,9.7233182607533932e-14,7.4156283598205619e-17,2.3904370133379448e-23,9.2986681415775495e-11,2.4466489953677002e-18,3.0826101024569197e-20,5.3693314877489829e-18,-3.5066531763372914e-21,7.0937355015060551e-22,3.5581140508512636e-15,1.0599878127538355e-26,3.2669559556589977e-21,1.9874624403062576e-10,6.3295566028529734e-10,1.1524076366716507e-21,8.5984011718828886e-21,1.3142752190532645e-16,1.473647443678094e-46,8.4174081509772167e-17,9.1620278805338349e-22,2.5203235993493028e-17,1.0571749601902674e-23,2.1680097302339868e-19,2.4640104665280203e-28,2.4041350217612057e-18,3.5051750453240945e-25,3.3762686392491594e-29,2.0321113540626787e-50,2.6913999775810496e-41,2.3061887300094987e-18,9.911935009083707e-24,1.6007104222631565e-18,1.0148471759672207e-29,3.3251081433117617e-17,-1.7053638164357281e-17,2.5260040363228656e-32,2.5486886969675199e-15,1.4580106407189225e-27,2.8752350739431856e-22,2.0112786925009878e-24,1.7572759120569574e-31,-1.0646063749383111e-15,-1.8290357102870753e-24,0.88168480800000004,0.0,0.0094593668718094392,0.10884926592094731,0.00099999830357353782,1.3351878568808528e-17,2.1353545185840197e-16,4.4155115660408413e-17,2.8902559675163735e-14,1.5546777636647861e-13,1.1196301951848644e-13,1.9681563059853496e-16,1.1216784369072797e-12,5.6008799322490032e-17,5.393586006410002e-10,9.7971808846659369e-14,1.9618444479029422e-14,7.8250534356782519e-13,2.4108917280691986e-07,3.7748684447778756e-14,4.3813304720274085e-10,1.1736979301566001e-11,5.4145876395159852e-14,1.8199028960915029e-11,1.0967791772660939e-17,9.2838850318887814e-11,2.9627776534223363e-13,6.1848253651473225e-21,9.8289855777066986e-08,2.1632992103296699e-10,9.6586584213944247e-08,2.1309071776710555e-13,1.9584315979201102e-07
0.15121616092883655,0.0026510313494188596,1.4350943602938348e-16,2.4668326327311473e-17,1.0273827123237923e-12,2.6733030617066244e-12,1.0308383607741514e-07,0.0,0.0,3.1629891706446699e-10,5.7170307872281211e-10,3.3886534694149868e-14,-6.0831079455659546e-16,2.3524910962765722e-20,4.1570490439225831e-37,-1.0885959722510197e-36,2.7555120805001245e-24,1.4143501086851541e-13,8.9112703663785021e-10,5.20738937481359e-29,6.1093847688515268e-39,8.7650774620506313e-20,9.450315738896508e-32,1.0206885549180856e-25,7.0463198094772717e-12,1.0098401824195699e-13,7.1203512326949777e-17,2.5784980896471172e-23,9.6578967687993434e-11,2.5493682900679065e-18,3.0844566702768683e-20,5.5764593770594461e-18,1.7464487518642065e-21,7.6509722057534244e-22,3.5759862157833001e-15,1.1705091264030035e-26,3.5236699196987734e-21,2.0640578277260225e-10,6.5737021215894396e-10,1.1970299412125067e-21,8.6036134271253136e-21,1.3150668613843544e-16,1.5417908947946196e-46,9.0726737334200265e-17,9.8824480620280757e-22,2.536223804430174e-17,1.064872755070954e-23,2.3385718664052556e-19,2.6578272956418923e-28,2.5934982754334582e-18,3.9189304359431817e-25,3.7794180198854404e-29,3.6288540371952292e-50,2.6109145421608331e-41,2.3227159455071976e-18,9.9181002977527197e-24,1.7265756344540115e-18,1.0606194841998796e-29,3.5870333879977098e-17,8.4932831428596392e-18,2.8177290033574341e-32,2.5502208988897233e-15,1.4693406871864868e-27,3.1012648990183371e-22,2.1695419717693209e-24,1.9687786235657712e-31,-9.603761662976355e-16,-1.6498014992001124e-24,0.88168480800000004,0.0,0.0094593423979003402,0.10884923754486478,0.00099999823804838351,1.3406497727805866e-17,2.2176585697756277e-16,4.4738267377153469e-17,2.9020993681714267e-14,1.5751496162716632e-13,1.1627844658194961e-13,1.9762229804195343e-16,1.1649230718683285e-12,5.8167577957563221e-17,5.6015270180243866e-10,9.8373337026610639e-14,2.0374604486799678e-14,8.12673727147609e-13,2.504086914660641e-07,3.9203918540393513e-14,4.5502460334374152e-10,1.2189444436202249e-11,5.623323020734999e-14,1.8900607324304352e-11,1.1390526894308464e-17,9.6422763261865995e-11,3.076993478324221e-13,6.4232523530293539e-21,1.0208932914306164e-07,2.24669770408454e-10,1.0032013119117035e-07,2.2130610853831781e-13,2.0341366239710981e-07
0.15189537240113354,0.0026510312820238876,1.490451255104849e-16,2.561997824644903e-17,1.0669860705014437e-12,2.7766721261719398e-12,1.0706821390771994e-07,0.0,0.0,3.2847276257246361e-10,5.9376621997582112e-10,3.6075087607948383e-14,-6.6537878273464027e-16,2.5262199292801875e-20,4.7460169279412564e-42,2.4743710698125861e-37,2.9720151547735361e-24,1.4688550332307123e-13,9.2558133820235248e-10,5.1866506273237752e-29,3.2873482210205964e-37,9.4554067129612018e-20,9.8162539631448786e-32,1.1008847301102619e-25,7.323762569367149e-12,1.0487932822518918e-13,6.706361155683211e-17,2.7813376196706068e-23,1.0030971224513936e-10,2.659697298670832e-18,3.0863041079543785e-20,5.7915655821630087e-18,-1.6136557592073501e-22,8.2519585107010389e-22,3.5938924753028722e-15,1.2952136508885203e-26,3.8005311926323683e-21,2.1435997859122737e-10,6.8272499372060814e-10,1.2433852886908454e-21,8.6088309071058889e-21,1.3158592008076595e-16,1.6134438472671241e-46,9.7794482774602236e-17,1.065948126820036e-21,2.5524326506139679e-17,1.0731109593954721e-23,2.5225372553086886e-19,2.8668713498414118e-28,2.7977583281496895e-18,4.382103358878534e-25,4.2309079697037203e-29,3.9861550510780645e-50,2.7607907974141026e-41,2.3394829988084086e-18,9.9242839270230527e-24,1.8623317160286604e-18,1.1085435737309662e-29,3.8695682997418924e-17,-7.8504616553716123e-19,3.1435672647379098e-32,2.5517536411490696e-15,1.4810808756201676e-27,3.3522457009210013e-22,2.3402457951343808e-24,2.205718636109179e-31,-8.0234915755068388e-16,-1.3783839036194793e-24,0.88168480800000004,0.0,0.0094593169805611294,0.10884920807493105,0.00099999816999754468,1.3461070568851693e-17,2.3031289176270053e-16,4.5339234316696976e-17,2.9139326932014999e-14,1.5962459686097588e-13,1.2075988958967504e-13,1.9842827922850665e-16,1.2098316220020004e-12,6.0409406577747338e-17,5.8174688840396833e-10,9.8774522505579286e-14,2.1159854217854626e-14,8.4400289842998474e-13,2.6008746633402534e-07,4.0715136838252598e-14,4.7256609185964844e-10,1.265931613811332e-11,5.8400886311748781e-14,1.9629175663592931e-11,1.1829524774616324e-17,1.0014480736661631e-10,3.1956032036958716e-13,6.6708517142234426e-21,1.0603526788978167e-07,2.3333047649070391e-10,1.0419759484263141e-07,2.2983760100608552e-13,2.1127599946646013e-07
0.15257458387343054,0.002651031212031172,1.547940276506192e-16,2.6608296566059215e-17,1.1081128346748864e-12,2.8840281185069455e-12,1.1120617326621854e-07,0.0,0.0,3.4111350376694127e-10,6.1667954316264163e-10,3.8512346658949182e-14,-7.1100214292839676e-16,2.7131639860110561e-20,1.4955285739812806e-36,9.5921027772599718e-36,3.2055125887130948e-24,1.5254570175978142e-13,9.613645665543661e-10,5.3912183431435144e-29,8.7865415548909714e-37,1.0200038730026523e-19,1.0196455806647412e-31,1.1873758590280186e-25,7.6122979696421309e-12,1.0892466803188016e-13,6.6752656852720044e-17,3.000115457288722e-23,1.0418424087425948e-10,2.7782329593811326e-18,3.0881526115573881e-20,6.0149569078555752e-18,-2.2777016214508752e-21,8.9001300722102468e-22,3.6118346798914442e-15,1.4363492798500902e-26,4.0991259255008777e-21,2.2262020756265296e-10,7.0905614644031286e-10,1.2915418727388032e-21,8.6140543985988197e-21,1.3166523459217328e-16,1.688810735394268e-46,1.0541779156702779e-16,1.149757067880478e-21,2.5689735644005705e-17,1.0819312015914186e-23,2.7209578238375429e-19,3.0923561986032994e-28,3.0180856803201722e-18,4.9006190419292709e-25,4.73654060056671e-29,-7.0876496455398173e-50,2.9534886221560508e-41,2.3564993741879762e-18,9.9304877673599632e-24,2.0087549281916982e-18,1.1587328006017036e-29,4.1743327999659222e-17,-1.10837329465955e-17,3.5075413567026103e-32,2.5532870779231204e-15,1.4932470657816588e-27,3.6310042783380328e-22,2.5243669255899523e-24,2.4711528356541868e-31,-7.3898334983029602e-16,-1.2695421194119401e-24,0.88168480800000004,0.0,0.0094592905835015235,0.10884917746906975,0.00099999809932386293,1.351559713544118e-17,2.3918869714385586e-16,4.5958710893423207e-17,2.9257559507158932e-14,1.6179911649691604e-13,1.2541371410793676e-13,1.9923357471073346e-16,1.2564679103164181e-12,6.2737469651631527e-17,6.0417184902081416e-10,9.9175365513173174e-14,2.1975309058096621e-14,8.7653738244051326e-13,2.7013931692997485e-07,4.228448607875479e-14,4.9078244232405621e-10,1.3147261854258543e-11,6.0651923917639558e-14,2.0385768887751213e-11,1.2285408975780361e-17,1.0401029616278774e-10,3.3187753062714353e-13,6.9279751560247829e-21,1.101333061363826e-07,2.4232434354124731e-10,1.0822451066504997e-07,2.3869731994551267e-13,2.1944139706089386e-07
0.15325379534572753,0.0026510311393407606,1.6076434764343205e-16,2.7634692589617336e-17,1.1508214124949494e-12,2.9955245684801183e-12,1.1550362134599253e-07,0.0,0.0,3.54239015873022e-10,6.4047564137814025e-10,4.1131047712187719e-14,-7.5062872574670355e-16,2.9143438208666982e-20,1.1584553914439337e-36,7.4988825391731782e-36,3.4573336876122209e-24,1.5842354548140691e-13,9.9852789572462955e-10,5.442920991908831e-29,7.5150461713626577e-37,1.1003239974769317e-19,1.0590739182384905e-31,1.2806543295054702e-25,7.9123839287657015e-12,1.1312581119821066e-13,6.6459837816981128e-17,3.236082398173132e-23,1.082080835577543e-10,2.9056190919337125e-18,3.0900023932353926e-20,6.2469522026422014e-18,-4.2702446892110854e-21,9.5991884912145637e-22,3.6298148088189905e-15,1.5918875699123154e-26,4.4211571548175711e-21,2.3119805130938569e-10,7.3640122940140688e-10,1.341569272397206e-21,8.6192847499517452e-21,1.3174464142534559e-16,1.768109290477583e-46,1.1364031344327168e-16,1.2401507850102828e-21,2.585871796575858e-17,1.0913783994577705e-23,2.9349679574893521e-19,3.3355571716465798e-28,3.2557426773605672e-18,5.4811137130766295e-25,5.3028144623030224e-29,-1.2799839131100695e-50,3.0246439664790858e-41,2.3737749600784231e-18,9.9367138330085448e-24,2.166682396736062e-18,1.2113079160825604e-29,4.503073981608353e-17,-2.0781631757373608e-17,3.9141508492940003e-32,2.5548213756688477e-15,1.5058557303498657e-27,3.9406930141438198e-22,2.7229587509060139e-24,2.7685046706860058e-31,-6.8256748876718506e-16,-1.1726255072166973e-24,0.88168480800000004,0.0,0.0094592631690396702,0.10884914568359111,0.00099999802592645412,1.3570077471223712e-17,2.4840587828250005e-16,4.6597418129435153e-17,2.9375691488025811e-14,1.6404104823951028e-13,1.3024652928467316e-13,2.00038185039728e-16,1.3048981976961647e-12,6.5155073529366989e-17,6.2745944445411459e-10,9.9575866276401339e-14,2.2822127084310617e-14,9.103234045090581e-13,2.8057859270841195e-07,4.3914194885366489e-14,5.0969953631370147e-10,1.3653974490763896e-11,6.2989539697023719e-14,2.1171461383460498e-11,1.2758826926555293e-17,1.0802474692544931e-10,3.4466847011957543e-13,7.1949878019799529e-21,1.1438929405720445e-07,2.5166414664634377e-10,1.1240662636620279e-07,2.4789785314951079e-13,2.2792151173235445e-07
0.15393300681802452,0.0026510310638489317,1.6696459774204276e-16,2.8700635282396852e-17,1.1951724167429915e-12,3.1113209174515131e-12,1.1996669185920862e-07,0.0,0.0,3.6786770307932261e-10,6.6518850735074919e-10,4.3958416118052925e-14,-7.9088012477053527e-16,3.1308592887390017e-20,-1.7227900252931171e-36,1.2011481743946032e-35,3.7289150873265526e-24,1.6452736469141371e-13,1.0371244754403149e-09,5.6505873082617119e-29,6.7845165274106879e-37,1.1869611868257394e-19,1.1001458559223851e-31,1.3812522921191587e-25,8.2244984015644561e-12,1.1748874731072687e-13,6.682432412584906e-17,3.4905871309071574e-23,1.1238698230787772e-10,3.0425498848040487e-18,3.0918536816515019e-20,6.4878822479008894e-18,4.837219098576772e-21,1.0353129462011917e-21,3.6478350057113591e-15,1.766674531598646e-26,4.7684573769652836e-21,2.4010565106070339e-10,7.6479920604949436e-10,1.3935405096097949e-21,8.6245228778993788e-21,1.318241532443006e-16,1.8515714850234647e-46,1.2250912513115614e-16,1.3376459366414585e-21,2.6031545683617018e-17,1.1015008928679837e-23,3.1657908450462719e-19,3.5978666071925893e-28,3.512090768119227e-18,6.1310207839640317e-25,5.9370076703676163e-29,4.1770767909635893e-50,3.340427292960278e-41,2.39132006827654e-18,9.9429643007803238e-24,2.3370167724603097e-18,1.2663976602887169e-29,4.8576761626468413e-17,2.3540797288278596e-17,4.3684287812797679e-32,2.5563567142336337e-15,1.5189239779973277e-27,4.2848284228822932e-22,2.9371571862321554e-24,3.101609381541792e-31,-6.9397504854802448e-16,-1.1921783971238751e-24,0.88168480800000004,0.0,0.0094592346980488986,0.10884911267313017,0.00099999794970056632,1.3624511620011412e-17,2.5797751559977968e-16,4.7256104673240817e-17,2.9493722955277993e-14,1.6635301664878158e-13,1.3526519328749526e-13,2.0084211076511194e-16,1.3551912472163691e-12,6.7665649129724315e-17,6.5164273860583954e-10,9.9976025019582364e-14,2.3701509999551784e-14,9.454089358409046e-13,2.9142019335359963e-07,4.5606576012196356e-14,5.2934423288840528e-10,1.4180173109241248e-11,6.5417050990726866e-14,2.1987368090721017e-11,1.3250450445183643e-17,1.1219388849849961e-10,3.5795129007348201e-13,7.4722685574255437e-21,1.1880930614975891e-07,2.6136314244121062e-10,1.1674991000835299e-07,2.574522638211717e-13,2.3672844700691487e-07
