Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66),acetyl(76),CH3OH(35),CH2OH(41),O(12),CHO3(77),CO2(174),CHO3(176),HOCO(82)
8.606711807e-06,0.0022915506178571186,0.84210526299999999,0.0,0.0,0.0,0.052631578999789368,0.1052631579995803,1.5092054161850412e-15,2.1052397002416022e-13,2.0909256529310346e-13,2.6892229390473786e-26,3.7582205621125288e-19,2.1770414434665232e-17,2.141047432369261e-17,3.9073592042141802e-17,1.6883915286285376e-17,2.6227607989370487e-21,2.2806343733719122e-22,7.5304886367344124e-24,1.8585955542208734e-27,7.3328422494235758e-24,3.473529101053963e-25,6.0759519340818304e-41,1.722140382535324e-21,6.258098253729105e-25,9.0826336305550044e-22,1.7448918369996814e-38,3.7313500351145832e-29,2.8343930860127473e-47,6.6283199156439847e-49
9.999999999999997e-06,0.00229155061785664,0.84210526299999999,0.0,0.0,0.0,0.052631578999755242,0.10526315799951227,1.699343929302959e-15,2.4459188844403098e-13,2.4300825065066307e-13,3.1254261058400351e-26,4.3838021928376098e-19,3.2441490126067467e-17,3.2035057098706779e-17,5.8042136380347715e-17,2.5018501115438186e-17,3.8235102956247307e-21,2.6673721300503373e-22,1.3995963174054888e-23,2.7937933671474275e-27,1.5916704581732233e-23,5.3530134349565929e-25,1.9479872528452404e-40,3.5673903363204073e-21,9.1234845881499877e-25,1.0619547898729385e-21,2.6890315815478844e-38,8.4166919035471376e-29,4.3682150393426916e-47,2.3453882522115805e-48
1.7196646399000003e-05,0.00229155061785664,0.84210526299999999,0.0,0.0,0.0,0.05263157899957898,0.10526315799916093,2.6814520477927584e-15,4.2056033750544465e-13,4.181903817591981e-13,5.3785134177848212e-26,7.6150717985495619e-19,8.7559992409956866e-17,8.6913413028823699e-17,1.560189275364484e-16,6.7035463656890813e-17,1.0025651090941512e-20,4.6649594906123896e-22,4.7391591071142655e-23,7.6243000825306029e-27,6.0254281153244253e-23,1.5060972083793949e-24,8.8714132434334863e-40,1.3098520724046583e-20,2.3923848467609001e-24,1.8558055229228901e-21,7.5657253817914335e-38,3.26175348123905e-28,1.229074986924858e-46,1.1036169179759066e-47
2.5786580991000003e-05,0.00229155061785616,0.84210526299999999,0.0,0.0,0.0,0.052631578999368475,0.10526315799874143,3.8540308676500203e-15,6.3053926884359009e-13,6.273473608455543e-13,8.0685648106189232e-26,1.1513312105471149e-18,1.8678089208914506e-16,1.8594803766347407e-16,3.3132922378545047e-16,1.417370761233963e-16,2.0954569180022467e-20,7.1953554580071918e-22,1.2746380270050089e-22,1.6364176820792149e-26,1.7384054801818537e-22,3.2860763532983712e-24,3.2879624705906896e-39,3.6876243198939068e-20,5.0004331121005263e-24,2.8036024934675284e-21,1.6507268698998869e-37,9.5642821846337769e-28,2.6818867876878826e-46,4.2298704813010698e-47
4.2966450175e-05,0.0022915506178552004,0.84210526299999999,0.0,0.0,0.0,0.052631578998946993,0.10526315799790201,6.2005317898608578e-15,1.0502699629136904e-12,1.0459005702955393e-12,1.3451744702550923e-25,1.9471733884788418e-18,5.2147279429360815e-16,5.2092998527123845e-16,9.1516858501687284e-16,3.8691851096326001e-16,5.6568885842440819e-20,1.2825999171249639e-21,4.8882692833514999e-22,4.5965713473752014e-26,8.1195071444197925e-22,9.3782018559753481e-24,2.7644927030839645e-38,1.6525676559725245e-19,1.3499461870142443e-23,4.7001826069938732e-21,4.7110438791973594e-37,4.5538118696296618e-27,7.6572352220022759e-46,3.8027464088708167e-46
5.84283324406e-05,0.0022915506178543357,0.84210526299999999,0.0,0.0,0.0,0.052631578998567283,0.1052631579971461,8.3134778820009314e-15,1.4278459009113172e-12,1.4227935444321032e-12,1.8299115679538004e-25,2.6762585429596327e-18,9.3452767320264161e-16,9.3496794716136219e-16,1.6288358710743185e-15,6.8324743602373781e-16,9.9489788839553959e-20,1.8343756007260936e-21,1.0258196376309759e-21,8.2556695440297968e-26,1.8409340434995925e-21,1.6939584361080915e-23,8.4182833709333177e-38,3.6801766147989044e-19,2.3742199298636146e-23,6.4079088463275916e-21,8.5094271760434716e-37,1.0387607015677136e-26,1.383752261761669e-45,1.1873458409649954e-45
7.38902147062e-05,0.0022915506178534713,0.84210526299999999,0.0,0.0,0.0,0.052631578998187149,0.10526315799638979,1.0427595366581926e-14,1.8052316657742399e-12,1.7998951749971076e-12,2.3149170270210997e-25,3.4186218029286592e-18,1.4680524256001942e-15,1.4704654387301639e-15,2.5415144403828371e-15,1.0576622289132576e-15,1.5362648276327507e-19,2.4326069446731441e-21,1.8088399546924881e-21,1.2986588537882082e-25,3.5025601901200485e-21,2.6740061859323173e-23,1.8460817054535965e-37,6.8898413336798765e-19,3.666154297198561e-23,8.116496027328443e-21,1.3432597024049939e-36,1.9843134721304244e-26,2.185304499413884e-45,2.6270605444154391e-45
8.935209697180001e-05,0.002291550617852606,0.84210526299999999,0.0,0.0,0.0,0.052631578997806634,0.10526315799563307,1.2542829026963483e-14,2.1824395027002922e-12,2.1771956348525636e-12,2.8001782083822448e-25,4.1732886385493165e-18,2.1170529073015382e-15,2.1225574880280244e-15,3.6420116050345662e-15,1.5042362388069347e-15,2.1812787834861742e-19,3.0737665875849006e-21,2.8530983442801307e-21,1.8744923430532235e-25,5.8878815115852998e-21,3.8686917476524974e-23,3.7657115986622069e-37,1.1423062277732993e-18,5.2054383660275537e-23,9.825904301652357e-21,1.9433978126479511e-36,3.3447672196388325e-26,3.1637885795881764e-45,5.4478463466012096e-45
9.999999999999998e-05,0.0022915506178508727,0.84210526299999999,0.0,0.0,0.0,0.05263157899754442,0.10526315799511179,1.3999993964259465e-14,2.4421278689779929e-12,2.4371143233920715e-12,3.1344700083658654e-25,4.6983015155043553e-18,2.6159480749957565e-15,2.624178802501654e-15,4.4827957060424515e-15,1.842792426101373e-15,2.6700294653669144e-19,3.5337583748368495e-21,3.7119704406037555e-21,2.3172726165577612e-25,7.9221495858362049e-21,4.7879990916254699e-23,5.8769403632328782e-37,1.524291459695342e-18,6.3718114487991533e-23,1.1003464119575857e-20,2.4052024933699518e-36,4.5064449399665868e-26,3.9180276847172572e-45,8.6151576249441674e-45
0.00012027586150300001,0.0022915506178508727,0.84210526299999999,0.0,0.0,0.0,0.052631578997044723,0.10526315799411876,1.6775869050289351e-14,2.9364542372312302e-12,2.9322548648918652e-12,3.7712900223278285e-25,5.7100077743123003e-18,3.6831303262946181e-15,3.6978989062282507e-15,6.2708387733033536e-15,2.5574361661624799e-15,3.7012071783151246e-19,4.451299358528103e-21,5.6625964999994829e-21,3.264681699634457e-25,1.2679012305869984e-20,6.7563742729520056e-23,1.1677198295937425e-36,2.4090982021111705e-18,8.8326553527678503e-23,1.3246615463528706e-20,3.3939957376937822e-36,7.2255040172293058e-26,5.5355872421539848e-45,1.7408596456378125e-44
0.0001511996260342,0.0022915506178491384,0.84210526299999999,0.0,0.0,0.0,0.052631578996281361,0.10526315799260293,2.1013113736210632e-14,3.6898252034762313e-12,3.6880631577962974e-12,4.7433652359489204e-25,7.2902649768421397e-18,5.6897317923152704e-15,5.7194427080946658e-15,9.5925106088771725e-15,3.8643636765663264e-15,5.5855949018839235e-19,5.9797652086710582e-21,9.6483480595851011e-21,5.0468296237759391e-25,2.3232971948079248e-20,1.0462938508914373e-22,2.5988023846747874e-36,4.3334608011426047e-18,1.3329640806437821e-22,1.6670425636777963e-20,5.2559506222524221e-36,1.326781756861142e-25,8.588657323988447e-45,3.9419482044790766e-44
0.00018212339056540003,0.0022915506178474002,0.84210526299999999,0.0,0.0,0.0,0.052631578995516438,0.10526315799108547,2.5254910813960057e-14,4.4425197708479413e-12,4.4446825144028945e-12,5.716483590998662e-25,8.9154792962033473e-18,8.1775813785463262e-15,8.2295585010670423e-15,1.3652873363655888e-14,5.4319529651922609e-15,7.8444054273113298e-19,7.663275439256265e-21,1.4894114894029875e-20,7.257186363183714e-25,3.8718619311470915e-20,1.5064147612666783e-22,5.2959894740410872e-36,7.0932100258143328e-18,1.8720172190624065e-22,2.0097595726747969e-20,7.5673214149486562e-36,2.2145757730174766e-25,1.2398400966481096e-44,8.1875878195156472e-44
0.00021304715509660001,0.0022915506178456603,0.84210526299999999,0.0,0.0,0.0,0.05263157899474992,0.10526315798956637,2.9501400692171418e-14,5.1945394770765524e-12,5.2021380073550747e-12,6.6906773344039964e-25,1.0584671154293424e-17,1.1166183033130013e-14,1.1249296142689159e-14,1.8462221065859664e-14,7.2530080611025264e-15,1.0467305360772091e-18,9.4975341716983569e-21,2.1416947419160345e-20,9.9131142686157091e-25,6.0277922648256994e-20,2.0596309884498571e-22,9.6479452823476165e-36,1.0848004177417368e-17,2.4979589251673242e-22,2.3528234377456421e-20,1.0346347281587186e-35,3.4518414775700866e-25,1.7003421384157172e-44,1.5163070841554647e-43
0.000274894684159,0.002291550617842173,0.84210526299999999,0.0,0.0,0.0,0.052631578993212025,0.105263157986523,3.8008850411443361e-14,6.6966158292216413e-12,6.7196274677075994e-12,8.6423811002012887e-25,1.4046266523201685e-17,1.8711894959345652e-14,1.8892058872623075e-14,3.0324181685346453e-14,1.1596914393699263e-14,1.672121334013302e-18,1.3583357885844105e-20,3.8286990910286024e-20,1.6620699495507452e-24,1.2800231803339271e-19,3.4576962846604741e-22,2.6716157276247369e-35,2.2127047432253581e-17,3.9904235498433078e-22,3.040023314602938e-20,1.7369388130096695e-35,7.343405292392618e-25,2.8777853011402234e-44,4.3247655842092021e-43
0.00033674221322139996,0.002291550617838676,0.84210526299999999,0.0,0.0,0.0,0.052631578991667573,0.10526315798347265,4.6535894833532474e-14,8.1961321750262523e-12,8.240608853471625e-12,1.0598575970754976e-24,1.766443401577399e-17,2.8401989421282116e-14,2.8733008050555523e-14,4.5168169623910083e-14,1.6825054099395597e-14,2.4245311737755106e-18,1.8194891184393191e-20,6.0260111006542719e-20,2.523652378125322e-24,2.3465900017023798e-19,5.2544952513996617e-22,5.9677996427876479e-35,3.9092401533438823e-17,5.7860143493726864e-22,3.7286772532750886e-20,2.6395429364403706e-35,1.3477966271340958e-24,4.4170228066054094e-44,9.9194842785918008e-43
0.00039858974228379994,0.002291550617835169,0.84210526299999999,0.0,0.0,0.0,0.052631578990116494,0.10526315798041516,5.5082982498339751e-14,9.6931676352234611e-12,9.7651624442954715e-12,1.2559365196922392e-24,2.1428408812055278e-17,4.0314046038383792e-14,4.0860770892047877e-14,6.298395994516655e-14,2.2865382162250238e-14,3.2936134787805024e-18,2.3289183470971156e-20,8.7358713811045973e-20,3.5829716498212791e-24,3.8958702117210554e-19,7.4644916157246792e-22,1.1696428528103193e-34,6.268681575061065e-17,7.8600396141799352e-22,4.4188216192518479e-20,3.7497129383109542e-35,2.239475219912768e-24,6.3511002046830488e-44,1.9922065592726568e-42
0.0004604372713461999,0.0022915506178316516,0.84210526299999999,0.0,0.0,0.0,0.052631578988558698,0.10526315797735039,6.3650544086839691e-14,1.1187797450636414e-11,1.1293365319512921e-11,1.4524847913508423e-24,2.5328014526296243e-17,5.4522339095179078e-14,5.5360889633774626e-14,8.3761439389239761e-14,2.9649794521138091e-14,4.2695877103031197e-18,2.8825634322956918e-20,1.1961670666660199e-19,4.8466467306560917e-24,6.0270803081843873e-19,1.0101533864946629e-21,2.0926199391388351e-34,9.3806747219410616e-17,1.0189158463063735e-21,5.1104913127439419e-20,5.0744056343136666e-35,3.466665187899741e-24,8.7192298006756424e-44,3.6462464506106296e-42
0.000584132329471,0.002291550617824587,0.84210526299999999,0.0,0.0,0.0,0.052631578985422665,0.10526315797119848,8.0848517148530593e-14,1.4170087473333463e-11,1.4360974496774113e-11,1.8470222521394858e-24,3.3501065107715069e-17,9.0073125648086531e-14,9.1764833244851204e-14,1.341652336393293e-13,4.522973168949895e-14,6.5104538182388803e-18,4.1093182119162964e-20,1.9976185879188607e-19,8.008946712478026e-24,1.2418612098379018e-18,1.6702538559831835e-21,5.5075262115552405e-34,1.8155836571007543e-16,1.5536887346468089e-21,6.4985223551218548e-20,8.3903583190716067e-35,7.148925740374702e-24,1.4936276996887189e-43,9.9934637607301459e-42
0.0007078273875957999,0.0022915506178174828,0.84210526299999999,0.0,0.0,0.0,0.052631578982258904,0.10526315796501584,9.8132754614031485e-14,1.7143510066154434e-11,1.7443962615934965e-11,2.2435376600675213e-24,4.2116134341349844e-17,1.3555920948532029e-13,1.3853818862049608e-13,1.9630190767374194e-13,6.3113676284740659e-14,9.0823339505811555e-18,5.4728568190934924e-20,3.0101625419573876e-19,1.205555446476768e-23,2.2364792075713363e-18,2.5151662687666739e-21,1.2058189036860159e-33,3.083584107840904e-16,2.1674568920148301e-21,7.8930085217588066e-20,1.2634699867265602e-34,1.2881722794545151e-23,2.3494671892043213e-43,2.270097067417885e-41
0.0008742484647892176,0.002291550617807861,0.84210526299999999,0.0,0.0,0.0,0.052631578977957616,0.10526315795664758,1.2152775152996589e-13,2.1130758375087754e-11,2.1616916233867588e-11,2.7802378815054256e-24,5.4307230526703889e-17,2.1318908067491154e-13,2.1874597686671105e-13,2.9827428814958811e-13,9.0160986304766266e-14,1.2971611158000316e-17,7.4844966265635131e-20,4.7113547325151497e-19,1.8962615297275267e-23,4.3028597516460766e-18,3.9576282625439654e-21,2.86928556592253e-33,5.4938604310873128e-16,3.0956164729632993e-21,9.7797134183782572e-20,1.9880786552417903e-34,2.4796513807357601e-23,3.964874354540611e-43,5.6163919904063293e-41
0.0009999999999999998,0.002291550617798166,0.84210526299999999,0.0,0.0,0.0,0.052631578974672882,0.10526315795028522,1.3931526435815628e-13,2.4134006942219119e-11,2.478965956139855e-11,3.1882970651240027e-24,6.3917599531138191e-17,2.8482380219996879e-13,2.9308844259009818e-13,3.8920911534468464e-13,1.1248167280294592e-13,1.6181036593606835e-17,9.1161231028745541e-20,6.2592792688834721e-19,2.5336864055014118e-23,6.5459604110247711e-18,5.289014181902073e-21,4.9968208045476376e-33,7.9049359197904119e-16,3.8615324613591515e-21,1.1213598189090325e-19,2.6568901100573373e-34,3.773368968223189e-23,5.630033916286504e-43,1.0033050207417259e-40
0.0010406695419826353,0.002291550617798166,0.84210526299999999,0.0,0.0,0.0,0.052631578973604105,0.10526315794822021,1.4508857941202107e-13,2.5103592289109726e-11,2.5819439869909755e-11,3.3207412210607982e-24,6.7090523539368346e-17,3.1045114298904807e-13,3.1974857451068638e-13,4.2116120863129196e-13,1.1998997217659413e-13,1.7260611743549288e-17,9.6609464151804249e-20,6.8089200442203186e-19,2.7617359289630305e-23,7.4157896502203416e-18,5.7653716053345057e-21,5.8858690475953102e-33,8.8013011813559306e-16,4.1191685913256538e-21,1.1678886035518637e-19,2.8961847880018054e-34,4.2751047529361272e-23,6.2639393338962492e-43,1.1904027910407971e-40
0.001207090619176053,0.0022915506177883984,0.84210526299999999,0.0,0.0,0.0,0.052631578969197401,0.10526315793973214,1.6881958500298732e-13,2.9062730780486813e-11,3.0052311069373666e-11,3.8651476819359663e-24,8.0379278867734907e-17,4.2807913705833921e-13,4.4248900298747132e-13,5.6478533273600815e-13,1.5202219760694556e-13,2.1866268577686267e-17,1.1967731728902578e-19,9.3114887879202647e-19,3.8085266982509387e-23,1.1816091261986741e-17,7.9520946927520216e-21,1.0914715291362483e-32,1.3087850799733647e-15,5.2182896050194336e-21,1.3590877561324294e-19,3.9946706338707675e-34,6.8136168092656679e-23,9.4681915654978248e-43,2.2736648106241876e-40
0.0013735116963694706,0.002291550617778557,0.84210526299999999,0.0,0.0,0.0,0.052631578964736726,0.10526315793118207,1.9272427967567853e-13,3.3008741240054329e-11,3.4316157809707478e-11,4.4135380308146149e-24,9.4108966214319455e-17,5.6666106282060715e-13,5.8775736228819199e-13,7.289771025263217e-13,1.8582814549784608e-13,2.6726901609229182e-17,1.4379257475537614e-19,1.2227971079981021e-18,5.0418845331032958e-23,1.7749098049942536e-17,1.0528781263209104e-20,1.8750421358718466e-32,1.8416792415944986e-15,6.3782598179180334e-21,1.5515971340300275e-19,5.2890549534811024e-34,1.0236882403422687e-22,1.3845053119718624e-42,4.0084421934122331e-40
0.0015399327735628882,0.002291550617768642,0.84210526299999999,0.0,0.0,0.0,0.052631578960221352,0.10526315792256892,2.1680566224209924e-13,3.6942096582291219e-11,3.8611516282069693e-11,4.9659812293805878e-24,1.0822930270350342e-16,7.2669514096407917e-13,7.5625317090033572e-13,9.1356886850333041e-13,2.2107392048040918e-13,3.1794563523225193e-17,1.6875630323365047e-19,1.5567431957668632e-18,6.4662607381134777e-23,2.5468994802201285e-17,1.3504742300057372e-20,3.0293733904907233e-32,2.4839641251997146e-15,7.5876367996523632e-21,1.7454409051180171e-19,6.7840163593127961e-34,1.4691712364716291e-22,1.9700558252657887e-42,6.6222087452785634e-40
0.0017063538507563058,0.0022915506177586535,0.84210526299999999,0.0,0.0,0.0,0.052631578955650647,0.10526315791389169,2.4106636199909536e-13,4.0863202484566599e-11,4.2938856516355963e-11,5.5225377300531798e-24,1.226999018951441e-16,9.0861543882533005e-13,9.4860871042174142e-13,1.1183964244108524e-12,2.5749199547857896e-13,3.7030838545786694e-17,1.9440914222340116e-19,1.9339129596749886e-18,8.0855361604996879e-23,3.5233327484541691e-17,1.6888095085519969e-20,4.6640788642240944e-32,3.2399641041520869e-15,8.8372527869278634e-21,1.9406402358067365e-19,8.4836340845357984e-34,2.0326861545476872e-22,2.7414853748469202e-42,1.0399653198233601e-39
0.0018727749279497234,0.002291550617748591,0.84210526299999999,0.0,0.0,0.0,0.052631578951024022,0.10526315790514956,2.6550854762163962e-13,4.4772380322417524e-11,4.7298566063675588e-11,6.0832573773259971e-24,1.3749291474741163e-16,1.1127762553704468e-12,1.1653735055324599e-12,1.3432992469664451e-12,2.9489893255216618e-13,4.2409387425357421e-17,2.206418711093131e-19,2.3552540630128488e-18,9.9028818256816964e-23,4.7306366520942425e-17,2.0685471599889162e-20,6.8971709907597042e-32,4.1129641095021559e-15,1.0120822033437149e-20,2.1372125497351416e-19,1.0391241349273238e-33,2.729497261073349e-22,3.7394459273709873e-42,1.564648001930151e-39
0.0022056170823365586,0.0022915506177282417,0.84210526299999999,0.0,0.0,0.0,0.052631578941600997,0.10526315788746772,3.1494516268610657e-13,5.2556074199453155e-11,5.6116484207871756e-11,7.2173650279382181e-24,1.6795911370015152e-16,1.5890859859502133e-12,1.6741701886624342e-12,1.8526983199531718e-12,3.7210870415225884e-13,5.3511368368255041e-17,2.7450734702024025e-19,3.3343248845703442e-18,1.4143126591556252e-22,7.9456038766189681e-17,2.9546016755554697e-20,1.3741611880229365e-31,6.2211111665545794e-15,1.2770266083976704e-20,2.5345386013323352e-19,1.4842348763074014e-33,4.5852442341735966e-22,6.6209880975508974e-42,3.2103651016487367e-39
0.0024886176921336055,0.002291550617710705,0.84210526299999999,0.0,0.0,0.0,0.052631578933408606,0.10526315787222322,3.5756613466302783e-13,5.9138947312049888e-11,6.3718706556812419e-11,8.1951171898180183e-24,1.9472042448247698e-16,2.066676439231034e-12,2.1879548522786816e-12,2.347555847278603e-12,4.3984410060737505e-13,6.3251527024562938e-17,3.2152219224648149e-19,4.31471271140111e-18,1.8395175879786844e-22,1.1654214523588041e-16,3.8431674597547435e-20,2.2883428964200384e-31,8.4037104852453556e-15,1.5094717250113003e-20,2.8768169737220279e-19,1.9306104277001835e-33,6.7261346571152915e-22,1.0295901746413121e-41,5.4591731029631661e-39
0.0027716183019306524,0.00229155061769295,0.84210526299999999,0.0,0.0,0.0,0.052631578925048016,0.10526315785678221,4.007347624165298e-13,6.5690480837142931e-11,7.1418612829284725e-11,9.1854328711455505e-24,2.2221609246536541e-16,2.6122753057759558e-12,2.778603868036847e-12,2.8983637404178036e-12,5.0915564541825026e-13,7.3218864532040998e-17,3.6945083719275195e-19,5.436342112392394e-18,2.325311607383086e-22,1.6404426862875141e-16,4.8583844978429117e-20,3.6097905557282648e-31,1.095448848126116e-14,1.7473384428059912e-20,3.223248597598603e-19,2.4406137918368214e-33,9.4685057702146572e-22,1.5466901457576326e-41,8.7694785525256695e-39
