Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66)
0.054502499817119875,0.0018200763203601517,0.84210526299999999,0.0,0.0,0.0,0.052631300997665144,0.10526281468883573,1.1270160794704671e-09,3.7241515383022738e-08,1.193437129159507e-07,4.0702768233722979e-20,1.0065646895836702e-12,1.5581333207455055e-07,1.8203933236866404e-07,1.6325384789261779e-08,1.229147423416102e-09,3.6083404867823733e-13,2.2862455858107794e-15,1.3475398914443906e-11,4.2756550797077615e-17,4.6180959005680773e-10,5.0949573852247306e-15
0.055178181160350226,0.0018200763107965004,0.84210526299999999,0.0,0.0,0.0,0.052631285951714749,0.10526279621089592,1.1800749167332328e-09,3.935909085288497e-08,1.2496221139034105e-07,4.2618986264628115e-20,1.0609355310475059e-12,1.6507884136659374e-07,1.9221881597957142e-07,1.7252977287455012e-08,1.3037624509797661e-09,3.8599469994301995e-13,2.4444399313678441e-15,1.4774214245018598e-11,4.5649671916420316e-17,4.9345521183701246e-10,5.4397057897732539e-15
0.05585386250358058,0.00182007630079357,0.84210526299999999,0.0,0.0,0.0,0.052631270111930258,0.10526277675659941,1.2353666135737042e-09,4.1603958801840609e-08,1.3081714008670005e-07,4.4615840198451721e-20,1.1183929618212274e-12,1.7489207978500062e-07,2.0294891640857387e-07,1.8237780343593152e-08,1.3834333217753355e-09,4.1306485246548521e-13,2.6145547218543041e-15,1.619126578800838e-11,4.8756895222819594e-17,5.272484676931151e-10,5.8099666717382225e-15
0.05652954384681093,0.0018200762903325463,0.84210526299999999,0.0,0.0,0.0,0.052631253434798221,0.10526275627257325,1.2929684999138939e-09,4.3983943512002873e-08,1.3691668593372751e-07,4.6696122256455588e-20,1.1791335548142831e-12,1.8528771883198794e-07,2.1426099962603396e-07,1.9283649239132843e-08,1.4685577172288684e-09,4.421993135444338e-13,2.7975500058268993e-15,1.7736537549476616e-11,5.2096838317696324e-17,5.6334925529975455e-10,6.2079584847266134e-15
0.05720522519004128,0.001820076279393923,0.84210526299999999,0.0,0.0,0.0,0.052631235874209217,0.1052627347023366,1.3529591865851616e-09,4.6507314414671711e-08,1.4326917131158692e-07,4.8862670860285697e-20,1.2433681657289825e-12,1.96302838970959e-07,2.2618843828155874e-07,2.0394716067513298e-08,1.5595680556439791e-09,4.7356556625369698e-13,2.9944639432556623e-15,1.9420761107679899e-11,5.5690000639366031e-17,6.0193146802078834e-10,6.6361239176051291e-15
0.05788090653327163,0.001820076267957486,0.84210526299999999,0.0,0.0,0.0,0.052631217381286705,0.10526271198610912,1.4154184680875198e-09,4.9182802723513422e-08,1.4988304373721048e-07,5.1118367114659085e-20,1.3113230546684368e-12,2.0797710669537831e-07,2.3876675798699122e-07,2.1575409884217152e-08,1.6569345516962436e-09,5.0734473859218511e-13,3.2064187333974101e-15,2.1255459769444774e-11,5.9558972753410843e-17,6.4318441621975202e-10,7.0971548327860994e-15
0.05855658787650198,0.0018200762560022993,0.84210526299999999,0.0,0.0,0.0,0.052631197904203786,0.10526268806060685,1.4804272149959321e-09,5.2019617256535779e-08,1.5676686445193739e-07,5.3466130915766108e-20,1.3832410892288373e-12,2.203529642488907e-07,2.5203379506536295e-07,2.2830478211693164e-08,1.7611685077669558e-09,5.4373263134927849e-13,3.4346268971885527e-15,2.3252993906843498e-11,6.3728669867022107e-17,6.8731440697617921e-10,7.5940200909192354e-15
0.059232269219732334,0.0018200762435066865,0.84210526299999999,0.0,0.0,0.0,0.052631177387987414,0.10526266285882625,1.5480672559032207e-09,5.5027459181078728e-08,1.6392929589974052e-07,5.5908916681393329e-20,1.4593830323915675e-12,2.3347583272226671e-07,2.6602986658789888e-07,2.4165009966087386e-08,1.8728258457172223e-09,5.8294080557095207e-13,3.6803979188615656e-15,2.5426607328512437e-11,6.8226592330688126e-17,7.3454650052910942e-10,8.1299965912532284e-15
0.059907950562962685,0.0018200762304482175,0.84210526299999999,0.0,0.0,0.0,0.052631155774309109,0.10526263630981497,1.6184212488754058e-09,5.821653538639886e-08,1.7137908809342497e-07,5.8449708701887333e-20,1.5400289181054078e-12,2.4739432925917083e-07,2.8079795355224834e-07,2.558445987163268e-08,1.992510886211408e-09,6.2519773002401908e-13,3.9451452484513563e-15,2.7790474516396769e-11,7.308311617907941e-17,7.8512646385003007e-10,8.7087038913028304e-15
0.060583631906193036,0.0018200762168036945,0.84210526299999999,0.0,0.0,0.0,0.052631133001261488,0.10526260833842922,1.6915725424910457e-09,6.1597570158413381e-08,1.7912506387633386e-07,6.1091516114542956e-20,1.6254795168926275e-12,2.6216049910226475e-07,2.9638389808143006e-07,2.7094674426442996e-08,2.1208803807951429e-09,6.7074998847487096e-13,4.2303936632538696e-15,3.0359748534751188e-11,7.8331817074637967e-17,8.393229440432634e-10,9.3341428065902151e-15
0.06125931324942339,0.001820076202549137,0.84210526299999999,0.0,0.0,0.0,0.052631109003119791,0.10526257886507689,1.767605026641296e-09,6.5181814801377535e-08,1.8717610309823527e-07,6.3837367507800391e-20,1.7160578931090878e-12,2.7783006320249806e-07,3.128366155431695e-07,2.8701919480157681e-08,2.2586477995717764e-09,7.1986354591591453e-13,4.5377869820757696e-15,3.3150609394003211e-11,8.4009831352518097e-17,8.9742988679916868e-10,1.0010738431160226e-14
0.06193499459265374,0.00182007618765977,0.84210526299999999,0.0,0.0,0.0,0.052631083710087796,0.10526254780544628,1.8466029733810439e-09,6.8981054822422496e-08,1.9554112573611305e-07,6.669030516574642e-20,1.8121110546216714e-12,2.9446268209623929e-07,3.3020832250184864e-07,3.0412909479170618e-08,2.4065878744591147e-09,7.7282507208241618e-13,4.869096121241425e-15,3.6180312628227956e-11,9.0158258224045764e-17,9.5976922790125953e-10,1.0743388062285482e-14
0.0626106759358841,0.0018200761721100108,0.84210526299999999,0.0,0.0,0.0,0.05263105704802705,0.10526251507021933,1.9286508682427105e-09,7.3007614267847942e-08,2.0422907400343228e-07,6.9653378967798647e-20,1.9140116946214996e-12,3.1212223672570721e-07,3.4855478141851497e-07,3.2234838428824861e-08,2.5655413946065147e-09,8.299433196977548e-13,5.226227475761785e-15,3.9467237821728473e-11,9.6822607577216097e-17,1.026693888829038e-09,1.1537514558213146e-14
0.06328635727911446,0.001820076155873461,0.84210526299999999,0.0,0.0,0.0,0.052631028938169136,0.10526248056476996,2.0138332325517343e-09,7.7274356775856903e-08,2.1324889350496098e-07,7.2729639963062071e-20,2.0221600240551489e-12,3.3087712683646914e-07,3.679355630064852e-07,3.4175412613703937e-08,2.7364202465787554e-09,8.9155055386370368e-13,5.6112316028072191e-15,4.3030936798241295e-11,1.0405329821576384e-16,1.0985911108199618e-09,1.2399125705821763e-14
0.06396203862234481,0.0018200761389228924,0.84210526299999999,0.0,0.0,0.0,0.052630999296809838,0.1052624441888457,2.1022344374146491e-09,8.1794682890213228e-08,2.2260951350821478e-07,7.592213364361814e-20,2.1369856917176381e-12,3.5080058753000657e-07,3.8841432712911873e-07,3.6242885106734392e-08,2.9202126873454521e-09,9.5800402787215855e-13,6.0263121776525143e-15,4.6892181165982202e-11,1.1190621180120442e-16,1.1758861653714268e-09,1.3334880225436766e-14
0.06463771996557517,0.001820076121230243,0.84210526299999999,0.0,0.0,0.0,0.052630968034985091,0.1052624058362336,2.1939385101849975e-09,8.6582523164403052e-08,2.3231982641683482e-07,7.9233892945867156e-20,2.2589497874030685e-12,3.7197102447797288e-07,4.1005912309028784e-07,3.8446092084952251e-08,3.1179888329436453e-09,1.0296874994581949e-12,6.4738351845956153e-15,5.1073008893779589e-11,1.2044330820231245e-16,1.259046483090208e-09,1.4352161092482691e-14
0.06531340130880553,0.0018200761027666068,0.84210526299999999,0.0,0.0,0.0,0.052630935058127562,0.10526236539440952,2.2890289343465271e-09,9.1652326577752475e-08,2.4238866654544556e-07,8.2667931013902358e-20,2.3885469216489227e-12,3.9447236821624796e-07,4.3294271011488175e-07,4.079449095418853e-08,3.330906339914311e-09,1.1070127801463124e-12,6.9563382970256473e-15,5.5596769578374187e-11,1.2973330841026999e-16,1.3485862470436758e-09,1.5459156909709895e-14
0.06598908265203589,0.0018200760835022306,0.84210526299999999,0.0,0.0,0.0,0.052630900265704092,0.10526232274417079,2.3875884438845077e-09,9.7019043785161519e-08,2.5282478830947705e-07,8.6227233763649003e-20,2.5263073735416188e-12,4.1839444782981707e-07,4.5714289874428225e-07,4.3298200266318348e-08,3.5602162502788256e-09,1.19042130887268e-12,7.47654039189748e-15,6.0488168051217645e-11,1.3985245164064436e-16,1.4450715013424113e-09,1.6664952118883446e-14
0.06666476399526625,0.001820076063406512,0.84210526299999999,0.0,0.0,0.0,0.052630863550833094,0.10526227775925212,2.4896988133413383e-09,1.0269810473232513e-07,2.6363684395673418e-07,8.991475229104006e-20,2.6727992957847826e-12,4.4383338421258877e-07,4.8274291377814722e-07,4.5968041390826158e-08,3.8072689639718179e-09,1.2803857395110396e-12,8.037351134454827e-15,6.5773305965266303e-11,1.5088533370984348e-16,1.549125830592293e-09,1.7979626896393877e-14
0.0673404453384966,0.0018200760424479932,0.84210526299999999,0.0,0.0,0.0,0.052630824799882021,0.10526223030592531,2.5954406448684673e-09,1.0870539019023164e-07,2.7483336097979657e-07,9.3733395171696776e-20,2.8286309637873632e-12,4.7089200293848907e-07,5.0983177927718703e-07,4.8815581877039143e-08,4.0735202953634631e-09,1.3774115303094609e-12,8.6418805592617798e-15,7.1479720998767781e-11,1.6292583423701768e-16,1.6614366710958506e-09,1.94143676324419e-14
0.06801612668172696,0.0018200760205943681,0.84210526299999999,0.0,0.0,0.0,0.052630783892044938,0.10526218024258219,2.7048931536895807e-09,1.1505719679805826e-07,2.8642271935925643e-07,9.7686020703310249e-20,2.9944530529358597e-12,4.996802666107882e-07,5.3850472600032262e-07,5.1853180414288803e-08,4.3605375629006608e-09,1.4820385215872523e-12,9.29344856362808e-15,7.7636423314309568e-11,1.7607814067458605e-16,1.7827623202526575e-09,2.0981588947314227e-14
0.06869180802495732,0.0018200759978124817,0.84210526299999999,0.0,0.0,0.0,0.052630740698899919,0.10526212741930231,2.8181339534759532e-09,1.2177019525394098e-07,2.9841312879694164e-07,1.0177542914503781e-19,3.1709609255144496e-12,5.3031572636531272e-07,5.6886362148240361e-07,5.5094033264379726e-08,4.6700056531216836e-09,1.594842486380664e-12,9.9955942195598831e-15,8.4273928917723366e-11,1.9045787760266261e-16,1.9139397164956089e-09,2.2695068249733898e-14
0.06936748936818768,0.0018200759740683405,0.84210526299999999,0.0,0.0,0.0,0.052630695083947208,0.10526207167740474,2.9352388432006121e-09,1.2886138135993231e-07,3.108126061052567e-07,1.0600435501061312e-19,3.3588969059820591e-12,5.6292399199012321e-07,6.0101742276476787e-07,5.8552222004070005e-08,5.0037329925381912e-09,1.7164366371028834e-12,1.0752084800684948e-14,9.1424289572746674e-11,2.0619335012448126e-16,2.0558930682861122e-09,2.4570093890122488e-14
0.07004317071141804,0.0018200759493271167,0.84210526299999999,0.0,0.0,0.0,0.05263064690212825,0.1052620128489858,3.0562815970794732e-09,1.3634801971196739e-07,3.2362895292320864e-07,1.103754594733798e-19,3.5590525205727752e-12,5.9763921989018014e-07,6.3508265157010095e-07,6.2242762374935422e-08,5.3636573533571457e-09,1.8474730697508711e-12,1.1566924411510629e-14,9.912111894412286e-11,2.2342691056046406e-16,2.2096434171508953e-09,2.6623628004543931e-14
0.0707188520546484,0.0018200759235531667,0.84210526299999999,0.0,0.0,0.0,0.052630595999326804,0.105261950756443,3.1813337592222149e-09,1.442475799286326e-07,3.3686973393125069e-07,1.1489132294199425e-19,3.772270674535009e-12,6.3460461787189003e-07,6.7118389146586826e-07,6.6181653994294802e-08,5.7518514119935223e-09,1.9886441257993673e-12,1.2444362098184609e-14,1.0739961466307671e-10,2.4231645794618462e-16,2.3763192264426188e-09,2.8874485181717683e-14
0.07139453339787875,0.0018200758967100439,0.84210526299999999,0.0,0.0,0.0,0.052630542211852857,0.10526188521198657,3.310464444600303e-09,1.5257766543428534e-07,3.5054225573548373e-07,1.1955443786499844e-19,3.9994477378579234e-12,6.7397296545150488e-07,7.0945430628834991e-07,7.0385930634311121e-08,6.1705279730989826e-09,2.1406836507401928e-12,1.3388899313063053e-14,1.1629657603548615e-10,2.6303708008200003e-16,2.5571680944033886e-09,3.1343528114347279e-14
0.07207021474110911,0.0018200758687605212,0.84210526299999999,0.0,0.0,0.0,0.052630485365911153,0.1052618160171401,3.4437401478926875e-09,1.6135593495226833e-07,3.6465354658680672e-07,1.2436720182077415e-19,4.2415355081550015e-12,7.1590714810616741e-07,7.5003617880437887e-07,7.4873710727674722e-08,6.6220447667257854e-09,2.3043681273132194e-12,1.440529660021492e-14,1.2585041714300762e-10,2.8578284804776732e-16,2.7535696971538294e-09,3.4053881415699884e-14
0.07274589608433947,0.0018200758396666127,0.84210526299999999,0.0,0.0,0.0,0.052630425277055748,0.10526174296223159,3.5812245616901961e-09,1.7060001702151417e-07,3.7921033709220141e-07,1.2933191094652156e-19,4.4995430175980375e-12,7.6058070359101285e-07,7.9308146827364033e-07,7.9664247708401805e-08,7.1089087226029377e-09,2.4805176609105925e-12,1.5498579365966411e-14,1.3610117512106095e-10,3.1076877317328158e-16,2.9670500743612139e-09,3.7031164791520067e-14
0.07342157742756983,0.001820075809389607,0.84210526299999999,0.0,0.0,0.0,0.052630361749632718,0.10526166582587677,3.7229784054276558e-09,1.8032741802278201e-07,3.9421904206349048e-07,1.3445075375586076e-19,4.7745381495406289e-12,8.0817837814507935e-07,8.3875238524540152e-07,8.4777979746500033e-08,7.6337796236759555e-09,2.6699967944854755e-12,1.6674042598121029e-14,1.47090513433499e-10,3.3823293643394879e-16,3.1992973774912847e-09,4.0303746754780312e-14
0.07409725877080019,0.0018200757778900965,0.84210526299999999,0.0,0.0,0.0,0.052630294576213314,0.10526158437445671,3.8690592662701294e-09,1.9055542438616328e-07,4.0968574363379651e-07,1.3972580538949691e-19,5.0676490298614551e-12,8.5889669010873966e-07,8.8722198158555151e-07,9.0236578387114829e-08,8.1994730413992065e-09,2.8737151306320608e-12,1.7937254400003268e-14,1.5886172000128398e-10,3.6843880011339027e-16,3.4521792076461918e-09,4.3903020055468603e-14
0.07477294011403054,0.0018200757451280192,0.84210526299999999,0.0,0.0,0.0,0.052630223537020189,0.10526149836159175,4.0195214530089756e-09,2.0130099984537378e-07,4.2561617575384616e-07,1.4515902233721766e-19,5.3800651582149154e-12,9.1294449818276962e-07,9.3867475338979769e-07,9.6062995560107815e-08,8.8089624580940815e-09,3.0926277393894698e-12,1.9294058211351094e-14,1.7145970008065234e-10,4.0167771133477713e-16,3.7277616769568935e-09,4.7863699968944976e-14
0.07538105332293786,0.0018200757145290529,0.84210526299999999,0.0,0.0,0.0,0.052630156104456774,0.10526141683564574,4.1587255942452569e-09,2.1142821598476362e-07,4.4035450168742946e-07,1.5018566657256109e-19,5.6787788967024594e-12,9.6461726065791694e-07,9.8769505486741228e-07,1.0164129290763865e-07,9.3975342904894459e-09,3.3034663360719661e-12,2.0600254936882775e-14,1.8354318236314923e-10,4.3445138445014397e-16,3.9970789687821653e-09,5.1768937715948775e-14
0.07598916653184518,0.0018200756828444151,0.84210526299999999,0.0,0.0,0.0,0.052630085173325757,0.1052613312059295,4.3015545465699042e-09,2.2199974716284673e-07,4.554764620988268e-07,1.553431591241909e-19,5.9950989137050619e-12,1.0193373593747875e-06,1.0394428199789341e-06,1.0755581371707996e-07,1.0026510384681623e-08,3.528183372461335e-12,2.1991866480807208e-14,1.9636900853122427e-10,4.7019995395602289e-16,4.2884651383843612e-09,5.6028651776508718e-14
0.07659727974075249,0.0018200756500437408,0.84210526299999999,0.0,0.0,0.0,0.052630010555451891,0.10526124126422423,4.4480405996436598e-09,2.3302685912488652e-07,4.7098546162345099e-07,1.6063266206169172e-19,6.3300223780902424e-12,1.0772849547107558e-06,1.0940787811316726e-06,1.1382612141598195e-07,1.0698388867531792e-08,3.7675696219307961e-12,2.3473724072493409e-14,2.0997321289373171e-10,5.0920503308856069e-16,4.6039271298284705e-09,6.0676397333674681e-14
0.0772053929496598,0.001820075616096335,0.84210526299999999,0.0,0.0,0.0,0.052629932053121366,0.10526114679263342,4.5982136120796091e-09,2.4452033390283316e-07,4.8688464672901113e-07,1.660552494979295e-19,6.6845876566644013e-12,1.1386497112402321e-06,1.1517727259635739e-06,1.2047272028020383e-07,1.141577106612558e-08,4.0224452565348082e-12,2.505083629037393e-14,2.2439284390607731e-10,5.5177400752914019e-16,4.9456615430920879e-09,6.5748800347072746e-14
0.07781350615856712,0.0018200755809712544,0.84210526299999999,0.0,0.0,0.0,0.052629849458749552,0.10526104756328167,4.752100968772381e-09,2.5649040584690756e-07,5.0317690118635547e-07,1.7161190605303402e-19,7.0598739660541541e-12,1.2036311192070292e-06,1.2127038648268256e-06,1.2751707368825455e-07,1.2181359733480571e-08,4.2936592535611027e-12,2.6728385301519785e-14,2.3966593505497106e-10,5.9824213773062806e-16,5.3160719321366757e-09,7.1285808028503352e-14
0.07842161936747444,0.0018200755446373237,0.84210526299999999,0.0,0.0,0.0,0.052629762554554649,0.10526094333801926,4.9097275423440379e-09,2.6894669901231901e-07,5.1986484197732497e-07,1.7730352546596052e-19,7.4570008753536883e-12,1.2724388083594806e-06,1.2770611956752836e-06,1.3498161974669946e-07,1.2997956884145884e-08,4.5820888555470603e-12,2.8511723429503494e-14,2.5583149598935353e-10,6.4897476818080166e-16,5.7177875273651774e-09,7.7330952048286052e-14
0.07902973257638175,0.0018200755070631892,0.84210526299999999,0.0,0.0,0.0,0.052629671112240338,0.10526083386813379,5.0711156658721294e-09,2.8189816763494264e-07,5.3695081640078592e-07,1.8313090961599417e-19,7.8771275376927551e-12,1.3452928511311671e-06,1.3450438632151415e-06,1.4288978388017556e-07,1.386846084284157e-08,4.8886387220872343e-12,3.0406367859459404e-14,2.7292948395457242e-10,7.0436965426424729e-16,6.1536833789220806e-09,8.3931625759663806e-14
0.07963784578528907,0.0018200754682173611,0.84210526299999999,0.0,0.0,0.0,0.052629574892688449,0.1052607188940696,5.2362851097019985e-09,2.9535304029558906e-07,5.5443689961173636e-07,1.8909476769322915e-19,8.3214517416549396e-12,1.4224240542919468e-06,1.416861511095811e-06,1.5126598826547636e-07,1.4795862836724433e-08,5.2142399377186869e-12,3.2417994478960512e-14,2.9100076859200294e-10,7.6485944585186739e-16,6.6269020231345731e-09,9.1139380083479345e-14
0.08024595899419638,0.0018200754280682649,0.84210526299999999,0.0,0.0,0.0,0.05262947364566372,0.10526059814515684,5.4052530684548783e-09,3.0931876867060498e-07,5.7232489324105901e-07,1.9519571573613248e-19,8.7912087178106568e-12,1.5040742363625395e-06,1.4927346248993999e-06,1.6013565776484621e-07,1.578324290839979e-08,5.5598489671376965e-12,3.4552431411470655e-14,3.1008711085800675e-10,8.3091429541477147e-16,7.1408767828321878e-09,9.9010234221317307e-14
0.0808540722031037,0.0018200753865842906,0.84210526299999999,0.0,0.0,0.0,0.052629367109532116,0.10526047133935046,5.5780341531196253e-09,3.2380198186454272e-07,5.9061632455711351e-07,2.0143427635458389e-19,9.2876697451308708e-12,1.5904964898170983e-06,1.5728948645021377e-06,1.6952522222378146e-07,1.683376531625346e-08,5.926446448948914e-12,3.681565158437639e-14,3.3023113496175168e-10,9.0304457029276299e-16,7.6993568041608024e-09,1.0760499878765583e-13
