Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66),acetyl(76),CH3OH(35),CH2OH(41),O(12),CHO3(77)
0.015375971390697817,0.0024674762989172843,0.84210526299999999,0.0,0.0,0.0,0.052630807796629847,0.105262257744905,1.1408713368805903e-08,1.0091430065230806e-07,2.1334890584656894e-07,4.6854602004652372e-19,1.0116046275439332e-11,5.4212049057686392e-07,5.9395695385523801e-07,1.5335195564855813e-08,9.0049161867823428e-10,7.3560566066213398e-13,2.2693148251027796e-14,3.2740989733150511e-11,9.5286455698751517e-16,2.6109649910944575e-09,1.8666202069942437e-14,7.4549546741682049e-20,7.4756505277223803e-10,1.4552666921181364e-15,3.6174833759629001e-14,1.2738966642199702e-21
0.01558969791836041,0.002467476277898562,0.84210526299999999,0.0,0.0,0.0,0.052630767523335481,0.1052622105655289,1.1884524367386159e-08,1.0693482929889064e-07,2.2224661741375924e-07,4.8808672629421215e-19,1.0611940147289804e-11,5.7272799935055704e-07,6.256754008438513e-07,1.6259578852042197e-08,9.5527819881715269e-10,7.8847523300128985e-13,2.4283631322122867e-14,3.5529123263429874e-11,1.0136709622618381e-15,2.789093383968232e-09,1.9857363363911414e-14,8.2956830715923002e-20,8.0128261800532864e-10,1.5605536971424559e-15,3.7703133302991866e-14,1.3628732374284538e-21
0.015803424446023003,0.0024674762560015166,0.84210526299999999,0.0,0.0,0.0,0.052630725282265048,0.10526216103528491,1.2377088789098649e-08,1.1333323581898188e-07,2.3145759650784826e-07,5.0831541552023312e-19,1.1133120405824828e-11,6.0495368469774503e-07,6.5895050557504547e-07,1.7244527686068157e-08,1.0139403321439032e-09,8.452954249698561e-13,2.599059462564905e-14,3.8535432437088998e-11,1.0785519763918332e-15,2.9786055760073151e-09,2.1128342548853783e-14,9.2265383362904821e-20,8.5887897318892312e-10,1.6737858073438792e-15,3.9287033370964573e-14,1.4587649836250148e-21
0.016017150973685595,0.0024674762331895425,0.84210526299999999,0.0,0.0,0.0,0.052630680973033743,0.10526210903189116,1.2886897038793171e-08,1.201330602358547e-07,2.4099101086295399e-07,5.2925222154418512e-19,1.1681096991090819e-11,6.3888685763761962e-07,6.9386201289234877e-07,1.8294216731505833e-08,1.0768038390081612e-09,9.063703732868805e-13,2.7822823000931163e-14,4.1775554259100513e-11,1.1478303731215611e-15,3.1802687627477568e-09,2.2485462337172202e-14,1.0256979211599786e-19,9.2064516817148904e-10,1.7955835528866212e-15,4.0928295043459742e-14,1.562222172802458e-21
0.016230877501348186,0.0024674762094244627,0.84210526299999999,0.0,0.0,0.0,0.052630634489410112,0.10526205442601133,1.3414449849132905e-08,1.2735917844067877e-07,2.5085622107107974e-07,5.5091770174552046e-19,1.2257487570064517e-11,6.7462235722577194e-07,7.3049445953471205e-07,1.9413113842040475e-08,1.1442242309662034e-09,9.7202769576992187e-13,2.9789763722742961e-14,4.5266139017891112e-11,1.2218594283742066e-15,3.3949113484449549e-09,2.3935642931001933e-14,1.1397473733433743e-19,9.8689473511979146e-10,1.9266164337966724e-15,4.2628725334714288e-14,1.6739666004022995e-21
0.016444604029010778,0.002467476184666469,0.84210526299999999,0.0,0.0,0.0,0.052630585718921617,0.10526199708080322,1.3960258514733058e-08,1.3503786028583052e-07,2.6106278493739831e-07,5.7333284663060452e-19,1.2864026130292906e-11,7.1226093003484819e-07,7.689375177470353e-07,2.0606000867175364e-08,1.2165893831886042e-09,1.0426202659380074e-12,3.190157515985783e-14,4.9024908506531343e-11,1.3010261658429368e-15,3.6234287628889668e-09,2.5486465585467291e-14,1.2659614421331982e-19,1.0579654315858778e-09,2.0676067539794497e-15,4.4390178502880999e-14,1.7948002600438044e-21
0.01665833055667337,0.002467476158874038,0.84210526299999999,0.0,0.0,0.0,0.052630534542430905,0.10526193685143673,1.4524845157473673e-08,1.4319682822875731e-07,2.716204624167306e-07,5.9651909067647517e-19,1.3502572258397945e-11,7.5190963732723167e-07,8.0928636634345758e-07,2.1877995969976991e-08,1.2943224260979194e-09,1.1185281427102825e-12,3.4169179538527942e-14,5.3070719968456856e-11,1.3857549555677954e-15,3.8667898959209193e-09,2.7146243101389147e-14,1.4056247090319721e-19,1.1342211167790541e-09,2.2193337999498799e-15,4.6214557456973705e-14,1.925615102708274e-21
0.01687205708433596,0.0024674761320038594,0.84210526299999999,0.0,0.0,0.0,0.052630480833680736,0.10526187358457879,1.5108743025691056e-08,1.5186531630852119e-07,2.8253922118114887e-07,6.2049832456095548e-19,1.4175121152492328e-11,7.9368229195158153e-07,8.51642091408457e-07,2.3234577572461685e-08,1.3778848712355231e-09,1.2001606154766827e-12,3.6604318756717703e-14,5.7423631195095979e-11,1.4765114899479164e-15,4.1260442192370017e-09,2.8924097714766853e-14,1.5601613437906188e-19,1.2160537709638176e-09,2.3826382891439829e-15,4.8103815267356629e-14,2.0674039886188598e-21
0.017085783611998553,0.002467476104010753,0.84210526299999999,0.0,0.0,0.0,0.052630424458804961,0.10526180711784301,1.5712496829784453e-08,1.6107412919620803e-07,2.9382924286665471e-07,6.4529290888459599e-19,1.4883814418219008e-11,8.3769992711553804e-07,8.9611211897406301e-07,2.4681610054510283e-08,1.4677799872813824e-09,1.2879583910105145e-12,3.9219613937623862e-14,6.2104968729965509e-11,1.5738072524933636e-15,4.402329673126813e-09,3.0830048613892627e-14,1.7311514344613008e-19,1.3038856685288139e-09,2.5584271535547735e-15,5.0059956781877528e-14,2.2212731509355699e-21
0.017299510139661144,0.002467476074847584,0.84210526299999999,0.0,0.0,0.0,0.052630365275803413,0.10526173727920222,1.6336663116721525e-08,1.7085570102823773e-07,3.0550093004514242e-07,6.7092568948593461e-19,1.5630951701121546e-11,8.8409129932184311e-07,9.4281068217223885e-07,2.6225371341935545e-08,1.5645564416427272e-09,1.3823959733991641e-12,4.2028630062606329e-14,6.713740352404838e-11,1.6782044858455791e-15,4.6968814047716841e-09,3.287510925427022e-14,1.9203493721528198e-19,1.3981717159723037e-09,2.747678759408215e-15,5.2085040352838846e-14,2.3884562685836249e-21
0.017513236667323736,0.0024674760444651747,0.84210526299999999,0.0,0.0,0.0,0.052630303133977895,0.10526166388636059,1.6981810685718082e-08,1.8124415372096515e-07,3.1756491396324399e-07,6.9742001444140071e-19,1.6419003211935625e-11,9.3299342792087377e-07,9.9185932552987176e-07,2.7872582529757904e-08,1.6688122243271178e-09,1.4839841882839722e-12,4.5045944389759487e-14,7.2545028489123577e-11,1.7903216791986778e-15,5.0110414547839661e-09,3.507139485815317e-14,2.1297042401326585e-19,1.4994019669058024e-09,2.951448469404816e-15,5.418117967932965e-14,2.5703302800107238e-21
0.017726963194986328,0.002467476012812217,0.84210526299999999,0.0,0.0,0.0,0.052630237873326595,0.10526158674608324,1.7648521047010306e-08,1.9227535441976669e-07,3.3003206308454857e-07,7.2479975283025354e-19,1.7250623201651989e-11,9.8455217387091325e-07,1.0433874492499807e-06,2.9630439697753947e-08,1.7811988720861991e-09,1.5932728684044544e-12,4.8287219093690079e-14,7.8353438898667074e-11,1.9108397346490687e-15,5.3462694998918555e-09,3.7432243176913138e-14,2.3613831716731689e-19,1.6081043269206466e-09,3.1708745999259478e-15,5.6350545763166927e-14,2.7684333948202243e-21
0.01794068972264892,0.0024674759798351737,0.84210526299999999,0.0,0.0,0.0,0.052630169323893979,0.10526150565348062,1.8337388925453814e-08,2.0398697169428799e-07,3.4291349246753805e-07,7.5308931533561251e-19,1.8128664445529366e-11,1.0389228604429036e-06,1.0975328965061606e-06,3.150664808664783e-08,1.9024260096775297e-09,1.7108537755817251e-12,5.1769280095524208e-14,8.458982228933801e-11,2.0405088394371299e-15,5.7041547721615681e-09,3.9972349100176221e-14,2.6177978115435988e-19,1.7248474619510746e-09,3.4071849231456008e-15,5.8595368979952462e-14,2.9844854972698999e-21
0.01815441625031151,0.0024674759454781842,0.84210526299999999,0.0,0.0,0.0,0.052630097305072898,0.10526142039124416,1.9049022810332526e-08,2.1641853008448237e-07,3.5622057400372479e-07,7.8231367673530513e-19,1.9056193799725328e-11,1.0962709387945345e-06,1.1544425869678177e-06,3.3509458815237553e-08,2.0332662262361788e-09,1.8373637036738789e-12,5.551020060824129e-14,9.1283051556185029e-11,2.1801560554181991e-15,6.086429289123859e-09,4.2707913336456824e-14,2.9016337372029464e-19,1.8502439247723531e-09,3.6617036058983016e-15,6.0917941266857286e-14,3.2204111118615157e-21
0.018368142777974102,0.0024674759096829603,0.84210526299999999,0.0,0.0,0.0,0.052630021624856062,0.1052613307288305,1.9784045552178311e-08,2.2961146255597963e-07,3.6996494753167693e-07,8.1249840031731414e-19,2.0036508893993949e-11,1.1567727014936422e-06,1.2142731999714924e-06,3.5647708331164513e-08,2.1745603065589509e-09,1.9734877618142299e-12,5.9529389362995358e-14,9.8463780386534146e-11,2.3306938420655007e-15,6.494982544775652e-09,4.5656809328049289e-14,3.2158841542977311e-19,1.9849535151442726e-09,3.9358586096422416e-15,6.3320618419737784e-14,3.47836557885591e-21
0.018581869305636694,0.0024674758723886893,0.84210526299999999,0.0,0.0,0.0,0.052629942079032724,0.1052612364215911,2.0543095007077425e-08,2.4360916037202801e-07,3.8415853283599657e-07,8.4366966423982468e-19,2.1073156024907718e-11,1.2206160472200389e-06,1.2771919109575491e-06,3.7930860800414073e-08,2.327222835116975e-09,2.1199629417492816e-12,6.3847686238958086e-14,1.0616455049557368e-10,2.4931295760177225e-15,6.931877828763752e-09,4.883876970443971e-14,3.5638882800293405e-19,2.1296868899721806e-09,4.231189761693406e-15,6.5805822495398079e-14,3.7607647962503897e-21
0.018795595833299285,0.0024674758335319195,0.84210526299999999,0.0,0.0,0.0,0.052629858450327742,0.10526113720984347,2.1326824728455538e-08,2.5845701988887498e-07,3.9881354252918144e-07,8.7585428983123579e-19,2.2169949318934092e-11,1.2880013000803022e-06,1.3433771850011899e-06,4.0369053653390816e-08,2.4922481912753421e-09,2.27758191186024e-12,6.8487463767550594e-14,1.1441990409887587e-10,2.6685760638442908e-15,7.3993703604356953e-09,5.2275592231968535e-14,3.9493741510790249e-19,2.2852094410044295e-09,4.5493573833759341e-15,6.8376044316497975e-14,4.0703187607722851e-21
0.019009322360961877,0.002467475793046459,0.84210526299999999,0.0,0.0,0.0,0.052629770507478531,0.10526103281788027,2.2135904705503691e-08,2.7420248574036982e-07,4.1394249580143421e-07,9.0907977179778307e-19,2.3330991233959246e-11,1.359142087138609e-06,1.4130196314820988e-06,4.2973146518476924e-08,2.6707169568160248e-09,2.4471970087199338e-12,7.3472733722306776e-14,1.2326649791468241e-10,2.8582633354704974e-15,7.8999274460822911e-09,5.5991370777310785e-14,4.376507616603819e-19,2.452345458588457e-09,4.892151451725474e-15,7.1033846064331029e-14,4.4100698193839765e-21
0.019201676235858212,0.002467475755160005,0.84210526299999999,0.0,0.0,0.0,0.052629687467137191,0.10526093419441702,2.2886318750564649e-08,2.8918175323867293e-07,4.2797438096126163e-07,9.3989592958566578e-19,2.443450177605097e-11,1.4265677951152088e-06,1.4788217599974285e-06,4.5468273227017606e-08,2.843800913381268e-09,2.6108632416238701e-12,7.827613049719911e-14,1.3176604555347232e-10,3.0422793241616569e-15,8.3809266068068929e-09,5.9596048199822921e-14,4.8003779451726872e-19,2.6134296228416447e-09,5.2233135137753442e-15,7.3502925693581187e-14,4.744481454741038e-21
0.019394030110754547,0.0024674757158460394,0.84210526299999999,0.0,0.0,0.0,0.05262960054252383,0.10526083091205067,2.3658336336301839e-08,3.0496575285096557e-07,4.4241014962868894e-07,9.7159908162504428e-19,2.5597070726868471e-11,1.4973964978460766e-06,1.5477471614916436e-06,4.8116246930531501e-08,3.0296481682185595e-09,2.7857030229806965e-12,8.3400301623500595e-14,1.4080597527131786e-10,3.24002198303294e-15,8.8930412864058761e-09,6.346960961010021e-14,5.2655286301784692e-19,2.7853329245748325e-09,5.5774944197343699e-15,7.6047054223650815e-14,5.1089001024825415e-21
0.019586383985650883,0.002467475675050163,0.84210526299999999,0.0,0.0,0.0,0.05262950953186827,0.10526072273211061,2.4452483274347154e-08,3.2159347000302332e-07,4.5725962561203924e-07,1.0042108032084683e-18,2.6822378750107781e-11,1.5718154796837513e-06,1.6199638663446159e-06,5.0926704103074428e-08,3.2292538871302937e-09,2.9724795301919518e-12,8.8866632605600772e-14,1.5041792797466561e-10,3.4526875221582767e-15,9.4386065824192816e-09,6.7635486185279352e-14,5.776145409015408e-19,2.9687972816105093e-09,5.9563097836941678e-15,7.8668258570262783e-14,5.5064214295146601e-21
0.019778737860547218,0.0024674756327158925,0.84210526299999999,0.0,0.0,0.0,0.052629414221512356,0.10526060940253511,2.526929824661514e-08,3.3910531385215185e-07,4.7253287271116706e-07,1.0377531967817781e-18,2.8114355479289282e-11,1.6500233262418703e-06,1.695650412100135e-06,5.3909899761669108e-08,3.443688426228872e-09,3.1720068627060949e-12,9.4697897323113422e-14,1.606352800156731e-10,3.6815880330514066e-15,1.0020161713026273e-08,7.2119378825398542e-14,6.3368771771430269e-19,3.1646155431189405e-09,6.3614877794402625e-15,8.1368619268894057e-14,5.940493145445993e-21
0.019971091735443553,0.002467475588784604,0.84210526299999999,0.0,0.0,0.0,0.052629314385160449,0.10526049065708341,2.6109333354227639e-08,3.5754312784578519e-07,4.8824020493557519e-07,1.0722489143950112e-18,2.9477196036814709e-11,1.7322306349580066e-06,1.7749965530888117e-06,5.7076747807178662e-08,3.6741024604343142e-09,3.3851531716684018e-12,1.0091834085073413e-13,1.714932281718514e-10,3.9281618906117348e-15,1.0640469626123481e-08,7.6949462056279772e-14,6.9528695673005159e-19,3.3736349040520894e-09,6.7948764553462763e-15,8.4150272164674311e-14,6.4149499693406735e-21
0.02016344561033989,0.0024674755431954524,0.84210526299999999,0.0,0.0,0.0,0.052629209783067413,0.10526036621448608,2.6973154697787111e-08,3.7695019549852761e-07,5.0439219729988075e-07,1.1077211814248616e-18,3.0915378358337675e-11,1.8186607842024022e-06,1.8582040330289994e-06,6.0438864840772446e-08,3.9217322978178969e-09,3.6128440521224191e-12,1.0755376903959893e-13,1.8302889227110278e-10,4.193987069850278e-15,1.1302539205960107e-08,8.215664466085276e-14,7.6298366029293789e-19,3.5967606130591607e-09,7.2584518777498231e-15,8.7015410088888971e-14,6.9340631424831041e-21
0.020355799485236224,0.00246747549588531,0.84210526299999999,0.0,0.0,0.0,0.052629100161182031,0.10526023577755139,2.7861342964463799e-08,3.9737124232195206e-07,5.2099969674454718e-07,1.14419382057432e-18,3.2433681550854728e-11,1.9095507443078299e-06,1.9454874032890153e-06,6.4008616414999251e-08,4.187905534610493e-09,3.8560661407001553e-12,1.1463164339804891e-13,1.9528142335927977e-10,4.4807959470127475e-15,1.200964956974911e-08,8.7774859616149431e-14,8.3741321976170479e-19,3.8349598929573774e-09,7.7543268486675182e-15,8.9966284510249793e-14,7.5025959471079372e-21
0.02054815336013256,0.0024674754467887017,0.84210526299999999,0.0,0.0,0.0,0.05262898525026475,0.10526009903224666,2.8774493993021853e-08,4.1885243526452205e-07,5.3807383264162389e-07,1.1816912749618795e-18,3.403720510219573e-11,2.0051519128407987e-06,2.0370748675072964e-06,6.7799164942948877e-08,4.4740470136035428e-09,4.1158708511739498e-12,1.22181179527457e-13,2.0829211226726122e-10,4.7904908006655573e-15,1.2765375738381433e-08,9.3841367848109402e-14,9.1928203241430049e-19,4.0892659861102055e-09,8.2847599705525625e-15,9.3005207092205771e-14,8.125862494746516e-21
0.020740507235028894,0.0024674753958377356,0.84210526299999999,0.0,0.0,0.0,0.052628864764939866,0.10525995564671481,2.971321936658541e-08,4.414413763504904e-07,5.5562602781378425e-07,1.2202386323384784e-18,3.5731389143527523e-11,2.1057310111635375e-06,2.1332091932710454e-06,7.1824521269623285e-08,4.7816850494183406e-09,4.3933782506659279e-12,1.3023344906301862e-13,2.221045002726065e-10,5.1251600367681345e-15,1.3573617435752793e-08,1.0039707576653825e-13,1.0093756652743251e-18,4.3607825112240273e-09,8.8521650541341705e-15,9.6134551248957772e-14,8.8097895276553232e-21
0.020913625722435596,0.0024674753483382808,0.84210526299999999,0.0,0.0,0.0,0.052628751312359986,0.1052598206328684,3.0580456904427674e-08,4.6275903765736993e-07,5.7184143042763921e-07,1.2558501949647657e-18,3.7338457086179707e-11,2.2007418823972229e-06,2.223830812595527e-06,7.566041012976719e-08,5.0782905007548296e-09,4.6592550871511601e-12,1.3793759223447937e-13,2.3525900622980456e-10,5.4496071196966644e-15,1.4349446024703597e-08,1.0675253138509051e-13,1.0982131047435018e-18,4.6208348576391618e-09,9.3965689975843396e-15,9.9030284001023318e-14,9.4826425302183644e-21
0.021086744209842297,0.002467475299226771,0.84210526299999999,0.0,0.0,0.0,0.052628632866559118,0.10525967968710864,3.1469387545619876e-08,4.8505037889660821e-07,5.8846232391804986e-07,1.2923522897826814e-18,3.9028149990555845e-11,2.3002321543599301e-06,2.3185441820778774e-06,7.971009985701689e-08,5.3949086639095213e-09,4.9413593245877869e-12,1.46101204820485e-13,2.4913526469580782e-10,5.7979681554641273e-15,1.5174629209973836e-08,1.135764120285833e-13,1.195126596224839e-18,4.89669590666009e-09,9.9750096365927595e-15,1.0200305213747841e-13,1.0215341562973537e-20
0.021259862697249,0.0024674752484484474,0.84210526299999999,0.0,0.0,0.0,0.052628509181772587,0.10525953252614298,3.2380492237538625e-08,5.083530204045024e-07,6.0549768964746706e-07,1.329764642767076e-18,4.0805229111383641e-11,2.4044320738632185e-06,2.4175606079393437e-06,8.3985796508573599e-08,5.7328953816493444e-09,5.2406671846702875e-12,1.547512417096548e-13,2.6377020961923642e-10,6.1722342188588517e-15,1.605282168637196e-08,1.2090771718225344e-13,1.3008952292879144e-18,5.1893358145842734e-09,1.0589611650714774e-14,1.0505471991055821e-13,1.1013809878762892e-20
0.0214329811846557,0.0024674751959468193,0.84210526299999999,0.0,0.0,0.0,0.052628379998924397,0.10525937885217682,3.3314263724035476e-08,5.3270547588712742e-07,6.2295672874294727e-07,1.3681074627037983e-18,4.2674736019548643e-11,2.5135845151700976e-06,2.5211035979994249e-06,8.850041190073788e-08,6.0936917223865729e-09,5.5582109967913028e-12,1.6391616559362091e-13,2.7920258658896998e-10,6.5745733321881811e-15,1.6987982701677935e-08,1.2878891190413545e-13,1.4163789173847601e-18,5.4997835189220403e-09,1.1242629320527681e-14,1.0818719544598269e-13,1.1884597178617953e-20
0.021606099672062402,0.002467475141663628,0.84210526299999999,0.0,0.0,0.0,0.052628245044894786,0.10525921835216194,3.4271206874256913e-08,5.5814713292844857e-07,6.4084886819026932e-07,1.407401454595019e-18,4.4642007618850098e-11,2.6279456709632397e-06,2.6294095793884877e-06,9.3267603929914884e-08,6.4788285565172249e-09,5.8950821449666665e-12,1.73626024030805e-13,2.9547304406547314e-10,7.0073480763089357e-15,1.7984403067784728e-08,1.3726627201659647e-13,1.542527750221158e-18,5.8291301506728831e-09,1.1936454237119505e-14,1.1140243136058435e-13,1.2834956828549646e-20
0.021779218159469104,0.0024674750855388176,0.84210526299999999,0.0,0.0,0.0,0.052628104031731161,0.10525905069698975,3.5251839008808999e-08,5.8471822859500479e-07,6.5918376687888325e-07,1.4476678329507104e-18,4.6712691917875702e-11,2.7477857958066833e-06,2.7427286751533701e-06,9.8301820032680673e-08,6.8899312600946032e-09,6.2524339520982928e-12,1.8391252465867825e-13,3.1262421256198587e-10,7.4731297209439684e-15,1.9046735734506357e-08,1.4639016070224806e-13,1.6803893624032906e-18,6.1785327225485632e-09,1.2673622485145093e-14,1.1470242533514506e-13,1.3872904519928822e-20
0.021952336646875806,0.002467475027510512,0.84210526299999999,0.0,0.0,0.0,0.052627956655827771,0.10525887554065266,3.6256690215025632e-08,6.1245982237801228e-07,6.7797132143432732e-07,1.4889283346229987e-18,4.8892764213197322e-11,2.873389978487643e-06,2.861325514128154e-06,1.0361834227110588e-07,7.3287245827737012e-09,6.6314848986517343e-12,1.9480911917408769e-13,3.3070080992949908e-10,7.9747192136822044e-15,2.0180028745619613e-08,1.5621543936026811e-13,1.8311217842522531e-18,6.5492179733296709e-09,1.3456823239921636e-14,1.1808922055652422e-13,1.5007314274999765e-20
0.022125455134282507,0.0024674749675149977,0.84210526299999999,0.0,0.0,0.0,0.052627802597097734,0.10525869251939825,3.7286303625616061e-08,6.414137684005014e-07,6.9722167135928302e-07,1.5312052301296566e-18,5.1188543614914822e-11,3.005058921558848e-06,2.9854800491145443e-06,1.0923333313023493e-07,7.7970376897304029e-09,7.0335220427042077e-12,2.0635109263326328e-13,3.4974975914464414e-10,8.5151730047309102e-15,2.1389759097482644e-08,1.6680197345049814e-13,1.996009766227235e-18,6.9424862543545407e-09,1.4288908280500386e-14,1.2156490600531071e-13,1.6248042658582292e-20
0.02229857362168921,0.0024674749054866886,0.84210526299999999,0.0,0.0,0.0,0.052627641518085487,0.10525850125082384,3.8341235690614507e-08,6.7162268249256106e-07,7.1694520406081754e-07,1.5745213347106789e-18,5.3606710768758226e-11,3.1431097757004683e-06,3.1154884379292802e-06,1.1516388445068602e-07,8.2968094505366577e-09,7.4599040521693802e-12,2.1857564227434942e-13,3.6982025641453294e-10,9.0978169398917073e-15,2.2681870961519084e-08,1.7821490510235974e-13,2.1764697995362525e-18,7.3597157105555788e-09,1.5172899381164278e-14,1.2513161679134263e-13,1.7605985332807865e-20
0.02247169210909591,0.0024674748413581154,0.84210526299999999,0.0,0.0,0.0,0.052627473063020097,0.10525830133291177,3.9422056423875052e-08,7.0312990452019188e-07,7.3715255938297967e-07,1.6189000183158009e-18,5.6154325797174588e-11,3.2878770286583839e-06,3.2516639873591196e-06,1.2142806967051751e-07,8.8300937744584432e-09,7.9120648646314499e-12,2.31521972794812e-13,3.9096389967693729e-10,9.7262736836209697e-15,2.4062818639864961e-08,1.9052518918317953e-13,2.3740689502469449e-18,7.8023667586203879e-09,1.6111998449677534e-14,1.2879153418778168e-13,1.9093209627775335e-20
0.022644810596502613,0.00246747477505992,0.84210526299999999,0.0,0.0,0.0,0.052627296856834045,0.10525809234302991,4.0529349621107291e-08,7.359794581518505e-07,7.5785463359841888e-07,1.6643652144158664e-18,5.8838846730315158e-11,3.4397134256985402e-06,3.3943381339618046e-06,1.2804499797194921e-07,9.3990651391273002e-09,8.3915174554815142e-12,2.4523139446561508e-13,4.1323481970332815e-10,1.0404496838289472e-14,2.5539612638864493e-08,2.0381026186240459e-13,2.5905474649036724e-18,8.2719867405248937e-09,1.7109598552410857e-14,1.3254688553367733e-13,2.072313008584307e-20
0.022817929083909314,0.002467474706520843,0.84210526299999999,0.0,0.0,0.0,0.052627112504148615,0.10525787383689786,4.1663713049814087e-08,7.7021600829614643e-07,7.7906258288800603e-07,1.7109414276702124e-18,6.1668148917382625e-11,3.5989909204297823e-06,3.5438614608735036e-06,1.3503487023842609e-07,1.0006024338514978e-08,8.8998572734963218e-12,2.5974741229485951e-13,4.3668976799803254e-10,1.1136791966973009e-14,2.71198690416838e-08,2.1815445298731959e-13,2.8278296638634883e-18,8.770214748806863e-09,1.8169292810118237e-14,1.3639994414057425e-13,2.2510608010803587e-20
0.022991047571316016,0.0024674746356677154,0.84210526299999999,0.0,0.0,0.0,0.052626919588210627,0.10525764534750408,4.2825758610636459e-08,8.0588481504176895e-07,8.0078782626742822e-07,1.758653740396848e-18,6.4650544754555093e-11,3.7661016696888875e-06,3.700604766944816e-06,1.4241903764159045e-07,1.0653404361408126e-08,9.4387662084169913e-12,2.751158291741165e-13,4.6138825212309502e-10,1.1927850800684106e-14,2.8811863576048959e-08,2.3364965477618743e-13,3.088047856711239e-18,9.298786700004375e-09,1.9294885794979822e-14,1.403530289209461e-13,2.4472127556825899e-20
0.023164166058722718,0.0024674745624254676,0.84210526299999999,0.0,0.0,0.0,0.052626717669773941,0.10525740638396627,4.4016112461913024e-08,8.4303168397158826e-07,8.2304204781839588e-07,1.8075278175248115e-18,6.7794803920925191e-11,3.9414590784699469e-06,3.8649601953444569e-06,1.5022006320469017e-07,1.1343776397122443e-08,1.0010016646406304e-11,2.9138485127320912e-13,4.8739267430924632e-10,1.2782790680798549e-14,3.0624591156841792e-08,2.5039609462502329e-13,3.3735693230997679e-18,9.8595406912229663e-09,2.0490405601716561e-14,1.4440850385349793e-13,2.662600775658228e-20
0.02333728454612942,0.002467474486717133,0.84210526299999999,0.0,0.0,0.0,0.052626506285930956,0.10525715643034023,4.5235415102179852e-08,8.8170291366239633e-07,8.4583719814007019e-07,1.8575899098222395e-18,7.1110174460668668e-11,4.1254988899442192e-06,4.0373424164287825e-06,1.5846178602903811e-07,1.2079856011085084e-08,1.0615475328769744e-11,3.0860518808285601e-13,5.1476844262255457e-10,1.3707186371093173e-14,3.2567830863872905e-08,2.6850295875563908e-13,3.6870167686484134e-18,1.0454422616473829e-08,2.1760114635906473e-14,1.4856877735179226e-13,2.8992572184545744e-20
0.02351040303353612,0.0024674744084638633,0.84210526299999999,0.0,0.0,0.0,0.052626284948897782,0.10525689494438031,4.6484321413391208e-08,9.2194524090564489e-07,8.6918549504896685e-07,1.9088668554903194e-18,7.460640421858269e-11,4.3186803165187077e-06,4.218189861077568e-06,1.6716938793609503e-07,1.2864509475274401e-08,1.1257107623861774e-11,3.2683016334865053e-13,5.4358411680029359e-10,1.4707113960198216e-14,3.4652216451645056e-08,2.8808925067880162e-13,4.031300524563688e-18,1.1085492024798719e-08,2.3108522521533331e-14,1.5283630135974583e-13,3.159439206137354e-20
0.023683521520942823,0.00246747432758495,0.84210526299999999,0.0,0.0,0.0,0.052626053144749982,0.10525662135624815,4.7763500663971508e-08,9.6380578380522054e-07,8.9309942352184842e-07,1.9613860801014399e-18,7.8293762769851848e-11,4.5214872145609283e-06,4.4079660081623732e-06,1.7636946268052206e-07,1.3700760231420572e-08,1.1936981873692869e-11,3.4611582793944957e-13,5.7391155567541875e-10,1.5789198506706691e-14,3.6889313045606329e-08,3.0928472464450613e-13,4.4096530294784659e-18,1.1754928238227122e-08,2.4540399478034275e-14,1.5721357029714648e-13,3.445655870473533e-20
0.023856640008349524,0.0024674742439978496,0.84210526299999999,0.0,0.0,0.0,0.05262581033210418,0.1052563350671641,4.907363646643782e-08,1.0073319828273355e-06,9.175917347908899e-07,2.015175594669817e-18,8.2183064047493226e-11,4.7344293068174869e-06,4.6071607314463259e-06,1.8609008798148364e-07,1.4591795494253047e-08,1.2657273634435116e-11,3.6652106980573676e-13,6.0582604757524292e-10,1.6960658244673063e-14,3.9291700836427191e-08,3.3223075181900856e-13,4.8256608611666339e-18,1.2465036755494788e-08,2.6060789027364996e-14,1.6170311986875806e-13,3.7606941131187159e-20
0.024029758495756226,0.002467474157618223,0.84210526299999999,0.0,0.0,0.0,0.052625555940744098,0.10525603544799927,5.0415426687081835e-08,1.0525715401594755e-06,9.4267544452613066e-07,2.0702639917334275e-18,8.6285689338760142e-11,4.958043453131649e-06,4.8162917075154683e-06,1.9636090041644685e-07,1.5540972990414225e-08,1.3420270233128703e-11,3.881077322929191e-13,6.3940646663516354e-10,1.8229360199849902e-14,4.1873066376106863e-08,3.5708140809439651e-13,5.2833079596630946e-18,1.3218255949609744e-08,2.7675022517003346e-14,1.6630752559760145e-13,4.1076517703367418e-20
