Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66),acetyl(76),CH3OH(35),CH2OH(41),O(12),CHO3(77),CO2(174),CHO3(176),HOCO(82),CH2O2(18),C1OO1(327),CH2O2(169),CH2O2(71)
0.8393161976160778,0.0019277919367479315,0.84210526299999999,0.0,0.0,0.0,0.052519843939406376,0.10514289669305907,4.916223031455834e-09,1.0646043069048151e-06,2.3667853282407827e-06,1.0544548344291656e-19,7.2804774919757335e-11,9.8851327885182078e-05,0.0001039507094637534,9.5162614136253182e-06,1.2955128588895404e-06,1.4725487349794326e-10,2.6563371156398639e-13,7.2044111098339002e-09,9.7668335468733279e-14,6.9679888425370883e-06,5.782885019571897e-11,2.9327414445409403e-16,2.2163734905065827e-06,1.8004845712565722e-14,1.4047916844429566e-14,4.2913298667841215e-23,1.2463390671643335e-09,6.1319052665300083e-24,4.3769202482410362e-19,5.7971816045418816e-21,4.2438614370653779e-17,2.9889094023167336e-19,1.6295603905259129e-08
0.8440141956693794,0.001927791823181019,0.84210526299999999,0.0,0.0,0.0,0.05251605054432526,0.10513873143607269,4.9742535402839152e-09,1.0827449569305113e-06,2.394561998935973e-06,1.0670270851132921e-19,7.4853654918847147e-11,0.00010206927444986485,0.00010769250285932152,9.8628428981483445e-06,1.3328106504847511e-06,1.5133866801259018e-10,2.7300932311007555e-13,7.3750310409497671e-09,1.0306248977501636e-13,7.4002100148735586e-06,6.1020289154311091e-11,3.1514232978141173e-16,2.2932634576788186e-06,1.8598520069904608e-14,1.4515124775552763e-14,4.6325748398542975e-23,1.3524919090211221e-09,6.8414328444169932e-24,4.6979148018691529e-19,6.0256331722977794e-21,4.4111114961955026e-17,3.1067019558514012e-19,1.7045814064360829e-08
0.848712193722681,0.001927791716610447,0.84210526299999999,0.0,0.0,0.0,0.052512153569561293,0.10513444539027661,5.0324849101185645e-09,1.1011965414423648e-06,2.4224277122756021e-06,1.0796517917980069e-19,7.6952373982669419e-11,0.00010536381692978326,0.00011154622315672032,1.0221607062743067e-05,1.3710657394436934e-06,1.5551977543045332e-10,2.8056135870264413e-13,7.5482267497498369e-09,1.0872497206200135e-13,7.8562192122813929e-06,6.4370264582339678e-11,3.3847833026091198e-16,2.3722599193297932e-06,1.9210751718732715e-14,1.4996044434226754e-14,4.9991161045772301e-23,1.4669696277928172e-09,7.6285598608618579e-24,5.0405097730026853e-19,6.2619219437858966e-21,4.5840998728120562e-17,3.2285359493493221e-19,1.7824998837355512e-08
0.8534101917759827,0.001927791617627682,0.84210526299999999,0.0,0.0,0.0,0.052508150549418056,0.10513003528621631,5.0909128393716376e-09,1.1199671373278545e-06,2.4503801369115902e-06,1.0923285792481455e-19,7.9102157805730593e-11,0.00010873616784623451,0.00011551497450227886,1.0593017942075065e-05,1.4103037162506504e-06,1.5980053997957493e-10,2.882941050298292e-13,7.72400480930358e-09,1.146681156116939e-13,8.3371957725240719e-06,6.788604494050737e-11,3.6337119388687107e-16,2.4534118711950031e-06,1.9842154112652128e-14,1.5491015894625789e-14,5.3927352258694073e-23,1.5903805731788271e-09,8.5013678192591146e-24,5.4060582812255629e-19,6.5062906808570347e-21,4.7630043506674807e-17,3.3545365941410593e-19,1.8634113912070664e-08
0.8576383900239541,0.001927791535545386,0.84210526299999999,0.0,0.0,0.0,0.052504455076752693,0.1051259573437765,5.1436623028295767e-09,1.1371403368630295e-06,2.4756094398594717e-06,1.103781893988008e-19,8.1081654363463463e-11,0.00011183881516364803,0.00011918784278641955,1.0938499140765425e-05,1.4464798418826046e-06,1.6374040360955795e-10,2.954116863188635e-13,7.8844165883352066e-09,1.2026751239453225e-13,8.7924399119387568e-06,7.1198257551659771e-11,3.8718337523455728e-16,2.5283329696312848e-06,2.04273280371549e-14,1.5948788789222486e-14,5.7717109385295828e-23,1.7096250573628499e-09,9.367483884224526e-24,5.7558603939380852e-19,6.7333361854591375e-21,4.9292269762605795e-17,3.4716055365056704e-19,1.9388719618146519e-08
0.8614437684471284,0.0019277914677518783,0.84210526299999999,0.0,0.0,0.0,0.052501052406341647,0.10512219686793688,5.1912668173781364e-09,1.1528280532499169e-06,2.4983725617656559e-06,1.1141253962052373e-19,8.2900198654159312e-11,0.00011468666080896516,0.00012257728196561006,1.1258826223201339e-05,1.4797532502808861e-06,1.6735841520608745e-10,3.0194836433931319e-13,8.0305806084230259e-09,1.2551828191260658e-13,9.2210786495081779e-06,7.4304057915405461e-11,4.0981696708134183e-16,2.5973202702454974e-06,2.0968091216114839e-14,1.6370964362938375e-14,6.1340741482837262e-23,1.8239987818417655e-09,1.0218322729140042e-23,6.0884807563379405e-19,6.9435984873663117e-21,5.0831629641108478e-17,3.5800211220953694e-19,2.0089880931999915e-08
0.8652491468703027,0.0019277914060959625,0.84210526299999999,0.0,0.0,0.0,0.052497575578503167,0.10511834886697807,5.238991517877285e-09,1.1687400668369852e-06,2.5211878604310683e-06,1.1245022608224375e-19,8.4754509741145121e-11,0.0001175877230462405,0.00012604802255637587,1.1588338121593422e-05,1.5137189811477587e-06,1.7104613045699852e-10,3.0861151129149902e-13,8.1784444204457821e-09,1.3097687718508185e-13,9.6683764548524743e-06,7.7532595486685589e-11,4.3364678552671566e-16,2.6678126141636547e-06,2.15225887014938e-14,1.6802978220829189e-14,6.5177813891288943e-23,1.9454587944136449e-09,1.114254256334308e-23,6.4388369972705107e-19,7.1596138813760821e-21,5.2413114019710894e-17,3.6914034943553882e-19,2.0812468696177367e-08
0.869054525293477,0.0019277913509572926,0.84210526299999999,0.0,0.0,0.0,0.052494023165689102,0.10511441141355278,5.2868334720943419e-09,1.1848809952627075e-06,2.5440537704397161e-06,1.1349122117223327e-19,8.6645288037067113e-11,0.00012054265086529543,0.00012960190003983907,1.1927318968366276e-05,1.5483917796436618e-06,1.7480488228280069e-10,3.1540356926631887e-13,8.3280075080499092e-09,1.3665088297336783e-13,1.013506949080052e-05,8.0888336946033142e-11,4.5873010857671175e-16,2.7398382423465322e-06,2.2091183261713231e-14,1.7245018847648883e-14,6.9240284632303193e-23,2.074416707045729e-09,1.2146201235138491e-23,6.8078132288443163e-19,7.3815229386498886e-21,5.4037752391140015e-17,3.805825159435768e-19,2.1557044237152407e-08
0.8728599037166513,0.001927791302731469,0.84210526299999999,0.0,0.0,0.0,0.052490393712964246,0.10511038253513372,5.3347895977295069e-09,1.2012555781432445e-06,2.5669686499883958e-06,1.1453549545151021e-19,8.8573246144861553e-11,0.00012355209310102952,0.00013324079423510525,1.2276061980517577e-05,1.583786653277492e-06,1.7863602684777165e-10,3.223270240113258e-13,8.4792694081357126e-09,1.4254817986445773e-13,1.0621920729394124e-05,8.4375922333337523e-11,4.8512677627058961e-16,2.8134259071926006e-06,2.2674251609658145e-14,1.769727710349338e-14,7.3540827193308041e-23,2.2113068962043421e-09,1.3235828467765686e-23,7.1963340045199698e-19,7.6094696471324338e-21,5.5706599281065801e-17,3.9233603865319041e-19,2.2324181343284692e-08
0.8766652821398256,0.0019277912618309114,0.84210526299999999,0.0,0.0,0.0,0.052486685737563883,0.10510626021304154,5.382856566792261e-09,1.2178685671559297e-06,2.589930735264255e-06,1.1558301591042082e-19,9.0539109686152484e-11,0.0001266166979411024,0.00013696663036716556,1.263486978394167e-05,1.61991892136163e-06,1.8254094288324662e-10,3.2938440380136815e-13,8.6322282490737611e-09,1.4867690664117311e-13,1.1129720877508563e-05,8.8000142808788728e-11,5.1289916405228772e-16,2.8886048794765549e-06,2.3272179331664183e-14,1.8159945029272147e-14,7.8092788479868332e-23,2.3565877650100386e-09,1.4418476166433825e-23,7.6053677474296731e-19,7.8436005282508148e-21,5.742072777888349e-17,4.0440847522639434e-19,2.311446643968587e-08
0.8804706605629999,0.001927791228685344,0.84210526299999999,0.0,0.0,0.0,0.052482897728422483,0.10510204238132417,5.4310309258076843e-09,1.2347247541641586e-06,2.6129381984107355e-06,1.1663374849901885e-19,9.2543615464363102e-11,0.00012973711244901591,0.00014078138017398177,1.3004054712845816e-05,1.6568041631685167e-06,1.8652102760436703e-10,3.3657827206437001e-13,8.7868808813044456e-09,1.5504544103666001e-13,1.165928930962863e-05,9.1765929396932032e-11,5.4211230354558743e-16,2.9654049557471355e-06,2.3885358995277553e-14,1.8633215935231674e-14,8.291019823766204e-23,2.5107430432647076e-09,1.5701758334427776e-23,8.0359279747775466e-19,8.0840644705220458e-21,5.9181228317893891e-17,4.1680750547660787e-19,2.392849876233957e-08
0.8842760389861742,0.0019277912037424718,0.84210526299999999,0.0,0.0,0.0,0.052479028145767291,0.10509772692570805,5.479309125725666e-09,1.2518290673149784e-06,2.6359891614457179e-06,1.1768765870380986e-19,9.4587511429517188e-11,0.00013291398204819113,0.00014468706295227946,1.3383939035519289e-05,1.6944582043047737e-06,1.905776992353434e-10,3.4391123208519024e-13,8.943223987335666e-09,1.6166245682775208e-13,1.2211474980144558e-05,9.567838628987862e-11,5.7283407186019391e-16,3.0438564644029978e-06,2.4514195427253664e-14,1.9117285141393275e-14,8.8007877571369315e-23,2.6742831092008567e-09,1.7093884347602075e-23,8.4890745854023864e-19,8.3310136682431814e-21,6.0989215552405962e-17,4.2954097980340984e-19,2.4766890521099279e-08
0.8880814174093485,0.0019277911874685737,0.84210526299999999,0.0,0.0,0.0,0.052475075420693559,0.10509331168261044,5.5276874214780477e-09,1.2691864643605871e-06,2.6590816481539593e-06,1.1874470974545607e-19,9.6671557875924144e-11,0.0001361479499604269,0.00014868574664632137,1.3774855289748327e-05,1.7328971676079026e-06,1.9471239849524605e-10,3.5138592991319631e-13,9.1012533112729477e-09,1.6853696439261733e-13,1.2787157400482208e-05,9.9742814347483148e-11,6.0513519740402638e-16,3.1239902720746269e-06,2.515910766769796e-14,1.9612348874260404e-14,9.3401509533157499e-23,2.8477463931106463e-09,1.8603710868047347e-23,8.9659172907865584e-19,8.5846033198798078e-21,6.284582615178148e-17,4.4261690365621132e-19,2.5630267061966026e-08
0.8915062579902054,0.0019277911806348605,0.84210526299999999,0.0,0.0,0.0,0.05247144556082297,0.10508925081670341,5.571310239119542e-09,1.28502863172541e-06,2.679898687363422e-06,1.1969870923115418e-19,9.8582166933518474e-11,0.00013910786954800665,0.0001523658270177284,1.4136395587879202e-05,1.7681768979139193e-06,1.9850154763137921e-10,3.5823656007376676e-13,9.2449164258817196e-09,1.7495178120795876e-13,1.3326113634682526e-05,1.0353520839921884e-10,6.356173978097017e-16,3.1975750151516814e-06,2.5753621799140831e-14,2.0067469658997394e-14,9.8522359445922912e-23,3.0128165123602076e-09,2.0071073603733381e-23,9.4162937707289147e-19,8.8186413269019198e-21,6.4559298828784277e-17,4.5468472135523709e-19,2.6429195502007699e-08
0.8949310985710623,0.0019277911815837217,0.84210526299999999,0.0,0.0,0.0,0.052467745875125121,0.1050851056805468,5.6150080542736347e-09,1.3010835730684614e-06,2.7007461579945762e-06,1.2065519334700923e-19,1.0052649502506334e-10,0.0001421150221790607,0.00015612453191155343,1.4507407175333577e-05,1.8041178350189253e-06,2.0235616036591869e-10,3.6520615383351005e-13,9.3899359664948056e-09,1.8158956495236407e-13,1.3885526487020943e-05,1.0745916826125256e-10,6.6749444451264106e-16,3.2725711377552714e-06,2.6361815875147271e-14,2.0531801043202349e-14,1.0390881466637354e-22,3.1868197054991131e-09,2.1648988360711277e-23,9.8876856566114276e-19,9.0583023010244399e-21,6.6313944956974864e-17,4.6704251957881705e-19,2.7249353632335713e-08
0.8983559391519192,0.0019277911906963364,0.84210526299999999,0.0,0.0,0.0,0.052463975157583012,0.10508087458998992,5.658777831275808e-09,1.3173550748752065e-06,2.7216224637930449e-06,1.2161413271346663e-19,1.0250512157270974e-10,0.00014516986987362425,0.0001599634744851583,1.4888154984641759e-05,1.8407323113257901e-06,2.0627733104105605e-10,3.7229672426811118e-13,9.5363069518197605e-09,1.8845752233203584e-13,1.44661046391595e-05,1.1151893083472574e-10,7.0082433437723359e-16,3.3490022859472774e-06,2.6984019061304092e-14,2.1005488475042465e-14,1.0957416533005874e-22,3.3702129635720608e-09,2.3345461372680345e-23,1.038101226683947e-18,9.3037053815491134e-21,6.8110637131841618e-17,4.7969644393030833e-19,2.8091225250078668e-08
0.9017807797327761,0.0019277912083677706,0.84210526299999999,0.0,0.0,0.0,0.05246013218195484,0.10507655582574774,5.7026164310217975e-09,1.3338469066695321e-06,2.74252595620802e-06,1.2257549713026235e-19,1.0451863438526629e-10,0.00014827287169824708,0.00016388430271008168,1.5278911493784156e-05,1.8780328525320189e-06,2.1026616644015163e-10,3.7951030833166114e-13,9.6840230465376577e-09,1.9556301858049379e-13,1.5068579411850115e-05,1.157188258056674e-10,7.3566717462524679e-16,3.4268924751996072e-06,2.7620563550675339e-14,2.1488677740343953e-14,1.1553227655507679e-22,3.5634757098166024e-09,2.5169063856163446e-23,1.0897230545005453e-18,9.5549707816844828e-21,6.9950255818264646e-17,4.9265269543641349e-19,2.8955303151782597e-08
0.905205620313633,0.0019277912350074875,0.84210526299999999,0.0,0.0,0.0,0.052456215701512071,0.10507214763268219,5.7465206638549116e-09,1.3505629099391813e-06,2.7634549588593625e-06,1.2353925625885028e-19,1.0656762972855718e-10,0.00015142448340226458,0.00016788870007541053,1.5679956874424623e-05,1.9160321497727393e-06,2.1432378741525551e-10,3.8684896956994912e-13,9.8330775506471747e-09,2.02913520656095e-13,1.5693705387161012e-05,1.2006324344728157e-10,7.7208545877416391e-16,3.506266094204416e-06,2.8271781071145879e-14,2.1981516833868323e-14,1.2179755254930904e-22,3.7671108250298663e-09,2.712896699400216e-23,1.1437335002925861e-18,9.8122209059345173e-21,7.1833697532281594e-17,5.0591758817054385e-19,2.9842089225731503e-08
0.90863046089449,0.0019277912710396327,0.84210526299999999,0.0,0.0,0.0,0.052452224448797352,0.10506764821914426,5.7904872506294438e-09,1.367507010147005e-06,2.7844077500195571e-06,1.2450537978486489e-19,1.0865271049081504e-10,0.00015462515700026932,0.00017197838628977668,1.6091579163869118e-05,1.9547430797081587e-06,2.1845132955786435e-10,3.943148005339248e-13,9.9834638140107055e-09,2.1051692732072812e-13,1.6342261060103382e-05,1.2455682374259097e-10,8.1014390443925082e-16,3.5871479080661902e-06,2.8938027797614127e-14,2.2484152604893657e-14,1.2838536083047028e-22,3.9816457667979406e-09,2.9234975410389572e-23,1.2002362667952419e-18,1.0075580857708942e-20,7.3761878577139828e-17,5.1949757556546979e-19,3.0752094526824926e-08
0.9120553014753469,0.0019277913169035643,0.84210526299999999,0.0,0.0,0.0,0.05244815713534997,0.10506305575629166,5.8345127893748559e-09,1.3846831320103055e-06,2.8053825462054409e-06,1.2547383628212764e-19,1.1077448900319585e-10,0.0001578753403385743,0.00017615511803364118,1.6514074515125845e-05,1.9941787267660109e-06,2.2264994163605811e-10,4.0190991906415557e-13,1.0135173618883768e-08,2.1838128399787916e-13,1.7015049539194306e-05,1.2920429240196402e-10,8.4990953759921792e-16,3.6695630621090183e-06,2.9619661502366241e-14,2.2996732380706215e-14,1.3531170674303741e-22,4.2076337731735834e-09,3.1497581117882336e-23,1.2593392039174765e-18,1.0345176407562444e-20,7.5735720143217062e-17,5.3339914547353446e-19,3.1685839351823739e-08
0.9154801420562038,0.0019277913730544115,0.84210526299999999,0.0,0.0,0.0,0.052444012451433923,0.105058368377334,5.878593840823004e-09,1.4020952134941986e-06,2.8263775421554604e-06,1.2644459447510834e-19,1.1293358626480036e-10,0.00016117547665664883,0.00018042068971585123,1.6947747422104191e-05,2.034352344902807e-06,2.2692078638412402e-10,4.0963646935465115e-13,1.028819812178099e-08,2.2651468911267142e-13,1.7712899248404899e-05,1.3401040899265963e-10,8.9145203702088903e-16,3.7535370855796457e-06,3.0317034493253136e-14,2.3519405810429618e-14,1.4259314947554894e-22,4.4456550875498621e-09,3.3928011707272286e-23,1.3211543909754782e-18,1.0621135664750206e-20,7.775616055189136e-17,5.4762890639901572e-19,3.2643853313931812e-08
0.9189049826370607,0.001927791439963369,0.84210526299999999,0.0,0.0,0.0,0.052439789065805362,0.10505358417682742,5.9227269258583187e-09,1.4197472901075719e-06,2.8473909110142075e-06,1.2741762428888357e-19,1.1513062955728584e-10,0.0001645260041425322,0.00018477693419114493,1.7392910866364907e-05,2.0752773543359168e-06,2.3126504064954722e-10,4.1749662379191191e-13,1.0442528916638632e-08,2.3492570765260447e-13,1.8436664600635485e-05,1.3898020127033327e-10,9.3484356125869065e-16,3.8390958945966559e-06,3.1030526026282196e-14,2.4052321340924132e-14,1.502473439126982e-22,4.6963181879075972e-09,3.6538263932672219e-23,1.3857985734873469e-18,1.0903589593996196e-20,7.9824159059618746e-17,5.6219361428987307e-19,3.3626675415366276e-08
0.9223298232179176,0.001927791518118291,0.84210526299999999,0.0,0.0,0.0,0.052435485625433619,0.10504870120998748,5.9669084248903166e-09,1.4376434630247353e-06,2.8684207557410348e-06,1.2839289442860726e-19,1.1736625604622002e-10,0.00016792735551038069,0.00018922572353218702,1.7849886508066975e-05,2.1169673940533998e-06,2.3568389511555903e-10,4.2549258151028165e-13,1.0598155984742452e-08,2.4362309021822908e-13,1.9187226694437708e-05,1.4411880473502695e-10,9.8015875983865503e-16,3.9262657960085398e-06,3.176051936321292e-14,2.4595627730283321e-14,1.5829271828155546e-22,4.9602610943734115e-09,3.9341168593051515e-23,1.4533931280681225e-18,1.1192669551091089e-20,8.1940677787035232e-17,5.7710004526619989e-19,3.4634854123328353e-08
0.9254121797406888,0.0019277915984900328,0.84210526299999999,0.0,0.0,0.0,0.052431542946210441,0.10504422045493975,6.006710100301618e-09,1.4539620873203953e-06,2.8873600948831538e-06,1.2927252637685522e-19,1.1941184320449767e-10,0.00017103237901592072,0.00019331033932846835,1.8271537089631045e-05,2.1551539713287264e-06,2.3972564418731226e-10,4.328068968400733e-13,1.0739319441928563e-08,2.5170282930910263e-13,1.9886394130263107e-05,1.4889214283515802e-10,1.0226512300354437e-15,4.006118252058963e-06,3.243193204015827e-14,2.5093612153431894e-14,1.6588373373549712e-22,5.2097162047482257e-09,4.2039828622936255e-23,1.5168549844936133e-18,1.1458617500091988e-20,8.388784050732854e-17,5.9081371872325987e-19,3.5564355844505451e-08
0.92849453626346,0.0019277916887600916,0.84210526299999999,0.0,0.0,0.0,0.052427533291137807,0.10503965661660689,6.0465453099014919e-09,1.470484739664909e-06,2.9063097988386742e-06,1.3015392574794689e-19,1.2148968243243249e-10,0.00017417922229188856,0.00019747288695430611,1.8703270616728113e-05,2.193981627001473e-06,2.4382968470445857e-10,4.4023466061291627e-13,1.0881516335056656e-08,2.6002842626192542e-13,2.060868433250149e-05,1.5381037800890008e-10,1.0668230450737736e-15,4.0873170573170048e-06,3.3117311807481828e-14,2.5600243986390947e-14,1.7382181009023193e-22,5.4709795363613128e-09,4.4916296100964037e-23,1.5829043153651538e-18,1.1730140427297442e-20,8.5875827365510508e-17,6.04814912526596e-19,3.6515261684887349e-08
0.9315768927862312,0.0019277917893206823,0.84210526299999999,0.0,0.0,0.0,0.052423455627480443,0.1050350081924228,6.0864113330565165e-09,1.4872144812165938e-06,2.9252684384239097e-06,1.3103707134826386e-19,1.2360025536887035e-10,0.0001773681874632347,0.00020171481583860127,1.9145340587700777e-05,2.2334606760724954e-06,2.4799691376634069e-10,4.4777753254503993e-13,1.102473827983355e-08,2.686067038169887e-13,2.1354798084510031e-05,1.5887751402828926e-10,1.1127345096553964e-15,4.169882215513247e-06,3.3816950501068192e-14,2.6115632938145067e-14,1.8212220005493841e-22,5.7445833551871635e-09,4.7981887441392835e-23,1.6516400017397276e-18,1.2007338560029863e-20,8.790537249686894e-17,6.1910879711813899e-19,3.7487991383941121e-08
