Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66),acetyl(76),CH3OH(35),CH2OH(41)
0.07673401937314604,0.0034009344074577472,0.84210526299999999,0.0,0.0,0.0,6.6155667583721152e-05,0.0260901412296979,3.4251534887989628e-07,6.7899360043352752e-05,1.0959751953746201e-06,3.8547882915731507e-17,1.1944104703650829e-05,3.8437553676604705e-06,0.10449858769461751,0.00056559110937190709,2.3362565234907441e-06,1.2660968728217791e-09,2.173255707507492e-10,3.48329894003395e-09,1.164956605822141e-09,0.052549762823649142,3.8929094403503043e-09,3.2152574409900479e-11,8.0282243461740996e-06,4.2711955743147922e-10
0.07674185480435372,0.0034009387004810135,0.84210526299999999,0.0,0.0,0.0,6.4967202530950822e-05,0.026088838380586392,3.3800065140363985e-07,6.7536185720411528e-05,1.0814821385053565e-06,3.7943389741883824e-17,1.1978637228111875e-05,3.7779126640011393e-06,0.104502277888295,0.00056482740890854413,2.2926022362738474e-06,1.2437586667518937e-09,2.1370560426163157e-10,3.3920913433822338e-09,1.1483710332440091e-09,0.052551181689131816,3.837291704333367e-09,3.1729587782253471e-11,7.9266107451744032e-06,4.2283855210635537e-10
0.0767496902355614,0.0034009429424427264,0.84210526299999999,0.0,0.0,0.0,6.3796691616371687e-05,0.026087559812892746,3.3352094655670042e-07,6.717319742257185e-05,1.0671031630477369e-06,3.7343968666288355e-17,1.2012965229561376e-05,3.7130014720394295e-06,0.10450592020712761,0.00056407191840510368,2.2495465641913644e-06,1.2217089931403082e-09,2.1013042730228811e-10,3.3027884136956813e-09,1.1319322961993757e-09,0.052552580213020422,3.7821737814002371e-09,3.1309852682179688e-11,7.8257006463233035e-06,4.1855940411116448e-10
0.07675752566676908,0.0034009471336765053,0.84210526299999999,0.0,0.0,0.0,6.264395401321477e-05,0.026086305256301803,3.2907647723718702e-07,6.6810420297872602e-05,1.0528389858061098e-06,3.6749686547603613e-17,1.2047084968054226e-05,3.6490133818924215e-06,0.10450951503477324,0.00056332460363498502,2.2070870726619e-06,1.1999468720581622e-09,2.0659992074661908e-10,3.2153667527462136e-09,1.1156409959560428e-09,0.052553958579357518,3.7275574048540909e-09,3.0893392739501002e-11,7.7255007631395202e-06,4.1428292076854625e-10
0.07676536109797676,0.003400951274519691,0.84210526299999999,0.0,0.0,0.0,6.1508808678886246e-05,0.026085074440437464,3.2466746801463359e-07,6.6447879624062685e-05,1.0386902672627579e-06,3.6160606604454113e-17,1.2080992839457203e-05,3.5859399808502123e-06,0.10451306275727658,0.00056258542900754823,2.1652212175623594e-06,1.1784712735101195e-09,2.0311395683620724e-10,3.1298032607549509e-09,1.0994976631440497e-09,0.052555316972783692,3.6734440845039092e-09,3.0480229843818443e-11,7.6260176137941567e-06,4.1000990045315201e-10
0.07677319652918443,0.003400955365313622,0.84210526299999999,0.0,0.0,0.0,6.0391074392667677e-05,0.026083867094894207,3.2029413063911205e-07,6.6085600820699956e-05,1.0246576271798904e-06,3.5576790311796319e-17,1.2114685339458776e-05,3.5237728521486312e-06,0.10451656376299094,0.00056185435760012321,2.1239463354236344e-06,1.1572811080940548e-09,1.996723979951407e-10,3.0460742937828614e-09,1.0835028260545561e-09,0.052556655578503864,3.6198353365969832e-09,3.0070384671011751e-11,7.5272575082820869e-06,4.0574113993723664e-10
0.07678103196039211,0.003400959406403284,0.84210526299999999,0.0,0.0,0.0,5.9290569759173377e-05,0.026082682949221232,3.1595667526860218e-07,6.5723609502655765e-05,1.01074167802042e-06,3.4998299003309165e-17,1.2148158988362404e-05,3.4625035454733901e-06,0.10452001844257212,0.00056113135116142218,2.0832596236488613e-06,1.1363752189699258e-09,1.9627509650659902e-10,2.9641552141751865e-09,1.0676570510211608e-09,0.052557974582284284,3.566732784984327e-09,2.9663877757523649e-11,7.4292265534119765e-06,4.0147744957749719e-10
0.07678886739159979,0.003400963398137467,0.84210526299999999,0.0,0.0,0.0,5.8207113234292074e-05,0.026081521732973754,3.1165530860431401e-07,6.5361931469731113e-05,9.9694302428947535e-07,3.4425189802836015e-17,1.2181410338366683e-05,3.4021235728013871e-06,0.10452342718891187,0.00056041637011046918,2.0431581457284973e-06,1.1157523823110492e-09,1.9292189342018469e-10,2.8840211846511688e-09,1.0519608044358127e-09,0.052559274170420681,3.5141377392755195e-09,2.9260729298538665e-11,7.3319306591971423e-06,3.9721962951623263e-10
0.07679670282280747,0.0034009673408689823,0.84210526299999999,0.0,0.0,0.0,5.7140523224989795e-05,0.02608038317589698,3.0739021830877347e-07,6.5000592603356612e-05,9.8326221535041924e-07,3.3857514663281854e-17,1.2214436081232701e-05,3.3426244423284797e-06,0.10452679039690199,0.00055970937356847241,2.0036388658737628e-06,1.0954113309563792e-09,1.8961262119571805e-10,2.8056485186430761e-09,1.0364144286100574e-09,0.052560554529635428,3.4620511155999737e-09,2.8860957660679696e-11,7.23537553341161e-06,3.9296845187772983e-10
0.07680375471089439,0.003400970847724263,0.84210526299999999,0.0,0.0,0.0,5.6194862989171678e-05,0.026079377624931451,3.0358279726033272e-07,6.4675699069782435e-05,9.7105065910445797e-07,3.3351296927309283e-17,1.2243963719407205e-05,3.289821328794949e-06,0.10452977867673283,0.00055907986863044457,1.9685666982042241e-06,1.077344228790043e-09,1.8667169376774627e-10,2.73659920372066e-09,1.0225511790065243e-09,0.052561690566845488,3.4156088098337005e-09,2.8504064514066157e-11,7.1491138224612215e-06,3.8914872701987497e-10
0.0768108065989813,0.0034009743154378587,0.84210526299999999,0.0,0.0,0.0,5.5262585153384196e-05,0.026078390012478411,2.9980502250980576e-07,6.4351120297982589e-05,9.589353117368182e-07,3.2849560343445835e-17,1.2273303757113801e-05,3.2377186289774821e-06,0.10453273068244927,0.00055845676545238413,1.9339611901224556e-06,1.059503309199542e-09,1.8376607572824743e-10,2.6689389193183327e-09,1.0088099514007304e-09,0.05256281131684902,3.3695800326747243e-09,2.8149932404685236e-11,7.0634604376287447e-06,3.8533560060133728e-10
0.07681785848706822,0.0034009777442736747,0.84210526299999999,0.0,0.0,0.0,5.4343557353151917e-05,0.026077420142010883,2.9605701249105272e-07,6.4026875379731701e-05,9.4691651524770004e-07,3.2352338474430113e-17,1.2302453944854932e-05,3.1863101306818607e-06,0.104535646705814,0.00055784003164752324,1.8998198831674032e-06,1.0418875247973611e-09,1.8089562495394118e-10,2.6026492571177548e-09,9.9519095983840126e-10,0.052563916916544211,3.3239653545265497e-09,2.7798572984226636e-11,6.9784190918946513e-06,3.8152963217651323e-10
0.07682491037515514,0.003400981134498367,0.84210526299999999,0.0,0.0,0.0,5.3437647279822206e-05,0.026076467817237128,2.9233887951330111e-07,6.3702983459747823e-05,9.3499459202410319e-07,3.1859663984042446e-17,1.2331412088947043e-05,3.1355896135060764e-06,0.10453852703969038,0.00055722963403350486,1.8661402466704728e-06,1.0244958001760915e-09,1.7806019479510919e-10,2.53771218218093e-09,9.8169440864558103e-10,0.052565007503019415,3.2787652936993694e-09,2.7449997326858271e-11,6.8939933577837798e-06,3.7773138264428667e-10
0.07683196226324206,0.003400984486380299,0.84210526299999999,0.0,0.0,0.0,5.2544722717662053e-05,0.026075532842163442,2.8865072533639264e-07,6.3379463702980789e-05,9.2316983013481699e-07,3.1371568174449481e-17,1.2360176084382435e-05,3.0855508593728566e-06,0.10454137197795275,0.00055662553864976026,1.8329196869914488e-06,1.0073270346668596e-09,1.7525963485963844e-10,2.4741099761984092e-09,9.6832049642126468e-10,0.052566083213516523,3.2339803123552938e-09,2.710421551698182e-11,6.8101866663168506e-06,3.7394141502064079e-10
0.07683901415132897,0.0034009878001901323,0.84210526299999999,0.0,0.0,0.0,5.1664651572503788e-05,0.026074615021124049,2.8499264228601218e-07,6.3056335293846494e-05,9.1144248993977622e-07,3.0888079193559368e-17,1.2388743902535211e-05,3.0361876566654468e-06,0.10454418181541691,0.00055602771078221255,1.8001555450230231e-06,9.90380089337959e-10,1.7249378774698172e-10,2.4118246831726932e-09,9.5506936015805822e-10,0.052567144185401711,3.1896107235597904e-09,2.676123673220324e-11,6.7270022995582694e-06,3.701602757127051e-10
0.07684606603941589,0.0034009910762001737,0.84210526299999999,0.0,0.0,0.0,5.0797301875872805e-05,0.026073714158775466,2.8136471908478555e-07,6.2733617460272091e-05,8.9981282047496903e-07,3.0409224507059385e-17,1.2417113553343842e-05,2.9874937849814961e-06,0.10454695684782661,0.00055543611497157249,1.7678450872877756e-06,9.7365378631927765e-10,1.697624893489936e-10,2.3508378259585388e-09,9.4194113334665098e-10,0.052568190556161472,3.1456568643719508e-09,2.6421069804839157e-11,6.6444433927306347e-06,3.6638850765049857e-10
0.07685311792750281,0.0034009943146847865,0.84210526299999999,0.0,0.0,0.0,4.9942541799829662e-05,0.026072830060121215,2.7776704258137196e-07,6.2411329473812486e-05,8.8828106202609555e-07,2.9935031916263632e-17,1.244528308008475e-05,2.9394630127963334e-06,0.10454969737181112,0.00055485071501995857,1.7359855047399319e-06,9.5714691730906471e-10,1.670655719896178e-10,2.2911307950181426e-09,9.2893599158683912e-10,0.052569222463383136,3.1021191033359728e-09,2.6083723411099726e-11,6.5625129371462911e-06,3.6262667061402033e-10
0.07686016981558973,0.0034009975159203024,0.84210526299999999,0.0,0.0,0.0,4.9100239709964281e-05,0.026071962530606618,2.7419968849864601e-07,6.2089490598876392e-05,8.76847425960347e-07,2.9465522795328883e-17,1.247325060896073e-05,2.8920891119398841e-06,0.10455240368475011,0.00055427147401317925,1.704573930619506e-06,9.4085823996315904e-10,1.6440286072177882e-10,2.2326857058252167e-09,9.1605394797324048e-10,0.052570240044698555,3.0589973596614289e-09,2.574920513807339e-11,6.481213779793204e-06,3.5887528572050832e-10
0.07686722170367664,0.0034010006801846334,0.84210526299999999,0.0,0.0,0.0,4.8270264187628564e-05,0.026071111376147107,2.7066272379087275e-07,6.1768120085637786e-05,8.6551209320232467e-07,2.9000719745191213e-17,1.2501014347877766e-05,2.8453658614866967e-06,0.10455507608471797,0.0005536983543400633,1.6736074408953363e-06,9.2478649032390257e-10,1.6177417717503419e-10,2.1754846155434167e-09,9.0329506824897531e-10,0.052571243437761345,3.0162917178109297e-09,2.5417521756179411e-11,6.4005486191991064e-06,3.5513488304394697e-10
0.07687427359176356,0.0034010038077575072,0.84210526299999999,0.0,0.0,0.0,4.7452484049795322e-05,0.026070276403143914,2.6715620939000947e-07,6.144723717854034e-05,8.5427522457363859e-07,2.8540644247277052e-17,1.2528572565733118e-05,2.7992870457001824e-06,0.10455771487043171,0.00055313131771429238,1.6430830478988779e-06,9.0893037191294593e-10,1.591793381984746e-10,2.1195092256383568e-09,8.906594231282182e-10,0.05257223278022681,2.9740022451400134e-09,2.5088679473325578e-11,6.3205200019748645e-06,3.5140599469036089e-10
0.07688132547985048,0.0034010068989199812,0.84210526299999999,0.0,0.0,0.0,4.6646768355662048e-05,0.026069457418492561,2.6368020155954364e-07,6.1126861124295823e-05,8.4313696847393111e-07,2.8085314147338203e-17,1.2555923576926672e-05,2.7538464449797043e-06,0.10456032034122754,0.00055257032517874759,1.6129976981912664e-06,8.9328854927841352e-10,1.5661815395842451e-10,2.0647410561457766e-09,8.7814701054326941e-10,0.052573208209742879,2.9321287952283023e-09,2.4762684042611546e-11,6.2411303272617957e-06,3.4768913615241359e-10
0.0768883773679374,0.0034010099539550547,0.84210526299999999,0.0,0.0,0.0,4.5852986439986065e-05,0.026068654229637327,2.602347504626897e-07,6.0807011151377824e-05,8.3209745520055869e-07,2.7634746021684907e-17,1.2583065754404146e-05,2.7090378411097405e-06,0.10456289279697074,0.00055201533712539433,1.5833482791710374e-06,8.778596604626434e-10,1.5409042943988228e-10,2.0111618906544197e-09,8.6575779539286449e-10,0.052574169863912001,2.8906711474340426e-09,2.4439540629931949e-11,6.162381845769724e-06,3.4398481258970838e-10
0.07689542925602431,0.003401012973146959,0.84210526299999999,0.0,0.0,0.0,4.5071007945001213e-05,0.02606786664462479,2.5681989784005561e-07,6.0487706445437995e-05,8.211567869085284e-07,2.7188956248742316e-17,1.2609997550703773e-05,2.6648550239774655e-06,0.10456543253797186,0.00055146631331407241,1.5541316258757162e-06,8.6264232427487295e-10,1.5159596682487749e-10,1.9587538130212866e-09,8.5349176412127768e-10,0.052575117880257288,2.8496290940434885e-09,2.411925361461503e-11,6.0842766602485796e-06,3.4029353312088775e-10
0.07690248114411123,0.0034010159567815393,0.84210526299999999,0.0,0.0,0.0,4.4300702848324835e-05,0.026067094472138251,2.5343567698947086e-07,6.0168966142445124e-05,8.1031503965945001e-07,2.6747957794877453e-17,1.2636717495381416e-05,2.6212917960678928e-06,0.10456793986491132,0.000550923212896753,1.5253445213579274e-06,8.4763512930469441e-10,1.4913456376181123e-10,1.9074988591621444e-09,8.4134885746912189e-10,0.052576052396192216,2.8090022640239167e-09,2.3801826576561762e-11,6.0068167219528661e-06,3.3661579715142735e-10
0.07690953303219815,0.0034010189051457604,0.84210526299999999,0.0,0.0,0.0,4.35419414745165e-05,0.026066337521506448,2.5008211552871788e-07,5.9850809338643201e-05,7.9957227359052177e-07,2.6311761179066487e-17,1.2663224173052312e-05,2.5783419643162454e-06,0.10457041507880342,0.00055038599443195347,1.4969836928074388e-06,8.3283663028455724e-10,1.4670601125358921e-10,1.8573788059933304e-09,8.2932895507075999e-10,0.052576973549007713,2.7687901842831696e-09,2.3487262540882954e-11,5.9300038315178006e-06,3.3295208541972799e-10
0.07691658492028507,0.003401021818527979,0.84210526299999999,0.0,0.0,0.0,4.2794594512576373e-05,0.026065595602730293,2.46759237324007e-07,5.9533255089125916e-05,7.8892853579002174e-07,2.5880378128146412e-17,1.2689516216624482e-05,2.5359993381428964e-06,0.10457285848094133,0.00054985461589825873,1.4690458114357435e-06,8.1824535991674794e-10,1.4431009636679607e-10,1.8083754057295857e-09,8.1743197037077133e-10,0.052577881475848937,2.7289924625832543e-09,2.3175564181790823e-11,5.8538396411751807e-06,3.2930288215211571e-10
0.07692363680837198,0.003401024697217705,0.84210526299999999,0.0,0.0,0.0,4.2058533044739692e-05,0.026064868526531903,2.434670597173203e-07,5.9216322386527783e-05,7.7838385215455589e-07,2.5453817899023031e-17,1.2715592326120989e-05,2.4942577341539107e-06,0.10457527037281773,0.00054932903471126759,1.4415274987085734e-06,8.0385982802479281e-10,1.4194660367591024e-10,1.7604707089654372e-09,8.0565780620038386e-10,0.052578776313683656,2.6896085529608055e-09,2.2866733567484253e-11,5.7783256571138112e-06,3.2566867183761574e-10
0.0769306886964589,0.003401027541505639,0.84210526299999999,0.0,0.0,0.0,4.1333628578439576e-05,0.026064156104403845,2.402055900107985e-07,5.8900030136244122e-05,7.6793822047085633e-07,2.5032084253814806e-17,1.2741451285860664e-05,2.4531109857924072e-06,0.10457765105603715,0.00054880920774787385,1.4144253345972721e-06,7.8967851564520213e-10,1.3961531216697203e-10,1.7136470754117356e-09,7.9400624051896457e-10,0.052579658199266924,2.6506376117590949e-09,2.2560771793377554e-11,5.7034632357895951e-06,3.220499088741163e-10
0.07693774058454582,0.003401030351683436,0.84210526299999999,0.0,0.0,0.0,4.0619753066298311e-05,0.026063458148631747,2.3697482781094503e-07,5.8584397155031986e-05,7.575916142149537e-07,2.461518219066122e-17,1.2767091953687474e-05,2.4125529416545026e-06,0.10458000083225913,0.0005482950913683523,1.3877358566618344e-06,7.756998854826352e-10,1.3731599589464215e-10,1.6678868245817075e-09,7.8247705525200045e-10,0.05258052726911943,2.6120789166052496e-09,2.2257679215444422e-11,5.6292535820133594e-06,3.1844703779988141e-10
0.07694479247263274,0.003401033128043757,0.84210526299999999,0.0,0.0,0.0,3.9916778917005977e-05,0.026062774472302826,2.3377476988621777e-07,5.8269442186172742e-05,7.473439932912859e-07,2.4203118977227027e-17,1.2792513237037478e-05,2.3725774593295568e-06,0.10458232000315769,0.0005477866414311264,1.3614555522772313e-06,7.6192238269655818e-10,1.350484278506327e-10,1.6231719938656725e-09,7.7107014713627079e-10,0.052581383659511829,2.5739319069129318e-09,2.1957455954414157e-11,5.5556977524978211e-06,3.1486052756636807e-10
0.07695184436071965,0.0034010358708801455,0.84210526299999999,0.0,0.0,0.0,3.9224579012924415e-05,0.026062104889331757,2.3060540868909115e-07,5.7955183896052781e-05,7.3719530657561069e-07,2.3795894857015059e-17,1.2817714091753149e-05,2.3331784023034074e-06,0.10458460887036526,0.00054728381330567722,1.3355808599428204e-06,7.4834441613293867e-10,1.3281237648264506e-10,1.5794846305030672e-09,7.5978530149846939e-10,0.052582227506443646,2.5361956274827551e-09,2.1660101716390374e-11,5.4827966602664897e-06,3.1129082768236368e-10
0.07695889624880657,0.0034010385804869926,0.84210526299999999,0.0,0.0,0.0,3.8543026740726123e-05,0.026061449214516239,2.2746672739188432e-07,5.7641640839753861e-05,7.2714548014841511e-07,2.3393505764442678e-17,1.2842693548520911e-05,2.2943496493686688e-06,0.10458686773538517,0.00054678656189336046,1.310108183481936e-06,7.3496436996399866e-10,1.306076023043069e-10,1.5368073032731123e-09,7.4862212381346111e-10,0.05258305894560715,2.4988688581965283e-09,2.1365615275177106e-11,5.4105510722015658e-06,3.0773833765755754e-10
0.07696594813689349,0.003401041257159443,0.84210526299999999,0.0,0.0,0.0,3.7871996022269982e-05,0.026060807263584933,2.2435870053258287e-07,5.7328831439383316e-05,7.1719440832542046e-07,2.299595372261362e-17,1.2867450726574427e-05,2.2560851022305343e-06,0.10458909689950673,0.00054629484165404519,1.2850338970338909e-06,7.2178063188080903e-10,1.2843386561327687e-10,1.4951229497661612e-09,7.3758036313511265e-10,0.052583878112353766,2.4619507191617944e-09,2.107399460934065e-11,5.3389616067592718e-06,3.0420347638403035e-10
0.0769730000249804,0.0034010439011933394,0.84210526299999999,0.0,0.0,0.0,3.7211361328120459e-05,0.026060178853203997,2.2128129815939797e-07,5.7016774000890721e-05,7.0734196525031948e-07,2.2603238934295419e-17,1.2891984810188148e-05,2.2183786823790991e-06,0.10459129666375822,0.00054580860662637484,1.2603543347379751e-06,7.0879157013809414e-10,1.2629092872381936e-10,1.4544142036410127e-09,7.2665988251237772e-10,0.052584685141677454,2.4254403163292599e-09,2.0785237330251921e-11,5.2680287365494333e-06,3.0068669545265291e-10
