Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40)
0.2863070964971976,0.002529166298042808,0.84210526299999999,0.0,0.0,0.0,0.052618139015229069,0.10524809281186934,8.3871322456057478e-09,8.5322975637633312e-07,1.2530122811821861e-06,1.7834502299296955e-19,3.5167604712626902e-11,1.1883690061272463e-05,1.1208299517245936e-05,1.1992740277542704e-06,1.3242408826933869e-07,2.9803794508594548e-11,1.4680073448436322e-13,1.6937975728175097e-09,1.0363094041642198e-14,1.5905379869496703e-07
0.28770451687436227,0.002529166193273517,0.84210526299999999,0.0,0.0,0.0,0.052617618464938794,0.10524752663841488,8.5258675111701979e-09,8.7009213638360025e-07,1.2737225380431612e-06,1.8129385971588993e-19,3.6366981365907171e-11,1.2367621596341685e-05,1.1671359750645085e-05,1.2441557938555307e-06,1.3709946033908246e-07,3.0837128752726063e-11,1.5187576314555735e-13,1.7502879231017528e-09,1.1014944891501991e-14,1.7003417499606947e-07
0.28910193725152694,0.0025291660870977936,0.84210526299999999,0.0,0.0,0.0,0.052617081218814157,0.1052469426463576,8.6655159512639221e-09,8.8708517878779397e-07,1.2945683814116019e-06,1.8426206955790302e-19,3.7595868554085619e-11,1.2867305990306185e-05,1.2150256718696916e-05,1.290333958620485e-06,1.4189064410204882e-07,3.1895511473971384e-11,1.5707354220756716e-13,1.8080849504655091e-09,1.1702660097927922e-14,1.8170257696721995e-07
0.2904993576286916,0.0025291659795233885,0.84210526299999999,0.0,0.0,0.0,0.052616526887853093,0.10524634041352947,8.8060773185268318e-09,9.0420972667741394e-07,1.3155497486902946e-06,1.872496470035509e-19,3.8854742939172322e-11,1.3383092683618683e-05,1.2645387407977522e-05,1.3378359392801461e-06,1.4679952813099391e-07,3.2979332592236375e-11,1.6239598564658678e-13,1.8672068649803691e-09,1.2427918684538171e-14,1.9409670368474689e-07
0.2918967780058563,0.0025291658705588844,0.84210526299999999,0.0,0.0,0.0,0.05261595507686255,0.10524571951018448,8.9475520712853875e-09,9.2146677010371584e-07,1.3366666819753902e-06,1.9025660157344029e-19,4.0144093820194097e-11,1.3915335387131019e-05,1.3157155828488865e-05,1.3866898971650059e-06,1.5182805653474918e-07,3.4088992922893592e-11,1.678450612052209e-13,1.9276723084522553e-09,1.319246721351815e-14,2.0725601296355009e-07
0.29329419838302095,0.0025291657602137642,0.84210526299999999,0.0,0.0,0.0,0.052615365384286114,0.10524507949877396,9.0899413700139453e-09,9.3885744393894314e-07,1.3579193275035885e-06,1.9328295775215797e-19,4.1464423527412768e-11,1.4464392182933878e-05,1.3685973219540156e-05,1.4369247748997134e-06,1.5697823040618171e-07,3.5224904409388096e-11,1.7342279153873549e-13,1.9895003560784002e-09,1.3998122419572489e-14,2.2122179207812816e-07
0.2946916187601856,0.002529165648498447,0.84210526299999999,0.0,0.0,0.0,0.052614757402027298,0.10524441993371704,9.2332470622532589e-09,9.563830251073195e-07,1.3793079333670469e-06,1.9632875467010735e-19,4.2816248090597757e-11,1.5030625627023872e-05,1.4232258261664418e-05,1.4885703339817221e-06,1.6225211081954452e-07,3.638749066251923e-11,1.7913125686472725e-13,2.0527105309331786e-09,1.4846773954591022e-14,2.360372310522114e-07
0.2960890391373503,0.0025291655354243337,0.84210526299999999,0.0,0.0,0.0,0.05261413071526503,0.10524374036116155,9.3774716652224584e-09,9.7404492987584408e-07,1.4008328468825879e-06,1.9939404573558377e-19,4.4200097910936454e-11,1.5614402857219914e-05,1.4796437298430465e-05,1.5416571932953901e-06,1.6765182180905835e-07,3.7577187551898484e-11,1.8497259786705878e-13,2.1173228282699669e-09,1.5740387211303933e-14,2.5174749883623925e-07
0.29748645951451497,0.002529165421003853,0.84210526299999999,0.0,0.0,0.0,0.052613484902260213,0.10524304031873338,9.5226183525396168e-09,9.9184471157131934e-07,1.4224945125774092e-06,2.0247889835516783e-19,4.5616518286677012e-11,1.6216095707199834e-05,1.5378944569469761e-05,1.5962168687659468e-06,1.7317955254161987e-07,3.8794443635416574e-11,1.9094901780837619e-13,2.1833577329993063e-09,1.6681006291794913e-14,2.6839982255688958e-07
0.29888387989167964,0.00252916530525052,0.84210526299999999,0.0,0.0,0.0,0.05261281953415501,0.10524231933527632,9.6686909418965883e-09,1.0097840583130558e-06,1.444293470316973e-06,2.0558339367510723e-19,4.7066069922660214e-11,1.6836080824576828e-05,1.5980222452960342e-05,1.652281813924827e-06,1.7883755941603491e-07,4.0039720566006255e-11,1.970627845335296e-13,2.2508362353100041e-09,1.7670757117949821e-14,2.8604356989997787e-07
0.3002813002688443,0.002529165188178987,0.84210526299999999,0.0,0.0,0.0,0.052612134174766165,0.10524157693058442,9.8156938806902115e-09,1.0278647906725959e-06,1.4662303531249019e-06,2.0870762627909501e-19,4.8549329516763856e-11,1.7474739791655513e-05,1.6600721716385978e-05,1.7098854611892009e-06,1.8462816859203125e-07,4.131349357293848e-11,2.0331623283787826e-13,2.3197798477084628e-09,1.8711850673093855e-14,3.0473033470682861e-07
0.301678720646009,0.002529165069805103,0.84210526299999999,0.0,0.0,0.0,0.052611428380371535,0.10524081261512494,9.9636322307506354e-09,1.0460888595743554e-06,1.4883058848664865e-06,2.1185170386677875e-19,5.0066890368771673e-11,1.8132459249523967e-05,1.7240901776346675e-05,1.769062263959551e-06,1.9055377864087179e-07,4.2616251966126998e-11,2.0971176694891174e-13,2.3902106227989435e-09,1.9806586370302775e-14,3.245140259315576e-07
0.30307614102317365,0.002529164950145978,0.84210526299999999,0.0,0.0,0.0,0.052610701699489101,0.10524002588975165,1.0112511653626489e-08,1.0644583445279029e-06,1.510520878015219e-06,2.1501574694458283e-19,5.1619362955335852e-11,1.8809631026309272e-05,1.7901230968457901e-05,1.8298477397401667e-06,1.9661686301529193e-07,4.3948499607887168e-11,2.16251862850229e-13,2.4621511703005617e-09,2.0957355572758802e-14,3.4545096013474134e-07
0.3044735614003383,0.002529164829220042,0.84210526299999999,0.0,0.0,0.0,0.052609953672648466,0.1052392162454077,1.0262338396097085e-08,1.08297545198925e-06,1.5328762314525896e-06,2.1819988852185422e-19,5.3207375493034134e-11,1.9506652269308694e-05,1.8582186827391163e-05,1.8922785143499113e-06,2.0281997246167464e-07,4.5310755369343949e-11,2.2293907053167956e-13,2.5356246729440527e-09,2.2166645277807288e-14,3.6759995767961438e-07
0.305870981777503,0.0025291647070471187,0.84210526299999999,0.0,0.0,0.0,0.052609183832155085,0.10523838316281919,1.0413119275323757e-08,1.1016425137468426e-06,1.5553729282124702e-06,2.2140427379953771e-19,5.4831574523983986e-11,2.0223925580304105e-05,1.9284256376714729e-05,1.9563923671905155e-06,2.0916573755968338e-07,4.6703553606177314e-11,2.2977601633505113e-13,2.6106549023188497e-09,2.3437041961364737e-14,3.9102244278556618e-07
0.30726840215466766,0.0025291645836484932,0.84210526299999999,0.0,0.0,0.0,0.052608391701847626,0.10523752611217871,1.0564861663866591e-08,1.1204619854367399e-06,1.5780120332039762e-06,2.2462905985615657e-19,5.6492625518740918e-11,2.0961859153885274e-05,2.0007936428626119e-05,2.022228277587421e-06,2.1565687135857373e-07,4.8127444650925043e-11,2.3676540538185288e-13,2.6872662350328451e-09,2.4771235583625794e-14,4.1578254759692504e-07
0.30866582253183233,0.0025291644590469888,0.84210526299999999,0.0,0.0,0.0,0.05260757679684766,0.10523664455281888,1.0717573474942721e-08,1.1394364452827618e-06,1.6007946909694269e-06,2.2787441533929318e-19,5.8191213477276025e-11,2.1720866918968217e-05,2.0753733894001501e-05,2.0898264722891747e-06,2.2229617200815717e-07,4.9582995302655074e-11,2.4391002398961759e-13,2.765483668580158e-09,2.6172023769598518e-14,4.4194722043950966e-07
0.310063242908997,0.0025291643332670476,0.84210526299999999,0.0,0.0,0.0,0.052606738623301952,0.10523573793287531,1.0871263147855184e-08,1.1585685930265002e-06,1.6237221234667479e-06,2.3114052016113461e-19,5.9928043528391028e-11,2.2501368683507328e-05,2.1522166103062174e-05,2.1592284742106399e-06,2.2908652538772808e-07,5.1070789313247974e-11,2.5121274207307833e-13,2.8453328366933182e-09,2.7642316176196973e-14,4.6958633845231339e-07
0.3114606632861617,0.00252916420633481,0.84210526299999999,0.0,0.0,0.0,0.052605876678117142,0.10523480568893878,1.1025939633386447e-08,1.1778612489770561e-06,1.6467956278452613e-06,2.3442756519362855e-19,6.1703841539358121e-11,2.3303790282162485e-05,2.2313761136776071e-05,2.2304771524740773e-06,2.3603090779576947e-07,5.2591427881688266e-11,2.5867651558588287e-13,2.9268400244783028e-09,2.9185139051418747e-14,4.9877282478982422e-07
0.31285808366332635,0.002529164078278202,0.84210526299999999,0.0,0.0,0.0,0.052604990448686682,0.1052338472456968,1.1181612379197967e-08,1.1973173531742651e-06,1.6700165742209311e-06,2.3773575196409737e-19,6.351935473886765e-11,2.412856372672794e-05,2.3129058169154286e-05,2.3036167737987961e-06,2.4313238871580289e-07,5.4145530159669911e-11,2.6630438901901728e-13,3.0100321834958667e-09,3.0803639990447563e-14,5.295827705938125e-07
0.314255504040491,0.0025291639491270296,0.84210526299999999,0.0,0.0,0.0,0.05260407941261027,0.10523286201556419,1.1338291315399524e-08,1.2169399646997954e-06,1.6933864034756205e-06,2.4106529235485916e-19,6.5375352347829864e-11,2.4976127359264519e-05,2.3968607820720731e-05,2.3786930553069415e-06,2.5039413362948388e-07,5.5733733763315181e-11,2.7409949793063859e-13,3.0949369466625226e-09,3.2501092898233175e-14,5.6209556193907999e-07
0.3156529244176557,0.0025291638189130724,0.84210526299999999,0.0,0.0,0.0,0.052603143037405119,0.10523184939830196,1.1495986840314844e-08,1.2367322611479716e-06,1.7169066250843374e-06,2.4441640830748411e-19,6.7272626215739271e-11,2.5846926007879144e-05,2.4832972523450435e-05,2.4557532188201898e-06,2.5781940686554938e-07,5.735669528862958e-11,2.8206507149580656e-13,3.1815826428651103e-09,3.428090316948695e-14,5.9639401196839699e-07
0.31705034479482036,0.002529163687670182,0.84210526299999999,0.0,0.0,0.0,0.052602180780209437,0.10523080878062518,1.1654709806350692e-08,1.2566975382382193e-06,1.7405788149564913e-06,2.4778933152971931e-19,6.9211991465980519e-11,2.6741411145021342e-05,2.5722726897431406e-05,2.5348460467188559e-06,2.6541157450294946e-07,5.9015090833823031e-11,2.9020443509145812e-13,3.2699983113418989e-09,3.6146613095285228e-14,6.3256449844387232e-07
0.31844776517198503,0.0025291635554343913,0.84210526299999999,0.0,0.0,0.0,0.052601192087477648,0.10522973953579835,1.1814471505923059e-08,1.2768392095523625e-06,1.7644046132840939e-06,2.5118430320408646e-19,7.1194287153035006e-11,2.7660041048148949e-05,2.6638458139508218e-05,2.616021939435713e-06,2.7317410734354743e-07,6.0709616531277222e-11,2.9852101293025661e-13,3.3602137159013357e-09,3.8101907504480424e-14,6.7069710695153582e-07
0.3198451855491497,0.0025291634222440206,0.84210526299999999,0.0,0.0,0.0,0.052600176394667505,0.10522864102321904,1.1975283657479116e-08,1.2971608063963091e-06,1.7883857224026854e-06,2.5460157369900831e-19,7.3220376931015836e-11,2.8603280962648811e-05,2.758076642420799e-05,2.6993329746628144e-06,2.8111058395131081e-07,6.2440989088538998e-11,3.0701833074035454e-13,3.4522593589540238e-09,4.0150619649793614e-14,7.1088578000406684e-07
0.3212426059263144,0.002529163288139795,0.84210526299999999,0.0,0.0,0.0,0.052599133125918775,0.105227512587989,1.2137158391650069e-08,1.3176659777902502e-06,1.8125239046702003e-06,2.5804140228326027e-19,7.5291149732272213e-11,2.9571603266908845e-05,2.8550265317272983e-05,2.7848329683531523e-06,2.8922469375167839e-07,6.4209946337048943e-11,3.1570001848486606e-13,3.5461664953044866e-09,4.2296737349723264e-14,7.5322847229632557e-07
0.32264002630347904,0.002529163153164964,0.84210526299999999,0.0,0.0,0.0,0.052598061693723358,0.1052263535604725,1.2300108237514155e-08,1.338358490585074e-06,1.8368209803606131e-06,2.6150405684333465e-19,7.740752045663717e-11,3.0565487639413315e-05,2.9547582202122053e-05,2.8725775375990437e-06,2.9752024019460228e-07,6.6017247789104083e-11,3.2456981312357159e-13,3.6419671456967934e-09,4.4544409397365634e-14,7.9782731238002354e-07
0.3240374466806437,0.0025291630173654295,0.84210526299999999,0.0,0.0,0.0,0.052596961498586822,0.10522516325584151,1.2464146108928341e-08,1.3592422296980426e-06,1.8612788255660944e-06,2.6498981360285889e-19,7.9570430672855586e-11,3.1585421227714503e-05,3.0573358719567302e-05,2.9626241654708014e-06,3.0600114398955045e-07,6.7863675204457134e-11,3.336315614237886e-13,3.7396941101366195e-09,4.689795224680059e-14,8.4478877103570993e-07
0.3254348670578084,0.002529162880789878,0.84210526299999999,0.0,0.0,0.0,0.0525958319286811,0.10522394097360754,1.2629285290911045e-08,1.380321198462712e-06,1.8858993701049602e-06,2.6849895684371757e-19,8.1780849332857989e-11,3.2631898819137933e-05,3.162825122113486e-05,3.0550322679038013e-06,3.1467144641617683e-07,6.9750033167092427e-11,3.4288922282313323e-13,3.8393809809848949e-09,4.9361856988434823e-14,8.9422383663146551e-07
0.32683228743497306,0.0025291627434899174,0.84210526299999999,0.0,0.0,0.0,0.052594672359488205,0.10522268599713981,1.279553942607647e-08,1.4015995190906479e-06,1.9106845954354629e-06,2.7203177862893421e-19,8.4039773498752098e-11,3.3705423013080974e-05,3.2712931236360412e-05,3.1498632627261656e-06,3.2353531271026999e-07,7.1677149671940041e-11,3.5234687234311134e-13,3.9410621557930481e-09,5.1940796625573343e-14,9.4624819776919058e-07
0.3282297078121377,0.002529162605520225,0.84210526299999999,0.0,0.0,0.0,0.052593482153434921,0.10522139759316913,1.2962922501114624e-08,1.4230814332427915e-06,1.9356365325744735e-06,2.7558857852722654e-19,8.6348229082586743e-11,3.4806504394753061e-05,3.382808595444107e-05,3.2471806409212208e-06,3.3259703552575324e-07,7.3645876721494637e-11,3.6200870355347844e-13,4.044772849854333e-09,5.4639633665064715e-14,1.0009824335319625e-06
0.3296271281893024,0.002529162466938697,0.84210526299999999,0.0,0.0,0.0,0.052592260659518081,0.10522007501127729,1.3131448833295075e-08,1.4447713027069926e-06,1.9607572600177105e-06,2.7916966333880622e-19,8.8707271599522263e-11,3.5935661710189552e-05,3.4974418720633342e-05,3.3470500402205857e-06,3.4186103847643451e-07,7.5657090932874288e-11,3.7187903159009323e-13,4.1505491084662842e-09,5.7463428034831481e-14,1.0585522116592395e-06
0.33102454856646707,0.00252916232780661,0.84210526299999999,0.0,0.0,0.0,0.052591007212920447,0.1052187174833718,1.3301133056971878e-08,1.4666736101783992e-06,1.9860489016580726e-06,2.8277534682198085e-19,9.1117986935001555e-11,3.7093422042362252e-05,3.6152649547801636e-05,3.4495393211269012e-06,3.5133187976108483e-07,7.7711694155792817e-11,3.8196229622868824e-13,4.2584278188914915e-09,6.0417445341632064e-14,1.1190884949901506e-06
0.33242196894363174,0.002529162188188786,0.84210526299999999,0.0,0.0,0.0,0.052589721134617039,0.10521732422314513,1.3471990110071433e-08,1.4887929601395969e-06,2.0115136246992731e-06,2.8640594942021287e-19,9.3581492126272465e-11,3.8280320988205186e-05,3.7363515643540746e-05,3.5547186454692285e-06,3.6101425587407395e-07,7.9810614101691464e-11,3.9226306501587749e-13,4.3684467220006666e-09,6.3507165482938675e-14,1.1827277565287874e-06
0.3338193893207964,0.002529162048153767,0.84210526299999999,0.0,0.0,0.0,0.052588401730971589,0.10521589442551832,1.3644035220551158e-08,1.5111340798382756e-06,2.0371536375629144e-06,2.9006179798942804e-19,9.6098936158374601e-11,3.94969028363639e-05,3.86077719533111e-05,3.6626605575974607e-06,3.7091300540280395e-07,8.1954804984008596e-11,4.0278603645742697e-13,4.4806444235619516e-09,6.673829162769695e-14,1.2496122034997668e-06
0.3352168096979611,0.0025291619077739986,0.84210526299999999,0.0,0.0,0.0,0.052587048293323016,0.10521442726606861,1.381728389281009e-08,1.5337018203592947e-06,2.0629711877860942e-06,2.9374322552521765e-19,9.8671500774975803e-11,4.0743720745463474e-05,3.9886191720039181e-05,3.7734400683250479e-06,3.8103311291439338e-07,8.4145248169889015e-11,4.1353604326538976e-13,4.5950604051642277e-09,7.0116759580838226e-14,1.3198900107774134e-06
0.33661423007512575,0.002529161767126018,0.84210526299999999,0.0,0.0,0.0,0.052585660097561868,0.10521292190044038,1.3991751894036106e-08,1.5565011577891481e-06,2.0889685599071945e-06,2.9745057088966339e-19,1.0130040130433033e-10,4.2021336922674984e-05,4.1199567060648658e-05,3.8871347417320899e-06,3.9137971293382171e-07,8.6382952843452859e-11,4.2451805566483513e-13,4.7117350347367833e-09,7.3648747547259441e-14,1.3937155640874871e-06
0.3380116504522904,0.0025291616262906585,0.84210526299999999,0.0,0.0,0.0,0.052584236403696236,0.10521137746373918,1.4167455240465358e-08,1.5795371944694397e-06,2.1151480733361125e-06,3.0118417853731094e-19,1.0398688750087552e-10,4.3330322802349643e-05,4.2548709560004753e-05,4.0038247849449311e-06,4.0195809401658332e-07,8.866895668108389e-11,4.3573718476255619e-13,4.8307095766648921e-09,7.7340686310956907e-14,1.4712497133963134e-06
0.3394090708294551,0.0025291614853532544,0.84210526299999999,0.0,0.0,0.0,0.052582776455407404,0.10520979306990834,1.4344410183544852e-08,1.6028151603386572e-06,2.1415120802075315e-06,3.0494439824016906e-19,1.067322444024393e-10,4.4671259224476323e-05,4.3934450882770637e-05,4.1235931410115749e-06,4.1277370291681263e-07,9.1004326538502849e-11,4.4719868597677689e-13,4.9520262014351777e-09,8.1199269846549669e-14,1.552660036918735e-06
0.34080649120661977,0.0025291613444038607,0.84210526299999999,0.0,0.0,0.0,0.052581279479594505,0.10520816781108769,1.4522633195968412e-08,1.6263404143578556e-06,2.1680629632126714e-06,3.0873158481114338e-19,1.0953779320369714e-10,4.6044736612704686e-05,4.535764340369109e-05,4.2465255849968235e-06,4.2383214885433708e-07,9.3390159150284366e-11,4.5890796253121925e-13,5.0757279948344634e-09,8.5231466379676022e-14,1.6381211161933312e-06
0.34220391158378444,0.002529161203537484,0.84210526299999999,0.0,0.0,0.0,0.05257974468590848,0.10520650075695372,1.4702140957589223e-08,1.6501184460216223e-06,2.1948031334099495e-06,3.1254609782606038e-19,1.1240489214549814e-10,4.7451355151657537e-05,4.6819160856833116e-05,4.3727108234232357e-06,4.35139207880371e-07,9.5827581841102127e-11,4.7087056901023304e-13,5.2018589665849321e-09,8.9444529915329376e-14,1.7278148226913811e-06
0.3436013319609491,0.0025291610628543184,0.84210526299999999,0.0,0.0,0.0,0.05257817126627494,0.10520479095404116,1.4882950341159011e-08,1.6741548769466535e-06,2.2217350280069781e-06,3.1638830134325118e-19,1.1533493742132317e-10,4.8891724963243107e-05,4.8319899004331119e-05,4.5022405971902094e-06,4.467008273477852e-07,9.8317753250188096e-11,4.8309221498237909e-13,5.3304640585183079e-09,9.3846012250595371e-14,1.8219306164439971e-06
0.3449987523381138,0.0025291609224600002,0.84210526299999999,0.0,0.0,0.0,0.052576558394405587,0.10520303742504472,1.5065078397930882e-08,1.6984554625451431e-06,2.248861108119378e-06,3.2025856362160127e-19,1.1832936409945566e-10,5.0366466281655023e-05,4.9860776325198686e-05,4.6352097881035723e-06,4.5852313048170698e-07,1.0086186406691479e-10,4.9557876868251429e-13,5.4615891520361995e-09,9.8443775493903506e-14,1.9206658571913492e-06
0.34639617271527845,0.002529160782465864,0.84210526299999999,0.0,0.0,0.0,0.052574905225298292,0.10520123916810135,1.5248542343020709e-08,1.723026093766053e-06,2.2761838564905581e-06,3.2415725683482536e-19,1.2138964706374465e-10,5.1876209626741038e-05,5.1442734724790251e-05,4.77171652915892e-06,4.7061242106256857e-07,1.0346113778116275e-10,5.0833626077033696e-13,5.5952810751763661e-09,1.0324600510548828e-13,2.0242261285763995e-06
0.3477935930924431,0.0025291606429892225,0.84210526299999999,0.0,0.0,0.0,0.052573210894725476,0.1051993951560517,1.5433359540661883e-08,1.7478727989280411e-06,2.303705775192644e-06,3.2808475678504603e-19,1.245173019685886e-10,5.3421595975382959e-05,5.3066740265505649e-05,4.9118623187147614e-06,4.8297518820604951e-07,1.0611683144247831e-10,5.2137088813652238e-13,5.7315876086490498e-09,1.0826122348762779e-13,2.1328255759274416e-06
0.3491910134696078,0.0025291605041536484,0.84210526299999999,0.0,0.0,0.0,0.052571474518710568,0.10519750433568079,1.5619547489079757e-08,1.7730017455981784e-06,2.3314293832673319e-06,3.3204144260970432e-19,1.2771388621609783e-10,5.5003276930544314e-05,5.4733783919361376e-05,5.0557521387153115e-06,4.9561811127159298e-07,1.0883023643838358e-10,5.346890178069354e-13,5.8705574918166746e-09,1.1349830413159032e-13,2.24668725819161e-06
0.35058843384677246,0.0025291603660892786,0.84210526299999999,0.0,0.0,0.0,0.052569695192992351,0.10519556562693673,1.5807123805423764e-08,1.7984192425921984e-06,2.3593572143724555e-06,3.3602769649160762e-19,1.3098099994195602e-10,5.6621914887560959e-05,5.6444882343044654e-05,5.2034945770930258e-06,5.0854806484887795e-07,1.1160267927391629e-10,5.4829719085819172e-13,6.0122404268239263e-09,1.1896648636703154e-13,2.3660435146080438e-06
0.35198585422393713,0.002529160228933119,0.84210526299999999,0.0,0.0,0.0,0.052567871992477186,0.10519357792212783,1.5996106209936749e-08,1.8241317419558187e-06,2.3874918143107859e-06,3.4004390335403544e-19,1.3432028703433968e-10,5.8278183197336898e-05,5.820107867613104e-05,5.3552019545466006e-06,5.2177212391722616e-07,1.1443552238412462e-10,5.6220212649872988e-13,6.1566870839113798e-09,1.2467539069352861e-13,2.49113634672226e-06
0.3533832746011018,0.002529160092829384,0.84210526299999999,0.0,0.0,0.0,0.0525660039706786,0.10519154008509647,1.618651251081217e-08,1.8501458411784498e-06,2.4158357386592166e-06,3.4409045057315267e-19,1.37733436142042e-10,5.997276632588649e-05,6.0003443363078342e-05,5.5109904557834123e-06,5.3529756900987424e-07,1.1733016492232671e-10,5.7641072603816224e-13,6.3039491023628762e-09,1.3063503479335242e-13,2.6222178163826813e-06
0.3547806949782665,0.0025291599579298253,0.84210526299999999,0.0,0.0,0.0,0.052564090159144219,0.1051894509503698,1.6378360587023269e-08,1.8764682851679008e-06,2.4443915500895817e-06,3.4816772764766545e-19,1.4122218175297379e-10,6.1706360010009171e-05,6.1853074999788883e-05,5.6709802655267557e-06,5.4913189169814216e-07,1.2028804362887026e-10,5.9093007725333887e-13,6.4540790970615474e-09,1.3685585011003833e-13,2.7595504603526085e-06
0.35617811535543115,0.0025291598243941016,0.84210526299999999,0.0,0.0,0.0,0.052562129566870022,0.10518730932228633,1.6571668374194395e-08,1.9031059688720061e-06,2.4731618161440624e-06,3.5227612593815432e-19,1.4478830519073557e-10,6.3479671408161144e-05,6.375110120524394e-05,5.8352957092025496e-06,5.6328279980669855e-07,1.233106335847488e-10,6.0576745820211949e-13,6.6071306520307114e-09,1.4334869927492434e-13,2.9034077222532559e-06
0.3575755357325958,0.0025291596923901452,0.84210526299999999,0.0,0.0,0.0,0.052560121179701096,0.1051851139740984,1.6766453843783595e-08,1.9300659388381716e-06,2.5021491060005105e-06,3.5641603826067515e-19,1.4843363582058791e-10,6.529341924690229e-05,6.5698679519327288e-05,6.0040653989757031e-06,5.7775822349135086e-07,1.2639944922141232e-10,6.2093034228691556e-13,6.7631583359467431e-09,1.5012489391906175e-13,3.0540744024663368e-06
0.3589729561097605,0.002529159562094554,0.84210526299999999,0.0,0.0,0.0,0.052558063959719889,0.10518286364704806,1.6962734994482043e-08,1.9573553970503773e-06,2.5313559890731882e-06,3.6058785875340135e-19,1.521600518980875e-10,6.7148333960651534e-05,6.7696998326802178e-05,6.1774223843429317e-06,5.9256631997843894e-07,1.2955604486877165e-10,6.3642640108444447e-13,6.922217672323137e-09,1.571962138333724e-13,3.2118471268674155e-06
0.36037037648692516,0.002529159433693001,0.84210526299999999,0.0,0.0,0.0,0.05255595684461959,0.10518055704941968,1.7160529818380581e-08,1.9849817003888408e-06,2.5607850298118395e-06,3.6479198218729676e-19,1.5596948218211253e-10,6.9045157827662981e-05,6.9747277809773743e-05,6.3555043094161776e-06,6.0771548133124871e-07,1.3278201625274879e-10,6.5226351179014151e-13,7.0843651956322793e-09,1.6457492566896113e-13,3.377034834856393e-06
0.36176779686408983,0.002529159307380664,0.84210526299999999,0.0,0.0,0.0,0.052553798747066685,0.10517819285556088,1.7359856317266654e-08,2.0129523691851541e-06,2.5904387900431738e-06,3.6902880438920023e-19,1.59863906053717e-10,7.0984645094574936e-05,7.1850770926199531e-05,6.5384535731193751e-06,6.2321433644638524e-07,1.3607900011900857e-10,6.6844975557806752e-13,7.2496583324602462e-09,1.7227380485598871e-13,3.5499592880454357e-06
0.3631652172412545,0.002529159183362659,0.84210526299999999,0.0,0.0,0.0,0.052551588554043696,0.1051757697048861,1.7560732414764865e-08,2.0412750771147916e-06,2.6203198156295925e-06,3.7329872036270307e-19,1.6384535676545928e-10,7.2967562103514608e-05,7.4008764421957957e-05,6.7264175007093436e-06,6.3907176531599931e-07,1.3944867772562465e-10,6.8499343474150953e-13,7.4181556346281757e-09,1.8030615337376552e-13,3.7309555992150497e-06
0.36456263761841917,0.002529159061854531,0.84210526299999999,0.0,0.0,0.0,0.052549325126190906,0.10517328620083199,1.7763176085387497e-08,2.0699576805643771e-06,2.6504306557775203e-06,3.7760212721194738e-19,1.6791591819123569e-10,7.4994687390419915e-05,7.6222579863081274e-05,6.9195485095255383e-06,6.5529688796576561e-07,1.4289277032461583e-10,7.0190305097064769e-13,7.5899162815718936e-09,1.8868582863001453e-13,3.9203727848762938e-06
0.36596005799558384,0.0025291589430826975,0.84210526299999999,0.0,0.0,0.0,0.052547007297105409,0.10517074090982646,1.7967205021260709e-08,2.0990081636510691e-06,2.6807738127412619e-06,3.8193941683940811e-19,1.7207773546385288e-10,7.7066811819466818e-05,7.8493574719592577e-05,7.1180043061963961e-06,6.7189910772161682e-07,1.4641305161791084e-10,7.1918736600095094e-13,7.7650011133684934e-09,1.9742725158193771e-13,4.1185743369738066e-06
0.36707599008502617,0.002529158850359586,0.84210526299999999,0.0,0.0,0.0,0.052545116491590667,0.10516866297144374,1.8131285959593319e-08,2.122476560542847e-06,2.7051733467057576e-06,3.8542762642193231e-19,1.754682205892106e-10,7.875439270585835e-05,8.0349109022632989e-05,7.2804173533031831e-06,6.8543432384747555e-07,1.4928015030541591e-10,7.3326508569139206e-13,7.9072455614969773e-09,2.0467768982837443e-13,4.2834127710530355e-06
0.3681919221744685,0.0025291587596594197,0.84210526299999999,0.0,0.0,0.0,0.052543189611975141,0.10516654392591265,1.8296398325011219e-08,2.1461890472810011e-06,2.7297239234740898e-06,3.8893789890251683e-19,1.7891944081196145e-10,8.0471596630059562e-05,8.2242723107998843e-05,7.4464156592310906e-06,6.9922118418189481e-07,1.5219793175687717e-10,7.4759211439967244e-13,8.0516804363280592e-09,2.1217632214131788e-13,4.4542941178804497e-06
0.36930785426391083,0.0025291586711137905,0.84210526299999999,0.0,0.0,0.0,0.052541226025367156,0.10516438298954603,1.8462550891878561e-08,2.1701499139020222e-06,2.7544267755089894e-06,3.9247043035764693e-19,1.8243256885715515e-10,8.2218843463575315e-05,8.4175160395048913e-05,7.6160872674579851e-06,7.1326486011139608e-07,1.5516736555151036e-10,7.6217324417637872e-13,8.1983381755431316e-09,2.1993134641717906e-13,4.631424919148842e-06
