Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66),acetyl(76),CH3OH(35)
3.79005698038e-05,0.003496309956187403,0.84210526299999999,0.0,0.0,0.0,0.052631578994569654,0.10526315798930076,1.4326042115514479e-13,5.4063959480489775e-12,5.2746339331273504e-12,2.9665405088189774e-24,6.1452289859723928e-17,1.0015860612554205e-14,9.9853770876873875e-15,5.749333436147814e-15,2.4305033653704137e-15,6.4702134549969342e-19,5.9479671874470256e-20,1.5735010887936037e-20,3.8967807120227529e-24,3.1593376457852061e-20,1.5968169405176425e-22,1.0893400566800405e-35,1.3589524630333196e-18
4.5631510936600006e-05,0.003496309956183631,0.84210526299999999,0.0,0.0,0.0,0.052631578993457856,0.10526315798711361,1.7198611717595626e-13,6.5080407351364104e-12,6.3524347018713121e-12,3.5727133128588256e-24,7.4528567307808017e-17,1.4311096227658753e-14,1.4287533655672657e-14,8.1768862047272144e-15,3.4043787930106965e-15,9.0654743613334162e-19,7.351094495286354e-20,2.4271023185203436e-20,5.5710664635910001e-24,5.240930166577655e-20,2.2863369806361716e-22,2.2067833617343327e-35,2.2212410773117793e-18
5.33624520694e-05,0.003496309956179857,0.84210526299999999,0.0,0.0,0.0,0.052631578992344559,0.10526315798492492,2.0072525418284834e-13,7.6092940312790623e-12,7.4307389209308591e-12,4.1791692656074089e-24,8.7765559935713413e-17,1.943084355810222e-14,1.942151436401852e-14,1.1051275377699671e-14,4.5302961188056553e-15,1.2066379103293038e-18,8.8185340756876267e-20,3.4882788341005118e-20,7.567318398655142e-24,8.1228693152666094e-20,3.1090631451368254e-22,3.9982285591752548e-35,3.3916292156135667e-18
6.8824334335e-05,0.003496309956172302,0.84210526299999999,0.0,0.0,0.0,0.052631578990113441,0.10526315798054281,2.5824522193461194e-13,9.8106693906359357e-12,9.5889093672485493e-12,5.3929596701140047e-24,1.1468355803109338e-16,3.2194188182564706e-14,3.224220659081529e-14,1.8138542676212533e-14,7.1950847598233505e-15,1.9169981806670528e-18,1.192803465263664e-19,6.2310244977259808e-20,1.2545393059146219e-23,1.7081242312024996e-19,5.1622845849666978e-22,1.0940091580577856e-34,6.8897863703549686e-18
8.428621660059999e-05,0.003496309956164738,0.84210526299999999,0.0,0.0,0.0,0.052631578987876217,0.10526315797615433,3.1582184267316262e-13,1.2010575337946206e-11,1.1749202506436308e-11,6.607943911876565e-24,1.4216068662574106e-16,4.8358981636679106e-14,4.8509200083159525e-14,2.7005232761290838e-14,1.0373469190609423e-14,2.7643938656162255e-18,1.5254664362207229e-19,9.7994104476193353e-20,1.8851771176897873e-23,3.1042769549486209e-19,7.765086970599202e-22,2.4208706693619499e-34,1.2123263176532878e-17
9.974809886619998e-05,0.0034963099561571647,0.84210526299999999,0.0,0.0,0.0,0.052631578985632844,0.10526315797175938,3.7345667259378138e-13,1.4209065108240222e-11,1.3911676996168796e-11,7.8241549809305538e-24,1.7015136291469337e-16,6.7979681484761544e-14,6.828640255285558e-14,3.7645423393362133e-14,1.4014048834092904e-14,3.7351167527811747e-18,1.8776618704555289e-19,1.4193806225476096e-19,2.6507754758188454e-23,5.1129288597344032e-19,1.0926297685110627e-21,4.7036087583798185e-34,1.9363465268453092e-17
9.999999999999998e-05,0.0034963099561495826,0.84210526299999999,0.0,0.0,0.0,0.052631578985596242,0.10526315797168773,3.7439613898768347e-13,1.424487104250874e-11,1.3946926010646808e-11,7.8439796039655475e-24,1.7061128065302033e-16,6.8328372420150815e-14,6.863817280686401e-14,3.7833404034639123e-14,1.4076791001433514e-14,3.7518470075293535e-18,1.883544671697148e-19,1.4272253369679182e-19,2.6643823363237413e-23,5.1516936815248029e-19,1.0982491128450201e-21,4.7520472044189173e-34,1.9500129640670678e-17
0.00011520998113179998,0.0034963099561495826,0.84210526299999999,0.0,0.0,0.0,0.052631578983383241,0.10526315796735783,4.3115118705418864e-13,1.6406188298312479e-11,1.6076388442294656e-11,9.0416241509145527e-24,1.9861320827000639e-16,9.1107668883296876e-14,9.163486689149781e-14,5.0053223411220656e-14,1.8069041129235865e-14,4.8164236586731412e-18,2.2473628268404917e-19,1.9416210913986986e-19,3.5533444216167777e-23,7.8512180933079889e-19,1.4654245996868714e-21,8.3451109878353293e-34,2.8863570621332999e-17
0.000146133745663,0.0034963099561343904,0.84210526299999999,0.0,0.0,0.0,0.052631578978865175,0.1052631579585346,5.4672407420530021e-13,2.0796492698526381e-11,2.0412703265691773e-11,1.1480438625882991e-23,2.5681631512537043e-16,1.4805106333765908e-13,1.4924663084088693e-13,8.015034759286484e-14,2.7271136464429729e-14,7.2704855713286768e-18,3.0328706067091252e-19,3.2355646434931062e-19,5.7758727252142459e-23,1.5958723156973488e-18,2.383720112537551e-21,2.1618482964073129e-33,5.5447811723123278e-17
0.00017705751019419998,0.003496309956119162,0.84210526299999999,0.0,0.0,0.0,0.052631578974321608,0.10526315794968392,6.6255032849015564e-13,2.5181807864593736e-11,2.4758517187683772e-11,1.3924595549533981e-23,3.1649937847819938e-16,2.1952583739557099e-13,2.217576505529705e-13,1.1725076201378586e-13,3.7674818774366573e-14,1.0045256510329475e-17,3.8690547113039497e-19,4.8640128674315893e-19,8.5659368380884083e-23,2.8390263955912896e-18,3.5368544678263015e-21,4.6680585894703379e-33,9.3501986915345937e-17
0.0002196828989875239,0.00349630995609811,0.84210526299999999,0.0,0.0,0.0,0.052631578968016311,0.10526315793743808,8.226358344914146e-13,3.1218820292496093e-11,3.0764933524258668e-11,1.7302702467884674e-23,4.0080702636740537e-16,3.4236687760746787e-13,3.4677725100352234e-13,1.7978232668203229e-13,5.3551051900466538e-14,1.4280006624661182e-17,5.086318095652201e-19,7.6613497545504887e-19,1.3361654393288165e-22,5.455076858485948e-18,5.5193990723618984e-21,1.1122795345291161e-32,1.6709588492808978e-16
0.0002623082877808478,0.003496309956076987,0.84210526299999999,0.0,0.0,0.0,0.052631578961661117,0.10526315792513774,9.8323581523392378e-13,3.7247350034968132e-11,3.6790644103358363e-11,2.0691660784311438e-23,4.8710062668581415e-16,4.9390826287510113e-13,5.0154637394692006e-13,2.5541224380305568e-13,7.0781406432268641e-14,1.887638137969606e-17,6.3604664920528109e-19,1.1104998305536671e-18,1.9278400698804348e-22,9.3602303360648218e-18,7.9658340383454912e-21,2.2751476093996598e-32,2.6751240912400915e-16
0.0003049336765741717,0.0034963099560557944,0.84210526299999999,0.0,0.0,0.0,0.052631578955255373,0.10526315791278185,1.1443647918846943e-12,4.3267797763611147e-11,4.2836195676915595e-11,2.4091778001043372e-23,5.7505801040662632e-16,6.7460891493071907e-13,6.8672169998462829e-13,3.4402371813383477e-13,8.9004502382028104e-14,2.3738007737296546e-17,7.6761730248984024e-19,1.5201466871599961e-18,2.6334163151226577e-22,1.4828761999239765e-17,1.0883611494397465e-20,4.1963793421328736e-32,3.9674903899049141e-16
0.0003475590653674956,0.0034963099560345306,0.84210526299999999,0.0,0.0,0.0,0.052631578948798531,0.10526315790036962,1.306034367743868e-12,4.9280455103825656e-11,4.8902024952159828e-11,2.7503299729370435e-23,6.6445315151275932e-16,8.8482068036828166e-13,9.0284718437800754e-13,4.4550361199209281e-13,1.079676223694802e-13,2.8797492500913152e-17,9.0227207120637303e-19,1.9957459785735436e-18,3.4542745401897457e-22,2.2134616395930371e-17,1.427844967700599e-20,7.1600538989311616e-32,5.5623900964072614e-16
0.0003901844541608195,0.0034963099560131952,0.84210526299999999,0.0,0.0,0.0,0.052631578942290091,0.10526315788790039,1.4682543386033214e-12,5.5285543580668004e-11,5.498850045108786e-11,3.0926433232094096e-23,7.5512247770690281e-16,1.1248279963287505e-12,1.1503989716248503e-12,5.5973923168524468e-13,1.2748868590769158e-13,3.4006281008144529e-17,1.0392389333197222e-18,2.5379789203383773e-18,4.3915316986411656e-22,3.1557150997684882e-17,1.8154975100113593e-20,1.1483508592564046e-31,7.4705134730799267e-16
0.0004328098429541434,0.0034963099559917874,0.84210526299999999,0.0,0.0,0.0,0.052631578935729638,0.10526315787537352,1.6310333146433718e-12,6.128324042188171e-11,6.1095945980620399e-11,3.4361360623525068e-23,8.4694162261690368e-16,1.3948722976834203e-12,1.4298079465419244e-12,6.8661932772818825e-13,1.4742992401766877e-13,3.9327636312420921e-17,1.1779338555915293e-18,3.1475387039278368e-18,5.4461368389133269e-22,4.3376853628437023e-17,2.2517118405368178e-20,1.7544966905083536e-31,9.7002576084440054e-16
0.00047543523174746726,0.003496309955970309,0.84210526299999999,0.0,0.0,0.0,0.052631578929116775,0.10526315786278857,1.794378512820143e-12,6.7273670885355271e-11,6.7224632801966984e-11,3.7808234465406358e-23,9.3983238889347969e-16,1.695145163870593e-12,1.741452445265922e-12,8.260343487049343e-13,1.6770574782725742e-13,4.4738737710930806e-17,1.3179941773826063e-18,3.8251328303730344e-18,6.6188442902410924e-22,5.7877005230313266e-17,2.7368003216490682e-20,2.5763432286572797e-31,1.2257328383269745e-15
0.0005606860093341151,0.003496309955927133,0.84210526299999999,0.0,0.0,0.0,0.052631578915732384,0.1052631578374426,2.1227942901437001e-12,7.9233155143345566e-11,7.9546734160215696e-11,4.4738386076633673e-23,1.1285862947571609e-15,2.3870697057866131e-12,2.4628821573115328e-12,1.1420345553519706e-12,2.089982153065057e-13,5.5760076792595852e-17,1.6010973154595351e-18,5.3873097584948865e-18,9.3212971398427633e-22,9.6060238172038367e-17,3.8547305208438569e-20,5.0573981814541715e-31,1.8372208673928156e-15
0.0006365342773332461,0.0034963099558884742,0.84210526299999999,0.0,0.0,0.0,0.052631578903644526,0.10526315781469266,2.4169532467862417e-12,8.9850033273405867e-11,9.0583517573371169e-11,5.0945653825182901e-23,1.2996822950459307e-15,3.1058698354075573e-12,3.2164896889820071e-12,1.4642718481192203e-12,2.4638787257556549e-13,6.5741362676137477e-17,1.8555626470779668e-18,7.0131354585823747e-18,1.2128906436038167e-21,1.41868170884585e-16,5.0162252440657219e-20,8.5041461101000253e-31,2.4950587941485566e-15
0.0007123825453323771,0.003496309955849582,0.84210526299999999,0.0,0.0,0.0,0.052631578891385623,0.10526315779175278,2.712994599888316e-12,1.0044509365607095e-10,1.0169092141353757e-10,5.7192639658629487e-23,1.4736190672553622e-15,3.9226273854081704e-12,4.0771673638425866e-12,1.8245812705762997e-12,2.8425438670005191e-13,7.5851535543623633e-17,2.1118866681366847e-18,8.865533207074663e-18,1.5319321143347998e-21,2.0052357033881115e-16,6.3361372683067317e-20,1.3492311385365416e-30,3.2615281500337777e-15
0.0007882308133315082,0.003496309955810456,0.84210526299999999,0.0,0.0,0.0,0.052631578878953866,0.10526315776862101,3.0109482237021657e-12,1.1101866950421144e-10,1.128700672997503e-10,6.3479974393879987e-23,1.6502904590078338e-15,4.8380846560088344e-12,5.0466559309098516e-12,2.2223768499827127e-12,3.2249292668029079e-13,8.606267083709117e-17,2.3696272252031993e-18,1.094889243874572e-17,1.889547499713122e-21,2.736724886044963e-16,7.8156809009267892e-20,2.0437151801894419e-30,4.1379247937103165e-15
0.0008640790813306392,0.0034963099557710933,0.84210526299999999,0.0,0.0,0.0,0.052631578866347513,0.10526315774529534,3.3108426115060403e-12,1.2157105421574509e-10,1.2412202482102498e-10,6.9808259585318555e-23,1.8296267455718195e-15,5.8529527437079784e-12,6.1266492340857869e-12,2.6570815277103844e-12,3.6103960413510765e-13,9.6357763541284806e-17,2.6285158760980355e-18,1.3267652982916714e-17,2.2860179495035675e-21,3.6297274348887438e-16,9.4560197738020099e-20,2.9804986765902236e-30,5.125342700799625e-15
0.0009999999999999998,0.0034963099556916508,0.84210526299999999,0.0,0.0,0.0,0.052631578843314597,0.10526315770300468,3.8531973801679061e-12,1.4042883601895639e-10,1.4447101894530976e-10,8.125286715140755e-23,2.1575569974252326e-15,7.9224594067574725e-12,8.3436626427279288e-12,3.5266196992246313e-12,4.3080963689073932e-13,1.1499631867689773e-16,3.0950014092345276e-18,1.8026252976520564e-17,3.0945540872417669e-21,5.6869340967973475e-16,1.2801316734758555e-19,5.434688948056086e-30,7.1753940275045317e-15
0.0010157756173289011,0.0034963099556916508,0.84210526299999999,0.0,0.0,0.0,0.052631578840604182,0.10526315769805505,3.916561778404998e-12,1.4261326435120852e-10,1.4684843186670976e-10,8.2589963115087634e-23,2.1961622796472653e-15,8.1836492546740157e-12,8.6247309517465732e-12,3.6349541542881874e-12,4.3896698340540172e-13,1.1717585408896771e-16,3.1493645084214599e-18,1.862969623277777e-17,3.1966034090541143e-21,5.9671970848679283e-16,1.3223550180450826e-19,5.7963431447376047e-30,7.4368148760559607e-15
0.0011674721533271632,0.003496309955611241,0.84210526299999999,0.0,0.0,0.0,0.052631578814142189,0.10526315765001748,4.5303616436846705e-12,1.6357362626219883e-10,1.698780062916192e-10,9.5542172944691909e-23,2.5730853681950458e-15,1.0920126440312249e-11,1.1584378504823794e-11,4.7537553287775701e-12,5.1799251864855884e-13,1.3829435686937035e-16,3.6742671219155491e-18,2.4989347720787559e-17,4.2658293523097449e-21,9.152644338891667e-16,1.7647588104688191e-19,1.0283917438351859e-29,1.0202483658943817e-14
0.0013191686893254252,0.0034963099555298505,0.84210526299999999,0.0,0.0,0.0,0.052631578786948192,0.10526315760116829,5.152445011090016e-12,1.8445398711035621e-10,1.9321835856081352e-10,1.0866916932433763e-22,2.9603225390613875e-15,1.406786258555137e-11,1.5018393178638497e-11,6.0091725560296985e-12,5.9814382506874323e-13,1.597209356157818e-16,4.2033624769496894e-18,3.2386005223279794e-17,5.4958639749317213e-21,1.332292733097125e-15,2.2737106135368227e-19,1.702517605881285e-29,1.3428680237242796e-14
0.0014708652253236872,0.003496309955447465,0.84210526299999999,0.0,0.0,0.0,0.052631578759008861,0.10526315755149313,5.7830105800770265e-12,2.0525623343928237e-10,2.1687694522860986e-10,1.2197514594230841e-22,3.3577827454047718e-15,1.7632494563777513e-11,1.8939509679330132e-11,7.3970201926762063e-12,6.7942476971540103e-13,1.8145693328996795e-16,4.7366889280280684e-18,4.0860727490983078e-17,6.8889379273792464e-21,1.8616780675924252e-15,2.8501335381338947e-19,2.670160157180851e-29,1.7122018812224867e-14
0.0016225617613219493,0.0034963099553640717,0.84210526299999999,0.0,0.0,0.0,0.052631578730310928,0.10526315750097762,6.4222526157388975e-12,2.2598227138144791e-10,2.4086105645640184e-10,1.3546420290478266e-22,3.7653741107412381e-15,2.1619795956343211e-11,2.3360380849745683e-11,8.9132363451708021e-12,7.6183449110503806e-13,2.0350244477203769e-16,5.2742651099561606e-18,5.0456269193759741e-17,8.447335788412553e-21,2.5174864692543952e-15,3.4949730145406055e-19,4.0098971222017852e-29,2.1289294615683575e-14
0.0017742582973202113,0.003496309955279656,0.84210526299999999,0.0,0.0,0.0,0.052631578700841189,0.10526315744960749,7.0703604636470447e-12,2.4663400139888845e-10,2.6517779768265582e-10,1.4914033642674298e-22,4.1830255961915441e-15,2.6035650101466721e-11,2.8293556739907104e-11,1.0553880072789208e-11,8.4539197909008221e-13,2.2586287207522686e-16,5.8161942078993586e-18,6.121706892859235e-17,1.0173385549598413e-20,3.3139815995610675e-15,4.2091924349442007e-19,5.8112617077521454e-29,2.5937353509665119e-14
0.0020776513693167354,0.003496309955107708,0.84210526299999999,0.0,0.0,0.0,0.052631578639533556,0.10526315734424611,8.3939091639544845e-12,2.8772218281578247e-10,3.1483677308953696e-10,1.7706935750539814e-22,5.0482618643052377e-15,3.6177157222969292e-11,3.9746603093315287e-11,1.4193273554194333e-11,1.0160500074461725e-12,2.7155649373944993e-16,6.9136264884713827e-18,8.6420819457020107e-17,1.4137992800161559e-20,5.3870978053959008e-15,5.8497240204234478e-19,1.1214973387458885e-28,3.6703832801805282e-14
0.0023810444413132595,0.003496309954931518,0.84210526299999999,0.0,0.0,0.0,0.052631578574981054,0.10526315723529478,9.7550860689394915e-12,3.2853611787481343e-10,3.659075102582796e-10,2.0579237652310368e-22,5.9530928131048967e-15,4.8106439012359696e-11,5.3397403529973369e-11,1.8285970021903247e-11,1.1916712053134508e-12,3.1861339669820192e-16,8.0303286860652247e-18,1.1686194716088438e-16,1.8802315774085285e-20,8.1992554799667833e-15,7.7798211798532084e-19,1.9837381144411972e-28,4.947855921960269e-14
0.0026844375133097836,0.003496309954750987,0.84210526299999999,0.0,0.0,0.0,0.052631578507079106,0.10526315712263909,1.115526099446524e-11,3.6909142769799852e-10,4.1844141276944865e-10,2.3533830369560404e-22,6.8970867937576971e-15,6.1874917803693495e-11,6.9343674097223595e-11,2.2804495826062773e-11,1.3724355731596185e-12,3.6708476327493645e-16,9.1672570235618284e-18,1.5295826053049672e-16,2.4186701630101375e-20,1.1872087717539168e-14,1.0007904200301466e-18,3.2846833859019594e-28,6.4321411050215669e-14
0.0029878305853063077,0.0034963099545660186,0.84210526299999999,0.0,0.0,0.0,0.052631578435723483,0.10526315700616455,1.259574733689605e-11,4.0940394171336818e-10,4.7248776701449722e-10,2.6573485849680127e-22,7.8798244836631122e-15,7.7535881172740908e-11,8.7682147370282341e-11,2.7723042171242259e-11,1.5584842251362546e-12,4.1701162280150836e-16,1.0325207746627865e-17,1.9515601810321943e-16,3.0312236753637483e-20,1.6530767890639153e-14,1.254269930603425e-18,5.1641724353965524e-28,8.1294683339119372e-14
0.0032912236573028318,0.0034963099543765166,0.84210526299999999,0.0,0.0,0.0,0.052631578360810304,0.10526315688575645,1.4077804936146055e-11,4.4948961345721206e-10,5.28093849309838e-10,2.9700862990151881e-22,8.9009546756395244e-15,9.5144337233331698e-11,1.085086175002385e-10,3.3017372709524136e-11,1.7499847962929949e-12,4.6844229521513731e-16,1.1505094436500826e-17,2.4392992131931131e-16,3.7200691118844197e-20,2.2304147964556803e-14,1.5393215617021507e-18,7.7876226991771751e-28,1.0046266860364045e-13
0.003594616729299356,0.0034963099541823876,0.84210526299999999,0.0,0.0,0.0,0.052631578282235851,0.10526315676129994,1.56026442544819e-11,4.893645185285669e-10,5.853050827814609e-10,3.2918516461991291e-22,9.9601809868287017e-15,1.147569617559309e-10,1.3191804786647912e-10,3.8664744800830694e-11,1.9471183660721768e-12,5.2142891110116963e-16,1.2707892517419278e-17,2.997840923247484e-16,4.4874498035534539e-20,2.9324875397919895e-14,1.8568736771147966e-18,1.1347909871576846e-27,1.2189166042767235e-13
0.00389800980129588,0.0034963099539835427,0.84210526299999999,0.0,0.0,0.0,0.05263157819989657,0.10526315663267986,1.7171430543565818e-11,5.2904487083357435e-10,6.4416519388779514e-10,3.6228905512855434e-22,1.1057234702171737e-14,1.3643207030035037e-10,1.5800468600108405e-10,4.4643839164901072e-11,2.1500504901493529e-12,5.7601968701875649e-16,1.3934516263188207e-17,3.6325220922335735e-16,5.3356744222980814e-20,3.7729498629565014e-14,2.2078816820821399e-18,1.6068284956428672e-27,1.4565004973782034e-13
0.004201402873292404,0.00349630995377989,0.84210526299999999,0.0,0.0,0.0,0.052631578113688911,0.10526315649978064,1.8785287087745866e-11,5.6854701143568143e-10,7.0471633413350229e-10,3.963440081241956e-22,1.2191872965606566e-14,1.6022956682529156e-10,1.8686214675784951e-10,5.0934693580761796e-11,2.3589308066685346e-12,6.3225882759194288e-16,1.5185817136206256e-17,4.3489843617833565e-16,6.2671150068432523e-20,4.7658568941061199e-14,2.5933272065204248e-18,2.2204354205999376e-27,1.7180827789048823e-13
0.004504795945288928,0.003496309953571344,0.84210526299999999,0.0,0.0,0.0,0.052631578023509297,0.10526315636248636,2.0445298547698147e-11,6.0788738446596681e-10,7.6699920548937537e-10,4.3137291506204438e-22,1.3363887289718889e-14,1.8621087533780869e-10,2.1858349516004662e-10,5.7518628345135354e-11,2.5739045208295302e-12,6.9018958864347336e-16,1.6462632400630037e-17,5.1531746649747269e-16,7.2842044134630844e-20,5.9256756857908747e-14,3.0142170494645234e-18,3.004765579299374e-27,2.0043872374921032e-13
