Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751)
5.85914434404776e-12,0.2016946457176072,76.950000000000003,0.0,0.0,0.0,0.99992373753956632,9.4999996266954927,1.6458610390166707e-06,2.3291958886919656e-05,2.3004370790348456e-05,3.2982677540487633e-07,7.7227282389479267e-12,2.1455010867488127e-06,9.363257332526356e-06,4.3469951222183782e-08,3.147239909437501e-15,2.6148521491998968e-14,5.5873337976826811e-14,1.64350923125805e-05,1.8207218030660722e-09,2.9237997366480661e-16,6.7087385355730247e-18,4.6297441152529048e-20,0.0,1.2534685824774917e-11,1.2315001372578298e-09,2.8609334734603223e-11,2.8622776009323935e-11,8.9493980702996285e-15,4.4918766502396446e-15,2.5094503338453837e-17,2.1053705772454793e-11,1.3332971355556758e-14,3.3520075067029865e-15,8.5403341368530266e-26,7.770936511558249e-16,2.0392138342277451e-17
6.0433185346395215e-12,0.20169464566778422,76.950000000000003,0.0,0.0,0.0,0.99992134158175872,9.4999996050907036,1.6975938638674944e-06,2.4023867845933937e-05,2.371769666742444e-05,3.4988134471496718e-07,7.96540400529e-12,2.1454974846782047e-06,9.6816242400413695e-06,4.5019924669510463e-08,3.3386031026830071e-15,2.9002217564220584e-14,6.1260067931768476e-14,1.6993915842630982e-05,1.9369556639798141e-09,3.0280514383985562e-16,6.9481330359933951e-18,5.2284096825756601e-20,0.0,1.3393991110017027e-11,1.3088180120360845e-09,3.1368965382187811e-11,3.138375165241839e-11,9.8289880634740534e-15,4.9572821668951701e-15,2.6004242740581543e-17,2.2397739690650489e-11,1.4200067455097874e-14,3.5818644896177253e-15,1.0591947612783243e-25,8.5774334151798295e-16,2.2371390476095059e-17
6.227492725231283e-12,0.20169464561673486,76.950000000000003,0.0,0.0,0.0,0.99991894562965344,9.499999582953965,1.7493265323095821e-06,2.475577318588713e-05,2.443048470087423e-05,3.7046779824808432e-07,8.2080785702805144e-12,2.1454934357961818e-06,9.9999904843343728e-06,4.6569960037958577e-08,3.535041615420511e-15,3.2072364687486946e-14,6.6990518169740257e-14,1.7552738343000963e-05,2.056785177201138e-09,3.1323073050171468e-16,7.1875388386784509e-18,5.8836838625003518e-20,0.0,1.4281840213075128e-11,1.388409450157367e-09,3.4299075157821676e-11,3.4315292799659325e-11,1.0763939276629255e-14,5.4537025607407702e-15,2.6913981878485622e-17,2.3783350469495346e-11,1.5094482735412805e-14,3.8193925563168994e-15,1.3051265529036769e-25,9.4380298890356294e-16,2.447444546266715e-17
6.411666915823044e-12,0.2016946455644701,76.950000000000003,0.0,0.0,0.0,0.99991654968324761,9.4999995602900924,1.801059044343326e-06,2.5487674922934677e-05,2.5142739685825639e-05,3.9158134271922384e-07,8.4507519392440332e-12,2.1454890925909049e-06,1.031835601101078e-05,4.8120041168446974e-08,3.7365097094014673e-15,3.5368694874126123e-14,7.3076399076155547e-14,1.811155971822513e-05,2.1802103078365378e-09,3.2365662496310452e-16,7.4269534562467599e-18,6.5991000821041028e-20,0.0,1.5198221039992493e-11,1.4702676735693973e-09,3.7404596918481705e-11,3.7422334915769693e-11,1.1755884404748396e-14,5.9821128829058078e-15,2.782372011733409e-17,2.5210537779849043e-11,1.6016216979839029e-14,4.0645920436898942e-15,1.59834290197358e-25,1.0354475122426153e-15,2.6705024261116409e-17
6.595841106414805e-12,0.20169464551100086,76.950000000000003,0.0,0.0,0.0,0.99991415374253967,9.4999995371038413,1.8527913999691187e-06,2.6219573069479729e-05,2.5854466374244016e-05,4.1321722798919789e-07,8.6934241162612596e-12,2.1454845560557419e-06,1.063672078404555e-05,4.9670155654068188e-08,3.9429620580812103e-15,3.8901097416349851e-14,7.952951227859773e-14,1.8670379905081625e-05,2.3072310210623155e-09,3.3408274377416818e-16,7.6663749839094294e-18,7.3783082618276675e-20,0.0,1.614312149790431e-11,1.554385935306639e-09,4.0690448826944217e-11,4.0709798763487848e-11,1.2806451274596544e-14,6.5434852686381226e-15,2.8733457035666432e-17,2.6679301292530193e-11,1.696526997178335e-14,4.3174632877663766e-15,1.9461598361282785e-25,1.1328516693608546e-15,2.9066844844500433e-17
6.780015297006566e-12,0.2016946454563382,76.950000000000003,0.0,0.0,0.0,0.9999117578075285,9.4999995133999349,1.904523599187354e-06,2.6951467635029854e-05,2.6565669475320715e-05,4.3537074667629182e-07,8.9360951044531428e-12,2.1454798915675354e-06,1.0955084780118983e-05,5.1220293983318658e-08,4.1543537429133417e-15,4.2679616727960705e-14,8.6361749539348106e-14,1.9229198862649866e-05,2.4378472821086853e-09,3.4450902295976774e-16,7.9058019664699978e-18,8.2250755860791942e-20,0.0,1.711652949627333e-11,1.6407575192755488e-09,4.4161534419096446e-11,4.4182590470914535e-11,1.3917262867051288e-14,7.1387889505718961e-15,2.9643192359632165e-17,2.8189640678127514e-11,1.7941641494572957e-14,4.5780066238531542e-15,2.3567662372645868e-25,1.2361900571185369e-15,3.1563622202169272e-17
6.964189487598328e-12,0.20169464540049287,76.950000000000003,0.0,0.0,0.0,0.99990936187821311,9.4999994891830433,1.956255641998425e-06,2.7683358626872718e-05,2.7276353655858119e-05,4.5803723377139948e-07,9.1787649062049019e-12,2.1454751417187981e-06,1.1273447984039142e-05,5.2770448864492684e-08,4.3706402496772781e-15,4.6714450214002487e-14,9.3585091656121479e-14,1.9788016564275675e-05,2.5720590562472353e-09,3.5493541347530438e-16,8.1452332934583149e-18,9.1432872613746351e-20,0.0,1.8118432947888111e-11,1.7293757400416249e-09,4.7822742670785673e-11,4.7845601598397469e-11,1.5089937339279919e-14,7.7689902719380261e-15,3.0552925910482397e-17,2.9741555606853532e-11,1.8945331331339559e-14,4.8462223866511889e-15,2.8392986979483197e-25,1.3456371115496583e-15,3.419906834210768e-17
7.148363678190089e-12,0.20169464534347545,76.950000000000003,0.0,0.0,0.0,0.9999069659545935,9.4999994644577956,2.0079875284027228e-06,2.8415246050601983e-05,2.7986523540651213e-05,4.8121206625660406e-07,9.4214335233404376e-12,2.1454703352171074e-06,1.1591810385567216e-05,5.43206146997089e-08,4.5917774648387019e-15,5.1015946167834724e-14,1.0121160737163244e-13,2.0346832991998917e-05,2.7098663087811686e-09,3.6536187766897804e-16,8.3846681174836494e-18,1.0136947262123643e-19,0.0,1.914881976955461e-11,1.8202339426182126e-09,5.1678948064209795e-11,5.1703709204956966e-11,1.6326088046764279e-14,8.4350526997229433e-15,3.146265756791208e-17,3.1335045748433304e-11,1.9976339264931428e-14,5.1221109103296663e-15,3.4039203858888218e-25,1.4613671080028681e-15,3.6976892293264471e-17
7.33253786878185e-12,0.20169464528529663,76.950000000000003,0.0,0.0,0.0,0.99990457003666899,9.499999439228775,2.0597192584006416e-06,2.9147129910514093e-05,2.8696183712865708e-05,5.048906627271973e-07,9.6641009572538612e-12,2.1454654916059986e-06,1.1910171977733444e-05,5.587078718821927e-08,4.8177216719428116e-15,5.5594601695348688e-14,1.0925345229240983e-13,2.0905648133597526e-05,2.8512690050379381e-09,3.7578838661361151e-16,8.6241057926559649e-18,1.1210179064115109e-19,0.0,2.0207677882462079e-11,1.9133255022570866e-09,5.5735010653850435e-11,5.5761775914254207e-11,1.7627323565173838e-14,9.1379368377774366e-15,3.237238725009388e-17,3.2970110772023145e-11,2.103466507784929e-14,5.4056725285491078e-15,4.0619040219308928e-25,1.5835541612846057e-15,3.9900800107870525e-17
7.516712059373611e-12,0.2016946452259668,76.950000000000003,0.0,0.0,0.0,0.99990217412443927,9.4999994135005252,2.1114508319925728e-06,2.9879010209905759e-05,2.9405338714412757e-05,5.2906848301710802e-07,9.9067672090081643e-12,2.1454606237155841e-06,1.222853275596292e-05,5.7420963028828581e-08,5.0484295480400924e-15,6.0461060666117847e-14,1.1772286781758016e-13,2.1464461981053025e-05,2.996267110363728e-09,3.8621491810510056e-16,8.8635458283925466e-18,1.2367226365793696e-19,0.0,2.1294995212371988e-11,2.0086438242407749e-09,5.9995776131951752e-11,6.0024649980104664e-11,1.899524771208779e-14,9.8786004398581951e-15,3.3282114903135791e-17,3.4646750346152522e-11,2.2120308552199929e-14,5.6969075744619749e-15,4.8257190673123665e-25,1.7123722258030129e-15,4.2974494863747984e-17
7.885060440557134e-12,0.20169464510389593,76.950000000000003,0.0,0.0,0.0,0.99989738231706515,9.4999993605643152,2.2149135099600474e-06,3.1342760136513683e-05,3.0822151169092283e-05,5.7890383836868097e-07,1.0392096169032893e-11,2.1454508441719342e-06,1.2865251860247486e-05,6.0521315361891234e-08,5.5239649618057868e-15,7.1100686195911899e-14,1.3599379891693975e-13,2.2582085775389729e-05,3.2970494096785328e-09,4.0706798547353909e-16,9.3424316098807434e-18,1.4950347587437005e-19,0.0,2.3554959249975573e-11,2.2059345252970325e-09,6.9150727099889078e-11,6.91841417362687e-11,2.1937553500196689e-14,1.1477082878091802e-14,3.510156399956013e-17,3.8124751816801941e-11,2.4373547611483527e-14,6.3023992794787169e-15,6.7272695208274012e-25,1.9905964050493009e-15,4.9586042652361279e-17
8.253408821740656e-12,0.20169464497734466,76.950000000000003,0.0,0.0,0.0,0.9998925905324697,9.4999993056846819,2.3183755623082884e-06,3.2806495844395169e-05,3.2236996428911022e-05,6.3068262173783665e-07,1.0877420407812778e-11,2.1454410336331176e-06,1.3501967685220739e-05,6.3621657691085419e-08,6.0180448588870153e-15,8.3022832827186347e-14,1.561240077029657e-13,2.3699704351932832e-05,3.6122129297288162e-09,4.2792098555662768e-16,9.8213234653047453e-18,1.7922691604714069e-19,0.0,2.5928615385172807e-11,2.4120538808816013e-09,7.9182281720614091e-11,7.9220685567754439e-11,2.5165741605798082e-14,1.3238105532747618e-14,3.692100470028695e-17,4.1769047494727801e-11,2.6736054690657689e-14,6.9385886806359695e-15,9.2358554513888801e-25,2.2974280784805378e-15,5.6841100880900809e-17
8.621757202924179e-12,0.20169464484639377,76.950000000000003,0.0,0.0,0.0,0.99988779877065315,9.4999992488965148,2.421836989040437e-06,3.4270217341908436e-05,3.3649909381446511e-05,6.8436995894909569e-07,1.1362739927891115e-11,2.145431210499346e-06,1.4138680224334299e-05,6.672198161774231e-08,6.5303364646407837e-15,9.6317732041353494e-14,1.7821440712393017e-13,2.4817317699281711e-05,3.941757393624782e-09,4.4877386186424476e-16,1.0300220270997382e-17,2.13226068486118e-19,0.0,2.8415867200708877e-11,2.6269501935735569e-09,9.0128695067886693e-11,9.0172556770490525e-11,2.8692473459912716e-14,1.5169229141427412e-14,3.8740436928008825e-17,4.5579634702502795e-11,2.9207828029866611e-14,7.6054784252878926e-15,1.2504215759665061e-24,2.6342531216161086e-15,6.4769187327572325e-17
8.990105584107701e-12,0.2016946447111221,76.950000000000003,0.0,0.0,0.0,0.9998830070316157,9.4999991902340586,2.5252977901596352e-06,3.5733924633955107e-05,3.5060924289038535e-05,7.3993160082362388e-07,1.1848054730670666e-11,2.1454213838769493e-06,1.4775389474355146e-05,6.9822282197731628e-08,7.060512968236366e-15,1.110777757141718e-13,2.0236718370000079e-13,2.5934925811855045e-05,4.2856825245436077e-09,4.6962658114177225e-16,1.0779121441773433e-17,2.5190430501886148e-19,0.0,3.101661835992717e-11,2.8505722270910666e-09,1.0202799855387908e-10,1.0207780686034501e-10,3.2530336399061922e-14,1.7277970063528341e-14,4.0559860645258306e-17,4.9556510750725701e-11,3.1788865861339021e-14,8.3030711528367983e-15,1.6714129599169731e-24,3.0024548573219249e-15,7.3399772400135989e-17
9.358453965291223e-12,0.20169464457160757,76.950000000000003,0.0,0.0,0.0,0.99987821531535681,9.4999991297309609,2.6287579656690248e-06,3.7197617723274126e-05,3.6470074799986634e-05,7.9733391198594207e-07,1.2333364816842594e-11,2.1454115560754493e-06,1.5412095434474885e-05,7.2922556647647891e-08,7.6082534158472334e-15,1.273974566923406e-13,2.286857659111186e-13,2.7052528688327266e-05,4.6439880457054176e-09,4.904791246678014e-16,1.1258026730014433e-17,2.9568508763078646e-19,0.0,3.3730772606895361e-11,3.0828692000528551e-09,1.1491800191857196e-10,1.149742655635788e-10,3.6691844325208819e-14,1.9571800677256465e-14,4.2379275842568182e-17,5.3699672938007374e-11,3.4479166409347112e-14,9.0313694946757363e-15,2.2080314154559145e-24,3.4034140603676627e-15,8.2762279208918805e-17
9.726802346474746e-12,0.2016946444279263,76.950000000000003,0.0,0.0,0.0,0.99987342362187714,9.499999067420255,2.7322175155717476e-06,3.866129661138493e-05,3.7877393959553202e-05,8.5654385986521974e-07,1.2818670186699091e-11,2.1454017265848317e-06,1.6048798104890908e-05,7.6022803401647372e-08,8.1732426056997502e-15,1.4537331084735802e-13,2.5727479327752645e-13,2.8170126329138176e-05,5.0166736803557514e-09,5.1133148191034136e-16,1.1736936079232185e-17,3.450121642818234e-19,0.0,3.6558233766646969e-11,3.323790779839598e-09,1.288362951930643e-10,1.2889954278119847e-10,4.1189438357038685e-14,2.205814977140527e-14,4.4198682521780547e-17,5.8009118551028184e-11,3.7278727890222024e-14,9.7903760741982233e-15,2.8854633127316954e-24,3.8385089619732507e-15,9.2886083639735384e-17
1e-11,0.20169464428015316,76.950000000000003,0.0,0.0,0.0,0.99986986972002068,9.49999902005713,2.8089512786979651e-06,3.974687287488371e-05,3.8920014684843511e-05,9.0160721888456223e-07,1.3178609779255973e-11,2.1453944351273748e-06,1.6521027390482721e-05,7.8322184590985539e-08,8.603243185654917e-15,1.5983347596867742e-13,2.8000765495242917e-13,2.8999025879273006e-05,5.3023759805151941e-09,5.267971921590991e-16,1.2092137545019726e-17,3.8545272569611148e-19,0.0,3.8728439895083722e-11,3.5080192335872666e-09,1.3984548200593518e-10,1.3991426254882191e-10,4.4749604244951365e-14,2.4030938634827468e-14,4.554809963446623e-17,6.1312759051691682e-11,3.942568372445453e-14,1.0373153817097312e-14,3.4960076937368444e-24,4.1840713323600075e-15,1.0090376193257642e-16
1.0095150727658268e-11,0.20169464428015316,76.950000000000003,0.0,0.0,0.0,0.99986863195117637,9.4999990033343735,2.8356764398709459e-06,4.0124961299197847e-05,3.9282914220774436e-05,9.1752900388842159e-07,1.3303970840335639e-11,2.1453918956188535e-06,1.668549748554243e-05,7.9123021501124977e-08,8.7551709849525434e-15,1.6510386057449477e-13,2.8824008612106073e-13,2.9287718734274326e-05,5.4037391517542205e-09,5.3218364642173762e-16,1.2215849529261677e-17,4.0034975803283557e-19,0.0,3.9498905745389033e-11,3.5732870765538911e-09,1.4382025063712832e-10,1.4389103052754043e-10,4.6035487472688582e-14,2.4744402931985403e-14,4.6018080681973544e-17,6.2484844864666065e-11,4.0187548512425531e-14,1.0580093506845291e-14,3.7330626251677939e-24,4.309115254346279e-15,1.0380051442671752e-16
1.046349910884179e-11,0.20169464412836188,76.950000000000003,0.0,0.0,0.0,0.99986384030325492,9.4999989375051825,2.9391347385697609e-06,4.1588611787282017e-05,4.0686667455076794e-05,9.8025748486801003e-07,1.3789266777739736e-11,2.1453820643377213e-06,1.7322193576031053e-05,8.2223210326776472e-08,9.3537345484323478e-15,1.8668955974666459e-13,3.2168861601348163e-13,3.0405305903129563e-05,5.8051841831695146e-09,5.530356140364993e-16,1.2694767174623734e-17,4.6218274941998085e-19,0.0,4.2552692530451172e-11,3.8313086370802078e-09,1.5990702465061662e-10,1.5998590484269358e-10,5.1242289143795985e-14,2.7637902923652491e-14,4.7837470318682491e-17,6.712684914219505e-11,4.32056264766776e-14,1.1400524400140841e-14,4.7848377244318426e-24,4.8166060952127841e-15,1.1553485322504954e-16
1.0831847490025313e-11,0.2016946439726246,76.950000000000003,0.0,0.0,0.0,0.99985904867811259,9.4999988699639744,3.0425924116713346e-06,4.3052248075952779e-05,4.2088684962699977e-05,1.0446980145830455e-06,1.42745579988198e-11,2.1453722333727129e-06,1.7958886376147074e-05,8.532336951129077e-08,9.9686347392153141e-15,2.1023274010440741e-13,3.5772847690944886e-13,3.1522887835428861e-05,6.2210084978777475e-09,5.7388738228406335e-16,1.3173689150920889e-17,5.3101685215410993e-19,0.0,4.5719498190102111e-11,4.0978064392442888e-09,1.7713355965884057e-10,1.7722112767887961e-10,5.6822069960905698e-14,3.0745950065937638e-14,4.9656851429621227e-17,7.1935128635516743e-11,4.6332959976109941e-14,1.2251671353717736e-14,6.0799733160511592e-24,5.3623521123417822e-15,1.2811833468361984e-16
1.1568544252392358e-11,0.20169464364959466,76.950000000000003,0.0,0.0,0.0,0.9998494654961666,9.4999987298678406,3.2495058810953268e-06,4.5979478055511147e-05,4.4887635203682831e-05,1.1785928614429729e-06,1.524512629139917e-11,2.1453525730098997e-06,1.9232262105102462e-05,9.1523598283248007e-08,1.1246277436788395e-14,2.6360995224025879e-13,4.3802001262281041e-13,3.375803599045279e-05,7.0957938703059034e-09,6.155903161465084e-16,1.4131546771748782e-17,6.9181640546655238e-19,0.0,5.2391782810589057e-11,4.6560368003710383e-09,2.1515262355914889e-10,2.1525940736089403e-10,6.9149124662223998e-14,3.7634677063839203e-14,5.3295588072395116e-17,8.2050502221649103e-11,5.2915386316001385e-14,1.4046123801085641e-14,9.5864242372126791e-24,6.5740795637589275e-15,1.5594942958078066e-16
1.2305241014759403e-11,0.20169464331161593,76.950000000000003,0.0,0.0,0.0,0.99983988240533905,9.4999985832852527,3.4564168481680575e-06,4.8906651238159315e-05,4.7680004306074415e-05,1.3189742740118392e-06,1.6215675716695818e-11,2.1453329109425585e-06,2.050562467381241e-05,9.7723707080241712e-08,1.2585815922884583e-14,3.2608975853128278e-13,5.3000083786379684e-13,3.5993163202553169e-05,8.0280930553426635e-09,6.5729244305359993e-16,1.5089423855758407e-17,8.8721706170527544e-19,0.0,5.9514993769340205e-11,5.2475943855432857e-09,2.5816877228848445e-10,2.5829735350997928e-10,8.3113069911546593e-14,4.5468151553989573e-14,5.6934290625866427e-17,9.2830943419464865e-11,5.9934812931100953e-14,1.5963471490043896e-14,1.469159342459364e-23,7.9552122030992725e-15,1.8752673893959028e-16
1.3041937777126448e-11,0.2016946429592213,76.950000000000003,0.0,0.0,0.0,0.99983029940563162,9.4999984304469791,3.6633253129146614e-06,5.1833767623795233e-05,5.0466023130029936e-05,1.4656114807534078e-06,1.7186206273276549e-11,2.1453132468676231e-06,2.1778974082509041e-05,1.0392369552741401e-07,1.3985048140694544e-14,3.9855325648444559e-13,6.3457331489843026e-13,3.8228269472879124e-05,9.0179038393412931e-09,6.9899376048401375e-16,1.604732195150829e-17,1.1220310103723557e-18,0.0,6.7088366520422774e-11,5.8721019572049034e-09,3.0647002878154642e-10,3.0662314129550727e-10,9.880922861536295e-14,5.4303285301655659e-14,6.0572959092750413e-17,1.0427642985793016e-10,6.7391225108640792e-14,1.8003734938774178e-14,2.1956974051524683e-23,9.5166244340118977e-15,2.2308245511859061e-16
1.3778634539493493e-11,0.20169464259292466,76.950000000000003,0.0,0.0,0.0,0.99982071649704485,9.4999982715755884,3.8702312753602743e-06,5.4760827212146625e-05,5.3245914335301383e-05,1.6182819073756252e-06,1.8156717959721843e-11,2.1452935839137869e-06,2.3052310330200362e-05,1.1012356339484293e-07,1.5441850252749453e-14,4.8190689377706829e-13,7.526552115200935e-13,4.0463354800429835e-05,1.006522400869962e-08,7.4069426689127699e-16,1.7005242657005902e-17,1.4014185366907548e-18,0.0,7.5111137807315098e-11,6.5291886440692993e-09,3.6034116499721497e-10,3.60521693189507e-10,1.1633184683977142e-13,6.419634538823517e-14,6.4211593462332117e-17,1.1638693900580189e-10,7.528460802891863e-14,2.0166934544240396e-14,3.2089764786866814e-23,1.126915061293563e-14,2.6284802532551648e-16
1.4515331301860538e-11,0.20169464221322192,76.950000000000003,0.0,0.0,0.0,0.99981113367957974,9.4999981068857533,4.0771347355300307e-06,5.7687830002698344e-05,5.601989267211094e-05,1.7767708860698492e-06,1.91272107745986e-11,2.1452739228857179e-06,2.4325633416723449e-05,1.1632331067118919e-07,1.6954173866437849e-14,5.7708105942866597e-13,8.8517892678580111e-13,4.2698419185658519e-05,1.1170051349860704e-08,7.8239396219912131e-16,1.7963187629774659e-17,1.7308922114941482e-18,0.0,8.3582545660284619e-11,7.2184897761823479e-09,4.2006375647306611e-10,4.2027473355015617e-10,1.3577411190535931e-13,7.5202965092967965e-14,6.7850193732938699e-17,1.2916244817861788e-10,8.3614946769990623e-14,2.2453090583768455e-14,4.5968927169162562e-23,1.3223585192340206e-14,3.0705415392450513e-16
