Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532)
5.093230211259674e-13,0.2897755291326844,76.950000000000003,0.0,0.0,0.0,0.99452404856048515,9.4999998919227089,6.0207304327328487e-06,7.9417836868529934e-05,7.9324977254069566e-05,8.5141551278818796e-08,7.0036837483534118e-12,0.0021557873745509321,0.00074702157760370483,2.2928469394760002e-08,3.6705977201624302e-16,1.4673709859927904e-14,4.997420039338027e-13,0.0024082295680015299,3.0188984338429329e-09,7.8020659926900809e-17,3.2935920410803014e-17,1.699449613668702e-18,0.0,5.5787183909372887e-09,3.121586260412581e-08,4.3202799109112753e-10,4.3207357415085659e-10,3.4383101208115427e-14,1.119995851882287e-14,5.8281134966553192e-11,9.9322840854030481e-10,1.7121400693786321e-13,3.0378868828758884e-14,1.172934155806045e-24
5.315124492589637e-13,0.2897755291038181,76.950000000000003,0.0,0.0,0.0,0.99428698832647722,9.4999998831526042,6.282281546705413e-06,8.285748506202929e-05,8.2756145640775215e-05,9.2405405922713024e-08,7.3070303735966372e-12,0.0021798237992101299,0.0007957630200367289,2.4434389411186083e-08,3.9837557439209578e-16,1.6879268955682093e-14,5.5466283536984231e-13,0.0025653669745510218,3.2866266644087952e-09,8.3144988832490206e-17,3.5100108713020098e-17,1.9754543303345628e-18,0.0,6.2296525957801657e-09,3.3967636546201454e-08,4.9069497852081437e-10,4.907474902687402e-10,3.9488459068772115e-14,1.3023288854179663e-14,6.3540891839864598e-11,1.0813752282862184e-09,1.8795965879485722e-13,3.3749555725856604e-14,1.5791263348859832e-24
5.514829345786605e-13,0.2897755290770378,76.950000000000003,0.0,0.0,0.0,0.99407370616734247,9.4999998750135717,6.517624133627323e-06,8.5951748752020161e-05,8.5842461427616625e-05,9.9174633088826047e-08,7.5799171319748364e-12,0.0021995230019357104,0.00084007155304978442,2.5803893863555833e-08,4.2755895029053262e-16,1.904304443548033e-14,6.0671404143092651e-13,0.0027082137467523619,3.5372281378431176e-09,8.7805124401622225e-17,3.7067637125859177e-17,2.2490426974019073e-18,0.0,6.8507060799270308e-09,3.6541565502198728e-08,5.4781336200037177e-10,5.4787269023200863e-10,4.4496621522709039e-14,1.4831610110087084e-14,6.8403043840164889e-11,1.1638573722999577e-09,2.0369653249704967e-13,3.6947317443924867e-14,2.0422031780850519e-24
5.714534198983572e-13,0.28977552904951065,76.950000000000003,0.0,0.0,0.0,0.99386049042969271,9.4999998666449113,6.7529161328020011e-06,8.9044669377354811e-05,8.8927135789368828e-05,1.0616122390261184e-07,7.8526854432081088e-12,0.0022175476449062008,0.00088476129950898681,2.7185660852395973e-08,4.5767942315444806e-16,2.1382743404396736e-14,6.6125295589794612e-13,0.0028522901070989117,3.7969597693830036e-09,9.2506986906290413e-17,3.905217492665796e-17,2.5476954658136498e-18,0.0,7.5054188885141766e-09,3.9207492110720394e-08,6.0917735296658819e-10,6.0924407239186883e-10,4.9912828845141474e-14,1.680659643020261e-14,7.3379230581746733e-11,1.2493187395162802e-09,2.2006298744106586e-13,4.0300935505549594e-14,2.6169255133065374e-24
5.91423905218054e-13,0.28977552902124754,76.950000000000003,0.0,0.0,0.0,0.99364733949118311,9.4999998580497547,6.9881575597813567e-06,9.2136248665829898e-05,9.2010171568819774e-05,1.1336308006031995e-07,8.1253354596656289e-12,0.0022340364653914992,0.00092979979382536127,2.8578656857625697e-08,4.8872794678854117e-16,2.3904600808875196e-14,7.1828186782415388e-13,0.0029974914046123724,4.0658136403121715e-09,9.7247059486745921e-17,4.1052209155679954e-17,2.8725759454729395e-18,0.0,8.1940534642261253e-09,4.1965212634445254e-08,6.7493586444416082e-10,6.7501057347759125e-10,5.5752916355460782e-14,1.895611706830108e-14,7.8462449652376791e-11,1.3377547455069916e-09,2.3705794575337967e-13,4.3810674647405028e-14,3.3248195874818011e-24
6.113943905377507e-13,0.28977552899225895,76.950000000000003,0.0,0.0,0.0,0.99343425186301237,9.4999998492311324,7.2233484297491347e-06,9.5226488252575332e-05,9.5091571579639428e-05,1.2077812234202867e-07,8.3978673255446069e-12,0.0022491167033268796,0.00097515726106920438,2.9981931104479434e-08,5.2069555727162366e-16,2.6614766711904924e-14,7.7780239987790882e-13,0.0031437216614892938,4.3437818395756555e-09,1.0202210684880934e-16,4.3066348862243148e-17,3.224847688296713e-18,0.0,8.9168483894429562e-09,4.4814523993241691e-08,7.4523747981848602e-10,7.4532080055266751e-10,6.2032684326243864e-14,2.1288049846947975e-14,8.3646004643628068e-11,1.4291610218211645e-09,2.546803739464623e-13,4.7476737450417625e-14,4.1905976738084127e-24
6.313648758574475e-13,0.2897755289625552,76.950000000000003,0.0,0.0,0.0,0.99322122617883513,9.4999998401919807,7.4584887575512707e-06,9.8315389687493032e-05,9.817133860736092e-05,1.2840429043778277e-07,8.6702811775254446e-12,0.0022629050559079965,0.0010208063935713105,3.139460892859253e-08,5.5357337220704775e-16,2.9519309954069888e-14,8.3981566298235451e-13,0.0032908928529888277,4.6308564637896128e-09,1.0682915268659739e-16,4.5093314745298677e-17,3.6056742077452741e-18,0.0,9.6740203684542425e-09,4.7755223751225244e-08,8.2023045389371327e-10,8.2032303206971691e-10,6.8767898062885814e-14,2.3810277930181489e-14,8.8923509254167184e-11,1.5235334072490511e-09,2.7292928299898946e-13,5.1299273449864331e-14,5.2424957860445948e-24
6.513353611771442e-13,0.28977552893214625,76.950000000000003,0.0,0.0,0.0,0.99300826118460495,9.4999998309351419,7.6935785577237045e-06,0.00010140295444209115,0.00010124947541029236,1.3623954277540068e-07,8.9425771453735789e-12,0.0022755085521780527,0.0010667221462480061,3.2815885678287037e-08,5.8735258998032768e-16,3.2624221917828052e-14,9.0432238960773455e-13,0.0034389242476755193,4.9270296172341207e-09,1.1166545893323393e-16,4.7131929705777413e-17,4.0162187670547051e-18,0.0,1.0465766043536311e-08,5.0787110103360346e-08,9.000627139284513e-10,9.0016521890346106e-10,7.5974287992969017e-14,2.6530687003527168e-14,9.428888788904871e-11,1.6208679383653535e-09,2.9180372778733155e-13,5.5278387047765861e-14,6.5126342848205881e-24
6.71305846496841e-13,0.2897755289010416,76.950000000000003,0.0,0.0,0.0,0.99279535572925071,9.4999998214633834,7.9286178445179002e-06,0.00010448918391577217,0.00010432598472036597,1.4428185634989332e-07,9.2147553524961596e-12,0.0022870253555715928,0.0011128815487861066,3.4245021101921301e-08,6.2202448902377445e-16,3.5935420292109142e-14,9.713230487088695e-13,0.0035877418020090492,5.2322934118322316e-09,1.1652850666213966e-16,4.9181111522996794e-17,4.4576442261200776e-18,0.0,1.1292263661431115e-08,5.3909981861935031e-08,9.8488186064966851e-10,9.8499498536225434e-10,8.3667549762857807e-14,2.945716280687038e-14,9.9736373395787999e-11,1.7211608397073099e-09,3.1130280602355764e-13,5.9414144387177345e-14,8.0374015984160952e-24
6.912763318165377e-13,0.2897755288692506,76.950000000000003,0.0,0.0,0.0,0.99258250875615173,9.4999998117793893,8.1636066319241723e-06,0.00010757407944160169,0.00010740086924392765,1.5252922655451385e-07,9.4868159164499145e-12,0.0022975454980113741,0.0011592635338461468,3.5681334197254691e-08,6.5758042708810244e-16,3.9458752823143551e-14,1.0408179436345641e-12,0.0037372776065678855,5.5466399671168039e-09,1.2141597856046056e-16,5.1239865129656391e-17,4.9311129412104058e-18,0.0,1.2153674597694709e-08,5.7123638443007562e-08,1.0748351692442741e-09,1.0749596301776234e-09,9.1863344338856884e-14,3.2597588990556167e-14,1.052605023322966e-10,1.8244085136973225e-09,3.314256568096623e-13,6.370657927417977e-14,9.8578621121269626e-24
7.112468171362344e-13,0.28977552883678265,76.950000000000003,0.0,0.0,0.0,0.9923697192953197,9.4999998018857728,8.398544933693108e-06,0.00011065764229161222,0.0001104741316624735,1.6097966701339245e-07,9.7587589494073296e-12,0.0023071515530107465,0.0012058487795398244,3.7124198474097045e-08,6.9401184052085042e-16,4.3200000985842845e-14,1.112807295461278e-12,0.0038874693782849855,5.8700614101875568e-09,1.2632574280881945e-16,5.330727483840688e-17,5.4377867079145268e-18,0.0,1.3050144754390428e-08,6.0427879853041469e-08,1.1700695903286865e-09,1.1702061274720626e-09,1.005772981091325e-13,3.5959845243073164e-14,1.1085610837856345e-10,1.9306075305507548e-09,3.521714589715801e-13,6.8155698297510334e-14,1.2020188618370514e-23
7.312173024559312e-13,0.2897755288036465,76.950000000000003,0.0,0.0,0.0,0.99215698645622352,9.4999997917850756,8.6334327633551962e-06,0.00011373987368168297,0.00011354577463333739,1.6963120941573588e-07,1.0030584558589708e-11,0.0023159192532691357,0.0012526195648974265,3.8573037594384135e-08,7.3131024355163609e-16,4.7164883549463717e-14,1.1872913136291456e-12,0.0040382599945559226,6.2025498756603178e-09,1.312558382453802e-16,5.5382498644521044e-17,5.9788267400743385e-18,0.0,1.3981805842521683e-08,6.3822506675854931e-08,1.2707317508966222e-09,1.2708811277052892e-09,1.0982500298471187e-13,3.9551805652898497e-14,1.1651831433655526e-10,2.0397546183122397e-09,3.7353942926638829e-13,7.2761485255612177e-14,1.4576119976217973e-23
7.511877877756279e-13,0.28977552876985074,76.950000000000003,0.0,0.0,0.0,0.99194430942120715,9.499999781479783,8.8682701342388579e-06,0.00011682077477603102,0.00011661580079033463,1.7848190335156925e-07,1.0302292846662622e-11,0.0023239180575996502,0.0012995596371927895,4.0027321357862273e-08,7.6946722758399817e-16,5.1359060006631632e-14,1.2642702555124992e-12,0.0041895970655690439,6.5440975056101385e-09,1.3620446070594227e-16,5.746476262771422e-17,6.5553936788222516e-18,0.0,1.4948776559252698e-08,6.7307320059984032e-08,1.3769679552458333e-09,1.3771309585996425e-09,1.1962201649943197e-13,4.3381337274438978e-14,1.2224252305577588e-10,2.151846653136151e-09,3.9552882051263637e-13,7.7523904981526472e-14,1.7583444573751011e-23
7.711582730953247e-13,0.289775528735404,76.950000000000003,0.0,0.0,0.0,0.99173168743944806,9.499999770972309,9.1030570594869714e-06,0.00011990034669134219,0.00011968421274436394,1.8752981614900798e-07,1.0573883912097602e-11,0.0023312116709067409,0.001346654090255704,4.1486562008870465e-08,8.0847446049378875e-16,5.5788133854225797e-14,1.3437444761813353e-12,0.0043414325420529729,6.8946964495095587e-09,1.4116995045666386e-16,5.9553354607710899e-17,7.1686476273978188e-18,0.0,1.5951163667637478e-08,7.0882121706505736e-08,1.4889241858845371e-09,1.4891016260453651e-09,1.2998386190907763e-13,4.7456298876315046e-14,1.2802440752028725e-10,2.2668806498696576e-09,4.1813891967071857e-13,8.244290663229873e-14,2.1106510281617681e-23
7.911287584150214e-13,0.28977552870031464,76.950000000000003,0.0,0.0,0.0,0.9915191198214206,9.4999997602650232,9.3377935520720428e-06,0.00012297859050056846,0.00012275101308397167,1.9677303271304453e-07,1.0845357849510468e-11,0.0023378585208955376,0.0013938892529101745,4.2950310839882133e-08,8.4832368593421728e-16,6.0457655714034534e-14,1.4257144695017536e-12,0.0044937223556642042,7.2543388641631317e-09,1.4615078063660737e-16,6.1647619495460636e-17,7.8197482076768744e-18,0.0,1.6989062986501876e-08,7.4546713857354299e-08,1.6067461044183948e-09,1.6069388149865856e-09,1.4092602828942857e-13,5.178453985100652e-14,1.338599003175143e-10,2.38485375298483e-09,4.4136904590740141e-13,8.7518426506966012e-14,2.5216761538882527e-23
8.110992437347182e-13,0.28977552866459083,76.950000000000003,0.0,0.0,0.0,0.99130660593382036,9.4999997493602351,9.5724796248100888e-06,0.00012605550723641932,0.00012581620437588064,2.0620965536583251e-07,1.1116714749969119e-11,0.0023439121951333362,0.0014412525866912568,4.441815506783562e-08,8.8900672264728627e-16,6.5373126286477497e-14,1.5101809016672858e-12,0.0046464260892836035,7.6230169136391994e-09,1.5114554662852363e-16,6.3746955378085754e-17,8.5098546345075015e-18,0.0,1.8062560297996732e-08,7.83008992841561e-08,1.730579052418838e-09,1.7307878902887963e-09,1.5246397063266871e-13,5.6373899265449229e-14,1.3974518269932393e-10,2.5057632278956566e-09,4.652185486803041e-13,9.2750390454905629e-14,2.999330419380499e-23
8.310697290544149e-13,0.2897755286282404,76.950000000000003,0.0,0.0,0.0,0.99109414519490757,9.4999997382602057,9.8071152903734101e-06,0.0001291310978945726,0.00012887978916548728,2.1583780368845083e-07,1.1387954701272728e-11,0.0023494218419228899,0.001488732592030818,4.5889714960283063e-08,9.3051546378152368e-16,7.053999913130937e-14,1.5971446381702819e-12,0.0047995066746119742,8.0007227691998481e-09,1.5615295627971025e-16,6.5850808491806075e-17,9.2401258042611826e-18,0.0,1.917173218000607e-08,8.2144481277599149e-08,1.8605680522736094e-09,1.8607938975886564e-09,1.6461310994184929e-13,6.1232205033809034e-14,1.4567667342138568e-10,2.6296064526888838e-09,4.8968680586911693e-13,9.8138715931412031e-14,3.5523498699216484e-23
8.510402143741117e-13,0.2897755285912712,76.950000000000003,0.0,0.0,0.0,0.99088173707023541,9.4999997269671432,1.0041700561302243e-05,0.00013220536343662852,0.00013194176997732889,2.2565561436413017e-07,1.1659077788216309e-11,0.0023544325380526377,0.0015363187221949213,4.7364641190927323e-08,9.7284187621618164e-16,7.596368327331805e-14,1.6866067650906341e-12,0.0049529301147525056,8.3874486092298004e-09,1.6117182090344737e-16,6.7958669234832351e-17,1.0011720394599589e-17,0.0,2.0316646769775081e-08,8.6077263637343547e-08,1.9968578080203881e-09,1.9971015641269922e-09,1.7738883332346616e-13,6.6367273196834179e-14,1.5165101750537085e-10,2.7563809102842628e-09,5.1477322196718972e-13,1.036833137481648e-13,4.1903582267656395e-23
8.710106996938084e-13,0.28977552855369104,76.950000000000003,0.0,0.0,0.0,0.99066938106873259,9.4999997154832165,1.0276235450015529e-05,0.00013527830479282619,0.00013500214931552425,2.3566124102292662e-07,1.1930084092831287e-11,0.0023589856261274837,0.0015840013043401005,4.8842612406452563e-08,1.015977999891614e-15,8.1649545633823431e-14,1.7785686054537488e-12,0.0051066652297405328,8.7831866191648532e-09,1.6620104699941525e-16,7.007006946892741e-17,1.0825796972999185e-17,0.0,2.1497364464372007e-08,9.0099050662467447e-08,2.139592706164404e-09,2.1398552995658752e-09,1.9080649407832744e-13,7.1786907294940121e-14,1.5766507503316688e-10,2.8860841810281698e-09,5.4047722634025721e-13,1.0938408955817735e-13,4.9239320594023252e-23
8.909811850135052e-13,0.28977552851550714,76.950000000000003,0.0,0.0,0.0,0.99045707673910899,9.4999997038105537,1.0510719968820731e-05,0.00013834992286454226,0.00013806092966418867,2.4585285408782866e-07,1.2200973694599936e-11,0.0023631190239365159,0.0016317714671136893,5.0323332988157226e-08,1.0599159471456981e-15,8.760291329152462e-14,1.8730317313189938e-12,0.0052606834231676385,9.1879289914204395e-09,1.7123962863697264e-16,7.2184578729407363e-17,1.1683514111944139e-17,0.0,2.2713938563084562e-08,9.4209647142436092e-08,2.2889168164809113e-09,2.2891991967906415e-09,2.0488141179079412e-13,7.7498897823879754e-14,1.637159100609336e-10,3.0187139357165047e-09,5.6679827155820354e-13,1.1524094510957247e-13,5.7646689750862559e-23
9.10951670333202e-13,0.28977552847672716,76.950000000000003,0.0,0.0,0.0,0.99024482366656197,9.4999996919512366,1.0745154129922844e-05,0.00014142021852658846,0.00014111811348782631,2.5622864062228128e-07,1.247174667066267e-11,0.0023668675081588439,0.001679621074259658,5.1806530992904029e-08,1.1046479020565709e-15,9.3829075577474568e-14,1.9699979721879958e-12,0.0054149584681641647,9.6016679253207155e-09,1.7628664044863658e-16,7.4301800690332563e-17,1.2586030508927692e-17,0.0,2.3966415856529425e-08,9.8408858348578376e-08,2.4449738928033877e-09,2.4452770326977022e-09,2.196288724163788e-13,8.3511021762831614e-14,1.6980077972854185e-10,3.1542679290387497e-09,5.9373583180592461e-13,1.2125377929930533e-13,6.7252588851661141e-23
9.309221556528987e-13,0.2897755284373582,76.950000000000003,0.0,0.0,0.0,0.99003262146975224,9.499999679907317,1.09795379454327e-05,0.00014448919262932439,0.00014417370323170092,2.6678680417911292e-07,1.2742403096007064e-11,0.0023702629745560805,0.0017275426637271577,5.3291956258892779e-08,1.1501661197913763e-15,1.0033328600978154e-13,2.0694694202620893e-12,0.005569466311119339,1.0024395627028575e-08,1.8134123118441418e-16,7.6421371244814329e-17,1.3534505109613952e-17,0.0,2.5254837166936044e-08,1.0269649002605303e-07,2.6079073737982442e-09,2.6082322689689349e-09,2.3506412836770543e-13,8.9831042165712334e-14,1.7591712362790231e-10,3.2927439934324638e-09,6.2128940137732229e-13,1.2742248905481359e-13,7.8195584068714342e-23
9.508926409725954e-13,0.28977552839740744,76.950000000000003,0.0,0.0,0.0,0.98982046979803417,9.4999996676807985,1.1213871427374526e-05,0.00014755684600060103,0.00014722770132218727,2.7752556465085151e-07,1.301294304363093e-11,0.002373334676621383,0.0017755293918207617,5.4779378662924101e-08,1.1964629259607886e-15,1.0712076407423436e-13,2.1714484330197676e-12,0.005724184891653019,1.0456104309476915e-08,1.864026177816072e-16,7.8542955859452851e-17,1.4530097232749302e-17,0.0,2.6579237843695461e-08,1.0707234838628448e-07,2.7778603837268459e-09,2.7782080528334338e-09,2.5120239859890528e-13,9.646670780768917e-14,1.8206255347949622e-10,3.4341400333350088e-09,6.4945849325332063e-13,1.3374697006796272e-13,9.0626684586259249e-23
9.708631262922921e-13,0.289775528356882,76.950000000000003,0.0,0.0,0.0,0.98960836832891197,9.4999996552736654,1.1448154587692922e-05,0.00015062317944754801,0.00015028011016710442,2.8844315812141362e-07,1.3283366584704892e-11,0.0023761094444710038,0.0018235749819744446,5.6268586517023398e-08,1.2435307159797072e-15,1.1419669685779399e-13,2.2759376335229681e-12,0.0058790939774917648,1.0896786192301344e-08,1.9147007990885989e-16,8.0666246433811725e-17,1.5573966695649962e-17,0.0,2.7939648217882597e-08,1.115362400998472e-07,2.9549757331955934e-09,2.9553472178173724e-09,2.6805886868855859e-13,1.0342575288002992e-13,1.8823484315273269e-10,3.5784540198168617e-09,6.7824263776264838e-13,1.402271174020888e-13,1.0471015106566316e-22
9.908336116119889e-13,0.2897755283157886,76.950000000000003,0.0,0.0,0.0,0.98939631676570783,9.4999996426878468,1.1682387438259241e-05,0.00015368819375821739,0.00015333093215603226,2.9953783671915377e-07,1.3553673788722648e-11,0.0023786118856045282,0.0018716736777687349,5.7759385093343105e-08,1.2913619544338298e-15,1.2156624054251515e-13,2.3829399088073635e-12,0.006034175013022525,1.1346433501774634e-08,1.9654295494670741e-16,8.2790959777140123e-17,1.6667273939291219e-17,0.0,2.9336094019128786e-08,1.1608797228977544e-07,3.1393959198947787e-09,3.1397922844826681e-09,2.8564869092127667e-13,1.1071589672735951e-13,1.9443191905527663e-10,3.725683985579135e-09,7.0764138132348568e-13,1.4686282599003683e-13,1.2062433719499517e-22
1e-12,0.2897755282741342,76.950000000000003,0.0,0.0,0.0,0.98929900241635216,9.4999996368516957,1.1789882719287824e-05,0.00015509458396281822,0.00015473071892761707,3.0468907722304304e-07,1.3677704988749106e-11,0.0023796755779574913,0.0018937671403021961,5.8444139761701318e-08,1.313569917952534e-15,1.2504855734375797e-13,2.4328959340259928e-12,0.0061054095594814785,1.1555819995663142e-08,1.9887303154253675e-16,8.3766600588360257e-17,1.7185970721021505e-17,0.0,2.9989130200013827e-08,1.1820656214025159e-07,3.2265291589406658e-09,3.2269373060365614e-09,2.9397206708851968e-13,1.1417502854883791e-13,1.9728412141855167e-10,3.7942379179297681e-09,7.2134097968781226e-13,1.4996065378771268e-13,1.285943707636066e-22
