Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617)
8.099325173290763e-24,0.4738926259150056,76.950000000000003,0.0,0.0,0.0,0.99999999999963696,9.5,1.9409330559569321e-16,1.6295922999236601e-15,1.6295922999236403e-15,2.5399696893865321e-29,2.5399689564211299e-29,3.5957645748658493e-13,2.0548485628417145e-24,1.0997734138390592e-29,5.3452061160836374e-43,1.7131305858716793e-47,2.1424683559710509e-44,7.4650225688335686e-24,1.2301954789539942e-30,4.6287727244327111e-43,4.8791067160058938e-47,4.4388250806974535e-60,1.1748652653612984e-61,8.2848866059609211e-40,3.1953469275355345e-29,1.7491222551074841e-41,1.7491222551074955e-41,9.4466056693776827e-56,1.6817472223531933e-56,6.2579172273660174e-41,1.0838947766986207e-30,1.2542636848378846e-44,1.1164615851836235e-45,3.7499820807246269e-98,1.6791734627853174e-56,3.7927996961941221e-46,3.3548329789794989e-98,9.1193170873761429e-26,1.0135136887620318e-70,1.013513686403807e-70,7.3453897170068591e-38,2.1171234654039956e-38,1.499059777410207e-26,7.3444834498741372e-38,1.8452542247423145e-50,3.3548329789794489e-98,9.4978064537686164e-60,1.174865265821744e-61,4.604455933712396e-71,3.7114141150512563e-85,1.2029996228914466e-46,8.1010355112217441e-100,2.0217957314550661e-32,3.3871162758080274e-77,1.6958487559656142e-98,3.6265502172660745e-45,1.0430255665248135e-113,4.5968298346806321e-104,4.8006670309466373e-118,1.6629237629302685e-65,1.552048785702035e-44
1.6205687119103934e-23,0.4738926259150056,76.950000000000003,0.0,0.0,0.0,0.99999999999927358,9.5,3.883552413438515e-16,3.2606004054928619e-15,3.2606004054927826e-15,1.0166498109554923e-28,1.016649224137654e-28,7.1946531847870585e-13,8.2247493410776992e-24,4.4019597474838705e-29,4.2793931972128843e-42,1.3715461262732034e-46,1.7157123030383754e-43,2.9879544684906176e-23,4.9239878977557023e-30,3.7057858124858956e-42,3.9062520672043587e-46,7.1098343715757059e-59,1.8813151621481778e-60,6.632946850361793e-39,1.2789715024553736e-28,1.400361345297484e-40,1.4003613452975016e-40,1.5126877094249653e-54,2.6929867116286212e-55,5.0101388632248868e-40,4.338403818140794e-30,1.0041735937982422e-43,8.9384812454971688e-45,4.8097245960133986e-96,2.688865342904775e-55,3.0365459418394815e-45,4.3029066131968616e-96,3.6501033974859201e-25,3.2459728089045076e-69,3.2459727937989639e-69,5.8807780848222081e-37,1.6949860739690433e-37,6.0001457719596782e-26,5.880052520068396e-37,2.954810949452548e-49,4.3029066131967327e-96,1.5208865061780203e-58,1.8813151636228424e-60,1.4746657056044817e-69,2.3773359416860199e-83,9.63131173604909e-46,1.0378261650643049e-97,8.0924518775470526e-32,1.0847892317057267e-75,2.172557086679546e-96,2.9034452715556727e-44,2.6724556134421735e-111,5.889012938890815e-102,1.2300340447357847e-115,5.3258336684558091e-64,1.2425827378506378e-43
3.241841101073028e-23,0.47389262591500547,76.950000000000003,0.0,0.0,0.0,0.99999999999854694,9.5,7.7687911283988553e-16,6.5226166166263023e-15,6.5226166166259828e-15,4.0679234914953278e-28,4.0679187951716943e-28,1.4392430404039777e-12,3.2909710594903539e-23,1.7613572807195388e-28,3.4247802442961029e-41,1.0976537432291849e-45,1.3732652293773244e-42,1.1955709864331376e-22,1.9702365382246546e-29,2.9656799137574958e-41,3.1261888253252722e-45,1.1381909907337403e-57,3.011329461422707e-59,5.3083733680131049e-38,5.1175519473438131e-28,1.1207146746372682e-39,1.1207146746372966e-39,2.4212854679012808e-53,4.3105325377197966e-54,4.0096337736629268e-39,1.7359266305522373e-29,8.0364406375201792e-43,7.1535015827228977e-44,6.1626936217382029e-94,4.3039356635649554e-54,2.4301596222473938e-44,5.5133084256174767e-94,1.4605168069109485e-24,1.0391481703413927e-67,1.0391481606697138e-67,4.7064097560626933e-36,1.3565039999546975e-36,2.4008398637971783e-25,4.7058290837482354e-36,4.7296218304730534e-48,5.5133084256171457e-94,2.4344088830359099e-57,3.0113294661436182e-59,4.7209150108036985e-68,1.5221452527577053e-81,7.7079765414106974e-45,1.328989729308252e-95,3.2380348416799046e-31,3.4727855621811694e-74,2.7820709784863083e-94,2.3236386334637802e-43,6.8444450544965147e-109,7.5411837032596684e-100,3.1502489332567943e-113,1.7049835771884479e-62,9.9444383203233231e-43
6.484385879398296e-23,0.4738926259150056,76.950000000000003,0.0,0.0,0.0,0.99999999999709355,9.5,1.5539268558308235e-15,1.3046649038873313e-14,1.304664903887204e-14,1.6274342838443498e-27,1.6274305260759565e-27,2.8787984840186421e-12,1.316602718838783e-22,7.0465760491908125e-28,2.7402886768566429e-40,8.7828976871424241e-45,1.0988904061564956e-41,4.7830624543578354e-22,7.882229093863058e-29,2.3728745071887815e-40,2.501426008541633e-44,1.8215997188726905e-56,4.8191075471663628e-58,4.2475052215504863e-37,2.0473540139022116e-27,8.9674201545062224e-39,8.9674201545066779e-39,3.8748450503343622e-52,6.8982554487878264e-53,3.2083162218546209e-38,6.944836889981614e-29,6.4303735240648048e-42,5.7238881322174656e-43,7.8922478359621037e-92,6.8876983018443535e-53,1.9444969247699102e-43,7.0606132905327985e-92,5.8430182585274078e-24,3.3259733087354954e-66,3.3259732468235272e-66,3.7658428725497457e-35,1.0854093002038239e-35,9.6049227868911309e-25,3.7653782464778026e-35,7.5689347609858661e-47,7.060613290531951e-92,3.8958467900114286e-56,4.8191075622764567e-58,1.5110104496535702e-66,9.7438109980930909e-80,6.1675523447666252e-44,1.7014731895822445e-93,1.2954247848306887e-30,1.1115250475694275e-72,3.5618177304450686e-92,1.8592639486072549e-42,1.7525567536203381e-106,9.6547939941826817e-98,8.0663808594008038e-111,5.4570946381648655e-61,7.9570614919719203e-42
1.2969475436048833e-22,0.4738926259150056,76.950000000000003,0.0,0.0,0.0,0.99999999999418676,9.5,3.1080223418081788e-15,2.609471388328788e-14,2.6094713883282793e-14,6.5102669474564817e-27,6.5102368825196851e-27,5.7579093703044564e-12,5.2668394952238153e-22,2.8188598208730947e-27,2.1923497139193823e-39,7.0269853433043928e-44,8.7922362747406607e-41,1.9133806942881824e-21,3.1531482439982967e-28,1.8982878391809644e-39,2.0013307715125002e-43,2.914954913140126e-55,7.7113565096027219e-57,3.3983268221136884e-36,8.190082572968223e-27,7.1746172993051705e-38,7.1746172993059002e-38,6.2003827970318063e-51,1.1038331566482186e-51,2.5668966839227931e-37,2.7781608457885921e-28,5.1447872743300804e-41,4.5795452974802299e-42,1.0104638021106337e-89,1.1021438411232402e-51,1.5557452472935701e-42,9.0398759632122613e-90,2.3373975228055001e-23,1.0644233287188447e-64,1.0644232890909545e-64,3.0129603550832921e-34,8.6840988889174362e-35,3.8422818025655336e-24,3.0125886189386779e-34,1.2111527634608586e-45,9.0398759632100865e-90,6.2339890081352584e-55,7.7113565579601047e-57,4.8357417463963516e-65,6.236705179749474e-78,4.9345103711191149e-43,2.1781201731546665e-91,5.1821208656262158e-30,3.5572540828613888e-71,4.5596175710258986e-90,1.4875523905694557e-41,4.4870302521944288e-104,1.2359467222855569e-95,2.0652167216508177e-108,1.7464538589858652e-59,6.3662535058214463e-41
2.5939654549349905e-22,0.4738926259150056,76.950000000000003,0.0,0.0,0.0,0.99999999998837319,9.5,6.2162133137448066e-15,5.2190843571799178e-14,5.2190843571778832e-14,2.6042127450571523e-26,2.6041886920695549e-26,1.1516131139102025e-11,2.1068215245236908e-21,1.1275898099005527e-26,1.7538200315747479e-38,5.6218552076112156e-43,7.0342342555467951e-40,7.6538342111815468e-21,1.2613106207065231e-27,1.5183952214112358e-38,1.6011405512515852e-42,4.6642441728574186e-54,1.2338798031417604e-55,2.7187905218154405e-35,3.2761663373779903e-26,5.7399663242316628e-37,5.7399663242328305e-37,9.9211170688073407e-50,1.7662228833827646e-50,2.053614833697775e-36,1.111309557997432e-27,4.1160252075790566e-40,3.663810162107126e-41,1.2935575826270843e-87,1.7635198405103799e-50,1.2446552854381867e-41,1.1572507668118006e-87,9.3499705409310528e-23,3.4063335840517967e-63,3.4063333304197772e-63,2.410482712045154e-33,6.9476089208665412e-34,1.5369752601757012e-23,2.4101853090216636e-33,1.9379429883062536e-44,1.157250766811244e-87,9.9748897706786475e-54,1.233879818616936e-55,1.5475186971357193e-63,3.9917045042156648e-76,3.9477957059939229e-42,2.7881439125447933e-89,2.0729326944773815e-29,1.138381147370682e-69,5.8366246872379134e-88,1.1900984079260707e-40,1.1487418268721524e-101,1.5820970545915583e-93,5.2872406053143788e-106,5.5889460859149512e-58,5.0932444038946911e-40
5.188001277595205e-22,0.4738926259150056,76.950000000000003,0.0,0.0,0.0,0.99999999997674616,9.5,1.2432595257545731e-14,1.0438310294755048e-13,1.0438310294746905e-13,1.0417062915237098e-25,1.0416870488427725e-25,2.3032574661600922e-11,8.4274575492802307e-21,4.5104510017651042e-26,1.4028605729363983e-37,4.4975910081714341e-42,5.6275655015860827e-39,3.0615959706672371e-20,5.0453451307816713e-27,1.2142538548450057e-37,1.2809427260064425e-41,7.4630437316981217e-53,1.9742579053598205e-54,2.1750840433319377e-34,1.3104931970418792e-25,4.5920820561379643e-36,4.5920820561398339e-36,1.5874190962046545e-48,2.8260284795256272e-49,1.6429308606668705e-35,4.4453286738658476e-27,3.2928983164331284e-39,2.9311176982347076e-40,1.655858620002096e-85,2.8217034991800223e-49,9.9574786635355552e-41,1.4813748405827763e-85,3.7400643055679561e-22,1.0900553311228761e-61,1.0900551687940784e-61,1.9284319405292015e-32,5.5582190596339586e-33,6.1480261161159526e-23,1.9281940124795835e-32,3.1007876348083998e-43,1.4813748405813513e-85,1.5960229566279029e-52,1.974257954881684e-54,4.9521899998525107e-62,2.5547591175670581e-74,3.1583115319837856e-41,3.5689202861747327e-87,8.2918994770703324e-29,3.6429154710833945e-68,7.4710807272395897e-86,9.5210132478001866e-40,2.9408585586251944e-99,2.0251389603721382e-91,1.3535702060278148e-103,1.7885097456713112e-56,4.0746919436760199e-39
1.0376072922915634e-21,0.4738926259150056,76.950000000000003,0.0,0.0,0.0,0.99999999995349209,9.5,2.4865359144858258e-14,2.0876762169396783e-13,2.0876762169364211e-13,4.1668675527429793e-25,4.1667136121226233e-25,4.6065461646213753e-11,3.371017306466267e-20,1.8041987512432912e-25,1.1219359373107461e-36,3.5981156496117379e-41,4.5021236370739593e-38,1.2246508442406906e-19,2.0181585820175606e-26,9.7062967660600066e-37,1.0247661518922696e-40,1.1941072407700588e-51,3.1588528558183642e-53,1.7400878834549532e-33,5.2420261126467081e-25,3.673709244076766e-35,3.6737092440797574e-35,2.5399028352373536e-47,4.5217030535957256e-48,1.3143602830948114e-34,1.7781495588042327e-26,2.634349902570667e-38,2.3449219816461235e-39,2.1195661811670428e-83,4.5147829914161942e-48,7.9660775213913247e-40,1.8962198679684667e-83,1.4960409385210447e-21,3.4882225015259445e-60,3.4882214626081518e-60,1.5427638585920398e-31,4.4466280104275864e-32,2.4592354576616276e-22,1.5425735139198972e-31,4.9613232919598388e-42,1.8962198679648187e-83,2.553669216779745e-51,3.1588530142904122e-53,1.5847216423269246e-60,1.6350676861114757e-72,2.5266792153386241e-40,4.5682794997962978e-85,3.3167935307236432e-28,1.1657483115194182e-66,9.5631121440616193e-84,7.6169009875635307e-39,7.5286997186027889e-97,2.5922133288727377e-89,3.4651867319696618e-101,5.7233063759388364e-55,3.2597917689336744e-38
2.075221621355649e-21,0.47389262591500547,76.950000000000003,0.0,0.0,0.0,0.99999999990698396,9.5,4.9730886918326016e-14,4.1753665916646162e-13,4.1753665916515875e-13,1.6667554978798729e-24,1.6666323488992203e-24,9.2131235373899613e-11,1.3484137769373444e-19,7.2168316897415762e-25,8.9696928135694339e-36,2.8785098261076015e-40,3.6017273975723273e-37,4.8986282780131171e-19,8.0726753871110899e-26,7.7525538589532065e-36,8.198174810575551e-40,1.910587776904072e-50,5.0541968324756136e-52,1.3920785633938152e-32,2.0968211098605291e-24,2.9389848348575465e-34,2.9389848348623339e-34,4.0638703253103427e-46,7.2347708514145364e-47,1.0514944593333674e-33,7.1126344196670378e-26,2.1074924040837376e-37,1.8759487070420549e-38,2.713087686801805e-81,7.2236986635043075e-47,6.3728999132523916e-39,2.4271998775856915e-81,5.9841941733617226e-21,1.1162382833584667e-58,1.1162376184471287e-58,1.2342184054971748e-30,3.5573235021144094e-31,9.8369918205792182e-22,1.2340661288983348e-30,7.9381677044427163e-41,2.427199877576352e-81,4.0858967712342712e-50,5.0541973395895107e-52,5.0711426994183922e-59,1.0464503310770182e-70,2.0213553722128385e-39,5.8474372501149561e-83,1.3267241601090131e-27,3.7304193829272742e-65,1.2240866214151987e-81,6.0935569369972238e-38,1.9273601953979643e-94,3.3180568598533714e-87,8.8709389248930198e-99,1.8314700652952847e-53,2.607848133251214e-37
4.150450279483821e-21,0.4738926259150056,76.950000000000003,0.0,0.0,0.0,0.99999999981396759,9.5,9.9461942460632345e-14,8.3507473403008538e-13,8.3507473402487369e-13,6.6670389404452225e-24,6.6660538136130852e-24,1.8426278186311183e-10,5.3936687922374077e-19,2.886739999691217e-24,7.1664364782572163e-35,2.302815053995137e-39,2.8813933026645289e-36,1.9594562826199065e-18,3.2290783662295368e-25,6.1821076517178689e-35,6.5585544239278613e-39,3.0569533854629599e-49,8.0867410533839507e-51,1.1136661486723351e-31,8.3873057679616243e-24,2.3511948434488194e-33,2.3511948434564793e-33,6.5022130355020508e-45,1.1575670058837573e-45,8.4119805260417338e-33,2.8450610093915922e-25,1.6859988875730515e-36,1.5007634022225688e-37,3.4727797423837956e-79,1.1557954444174857e-45,5.0983351845669034e-38,3.106840448720594e-79,2.3936837424572251e-20,3.5719726368275027e-57,3.5719683813869834e-57,9.8737764562842172e-30,2.8458672208978523e-30,3.9348067000641276e-21,9.8725582405587354e-30,1.270110859999364e-39,3.1068404486966856e-79,6.5374557663467958e-49,8.0867426761538327e-51,1.6227710762448829e-57,6.6973048085114134e-69,1.6170891041010261e-38,7.4847452321027832e-81,5.3069101345885706e-27,1.1937383018430377e-63,1.5668362248169311e-79,4.8748599939856741e-37,4.9340590100586419e-92,4.2471308396396385e-85,2.270968529913651e-96,5.8607234139958739e-52,2.0862834857103558e-36
8.300907595740165e-21,0.4738926259150056,76.950000000000003,0.0,0.0,0.0,0.99999999962793484,9.5,1.9892405352672825e-13,1.6701508834318809e-12,1.6701508834110302e-12,2.6668189622252199e-23,2.6660309682665952e-23,3.6852587097689888e-10,2.1574702344002873e-18,1.154697454096901e-23,5.7182714880901129e-34,1.8422553532746848e-38,2.3051191790196524e-35,7.8378350028680408e-18,1.2916329884175915e-24,4.9140637045392594e-34,5.2468435089217968e-38,4.8911357355647722e-48,1.2938807577120297e-49,8.9093423059388852e-31,3.3549265719879768e-23,1.8809586645104941e-32,1.8809586645227494e-32,1.0403556896937665e-43,1.8521101207943031e-44,6.7295942331782346e-32,1.1380258557581269e-24,1.3488010501497857e-35,1.2006124770309991e-36,7.7813881137951869e-77,1.8492755994820749e-44,4.0786744019836287e-37,6.9614352583321517e-77,9.574747030015389e-20,1.1430320949638295e-55,1.1430293714853491e-55,7.8990327503134416e-29,2.2766971150771781e-29,1.5739246534532715e-20,7.8980581773747565e-29,2.0321805731584902e-38,6.9614352582251856e-77,1.0459946332986186e-47,1.2938812769992978e-49,5.1928764966794635e-56,4.2862826597175385e-67,1.2936732159570708e-37,9.5804909620709298e-79,2.122766751455638e-26,3.8199699793259703e-62,2.0055539411991107e-77,3.8998937498510506e-36,1.2631213649649193e-89,5.4363462713751992e-83,5.8136917877710582e-94,1.8754345428797348e-50,1.6690273271742488e-35
1.6601822228252852e-20,0.47389262591500547,76.950000000000003,0.0,0.0,0.0,0.99999999925586947,9.5,3.9784827558485328e-13,3.3403031809336852e-12,3.3403031808502507e-12,1.0667282591066151e-22,1.0660980372846284e-22,7.370520337459238e-10,8.6298862174521845e-18,4.618792640512231e-23,4.5509813291171969e-33,1.4738062991808778e-37,1.8440971308313035e-34,3.1351359192644148e-17,5.1665352346992071e-24,3.8815748356951033e-33,4.1974654184287268e-37,7.8258253195489602e-47,2.0702112819261431e-48,7.1274789709140267e-30,1.3419714810320736e-22,1.5047680467445722e-31,1.5047680467641812e-31,1.664570267713376e-42,2.9633784444529803e-43,5.3836791063291021e-31,4.5521063565965197e-24,1.0790415431419791e-34,9.6049065270962176e-36,9.9935537792620661e-75,2.9588431476743104e-43,3.2629422676953784e-36,8.9404970733087495e-75,3.8299011552031061e-19,3.657699140107133e-54,3.6576817099326781e-54,6.3192306749191615e-28,1.821358980479598e-28,6.2957023931418117e-20,6.3184510177298607e-28,3.2514913958153785e-37,8.9404970730335497e-75,1.6735928973140282e-46,2.0702129436470996e-48,1.6617221787547929e-54,2.7432237401665884e-65,1.034939362061993e-36,1.2263041174981551e-76,8.4910723913596618e-26,1.2223921264300427e-60,2.5671117152393777e-75,3.1199172647841159e-35,3.2335940659518509e-87,6.9585537886471374e-81,1.4883076513160303e-91,6.0013952744154376e-49,1.3352197523246813e-34
3.320365149327822e-20,0.4738926259150056,76.950000000000003,0.0,0.0,0.0,0.9999999985117386,9.5,7.9569671940483589e-13,6.6806077707303135e-12,6.6806077703963215e-12,4.2669143609161073e-22,4.2618753632465861e-22,1.4741042974497815e-09,3.4519554188212626e-17,1.8475175535806891e-22,3.6035256207284714e-32,1.1790469540158823e-36,1.4752783762853186e-33,1.2540547062400448e-16,2.0666147478260431e-23,3.0286237295686606e-32,3.3579535768213958e-36,1.2521326665643341e-45,3.3123407251480871e-47,5.7019850344523639e-29,5.3678876228084773e-22,1.2038148822257866e-30,1.203814882257161e-30,2.663312978876913e-41,4.741407062713212e-42,4.3069444447309837e-30,1.8208431529991387e-23,8.6323339889854041e-34,7.6839274097464608e-35,1.2792091978879216e-72,4.7341503959444996e-42,2.6103553035991122e-35,1.1444143244659959e-72,1.5319608756474097e-18,1.1704600022226005e-52,1.1704488470373232e-52,5.0553860746835984e-27,1.4570876246681227e-27,2.5182815790997077e-19,5.0547623514847699e-27,5.2023879636164126e-36,1.1444143243955412e-72,2.6777501924949085e-45,3.3123460426594759e-47,5.317515300585572e-53,1.755664628721691e-63,8.2795183132857948e-36,1.5696705523986796e-74,3.3964300258866368e-25,3.9116610775871022e-59,3.2859056864021036e-73,2.4959346586472006e-34,8.2780075867454651e-85,8.9070158491894239e-79,3.8100758362262094e-89,1.9204471539596141e-47,1.0681712383505948e-33
6.640731002332897e-20,0.4738926259150056,76.950000000000003,0.0,0.0,0.0,0.99999999702347686,9.5,1.5913936058597305e-12,1.3361216929496959e-11,1.3361216928158979e-11,1.7067659901131256e-21,1.7027392301661315e-21,2.9482085775207697e-09,1.3807822545925297e-16,7.3900706695530589e-22,2.8249420288672565e-31,9.4324010195717796e-36,1.1802229001939877e-32,5.0162191413147283e-16,8.2664602811209981e-23,2.308679897323922e-31,2.6863313548913628e-35,2.0034126437301198e-44,5.2997505583566947e-46,4.5615884622587165e-28,2.1471553842242298e-21,9.6305208175347287e-30,9.6305208180367215e-30,4.2612999879838869e-40,7.5862517436663739e-41,3.4455554944560225e-29,7.2833740218988236e-23,6.9058659795455151e-33,6.1471420089923069e-34,1.6373887079814886e-70,7.5746404696043255e-41,2.0882854642547752e-34,1.4648511734167068e-70,6.1278438891353164e-18,3.7454458757696739e-51,3.7453744842461109e-51,4.0443090654546169e-26,1.1656701557156649e-26,1.0073126487901336e-18,4.0438100912573159e-26,8.3238213174006137e-35,1.4648511732363425e-70,4.2844027360272161e-44,5.2997675744103621e-46,1.7016066184296283e-51,1.1236264959821079e-61,6.6236164327103248e-35,2.0091803215723674e-72,1.3585722180114384e-24,1.2517347885991835e-57,4.2059635141038557e-71,1.9967479710191613e-33,2.1191720704280866e-82,1.1401144614588813e-76,9.7538301978640385e-87,6.1454313709488614e-46,8.5452921378099489e-33
9.961096855337972e-20,0.4738926259150056,76.950000000000003,0.0,0.0,0.0,0.99999999553521535,9.5,2.3870904911295558e-12,2.0041826067438317e-11,2.0041826064592156e-11,3.6268778610407163e-21,3.6153711260939511e-21,4.4223126102550744e-09,2.9341622337070723e-16,1.5703899850428652e-21,7.9846317573027333e-31,2.6970818045247186e-35,3.5037868164553854e-32,1.0659465467212098e-15,1.7566228881131937e-22,6.4236525104562634e-31,7.6811765132459304e-35,7.5793171720585988e-44,1.9506613277331118e-45,1.30432919550584e-27,4.5627053962663833e-21,2.7537271733437124e-29,2.7537271735284792e-29,1.5684411545625772e-39,2.7922443518415357e-40,9.8521345609425643e-29,1.5477170947642252e-22,1.9746457429364825e-32,1.7576983322226778e-33,8.4483197310305794e-70,2.7879705293730879e-40,5.9711931278156035e-34,7.558089913037782e-70,1.3021668010343557e-17,1.7100320649356695e-50,1.7099928405738168e-50,1.156419589080637e-25,3.3330879971375473e-26,2.1405392687773031e-18,1.1562769143709535e-25,3.0637189435536877e-34,7.5580899119304407e-70,1.5769451094385008e-43,1.9506690966601583e-45,7.7689327605687395e-51,6.1735494317339018e-61,1.89394050944074e-34,1.2961992193318524e-71,2.8869660860716979e-24,5.7149810942665178e-57,2.7134282434454136e-70,5.7094512943081978e-33,1.5737358596105675e-81,7.3553461724209622e-76,7.2433776242418129e-86,2.8057847290720426e-45,2.4434065527079305e-32
1.3281462708343046e-19,0.47389262591500547,76.950000000000003,0.0,0.0,0.0,0.99999999404695372,9.5,3.1827873752143106e-12,2.6722435184555697e-11,2.6722435179695856e-11,6.1870270321240859e-21,6.1627699147302311e-21,5.8964163956527331e-09,5.0053353923347118e-16,2.6789004624253776e-21,1.6667217225736966e-30,5.688937291963445e-35,7.634566954783924e-32,1.8183793368307414e-15,2.9965920529992739e-22,1.3223318491232957e-30,1.620172571150752e-34,1.972891949398934e-43,4.9473031472689327e-45,2.7512079731511638e-27,7.7834387949179774e-21,5.8084082816471528e-29,5.8084082821157605e-29,3.977905784431379e-39,7.0817359584251457e-40,2.0781003486448476e-28,2.6402234152852841e-22,4.1650991040103467e-32,3.7074946200090881e-33,4.6088513873110386e-69,7.0708963898392028e-40,1.2594979692464853e-33,4.123200150129754e-69,2.2213432853758824e-17,5.0971067930174107e-50,5.0969719325876235e-50,2.4392237259496561e-25,7.0304475884343916e-26,3.6515079240554448e-18,2.4389227850577831e-25,7.7702543096198634e-34,4.1232001495133211e-69,3.9994751821130727e-43,4.9473263042488467e-45,2.3156996947409337e-50,2.122594512143303e-60,3.9948693451756239e-34,5.0620034124062681e-71,4.9248246013344351e-24,1.7034756383912626e-56,1.0596660482113241e-69,1.2042886257522769e-32,6.8920006510794927e-81,2.872480389834284e-75,3.1721609130431e-85,8.3632476482042889e-45,5.1538272703746405e-32
1.9922194414353196e-19,0.4738926259150056,76.950000000000003,0.0,0.0,0.0,0.99999999107043036,9.5,4.7741811406025336e-12,4.0083653369921924e-11,4.0083653359844266e-11,1.2809453679851293e-20,1.2743263206991266e-20,8.8446233859642139e-09,1.036291033074449e-15,5.5463226854801018e-21,4.4747046697007446e-30,1.5538316393151475e-34,2.2160791011095717e-31,3.7647231480147278e-15,6.2040633370042189e-22,3.4712864300469452e-30,4.4251481348752438e-34,7.2402347240756487e-43,1.7300992603549738e-44,7.5144018508865334e-27,1.6114621694677267e-20,1.5864564835686653e-28,1.5864564837325399e-28,1.3910925584614165e-38,2.4765171598574015e-39,5.6759357074834499e-28,5.4662476177800496e-22,1.13761742601246e-31,1.0126316497648877e-32,6.4008856232536646e-68,2.4727263797535005e-39,3.4400819009777728e-33,5.7264012996576921e-68,4.5990087529483182e-17,2.2310930155438659e-49,2.2310204860278201e-49,6.6622758995686186e-25,1.9202331019465501e-25,7.5599823733551608e-18,6.6614539430047208e-25,2.7172953629685747e-33,5.7264012986839077e-68,1.3986365361920847e-42,1.7301093966324114e-44,1.0136284892575277e-49,1.1415724895922447e-59,1.0911228331820192e-33,3.2925152771493077e-70,1.0196223950271998e-23,7.4564641153720666e-56,6.892462086182095e-69,3.289285644109667e-32,5.3472948026078946e-80,1.8684243803271314e-74,2.4611988581050368e-84,3.66075651468921e-44,1.4076587623531547e-31
2.6562926120363343e-19,0.4738926259150056,76.950000000000003,0.0,0.0,0.0,0.999999988093907,9.5,6.3655749016328314e-12,5.3444871478721822e-11,5.3444871461556558e-11,2.1785525614899661e-20,2.1647150234733565e-20,1.1792829466730985e-08,1.7624594742947407e-15,9.4328413915468753e-21,9.2215617513520837e-30,3.2511477123159798e-34,4.8463146822830149e-31,6.4028074822880769e-15,1.0551486870803957e-21,7.0152492413295376e-30,9.2588053100184515e-34,1.8774469691392879e-42,4.3230546938279821e-44,1.5722641357785102e-26,2.7406751055953755e-20,3.3193976716293815e-28,3.3193976720388598e-28,3.4759607716918413e-38,6.1881416178155906e-39,1.1875954400644479e-27,9.2966560658743759e-22,2.3802755809753008e-31,2.1187639037527083e-32,2.9423966971305821e-67,6.1786692292114672e-39,7.197806386675744e-33,2.632345783074307e-67,7.8217086614794094e-17,6.5003097312400811e-49,6.5000680074174599e-49,1.3939708454690817e-24,4.0177695957356813e-25,1.2857548231403037e-17,1.3937988658410462e-24,6.7897807863447174e-33,2.6323457825693548e-67,3.4948133888671694e-42,4.3230842261074703e-44,2.9532301209472191e-49,3.8046330587015304e-59,2.2829941463447598e-33,1.23610913107981e-69,1.7341106465932543e-23,2.1724598029988242e-55,2.5876372973574965e-68,6.8822855903900334e-32,2.2334381585483353e-79,7.0147267174413361e-74,1.0279869427435193e-83,1.0665684185683866e-43,2.9452719776367349e-31
3.320365782637349e-19,0.4738926259150056,76.950000000000003,0.0,0.0,0.0,0.99999998511738364,9.5,7.9569686579939241e-12,6.6806089505495111e-11,6.6806089479230162e-11,3.3283360245897152e-20,3.3031669940241942e-20,1.4741034572985835e-08,2.6926395867706878e-15,1.441124887119737e-20,1.6532419186726156e-29,5.9186129271931265e-34,9.0923451109107498e-31,9.7820421660458208e-15,1.6120287803015567e-21,1.2336343866544149e-29,1.6855144179125681e-33,4.1049939486897887e-42,9.1718489676732171e-44,2.862246603898589e-26,4.1871323031638814e-20,6.0428366647270525e-28,6.0428366655958028e-28,7.3746279995540793e-38,1.3128815943724402e-38,2.1619717939097891e-27,1.4203190644152904e-21,4.3331996001130536e-31,3.8571282796193341e-32,1.0863378986578151e-66,1.3108718687540686e-38,1.3103339560443633e-32,9.7186657064929885e-67,1.1949802356211683e-16,1.5782334075888317e-48,1.578167229621682e-48,2.5376704135005583e-24,7.3141953017450283e-25,1.9643425686028738e-17,2.5373573333449195e-24,1.4405259011936186e-32,9.7186657044672142e-67,7.4146308508489874e-42,9.1719206705081178e-44,7.1702887633847236e-49,1.0416251797512794e-58,4.1561039587465786e-33,3.7703755162030713e-69,2.6493292338185453e-23,5.2746232825160681e-55,7.8928017604142088e-68,1.2528937425737271e-31,7.5147596710960044e-79,2.1396672659942678e-73,3.4588380846947208e-83,2.5895686255257815e-43,5.3617161553742101e-31
