Time (s),Volume (m^3),N2,Ne,He,Ar,C7H10(1),O2(2),C7H10(146),C7H10(153),C7H9(5),C5H7(210),C2H4(115),C7H11(22),C7H10(21),C7H10(65),C7H10(18),C7H10(238),S(66),C7H11(46),C7H10(187),C7H12(16),C7H8(58),C5H8(336),S(388),C7H9O2(68),s(399),OH(22),H2O(23),S(118),S(196),S(362)
1.303138676944077e-09,0.39340774966954345,76.950000000000003,0.0,0.0,0.0,0.99986166081648831,9.4999775292603488,1.5612231370330304e-06,1.6414439521923386e-06,6.3870758857602377e-05,2.3944567054088321e-09,2.3954748884727399e-09,4.1890353407642201e-05,6.8206485172602103e-06,7.6726097131091348e-08,1.9968557290742495e-09,4.911283249873224e-12,2.2223004414631699e-05,2.7750863840564054e-09,5.1521725429281059e-12,4.7569803029487599e-11,6.5856776874460065e-11,2.5897160425962912e-15,7.6114983633232273e-20,3.694333418273591e-11,7.6113452035445245e-20,0.0,0.0,2.4769664446620193e-07,6.3321429145958166e-13,1.0155930434074011e-12
1.3315394180507524e-09,0.39340774711232956,76.950000000000003,0.0,0.0,0.0,0.99985864459702933,9.4999769606905602,1.5952664193145855e-06,1.6772363224542844e-06,6.5262551453054878e-05,2.5252067408391137e-09,2.5262806504140956e-09,4.2724181585340012e-05,6.9692395684418264e-06,8.0106547409451268e-08,1.996849902468786e-09,5.1190030020086696e-12,2.278616581174383e-05,2.8583761946332363e-09,5.3698308038296217e-12,5.0518090129015909e-11,7.0189363090476711e-11,2.8469859276659788e-15,8.6641115426002719e-20,3.7748355786531722e-11,8.6639331593035073e-20,0.0,0.0,2.5310416208009752e-07,6.4926081299371209e-13,1.0710622424927616e-12
1.3599401591574279e-09,0.3934077445548779,76.950000000000003,0.0,0.0,0.0,0.9998556283247183,9.499976392064065,1.6293095983249844e-06,1.7130285769489122e-06,6.6654335222188823e-05,2.6598309780550537e-09,2.6609622772462745e-09,4.3557940084625335e-05,7.1178281083845341e-06,8.3559855960344798e-08,1.9968440757395122e-09,5.3306572198261022e-12,2.3349383945394845e-05,2.9420053504123967e-09,5.5915963540257532e-12,5.3584666370428535e-11,7.4707513009177697e-11,3.1233854213002342e-15,9.8333485580011214e-20,3.8553372198957307e-11,9.8331415063515318e-20,0.0,0.0,2.5851164482588829e-07,6.65308951160346e-13,1.1281754124695142e-12
1.4167416413707788e-09,0.39340773943941554,76.950000000000003,0.0,0.0,0.0,0.99984959562158116,9.499975254675137,1.6973956466099488e-06,1.7846127387192253e-06,6.9437876244245531e-05,2.940762867502924e-09,2.9420139649207317e-09,4.5225282197509597e-05,7.4149976546612358e-06,9.0685044314582182e-08,1.9968324219861579e-09,5.7656846701056297e-12,2.4475956249366171e-05,3.1102193852361465e-09,6.0473587553322444e-12,6.0081965536141849e-11,8.4316049908533011e-11,3.7374349791028044e-15,1.2561499164882367e-19,4.0163389428521386e-11,1.2561222902701519e-19,0.0,0.0,2.6932650556878047e-07,6.9740910368103394e-13,1.2473594803736277e-12
1.4678629753627946e-09,0.3934077348350319,76.950000000000003,0.0,0.0,0.0,0.99984416600810633,9.4999742309077426,1.7586727370729326e-06,1.8490380885955462e-06,7.1943032884646489e-05,3.2069983410263254e-09,3.2083630169640822e-09,4.6725728305167264e-05,7.6824416581440952e-06,9.7346880180136558e-08,1.9968219332475986e-09,6.1704545134519451e-12,2.54899887966671e-05,3.2626221249580738e-09,6.4713656931950626e-12,6.6357359302696533e-11,9.3637351218233796e-11,4.365388614410758e-15,1.5520108828750524e-19,4.1612387126960631e-11,1.5519754378878296e-19,0.0,0.0,2.7905976062682597e-07,7.2630258820915412e-13,1.3603099283436289e-12
1.518252341431455e-09,0.39340773029628356,76.950000000000003,0.0,0.0,0.0,0.99983881396975738,9.4999732217216426,1.8190721198212805e-06,1.9125406135970783e-06,7.4412291944199344e-05,3.4819195717706461e-09,3.4834015792971994e-09,4.8204572158967152e-05,7.94604837004752e-06,1.0414433171126616e-07,1.9968115943457965e-09,6.5815863411928686e-12,2.6489579544360381e-05,3.4137002752215467e-09,6.9019839619340302e-12,7.2953218393308303e-11,1.0347261081665077e-10,5.060320475678101e-15,1.897238642007462e-19,4.3040621175490487e-11,1.8971937279469294e-19,0.0,0.0,2.8865354142159489e-07,7.5478457321362678e-13,1.476946447189742e-12
1.5686417075001153e-09,0.39340772575735045,76.950000000000003,0.0,0.0,0.0,0.99983346176524823,9.4999722124813921,1.8794711778800862e-06,1.9760427745998371e-06,7.688152302677411e-05,3.7693160404438433e-09,3.7709207548929577e-09,4.9683320895754385e-05,8.2096471774260674e-06,1.1117111401528151e-07,1.9968012551128579e-09,7.0046727907918039e-12,2.7489224546648603e-05,3.5655610066504144e-09,7.345069498903533e-12,7.9969464948323834e-11,1.1397243891116568e-10,5.8367931438264907e-15,2.3029530269209383e-19,4.4468838771210998e-11,2.3028965800813906e-19,0.0,0.0,2.9824721170862629e-07,7.8326810413194282e-13,1.5988767348010499e-12
1.6190310735687756e-09,0.39340772121830325,76.950000000000003,0.0,0.0,0.0,0.99982810939463618,9.4999712032039714,1.9398699113536359e-06,2.0395445717151865e-06,7.9350726080341702e-05,4.0692495682240314e-09,4.0709823975195301e-09,5.1161991459832108e-05,8.4732380804305889e-06,1.1842722209573502e-07,1.996790915546458e-09,7.4396002194871741e-12,2.8488906825450809e-05,3.7181414902438396e-09,7.8005004563657683e-12,8.7419066336424783e-11,1.2515854467507489e-10,6.7011493578017323e-15,2.7770549123424867e-19,4.5897039884078336e-11,2.7769845145685851e-19,0.0,0.0,3.0784077128630299e-07,8.1175269719600514e-13,1.7261270353317433e-12
1.6694204396374359e-09,0.39340771667920404,76.950000000000003,0.0,0.0,0.0,0.99982275685797795,9.4999701939022785,2.0002683203451384e-06,2.1030460050533033e-06,8.1819901052872503e-05,4.3817770145698568e-09,4.3836433973720052e-09,5.2640596716367057e-05,8.7368210792119427e-06,1.2591265095127268e-07,1.9967805756459524e-09,7.8862560640436286e-12,2.9488613481669381e-05,3.871384010126802e-09,8.2681561765473807e-12,9.5314991330379656e-11,1.3705263744243851e-10,7.6599844504435973e-15,3.3281408063855256e-19,4.7325224484044493e-11,3.3280536396725643e-19,0.0,0.0,3.1743421995270762e-07,8.4023798486302516e-13,1.8587214864573853e-12
1.7198098057060962e-09,0.3934077121400971,76.950000000000003,0.0,0.0,0.0,0.99981740415533116,9.4999691845861474,2.0606664049567357e-06,2.1665470747231893e-06,8.4289047892336912e-05,4.7069506821300264e-09,4.7089560861542483e-09,5.4119146469891576e-05,9.0003961739210075e-06,1.3362739557563421e-07,1.9967702354121575e-09,8.3445288304943533e-12,3.0488334676723753e-05,4.0252355237716491e-09,8.747917180014827e-12,1.0367020968866153e-10,1.4967642653844734e-10,8.720146745360575e-15,3.9655351436610305e-19,4.8753392541054431e-11,3.9654279408415027e-19,0.0,0.0,3.2702755750595095e-07,8.6872368679561478e-13,1.9966822912819825e-12
1.7701991717747565e-09,0.3934077076010158,76.950000000000003,0.0,0.0,0.0,0.99981205128675288,9.4999681752630849,2.121064165289517e-06,2.2300477808326812e-06,8.6758166546705624e-05,5.0448186845520141e-09,5.0469686050441023e-09,5.5597648183685548e-05,9.2639633647086619e-06,1.4157145095765268e-07,1.9967598948449662e-09,8.8143080839844331e-12,3.1488062913194207e-05,4.1796472692622266e-09,9.2396651541674853e-12,1.1249769183700436e-10,1.6305162114884404e-10,9.8887378907786146e-15,4.699322678318838e-19,5.0181544025047418e-11,4.6991916696513296e-19,0.0,0.0,3.366207837441386e-07,8.972095893646793e-13,2.1400298744923886e-12
1.8205885378434168e-09,0.39340770306198586,76.950000000000003,0.0,0.0,0.0,0.99980669825230029,9.499967165938779,2.181461601443524e-06,2.2935481234884664e-06,8.9227256963950123e-05,5.3954252827869683e-09,5.3977252411413645e-09,5.7076107514932071e-05,9.5275226517258081e-06,1.4974481208125481e-07,1.9967495539444629e-09,9.2954844387117364e-12,3.2487792499685446e-05,4.3345744102164999e-09,9.7432829418443644e-12,1.2181040861354594e-10,1.7719993021430538e-10,1.1173113139362863e-14,5.5403809544449011e-19,5.1609678905958527e-11,5.540221809925055e-19,0.0,0.0,3.4621389846530689e-07,9.2569553040140986e-13,2.2887830251369384e-12
1.8709779039120773e-09,0.3934076985230275,76.950000000000003,0.0,0.0,0.0,0.99980134505203078,9.4999661566175444,2.241858713517763e-06,2.3570481027960918e-06,9.1696319092042893e-05,5.7588111945939179e-09,5.7612667371036538e-09,5.8554528745940195e-05,9.7910740351233501e-06,1.5814747392546104e-07,1.9967392127108176e-09,9.7879495479620013e-12,3.348751911961951e-05,4.489975711015032e-09,1.0258654530040482e-11,1.3162133105759509e-10,1.921430623424187e-10,1.2580881583103796e-14,6.5004128346775506e-19,5.3037797153719678e-11,6.5002206018943577e-19,0.0,0.0,3.5580690146747869e-07,9.5418138691060602e-13,2.4429590280254274e-12
1.921367269980738e-09,0.3934076939841557,76.950000000000003,0.0,0.0,0.0,0.99979599168600131,9.4999651473026692,2.3022555016102163e-06,2.4205477188599727e-06,9.4165352878957775e-05,6.1350138793116979e-09,6.1376305760394205e-09,6.0032915127603562e-05,1.0054617515052209e-05,1.6677943146438543e-07,1.9967288711441262e-09,1.0291596094237502e-11,3.4487239487789873e-05,4.6458132397293342e-09,1.07856650387322e-11,1.4194343023828277e-10,2.0790272573589843e-10,1.4119906348711574e-14,7.5919790763617352e-19,5.4465898738260627e-11,7.5917481137217364e-19,0.0,0.0,3.6539979254867127e-07,9.8266706528463771e-13,2.6025737846286736e-12
1.9717566360493984e-09,0.3934076894453818,76.950000000000003,0.0,0.0,0.0,0.99979063815426916,9.4999641379966597,2.3626519658178476e-06,2.4840469717834069e-06,9.6634358272670019e-05,6.5240677990136263e-09,6.5268512427736923e-09,6.1511269133336969e-05,1.0318153091663314e-05,1.7564067966723607e-07,1.9967185292445008e-09,1.080631777947972e-11,3.5486951096434315e-05,4.8020520976885528e-09,1.1324200709811946e-11,1.527896771205392e-10,2.2450062813584935e-10,1.5798304756807494e-14,8.8285309482663342e-19,5.5893983629509564e-11,8.8282548534059289e-19,0.0,0.0,3.7499257150688459e-07,1.0111524940681249e-12,2.7676419239510223e-12
2.022146002118059e-09,0.3934076849067142,76.950000000000003,0.0,0.0,0.0,0.99978528445689152,9.4999631287014275,2.4230481062366154e-06,2.5475458616685864e-06,9.9103335221156419e-05,6.9260046578508722e-09,6.9289604632931748e-09,6.2989592640771963e-05,1.0581680765107603e-05,1.8473121349831538e-07,1.9967081870120613e-09,1.1332009315385523e-11,3.6486652033546312e-05,4.9586601733054663e-09,1.1874148896131749e-11,1.6417304246135841e-10,2.419584767772435e-10,1.7624448448773792e-14,1.0224442880111345e-18,5.7322051797393758e-11,1.0224114413316528e-18,0.0,0.0,3.8458523814011229e-07,1.0396376187809624e-12,2.9381769041426172e-12
2.0725353681867194e-09,0.3934076803681597,76.950000000000003,0.0,0.0,0.0,0.99977993059392556,9.4999621194184307,2.4834439229614799e-06,2.611044388616605e-06,0.00010157228367239565,7.3408536219146852e-09,7.3439874247019536e-09,6.4467887069245619e-05,1.0845200535536038e-05,1.9405102791702004e-07,1.9966978444469211e-09,1.1868566413815496e-11,3.7486340845391841e-05,5.1156079169040289e-09,1.2435398050653972e-11,1.7610649672831515e-10,2.6029797835355796e-10,1.960696348588392e-14,1.179504513637375e-18,5.8750103211840068e-11,1.1794656138827192e-18,0.0,0.0,3.9417779224634702e-07,1.0681223980009146e-12,3.1141911058408422e-12
2.12292473425538e-09,0.39340767582972336,76.950000000000003,0.0,0.0,0.0,0.99977457656542879,9.4999611101487691,2.5438394160864172e-06,2.6745425527274727e-06,0.00010404120357436803,7.7686415215818881e-09,7.7719589776529599e-09,6.5946153490186878e-05,1.1108712403099577e-05,2.036001178778416e-07,1.9966875015491948e-09,1.2415885777293155e-11,3.848601642612726e-05,5.2728681340161264e-09,1.3007837715707691e-11,1.8860301003438682e-10,2.7954083898823209e-10,2.1754730424679983e-14,1.3556656506914198e-18,6.0178137842775161e-11,1.3556197813590195e-18,0.0,0.0,4.0377023362357948e-07,1.0966068002184252e-12,3.2956959180750154e-12
2.2237034663927005e-09,0.39340766675322036,76.950000000000003,0.0,0.0,0.0,0.99976386801207084,9.4999590916525989,2.6646294319075166e-06,2.8015377928324196e-06,0.00010897895752244347,8.6631308343851121e-09,8.6668326427130959e-09,6.8902605302575937e-05,1.163571243023588e-05,2.2338610421927689e-07,1.9966668147564436e-09,1.3542403006658528e-11,4.0485324763436131e-05,5.5882279046886086e-09,1.4185852130101143e-11,2.15337092155372e-10,3.2082345894736856e-10,2.6582814953482097e-14,1.7723320598241862e-18,6.3034156633819321e-11,1.7722690524084761e-18,0.0,0.0,4.2295477738300556e-07,1.1535743844372006e-12,3.6752184238254355e-12
2.324482198530021e-09,0.3934076576772268,76.950000000000003,0.0,0.0,0.0,0.99975315879727544,9.4999570732175709,2.7854181544323096e-06,2.9285315827621844e-06,0.00011391659664926469,9.6096472244167948e-09,9.6137562369506701e-09,7.1858952463371183e-05,1.2162680847724461e-05,2.4408913206045924e-07,1.9966461266347257e-09,1.4710754081672036e-11,4.2484572384487933e-05,5.9045622189623124e-09,1.5407329863733373e-11,2.4447904087685176e-10,3.6597997345185151e-10,3.218483797806385e-14,2.2875998740752512e-18,6.5890107929947459e-11,2.2875146124711739e-18,0.0,0.0,4.4213886780236438e-07,1.2105402386286683e-12,4.0768185456683475e-12
2.4252609306673418e-09,0.39340764860175914,76.950000000000003,0.0,0.0,0.0,0.99974244892150077,9.4999550548464988,2.9062055843779776e-06,3.0555239232788202e-06,0.0001188541205387461,1.0608338448368849e-08,1.0612877660051338e-08,7.481519750200605e-05,1.2689617656773445e-05,2.6570916086076196e-07,1.996625437184962e-09,1.5920147337849771e-11,4.4483756484175832e-05,6.2217208338526682e-09,1.6671425400467639e-11,2.7613260017638754e-10,4.1518400908291171e-10,3.8641009210400975e-14,2.9184164295668528e-18,6.8745991490593016e-11,2.9183026203929935e-18,0.0,0.0,4.6132250326571469e-07,1.2675042828650082e-12,4.5005589998401298e-12
2.5260396628046624e-09,0.3934076395268158,76.950000000000003,0.0,0.0,0.0,0.99973173838520402,9.4999530365410418,3.0269917224467885e-06,3.1825148151280071e-06,0.00012379152877483552,1.1659329464833425e-08,1.1664322008003255e-08,7.7771341802232755e-05,1.3216522858591137e-05,2.8824615000110444e-07,1.9966047464080676e-09,1.716980607964698e-11,4.6482875402991781e-05,6.5395764182269438e-09,1.7977309657983946e-11,3.1040150537183208e-10,4.6860918191292203e-10,4.6035611776809755e-14,3.6836246929776217e-18,7.1601807075202796e-11,3.6834746686596231e-18,0.0,0.0,4.8050568215720292e-07,1.3244664698607298e-12,4.9464928238542937e-12
2.626818394941983e-09,0.39340763045241006,76.950000000000003,0.0,0.0,0.0,0.99972102718884381,9.4999510183021503,3.1477765693263658e-06,3.3095042590393634e-06,0.00012872882094151468,1.2762725874922476e-08,1.2768195015176875e-08,8.0727386037594498e-05,1.3743396454386027e-05,3.11700058783963e-07,1.9965840543049645e-09,1.8458968297624194e-11,4.8481928191580493e-05,6.8580210853461482e-09,1.9324169668598648e-11,3.4738948276830745e-10,5.2642909731161186e-10,5.4457001328100421e-14,4.6040678844203328e-18,7.4457554443242202e-11,4.6038723847864035e-18,0.0,0.0,4.9968840286109891e-07,1.3814267725652089e-12,5.4146648371881818e-12
2.7275971270793036e-09,0.3934076213785424,76.950000000000003,0.0,0.0,0.0,0.99971031533287769,9.4999490001303979,3.2685601256899795e-06,3.4364922557267704e-06,0.00013366599662279968,1.3918616872863444e-08,1.3924586006172433e-08,8.3683330502068982e-05,1.4270238445366786e-05,3.3607084643338209e-07,1.9965633608765679e-09,1.9786886390799205e-11,5.0480914280117033e-05,7.1769634206569774e-09,2.0711208266099229e-11,3.8720024938545345e-10,5.8881734978625066e-10,6.3997604782679676e-14,5.7026940276837503e-18,7.7313233354193712e-11,5.702441958952156e-18,0.0,0.0,5.1887066376178989e-07,1.4383851747420397e-12,5.9051128939339503e-12
2.8283758592166243e-09,0.39340761230521587,76.950000000000003,0.0,0.0,0.0,0.99969960281776371,9.4999469820261826,3.3893423921968076e-06,3.5634788058886688e-06,0.00013860305540274137,1.5127077768481304e-08,1.5133570419371839e-08,8.6639175315569254e-05,1.479704883274227e-05,3.6135847209498582e-07,1.9965426661237989e-09,2.115282689410807e-11,5.2479833272821339e-05,7.4963259433633433e-09,2.2137643778502203e-11,4.299375127800285e-10,6.559475228623362e-10,7.4753918845395422e-14,7.0046604323902488e-18,8.0168843567560068e-11,7.0043386024265499e-18,0.0,0.0,5.3805246324379601e-07,1.4953416651139943e-12,6.4178689536963081e-12
2.929154591353945e-09,0.39340760323243124,76.950000000000003,0.0,0.0,0.0,0.99968888964395985,9.499944963989801,3.5101233694922109e-06,3.6904639102083648e-06,0.00014353999686542553,1.6388172114188547e-08,1.6395211934830443e-08,8.9594920499513604e-05,1.5323827617721512e-05,3.8756289483598835e-07,1.9965219700475752e-09,2.2556070211043353e-11,5.4478684872397878e-05,7.8160429691937318e-09,2.3602709726810941e-11,4.7570497094520826e-10,7.2799318899624417e-10,8.6826508365476157e-14,8.537438108328349e-18,8.3024384842863568e-11,8.5370309370184797e-18,0.0,0.0,5.572337996917711e-07,1.5522962352100319e-12,6.9529599845870325e-12
3.0299333234912655e-09,0.3934075941601895,76.950000000000003,0.0,0.0,0.0,0.99967817581192442,9.4999429460214682,3.6309030582079929e-06,3.817447569354325e-06,0.00014847682059497305,1.7701953490318753e-08,1.7709564260367149e-08,9.2550565994555138e-05,1.5850574801513731e-05,4.1468407364520655e-07,1.9965012726488147e-09,2.399591035143409e-11,5.6477468862312664e-05,8.136058817968831e-09,2.5105654529728845e-11,5.2460631224552199e-10,8.051279095027415e-10,1.0032000458290723e-13,1.0330916104899042e-17,8.5879856939646686e-11,1.0330405308472377e-17,0.0,0.0,5.7641467149050361e-07,1.6092488788603067e-12,7.5104087211719238e-12
3.130712055628586e-09,0.3934075850884921,76.950000000000003,0.0,0.0,0.0,0.99966746132211515,9.4999409281213527,3.7516814589626571e-06,3.9444297839804652e-06,0.00015341352617554015,1.9068467016054486e-08,1.9076672643132494e-08,9.550611168515417e-05,1.6377290385328321e-05,4.4272196743307061e-07,1.9964805739284362e-09,2.5471654674211328e-11,5.8476185082226577e-05,8.4563262963523448e-09,2.6645741214143894e-11,5.7674521536752791e-10,8.8752523448974413e-10,1.1534310333358489e-13,1.2417505776934514e-17,8.8735259617472509e-11,1.241687002508288e-17,0.0,0.0,5.955950770249196e-07,1.6661995914961704e-12,8.0902343059212456e-12
3.2314907877659067e-09,0.39340757601733994,76.950000000000003,0.0,0.0,0.0,0.99965674617499056,9.4999389102895861,3.8724585723616617e-06,4.0714105547264397e-06,0.00015835011319131849,2.0487750637798727e-08,2.0496575158525579e-08,9.8461557433251378e-05,1.6903974370374872e-05,4.716765350316356e-07,1.9964598738873584e-09,2.6982623635007591e-11,6.047483339432766e-05,8.776805403672671e-09,2.822224713120541e-11,6.3222534927853644e-10,9.7535870279691792e-10,1.3200856327051237e-13,1.4832244983025154e-17,9.1590592635924884e-11,1.4831459527676082e-17,0.0,0.0,6.1477501468008585e-07,1.7231483691908564e-12,8.6924528361758363e-12
3.3322695199032274e-09,0.3934075669467336,76.950000000000003,0.0,0.0,0.0,0.99964603037100841,9.4999368925263088,3.9932343989976665e-06,4.198389882217905e-06,0.00016328658122653514,2.1959836225283649e-08,2.196930380676695e-08,0.00010141690309635984,1.7430626757863146e-05,5.0154773519459367e-07,1.9964391725264991e-09,2.852815053850303e-11,6.2473413665243373e-05,9.0974622312198961e-09,2.9834463677889414e-11,6.9115037318550524e-10,1.0688018419340293e-09,1.5043320412483478e-13,1.7612902219742464e-17,9.4445855754608283e-11,1.7611938494345132e-17,0.0,0.0,6.339544828412071e-07,1.7800952081440949e-12,9.3170778294897349e-12
3.433048252040548e-09,0.3934075578766738,76.950000000000003,0.0,0.0,0.0,0.99963531391062732,9.4999348748316539,4.1140089394507751e-06,4.3253677670668154e-06,0.00016822292986545323,2.348475049814201e-08,2.3494885439861995e-08,0.00010437214852649028,1.795724754900308e-05,5.3233552659728474e-07,1.9964184698467776e-09,3.0107581295459143e-11,6.447192576711813e-05,9.4182680323276789e-09,3.1481696023981453e-11,7.5362393649468143e-10,1.1680281680192474e-09,1.7073790501686002e-13,2.0800080694546848e-17,9.7301048733148091e-11,2.0798905882723958e-17,0.0,0.0,6.5313347989362849e-07,1.8370401047128131e-12,9.9641206169971763e-12
